losses/explained_variance,charts/episodic_return,global_step,charts/learning_rate,_step,losses/policy_loss,_runtime,losses/entropy,losses/old_approx_kl,losses/clipfrac,losses/value_loss,charts/episodic_length,charts/SPS,_timestamp,losses/approx_kl
-5.960464477539062e-07,,335744,9.861751459538937e-05,4246,0.011690612882375717,484.6725239753723,0.5447221994400024,0.0006142640486359596,0.0,136.2617645263672,,696.0,1763260526.8406,0.0005223220214247704
-0.001660466194152832,,336256,9.831029456108809e-05,4252,-0.014518506824970245,485.2891957759857,0.4518289566040039,0.005262021906673908,0.0,0.0018477252451702952,,696.0,1763260527.4572718,0.0015568984672427177
-8.344650268554688e-07,,336384,9.823348955251276e-05,4254,0.005136564373970032,485.46056604385376,0.49470072984695435,0.006333999335765839,0.001953125,136.28225708007812,,696.0,1763260527.628642,0.0007936544716358185
,225.0,337804,,4273,,487.1665644645691,,,,,225.0,,1763260529.3346405,
-1.1920928955078125e-06,,338048,9.72350244410336e-05,4276,0.02939031831920147,487.47868394851685,0.5131852626800537,-0.0001547718420624733,0.001953125,0.00739296106621623,,696.0,1763260529.64676,0.0019339220598340034
,163.0,338158,,4277,,487.52811884880066,,,,,163.0,,1763260529.696195,
-5.960464477539062e-07,,338176,9.715821943245828e-05,4278,-0.0019024666398763657,487.64797377586365,0.4415740370750427,-0.010540934279561043,0.0,0.008333773352205753,,696.0,1763260529.8160498,0.0003703385591506958
,178.0,339115,,4290,,488.7474503517151,,,,,178.0,,1763260530.9155264,
-3.1948089599609375e-05,,339328,9.64669743552804e-05,4292,-0.0050126612186431885,489.0204105377197,0.5607123374938965,-0.006213507615029812,0.0,0.0017626333283260465,,697.0,1763260531.1884866,0.0004840875044465065
,214.0,341027,,4314,,491.06561946868896,,,,,214.0,,1763260533.2336955,
-1.7881393432617188e-06,,341376,9.523809421807528e-05,4318,0.00243985652923584,491.50103211402893,0.3964175879955292,0.0028225667774677277,0.0,0.010110150091350079,,697.0,1763260533.6691082,0.00037316419184207916
-7.152557373046875e-07,,343680,9.385560406371951e-05,4346,0.0044372305274009705,494.1134297847748,0.529343843460083,-0.000867464579641819,0.0,135.00328063964844,,698.0,1763260536.2815058,0.0003736549988389015
-0.003933072090148926,,345344,9.285714622819796e-05,4366,-0.005244754254817963,496.1705560684204,0.48296210169792175,0.007509890012443066,0.0,0.0018199789337813854,,699.0,1763260538.338632,0.0016329726204276085
-0.0014954805374145508,,345856,9.254992619389668e-05,4372,-0.0014783330261707306,496.7801766395569,0.4436425566673279,0.0007110070437192917,0.0,0.0014031388564035296,,699.0,1763260538.9482527,9.972229599952698e-05
-1.430511474609375e-06,,347008,9.18586811167188e-05,4387,-0.010903457179665565,498.2010316848755,0.4271465837955475,0.00911752786487341,0.0,0.00799492932856083,,699.0,1763260540.3691077,0.0004447540268301964
-0.0009795427322387695,,347776,9.139785106526688e-05,4396,-0.011368466541171074,499.13267064094543,0.46772944927215576,-0.0010859649628400803,0.0,0.0022764753084629774,,700.0,1763260541.3007467,0.0008733980357646942
,242.0,349249,,4415,,500.8728356361389,,,,,242.0,,1763260543.0409117,
0.00011581182479858398,,352640,8.847926073940471e-05,4456,0.00211360864341259,505.02027797698975,0.6226682662963867,-0.0002478649839758873,0.0,0.001866328646428883,,701.0,1763260547.188354,3.8302503526210785e-05
-1.5497207641601562e-06,,354304,8.748079562792554e-05,4478,0.000503096729516983,507.0459461212158,0.47228944301605225,-0.0024158917367458344,0.0,0.006481336895376444,,702.0,1763260549.2140222,5.752965807914734e-05
,238.0,354517,,4480,,507.2162296772003,,,,,238.0,,1763260549.3843057,
-7.152557373046875e-07,,355456,8.678955782670528e-05,4492,0.004787877202033997,508.4397008419037,0.44429653882980347,-0.000848689116537571,0.0,0.004236479289829731,,702.0,1763260550.6077769,0.00016310159116983414
-0.004140496253967285,,355968,8.6482337792404e-05,4498,-0.002725645899772644,509.0451617240906,0.3556158244609833,0.0004788953810930252,0.0,0.0026492548640817404,,702.0,1763260551.2132378,0.0002542324364185333
-7.152557373046875e-07,,357888,8.533026266377419e-05,4522,-0.009355979040265083,511.4211256504059,0.462617427110672,0.00682697631418705,0.0,0.19976213574409485,,703.0,1763260553.5892017,0.0011769067496061325
,248.0,358089,,4524,,511.6056990623474,,,,,248.0,,1763260553.773775,
-9.5367431640625e-07,,358144,8.517665264662355e-05,4525,-0.01362999901175499,511.7308757305145,0.5527803301811218,0.01243957132101059,0.0,133.770263671875,,703.0,1763260553.8989518,0.0011062435805797577
1.0192394256591797e-05,,358400,8.502304262947291e-05,4527,0.0017064809799194336,512.0091869831085,0.6354175209999084,0.0008638817816972733,0.0,0.0008364436216652393,,703.0,1763260554.177263,1.95428729057312e-05
-7.152557373046875e-07,,358656,8.486943261232227e-05,4531,-0.012091405689716339,512.3393886089325,0.5484569072723389,-0.000880819745361805,0.0,0.19966329634189606,,703.0,1763260554.5074646,0.0007695583626627922
,191.0,358819,,4533,,512.5092749595642,,,,,191.0,,1763260554.677351,
-7.152557373046875e-07,,358912,8.471582259517163e-05,4534,0.003165198490023613,512.658299446106,0.46442267298698425,-0.0006124097853899002,0.0,0.19984856247901917,,703.0,1763260554.8263755,0.0002115163952112198
,264.0,360652,,4555,,514.736316204071,,,,,264.0,,1763260556.9043922,
,280.0,361235,,4562,,515.4840552806854,,,,,280.0,,1763260557.6521313,
-6.0558319091796875e-05,,365440,8.079877443378791e-05,4613,-0.008883491158485413,520.7369449138641,0.541563868522644,0.0011354945600032806,0.0,0.0018934772815555334,,705.0,1763260562.905021,0.0005048438906669617
,194.0,366392,,4626,,521.9118344783783,,,,,194.0,,1763260564.0799105,
-1.1920928955078125e-07,,367104,7.980030932230875e-05,4635,0.0004941839724779129,522.8577449321747,0.5536121129989624,0.0004026014357805252,0.0,133.6875457763672,,705.0,1763260565.025821,0.0002871900796890259
-1.3113021850585938e-06,,367616,7.949308928800747e-05,4641,0.0004192143678665161,523.4834115505219,0.4556354582309723,-0.0010718191042542458,0.0,5.2054057121276855,,705.0,1763260565.6514876,1.5859492123126984e-05
,161.0,367836,,4644,,523.6859676837921,,,,,161.0,,1763260565.8540437,
,218.0,369115,,4661,,525.3563702106476,,,,,218.0,,1763260567.5244462,
-8.344650268554688e-07,,370176,7.795698911650106e-05,4675,-0.0038311490789055824,526.7436430454254,0.5830298066139221,-0.00022581405937671661,0.0,138.77835083007812,,706.0,1763260568.911719,0.00037649087607860565
-7.152557373046875e-07,,371456,7.718893903074786e-05,4691,-0.002243809401988983,528.2182154655457,0.5442712306976318,0.0064144618809223175,0.0,0.005951942875981331,,706.0,1763260570.3862915,0.0004235878586769104
-2.384185791015625e-07,,372864,7.634408393641934e-05,4709,0.008077103644609451,529.9255249500275,0.47167208790779114,0.00024286657571792603,0.0,138.58584594726562,,706.0,1763260572.093601,0.00022380799055099487
-5.960464477539062e-07,,373120,7.61904739192687e-05,4713,-0.0026020556688308716,530.2442965507507,0.4885634779930115,-0.0016856938600540161,0.0,0.20396947860717773,,706.0,1763260572.4123726,0.00011372566223144531
-8.344650268554688e-07,,375040,7.503840606659651e-05,4738,0.004969391971826553,532.482569694519,0.49971437454223633,0.0008236197754740715,0.0,0.006371724884957075,,707.0,1763260574.6506457,0.0003649769350886345
-0.0010944604873657227,,375168,7.496160105802119e-05,4739,-0.0022182241082191467,532.6049771308899,0.49483442306518555,-0.0011028638109564781,0.0,0.0027617632877081633,,707.0,1763260574.7730532,5.3481198847293854e-05
-8.344650268554688e-07,,375296,7.488479604944587e-05,4741,-0.007579728960990906,532.7652730941772,0.5422000288963318,0.0004127109423279762,0.0,0.009873906150460243,,707.0,1763260574.9333491,0.0002785259857773781
,234.0,375461,,4743,,532.9248123168945,,,,,234.0,,1763260575.0928884,
,118.0,377696,,4772,,535.4860644340515,,,,,118.0,,1763260577.6541405,
-5.960464477539062e-07,,378752,7.281106081791222e-05,4786,-0.00022534281015396118,536.7773504257202,0.32939663529396057,-0.0012395475059747696,0.0,132.34942626953125,,708.0,1763260578.9454265,0.0003942977637052536
,160.0,378828,,4787,,536.8180060386658,,,,,160.0,,1763260578.986082,
-9.5367431640625e-07,,378880,7.27342558093369e-05,4788,-0.026939235627651215,536.9352133274078,0.29409584403038025,0.0103053729981184,0.0,0.1971278041601181,,708.0,1763260579.1032894,0.0011508725583553314
-1.0728836059570312e-06,,379520,7.23502307664603e-05,4796,-0.00018937885761260986,537.8117117881775,0.558066725730896,-0.0037972675636410713,0.0,0.20274627208709717,,708.0,1763260579.9797878,7.415842264890671e-05
-8.344650268554688e-07,,380544,7.173579069785774e-05,4809,0.0025670286267995834,539.6067962646484,0.4636029005050659,0.007429293356835842,0.0,5.142841339111328,,708.0,1763260581.7748723,0.0004888614639639854
-3.5762786865234375e-07,,380928,7.150537567213178e-05,4813,-0.011739552021026611,540.1505064964294,0.4836686849594116,-0.005500691942870617,0.0,0.004470453131943941,,708.0,1763260582.3185825,0.001885957084596157
-2.5272369384765625e-05,,384000,6.966205546632409e-05,4851,0.00385856069624424,545.2208342552185,0.5916896462440491,-0.0007781898602843285,0.0,0.002607154194265604,,707.0,1763260587.3889103,5.113985389471054e-05
-5.960464477539062e-07,,385664,6.866359763080254e-05,4874,0.0018731970340013504,548.0761964321136,0.4212259352207184,0.0010121511295437813,0.0,132.0999298095703,,706.0,1763260590.2442725,9.521562606096268e-05
,185.0,385935,,4878,,548.5554280281067,,,,,185.0,,1763260590.723504,
,182.0,386291,,4882,,549.0265862941742,,,,,182.0,,1763260591.1946623,
-7.152557373046875e-07,,389120,6.65898623992689e-05,4920,0.001052163541316986,554.2252321243286,0.40726280212402344,-0.0006372891366481781,0.0,131.69924926757812,,705.0,1763260596.3933082,0.0005331598222255707
,192.0,390085,,4932,,556.06662940979,,,,,192.0,,1763260598.2347054,
-2.384185791015625e-07,,390144,6.597542233066633e-05,4933,-0.031210726127028465,556.2905013561249,0.49070000648498535,0.004378131590783596,0.0,5.113454818725586,,704.0,1763260598.4585774,0.000811486504971981
8.952617645263672e-05,,390656,6.566820229636505e-05,4939,-0.007138639222830534,557.281014919281,0.5863733291625977,0.020433491095900536,0.0,0.0028037126176059246,,704.0,1763260599.449091,0.0013207513839006424
,274.0,391213,,4946,,557.9236693382263,,,,,274.0,,1763260600.0917454,
7.033348083496094e-05,,391808,6.497695721918717e-05,4953,0.00015454553067684174,558.6207942962646,0.6446231603622437,-0.0003309408202767372,0.0,0.002880545100197196,,704.0,1763260600.7888703,1.8989667296409607e-06
,125.0,392153,,4958,,558.9764580726624,,,,,125.0,,1763260601.144534,
,196.0,392545,,4963,,559.4492099285126,,,,,196.0,,1763260601.617286,
,213.0,393192,,4971,,560.1779520511627,,,,,213.0,,1763260602.346028,
-3.5762786865234375e-07,,393216,6.413210212485865e-05,4972,0.002210119739174843,560.2969522476196,0.5359567403793335,-0.005436672829091549,0.0,0.011306162923574448,,704.0,1763260602.4650283,0.00020309258252382278
-0.0007877349853515625,,393728,6.382488209055737e-05,4978,-0.00817616656422615,560.8948664665222,0.46651601791381836,0.009515458717942238,0.0,0.003023741766810417,,705.0,1763260603.0629425,0.0002809353172779083
,186.0,393941,,4981,,561.0952749252319,,,,,186.0,,1763260603.263351,
1.7881393432617188e-07,,394624,6.328724703053012e-05,4989,-0.002459939569234848,561.9360206127167,0.60063236951828,-3.147125244140625e-05,0.0,0.0024654401931911707,,705.0,1763260604.1040967,1.483038067817688e-05
0.00027567148208618164,,395008,6.305683200480416e-05,4994,-0.0025316718965768814,562.3916070461273,0.48605668544769287,-0.0007507633417844772,0.0,0.0031094986479729414,,705.0,1763260604.559683,2.1509826183319092e-05
-7.152557373046875e-07,,396032,6.244239921215922e-05,5008,-0.0006349664181470871,563.6123056411743,0.4590931236743927,0.0006198259070515633,0.0,5.1097893714904785,,705.0,1763260605.7803817,1.2892298400402069e-05
,246.0,396459,,5013,,564.0652759075165,,,,,246.0,,1763260606.233352,
8.893013000488281e-05,,396672,6.205837416928262e-05,5015,-0.014430923387408257,564.3078558444977,0.5683295130729675,0.007619699463248253,0.0,0.002825995674356818,,705.0,1763260606.475932,0.001017555594444275
,158.0,398476,,5039,,566.3108766078949,,,,,158.0,,1763260608.4789526,
-3.6597251892089844e-05,,401024,5.944700387772173e-05,5071,-0.0017835088074207306,569.1016554832458,0.5142323970794678,0.006716817617416382,0.0,0.0025546555407345295,,707.0,1763260611.2697315,0.00012875907123088837
-0.0007892847061157227,,404864,5.714285725844093e-05,5117,0.0005405843257904053,573.2036037445068,0.4702111482620239,0.0020653437823057175,0.0,0.003151150420308113,,709.0,1763260615.3716798,5.128234624862671e-05
-9.5367431640625e-07,,405248,5.6912442232714966e-05,5122,0.005646008998155594,573.630669593811,0.5107938051223755,-0.00021616090089082718,0.0,131.54067993164062,,709.0,1763260615.7987456,0.00016915705054998398
,266.0,405705,,5127,,574.0546276569366,,,,,266.0,,1763260616.2227037,
-9.5367431640625e-07,,405760,5.6605222198413685e-05,5128,0.00042690709233283997,574.1701242923737,0.5141876339912415,-0.0007924307137727737,0.0,131.79644775390625,,709.0,1763260616.3382003,1.1421740055084229e-05
,178.0,406763,,5140,,575.1581485271454,,,,,178.0,,1763260617.3262246,
,236.0,407208,,5146,,575.7132935523987,,,,,236.0,,1763260617.8813696,
-5.960464477539062e-07,,407552,5.552995571633801e-05,5150,-0.006186574697494507,576.0977747440338,0.5443035960197449,0.0010657049715518951,0.0,136.85943603515625,,710.0,1763260618.2658508,4.867278039455414e-05
,192.0,407672,,5151,,576.1482315063477,,,,,192.0,,1763260618.3163075,
,242.0,408659,,5163,,577.271112203598,,,,,242.0,,1763260619.4391882,
-0.0005830526351928711,,408832,5.4761905630584806e-05,5165,0.0009015677496790886,577.501960515976,0.5284111499786377,-0.0043920474126935005,0.0,0.002592860022559762,,710.0,1763260619.6700366,0.00018743518739938736
-0.0013643503189086914,,411392,5.32258054590784e-05,5196,0.0007122065871953964,580.3174448013306,0.47840172052383423,0.0011690938845276833,0.0,0.0027456923853605986,,711.0,1763260622.4855208,2.848450094461441e-05
,268.0,411492,,5197,,580.3638596534729,,,,,268.0,,1763260622.5319357,
,305.0,414921,,5238,,584.1765475273132,,,,,305.0,,1763260626.3446236,
-4.76837158203125e-07,,414976,5.107526885694824e-05,5239,-0.0070986635982990265,584.2901582717896,0.4788135290145874,-0.003945980221033096,0.0,0.004153619986027479,,713.0,1763260626.4582343,0.00023310072720050812
-5.960464477539062e-07,,415360,5.084485383122228e-05,5244,0.0008681416511535645,584.6813478469849,0.5725479125976562,-0.00017124228179454803,0.0,0.19776782393455505,,713.0,1763260626.849424,1.5184283256530762e-05
,205.0,415983,,5251,,585.3234188556671,,,,,205.0,,1763260627.491495,
-8.344650268554688e-07,,416512,5.01536087540444e-05,5258,-0.00220320001244545,586.0285618305206,0.5243110656738281,-0.00421204324811697,0.0,5.1573405265808105,,713.0,1763260628.1966379,0.00017552729696035385
1.1861324310302734e-05,,417280,4.969277870259248e-05,5267,-0.0027645137161016464,586.9138557910919,0.5005687475204468,-0.005016696639358997,0.0,0.0034928880631923676,,713.0,1763260629.0819318,8.988846093416214e-05
,230.0,418537,,5281,,588.2546985149384,,,,,230.0,,1763260630.4227746,
-3.5762786865234375e-07,,420096,4.800307215191424e-05,5300,-0.006900418549776077,590.1064269542694,0.602258563041687,-0.00010147970169782639,0.0,132.9796600341797,,714.0,1763260632.274503,0.00021332595497369766
-9.5367431640625e-07,,421888,4.6927802031859756e-05,5322,0.0014342889189720154,592.1596553325653,0.4670548439025879,0.00016753748059272766,0.0,132.8859100341797,,715.0,1763260634.3277314,3.0022114515304565e-05
-1.0728836059570312e-06,,422400,4.6620581997558475e-05,5328,0.001528862863779068,592.7065575122833,0.34819212555885315,-0.0013422546908259392,0.0,5.18063497543335,,715.0,1763260634.8746336,1.001264899969101e-05
-1.3113021850585938e-06,,425344,4.4854070438304916e-05,5360,0.00048577040433883667,595.5897827148438,0.409174382686615,-0.0013275854289531708,0.0,0.009247813373804092,,717.0,1763260637.7578588,4.6990811824798584e-05
0.00032389163970947266,,425600,4.4700460421154276e-05,5362,0.00047572702169418335,595.8582215309143,0.5754609107971191,0.00019652396440505981,0.0,0.0017176755936816335,,717.0,1763260638.0262976,3.6230310797691345e-05
,308.0,428075,,5389,,598.4913113117218,,,,,308.0,,1763260640.6593874,
-0.0007604360580444336,,431872,4.093701863894239e-05,5430,-0.002307070419192314,602.4919707775116,0.5467014312744141,0.00181647390127182,0.0,0.002210027538239956,,719.0,1763260644.6600468,0.0004448499530553818
-1.1920928955078125e-06,,432768,4.0399387216893956e-05,5441,0.00016500800848007202,603.4791638851166,0.4414810538291931,0.001512947492301464,0.0,134.80801391601562,,720.0,1763260645.64724,3.806035965681076e-05
0.0006832480430603027,,432896,4.0322582208318636e-05,5442,0.001399073749780655,603.6152515411377,0.4995068311691284,0.002741016447544098,0.0,0.002433539368212223,,720.0,1763260645.7833276,0.0001717694103717804
,342.0,433007,,5443,,603.6682887077332,,,,,342.0,,1763260645.8363647,
2.384185791015625e-07,303.0,433920,3.9708142139716074e-05,5453,-0.00011890009045600891,604.68350481987,0.5394530296325684,0.00019935891032218933,0.0,135.16578674316406,303.0,720.0,1763260646.8515809,1.9116327166557312e-05
-0.007712841033935547,,434048,3.9631337131140754e-05,5454,-0.0027133822441101074,604.8360178470612,0.38240739703178406,0.003476383164525032,0.0,0.0023031504824757576,,720.0,1763260647.004094,0.00017503276467323303
-0.0015282630920410156,,435456,3.878648203681223e-05,5470,0.0006638616323471069,606.3402979373932,0.47917574644088745,-0.0008012838661670685,0.0,0.0023164174053817987,,721.0,1763260648.508374,2.457946538925171e-05
-9.238719940185547e-05,,437632,3.7480800529010594e-05,5494,0.0070564039051532745,608.6544010639191,0.4857085943222046,-0.008887942880392075,0.0,0.002128527034074068,,721.0,1763260650.822477,0.00018167681992053986
-1.3113021850585938e-06,,439040,3.663594543468207e-05,5509,-0.0002963896840810776,610.2086136341095,0.4187411069869995,-0.0011204229667782784,0.0,0.009598084725439548,,722.0,1763260652.3766897,6.736256182193756e-06
,377.0,439886,,5518,,611.1108441352844,,,,,377.0,,1763260653.2789202,
,263.0,440803,,5528,,612.0860664844513,,,,,263.0,,1763260654.2541425,
0.00013637542724609375,,441088,3.540706529747695e-05,5531,-0.006177231669425964,612.4706928730011,0.5643801689147949,-0.002435373142361641,0.0,0.0014136935351416469,,723.0,1763260654.638769,0.0002935994416475296
-9.5367431640625e-07,,443520,3.394777377252467e-05,5558,-0.003542490303516388,615.269496679306,0.4234306812286377,-7.001403719186783e-05,0.0,0.20424288511276245,,723.0,1763260657.4375727,4.4683925807476044e-05
-1.430511474609375e-06,,443776,3.379416375537403e-05,5561,0.0004253089427947998,615.7763040065765,0.413067102432251,0.0007068123668432236,0.0,0.20415781438350677,,723.0,1763260657.94438,4.466250538825989e-05
3.5762786865234375e-07,,444800,3.317972368677147e-05,5571,0.0007379390299320221,616.8797249794006,0.5718541145324707,0.0016400180757045746,0.0,0.0012749042361974716,,723.0,1763260659.047801,4.26657497882843e-05
-1.430511474609375e-06,,445824,3.2565283618168905e-05,5582,0.0008840542286634445,618.0091261863708,0.3148386776447296,-0.0020344089716672897,0.0,0.0020983763970434666,,724.0,1763260660.1772022,2.5989487767219543e-05
0.00016504526138305664,,446336,3.2258063583867624e-05,5587,0.00019134581089019775,618.5667190551758,0.5498153567314148,9.583029896020889e-05,0.0,0.0012652070727199316,,724.0,1763260660.734795,9.918585419654846e-07
-0.0005987882614135742,,446720,3.2027648558141664e-05,5591,-0.00250127911567688,619.0034463405609,0.4469001293182373,-0.00119081512093544,0.0,0.0019763666205108166,,724.0,1763260661.1715224,0.00011186487972736359
-1.7523765563964844e-05,,447616,3.149001713609323e-05,5600,4.1211023926734924e-05,619.9570422172546,0.48953211307525635,0.0003482503816485405,0.0,0.0012925181072205305,,724.0,1763260662.1251183,3.021489828824997e-05
-1.1920928955078125e-06,,450176,2.9953916964586824e-05,5627,0.003377089276909828,622.7542541027069,0.5665313005447388,-0.0007796091958880424,0.0,142.7467803955078,,725.0,1763260664.9223301,5.999859422445297e-05
-0.00015485286712646484,,450432,2.9800306947436184e-05,5629,-0.0018151625990867615,623.0115671157837,0.5442864894866943,0.0006347857415676117,0.0,0.0011485281866043806,,725.0,1763260665.1796432,4.481710493564606e-05
0.00029546022415161133,,451712,2.9032258680672385e-05,5642,0.0006438717246055603,624.3839597702026,0.5221155285835266,0.0005341768264770508,0.0,0.0012381324777379632,,726.0,1763260666.5520358,3.4166499972343445e-05
,374.0,452644,,5652,,625.3768184185028,,,,,374.0,,1763260667.5448945,
-1.1920928955078125e-07,,454912,2.7112135285278782e-05,5675,-0.00015623867511749268,627.7855007648468,0.5520411729812622,0.003763861022889614,0.0,5.386977195739746,,727.0,1763260669.9535768,7.201079279184341e-05
,443.0,455851,,5684,,628.7117984294891,,,,,443.0,,1763260670.8798745,
-7.152557373046875e-07,,456448,2.6190477001364343e-05,5690,-0.000812828540802002,629.266918182373,0.44155314564704895,-0.0005989521741867065,0.0,5.395683765411377,,728.0,1763260671.4349942,1.7533078789711e-05
-0.00032341480255126953,,457984,2.52688168984605e-05,5706,0.0008182842284440994,630.730742931366,0.5324752926826477,-0.0014110337942838669,0.0,0.001561496639624238,,728.0,1763260672.898819,7.612630724906921e-05
-0.0005388259887695312,,462976,2.2273425202001818e-05,5759,0.00016768090426921844,635.516753911972,0.46050190925598145,0.00012930668890476227,0.0,0.001720013446174562,,731.0,1763260677.68483,5.383044481277466e-07
,262.0,463531,,5765,,636.0295598506927,,,,,262.0,,1763260678.197636,
0.0011578202247619629,,464256,2.150537693523802e-05,5772,0.00030831992626190186,636.7180123329163,0.5467758178710938,-0.0006361678242683411,0.0,0.0011487947776913643,,731.0,1763260678.8860884,2.3582950234413147e-05
-7.152557373046875e-07,,466176,2.0353301806608215e-05,5793,0.0035565271973609924,638.6295793056488,0.457076758146286,0.0012647807598114014,0.0,5.430605411529541,,732.0,1763260680.7976553,1.2939795851707458e-05
-0.0014976263046264648,,466688,2.0046083591296338e-05,5798,-0.0025274846702814102,639.1161925792694,0.46712175011634827,0.0004496769979596138,0.0,0.0016111370641738176,,732.0,1763260681.2842686,3.567058593034744e-05
-7.152557373046875e-07,,466816,1.9969278582721017e-05,5800,-0.000455416738986969,639.2743096351624,0.4520711302757263,-0.0010106610134243965,0.0,139.2474365234375,,733.0,1763260681.4423857,1.7325393855571747e-05
,379.0,468220,,5814,,640.5968163013458,,,,,379.0,,1763260682.7648923,
-0.003643035888671875,,468352,1.9047618479817174e-05,5816,-0.002660423517227173,640.7964742183685,0.40037041902542114,0.002941487357020378,0.0,0.001517577446065843,,733.0,1763260682.9645503,5.1448121666908264e-05
,223.0,468443,,5817,,640.8356115818024,,,,,223.0,,1763260683.0036876,
-8.344650268554688e-07,,469504,1.8356375221628696e-05,5828,-2.6011839509010315e-05,641.9170939922333,0.40304291248321533,0.00040867365896701813,0.0,5.4415717124938965,,734.0,1763260684.08517,1.5348196029663086e-06
-3.5762786865234375e-07,,470144,1.7972350178752095e-05,5835,-0.004126682877540588,642.5635087490082,0.4986560642719269,-0.0011504339054226875,0.0,0.2092476785182953,,734.0,1763260684.7315848,5.40437176823616e-05
,463.0,472985,,5864,,645.3316450119019,,,,,463.0,,1763260687.499721,
-3.5762786865234375e-07,,474624,1.5284178516594693e-05,5881,-0.0009207073599100113,647.053688287735,0.538317084312439,-6.0779042541980743e-05,0.0,5.447393417358398,,736.0,1763260689.2217643,1.4146789908409119e-06
0.00021946430206298828,,476160,1.4362519323185552e-05,5897,-0.0001117270439863205,648.6190457344055,0.5772716403007507,-0.00015821494162082672,0.0,0.0011957163223996758,,736.0,1763260690.7871218,1.3783574104309082e-07
,302.0,476555,,5902,,649.0534040927887,,,,,302.0,,1763260691.2214801,
-0.0012401342391967773,,478464,1.2980030987819191e-05,5921,-0.0012631118297576904,650.9458441734314,0.39596807956695557,-0.0014307424426078796,0.0,0.0015107078943401575,,737.0,1763260693.1139202,2.8872862458229065e-05
-7.152557373046875e-07,,482560,1.0522273441893049e-05,5965,-0.0012701097875833511,655.0495810508728,0.3934507966041565,0.00018345192074775696,0.0,5.457572937011719,,739.0,1763260697.217657,3.6191195249557495e-06
-8.547306060791016e-05,,482688,1.0445468433317728e-05,5966,-0.00038019008934497833,655.1653017997742,0.4547439217567444,0.0011452725157141685,0.0,0.0014398887287825346,,739.0,1763260697.3333778,6.073154509067535e-06
-0.0011726617813110352,,483712,9.831029274209868e-06,5977,-4.9794092774391174e-05,656.1623709201813,0.4505707025527954,-0.00020092539489269257,0.0,0.0014630788937211037,,739.0,1763260698.330447,5.885958671569824e-07
9.34600830078125e-05,,485120,8.986175089376047e-06,5991,-0.012868648394942284,657.4761786460876,0.4621037244796753,0.0014688381925225258,0.0,0.0012374171055853367,,740.0,1763260699.6442547,1.0532326996326447e-05
-9.5367431640625e-07,,485248,8.909370080800727e-06,5993,-7.361359894275665e-05,657.6193246841431,0.33885809779167175,0.00030575133860111237,0.0,5.460955619812012,,740.0,1763260699.7874007,5.438923835754395e-07
,404.0,486026,,6001,,658.2951052188873,,,,,404.0,,1763260700.4631813,
-5.960464477539062e-07,,487296,7.680491762585007e-06,6014,0.00040489062666893005,659.4373848438263,0.4604056179523468,-0.00020339712500572205,0.0,0.0015921378508210182,,741.0,1763260701.605461,6.165355443954468e-07
,350.0,487608,,6017,,659.7064583301544,,,,,350.0,,1763260701.8745344,
,286.0,489300,,6034,,661.21107172966,,,,,286.0,,1763260703.3791478,
,407.0,490167,,6043,,662.0612726211548,,,,,407.0,,1763260704.2293487,
0.00020104646682739258,,490496,5.760368821938755e-06,6046,-0.0010260548442602158,662.3718297481537,0.5546010732650757,-2.6654452085494995e-05,0.0,0.0013030756963416934,,743.0,1763260704.5399058,3.069639205932617e-06
-8.344650268554688e-07,,491136,5.376344233809505e-06,6054,-3.105774521827698e-05,662.9606153964996,0.42116454243659973,-0.00015698187053203583,0.0,5.473182678222656,,743.0,1763260705.1286914,8.326023817062378e-07
-2.0265579223632812e-06,,492416,4.608295057551004e-06,6067,0.0002543218433856964,664.0993087291718,0.4079855978488922,-0.0001277020201086998,0.0,0.0014997818507254124,,744.0,1763260706.2673848,3.511086106300354e-07
0.00019663572311401367,,492672,4.4546850404003635e-06,6069,0.00044540688395500183,664.3157868385315,0.4987906217575073,0.00048815924674272537,0.0,0.0013419046299532056,,744.0,1763260706.4838629,3.3574178814888e-06
-9.5367431640625e-07,,493312,4.070660452271113e-06,6076,0.00016884319484233856,664.8824269771576,0.4324541389942169,0.0001290803775191307,0.0,0.0014608320780098438,,744.0,1763260707.050503,5.112960934638977e-07
,500.0,493716,,6080,,665.2534527778625,,,,,500.0,,1763260707.4215288,
0.0009105205535888672,,494464,3.3794162845879328e-06,6087,-0.0006691385060548782,665.9059360027313,0.5550470948219299,0.0009357966482639313,0.0,0.0013508721021935344,,745.0,1763260708.074012,3.637745976448059e-06
,500.0,495603,,6098,,666.8557550907135,,,,,500.0,,1763260709.0238311,
-1.430511474609375e-06,,497792,1.3824884490531986e-06,6121,1.5769153833389282e-05,668.8644726276398,0.3590589165687561,-9.078625589609146e-05,0.0,145.83474731445312,,746.0,1763260711.0325487,6.612390279769897e-08
-1.430511474609375e-06,,498560,9.216589660354657e-07,6129,-1.3863667845726013e-05,669.5635616779327,0.4913499653339386,-1.0077841579914093e-05,0.0,0.21084588766098022,,747.0,1763260711.7316377,1.7695128917694092e-08
-8.344650268554688e-07,,499456,3.8402458812925033e-07,6138,7.973052561283112e-05,670.3683912754059,0.4148864448070526,-3.666803240776062e-05,0.0,0.0014207289787009358,,747.0,1763260712.5364673,3.166496753692627e-08
