losses/entropy,global_step,losses/clipfrac,losses/approx_kl,charts/episodic_length,charts/episodic_return,losses/policy_loss,_runtime,losses/value_loss,charts/learning_rate,losses/old_approx_kl,losses/explained_variance,_timestamp,_step,charts/SPS
0.09871207177639008,322816,0.0,0.00011799298226833344,,,0.006478928029537201,472.1832718849182,0.002579862717539072,0.00010637480590958148,-0.005942801013588905,-0.02930140495300293,1763260514.364362,4168,687.0
0.1545863151550293,324480,0.0390625,0.009208460338413715,,,-0.0558113157749176,473.934166431427,0.0001173669079435058,0.00010537634079810232,0.051184192299842834,-0.017788410186767578,1763260516.1152565,4184,688.0
0.21655108034610748,325504,0.0078125,0.0005611283704638481,,,-0.0004838760942220688,475.01839208602905,3.0018483812455088e-05,0.00010476190800545737,0.0028136642649769783,-0.012314081192016602,1763260517.1994822,4194,688.0
0.29308807849884033,326016,0.009765625,0.0033355476334691048,,,0.013825669884681702,475.5564548969269,5.43513560842257e-05,0.00010445468797115609,-0.018849000334739685,-0.01876235008239746,1763260517.737545,4199,689.0
0.202009379863739,328576,0.0859375,0.015273820608854294,,,-0.03787493705749512,478.45685625076294,0.0001439378538634628,0.00010291858779964969,-0.011987205594778061,-0.01499950885772705,1763260520.6379464,4224,690.0
,329079,,,500.0,500.0,,478.9520332813263,,,,,1763260521.1331234,4229,
0.368528813123703,330496,0.0234375,0.009278279729187489,,,0.016302160918712616,480.57979941368103,0.00011590671056183055,0.00010176651267101988,-0.02150159701704979,-0.018213391304016113,1763260522.7608895,4243,691.0
0.11914074420928955,330752,0.0,0.00010339543223381042,,,-0.001103762537240982,480.88620924949646,0.0007300461875274777,0.00010161290265386924,0.0009526759386062622,-0.02649080753326416,1763260523.0672994,4246,691.0
0.15103033185005188,331392,0.0,0.0004505254328250885,,,-0.0004142727702856064,481.5898599624634,4.1516679630149156e-05,0.00010122887761099264,-0.0033574122935533524,-0.020356297492980957,1763260523.77095,4252,691.0
,331579,,,500.0,500.0,,481.7596719264984,,,,,1763260523.940762,4254,
0.15890991687774658,333568,0.0,0.0002933461219072342,,,0.0006588120013475418,484.0228843688965,2.7961996238445863e-05,9.99231924652122e-05,0.0005592647939920425,-0.010567426681518555,1763260526.2039745,4273,692.0
0.22367316484451294,333824,0.033203125,0.0039439732208848,,,-0.0009095650166273117,484.34021067619324,0.000999698182567954,9.976958244806156e-05,0.02213815599679947,-0.02621936798095703,1763260526.5213008,4276,692.0
0.2476365864276886,333952,0.0,2.0302832126617432e-07,,,-6.029754877090454e-05,484.47873044013977,0.00011774346057791263,9.969277743948624e-05,6.0366466641426086e-05,-0.018771886825561523,1763260526.6598206,4277,692.0
,334079,,,500.0,500.0,,484.533851146698,,,,,1763260526.7149413,4278,
0.15091955661773682,335232,0.0,8.885376155376434e-05,,,0.0014006346464157104,485.9156804084778,0.0007797079160809517,9.892473462969065e-05,-5.765445530414581e-05,-0.024544358253479004,1763260528.0967705,4290,693.0
0.22226139903068542,335488,0.0,0.0013136249035596848,,,-0.011595431715250015,486.1709589958191,9.570634574629366e-05,9.877112461254e-05,0.012092551216483116,-0.012073993682861328,1763260528.352049,4292,693.0
0.1725131869316101,337664,0.0,1.2932345271110535e-05,,,1.4230608940124512e-06,488.5984694957733,0.0026672070380300283,9.746543946675956e-05,7.627531886100769e-06,-1.2516975402832031e-05,1763260530.7795596,4314,694.0
,338079,,,500.0,500.0,,489.0321366786957,,,,,1763260531.2132268,4318,
0.19901812076568604,340992,0.0,0.00036426447331905365,,,-0.0005249008536338806,492.2113540172577,9.081432654056698e-05,9.546850924380124e-05,-0.0058281309902668,-0.014801502227783203,1763260534.3924441,4346,696.0
0.27386853098869324,343040,0.015625,0.00445061270147562,,,0.0036317985504865646,494.23838114738464,1.6625843272777274e-05,9.423962910659611e-05,0.03105747699737549,-0.010795116424560547,1763260536.4194713,4366,697.0
,343579,,,500.0,500.0,,494.82930064201355,,,,,1763260537.0103908,4372,
0.1427135467529297,344192,0.013671875,0.001940745860338211,,,-0.014392426237463951,495.4792926311493,5.812194347381592,9.354838402941823e-05,0.003223111853003502,-9.655952453613281e-06,1763260537.6603827,4378,698.0
0.23765170574188232,345088,0.005859375,0.003113803453743458,,,0.002112414687871933,496.4351944923401,0.21427108347415924,9.30107562453486e-05,0.01329407561570406,-2.5033950805664062e-06,1763260538.6162846,4387,698.0
,346079,,,500.0,500.0,,497.4247121810913,,,,,1763260539.6058023,4396,
0.2171870768070221,348032,0.0,0.0011735446751117706,,,-0.017867133021354675,499.5939643383026,0.00020107405725866556,9.124424104811624e-05,0.013713862746953964,-0.014192938804626465,1763260541.7750545,4415,700.0
0.18470235168933868,352128,0.0078125,0.0022050589323043823,,,-0.0011476408690214157,503.9153220653534,143.3527069091797,8.878648077370599e-05,-0.0038399603217840195,-6.318092346191406e-06,1763260546.0964122,4456,702.0
0.15921592712402344,354432,0.05078125,0.0038075698539614677,,,0.029730871319770813,506.31727623939514,7.013080903561786e-05,8.740399061935022e-05,-0.02505394071340561,-0.015796303749084473,1763260548.4983664,4478,703.0
,354579,,,500.0,500.0,,506.4651188850403,,,,,1763260548.646209,4480,
0.1606186479330063,355840,0.005859375,0.002817760221660137,,,-0.01685194857418537,507.8376929759979,0.00014026041026227176,8.655914280097932e-05,-0.021862294524908066,-0.009851813316345215,1763260550.018783,4492,704.0
0.19168145954608917,356480,0.05859375,0.009740418754518032,,,-0.00036415643990039825,508.5388398170471,0.00018702616216614842,8.617511775810272e-05,-0.003759288229048252,-0.0064983367919921875,1763260550.71993,4498,704.0
0.10966721922159195,358656,0.0,3.8146041333675385e-05,,,-0.00034734606742858887,510.95380663871765,0.21450144052505493,8.486943261232227e-05,-0.0019994033500552177,-7.867813110351562e-06,1763260553.1348968,4520,705.0
0.2195219099521637,358912,0.02734375,0.006564414128661156,,,-0.0008172281086444855,511.2278063297272,5.50742624909617e-05,8.471582259517163e-05,0.0068938247859478,-0.012975454330444336,1763260553.4088964,4522,705.0
,359079,,,500.0,500.0,,511.40999269485474,,,,,1763260553.5910828,4524,
0.20524531602859497,359168,0.0,3.817211836576462e-05,,,0.0002712644636631012,511.5316457748413,0.002387087559327483,8.456221257802099e-05,-1.6232021152973175e-05,-4.5299530029296875e-06,1763260553.712736,4525,705.0
0.2043781876564026,359424,0.017578125,0.0021630171686410904,,,0.014974920079112053,511.8010416030884,0.0002603118773549795,8.440860256087035e-05,-0.02141350507736206,-0.008307218551635742,1763260553.9821317,4527,705.0
0.3153262436389923,359808,0.0,0.0008068131282925606,,,0.009494341909885406,512.2142000198364,0.0009377923561260104,8.417818753514439e-05,-0.002929843030869961,-0.016322731971740723,1763260554.3952901,4531,705.0
0.2670516073703766,360064,0.0,2.446211874485016e-05,,,0.00018120929598808289,512.4851369857788,0.00012654870806727558,8.402457751799375e-05,0.0011904165148735046,-0.008593916893005371,1763260554.666227,4533,705.0
,360079,,,500.0,500.0,,512.5155401229858,,,,,1763260554.6966302,4534,
0.17356501519680023,362240,0.00390625,0.0019071642309427261,,,0.003633413463830948,514.89328956604,0.0021124263294041157,8.27188923722133e-05,0.009726658463478088,-0.01525270938873291,1763260557.0743797,4555,706.0
0.15163318812847137,363008,0.0,0.0013474049046635628,,,0.021722570061683655,515.6982698440552,0.00020105631847400218,8.225806232076138e-05,0.0030711879953742027,-0.008626580238342285,1763260557.87936,4562,707.0
0.2088606059551239,364416,0.00390625,0.0018052924424409866,,,-0.002627408131957054,517.2382581233978,1.7504611605545506e-05,8.141320722643286e-05,-0.001670144498348236,-0.00875997543334961,1763260559.4193482,4576,707.0
0.19049794971942902,368128,0.0,0.0006586853414773941,,,-4.159286618232727e-05,521.322651386261,143.58895874023438,7.918586925370619e-05,0.00044896267354488373,-3.5762786865234375e-06,1763260563.5037415,4613,709.0
0.2618350386619568,369536,0.0,0.000980946235358715,,,-0.0024603046476840973,522.8189589977264,0.00011594655370572582,7.834101415937766e-05,-0.0008312826976180077,-0.006081581115722656,1763260565.000049,4626,710.0
0.28086617588996887,370432,0.0,0.0009124781936407089,,,-0.0035440009087324142,523.8103346824646,0.0001155314312200062,7.780337909935042e-05,-0.016591699793934822,-0.009112834930419922,1763260565.9914248,4635,710.0
0.18985313177108765,371072,0.12890625,0.013732269406318665,,,0.026456817984580994,524.4597489833832,0.0001716740516712889,7.741935405647382e-05,-0.0032072002068161964,-0.004180550575256348,1763260566.640839,4641,710.0
0.21930743753910065,371328,0.00390625,0.003513941541314125,,,0.03703206777572632,524.7402472496033,0.0012643317459151149,7.726574403932318e-05,-9.026750922203064e-05,-0.016872525215148926,1763260566.9213374,4644,710.0
,373079,,,500.0,500.0,,526.5295026302338,,,,,1763260568.7105927,4661,
0.28266093134880066,374528,0.0078125,0.005186012014746666,,,-0.03114413097500801,528.0699465274811,0.00020667580247391015,7.534561882494017e-05,0.015161635354161263,-0.007035493850708008,1763260570.2510366,4675,712.0
,376079,,,500.0,500.0,,529.7264051437378,,,,,1763260571.9074953,4691,
0.20759183168411255,377984,0.0,0.0011097881942987442,,,-0.0007246136665344238,531.6404376029968,0.00020956346997991204,7.327189086936414e-05,-0.0034727826714515686,-0.009245991706848145,1763260573.8215277,4709,714.0
0.15259632468223572,378368,0.0,5.351658910512924e-05,,,-0.0002898257225751877,532.0333368778229,3.8720267184544355e-05,7.304147584363818e-05,-0.002690115012228489,-0.009014010429382324,1763260574.214427,4713,714.0
0.26223087310791016,380928,0.0078125,0.002445588819682598,,,-0.008200570940971375,534.6535103321075,0.000264651927864179,7.150537567213178e-05,-0.005868825130164623,-0.01006615161895752,1763260576.8346004,4738,715.0
0.16089360415935516,381056,0.0,0.00035774800926446915,,,-0.0001972205936908722,534.77623295784,0.0001546140993013978,7.142857066355646e-05,-0.0011150417849421501,-0.006208658218383789,1763260576.957323,4739,715.0
0.19263488054275513,381184,0.0,3.721565008163452e-05,,,0.0022706985473632812,534.9456887245178,0.003721268381923437,7.135176565498114e-05,-0.0011878851801156998,-3.814697265625e-06,1763260577.1267788,4741,715.0
0.25062063336372375,381440,0.0,0.0019625481218099594,,,-0.006712600588798523,535.197484254837,0.0001902649091789499,7.11981556378305e-05,0.011323867365717888,-0.00964653491973877,1763260577.3785744,4743,716.0
0.13414986431598663,384384,0.001953125,0.0003928467631340027,,,0.0033495984971523285,538.7592997550964,0.00017713752458803356,6.943164044059813e-05,-0.0009073410183191299,-0.009253859519958496,1763260580.9403899,4772,716.0
0.1890730857849121,385792,0.00390625,0.002691318280994892,,,0.0019015669822692871,540.8550419807434,0.0014799484051764011,6.858679262222722e-05,0.018860887736082077,-0.01028454303741455,1763260583.036132,4786,716.0
0.29158562421798706,385920,0.005859375,0.003455531783401966,,,-0.0016929209232330322,541.0234377384186,0.0002966768806800246,6.85099876136519e-05,-0.013966883532702923,-0.007473468780517578,1763260583.2045279,4787,716.0
0.3014432191848755,386048,0.0234375,0.006697322241961956,,,-0.0017950385808944702,541.2130732536316,0.0003779035178013146,6.843318260507658e-05,-0.015676433220505714,-0.0074530839920043945,1763260583.3941634,4788,716.0
0.17627066373825073,386816,0.03125,0.0071802567690610886,,,-0.03233744204044342,542.43390583992,0.001337944413535297,6.797235255362466e-05,0.013209300115704536,-0.009985685348510742,1763260584.614996,4796,716.0
,387079,,,500.0,500.0,,542.8144989013672,,,,,1763260584.995589,4799,
0.24940666556358337,388096,0.0,0.000159556046128273,,,0.0004833042621612549,544.3123445510864,143.21482849121094,6.720430246787146e-05,0.0028921887278556824,-2.5033950805664062e-06,1763260586.4934347,4809,716.0
,388579,,,500.0,500.0,,544.9110381603241,,,,,1763260587.0921283,4813,
0.20700019598007202,392448,0.017578125,0.00715881772339344,,,-0.011966556310653687,550.80899310112,0.00032543056295253336,6.459293217631057e-05,-0.008547497913241386,-0.00699770450592041,1763260592.9900832,4851,715.0
0.19445036351680756,394752,0.0,3.477465361356735e-05,,,0.0032910797744989395,554.6117253303528,0.001169223221950233,6.32104420219548e-05,-0.0018042372539639473,-0.0131760835647583,1763260596.7928154,4874,714.0
0.1316828429698944,395136,0.0,0.0002337675541639328,,,0.0003819316625595093,555.3359158039093,0.2150699347257614,6.298003427218646e-05,0.0025641582906246185,-4.291534423828125e-06,1763260597.517006,4878,714.0
,395579,,,500.0,500.0,,556.116574048996,,,,,1763260598.2976642,4882,
0.276852011680603,399488,0.064453125,0.014651640318334103,,,-0.018571119755506516,560.7834801673889,0.0003634630120359361,6.036866398062557e-05,0.03745243325829506,-0.003777742385864258,1763260602.9645703,4920,715.0
0.186329185962677,400640,0.0,0.00011985097080469131,,,-0.0002906136214733124,561.9630122184753,0.008950178511440754,5.967741890344769e-05,-0.00036969687789678574,-2.5033950805664062e-06,1763260604.1441023,4932,716.0
0.1367519050836563,400768,0.0,0.00022787600755691528,,,-0.002344965934753418,562.101588010788,0.0012483189348131418,5.960061389487237e-05,0.0032542571425437927,-0.007929563522338867,1763260604.2826781,4933,716.0
0.2693830132484436,401408,0.0,0.0002488931640982628,,,0.002995140850543976,562.7175114154816,0.00046278064837679267,5.9216588851995766e-05,-0.0007092664018273354,-0.009981036186218262,1763260604.8986015,4939,716.0
,402079,,,500.0,500.0,,563.3908908367157,,,,,1763260605.571981,4946,
0.3069988787174225,402816,0.0,5.392357707023621e-06,,,0.0002867411822080612,564.1490738391876,0.0010012297425419092,5.837173739564605e-05,0.0006706658750772476,-0.012105584144592285,1763260606.330164,4953,717.0
0.2793644666671753,403328,0.0,0.0010749949142336845,,,-0.010560888797044754,564.6727275848389,0.0009127830271609128,5.806451736134477e-05,0.008536006323993206,-0.007351040840148926,1763260606.8538177,4958,717.0
0.2515452206134796,403840,0.025390625,0.004883125424385071,,,-0.027268454432487488,565.1873857975006,0.00024346208374481648,5.775729732704349e-05,0.01890438050031662,-0.01613295078277588,1763260607.368476,4963,717.0
0.23924611508846283,404608,0.0,2.423953264951706e-05,,,-0.0006402116268873215,565.9756851196289,0.008847899734973907,5.729646727559157e-05,0.001085837371647358,-1.3113021850585938e-06,1763260608.1567752,4971,718.0
0.2687576115131378,404736,0.0,0.00023811683058738708,,,0.0030512847006320953,566.0987677574158,0.0009086363716050982,5.721966226701625e-05,-0.0007177833467721939,-0.014639496803283691,1763260608.2798579,4972,718.0
0.14743177592754364,405376,0.0,2.325698733329773e-05,,,0.0006006620824337006,566.7190392017365,0.0002725890080910176,5.6835637224139646e-05,0.0003133416175842285,-0.004059195518493652,1763260608.9001293,4978,718.0
0.2290077954530716,405632,0.0,0.0005040168762207031,,,-0.0026391316205263138,566.9884841442108,0.008986796252429485,5.6682027206989005e-05,0.009388873353600502,-9.5367431640625e-07,1763260609.1695743,4981,718.0
0.19804568588733673,406528,0.0,0.00012535974383354187,,,-0.005592163652181625,567.8679990768433,0.00029909098520874977,5.6144392146961764e-05,-0.002276219427585602,-0.003827810287475586,1763260610.0490892,4989,719.0
0.17116712033748627,407040,0.0,5.1608309149742126e-05,,,-0.006217345595359802,568.3753342628479,0.00033658259781077504,5.583717211266048e-05,0.004428138956427574,-0.0027916431427001953,1763260610.5564244,4994,719.0
0.20061428844928741,408448,0.001953125,0.0022572269663214684,,,9.172968566417694e-05,569.7635364532471,0.00019762835290748626,5.499232065631077e-05,0.007422913797199726,-0.011504769325256348,1763260611.9446266,5008,719.0
0.24459382891654968,408960,0.0,1.408066600561142e-05,,,-7.03670084476471e-05,570.2703971862793,0.00034493094426579773,5.4685100622009486e-05,-0.00010127294808626175,-0.00719141960144043,1763260612.4514873,5013,720.0
0.255398690700531,409088,0.0,3.0895695090293884e-05,,,-0.00017865747213363647,570.4196398258209,0.002128409221768379,5.4608295613434166e-05,-0.0006940122693777084,-1.0728836059570312e-06,1763260612.60073,5015,720.0
,411579,,,500.0,500.0,,572.9317889213562,,,,,1763260615.112879,5039,
0.11001712828874588,414848,0.0,0.00010700710117816925,,,-0.0015453025698661804,576.2692391872406,0.00029550239560194314,5.115207386552356e-05,0.0021324027329683304,-0.005912184715270996,1763260618.4503293,5071,722.0
,419579,,,500.0,500.0,,581.133492231369,,,,,1763260623.3145823,5117,
,420079,,,500.0,500.0,,581.6665954589844,,,,,1763260623.8476856,5122,
,420579,,,500.0,500.0,,582.1691677570343,,,,,1763260624.3502579,5127,
0.19109390676021576,420608,0.0,3.6141835153102875e-05,,,0.004015585407614708,582.2789480686188,0.002075939904898405,4.769585211761296e-05,-0.002542625181376934,-2.1457672119140625e-06,1763260624.4600382,5128,725.0
0.23120146989822388,421888,0.0,5.019083619117737e-05,,,0.0008177384734153748,583.6433544158936,0.00042179523734375834,4.6927802031859756e-05,-0.001435842365026474,-0.006035923957824707,1763260625.8244445,5140,725.0
0.3120650053024292,422528,0.0,0.0004624808207154274,,,-0.004300274886190891,584.2517976760864,0.0004270412609912455,4.6543776988983154e-05,-0.002102465368807316,-0.003645658493041992,1763260626.4328878,5146,726.0
0.12918296456336975,422912,0.0,0.00015851762145757675,,,0.0007373951375484467,584.6469373703003,0.00029734260169789195,4.6313365601236e-05,-0.0034303469583392143,-0.00912487506866455,1763260626.8280275,5150,726.0
0.3161737322807312,423040,0.0,0.00013434700667858124,,,-0.0015529654920101166,584.8022594451904,0.0002566371113061905,4.623656059266068e-05,-0.002961317077279091,-0.0052967071533203125,1763260626.9833496,5151,726.0
0.20351171493530273,424192,0.0,3.3890828490257263e-06,,,3.483705222606659e-05,586.0704941749573,143.29342651367188,4.55453155154828e-05,0.000199771486222744,-1.9073486328125e-06,1763260628.2515843,5163,726.0
0.2487717717885971,424448,0.0,0.00022219587117433548,,,0.0064153485000133514,586.3361401557922,0.0004776555870193988,4.539170549833216e-05,-0.0017780018970370293,-0.0034401416778564453,1763260628.5172303,5165,726.0
,427579,,,500.0,500.0,,589.6398484706879,,,,,1763260631.8209386,5196,
0.17630097270011902,427648,0.0,0.0005114162340760231,,,-0.0014831218868494034,589.7633676528931,0.21530573070049286,4.347158392192796e-05,-0.007843616418540478,-2.5033950805664062e-06,1763260631.9444578,5197,728.0
0.13046395778656006,431872,0.0,1.8440186977386475e-07,,,-1.911446452140808e-05,594.0531892776489,0.00023180083371698856,4.093701863894239e-05,9.858421981334686e-05,-0.006156444549560547,1763260636.2342794,5238,730.0
0.10753963142633438,432000,0.0,9.975023567676544e-05,,,-0.000541146844625473,594.1634352207184,0.0002555793907959014,4.086021363036707e-05,-0.005222266539931297,-0.0036499500274658203,1763260636.3445253,5239,730.0
0.1647782027721405,432512,0.001953125,0.0016986411064863205,,,0.01288612186908722,594.6420044898987,0.0004025474772788584,4.055299359606579e-05,0.008733769878745079,-0.0036929845809936523,1763260636.8230946,5244,730.0
0.15928292274475098,433152,0.0,7.660873234272003e-05,,,0.00025753676891326904,595.2387268543243,0.215494766831398,4.0168972191167995e-05,0.0017264261841773987,-1.7881393432617188e-06,1763260637.419817,5251,730.0
0.16637134552001953,433920,0.0,0.0011229859665036201,,,-0.01013941504061222,596.0178828239441,0.0004416569718159735,3.9708142139716074e-05,-0.0037318030372262,-0.0064890384674072266,1763260638.198973,5258,731.0
0.1556025594472885,434816,0.0,0.00015935394912958145,,,-0.006184468045830727,596.9476828575134,0.0012699727667495608,3.917050707968883e-05,0.0019206786528229713,-0.008481740951538086,1763260639.128773,5267,731.0
0.1666938215494156,436224,0.0,0.0003268774598836899,,,0.009910974651575089,598.3976936340332,0.0006688769208267331,3.832565198536031e-05,-0.0058281309902668,-0.011316061019897461,1763260640.5787838,5281,731.0
0.24220487475395203,438144,0.0,1.1265277862548828e-05,,,-2.0790379494428635e-05,600.3354756832123,149.2252197265625,3.717358049470931e-05,0.0002596527338027954,-2.7418136596679688e-06,1763260642.5165658,5300,732.0
0.23660631477832794,440448,0.0,0.0001596752554178238,,,0.009187296032905579,602.6615173816681,0.0003260634548496455,3.579109034035355e-05,-0.006246158853173256,-0.004136443138122559,1763260644.8426075,5322,733.0
,441079,,,500.0,500.0,,603.2386665344238,,,,,1763260645.4197567,5328,
0.18291252851486206,444288,0.0,6.962381303310394e-05,,,-0.00461038202047348,606.6788585186005,0.0010197584051638842,3.348694372107275e-05,0.002502327784895897,-0.0067855119705200195,1763260648.8599486,5360,735.0
0.16419577598571777,444544,0.0,0.00018719956278800964,,,0.01136358454823494,606.9368884563446,0.0003400244459044188,3.333333370392211e-05,-0.002080027014017105,0.00016689300537109375,1763260649.1179786,5362,735.0
0.21946488320827484,447232,0.0,0.00035740993916988373,,,-0.007259787991642952,609.7460081577301,0.000954486255068332,3.172042852384038e-05,0.004745101556181908,-0.006578326225280762,1763260651.9270983,5389,736.0
0.13365940749645233,451456,0.0,0.00015325285494327545,,,0.003495447337627411,614.2613656520844,0.00031219847733154893,2.9185868697823025e-05,-0.0003150571137666702,-0.004195213317871094,1763260656.4424558,5430,737.0
0.11923447251319885,452480,0.0,3.842636942863464e-06,,,-0.0007326602935791016,615.6709506511688,0.0004525418917182833,2.8571428629220463e-05,0.0005350317806005478,-0.003184080123901367,1763260657.8520408,5440,737.0
,452579,,,500.0,500.0,,615.7260885238647,,,,,1763260657.9071786,5441,
0.19185000658035278,452608,0.0,0.0006125317886471748,,,-0.016093945130705833,615.8465116024017,5.605288982391357,2.8494623620645143e-05,-0.008352735079824924,-1.1920928955078125e-06,1763260658.0276017,5442,737.0
0.2779206931591034,452736,0.0,7.553026080131531e-07,,,-5.3726136684417725e-05,615.9870829582214,0.0008497061207890511,2.8417818612069823e-05,8.364859968423843e-05,-0.012485742568969727,1763260658.168173,5443,737.0
0.17066580057144165,453760,0.0,7.018446922302246e-05,,,-0.0029497742652893066,617.1011040210724,0.0008240857277996838,2.780337854346726e-05,0.0019690003246068954,-0.015207767486572266,1763260659.2821941,5453,738.0
0.1691821813583374,453888,0.0,0.0014745555818080902,,,-0.011898249387741089,617.2212646007538,0.000452240725280717,2.7726575353881344e-05,0.01753964088857174,-0.004836916923522949,1763260659.4023547,5454,738.0
0.1793413907289505,455552,0.0,2.0691193640232086e-05,,,0.0011401418596506119,619.0266754627228,0.000509495148435235,2.672811024240218e-05,-9.348336607217789e-05,-0.0013071298599243164,1763260661.2077656,5470,738.0
0.33946454524993896,457984,0.0,1.4258548617362976e-06,,,-0.0003002118319272995,621.632137298584,0.00043254223419353366,2.52688168984605e-05,6.518606096506119e-05,-0.0029326677322387695,1763260663.8132274,5494,739.0
0.19267719984054565,459520,0.0,0.0001611076295375824,,,-0.0013280734419822693,623.2124614715576,0.0005069324397481978,2.434715861454606e-05,-0.006745956838130951,-0.007118344306945801,1763260665.3935516,5509,740.0
0.17409828305244446,460416,0.0,0.00010990723967552185,,,-0.004163168370723724,624.15056681633,0.0004819442401640117,2.380952355451882e-05,-0.000178460031747818,-0.0069539546966552734,1763260666.331657,5518,740.0
0.25852450728416443,461440,0.0,0.0001845434308052063,,,-0.006700003519654274,625.2171335220337,0.0005870220484212041,2.319508530490566e-05,0.003281140699982643,-0.0052710771560668945,1763260667.3982236,5528,740.0
0.12602461874485016,461568,0.0,2.4073757231235504e-05,,,-0.001231864094734192,625.3472208976746,0.0005465552094392478,2.311828029633034e-05,0.0015568649396300316,-0.002109050750732422,1763260667.528311,5529,741.0
0.25903719663619995,461696,0.0,7.479451596736908e-05,,,-0.00025553256273269653,625.5024559497833,0.21624235808849335,2.304147528775502e-05,-0.0015004053711891174,-3.2186508178710938e-06,1763260667.683546,5531,741.0
0.3636210262775421,464512,0.0,4.719384014606476e-05,,,-0.001524120569229126,628.2323870658875,0.0004867625539191067,2.1351766918087378e-05,0.0011310111731290817,-0.003577709197998047,1763260670.4134772,5558,742.0
0.27361565828323364,464768,0.0,0.0002240920439362526,,,-0.004351872950792313,628.50044298172,0.0008879519300535321,2.1198156900936738e-05,0.007272250019013882,-0.00841069221496582,1763260670.681533,5561,742.0
0.1978546380996704,465792,0.0,5.496852099895477e-05,,,0.0011149775236845016,629.4648702144623,0.0010939895873889327,2.0583716832334176e-05,0.0020541436970233917,-0.005764961242675781,1763260671.6459603,5571,742.0
0.24254849553108215,466944,0.0,4.5707449316978455e-05,,,-0.0034889038652181625,630.5515928268433,0.0006157736061140895,1.9892473574145697e-05,0.0023009255528450012,-0.006026864051818848,1763260672.732683,5582,743.0
0.18923141062259674,467456,0.0,9.313225746154785e-09,,,-6.9122761487960815e-06,631.073956489563,0.0005759524647146463,1.9585253539844416e-05,-1.8358230590820312e-05,-0.003163456916809082,1763260673.2550466,5587,743.0
0.2376699447631836,467840,0.0,9.825453162193298e-06,,,7.430091500282288e-06,631.4628643989563,0.0005441900575533509,1.9354838514118455e-05,-7.439032196998596e-05,-0.007731199264526367,1763260673.6439545,5591,743.0
0.24679945409297943,468736,0.0,0.00015882402658462524,,,-0.006911644712090492,632.2814688682556,0.0009205872192978859,1.8817203454091214e-05,0.005747973918914795,-0.01234579086303711,1763260674.462559,5600,744.0
0.2632608413696289,471552,0.0,3.3282674849033356e-05,,,-1.6393139958381653e-05,634.9095630645752,0.0006268324214033782,1.7127496903412975e-05,-0.00010295305401086807,-0.003515958786010742,1763260677.0906532,5627,745.0
0.1976587325334549,471680,0.0,5.901232361793518e-05,,,-0.005427094176411629,635.0436220169067,0.00883217342197895,1.7050691894837655e-05,0.00264083594083786,-4.291534423828125e-06,1763260677.2247121,5629,745.0
,473079,,,500.0,500.0,,636.3172862529755,,,,,1763260678.4983764,5642,
,474079,,,500.0,500.0,,637.2951242923737,,,,,1763260679.4762144,5652,
0.3701266348361969,476416,0.0,0.00023549236357212067,,,0.0008956640958786011,639.5831851959229,0.0006252778694033623,1.4208909306034911e-05,0.001666272059082985,-0.005057692527770996,1763260681.7642753,5675,747.0
0.20727576315402985,477312,0.0,6.363913416862488e-05,,,0.0016170218586921692,640.4659321308136,0.0009979328606277704,1.3671275155502371e-05,0.000436391681432724,-0.006749749183654785,1763260682.6470222,5684,748.0
0.3154217600822449,477952,0.0,4.306435585021973e-06,,,0.0010002050548791885,641.0921325683594,0.000664629798848182,1.328725011262577e-05,0.0003871209919452667,-0.0035359859466552734,1763260683.2732227,5690,748.0
,479579,,,500.0,500.0,,642.5884401798248,,,,,1763260684.7695303,5706,
0.15796343982219696,484992,0.0,3.557652235031128e-07,,,-0.00022772327065467834,647.9989292621613,0.0006905273767188191,9.062980097951367e-06,-2.5367364287376404e-05,-0.005244612693786621,1763260690.1800194,5759,751.0
,485579,,,500.0,500.0,,648.537540435791,,,,,1763260690.7186306,5765,
0.20692786574363708,486272,0.0,5.31412661075592e-06,,,0.00023580901324748993,649.2549533843994,0.0008346211398020387,8.294930921692867e-06,0.00018800050020217896,-0.010371923446655273,1763260691.4360435,5772,751.0
0.18902720510959625,488448,0.0,6.332993507385254e-08,,,-1.911073923110962e-06,651.3843338489532,0.0006611315184272826,6.989247140154475e-06,-9.257718920707703e-05,-0.0017081499099731445,1763260693.565424,5793,752.0
0.27875906229019165,488960,0.0,7.431022822856903e-06,,,-0.0013890862464904785,651.8902881145477,0.0007064437377266586,6.682027560600545e-06,-0.00019607972353696823,-0.002062559127807617,1763260694.0713782,5798,752.0
0.18935751914978027,489088,0.0,1.058913767337799e-05,,,0.00032422691583633423,652.0113611221313,0.0008487306768074632,6.605222552025225e-06,0.0015004519373178482,-4.76837158203125e-07,1763260694.1924512,5800,752.0
,490579,,,500.0,500.0,,653.4354736804962,,,,,1763260695.6165638,5814,
0.26110607385635376,490752,0.0,1.101754605770111e-06,,,1.107528805732727e-05,653.6657133102417,0.0008170133223757148,5.6067588047881145e-06,6.91758468747139e-05,-0.012456178665161133,1763260695.8468034,5816,753.0
0.2276700735092163,490880,0.0,6.545335054397583e-06,,,-0.0011156592518091202,653.8134651184082,0.0007158156950026751,5.529953796212794e-06,-0.000211372971534729,-0.006601572036743164,1763260695.9945552,5817,753.0
