losses/clipfrac,losses/old_approx_kl,charts/SPS,losses/approx_kl,losses/value_loss,losses/policy_loss,charts/learning_rate,global_step,losses/entropy,charts/episodic_length,_runtime,_timestamp,_step,losses/explained_variance,charts/episodic_return
0.0,-0.0005371198058128357,680.0,5.1800161600112915e-06,0.00010970105358865112,-5.079992115497589e-05,0.00019761905423365533,170752,0.09347420930862427,,254.4216411113739,1763260296.6030202,2248,0.6398046016693115,
0.001953125,0.008137614466249943,680.0,0.0016000373288989067,5.361253897717688e-06,-0.00013724341988563538,0.0001974654442165047,171008,0.23067441582679749,,254.72345185279846,1763260296.904831,2250,-0.03441727161407471,
0.0,0.0022490788251161575,680.0,4.140101373195648e-05,0.0003032753593288362,0.00035442598164081573,0.00019731183419935405,171264,0.14152835309505463,,255.2493190765381,1763260297.4306982,2253,0.04369133710861206,
0.0,-0.0002614138647913933,677.0,1.3345852494239807e-06,0.21783943474292755,-0.0006089266389608383,0.00019615975907072425,173184,0.1661691963672638,,259.0441563129425,1763260301.2255354,2272,-4.2557716369628906e-05,
,,,,,,,174069,,500.0,260.5922660827637,1763260302.7736452,2280,,500.0
,,,,,,,175569,,500.0,263.42838883399963,1763260305.609768,2295,,500.0
0.0,0.00020674802362918854,675.0,2.2277235984802246e-06,4.715081013273448e-05,-0.001293286681175232,0.00019454685389064252,175872,0.28616902232170105,,263.8682470321655,1763260306.049626,2298,-0.022443413734436035,
,,,,,,,177069,,500.0,265.2975995540619,1763260307.4789786,2310,,500.0
0.0,0.001804996281862259,676.0,0.00010949186980724335,0.0004478220653254539,-0.003747589886188507,0.000193701998796314,177280,0.07434181869029999,,265.6116099357605,1763260307.792989,2312,0.5820703506469727,
0.0,0.0033078286796808243,676.0,0.0014771092683076859,9.235303150489926e-05,0.00047619640827178955,0.0001933179737534374,177920,0.2068977802991867,,266.43453216552734,1763260308.6159112,2318,-0.08108711242675781,
0.001953125,0.0005720686167478561,675.0,0.001450471580028534,1.3006956578465179e-07,-0.014255272224545479,0.0001929339487105608,178560,0.25128573179244995,,267.7383608818054,1763260309.91974,2324,-0.0032123327255249023,
,,,,,,,179069,,500.0,268.6035375595093,1763260310.7849166,2329,,500.0
,,,,,,,180069,,500.0,270.6720333099365,1763260312.8534124,2339,,500.0
0.01953125,-4.728976637125015e-05,672.0,0.002813144586980343,3.680619556689635e-06,0.0010438300669193268,0.00019147465354762971,180992,0.12205284833908081,,272.5986170768738,1763260314.7799962,2348,0.6442558765411377,
,,,,,,,181569,,500.0,273.4750804901123,1763260315.6564596,2354,,500.0
0.015625,0.024837344884872437,671.0,0.003496004268527031,1.1486645234981552e-07,-0.023350894451141357,0.00019055299344472587,182528,0.10349243879318237,,275.2912356853485,1763260317.4726148,2363,0.33915627002716064,
0.0,0.0013772156089544296,672.0,0.00015622936189174652,145.5601806640625,-0.00042453594505786896,0.00018901689327321947,185088,0.23117396235466003,,278.71929144859314,1763260320.9006705,2389,-1.0728836059570312e-05,
0.0,-0.009829853661358356,672.0,0.0006374241784214973,9.66836087172851e-05,0.010441556572914124,0.00018678954802453518,188800,0.40646520256996155,,283.9980273246765,1763260326.1794064,2426,-0.0028624534606933594,
0.001953125,0.011926302686333656,672.0,0.000974651426076889,0.0002090207563014701,-0.0008685896173119545,0.00018655913299880922,189184,0.2592104375362396,,284.79950761795044,1763260326.9808867,2430,-0.007432818412780762,
,,,,,,,191208,,500.0,288.6810140609741,1763260330.8623931,2449,,500.0
0.0,-0.003601422533392906,668.0,0.0003288146108388901,5.664241790771484,-0.003408515825867653,0.00018440860731061548,192768,0.32166993618011475,,291.949191570282,1763260334.1305707,2465,-1.3709068298339844e-05,
,,,,,,,195708,,500.0,296.3941090106964,1763260338.575488,2493,,500.0
0.0078125,0.02754804864525795,668.0,0.0050406185910105705,6.738812226103619e-05,-0.018787428736686707,0.0001818740420276299,196992,0.26092058420181274,,298.27873373031616,1763260340.4601128,2506,0.006998002529144287,
0.015625,-0.023138877004384995,668.0,0.007258659228682518,5.658992767333984,-0.005297048017382622,0.000181413211976178,197760,0.41595882177352905,,299.3432307243347,1763260341.5246098,2514,-8.225440979003906e-06,
0.025390625,0.0021767867729067802,668.0,0.003255053423345089,0.00037886397331021726,0.006556805223226547,0.00018133640696760267,197888,0.1958320438861847,,299.4910068511963,1763260341.672386,2515,-0.028318285942077637,
0.0,0.0006896145641803741,668.0,4.301778972148895e-05,9.654267341829836e-05,-0.00198306143283844,0.0001810291869333014,198400,0.14689074456691742,,300.1496043205261,1763260342.3309834,2520,-0.023899555206298828,
0.005859375,0.00014925934374332428,669.0,0.00131143257021904,145.37232971191406,0.003009987995028496,0.0001802611368475482,199680,0.36374160647392273,,301.74763774871826,1763260343.9290168,2533,-3.5762786865234375e-07,
0.0,-0.0010361997410655022,669.0,0.0001714630052447319,9.88993706414476e-05,-0.0038417838513851166,0.00017980030679609627,200448,0.19203589856624603,,302.71848034858704,1763260344.8998594,2540,-0.013262152671813965,
,,,,,,,201179,,500.0,303.6515085697174,1763260345.8328876,2547,,500.0
0.0,-0.002156885340809822,671.0,0.00019919872283935547,6.740863318555057e-05,0.0021081194281578064,0.00017795698659028858,203520,0.34539979696273804,,306.4995913505554,1763260348.6809704,2570,-0.02107381820678711,
0.0,-0.0010231565684080124,671.0,0.0006193462759256363,1.9294504454592243e-05,0.0009596981108188629,0.00017788018158171326,203648,0.2850213646888733,,306.6276731491089,1763260348.8090522,2571,-0.026035189628601074,
,,,,,,,204179,,500.0,307.24431848526,1763260349.4256976,2577,,500.0
0.05859375,0.025950897485017776,671.0,0.010470093227922916,2.3246157070389017e-06,-0.033547379076480865,0.00017549922631587833,207616,0.2720699906349182,,312.73737025260925,1763260354.9187493,2610,-0.008403420448303223,
0.0,-0.008928914554417133,669.0,0.00012981798499822617,9.93638332147384e-06,-0.0036126747727394104,0.0001742703461786732,209664,0.45569318532943726,,316.58742213249207,1763260358.7688012,2630,0.008947610855102539,
,,,,,,,210179,,500.0,317.58239698410034,1763260359.763776,2636,,500.0
0.0,-0.0060814544558525085,668.0,0.000670773908495903,0.01010945625603199,-0.0012834444642066956,0.0001733487006276846,211200,0.16704928874969482,,319.269366979599,1763260361.450746,2646,-5.245208740234375e-06,
0.0,-0.0031386353075504303,668.0,0.00014350935816764832,0.00012523122131824493,0.0027649402618408203,0.00017327189561910927,211328,0.05048331245779991,,319.41563725471497,1763260361.5970163,2647,0.058996498584747314,
0.0,-0.0014481591060757637,668.0,0.0007456978783011436,2.699576180020813e-05,-0.002665577456355095,0.00017319509061053395,211456,0.1802481710910797,,319.56060314178467,1763260361.7419822,2648,-0.018666625022888184,
0.0,0.00048457086086273193,668.0,0.00027387961745262146,0.0001557096984470263,0.0009340979158878326,0.00017196621047332883,213504,0.19294074177742004,,322.98653531074524,1763260365.1679144,2668,-0.014460086822509766,
0.0,0.029515985399484634,668.0,0.001996254548430443,7.639262184966356e-05,0.003912225365638733,0.00017104455037042499,215040,0.3997371792793274,,325.33015489578247,1763260367.511534,2683,0.01042485237121582,
0.01171875,0.006305457092821598,668.0,0.005172655917704105,0.00040052918484434485,-0.029389498755335808,0.00017081413534469903,215424,0.3673707842826843,,325.8347809314728,1763260368.01616,2687,-0.004436850547790527,
,,,,,,,215679,,500.0,326.087171792984,1763260368.2685509,2689,,500.0
0.001953125,-0.01233417633920908,668.0,0.001957169733941555,3.769294562516734e-05,0.008838174864649773,0.00017050691531039774,215936,0.18032650649547577,,326.46786737442017,1763260368.6492465,2692,0.047387778759002686,
0.0,-0.0005836030468344688,670.0,0.0010410444810986519,6.576770829269662e-05,-0.010398570448160172,0.0001680491550359875,220032,0.374203085899353,,331.5817127227783,1763260373.7630918,2732,0.014646291732788086,
0.0,0.000946270301938057,669.0,1.629069447517395e-05,4.6544746510335244e-06,-0.0010414142161607742,0.00016682027489878237,222080,0.21471253037452698,,335.3174328804016,1763260377.498812,2752,0.044805943965911865,
0.0,0.003818855620920658,668.0,0.00031765084713697433,5.993028935336042e-06,-0.006520263850688934,0.0001665130548644811,222592,0.10595261305570602,,336.24271154403687,1763260378.4240906,2757,0.009193837642669678,
0.001953125,-0.007134855724871159,668.0,0.001379254274070263,2.8376689442666247e-06,0.007028952240943909,0.0001649769546929747,225152,0.16809497773647308,,340.37656831741333,1763260382.5579474,2782,-0.01340627670288086,
0.0,9.786710143089294e-05,668.0,0.0013307277113199234,0.22483868896961212,-0.024722086265683174,0.00016129032883327454,231296,0.21188046038150787,,349.6761825084686,1763260391.8575616,2843,-1.0848045349121094e-05,
0.005859375,-0.004014037549495697,668.0,0.002432476729154587,0.00406615948304534,-0.001144304871559143,0.00016044547373894602,232704,0.1302020400762558,,351.3097999095917,1763260393.491179,2857,-5.841255187988281e-06,
0.0,-0.02084578014910221,671.0,0.0015572179108858109,1.9948220142396167e-07,0.008548591285943985,0.00015837173850741237,236160,0.4044760763645172,,355.27918791770935,1763260397.460567,2890,0.010335683822631836,
0.0,-0.020101580768823624,672.0,0.00597804132848978,145.9754638671875,0.003637494519352913,0.00015483870811294764,242048,0.5390892028808594,,363.29595279693604,1763260405.4773319,2949,-9.5367431640625e-07,
0.0,-0.0004445072263479233,671.0,0.000937657430768013,0.0003347849124111235,0.006301522254943848,0.00015414746303576976,243200,0.18382778763771057,,365.53285574913025,1763260407.7142348,2960,-0.021115899085998535,
0.0,0.006810068152844906,670.0,0.0006109373643994331,145.385986328125,-0.0063143763691186905,0.0001519969227956608,246784,0.41019853949546814,,371.610230922699,1763260413.79161,2997,-5.960464477539062e-07,
,,,,,,,248228,,500.0,373.3373408317566,1763260415.51872,3011,,500.0
0.0,0.00013033859431743622,671.0,2.2351741790771484e-07,0.00015171778795775026,-1.543201506137848e-06,0.00014869432197883725,252288,0.0430634431540966,,379.2186999320984,1763260421.400079,3051,0.018154442310333252,
0.0,-0.0008213389664888382,672.0,0.00011884421110153198,4.113608883926645e-05,0.001133715733885765,0.0001477726618759334,253824,0.1077663004398346,,381.06466794013977,1763260423.246047,3066,-0.014161825180053711,
0.0,-0.0014024199917912483,672.0,0.0006345650181174278,0.006684286519885063,-0.010360082611441612,0.00014754224685020745,254208,0.2964267134666443,,381.5236072540283,1763260423.7049863,3070,-1.1920928955078125e-05,
0.0,-0.001863483339548111,673.0,2.0578503608703613e-05,7.573638868052512e-06,0.0008920487016439438,0.00014669739175587893,255616,0.5709958672523499,,383.1442058086395,1763260425.325585,3083,0.0012590885162353516,
,,,,,,,257125,,500.0,384.8984899520874,1763260427.079869,3098,,500.0
,,,,,,,260037,,431.0,388.97713351249695,1763260431.1585126,3127,,431.0
0.0,0.0016722558066248894,674.0,2.3803673684597015e-05,0.0002755739551503211,0.0001036711037158966,0.0001439324114471674,260224,0.08340102434158325,,389.4124665260315,1763260431.5938456,3129,0.09165835380554199,
0.0,0.016442369669675827,673.0,0.0006431592628359795,1.9354047253727913e-09,0.005141079425811768,0.0001431643613614142,261504,0.47984927892684937,,391.61288046836853,1763260433.7942595,3141,-0.005289554595947266,
0.001953125,0.0048799412325024605,673.0,0.0019287457689642906,1.6460353435832076e-06,0.0002840799279510975,0.0001428571413271129,262016,0.3328087329864502,,392.53903007507324,1763260434.7204092,3146,0.005425155162811279,
0.0,0.00020235683768987656,671.0,0.0003699464723467827,6.877608029753901e-07,0.007127467542886734,0.00014139784616418183,264448,0.36201947927474976,,397.0122718811035,1763260439.193651,3170,-0.007713675498962402,
0.0,-0.003193087875843048,672.0,0.0002531837671995163,0.0002971102949231863,0.001872386783361435,0.00014062979607842863,265728,0.1397114396095276,,398.88212871551514,1763260441.0635078,3183,0.2888669967651367,
0.00390625,0.013138560578227043,672.0,0.001062583178281784,0.00041940962546505034,-0.010772325098514557,0.00014032257604412735,266240,0.21201619505882263,,399.5012717247009,1763260441.6826508,3188,0.0017992258071899414,
0.0,-0.004576321691274643,673.0,5.40614128112793e-05,9.358413080917671e-05,0.005496799945831299,0.00013855606084689498,269184,0.12829306721687317,,403.0105330944061,1763260445.1919122,3217,0.009367942810058594,
0.001953125,-0.003677763044834137,673.0,0.003483634442090988,8.739698387216777e-08,-0.003993229940533638,0.00013809524534735829,269952,0.48526689410209656,,404.20846152305603,1763260446.3898406,3224,0.007232487201690674,
0.0,-0.00017293542623519897,672.0,0.00028532929718494415,4.036203245050274e-05,0.004583623260259628,0.00013678956020157784,272128,0.3487167954444885,,408.2936542034149,1763260450.4750333,3247,-0.0018496513366699219,
0.0,-3.153551369905472e-05,671.0,1.4202669262886047e-06,0.0008072820492088795,-0.00010101869702339172,0.0001366359501844272,272384,0.12840357422828674,,408.7946763038635,1763260450.9760554,3250,0.15826064348220825,
0.0,-0.0004149526357650757,671.0,4.291534423828125e-06,0.00041521491948515177,0.0003361254930496216,0.00013632873015012592,272896,0.10562935471534729,,409.7582628726959,1763260451.939642,3255,0.029023408889770508,
0.0,8.924026042222977e-05,671.0,8.748937398195267e-05,0.0001943796523846686,-0.00017455220222473145,0.00013609831512439996,273280,0.1740017980337143,,410.4382691383362,1763260452.6196482,3259,-0.019992351531982422,
,,,,,,,274915,,493.0,413.34252738952637,1763260455.5239065,3275,,493.0
0.0,0.0035870522260665894,670.0,0.001355782151222229,0.002951554488390684,-0.012616531923413277,0.0001350998500129208,274944,0.533440113067627,,413.5820665359497,1763260455.7634456,3276,-3.2186508178710938e-06,
,,,,,,,276803,,283.0,417.11930418014526,1763260459.3006833,3296,,283.0
0.0,0.013204858638346195,667.0,0.0008651642128825188,0.00031488845706917346,-0.00361601822078228,0.00013164362462703139,280704,0.27311980724334717,,423.7038860321045,1763260465.885265,3338,-0.015343785285949707,
0.0,-4.562549293041229e-05,668.0,0.00025528110563755035,0.0022618353832513094,0.005540948361158371,0.0001309523795498535,281856,0.32816529273986816,,425.16743326187134,1763260467.3488123,3351,-2.86102294921875e-06,
0.0,-0.0022776396945118904,668.0,0.0002827076241374016,0.21522223949432373,0.01006348617374897,0.00013064515951555222,282368,0.1420266330242157,,425.80594539642334,1763260467.9873245,3357,-6.67572021484375e-06,
0.0,0.0023258626461029053,668.0,0.00010972097516059875,0.009951071813702583,-0.0030043888837099075,0.00013049154949840158,282624,0.501068115234375,,426.1391201019287,1763260468.3204992,3360,-2.86102294921875e-06,
0.0,-0.003535737283527851,670.0,0.00021332409232854843,1.1292951967334375e-05,-0.001414664089679718,0.00012834100925829262,286208,0.2294137179851532,,430.5312979221344,1763260472.712677,3398,-0.008088231086730957,
0.00390625,-0.0015515247359871864,670.0,0.0029366975650191307,0.0005096701788716018,0.0015543028712272644,0.00012818739924114197,286464,0.21217100322246552,,430.8548994064331,1763260473.0362785,3401,-0.018567562103271484,
0.0,-0.0016195327043533325,670.0,4.5847147703170776e-05,0.00017109692271333188,-0.0005280859768390656,0.0001278801792068407,286976,0.20312514901161194,,431.47360134124756,1763260473.6549804,3406,-0.009115457534790039,
0.0,-0.0016147103160619736,670.0,0.00010668113827705383,0.221931591629982,0.006828658282756805,0.0001271889341296628,288128,0.44872528314590454,,432.93543791770935,1763260475.116817,3419,-3.0994415283203125e-06,
0.0,0.0075327809900045395,671.0,0.0010377001017332077,0.010868867859244347,-0.01664544828236103,0.0001268049090867862,288768,0.5149408578872681,,433.7157242298126,1763260475.8971033,3426,-1.0728836059570312e-06,
0.0,-0.0013463366776704788,671.0,0.0007578767836093903,3.766120062209666e-05,-0.02194283902645111,0.00012665129906963557,289024,0.4585159718990326,,434.00598192214966,1763260476.187361,3428,-0.0028978586196899414,
0.0,0.0005414886400103569,671.0,0.0007507754489779472,0.0002048532187473029,3.1109899282455444e-05,0.00012626727402675897,289664,0.21069054305553436,,434.7985579967499,1763260476.979937,3435,-0.018286585807800293,
0.0,0.008702417835593224,672.0,0.000254681333899498,5.597836494445801,-0.009240696206688881,0.00012542243348434567,291072,0.1786717027425766,,436.4331924915314,1763260478.6145716,3450,-1.049041748046875e-05,
0.001953125,0.006624102592468262,672.0,0.0024143103510141373,0.0004922604421153665,0.00839376449584961,0.00012534562847577035,291200,0.270291268825531,,436.579638004303,1763260478.761017,3451,-0.013432621955871582,
0.0078125,0.002027117647230625,672.0,0.0037999125197529793,0.0005530632333829999,-0.0009291637688875198,0.0001247311884071678,292224,0.15889409184455872,,437.7494390010834,1763260479.930818,3462,-0.019075989723205566,
0.0,-0.0049383630976080894,673.0,0.00037646014243364334,0.009320206008851528,-0.001936834305524826,0.0001239631383214146,293504,0.2322850078344345,,439.2187042236328,1763260481.4000833,3476,-1.6689300537109375e-06,
0.0,-0.0009853057563304901,673.0,1.078285276889801e-05,143.49026489257812,0.001800263300538063,0.00012380952830426395,293760,0.14549201726913452,,439.5152950286865,1763260481.696674,3479,-5.7220458984375e-06,
0.0,-0.004721730016171932,674.0,0.00029741320759058,0.21510696411132812,-0.006828278303146362,0.00012242703814990819,296064,0.18539541959762573,,442.2001485824585,1763260484.3815277,3503,1.239776611328125e-05,
0.0,-2.9861927032470703e-05,675.0,1.710467040538788e-05,149.5435333251953,0.0002595242112874985,0.00012181259808130562,297088,0.2547069191932678,,443.36290311813354,1763260485.5442822,3513,-1.8358230590820312e-05,
0.017578125,0.03786244988441467,676.0,0.006697379052639008,3.136341547360644e-05,-0.024912085384130478,0.00012104454799555242,298368,0.5254039168357849,,444.83099579811096,1763260487.0123749,3525,-0.0021790266036987305,
0.001953125,0.0008623078465461731,676.0,0.0009869430214166641,0.0006197185139171779,-0.0005014613270759583,0.00012035330291837454,299520,0.12795251607894897,,446.1997592449188,1763260488.3811383,3537,-5.4836273193359375e-06,
0.0078125,0.007565981708467007,676.0,0.003698318265378475,0.0009431069483980536,0.0008278600871562958,0.00011935483780689538,301184,0.1352030336856842,,448.40544390678406,1763260490.586823,3554,-0.029207587242126465,
0.00390625,0.007307721301913261,676.0,0.0028655361384153366,1.1116944733657874e-06,0.026831552386283875,0.00011927803279832006,301312,0.29787102341651917,,448.55654191970825,1763260490.737921,3555,-0.0034290552139282227,
0.01171875,0.0022072913125157356,677.0,0.0033243438228964806,3.812627255683765e-06,-0.028592489659786224,0.00011804915266111493,303360,0.24064815044403076,,450.9593679904938,1763260493.140747,3576,-0.013614773750305176,
,,,,,,,303491,,399.0,451.13966703414917,1763260493.321046,3578,,399.0
,,,,,,,303808,,317.0,451.46537923812866,1763260493.6467583,3581,,317.0
0.0,0.0011333692818880081,678.0,1.7644837498664856e-05,0.0023967332672327757,-0.0004950165748596191,0.00011735790758393705,304512,0.1693800687789917,,452.36397910118103,1763260494.5453582,3589,-3.5762786865234375e-06,
0.0,0.002604704350233078,677.0,0.000659894198179245,0.000387735606636852,-0.0009898599237203598,0.00011605222971411422,306688,0.2844223380088806,,455.9582130908966,1763260498.1395922,3613,-0.002299785614013672,
0.0,-0.0007964950054883957,677.0,3.962591290473938e-05,5.605284690856934,-0.0004935022443532944,0.00011367127444827929,310656,0.45162081718444824,,462.2181444168091,1763260504.3995235,3656,-2.2649765014648438e-06,
0.00390625,0.0006219679489731789,677.0,0.001705416478216648,0.002105685882270336,-0.02475043758749962,0.00011298002937110141,311808,0.40472424030303955,,463.60012578964233,1763260505.7815049,3669,-2.1457672119140625e-06,
0.00390625,0.0013101156800985336,677.0,0.0005875211209058762,0.0010484583908692002,-0.008222803473472595,0.00011244239431107417,312704,0.561534583568573,,464.709676027298,1763260506.891055,3679,0.00017893314361572266,
0.0,0.0002462640404701233,677.0,1.914799213409424e-06,148.3826446533203,-5.486886948347092e-05,0.00011228878429392353,312960,0.5158031582832336,,465.0719463825226,1763260507.2533255,3683,-1.7881393432617188e-06,
0.0,-0.0024721967056393623,678.0,4.284922033548355e-05,0.0007014613365754485,0.001192992553114891,0.0001122119792853482,313088,0.25123414397239685,,465.20010113716125,1763260507.3814802,3684,0.015397965908050537,
0.0,0.0006504850462079048,678.0,4.713144153356552e-05,142.16598510742188,1.8054619431495667e-05,0.00011082949640695006,315392,0.12825249135494232,,468.0045175552368,1763260510.1858966,3711,-6.9141387939453125e-06,
,,,,,,,315521,,252.0,468.17813181877136,1763260510.359511,3713,,252.0
,,,,,,,315743,,222.0,468.3670234680176,1763260510.5484025,3715,,222.0
,,,,,,,317022,,224.0,469.9228165149689,1763260512.1041956,3731,,224.0
,,,,,,,317217,,195.0,470.2089774608612,1763260512.3903565,3734,,195.0
0.0,-0.002565871924161911,680.0,3.1478703022003174e-05,0.005611251574009657,-0.0005337037146091461,0.00010875576117541641,318848,0.3972998857498169,,472.25424695014954,1763260514.435626,3755,-2.384185791015625e-06,
0.0,0.0005430513992905617,680.0,1.777615398168564e-05,139.66282653808594,0.000550784170627594,0.00010783410107251257,320384,0.4095020890235901,,474.09353852272034,1763260516.2749176,3775,-1.1920928955078125e-06,
0.001953125,0.0006520850583910942,680.0,0.0021337950602173805,0.0011178895365446806,-0.03565261512994766,0.0001076036860467866,320768,0.45603153109550476,,474.5056622028351,1763260516.6870413,3779,-0.004969000816345215,
0.0,0.001032729633152485,681.0,1.6684643924236298e-05,0.0006690504960715771,0.000500047579407692,0.00010637480590958148,322816,0.34017103910446167,,476.8670508861542,1763260519.04843,3804,-0.004881739616394043,
0.0,-0.0035323044285178185,682.0,0.00023042317479848862,0.0010381883475929499,0.00487760454416275,0.00010622119589243084,323072,0.3837171792984009,,477.1460747718811,1763260519.3274539,3807,0.0009722113609313965,
0.001953125,0.012549463659524918,683.0,0.0020845402032136917,5.403689384460449,-0.034061528742313385,0.00010430107795400545,326272,0.32149046659469604,,480.9834394454956,1763260523.1648185,3847,-2.5033950805664062e-06,
0.0,-0.005647731013596058,684.0,0.0005671540275216103,0.0015431451611220837,-0.0004920400679111481,0.00010276497778249905,328832,0.5102759599685669,,483.9644169807434,1763260526.145796,3879,-0.001349329948425293,
0.005859375,0.011925728060305119,684.0,0.0025091739371418953,138.1202392578125,-0.03412921726703644,0.00010253456275677308,329216,0.3503914773464203,,484.44327878952026,1763260526.6246579,3884,-1.7881393432617188e-06,
0.0,-0.0031908517703413963,684.0,0.0009854799136519432,0.001584762940183282,-0.011748485267162323,0.00010238095273962244,329472,0.6067794561386108,,484.7386860847473,1763260526.9200652,3887,-0.0008004903793334961,
0.0,0.00027350056916475296,684.0,7.356517016887665e-06,0.006650408264249563,-0.00012712180614471436,0.0001022273427224718,329728,0.30486056208610535,,485.06275033950806,1763260527.2441294,3891,-2.7418136596679688e-06,
0.0,0.006955431774258614,684.0,0.0005335044115781784,0.0046722921542823315,-0.005503460764884949,0.00010192012268817052,330240,0.4957864284515381,,485.70962357521057,1763260527.8910027,3898,-1.430511474609375e-06,
,,,,,,,331351,,191.0,486.9584708213806,1763260529.13985,3912,,191.0
0.0,0.004735036753118038,685.0,0.00016895774751901627,0.004398076329380274,0.000728413462638855,0.00010115207260241732,331520,0.39747053384780884,,487.24419498443604,1763260529.425574,3915,-1.0728836059570312e-06,
0.0,0.013159734196960926,685.0,0.00047528836876153946,142.28668212890625,0.0031483210623264313,0.00010053763253381476,332544,0.4853551983833313,,488.48704385757446,1763260530.668423,3928,-2.0265579223632812e-06,
0.0,0.001964755356311798,686.0,1.4379620552062988e-05,0.0009872568771243095,0.0034145740792155266,9.961597243091092e-05,334080,0.6227070689201355,,490.26000213623047,1763260532.4413812,3946,0.00016313791275024414,
,,,,,,,335403,,229.0,491.8154876232147,1763260533.9968667,3963,,229.0
,,,,,,,336850,,122.0,493.3789806365967,1763260535.5603597,3981,,122.0
0.0,0.0012868093326687813,687.0,0.0006640804931521416,136.5026092529297,-0.00697852298617363,9.72350244410336e-05,338048,0.3301490545272827,,494.9056284427643,1763260537.0870075,3997,-4.5299530029296875e-06,
,,,,,,,342687,,99.0,500.7106750011444,1763260542.892054,4059,,99.0
,,,,,,,344689,,140.0,503.1082491874695,1763260545.2896283,4087,,140.0
0.0,-0.0009173145517706871,689.0,7.456447929143906e-05,0.0013264608569443226,-0.0030342712998390198,9.308755397796631e-05,344960,0.389227032661438,,503.49652218818665,1763260545.6779013,4091,0.0007778406143188477,
,,,,,,,346003,,238.0,504.7621612548828,1763260546.9435403,4105,,238.0
,,,,,,,346346,,104.0,505.11896657943726,1763260547.3003457,4109,,104.0
,,,,,,,346679,,106.0,505.6044819355011,1763260547.785861,4115,,106.0
0.0,0.002280930057168007,690.0,7.030926644802094e-05,138.88497924804688,-0.0003606211394071579,9.18586811167188e-05,347008,0.3909652829170227,,506.064129114151,1763260548.2455082,4119,-1.6689300537109375e-06,
,,,,,,,349361,,223.0,508.8071825504303,1763260550.9885616,4150,,223.0
0.0,0.0054769814014434814,691.0,0.0003963541239500046,0.013064447790384293,0.004888100549578667,8.970814087660983e-05,350592,0.40844136476516724,,510.35338592529297,1763260552.534765,4168,-9.5367431640625e-07,
0.0,0.00041109416633844376,691.0,1.1320225894451141e-05,131.7511444091797,0.0002934001386165619,8.909370080800727e-05,351616,0.2942669987678528,,511.664119720459,1763260553.8454988,4184,-1.3113021850585938e-06,
0.0,8.986424654722214e-05,692.0,2.690684050321579e-05,5.105423927307129,-0.001960238441824913,8.870967576513067e-05,352256,0.46554887294769287,,512.4916043281555,1763260554.6729834,4194,-1.9073486328125e-06,
0.0,1.4291144907474518e-05,692.0,9.32253897190094e-07,0.007955859415233135,7.618218660354614e-07,8.755760063650087e-05,354176,0.3537069261074066,,514.9681992530823,1763260557.1495783,4224,-2.0265579223632812e-06,
,,,,,,,354520,,150.0,515.3203268051147,1763260557.501706,4229,,150.0
,,,,,,,355379,,133.0,516.4913556575775,1763260558.6727347,4243,,133.0
0.0,0.0023431014269590378,692.0,0.00032655149698257446,5.0188140869140625,-0.010013725608587265,8.671275281812996e-05,355584,0.30740466713905334,,516.8016498088837,1763260558.983029,4246,-2.2649765014648438e-06,
,,,,,,,355966,,117.0,517.2123100757599,1763260559.3936892,4252,,117.0
0.0,0.006800871342420578,692.0,0.000375235453248024,0.005887703504413366,-0.003646489232778549,8.640553278382868e-05,356096,0.34594255685806274,,517.465991973877,1763260559.647371,4254,-0.005348801612854004,
,,,,,,,357416,,94.0,519.1619982719421,1763260561.3433774,4276,,94.0
0.0,0.0011533647775650024,693.0,3.154389560222626e-05,128.00527954101562,0.00038987956941127777,8.556067768950015e-05,357504,0.3039865791797638,,519.2835397720337,1763260561.4649189,4277,-8.344650268554688e-07,
,,,,,,,357548,,132.0,519.3134136199951,1763260561.4947927,4278,,132.0
0.0,0.00029679108411073685,693.0,1.3514421880245209e-05,0.011882305145263672,-0.0009649284183979034,8.509984763804823e-05,358272,0.3254688084125519,,520.3309338092804,1763260562.512313,4290,-1.9073486328125e-06,
0.0,0.00785871036350727,693.0,0.00016774609684944153,0.011571238748729229,-0.005423758178949356,8.502304262947291e-05,358400,0.35921964049339294,,520.483217716217,1763260562.6645968,4292,-1.7881393432617188e-06,
,,,,,,,359757,,117.0,522.243177652359,1763260564.4245567,4314,,117.0
,,,,,,,359993,,100.0,522.567328453064,1763260564.7487075,4318,,100.0
0.0,0.0029236767441034317,693.0,0.000308942049741745,0.008634940721094608,-0.00648808479309082,8.302611240651459e-05,361728,0.3300158679485321,,524.9028961658478,1763260567.0842752,4346,-1.6689300537109375e-06,
,,,,,,,362897,,90.0,526.4709572792053,1763260568.6523364,4366,,90.0
0.0,-0.0004509948194026947,693.0,3.1210482120513916e-05,124.78006744384766,0.0005460027605295181,8.210445230361074e-05,363264,0.35872790217399597,,526.949057340622,1763260569.1304364,4372,-1.1920928955078125e-06,
,,,,,,,364269,,127.0,528.1564228534698,1763260570.337802,4387,,127.0
0.0,0.000976691022515297,694.0,4.0976330637931824e-05,124.53781127929688,0.0011900551617145538,8.11827922007069e-05,364800,0.21248623728752136,,528.9178581237793,1763260571.0992372,4396,-1.9073486328125e-06,
