_timestamp,_runtime,charts/SPS,losses/clipfrac,_step,losses/explained_variance,losses/value_loss,losses/policy_loss,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/old_approx_kl,global_step,losses/entropy,charts/learning_rate
1763260525.954825,483.7985198497772,701.0,0.009765625,4292,0.9364873170852661,0.0034025737550109625,-0.008918151259422302,,,0.0019055241718888283,0.0024454137310385704,337280,0.1264125257730484,9.769585449248552e-05
1763260528.3844967,486.228191614151,,,4314,,,,500.0,500.0,,,339557,,
1763260528.899525,486.7432198524475,702.0,0.02734375,4318,0.2961542010307312,0.0028238692320883274,-0.02623368799686432,,,0.01255467627197504,0.043194521218538284,339968,0.26024824380874634,9.60829493124038e-05
1763260531.8408668,489.68456172943115,703.0,0.03125,4346,0.988131046295166,0.00141552509739995,-0.004900706931948662,,,0.003308817744255066,0.008388934656977654,342784,0.12499063462018967,9.439323912374675e-05
1763260533.9639168,491.8076117038727,705.0,0.0078125,4366,0.9942366480827332,0.0009462073212489486,0.011686265468597412,,,0.001829627901315689,-0.0035678930580615997,344832,0.17846933007240295,9.316435898654163e-05
1763260534.5393705,492.3830654621124,705.0,0.109375,4372,0.990583062171936,0.0018634703010320663,-0.01278742030262947,,,0.022520724684000015,-0.019979460164904594,345472,0.25467929244041443,9.278034121962264e-05
1763260535.0496824,492.89337730407715,,,4378,,,,500.0,500.0,,,346057,,
1763260536.0902026,493.9338974952698,706.0,0.06640625,4387,0.986871063709259,0.002535575535148382,0.01767192780971527,,,0.01612776145339012,0.010429209098219872,347008,0.2555895447731018,9.18586811167188e-05
1763260537.0755405,494.91923546791077,706.0,0.0859375,4396,0.9590781331062317,0.004420057870447636,-0.043274298310279846,,,0.03613319993019104,-0.08858020603656769,347904,0.23574846982955933,9.132104605669156e-05
1763260539.104946,496.94864082336426,707.0,0.06640625,4415,0.9760221242904663,0.0014182277955114841,-0.03191571310162544,,,0.009551797062158585,0.009710611775517464,349824,0.1744905710220337,9.016897092806175e-05
1763260543.5675278,501.4112226963043,709.0,0.033203125,4456,0.9927126169204712,0.00328944087959826,0.0005683097988367081,,,0.0019487114623188972,0.004782981239259243,354048,0.23885948956012726,8.763440564507619e-05
1763260545.8650265,503.70872139930725,711.0,0.087890625,4478,0.9940880537033081,0.0014505779836326838,-0.0357905775308609,,,0.020490815863013268,0.014717173762619495,356224,0.28520452976226807,8.632872777525336e-05
1763260546.1326156,503.9763104915619,711.0,0.16796875,4480,0.9916110038757324,0.0034194891341030598,-0.04153714329004288,,,0.030742956325411797,0.04739377275109291,356480,0.2375490516424179,8.617511775810272e-05
1763260547.3542457,505.19794058799744,711.0,0.005859375,4492,0.21902960538864136,0.03191379830241203,0.01854380965232849,,,0.0016477834433317184,-0.008745227009057999,357632,0.21036389470100403,8.548387268092483e-05
1763260548.0182478,505.8619427680969,712.0,0.015625,4498,0.9963698983192444,0.0023605090100318193,-0.043626800179481506,,,0.009296792559325695,0.011848682537674904,358272,0.24384337663650513,8.509984763804823e-05
1763260550.412353,508.25604796409607,,,4520,,,,500.0,500.0,,,360557,,
1763260550.6530452,508.49674010276794,713.0,0.044921875,4522,0.9983453750610352,0.000731711508706212,-0.03178238123655319,,,0.008843589574098587,0.03622646629810333,360704,0.10811790078878403,8.364055247511715e-05
1763260550.9232697,508.766964673996,713.0,0.037109375,4524,0.9934169054031372,0.004233800806105137,-0.03399955853819847,,,0.00566976610571146,0.023569921031594276,360960,0.2442682534456253,8.34869424579665e-05
1763260550.9619455,508.80564045906067,,,4525,,,,500.0,500.0,,,361057,,
1763260551.2006226,509.044317483902,713.0,0.0,4527,0.9995277523994446,0.00011784916569013149,-0.0008964017033576965,,,0.00017732474952936172,0.0031163813546299934,361216,0.13829892873764038,8.333333244081587e-05
1763260551.6311343,509.47482919692993,713.0,0.0546875,4531,0.3795616030693054,0.0238394346088171,0.004756517708301544,,,0.004558282904326916,-0.027222590520977974,361600,0.17332947254180908,8.31029174150899e-05
1763260551.8734496,509.71714448928833,713.0,0.0885416641831398,4533,0.9942443370819092,0.003488859161734581,-0.07871831953525543,,,0.03340707719326019,-0.0001054573804140091,361856,0.30303552746772766,8.294930739793926e-05
1763260552.0227861,509.8664810657501,713.0,0.12890625,4534,0.9931948184967041,0.0020226517226547003,-0.032963596284389496,,,0.05369202420115471,0.09022003412246704,361984,0.26263436675071716,8.287250238936394e-05
1763260554.2331462,512.0768411159515,,,4555,,,,500.0,500.0,,,364057,,
1763260555.0318563,512.8755512237549,715.0,0.0,4562,0.9966906309127808,0.0006084549240767956,-0.0020366087555885315,,,0.0003219973295927048,-0.0019583608955144882,364800,0.18750694394111633,8.11827922007069e-05
1763260556.5604992,514.4041941165924,715.0,0.025390625,4576,0.9983722567558289,0.0003846011240966618,-0.04127805307507515,,,0.005104647949337959,0.025492200627923012,366208,0.16046586632728577,8.033794438233599e-05
1763260560.697243,518.5409379005432,717.0,0.123046875,4613,0.9951989650726318,0.001505366642959416,-0.0357070192694664,,,0.024737078696489334,0.06956794857978821,370048,0.1919223666191101,7.803379412507638e-05
1763260562.0919888,519.9356837272644,717.0,0.1328125,4626,0.9943710565567017,0.0026364510413259268,-0.0684804767370224,,,0.05744907632470131,0.06186272203922272,371328,0.2520870268344879,7.726574403932318e-05
1763260563.0267878,520.8704826831818,718.0,0.0546875,4635,0.9979065656661987,0.0003424289752729237,-0.034915823489427567,,,0.023008594289422035,0.0366399772465229,372224,0.16399787366390228,7.672810897929594e-05
1763260563.6909962,521.5346910953522,718.0,0.111328125,4641,0.9983772039413452,0.0015970084350556135,-0.037153955549001694,,,0.0528317429125309,-0.00761917419731617,372864,0.18589602410793304,7.634408393641934e-05
1763260563.9823375,521.8260324001312,718.0,0.0,4644,0.5132343769073486,0.033378828316926956,-0.008327871561050415,,,0.001293121837079525,0.012657527811825275,373120,0.19025367498397827,7.61904739192687e-05
1763260565.8789384,523.7226333618164,719.0,0.09765625,4661,0.9980247020721436,0.001151151955127716,-0.025155093520879745,,,0.022708246484398842,0.0164189413189888,374912,0.2308405637741089,7.511520379921421e-05
1763260567.3990593,525.2427542209625,720.0,0.00390625,4675,0.9981382489204407,0.0005984934978187084,0.018815279006958008,,,0.004678035154938698,-0.015484839677810669,376320,0.345940500497818,7.42703559808433e-05
1763260569.1585958,527.002290725708,720.0,0.169921875,4691,0.9884587526321411,0.0009733100887387991,-0.0030243638902902603,,,0.02703271061182022,-0.008548842743039131,377984,0.19633051753044128,7.327189086936414e-05
1763260570.9932315,528.8369264602661,721.0,0.03515625,4709,0.9971336126327515,0.0006996032316237688,-0.043938860297203064,,,0.0058225952088832855,0.03258009999990463,379776,0.17686375975608826,7.219662074930966e-05
1763260571.409114,529.2528088092804,722.0,0.0,4713,0.21043890714645386,127.95408630371094,0.001887904480099678,,,0.0004841489717364311,0.010720043443143368,380160,0.19112469255924225,7.19662057235837e-05
1763260574.0692341,531.912929058075,723.0,0.001953125,4738,0.9998064041137695,9.099901944864541e-05,-0.006981786340475082,,,0.001275436021387577,-0.013075468130409718,382720,0.2001199722290039,7.04301055520773e-05
1763260574.178743,532.0224378108978,723.0,0.064453125,4739,0.9995828866958618,0.0012285845587030053,-0.028807416558265686,,,0.009986946359276772,0.04365935176610947,382848,0.1612187922000885,7.035330054350197e-05
1763260574.3268864,532.1705813407898,,,4741,,,,500.0,500.0,,,383057,,
1763260574.5837944,532.4274892807007,723.0,0.021484375,4743,0.9997771382331848,0.00042747569386847317,-0.013939402997493744,,,0.008288864977657795,-0.00865116436034441,383232,0.1172066479921341,7.012288551777601e-05
1763260577.5154555,535.3591504096985,725.0,0.005859375,4772,0.23063355684280396,0.004228477366268635,-0.005015537142753601,,,0.002613064832985401,0.012501250021159649,386176,0.16639578342437744,6.835637759650126e-05
1763260578.9845037,536.8281986713409,725.0,0.0,4786,0.24175506830215454,0.004793123807758093,0.0024108029901981354,,,0.00039698928594589233,-0.0004952922463417053,387584,0.2196984589099884,6.751152250217274e-05
1763260579.1117506,536.9554455280304,725.0,0.0,4787,0.9996708035469055,9.387430327478796e-05,-0.029468894004821777,,,0.0012074075639247894,0.014662818983197212,387712,0.17583568394184113,6.743471749359742e-05
1763260579.2416222,537.0853171348572,725.0,0.0,4788,0.9996095299720764,0.00042275944724678993,-0.03353561460971832,,,0.0018931841477751732,0.01699589565396309,387840,0.12736570835113525,6.73579124850221e-05
1763260580.2823498,538.1260447502136,725.0,0.0,4796,0.30049997568130493,0.019125405699014664,-0.00047892704606056213,,,8.519180119037628e-05,0.0009626876562833786,388608,0.1665811687707901,6.689708243357018e-05
1763260580.8163116,538.6600065231323,725.0,0.068359375,4799,0.9984707236289978,0.000959601195063442,-0.01215902715921402,,,0.009030157700181007,0.010905245319008827,388992,0.2342604398727417,6.666666740784422e-05
1763260582.337007,540.1807019710541,725.0,0.125,4809,0.9952750205993652,0.0007026475504972041,-0.04979555308818817,,,0.020059293136000633,0.06251144409179688,390016,0.14836299419403076,6.605222733924165e-05
1763260582.9264257,540.7701206207275,725.0,0.001953125,4813,0.9986013770103455,0.0004790265520568937,-0.022553522139787674,,,0.0033090589568018913,0.011192896403372288,390400,0.2403820902109146,6.582181231351569e-05
1763260588.611384,546.4550788402557,725.0,0.046875,4851,0.9961153268814087,0.002531023696064949,-0.027511902153491974,,,0.011455042287707329,0.012913240119814873,394240,0.17452462017536163,6.351766205625609e-05
1763260592.1782796,550.0219745635986,,,4874,,,,500.0,500.0,,,396557,,
1763260592.9428496,550.7865445613861,724.0,0.029296875,4878,0.9978746771812439,0.001880986732430756,-0.008103564381599426,,,0.0069886911660432816,0.009976882487535477,397056,0.22077599167823792,6.182795914355665e-05
1763260593.5676005,551.411295413971,724.0,0.0,4882,0.9990745186805725,0.0017249237280339003,-0.014926237985491753,,,0.0011756867170333862,0.008530071005225182,397440,0.3913937211036682,6.15975441178307e-05
1763260599.7939944,557.6376893520355,723.0,0.0,4920,0.9996036291122437,0.0009891203371807933,-0.004353436641395092,,,0.00016176514327526093,-0.0002879556268453598,401280,0.23854777216911316,5.9293393860571086e-05
1763260601.0166798,558.8603746891022,,,4932,,,,500.0,500.0,,,402557,,
1763260601.096757,558.9404518604279,723.0,0.01953125,4933,0.09919488430023193,115.7345962524414,-0.0021928269416093826,,,0.00163252092897892,-0.014438148587942123,402560,0.14799106121063232,5.852534741279669e-05
1763260601.7793303,559.6230251789093,724.0,0.02734375,4939,0.9994411468505859,0.00010269796621287242,-0.04449998214840889,,,0.007489263080060482,0.04970322176814079,403200,0.14488469064235687,5.814132236992009e-05
1763260602.5662656,560.4099605083466,724.0,0.07421875,4946,0.9977973103523254,0.0010878372704610229,-0.03518994525074959,,,0.01700611412525177,0.041003696620464325,403968,0.2652921676635742,5.768049231846817e-05
1763260603.253445,561.0971398353577,724.0,0.072265625,4953,0.16394978761672974,0.01615261100232601,-0.024978604167699814,,,0.009624491445720196,-0.001200520433485508,404608,0.2168780118227005,5.729646727559157e-05
1763260603.8131156,561.6568105220795,724.0,0.0546875,4958,0.0879354476928711,0.0069896201603114605,-8.720904588699341e-05,,,0.009340955875813961,-0.005856528878211975,405120,0.19423893094062805,5.6989247241290286e-05
1763260604.3432283,562.1869232654572,725.0,0.0,4963,0.05764269828796387,5.70471715927124,0.0008305590599775314,,,0.0005285413935780525,0.003941635601222515,405632,0.18874840438365936,5.6682027206989005e-05
1763260605.2456055,563.0893003940582,725.0,0.103515625,4971,0.917871356010437,0.001042376970872283,-0.03322313725948334,,,0.029587658122181892,-8.187443017959595e-05,406528,0.3229891359806061,5.6144392146961764e-05
1763260605.2576873,563.1013822555542,,,4972,,,,500.0,500.0,,,406557,,
1763260605.9323554,563.7760503292084,725.0,0.00390625,4978,0.08515691757202148,0.0026370184496045113,-0.010682128369808197,,,0.0007367925718426704,0.013825568370521069,407168,0.20539216697216034,5.576036710408516e-05
1763260606.3063588,564.1500537395477,725.0,0.0859375,4981,0.9771392941474915,0.0011733797146007419,-0.06744717061519623,,,0.027569765225052834,0.0866093784570694,407552,0.19950208067893982,5.552995571633801e-05
1763260607.115293,564.9589879512787,726.0,0.078125,4989,0.9981337189674377,0.0005294175934977829,-0.020428426563739777,,,0.02211049012839794,-0.024157611653208733,408320,0.229675754904747,5.506912566488609e-05
1763260607.6269712,565.4706661701202,726.0,0.0859375,4994,0.9986860156059265,0.0010495443129912019,-0.011318709701299667,,,0.020861277356743813,0.016343839466571808,408832,0.1779342144727707,5.4761905630584806e-05
1763260609.1026618,566.9463567733765,727.0,0.0,5008,0.9998270869255066,0.00026922280085273087,-0.015573651529848576,,,0.0008377861231565475,0.005826493725180626,410240,0.10737294703722,5.3917050536256284e-05
1763260609.6320193,567.4757142066956,727.0,0.03125,5013,0.9997752904891968,0.00037345895543694496,0.0070898085832595825,,,0.003861522302031517,0.005479548126459122,410752,0.11971144378185272,5.3609830501955e-05
1763260609.8657136,567.7094085216522,727.0,0.04296875,5015,0.9982307553291321,0.002185387071222067,-0.006917938590049744,,,0.011914227157831192,0.00274769589304924,411008,0.1490994095802307,5.345622048480436e-05
1763260612.4170375,570.2607324123383,728.0,0.046875,5039,0.999618411064148,0.0028286646120250225,0.0034935344010591507,,,0.002152365632355213,0.004122463054955006,413440,0.13460133969783783,5.1996928959852085e-05
1763260615.7439678,573.5876626968384,729.0,0.01171875,5071,0.30451786518096924,0.004020059481263161,-0.000718340277671814,,,0.00044024549424648285,0.003323543816804886,416640,0.15619419515132904,5.007680374546908e-05
1763260620.7398784,578.5835733413696,731.0,0.0078125,5117,0.9986233711242676,0.0009522710461169481,-0.014979172497987747,,,0.0015229051932692528,0.012968219816684723,421376,0.16122570633888245,4.7235022066161036e-05
1763260621.2752519,579.1189467906952,731.0,0.09765625,5122,0.9967222809791565,0.0031131149735301733,-0.0457577109336853,,,0.0277238842099905,0.014059429988265038,421888,0.17759786546230316,4.6927802031859756e-05
1763260621.841233,579.6849279403687,732.0,0.0,5127,0.9985270500183105,0.0008570468053221703,-0.012753233313560486,,,0.0006928183138370514,0.004844781011343002,422400,0.21609023213386536,4.6620581997558475e-05
1763260621.9659326,579.809627532959,732.0,0.0078125,5128,0.9976985454559326,0.0011701318435370922,-0.006600603461265564,,,0.0029756827279925346,0.0010685976594686508,422528,0.19859370589256287,4.6543776988983154e-05
1763260623.1758232,581.0195181369781,732.0,0.001953125,5140,0.20116549730300903,0.002061038976535201,-0.0013155248016119003,,,0.00022435002028942108,-0.0005057640373706818,423680,0.0881054550409317,4.585253554978408e-05
1763260623.8144307,581.6581256389618,732.0,0.052734375,5146,0.9962280988693237,0.002213776344433427,-0.06417693197727203,,,0.013828357681632042,0.015852190554142,424320,0.25738000869750977,4.546851050690748e-05
1763260624.264946,582.108640909195,733.0,0.0,5150,0.9992368221282959,0.0002921551058534533,0.005539417266845703,,,0.0006600404158234596,-0.005622635595500469,424704,0.16193604469299316,4.523809548118152e-05
1763260624.3878229,582.231517791748,733.0,0.046875,5151,0.9986205697059631,0.0002560951397754252,-0.03303667902946472,,,0.0059813931584358215,0.01936347410082817,424832,0.18190717697143555,4.51612904726062e-05
1763260625.6528842,583.496579170227,,,5163,,,,500.0,500.0,,,426057,,
1763260625.8942547,583.7379496097565,733.0,0.001953125,5165,0.9985553026199341,0.0007079324568621814,-0.043740224093198776,,,0.0025890562683343887,0.031118180602788925,426240,0.16885146498680115,4.4316435378277674e-05
1763260629.3403697,587.1840646266937,734.0,0.05078125,5196,0.997724711894989,0.0008744337828829885,-0.017698150128126144,,,0.013557671569287777,0.010822005569934845,429440,0.21353739500045776,4.2396313801873475e-05
1763260629.391819,587.2355139255524,,,5197,,,,500.0,500.0,,,429557,,
1763260633.8541043,591.69779920578,736.0,0.005859375,5238,0.35611385107040405,0.15339219570159912,-0.00011390447616577148,,,0.0017601316794753075,-0.0022622505202889442,433664,0.18021929264068604,3.9861752156866714e-05
1763260633.9799461,591.8236410617828,736.0,0.025390625,5239,0.9993124008178711,0.0005838061915710568,-0.01703435555100441,,,0.0032225782051682472,0.00442067626863718,433792,0.19981928169727325,3.9784947148291394e-05
1763260634.501265,592.3449599742889,736.0,0.0,5244,0.9997474551200867,0.0001952997117768973,-0.00024496763944625854,,,0.00036584027111530304,0.004421848803758621,434304,0.12681372463703156,3.947772711399011e-05
1763260635.2113569,593.0550518035889,,,5251,,,,500.0,500.0,,,435057,,
1763260635.8780265,593.7217214107513,737.0,0.013671875,5258,0.9996110200881958,0.0002383802057011053,0.003307163715362549,,,0.004160863347351551,-0.015236387960612774,435712,0.20439940690994263,3.863287201966159e-05
1763260636.6551979,594.4988927841187,737.0,0.01953125,5267,0.7476872205734253,85.96637725830078,-0.00033335573971271515,,,0.0013979198411107063,-0.0019140494987368584,436608,0.16168594360351562,3.809523695963435e-05
1763260638.0742323,595.9179272651672,,,5281,,,,500.0,500.0,,,438057,,
1763260640.137693,597.9813878536224,,,5300,,,,500.0,500.0,,,440057,,
1763260642.465605,600.3092999458313,740.0,0.021484375,5322,0.9995516538619995,0.0005579419084824622,-0.047009967267513275,,,0.004020446911454201,0.021785583347082138,442240,0.1911931186914444,3.4715820220299065e-05
1763260643.1229029,600.9665977954865,740.0,0.029296875,5328,0.9990319013595581,0.0008584841270931065,-0.03688902407884598,,,0.006831125356256962,0.003329838626086712,442880,0.27088573575019836,3.433179881540127e-05
1763260646.4726198,604.3163146972656,741.0,0.0546875,5360,0.5513924360275269,0.020760726183652878,-0.05394445359706879,,,0.012077500112354755,-0.0019170651212334633,446080,0.22138118743896484,3.2411673601018265e-05
1763260646.7328742,604.5765690803528,741.0,0.0,5362,0.9996970891952515,0.000865184236317873,0.016022123396396637,,,0.0015502236783504486,-0.010820657014846802,446336,0.16020768880844116,3.2258063583867624e-05
1763260649.6559975,607.499692440033,,,5389,,,,500.0,500.0,,,449057,,
1763260654.1518607,611.995555639267,743.0,0.0,5430,0.9995731115341187,0.000280864565866068,-0.011720150709152222,,,0.0007707178592681885,-0.005424892529845238,453248,0.16318494081497192,2.8110598577768542e-05
1763260655.2601268,613.1038217544556,744.0,0.0,5440,0.9997212886810303,0.0005696420557796955,-0.009837985038757324,,,0.0006328625604510307,0.0034584077075123787,454272,0.1467272937297821,2.7496160328155383e-05
1763260655.3969471,613.2406420707703,744.0,0.0,5441,0.9990758299827576,0.0010171163594350219,-0.009232591837644577,,,0.0005898755043745041,0.0024486035108566284,454400,0.12651126086711884,2.7419355319580063e-05
1763260655.5350833,613.378778219223,744.0,0.013671875,5442,0.9978390336036682,0.0018488212954252958,-0.021880026906728745,,,0.0030026333406567574,0.007792597636580467,454528,0.12319327145814896,2.7342550311004743e-05
1763260655.5605586,613.4042534828186,,,5443,,,,500.0,500.0,,,454557,,
1763260656.6882792,614.5319740772247,,,5453,,,,500.0,500.0,,,455557,,
1763260656.8213632,614.6650581359863,744.0,0.0,5454,0.540184497833252,3.409400224685669,0.001150297001004219,,,0.0005098842084407806,0.008586307987570763,455680,0.1461850255727768,2.665130523382686e-05
1763260658.9488559,616.7925508022308,744.0,0.01171875,5470,0.9996551275253296,0.0009201537468470633,0.01795809715986252,,,0.005031125620007515,-0.03904882073402405,457344,0.14882339537143707,2.56528419413371e-05
1763260661.7304053,619.5741002559662,745.0,0.001953125,5494,0.9998871684074402,0.0006929979426786304,-0.027603786438703537,,,0.0016046883538365364,-0.009618273936212063,459776,0.1830187737941742,2.419354859739542e-05
1763260663.3610578,621.2047526836395,745.0,0.0078125,5509,0.9999092817306519,0.000600833329372108,-0.048606835305690765,,,0.002631496638059616,0.007232535630464554,461312,0.24489358067512512,2.3271888494491577e-05
1763260664.365446,622.2091410160065,746.0,0.0,5518,0.9998602271080017,0.00026865783729590476,0.00029743462800979614,,,1.4547258615493774e-06,-0.00030888617038726807,462208,0.16075542569160461,2.273425525345374e-05
1763260665.4125822,623.2562770843506,746.0,0.0,5528,0.9997726082801819,0.00034498004242777824,-0.0016788635402917862,,,0.000735059380531311,0.007178416475653648,463232,0.17260485887527466,2.2119815184851177e-05
1763260665.534295,623.3779900074005,746.0,0.0,5529,0.9998878240585327,0.0004964863182976842,-0.00025464780628681183,,,1.0849907994270325e-06,-0.0004900926724076271,463360,0.10829682648181915,2.2043010176275857e-05
1763260665.6806898,623.5243847370148,,,5531,,,,500.0,500.0,,,463557,,
1763260668.4186122,626.2623071670532,747.0,0.0,5558,0.999886691570282,0.00044218404218554497,-0.026394333690404892,,,0.0013751061633229256,0.004022783599793911,466304,0.2565781772136688,2.0276496798032895e-05
1763260668.6635964,626.5072913169861,747.0,0.0,5561,0.5469526052474976,0.020180486142635345,-0.009255873039364815,,,0.0005610194057226181,-0.0009772107005119324,466560,0.23306682705879211,2.0122888599871658e-05
1763260669.6186914,627.4623863697052,748.0,0.0,5571,0.7391539812088013,78.61991119384766,-0.0009444616734981537,,,0.0007808748632669449,-0.004266936331987381,467584,0.23820436000823975,1.9508448531269096e-05
1763260670.6877263,628.5314211845398,749.0,0.0,5582,0.9997438788414001,0.00013095243775751442,-0.007620260119438171,,,0.0012325886636972427,0.011808440089225769,468736,0.21191337704658508,1.8817203454091214e-05
1763260671.1871364,629.0308313369751,749.0,0.0,5587,0.9998417496681213,0.0002040586550720036,-0.002759348601102829,,,0.00010073278099298477,0.000878957100212574,469248,0.20498326420783997,1.8509985238779336e-05
1763260671.5634556,629.4071505069733,749.0,0.0,5591,0.8100239038467407,0.007585994433611631,0.0019037462770938873,,,7.186271250247955e-05,0.002349443733692169,469632,0.13167016208171844,1.8279570213053375e-05
1763260672.4498806,630.2935755252838,,,5600,,,,500.0,500.0,,,470557,,
1763260675.04521,632.8889048099518,751.0,0.0,5627,0.9996802806854248,0.0007056539761833847,-9.976327419281006e-06,,,8.260831236839294e-07,-8.950941264629364e-06,473344,0.18115027248859406,1.6052226783358492e-05
1763260675.1847212,633.0284161567688,,,5629,,,,500.0,500.0,,,473557,,
1763260676.4489539,634.2926487922668,751.0,0.0,5642,0.9995231032371521,0.0009381552808918059,-0.019973307847976685,,,0.000820615328848362,-0.0009045572951436043,474880,0.15808624029159546,1.5130568499444053e-05
1763260677.4456038,635.2892987728119,752.0,0.0,5652,0.9995275139808655,0.0006931065581738949,0.0007428824901580811,,,0.00037653278559446335,-0.004219447262585163,475904,0.16427858173847198,1.4516129340336192e-05
1763260679.6218207,637.4655156135559,753.0,0.0,5675,0.9991183876991272,8.348084520548582e-05,-0.012044712901115417,,,0.0005004359409213066,0.0013071680441498756,478208,0.19835972785949707,1.3133641004969832e-05
1763260680.4825022,638.3261971473694,753.0,0.0,5684,0.40310394763946533,0.009274415671825409,-0.00039739906787872314,,,0.00011476501822471619,0.003402033820748329,479104,0.11603166162967682,1.259600594494259e-05
1763260681.104917,638.9486119747162,754.0,0.0,5690,0.9997250437736511,6.960707833059132e-05,-0.0018000602722167969,,,9.752996265888214e-05,0.004171449691057205,479744,0.1041165366768837,1.221198181156069e-05
1763260682.7251873,640.568882226944,754.0,0.0,5706,0.9990713596343994,0.0005023730918765068,-0.020100533962249756,,,0.0008613141253590584,0.014656112529337406,481408,0.2546533942222595,1.1213517609576229e-05
1763260688.0754776,645.9191725254059,756.0,0.0,5759,0.9993330836296082,0.00013363632024265826,-0.00012358464300632477,,,4.43682074546814e-06,-0.000362493097782135,486784,0.15953928232192993,7.987710887391586e-06
1763260688.692038,646.5357329845428,757.0,0.0,5765,0.9988315105438232,0.00043487807852216065,-0.0008878260850906372,,,2.214033156633377e-05,0.001155882142484188,487424,0.22443851828575134,7.603686754009686e-06
1763260689.3053007,647.1489956378937,757.0,0.0,5772,0.10331642627716064,125.21483612060547,-0.0003612712025642395,,,0.0001286761835217476,-0.0018950225785374641,488064,0.26117563247680664,7.219662165880436e-06
1763260691.4868836,649.3305785655975,758.0,0.0,5793,0.9994949102401733,0.00011869303125422448,-0.0003755539655685425,,,5.271285772323608e-06,1.7622485756874084e-05,490240,0.12803983688354492,5.913978384342045e-06
1763260691.9629724,649.8066673278809,758.0,0.0,5798,0.9993627667427063,0.0001612062333151698,-2.2649765014648438e-06,,,1.40313059091568e-05,-0.0012160204350948334,490752,0.24344074726104736,5.6067588047881145e-06
1763260692.2041461,650.0478410720825,758.0,0.0,5800,0.9979825019836426,0.0017787939868867397,-0.00245480053126812,,,2.6874244213104248e-05,0.001189129427075386,491008,0.12194633483886719,5.453148787637474e-06
1763260693.577011,651.4207060337067,759.0,0.0,5814,0.9992440938949585,0.0005402700626291335,-0.00041425228118896484,,,3.2298266887664795e-06,0.00030862540006637573,492416,0.157445028424263,4.608295057551004e-06
1763260693.7328093,651.5765042304993,,,5816,,,,500.0,500.0,,,492557,,
1763260693.8619874,651.7056822776794,759.0,0.0,5817,0.29890841245651245,0.16935166716575623,-2.9997900128364563e-05,,,7.364898920059204e-06,-0.0002750493586063385,492672,0.194569930434227,4.4546850404003635e-06
1763260695.0045354,652.8482303619385,759.0,0.0,5828,0.9992765188217163,0.00029511662432923913,-8.613616228103638e-05,,,9.313225746154785e-08,5.764886736869812e-05,493824,0.1591653823852539,3.763440872717183e-06
1763260695.337683,653.1813778877258,759.0,0.0,5832,0.999579906463623,0.00021468402701430023,0.0014655496925115585,,,2.4084001779556274e-05,-0.0007565747946500778,494208,0.2157837301492691,3.533026074364898e-06
1763260695.5916543,653.4353492259979,,,5835,,,,500.0,500.0,,,494557,,
1763260698.3481035,656.1917984485626,761.0,0.0,5864,0.9988706111907959,0.0021291852463036776,-0.0005415147170424461,,,8.27200710773468e-06,0.00033927708864212036,497536,0.27012982964515686,1.5360983525170013e-06
1763260699.8341887,657.6778836250305,762.0,0.0,5881,0.9994444251060486,0.00014727986126672477,-6.400048732757568e-06,,,1.7695128917694092e-07,-0.0001067034900188446,499200,0.14593568444252014,5.376344347496342e-07
