_runtime,_timestamp,losses/policy_loss,charts/SPS,global_step,charts/learning_rate,losses/value_loss,charts/episodic_length,losses/entropy,losses/explained_variance,losses/old_approx_kl,losses/approx_kl,charts/episodic_return,losses/clipfrac,_step
41.75855207443237,1763260083.941149,-0.019819408655166626,1022.0,40192,0.0002759600756689906,12.656131744384766,,0.4663478136062622,0.879883885383606,0.01574600487947464,0.0032323384657502174,,0.025390625,1164
42.24424862861633,1763260084.4268456,,,40705,,,125.0,,,,,125.0,,1172
42.79795861244202,1763260084.9805555,0.0021140798926353455,1024.0,41344,0.00027526883059181273,0.056139588356018066,,0.44973084330558777,0.965810239315033,-0.00012022163718938828,0.0010162750259041786,,0.0,1181
43.08797097206116,1763260085.270568,,,41685,,,159.0,,,,,159.0,,1186
43.7295458316803,1763260085.9121428,,,42454,,,138.0,,,,,138.0,,1197
44.74254083633423,1763260086.9251378,0.010720998048782349,1028.0,43520,0.0002739631454460323,0.04607904329895973,,0.5229467153549194,0.9863741993904114,-0.0009216237813234329,0.0022567585110664368,,0.001953125,1213
44.865538358688354,1763260087.0481353,,,43675,,,205.0,,,,,205.0,,1215
45.552218198776245,1763260087.7348151,,,44350,,,108.0,,,,,108.0,,1226
45.756600856781006,1763260087.9391978,0.00038695335388183594,1028.0,44544,0.0002733487053774297,44.464637756347656,,0.48035359382629395,0.3163081407546997,-0.016135666519403458,0.0020391037687659264,,0.001953125,1230
45.89204216003418,1763260088.074639,,,44719,,,72.0,,,,,72.0,,1234
46.478713512420654,1763260088.6613104,-0.004926339723169804,1029.0,45312,0.0002728878753259778,0.035279594361782074,,0.5399320125579834,0.4732034206390381,0.009702837094664574,0.0015526656061410904,,0.00390625,1245
46.820899963378906,1763260089.003497,0.028688907623291016,1029.0,45696,0.00027265746030025184,0.6919058561325073,,0.5620802044868469,0.8782989978790283,0.020896989852190018,0.007087390869855881,,0.013671875,1254
47.551782846450806,1763260089.7343798,0.020024163648486137,1030.0,46464,0.0002721966302487999,24.126529693603516,,0.5144948959350586,0.9304357767105103,0.038258008658885956,0.007367466576397419,,0.025390625,1271
49.20230722427368,1763260091.3849041,,,48374,,,113.0,,,,,113.0,,1299
51.182048082351685,1763260093.364645,-0.02477794513106346,1034.0,50432,0.000269815674982965,0.021777670830488205,,0.5582515001296997,0.9995559453964233,0.062305085361003876,0.028435781598091125,,0.107421875,1339
51.20366358757019,1763260093.3862605,,,50486,,,259.0,,,,,259.0,,1340
52.45915174484253,1763260094.6417487,,,51878,,,17.0,,,,,17.0,,1363
52.59533095359802,1763260094.7779279,-0.00019464083015918732,1036.0,51968,0.00026889401488006115,67.32759094238281,,0.5485698580741882,0.06114530563354492,0.0013096323236823082,0.0008797226473689079,,0.0,1365
52.85935115814209,1763260095.041948,,,52343,,,106.0,,,,,106.0,,1370
53.38280653953552,1763260095.5654035,-0.006686028093099594,1037.0,52864,0.0002683563798200339,50.50110626220703,,0.5782056450843811,0.27967900037765503,0.034921031445264816,0.020173121243715286,,0.126953125,1380
53.389599084854126,1763260095.572196,,,52876,,,24.0,,,,,24.0,,1381
53.81795907020569,1763260096.000556,-0.08114919811487198,1036.0,53248,0.00026812596479430795,0.023819265887141228,,0.42461922764778137,0.9419246912002563,0.12452510744333267,0.0524599626660347,,0.1171875,1388
54.37216520309448,1763260096.5547621,-0.013892918825149536,1035.0,53760,0.00026781874476000667,0.028989773243665695,,0.5342360734939575,0.9997276663780212,0.09688705205917358,0.027615509927272797,,0.150390625,1395
54.51401901245117,1763260096.696616,-0.006023116409778595,1034.0,53888,0.00026774193975143135,135.1092529296875,,0.5346637964248657,0.8997143507003784,0.002868254669010639,0.0018274793401360512,,0.005859375,1399
54.96092247962952,1763260097.1435194,-0.023167867213487625,1033.0,54272,0.0002675115247257054,0.03566763550043106,,0.5527000427246094,0.9553700089454651,0.021406132727861404,0.01187817845493555,,0.068359375,1405
57.36191773414612,1763260099.5445147,-0.04833265393972397,1032.0,56704,0.0002660522295627743,0.056813642382621765,,0.4072587192058563,0.993134617805481,0.037924788892269135,0.02342880330979824,,0.17578125,1432
57.474602937698364,1763260099.6571999,-0.013167910277843475,1032.0,56832,0.000265975424554199,0.19917824864387512,,0.5110974311828613,0.9852163195610046,0.0067933714017271996,0.0015739360824227333,,0.0,1433
59.47942614555359,1763260101.662023,-0.019047755748033524,1034.0,59008,0.00026466973940841854,0.08712378889322281,,0.40628859400749207,0.8686097264289856,0.004755626432597637,0.0029526185244321823,,0.001953125,1455
59.58822584152222,1763260101.7708228,-0.02613168954849243,1034.0,59136,0.0002645929343998432,0.007964556105434895,,0.41568470001220703,0.9416799545288086,0.007594650611281395,0.005949828773736954,,0.01953125,1456
59.69750928878784,1763260101.8801062,-0.047559209167957306,1035.0,59264,0.0002645161293912679,0.007605243474245071,,0.40467381477355957,0.9275652170181274,0.1343371421098709,0.04305285960435867,,0.115234375,1457
64.85585927963257,1763260107.0384562,0.0011683106422424316,1041.0,65024,0.0002610599040053785,102.27726745605469,,0.32201075553894043,0.005990743637084961,0.0031356923282146454,8.139573037624359e-05,,0.0,1514
65.55012202262878,1763260107.732719,0.0019980967044830322,1042.0,65792,0.00026059907395392656,0.00024962291354313493,,0.2765244245529175,0.9277276396751404,0.009211849421262741,0.007313535548746586,,0.0546875,1521
66.11436891555786,1763260108.2969658,0.03585902601480484,1043.0,66432,0.00026021504891104996,0.0003741942055057734,,0.33817726373672485,0.8123232126235962,-0.03943725675344467,0.014767623506486416,,0.03515625,1527
66.25946140289307,1763260108.4420583,4.455074667930603e-05,1043.0,66560,0.00026013824390247464,0.15853114426136017,,0.26739412546157837,0.008213222026824951,0.0005698865279555321,2.96812504529953e-06,,0.0,1529
66.7054603099823,1763260108.8880572,0.06285123527050018,1043.0,67072,0.00025983102386817336,0.0014449958689510822,,0.25898420810699463,0.9397866725921631,-0.01910519041121006,0.011242544278502464,,0.0390625,1534
66.92264127731323,1763260109.1052382,0.002120502293109894,1044.0,67328,0.0002596774138510227,0.0006798880640417337,,0.2111751288175583,0.9341270327568054,-0.0038556652143597603,0.0009516244754195213,,0.001953125,1536
67.51090979576111,1763260109.6935067,0.0037462282925844193,1044.0,67968,0.0002592933888081461,4.285902976989746,,0.24692443013191223,0.0024977922439575195,0.02556341141462326,0.006342014297842979,,0.04296875,1543
67.72818970680237,1763260109.9107866,0.00763794407248497,1045.0,68224,0.0002591397787909955,3.0231400160118937e-05,,0.21691539883613586,0.9550434350967407,-0.0006491728127002716,0.006791211664676666,,0.068359375,1545
67.83809638023376,1763260110.0206933,0.04026670381426811,1045.0,68352,0.00025906297378242016,6.878502608742565e-05,,0.2935643792152405,0.9799530506134033,-0.02078508771955967,0.008722878061234951,,0.033203125,1546
68.86735343933105,1763260111.0499504,0.005450744181871414,1046.0,69504,0.0002583717287052423,0.010088740848004818,,0.2320033460855484,0.010014891624450684,0.00873594544827938,0.0021480564028024673,,0.00390625,1558
68.97808027267456,1763260111.1606772,-0.0032728388905525208,1046.0,69632,0.00025829492369666696,0.0007975221378728747,,0.21406719088554382,0.9861339330673218,0.0007167663425207138,0.00014212168753147125,,0.0,1559
69.32278251647949,1763260111.5053794,-0.0009406376630067825,1046.0,70016,0.000258064508670941,114.34574127197266,,0.2118939757347107,0.016323328018188477,-0.006167924962937832,0.00022254791110754013,,0.001953125,1563
69.67645478248596,1763260111.8590517,-0.009167732670903206,1047.0,70400,0.00025783409364521503,0.0005324495141394436,,0.269219309091568,0.961203932762146,0.015757396817207336,0.009360739029943943,,0.0390625,1566
71.74257922172546,1763260113.9251761,0.0040002986788749695,1049.0,72704,0.00025645160349085927,2.78459774563089e-05,,0.2554539740085602,0.925644040107727,-0.002512676641345024,6.887316703796387e-05,,0.0,1589
72.4044246673584,1763260114.5870216,-0.00046839378774166107,1050.0,73472,0.00025599077343940735,0.18110643327236176,,0.21488763391971588,0.00631028413772583,-0.0026943450793623924,3.375951200723648e-05,,0.0,1597
73.35471773147583,1763260115.5373147,0.031003376469016075,1050.0,74496,0.0002553763333708048,4.779174327850342,,0.26910489797592163,0.01272648572921753,-0.004767134785652161,0.004065485671162605,,0.001953125,1607
73.6162621974945,1763260115.7988591,-0.0034310854971408844,1050.0,74752,0.00025522272335365415,5.613650137092918e-05,,0.2568502426147461,0.9922431707382202,0.006485145539045334,0.005352018401026726,,0.015625,1609
73.72729802131653,1763260115.909895,0.007891323417425156,1050.0,74880,0.0002551459183450788,0.0008302208152599633,,0.21869683265686035,0.9895708560943604,-0.007370561361312866,0.0002656746655702591,,0.001953125,1610
76.22908043861389,1763260118.4116774,-0.005213988944888115,1053.0,77696,0.0002534562081564218,9.473730642639566e-06,,0.1941666454076767,0.990598738193512,0.014762857928872108,0.014685126021504402,,0.06640625,1638
81.45825242996216,1763260123.6408494,-0.03139697015285492,1046.0,82688,0.00025046084192581475,0.00042434193892404437,,0.18873807787895203,0.978249192237854,0.028895854949951172,0.004464070312678814,,0.029296875,1687
90.32319927215576,1763260132.5057962,0.009264998137950897,993.0,87296,0.0002476958616171032,0.00012702924141194671,,0.1218172237277031,0.9929057955741882,-9.821541607379913e-05,0.008227299898862839,,0.078125,1732
93.39563369750977,1763260135.5782306,-0.0022874847054481506,973.0,88576,0.00024692781153135,2.811164449667558e-06,,0.2142827808856964,0.9964737892150879,0.0015205591917037964,0.0005229972302913666,,0.0,1745
94.99610376358032,1763260137.1787007,,,89438,,,500.0,,,,,500.0,,1753
95.23431849479675,1763260137.4169154,-0.005862826481461525,964.0,89472,0.0002463901764713228,0.011084692552685738,,0.27293136715888977,0.15177440643310547,0.0029805228114128113,0.0009551830589771271,,0.0,1754
97.54458618164062,1763260139.727183,-0.02396797016263008,952.0,90624,0.0002456989313941449,0.00016196342767216265,,0.17344488203525543,0.9892722368240356,0.02215176448225975,0.015508195385336876,,0.052734375,1765
98.10141277313232,1763260140.2840097,,,90938,,,500.0,,,,,500.0,,1768
100.07465028762817,1763260142.2572472,0.004079695791006088,941.0,91904,0.0002449308813083917,0.004476549103856087,,0.1455216407775879,0.9989542961120605,-0.01307411678135395,0.0061536915600299835,,0.111328125,1777
108.39958024024963,1763260150.5821772,-0.0076128654181957245,906.0,96000,0.00024247312103398144,0.009616568684577942,,0.19988861680030823,0.29081761837005615,-0.00538062397390604,0.0011219540610909462,,0.001953125,1818
109.43134832382202,1763260151.6139452,-0.022936547175049782,902.0,96512,0.00024216590099968016,0.0092170974239707,,0.13629913330078125,0.3063175082206726,0.06535691022872925,0.0342123880982399,,0.1015625,1823
114.63565301895142,1763260156.81825,,,99438,,,500.0,,,,,500.0,,1851
115.5339343547821,1763260157.7165313,,,99938,,,500.0,,,,,500.0,,1856
117.6950671672821,1763260159.877664,-0.00011524930596351624,877.0,101120,0.00023940092069096863,1.1009328773070592e-05,,0.2596482038497925,0.9970566034317017,-0.016244985163211823,0.006242162548005581,,0.021484375,1868
118.54076385498047,1763260160.7233608,0.011026985943317413,875.0,101632,0.00023909370065666735,4.075505421496928e-05,,0.2358807474374771,0.998450517654419,-0.017010947689414024,0.0013687536120414734,,0.0,1873
119.23461556434631,1763260161.4172125,0.00018535181879997253,873.0,102016,0.0002388632856309414,3.4790027141571045,,0.2857103645801544,0.6125053763389587,0.002517731860280037,0.00011892057955265045,,0.0,1877
120.77944922447205,1763260162.9620461,,,102938,,,500.0,,,,,500.0,,1886
124.7469732761383,1763260166.9295702,-0.03894994780421257,856.0,104704,0.00023725038045085967,0.00025024358183145523,,0.2283458411693573,0.9974868893623352,0.028307029977440834,0.0026482725515961647,,0.01953125,1903
125.30692386627197,1763260167.4895208,0.010952737182378769,854.0,104960,0.00023709677043370903,0.005540238693356514,,0.24489477276802063,0.23548543453216553,-0.004608304239809513,9.100232273340225e-05,,0.0,1906
127.88622331619263,1763260170.0688202,0.012256160378456116,846.0,106240,0.00023632872034795582,0.0005172802484594285,,0.1161409467458725,0.9983025789260864,-0.024862591177225113,0.0036956798285245895,,0.009765625,1918
128.2033007144928,1763260170.3858976,,,106438,,,500.0,,,,,500.0,,1920
133.74403071403503,1763260175.9266276,,,108938,,,500.0,,,,,500.0,,1945
136.50117182731628,1763260178.6837687,,,110438,,,500.0,,,,,500.0,,1959
139.38508224487305,1763260181.5676792,0.01703622192144394,816.0,111872,0.00023294931452255696,3.8064445107011124e-07,,0.1634521186351776,0.9197782874107361,-0.009286486543715,0.002225019969046116,,0.01953125,1973
141.63145923614502,1763260183.8140562,-0.03432377055287361,812.0,113024,0.00023225806944537908,0.015930956229567528,,0.3527441620826721,-9.02414321899414e-05,-0.004535626620054245,0.007498275488615036,,0.044921875,1985
142.84848356246948,1763260185.0310805,-0.008152760565280914,809.0,113664,0.00023187404440250248,0.00014165698667056859,,0.30441543459892273,0.9758126735687256,0.01299219112843275,0.006081751547753811,,0.013671875,1991
145.06020712852478,1763260187.242804,-0.03319036588072777,805.0,114816,0.0002311827993253246,0.00014304691285360605,,0.24322491884231567,0.516594409942627,0.041422389447689056,0.012436541728675365,,0.04296875,2002
146.0997564792633,1763260188.2823534,0.007856853306293488,802.0,115328,0.00023087557929102331,9.533796401228756e-07,,0.2430795431137085,0.7078906297683716,-0.005361479707062244,0.0025343457236886024,,0.0,2007
147.85424065589905,1763260190.0368376,0.01997426152229309,799.0,116224,0.00023033794423099607,4.023631481686607e-05,,0.18551325798034668,0.6434162855148315,-0.005658331327140331,0.00629593338817358,,0.041015625,2016
149.3637044429779,1763260191.5463014,-0.0018394477665424347,796.0,116992,0.00022987711417954415,150.93316650390625,,0.26435962319374084,-6.914138793945312e-05,0.014894044026732445,0.0029118526726961136,,0.001953125,2024
150.02707600593567,1763260192.209673,-0.0012092962861061096,795.0,117376,0.0002296466991538182,4.771847670781426e-06,,0.14707978069782257,0.9512374997138977,0.0013351719826459885,2.0429491996765137e-05,,0.0,2027
151.3108196258545,1763260193.4934165,0.00922592356801033,792.0,118016,0.0002292626741109416,0.014744091778993607,,0.2654326260089874,-0.0005279779434204102,-0.0027643386274576187,0.00029976852238178253,,0.0,2034
153.53435492515564,1763260195.7169518,-9.945034980773926e-05,788.0,119168,0.0002285714290337637,0.001060551148839295,,0.18335160613059998,0.784433901309967,0.00032900553196668625,1.909211277961731e-07,,0.0,2045
154.72711038589478,1763260196.9097073,-0.030053801834583282,786.0,119808,0.0002281874039908871,0.000343247753335163,,0.31555625796318054,0.8023154735565186,0.062026526778936386,0.015324370004236698,,0.083984375,2051
154.95267534255981,1763260197.1352723,-0.00977470725774765,786.0,119936,0.00022811059898231179,2.244123606942594e-05,,0.3519805073738098,0.638911247253418,0.039565108716487885,0.009102951735258102,,0.08203125,2052
158.38674998283386,1763260200.569347,0.026065416634082794,780.0,121728,0.0002270353288622573,6.718541408190504e-05,,0.12292617559432983,0.8332149982452393,-0.015495984815061092,0.006698752753436565,,0.0703125,2070
159.6762843132019,1763260201.8588812,-0.007427964359521866,778.0,122368,0.0002266513038193807,4.021903805551119e-07,,0.2421654909849167,0.6898394823074341,0.03133154660463333,0.007715070620179176,,0.046875,2076
163.02211689949036,1763260205.2047138,0.00010920315980911255,772.0,124032,0.00022565283870790154,144.47311401367188,,0.20060387253761292,-0.0006322860717773438,0.002049884758889675,0.0018182238563895226,,0.001953125,2093
163.26428842544556,1763260205.4468853,0.0069826096296310425,772.0,124160,0.00022557603369932622,0.0002329050621483475,,0.12774796783924103,0.978450357913971,-0.004494751803576946,0.0029068859294056892,,0.03125,2094
167.78691363334656,1763260209.9695106,0.0017518717795610428,764.0,126464,0.00022419354354497045,149.53448486328125,,0.18300855159759521,-0.00011551380157470703,0.013932674191892147,0.0011587655171751976,,0.001953125,2117
173.56774067878723,1763260215.7503376,,,129438,,,500.0,,,,,500.0,,2146
173.99975419044495,1763260216.182351,-0.008009824901819229,755.0,129664,0.00022227341833058745,0.0002938097168225795,,0.15528075397014618,0.8710010051727295,0.016303250566124916,0.002175796777009964,,0.0,2148
175.4604251384735,1763260217.643022,-0.00362444669008255,753.0,130432,0.00022181260283105075,1.0802841643453576e-06,,0.23774564266204834,0.5029639601707458,0.004537278786301613,0.0002905260771512985,,0.0,2155
178.7138431072235,1763260220.89644,0.017929717898368835,749.0,132096,0.0002208141377195716,0.0011902665719389915,,0.12542985379695892,0.8947927355766296,0.0058109350502491,0.010805604979395866,,0.087890625,2172
181.26880717277527,1763260223.451404,,,133438,,,500.0,,,,,500.0,,2185
182.75788497924805,1763260224.940482,-0.0027767717838287354,743.0,134144,0.00021958525758236647,0.0005838344222865999,,0.15413692593574524,0.9083880186080933,0.004973951727151871,0.0012165233492851257,,0.0,2192
184.2654585838318,1763260226.4480555,-0.0009297281503677368,742.0,134912,0.00021912442753091455,6.40602593193762e-08,,0.21660898625850677,0.17695403099060059,0.0003139078617095947,0.007495570927858353,,0.07421875,2199
186.59849953651428,1763260228.7810965,-0.011870458722114563,738.0,136064,0.00021843318245373666,0.0035344331990927458,,0.21735849976539612,-0.0005376338958740234,0.04196414723992348,0.012884508818387985,,0.015625,2211
187.11048078536987,1763260229.2930777,,,136438,,,500.0,,,,,500.0,,2214
188.37421870231628,1763260230.5568156,0.0051070041954517365,736.0,136960,0.00021789554739370942,149.79519653320312,,0.22632864117622375,-7.867813110351562e-05,0.07218050211668015,0.02412920817732811,,0.10546875,2220
189.10780835151672,1763260231.2904053,-0.04244926571846008,735.0,137344,0.00021766513236798346,5.630166924674995e-06,,0.26840123534202576,0.25872451066970825,0.022522397339344025,0.006174477748572826,,0.046875,2223
189.40389132499695,1763260231.5864882,-0.001689426600933075,735.0,137472,0.00021758832735940814,0.004804254975169897,,0.16932637989521027,-0.00014400482177734375,0.0017974870279431343,0.0002673221752047539,,0.0,2225
189.646639585495,1763260231.8292365,-0.0009087733924388885,735.0,137600,0.00021751152235083282,1.7564047084306367e-05,,0.11013782769441605,0.9696305394172668,-0.0016259653493762016,0.0003055473789572716,,0.01953125,2226
189.89343118667603,1763260232.076028,-0.00017534196376800537,734.0,137728,0.0002174347173422575,3.3059815905289724e-05,,0.22116027772426605,0.7148656249046326,-0.017037443816661835,0.0008775526657700539,,0.0,2227
191.46176958084106,1763260233.6443665,-0.03487402945756912,732.0,138496,0.00021697388729080558,5.619520664215088,,0.13253726065158844,-0.00025463104248046875,0.0013751527294516563,0.013360375538468361,,0.064453125,2235
192.70666790008545,1763260234.8892648,-0.017514100298285484,731.0,139136,0.00021658986224792898,0.0004534413164947182,,0.15226705372333527,0.8857598900794983,0.013312501832842827,0.0070115793496370316,,0.0390625,2241
