_step,losses/entropy,_timestamp,losses/value_loss,global_step,charts/learning_rate,charts/episodic_length,losses/policy_loss,losses/explained_variance,losses/clipfrac,losses/old_approx_kl,_runtime,charts/SPS,losses/approx_kl,charts/episodic_return
4613,0.20807358622550964,1763260542.897112,5.521246910095215,338432,9.700460941530764e-05,,-0.004045525565743446,0.016902267932891846,0.001953125,-0.0057960497215390205,500.72243881225586,679.0,0.0011484520509839058,
4626,0.18617835640907288,1763260544.3946333,0.0011193231912329793,339840,9.615975432097912e-05,,-0.0003976011648774147,0.8372433185577393,0.0,0.000420253723859787,502.2199602127075,680.0,0.00045540742576122284,
4635,0.24147525429725647,1763260545.3406415,0.000944616156630218,340736,9.562211926095188e-05,,0.019960232079029083,0.6699361801147461,0.123046875,-0.012493022717535496,503.16596841812134,680.0,0.01899564266204834,
4641,,1763260545.93362,,341367,,500.0,,,,,503.75894689559937,,,500.0
4644,0.2457711100578308,1763260546.3120365,0.0008081937558017671,341632,9.508448420092463e-05,,-0.02981417067348957,0.9433304667472839,0.072265625,0.02496853470802307,504.1373634338379,681.0,0.02565503865480423,
4661,,1763260548.1488926,,343367,,500.0,,,,,505.97421956062317,,,500.0
4675,0.15401136875152588,1763260549.7697613,0.00011864898988278583,344832,9.316435898654163e-05,,0.0014663338661193848,0.8929978013038635,0.0,-0.0019641220569610596,507.5950882434845,682.0,0.0001311562955379486,
4691,0.18950936198234558,1763260551.4852865,142.9622344970703,346368,9.22427061595954e-05,,4.738569259643555e-06,0.0019705891609191895,0.0,3.8022175431251526e-05,509.31061339378357,683.0,1.4670193195343018e-05,
4709,0.114085853099823,1763260553.6047995,0.00022741881548427045,348288,9.10906310309656e-05,,0.00010199472308158875,0.9635815024375916,0.0,-6.17271289229393e-05,511.4301264286041,684.0,8.66129994392395e-08,
4713,0.1448371410369873,1763260554.043571,0.00020529986068140715,348672,9.086021600523964e-05,,-0.008426271378993988,0.9529011249542236,0.00390625,0.005183089524507523,511.8688979148865,684.0,0.0008564647287130356,
4738,0.15082429349422455,1763260556.8490782,0.00031615333864465356,351232,8.932411583373323e-05,,-0.02084958180785179,0.9740588665008545,0.0234375,0.020559726282954216,514.6744050979614,685.0,0.002922450192272663,
4739,0.1541663110256195,1763260556.9839745,0.00031693759956397116,351360,8.924731082515791e-05,,-0.013038761913776398,0.8689649701118469,0.033203125,0.006825322285294533,514.8093013763428,686.0,0.001974673941731453,
4741,0.10708935558795929,1763260557.1496456,142.3116455078125,351488,8.917050581658259e-05,,-9.90740954875946e-05,0.006984829902648926,0.0,-1.4470890164375305e-05,514.974972486496,686.0,0.00018950551748275757,
4743,0.16717128455638885,1763260557.4216793,0.0010823032353073359,351744,8.901689579943195e-05,,-0.033669017255306244,0.936007559299469,0.015625,0.030390426516532898,515.2470061779022,686.0,0.0030072787776589394,
4772,0.1820092499256134,1763260560.6908064,0.00047265939065255225,354688,8.725038060219958e-05,,-0.027669064700603485,0.944770872592926,0.0234375,0.009602713398635387,518.5161333084106,687.0,0.004436043091118336,
4786,0.1471487581729889,1763260562.3000557,0.0023935420904308558,356096,8.640553278382868e-05,,0.002203799784183502,0.9764678478240967,0.0,-0.0021635210141539574,520.1253826618195,688.0,4.4296495616436005e-05,
4787,0.20233742892742157,1763260562.4384155,0.00016006424266379327,356224,8.632872777525336e-05,,-0.0007630176842212677,3.4332275390625e-05,0.0,0.0007720217108726501,520.2637424468994,688.0,7.374212145805359e-05,
4788,0.2766660451889038,1763260562.5754437,0.00020850100554525852,356352,8.625192276667804e-05,,0.00046978890895843506,-0.7305272817611694,0.0,-0.00016945227980613708,520.4007706642151,688.0,4.0959566831588745e-06,
4796,0.1416204869747162,1763260563.4813607,0.002519849222153425,357120,8.579109271522611e-05,,-0.007407087832689285,0.9545695781707764,0.001953125,0.008286278694868088,521.3066875934601,688.0,0.0004878006875514984,
4809,0.2354150265455246,1763260564.9104836,5.545769691467285,358400,8.502304262947291e-05,,0.004788573831319809,0.00397568941116333,0.0,0.002093704417347908,522.7358105182648,689.0,0.00017308443784713745,
4813,,1763260565.3678188,,358867,,500.0,,,,,523.1931457519531,,,500.0
4851,0.10943110287189484,1763260569.727242,0.00025445790379308164,362752,8.241167233791202e-05,,-0.0173894464969635,0.9795935153961182,0.015625,0.012380723841488361,527.5525689125061,691.0,0.002265005372464657,
4874,0.1253560483455658,1763260572.1447165,0.0017731341067701578,365056,8.102918945951387e-05,,-0.00276368111371994,0.9836234450340271,0.001953125,0.006272044964134693,529.9700434207916,692.0,0.0017863372340798378,
4878,0.11202923208475113,1763260572.5354655,0.003022019052878022,365440,8.079877443378791e-05,,-0.0010691909119486809,0.0019088387489318848,0.0,0.00037284940481185913,530.3607923984528,692.0,2.3674219846725464e-06,
4882,,1763260572.9603713,,365867,,500.0,,,,,530.7856981754303,,,500.0
4920,0.30129483342170715,1763260576.9722726,0.0002457143273204565,369792,7.818740414222702e-05,,-0.0005149394273757935,-1.0992763042449951,0.0,0.0011591939255595207,534.7975995540619,694.0,0.00010651256889104843,
4932,0.1692652851343155,1763260578.1089766,0.0041127679869532585,370944,7.749615906504914e-05,,0.00418134406208992,0.002309083938598633,0.0,-0.004089949652552605,535.93430352211,695.0,0.0008825007826089859,
4933,0.1648617833852768,1763260578.231636,0.0016889481339603662,371072,7.741935405647382e-05,,-0.02001902647316456,0.9867658615112305,0.0,0.012175673618912697,536.056962966919,695.0,0.0013738851994276047,
4939,0.12436060607433319,1763260578.8727164,0.00047188979806378484,371712,7.703532901359722e-05,,-0.01463569700717926,0.7713392972946167,0.021484375,0.003065163269639015,536.698043346405,696.0,0.002126827836036682,
4946,,1763260579.5521414,,372367,,500.0,,,,,537.3774683475494,,,500.0
4953,0.1004604920744896,1763260580.7507517,0.0011470093159005046,373120,7.61904739192687e-05,,0.0018111318349838257,0.991672694683075,0.0,-0.0038167964667081833,538.5760786533356,696.0,0.00013008899986743927,
4958,0.12927161157131195,1763260581.5265749,0.0001844200596679002,373632,7.588325388496742e-05,,-0.0010766424238681793,0.9901149272918701,0.0,0.0014355368912220001,539.3519017696381,696.0,6.0496851801872253e-05,
4963,0.19955001771450043,1763260582.2840676,0.00021621900668833405,374144,7.557603385066614e-05,,-0.029509738087654114,0.9441501498222351,0.0078125,0.016315992921590805,540.1093945503235,696.0,0.0014335531741380692,
4971,0.12313871830701828,1763260583.436272,0.21372205018997192,374912,7.511520379921421e-05,,-0.012656204402446747,0.0009312629699707031,0.005859375,0.005919009447097778,541.2615988254547,696.0,0.0039939917623996735,
4972,0.09435133635997772,1763260583.6542795,0.0018315750639885664,375040,7.503840606659651e-05,,-0.007518783211708069,0.9895299673080444,0.0,0.005197254940867424,541.4796063899994,696.0,0.0014332067221403122,
4978,0.3190898895263672,1763260584.5926096,0.0002287929382873699,375680,7.465438102371991e-05,,0.01729964092373848,-2.3498222827911377,0.029296875,-0.02697793021798134,542.4179365634918,695.0,0.005751217715442181,
4981,0.11678295582532883,1763260585.0195727,0.0037726692389696836,375936,7.450077100656927e-05,,-0.00035894662141799927,0.0036361217498779297,0.0,0.001639639027416706,542.8448996543884,695.0,6.894487887620926e-05,
4989,0.11957315355539322,1763260586.3234682,0.0002650406677275896,376832,7.396313594654202e-05,,0.0018227137625217438,0.961277961730957,0.0,-0.0011804113164544106,544.1487951278687,695.0,0.00010806601494550705,
4994,0.2445840984582901,1763260587.0883734,0.000422488315962255,377344,7.365591591224074e-05,,-0.01861494965851307,0.13027966022491455,0.07421875,0.02093261480331421,544.9137003421783,695.0,0.017692502588033676,
5008,0.12114135921001434,1763260589.1896267,0.00015128515951801091,378752,7.281106081791222e-05,,0.0011769123375415802,0.9674845933914185,0.0,-0.0007206927984952927,547.0149536132812,695.0,1.5091150999069214e-05,
5013,0.1495148241519928,1763260589.960303,0.00023291053366847336,379264,7.250384078361094e-05,,-0.0049758292734622955,0.9137167930603027,0.0,0.0023089665919542313,547.7856299877167,695.0,0.00012343749403953552,
5015,0.1916203796863556,1763260590.19836,5.494297027587891,379392,7.242703577503562e-05,,0.0020168237388134003,0.0029984116554260254,0.0,0.00793144479393959,548.0236868858337,695.0,0.0005253609269857407,
5039,,1763260593.9564435,,381867,,500.0,,,,,551.7817704677582,,,500.0
5071,0.12969011068344116,1763260599.5944345,0.00018162440392188728,385152,6.897081766510382e-05,,-0.021578636020421982,0.9716010093688965,0.04296875,0.010009188205003738,557.4197614192963,694.0,0.005928476341068745,
5117,,1763260604.5857005,,389867,,500.0,,,,,562.411027431488,,,500.0
5122,,1763260605.1204536,,390367,,500.0,,,,,562.9457805156708,,,500.0
5127,,1763260605.664168,,390867,,500.0,,,,,563.4894948005676,,,500.0
5128,0.1669803410768509,1763260605.784608,0.2108200490474701,390912,6.551459227921441e-05,,0.00027288496494293213,0.0009781718254089355,0.0,0.0016130581498146057,563.6099348068237,696.0,1.3049691915512085e-05,
5140,0.18013598024845123,1763260607.1186278,0.00025441122124902904,392192,6.474654219346121e-05,,-0.007606711238622665,-0.48196887969970703,0.0,0.008161012083292007,564.943954706192,697.0,0.000737285241484642,
5146,0.05035025253891945,1763260607.7643964,0.00020692261750809848,392832,6.436251715058461e-05,,-0.001490958034992218,0.9279578924179077,0.001953125,-0.001675385981798172,565.5897233486176,697.0,0.00016886740922927856,
5150,0.23524628579616547,1763260608.1704726,0.0004687107284553349,393216,6.413210212485865e-05,,-0.0023928582668304443,0.8469351530075073,0.0,0.002045081928372383,565.9957995414734,697.0,7.79367983341217e-05,
5151,0.1132819801568985,1763260608.293291,0.00042819566442631185,393344,6.405529711628333e-05,,-0.0016731396317481995,0.2101290225982666,0.0,0.0009285220876336098,566.1186180114746,698.0,6.90435990691185e-05,
5163,0.05488000810146332,1763260609.4530566,0.0015854445518925786,394496,6.336405203910545e-05,,-0.0016561076045036316,0.963924765586853,0.00390625,0.0024652034044265747,567.2783834934235,698.0,5.704350769519806e-05,
5196,,1763260612.837147,,397867,,500.0,,,,,570.6624739170074,,,500.0
5197,0.10274934768676758,1763260612.9611962,147.05117797851562,397952,6.129032408352941e-05,,-0.006831347942352295,0.002209007740020752,0.005859375,-0.006572013720870018,570.786523103714,700.0,0.0015463996678590775,
5238,0.13678257167339325,1763260617.2187896,0.000712388486135751,402176,5.8755758800543845e-05,,-0.05704917386174202,0.9660241007804871,0.0234375,0.04044421762228012,575.0441164970398,702.0,0.008709978312253952,
5239,0.08059825003147125,1763260617.341488,0.0005149759817868471,402304,5.8678953791968524e-05,,-0.012629203498363495,0.9680318832397461,0.013671875,0.004868492484092712,575.1668148040771,702.0,0.0016380753368139267,
5244,0.19452214241027832,1763260617.877702,0.00022353953681886196,402816,5.837173739564605e-05,,-0.007112566381692886,0.8355470895767212,0.0,0.005209685303270817,575.7030289173126,702.0,0.000977533869445324,
5251,0.14393699169158936,1763260618.554366,0.0032311624381691217,403456,5.798771235276945e-05,,-0.004139235243201256,0.0015411376953125,0.0,0.0002326425164937973,576.379693031311,703.0,7.929466664791107e-05,
5258,0.08271807432174683,1763260619.3454916,0.0005127587937749922,404224,5.752688230131753e-05,,-0.012468285858631134,0.9724337458610535,0.001953125,0.006466485559940338,577.170818567276,703.0,0.0010594092309474945,
5267,0.16633294522762299,1763260620.3043957,0.0015834301011636853,405120,5.6989247241290286e-05,,-0.03276402875781059,0.812501072883606,0.0078125,0.014846653677523136,578.1297225952148,703.0,0.0038433773443102837,
5281,0.10794227570295334,1763260621.751526,0.001524522085674107,406528,5.6144392146961764e-05,,-0.0033395886421203613,0.8148996829986572,0.0,7.73649662733078e-05,579.5768530368805,704.0,8.75815749168396e-05,
5300,0.17415018379688263,1763260623.7795718,0.2124488800764084,408448,5.499232065631077e-05,,1.058727502822876e-05,-0.0005300045013427734,0.0,0.0011702142655849457,581.6048986911774,705.0,0.000943157821893692,
5322,0.24215126037597656,1763260626.2325006,0.0004512446466833353,410752,5.3609830501955e-05,,0.0003626123070716858,0.27903616428375244,0.0,-0.00035511981695890427,584.0578274726868,706.0,1.930631697177887e-06,
5328,,1763260626.8053937,,411367,,500.0,,,,,584.630720615387,,,500.0
5360,0.07703913748264313,1763260630.3859036,0.0013181245885789394,414592,5.13056838826742e-05,,-0.0016078222543001175,0.9269816875457764,0.0,0.0010432880371809006,588.2112305164337,708.0,2.4897977709770203e-05,
5362,0.08396594971418381,1763260630.6584146,0.00033322928356938064,414848,5.115207386552356e-05,,-0.0028949566185474396,0.966708779335022,0.0,0.003410247154533863,588.4837415218353,708.0,0.00010393466800451279,
5389,0.14213421940803528,1763260633.526524,0.0015209433622658253,417536,4.9539172323420644e-05,,-0.015429817140102386,0.9875715970993042,0.00390625,0.010220741853117943,591.3518509864807,709.0,0.002541106194257736,
5430,0.056481022387742996,1763260637.6629937,0.00044232106301933527,421760,4.7004607040435076e-05,,-0.0026494376361370087,0.9860664010047913,0.0,0.002889346331357956,595.4883205890656,711.0,0.00013481266796588898,
5441,,1763260638.8090994,,422867,,500.0,,,,,596.6344263553619,,,500.0
5442,0.05954302102327347,1763260638.9199429,0.009231376461684704,422912,4.6313365601236e-05,,-0.0003845151513814926,-0.0009223222732543945,0.0,-0.0020375344902276993,596.7452697753906,711.0,3.765895962715149e-05,
5443,0.054032955318689346,1763260639.0741484,0.0013870756374672055,423040,4.623656059266068e-05,,-0.0017044991254806519,0.9496338963508606,0.0,-0.0004265736788511276,596.8994753360748,711.0,0.00039753876626491547,
5453,0.08202012628316879,1763260640.082671,0.0018324063858017325,424064,4.562212052405812e-05,,-0.003335106186568737,0.9762024283409119,0.0,0.002255316823720932,597.9079978466034,712.0,5.3549185395240784e-05,
5454,0.18367493152618408,1763260640.2086031,0.00047501811059191823,424192,4.55453155154828e-05,,-0.004956386983394623,0.977027952671051,0.0,0.005132721737027168,598.0339300632477,712.0,0.0006236433982849121,
5470,0.12677407264709473,1763260641.8919911,0.00040054303826764226,425856,4.4546850404003635e-05,,-0.0009869597852230072,0.8974903225898743,0.0,0.0008889557793736458,599.7173180580139,713.0,4.324968904256821e-05,
5494,0.13683152198791504,1763260644.3806925,0.000619539525359869,428288,4.308755887905136e-05,,-0.00048682838678359985,-0.4059128761291504,0.0,-0.003923680633306503,602.2060194015503,714.0,0.00020882301032543182,
5509,0.20212818682193756,1763260645.8743703,0.0005251107504591346,429824,4.2165898776147515e-05,,-0.0019771941006183624,-0.10238683223724365,0.0,0.0004101572558283806,603.6996972560883,715.0,0.00010714959353208542,
5518,0.12879595160484314,1763260646.7762887,0.0006201084470376372,430720,4.162826371612027e-05,,-0.015313755720853806,-0.053269147872924805,0.001953125,0.002325880341231823,604.6016156673431,715.0,0.0011662794277071953,
5528,0.21777115762233734,1763260647.8359663,0.0006666005356237292,431744,4.101382364751771e-05,,-0.009470224380493164,0.2704588770866394,0.0,-0.00014968682080507278,605.6612932682037,715.0,0.0025093844160437584,
5531,0.12263369560241699,1763260648.1053734,0.0015635101590305567,432000,4.086021363036707e-05,,0.001062178984284401,0.9570698142051697,0.0,-0.0007102098315954208,605.930700302124,716.0,9.609386324882507e-06,
5558,0.16484153270721436,1763260650.9502747,0.0007554275798611343,434816,3.917050707968883e-05,,0.00013515353202819824,0.01646322011947632,0.0,-0.0002480512484908104,608.7756016254425,717.0,2.9122456908226013e-06,
5561,0.14074712991714478,1763260651.233947,0.0018078682478517294,435072,3.901689706253819e-05,,0.0018647722899913788,0.9746590852737427,0.0,0.00010611303150653839,609.0592739582062,717.0,0.0003554895520210266,
5571,0.07459719479084015,1763260652.3200586,0.001157243736088276,436096,3.840245699393563e-05,,0.00019627809524536133,0.9702921509742737,0.0,-0.00033921748399734497,610.1453855037689,717.0,1.1622905731201172e-06,
5582,0.19858583807945251,1763260653.5239632,0.0007762202294543386,437248,3.771121191675775e-05,,-0.006018124520778656,0.09269046783447266,0.0,0.0019533364102244377,611.3492901325226,718.0,0.0006204964593052864,
5587,0.2459661066532135,1763260654.075914,0.0008112527430057526,437760,3.7403995520435274e-05,,-0.00914548896253109,-0.25793004035949707,0.0,-0.0004463372752070427,611.9012408256531,718.0,0.0015400173142552376,
5591,0.17023253440856934,1763260654.4748714,0.0008055935031734407,438144,3.717358049470931e-05,,-0.009063493460416794,-0.8953524827957153,0.0,0.003549112007021904,612.3001983165741,718.0,0.000515444204211235,
5600,0.08261245489120483,1763260655.380984,0.0014833072200417519,439040,3.663594543468207e-05,,0.0017395075410604477,0.9577845931053162,0.0,-0.001950971782207489,613.2063109874725,719.0,1.8851831555366516e-05,
5627,0.19219018518924713,1763260658.7249622,0.0007367783109657466,441856,3.4946235246025026e-05,,0.004413865506649017,-0.9565929174423218,0.0,-0.008097367361187935,616.5502891540527,719.0,0.0007640291005373001,
5629,0.07933742552995682,1763260658.887744,5.520058631896973,441984,3.4869430237449706e-05,,0.0011814981698989868,0.0011881589889526367,0.0,0.004013413563370705,616.7130708694458,719.0,0.00012006796896457672,
5642,,1763260660.3426583,,443367,,500.0,,,,,618.167985200882,,,500.0
5652,,1763260661.443381,,444367,,500.0,,,,,619.2687079906464,,,500.0
5675,0.10458318889141083,1763260664.0137954,0.0011236409191042185,446720,3.2027648558141664e-05,,-0.011551063507795334,0.9587592482566833,0.0,0.007588766515254974,621.8391222953796,721.0,0.001171950250864029,
5684,0.11105132102966309,1763260664.9665847,0.0013763923197984695,447616,3.149001713609323e-05,,-0.012202363461256027,0.9648197293281555,0.0,0.0061835236847400665,622.7919116020203,721.0,0.00017502158880233765,
5690,0.15868011116981506,1763260665.6250944,0.0007351429667323828,448256,3.110599209321663e-05,,-0.0009421911090612411,-0.23198962211608887,0.0,0.0007569333538413048,623.450421333313,722.0,6.898306310176849e-06,
5706,,1763260667.2494497,,449867,,500.0,,,,,625.0747766494751,,,500.0
5759,0.04014329984784126,1763260672.7789729,0.0007600174867548048,455296,2.688172025955282e-05,,-0.00017642229795455933,0.9899940490722656,0.0,0.0001307167112827301,630.6042997837067,725.0,8.195638656616211e-08,
5765,,1763260673.2544312,,455867,,500.0,,,,,631.0797581672668,,,500.0
5772,0.14238817989826202,1763260673.970225,0.0013723231386393309,456576,2.6113671992789023e-05,,-0.0016807988286018372,0.962895929813385,0.0,0.00114370696246624,631.7955520153046,725.0,0.00021361932158470154,
5793,0.15965957939624786,1763260675.956643,0.0007387201767414808,458752,2.480798684700858e-05,,0.0004831310361623764,0.8724493980407715,0.0,0.0001778220757842064,633.7819700241089,726.0,0.0001099640503525734,
5798,0.1944841593503952,1763260676.422857,0.0008412935421802104,459264,2.45007686316967e-05,,-0.00021387729793787003,-0.8553783893585205,0.0,0.0017769737169146538,634.248183965683,727.0,0.00017858203500509262,
5800,0.1703023463487625,1763260676.5483127,141.30206298828125,459392,2.442396362312138e-05,,5.5283308029174805e-06,-9.489059448242188e-05,0.0,4.298705607652664e-05,634.3736395835876,727.0,1.267995685338974e-05,
5814,,1763260677.9101913,,460867,,500.0,,,,,635.7355182170868,,,500.0
5816,0.1993134766817093,1763260678.1100736,0.0013661347329616547,461056,2.3425498511642218e-05,,0.0005641356110572815,0.7133381366729736,0.0,-0.0006205812096595764,635.9354004859924,728.0,3.077089786529541e-06,
5817,0.1680881679058075,1763260678.2216692,0.0009636161266826093,461184,2.3348693503066897e-05,,-0.0005833879113197327,-1.6882848739624023,0.0,0.0003380291163921356,636.0469961166382,728.0,4.976987838745117e-06,
5828,0.2384035885334015,1763260679.2798402,0.0007566135609522462,462336,2.265745024487842e-05,,-0.0015952885150909424,-0.6538604497909546,0.0,0.002188572660088539,637.1051671504974,728.0,6.179139018058777e-05,
5835,0.21239814162254333,1763260679.928202,141.40728759765625,462976,2.2273425202001818e-05,,-0.00018584541976451874,-0.0016466379165649414,0.0,-0.001099931076169014,637.7535288333893,728.0,1.2811273336410522e-05,
5864,0.06304807215929031,1763260682.7225165,5.519216060638428,465920,2.0506911823758855e-05,,-0.00020203553140163422,0.00040072202682495117,0.0,-0.00014623627066612244,640.5478434562683,730.0,3.8370490074157715e-07,
5881,0.10696792602539062,1763260684.4737484,0.0008057960076257586,467712,1.9431643522693776e-05,,-0.002630133181810379,0.9772823452949524,0.0,0.0010046809911727905,642.2990753650665,731.0,0.00010293349623680115,
5897,,1763260685.9964337,,469367,,500.0,,,,,643.8217606544495,,,500.0
5902,,1763260686.4991052,,469867,,500.0,,,,,644.3244321346283,,,500.0
5921,0.12739744782447815,1763260688.522579,0.0008748863474465907,471808,1.6973886886262335e-05,,-5.21242618560791e-05,0.9181216955184937,0.0,-5.131680518388748e-05,646.3479058742523,732.0,2.9960647225379944e-06,
5965,0.08464864641427994,1763260692.9611459,0.0008719103643670678,476288,1.4285714314610232e-05,,-0.0009065940976142883,0.9901396632194519,0.0,0.0006074123084545135,650.7864727973938,734.0,7.277354598045349e-06,
5966,,1763260692.988334,,476367,,500.0,,,,,650.8136608600616,,,500.0
5977,0.07486926019191742,1763260694.0637867,0.0015472306404262781,477440,1.3594470146927051e-05,,-9.459257125854492e-05,0.0003121495246887207,0.0,9.493343532085419e-05,651.8891136646271,735.0,1.9371509552001953e-07,
5991,,1763260695.461869,,478867,,500.0,,,,,653.2871959209442,,,500.0
5993,0.0149276964366436,1763260695.7030327,0.0011015721829608083,479104,1.259600594494259e-05,,9.250640869140625e-05,0.9514538049697876,0.0,-9.682774543762207e-05,653.5283596515656,736.0,2.9802322387695312e-08,
6001,0.10124644637107849,1763260696.4521058,0.0087540028616786,479872,1.213517680298537e-05,,0.0001466311514377594,0.0004940032958984375,0.0,-0.00024155154824256897,654.27743268013,736.0,1.5197321772575378e-05,
6014,0.20345328748226166,1763260697.7539582,0.000937731412705034,481280,1.129032261815155e-05,,0.001634037122130394,-1.1785356998443604,0.0,-0.001388099044561386,655.5792851448059,737.0,5.406886339187622e-05,
6017,0.24509136378765106,1763260698.015184,0.0012300594244152308,481536,1.1136712601000909e-05,,-0.0007821470499038696,0.912588357925415,0.0,0.0008036801591515541,655.8405108451843,737.0,1.1828728020191193e-05,
6034,0.18284669518470764,1763260699.639891,0.0009221265790984035,483328,1.0061444299935829e-05,,0.001144319772720337,-1.8166320323944092,0.0,-0.0013973312452435493,657.4652178287506,738.0,1.6353093087673187e-05,
6043,0.06458402425050735,1763260700.471227,0.0009523975313641131,484224,9.523809239908587e-06,,0.0003371257334947586,0.97035151720047,0.0,-0.00015493668615818024,658.296553850174,738.0,4.04752790927887e-06,
6046,0.16382385790348053,1763260700.6938233,141.7211151123047,484480,9.370200132252648e-06,,0.00010250508785247803,-0.0006835460662841797,0.0,0.000462554395198822,658.5191502571106,738.0,5.589798092842102e-06,
6054,,1763260701.4357252,,485367,,500.0,,,,,659.2610521316528,,,500.0
6067,0.2282324731349945,1763260702.656305,0.0010519161587581038,486656,8.064515895966906e-06,,9.354576468467712e-05,-1.1025900840759277,0.0,-0.00025380682200193405,660.4816319942474,739.0,1.3043172657489777e-05,
6069,,1763260702.7963626,,486867,,500.0,,,,,660.6216895580292,,,500.0
6076,0.0811397135257721,1763260703.471335,0.0011385742109268904,487552,7.526881745434366e-06,,-0.002030298113822937,0.9864820241928101,0.0,0.0009483247995376587,661.2966618537903,740.0,2.7531757950782776e-05,
6080,0.24919462203979492,1763260703.8083296,0.22069451212882996,487936,7.296467174455756e-06,,-0.0006531476974487305,-5.507469177246094e-05,0.0,-0.0019998764619231224,661.63365650177,740.0,3.720168024301529e-05,
6087,0.11399944126605988,1763260704.5099156,0.000977685791440308,488704,6.835637577751186e-06,,0.00015347450971603394,0.986260175704956,0.0,-0.0001027202233672142,662.3352425098419,740.0,4.330649971961975e-07,
6098,0.15004026889801025,1763260705.53644,0.0009730941383168101,489856,6.144393410068005e-06,,-0.0007350519299507141,0.9367353320121765,0.0,0.000528980977833271,663.3617668151855,741.0,1.2441538274288177e-05,
6121,0.07865037024021149,1763260707.5908194,0.001060657436028123,492160,4.761904619954294e-06,,-0.0008913092315196991,0.9707112908363342,0.0,0.00028754211962223053,665.4161462783813,742.0,1.0211020708084106e-05,
6129,0.12717761099338531,1763260708.2550383,0.0013648823369294405,492928,4.301075477997074e-06,,-2.950429916381836e-06,-0.0016362667083740234,0.0,4.433095455169678e-06,666.0803651809692,742.0,3.725290298461914e-09,
6138,,1763260709.0953372,,493867,,500.0,,,,,666.9206640720367,,,500.0
6147,0.2573045790195465,1763260709.9916604,0.001074656960554421,494848,3.1490014862356475e-06,,0.00010664761066436768,-1.5378265380859375,0.0,-4.1835010051727295e-05,667.8169872760773,743.0,2.7138739824295044e-06,
6178,0.16802847385406494,1763260712.7284825,0.001178758218884468,497920,1.305683554164716e-06,,0.00027416832745075226,0.0001035928726196289,0.0,-0.00020388979464769363,670.5538094043732,745.0,1.8347054719924927e-07,
6196,0.3179738223552704,1763260714.4008367,0.001054112915880978,499840,1.536098324095292e-07,,-1.4685094356536865e-05,-1.4436326026916504,0.0,8.272938430309296e-06,672.2261636257172,746.0,4.6566128730773926e-09,
