losses/old_approx_kl,global_step,charts/SPS,charts/episodic_return,charts/learning_rate,losses/approx_kl,_step,_timestamp,losses/explained_variance,losses/entropy,losses/clipfrac,losses/policy_loss,_runtime,losses/value_loss,charts/episodic_length
-0.0006823921576142311,327808,707.0,,0.00010337941785110161,0.00013000424951314926,3428,1763260524.2384686,-0.6608442068099976,0.22732378542423248,0.0,0.000527702271938324,490.7154836654663,0.000426125421654433,
0.004231397993862629,328448,707.0,,0.000102995392808225,0.00011503417044878006,3435,1763260524.8982608,-0.001894831657409668,0.3053022623062134,0.0,-0.0033623185008764267,491.375275850296,418.150634765625,
0.00011003855615854263,329984,708.0,,0.00010207373270532116,7.939524948596954e-06,3450,1763260526.644099,-0.0018137693405151367,0.2823736369609833,0.0,0.0007657594978809357,493.1211140155792,114.76689910888672,
-0.009061390534043312,330112,708.0,,0.00010199692769674584,0.0015439894050359726,3451,1763260526.7878654,-1.7305254936218262,0.3447341322898865,0.0,0.002264074981212616,493.26488041877747,0.006515995599329472,
0.007112032733857632,331264,708.0,,0.00010130568261956796,0.0006126808002591133,3462,1763260528.029955,-0.5818073749542236,0.33408939838409424,0.0,-0.0017963200807571411,494.50696992874146,0.0005318772746250033,
0.008047436363995075,332672,709.0,,0.00010046082752523944,0.0007470333948731422,3476,1763260529.5385647,-0.688836932182312,0.38276296854019165,0.0,0.0036247670650482178,496.01557970046997,0.0007903092191554606,
0.004239567555487156,332928,709.0,,0.0001003072175080888,0.0007126303389668465,3479,1763260529.8757057,-0.0013507604598999023,0.35287177562713623,0.0,0.002978093922138214,496.3527207374573,233.28558349609375,
,334912,,500.0,,,3498,1763260531.8486927,,,,,498.3257076740265,,500.0
,335412,,500.0,,,3503,1763260532.371382,,,,,498.84839701652527,,500.0
,336412,,500.0,,,3513,1763260533.3857653,,,,,499.8627803325653,,500.0
0.003069601021707058,337664,712.0,,9.746543946675956e-05,0.00037144217640161514,3525,1763260534.648696,-0.3760885000228882,0.389305979013443,0.0,0.0027227699756622314,501.1257109642029,0.003323650686070323,
,338912,,500.0,,,3537,1763260535.8625274,,,,,502.339542388916,,500.0
-0.004455752670764923,340608,714.0,,9.56989242695272e-05,0.0015658121556043625,3554,1763260537.6198697,-0.24995899200439453,0.3628605604171753,0.0,-0.01709725707769394,504.096884727478,0.006059613544493914,
-0.013077005743980408,340736,714.0,,9.562211926095188e-05,0.003109697252511978,3555,1763260537.7324905,-0.35408759117126465,0.36679723858833313,0.01171875,0.0006031207740306854,504.2095055580139,0.0006563731585629284,
0.0005390876904129982,342912,715.0,500.0,9.431643411517143e-05,0.001001349650323391,3576,1763260539.9807878,-0.0001761913299560547,0.3267102539539337,0.0,-0.003619920462369919,506.457802772522,411.6454772949219,500.0
-0.005417895503342152,343168,715.0,,9.416282409802079e-05,0.0002453634515404701,3578,1763260540.2766125,-1.3734512329101562,0.2990177273750305,0.0,0.0010832436382770538,506.75362753868103,0.0007928129052743316,
0.00011275801807641983,343424,715.0,,9.400921408087015e-05,3.4132972359657288e-06,3581,1763260540.561203,-0.0008774995803833008,0.33492183685302734,0.0,-3.898888826370239e-05,507.0382180213928,174.37591552734375,
0.007464718073606491,344320,716.0,,9.347157902084291e-05,0.0010668020695447922,3589,1763260541.444341,-0.9103540182113647,0.4157102108001709,0.0,-0.003673996776342392,507.9213559627533,0.0003436517436057329,
-0.0032931510359048843,346752,717.0,,9.201229113386944e-05,0.000286933034658432,3613,1763260543.9165235,-0.7271784543991089,0.2673740088939667,0.0,0.00048350729048252106,510.3935384750366,0.0007063375087454915,
0.0027158576995134354,347648,718.0,,9.14746560738422e-05,9.391456842422485e-06,3622,1763260544.8166268,-1.5312588214874268,0.2920081317424774,0.0,0.00017637573182582855,511.2936418056488,0.005381191149353981,
0.009824825450778008,349440,719.0,,9.039938595378771e-05,0.0006493162363767624,3640,1763260546.622633,-0.0011404752731323242,0.32372090220451355,0.0,0.0038591809570789337,513.0996479988098,247.0064239501953,
0.006988275796175003,351104,720.0,,8.940092084230855e-05,0.00046855024993419647,3656,1763260548.3009956,-1.7421717643737793,0.317634254693985,0.0,-0.0043403469026088715,514.7780106067657,0.00600768905133009,
,352412,,500.0,,,3669,1763260549.5853014,,,,,516.0623164176941,,500.0
,353412,,500.0,,,3679,1763260550.564341,,,,,517.041356086731,,500.0
,353912,,500.0,,,3683,1763260550.9686837,,,,,517.4456987380981,,500.0
-0.0038187578320503235,353920,721.0,,8.77112106536515e-05,0.0012736637145280838,3684,1763260551.0566797,-0.0007307529449462891,0.38536086678504944,0.0,-0.0067865923047065735,517.5336947441101,158.67892456054688,
0.024167500436306,356736,723.0,,8.602150774095207e-05,0.003798450343310833,3711,1763260553.853205,-0.28276634216308594,0.35536882281303406,0.013671875,-0.018513575196266174,520.3302199840546,0.001112737343646586,
,356912,,500.0,,,3713,1763260554.0057309,,,,,520.482745885849,,500.0
0.014464180916547775,357120,723.0,,8.579109271522611e-05,0.000912010669708252,3715,1763260554.234167,-0.4123520851135254,0.4261997640132904,0.0,-0.013029386289417744,520.7111821174622,0.006072528660297394,
0.023848624899983406,358784,724.0,,8.479262760374695e-05,0.002107294276356697,3731,1763260555.8605058,-0.5153136253356934,0.4050111770629883,0.00390625,0.004351720213890076,522.3375208377838,0.0012622561771422625,
-0.022500164806842804,359168,724.0,,8.456221257802099e-05,0.0032249148935079575,3734,1763260556.2614744,-0.09461319446563721,0.3374418616294861,0.001953125,-0.02403920888900757,522.7384893894196,0.0017377662006765604,
-0.0008743647485971451,361344,726.0,,8.325652743224055e-05,0.0002731066197156906,3755,1763260558.3905337,-0.6921588182449341,0.3490479588508606,0.0,-0.0031565800309181213,524.8675487041473,0.0008294190047308803,
-0.0003975601866841316,363392,727.0,,8.202764729503542e-05,0.0007801791653037071,3775,1763260560.4315958,-0.39116740226745605,0.38633501529693604,0.0,-0.002739652991294861,526.9086108207703,0.0012018135748803616,
0.022864345461130142,363776,727.0,,8.179723226930946e-05,0.003126322291791439,3779,1763260560.7874343,-0.36842548847198486,0.43400952219963074,0.009765625,-0.0019950568675994873,527.2644493579865,0.0010908296098932624,
0.008042296394705772,366336,728.0,,8.026113937376067e-05,0.0013074781745672226,3804,1763260563.3471217,-0.3348575830459595,0.32177823781967163,0.0,-0.006976079195737839,529.8241367340088,0.0009741945541463792,
0.0038656536489725113,366592,729.0,,8.010752935661003e-05,0.0010469257831573486,3807,1763260563.6211293,-0.9682750701904297,0.3663894832134247,0.0,0.0019788704812526703,530.0981442928314,0.006346742156893015,
-0.002934732474386692,370688,731.0,,7.764976908219978e-05,0.0005996813997626305,3847,1763260567.55982,-0.6396145820617676,0.43553879857063293,0.0,0.00026305951178073883,534.0368349552155,0.0018454582896083593,
,373912,,500.0,,,3879,1763260570.6765938,,,,,537.1536087989807,,500.0
0.0033683590590953827,374400,733.0,,7.54224238335155e-05,0.0002500787377357483,3883,1763260571.1242115,-0.35227060317993164,0.33831384778022766,0.0,-0.0010074824094772339,537.601226568222,0.0013443644857034087,
,374412,,500.0,,,3884,1763260571.1372814,,,,,537.6142964363098,,500.0
0.00318796094506979,374784,733.0,,7.519200880778953e-05,0.0005734851583838463,3887,1763260571.493686,-0.38774538040161133,0.43936386704444885,0.0,-0.00023049861192703247,537.9707009792328,0.0013111514272168279,
0.004756389185786247,375296,734.0,,7.488479604944587e-05,0.0018997564911842346,3891,1763260572.035903,-0.3141207695007324,0.3948031961917877,0.0,-0.001172974705696106,538.5129179954529,0.0012732212198898196,
-0.0013170884922146797,375936,734.0,,7.450077100656927e-05,5.394686013460159e-05,3898,1763260572.633802,-0.0007241964340209961,0.407442569732666,0.0,0.0004388224333524704,539.1108169555664,206.3180694580078,
,377412,,500.0,,,3912,1763260574.0142472,,,,,540.4912621974945,,500.0
0.006461075507104397,377728,735.0,,7.342550088651478e-05,0.0010090461000800133,3915,1763260574.3672,-0.4480327367782593,0.413404256105423,0.0,0.000792376697063446,540.8442149162292,0.0018796527292579412,
-0.005354546941816807,379008,736.0,,7.265745080076158e-05,0.00015669036656618118,3928,1763260575.6405811,-0.0004957914352416992,0.4205425977706909,0.0,-0.0013386234641075134,542.1175961494446,266.9422607421875,
-0.005184810608625412,380672,737.0,,7.165898568928242e-05,0.0003156140446662903,3944,1763260577.2625103,-0.46553516387939453,0.4036061763763428,0.0,0.0017280392348766327,543.7395253181458,0.0015981632750481367,
-0.0018511544913053513,380800,737.0,,7.15821806807071e-05,0.00030431896448135376,3945,1763260577.3805892,-0.20977246761322021,0.37835702300071716,0.0,-0.002296430990099907,543.857604265213,0.0014625925105065107,
,380912,,500.0,,,3946,1763260577.429735,,,,,543.9067499637604,,500.0
-0.0008183838799595833,381696,737.0,,7.104454562067986e-05,0.0001440206542611122,3954,1763260578.304733,-0.059636712074279785,0.39733216166496277,0.0,-0.0015676096081733704,544.7817480564117,0.0014588786289095879,
0.0066147660836577415,382592,738.0,,7.050691056065261e-05,0.00015712622553110123,3963,1763260579.1294472,-0.48879706859588623,0.3921149671077728,0.0,-0.0028055664151906967,545.6064622402191,0.0055496664717793465,
0.0025189202278852463,383232,738.0,,7.012288551777601e-05,0.0003241654485464096,3969,1763260579.7738657,-0.3262292146682739,0.4958949387073517,0.0,0.0005175406113266945,546.2508807182312,0.0014641379239037633,
,384412,,500.0,,,3981,1763260580.9470856,,,,,547.4241006374359,,500.0
0.00045349355787038803,384640,739.0,,6.927803042344749e-05,3.568921238183975e-05,3983,1763260581.1799543,-0.11332273483276367,0.4117234945297241,0.0,0.0011673159897327423,547.6569693088531,0.005024434998631477,
-0.0065162209793925285,386048,739.0,,6.843318260507658e-05,0.0003371750935912132,3997,1763260582.5953953,-0.31386876106262207,0.5263096690177917,0.0,-0.0011436119675636292,549.0724103450775,0.00554560124874115,
,388412,,500.0,,,4020,1763260584.9375188,,,,,551.4145338535309,,500.0
0.0011111805215477943,392448,742.0,,6.459293217631057e-05,0.0003348859027028084,4059,1763260589.0014558,-0.00017154216766357422,0.5322851538658142,0.0,-0.0034383931197226048,555.4784708023071,111.29933166503906,
-0.012144732289016247,395392,744.0,,6.282642425503582e-05,0.0006688656285405159,4087,1763260591.7894137,0.09429723024368286,0.5379660129547119,0.0,-0.0034288838505744934,558.2664287090302,0.0019778641872107983,
5.3447671234607697e-05,395776,744.0,,6.259600922930986e-05,0.0007323091849684715,4091,1763260592.1275826,0.024523019790649414,0.48251432180404663,0.0,0.0015051588416099548,558.604597568512,0.0028664073906838894,
0.008386326022446156,397184,745.0,,6.175115413498133e-05,0.0011645862832665443,4105,1763260593.5837862,0.17162615060806274,0.49960827827453613,0.0,-0.006230667233467102,560.0608012676239,0.0028915461152791977,
0.0011978978291153908,397568,745.0,,6.152073910925537e-05,8.397828787565231e-05,4109,1763260593.9933147,-0.12005460262298584,0.3982437252998352,0.0,0.0006781965494155884,560.4703297615051,0.00538539607077837,
0.0014283312484622002,398208,745.0,,6.113671406637877e-05,0.00021023396402597427,4115,1763260594.629169,0.0688435435295105,0.4676986038684845,0.0,-0.003137197345495224,561.1061840057373,0.002358861267566681,
-0.000516548752784729,398592,746.0,,6.090629904065281e-05,1.1686235666275024e-05,4119,1763260594.9750602,-0.03675496578216553,0.5095447301864624,0.0,-0.00039662420749664307,561.4520752429962,0.005742260254919529,
6.077997386455536e-05,401152,747.0,,5.937019886914641e-05,5.13959676027298e-05,4144,1763260597.4222088,0.02749502658843994,0.4869260787963867,0.0,0.0016871243715286255,563.8992238044739,0.005150214768946171,
0.002288362942636013,401792,747.0,,5.8986173826269805e-05,0.00014931987971067429,4150,1763260598.0318768,-0.12462460994720459,0.45857173204421997,0.0,-0.0025331489741802216,564.5088918209076,0.002036149613559246,
0.0050315409898757935,403584,748.0,,5.791090734419413e-05,0.00012595206499099731,4168,1763260599.7493823,0.04565417766571045,0.4635801315307617,0.0,-0.0029734037816524506,566.2263972759247,0.005214149132370949,
-0.004006523638963699,405248,749.0,,5.6912442232714966e-05,0.0006516072899103165,4184,1763260601.364034,-0.44404685497283936,0.45641273260116577,0.0,-0.0037428922951221466,567.8410489559174,0.002104109385982156,
0.003937938250601292,406272,750.0,,5.6298002164112404e-05,0.00012186076492071152,4194,1763260602.3388038,0.08004981279373169,0.4782666265964508,0.0,-0.0013668835163116455,568.8158187866211,0.0017622711602598429,
-0.009161119349300861,406784,750.0,,5.599078212981112e-05,0.0007437067106366158,4199,1763260602.808469,-0.10099232196807861,0.3851621150970459,0.0,-0.0009923353791236877,569.2854840755463,0.0018160962499678135,
,409412,,500.0,,,4224,1763260605.2636552,,,,,571.7406702041626,,500.0
,409912,,500.0,,,4229,1763260605.7813966,,,,,572.2584116458893,,500.0
0.014291499741375446,411392,752.0,,5.32258054590784e-05,0.0011399397626519203,4243,1763260607.224687,-0.41516590118408203,0.4370232820510864,0.0,-0.002711758017539978,573.7017021179199,0.0018845446174964309,
-0.0026811817660927773,411648,752.0,,5.307219544192776e-05,6.36642798781395e-05,4246,1763260607.51083,0.3261691927909851,0.47122982144355774,0.0,0.0018992535769939423,573.9878449440002,0.004807662218809128,
0.010582752525806427,412288,753.0,,5.268817039905116e-05,0.0008829124271869659,4252,1763260608.0965946,-0.01390087604522705,0.4605475962162018,0.0,-0.00505935400724411,574.5736095905304,0.002200574381276965,
0.007571026682853699,412416,753.0,,5.261136539047584e-05,0.0004901941865682602,4254,1763260608.2385883,0.00016230344772338867,0.48622560501098633,0.0,-0.0003826543688774109,574.715603351593,278.6672058105469,
0.003789338283240795,412544,753.0,,5.2534564019879326e-05,0.0002986667677760124,4255,1763260608.3623004,0.13183730840682983,0.4054318964481354,0.0,-0.009057663381099701,574.8393154144287,0.005829543340951204,
,414412,,500.0,,,4273,1763260610.1285841,,,,,576.6055991649628,,500.0
8.511170744895935e-05,414720,754.0,,5.122887887409888e-05,9.342096745967865e-05,4276,1763260610.478448,0.05979949235916138,0.43989938497543335,0.0,-0.0015557967126369476,576.9554629325867,0.0024347114376723766,
0.007635383866727352,414848,754.0,,5.115207386552356e-05,0.0006992174312472343,4277,1763260610.5983863,-0.30561649799346924,0.3906753957271576,0.0,-0.006178446114063263,577.0754013061523,0.0020560300908982754,
,414912,,500.0,,,4278,1763260610.6293497,,,,,577.1063647270203,,500.0
,415912,,500.0,,,4288,1763260611.618567,,,,,578.0955820083618,,500.0
0.0005191341042518616,416128,755.0,,5.038402377977036e-05,6.396137177944183e-05,4290,1763260611.8948627,0.4748830199241638,0.4345361292362213,0.0,-0.0017028506845235825,578.3718776702881,0.004890781361609697,
-0.0033789807930588722,416384,755.0,,5.023041376261972e-05,0.0008724378421902657,4292,1763260612.126741,0.1625208854675293,0.46359071135520935,0.0,-0.0008762143552303314,578.6037559509277,0.0017883084947243333,
0.006407065317034721,418560,756.0,,4.892473225481808e-05,0.00011563673615455627,4314,1763260614.2943084,0.14980363845825195,0.4069030284881592,0.0,-0.0033031031489372253,580.7713234424591,0.004656595177948475,
0.0023797275498509407,418944,756.0,,4.869431722909212e-05,1.0886229574680328e-05,4318,1763260614.6927752,0.0008087754249572754,0.4315015375614166,0.0,0.00034945830702781677,581.1697902679443,150.3705596923828,
-0.002573225647211075,421888,757.0,,4.6927802031859756e-05,0.000502757728099823,4346,1763260617.6023076,-0.32604849338531494,0.37894752621650696,0.0,0.0014657098799943924,584.0793225765228,0.001677216961979866,
-2.4174340069293976e-05,423936,758.0,,4.569892553263344e-05,0.00025306548923254013,4366,1763260619.6459386,0.0005671381950378418,0.41004711389541626,0.0,-0.0009785331785678864,586.1229536533356,217.9669647216797,
-0.002112562768161297,424576,758.0,,4.531490048975684e-05,0.00024073664098978043,4372,1763260620.258004,0.8239399790763855,0.3995141088962555,0.0,-0.0017654765397310257,586.7350189685822,0.004443279933184385,
-0.004756387323141098,425088,759.0,,4.5007680455455557e-05,0.00039037130773067474,4377,1763260620.7524645,0.4254108667373657,0.44387221336364746,0.0,-0.004873305559158325,587.2294795513153,0.004320815205574036,
0.009367456659674644,425216,759.0,,4.4930875446880236e-05,0.00032331980764865875,4378,1763260620.8630693,0.16240960359573364,0.49667659401893616,0.0,-0.0001411736011505127,587.3400843143463,0.0022032035049051046,
0.0022370554506778717,426112,759.0,,4.4393240386852995e-05,6.617605686187744e-05,4387,1763260621.7388122,0.6192672252655029,0.46718940138816833,0.0,0.00011044368147850037,588.2158272266388,0.004129916895180941,
-0.002203988842666149,427008,759.0,,4.385560532682575e-05,0.000122719444334507,4396,1763260622.6494896,0.002348661422729492,0.4337173402309418,0.0,-0.0016418620944023132,589.1265046596527,114.96382904052734,
-0.00821756199002266,428800,760.0,,4.2780338844750077e-05,0.0007124040275812149,4413,1763260624.3551793,0.44909417629241943,0.48480677604675293,0.0,-0.0005184859037399292,590.8321943283081,0.0018095283303409815,
0.0037267468869686127,428928,760.0,,4.2703533836174756e-05,9.444914758205414e-05,4415,1763260624.5007722,0.0006574392318725586,0.4748487174510956,0.0,0.0031399130821228027,590.9777872562408,508.4897766113281,
-0.0038503240793943405,433152,762.0,,4.0168972191167995e-05,7.310137152671814e-05,4456,1763260628.6739776,0.6695006489753723,0.42298996448516846,0.0,0.00013162940740585327,595.1509926319122,0.003957066219300032,
0.005553992465138435,434560,763.0,,3.932411709683947e-05,0.00011520087718963623,4470,1763260630.0761213,0.5551851987838745,0.41597509384155273,0.0,-0.002624768763780594,596.5531363487244,0.003571342444047332,
,435412,,500.0,,,4478,1763260630.8510015,,,,,597.3280165195465,,500.0
-0.0062332963570952415,435584,763.0,,3.870967702823691e-05,0.00016608182340860367,4480,1763260631.0832,0.7042350769042969,0.4183380603790283,0.0,-0.0022180378437042236,597.5602149963379,0.0037573243025690317,
-0.0008840132504701614,436864,764.0,,3.794162694248371e-05,8.308142423629761e-05,4492,1763260632.3135927,-1.1319103240966797,0.3518228828907013,0.0,-0.003116920590400696,598.7906076908112,0.002410795306786895,
-0.0033067939803004265,437248,764.0,,3.771121191675775e-05,0.000303058885037899,4496,1763260632.715586,0.4481092095375061,0.4422059655189514,0.0,0.0002516722306609154,599.1926009654999,0.0022344894241541624,
,437412,,500.0,,,4498,1763260632.859739,,,,,599.3367540836334,,500.0
0.0027625299990177155,439808,765.0,,3.617511538323015e-05,9.899400174617767e-05,4520,1763260635.2704875,0.01572209596633911,0.4169273376464844,0.0,-0.003292083740234375,601.7475025653839,0.0019036243902519345,
-0.00031943991780281067,439936,765.0,,3.609831037465483e-05,2.9221177101135254e-05,4522,1763260635.4191866,0.0017880797386169434,0.4282173812389374,0.0,-0.0002795383334159851,601.8962016105652,230.2500762939453,
0.001758253201842308,440192,765.0,,3.594470035750419e-05,0.00013918988406658173,4524,1763260635.6905339,0.6187418699264526,0.4176982343196869,0.0,-0.001244090497493744,602.1675488948822,0.0022671930491924286,
0.004132016561925411,440320,765.0,,3.586789534892887e-05,0.0001667151227593422,4525,1763260635.8043153,0.35032111406326294,0.45283591747283936,0.0,-0.0005010776221752167,602.2813303470612,0.0016037566820159554,
-0.0002036886289715767,440448,765.0,,3.579109034035355e-05,6.536301225423813e-05,4527,1763260635.9182658,0.0016236305236816406,0.43971872329711914,0.0,0.0006344057619571686,602.3952808380127,54.003265380859375,
,440912,,500.0,,,4531,1763260636.321223,,,,,602.7982380390167,,500.0
0.005569880828261375,441088,766.0,,3.540706529747695e-05,0.00019806437194347382,4533,1763260636.545662,0.8307174444198608,0.41673457622528076,0.0,-0.007727909833192825,603.0226769447327,0.004328737035393715,
0.013297735713422298,441216,766.0,,3.533026028890163e-05,0.0006589600816369057,4534,1763260636.6951716,0.2562556266784668,0.3997521698474884,0.0,-0.0007615908980369568,603.1721866130829,0.002508716192096472,
0.0008732154965400696,442112,766.0,,3.4792625228874385e-05,3.8854777812957764e-05,4543,1763260637.5318878,0.5718753337860107,0.3956957161426544,0.0,-0.0015034154057502747,604.0089027881622,0.004489101003855467,
0.0026535354554653168,443392,767.0,,3.402457878109999e-05,4.3062493205070496e-05,4555,1763260638.8517165,0.4403921961784363,0.5113353133201599,0.0,-0.0024797171354293823,605.3287315368652,0.00200459617190063,
-0.0012063924223184586,443520,767.0,,3.394777377252467e-05,0.0001330990344285965,4557,1763260638.9722924,0.004667460918426514,0.4699017405509949,0.0,-0.0012265443801879883,605.4493074417114,112.60537719726562,
0.0019199298694729805,444032,767.0,,3.364055373822339e-05,6.682891398668289e-05,4562,1763260639.478791,0.0038772225379943848,0.4410043954849243,0.0,0.001461464911699295,605.955806016922,98.85681915283203,
-0.0003860555589199066,445440,767.0,,3.2795698643894866e-05,0.00012531690299510956,4576,1763260640.9128165,0.0010730624198913574,0.4636470079421997,0.0,0.00010336190462112427,607.3898315429688,131.50193786621094,
-4.499219357967377e-06,448384,768.0,,3.102918708464131e-05,6.05359673500061e-08,4604,1763260643.8627963,0.3938790559768677,0.3953377306461334,0.0,-6.593763828277588e-06,610.3398113250732,0.0021517372224479914,
0.004269917495548725,449280,769.0,,3.0491552024614066e-05,0.0003948798403143883,4613,1763260644.778738,0.09322655200958252,0.3865870535373688,0.0,-0.0029210448265075684,611.2557530403137,0.0027920955326408148,
-0.002192244865000248,450560,769.0,,2.9723501938860863e-05,0.00010032672435045242,4626,1763260646.085182,0.8365241289138794,0.4115552008152008,0.0,0.001984936185181141,612.562196969986,0.003345405450090766,
-0.0005125878378748894,451456,770.0,,2.9185868697823025e-05,1.4221295714378357e-06,4635,1763260646.973069,0.003262460231781006,0.44340285658836365,0.0,-0.00045096036046743393,613.4500839710236,157.3048095703125,
0.00019012950360774994,452096,770.0,,2.8801843654946424e-05,2.3191794753074646e-05,4641,1763260647.637652,0.8310049772262573,0.4420127272605896,0.0,0.00021407753229141235,614.1146669387817,0.003419390879571438,
,452412,,500.0,,,4644,1763260647.9085505,,,,,614.3855655193329,,500.0
0.0006309701129794121,454144,771.0,,2.7572965336730704e-05,3.334786742925644e-05,4661,1763260649.6983683,0.6562283039093018,0.4196545481681824,0.0,-0.001854611560702324,616.1753833293915,0.004387487657368183,
0.001947331242263317,455680,771.0,,2.665130523382686e-05,3.25692817568779e-05,4675,1763260651.097601,0.2516949772834778,0.41316887736320496,0.0,-0.0012526698410511017,617.5746159553528,0.00288375373929739,
-0.0007750652730464935,457344,772.0,,2.56528419413371e-05,0.0002121608704328537,4691,1763260652.6071353,-0.007924914360046387,0.47577595710754395,0.0,-0.0004930794239044189,619.084150314331,0.002805733121931553,
0.0001086043193936348,459136,773.0,,2.457757364027202e-05,0.00020755361765623093,4709,1763260654.294761,0.4111565351486206,0.4636692702770233,0.0,-0.004849687218666077,620.7717759609222,0.003764971625059843,
-0.00013476423919200897,459520,773.0,,2.434715861454606e-05,5.029141902923584e-07,4713,1763260654.6321383,0.005235254764556885,0.3975960612297058,0.0,-1.7821788787841797e-05,621.1091532707214,154.0408477783203,
0.00020267441868782043,462080,774.0,,2.281106026202906e-05,7.869675755500793e-06,4738,1763260657.0803297,0.9029648900032043,0.3932049572467804,0.0,-0.0005506705492734909,623.5573446750641,0.0031083612702786922,
-0.0018964046612381935,462208,774.0,,2.273425525345374e-05,4.010926932096481e-05,4739,1763260657.20028,0.6718485355377197,0.4401015341281891,0.0,-0.00012400373816490173,623.6772949695587,0.003117532469332218,
,462412,,500.0,,,4741,1763260657.3368106,,,,,623.8138256072998,,500.0
-0.00014840345829725266,462592,775.0,,2.2503840227727778e-05,4.734192043542862e-05,4743,1763260657.5384645,0.8871356844902039,0.4090975522994995,0.0,-0.00038780272006988525,624.0154795646667,0.0034352210350334644,
-9.593460708856583e-05,463744,775.0,,2.1812595150549896e-05,5.427654832601547e-05,4754,1763260658.6356442,0.5430743098258972,0.4838685989379883,0.0,3.449711948633194e-05,625.1126592159271,0.0027749985456466675,
-0.0018842825666069984,463872,775.0,,2.173579196096398e-05,9.866897016763687e-05,4755,1763260658.748096,0.40644222497940063,0.40162885189056396,0.0,-0.0011642128229141235,625.2251110076904,0.0027757645584642887,
-0.0014577815309166908,465536,776.0,,2.0737326849484816e-05,1.662876456975937e-05,4772,1763260660.3923056,0.004210472106933594,0.43841397762298584,0.0,-0.0010117590427398682,626.8693206310272,0.002887921640649438,
0.0010880688205361366,466944,776.0,,1.9892473574145697e-05,2.9830262064933777e-06,4786,1763260661.7333689,0.00240933895111084,0.37716251611709595,0.0,0.0002990812063217163,628.2103838920593,161.92462158203125,
-0.00022313743829727173,467072,777.0,,1.9815668565570377e-05,1.1473894119262695e-06,4787,1763260661.8557167,0.8073583841323853,0.3926474153995514,0.0,-7.02321995049715e-05,628.3327317237854,0.0031807951163500547,
-0.001267826184630394,467200,777.0,,1.9738863556995057e-05,0.00010336004197597504,4788,1763260661.9694872,-0.10879671573638916,0.4639880657196045,0.0,-0.0001564808189868927,628.4465022087097,0.0032076025381684303,
0.0005362844094634056,467968,777.0,,1.9278033505543135e-05,5.523674190044403e-06,4796,1763260662.6913488,0.0038666129112243652,0.37654221057891846,0.0,0.0011610239744186401,629.1683638095856,436.2108154296875,
0.0014146706089377403,468352,777.0,,1.9047618479817174e-05,4.51086089015007e-05,4799,1763260663.0257108,0.7392838597297668,0.4035690724849701,0.0,-0.0006501525640487671,629.5027258396149,0.002745575038716197,
1.1837109923362732e-06,468992,777.0,,1.8663595255929977e-05,1.7909333109855652e-06,4806,1763260663.6587322,0.0057222843170166016,0.4862493872642517,0.0,-3.492087125778198e-05,630.1357471942902,100.7265625,
0.0006852876394987106,469376,778.0,,1.8433180230204016e-05,8.134916424751282e-05,4809,1763260664.016962,0.003452479839324951,0.43838927149772644,0.0,-0.0043045952916145325,630.4939770698547,0.0028588371351361275,
0.0005810242146253586,469760,778.0,,1.8202765204478055e-05,9.049661457538605e-05,4813,1763260664.388526,0.5101750493049622,0.4066600799560547,0.0,0.0009355749934911728,630.8655409812927,0.00325920432806015,
-0.0004111463204026222,473728,779.0,,1.582181175763253e-05,1.3488344848155975e-05,4851,1763260668.2264967,0.614383339881897,0.4311821162700653,0.0,0.0005731508135795593,634.7035117149353,0.0028508673422038555,
-0.0016533462330698967,473856,779.0,,1.5745008568046615e-05,0.00010548625141382217,4852,1763260668.3381722,-0.03535950183868408,0.4967224895954132,0.0,-0.00027520768344402313,634.815187215805,0.0032069056760519743,
0.0006114263087511063,474496,780.0,,1.5360983525170013e-05,3.1944364309310913e-06,4859,1763260668.992217,0.005870342254638672,0.42377930879592896,0.0,-0.0003539137542247772,635.469232082367,314.43450927734375,
0.001628098078072071,475392,780.0,,1.4823348465142772e-05,2.2922642529010773e-05,4867,1763260669.811866,0.4600549340248108,0.3795739412307739,0.0,-0.001901380717754364,636.2888810634613,0.003115227911621332,
,475412,,500.0,,,4868,1763260669.8208573,,,,,636.2978723049164,,500.0
0.0003179796040058136,476032,780.0,,1.4439324331760872e-05,2.6775524020195007e-05,4874,1763260670.4542353,0.004553616046905518,0.4109219014644623,0.0,-0.00010488368570804596,636.931250333786,42.884334564208984,
0.0018667103722691536,476416,780.0,,1.4208909306034911e-05,2.8706155717372894e-05,4878,1763260670.832149,-0.0002071857452392578,0.38996070623397827,0.0,-0.0007691001519560814,637.3091640472412,170.93194580078125,
,476912,,500.0,,,4882,1763260671.264334,,,,,637.7413489818573,,500.0
0.0015286654233932495,480256,782.0,,1.190476177725941e-05,2.8120353817939758e-05,4915,1763260674.583389,0.6313773393630981,0.4596277177333832,0.0,-0.0026716962456703186,641.0604040622711,0.003328050719574094,
0.0002827690914273262,480768,782.0,,1.159754265245283e-05,7.840804755687714e-06,4920,1763260675.0295153,-0.47482192516326904,0.41827481985092163,0.0,0.0005479902029037476,641.5065302848816,0.0033179987221956253,
-0.00017853360623121262,481920,783.0,,1.0906297575274948e-05,1.058913767337799e-06,4932,1763260676.1090066,0.0007517337799072266,0.39020535349845886,0.0,0.00010134279727935791,642.5860216617584,42.28132247924805,
