losses/explained_variance,charts/episodic_length,losses/entropy,losses/approx_kl,charts/SPS,losses/policy_loss,losses/old_approx_kl,losses/value_loss,charts/learning_rate,charts/episodic_return,_runtime,_timestamp,_step,losses/clipfrac,global_step
-1.3232231140136719e-05,,0.5352092385292053,0.00012303702533245087,686.0,-0.003119334578514099,-0.00027355924248695374,168.48153686523438,0.0001098310312954709,,488.94394302368164,1763260522.525602,3299,0.0,317056
1.4603137969970703e-05,,0.5790987014770508,6.9374218583106995e-06,688.0,-0.00022559426724910736,-0.00030061136931180954,137.24420166015625,0.00010745007602963597,,493.5040957927704,1763260527.0857549,3338,0.0,321024
-0.19029855728149414,,0.5985245108604431,0.0002500861883163452,689.0,-0.005433280020952225,0.0006427876651287079,0.0001644477160880342,0.00010660522093530744,,495.11513447761536,1763260528.6967936,3351,0.0,322432
,500.0,,,,,,,,500.0,495.6928141117096,1763260529.2744732,3357,,322987
0.007353842258453369,,0.5865364670753479,6.7604705691337585e-06,689.0,0.00022740289568901062,0.0014280835166573524,7.523658860009164e-05,0.0001060675858752802,,496.1411385536194,1763260529.7227976,3360,0.0,323328
6.592273712158203e-05,,0.5587970018386841,0.00015295203775167465,690.0,8.802488446235657e-05,0.00018388312309980392,327.55267333984375,0.00010506912803975865,,498.00587224960327,1763260531.5875313,3377,0.0,324992
0.47058773040771484,,0.5492681860923767,5.032029002904892e-05,691.0,-0.0018647164106369019,0.0005050385370850563,0.002373887225985527,0.00010376344289397821,,500.38991379737854,1763260533.9715729,3398,0.0,327168
,500.0,,,,,,,,500.0,500.68432450294495,1763260534.2659836,3401,,327487
,500.0,,,,,,,,500.0,501.2501640319824,1763260534.831823,3406,,327987
8.302927017211914e-05,,0.4795681834220886,2.7689151465892792e-05,691.0,-9.971857070922852e-05,0.0021893857046961784,229.80740356445312,0.00010322580783395097,,501.37514305114746,1763260534.9568021,3407,0.0,328064
0.012005209922790527,,0.5274463295936584,5.5660493671894073e-05,692.0,-0.0008902829140424728,0.002855260856449604,5.390329170040786e-05,0.00010245775774819776,,502.74303698539734,1763260536.324696,3419,0.0,329344
,500.0,,,,,,,,500.0,503.43566274642944,1763260537.0173218,3426,,329987
0.3068169951438904,,0.5735705494880676,0.00014002248644828796,693.0,0.00029824674129486084,0.0003999490290880203,0.000847632356453687,0.00010192012268817052,,503.70272159576416,1763260537.2843807,3428,0.0,330240
,500.0,,,,,,,,500.0,504.4398648738861,1763260538.021524,3435,,330987
,500.0,,,,,,,,500.0,506.0315706729889,1763260539.6132298,3450,,332487
-0.00032830238342285156,,0.49091237783432007,3.549829125404358e-05,694.0,0.0008002296090126038,0.0006422605365514755,14.038851737976074,0.00010053763253381476,,506.1458389759064,1763260539.727498,3451,0.0,332544
-0.16688811779022217,,0.5837936401367188,6.927177309989929e-06,694.0,0.00011512264609336853,-0.0008714720606803894,0.002460495103150606,9.984638745663688e-05,,507.3622851371765,1763260540.9439442,3462,0.0,333696
-1.0013580322265625e-05,,0.5949820876121521,1.772399991750717e-05,695.0,-0.0004231296479701996,0.0005958573892712593,99.6806869506836,9.900153963826597e-05,,508.8159544467926,1763260542.3976135,3476,0.0,335104
,500.0,,,,,,,,500.0,509.1227078437805,1763260542.704367,3479,,335487
0.047772884368896484,,0.571462869644165,0.00012193899601697922,697.0,0.0015622451901435852,0.0017009498551487923,0.00012758260709233582,9.76190494839102e-05,,511.1749699115753,1763260544.756629,3498,0.0,337408
0.013887941837310791,,0.6160650253295898,4.5971013605594635e-05,697.0,7.22929835319519e-05,-0.0023046163842082024,0.00015978554438333958,9.731182944960892e-05,,511.7002761363983,1763260545.2819352,3503,0.0,337920
0.19720041751861572,,0.5718216896057129,2.452544867992401e-05,698.0,-0.0015037059783935547,-0.00019097700715065002,0.0001823759521357715,9.669738938100636e-05,,512.7406151294708,1763260546.3222742,3513,0.0,338944
4.935264587402344e-05,,0.5631450414657593,2.6416033506393433e-05,698.0,-0.001512911170721054,-0.0006154533475637436,265.103515625,9.600614430382848e-05,,513.9653506278992,1763260547.5470097,3525,0.0,340096
-0.7670936584472656,,0.5607823133468628,0.00014755036681890488,699.0,-0.004275649785995483,-0.0004954868927598,0.0002025588764809072,9.523809421807528e-05,,515.2430465221405,1763260548.8247056,3537,0.0,341376
0.00010889768600463867,,0.5430734753608704,2.4526380002498627e-05,700.0,-0.0013989955186843872,0.0007441835477948189,287.8922424316406,9.423962910659611e-05,,516.926263332367,1763260550.5079224,3554,0.0,343040
0.2955428957939148,,0.5434210896492004,0.0001102229580283165,700.0,-0.002691298723220825,-0.0026299310848116875,0.002487774705514312,9.416282409802079e-05,,517.0721967220306,1763260550.6538558,3555,0.0,343168
0.12183982133865356,,0.5312656164169312,0.00019530393183231354,701.0,-0.0035250037908554077,-0.0008983630686998367,0.00012766235158778727,9.285714622819796e-05,,519.2582535743713,1763260552.8399127,3576,0.0,345344
,500.0,,,,,,,,500.0,519.3832132816315,1763260552.9648724,3578,,345487
0.5755560994148254,,0.5183894038200378,0.0004596458747982979,702.0,-0.0017170310020446777,-0.00042419973760843277,0.00019797278218902647,9.254992619389668e-05,,519.7158358097076,1763260553.297495,3581,0.0,345856
-0.12289857864379883,,0.5909637808799744,0.00013693049550056458,702.0,-0.003765486180782318,-0.001848515123128891,0.0024770242162048817,9.208909614244476e-05,,520.4821403026581,1763260554.0637994,3589,0.0,346624
0.00012069940567016602,,0.5563167333602905,2.5531277060508728e-05,704.0,-0.0006034225225448608,0.0013942830264568329,183.33311462402344,9.062980097951367e-05,,522.9359776973724,1763260556.5176368,3613,0.0,349056
0.2016313076019287,,0.5691154599189758,4.937872290611267e-06,704.0,-0.0004936270415782928,-9.28100198507309e-05,0.0025342130102217197,9.009216591948643e-05,,523.8089973926544,1763260557.3906565,3622,0.0,349952
0.0011270642280578613,,0.5376821160316467,1.9604340195655823e-06,705.0,-0.0007604882121086121,0.0003469279035925865,299.0769348144531,8.901689579943195e-05,,525.6066656112671,1763260559.1883247,3640,0.0,351744
-0.17913854122161865,,0.5126283764839172,8.909031748771667e-05,706.0,1.4685094356536865e-05,-0.0006375405937433243,0.0026467484422028065,8.801843068795279e-05,,527.2773160934448,1763260560.8589752,3656,0.0,353408
,500.0,,,,,,,,500.0,528.5588417053223,1763260562.1405008,3669,,354722
,500.0,,,,,,,,500.0,529.5761206150055,1763260563.1577797,3679,,355722
,500.0,,,,,,,,500.0,530.0246875286102,1763260563.6063466,3683,,356222
8.791685104370117e-05,,0.5413889288902283,2.971850335597992e-06,708.0,-0.00027165189385414124,0.0008314652368426323,246.6264190673828,8.632872777525336e-05,,530.120715379715,1763260563.7023745,3684,0.0,356224
-0.06888151168823242,,0.5234971642494202,0.0003305254504084587,709.0,-0.00728951022028923,0.004137641750276089,0.0002661720500327647,8.463901758659631e-05,,532.9559156894684,1763260566.5375748,3711,0.0,359040
,500.0,,,,,,,,500.0,533.1095893383026,1763260566.6912484,3713,,359222
-0.3439391851425171,,0.5427154302597046,3.46209853887558e-05,710.0,-0.0006777346134185791,-5.891360342502594e-05,0.0022047506645321846,8.440860256087035e-05,,533.3619437217712,1763260566.9436028,3715,0.0,359424
0.30649620294570923,,0.5254349708557129,0.00017739832401275635,711.0,-0.0009270906448364258,-0.0019360203295946121,0.00023583431902807206,8.341013744939119e-05,,535.0078175067902,1763260568.5894766,3731,0.0,361088
-5.8531761169433594e-05,,0.49155116081237793,1.53370201587677e-05,711.0,-5.949661135673523e-05,-0.0027883220463991165,151.40528869628906,8.325652743224055e-05,,535.279700756073,1763260568.8613598,3734,0.0,361344
0.09864991903305054,,0.5074370503425598,0.0001375991851091385,712.0,0.0010434240102767944,-0.0038611795753240585,0.00021284393733367324,8.19508422864601e-05,,537.4719083309174,1763260571.0535674,3755,0.0,363520
0.007318854331970215,,0.5171061754226685,4.0874816477298737e-05,713.0,7.336214184761047e-05,-0.0007410822436213493,0.00015465445176232606,8.072196942521259e-05,,539.3811275959015,1763260572.9627867,3775,0.0,365568
-0.06712937355041504,,0.5650972127914429,4.981644451618195e-06,713.0,0.0001252647489309311,1.0868534445762634e-06,0.002605380956083536,8.049155439948663e-05,,539.7948424816132,1763260573.3765016,3779,0.0,365952
-0.024687767028808594,,0.5658262968063354,7.510185241699219e-06,715.0,0.0007910225540399551,-0.00018697790801525116,0.00015624564548488706,7.895545422798023e-05,,542.3019824028015,1763260575.8836415,3804,0.0,368512
0.00014668703079223633,,0.5389268398284912,1.4882534742355347e-06,715.0,0.00022461265325546265,-9.84780490398407e-06,137.52139282226562,7.880184421082959e-05,,542.5425891876221,1763260576.1242483,3807,0.0,368768
0.4109584093093872,,0.5658589601516724,4.2605213820934296e-05,717.0,-0.0013186857104301453,0.0029323073104023933,0.002335712080821395,7.634408393641934e-05,,546.5471334457397,1763260580.1287925,3847,0.0,372864
-0.040650248527526855,,0.5581117272377014,4.3109990656375885e-05,719.0,-0.0012085158377885818,0.0027687614783644676,0.00022079743212088943,7.434716098941863e-05,,549.8433265686035,1763260583.4249856,3879,0.0,376192
0.10587203502655029,,0.5702984929084778,2.5838613510131836e-05,720.0,-0.0002570599317550659,0.002036146819591522,0.00022608949802815914,7.411674596369267e-05,,550.1942505836487,1763260583.7759097,3883,0.0,376576
-0.16390573978424072,,0.5963361263275146,9.478442370891571e-05,720.0,0.0016000010073184967,-0.005527496337890625,0.00020796673197764903,7.403994095511734e-05,,550.306615114212,1763260583.8882742,3884,0.0,376704
-0.6310508251190186,,0.5757545232772827,1.6852281987667084e-05,720.0,-0.0013611093163490295,-0.0024213260039687157,0.0020804395899176598,7.38863309379667e-05,,550.5776417255402,1763260584.1593008,3887,0.0,376960
-1.1563301086425781e-05,,0.5341224670410156,8.374452590942383e-06,720.0,-0.0003285929560661316,-0.0005333125591278076,134.19863891601562,7.365591591224074e-05,,550.9721646308899,1763260584.5538237,3891,0.0,377344
0.12617307901382446,,0.5185351371765137,9.555835276842117e-05,720.0,0.0012683719396591187,0.003662590868771076,0.0003331867337692529,7.319508586078882e-05,,551.7683806419373,1763260585.3500397,3898,0.0,378112
0.025455176830291748,,0.544931948184967,2.6365742087364197e-05,721.0,-0.0023270025849342346,0.001352636143565178,0.0002875181962735951,7.23502307664603e-05,,553.1155400276184,1763260586.697199,3912,0.0,379520
-5.733966827392578e-05,,0.5321555137634277,4.299916326999664e-06,721.0,-0.0003226073458790779,0.0002401815727353096,117.65589141845703,7.219662074930966e-05,,553.3745667934418,1763260586.9562259,3915,0.0,379776
0.33668971061706543,,0.49222519993782043,0.00024893414229154587,722.0,-0.0067373476922512054,0.0023634741082787514,0.0002722404315136373,7.135176565498114e-05,,554.7724823951721,1763260588.3541415,3928,0.0,381184
,500.0,,,,,,,,500.0,556.2563116550446,1763260589.8379707,3944,,382722
2.1755695343017578e-05,,0.5503994226455688,1.8320046365261078e-05,723.0,0.0008010156452655792,-0.00097667146474123,0.0015430031344294548,7.035330054350197e-05,,556.3671073913574,1763260589.9487665,3945,0.0,382848
-0.0022908449172973633,,0.5942777395248413,5.336478352546692e-07,723.0,-0.00011140108108520508,0.000336657278239727,0.000542626075912267,7.027649553492665e-05,,556.4783887863159,1763260590.0600479,3946,0.0,382976
5.418062210083008e-05,,0.5777385830879211,7.05299898982048e-05,723.0,-0.0013600103557109833,0.0017965668812394142,182.4366912841797,6.981566548347473e-05,,557.2769749164581,1763260590.858634,3954,0.0,383744
,500.0,,,,,,,,500.0,558.2038745880127,1763260591.7855337,3963,,384722
-3.218650817871094e-05,,0.5449581742286682,4.083849489688873e-06,724.0,-2.3327767848968506e-05,0.0007100990042090416,328.79595947265625,6.88940126565285e-05,,558.7350869178772,1763260592.316746,3969,0.0,385280
0.03748363256454468,,0.5376801490783691,6.960518658161163e-05,725.0,-0.0007022786885499954,0.0014291703701019287,0.00027132200193591416,6.81259625707753e-05,,560.165510892868,1763260593.74717,3981,0.0,386560
-1.5497207641601562e-05,,0.5745100975036621,9.952858090400696e-05,725.0,-0.0020825546234846115,-0.0008806083351373672,0.0006995948497205973,6.804915756219998e-05,,560.3241395950317,1763260593.9057987,3983,0.0,386688
-3.814697265625e-06,,0.5863738059997559,2.7474015951156616e-06,726.0,0.00031934306025505066,0.0005642734467983246,134.85733032226562,6.720430246787146e-05,,561.732617855072,1763260595.314277,3997,0.0,388096
-0.4638584852218628,,0.5376473665237427,0.00037700124084949493,727.0,-0.004363443702459335,-0.005963567644357681,0.00031453504925593734,6.574500730494037e-05,,564.0893890857697,1763260597.6710482,4020,0.0,390528
-0.26949238777160645,,0.5209094285964966,0.000129026360809803,729.0,-0.0030743926763534546,-0.0015863263979554176,0.0003204052336513996,6.336405203910545e-05,,568.1042077541351,1763260601.6858668,4059,0.0,394496
0.13592851161956787,,0.5703689455986023,7.946975529193878e-06,730.0,-0.0008630529046058655,0.00030070263892412186,0.0015458478592336178,6.167434912640601e-05,,570.7640466690063,1763260604.3457057,4087,0.0,397312
0.012644767761230469,,0.5983139872550964,1.9175931811332703e-05,731.0,0.00010243058204650879,0.00044499151408672333,0.002108069369569421,6.144393410068005e-05,,571.1663227081299,1763260604.7479818,4091,0.0,397696
2.682209014892578e-06,,0.5088382959365845,5.345791578292847e-06,731.0,-1.2423843145370483e-05,0.0003726482391357422,334.9100341796875,6.059907900635153e-05,,572.5192830562592,1763260606.1009421,4105,0.0,399104
,500.0,,,,,,,,500.0,572.8919336795807,1763260606.4735928,4109,,399561
-2.0265579223632812e-06,,0.549890398979187,7.886439561843872e-06,732.0,0.0008223503828048706,0.0005110409110784531,39.887977600097656,5.998463893774897e-05,,573.4960098266602,1763260607.077669,4115,0.0,400128
,500.0,,,,,,,,500.0,573.8757100105286,1763260607.457369,4119,,400561
-7.796287536621094e-05,,0.539353609085083,3.9638951420783997e-05,734.0,-0.0017335861921310425,-0.0010940097272396088,169.09669494628906,5.821812737849541e-05,,576.3058345317841,1763260609.8874936,4144,0.0,403072
-0.25090348720550537,,0.5746486186981201,0.00013237353414297104,734.0,-0.004184409976005554,0.0016114776954054832,0.0019275888334959745,5.783410233561881e-05,,576.9419465065002,1763260610.5236056,4150,0.0,403712
,500.0,,,,,,,,500.0,578.7476062774658,1763260612.3292654,4168,,405561
-0.0001310110092163086,,0.5385517477989197,6.760098040103912e-05,736.0,-0.0019170492887496948,0.0012869387865066528,151.98573303222656,5.576036710408516e-05,,580.345781326294,1763260613.9274404,4184,0.0,407168
-0.23009967803955078,,0.569372832775116,2.678763121366501e-05,736.0,0.0005102157592773438,0.0015743328258395195,0.002204726915806532,5.514593067346141e-05,,581.3741858005524,1763260614.9558449,4194,0.0,408192
0.25866109132766724,,0.5982499718666077,8.684583008289337e-06,736.0,-0.0007041143253445625,-0.00046990904957056046,0.002113763242959976,5.4838710639160126e-05,,581.9085505008698,1763260615.4902096,4199,0.0,408704
-0.0701143741607666,,0.5182437300682068,6.23585656285286e-05,738.0,-0.0005748122930526733,-0.0015237508341670036,0.0020827625412493944,5.330261046765372e-05,,584.4450314044952,1763260618.0266905,4224,0.0,411264
0.02926337718963623,,0.5335675477981567,0.00014455057680606842,738.0,-0.009520605206489563,0.0009920969605445862,0.0020751855336129665,5.299539043335244e-05,,584.9588739871979,1763260618.540533,4229,0.0,411776
-3.1948089599609375e-05,,0.5534291863441467,3.4506432712078094e-05,738.0,-0.0031364671885967255,0.0012814132496714592,0.0023675246629863977,5.2150538977002725e-05,,586.3408148288727,1763260619.922474,4243,0.0,413184
,500.0,,,,,,,,500.0,586.616512298584,1763260620.1981714,4246,,413561
0.00015270709991455078,,0.5588367581367493,2.01566144824028e-05,739.0,-0.0019630268216133118,0.00030180346220731735,204.4384307861328,5.161290391697548e-05,,587.2324965000153,1763260620.8141556,4252,0.0,414080
-0.16513276100158691,,0.4930233955383301,4.89354133605957e-05,739.0,0.00047181546688079834,-0.001645328477025032,0.0005097787361592054,5.145929389982484e-05,,587.4874596595764,1763260621.0691187,4254,0.0,414336
0.04472815990447998,,0.5068922638893127,2.0888634026050568e-05,739.0,0.0003383159637451172,0.003323153592646122,0.00036432064371183515,5.138248889124952e-05,,587.599228143692,1763260621.1808872,4255,0.0,414464
-0.09125125408172607,,0.5180276036262512,3.390014171600342e-06,740.0,-0.0004957914352416992,0.0011345576494932175,0.0022093658335506916,5.030721877119504e-05,,589.3763649463654,1763260622.958024,4273,0.0,416256
,500.0,,,,,,,,500.0,589.6545038223267,1763260623.236163,4276,,416561
-2.9802322387695312e-06,,0.5848261713981628,6.398186087608337e-06,740.0,-4.0765851736068726e-05,-0.0009047798812389374,261.2138671875,5.007680374546908e-05,,589.7598533630371,1763260623.3415124,4277,0.0,416640
-0.3982541561126709,,0.5689862370491028,0.00017301272600889206,740.0,-0.009727723896503448,-0.001816057600080967,0.0023211417719721794,4.999999873689376e-05,,589.8855118751526,1763260623.467171,4278,0.0,416768
-0.09746325016021729,,0.6038352251052856,2.5088898837566376e-05,741.0,-0.0020011328160762787,-0.00026498083025217056,0.002206789329648018,4.938556230627e-05,,590.9166314601898,1763260624.4982905,4288,0.0,417792
-0.10887396335601807,,0.5042403340339661,2.9481947422027588e-05,741.0,0.0014467332512140274,-0.0011995919048786163,0.0004216361267026514,4.923195228911936e-05,,591.159829378128,1763260624.7414885,4290,0.0,418048
6.204843521118164e-05,,0.5542305707931519,2.7865171432495117e-06,741.0,-0.00042792782187461853,0.00036452338099479675,129.12371826171875,4.915514728054404e-05,,591.3008983135223,1763260624.8825574,4292,0.0,418176
0.20902806520462036,,0.5521165728569031,4.2887404561042786e-06,742.0,0.0001963488757610321,-0.00041333679109811783,0.0004456359602045268,4.777265712618828e-05,,593.6108961105347,1763260627.1925552,4314,0.0,420480
0.014157593250274658,,0.6159610748291016,1.3504177331924438e-06,742.0,0.0001328643411397934,-0.00016462616622447968,0.000533673504833132,4.754224210046232e-05,,594.0240738391876,1763260627.605733,4318,0.0,420864
-1.0371208190917969e-05,,0.5389077067375183,6.737187504768372e-06,743.0,-0.0003365129232406616,-5.0419941544532776e-05,188.22662353515625,4.585253554978408e-05,,596.9243674278259,1763260630.5060265,4346,0.0,423680
0.23170900344848633,,0.5405112504959106,5.977507680654526e-05,744.0,-0.0006731748580932617,0.0004510609433054924,0.0018461368745192885,4.4623655412578955e-05,,598.9723641872406,1763260632.5540233,4366,0.0,425728
-0.01271963119506836,,0.536737322807312,2.9712915420532227e-05,744.0,-1.6577541828155518e-05,0.0004919953644275665,0.0005653927801176906,4.4239630369702354e-05,,599.5924859046936,1763260633.174145,4372,0.0,426368
0.11022013425827026,,0.5772827863693237,4.849769175052643e-05,745.0,-0.004601886495947838,0.0006015170365571976,0.0006184087251313031,4.393241033540107e-05,,600.0767710208893,1763260633.65843,4377,0.0,426880
0.07282978296279907,,0.5405029654502869,1.4736317098140717e-05,745.0,-0.0016415044665336609,0.0009165415540337563,0.00046390920761041343,4.385560532682575e-05,,600.1901443004608,1763260633.7718034,4378,0.0,427008
-0.06790924072265625,,0.5931506156921387,1.6720034182071686e-05,745.0,-0.0005258563905954361,-0.0001448681578040123,0.0005990734207443893,4.331797390477732e-05,,601.0599775314331,1763260634.6416366,4387,0.0,427904
-0.14366960525512695,,0.4796528220176697,1.4555640518665314e-05,746.0,-0.0007973127067089081,0.0014622947201132774,0.0019528549164533615,4.2780338844750077e-05,,601.9609842300415,1763260635.5426433,4396,0.0,428800
,500.0,,,,,,,,500.0,603.7082586288452,1763260637.2899177,4413,,430561
-0.021078944206237793,,0.5550735592842102,0.00013503991067409515,746.0,-0.0051591768860816956,0.004154196009039879,0.0019776534754782915,4.162826371612027e-05,,603.9064528942108,1763260637.488112,4415,0.0,430720
0.34171509742736816,,0.5225585103034973,5.35259023308754e-05,748.0,-0.0015430860221385956,0.0007738126441836357,0.0004113139002583921,3.909370207111351e-05,,608.106086730957,1763260641.6877458,4456,0.0,434944
0.0469965934753418,,0.5734763741493225,5.5684708058834076e-05,749.0,0.00033655762672424316,0.0031418493017554283,0.0004968775319866836,3.824884697678499e-05,,609.4892346858978,1763260643.0708938,4470,0.0,436352
-2.086162567138672e-05,,0.5722526907920837,8.408911526203156e-06,749.0,-0.0006169350817799568,0.0007179724052548409,224.66639709472656,3.778801692533307e-05,,610.2606127262115,1763260643.8422718,4478,0.0,437120
-0.04670250415802002,,0.5698622465133667,9.07108187675476e-06,749.0,-0.0008570998907089233,-0.0008182357996702194,0.0005740146152675152,3.763440690818243e-05,,610.5118172168732,1763260644.0934763,4480,0.0,437376
,500.0,,,,,,,,500.0,611.6904187202454,1763260645.2720778,4492,,438561
0.0013080835342407227,,0.604325532913208,7.35744833946228e-06,750.0,-0.0006362767890095711,-7.03372061252594e-05,0.0005535696400329471,3.663594543468207e-05,,612.1835346221924,1763260645.7651937,4496,0.0,439040
6.848573684692383e-05,,0.5711460113525391,4.970468580722809e-06,750.0,-0.0013120174407958984,2.9529444873332977e-05,193.14974975585938,3.655914042610675e-05,,612.3476493358612,1763260645.9293084,4498,0.0,439168
-0.05221664905548096,,0.4820817708969116,1.9499100744724274e-05,751.0,0.00025997497141361237,-0.00015869084745645523,0.0005406177951954305,3.5176650271750987e-05,,614.592670917511,1763260648.17433,4520,0.0,441472
-1.895427703857422e-05,,0.543865978717804,1.1362135410308838e-06,751.0,6.0617923736572266e-05,2.8759241104125977e-05,429.2330017089844,3.5099845263175666e-05,,614.7178230285645,1763260648.299482,4522,0.0,441600
0.3482491970062256,,0.5404281616210938,1.5348196029663086e-05,751.0,0.0018444806337356567,-0.0006021223962306976,0.0006142018246464431,3.4946235246025026e-05,,614.9613077640533,1763260648.5429668,4524,0.0,441856
-0.14289283752441406,,0.595390260219574,1.384783536195755e-05,751.0,-9.927898645401001e-05,0.00031342823058366776,0.0005651759565807879,3.4869430237449706e-05,,615.0801827907562,1763260648.6618419,4525,0.0,441984
9.173154830932617e-05,,0.5939155220985413,8.130446076393127e-07,751.0,-0.00016702711582183838,0.00028814468532800674,402.1263732910156,3.4792625228874385e-05,,615.2228951454163,1763260648.8045542,4527,0.0,442112
,500.0,,,,,,,,500.0,615.6352422237396,1763260649.2169013,4531,,442561
0.03121662139892578,,0.5890894532203674,9.912066161632538e-06,752.0,0.000551711767911911,0.0007005436345934868,0.0016788167413324118,3.440860382397659e-05,,615.8550472259521,1763260649.4367063,4533,0.0,442752
0.0855252742767334,,0.5613250136375427,2.957601100206375e-05,752.0,-0.0005463138222694397,-0.0006084712222218513,0.0007193268393166363,3.433179881540127e-05,,615.9763762950897,1763260649.5580354,4534,0.0,442880
-0.1031421422958374,,0.5363579392433167,8.231960237026215e-06,752.0,-0.0005930624902248383,0.0004834206774830818,0.001706716138869524,3.379416375537403e-05,,616.8723015785217,1763260650.4539607,4543,0.0,443776
-0.017536163330078125,,0.5646015405654907,4.0452927350997925e-05,753.0,0.0017788447439670563,-0.00026927515864372253,0.0005974360392428935,3.302611366962083e-05,,618.106781244278,1763260651.6884403,4555,0.0,445056
-4.4226646423339844e-05,,0.49572280049324036,7.05476850271225e-06,753.0,-0.0011143535375595093,-0.00022449064999818802,0.002016141777858138,3.2949308661045507e-05,,618.2517380714417,1763260651.8333972,4557,0.0,445184
0.016600430011749268,,0.5723586082458496,8.530914783477783e-06,753.0,-0.0007350221276283264,-0.00014034658670425415,0.0017025673296302557,3.2642088626744226e-05,,618.7888777256012,1763260652.3705368,4562,0.0,445696
3.0934810638427734e-05,,0.5404262542724609,1.0207295417785645e-05,754.0,-0.00012875348329544067,-0.00033571943640708923,315.5750732421875,3.17972335324157e-05,,620.1268541812897,1763260653.7085133,4576,0.0,447104
0.08338302373886108,,0.5912932753562927,3.883522003889084e-05,755.0,-0.0013229958713054657,-0.0018268590793013573,0.0007445362280122936,3.0107526981737465e-05,,622.8555815219879,1763260656.4372406,4604,0.0,449920
0.008101820945739746,,0.5179504156112671,1.1119991540908813e-05,755.0,-0.0007933205924928188,0.001045525074005127,0.001742589520290494,2.9569891921710223e-05,,623.7170734405518,1763260657.2987325,4613,0.0,450816
,500.0,,,,,,,,500.0,624.9675621986389,1763260658.5492213,4626,,452135
-0.007474064826965332,,0.5815508961677551,9.096227586269379e-06,756.0,-0.0001552104949951172,-0.0005302010104060173,0.0006671576993539929,2.8187403586343862e-05,,625.9701986312866,1763260659.5518577,4635,0.0,453120
,500.0,,,,,,,,500.0,626.4921538829803,1763260660.073813,4641,,453635
0.06534463167190552,,0.5843441486358643,7.696449756622314e-06,757.0,0.0004673860967159271,0.0010440293699502945,0.0007029988337308168,2.7649770345306024e-05,,626.8804128170013,1763260660.462072,4644,0.0,454016
,386.0,,,,,,,,386.0,628.4231293201447,1763260662.0047884,4661,,455574
,500.0,,,,,,,,500.0,629.8023979663849,1763260663.384057,4675,,457074
5.3048133850097656e-05,,0.5410454869270325,1.066364347934723e-06,759.0,-0.00019247084856033325,0.00028153788298368454,169.09840393066406,2.48847918555839e-05,,631.2873175144196,1763260664.8689766,4691,0.0,458624
-0.19473576545715332,,0.6084754467010498,2.1709129214286804e-06,760.0,-4.745274782180786e-05,-0.00022162403911352158,0.0007760183652862906,2.37327185459435e-05,,633.0631058216095,1763260666.644765,4709,0.0,460544
0.2410336136817932,,0.5762690305709839,1.96089968085289e-05,760.0,-7.370114326477051e-05,0.0002306634560227394,0.0009160141926258802,2.3502303520217538e-05,,633.4154424667358,1763260666.9971015,4713,0.0,460928
,500.0,,,,,,,,500.0,635.7727704048157,1763260669.3544295,4738,,463420
-1.2516975402832031e-05,,0.5884425640106201,3.91155481338501e-07,761.0,-9.152665734291077e-05,-9.677186608314514e-05,216.49673461914062,2.1966205167700537e-05,,635.8974039554596,1763260669.479063,4739,0.0,463488
0.0024886727333068848,,0.5963717699050903,5.904585123062134e-07,761.0,-4.201754927635193e-05,0.00015293806791305542,0.0009879149729385972,2.1812595150549896e-05,,636.1340727806091,1763260669.7157319,4741,0.0,463744
,500.0,,,,,,,,500.0,636.2623991966248,1763260669.8440583,4743,,463920
-0.0766749382019043,,0.537742018699646,7.313303649425507e-05,762.0,-0.002598242834210396,0.003921922296285629,0.0012706606648862362,2.1044546883786097e-05,,637.3891472816467,1763260670.9708064,4754,0.0,465024
-0.8608725070953369,,0.5232439637184143,1.4458782970905304e-05,762.0,-0.0005851387977600098,-0.0006218710914254189,0.00117601512465626,2.0967741875210777e-05,,637.5111980438232,1763260671.0928571,4755,0.0,465152
-3.2067298889160156e-05,,0.5533643960952759,1.317821443080902e-06,762.0,-0.0002169087529182434,2.9212795197963715e-05,520.1950073242188,1.9969278582721017e-05,,639.0993587970734,1763260672.6810179,4772,0.0,466816
-2.849102020263672e-05,,0.6099584698677063,5.996786057949066e-06,763.0,0.00109148770570755,-0.0007772883400321007,70.09017181396484,1.9124423488392495e-05,,640.444267988205,1763260674.025927,4786,0.0,468224
-0.007681727409362793,,0.6049006581306458,6.332993507385254e-07,763.0,-4.1604042053222656e-05,9.278394281864166e-05,0.0017203288152813911,1.9047618479817174e-05,,640.5540502071381,1763260674.1357093,4787,0.0,468352
-0.03130996227264404,,0.5647262930870056,2.962537109851837e-06,763.0,0.00019134581089019775,-0.0005321791395545006,0.0009932779939845204,1.8970813471241854e-05,,640.6657099723816,1763260674.247369,4788,0.0,468480
-1.1920928955078125e-05,,0.5697152018547058,3.0118972063064575e-06,764.0,-2.8189271688461304e-05,-0.00030851736664772034,69.43608856201172,1.8509985238779336e-05,,641.3768794536591,1763260674.9585385,4796,0.0,469248
0.2017093300819397,,0.5528084635734558,4.7264620661735535e-06,764.0,-0.00033223628997802734,0.00022723432630300522,0.0009099144372157753,1.8279570213053375e-05,,641.707866191864,1763260675.2895253,4799,0.0,469632
-1.1920928955078125e-06,,0.5901228189468384,9.310431778430939e-06,764.0,-0.0008355677127838135,-0.0005725575610995293,118.7403335571289,1.7895545170176774e-05,,642.3131449222565,1763260675.894804,4806,0.0,470272
