charts/episodic_length,charts/episodic_return,losses/policy_loss,charts/SPS,_timestamp,losses/explained_variance,_step,charts/learning_rate,losses/entropy,losses/old_approx_kl,losses/clipfrac,_runtime,losses/approx_kl,global_step,losses/value_loss
,,-0.022651493549346924,689.0,1763260522.0643654,0.5543655157089233,3407,0.00010929339623544365,0.45734256505966187,0.0031009530648589134,0.0,488.541312456131,0.002129622735083103,317952,0.0005410993471741676
,,0.0007573068141937256,689.0,1763260523.3013628,-0.0001468658447265625,3419,0.00010860215115826577,0.49353063106536865,0.0037663662806153297,0.0,489.7783098220825,0.0003464920446276665,319104,99.04692077636719
,,0.00041562318801879883,690.0,1763260524.1525233,-0.5330170392990112,3426,0.00010814132110681385,0.47985610365867615,0.006545775569975376,0.0,490.62947034835815,6.905663758516312e-05,319872,0.00039059045957401395
500.0,500.0,,,1763260524.3018012,,3428,,,,,490.7787482738495,,320014,
,,-0.01165824756026268,690.0,1763260525.0907617,-0.8779224157333374,3435,0.0001076036860467866,0.5061753392219543,-0.0012719137594103813,0.0,491.56770873069763,0.0005082851275801659,320768,0.0019406882347539067
,,-0.002100568264722824,691.0,1763260526.8001015,-1.1909267902374268,3450,0.00010668202594388276,0.5185508728027344,-0.0008013872429728508,0.0,493.2770485877991,0.000420556403696537,322304,0.000434377056080848
,,-0.027638383209705353,691.0,1763260526.934954,-0.10677897930145264,3451,0.00010660522093530744,0.5301815271377563,0.006615465506911278,0.0,493.41190099716187,0.0014796685427427292,322432,0.0005381244700402021
500.0,500.0,,,1763260528.1034172,,3462,,,,,494.5803642272949,,323514,
,,0.000412721186876297,692.0,1763260529.8437989,-0.7990984916687012,3476,0.00010506912803975865,0.5124288201332092,0.0010869866237044334,0.0,496.3207459449768,1.3471581041812897e-05,324992,0.000578421400859952
,,0.0005866289138793945,692.0,1763260530.1334608,-0.5591162443161011,3479,0.00010491551802260801,0.5521227717399597,0.00010166876018047333,0.0,496.61040782928467,9.445473551750183e-06,325248,0.005017884075641632
,,0.0005283430218696594,694.0,1763260532.1165812,-0.5657995939254761,3498,0.00010376344289397821,0.4813203811645508,0.0033714231103658676,0.0,498.59352827072144,0.00018478557467460632,327168,0.005335745867341757
,,-0.00018988922238349915,694.0,1763260532.6989806,0.08079564571380615,3503,0.00010345622285967693,0.4863521456718445,-1.1164695024490356e-05,0.0,499.17592763900757,3.8743019104003906e-07,327680,0.004235741216689348
,,-0.024209866300225258,694.0,1763260533.7477655,-0.8770264387130737,3513,0.00010284178279107437,0.4518733322620392,0.016926873475313187,0.005859375,500.22471261024475,0.002373301424086094,328704,0.005683260038495064
,,-0.0027862098067998886,695.0,1763260535.02057,-0.9275937080383301,3525,0.00010207373270532116,0.4793107211589813,-0.002441790886223316,0.0,501.49751710891724,0.00044630374759435654,329984,0.0005069446051493287
,,-0.004485124722123146,696.0,1763260536.1522863,0.0004292726516723633,3537,0.00010138248762814328,0.5079092979431152,0.008355529978871346,0.0,502.6292333602905,0.00037243589758872986,331136,118.18009948730469
,,-0.011305786669254303,697.0,1763260537.9130132,-1.1688711643218994,3554,0.0001003072175080888,0.55184006690979,0.007175002247095108,0.0,504.38996028900146,0.001093011349439621,332928,0.0004211344348732382
500.0,500.0,,,1763260537.9458203,,3555,,,,,504.4227674007416,,333014,
,,-0.013267168775200844,699.0,1763260540.0397813,-0.0002295970916748047,3576,9.900153963826597e-05,0.5662264227867126,-0.00029140617698431015,0.0,506.5167284011841,0.0002967352047562599,335104,441.9224853515625
,,-0.0020012222230434418,699.0,1763260540.3317823,-1.1767563819885254,3578,9.884792962111533e-05,0.5106898546218872,-0.0021190382540225983,0.0,506.8087294101715,0.00021976791322231293,335360,0.000839742599055171
,,0.005185797810554504,699.0,1763260540.5913246,0.0012556910514831543,3581,9.869431960396469e-05,0.5148321986198425,-0.002263413742184639,0.0,507.0682716369629,0.0004213806241750717,335616,317.634765625
,,-0.003993615508079529,700.0,1763260541.4659228,-0.9686046838760376,3589,9.815668454393744e-05,0.45610591769218445,-0.011106747202575207,0.0,507.9428699016571,0.0005276845768094063,336512,0.0005924894940108061
,,-0.0005915015935897827,701.0,1763260543.8831851,0.1529030203819275,3613,9.669738938100636e-05,0.48943448066711426,-0.0031066862866282463,0.0,510.3601322174072,8.524302393198013e-05,338944,0.0006722462712787092
,,0.001054620835930109,702.0,1763260544.7799282,-0.17780530452728271,3622,9.615975432097912e-05,0.5389209389686584,-7.87004828453064e-05,0.0,511.25687527656555,0.0001650545746088028,339840,0.00045966607285663486
,,-0.0022206269204616547,703.0,1763260546.5685391,0.0002429485321044922,3640,9.508448420092463e-05,0.5156487226486206,-0.012050376273691654,0.0,513.0454862117767,0.0006315102800726891,341632,87.8472671508789
,,-0.005645230412483215,704.0,1763260548.2072704,0.7307114601135254,3656,9.408601908944547e-05,0.4679172933101654,-0.0033928221091628075,0.0,514.6842174530029,0.000344633124768734,343296,0.0006176627357490361
,,-0.0011112242937088013,705.0,1763260549.4359503,0.00017708539962768555,3669,9.331796900369227e-05,0.41745445132255554,0.0030170660465955734,0.0,515.9128973484039,7.644295692443848e-05,344576,269.3738098144531
,,0.003184959292411804,705.0,1763260550.4641883,0.0021784305572509766,3679,9.270353621104732e-05,0.44806864857673645,-0.005526143126189709,0.0,516.9411354064941,0.0003902772441506386,345600,125.73947143554688
500.0,500.0,,,1763260550.9048324,,3683,,,,,517.3817794322968,,346014,
,,-0.006383538246154785,706.0,1763260551.0075026,-0.0012009143829345703,3684,9.239631617674604e-05,0.47062885761260986,0.00442257896065712,0.0,517.4844496250153,0.00014370307326316833,346112,224.74563598632812
,,0.005071409046649933,707.0,1763260553.6922338,-0.039298176765441895,3711,9.0706605988089e-05,0.48556822538375854,-0.002455170266330242,0.0,520.1691808700562,0.00013222824782133102,348928,0.0005397220375016332
,,0.0014000870287418365,707.0,1763260553.8303485,-8.20159912109375e-05,3713,9.062980097951367e-05,0.440073162317276,-0.0010502804070711136,0.0,520.3072955608368,1.2714415788650513e-05,349056,25.08353614807129
,,-0.0041268207132816315,708.0,1763260554.0867517,-0.511446475982666,3715,9.047619096236303e-05,0.43282654881477356,0.005086081102490425,0.0,520.5636987686157,0.0005943514406681061,349312,0.0007288996712304652
,,0.001315300352871418,709.0,1763260555.6426532,-0.05875873565673828,3731,8.947772585088387e-05,0.37928950786590576,-0.001478283666074276,0.0,522.1196002960205,9.52286645770073e-05,350976,0.0007737398846074939
,,-0.0002702251076698303,709.0,1763260555.9021826,0.1904919147491455,3734,8.932411583373323e-05,0.5123022794723511,0.001027238555252552,0.0,522.3791296482086,1.273956149816513e-05,351232,0.0046263826079666615
,,-0.0006115436553955078,710.0,1763260558.0724454,-0.07606363296508789,3755,8.801843068795279e-05,0.4620684087276459,0.00100784283131361,0.0,524.5493924617767,5.5079348385334015e-05,353408,0.00046777771785855293
,,-0.0017158612608909607,711.0,1763260560.0912836,0.5663653612136841,3775,8.678955782670528e-05,0.48615455627441406,-0.0028763851150870323,0.0,526.5682306289673,3.226008266210556e-05,355456,0.0005366044351831079
,,-0.0020610690116882324,712.0,1763260560.4961083,0.04949003458023071,3779,8.655914280097932e-05,0.41973209381103516,0.0011203447356820107,0.0,526.9730553627014,3.371294587850571e-05,355840,0.0007830618997104466
,,0.002179596573114395,713.0,1763260563.1074603,0.35450100898742676,3804,8.502304262947291e-05,0.45634329319000244,0.0008390918374061584,0.0,529.5844073295593,0.000429496169090271,358400,0.0008963421569205821
,,0.0027895718812942505,713.0,1763260563.3796506,0.11369866132736206,3807,8.486943261232227e-05,0.40675246715545654,0.003839213401079178,0.0,529.856597661972,0.0007316600531339645,358656,0.0043176766484975815
,,-0.00020731240510940552,716.0,1763260567.2995188,-0.4539982080459595,3847,8.241167233791202e-05,0.4504827857017517,0.00024000555276870728,0.0,533.7764658927917,1.9203871488571167e-06,362752,0.003947439603507519
500.0,500.0,,,1763260570.3370004,,3879,,,,,536.8139474391937,,366014,
,,-0.002125754952430725,718.0,1763260570.7652087,0.3532178997993469,3883,8.018433436518535e-05,0.47870588302612305,-4.5777298510074615e-05,0.0,537.242155790329,8.65468755364418e-05,366464,0.0005931948544457555
500.0,500.0,,,1763260570.7823179,,3884,,,,,537.2592649459839,,366514,
,,-0.007619485259056091,718.0,1763260571.1243706,-0.4803401231765747,3887,7.995391933945939e-05,0.5391614437103271,-0.002160082571208477,0.0,537.6013176441193,0.0001971134915947914,366848,0.0007717901025898755
,,0.00017865747213363647,719.0,1763260571.4985137,-0.01629948616027832,3891,7.972350431373343e-05,0.5115562677383423,0.00092313252389431,0.0,537.975460767746,1.607462763786316e-05,367232,0.003974017221480608
,,-0.0023378022015094757,719.0,1763260572.181644,0.5787502527236938,3898,7.926267426228151e-05,0.4587693214416504,0.0025418801233172417,0.0,538.6585910320282,7.34357163310051e-05,368000,0.0006172232679091394
,,-0.0013795942068099976,720.0,1763260573.5360234,-0.5881491899490356,3912,7.841781916795298e-05,0.46556252241134644,0.0030494965612888336,0.0,540.0129704475403,8.579902350902557e-05,369408,0.0006205903482623398
,,-0.0026902221143245697,720.0,1763260573.7604988,0.23257267475128174,3915,7.826420915080234e-05,0.46010690927505493,0.003578892908990383,0.0,540.2374458312988,5.4574571549892426e-05,369664,0.0036027678288519382
500.0,500.0,,,1763260575.001587,,3928,,,,,541.4785339832306,,371014,
,,-0.00010078400373458862,722.0,1763260576.5518584,0.00045794248580932617,3944,7.649769395356998e-05,0.4555804431438446,0.0007918961346149445,0.0,543.0288054943085,5.029141902923584e-05,372608,191.98577880859375
,,-0.0021536648273468018,722.0,1763260576.7033951,0.6081355810165405,3945,7.642088894499466e-05,0.4776155352592468,-0.005528374575078487,0.0,543.1803421974182,0.0003537693992257118,372736,0.004614708945155144
,,0.0005706846714019775,722.0,1763260576.8184924,-0.4277369976043701,3946,7.634408393641934e-05,0.4696519076824188,0.0009542852640151978,0.0,543.2954394817352,1.142546534538269e-05,372864,0.0009194213198497891
,,0.00151076540350914,723.0,1763260577.5477178,-0.0005353689193725586,3954,7.588325388496742e-05,0.4159800112247467,-0.0006596008315682411,0.0,544.0246648788452,0.00010971259325742722,373632,108.43766021728516
,,0.0013403892517089844,723.0,1763260578.4359868,-0.00035119056701660156,3963,7.534561882494017e-05,0.4780069589614868,0.001657150685787201,0.0,544.9129338264465,0.0003274679183959961,374528,297.2468566894531
,,-0.0020667435601353645,723.0,1763260579.0580294,0.6022018194198608,3969,7.496160105802119e-05,0.49574270844459534,-0.000771496444940567,0.0,545.5349764823914,0.0003936421126127243,375168,0.003994563594460487
,,0.0014215093106031418,724.0,1763260580.270807,-0.07487607002258301,3981,7.419355097226799e-05,0.5188459157943726,0.016096625477075577,0.0,546.7477540969849,0.0002795625478029251,376448,0.0006957708392292261
,,0.005338311195373535,724.0,1763260580.4245374,0.00159454345703125,3983,7.411674596369267e-05,0.49672797322273254,-0.005470948293805122,0.0,546.9014844894409,0.0004419498145580292,376576,261.4903869628906
500.0,500.0,,,1763260581.771801,,3997,,,,,548.2487480640411,,378014,
,,0.0038724318146705627,726.0,1763260584.1406376,0.3987842798233032,4020,7.181259570643306e-05,0.5120013356208801,-0.002095644362270832,0.0,550.6175847053528,0.0002421969547867775,380416,0.0006788125610910356
,,0.0011293664574623108,728.0,1763260588.1009383,0.2941340208053589,4059,6.943164044059813e-05,0.48100823163986206,-0.0034371791407465935,0.0,554.577885389328,0.0002922629937529564,384384,0.0010600134264677763
,,0.005118012428283691,730.0,1763260590.814219,-0.31418800354003906,4087,6.77419375278987e-05,0.5193743705749512,-0.0031998716294765472,0.0,557.2911660671234,0.00020105205476284027,387200,0.004165081772953272
,,0.0010530464351177216,730.0,1763260591.172812,0.0010104179382324219,4091,6.751152250217274e-05,0.515261709690094,0.0017575407400727272,0.0,557.649759054184,9.060371667146683e-05,387584,200.04830932617188
500.0,500.0,,,1763260592.4996936,,4105,,,,,558.976640701294,,389014,
,,-0.0037763663567602634,731.0,1763260592.978828,-0.1674410104751587,4109,6.635944737354293e-05,0.5049251317977905,0.00037842709571123123,0.0,559.4557750225067,7.173139601945877e-05,389504,0.0007772401440888643
,,0.0013135187327861786,731.0,1763260593.6795335,-3.039836883544922e-05,4115,6.605222733924165e-05,0.43154993653297424,-0.0014255829155445099,0.0,560.156480550766,3.3313408493995667e-05,390016,126.88807678222656
500.0,500.0,,,1763260594.089247,,4119,,,,,560.5661940574646,,390514,
500.0,500.0,,,1763260596.4611614,,4144,,,,,562.9381084442139,,393014,
,,-0.00020537152886390686,733.0,1763260597.0371277,0.0011532902717590332,4150,6.390168709913269e-05,0.4894235134124756,-0.0012189866974949837,0.0,563.5140748023987,1.4125369489192963e-05,393600,278.7507629394531
500.0,500.0,,,1763260598.7203045,,4168,,,,,565.1972515583038,,395514,
,,-0.0022468306124210358,735.0,1763260600.264604,0.0005220770835876465,4184,6.182795914355665e-05,0.42748773097991943,0.0013285838067531586,0.0,566.7415511608124,4.462338984012604e-05,397056,35.489681243896484
,,-0.001844288781285286,736.0,1763260601.2249813,0.0017324090003967285,4194,6.121351907495409e-05,0.4472692012786865,-0.0020657340064644814,0.0,567.7019283771515,4.269462078809738e-05,398080,141.85708618164062
,,-0.0013890210539102554,736.0,1763260601.7439284,0.0008189678192138672,4199,6.090629904065281e-05,0.5265117287635803,-0.002477969042956829,0.0,568.2208755016327,8.435826748609543e-05,398592,127.59902954101562
,,-0.00023075193166732788,738.0,1763260604.102594,0.8491559028625488,4224,5.937019886914641e-05,0.4528585374355316,-0.0007392941042780876,0.0,570.5795409679413,0.00010261032730340958,401152,0.0027318676002323627
,,-9.123608469963074e-05,738.0,1763260604.6157007,0.823025643825531,4229,5.9062978834845126e-05,0.4724615216255188,0.0009551700204610825,0.0,571.0926477909088,6.893649697303772e-06,401664,0.0031650119926780462
,,-0.005552906543016434,739.0,1763260605.947865,0.0002557039260864258,4243,5.821812737849541e-05,0.5053021907806396,-0.0012825094163417816,0.0,572.424812078476,8.693523705005646e-05,403072,351.7113952636719
,,0.0013606920838356018,739.0,1763260606.3067155,0.29996323585510254,4246,5.798771235276945e-05,0.4618925452232361,-0.00031433068215847015,0.0,572.7836625576019,1.0952353477478027e-05,403456,0.0007739898283034563
500.0,500.0,,,1763260606.8599448,,4252,,,,,573.3368918895721,,404014,
,,0.0006721662357449532,739.0,1763260607.081835,0.754224956035614,4254,5.752688230131753e-05,0.5128282308578491,0.001082729548215866,0.0,573.5587821006775,4.067644476890564e-05,404224,0.0038547038566321135
,,0.0002521313726902008,740.0,1763260607.196367,-0.6320928335189819,4255,5.745007729274221e-05,0.5162171125411987,-0.0003830874338746071,0.0,573.6733140945435,2.4291686713695526e-05,404352,0.0012447596527636051
,,0.003214791417121887,740.0,1763260608.9789436,0.8494605422019958,4273,5.6374807172687724e-05,0.5376690626144409,0.00042818766087293625,0.0,575.4558906555176,8.636061102151871e-05,406144,0.002977069467306137
500.0,500.0,,,1763260609.2437322,,4276,,,,,575.7206792831421,,406514,
,,0.0026904642581939697,741.0,1763260609.3192704,0.0005432367324829102,4277,5.6144392146961764e-05,0.49472111463546753,-0.0005020592361688614,0.0,575.7962174415588,0.00012082979083061218,406528,362.8003234863281
,,-0.0011005401611328125,741.0,1763260609.4324083,0.6859031319618225,4278,5.606758713838644e-05,0.4674561619758606,-7.134489715099335e-05,0.0,575.9093554019928,2.8990209102630615e-05,406656,0.0031825334299355745
,,-0.0016770809888839722,741.0,1763260610.4414027,0.47615236043930054,4288,5.545315070776269e-05,0.4807202219963074,-0.0007370943203568459,0.0,576.9183497428894,2.505909651517868e-05,407680,0.003450200892984867
,,0.0027277544140815735,741.0,1763260610.6828086,0.5440635681152344,4290,5.529954069061205e-05,0.48138484358787537,0.0019898712635040283,0.0,577.1597557067871,8.098967373371124e-05,407936,0.0009034584509208798
,,0.0009499341249465942,741.0,1763260610.8121228,0.0006541609764099121,4292,5.522273568203673e-05,0.4973774552345276,0.0018227221444249153,0.0,577.289069890976,1.9554980099201202e-05,408064,209.45944213867188
,,-0.010515163652598858,743.0,1763260613.0414329,-0.07251954078674316,4314,5.384024552768096e-05,0.47984108328819275,-0.0028547272086143494,0.0,579.5183799266815,0.0008422583341598511,410368,0.0014777036849409342
,,-0.0009149685502052307,743.0,1763260613.441398,0.1322001814842224,4318,5.3609830501955e-05,0.5126054286956787,0.00012624450027942657,0.0,579.9183449745178,8.44709575176239e-06,410752,0.0034499105531722307
,,0.001761157065629959,744.0,1763260616.1711013,0.0007998347282409668,4346,5.1920123951276764e-05,0.4647601544857025,0.0009205332025885582,0.0,582.6480484008789,4.951935261487961e-05,413568,245.50021362304688
,,-0.0017220564186573029,745.0,1763260618.1869526,0.0018364191055297852,4366,5.069124381407164e-05,0.480706125497818,0.0003718789666891098,0.0,584.6638996601105,3.445520997047424e-05,415616,133.24053955078125
,,-0.0034129247069358826,745.0,1763260618.8349974,0.33419954776763916,4372,5.030721877119504e-05,0.49298471212387085,-0.0008492153137922287,0.0,585.3119444847107,5.307048559188843e-05,416256,0.004148125648498535
,,-0.005061212927103043,746.0,1763260619.3216715,0.01152735948562622,4377,4.999999873689376e-05,0.47193145751953125,0.0024077966809272766,0.0,585.798618555069,0.0001515951007604599,416768,0.0020522670820355415
,,0.00011452659964561462,746.0,1763260619.435364,-0.024114131927490234,4378,4.992319372831844e-05,0.5046021342277527,0.00027862004935741425,0.0,585.9123110771179,1.9613653421401978e-06,416896,0.0010793439578264952
,,0.00018652528524398804,746.0,1763260620.3355901,0.042399585247039795,4387,4.938556230627e-05,0.5126670598983765,-0.0010501556098461151,0.0,586.8125371932983,1.617521047592163e-05,417792,0.0015522816684097052
,,0.0002951622009277344,747.0,1763260621.24173,0.5941692590713501,4396,4.884792724624276e-05,0.48596641421318054,0.0019639795646071434,0.0,587.7186770439148,1.2413598597049713e-05,418688,0.003286238294094801
,,0.0006323382258415222,747.0,1763260623.0028167,-0.2617175579071045,4413,4.777265712618828e-05,0.5308745503425598,-0.000978783704340458,0.0,589.4797637462616,1.2812204658985138e-05,420480,0.0012202970683574677
,,-0.0008460581302642822,747.0,1763260623.1169574,0.0010249614715576172,4415,4.769585211761296e-05,0.4787144958972931,-0.0003689546138048172,0.0,589.5939044952393,8.581206202507019e-06,420608,402.929443359375
,,-0.0035932734608650208,750.0,1763260627.1511908,0.11434656381607056,4456,4.51612904726062e-05,0.48485904932022095,-0.0033396854996681213,0.0,593.6281378269196,0.00016989745199680328,424832,0.0014886052813380957
,,-0.001401316374540329,750.0,1763260628.489424,-0.695744514465332,4470,4.4316435378277674e-05,0.4950990378856659,-7.165316492319107e-05,0.0,594.9663710594177,0.00011126045137643814,426240,0.0037650102749466896
500.0,500.0,,,1763260629.2651455,,4478,,,,,595.7420926094055,,427014,
,,0.0006500110030174255,751.0,1763260629.4956088,0.13624906539916992,4480,4.370199530967511e-05,0.46289247274398804,0.0009477557614445686,0.0,595.9725558757782,1.9780360162258148e-05,427264,0.003411780809983611
500.0,500.0,,,1763260630.631592,,4492,,,,,597.1085391044617,,428514,
,,-0.0011060833930969238,752.0,1763260631.0456192,-0.3816227912902832,4496,4.2703533836174756e-05,0.533652126789093,0.0005275467410683632,0.0,597.522566318512,4.763994365930557e-05,428928,0.0015307699795812368
,,0.0011127833276987076,752.0,1763260631.1694689,0.000827789306640625,4498,4.2626728827599436e-05,0.4498753547668457,-0.001298602670431137,0.0,597.6464159488678,5.5981799960136414e-05,429056,123.26783752441406
,,0.0008826591074466705,753.0,1763260633.398478,-0.6851853132247925,4520,4.124423867324367e-05,0.4838193953037262,-9.915512055158615e-05,0.0,599.8754251003265,0.0002135271206498146,431360,0.0017191411461681128
500.0,500.0,,,1763260633.565535,,4522,,,,,600.04248213768,,431514,
,,-0.002018256112933159,753.0,1763260633.7934992,0.15577155351638794,4524,4.101382364751771e-05,0.5170714855194092,-0.0008749384433031082,0.0,600.2704463005066,0.00010106898844242096,431744,0.003587607527151704
,,0.003920288756489754,753.0,1763260633.9148908,-0.7229396104812622,4525,4.093701863894239e-05,0.5139782428741455,-0.0005680760368704796,0.0,600.3918378353119,7.410626858472824e-05,431872,0.0017421696102246642
500.0,500.0,,,1763260634.0594862,,4527,,,,,600.5364332199097,,432014,
,,0.00010583922266960144,753.0,1763260634.5673575,0.24668699502944946,4531,4.055299359606579e-05,0.47778141498565674,-0.00044840946793556213,0.0,601.0443046092987,4.507601261138916e-06,432512,0.0013140486553311348
,,-0.002327926456928253,753.0,1763260634.725333,0.0006458759307861328,4533,4.0476192225469276e-05,0.5506230592727661,-0.0013692984357476234,0.0,601.2022800445557,1.9368715584278107e-05,432640,0.0024985147174447775
,,-0.004587501287460327,753.0,1763260634.8360078,0.20261263847351074,4534,4.0399387216893956e-05,0.5632897019386292,0.0010052276775240898,0.0,601.3129549026489,8.135568350553513e-05,432768,0.002302067121490836
,,-0.0027989670634269714,754.0,1763260636.945509,-0.3742341995239258,4555,3.909370207111351e-05,0.5261491537094116,-0.0005793087184429169,0.0,603.4224560260773,2.2450461983680725e-05,434944,0.0014995086239650846
,,5.0961971282958984e-05,754.0,1763260637.0656228,0.0004839301109313965,4557,3.901689706253819e-05,0.5214914679527283,6.506778299808502e-05,0.0,603.5425698757172,3.919005393981934e-06,435072,87.75106048583984
,,0.0003161132335662842,755.0,1763260637.5557535,0.0009150505065917969,4562,3.870967702823691e-05,0.5044432878494263,0.0008843271061778069,0.0,604.0327005386353,1.5153549611568451e-05,435584,206.03201293945312
500.0,500.0,,,1763260638.9568455,,4576,,,,,605.433792591095,,437014,
,,0.002412091940641403,757.0,1763260642.6501572,0.37614989280700684,4613,3.556067531462759e-05,0.526153028011322,0.0016538379713892937,0.0,609.1271042823792,0.0001002708449959755,440832,0.002003092784434557
,,-0.0004279389977455139,758.0,1763260643.9328504,0.0015839934349060059,4626,3.4792625228874385e-05,0.5124835968017578,0.0001107947900891304,0.0,610.4097974300385,2.670101821422577e-06,442112,368.0750732421875
500.0,500.0,,,1763260644.8254166,,4635,,,,,611.3023636341095,,443014,
,,-0.0005843192338943481,758.0,1763260645.4687474,0.7610950469970703,4641,3.387096876394935e-05,0.5222081542015076,-0.00020613521337509155,0.0,611.9456944465637,5.266629159450531e-05,443648,0.003390462836250663
500.0,500.0,,,1763260645.7406485,,4644,,,,,612.21759557724,,444014,
,,9.514205157756805e-05,759.0,1763260647.535633,0.495910108089447,4661,3.2642088626744226e-05,0.44661906361579895,0.0008440045639872551,0.0,614.0125801563263,3.3340416848659515e-05,445696,0.0032713860273361206
,,4.303827881813049e-05,760.0,1763260648.8958888,0.001904129981994629,4675,3.17972335324157e-05,0.5164692997932434,3.9925798773765564e-05,0.0,615.3728358745575,1.8104910850524902e-06,447104,350.14678955078125
,,-0.0008639171719551086,760.0,1763260650.5353038,0.08359795808792114,4691,3.079877205891535e-05,0.4562854766845703,0.0016497094184160233,0.0,617.0122509002686,1.1358410120010376e-05,448768,0.0019798767752945423
,,0.0005713328719139099,761.0,1763260652.248411,0.00013595819473266602,4709,2.9723501938860863e-05,0.46159881353378296,-6.1793252825737e-05,0.0,618.7253580093384,1.6069039702415466e-05,450560,377.2405090332031
500.0,500.0,,,1763260652.6271555,,4713,,,,,619.1041026115417,,451014,
500.0,500.0,,,1763260655.0624824,,4738,,,,,621.5394294261932,,453514,
,,0.00029777735471725464,763.0,1763260655.1722093,0.0010517239570617676,4739,2.788018355204258e-05,0.4782213568687439,-0.0022785821929574013,0.0,621.649156332016,2.3414380848407745e-05,453632,180.76663208007812
,,-0.0027437955141067505,763.0,1763260655.3943932,-0.17203736305236816,4741,2.7726575353881344e-05,0.45783454179763794,0.0003118673339486122,0.0,621.8713402748108,5.959067493677139e-05,453888,0.0018233773298561573
,,0.001892969012260437,763.0,1763260655.5087461,0.0013895034790039062,4743,2.7649770345306024e-05,0.5076300501823425,0.0017341002821922302,0.0,621.9856932163239,1.8224120140075684e-05,454016,166.67645263671875
,,-0.004358271136879921,763.0,1763260656.5557876,-0.013746142387390137,4754,2.6958525268128142e-05,0.4427555799484253,-0.001976344734430313,0.0,623.0327346324921,8.284859359264374e-05,455168,0.002970541827380657
500.0,500.0,,,1763260658.2148023,,4772,,,,,624.6917493343353,,457014,
,,0.0003668740391731262,765.0,1763260659.604166,0.05895179510116577,4786,2.496159686415922e-05,0.4931855797767639,-0.0006773890927433968,0.0,626.0811131000519,1.0619871318340302e-05,458496,0.0012794190552085638
500.0,500.0,,,1763260659.611922,,4787,,,,,626.0888690948486,,458514,
,,0.00012680143117904663,765.0,1763260659.7159333,0.0011307001113891602,4788,2.48847918555839e-05,0.544762134552002,0.00018410012125968933,0.0,626.1928803920746,4.08664345741272e-06,458624,263.34088134765625
500.0,500.0,,,1763260660.5424962,,4796,,,,,627.0194432735443,,459514,
,,-0.0002715000882744789,766.0,1763260660.8368754,-0.2790248394012451,4799,2.419354859739542e-05,0.511568546295166,0.0004277098923921585,0.0,627.3138225078583,1.4588236808776855e-05,459776,0.0017371673602610826
500.0,500.0,,,1763260661.516447,,4806,,,,,627.9933941364288,,460514,
,,-0.0019113533198833466,766.0,1763260661.8237998,0.7237105369567871,4809,2.3579108528792858e-05,0.5047212839126587,-0.001336103305220604,0.0,628.3007469177246,4.092417657375336e-05,460800,0.0014098307583481073
,,-0.00011069327592849731,766.0,1763260662.1676362,0.3105613589286804,4813,2.3348693503066897e-05,0.4977346360683441,0.0001937849447131157,0.0,628.6445832252502,2.915039658546448e-07,461184,0.0024686686228960752
,,-0.00024665147066116333,768.0,1763260665.7765346,0.0005967617034912109,4851,2.1044546883786097e-05,0.5078898668289185,-0.0010875500738620758,0.0,632.2534816265106,8.005648851394653e-06,465024,207.688720703125
,,-0.00023111701011657715,768.0,1763260665.888693,-0.013208746910095215,4852,2.0967741875210777e-05,0.4645540416240692,6.93080946803093e-05,0.0,632.3656401634216,1.4239922165870667e-06,465152,0.0023545240983366966
,,-0.00040350109338760376,769.0,1763260666.558049,0.41203683614730835,4859,2.0506911823758855e-05,0.5123609900474548,-0.0010675229132175446,0.0,633.0349960327148,2.253800630569458e-06,465920,0.0018281126394867897
,,0.00030205026268959045,769.0,1763260667.3878958,-0.8373208045959473,4868,1.9969278582721017e-05,0.4557707905769348,-0.000498930923640728,0.0,633.8648428916931,8.72928649187088e-06,466816,0.002022701781243086
,,-1.4458782970905304e-05,769.0,1763260668.0150213,0.571077287197113,4874,1.9585253539844416e-05,0.5138318538665771,-5.396455526351929e-05,0.0,634.4919683933258,1.4435499906539917e-06,467456,0.0015424638986587524
,,0.0021920986473560333,770.0,1763260668.3522005,-0.38505280017852783,4878,1.9354838514118455e-05,0.43931734561920166,-0.0011272896081209183,0.0,634.8291475772858,4.382617771625519e-05,467840,0.0018594348803162575
,,-0.0001398734748363495,770.0,1763260668.6880622,0.8055018186569214,4882,1.9124423488392495e-05,0.5180624723434448,-3.490876406431198e-05,0.0,635.1650092601776,1.4594756066799164e-05,468224,0.002260254230350256
,,0.000487019307911396,771.0,1763260671.8451378,0.001046895980834961,4915,1.7127496903412975e-05,0.483977347612381,0.00010327529162168503,0.0,638.322084903717,4.320405423641205e-06,471552,270.0458068847656
,,0.0006649140268564224,771.0,1763260672.3418434,0.00041538476943969727,4920,1.6820276869111694e-05,0.5082640647888184,-6.830133497714996e-05,0.0,638.818790435791,2.6747584342956543e-06,472064,92.65463256835938
,,0.0001347362995147705,772.0,1763260673.510124,-0.5308821201324463,4932,1.6052226783358492e-05,0.48900747299194336,8.40919092297554e-05,0.0,639.9870710372925,1.648440957069397e-07,473344,0.0018294600304216146
,,-2.1724030375480652e-05,772.0,1763260673.6201143,0.3093845844268799,4933,1.5975421774783172e-05,0.4982898235321045,0.00012864544987678528,0.0,640.0970613956451,1.8756836652755737e-06,473472,0.001521771657280624
