charts/learning_rate,charts/episodic_return,_runtime,losses/old_approx_kl,charts/episodic_length,losses/policy_loss,global_step,losses/explained_variance,losses/value_loss,_step,_timestamp,charts/SPS,losses/clipfrac,losses/entropy,losses/approx_kl
0.00019976957992184907,,291.5435450077057,-0.0016654450446367264,,-0.02326660230755806,167168,-0.12012159824371338,0.00020170492643956095,1851,1763260325.062833,632.0,0.0078125,0.5365259647369385,0.0039997342973947525
0.0001994623598875478,,292.0882444381714,-0.004234589636325836,,0.0005919821560382843,167680,-1.5986390113830566,0.0018631535349413753,1856,1763260325.6075325,633.0,0.0,0.5369287133216858,0.0009395256638526917
0.0001987711148103699,,293.4002757072449,0.0021710703149437904,,-0.0034219324588775635,168832,-1.0609626770019531e-05,67.85354614257812,1868,1763260326.9195638,634.0,0.0,0.5115556716918945,0.00011670868843793869
0.00019846389477606863,,293.933048248291,0.0014901906251907349,,-0.0050860121846199036,169344,-4.172325134277344e-05,179.00001525878906,1873,1763260327.4523363,635.0,0.0,0.5058801174163818,8.063577115535736e-05
,500.0,294.3602955341339,,500.0,,169784,,,1877,1763260327.8795836,,,,
0.00019761905423365533,,295.5417582988739,0.008931714110076427,,-0.0010757148265838623,170752,0.0056427717208862305,8.26648756628856e-05,1886,1763260329.0610464,636.0,0.001953125,0.5131202340126038,0.0011335937306284904
0.0001970814191736281,,297.01403307914734,0.007458243519067764,,0.005067574791610241,171648,-0.04787743091583252,0.00015055791300255805,1895,1763260330.5333211,636.0,0.0,0.530990719795227,0.0008543394505977631
0.00019662058912217617,,298.23806953430176,0.007261422462761402,,-0.011520996689796448,172416,-0.15556788444519043,0.004975604824721813,1903,1763260331.7573576,636.0,0.0,0.5182961821556091,0.00031285639852285385
,500.0,298.6793682575226,,500.0,,172784,,,1906,1763260332.1986563,,,,
0.00019569892901927233,,300.72399950027466,0.0037288060411810875,,-0.020431583747267723,173952,-0.19631946086883545,0.004867285490036011,1918,1763260334.2432876,636.0,0.0,0.5048072338104248,0.0012129051610827446
0.0001955453190021217,,301.0943214893341,0.004754192195832729,,0.0016790330410003662,174208,-0.18881916999816895,9.957740257959813e-05,1920,1763260334.6136096,636.0,0.0,0.5890988111495972,0.000415668822824955
0.00019400921883061528,,305.1028561592102,-0.0064180586487054825,,0.007201794534921646,176768,-0.4274864196777344,0.00011637257557595149,1945,1763260338.6221442,636.0,0.0,0.4673144519329071,0.0006440524011850357
0.00019316436373628676,,306.7450122833252,0.0019529657438397408,,-0.000335693359375,178176,-0.17419815063476562,2.361769656999968e-05,1959,1763260340.2643003,637.0,0.0,0.503204882144928,0.00016294699162244797
0.00019231950864195824,,308.8305037021637,0.0009405380114912987,,0.002797074615955353,179584,0.010985314846038818,0.00010125637345481664,1973,1763260342.3497918,637.0,0.0,0.5589004158973694,6.458256393671036e-05
,500.0,310.5196039676666,,500.0,,180784,,,1985,1763260344.038892,,,,
0.00019124423852190375,,311.31868410110474,-0.0052675241604447365,,0.0027183331549167633,181376,-8.463859558105469e-06,288.70355224609375,1991,1763260344.8379722,638.0,0.0,0.563850462436676,0.00045318249613046646
0.00019055299344472587,,312.558984041214,-0.01506156288087368,,0.0023474618792533875,182528,-0.6430946588516235,0.00013298327394295484,2002,1763260346.078272,639.0,0.0,0.5076045393943787,0.0022083520889282227
0.0001902457734104246,,313.10934567451477,-0.004817282781004906,,-0.006223887205123901,183040,-0.1268826723098755,9.21380560612306e-05,2007,1763260346.6286337,640.0,0.0,0.5390357971191406,0.0010575372725725174
0.00018970813835039735,,314.0635550022125,0.0006780251860618591,,0.0012382250279188156,183936,-0.08670055866241455,3.939625094062649e-05,2016,1763260347.582843,641.0,0.0,0.5661733150482178,9.114481508731842e-05
0.0001895545283332467,,314.3453996181488,-0.0001379856839776039,,0.0002646353095769882,184192,-4.029273986816406e-05,419.92340087890625,2019,1763260347.8646877,641.0,0.0,0.5668373107910156,2.969987690448761e-06
0.00018924730829894543,,314.89653277397156,-0.00045084860175848007,,0.0010139122605323792,184704,-6.175041198730469e-05,0.01797020249068737,2024,1763260348.4158208,642.0,0.0,0.5585022568702698,2.8220005333423615e-05
,500.0,315.22440361976624,,500.0,,185086,,,2027,1763260348.7436917,,,,
0.00018894008826464415,,315.44489097595215,0.005688071250915527,,0.0019312575459480286,185216,-0.06807422637939453,0.004833081271499395,2029,1763260348.964179,642.0,0.0,0.5150629281997681,0.00017933733761310577
0.00018863286823034286,,315.988249540329,0.00045359041541814804,,-0.006076700985431671,185728,-0.1714646816253662,0.005914601031690836,2034,1763260349.5075376,643.0,0.0,0.5695388913154602,0.0018628938123583794
0.00018794162315316498,,317.2746653556824,0.0061413198709487915,,-0.00358765572309494,186880,-0.01502525806427002,0.00012772220361512154,2045,1763260350.7939534,644.0,0.0,0.5452094078063965,0.0002806521952152252
0.00018755759811028838,,317.99638509750366,0.0013332013040781021,,0.000751197338104248,187520,0.21282356977462769,7.323585305130109e-05,2051,1763260351.5156732,644.0,0.0,0.5658785700798035,6.286241114139557e-05
,500.0,318.03553223609924,,500.0,,187586,,,2052,1763260351.5548203,,,,
0.00018640552298165858,,320.81784176826477,-0.008505536243319511,,-0.018164433538913727,189440,-0.16910529136657715,4.0736693335929886e-05,2070,1763260354.3371298,645.0,0.00390625,0.49003884196281433,0.0019104201346635818
0.0001860215124906972,,321.7929542064667,0.010000293143093586,,0.00036281347274780273,190080,-0.2631235122680664,0.00012198516924399883,2076,1763260355.3122423,645.0,0.001953125,0.4843606650829315,0.0002365661785006523
0.00018502304737921804,,324.36931562423706,0.006186150945723057,,0.00012831389904022217,191744,0.6793711185455322,0.004358027596026659,2093,1763260357.8886037,645.0,0.0,0.5077627897262573,0.00030730944126844406
,226.0,324.41378450393677,,226.0,,191812,,,2094,1763260357.9330726,,,,
,500.0,327.34585332870483,,500.0,,194074,,,2117,1763260360.8651414,,,,
,500.0,330.1886239051819,,500.0,,196574,,,2141,1763260363.707912,,,,
,500.0,331.0223433971405,,500.0,,197074,,,2146,1763260364.5416315,,,,
0.0001817972370190546,,331.20107913017273,-3.106612712144852e-05,,0.0009718537330627441,197120,2.384185791015625e-06,144.62783813476562,2147,1763260364.7203672,648.0,0.0,0.47918158769607544,2.3572705686092377e-05
0.00018172043201047927,,331.37024116516113,0.0003648996353149414,,-0.007527634501457214,197248,-0.1247859001159668,0.003707505762577057,2148,1763260364.8895292,648.0,0.0,0.5044689774513245,0.00026058778166770935
0.00018125960195902735,,332.5073254108429,-0.0025470033288002014,,-0.00382357370108366,198016,0.3189436197280884,0.00011621824523899704,2155,1763260366.0266135,648.0,0.0,0.5402390956878662,0.0007193107157945633
0.0001802611368475482,,335.12887382507324,0.0030811112374067307,,-0.007755640894174576,199680,-0.00014770030975341797,161.5819549560547,2172,1763260368.648162,648.0,0.0,0.5205239653587341,0.0008045602589845657
,500.0,336.65921568870544,,500.0,,201074,,,2185,1763260370.1785038,,,,
0.00017903225671034306,,337.4410812854767,-0.0014700954779982567,,-0.0006910432130098343,201728,-0.39041972160339355,0.003359277732670307,2192,1763260370.9603693,650.0,0.0,0.507278561592102,7.941294461488724e-05
0.00017864823166746646,,338.153133392334,0.014902003109455109,,0.004030633717775345,202368,-0.05709576606750488,0.0005547068431042135,2198,1763260371.6724215,650.0,0.0078125,0.4841392934322357,0.0018465593457221985
0.00017857142665889114,,338.300354719162,0.002251995727419853,,0.0005108192563056946,202496,-0.49525904655456543,0.0001285102334804833,2199,1763260371.8196428,651.0,0.0,0.5160828828811646,0.0004338044673204422
0.00017788018158171326,,339.64926290512085,-0.001332232728600502,,0.00010666437447071075,203648,0.00039207935333251953,151.030517578125,2211,1763260373.168551,651.0,0.0,0.5509584546089172,0.0002371184527873993
0.0001776497665559873,,340.03765869140625,0.002491389401257038,,-0.0038651637732982635,204032,0.13133454322814941,9.418430272489786e-05,2214,1763260373.5569468,652.0,0.0,0.5496652722358704,0.00018386449664831161
,500.0,340.63192868232727,,500.0,,204574,,,2220,1763260374.1512167,,,,
0.00017711213149596006,,341.02842831611633,-0.0029083816334605217,,0.002141740173101425,204928,-0.2735564708709717,0.00019612180767580867,2223,1763260374.5477164,653.0,0.0,0.6047232151031494,0.000613122247159481
,500.0,341.18856620788574,,500.0,,205074,,,2225,1763260374.7078543,,,,
0.00017695852147880942,,341.3400557041168,0.0019822539761662483,,0.0015217922627925873,205184,0.0002205371856689453,226.60745239257812,2226,1763260374.8593438,653.0,0.0,0.52834552526474,3.890041261911392e-05
0.0001768817164702341,,341.4644720554352,-0.0032612811774015427,,-0.004101581871509552,205312,0.010316967964172363,0.0033643695060163736,2227,1763260374.98376,653.0,0.0,0.5311107635498047,0.0004280935972929001
0.00017665130144450814,,341.8999557495117,0.001277233473956585,,0.003169909119606018,205696,0.00011849403381347656,180.00460815429688,2231,1763260375.4192438,653.0,0.0,0.6049862504005432,0.0003001047298312187
0.00017642088641878217,,342.30289602279663,0.00318069476634264,,-0.0012017488479614258,206080,-2.2649765014648438e-05,48.92026901245117,2235,1763260375.822184,654.0,0.0,0.6058284044265747,6.947387009859085e-05
0.00017603686137590557,,342.9846773147583,-0.0009525539353489876,,-0.006850443780422211,206720,0.502974271774292,0.00509664136916399,2241,1763260376.5039654,654.0,0.0,0.5184113383293152,0.0004721125587821007
0.00017557603132445365,,343.8234486579895,0.007948117330670357,,-0.0005558691918849945,207488,0.004920303821563721,8.673522825120017e-05,2248,1763260377.3427367,655.0,0.0,0.5049591660499573,0.0005396436899900436
0.00017549922631587833,,344.0586860179901,0.0015082312747836113,,0.0002465546131134033,207616,-1.6808509826660156e-05,99.98723602294922,2250,1763260377.577974,655.0,0.0,0.5450130105018616,9.59569588303566e-05
0.00017526881129015237,,344.6576428413391,-0.0008506150916218758,,0.005057049915194511,208000,0.012290537357330322,2.4899334675865248e-05,2253,1763260378.176931,655.0,0.0,0.5363168120384216,0.0002669757232069969
0.0001741167507134378,,347.17286372184753,0.0035966550931334496,,-0.002884361892938614,209920,-0.11768209934234619,0.00016579520888626575,2272,1763260380.6921518,656.0,0.001953125,0.614337682723999,0.00040259864181280136
0.00017365592066198587,,348.19411182403564,-6.408989429473877e-05,,0.0021203644573688507,210688,-4.3272972106933594e-05,104.4092788696289,2280,1763260381.7134,656.0,0.0,0.5710107684135437,0.00012903474271297455
0.00017273426055908203,,349.75909638404846,0.00102170929312706,,0.006159938871860504,212224,0.11679142713546753,0.004322433844208717,2295,1763260383.2783844,658.0,0.0,0.5427354574203491,0.0005832519382238388
,500.0,350.10490345954895,,500.0,,212574,,,2298,1763260383.6241915,,,,
0.0001718126004561782,,352.1568388938904,0.005115007981657982,,-0.00566096231341362,213760,0.08076763153076172,0.0030945197213441133,2310,1763260385.676127,657.0,0.0,0.5917797088623047,0.0002761669456958771
0.00017165899043902755,,352.56029176712036,0.0006006751209497452,,-0.013876646757125854,214016,0.02060145139694214,8.640679880045354e-05,2312,1763260386.0795798,657.0,0.0,0.566982626914978,0.0008137580007314682
,500.0,353.3596360683441,,500.0,,214574,,,2318,1763260386.8789241,,,,
0.00017104455037042499,,354.0868663787842,0.002391258254647255,,0.0049591027200222015,215040,0.4281960725784302,7.376731082331389e-05,2322,1763260387.6061544,657.0,0.00390625,0.441198468208313,0.0013914387673139572
0.00017096774536184967,,354.3229765892029,-0.003949703648686409,,-0.00198335200548172,215168,-9.989738464355469e-05,137.90086364746094,2324,1763260387.8422647,657.0,0.0,0.5206849575042725,0.00011706538498401642
0.00017066052532754838,,355.08658933639526,0.0007139071822166443,,-0.0025804303586483,215680,-6.306171417236328e-05,219.7712860107422,2329,1763260388.6058774,657.0,0.0,0.5456756949424744,0.0001578163355588913
0.00017004608525894582,,356.5343418121338,0.00033124350011348724,,-0.00588950514793396,216704,-0.06119859218597412,0.0037753882352262735,2339,1763260390.0536299,658.0,0.0,0.5915924310684204,0.00022617727518081665
0.00016981567023321986,,357.1561470031738,-0.0007737716659903526,,-0.0003488510847091675,217088,-2.0384788513183594e-05,83.6748275756836,2343,1763260390.675435,658.0,0.0,0.4954759180545807,4.692841321229935e-05
0.00016950845019891858,,357.75588393211365,0.0005402425304055214,,-0.002930331975221634,217600,-5.543231964111328e-05,168.84922790527344,2348,1763260391.275172,658.0,0.0,0.6203526258468628,0.00015247892588377
0.00016912442515604198,,358.4221558570862,0.0021789977326989174,,-0.00018683075904846191,218240,-0.1418095827102661,8.004668052308261e-05,2354,1763260391.941444,659.0,0.0,0.5603885054588318,3.4566037356853485e-05
0.00016858679009601474,,359.34473943710327,0.0023244544863700867,,3.55057418346405e-05,219136,-0.15106666088104248,0.00031412168755196035,2363,1763260392.8640275,659.0,0.0,0.5258031487464905,0.0005127713084220886
0.00016705068992450833,,362.62995076179504,0.006495710462331772,,-0.0022552311420440674,221696,4.839897155761719e-05,182.6738739013672,2389,1763260396.1492388,661.0,0.0,0.5230613350868225,0.0004704967141151428
0.00016674346989020705,,363.3500916957855,0.00024880189448595047,,-0.0004950184375047684,222208,-6.949901580810547e-05,49.96895217895508,2394,1763260396.8693798,661.0,0.0,0.5386224985122681,5.003158003091812e-05
0.0001658218097873032,,365.14464044570923,-1.7772428691387177e-05,,-0.0033563971519470215,223744,0.017852783203125,0.0038170600309967995,2409,1763260398.6639285,662.0,0.0,0.5985333919525146,0.00013045687228441238
0.00016482334467582405,,366.9013092517853,-0.0062344493344426155,,-0.005078408867120743,225408,-0.11928009986877441,0.005461251363158226,2426,1763260400.4205973,663.0,0.0,0.5373296141624451,0.00044636521488428116
0.00016459292965009809,,367.32232451438904,0.0013040918856859207,,0.00043275579810142517,225792,0.0003501772880554199,274.33013916015625,2430,1763260400.8416126,663.0,0.0,0.489423543214798,0.00015590526163578033
,500.0,369.3622262477875,,500.0,,227759,,,2449,1763260402.8815143,,,,
0.00016244238940998912,,371.1463131904602,-0.006241363473236561,,0.0007049944251775742,229376,0.0002987980842590332,28.297832489013672,2465,1763260404.6656013,667.0,0.0,0.5701929330825806,0.0003857789561152458
,500.0,373.93946528434753,,500.0,,231998,,,2491,1763260407.4587533,,,,
0.0001607526937732473,,374.3126485347748,0.006960938684642315,,-0.005323328077793121,232192,-0.41381120681762695,0.005008179694414139,2493,1763260407.8319366,669.0,0.0,0.5520908236503601,0.0011775894090533257
,500.0,376.34180521965027,,500.0,,233498,,,2506,1763260409.8610933,,,,
0.00015944700862746686,,377.7513473033905,-0.0009232396259903908,,0.0003678463399410248,234368,-0.4108518362045288,0.00011665414785966277,2514,1763260411.2706354,668.0,0.0,0.515784740447998,2.0361505448818207e-05
0.00015937020361889154,,377.94078040122986,-3.536883741617203e-05,,0.003980722278356552,234496,0.1445639729499817,0.0001041964569594711,2515,1763260411.4600685,668.0,0.0,0.5807604193687439,0.00036732759326696396
,500.0,378.6016843318939,,500.0,,234998,,,2520,1763260412.1209724,,,,
0.00015829493349883705,,380.8583559989929,0.003997776657342911,,0.0019505955278873444,236288,-0.2127535343170166,0.00013921437493991107,2533,1763260414.377644,668.0,0.0,0.5321347117424011,0.0002976115792989731
0.00015791090845596045,,381.88520097732544,0.001771366223692894,,0.0020733140408992767,236928,2.014636993408203e-05,22.963088989257812,2540,1763260415.404489,668.0,0.0,0.5995410680770874,0.0001533403992652893
0.00015745007840450853,,383.1260664463043,0.002604469656944275,,-0.007804717868566513,237696,0.13124728202819824,0.00013919599587097764,2547,1763260416.6453545,667.0,0.0,0.5163716077804565,0.00026542507112026215
0.0001561443932587281,,385.9996223449707,-0.0015832921490073204,,-0.007309542968869209,239872,1.0609626770019531e-05,330.4776611328125,2570,1763260419.5189104,668.0,0.0,0.5797346234321594,0.00013681408017873764
0.00015606758825015277,,386.12369871139526,-0.0052422815933823586,,0.0006420314311981201,240000,-0.020039081573486328,0.004289526026695967,2571,1763260419.6429868,668.0,0.0,0.5669786334037781,0.0001835143193602562
0.00015576036821585149,,386.6625385284424,-0.000306909903883934,,-0.01887938752770424,240512,0.00045675039291381836,0.004098591394722462,2576,1763260420.1818266,669.0,0.0,0.5576070547103882,0.0008335728198289871
0.00015568356320727617,,386.7980315685272,0.015030589886009693,,0.009791191667318344,240640,0.41046714782714844,6.777621456421912e-05,2577,1763260420.3173196,669.0,0.00390625,0.47551870346069336,0.003231275826692581
0.00015376343799289316,,390.0912675857544,0.003243851475417614,,-0.004979517310857773,243840,1.5556812286376953e-05,206.0507049560547,2608,1763260423.6105556,672.0,0.0,0.5387593507766724,0.0001515047624707222
0.00015360982797574252,,390.5235860347748,-0.0023853518068790436,,0.0030533485114574432,244096,-1.1162714958190918,9.686196426628157e-05,2610,1763260424.042874,671.0,0.0,0.5373499393463135,0.0008043535053730011
0.0001523809478385374,,393.74190068244934,0.0005120709538459778,,0.0011161835864186287,246144,-0.42083942890167236,0.0001227600732818246,2630,1763260427.2611887,671.0,0.0,0.4837583899497986,0.0002840813249349594
0.0001519969227956608,,394.7588002681732,-0.002132158726453781,,-0.0010034162551164627,246784,0.0982896089553833,6.735695933457464e-05,2636,1763260428.2780883,671.0,0.0,0.5726730227470398,5.981512367725372e-05
0.00015138248272705823,,396.4011335372925,-0.00243423692882061,,-0.003645569086074829,247808,0.38782215118408203,0.00010200222459388897,2646,1763260429.9204216,671.0,0.0,0.546638548374176,0.0009403973817825317
,500.0,396.4411528110504,,500.0,,247828,,,2647,1763260429.9604409,,,,
0.0001513056777184829,,396.6250672340393,0.003907688893377781,,-0.007529348134994507,247936,0.0005744099617004395,266.25177001953125,2648,1763260430.1443553,671.0,0.0,0.5468412041664124,0.000579475425183773
0.00015007681213319302,,399.8895740509033,-0.005463980138301849,,-0.0022531086578965187,249984,-0.1295168399810791,0.004208472557365894,2668,1763260433.408862,670.0,0.0,0.5773280262947083,0.000507427379488945
0.00014976959209889174,,400.75966930389404,0.00042398087680339813,,0.00018131732940673828,250496,-0.09991979598999023,0.0040152654983103275,2673,1763260434.2789574,670.0,0.0,0.5691075325012207,0.00035480037331581116
0.00014915515203028917,,402.3833785057068,-0.0025717830285429955,,0.0005542151629924774,251520,0.04444772005081177,0.0038611432537436485,2683,1763260435.9026666,670.0,0.0,0.5942920446395874,0.00015532877296209335
0.0001489247370045632,,403.02681398391724,0.0005542989820241928,,-0.0016486123204231262,251904,2.7000904083251953e-05,149.37149047851562,2687,1763260436.546102,670.0,0.0,0.5925346612930298,2.4555251002311707e-05
0.00014877112698741257,,403.437073469162,0.0010429555550217628,,0.005249969661235809,252160,0.03868967294692993,5.148785930941813e-05,2689,1763260436.9563615,670.0,0.0,0.5692392587661743,0.00026170816272497177
0.00014861751697026193,,403.8613188266754,0.002173124812543392,,0.0008227471262216568,252416,6.151199340820312e-05,208.46678161621094,2692,1763260437.380607,670.0,0.0,0.5585057735443115,0.00010185223072767258
0.00014615975669585168,,409.7856867313385,0.006021386012434959,,-0.004003601148724556,256512,-0.6568186283111572,0.0051164706237614155,2732,1763260443.3049748,670.0,0.0,0.5770987868309021,0.00014747865498065948
0.00014500768156722188,,411.848180770874,0.002937021665275097,,-0.0023698844015598297,258432,-0.00876164436340332,0.00017463516269344836,2752,1763260445.3674688,671.0,0.0,0.5780584812164307,0.0004984429106116295
0.0001447004615329206,,412.4287619590759,0.0015549678355455399,,-0.0001713186502456665,258944,0.0031243562698364258,0.0001267109764739871,2757,1763260445.94805,672.0,0.0,0.6153777241706848,0.0008954834192991257
,500.0,414.02923035621643,,500.0,,260470,,,2772,1763260447.5485184,,,,
,500.0,415.06892490386963,,500.0,,261470,,,2782,1763260448.588213,,,,
0.0001431643613614142,,415.1867747306824,0.005118480883538723,,-0.0007455311715602875,261504,-3.4332275390625e-05,108.0868148803711,2783,1763260448.7060628,674.0,0.0,0.5438041687011719,0.00012099649757146835
0.00014254992129281163,,416.2765808105469,-0.0013329274952411652,,0.0001306496560573578,262528,-1.9073486328125e-05,43.01841354370117,2793,1763260449.7958689,674.0,0.0,0.6100301742553711,5.419924855232239e-05
0.00014062979607842863,,419.6997137069702,0.006697093136608601,,-0.0005918294191360474,265728,-0.18469440937042236,0.00013200353714637458,2824,1763260453.2190018,677.0,0.0,0.5391577482223511,0.0003338037058711052
0.00013947772094979882,,421.71813559532166,0.003187093883752823,,-0.005277752876281738,267648,-0.08130228519439697,0.003497568191960454,2843,1763260455.2374237,678.0,0.0,0.5505374073982239,0.00015209242701530457
0.0001386328658554703,,423.2668538093567,-0.0007913941517472267,,-0.00048605725169181824,269056,-7.295608520507812e-05,264.61419677734375,2857,1763260456.7861419,679.0,0.0,0.5352654457092285,0.00032974500209093094
0.00013709678023587912,,426.07524132728577,0.0031080516055226326,,-0.014615681022405624,271616,-0.025726675987243652,0.004047058988362551,2882,1763260459.5945294,681.0,0.0,0.5390403866767883,0.0006638159975409508
,500.0,426.8925895690918,,500.0,,272470,,,2890,1763260460.4118776,,,,
0.00013533026503864676,,429.10445380210876,0.00246371328830719,,0.0011308714747428894,274560,-8.380413055419922e-05,212.36044311523438,2911,1763260462.6237419,683.0,0.0,0.5561695098876953,1.3628974556922913e-05
0.00013387096987571567,,431.718501329422,0.0005094446241855621,,0.0010055452585220337,276992,2.6941299438476562e-05,190.0663604736328,2935,1763260465.2377894,684.0,0.0,0.5161454081535339,2.6328489184379578e-05
,500.0,433.27219796180725,,500.0,,278470,,,2949,1763260466.791486,,,,
0.00013233486970420927,,434.6078715324402,-0.001256248913705349,,-0.0006588101387023926,279552,2.8312206268310547e-05,44.325340270996094,2960,1763260468.1271596,686.0,0.0,0.5511517524719238,9.348150342702866e-05
0.00013141320960130543,,436.1793439388275,0.0015738382935523987,,-0.00022039562463760376,281088,4.792213439941406e-05,185.79556274414062,2975,1763260469.698632,687.0,0.0,0.5318741798400879,2.2508203983306885e-05
0.0001305683545069769,,437.679904460907,0.00030054617673158646,,4.692375659942627e-05,282496,-1.621246337890625e-05,265.91973876953125,2989,1763260471.1991925,688.0,0.0,0.5215767025947571,6.640329957008362e-07
0.00013003071944694966,,438.60210132598877,-0.004008786752820015,,-0.0007885545492172241,283392,0.08714109659194946,0.00012011757644359022,2997,1763260472.1213894,688.0,0.0,0.5843386054039001,0.00018395297229290009
0.00012918586435262114,,440.35644698143005,-0.0065236929804086685,,-0.0038114720955491066,284800,0.34463930130004883,0.00010995621414622292,3011,1763260473.875735,689.0,0.0,0.5506300330162048,0.0005480609834194183
0.0001268049090867862,,445.8351390361786,-4.3429434299468994e-05,,-0.002220088616013527,288768,0.0035411715507507324,212.6800079345703,3051,1763260479.354427,689.0,0.0,0.5373380184173584,2.2124499082565308e-05
,196.0,446.0458674430847,,196.0,,288956,,,3053,1763260479.5651555,,,,
0.0001258832635357976,,448.2113153934479,0.0031058667227625847,,0.0010585114359855652,290304,-0.17421603202819824,0.00016456791490782052,3066,1763260481.7306035,689.0,0.0,0.577227771282196,4.935357719659805e-05
0.00012565284851007164,,448.6003665924072,0.004018077626824379,,-0.008283572271466255,290688,0.15589821338653564,9.140973270405084e-05,3070,1763260482.1196547,689.0,0.0,0.530001699924469,0.0010866336524486542
0.00012488479842431843,,449.9712977409363,0.009821117855608463,,-0.03944242373108864,291968,0.6169846057891846,0.0038320517633110285,3083,1763260483.4905858,690.0,0.0,0.5538465976715088,0.002355605363845825
0.0001240399433299899,,451.5295629501343,-0.00022430997341871262,,-0.00017632171511650085,293376,6.401538848876953e-05,197.6881561279297,3098,1763260485.048851,691.0,0.0,0.6148902773857117,4.860572516918182e-06
0.00012373272329568863,,452.05372500419617,-0.002538737840950489,,-0.0006216764450073242,293888,-4.184246063232422e-05,260.1773376464844,3103,1763260485.573013,691.0,0.0,0.5771759152412415,3.0186958611011505e-05
0.00012227342813275754,,454.54281544685364,-0.0003785984590649605,,-0.0003276616334915161,296320,2.0563602447509766e-05,135.1574249267578,3127,1763260488.0621035,693.0,0.0,0.45863020420074463,3.6368146538734436e-06
0.0001221198181156069,,454.8090851306915,-0.0011399034410715103,,0.001347163924947381,296576,-0.12051224708557129,0.0001432324352208525,3129,1763260488.3283732,693.0,0.0,0.5038106441497803,5.657598376274109e-05
,500.0,456.02313113212585,,500.0,,297806,,,3141,1763260489.5424192,,,,
0.00012127496302127838,,456.25818157196045,0.0002160472795367241,,-0.025202661752700806,297984,-0.1961761713027954,0.00444286921992898,3143,1763260489.7774696,694.0,0.0,0.5187827348709106,0.0009832987561821938
,500.0,456.5446403026581,,500.0,,298306,,,3146,1763260490.0639284,,,,
,500.0,458.1680557727814,,500.0,,299806,,,3161,1763260491.6873438,,,,
0.00011958525283262134,,459.2471318244934,-0.006467116996645927,,-0.007548622786998749,300800,0.282992422580719,0.00015222215733956546,3170,1763260492.76642,696.0,0.0,0.5461739301681519,0.00047759152948856354
0.00011881720274686813,,460.56277227401733,0.00014108140021562576,,-0.0007637403905391693,302080,-0.013352274894714355,0.00012336352665442973,3183,1763260494.0820603,697.0,0.0,0.6051497459411621,5.777645856142044e-05
0.00011850998271256685,,461.079220533371,-0.001204008236527443,,-0.0008521154522895813,302592,-0.4823077917098999,0.00011625686602201313,3188,1763260494.5985086,697.0,0.0,0.5813465118408203,4.6176835894584656e-05
0.0001167434747912921,,464.21324920654297,0.0029147090390324593,,-0.010278690606355667,305536,-0.11466348171234131,0.0031252179760485888,3217,1763260497.7325373,699.0,0.0,0.5756281018257141,0.00035294052213430405
0.00011628264473984018,,465.02684712409973,-0.0006158631294965744,,-6.190687417984009e-05,306304,-0.01271200180053711,0.0001444936206098646,3224,1763260498.5461352,699.0,0.0,0.5457085371017456,2.5004148483276367e-05
0.00011490015458548442,,467.57823371887207,0.00038420408964157104,,-0.0013545826077461243,308608,-0.14052796363830566,0.00013174614286981523,3247,1763260501.0975218,700.0,0.0,0.5803880095481873,2.5110319256782532e-05
0.00011474654456833377,,467.8439779281616,0.00022389274090528488,,-0.0001514032483100891,308864,-1.609325408935547e-05,12.09169864654541,3250,1763260501.363266,701.0,0.0,0.6301773190498352,2.675037831068039e-05
0.00011459293455118313,,468.11214566230774,-0.0003543402999639511,,-0.0037150252610445023,309120,0.12071126699447632,0.00013061451318208128,3252,1763260501.6314337,701.0,0.0,0.526178240776062,0.0004794057458639145
0.0001144393245340325,,468.42085576057434,0.0008279038593173027,,0.003605470061302185,309376,8.308887481689453e-05,385.9256591796875,3255,1763260501.9401438,701.0,0.0,0.5660791993141174,0.0004970123991370201
,500.0,468.84940576553345,,500.0,,309806,,,3259,1763260502.3686938,,,,
0.00011336405441397801,,470.2947597503662,0.007057696580886841,,-0.007535859942436218,311168,-0.31087934970855713,9.994329593610018e-05,3272,1763260503.8140478,702.0,0.0,0.5860010981559753,0.00041507184505462646
0.00011321044439682737,,470.53847193717957,-0.0005339793860912323,,-0.0005667507648468018,311424,1.0728836059570312e-05,223.46673583984375,3275,1763260504.05776,702.0,0.0,0.5940236449241638,8.586794137954712e-06
0.00011313363938825205,,470.6685333251953,0.001582510769367218,,-0.0019492506980895996,311552,0.04900479316711426,0.0022161160595715046,3276,1763260504.1878214,702.0,0.0,0.6120774149894714,6.457045674324036e-05
0.00011190475925104693,,472.88429737091064,0.006622673943638802,,-0.012711964547634125,313600,0.4407283663749695,0.00020029603911098093,3296,1763260506.4035854,703.0,0.0,0.5205250978469849,0.0008467938750982285
0.00011175114923389629,,473.1697988510132,-0.0031873229891061783,,0.00746743381023407,313856,0.00020748376846313477,25.308652877807617,3299,1763260506.689087,703.0,0.0,0.5011218190193176,0.0004097986966371536
0.00010937020124401897,,477.4478847980499,0.0020415447652339935,,-0.002797260880470276,317824,-3.516674041748047e-05,334.1802062988281,3338,1763260510.9671729,705.0,0.0,0.565312385559082,0.00015192478895187378
0.00010852534614969045,,478.98190903663635,-0.0024691782891750336,,-0.0018499940633773804,319232,0.024349331855773926,0.00011451456521172076,3351,1763260512.501197,706.0,0.0,0.5772624015808105,0.0002873949706554413
