losses/entropy,losses/approx_kl,losses/old_approx_kl,global_step,charts/learning_rate,charts/episodic_return,_runtime,_timestamp,charts/SPS,charts/episodic_length,losses/clipfrac,losses/value_loss,_step,losses/policy_loss,losses/explained_variance
0.4874362051486969,0.0035560382530093193,0.015021704137325287,157440,0.0002056067605735734,,303.9697415828705,1763260362.4422495,567.0,,0.00390625,0.00010548908176133409,1753,-0.009042937308549881,-0.05036342144012451
,,,157497,,500.0,304.0017285346985,1763260362.4742365,,500.0,,,1754,,
0.5128779411315918,0.0004902807995676994,0.004444281570613384,158592,0.00020491551549639553,,305.2376184463501,1763260363.7101264,568.0,,0.0,313.8845520019531,1765,0.002058509737253189,3.254413604736328e-05
0.5387542247772217,0.0011458080261945724,0.0026455484330654144,158976,0.00020468510047066957,,305.6434876918793,1763260364.1159956,569.0,,0.0,0.0003182687796652317,1768,-0.013436183333396912,-0.8013331890106201
0.5369894504547119,0.001115771010518074,0.0017807148396968842,159872,0.00020414746541064233,,306.68894839286804,1763260365.1614563,570.0,,0.0,0.00022029675892554224,1777,-0.01723368838429451,-0.061277151107788086
,,,163997,,500.0,312.28635263442993,1763260370.7588606,,500.0,,,1818,,
,,,164497,,500.0,312.92117381095886,1763260371.3936818,,500.0,,,1823,,
,,,167235,,500.0,317.8287477493286,1763260376.3012557,,500.0,,,1851,,
,,,167735,,500.0,318.67969608306885,1763260377.152204,,500.0,,,1856,,
0.5063666105270386,0.000193706713616848,0.007824516855180264,168960,0.0001986943098017946,,320.58779430389404,1763260379.0603023,574.0,,0.0,0.005338682327419519,1868,-0.0046216994524002075,-0.154380202293396
0.544144332408905,0.00020117592066526413,-0.001264442689716816,169472,0.0001983870897674933,,321.1627366542816,1763260379.6352446,574.0,,0.0,0.005030141677707434,1873,-0.002129439264535904,0.057087063789367676
0.551041305065155,0.00022486597299575806,0.001866186037659645,169856,0.00019815668929368258,,321.59450602531433,1763260380.067014,575.0,,0.0,315.836181640625,1877,-0.003231525421142578,3.93986701965332e-05
0.5518138408660889,9.238813072443008e-05,-0.00695029366761446,170752,0.00019761905423365533,,322.614159822464,1763260381.0866678,576.0,,0.0,257.44110107421875,1886,0.0013943519443273544,0.00010603666305541992
,,,171735,,500.0,323.65278244018555,1763260382.1252904,,500.0,,,1895,,
0.5067989826202393,0.0014712782576680183,-0.005349733866751194,172544,0.00019654378411360085,,325.1531524658203,1763260383.6256604,577.0,,0.0,0.00020385869720485061,1903,0.018968231976032257,-0.07510042190551758
0.42982661724090576,0.00011322740465402603,0.001078159548342228,172800,0.0001963901740964502,,325.5846059322357,1763260384.057114,577.0,,0.0,133.1637420654297,1906,0.0015132445842027664,9.840726852416992e-05
0.4873391389846802,0.0020522018894553185,-0.005387349985539913,174080,0.000195622124010697,,327.3348174095154,1763260385.8073254,578.0,,0.001953125,0.00023523776326328516,1918,-0.0005558710545301437,-0.03401827812194824
,,,174235,,500.0,327.4909427165985,1763260385.9634507,,500.0,,,1920,,
0.4088539481163025,0.0005421042442321777,-0.002233421429991722,176768,0.00019400921883061528,,330.2965176105499,1763260388.7690256,581.0,,0.00390625,470.638427734375,1945,0.0001714751124382019,-0.0001499652862548828
,,,178235,,500.0,331.8629071712494,1763260390.3354151,,500.0,,,1959,,
0.503409743309021,0.002742540091276169,-0.004809800535440445,179712,0.00019224270363338292,,333.4759738445282,1763260391.9484818,585.0,,0.0,0.00015107673243619502,1973,-0.019421476870775223,-0.16033995151519775
0.5652936100959778,7.553771138191223e-05,0.0004070363938808441,180864,0.00019155145855620503,,334.7391448020935,1763260393.2116528,586.0,,0.0,0.004103119019418955,1985,-0.0014010965824127197,0.08399498462677002
0.5850012302398682,0.0010604429990053177,-0.0037317611277103424,181504,0.00019116743351332843,,335.4188497066498,1763260393.8913577,587.0,,0.0,0.0001541775418445468,1991,0.001164458692073822,-0.065254807472229
0.5325107574462891,0.0008759107440710068,0.0016131643205881119,182656,0.00019047618843615055,,336.74834990501404,1763260395.2208579,588.0,,0.00390625,7.679964619455859e-05,2002,0.00801793485879898,-0.15965008735656738
0.5676706433296204,7.564667612314224e-05,-0.004508147947490215,183168,0.00019016896840184927,,337.56035590171814,1763260396.0328639,588.0,,0.0,0.00016454228898510337,2007,0.003154471516609192,-0.11933279037475586
0.5046592950820923,0.0019347695633769035,0.013660422526299953,184064,0.00018963133334182203,,339.037344455719,1763260397.5098524,588.0,,0.013671875,0.0002441840770188719,2016,-0.005357183516025543,-0.13874459266662598
0.5297850966453552,0.00020554102957248688,0.0011535901576280594,184320,0.0001894777233246714,,339.4798970222473,1763260397.952405,588.0,,0.0,274.5990905761719,2019,0.0020143352448940277,0.00019878149032592773
0.5629944205284119,0.000229627825319767,0.004275967366993427,184832,0.0001891705032903701,,340.35105991363525,1763260398.8235679,588.0,,0.0,598.5624389648438,2024,-0.0004906775429844856,-7.128715515136719e-05
0.5583431720733643,0.00186076108366251,0.012599372304975986,185216,0.00018894008826464415,,340.96159076690674,1763260399.4340987,588.0,,0.0,0.00016605787095613778,2027,0.0015017017722129822,-0.0791398286819458
0.5582981109619141,0.0010078754276037216,0.0003699306398630142,185344,0.00018886328325606883,,341.22353887557983,1763260399.6960468,588.0,,0.0,230.73446655273438,2029,-0.0009776167571544647,1.4066696166992188e-05
0.5570368766784668,0.00018393248319625854,0.0013165194541215897,185856,0.00018855606322176754,,342.10202860832214,1763260400.5745366,588.0,,0.0,96.79935455322266,2034,-0.002547057345509529,6.592273712158203e-05
0.5520745515823364,0.002837738022208214,-0.011850453913211823,187008,0.00018786481814458966,,343.96114230155945,1763260402.4336503,588.0,,0.0078125,0.0004102083621546626,2045,-0.022329576313495636,-0.3692359924316406
0.5643401741981506,0.00026545487344264984,-0.004996160045266151,187648,0.00018748079310171306,,345.09771823883057,1763260403.5702262,588.0,,0.0,0.00017717169248498976,2051,0.0006951764225959778,-0.07313382625579834
,,,187735,,500.0,345.15168738365173,1763260403.6241953,,500.0,,,2052,,
0.5795042514801025,0.002162332646548748,-0.00963535625487566,189568,0.00018632871797308326,,348.06099677085876,1763260406.5335047,589.0,,0.0,0.0001705591712379828,2070,-0.011700326576828957,-0.10034310817718506
0.5648196935653687,0.00033597927540540695,-0.001684955321252346,190208,0.00018594470748212188,,348.7897663116455,1763260407.2622743,589.0,,0.0,0.00012728151341434568,2076,-0.004806235432624817,0.09582829475402832
0.5910291075706482,0.0005900897085666656,0.00589011050760746,191872,0.00018494624237064272,,350.56647849082947,1763260409.0389864,591.0,,0.0,0.003941231407225132,2093,-0.002641504630446434,-0.033757686614990234
0.5858300924301147,0.00029288697987794876,0.0011584879830479622,192000,0.0001848694373620674,,350.7083249092102,1763260409.1808329,591.0,,0.0,0.0003821285499725491,2094,-0.001305893063545227,0.09482276439666748
0.576198935508728,0.00022104941308498383,0.00537373311817646,194432,0.00018341014219913632,,353.8659496307373,1763260412.3384576,593.0,,0.0,0.00019097693439107388,2117,-0.004364423453807831,0.25163424015045166
0.5284700393676758,0.00019368808716535568,0.0013897987082600594,196864,0.00018195084703620523,,358.09757232666016,1763260416.5700803,593.0,,0.0,0.0050754486583173275,2141,-0.004352279007434845,-0.1586817502975464
0.5792869329452515,0.00013136304914951324,-0.008111603558063507,197376,0.00018164362700190395,,359.02635192871094,1763260417.49886,593.0,,0.0,0.005356098525226116,2146,0.0009303651750087738,-0.3472710847854614
0.5215562582015991,0.0002367943525314331,0.0037496276199817657,197504,0.00018156682199332863,,359.21134090423584,1763260417.6838489,593.0,,0.0,0.00040299748070538044,2147,0.00014004111289978027,-0.4633084535598755
0.5640989542007446,0.0004924656823277473,0.00841457862406969,197632,0.0001814900169847533,,359.4123270511627,1763260417.884835,593.0,,0.0,0.00021216119057498872,2148,-0.007048776373267174,-0.6123300790786743
0.5690611004829407,0.0007507689297199249,0.0027396008372306824,198272,0.0001811059919418767,,360.51726031303406,1763260418.9897683,593.0,,0.0,0.00510163651779294,2155,-0.0001651085913181305,-0.0522838830947876
0.5092666149139404,0.00017547793686389923,-0.006464369595050812,199936,0.00018010752683039755,,363.6126003265381,1763260422.0851083,592.0,,0.0,269.4031066894531,2172,0.0046960338950157166,3.266334533691406e-05
0.5721676349639893,0.0001808488741517067,-0.0008593639358878136,201344,0.00017926267173606902,,366.10084867477417,1763260424.5733566,592.0,,0.0,0.0001109157528844662,2185,-0.00477227009832859,0.029848933219909668
0.518517017364502,0.0005165990442037582,-0.002461794763803482,201984,0.00017887864669319242,,367.29177713394165,1763260425.764285,592.0,,0.0,413.5028991699219,2192,0.000981345772743225,0.00035256147384643555
0.5457879900932312,5.045253783464432e-05,0.002321050502359867,202624,0.00017849462165031582,,368.4604995250702,1763260426.9330075,592.0,,0.0,0.005030553787946701,2198,-0.0006670150905847549,-0.20829176902770996
0.4341782033443451,0.0006723320111632347,-0.0031199073418974876,202752,0.0001784178166417405,,368.6835148334503,1763260427.1560228,592.0,,0.0,0.000358089484507218,2199,-0.007971794344484806,-0.31937313079833984
,,,203930,,500.0,370.74246072769165,1763260429.2149687,,500.0,,,2211,,
0.506397008895874,0.00036464445292949677,-0.0019010286778211594,204288,0.00017749615653883666,,371.3303244113922,1763260429.8028324,592.0,,0.0,8.418960351264104e-05,2214,-0.00530548021197319,0.26141464710235596
0.5224878191947937,0.0003497293218970299,-0.007315435446798801,204928,0.00017711213149596006,,371.99273133277893,1763260430.4652393,592.0,,0.0,0.00020362867508083582,2220,0.002997294068336487,-0.008669495582580566
0.4429052472114563,0.0008226307108998299,0.004109368659555912,205184,0.00017695852147880942,,372.2961940765381,1763260430.768702,593.0,,0.0,0.00034133053850382566,2223,-0.006199896335601807,-0.02258288860321045
,,,205430,,500.0,372.47867250442505,1763260430.9511805,,500.0,,,2225,,
0.5557217597961426,0.0006103198975324631,0.0035521332174539566,205440,0.00017680491146165878,,372.57389640808105,1763260431.0464044,593.0,,0.0,243.1283416748047,2226,-0.004866465926170349,1.0371208190917969e-05
0.47743529081344604,0.0001557711511850357,-0.0002544354647397995,205568,0.00017672810645308346,,372.7064690589905,1763260431.178977,593.0,,0.0,0.004032178781926632,2227,-0.005463998764753342,-0.534645676612854
0.4549351930618286,3.067869693040848e-05,0.0024272268638014793,205952,0.0001764976914273575,,373.16778802871704,1763260431.640296,593.0,,0.0,481.20306396484375,2231,0.0020851101726293564,7.355213165283203e-05
,,,206430,,500.0,373.63859510421753,1763260432.111103,,500.0,,,2235,,
0.4784398674964905,2.8259120881557465e-05,-0.0002652285620570183,206976,0.00017588325135875493,,374.3216462135315,1763260432.7941542,594.0,,0.0,433.256591796875,2241,0.0016701668500900269,-7.712841033935547e-05
0.5000998973846436,0.0012126201763749123,-0.00478354562073946,207744,0.000175422421307303,,375.19844913482666,1763260433.670957,595.0,,0.0,8.029766468098387e-05,2248,-0.009729180485010147,-0.11151742935180664
,,,207930,,500.0,375.39244389533997,1763260433.8649518,,500.0,,,2250,,
0.4395653307437897,0.0013493048027157784,-0.003156396560370922,208256,0.00017511520127300173,,375.766318321228,1763260434.2388263,595.0,,0.0,0.00041049259016290307,2253,-0.017624683678150177,-0.024484992027282715
0.5263338088989258,9.989272803068161e-05,-0.001883077435195446,210176,0.00017396314069628716,,377.87744069099426,1763260436.3499486,597.0,,0.0,0.002672402886673808,2272,0.0018764715641736984,-0.23852765560150146
0.5381419062614441,0.000431254506111145,-0.006541512906551361,210944,0.00017350231064483523,,378.7100579738617,1763260437.182566,598.0,,0.0,539.3648071289062,2280,0.003491085022687912,-1.919269561767578e-05
0.5771262049674988,0.0001137005165219307,0.0018558381125330925,212480,0.0001725806505419314,,380.34597992897034,1763260438.818488,600.0,,0.0,578.9402465820312,2295,-0.00042253732681274414,-0.00015866756439208984
0.5713157653808594,0.0004670526832342148,-0.0051301829516887665,212864,0.00017235023551620543,,380.74088072776794,1763260439.2133887,600.0,,0.0,0.00016199881792999804,2298,-0.007312223315238953,-0.23068463802337646
0.5374717116355896,0.00019544176757335663,-0.004547949880361557,214016,0.00017165899043902755,,381.9631462097168,1763260440.4356542,601.0,,0.0,137.4935760498047,2310,0.0004950165748596191,1.5497207641601562e-06
0.5143905282020569,5.044136196374893e-05,0.001173228956758976,214272,0.0001715053804218769,,382.2358784675598,1763260440.7083864,602.0,,0.0,0.00019383756443858147,2312,-0.00030991435050964355,0.2018183469772339
0.5187756419181824,0.0011544423177838326,-0.0064946794882416725,214912,0.0001711213553790003,,382.94742226600647,1763260441.4199302,602.0,,0.0,0.00013496614701580256,2318,-0.006491387262940407,-0.07212269306182861
0.5040268898010254,0.0009317090734839439,-0.0023291995748877525,215296,0.00017089094035327435,,383.32681584358215,1763260441.7993238,603.0,,0.0,0.0002986108884215355,2322,-0.008600715547800064,-0.1348247528076172
,,,215430,,500.0,383.4900097846985,1763260441.9625177,,500.0,,,2324,,
0.56341552734375,0.0006602099165320396,-0.0015947343781590462,215936,0.00017050691531039774,,384.01044249534607,1763260442.4829504,603.0,,0.0,324.83184814453125,2329,0.001626826822757721,-0.000110626220703125
0.4708372950553894,0.0001551089808344841,1.7871148884296417e-05,216960,0.00016989247524179518,,385.14456844329834,1763260443.6170764,604.0,,0.0,149.10491943359375,2339,0.0031855255365371704,-0.0002357959747314453
,,,217430,,500.0,385.5630428791046,1763260444.0355508,,500.0,,,2343,,
,,,217930,,500.0,386.1049520969391,1763260444.57746,,500.0,,,2348,,
0.534238874912262,0.00031801406294107437,-0.005152073688805103,218496,0.00016897081513889134,,386.7699947357178,1763260445.2425027,606.0,,0.0,428.4103698730469,2354,-0.001988369971513748,3.045797348022461e-05
,,,219430,,500.0,387.73331809043884,1763260446.205826,,500.0,,,2363,,
0.5393248200416565,0.0003481889143586159,0.004902650602161884,222080,0.00016682027489878237,,390.68667674064636,1763260449.1591847,609.0,,0.0,0.006275850348174572,2389,-0.00518470723181963,-1.5650453567504883
0.5504860877990723,0.0005930662155151367,-0.003827117383480072,222592,0.0001665130548644811,,391.246698141098,1763260449.719206,609.0,,0.0,0.00046365929301828146,2394,-0.006562784314155579,-0.5723509788513184
0.5286855697631836,0.00027433689683675766,0.00032941531389951706,224128,0.00016559139476157725,,392.92080640792847,1763260451.3933144,611.0,,0.0,0.00039306722464971244,2409,-0.0061255525797605515,-1.009831428527832
,,,225833,,500.0,394.77226400375366,1763260453.244772,,500.0,,,2426,,
0.6093043088912964,0.00014253053814172745,0.0005727177485823631,226304,0.0001642857096157968,,395.30881428718567,1763260453.7813222,613.0,,0.0,0.00019554416940081865,2430,0.0034817084670066833,-0.09569668769836426
0.5242596864700317,0.0001946212723851204,-0.0016950024291872978,228224,0.000163133634487167,,397.67765378952026,1763260456.1501617,614.0,,0.0,0.00026833341689780354,2449,-0.0012765266001224518,-0.7954344749450684
,,,229833,,500.0,399.40827441215515,1763260457.8807824,,500.0,,,2465,,
0.5050546526908875,1.5827827155590057e-05,0.00031822454184293747,232320,0.00016067588876467198,,402.24205350875854,1763260460.7145615,618.0,,0.0,457.5592041015625,2491,-0.00032967329025268555,-5.841255187988281e-06
0.502695620059967,2.2984109818935394e-05,0.00103821512311697,232448,0.00016059908375609666,,402.4521825313568,1763260460.9246905,618.0,,0.0,616.3131103515625,2493,-0.0028293579816818237,-0.00016224384307861328
0.5373152494430542,0.0004257969558238983,-0.006312310695648193,233856,0.00015975422866176814,,404.7761652469635,1763260463.2486732,617.0,,0.0,0.00024860151461325586,2506,0.0021849405020475388,-0.1498962640762329
0.6015208959579468,4.521850496530533e-05,0.0021069804206490517,234624,0.00015929339861031622,,405.81693720817566,1763260464.2894452,618.0,,0.0,0.0036987916100770235,2514,-0.00013203173875808716,-0.002355337142944336
0.5575011372566223,0.00038721412420272827,0.002893855795264244,234752,0.0001592165936017409,,405.9483997821808,1763260464.4209077,618.0,,0.0,0.00017197473789565265,2515,-0.0003603026270866394,-0.12696623802185059
0.5061948895454407,0.0007131639868021011,0.0030319150537252426,235264,0.00015890937356743962,,406.5320825576782,1763260465.0045905,618.0,,0.0,0.00023783862707205117,2520,-0.009916506707668304,0.17775338888168335
0.5500671863555908,9.218510240316391e-05,0.001449386589229107,236544,0.0001581413234816864,,408.63324189186096,1763260467.1057498,618.0,,0.0,0.004597962833940983,2533,0.002079322934150696,-0.15940773487091064
0.5765500664710999,0.0008553974330425262,0.011214399710297585,237312,0.0001576804934302345,,409.8773250579834,1763260468.349833,618.0,,0.0,0.0001697675179457292,2540,-0.0065285880118608475,-0.11907398700714111
0.589819073677063,5.1029957830905914e-05,-0.001359858550131321,237952,0.0001572964683873579,,410.9875509738922,1763260469.460059,618.0,,0.0,292.8327331542969,2547,0.001477852463722229,5.364418029785156e-06
0.57232266664505,3.805290907621384e-05,7.652025669813156e-05,240384,0.0001558371732244268,,413.66289258003235,1763260472.1354005,620.0,,0.0,8.829884609440342e-05,2570,-0.0005318149924278259,-0.02608931064605713
,,,240406,,500.0,413.6908655166626,1763260472.1633735,,500.0,,,2571,,
0.5447503328323364,0.0004678042605519295,9.93022695183754e-05,240896,0.00015552995319012552,,414.2432973384857,1763260472.7158053,621.0,,0.0,0.006411926820874214,2576,-0.008099514991044998,-0.1315675973892212
0.5437010526657104,0.0003401469439268112,-0.006256910040974617,241024,0.0001554531481815502,,414.3795552253723,1763260472.8520632,621.0,,0.0,0.0004957125056535006,2577,-0.002751670777797699,-0.04588806629180908
,,,244067,,500.0,417.56928539276123,1763260476.0417933,,500.0,,,2608,,
0.5705427527427673,0.00019730068743228912,-0.0012400448322296143,244224,0.0001535330229671672,,417.7716715335846,1763260476.2441795,623.0,,0.0,0.00529856514185667,2610,-0.008781500160694122,-0.0002847909927368164
0.5367943048477173,0.00029391609132289886,4.9911439418792725e-05,246272,0.00015230414282996207,,419.88775300979614,1763260478.360261,625.0,,0.0,0.004543702118098736,2630,-0.009347978979349136,-0.4457470178604126
0.5339962244033813,0.0012699030339717865,-0.018601827323436737,246912,0.00015192011778708547,,420.5372829437256,1763260479.009791,626.0,,0.0,0.00029269460355862975,2636,-0.008582532405853271,-0.1990947723388672
0.5851764678955078,0.0001492910087108612,-0.0058630723506212234,247936,0.0001513056777184829,,421.64083313941956,1763260480.113341,627.0,,0.0,0.0001854055153671652,2646,-0.00014691799879074097,-0.09453558921813965
0.5736343860626221,0.0003257524222135544,0.00014588981866836548,248064,0.0001512288727099076,,421.7600178718567,1763260480.2325258,627.0,,0.0,0.00013446657976601273,2647,-0.0012909621000289917,-0.08906161785125732
,,,248067,,500.0,421.78391432762146,1763260480.2564223,,500.0,,,2648,,
0.550751805305481,0.0005545886233448982,-0.004481772892177105,250112,0.0001500000071246177,,423.910902261734,1763260482.3834102,629.0,,0.0,571.3502807617188,2668,0.011899398639798164,-0.00020074844360351562
0.5970451831817627,6.053503602743149e-05,-0.002246568910777569,250624,0.00014969278709031641,,424.44426703453064,1763260482.916775,629.0,,0.0,435.8911437988281,2673,-0.0017609894275665283,-1.8715858459472656e-05
0.5365567207336426,0.0009960364550352097,0.013157270848751068,251648,0.00014907834702171385,,425.5250277519226,1763260483.9975357,630.0,,0.0,520.1640625,2683,-0.0030175670981407166,-5.745887756347656e-05
,,,252067,,500.0,425.9524259567261,1763260484.424934,,500.0,,,2687,,
0.5461528897285461,0.0003238953649997711,0.008199803531169891,252288,0.00014869432197883725,,426.20026564598083,1763260484.6727736,630.0,,0.001953125,0.004289045464247465,2689,0.003057427704334259,-0.16355633735656738
,,,252567,,500.0,426.4763698577881,1763260484.9488778,,500.0,,,2692,,
0.5757482647895813,8.716899901628494e-05,0.003657703287899494,256640,0.00014608295168727636,,430.94574904441833,1763260489.418257,634.0,,0.0,321.24169921875,2732,0.0016006380319595337,-3.635883331298828e-05
,,,258669,,500.0,433.0594642162323,1763260491.5319722,,500.0,,,2752,,
,,,259169,,500.0,433.62227988243103,1763260492.0947878,,500.0,,,2757,,
,,,260669,,500.0,435.1734616756439,1763260493.6459696,,500.0,,,2772,,
,,,261669,,500.0,436.21779227256775,1763260494.6903002,,500.0,,,2782,,
0.5499091148376465,0.00010650791227817535,0.005284968763589859,261760,0.00014301075134426355,,436.3482642173767,1763260494.8207722,638.0,,0.0,311.71673583984375,2783,-0.0020873360335826874,4.965066909790039e-05
0.5639244318008423,0.0007065059617161751,0.00222646351903677,262784,0.000142396311275661,,437.42380714416504,1763260495.896315,639.0,,0.0,0.0003746869624592364,2793,-0.004413917660713196,0.03344464302062988
0.6071804165840149,2.5496818125247955e-05,-0.00038088206201791763,265856,0.0001405529910698533,,440.77242827415466,1763260499.2449362,641.0,,0.0,190.9319610595703,2824,-0.0009330287575721741,5.4836273193359375e-05
,,,267829,,500.0,443.2380311489105,1763260501.710539,,500.0,,,2843,,
0.515006422996521,1.4499761164188385e-05,0.000807526521384716,269312,0.00013847925583831966,,444.91900634765625,1763260503.3915143,643.0,,0.0,0.00016361777670681477,2857,-0.0005652718245983124,-0.07548415660858154
,,,271829,,500.0,447.5563223361969,1763260506.0288303,,500.0,,,2882,,
0.5780724883079529,0.00010751280933618546,-0.0016319258138537407,272640,0.00013648234016727656,,448.45274591445923,1763260506.9252539,645.0,,0.0,0.0001748540671542287,2890,0.0009730011224746704,-0.18065285682678223
0.5290725231170654,0.00045268237590789795,-0.004455383867025375,274816,0.00013517665502149612,,450.70193314552307,1763260509.174441,647.0,,0.0,0.0001655824889894575,2911,-0.010437093675136566,0.29430317878723145
0.584381639957428,0.0003640344366431236,-0.006689590401947498,277248,0.00013371735985856503,,453.1712930202484,1763260511.643801,649.0,,0.0,0.0001214943258673884,2935,-0.0005552694201469421,0.03419607877731323
0.5221219658851624,0.00040547270327806473,0.007578038610517979,278656,0.0001328725047642365,,454.67012906074524,1763260513.142637,650.0,,0.0,0.00012890722427982837,2949,0.007956568151712418,-0.26025283336639404
0.5845468044281006,4.182010889053345e-05,0.0005690865218639374,279808,0.00013218125968705863,,455.868421792984,1763260514.3409297,651.0,,0.0,0.00015602819621562958,2960,-0.00025607645511627197,-0.02908158302307129
,,,281329,,500.0,457.4940359592438,1763260515.966544,,500.0,,,2975,,
0.5152549743652344,0.000848093070089817,-0.00813476275652647,282752,0.00013041474448982626,,459.0818145275116,1763260517.5543225,653.0,,0.0,0.00019735429668799043,2989,-0.011885987594723701,0.022330820560455322
0.5909682512283325,0.00016440264880657196,0.0047593433409929276,283520,0.00012995391443837434,,459.91112065315247,1763260518.3836286,653.0,,0.0,0.004086077678948641,2997,0.00364883616566658,0.03135406970977783
0.5817537307739258,5.004368722438812e-05,-0.004494691267609596,284928,0.00012910905934404582,,461.43092823028564,1763260519.9034362,654.0,,0.0,374.587158203125,3011,0.0015616174787282944,-0.0006022453308105469
0.5199764966964722,0.00027737487107515335,-0.0018055075779557228,289024,0.00012665129906963557,,465.8078329563141,1763260524.280341,657.0,,0.0,0.0036386423744261265,3051,0.0013446137309074402,0.026477396488189697
0.5486477017402649,0.0005591744557023048,0.009821557439863682,289280,0.00012649768905248493,,466.08423376083374,1763260524.5567417,657.0,,0.0,0.00019914799486286938,3053,0.005263872444629669,-0.07599020004272461
0.4964800477027893,0.00021127425134181976,0.0022324565798044205,290560,0.00012572965351864696,,467.46305990219116,1763260525.9355679,658.0,,0.0,0.003715426893904805,3066,-0.005008239299058914,0.00677865743637085
0.450661838054657,7.13299959897995e-06,-0.00034966226667165756,290944,0.000125499238492921,,467.87293672561646,1763260526.3454447,658.0,,0.0,373.98724365234375,3070,6.671622395515442e-05,9.208917617797852e-05
,,,292329,,500.0,469.235342502594,1763260527.7078505,,500.0,,,3083,,
,,,293829,,500.0,470.8289575576782,1763260529.3014655,,500.0,,,3098,,
,,,294329,,500.0,471.3969159126282,1763260529.8694239,,500.0,,,3103,,
,,,296829,,500.0,474.07120966911316,1763260532.5437176,,500.0,,,3127,,
0.5674509406089783,0.0006968509405851364,-0.011416453868150711,296960,0.00012188940308988094,,474.3079786300659,1763260532.7804866,662.0,,0.0,0.00393415242433548,3129,-0.011205567046999931,-0.03118765354156494
0.5858713388442993,6.0265883803367615e-06,0.0001659514382481575,298240,0.00012112135300412774,,475.68536376953125,1763260534.1578717,663.0,,0.0,0.00010792108514579013,3141,9.521842002868652e-06,-0.014537930488586426
0.5808497071266174,2.421438694000244e-07,-2.540089190006256e-05,298368,0.00012104454799555242,,475.83506202697754,1763260534.30757,663.0,,0.0,173.26463317871094,3143,2.389773726463318e-05,-1.990795135498047e-05
0.569973886013031,4.629697650671005e-05,-0.0020492197945713997,298752,0.00012081413296982646,,476.2005889415741,1763260534.673097,664.0,,0.0,0.00012766422878485173,3146,-0.0011956635862588882,-0.014061689376831055
0.559260904788971,0.00011221691966056824,-0.0006574820727109909,300288,0.00011989247286692262,,477.8294930458069,1763260536.302001,665.0,,0.0,0.00013504497474059463,3161,-0.001147925853729248,-0.0069048404693603516
0.5459129810333252,8.677411824464798e-05,-0.002352745272219181,301184,0.00011935483780689538,,478.76055550575256,1763260537.2330635,665.0,,0.0,0.00017784169176593423,3170,-0.002653036266565323,-0.11305046081542969
0.5735976099967957,0.00030377693474292755,0.0047490596771240234,302464,0.00011858678772114217,,480.065505027771,1763260538.538013,666.0,,0.0,0.0030730313155800104,3183,0.00039573386311531067,0.020456016063690186
0.5714473128318787,3.69735062122345e-05,-0.0020342711359262466,302976,0.00011827956768684089,,480.58034205436707,1763260539.05285,666.0,,0.0,0.002665124135091901,3188,-0.00020261108875274658,0.011513710021972656
,,,305819,,316.0,483.3700170516968,1763260541.842525,,316.0,,,3217,,
,,,306450,,500.0,484.01215267181396,1763260542.4846606,,500.0,,,3224,,
0.5456308126449585,0.0007125465199351311,0.004023163579404354,308864,0.00011474654456833377,,486.4760265350342,1763260544.9485345,671.0,,0.0,0.00017921318067237735,3247,-0.0007573068141937256,0.27452439069747925
0.516242504119873,7.151998579502106e-05,0.0007172990590333939,309120,0.00011459293455118313,,486.7346487045288,1763260545.2071567,671.0,,0.0,0.0030286421533674,3250,0.0007502660155296326,0.0557979941368103
0.542005181312561,0.0003942027688026428,-0.0005311556160449982,309376,0.0001144393245340325,,486.95786690711975,1763260545.4303749,671.0,,0.0,0.00018176293815486133,3252,0.00020074844360351562,0.14038854837417603
0.5206058025360107,8.968636393547058e-06,-5.255453288555145e-05,309632,0.00011428571451688185,,487.1804287433624,1763260545.6529367,671.0,,0.0,0.002566148526966572,3255,0.0005009472370147705,-0.04432082176208496
0.5626267194747925,0.0001575872302055359,0.004276128485798836,310016,0.00011405529949115589,,487.5487389564514,1763260546.021247,672.0,,0.0,179.93438720703125,3259,0.0018313787877559662,3.266334533691406e-05
,,,311314,,412.0,488.70272755622864,1763260547.1752355,,412.0,,,3272,,
0.5729537010192871,5.334615707397461e-05,-0.000102948397397995,311680,0.00011305683437967673,,489.02836751937866,1763260547.5008755,673.0,,0.0,0.0015669859712943435,3275,0.0005734097212553024,-2.2286205291748047
0.5513642430305481,0.00045967474579811096,0.0023087114095687866,311808,0.00011298002937110141,,489.1386282444,1763260547.6111362,673.0,,0.0,0.00011610166257014498,3276,-0.005838602315634489,-0.14534437656402588
,,,313814,,500.0,490.90537118911743,1763260549.3778791,,500.0,,,3296,,
0.5844471454620361,0.00010322872549295425,0.001100202091038227,314112,0.00011159753921674564,,491.210675239563,1763260549.6831832,675.0,,0.0,0.0002157511335099116,3299,-0.0019816234707832336,-0.1359182596206665
0.5989323854446411,7.857568562030792e-05,-0.001259801909327507,318080,0.00010921659122686833,,494.7937033176422,1763260553.2662113,678.0,,0.0,9.4883784186095e-05,3338,-0.0025434568524360657,-0.1898794174194336
0.5250241756439209,0.0002353563904762268,0.0029542166739702225,319360,0.00010844854114111513,,495.9535059928894,1763260554.426014,680.0,,0.0,451.7626953125,3351,0.00239669531583786,-6.079673767089844e-06
