losses/explained_variance,charts/learning_rate,charts/episodic_return,_step,global_step,charts/episodic_length,losses/approx_kl,losses/clipfrac,charts/SPS,_timestamp,losses/value_loss,losses/policy_loss,losses/entropy,losses/old_approx_kl,_runtime
-0.019474029541015625,0.00020768049580510706,,1638,153984,,2.725888043642044e-05,0.0,1008.0,1763260265.455393,0.0003301126998849213,-0.0004194974899291992,0.5987097024917603,-0.0003958744928240776,180.29352116584778
-0.02406156063079834,0.0002047619054792449,,1687,158848,,2.4872832000255585e-05,0.0,1008.0,1763260270.28486,0.00019279104890301824,-0.00028935447335243225,0.5074177980422974,-0.0014343122020363808,185.12298798561096
-0.08340001106262207,0.00020199692517053336,,1732,163456,,0.004021763801574707,0.015625,1008.0,1763260274.8582268,0.00018436765822116286,-0.009618125855922699,0.4932243525981903,0.009293926879763603,189.69635486602783
-0.36826789379119873,0.00020122887508478016,,1745,164736,,0.0012672794982790947,0.0,1008.0,1763260276.1301012,0.000300992134725675,-0.009815067052841187,0.5386210083961487,0.008125794120132923,190.96822929382324
-5.5789947509765625e-05,0.00020076804503332824,,1753,165504,,0.000211348757147789,0.0,1008.0,1763260276.8760533,550.3857421875,0.004166482016444206,0.5802679061889648,-0.004166359081864357,191.71418142318726
0.06390517950057983,0.00020069124002475291,,1754,165632,,0.0013990402221679688,0.0,1008.0,1763260276.9948826,0.005862653721123934,-0.01015058159828186,0.564691424369812,0.017260801047086716,191.83301067352295
-0.13799262046813965,0.00019999999494757503,,1765,166784,,0.0002929726615548134,0.0,1009.0,1763260278.0886948,0.0001526076375739649,0.008198991417884827,0.5042619705200195,-0.004569218493998051,192.9268229007721
9.763240814208984e-05,0.0001998463849304244,,1768,167040,,0.0005060695111751556,0.0,1009.0,1763260278.3252616,513.1392822265625,-0.015758395195007324,0.5753286480903625,-0.01330164261162281,193.16338968276978
,,500.0,1777,167973,500.0,,,,1763260279.208729,,,,,194.04685711860657
0.05736887454986572,0.0001967741991393268,,1818,172160,,0.00015342608094215393,0.0,1008.0,1763260283.5062566,0.004171877633780241,-0.001170910894870758,0.5649217367172241,-0.0038660727441310883,198.34438467025757
-0.218597412109375,0.00019646697910502553,,1823,172672,,6.836466491222382e-05,0.0,1008.0,1763260284.0341191,0.00401865690946579,0.0001584235578775406,0.5013548731803894,-0.00020621344447135925,198.8722472190857
-0.00010883808135986328,0.00019477726891636848,,1851,175488,,0.00029626209288835526,0.0,1008.0,1763260286.8697972,449.1314392089844,0.00730103999376297,0.5634252429008484,-0.0019584903493523598,201.70792531967163
2.5212764739990234e-05,0.0001944700488820672,,1856,176000,,3.212783485651016e-05,0.0,1008.0,1763260287.3760412,444.2083740234375,0.0015451274812221527,0.5755585432052612,0.0004786672070622444,202.21416926383972
-0.09555172920227051,0.000193701998796314,,1868,177280,,0.0003446415066719055,0.0,1008.0,1763260288.5955594,0.00046719933743588626,-0.003135817125439644,0.5817307233810425,-0.0018527042120695114,203.4336874485016
0.06480348110198975,0.00019339477876201272,,1873,177792,,0.0013085110113024712,0.001953125,1008.0,1763260289.1028075,0.0006546787917613983,-0.011368431150913239,0.5413193106651306,0.015850860625505447,203.94093561172485
-0.20655083656311035,0.00019316436373628676,,1877,178176,,0.003329874947667122,0.001953125,1008.0,1763260289.4651172,0.005511292722076178,-0.019931666553020477,0.5908024907112122,0.011476019397377968,204.30324530601501
,,500.0,1886,178990,500.0,,,,1763260290.2761376,,,,,205.1142656803131
-0.045729994773864746,0.00019208909361623228,,1895,179968,,0.005948452278971672,0.005859375,1008.0,1763260291.2882762,0.0002572008816059679,-0.012530157342553139,0.5212470293045044,0.006605695933103561,206.1264042854309
0.21688121557235718,0.00019162826356478035,,1903,180736,,0.00561889074742794,0.01171875,1008.0,1763260292.075165,0.0032060821540653706,-0.0424666553735733,0.5014379024505615,0.008438772521913052,206.91329312324524
-0.00010037422180175781,0.00019147465354762971,,1906,180992,,0.00019090529531240463,0.0,1008.0,1763260292.3245826,259.3894958496094,-0.0002203807234764099,0.5521775484085083,0.007355273701250553,207.1627106666565
,,500.0,1918,182223,500.0,,,,1763260293.519084,,,,,208.3572120666504
-1.3806514739990234,0.0001906297984533012,,1920,182400,,0.0015872791409492493,0.00390625,1008.0,1763260293.7343476,0.00495372898876667,-0.007535682991147041,0.5468271970748901,-0.002216797322034836,208.5724756717682
0.017366886138916016,0.0001890936982817948,,1945,184960,,0.001682664267718792,0.0,1007.0,1763260296.3344228,0.003643959993496537,-0.017632711678743362,0.550880491733551,0.03121306747198105,211.17255091667175
0.05192071199417114,0.00018824884318746626,,1959,186368,,0.00020170025527477264,0.0,1007.0,1763260297.7442358,0.00293649360537529,-0.004044295288622379,0.5911508798599243,-0.0028383731842041016,212.58236384391785
-6.4849853515625e-05,0.00018740398809313774,,1973,187776,,0.0002355426549911499,0.0,1007.0,1763260299.098291,365.3861083984375,0.0008767154067754745,0.536980152130127,0.004262639209628105,213.93641901016235
-1.2183120250701904,0.00018663593800738454,,1985,189056,,2.9142014682292938e-05,0.0,1007.0,1763260300.4356565,0.00032152648782357574,-0.0002581528387963772,0.5237617492675781,-0.0002391887828707695,215.27378463745117
0.2052021622657776,0.00018625191296450794,,1991,189696,,0.0023170290514826775,0.0,1007.0,1763260301.0583565,0.00015781403635628521,-0.00665949285030365,0.5581088066101074,0.0024444470182061195,215.89648461341858
,,500.0,2002,190723,500.0,,,,1763260302.0960338,,,,,216.934161901474
-5.5909156799316406e-05,0.00018533026741351932,,2007,191232,,0.0015121344476938248,0.0,1007.0,1763260302.6342402,348.8055419921875,-0.008551392704248428,0.5522441267967224,-0.0023481734097003937,217.47236824035645
,,500.0,2016,192223,500.0,,,,1763260303.5569386,,,,,218.39506673812866
-0.11264002323150635,0.00018456221732776612,,2019,192512,,0.00019303057342767715,0.0,1007.0,1763260303.8898032,0.0003276111965533346,0.0022850409150123596,0.5800260305404663,0.003633772023022175,218.72793126106262
-0.03962123394012451,0.00018425499729346484,,2024,193024,,0.005713994614779949,0.0,1007.0,1763260304.384743,0.0002774813037831336,-0.04368095099925995,0.599259078502655,-0.011397856287658215,219.22287106513977
-4.112720489501953e-05,0.0001841013872763142,,2027,193280,,0.000231817364692688,0.0,1007.0,1763260304.687797,441.2041015625,0.0024331901222467422,0.5740355253219604,0.003390571102499962,219.52592515945435
-0.2721771001815796,0.00018394777725916356,,2029,193536,,0.0003044959157705307,0.0,1007.0,1763260304.9401855,0.0002188531798310578,-0.0031794756650924683,0.5354430675506592,-0.004946477711200714,219.77831363677979
-0.0021032094955444336,0.00018364055722486228,,2034,194048,,0.0018141865730285645,0.0,1007.0,1763260305.4421356,0.0003083320625592023,-0.010720431804656982,0.523070752620697,0.02210884541273117,220.28026366233826
-0.29711055755615234,0.0001829493121476844,,2045,195200,,0.00045945215970277786,0.0,1007.0,1763260306.6183622,0.0002653326955623925,-0.0014791246503591537,0.5243679881095886,-0.0018779439851641655,221.45649027824402
,,500.0,2051,195723,500.0,,,,1763260307.1652856,,,,,222.00341367721558
-0.00015342235565185547,0.0001825652871048078,,2052,195840,,2.478715032339096e-05,0.0,1007.0,1763260307.2786772,0.013554229401051998,-0.0012234598398208618,0.43186813592910767,-5.1106326282024384e-05,222.1168053150177
0.4169043302536011,0.000181413211976178,,2070,197760,,0.002113903872668743,0.0,1006.0,1763260309.195233,0.010464582592248917,-0.013526182621717453,0.5107466578483582,-0.02289838343858719,224.03336119651794
0.04253464937210083,0.0001811059919418767,,2076,198272,,0.00046872813254594803,0.0,1007.0,1763260309.672939,421.1712646484375,-0.003382790833711624,0.503970742225647,-0.0020576128736138344,224.51106715202332
0.019874155521392822,0.0001802611368475482,,2093,199680,,0.00024410337209701538,0.0,1007.0,1763260311.0797582,256.69976806640625,-0.006507104262709618,0.49941104650497437,0.0031341109424829483,225.91788625717163
0.8096039295196533,0.00018018433183897287,,2094,199808,,6.292015314102173e-05,0.0,1007.0,1763260311.1978974,0.09234371036291122,0.0007308907806873322,0.5196530222892761,0.002256816253066063,226.0360255241394
0.1322547197341919,0.00017903225671034306,,2117,201728,,0.0009794309735298157,0.0,1007.0,1763260313.0924087,375.2234191894531,-0.0013048648834228516,0.47761082649230957,0.008859468623995781,227.93053674697876
,,356.0,2141,203784,356.0,,,,1763260315.1007035,,,,,229.93883156776428
0.8010395169258118,0.00017749615653883666,,2146,204288,,0.00036602187901735306,0.0,1007.0,1763260315.5712953,0.05176344886422157,0.0056586191058158875,0.49596405029296875,-0.0009614629670977592,230.40942335128784
,,261.0,2147,204395,261.0,,,,1763260315.6116576,,,,,230.4497857093811
0.8167400360107422,0.00017741935153026134,,2148,204416,,0.00010772980749607086,0.0,1007.0,1763260315.6901314,122.41905975341797,-0.004296308383345604,0.4457557797431946,0.0048450566828250885,230.52825951576233
0.503384530544281,0.00017703532648738474,,2155,205056,,6.98016956448555e-05,0.0,1007.0,1763260316.3170586,0.059390660375356674,0.0029477793723344803,0.46454671025276184,0.002067391760647297,231.1551866531372
0.3702378273010254,0.00017603686137590557,,2172,206720,,3.847293555736542e-06,0.0,1007.0,1763260317.8920097,0.042006127536296844,-0.00010829605162143707,0.4806368350982666,0.0011332472786307335,232.7301378250122
0.6708551645278931,0.00017526881129015237,,2185,208000,,0.00020984932780265808,0.0,1008.0,1763260319.1353307,3.0278027057647705,0.0005403310060501099,0.5055064558982849,0.007117869332432747,233.97345876693726
-0.403545618057251,0.00017488478624727577,,2192,208640,,1.2499280273914337e-05,0.0,1007.0,1763260319.800756,0.34557512402534485,0.00011813640594482422,0.4362955093383789,0.0007617166265845299,234.6388840675354
0.5669493079185486,0.0001745775662129745,,2198,209152,,0.00024949852377176285,0.0,1007.0,1763260320.339775,266.7959899902344,-0.003508114255964756,0.47553950548171997,-0.004580914042890072,235.177903175354
0.2984323501586914,0.00017450076120439917,,2199,209280,,0.00019050482660531998,0.0,1007.0,1763260320.469453,0.05140150338411331,-0.00407477468252182,0.46057116985321045,0.0007608896121382713,235.30758118629456
0.4119247794151306,0.00017388633568771183,,2211,210304,,0.00010094884783029556,0.0,1007.0,1763260321.5148695,38.0868034362793,0.001270003616809845,0.47185879945755005,-0.0004960624501109123,236.3529975414276
0.047954261302948,0.0001737327256705612,,2214,210560,,2.2671185433864594e-05,0.0,1007.0,1763260321.75854,125.8256607055664,0.0012232623994350433,0.4713253080844879,-0.0026083337143063545,236.59666800498962
-0.20675623416900635,0.0001733487006276846,,2220,211200,,7.697287946939468e-05,0.0,1007.0,1763260322.4153502,0.07273899018764496,-0.0004641413688659668,0.5367081761360168,-0.0005174065008759499,237.2534782886505
-0.0030477046966552734,0.00017319509061053395,,2223,211456,,0.000211264006793499,0.0,1007.0,1763260322.6737134,460.1800231933594,-0.0043182894587516785,0.5523509979248047,-0.00206072349101305,237.51184153556824
0.7125493288040161,0.0001730414805933833,,2225,211712,,9.149499237537384e-05,0.0,1007.0,1763260322.920712,0.040944188833236694,-0.0028453990817070007,0.5691503286361694,-0.0004763510078191757,237.75884008407593
-1.0900754928588867,0.000172964675584808,,2226,211840,,8.786097168922424e-05,0.0,1007.0,1763260323.0468245,0.12755262851715088,0.009861394762992859,0.5654362440109253,0.002381598576903343,237.88495254516602
,,500.0,2227,211939,500.0,,,,1763260323.0880668,,,,,237.92619490623474
,,288.0,2231,212227,288.0,,,,1763260323.4609697,,,,,238.29909777641296
,,392.0,2235,212619,392.0,,,,1763260323.8265326,,,,,238.66466069221497
-0.3888585567474365,0.00017211982049047947,,2241,213248,,0.00014671962708234787,0.0,1007.0,1763260324.4840407,0.017073553055524826,-0.0014524036087095737,0.5086269974708557,0.003336348570883274,239.32216882705688
0.5180976390838623,0.00017173579544760287,,2248,213888,,8.662045001983643e-05,0.0,1007.0,1763260325.1114924,177.67974853515625,0.00254024937748909,0.537055492401123,0.0038277115672826767,239.9496204853058
-0.5487558841705322,0.00017158218543045223,,2250,214144,,0.00027594901621341705,0.0,1007.0,1763260325.3590736,0.0759766697883606,-0.007578302174806595,0.5247329473495483,-0.007324060425162315,240.1972017288208
0.011975347995758057,0.0001714285754133016,,2253,214400,,0.00045987963676452637,0.0,1007.0,1763260325.6432917,452.4183044433594,0.004114814102649689,0.4407846927642822,0.007973261177539825,240.48141980171204
,,500.0,2272,216337,500.0,,,,1763260327.5986767,,,,,242.43680477142334
-4.019937515258789,0.00016973886522464454,,2280,217216,,0.010836181230843067,0.017578125,1007.0,1763260328.4861515,0.0005550713394768536,-0.03557748347520828,0.5137593150138855,0.06603211909532547,243.32427954673767
-0.9993163347244263,0.0001688172051217407,,2295,218752,,0.0006472887471318245,0.0,1006.0,1763260330.0616271,0.0005920455441810191,-0.011045508086681366,0.44600850343704224,0.007849347777664661,244.8997552394867
-1.0557959079742432,0.00016866359510459006,,2298,219008,,0.00031700264662504196,0.0,1006.0,1763260330.3156626,0.004986867308616638,-0.006682053208351135,0.524548351764679,0.006280449219048023,245.15379071235657
0.7666383981704712,0.00016789554501883686,,2310,220288,,0.0008287420496344566,0.0,1006.0,1763260331.6177833,0.0003160150081384927,-0.007025569677352905,0.5064613819122314,0.00399076659232378,246.45591139793396
-0.0001653432846069336,0.00016781874001026154,,2312,220416,,0.0006490461528301239,0.0,1006.0,1763260331.74773,511.3557434082031,-0.008429266512393951,0.4937745928764343,-0.007831741124391556,246.58585810661316
0.10682082176208496,0.00016743471496738493,,2318,221056,,0.00013160426169633865,0.0,1006.0,1763260332.4065251,0.0031349423807114363,0.0022786781191825867,0.4834427237510681,-0.00023094657808542252,247.24465322494507
-0.0008536577224731445,0.00016720429994165897,,2322,221440,,4.03011217713356e-05,0.0,1006.0,1763260332.7867215,284.5575866699219,0.0005191341042518616,0.49794355034828186,0.0011096065863966942,247.6248495578766
-0.8467912673950195,0.00016705068992450833,,2324,221696,,1.268833875656128e-05,0.0,1006.0,1763260333.1333644,0.0002292005519848317,-0.0013646893203258514,0.5057467818260193,0.0010571535676717758,247.9714925289154
0.2438454031944275,0.00016674346989020705,,2329,222208,,0.0007370524108409882,0.0,1006.0,1763260333.6367393,0.00021030072821304202,-0.00351681187748909,0.4678906798362732,0.003995800390839577,248.4748673439026
-3.919301986694336,0.0001661290298216045,,2339,223232,,4.299357533454895e-05,0.0,1006.0,1763260334.6406517,0.00011669082596199587,0.0022507458925247192,0.48138898611068726,0.0008329376578330994,249.47877979278564
0.522539496421814,0.00016589861479587853,,2343,223616,,0.0001009693369269371,0.0,1006.0,1763260335.0094142,0.0002479715913068503,-0.0038624554872512817,0.4524722993373871,0.0020601050928235054,249.8475422859192
-0.2910538911819458,0.00016559139476157725,,2348,224128,,0.00032035447657108307,0.0,1006.0,1763260335.5061388,0.0005453932681120932,-0.005673214793205261,0.4374679625034332,0.006225161254405975,250.3442668914795
-0.45799577236175537,0.00016520736971870065,,2354,224768,,0.0018751975148916245,0.0,1006.0,1763260336.1313117,0.00028569181449711323,-0.013602349907159805,0.44259113073349,0.00469239242374897,250.96943974494934
0.24039530754089355,0.0001646697346586734,,2363,225664,,0.0006337007507681847,0.0,1006.0,1763260336.9993136,0.0007344305049628019,0.0017020441591739655,0.42409443855285645,-0.001639162190258503,251.83744168281555
,,500.0,2389,228337,500.0,,,,1763260339.5748587,,,,,254.4129867553711
,,500.0,2394,228837,500.0,,,,1763260340.040649,,,,,254.87877702713013
,,500.0,2409,230337,500.0,,,,1763260341.5166295,,,,,256.35475754737854
-2.0505685806274414,0.00016082949878182262,,2426,232064,,0.00016640778630971909,0.0,1006.0,1763260343.2837691,0.006007918622344732,-0.0016864649951457977,0.3586655855178833,-0.0005736714228987694,258.1218972206116
-0.00011205673217773438,0.00016059908375609666,,2430,232448,,0.00026106834411621094,0.0,1006.0,1763260343.681715,424.8531799316406,0.0036756135523319244,0.41059309244155884,-0.0023256726562976837,258.51984310150146
-0.0010472536087036133,0.00015944700862746686,,2449,234368,,0.0009011626243591309,0.0,1006.0,1763260345.6447947,416.2453918457031,-0.011645609512925148,0.4607531428337097,0.00468839518725872,260.4829227924347
0.41706860065460205,0.0001584485435159877,,2465,236032,,0.00020110979676246643,0.0,1006.0,1763260347.2940338,0.004692274611443281,-0.0013833418488502502,0.4425283372402191,-0.0038793105632066727,262.13216185569763
0.5305924415588379,0.00015683563833590597,,2491,238720,,0.0035212356597185135,0.001953125,1006.0,1763260349.9888396,3.679818473756313e-05,-0.007187850773334503,0.4400128722190857,-0.03212320804595947,264.82696771621704
0.0002574324607849121,0.00015675883332733065,,2493,238848,,0.0011375676840543747,0.0,1006.0,1763260350.115779,450.4464416503906,-0.00680888444185257,0.4582359790802002,0.0012612231075763702,264.95390701293945
-0.5658746957778931,0.00015591397823300213,,2506,240256,,0.0007651597261428833,0.0,1006.0,1763260351.5153575,7.273955998243764e-05,-0.006694719195365906,0.4740140438079834,-0.003995250910520554,266.35348558425903
-0.1475355625152588,0.0001554531481815502,,2514,241024,,0.0013032685965299606,0.0,1006.0,1763260352.2950568,0.005774273537099361,-0.010705390945076942,0.41756153106689453,0.0031955987215042114,267.13318490982056
-0.5128756761550903,0.00015537634317297488,,2515,241152,,0.00025188643485307693,0.0,1006.0,1763260352.417421,0.0004584479902405292,0.005651980638504028,0.4895259141921997,0.004064819775521755,267.2555491924286
-0.7554519176483154,0.0001550691231386736,,2520,241664,,0.0006057368591427803,0.0,1006.0,1763260352.9467804,0.0005015126662328839,0.001993127167224884,0.4529949426651001,-0.0011835554614663124,267.7849085330963
-0.0006625652313232422,0.0001543010730529204,,2533,242944,,0.00070954579859972,0.0,1006.0,1763260354.212606,185.92352294921875,-0.00306643545627594,0.434499591588974,-0.001753917895257473,269.05073404312134
-0.622848391532898,0.00015384024300146848,,2540,243712,,0.0018313555046916008,0.001953125,1006.0,1763260354.9961443,0.00012001427239738405,-0.026993857696652412,0.478532999753952,0.013220138847827911,269.83427238464355
0.0003708004951477051,0.00015345621795859188,,2547,244352,,8.244253695011139e-05,0.0,1006.0,1763260355.601365,286.86602783203125,-0.0012279469519853592,0.39929014444351196,0.002422664314508438,270.4394931793213
-1.7569551467895508,0.0001519969227956608,,2570,246784,,0.00030954647809267044,0.0,1006.0,1763260357.9262507,0.00021633590222336352,0.0028907135128974915,0.4285883903503418,0.0051291873678565025,272.76437878608704
,,500.0,2571,246837,500.0,,,,1763260357.9798963,,,,,272.81802439689636
,,500.0,2576,247337,500.0,,,,1763260358.4637437,,,,,273.3018717765808
-0.0007748603820800781,0.0001516128977527842,,2577,247424,,0.0001287423074245453,0.0,1006.0,1763260358.5726788,234.2698211669922,-0.0002167094498872757,0.4449331760406494,0.002676701173186302,273.41080689430237
0.2741864323616028,0.00014969278709031641,,2608,250624,,0.00027008913457393646,0.0,1006.0,1763260361.7447,0.00021307467250153422,0.001255229115486145,0.478935182094574,-0.0019927378743886948,276.58282804489136
,,500.0,2610,250837,500.0,,,,1763260361.904472,,,,,276.7426002025604
,,500.0,2630,252837,500.0,,,,1763260363.954011,,,,,278.7921390533447
-0.00055694580078125,0.00014800307690165937,,2636,253440,,0.00036990363150835037,0.0,1006.0,1763260364.6007159,212.5146026611328,0.00348854623734951,0.537352442741394,0.0037896083667874336,279.4388439655304
-0.000645756721496582,0.0001473886368330568,,2646,254464,,0.0009487560018897057,0.0,1006.0,1763260365.616738,0.0010958758648484945,-0.00917765498161316,0.511461615562439,-0.0052543627098202705,280.4548661708832
-0.9080216884613037,0.0001473118318244815,,2647,254592,,0.0001697186380624771,0.0,1006.0,1763260365.736015,0.0004522392409853637,0.003343094140291214,0.4458603262901306,-0.0026628058403730392,280.5741431713104
-0.75555419921875,0.00014723502681590617,,2648,254720,,0.00037933140993118286,0.0,1006.0,1763260365.858017,0.0002067731402348727,-0.002772027626633644,0.44160014390945435,0.004050862044095993,280.6961450576782
-1.067042589187622,0.00014600614667870104,,2668,256768,,0.0017160912975668907,0.001953125,1006.0,1763260367.867819,0.00026738960877992213,-0.0023779459297657013,0.47870373725891113,0.0034690266475081444,282.7059471607208
-0.03281986713409424,0.00014569892664439976,,2673,257280,,0.0050984937697649,0.017578125,1006.0,1763260368.3461637,0.00012161234917584807,-0.02911384031176567,0.4776419699192047,-0.004539048299193382,283.1842918395996
-0.01668846607208252,0.0001450844865757972,,2683,258304,,0.004593462683260441,0.00390625,1006.0,1763260369.3328032,0.00035690958611667156,-0.005557030439376831,0.4489802122116089,0.0012633511796593666,284.1709313392639
-0.6080633401870728,0.00014485407155007124,,2687,258688,,7.58729875087738e-05,0.0,1006.0,1763260369.744042,0.00015960325254127383,0.0033211633563041687,0.4962780773639679,0.0037528574466705322,284.58217000961304
,,500.0,2689,258837,500.0,,,,1763260369.8752162,,,,,284.71334433555603
0.15945309400558472,0.00014454685151576996,,2692,259200,,0.0007526762783527374,0.0,1006.0,1763260370.2239509,0.00022201635874807835,-0.007432033307850361,0.5255782008171082,0.009036187082529068,285.0620789527893
0.0870707631111145,0.0001420890912413597,,2732,263296,,0.0010857759043574333,0.001953125,1007.0,1763260374.2595055,0.00023339576728176326,-0.007098637521266937,0.5251597762107849,-0.004199816845357418,289.097633600235
,,500.0,2752,265337,500.0,,,,1763260376.2260404,,,,,291.06416845321655
,,500.0,2757,265837,500.0,,,,1763260376.7597082,,,,,291.5978362560272
,,500.0,2772,267337,500.0,,,,1763260378.266701,,,,,293.10482907295227
,,500.0,2782,268337,500.0,,,,1763260379.2600276,,,,,294.0981557369232
-0.000586390495300293,0.0001390168908983469,,2783,268416,,0.00025536492466926575,0.0,1006.0,1763260379.3629076,175.6005859375,-0.004088059067726135,0.45706120133399963,-0.0017112214118242264,294.20103573799133
-0.0003955364227294922,0.00013840245082974434,,2793,269440,,0.0009406143799424171,0.0,1007.0,1763260380.3554828,196.21414184570312,0.00038511306047439575,0.43970268964767456,0.0019634952768683434,295.19361090660095
-0.12756216526031494,0.00013648234016727656,,2824,272640,,2.16728076338768e-05,0.0,1006.0,1763260383.630534,0.0003194803139194846,-0.0010043494403362274,0.5213466286659241,0.00037193577736616135,298.4686620235443
-0.4885302782058716,0.00013533026503864676,,2843,274560,,5.041901022195816e-05,0.0,1006.0,1763260385.4911141,0.0067977639846503735,-0.0029617324471473694,0.5481207370758057,-0.002783338539302349,300.32924222946167
0.22229284048080444,0.00013448540994431823,,2857,275968,,0.00010241474956274033,0.0,1007.0,1763260386.844891,0.005143061745911837,0.0004741884768009186,0.5682608485221863,-0.0013164086267352104,301.68301916122437
-0.3145636320114136,0.00013294930977281183,,2882,278528,,0.0002802601084113121,0.0,1006.0,1763260389.4432535,0.0050622690469026566,-0.0059449151158332825,0.5201103687286377,0.0005934396758675575,304.28138160705566
,,500.0,2890,279337,500.0,,,,1763260390.2088392,,,,,305.0469672679901
-0.1448655128479004,0.00013118279457557946,,2911,281472,,8.683372288942337e-05,0.0,1006.0,1763260392.3954237,0.0059883492067456245,-0.002542966976761818,0.555643618106842,-0.0015436364337801933,307.23355174064636
-6.151199340820312e-05,0.00012972349941264838,,2935,283904,,0.001183995045721531,0.0,1006.0,1763260394.8500082,452.2657165527344,0.012431040406227112,0.47051531076431274,-0.02111363410949707,309.6881363391876
,,500.0,2949,285337,500.0,,,,1763260396.2200723,,,,,311.0582003593445
-0.00015914440155029297,0.00012818739924114197,,2960,286464,,5.617644637823105e-05,0.0,1006.0,1763260397.3880982,0.0010383673943579197,0.0010190196335315704,0.5120888352394104,0.002455516718327999,312.22622632980347
-0.8972299098968506,0.00012726573913823813,,2975,288000,,0.00016089528799057007,0.0,1006.0,1763260398.9655933,0.004238698165863752,-0.002159804105758667,0.5153189301490784,-0.0014319755136966705,313.8037214279175
3.6954879760742188e-06,0.0001264208840439096,,2989,289408,,9.363144636154175e-05,0.0,1006.0,1763260400.3315165,485.7920837402344,0.0036333873867988586,0.5267592668533325,-0.001055695116519928,315.1696445941925
-0.32145535945892334,0.0001258832635357976,,2997,290304,,0.0001262873411178589,0.0,1006.0,1763260401.2300012,0.0004170385655015707,-0.0010451599955558777,0.5319333076477051,0.00031680986285209656,316.06812930107117
-0.20994246006011963,0.00012503840844146907,,3011,291712,,0.0037862518802285194,0.0078125,1006.0,1763260402.6660943,0.000563299807254225,0.001490144059062004,0.533105194568634,-0.025143727660179138,317.5042223930359
-0.39927661418914795,0.00012265745317563415,,3051,295680,,0.001040133647620678,0.0,1006.0,1763260406.7049441,0.0005540826823562384,-0.0007841996848583221,0.40368953347206116,-0.005225273780524731,321.54307222366333
,,500.0,3053,295859,500.0,,,,1763260406.8523018,,,,,321.6904299259186
-0.10992467403411865,0.0001217357930727303,,3066,297216,,0.0003418130800127983,0.0,1005.0,1763260408.2861085,0.000712827779352665,0.000916164368391037,0.5068914294242859,-0.0006318381056189537,323.1242365837097
-0.263494610786438,0.00012150537804700434,,3070,297600,,0.0005179494619369507,0.0,1005.0,1763260408.6411657,0.0052135721780359745,-0.0013564536347985268,0.5347822904586792,0.00509275496006012,323.4792938232422
-0.00026667118072509766,0.00012073732796125114,,3083,298880,,0.00046703312546014786,0.0,1006.0,1763260409.873099,170.75582885742188,0.0018684053793549538,0.5474380850791931,-0.005402726121246815,324.7112271785736
-0.0003279447555541992,0.0001198156678583473,,3098,300416,,0.00012946221977472305,0.0,1006.0,1763260411.365067,152.71893310546875,-0.0009258836507797241,0.542483389377594,-0.0060270195826888084,326.20319509506226
-0.0004438161849975586,0.00011950844782404602,,3103,300928,,0.0010672882199287415,0.0,1006.0,1763260411.8616958,506.6082458496094,-0.018547412008047104,0.5790546536445618,-0.0005083456635475159,326.69982385635376
-0.0002511739730834961,0.00011804915266111493,,3127,303360,,7.109437137842178e-05,0.0,1006.0,1763260414.2540238,488.39849853515625,0.0013663172721862793,0.47863948345184326,0.003959140740334988,329.0921518802643
-0.17423546314239502,0.00011789554264396429,,3129,303616,,0.0001379307359457016,0.0,1006.0,1763260414.546497,0.0006476782145909965,0.001843176782131195,0.5013163089752197,-0.0009418334811925888,329.3846251964569
,,500.0,3141,304859,500.0,,,,1763260415.7252536,,,,,330.5633816719055
-0.1418372392654419,0.00011705069482559338,,3143,305024,,1.4658086001873016e-05,0.0,1006.0,1763260415.936572,0.004612375050783157,7.727183401584625e-05,0.5411468148231506,-0.003059905953705311,330.7747001647949
,,500.0,3146,305359,500.0,,,,1763260416.2196622,,,,,331.0577902793884
,,500.0,3161,306859,500.0,,,,1763260417.7747061,,,,,332.6128342151642
-0.3807789087295532,0.00011536098463693634,,3170,307840,,0.0003827633336186409,0.0,1006.0,1763260418.7824194,0.00033978192368522286,0.00048012658953666687,0.4972791075706482,0.008299999870359898,333.6205475330353
-0.02324521541595459,0.00011459293455118313,,3183,309120,,0.0002579428255558014,0.0,1006.0,1763260420.044988,0.0003190193383488804,-0.0060968901962041855,0.5816587805747986,0.007849594578146935,334.8831160068512
-0.02846217155456543,0.00011428571451688185,,3188,309632,,0.00022108852863311768,0.0,1006.0,1763260420.517412,0.00040271878242492676,-0.0015619844198226929,0.537041187286377,-0.0007797107100486755,335.35554003715515
-0.20468544960021973,0.00011251919931964949,,3217,312576,,0.00014841929078102112,0.0,1006.0,1763260423.3610473,0.0046555837616324425,0.0013865157961845398,0.5060425996780396,0.003314720466732979,338.1991753578186
-0.0194244384765625,0.00011205836926819757,,3224,313344,,0.0001423526555299759,0.0,1006.0,1763260424.1095896,0.00020060435053892434,0.0025471653789281845,0.5967913269996643,-0.0027584414929151535,338.947717666626
0.02908480167388916,0.00011067588638979942,,3247,315648,,0.0012025060132145882,0.0,1006.0,1763260426.3694549,0.0006761864060536027,-0.020296037197113037,0.5236979722976685,0.01181569043546915,341.20758295059204
-5.0187110900878906e-05,0.00011052227637264878,,3250,315904,,3.9939768612384796e-05,0.0,1006.0,1763260426.6230958,202.70346069335938,-0.0002436526119709015,0.5572934150695801,0.0007130885496735573,341.4612238407135
