losses/entropy,global_step,charts/episodic_return,losses/explained_variance,charts/learning_rate,charts/SPS,_timestamp,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,losses/value_loss,_runtime,losses/clipfrac,losses/policy_loss,_step
0.5528491735458374,164864,,0.00011116266250610352,0.00020115207007620484,577.0,1763260370.1504686,0.0011002151295542717,0.008186287246644497,,287.8697509765625,311.7173504829407,0.0,-0.006602007895708084,1873
0.5492757558822632,165248,,5.894899368286133e-05,0.00020092165505047888,578.0,1763260370.6122973,0.00034187640994787216,-0.0006830906495451927,,414.17938232421875,312.17917919158936,0.0,0.000487741082906723,1877
,166238,500.0,,,,1763260371.8473752,,,500.0,,313.41425704956055,,,1886
0.49907806515693665,167168,,-0.06613373756408691,0.00019976957992184907,578.0,1763260373.6515205,0.002761506475508213,-0.004871463403105736,,0.00022965004609432071,315.21840238571167,0.0078125,-0.010682113468647003,1895
0.5209878087043762,167936,,-0.7783026695251465,0.00019930874987039715,578.0,1763260374.9225268,0.0003497311845421791,-0.0016576917842030525,,0.005444486625492573,316.48940873146057,0.0,-0.001435399055480957,1903
,168238,500.0,,,,1763260375.374085,,,500.0,,316.9409668445587,,,1906
0.5570042133331299,169472,,0.021148502826690674,0.0001983870897674933,579.0,1763260377.40337,0.0008630910888314247,-0.004728875122964382,,0.005476982332766056,318.97025179862976,0.0,-0.013292480260133743,1918
0.5881102681159973,169728,,0.03781235218048096,0.00019823347975034267,579.0,1763260377.773464,0.00021725427359342575,0.0022193407639861107,,0.00011538142280187458,319.3403458595276,0.0,-0.0005327016115188599,1920
,172238,500.0,,,,1763260380.9012663,,,500.0,,322.46814823150635,,,1945
0.562388002872467,173696,,-0.3588312864303589,0.00019585253903642297,582.0,1763260382.8685534,0.00403498113155365,-0.0014532450586557388,,0.0001617030065972358,324.435435295105,0.001953125,0.008318876847624779,1959
0.5042183995246887,175104,,-0.6962548494338989,0.00019500768394209445,583.0,1763260385.1304145,0.0010290192440152168,0.0020737750455737114,,0.00021277119230944663,326.6972963809967,0.0,-0.001898162066936493,1973
0.540056586265564,176256,,0.04411518573760986,0.00019431643886491656,584.0,1763260386.4407113,7.95554369688034e-05,0.003180878236889839,,0.00019822630565613508,328.0075931549072,0.0,-0.0015599746257066727,1985
0.5142094492912292,176768,,0.0002671480178833008,0.00019400921883061528,584.0,1763260387.0579355,0.00030416063964366913,4.216283559799194e-05,,497.2376708984375,328.6248173713684,0.0,0.0007806532084941864,1991
0.5366952419281006,177920,,0.06383675336837769,0.0001933179737534374,586.0,1763260388.2919724,0.0006875451654195786,0.0034597665071487427,,0.00600214209407568,329.85885429382324,0.0,-0.007952377200126648,2002
0.4993729591369629,178432,,-0.10951781272888184,0.00019301075371913612,586.0,1763260388.8031974,0.0004432462155818939,-0.008450305089354515,,0.004105947446078062,330.3700792789459,0.0,-0.0021962039172649384,2007
0.5820563435554504,179328,,-3.814697265625e-05,0.00019247311865910888,588.0,1763260389.7366235,0.00023777876049280167,0.005246534012258053,,328.816650390625,331.3035054206848,0.0,-0.0032812487334012985,2016
0.5304967761039734,179712,,-0.015401840209960938,0.00019224270363338292,588.0,1763260390.1100442,0.002637014724314213,-0.021323997527360916,,0.00011613720562309027,331.67692613601685,0.00390625,0.01644132286310196,2019
0.5471124649047852,180224,,-0.10266780853271484,0.00019193548359908164,589.0,1763260390.6482513,0.0026831822469830513,0.0060498835518956184,,0.0001568081643199548,332.21513319015503,0.0,0.01036258414387703,2024
0.5361406207084656,180480,,0.24384748935699463,0.000191781873581931,589.0,1763260390.9313037,0.0005105221644043922,-0.002223641611635685,,0.005369630176573992,332.49818563461304,0.0,0.00321892648935318,2027
0.5182205438613892,180736,,-0.06958186626434326,0.00019162826356478035,589.0,1763260391.189429,9.514763951301575e-05,-0.00013559870421886444,,8.863339462550357e-05,332.7563109397888,0.0,0.0009219078347086906,2029
0.5645900368690491,181248,,0.11921751499176025,0.00019132104353047907,590.0,1763260391.749917,0.0005564140155911446,0.0016966378316283226,,0.00017441165982745588,333.3167989253998,0.0,-0.013160422444343567,2034
0.5847786068916321,182272,,1.9550323486328125e-05,0.0001907066034618765,591.0,1763260392.8741655,0.0005211131647229195,-0.007127617485821247,,171.4425048828125,334.44104743003845,0.0,0.00014061108231544495,2045
0.570863664150238,182912,,-0.2152237892150879,0.0001903225784189999,592.0,1763260393.5512686,0.0024572964757680893,0.02379761077463627,,0.006147160194814205,335.118150472641,0.0,-0.013339705765247345,2051
0.5206206440925598,183040,,-0.5131356716156006,0.0001902457734104246,592.0,1763260393.6636581,0.0036747297272086143,-0.002929343841969967,,0.0003653265011962503,335.23054003715515,0.001953125,-0.012192253023386002,2052
,184812,500.0,,,,1763260395.741111,,,500.0,,337.30799293518066,,,2070
0.5639954209327698,185344,,1.519918441772461e-05,0.00018886328325606883,594.0,1763260396.7852943,0.00029557105153799057,0.001277015544474125,,176.9237518310547,338.3521761894226,0.0,0.001613721251487732,2076
0.537009060382843,187136,,0.021531224250793457,0.00018778801313601434,594.0,1763260399.7949493,4.51868399977684e-05,0.00037779752165079117,,0.00020219871657900512,341.3618311882019,0.0,-0.0024081170558929443,2093
0.6196411848068237,187264,,-0.00824892520904541,0.00018771120812743902,594.0,1763260400.023463,0.00027286168187856674,-0.007646222598850727,,0.00012348780001048,341.59034490585327,0.0,-0.0021544992923736572,2094
0.5351918339729309,189184,,-0.002725362777709961,0.00018655913299880922,593.0,1763260403.4927316,0.0024318378418684006,0.007221583276987076,,0.0067175449803471565,345.0596134662628,0.001953125,-0.022590678185224533,2117
0.5735519528388977,190848,,-5.4147868156433105,0.00018556068243924528,593.0,1763260406.4169288,0.0014211088418960571,-0.008227644488215446,,0.040429502725601196,347.98381066322327,0.0,-0.01075916737318039,2141
0.4968058466911316,191232,,0.006083786487579346,0.00018533026741351932,593.0,1763260406.87862,0.001875448040664196,0.004043550230562687,,850.59033203125,348.4455018043518,0.00390625,-0.01935889571905136,2146
0.5385130047798157,191360,,-1.6740038394927979,0.000185253462404944,593.0,1763260407.003152,0.00026908237487077713,0.0010477053001523018,,0.02149534784257412,348.57003378868103,0.0,0.0007024630904197693,2147
0.5449181795120239,191488,,-4.267576694488525,0.00018517665739636868,594.0,1763260407.13692,9.374786168336868e-05,0.0005089016631245613,,0.007576043717563152,348.70380187034607,0.0,0.00100669264793396,2148
0.5450402498245239,192128,,-0.0006687641143798828,0.00018479263235349208,594.0,1763260407.8662562,0.00010780617594718933,-0.0014340896159410477,,198.12704467773438,349.43313813209534,0.0,0.00040848180651664734,2155
0.5206157565116882,193792,,-0.0003374814987182617,0.00018379416724201292,596.0,1763260409.7079978,0.00031067710369825363,0.0028461767360568047,,271.5329284667969,351.274879693985,0.0,0.00010235235095024109,2172
,195174,500.0,,,,1763260411.2091873,,,500.0,,352.7760691642761,,,2185
0.548438549041748,195712,,-2.8344433307647705,0.00018264209211338311,597.0,1763260412.4206777,0.0018517551943659782,0.01178171206265688,,0.01246299035847187,353.98755955696106,0.0,-0.004930245690047741,2192
0.5583956241607666,196352,,-2.540889024734497,0.0001822580670705065,597.0,1763260413.6254075,0.0009789979085326195,-0.002527889795601368,,0.000666370615363121,355.192289352417,0.0,-0.0038893744349479675,2198
0.5563207864761353,196480,,-0.308252215385437,0.0001821812620619312,597.0,1763260413.8366792,0.0007153591141104698,-0.002552156336605549,,0.0007510555442422628,355.4035611152649,0.0,-0.006386421620845795,2199
0.5121361017227173,197632,,-1.7329261302947998,0.0001814900169847533,596.0,1763260415.8658342,0.0001258915290236473,0.0029804380610585213,,0.0043242271058261395,357.4327161312103,0.0,-0.000978328287601471,2211
,197988,500.0,,,,1763260416.3517897,,,500.0,,357.9186716079712,,,2214
0.5513855218887329,198528,,-6.198883056640625e-05,0.00018095238192472607,596.0,1763260417.489768,0.0005224552005529404,0.003377014771103859,,425.97216796875,359.0566499233246,0.0,-0.006362665444612503,2220
0.520148515701294,198912,,-5.936760425567627,0.0001807219668990001,596.0,1763260418.1055906,0.0035495897755026817,0.031434331089258194,,0.0013629710301756859,359.67247247695923,0.0,-0.028135884553194046,2223
0.5636515617370605,199040,,-0.00018775463104248047,0.0001806451618904248,596.0,1763260418.3723226,0.00046545080840587616,-0.003790050745010376,,433.76068115234375,359.939204454422,0.0,0.001605197787284851,2225
0.5629511475563049,199168,,-0.20296931266784668,0.00018056835688184947,596.0,1763260418.5824428,0.00023210886865854263,0.0015366123989224434,,0.003911847248673439,360.14932465553284,0.0,-0.0008317884057760239,2226
0.5779446363449097,199296,,-0.1949840784072876,0.00018049155187327415,596.0,1763260418.7698646,0.0004702620208263397,-0.003699636086821556,,0.00015248845738824457,360.3367464542389,0.0,0.0010858401656150818,2227
0.5862491726875305,199680,,-0.04386425018310547,0.0001802611368475482,596.0,1763260419.4540813,3.180466592311859e-06,0.0004481477662920952,,0.003429883159697056,361.0209631919861,0.0,-5.9429556131362915e-05,2231
0.5057725310325623,200064,,-0.00036835670471191406,0.00018003072182182223,596.0,1763260420.1546419,0.00017422903329133987,-0.0015078047290444374,,387.5130615234375,361.72152376174927,0.0,-0.00014392659068107605,2235
0.5669450759887695,200704,,-0.045857787132263184,0.00017964669677894562,596.0,1763260421.3313274,9.022187441587448e-05,0.003631184808909893,,0.004348626360297203,362.8982093334198,0.0,-0.0013336054980754852,2241
0.49613797664642334,201472,,-0.591749906539917,0.0001791858667274937,596.0,1763260422.75584,0.000657055526971817,-0.002783762291073799,,0.00017469911836087704,364.3227219581604,0.0,0.009631127119064331,2248
0.5433894395828247,201600,,1.4007091522216797e-05,0.00017910906171891838,596.0,1763260423.0115178,0.00018562376499176025,0.001041153445839882,,292.4903564453125,364.5783996582031,0.0,0.004379257559776306,2250
0.5365329384803772,201984,,-0.10028135776519775,0.00017887864669319242,596.0,1763260423.6154685,0.0010943030938506126,0.013656050898134708,,0.00015256642655003816,365.18235039711,0.0,0.0072405412793159485,2253
0.564046323299408,203904,,-0.15297234058380127,0.00017772657156456262,595.0,1763260427.002919,0.0004674093797802925,-0.0031556161120533943,,0.00012058496213285252,368.56980085372925,0.0,-0.003129243850708008,2272
0.529468834400177,204672,,0.1384958028793335,0.0001772657415131107,595.0,1763260428.4315405,0.0013792980462312698,0.009957844391465187,,0.004173926543444395,369.9984223842621,0.0,0.0053101894445717335,2280
0.5254366397857666,206208,,0.30764394998550415,0.00017634408141020685,596.0,1763260430.5616868,0.000898607075214386,-0.010606305673718452,,0.004263055976480246,372.128568649292,0.0,-0.009154044091701508,2295
,206488,500.0,,,,1763260430.8659017,,,500.0,,372.4327836036682,,,2298
0.557642936706543,207872,,-0.20660638809204102,0.0001753456162987277,598.0,1763260432.415038,0.0010478897020220757,0.0055953869596123695,,0.00015240693755913526,373.981920003891,0.0,0.0055892691016197205,2310
0.5476405620574951,208000,,4.9948692321777344e-05,0.00017526881129015237,598.0,1763260432.57469,2.4302862584590912e-05,0.0010479716584086418,,238.31727600097656,374.1415719985962,0.0,-2.99699604511261e-05,2312
0.4977107644081116,208640,,-0.3320884704589844,0.00017488478624727577,598.0,1763260433.2573698,0.0008982513099908829,7.321685552597046e-05,,0.0040478832088410854,374.8242516517639,0.001953125,0.0015632398426532745,2318
0.5057163238525391,209024,,-6.0439109802246094e-05,0.0001746543712215498,599.0,1763260433.6895485,0.00027975253760814667,-0.0012196749448776245,,315.7554931640625,375.25643038749695,0.0,-0.0013832300901412964,2322
0.5367441773414612,209280,,-0.0256880521774292,0.00017450076120439917,599.0,1763260433.9518397,0.0004078848287463188,0.0027635199949145317,,0.00016236781084444374,375.51872158050537,0.0,-0.011222660541534424,2324
0.5218859910964966,209792,,-0.10417604446411133,0.0001741935411700979,599.0,1763260434.5057864,0.00018321257084608078,-0.007143112830817699,,0.0001688303891569376,376.0726683139801,0.0,-0.0006354525685310364,2329
0.5328920483589172,210816,,0.0018851161003112793,0.00017357911565341055,600.0,1763260435.652182,0.001244797371327877,0.005828189663589001,,0.0002477998787071556,377.2190639972687,0.0,-0.01037219911813736,2339
0.5095473527908325,211200,,0.25504881143569946,0.0001733487006276846,601.0,1763260436.0679803,0.0008094124495983124,0.0028938855975866318,,0.005781872663646936,377.63486218452454,0.0,-0.0016390159726142883,2343
0.5608620643615723,211712,,-0.11853194236755371,0.0001730414805933833,601.0,1763260436.62507,0.0005532940849661827,-0.0024451138451695442,,0.005294583737850189,378.19195199012756,0.0,-0.006219458766281605,2348
0.5372194051742554,212352,,-0.08090782165527344,0.0001726574555505067,602.0,1763260437.31469,0.00035000499337911606,0.004365134052932262,,0.00035137933446094394,378.88157200813293,0.0,0.001322764903306961,2354
0.4945133626461029,213248,,-0.04240226745605469,0.00017211982049047947,603.0,1763260438.275961,0.0016155345365405083,0.010402577929198742,,0.0003222487575840205,379.8428428173065,0.0,-0.0007099509239196777,2363
0.5493117570877075,215936,,-0.07032203674316406,0.00017050691531039774,605.0,1763260441.1505435,0.0005248691886663437,-0.0023472532629966736,,0.0002022625267272815,382.7174253463745,0.0,-0.005076289176940918,2389
0.5930923223495483,216448,,-0.01650869846343994,0.00017019969527609646,606.0,1763260441.6801083,0.0003789020702242851,-0.0027638906612992287,,0.00019640912069007754,383.2469902038574,0.0,-0.00027523934841156006,2394
0.5257139205932617,219520,,0.06501936912536621,0.00016835637507028878,609.0,1763260445.0121272,0.0025006169453263283,0.005777907557785511,,0.0073461877182126045,386.5790090560913,0.001953125,-0.023092374205589294,2426
0.6243410110473633,219904,,-5.1975250244140625e-05,0.00016812596004456282,609.0,1763260445.4459684,0.0007884856313467026,-0.0023653358221054077,,280.3006896972656,387.0128502845764,0.0,0.009648077189922333,2430
0.4568188190460205,221824,,-0.00015938282012939453,0.000166973884915933,611.0,1763260447.5000308,0.001208581030368805,0.01819203794002533,,403.0523986816406,389.066912651062,0.0,0.0011162161827087402,2449
0.6117684841156006,223488,,-0.014065861701965332,0.00016597541980445385,613.0,1763260449.3206363,0.0006530517712235451,0.009170717559754848,,0.004295256454497576,390.8875181674957,0.0,0.007389500737190247,2465
0.5446004867553711,225152,,0.0004749894142150879,0.0001649769546929747,614.0,1763260451.4132524,1.841876655817032e-05,0.0004074098542332649,,825.48681640625,392.9801342487335,0.0,1.0021030902862549e-06,2491
0.6017858386039734,225408,,0.1148906946182251,0.00016482334467582405,614.0,1763260451.6787713,0.0006029494106769562,0.0053497906774282455,,0.0007417953456752002,393.2456531524658,0.0,-0.004415072500705719,2493
,226583,500.0,,,,1763260453.0012565,,,500.0,,394.5681383609772,,,2506
0.5777385234832764,227456,,-0.12169826030731201,0.00016359446453861892,616.0,1763260453.9357316,0.002595667727291584,-0.007058705203235149,,0.00017150299390777946,395.5026135444641,0.00390625,-0.004435772076249123,2514
,227583,500.0,,,,1763260453.990938,,,500.0,,395.55781984329224,,,2515
,228083,500.0,,,,1763260454.594971,,,500.0,,396.1618528366089,,,2520
0.4883630871772766,229376,,0.15681099891662598,0.00016244238940998912,617.0,1763260456.272885,0.00043411552906036377,0.0022078603506088257,,0.00018898934649769217,397.83976697921753,0.0,0.0032884255051612854,2533
,230083,500.0,,,,1763260457.0222208,,,500.0,,398.58910274505615,,,2540
0.5334242582321167,230784,,-0.7567167282104492,0.00016159754886757582,618.0,1763260457.8597438,0.0003979736939072609,-0.001873132772743702,,0.0036196024157106876,399.4266257286072,0.0,-0.006424844264984131,2547
0.5866435766220093,233088,,-9.059906005859375e-06,0.00016021505871322006,620.0,1763260460.44422,0.00013556890189647675,0.00011947005987167358,,373.66461181640625,402.01110196113586,0.0,-0.0003946945071220398,2570
0.5400856137275696,233216,,-0.021289825439453125,0.00016013825370464474,620.0,1763260460.5781324,0.0002375645563006401,-0.0041321394965052605,,0.004754263907670975,402.14501428604126,0.0,-0.00020906329154968262,2571
0.5599966645240784,233728,,-0.014435529708862305,0.00015983103367034346,620.0,1763260461.3733633,0.00027025118470191956,-0.002934768795967102,,0.0036660381592810154,402.9402451515198,0.0,-0.0005524493753910065,2576
0.5088871121406555,233856,,0.020364582538604736,0.00015975422866176814,620.0,1763260461.5977519,3.298930823802948e-05,0.0012456122785806656,,0.000259957741945982,403.1646337509155,0.0,0.0011618584394454956,2577
0.5380887389183044,236672,,0.0016423463821411133,0.0001580645184731111,621.0,1763260465.837368,0.00010823644697666168,0.003181256353855133,,607.5808715820312,407.4042499065399,0.0,0.0011166706681251526,2608
0.5414361953735352,236800,,-0.0017333030700683594,0.00015798771346453577,621.0,1763260466.0722759,1.4151446521282196e-05,0.0007389774546027184,,356.16290283203125,407.6391577720642,0.0,-0.0027751922607421875,2610
0.5797116756439209,238848,,-4.017353057861328e-05,0.00015675883332733065,621.0,1763260469.2956648,0.0005771191790699959,-0.005562779493629932,,376.5579528808594,410.8625466823578,0.0,0.007663846015930176,2630
0.5361602306365967,239488,,-0.1965045928955078,0.00015637480828445405,621.0,1763260470.0654495,8.926726877689362e-05,-0.002383759245276451,,0.004791567102074623,411.6323313713074,0.0,-0.0026235431432724,2636
0.5417424440383911,240512,,-0.5181872844696045,0.00015576036821585149,622.0,1763260471.2496998,0.001125844195485115,0.006091676652431488,,0.0010061697103083134,412.8165817260742,0.0,-0.0028262920677661896,2646
0.5689588785171509,240640,,-6.198922157287598,0.00015568356320727617,622.0,1763260471.3943572,0.0004011206328868866,0.0032578501850366592,,0.0008490351028740406,412.96123909950256,0.0,-0.008009113371372223,2647
,240751,500.0,,,,1763260471.4475646,,,500.0,,413.0144464969635,,,2648
,242751,500.0,,,,1763260473.8113537,,,500.0,,415.378235578537,,,2668
,243251,500.0,,,,1763260474.3704758,,,500.0,,415.9373576641083,,,2673
0.4958454370498657,244224,,-4.291534423828125e-06,0.0001535330229671672,625.0,1763260475.518843,8.579343557357788e-05,0.0027815215289592743,,139.93157958984375,417.08572483062744,0.0,0.00044407695531845093,2683
,244714,500.0,,,,1763260475.979364,,,500.0,,417.54624581336975,,,2687
,244786,72.0,,,,1763260476.1234436,,,72.0,,417.69032549858093,,,2689
0.5535507202148438,245120,,-0.1863342523574829,0.00015299538790713996,625.0,1763260476.5312746,0.0001108730211853981,0.0020932676270604134,,0.0003685491974465549,418.09815645217896,0.0,0.001318763941526413,2692
0.5514236092567444,249088,,0.11158788204193115,0.00015061443264130503,628.0,1763260481.011106,0.004534448496997356,-0.02706587314605713,,0.00013490721175912768,422.577987909317,0.001953125,-0.012922622263431549,2732
0.5669910311698914,251136,,-0.013473153114318848,0.00014938556705601513,630.0,1763260483.2774527,0.002054319716989994,0.008971764706075191,,0.0002450890024192631,424.84433460235596,0.0,-0.02307508885860443,2752
0.5741205215454102,251648,,0.004033446311950684,0.00014907834702171385,630.0,1763260483.8331425,0.00017821695655584335,-0.003948182798922062,,5.549900379264727e-05,425.4000244140625,0.0,0.0026856549084186554,2757
0.5463790893554688,253184,,0.0035858154296875,0.00014815668691881,631.0,1763260485.6461256,0.0008914880454540253,0.009211599826812744,,0.0002736214082688093,427.21300745010376,0.0,-0.006996329873800278,2772
0.5777726173400879,254208,,0.008174300193786621,0.00014754224685020745,632.0,1763260486.7889547,0.002331881783902645,-0.0012013567611575127,,0.0001853198482422158,428.35583662986755,0.0,-0.012433737516403198,2782
,254322,500.0,,,,1763260486.8393748,,,500.0,,428.4062566757202,,,2783
,255322,500.0,,,,1763260487.9543364,,,500.0,,429.5212182998657,,,2793
0.5787954330444336,258432,,-0.00011134147644042969,0.00014500768156722188,635.0,1763260491.5830393,0.0010186312720179558,-0.0006807083263993263,,296.639892578125,433.14992117881775,0.0,-0.00042085349559783936,2824
0.505146324634552,260352,,-4.184246063232422e-05,0.00014385560643859208,636.0,1763260493.7589803,4.959944635629654e-05,-0.002309477888047695,,456.3977966308594,435.32586216926575,0.0,-0.001632625237107277,2843
,261612,114.0,,,,1763260495.1978161,,,114.0,,436.76469802856445,,,2857
0.5446052551269531,264064,,-0.5375678539276123,0.0001416282611899078,638.0,1763260498.1168284,0.00028879381716251373,0.0009373743087053299,,0.005980327725410461,439.6837103366852,0.0,0.0008488036692142487,2882
0.4814087152481079,264832,,0.0010085701942443848,0.00014116743113845587,639.0,1763260498.9690294,0.0010003754869103432,-0.009179274551570415,,164.12042236328125,440.53591132164,0.0,-0.001047760248184204,2890
0.5537005662918091,267008,,-0.06802177429199219,0.00013986174599267542,640.0,1763260501.772703,0.0005570119246840477,-0.008975918404757977,,0.003673360450193286,443.3395848274231,0.0,-0.013557065278291702,2911
0.5335797667503357,269440,,-2.491474151611328e-05,0.00013840245082974434,641.0,1763260504.5872035,2.9481016099452972e-05,-0.0020946720615029335,,409.50238037109375,446.15408539772034,0.0,7.984787225723267e-05,2935
0.5518256425857544,270720,,0.042375028133392334,0.00013763441529590636,642.0,1763260506.0442078,6.367452442646027e-05,0.0008091777563095093,,0.0003036315320059657,447.6110897064209,0.0,-0.0002331063151359558,2949
0.5483018159866333,271744,,-6.103515625e-05,0.0001370199752273038,643.0,1763260507.1719012,0.0002822279930114746,0.0010923538357019424,,494.1632995605469,448.738783121109,0.0,0.0019865408539772034,2960
,273262,63.0,,,,1763260508.7941523,,,63.0,,450.36103415489197,,,2975
0.5566689968109131,274688,,-0.4288654327392578,0.00013525346003007144,645.0,1763260510.5085614,0.0003113187849521637,-0.0018041152507066727,,0.0003381536225788295,452.07544326782227,0.0,-0.002805165946483612,2989
0.5624030828475952,275456,,0.07690751552581787,0.00013479262997861952,645.0,1763260511.3534253,0.00027457159012556076,-0.00184651929885149,,0.004659070633351803,452.9203071594238,0.0,0.0007208585739135742,2997
0.5444550514221191,276864,,0.0002993345260620117,0.000133947774884291,646.0,1763260512.9250226,0.0008833259344100952,0.0033370573073625565,,0.0013206079602241516,454.4919044971466,0.0,-0.0009115170687437057,3011
0.48852014541625977,280832,,0.0029056668281555176,0.00013156681961845607,649.0,1763260517.3213236,0.00022651813924312592,0.007381971925497055,,146.3624267578125,458.8882055282593,0.0,0.0019774287939071655,3051
,281051,245.0,,,,1763260517.4977863,,,245.0,,459.06466817855835,,,3053
,282250,500.0,,,,1763260518.9128087,,,500.0,,460.4796905517578,,,3066
,282750,500.0,,,,1763260519.389528,,,500.0,,460.95640993118286,,,3070
0.48001033067703247,284032,,-0.05244243144989014,0.00012964669440407306,651.0,1763260520.8804684,0.00036436133086681366,0.001250559464097023,,0.00023670552764087915,462.4473502635956,0.0,-0.007401546463370323,3083
0.5175025463104248,285568,,-0.12035465240478516,0.00012872503430116922,652.0,1763260522.6294858,8.685886859893799e-05,-0.0004984550178050995,,0.0001928375568240881,464.1963677406311,0.0,0.00020140781998634338,3098
0.4762187600135803,286080,,0.2722851634025574,0.00012841781426686794,652.0,1763260523.213931,2.917461097240448e-05,-0.0004911124706268311,,0.00020065894932486117,464.7808129787445,0.0,6.029754877090454e-05,3103
0.517220139503479,288512,,-0.009134769439697266,0.00012695851910393685,653.0,1763260526.0187368,0.00022955145686864853,-0.004610062576830387,,0.00025048258248716593,467.58561873435974,0.0,-0.007630430161952972,3127
,288750,500.0,,,,1763260526.1971083,,,500.0,,467.7639901638031,,,3129
0.542357861995697,289920,,-0.08153891563415527,0.00012611366400960833,654.0,1763260527.6731043,0.0005575735121965408,-0.007278887555003166,,0.003651861334219575,469.23998618125916,0.0,-0.002197355031967163,3141
0.49522656202316284,290176,,-0.013431906700134277,0.00012596006854437292,654.0,1763260527.94986,4.975311458110809e-05,-0.0014732703566551208,,0.00013263101573102176,469.5167419910431,0.0,0.0013350322842597961,3143
0.546737790107727,290432,,0.04908508062362671,0.00012580645852722228,654.0,1763260528.2486737,0.00016026385128498077,0.002632351592183113,,0.00376130361109972,469.81555557250977,0.0,-0.010495464317500591,3146
0.49651265144348145,292864,,9.912252426147461e-05,0.0001243471633642912,656.0,1763260531.068248,1.9681639969348907e-05,-0.0009709475561976433,,121.37480163574219,472.63512992858887,0.0,9.543448686599731e-05,3170
,294250,500.0,,,,1763260532.5917575,,,500.0,,474.15863943099976,,,3183
,294750,500.0,,,,1763260533.215921,,,500.0,,474.7828028202057,,,3188
0.5155524015426636,297728,,-0.07979166507720947,0.00012142857303842902,658.0,1763260536.6838741,2.4567358195781708e-05,-0.0005426285788416862,,0.00016920595953706652,478.25075602531433,0.0,-0.0010510720312595367,3217
0.5320875644683838,298368,,-3.314018249511719e-05,0.00012104454799555242,659.0,1763260537.428915,6.084330379962921e-05,0.0038544125854969025,,273.3173828125,478.995796918869,0.0,2.1792948246002197e-05,3224
,300750,500.0,,,,1763260539.7953784,,,500.0,,481.3622603416443,,,3247
0.5257512331008911,301056,,-0.1083521842956543,0.0001194316428154707,661.0,1763260540.1382973,0.00035289302468299866,0.0034574344754219055,,0.0002095920208375901,481.70517921447754,0.0,0.00042548589408397675,3250
,301250,500.0,,,,1763260540.2960455,,,500.0,,481.8629274368286,,,3252
0.488770067691803,301568,,-0.19485163688659668,0.00011912442278116941,661.0,1763260540.6841967,0.00017081573605537415,0.003557402640581131,,0.0002274656726513058,482.25107860565186,0.0,0.00032348930835723877,3255
0.5641483068466187,301952,,-0.07975876331329346,0.00011889400775544345,661.0,1763260541.060666,4.777219146490097e-05,-0.0008956817910075188,,0.0031340671703219414,482.62754797935486,0.0,-0.0019102245569229126,3259
,303250,500.0,,,,1763260542.323517,,,500.0,,483.890398979187,,,3272
0.5489290356636047,303616,,-0.06347620487213135,0.00011789554264396429,663.0,1763260542.6886508,0.00026269443333148956,-0.0021742619574069977,,0.00012115659774281085,484.25553274154663,0.0,-0.008196067065000534,3275
0.5162615180015564,303744,,-0.04233741760253906,0.00011781873763538897,663.0,1763260542.833068,0.00016655679792165756,-0.004239949397742748,,0.00015536356659140438,484.39994978904724,0.0,-0.002123437821865082,3276
,305750,500.0,,,,1763260544.81292,,,500.0,,486.3798019886017,,,3296
0.508529782295227,306048,,-0.01838219165802002,0.00011643625475699082,664.0,1763260545.187672,0.0004473840817809105,-0.004087257198989391,,0.00020959156972821802,486.75455379486084,0.0,-0.004372101277112961,3299
0.5847069025039673,310016,,0.022007286548614502,0.00011405529949115589,668.0,1763260548.7454078,0.00010527856647968292,0.001907646656036377,,0.00010920212662313133,490.31228971481323,0.0,-0.001800626516342163,3338
0.5711936354637146,311296,,-8.916854858398438e-05,0.00011328724940540269,669.0,1763260549.8988266,0.00022459309548139572,0.005528089590370655,,408.1080627441406,491.4657084941864,0.0,0.0036903172731399536,3351
0.5112147331237793,311936,,0.06581509113311768,0.00011290322436252609,669.0,1763260550.4853146,5.6199729442596436e-05,0.002568960189819336,,0.002473345957696438,492.05219650268555,0.0,-0.0010155439376831055,3357
,312250,500.0,,,,1763260550.727497,,,500.0,,492.2943789958954,,,3360
0.5584394931793213,316160,,-0.0852433443069458,0.00011036866635549814,673.0,1763260554.2615664,0.0002625882625579834,0.00241813063621521,,0.00027915259124711156,495.82844829559326,0.0,-0.0008825808763504028,3398
0.5764122009277344,316416,,-0.009169936180114746,0.0001102150563383475,673.0,1763260554.5193448,0.00016939174383878708,0.00010552164167165756,,0.0032008765265345573,496.08622670173645,0.0,0.0007638260722160339,3401
0.5764290690422058,316928,,-0.2384103536605835,0.00010990783630404621,674.0,1763260554.9657073,1.4891847968101501e-05,0.001645231619477272,,0.0032304234337061644,496.5325891971588,0.0,0.0005607977509498596,3406
0.5833368301391602,317056,,0.1436532735824585,0.0001098310312954709,674.0,1763260555.075569,5.789846181869507e-05,0.0010409075766801834,,0.00016732185031287372,496.64245080947876,0.0,-0.0004934147000312805,3407
,318250,500.0,,,,1763260556.1317377,,,500.0,,497.6986196041107,,,3419
0.5730310082435608,318976,,0.01266545057296753,0.00010867895616684109,675.0,1763260556.823002,8.086580783128738e-05,0.00035674404352903366,,0.003416510997340083,498.38988399505615,0.0,-0.0020121559500694275,3426
