charts/SPS,losses/explained_variance,losses/value_loss,_step,charts/episodic_length,losses/approx_kl,charts/episodic_return,losses/clipfrac,_runtime,global_step,losses/policy_loss,losses/old_approx_kl,losses/entropy,charts/learning_rate,_timestamp
687.0,-0.00042498111724853516,421.39434814453125,3406,,0.0006159702315926552,,0.0,497.18053674697876,323584,-0.0060594528913497925,0.007115800864994526,0.5524690747261047,0.00010591397585812956,1763260555.6159518
687.0,0.07913362979888916,0.0036940360441803932,3407,,0.00019064638763666153,,0.0,497.2894253730774,323712,-0.0003601685166358948,-0.003765852190554142,0.5205445885658264,0.00010583717084955424,1763260555.7248404
688.0,0.002530395984649658,0.00018209422705695033,3419,,5.962047725915909e-05,,0.0,498.42822217941284,324992,-0.0014260979369282722,0.0008125724270939827,0.5806799530982971,0.00010506912803975865,1763260556.8636372
688.0,7.867813110351562e-05,181.8477020263672,3426,,0.0003535561263561249,,0.0,499.02478218078613,325632,-0.005930759012699127,0.002262057736515999,0.5584860444068909,0.00010468510299688205,1763260557.4601972
689.0,0.004989802837371826,0.00020920233509968966,3428,,3.87243926525116e-06,,0.0,499.2424728870392,325888,-0.000543106347322464,-3.997236490249634e-06,0.571526050567627,0.00010453149297973141,1763260557.677888
689.0,-0.0004655122756958008,417.615234375,3435,,8.77799466252327e-05,,0.0,499.79370164871216,326528,0.00029509421437978745,0.0011924924328923225,0.5854086875915527,0.00010414746793685481,1763260558.2291167
690.0,-0.0008807182312011719,272.84918212890625,3450,,8.837413042783737e-05,,0.0,501.2422754764557,328064,-0.0008750930428504944,0.0021874411031603813,0.575107753276825,0.00010322580783395097,1763260559.6776905
690.0,-0.1045997142791748,0.004380067344754934,3451,,0.00038090813905000687,,0.0,501.3529198169708,328192,-0.006319038569927216,0.005293569527566433,0.5027896165847778,0.00010314900282537565,1763260559.7883348
691.0,-0.28611505031585693,0.00024879875127226114,3462,,8.310936391353607e-05,,0.0,502.38229966163635,329344,0.001394103281199932,-0.002363329753279686,0.5684047937393188,0.00010245775774819776,1763260560.8177147
692.0,-0.001383662223815918,556.2735595703125,3476,,6.719958037137985e-05,,0.0,503.5219395160675,330624,0.0010441876947879791,-0.0015393635258078575,0.534913182258606,0.00010168970766244456,1763260561.9573545
693.0,-0.058664679527282715,0.0002891054027713835,3479,,0.00018780864775180817,,0.0,503.85071539878845,331008,-0.007006339728832245,0.0007379259914159775,0.545524001121521,0.0001014592926367186,1763260562.2861304
694.0,-0.13354194164276123,0.00038207153556868434,3498,,0.001716630533337593,,0.0,505.47651505470276,332800,0.0022193938493728638,-0.006676342338323593,0.5786134600639343,0.00010038402251666412,1763260563.91193
695.0,-0.039115071296691895,0.00027424536528997123,3503,,8.879415690898895e-05,,0.0,505.921587228775,333312,-0.001507982611656189,0.0020550210028886795,0.5903536677360535,0.00010007680248236284,1763260564.3570023
695.0,-0.0036295652389526367,0.00027249037520959973,3513,,0.0001388993114233017,,0.0,506.8361556529999,334336,0.0010379478335380554,0.0008337199687957764,0.5975217819213867,9.946236241376027e-05,1763260565.2715707
696.0,-0.00022780895233154297,277.4043884277344,3525,,8.344557136297226e-05,,0.0,507.9820694923401,335488,-0.0009580142796039581,0.0004065064713358879,0.5473277568817139,9.877112461254e-05,1763260566.4174845
,,,3537,500.0,,500.0,,509.3137905597687,336884,,,,,1763260567.7492056
698.0,0.415841281414032,0.00396145461127162,3554,,1.6913749277591705e-05,,0.0,511.0850145816803,338560,0.0009926185011863708,0.00036157015711069107,0.5986889004707336,9.692780440673232e-05,1763260569.5204296
698.0,-0.27726852893829346,0.000514172250404954,3555,,0.0009682420641183853,,0.0,511.1982822418213,338688,-0.004956028424203396,-0.0030222926288843155,0.556190013885498,9.6850999398157e-05,1763260569.6336973
699.0,-0.08437740802764893,0.0004550411831587553,3576,,0.0014358898624777794,,0.0,513.3814706802368,340864,-0.00715742539614439,0.0003402670845389366,0.45761552453041077,9.554531425237656e-05,1763260571.8168857
699.0,-0.0009022951126098633,115.18710327148438,3578,,0.00021977722644805908,,0.0,513.5225818157196,340992,0.0030649974942207336,-0.004356987774372101,0.5495919585227966,9.546850924380124e-05,1763260571.9579968
700.0,-0.11196959018707275,0.00043849373469129205,3581,,0.0015069395303726196,,0.0,513.9001581668854,341376,0.007879965007305145,0.002086503431200981,0.49598878622055054,9.523809421807528e-05,1763260572.3355732
700.0,-1.4806127548217773,0.0004323840548750013,3589,,9.76119190454483e-06,,0.0,514.6808850765228,342144,-0.0005256384611129761,0.001087096519768238,0.5303497314453125,9.477726416662335e-05,1763260573.1163
702.0,0.6150340437889099,0.004353620111942291,3613,,0.0028893249109387398,,0.0,517.1888148784637,344576,-0.012533754110336304,0.010348512791097164,0.5092923641204834,9.331796900369227e-05,1763260575.62423
702.0,-0.0003001689910888672,411.15625,3622,,0.0004306500777602196,,0.0,518.1113216876984,345472,0.001897759735584259,-0.0007418831810355186,0.5592207908630371,9.278034121962264e-05,1763260576.5467367
,,,3640,500.0,,500.0,,519.9763648509979,347384,,,,,1763260578.4117799
704.0,0.00036340951919555664,289.6332092285156,3656,,2.5177374482154846e-05,,0.0,521.6553862094879,348928,0.0001379363238811493,-0.00025958940386772156,0.5448359251022339,9.0706605988089e-05,1763260580.0908012
705.0,-0.4797760248184204,0.0003989825490862131,3669,,0.0033936388790607452,,0.0,523.0731575489044,350336,-0.007557578384876251,-0.010602733120322227,0.58696049451828,8.986175089376047e-05,1763260581.5085726
705.0,0.015230238437652588,0.00039258640026673675,3679,,0.0003285203129053116,,0.0,524.1247591972351,351360,-0.002151165157556534,-0.007294299080967903,0.5552067756652832,8.924731082515791e-05,1763260582.5601742
706.0,-0.4241539239883423,0.0005293023423291743,3683,,0.0002915719524025917,,0.0,524.5257053375244,351744,0.00615750253200531,0.0010737134143710136,0.5489141345024109,8.901689579943195e-05,1763260582.9611204
706.0,-0.42703723907470703,0.0004783213953487575,3684,,0.0006603552028536797,,0.0,524.665045261383,351872,-0.003661505877971649,0.009805203415453434,0.5210305452346802,8.894009079085663e-05,1763260583.1004603
707.0,-0.3442429304122925,0.0007437811000272632,3711,,2.890080213546753e-05,,0.0,527.5600297451019,354688,0.0013463087379932404,0.0023570843040943146,0.5444056987762451,8.725038060219958e-05,1763260585.9954448
,,,3713,500.0,,500.0,,527.733496427536,354884,,,,,1763260586.1689115
707.0,0.6254842281341553,0.0038659507408738136,3715,,0.001177813857793808,,0.0,527.985062122345,355072,-0.011577263474464417,-0.002232147380709648,0.48836520314216614,8.701997285243124e-05,1763260586.4204772
708.0,-0.5202751159667969,0.0004852197889704257,3731,,0.0010815942659974098,,0.0,529.7116103172302,356736,-0.01511787623167038,0.018073834478855133,0.5405753254890442,8.602150774095207e-05,1763260588.1470253
708.0,-0.0004115104675292969,263.043212890625,3734,,0.00016821455210447311,,0.0,530.0034670829773,356992,0.0003703087568283081,0.0025923950597643852,0.511720597743988,8.586789772380143e-05,1763260588.438882
709.0,-0.7916398048400879,0.0005699443863704801,3755,,6.414949893951416e-06,,0.0,532.2645175457001,359168,-0.00040366873145103455,-0.0013591442257165909,0.5508037805557251,8.456221257802099e-05,1763260590.6999326
710.0,-0.2670557498931885,0.00066200370201841,3775,,0.0008517708629369736,,0.0,534.4135434627533,361216,-0.010768327862024307,-0.005357334390282631,0.547991156578064,8.333333244081587e-05,1763260592.8489585
711.0,0.11051064729690552,0.003190136281773448,3779,,0.0007003685459494591,,0.0,534.8333473205566,361600,0.002476087771356106,0.00666493084281683,0.48322904109954834,8.31029174150899e-05,1763260593.2687624
712.0,-0.2083951234817505,0.0007728383643552661,3804,,0.002183866687119007,,0.0,537.480311870575,364160,-0.01840450055897236,-0.0069508785381913185,0.5363978147506714,8.15668172435835e-05,1763260595.915727
712.0,0.0005617737770080566,264.6014099121094,3807,,0.0009250203147530556,,0.0,537.7227561473846,364416,0.010813843458890915,-0.007950027473270893,0.5529299378395081,8.141320722643286e-05,1763260596.1581712
714.0,0.3302307724952698,0.0005346124526113272,3847,,0.0011209677904844284,,0.0,542.0194547176361,368640,-0.011880440637469292,-0.00450349785387516,0.5657169818878174,7.88786492194049e-05,1763260600.4548697
,,,3879,500.0,,500.0,,546.0280392169952,371884,,,,,1763260604.4634542
715.0,-2.5641465187072754,0.0005318730836734176,3883,,9.187497198581696e-05,,0.0,546.5378844738007,372352,-0.0035562068223953247,0.006554396823048592,0.5345892310142517,7.665130397072062e-05,1763260604.9732995
,,,3884,500.0,,500.0,,546.5653278827667,372384,,,,,1763260605.000743
716.0,-0.027558565139770508,0.00048310222337022424,3887,,1.7389655113220215e-05,,0.0,546.924332857132,372736,0.0017589312046766281,0.0019789431244134903,0.5435428619384766,7.642088894499466e-05,1763260605.359748
716.0,-0.055097103118896484,0.0033402275294065475,3891,,0.0002625538036227226,,0.0,547.3301570415497,373120,-0.00586894154548645,-6.549153476953506e-05,0.5756456255912781,7.61904739192687e-05,1763260605.765572
,,,3898,500.0,,500.0,,548.0192666053772,373884,,,,,1763260606.4546816
717.0,-2.735893726348877,0.0006780344410799444,3912,,0.00028045475482940674,,0.0,549.525997877121,375296,0.0029393136501312256,0.0006022248417139053,0.5050439238548279,7.488479604944587e-05,1763260607.961413
717.0,0.7896917462348938,0.0024757161736488342,3915,,6.823521107435226e-05,,0.0,549.7813789844513,375552,-0.0012912377715110779,-0.0020599672570824623,0.5452250242233276,7.473118603229523e-05,1763260608.216794
,,,3928,500.0,,500.0,,551.1153016090393,376884,,,,,1763260609.5507166
719.0,0.0013083815574645996,384.4407958984375,3944,,7.177051156759262e-05,,0.0,552.7862873077393,378496,0.0007347427308559418,0.0006731050089001656,0.48364564776420593,7.296467083506286e-05,1763260611.2217023
719.0,0.5295754075050354,0.0028748807962983847,3945,,0.0004813792183995247,,0.0,552.9130823612213,378624,0.0040634870529174805,-0.0011464068666100502,0.5794944763183594,7.288786582648754e-05,1763260611.3484974
719.0,-4.0675740242004395,0.001154407043941319,3946,,3.754347562789917e-05,,0.0,553.0458238124847,378752,-0.0017118379473686218,0.0018392056226730347,0.5118741393089294,7.281106081791222e-05,1763260611.4812388
719.0,-0.01901388168334961,0.0030774029437452555,3954,,5.637388676404953e-05,,0.0,553.8525521755219,379520,-0.000651780515909195,0.00041100289672613144,0.5293009877204895,7.23502307664603e-05,1763260612.2879672
719.0,0.0013564825057983398,466.19110107421875,3963,,0.0007992712780833244,,0.0,554.8066885471344,380416,-0.0003492683172225952,0.011520943604409695,0.4878269135951996,7.181259570643306e-05,1763260613.2421036
720.0,0.867832601070404,0.002875582780689001,3969,,0.0008274614810943604,,0.0,555.4647254943848,381056,-0.00883985310792923,-0.0012356434017419815,0.5220484733581543,7.142857066355646e-05,1763260613.9001405
720.0,0.36276519298553467,0.0008218702860176563,3981,,0.00016252975910902023,,0.0,556.7777214050293,382336,0.00041563622653484344,-0.0029419315978884697,0.5128481388092041,7.066052057780325e-05,1763260615.2131364
720.0,0.004090726375579834,250.39573669433594,3983,,4.497449845075607e-05,,0.0,556.9269986152649,382464,-0.003961555659770966,0.002570756711065769,0.5852804780006409,7.058371556922793e-05,1763260615.3624136
,,,3997,500.0,,500.0,,558.4276294708252,383884,,,,,1763260616.8630445
,,,4020,500.0,,500.0,,561.0225872993469,386384,,,,,1763260619.4580023
,,,4059,500.0,,500.0,,565.1622111797333,390384,,,,,1763260623.5976262
725.0,-0.9941763877868652,0.0010662567801773548,4087,,0.00010484550148248672,,0.0,568.2680146694183,393216,0.0019226297736167908,0.0024679219350218773,0.5163211226463318,6.413210212485865e-05,1763260626.7034297
725.0,0.3015049695968628,0.003456863109022379,4091,,0.00013533420860767365,,0.0,568.6662180423737,393600,0.0017499849200248718,-0.0010677222162485123,0.45870527625083923,6.390168709913269e-05,1763260627.101633
726.0,0.002028167247772217,257.0447692871094,4105,,1.6505829989910126e-05,,0.0,570.0769274234772,395008,-3.717094659805298e-05,-0.0004080226644873619,0.517240583896637,6.305683200480416e-05,1763260628.5123425
726.0,-0.001378178596496582,341.28564453125,4109,,1.0290183126926422e-05,,0.0,570.4918267726898,395392,-0.00018736720085144043,0.00020697060972452164,0.5318798422813416,6.282642425503582e-05,1763260628.9272418
726.0,0.8785290718078613,0.002199985086917877,4115,,4.219822585582733e-05,,0.0,571.1436715126038,396032,0.002258211374282837,-0.0007799547165632248,0.48150214552879333,6.244239921215922e-05,1763260629.5790865
727.0,0.0016537308692932129,374.1129150390625,4119,,6.440002471208572e-05,,0.0,571.557347536087,396416,-0.0008470714092254639,0.0019586263224482536,0.4753965139389038,6.221198418643326e-05,1763260629.9927626
728.0,0.003885030746459961,319.20703125,4144,,0.00029337964951992035,,0.0,574.1468060016632,398976,-0.0031549017876386642,0.002888556569814682,0.47483330965042114,6.067588401492685e-05,1763260632.582221
728.0,-2.258274555206299,0.004409611690789461,4150,,9.37189906835556e-05,,0.0,574.7969937324524,399616,0.0010071396827697754,-0.004383426159620285,0.49945902824401855,6.029185897205025e-05,1763260633.2324088
729.0,0.9419326782226562,0.0023072445765137672,4168,,0.0001124553382396698,,0.0,576.696661233902,401536,-0.0028109028935432434,0.002532113343477249,0.44836774468421936,5.9139783843420446e-05,1763260635.1320763
730.0,-1.517266035079956,0.001966110896319151,4184,,0.00020216498523950577,,0.0,578.2858254909515,403200,-0.0005184635519981384,0.0012457696720957756,0.4676729142665863,5.814132236992009e-05,1763260636.7212405
731.0,0.42709171772003174,0.0011941526317968965,4194,,0.0008684117347002029,,0.0,579.2900729179382,404224,-0.007009856402873993,0.0034721344709396362,0.4665931761264801,5.752688230131753e-05,1763260637.725488
731.0,0.5860275030136108,0.0010451123816892505,4199,,0.0006210571154952049,,0.0,579.8173441886902,404736,0.0008274614810943604,-0.0005818186327815056,0.4977230727672577,5.721966226701625e-05,1763260638.2527592
732.0,0.23873800039291382,0.0009570750407874584,4224,,0.0026515768840909004,,0.0,582.2212543487549,407296,-0.015912778675556183,0.012379780411720276,0.530031144618988,5.568356209550984e-05,1763260640.6566694
733.0,-1.5962514877319336,0.001445135218091309,4229,,7.674936205148697e-05,,0.0,582.7121636867523,407808,-0.0024325139820575714,0.0052442243322730064,0.5099665522575378,5.537634569918737e-05,1763260641.1475787
733.0,0.0020519495010375977,0.001155724748969078,4243,,0.0004359344020485878,,0.0,584.1292078495026,409216,-0.0027442052960395813,8.94227996468544e-05,0.5247253179550171,5.4531490604858845e-05,1763260642.5646229
733.0,0.0045013427734375,428.1236572265625,4246,,3.779307007789612e-06,,0.0,584.3517100811005,409472,0.0007935874164104462,-0.0006476305425167084,0.4981541633605957,5.4377880587708205e-05,1763260642.787125
734.0,0.818050742149353,0.002710201544687152,4252,,7.626879960298538e-05,,0.0,584.9829540252686,410112,-0.001406896859407425,-0.0018921932205557823,0.5203561186790466,5.3993855544831604e-05,1763260643.418369
734.0,-0.08549952507019043,0.0018347421428188682,4254,,0.0016717864200472832,,0.0,585.2456996440887,410368,0.006093248724937439,0.014555176720023155,0.5527127385139465,5.384024552768096e-05,1763260643.6811147
,,,4255,500.0,,500.0,,585.25514960289,410384,,,,,1763260643.6905646
735.0,0.6606452465057373,0.0007143632974475622,4273,,0.0033255713060498238,,0.0,587.114251613617,412288,-0.005835786461830139,0.005532052367925644,0.552347719669342,5.268817039905116e-05,1763260645.5496666
735.0,0.9547104239463806,0.0018821466946974397,4276,,3.84356826543808e-05,,0.0,587.3725302219391,412544,-0.0015320070087909698,0.0028826091438531876,0.49773648381233215,5.2534564019879326e-05,1763260645.8079453
735.0,0.4821901321411133,0.0017980681732296944,4277,,1.7872080206871033e-06,,0.0,587.4918775558472,412672,7.113441824913025e-05,-1.3745389878749847e-05,0.4914270341396332,5.2457759011304006e-05,1763260645.9272926
735.0,-0.1850898265838623,0.0015580038307234645,4278,,0.0001814756542444229,,0.0,587.61350440979,412800,-6.862357258796692e-05,-0.005454713478684425,0.5341130495071411,5.2380954002728686e-05,1763260646.0489194
736.0,-0.4451965093612671,0.000813195132650435,4288,,0.0003120051696896553,,0.0,588.5976297855377,413824,0.00027308613061904907,0.002287031151354313,0.49833306670188904,5.1766513934126124e-05,1763260647.0330448
736.0,0.004782497882843018,629.4462890625,4290,,8.983910083770752e-05,,0.0,588.72833776474,413952,0.004805389791727066,-0.005734778940677643,0.46167880296707153,5.1689708925550804e-05,1763260647.1637528
736.0,-0.5023609399795532,0.002657577395439148,4292,,0.001425011083483696,,0.0,588.9785614013672,414208,0.0010346025228500366,0.006364013999700546,0.5623524785041809,5.153609890840016e-05,1763260647.4139764
737.0,-0.1859050989151001,0.003043391276150942,4314,,7.953308522701263e-05,,0.0,591.2541651725769,416512,-0.0022295117378234863,-0.0008606202900409698,0.48152610659599304,5.01536087540444e-05,1763260649.6895802
737.0,0.0016322731971740723,237.07614135742188,4318,,1.21239572763443e-05,,0.0,591.6449377536774,416896,0.000457763671875,0.0008685383945703506,0.5365706086158752,4.992319372831844e-05,1763260650.0803528
738.0,0.4327731728553772,0.0015449117636308074,4346,,6.304122507572174e-06,,0.0,594.5954818725586,419840,0.00015239231288433075,-0.0008513154461979866,0.5195239782333374,4.815668216906488e-05,1763260653.030897
,,,4366,500.0,,500.0,,596.6370952129364,421884,,,,,1763260655.0725102
739.0,0.0003288388252258301,338.4286804199219,4372,,4.9425289034843445e-06,,0.0,597.2245936393738,422400,-0.0009287893772125244,0.0004203738644719124,0.49968430399894714,4.6620581997558475e-05,1763260655.6600087
740.0,-0.0006958246231079102,421.00335693359375,4377,,3.2969750463962555e-05,,0.0,597.7498555183411,422912,0.0009171292185783386,0.0007692305371165276,0.5116883516311646,4.6313365601236e-05,1763260656.1852705
740.0,0.9818402528762817,0.0011268012458458543,4378,,0.00010573863983154297,,0.0,597.8720502853394,423040,-0.007967695593833923,0.002656100317835808,0.4392731189727783,4.623656059266068e-05,1763260656.3074653
740.0,0.006680846214294434,464.4625244140625,4387,,0.0002393936738371849,,0.0,598.7661924362183,423936,0.0028957854956388474,0.0008538151159882545,0.49322646856307983,4.569892553263344e-05,1763260657.2016075
,,,4396,500.0,,500.0,,599.622608423233,424884,,,,,1763260658.0580235
741.0,0.8851847052574158,0.0023736057337373495,4413,,0.00033763889223337173,,0.0,601.3829543590546,426624,0.002768903970718384,0.0025436775758862495,0.4678916037082672,4.4086020352551714e-05,1763260659.8183694
742.0,-2.224360942840576,0.001928757643327117,4415,,0.0007914584130048752,,0.0,601.6062610149384,426880,0.0006897859275341034,-0.010394984856247902,0.4893340766429901,4.393241033540107e-05,1763260660.041676
744.0,0.006018340587615967,332.3279724121094,4456,,5.009118467569351e-05,,0.0,605.5225257873535,430976,-0.0008713975548744202,0.0016730697825551033,0.5035547614097595,4.147465369896963e-05,1763260663.9579408
744.0,0.29930776357650757,0.0015505162300541997,4470,,5.616527050733566e-05,,0.0,606.9269733428955,432512,-0.0024298038333654404,-0.0018626051023602486,0.44991421699523926,4.055299359606579e-05,1763260665.3623884
,,,4478,500.0,,500.0,,607.6803286075592,433384,,,,,1763260666.1157436
745.0,0.9578714370727539,0.0013917298056185246,4480,,6.464309990406036e-06,,0.0,607.8723201751709,433536,-0.0001914575695991516,-0.00021778885275125504,0.5454375743865967,3.9938557165442035e-05,1763260666.3077352
746.0,-1.8744475841522217,0.0020646252669394016,4492,,0.0003082072362303734,,0.0,609.0215094089508,434816,-0.0052064768970012665,0.006327967159450054,0.514211893081665,3.917050707968883e-05,1763260667.4569244
746.0,0.36045265197753906,0.002397771691903472,4496,,3.279745578765869e-05,,0.0,609.3550984859467,435200,-0.000583011656999588,0.00010501034557819366,0.45987898111343384,3.894009205396287e-05,1763260667.7905135
,,,4498,500.0,,500.0,,609.4857020378113,435384,,,,,1763260667.921117
747.0,0.8662823438644409,0.002162130083888769,4520,,5.987938493490219e-05,,0.0,611.5958263874054,437632,-0.002736460417509079,0.000407160259783268,0.46073421835899353,3.7480800529010594e-05,1763260670.0312414
,,,4522,500.0,,500.0,,611.7477033138275,437884,,,,,1763260670.1831183
747.0,0.7920090556144714,0.001345291268080473,4524,,9.260233491659164e-05,,0.0,611.9596190452576,438016,-0.006405521184206009,0.002222440205514431,0.48764878511428833,3.725038550328463e-05,1763260670.395034
748.0,-0.5821030139923096,0.0019499296322464943,4525,,4.833284765481949e-05,,0.0,612.073739528656,438144,0.00034046173095703125,0.00332679133862257,0.4916592240333557,3.717358049470931e-05,1763260670.5091546
,,,4527,500.0,,500.0,,612.2242648601532,438384,,,,,1763260670.65968
748.0,0.7258622646331787,0.0010393630946055055,4531,,4.296470433473587e-05,,0.0,612.6267247200012,438784,0.0008323471993207932,0.0009035086259245872,0.5005985498428345,3.678955545183271e-05,1763260671.0621397
748.0,0.002070903778076172,160.98643493652344,4533,,8.999370038509369e-06,,0.0,612.7382998466492,438912,-0.0010014493018388748,0.0003127558156847954,0.48213252425193787,3.671275044325739e-05,1763260671.1737149
748.0,0.8682385087013245,0.0016559830401092768,4534,,6.686896085739136e-07,,0.0,612.8481323719025,439040,-0.0002540498971939087,-0.0002535078674554825,0.4942774176597595,3.663594543468207e-05,1763260671.2835474
749.0,0.005233108997344971,291.33203125,4543,,4.295911639928818e-05,,0.0,613.6601474285126,439936,-0.0009473413228988647,-0.0016984222456812859,0.42907652258872986,3.609831037465483e-05,1763260672.0955625
749.0,-2.817338705062866,0.0018781691323965788,4555,,4.918128252029419e-05,,0.0,614.8026580810547,441216,0.0007031671702861786,-0.0009672082960605621,0.5437092781066895,3.533026028890163e-05,1763260673.238073
,,,4557,500.0,,500.0,,614.9304456710815,441384,,,,,1763260673.3658607
,,,4562,500.0,,500.0,,615.4096050262451,441884,,,,,1763260673.84502
,,,4576,500.0,,500.0,,616.6910645961761,443384,,,,,1763260675.1264796
752.0,-3.6528592109680176,0.002739054150879383,4604,,0.00022124405950307846,,0.0,619.2962629795074,446208,0.004460219293832779,-0.0019555361941456795,0.5067545771598816,3.2334868592442945e-05,1763260677.731678
753.0,0.7098088264465332,0.002057247096672654,4613,,1.667998731136322e-06,,0.0,620.0672852993011,447104,3.3020973205566406e-05,-0.0007009925320744514,0.5007726550102234,3.17972335324157e-05,1763260678.5027003
753.0,-0.1468954086303711,0.003537515178322792,4626,,5.161762237548828e-05,,0.0,621.3407306671143,448512,-0.0023982077836990356,-0.0034090783447027206,0.45771604776382446,3.095238207606599e-05,1763260679.7761457
754.0,-1.7642974853515625e-05,429.4627685546875,4635,,6.595812737941742e-05,,0.0,622.131422996521,449408,-0.0011742189526557922,2.6850029826164246e-05,0.5225454568862915,3.0414747016038746e-05,1763260680.566838
754.0,0.9866721034049988,0.0009172262507490814,4641,,5.103088915348053e-05,,0.0,622.7205588817596,450048,-0.0008599534630775452,-0.00202016718685627,0.4684230089187622,3.0030721973162144e-05,1763260681.155974
,,,4644,500.0,,500.0,,622.9697961807251,450384,,,,,1763260681.4052112
755.0,0.6769790053367615,0.0019467397360131145,4661,,2.9418617486953735e-05,,0.0,624.5629940032959,452096,-0.0005497727543115616,-0.0008172709494829178,0.5105796456336975,2.8801843654946424e-05,1763260682.998409
756.0,0.002845287322998047,151.8878936767578,4675,,7.407926023006439e-05,,0.0,625.8164482116699,453504,-0.0013300403952598572,-0.001423705369234085,0.4835858643054962,2.79569885606179e-05,1763260684.2518632
757.0,0.6870383024215698,0.0019716378301382065,4691,,9.328033775091171e-05,,0.0,627.2790434360504,455168,-0.001918349415063858,0.00046641845256090164,0.44979533553123474,2.6958525268128142e-05,1763260685.7144585
758.0,0.006693601608276367,340.7959289550781,4709,,5.869194865226746e-06,,0.0,628.896402835846,456960,-0.00021483004093170166,0.00028304196894168854,0.47950243949890137,2.5883256967063062e-05,1763260687.3318179
,,,4713,500.0,,500.0,,629.242555141449,457384,,,,,1763260687.6779702
760.0,0.002581655979156494,400.5326232910156,4738,,4.581175744533539e-06,,0.0,631.5051362514496,459904,-0.0006313621997833252,0.0002291640266776085,0.4981864094734192,2.41167435888201e-05,1763260689.9405513
760.0,0.9836440086364746,0.0005481245461851358,4739,,9.229406714439392e-07,,0.0,631.6140489578247,460032,-0.00021926313638687134,0.00010431278496980667,0.4600137770175934,2.403993858024478e-05,1763260690.049464
760.0,0.3845475912094116,0.0020713158883154392,4741,,2.9773451387882233e-05,,0.0,631.8678691387177,460288,0.001288086175918579,-0.002174138091504574,0.5019539594650269,2.388632856309414e-05,1763260690.3032842
760.0,0.0036194324493408203,519.3348388671875,4743,,4.721805453300476e-07,,0.0,631.9805510044098,460416,0.00018274039030075073,0.00018904823809862137,0.5439037680625916,2.380952355451882e-05,1763260690.415966
760.0,0.9329227209091187,0.0012710245791822672,4754,,4.4607557356357574e-05,,0.0,633.0076820850372,461568,-0.0020853951573371887,-0.0021729478612542152,0.452424019575119,2.311828029633034e-05,1763260691.443097
760.0,-0.5703963041305542,0.0038483520038425922,4755,,0.0001186523586511612,,0.0,633.1180436611176,461696,0.0013279467821121216,-0.0030135754495859146,0.5151695013046265,2.304147528775502e-05,1763260691.5534587
,,,4772,500.0,,500.0,,634.6153810024261,463384,,,,,1763260693.050796
762.0,0.0019064545631408691,301.2703552246094,4786,,3.6871060729026794e-06,,0.0,635.9947011470795,464896,-0.0004722774028778076,0.0004498390480875969,0.47085556387901306,2.1121351892361417e-05,1763260694.4301162
762.0,0.7137081623077393,0.0011283555068075657,4787,,6.101280450820923e-05,,0.0,636.1057801246643,465024,-0.003663577139377594,0.0017055999487638474,0.44545677304267883,2.1044546883786097e-05,1763260694.5411952
762.0,0.7023531198501587,0.001276911236345768,4788,,0.00024052150547504425,,0.0,636.2137429714203,465152,-0.005565308034420013,0.006726838648319244,0.4963706135749817,2.0967741875210777e-05,1763260694.649158
763.0,0.007735192775726318,461.93511962890625,4796,,5.218479782342911e-05,,0.0,636.8721554279327,465920,-0.0002634599804878235,0.0045806774869561195,0.4404416084289551,2.0506911823758855e-05,1763260695.3075705
763.0,0.19011366367340088,0.002650009235367179,4799,,5.847495049238205e-05,,0.0,637.2403161525726,466304,0.0007749255746603012,0.001735917292535305,0.44916170835494995,2.0276496798032895e-05,1763260695.6757312
763.0,0.00471949577331543,714.1580810546875,4806,,9.012408554553986e-06,,0.0,637.7917101383209,466944,-0.0006228126585483551,0.0010661734268069267,0.4879419505596161,1.9892473574145697e-05,1763260696.2271252
763.0,0.7214423418045044,0.0022314272355288267,4809,,0.0001233397051692009,,0.0,638.1579444408417,467328,-0.005514711141586304,-0.0017726635560393333,0.5147464871406555,1.9662058548419736e-05,1763260696.5933595
764.0,0.4571700692176819,0.0026170324999839067,4813,,7.069110870361328e-05,,0.0,638.487943649292,467712,-0.003961294423788786,-0.0007882583886384964,0.5303881168365479,1.9431643522693776e-05,1763260696.9233587
766.0,0.9244856834411621,0.0011942395940423012,4851,,4.167109727859497e-05,,0.0,641.8927958011627,471552,-0.0009882673621177673,0.004461860284209251,0.49567994475364685,1.7127496903412975e-05,1763260700.3282108
766.0,-1.9914348125457764,0.0041669500060379505,4852,,5.148351192474365e-05,,0.0,642.001847743988,471680,-0.00032941997051239014,-0.0012863054871559143,0.4623270034790039,1.7050691894837655e-05,1763260700.4372628
,,,4859,500.0,,500.0,,642.6111421585083,472384,,,,,1763260701.0465572
766.0,-1.8433935642242432,0.003676661755889654,4868,,1.3734214007854462e-05,,0.0,643.5116817951202,473344,-0.00038827210664749146,-2.8512440621852875e-05,0.48848244547843933,1.6052226783358492e-05,1763260701.9470968
,,,4874,500.0,,500.0,,643.9655961990356,473884,,,,,1763260702.4010112
767.0,0.5372411012649536,0.0027738111093640327,4878,,2.78279185295105e-06,,0.0,644.430552482605,474368,-0.0008595921099185944,0.0004331246018409729,0.45102035999298096,1.5437788533745334e-05,1763260702.8659675
