global_step,charts/SPS,losses/value_loss,_step,losses/clipfrac,charts/learning_rate,_runtime,losses/entropy,charts/episodic_length,losses/approx_kl,losses/policy_loss,losses/explained_variance,_timestamp,losses/old_approx_kl,charts/episodic_return
323456,679.0,439.07000732421875,3401,0.0,0.00010599078086670488,502.4216902256012,0.5614253878593445,,1.160893589258194e-05,0.0013715680688619614,-0.00010824203491210938,1763260560.8809872,0.00033312756568193436,
323968,679.0,491.4367370605469,3406,0.0,0.0001056835608324036,502.8988745212555,0.5180906057357788,,1.582503318786621e-05,-0.0008274652063846588,-0.0001628398895263672,1763260561.3581715,0.0009927432984113693,
324096,679.0,0.0029176995158195496,3407,0.0,0.00010560675582382828,503.00869274139404,0.523457944393158,,0.0005744583904743195,-0.014347702264785767,-0.16142451763153076,1763260561.4679897,0.01666092500090599,
325376,680.0,0.00017661826859693974,3419,0.0,0.00010483871301403269,504.1532759666443,0.5471728444099426,,2.5891698896884918e-05,-0.0010531377047300339,0.13085561990737915,1763260562.612573,-0.0005911970511078835,
326016,681.0,400.40966796875,3426,0.0,0.00010445468797115609,504.73512172698975,0.5632582306861877,,3.408733755350113e-05,-0.0010509602725505829,-0.0002560615539550781,1763260563.1944187,-0.0010109422728419304,
326272,681.0,0.00019029768009204417,3428,0.0,0.00010430107795400545,504.9635577201843,0.5564404129981995,,0.00018779747188091278,-0.006240177899599075,0.007492005825042725,1763260563.4228547,-0.00041906535625457764,
326938,,,3435,,,505.52892899513245,,500.0,,,,1763260563.988226,,500.0
328448,683.0,238.9693145751953,3450,0.0,0.000102995392808225,506.91722655296326,0.4193061888217926,,2.1282583475112915e-05,-0.00034518539905548096,-1.919269561767578e-05,1763260565.3765235,-8.04457813501358e-05,
328576,683.0,0.003321927972137928,3451,0.0,0.00010291858779964969,507.02810525894165,0.4468636214733124,,0.00021696090698242188,-0.001024886965751648,-0.8827297687530518,1763260565.4874022,0.0008266456425189972,
329728,684.0,0.00018846214516088367,3462,0.0,0.0001022273427224718,508.18253111839294,0.43909791111946106,,0.00024315249174833298,-0.00922979786992073,-0.6603444814682007,1763260566.641828,0.004402793012559414,
331136,685.0,0.003048441605642438,3476,0.0,0.00010138248762814328,509.5732510089874,0.4773488938808441,,0.0003997078165411949,-0.006249340251088142,-0.01705038547515869,1763260568.032548,0.001089337281882763,
331438,,,3479,,,509.8558943271637,,500.0,,,,1763260568.3151913,,500.0
333438,,,3498,,,511.7695896625519,,500.0,,,,1763260570.2288866,,500.0
333938,,,3503,,,512.3054177761078,,500.0,,,,1763260570.7647147,,500.0
334938,,,3513,,,513.2933394908905,,500.0,,,,1763260571.7526364,,500.0
336128,688.0,0.0028254196513444185,3525,0.0,9.83870995696634e-05,514.4882342815399,0.47990888357162476,,0.0003897659480571747,-0.0008830130100250244,0.39844608306884766,1763260572.9475312,-0.0012843720614910126,
337408,689.0,0.0002077077078865841,3537,0.0,9.76190494839102e-05,515.7245690822601,0.49517354369163513,,0.0001932084560394287,-0.004128754138946533,-0.008861064910888672,1763260574.183866,0.0010956395417451859,
339072,690.0,0.0027095142286270857,3554,0.0,9.662058437243104e-05,517.340546131134,0.5166453123092651,,0.00031523872166872025,-0.0026973113417625427,-0.21545886993408203,1763260575.799843,0.002847735770046711,
339200,690.0,0.00027548943762667477,3555,0.0,9.654377936385572e-05,517.483410358429,0.5211541056632996,,0.00027897395193576813,-0.005798108875751495,-0.0043489933013916016,1763260575.9427073,-0.0016696769744157791,
341376,692.0,0.00016005091310944408,3576,0.0,9.523809421807528e-05,519.5939998626709,0.4723266065120697,,0.0003519076853990555,-0.0030495282262563705,-0.012130141258239746,1763260578.0532968,0.004952216520905495,
341504,692.0,346.8177185058594,3578,0.0,9.516128920949996e-05,519.742397069931,0.5460341572761536,,0.0005021942779421806,-0.008813727647066116,-8.571147918701172e-05,1763260578.201694,-0.0009695487096905708,
341888,692.0,0.00018509528308641165,3581,0.0,9.4930874183774e-05,520.0725824832916,0.5288347005844116,,0.00014250818639993668,0.0006155706942081451,-0.0031557083129882812,1763260578.5318794,-0.0032469211146235466,
342656,692.0,0.003017580835148692,3589,0.0,9.447004413232207e-05,520.8361444473267,0.49523186683654785,,0.0002357764169573784,0.002669740468263626,0.02865421772003174,1763260579.2954414,-0.002715625800192356,
345088,694.0,0.0026933227200061083,3613,0.0,9.30107562453486e-05,523.1887683868408,0.5713027715682983,,0.00017186440527439117,-0.011928671970963478,-0.16506123542785645,1763260581.6480653,0.003589170053601265,
345984,695.0,534.6859130859375,3622,0.0,9.247312118532136e-05,524.0817582607269,0.4792250394821167,,0.0005691796541213989,0.009212835691869259,0.0005745291709899902,1763260582.5410552,-0.0031072646379470825,
347888,,,3640,,,525.8661391735077,,500.0,,,,1763260584.325436,,500.0
349440,697.0,517.8780517578125,3656,0.0,9.039938595378771e-05,527.4869134426117,0.5239344835281372,,3.441516309976578e-05,-0.0024963393807411194,-0.00015854835510253906,1763260585.9462104,0.0008285576477646828,
350848,698.0,0.00018171717238146812,3669,0.0,8.955453085945919e-05,528.9267132282257,0.5016817450523376,,0.00037629250437021255,-0.006903000175952911,-0.040969014167785645,1763260587.3860102,0.005823218263685703,
351744,698.0,0.0035638115368783474,3679,0.0,8.901689579943195e-05,529.8684504032135,0.5040377974510193,,0.00035659782588481903,-0.006212338805198669,-0.009776115417480469,1763260588.3277473,0.008443644270300865,
352128,698.0,229.56500244140625,3683,0.0,8.878648077370599e-05,530.2681603431702,0.5148190855979919,,0.0005122115835547447,-0.009787190705537796,8.279085159301758e-05,1763260588.7274573,0.008299087174236774,
352256,698.0,0.002945974003523588,3684,0.0,8.870967576513067e-05,530.4243719577789,0.5726372599601746,,0.00034926366060972214,-0.0002558920532464981,0.03238767385482788,1763260588.883669,0.007567602209746838,
355072,700.0,368.3577880859375,3711,0.0,8.701997285243124e-05,533.3026554584503,0.5261023640632629,,2.407841384410858e-05,-0.0014678332954645157,-7.95125961303711e-05,1763260591.7619524,0.00278313085436821,
355328,700.0,0.00024174725695047528,3713,0.0,8.68663628352806e-05,533.5784611701965,0.5011215209960938,,0.00027442723512649536,0.004620112478733063,-0.027957558631896973,1763260592.037758,0.0032144859433174133,
355512,,,3715,,,533.716404914856,,500.0,,,,1763260592.1757019,,500.0
357120,701.0,509.6746520996094,3731,0.0,8.579109271522611e-05,535.4629566669464,0.4949069321155548,,1.4056451618671417e-05,-0.0007986202836036682,-0.00010406970977783203,1763260593.9222536,-7.923785597085953e-05,
357504,701.0,0.00019427751249168068,3734,0.0,8.556067768950015e-05,535.8656034469604,0.5397775173187256,,0.00012461096048355103,0.0027612466365098953,0.12910228967666626,1763260594.3249004,-0.0032501835376024246,
359552,702.0,0.0031969535630196333,3755,0.0,8.433179755229503e-05,538.059951543808,0.5340868234634399,,6.60773366689682e-06,-0.00010947231203317642,-0.14190566539764404,1763260596.5192485,0.000418943352997303,
361600,703.0,0.002543532056733966,3775,0.0,8.31029174150899e-05,540.2150242328644,0.4518613815307617,,0.00020424742251634598,-0.0008832588791847229,0.0095176100730896,1763260598.6743212,-0.007755677215754986,
361984,703.0,520.9598999023438,3779,0.0,8.287250238936394e-05,540.5621211528778,0.5210675597190857,,5.262903869152069e-06,0.0007672086358070374,-0.00010657310485839844,1763260599.021418,0.0001158667728304863,
364544,704.0,0.002411625813692808,3804,0.0,8.133640221785754e-05,543.6376984119415,0.5390751361846924,,0.0002741599455475807,-0.008702293038368225,-0.25440871715545654,1763260602.0969954,0.002380860038101673,
364800,704.0,442.62957763671875,3807,0.0,8.11827922007069e-05,544.1063084602356,0.5564455986022949,,0.00011873338371515274,0.0024539977312088013,0.0034720897674560547,1763260602.5656054,-0.0025798501446843147,
368000,705.0,0.008343478664755821,3847,0.0,7.926267426228151e-05,547.7031774520874,0.49539220333099365,,3.434531390666962e-05,-0.00023651123046875,-0.20004034042358398,1763260606.1624744,-7.89593905210495e-05,
370854,,,3879,,,550.683215379715,,441.0,,,,1763260609.1425123,,441.0
371328,707.0,0.002817793982103467,3883,0.0,7.726574403932318e-05,551.2003855705261,0.5304651260375977,,9.467173367738724e-05,-0.0035304799675941467,-0.20874238014221191,1763260609.6596825,0.0044280001893639565,
371354,,,3884,,,551.2222695350647,,500.0,,,,1763260609.6815665,,500.0
371712,707.0,0.04081349819898605,3887,0.0,7.703532901359722e-05,551.6043939590454,0.5439330339431763,,0.0009020688012242317,-0.003633309155702591,0.22652816772460938,1763260610.063691,0.007876400835812092,
372096,707.0,0.002226895187050104,3891,0.0,7.680491398787126e-05,552.0117745399475,0.530796229839325,,0.000540594570338726,-0.00922871008515358,-0.07124149799346924,1763260610.4710715,-0.004998796619474888,
372736,708.0,445.03204345703125,3898,0.0,7.642088894499466e-05,552.6593539714813,0.5356326699256897,,1.5599653124809265e-06,0.0010017268359661102,0.027064204216003418,1763260611.118651,-6.812531501054764e-05,
374187,,,3912,,,554.1431396007538,,500.0,,,,1763260612.6024365,,500.0
374528,709.0,0.0008885933202691376,3915,0.0,7.534561882494017e-05,554.5034770965576,0.5004501938819885,,0.0001453617587685585,-0.004856489598751068,0.09408295154571533,1763260612.962774,0.002511194907128811,
375808,709.0,0.002585623413324356,3928,0.0,7.457757601514459e-05,555.8593137264252,0.5288525819778442,,5.1936134696006775e-05,-0.0010407008230686188,0.23393791913986206,1763260614.3186107,-0.0017996486276388168,
377344,710.0,50.769100189208984,3944,0.0,7.365591591224074e-05,557.511091709137,0.5045528411865234,,4.132557660341263e-05,-0.001194484531879425,0.08183932304382324,1763260615.9703887,0.001347809098660946,
377472,710.0,0.0024044662714004517,3945,0.0,7.357911090366542e-05,557.639496088028,0.5238457322120667,,2.7406029403209686e-05,0.00024484656751155853,0.1815539002418518,1763260616.098793,-0.0018556555733084679,
377600,710.0,0.0022445027716457844,3946,0.0,7.35023058950901e-05,557.7666664123535,0.48488035798072815,,5.8094970881938934e-05,-0.001149587333202362,-0.4623955488204956,1763260616.2259634,1.2004747986793518e-06,
378368,710.0,188.563720703125,3954,0.0,7.304147584363818e-05,558.6288139820099,0.5230454206466675,,7.388368248939514e-05,0.0030183419585227966,-0.002499103546142578,1763260617.088111,-0.004769312217831612,
379136,711.0,471.4119873046875,3963,0.0,7.258064579218626e-05,559.4924263954163,0.4997434914112091,,1.6763806343078613e-07,-8.855760097503662e-05,0.00012439489364624023,1763260617.9517233,0.00012989528477191925,
379776,711.0,0.0024907018523663282,3969,0.0,7.219662074930966e-05,560.1804893016815,0.5636871457099915,,6.784219294786453e-05,-0.0015526413917541504,-0.030029296875,1763260618.6397862,-0.0012328019365668297,
381030,,,3981,,,561.4780297279358,,500.0,,,,1763260619.9373267,,500.0
381184,711.0,0.0021367506124079227,3983,0.0,7.135176565498114e-05,561.7222876548767,0.5406444072723389,,1.3247132301330566e-05,-0.0014909692108631134,-0.5246208906173706,1763260620.1815846,0.00014459900557994843,
382592,712.0,139.26388549804688,3997,0.0,7.050691056065261e-05,563.2457506656647,0.5293973684310913,,4.37125563621521e-05,-0.000814240425825119,-0.0019921064376831055,1763260621.7050476,0.0019310228526592255,
385024,713.0,0.0003810324415098876,4020,0.0,6.904762267367914e-05,565.838639497757,0.555776059627533,,0.00013376586139202118,-0.0014346912503242493,-0.2921257019042969,1763260624.2979364,-0.00010527484118938446,
388992,715.0,0.0002328767441213131,4059,0.0,6.666666740784422e-05,570.2391984462738,0.5788064002990723,,7.154420018196106e-06,-7.573515176773071e-05,-0.1393873691558838,1763260628.6984954,0.0011164341121912003,
391808,716.0,0.000550828583072871,4087,0.0,6.497695721918717e-05,573.2787947654724,0.5149373412132263,,1.9480474293231964e-05,-0.00027406541630625725,0.2732440233230591,1763260631.7380917,-0.0010953275486826897,
392192,716.0,0.0019212511833757162,4091,0.0,6.474654219346121e-05,573.686042547226,0.5641616582870483,,4.085712134838104e-06,-0.0009313710033893585,-0.16863441467285156,1763260632.1453395,-0.00045067910104990005,
393600,717.0,266.9367370605469,4105,0.0,6.390168709913269e-05,575.1314821243286,0.5345095992088318,,4.3099746108055115e-05,0.00022517144680023193,-0.0011715888977050781,1763260633.590779,0.0002186223864555359,
394030,,,4109,,,575.5431044101715,,500.0,,,,1763260634.0024014,,500.0
394624,717.0,319.96826171875,4115,0.0,6.328724703053012e-05,576.1879980564117,0.5537021160125732,,7.081776857376099e-06,0.00031484663486480713,-0.0005476474761962891,1763260634.647295,0.000639103353023529,
395030,,,4119,,,576.6025061607361,,500.0,,,,1763260635.061803,,500.0
397568,719.0,373.50775146484375,4144,0.0,6.152073910925537e-05,579.1830413341522,0.5454493761062622,,1.9523315131664276e-05,-0.0011983439326286316,-0.0006818771362304688,1763260637.6423383,0.0003804890438914299,
398208,719.0,0.002302115084603429,4150,0.0,6.113671406637877e-05,579.8635101318359,0.5815757513046265,,4.49521467089653e-05,0.0023847632110118866,-0.9475804567337036,1763260638.322807,5.979370325803757e-05,
400030,,,4168,,,581.5728094577789,,500.0,,,,1763260640.0321064,,500.0
401664,721.0,0.005676217842847109,4184,0.0,5.9062978834845126e-05,583.2159941196442,0.5230442881584167,,2.20639631152153e-05,-0.0004796460270881653,-4.023996829986572,1763260641.675291,4.960503429174423e-05,
402688,721.0,0.0021581912878900766,4194,0.0,5.844854240422137e-05,584.2207450866699,0.5982555150985718,,2.7564354240894318e-05,0.0007415162399411201,-0.9520204067230225,1763260642.680042,-5.9069134294986725e-05,
403200,722.0,0.0021423473954200745,4199,0.0,5.814132236992009e-05,584.7180833816528,0.5059853792190552,,2.8201378881931305e-05,-0.0011663911864161491,-0.9571852684020996,1763260643.1773803,0.0007754741236567497,
405760,723.0,0.001884712721221149,4224,0.0,5.6605222198413685e-05,587.191296339035,0.5212257504463196,,9.192153811454773e-06,-0.00033330172300338745,-0.3048415184020996,1763260645.6505933,-0.0012464076280593872,
406272,723.0,0.0019140590447932482,4229,0.0,5.6298002164112404e-05,587.7284409999847,0.599148690700531,,3.105960786342621e-05,0.0001979544758796692,-0.03663671016693115,1763260646.187738,0.0001759883016347885,
407680,724.0,0.0019938317127525806,4243,0.0,5.545315070776269e-05,589.1546280384064,0.545254111289978,,3.5373494029045105e-05,-0.0026261135935783386,-1.3268709182739258,1763260647.613925,-0.0012655165046453476,
408030,,,4246,,,589.4394896030426,,500.0,,,,1763260647.8987865,,500.0
408576,724.0,474.3292236328125,4252,0.0,5.491551564773545e-05,590.0099136829376,0.547645092010498,,4.9602240324020386e-06,0.00017365440726280212,-0.0009207725524902344,1763260648.4692106,-0.00013482756912708282,
408832,725.0,0.00047440623166039586,4254,0.0,5.4761905630584806e-05,590.2416529655457,0.5141444802284241,,9.117554873228073e-05,-0.0005574226379394531,-0.8362759351730347,1763260648.70095,5.8659352362155914e-05,
408960,725.0,0.00025406060740351677,4255,0.0,5.4685100622009486e-05,590.3627409934998,0.6228358745574951,,4.7130510210990906e-05,-0.0014012530446052551,-0.04447031021118164,1763260648.822038,-0.0020932331681251526,
410624,725.0,583.4086303710938,4273,0.0,5.368663551053032e-05,592.1213369369507,0.569599986076355,,5.159340798854828e-05,0.0027212612330913544,-0.0003414154052734375,1763260650.5806339,0.0015249643474817276,
411008,725.0,0.00041090050945058465,4276,0.0,5.345622048480436e-05,592.492103099823,0.5395578145980835,,5.283113569021225e-05,4.643760621547699e-05,-0.2799149751663208,1763260650.9514,0.00015712808817625046,
411117,,,4277,,,592.5409870147705,,500.0,,,,1763260651.000284,,500.0
411136,726.0,294.211669921875,4278,0.0,5.337941547622904e-05,592.6458196640015,0.563542366027832,,8.442439138889313e-06,-0.0013398975133895874,-0.0015902519226074219,1763260651.1051166,0.000816655345261097,
412160,726.0,386.0492248535156,4288,0.0,5.276497540762648e-05,593.7305099964142,0.6000381708145142,,2.0291656255722046e-05,-0.0010783970355987549,-0.0009118318557739258,1763260652.189807,0.002025976777076721,
412416,726.0,0.0006072238320484757,4290,0.0,5.261136539047584e-05,593.990138053894,0.49333345890045166,,0.00013679452240467072,-0.0004582088440656662,-0.08922874927520752,1763260652.449435,-0.0005652233958244324,
412617,,,4292,,,594.1574664115906,,500.0,,,,1763260652.6167634,,500.0
414848,727.0,0.0021117969881743193,4314,0.0,5.115207386552356e-05,596.5608179569244,0.6156709790229797,,5.863606929779053e-06,-0.000421866774559021,-0.003314495086669922,1763260655.020115,0.00018107332289218903,
415232,727.0,195.45738220214844,4318,0.0,5.09216588397976e-05,596.9781668186188,0.5501272678375244,,1.3404525816440582e-05,4.080682992935181e-05,-0.0004881620407104492,1763260655.4374638,-0.002272765152156353,
418117,,,4346,,,599.939772605896,,500.0,,,,1763260658.3990695,,500.0
420117,,,4366,,,602.0652859210968,,500.0,,,,1763260660.5245829,,500.0
420736,729.0,335.7791748046875,4372,0.0,4.761904710903764e-05,602.7159888744354,0.6092326045036316,,2.3641623556613922e-05,0.0006251633167266846,-0.0003190040588378906,1763260661.1752858,0.00010610092431306839,
421248,730.0,0.0019576686900109053,4377,0.0,4.731182707473636e-05,603.245640039444,0.5414257645606995,,3.725290298461914e-07,2.3193657398223877e-05,-0.5907241106033325,1763260661.704937,-7.865764200687408e-05,
421376,730.0,0.0005744330119341612,4378,0.0,4.7235022066161036e-05,603.3876330852509,0.6152490973472595,,2.3177824914455414e-05,0.0018495023250579834,-0.015455245971679688,1763260661.84693,0.00011395569890737534,
422144,730.0,0.0027935351245105267,4387,0.0,4.6774192014709115e-05,604.1683089733124,0.6052728295326233,,1.0785646736621857e-05,-0.00045375898480415344,-0.09108936786651611,1763260662.627606,-0.00029202084988355637,
423040,730.0,310.9560852050781,4396,0.0,4.623656059266068e-05,605.0618114471436,0.5408813953399658,,6.891787052154541e-07,0.0001763366162776947,-0.00033402442932128906,1763260663.5211084,-0.00014542974531650543,
424779,,,4413,,,606.6573226451874,,500.0,,,,1763260665.1166196,,500.0
424960,732.0,0.001946393633261323,4415,0.0,4.508448546403088e-05,606.8545801639557,0.49911126494407654,,2.5698915123939514e-05,-0.0006018569692969322,-2.2929441928863525,1763260665.313877,0.000931374728679657,
429184,734.0,0.00048695027362555265,4456,0.0,4.2549923819024116e-05,610.632806301117,0.5990012884140015,,7.831677794456482e-05,-0.0022194907069206238,-0.01278543472290039,1763260669.0921032,0.0016253944486379623,
430592,735.0,0.0005664922064170241,4470,0.0,4.170506872469559e-05,611.9366209506989,0.601502537727356,,1.4122575521469116e-05,-0.0005907677114009857,-0.003833293914794922,1763260670.395918,-0.0019345153123140335,
431360,735.0,280.1385498046875,4478,0.0,4.124423867324367e-05,612.6040408611298,0.6096702218055725,,1.2998469173908234e-05,0.0001862458884716034,-0.0006361007690429688,1763260671.0633378,-0.0012754807248711586,
431616,735.0,0.0006659919745288789,4480,0.0,4.109062865609303e-05,612.85879778862,0.5832452774047852,,8.331891149282455e-05,-0.0005210749804973602,0.0005369782447814941,1763260671.3180947,0.0028870562091469765,
432768,736.0,631.6707763671875,4492,0.0,4.0399387216893956e-05,613.8999376296997,0.6038978099822998,,5.606561899185181e-07,-0.0001263841986656189,-0.0001329183578491211,1763260672.3592346,7.659196853637695e-06,
433261,,,4496,,,614.2723722457886,,500.0,,,,1763260672.7316692,,500.0
433408,736.0,0.0017689061351120472,4498,0.0,4.0015362174017355e-05,614.4564826488495,0.58805251121521,,4.501082003116608e-06,-0.0003348495811223984,-0.3241058588027954,1763260672.9157796,-3.860052675008774e-05,
435712,738.0,0.00042963074520230293,4520,0.0,3.863287201966159e-05,616.525707244873,0.5942292809486389,,1.0551884770393372e-06,0.0006676912307739258,-0.21462953090667725,1763260674.9850042,0.00019137468189001083,
435840,738.0,410.9139709472656,4522,0.0,3.855606701108627e-05,616.6386048793793,0.6376508474349976,,1.1837109923362732e-06,0.00015842169523239136,-0.0008729696273803711,1763260675.0979018,-0.0005932087078690529,
436096,738.0,0.0006103975465521216,4524,0.0,3.840245699393563e-05,616.8583872318268,0.5450299382209778,,5.9655867516994476e-05,0.0032990053296089172,-0.06337547302246094,1763260675.3176842,-0.0010366486385464668,
436224,738.0,0.0004959407378919423,4525,0.0,3.832565198536031e-05,617.0029957294464,0.5268400311470032,,0.00022642221301794052,-0.0065284669399261475,0.08417737483978271,1763260675.4622927,0.00770327914506197,
436352,738.0,602.602783203125,4527,0.0,3.824884697678499e-05,617.119012594223,0.5489792823791504,,4.866812378168106e-05,0.0005424544215202332,-0.0008903741836547852,1763260675.5783095,-0.0012100106105208397,
436761,,,4531,,,617.4619824886322,,500.0,,,,1763260675.9212794,,500.0
436992,739.0,0.0018111118115484715,4533,0.0,3.786482193390839e-05,617.6731934547424,0.6162075996398926,,3.026798367500305e-06,-0.00016707181930541992,0.006482481956481934,1763260676.1324904,-2.4996697902679443e-06,
437120,739.0,0.0006252376479096711,4534,0.0,3.778801692533307e-05,617.783757686615,0.581940233707428,,3.111455589532852e-05,-0.0025192424654960632,0.14227837324142456,1763260676.2430546,0.001056038774549961,
439168,740.0,0.0018169826362282038,4555,0.0,3.655914042610675e-05,619.6322584152222,0.5417130589485168,,1.5881843864917755e-05,0.0004702722653746605,-0.1846005916595459,1763260678.0915554,-0.001259506680071354,
439424,740.0,0.0004914531018584967,4557,0.0,3.640553040895611e-05,619.851701259613,0.5182034373283386,,7.068831473588943e-05,-0.0030107013881206512,0.026093780994415283,1763260678.3109982,-0.0028851116076111794,
439844,,,4562,,,620.2348537445068,,340.0,,,,1763260678.6941507,,340.0
441216,741.0,353.0006408691406,4576,0.0,3.533026028890163e-05,621.4777069091797,0.5310556292533875,,2.4167820811271667e-06,-0.0003142617642879486,-0.0003345012664794922,1763260679.9370039,6.944779306650162e-05,
444928,743.0,0.0008104330627247691,4613,0.0,3.310291867819615e-05,624.8063757419586,0.6055032014846802,,2.0761042833328247e-05,-0.0011294223368167877,-0.01509106159210205,1763260683.2656727,0.000989345833659172,
446208,744.0,257.553466796875,4626,0.0,3.2334868592442945e-05,625.9601199626923,0.5267838835716248,,7.138587534427643e-06,0.0007595270872116089,-0.0022226572036743164,1763260684.419417,-0.0008793333545327187,
446976,744.0,257.2649230957031,4635,0.0,3.187403854099102e-05,626.6600494384766,0.5778542757034302,,9.71369445323944e-07,0.0003074556589126587,-0.0002372264862060547,1763260685.1193464,-0.000272468663752079,
447616,744.0,0.002518524881452322,4641,0.0,3.149001713609323e-05,627.2149469852448,0.5066069960594177,,1.2957490980625153e-05,-0.0007266253232955933,-0.052591562271118164,1763260685.674244,-0.0007744384929537773,
447899,,,4644,,,627.482079744339,,500.0,,,,1763260685.9413767,,500.0
449664,746.0,0.0010541306110098958,4661,0.0,3.0261136998888105e-05,629.0584673881531,0.5959979891777039,,3.598444163799286e-05,-0.002937333658337593,-0.009418606758117676,1763260687.5177643,-0.0008520949631929398,
451072,746.0,0.0014561171410605311,4675,0.0,2.9416281904559582e-05,630.3089957237244,0.603921115398407,,6.611458957195282e-06,-0.00110593531280756,-0.044754743576049805,1763260688.7682927,0.0009785117581486702,
452608,747.0,0.0008089760085567832,4691,0.0,2.8494623620645143e-05,631.7085089683533,0.5706426501274109,,4.581734538078308e-05,-0.0009781494736671448,0.05131262540817261,1763260690.167806,-0.0001325458288192749,
454400,748.0,0.0009470745571888983,4709,0.0,2.7419355319580063e-05,633.2977170944214,0.5461550354957581,,0.00011721160262823105,-0.0053885579109191895,-0.060210227966308594,1763260691.757014,0.005472586490213871,
454784,748.0,0.0010329383658245206,4713,0.0,2.7188940293854102e-05,633.6425633430481,0.5834463238716125,,1.2458302080631256e-05,0.0009110337123274803,-0.02304708957672119,1763260692.1018603,0.0009413762018084526,
457216,750.0,0.0017777642933651805,4738,0.0,2.572964694991242e-05,635.8841149806976,0.5214123725891113,,8.579343557357788e-06,-0.0005655549466609955,0.024837136268615723,1763260694.343412,-0.0005065444856882095,
457344,750.0,0.0010029417462646961,4739,0.0,2.56528419413371e-05,635.9949584007263,0.6177724599838257,,1.986417919397354e-05,-0.0020830072462558746,-0.01914036273956299,1763260694.4542553,-0.0017269616946578026,
457495,,,4741,,,636.1154594421387,,500.0,,,,1763260694.5747564,,500.0
457728,750.0,0.0018122598994523287,4743,0.0,2.542242691561114e-05,636.3246459960938,0.6074581146240234,,1.9492581486701965e-06,0.00041758641600608826,0.0068618059158325195,1763260694.783943,0.00019886251538991928,
458880,751.0,0.0009011868387460709,4754,0.0,2.4731183657422662e-05,637.3549206256866,0.6020103693008423,,1.604389399290085e-05,0.0005879141390323639,-0.07911062240600586,1763260695.8142176,0.0007238695397973061,
460672,751.0,0.001895396038889885,4772,0.0,2.365591353736818e-05,638.9639678001404,0.6143500804901123,,7.48317688703537e-06,-0.0008656084537506104,-0.7815701961517334,1763260697.4232647,0.000291469506919384,
462077,,,4786,,,640.1432158946991,,500.0,,,,1763260698.6025128,,500.0
462080,752.0,435.9183044433594,4787,0.0,2.281106026202906e-05,640.212459564209,0.5394428968429565,,8.226372301578522e-06,0.00069983652792871,-9.739398956298828e-05,1763260698.6717565,-0.0006186040118336678,
462208,752.0,0.0020360639318823814,4788,0.0,2.273425525345374e-05,640.3235259056091,0.5631110668182373,,1.914799213409424e-06,-0.0002812221646308899,-0.9722985029220581,1763260698.7828228,-2.6807188987731934e-05,
463077,,,4796,,,641.0511744022369,,500.0,,,,1763260699.5104713,,500.0
463360,753.0,0.001168516930192709,4799,0.0,2.2043010176275857e-05,641.3493692874908,0.5896396636962891,,1.1978670954704285e-05,-0.0011099204421043396,-0.06451499462127686,1763260699.8086662,-0.0004422105848789215,
464077,,,4806,,,641.9274508953094,,500.0,,,,1763260700.3867478,,500.0
464384,753.0,0.000882563239429146,4809,0.0,2.14285719266627e-05,642.2714643478394,0.6259734630584717,,2.139713615179062e-05,-0.0007811114192008972,-0.24839937686920166,1763260700.7307613,0.0008222358301281929,
464768,754.0,0.001631173538044095,4813,0.0,2.1198156900936738e-05,642.6148419380188,0.587795615196228,,1.692119985818863e-05,-0.0010394682176411152,-0.10938704013824463,1763260701.0741389,0.0005592154338955879,
468608,756.0,771.7127685546875,4851,0.0,1.8894008462666534e-05,646.0329778194427,0.5667828917503357,,1.7136335372924805e-06,-2.440810203552246e-05,-0.0003656148910522461,1763260704.4922748,-1.3576820492744446e-05,
468736,756.0,0.0012948531657457352,4852,0.0,1.8817203454091214e-05,646.1640524864197,0.545410692691803,,5.400925874710083e-05,-0.0014434382319450378,0.009422481060028076,1763260704.6233494,-0.0003587976098060608,
469488,,,4859,,,646.7655262947083,,500.0,,,,1763260705.2248232,,500.0
470400,757.0,0.0009916771668940783,4868,0.0,1.7818740161601454e-05,647.6484000682831,0.5838494300842285,,2.948567271232605e-06,-4.723668098449707e-05,0.20094799995422363,1763260706.107697,0.0003115832805633545,
470988,,,4874,,,648.1211104393005,,500.0,,,,1763260706.5804074,,500.0
471424,757.0,0.0007963730022311211,4878,0.0,1.7204301911988296e-05,648.5731682777405,0.5957616567611694,,4.870817065238953e-07,-0.00018341466784477234,-0.03086066246032715,1763260707.0324652,7.981434464454651e-07,
471808,757.0,0.0009475555270910263,4882,0.0,1.6973886886262335e-05,648.9041304588318,0.5324349403381348,,1.3792887330055237e-06,3.1441450119018555e-06,-0.3264641761779785,1763260707.3634274,-0.0002770954743027687,
475136,759.0,0.0010554981417953968,4915,0.0,1.4976958482293412e-05,651.8785247802734,0.6232571005821228,,1.825578510761261e-05,-0.0028116554021835327,0.011716008186340332,1763260710.3378217,-0.001070566475391388,
475648,759.0,0.0009625406237319112,4920,0.0,1.4669738447992131e-05,652.3200380802155,0.5911309123039246,,2.0051375031471252e-06,-0.0006850622594356537,0.09746754169464111,1763260710.779335,0.0002328166738152504,
476840,,,4932,,,653.3583750724792,,500.0,,,,1763260711.817672,,500.0
