_runtime,_timestamp,charts/SPS,losses/old_approx_kl,_step,losses/clipfrac,charts/learning_rate,global_step,losses/entropy,losses/policy_loss,charts/episodic_return,losses/explained_variance,losses/value_loss,losses/approx_kl,charts/episodic_length
267.273983001709,1763260288.34663,,,1777,,,160680,,,500.0,,,,500.0
272.88778948783875,1763260293.9604366,666.0,0.00047919247299432755,1818,0.0,0.00020115207007620484,164864,0.3401264250278473,-0.00042181462049484253,,-0.41733860969543457,0.011015628464519978,0.000574708916246891,
273.627064704895,1763260294.6997118,666.0,-0.0019286246970295906,1823,0.0,0.00020084485004190356,165376,0.3605983853340149,0.0003415420651435852,,-0.034098267555236816,0.011943776160478592,0.0007452191784977913,
277.88023257255554,1763260298.9528797,667.0,0.015009978786110878,1851,0.0,0.0001990783348446712,168320,0.39501819014549255,-0.004852063953876495,,-0.1338942050933838,0.010020277462899685,0.0008964436128735542,
278.66120409965515,1763260299.7338512,667.0,-0.001614726148545742,1856,0.0,0.0001987711148103699,168832,0.5098495483398438,0.0009461622685194016,,0.24776065349578857,0.01033973228186369,3.766361624002457e-05,
280.49671936035156,1763260301.5693665,667.0,-0.0054387375712394714,1868,0.0,0.00019800307927653193,170112,0.394715279340744,-0.006715327501296997,,0.5053814649581909,0.000112903282570187,0.0004929620772600174,
281.2373046875,1763260302.3099518,667.0,-0.004786987788975239,1873,0.005859375,0.00019769585924223065,170624,0.36485421657562256,-0.002166338264942169,,0.4521496891975403,0.0003638628404587507,0.0016435934230685234,
281.6790976524353,1763260302.7517447,667.0,9.090546518564224e-05,1877,0.0,0.0001974654442165047,171008,0.37580299377441406,0.00028464198112487793,,0.06379765272140503,0.0006189558771438897,0.0004308624193072319,
282.700138092041,1763260303.7727852,668.0,-0.0003703199326992035,1886,0.0,0.00019692780915647745,171904,0.3701786398887634,-0.0015662088990211487,,-0.29160749912261963,0.008292472921311855,0.0001459810882806778,
283.74971318244934,1763260304.8223603,669.0,-0.00017219875007867813,1895,0.0,0.0001963901740964502,172800,0.2926304042339325,0.0006721131503582001,,0.0021315813064575195,170.52015686035156,0.00014540273696184158,
284.65909457206726,1763260305.7317417,,,1903,,,173680,,,500.0,,,,500.0
285.07852005958557,1763260306.1511672,670.0,0.007788307033479214,1906,0.0234375,0.00019569892901927233,173952,0.36698195338249207,0.014230776578187943,,0.0566977858543396,0.0001986910792766139,0.0070056794211268425,
286.4801161289215,1763260307.5527632,,,1918,,,175180,,,500.0,,,,500.0
286.7286841869354,1763260307.8013313,671.0,0.0032283691689372063,1920,0.0,0.0001948540739249438,175360,0.3273688554763794,-0.0042635612189769745,,-1.5773208141326904,0.012552693486213684,0.00030807871371507645,
289.71040534973145,1763260310.7830524,673.0,0.01175453420728445,1945,0.013671875,0.0001933179737534374,177920,0.31893664598464966,-0.008139355108141899,,-0.6281565427780151,0.00917085912078619,0.0036449870094656944,
291.35173320770264,1763260312.4243803,674.0,-0.006373482756316662,1959,0.00390625,0.00019247311865910888,179328,0.3226923644542694,-0.008000761270523071,,0.6935839653015137,0.01068599708378315,0.0011117728427052498,
292.8342025279999,1763260313.9068496,676.0,-0.004178889095783234,1973,0.0,0.00019162826356478035,180736,0.34247562289237976,0.008986376225948334,,0.0006222724914550781,197.61610412597656,0.0007150918245315552,
294.23487091064453,1763260315.307518,677.0,0.008395423181355,1985,0.0,0.00019086021347902715,182016,0.4517892599105835,-0.0002097003161907196,,-0.1435149908065796,0.000249228673055768,0.0002399953082203865,
294.9376163482666,1763260316.0102634,678.0,-0.004544165916740894,1991,0.0,0.00019047618843615055,182656,0.36156076192855835,0.0073793428018689156,,0.04425668716430664,0.0003703955444507301,0.000433419831097126,
296.4848256111145,1763260317.5574727,678.0,0.004969412460923195,2002,0.005859375,0.00018978494335897267,183808,0.4220355749130249,-0.006447959691286087,,-0.06646168231964111,0.008497929200530052,0.0014745816588401794,
297.24383306503296,1763260318.3164802,678.0,-0.012686078436672688,2007,0.001953125,0.0001894777233246714,184320,0.3839353024959564,-0.013528335839509964,,-0.7499158382415771,0.011517000384628773,0.0011883089318871498,
298.5664322376251,1763260319.6390793,678.0,-0.0036574164405465126,2016,0.0,0.00018894008826464415,185216,0.46844005584716797,0.007019523531198502,,-0.00037360191345214844,198.9868927001953,0.0006435168907046318,
299.08768486976624,1763260320.160332,678.0,0.005906354635953903,2019,0.00390625,0.00018870967323891819,185600,0.48655617237091064,-0.006364107131958008,,-0.7469841241836548,0.00021042831940576434,0.0014005806297063828,
299.84654450416565,1763260320.9191916,678.0,0.0023860717192292213,2024,0.025390625,0.0001884024532046169,186112,0.4465522766113281,0.012195095419883728,,-0.28838658332824707,0.00016855468857102096,0.00406449381262064,
300.22445154190063,1763260321.2970986,678.0,-0.0003874870017170906,2027,0.0,0.00018824884318746626,186368,0.4269242584705353,0.0011925473809242249,,-0.6378798484802246,0.009015867486596107,0.00023369397968053818,
300.56566977500916,1763260321.6383169,678.0,-0.011170961894094944,2029,0.0,0.00018809523317031562,186624,0.4200594425201416,0.002356594428420067,,-0.08326148986816406,0.00024992559337988496,0.000596298836171627,
301.3202621936798,1763260322.3929093,678.0,0.017060544341802597,2034,0.009765625,0.00018778801313601434,187136,0.45245882868766785,-0.009596679359674454,,0.19944727420806885,0.00018984127382282168,0.0017571588978171349,
302.8868749141693,1763260323.959522,,,2045,,,188180,,,500.0,,,,500.0
303.82405853271484,1763260324.8967056,678.0,0.014810573309659958,2051,0.00390625,0.00018678954802453518,188800,0.4881642460823059,-0.005029153078794479,,-5.733966827392578e-05,84.37619018554688,0.0008669197559356689,
303.9966058731079,1763260325.069253,678.0,0.01845618709921837,2052,0.0,0.00018671274301595986,188928,0.47905823588371277,0.0017062872648239136,,-0.06135725975036621,0.006047458853572607,0.0038393354043364525,
306.33858847618103,1763260327.4112356,679.0,0.002248142845928669,2070,0.0,0.0001856374874478206,190720,0.5416910648345947,-0.013074321672320366,,-0.001159071922302246,106.4421615600586,0.0007002437487244606,
307.069153547287,1763260328.1418006,679.0,-0.020829102024435997,2076,0.0390625,0.000185253462404944,191360,0.4465633034706116,0.02419000118970871,,-1.7250523567199707,0.012591436505317688,0.0077010951936244965,
309.5385067462921,1763260330.6111538,680.0,-0.005572501569986343,2093,0.009765625,0.00018417819228488952,193152,0.46418169140815735,0.022045694291591644,,0.009587109088897705,0.00031610147561877966,0.005523525178432465,
309.577693939209,1763260330.650341,,,2094,,,193180,,,500.0,,,,500.0
312.53210973739624,1763260333.6047568,681.0,0.002048203721642494,2117,0.0,0.00018271889712195843,195584,0.48753905296325684,-0.002610613591969013,,-0.5426510572433472,0.0001889548875624314,0.0003113318234682083,
315.1737027168274,1763260336.2463498,683.0,0.00894920900464058,2141,0.0,0.00018125960195902735,198016,0.5286272168159485,-0.0033450815826654434,,-0.13394641876220703,0.00032397592440247536,0.0004454962909221649,
315.7621519565582,1763260336.834799,684.0,0.007087471894919872,2146,0.0,0.00018095238192472607,198528,0.4957003593444824,-0.007673751562833786,,-0.20691275596618652,0.00022838826407678425,0.001471235416829586,
315.88276767730713,1763260336.9554148,684.0,0.01205566804856062,2147,0.0,0.00018087557691615075,198656,0.4632117748260498,-0.004453450441360474,,-0.15638720989227295,0.00014071600162424147,0.0016278168186545372,
315.9121460914612,1763260336.9847932,,,2148,,,198680,,,500.0,,,,500.0
316.72534370422363,1763260337.7979908,685.0,0.0011584237217903137,2155,0.0,0.00018041474686469883,199424,0.5065221786499023,-0.0170198492705822,,-0.39054644107818604,0.006719040218740702,0.001978600397706032,
318.99582743644714,1763260340.0684745,685.0,0.0005945758894085884,2172,0.0,0.00017933947674464434,201216,0.43185675144195557,-0.00919732078909874,,-0.0011463165283203125,228.28953552246094,0.0009495364502072334,
320.8771266937256,1763260341.9497738,686.0,-1.8308870494365692e-05,2185,0.0,0.00017849462165031582,202624,0.44206342101097107,-0.02327387034893036,,0.23435890674591064,0.00037522046477533877,0.002390441484749317,
321.7968599796295,1763260342.869507,686.0,-0.0015710312873125076,2192,0.0,0.00017811059660743922,203264,0.42638134956359863,-0.008317846804857254,,-0.0003058910369873047,314.0380554199219,0.0006715003401041031,
322.6318097114563,1763260343.7044568,686.0,0.00858327653259039,2198,0.0,0.00017772657156456262,203904,0.4688584506511688,-0.005381906405091286,,-0.3751741647720337,0.00737892696633935,0.002081763930618763,
322.8196713924408,1763260343.8923185,686.0,-0.002348879352211952,2199,0.0,0.0001776497665559873,204032,0.4775862395763397,0.0005687624216079712,,-0.341688871383667,0.0003356603847350925,0.0002685766667127609,
324.5010516643524,1763260345.5736988,686.0,0.007249678485095501,2211,0.0,0.00017695852147880942,205184,0.5001395344734192,-0.0033215731382369995,,-0.00017917156219482422,157.80409240722656,0.0005331998690962791,
325.04433393478394,1763260346.116981,686.0,-0.00029881298542022705,2214,0.0,0.00017672810645308346,205568,0.4787267744541168,-0.0002278350293636322,,0.022665023803710938,0.0002133122325176373,0.00017917528748512268,
325.8275554180145,1763260346.9002025,,,2220,,,206180,,,500.0,,,,500.0
326.26006031036377,1763260347.3327074,686.0,0.005955698899924755,2223,0.0,0.00017619047139305621,206464,0.42651844024658203,-0.0017407163977622986,,-0.9421002864837646,0.0006542298942804337,0.0009278999641537666,
326.4302387237549,1763260347.5028858,,,2225,,,206680,,,500.0,,,,500.0
326.55506014823914,1763260347.6277072,686.0,-0.0005223220214247704,2226,0.0,0.00017603686137590557,206720,0.48434576392173767,-0.0012634359300136566,,0.0005834102630615234,52.32310485839844,7.634889334440231e-05,
326.6830224990845,1763260347.7556696,687.0,0.0017552794888615608,2227,0.001953125,0.00017596005636733025,206848,0.48156315088272095,-0.011468020267784595,,-0.6030550003051758,0.008833739906549454,0.000752192921936512,
327.1278054714203,1763260348.2004526,687.0,0.009586270898580551,2231,0.001953125,0.0001757296413416043,207232,0.49800893664360046,-0.013116307556629181,,-0.0003930330276489258,95.7976303100586,0.0033248774707317352,
327.587037563324,1763260348.6596847,,,2235,,,207680,,,500.0,,,,500.0
328.28774642944336,1763260349.3603935,688.0,-0.0006896648555994034,2241,0.0,0.00017511520127300173,208256,0.3750994801521301,0.0004953891038894653,,0.00039714574813842773,285.7962646484375,7.299147546291351e-05,
329.1804540157318,1763260350.253101,688.0,0.0067423079162836075,2248,0.001953125,0.0001746543712215498,209024,0.44918549060821533,-0.0012436360120773315,,-0.3699122667312622,0.00020518006931524724,0.0023271720856428146,
329.33686423301697,1763260350.4095113,,,2250,,,209180,,,500.0,,,,500.0
329.742520570755,1763260350.8151677,689.0,-0.0009621838107705116,2253,0.0,0.00017434715118724853,209536,0.3564622700214386,-0.003616166301071644,,0.4385468363761902,0.000154523819219321,0.00036481115967035294,
332.38960576057434,1763260353.4622529,689.0,0.00726167019456625,2272,0.015625,0.00017319509061053395,211456,0.4243607819080353,-0.0245598703622818,,0.1435338258743286,0.00013886050146538764,0.0036588357761502266,
333.4892451763153,1763260354.5618923,689.0,-0.01472068764269352,2280,0.0,0.00017273426055908203,212224,0.5062378644943237,-0.004447482526302338,,2.3186206817626953e-05,282.03155517578125,0.0013484600931406021,
335.62094831466675,1763260356.6935954,689.0,-0.0014824355021119118,2295,0.005859375,0.0001718126004561782,213760,0.556175172328949,0.004523098468780518,,9.083747863769531e-05,81.08847045898438,0.003072981722652912,
336.0210506916046,1763260357.0936978,689.0,0.0030739204958081245,2298,0.0,0.00017158218543045223,214144,0.4510710537433624,0.009054981172084808,,-1.3052372932434082,0.00019478439935483038,0.0013401815667748451,
337.30045676231384,1763260358.3731039,690.0,-0.0006460985168814659,2310,0.0,0.00017089094035327435,215296,0.5119004845619202,0.0006357822567224503,,3.057718276977539e-05,89.7253189086914,6.854068487882614e-05,
337.59372186660767,1763260358.666369,690.0,0.00364524032920599,2312,0.0,0.0001707373303361237,215552,0.5340412855148315,-0.022612757980823517,,-0.6097917556762695,0.0003052034298889339,0.0030783647671341896,
338.33232831954956,1763260359.4049754,691.0,0.0004442324861884117,2318,0.0,0.0001703533052932471,216192,0.505168616771698,0.001818925142288208,,0.00012475252151489258,49.126617431640625,0.00025515537708997726,
338.79928374290466,1763260359.8719308,,,2322,,,216680,,,500.0,,,,500.0
339.0599219799042,1763260360.132569,691.0,0.0019323406741023064,2324,0.0,0.0001699692802503705,216832,0.46486154198646545,-0.004916053265333176,,0.29349279403686523,0.005538032855838537,0.0002903630957007408,
339.6217739582062,1763260360.694421,692.0,0.004429304972290993,2329,0.001953125,0.00016966206021606922,217344,0.526267409324646,0.0015687718987464905,,-0.5987821817398071,0.006212958600372076,0.0006790515035390854,
340.72687244415283,1763260361.7995195,693.0,0.0013178875669836998,2339,0.0,0.00016904762014746666,218368,0.5201522707939148,0.0005668327212333679,,0.3235478401184082,0.004413594491779804,0.00012255925685167313,
341.1107060909271,1763260362.1833532,693.0,0.0024073030799627304,2343,0.0,0.0001688172051217407,218752,0.4048426151275635,-0.00103684701025486,,8.821487426757812e-05,25.871055603027344,0.0002572890371084213,
341.6938707828522,1763260362.7665179,693.0,-0.0017109224572777748,2348,0.0,0.00016850998508743942,219264,0.5133912563323975,0.007246535271406174,,0.0007346868515014648,124.86785888671875,0.0009224144741892815,
342.3946888446808,1763260363.467336,694.0,-0.0010467981919646263,2354,0.0,0.00016812596004456282,219904,0.515182614326477,-0.007302779704332352,,0.5039432048797607,0.006688774563372135,0.0005583493039011955,
343.34295415878296,1763260364.4156013,694.0,-0.004858768545091152,2363,0.0,0.00016758832498453557,220800,0.49931979179382324,0.0023803189396858215,,0.00021892786026000977,208.3280029296875,0.000345068983733654,
346.8551518917084,1763260367.927799,695.0,0.003953235223889351,2389,0.001953125,0.00016597541980445385,223488,0.4573119878768921,-0.0061726197600364685,,0.3335110545158386,0.00014369668497238308,0.002557581290602684,
347.415833234787,1763260368.4884803,696.0,-0.007747727446258068,2394,0.0,0.00016566819977015257,224000,0.44067806005477905,0.005664393305778503,,-0.2658388614654541,6.711948662996292e-05,0.0004164045676589012,
349.16704392433167,1763260370.239691,697.0,0.0030030198395252228,2409,0.0,0.00016474653966724873,225536,0.3845090866088867,-0.006238870322704315,,-0.11706292629241943,0.00046223518438637257,0.0006287265568971634,
351.28236746788025,1763260372.3550146,697.0,0.0011252332478761673,2426,0.0,0.00016374807455576956,227200,0.41884151101112366,0.000759027898311615,,-0.0003349781036376953,319.2870788574219,4.356354475021362e-05,
351.88993668556213,1763260372.9625838,,,2430,,,227680,,,500.0,,,,500.0
354.773717880249,1763260375.846365,697.0,-0.0020404523238539696,2449,0.0,0.00016228877939283848,229632,0.4704216420650482,-0.0046536922454833984,,-0.1399441957473755,0.00032085677958093584,0.0003178482875227928,
356.9207077026367,1763260377.9933548,,,2465,,,231180,,,500.0,,,,500.0
360.1661489009857,1763260381.238796,699.0,0.0014334768056869507,2491,0.01171875,0.00015967742365319282,233984,0.44777989387512207,-0.03363427519798279,,-0.27878034114837646,0.0002785807300824672,0.00599544495344162,
360.3342115879059,1763260381.4068587,,,2493,,,234180,,,500.0,,,,500.0
362.0967252254486,1763260383.1693723,699.0,-0.000270182266831398,2506,0.0,0.00015875576355028898,235520,0.4598022997379303,-0.00012520700693130493,,0.0993916392326355,0.0001830051769502461,2.4316832423210144e-05,
363.1828806400299,1763260384.2555277,700.0,0.0034103328362107277,2514,0.0,0.00015829493349883705,236288,0.4558834433555603,0.0009072050452232361,,-0.0005851984024047852,422.0389709472656,8.335616439580917e-05,
363.3677763938904,1763260384.4404235,700.0,-0.005798430182039738,2515,0.0,0.00015821812849026173,236416,0.49140509963035583,-0.002860892564058304,,-0.19856560230255127,0.005102232098579407,0.0009459676221013069,
364.0722279548645,1763260385.144875,700.0,-0.0004434613510966301,2520,0.0,0.00015791090845596045,236928,0.47306230664253235,-0.002658465877175331,,0.16825735569000244,0.005097649060189724,0.00014072377234697342,
365.46755862236023,1763260386.5402057,700.0,0.002998637966811657,2533,0.0,0.00015714285837020725,238208,0.4104304909706116,0.002819940447807312,,-0.00014925003051757812,46.553043365478516,3.825034946203232e-05,
366.26939845085144,1763260387.3420455,701.0,-0.00586522463709116,2540,0.0,0.00015668202831875533,238976,0.4934755563735962,0.0030335597693920135,,-0.2571249008178711,0.00013215943181421608,0.000698859803378582,
367.01295280456543,1763260388.0856,,,2547,,,239680,,,500.0,,,,500.0
369.41466665267944,1763260390.4873137,704.0,0.0016513606533408165,2570,0.0,0.00015483870811294764,242048,0.5084396004676819,-0.0033834129571914673,,0.02422022819519043,0.0001334745902568102,8.902233093976974e-05,
369.54203486442566,1763260390.614682,704.0,-0.003849863074719906,2571,0.0,0.00015476190310437232,242176,0.4844156503677368,0.007579367607831955,,-0.052660226821899414,0.0001453833538107574,0.0009599858894944191,
370.0002293586731,1763260391.0728765,,,2576,,,242680,,,500.0,,,,500.0
370.11679792404175,1763260391.189445,704.0,0.002272302284836769,2577,0.0,0.00015445468307007104,242688,0.5474702715873718,-0.0042054541409015656,,-0.00023996829986572266,32.30716323852539,0.0015653055161237717,
373.329833984375,1763260394.402481,707.0,-0.00017710402607917786,2608,0.0,0.00015253455785568804,245888,0.5313510894775391,-0.0009414218366146088,,-0.0645151138305664,0.007085047196596861,0.00013541057705879211,
373.57283997535706,1763260394.645487,707.0,-0.003297065384685993,2610,0.0,0.0001523809478385374,246144,0.5316962003707886,-0.0024757422506809235,,0.23130542039871216,0.00016917503671720624,0.00040277373045682907,
376.5507986545563,1763260397.6234457,706.0,0.0004890197888016701,2630,0.0,0.0001512288727099076,248064,0.5234132409095764,-0.0004957914352416992,,-0.0002872943878173828,225.61080932617188,0.0002010716125369072,
377.5914158821106,1763260398.664063,706.0,0.008872143924236298,2636,0.001953125,0.000150844847667031,248704,0.5192112326622009,-0.005923181772232056,,-0.17379987239837646,0.0003291694447398186,0.0023802500218153,
379.352831363678,1763260400.4254785,706.0,-0.00369243323802948,2646,0.0,0.00015023040759842843,249728,0.5039069652557373,-0.011160928755998611,,-0.540631890296936,0.00019675509247463197,0.0014347396790981293,
379.5591416358948,1763260400.6317887,705.0,0.0007458450272679329,2647,0.0,0.0001501536025898531,249856,0.5994521379470825,0.004704885184764862,,-0.004666328430175781,0.00025294505758211017,0.00013356003910303116,
379.61091709136963,1763260400.6835642,,,2648,,,249947,,,500.0,,,,500.0
383.0638003349304,1763260404.1364474,,,2668,,,251947,,,500.0,,,,500.0
383.95139265060425,1763260405.0240397,,,2673,,,252447,,,500.0,,,,500.0
385.3862326145172,1763260406.4588797,,,2683,,,253447,,,500.0,,,,500.0
385.8056740760803,1763260406.8783212,,,2687,,,253947,,,500.0,,,,500.0
386.02200198173523,1763260407.094649,705.0,0.0032148463651537895,2689,0.0,0.00014761905185878277,254080,0.4813111424446106,-0.013622511178255081,,-0.5824332237243652,0.006990501657128334,0.0013866247609257698,
386.3288195133209,1763260407.4014666,,,2692,,,254447,,,500.0,,,,500.0
390.7639009952545,1763260411.836548,,,2732,,,258447,,,500.0,,,,500.0
394.2308773994446,1763260415.3035245,706.0,-0.008303151465952396,2752,0.001953125,0.00014377880143001676,260480,0.5531137585639954,-0.0001211315393447876,,-8.106231689453125e-05,28.960050582885742,0.0006669154390692711,
395.1085138320923,1763260416.181161,706.0,-0.0049285683780908585,2757,0.0,0.00014347158139571548,260992,0.5924618244171143,-0.006156653165817261,,-0.0001742839813232422,279.26763916015625,0.0006140898913145065,
397.75805044174194,1763260418.8306975,705.0,-0.004349688068032265,2772,0.0,0.00014254992129281163,262528,0.4102134704589844,-0.004792766645550728,,-1.0609626770019531e-05,202.1241455078125,0.00023102574050426483,
399.37736415863037,1763260420.4500113,,,2782,,,263425,,,500.0,,,,500.0
399.6017508506775,1763260420.674398,704.0,0.006703142076730728,2783,0.0,0.00014193548122420907,263552,0.5550765991210938,-0.025203147903084755,,0.0003838539123535156,150.07713317871094,0.0013241618871688843,
401.5166652202606,1763260422.5893123,703.0,0.0038132620975375175,2793,0.0,0.0001413210411556065,264576,0.5376103520393372,-0.005401356145739555,,-0.13163137435913086,0.004968484863638878,0.00018233340233564377,
407.1946313381195,1763260428.2672784,701.0,0.004271635785698891,2824,0.0,0.0001394009159412235,267776,0.503355085849762,-0.005798615515232086,,-1.146963357925415,0.0001394741702824831,0.0007819365710020065,
409.8374836444855,1763260430.9101307,701.0,-0.0023956121876835823,2843,0.0,0.0001382488408125937,269696,0.5296619534492493,-0.0061822496354579926,,-0.15030217170715332,0.0002235058491351083,0.00023741554468870163,
411.29585242271423,1763260432.3684995,702.0,0.002368857152760029,2857,0.0,0.0001374040002701804,271104,0.469809353351593,0.00724436342716217,,0.20510149002075195,0.0035858536139130592,0.0004983758553862572,
413.9397370815277,1763260435.0123842,704.0,-0.00846737902611494,2882,0.0,0.000135867900098674,273664,0.5399631857872009,-0.005303595215082169,,-0.14166581630706787,0.00496716471388936,0.0005920613184571266,
414.7741811275482,1763260435.8468282,705.0,0.0040341150015592575,2890,0.0,0.00013540707004722208,274432,0.5171606540679932,-0.0007576793432235718,,-0.00021386146545410156,280.21856689453125,0.0001690443605184555,
417.06541085243225,1763260438.138058,706.0,0.0009771063923835754,2911,0.0,0.00013410138490144163,276608,0.4959617555141449,0.0016267523169517517,,-0.2915273904800415,0.0044280756264925,0.0003404170274734497,
419.6893744468689,1763260440.7620215,708.0,-0.002583633176982403,2935,0.0,0.00013264208973851055,279040,0.5147026181221008,-0.0002507418394088745,,-7.450580596923828e-05,150.44418334960938,0.00043907295912504196,
421.137633562088,1763260442.2102807,709.0,-0.002888377755880356,2949,0.0,0.00013179723464418203,280448,0.5130804181098938,-0.004868075251579285,,-4.470348358154297e-05,190.75059509277344,0.0001782141625881195,
422.2971336841583,1763260443.3697808,709.0,-0.0016370117664337158,2960,0.0,0.00013110598956700414,281600,0.5469662547111511,-0.002314560115337372,,-0.014150261878967285,0.0036669427063316107,4.568323493003845e-05,
423.9049530029297,1763260444.9776,710.0,-0.0006213346496224403,2975,0.0,0.0001301843294641003,283136,0.4269551634788513,-0.0003097020089626312,,0.12216317653656006,0.0040665846318006516,1.4805234968662262e-05,
425.47490334510803,1763260446.5475504,711.0,-0.000490071251988411,2989,0.0,0.00012933947436977178,284544,0.4690062999725342,-0.002304278314113617,,-7.212162017822266e-05,235.92637634277344,8.787214756011963e-05,
426.3487722873688,1763260447.4214194,,,2997,,,285425,,,500.0,,,,500.0
427.96179151535034,1763260449.0344386,712.0,0.00027253851294517517,3011,0.0,0.00012795698421541601,286848,0.5114875435829163,0.0021676868200302124,,-0.4120182991027832,0.00015637958131264895,0.0002814680337905884,
432.2960169315338,1763260453.368664,,,3051,,,290925,,,500.0,,,,500.0
432.50867533683777,1763260453.5813224,715.0,0.0032716169953346252,3053,0.0,0.00012542243348434567,291072,0.4423757791519165,-0.002836652100086212,,0.166969895362854,0.004081281367689371,0.0005983095616102219,
433.8656642436981,1763260454.9383113,,,3066,,,292425,,,500.0,,,,500.0
434.5262131690979,1763260455.5988603,716.0,1.195073127746582e-05,3070,0.0,0.0001243471633642912,292864,0.5699343681335449,-0.001588091254234314,,0.01896578073501587,0.00014673653640784323,0.0001534968614578247,
435.89100551605225,1763260456.9636526,716.0,-0.00024389754980802536,3083,0.00390625,0.000123579113278538,294144,0.5464588403701782,-0.008357614278793335,,0.10509270429611206,0.0053679682314395905,0.0012693526223301888,
437.5381474494934,1763260458.6107945,717.0,-0.006118679419159889,3098,0.0,0.00012265745317563415,295680,0.5299863219261169,-0.0001876847818493843,,0.1831647753715515,0.00048258225433528423,0.00012912973761558533,
438.075076341629,1763260459.1477234,718.0,0.01387172844260931,3103,0.0,0.00012235023314133286,296192,0.6004911661148071,-0.01759561151266098,,0.018840670585632324,9.65091967373155e-05,0.0012677991762757301,
441.2095437049866,1763260462.2821908,718.0,-0.0026742126792669296,3127,0.0,0.00012089093797840178,298624,0.53798508644104,-0.00405237078666687,,-0.1668550968170166,0.00015745789278298616,0.00031697750091552734,
441.43633794784546,1763260462.508985,,,3129,,,298797,,,500.0,,,,500.0
443.249888420105,1763260464.3225355,718.0,-0.0003123972564935684,3141,0.0,0.00012004608288407326,300032,0.5584431886672974,-0.00024981796741485596,,-0.4966270923614502,0.0030473736114799976,2.4206936359405518e-05,
443.48773312568665,1763260464.5603802,718.0,0.007079782895743847,3143,0.0,0.00011989247286692262,300288,0.5019842386245728,-0.004045374691486359,,0.10611826181411743,0.0002159514115191996,0.0013197371736168861,
443.7475121021271,1763260464.8201592,718.0,-0.0021186815574765205,3146,0.0,0.00011973886284977198,300544,0.5052281618118286,-0.011429175734519958,,-0.0773477554321289,0.0034055402502417564,0.0002694064751267433,
446.0544059276581,1763260467.127053,718.0,0.0036257505416870117,3161,0.0,0.00011881720274686813,302080,0.47499141097068787,-0.0010771602392196655,,-0.1483398675918579,0.00018830463523045182,9.911507368087769e-05,
447.4616904258728,1763260468.5343375,718.0,0.0011448143050074577,3170,0.0,0.00011827956768684089,302976,0.5143692493438721,-0.0022242218255996704,,0.20573627948760986,0.0036653918214142323,0.00017767306417226791,
449.110800743103,1763260470.1834478,,,3183,,,304297,,,500.0,,,,500.0
449.6497731208801,1763260470.7224202,,,3188,,,304797,,,500.0,,,,500.0
452.6131172180176,1763260473.6857643,720.0,0.00168649572879076,3217,0.0,0.00011551459465408698,307584,0.6075775027275085,-0.0030430294573307037,,-0.3807932138442993,0.0052286055870354176,0.00020320434123277664,
453.3578164577484,1763260474.4304636,720.0,0.006395647302269936,3224,0.0,0.00011505376460263506,308352,0.5259127020835876,0.005317255854606628,,-0.6659499406814575,0.00035036331973969936,0.00035742297768592834,
455.6856973171234,1763260476.7583444,722.0,0.005004440434277058,3247,0.0,0.00011367127444827929,310656,0.5595491528511047,-0.007961299270391464,,-0.08197903633117676,0.00016675121150910854,0.000781121663749218,
455.9672906398773,1763260477.0399377,722.0,0.00126683060079813,3250,0.0,0.00011351766443112865,310912,0.5660825371742249,-0.0015314407646656036,,-0.00010263919830322266,175.6041259765625,4.82192263007164e-05,
456.21332597732544,1763260477.285973,722.0,0.004689130932092667,3252,0.0,0.00011336405441397801,311168,0.5646897554397583,-0.002260258886963129,,0.16385751962661743,0.00017571472562849522,6.167218089103699e-05,
456.4803042411804,1763260477.5529513,722.0,-0.00045889709144830704,3255,0.0,0.00011321044439682737,311424,0.5666781067848206,-0.004241835325956345,,3.4570693969726562e-06,322.6290283203125,0.0003111576661467552,
456.88820791244507,1763260477.960855,,,3259,,,311854,,,500.0,,,,500.0
458.17868661880493,1763260479.2513337,723.0,0.0005014901980757713,3272,0.0,0.0001122119792853482,313088,0.5509263873100281,0.001041540876030922,,-0.8702149391174316,0.004912754520773888,9.680818766355515e-05,
458.4479994773865,1763260479.5206466,,,3275,,,313456,,,500.0,,,,500.0
458.5381529331207,1763260479.6108,724.0,-0.0010883444920182228,3276,0.0,0.00011198156425962225,313472,0.5744112730026245,0.0016277804970741272,,0.0003573894500732422,253.8404541015625,1.1502765119075775e-05,
460.72150707244873,1763260481.7941542,725.0,0.0016070129349827766,3296,0.0,0.00011075269139837474,315520,0.5294759273529053,-0.01872006058692932,,-0.5897002220153809,0.004347823094576597,0.0006783297285437584,
460.9983925819397,1763260482.0710397,,,3299,,,315786,,,500.0,,,,500.0
465.39966917037964,1763260486.4723163,,,3338,,,319786,,,500.0,,,,500.0
466.9538400173187,1763260488.026487,727.0,0.004771326668560505,3351,0.0,0.00010737327102106065,321152,0.4878886342048645,-0.010068364441394806,,-0.28419578075408936,0.00022739122505299747,0.0004857731983065605,
467.54198575019836,1763260488.6146328,,,3357,,,321786,,,500.0,,,,500.0
467.90189003944397,1763260488.9745371,728.0,0.0004734611138701439,3360,0.0,0.0001068356359610334,322048,0.5194446444511414,-0.00045314617455005646,,-0.36096906661987305,0.00027923606103286147,2.8209760785102844e-06,
469.795556306839,1763260490.8682034,,,3377,,,323786,,,500.0,,,,500.0
