losses/explained_variance,_runtime,losses/approx_kl,_timestamp,losses/entropy,charts/learning_rate,losses/clipfrac,_step,charts/episodic_length,charts/SPS,losses/policy_loss,charts/episodic_return,losses/old_approx_kl,global_step,losses/value_loss
-0.003274083137512207,293.52631068229675,0.00025179237127304077,1763260314.5904417,0.49248573184013367,0.00020046082499902695,0.0,1856,,619.0,-0.007737990468740463,,0.0030447710305452347,166016,0.0001654169027460739
,294.8292043209076,,1763260315.8933353,,,,1868,500.0,,,500.0,,167206,
,295.4203288555145,,1763260316.4844599,,,,1873,500.0,,,500.0,,167706,
-0.799034833908081,296.24989557266235,0.002585063688457012,1763260317.3140266,0.508876621723175,0.0001991551398532465,0.0,1877,,621.0,-0.016800817102193832,,-0.008775371126830578,168192,2.030577525147237e-05
0.3611259460449219,297.7374532222748,0.004247791133821011,1763260318.8015842,0.5343623161315918,0.00019861750479321927,0.00390625,1886,,621.0,-0.012897424399852753,,-0.00595525186508894,169088,4.570696546579711e-05
-2.068824052810669,299.1862885951996,0.000909002497792244,1763260320.2504196,0.5526464581489563,0.00019807988428510725,0.0,1895,,621.0,-0.005659762769937515,,0.011297591030597687,169984,0.00031770471832714975
-0.00016772747039794922,300.44583773612976,0.0005405256524682045,1763260321.5099688,0.558430552482605,0.00019761905423365533,0.0,1903,,621.0,0.0036996565759181976,,-0.0009116856381297112,170752,186.0055694580078
-0.30718183517456055,301.0476539134979,0.0010065585374832153,1763260322.111785,0.5241600275039673,0.00019738863920792937,0.0,1906,,621.0,-0.011235803365707397,,-0.0076395682990550995,171136,0.00047737432760186493
-0.0002620220184326172,302.92600536346436,0.00029176659882068634,1763260323.9901364,0.5143058896064758,0.0001966973941307515,0.0,1918,,621.0,-0.005784928798675537,,-0.0013482719659805298,172288,197.9094696044922
-0.530774712562561,303.3334617614746,0.001048291102051735,1763260324.3975928,0.48365095257759094,0.00019654378411360085,0.0,1920,,621.0,-0.01196754164993763,,0.013140078634023666,172544,0.00019157101633027196
0.10859006643295288,306.98044419288635,0.0010448070243000984,1763260328.0445752,0.4756971001625061,0.00019500768394209445,0.0,1945,,622.0,0.000761028379201889,,0.01025101263076067,175104,0.00014988292241469026
-0.4453868865966797,309.1659162044525,0.00018604658544063568,1763260330.2300472,0.5349070429801941,0.00019416282884776592,0.0,1959,,622.0,-0.0015741493552923203,,0.0021427012979984283,176512,0.0001350946695310995
0.029246807098388672,311.2270631790161,5.44646754860878e-05,1763260332.2911942,0.45806533098220825,0.0001933179737534374,0.0,1973,,623.0,-0.0009527243673801422,,-0.0010733557865023613,177920,0.004637684673070908
-0.5140721797943115,312.6410582065582,0.008174802176654339,1763260333.7051892,0.46879950165748596,0.0001925499236676842,0.0078125,1985,,624.0,0.0028492137789726257,,0.03671187162399292,179200,0.00011842575622722507
4.100799560546875e-05,313.21853590011597,3.828480839729309e-05,1763260334.282667,0.5666733384132385,0.00019224270363338292,0.0,1991,,624.0,0.0004161261022090912,,-0.003460245206952095,179712,355.6781005859375
-0.3003782033920288,314.52096128463745,0.0007519042119383812,1763260335.5850923,0.42792990803718567,0.00019155145855620503,0.0,2002,,626.0,0.0059862155467271805,,0.001231892965734005,180864,0.005299482960253954
0.1231960654258728,315.13865399360657,0.0003552176058292389,1763260336.202785,0.541472315788269,0.00019124423852190375,0.0,2007,,626.0,-0.01088789477944374,,0.004624674096703529,181376,0.005157210864126682
-0.0002319812774658203,316.14335322380066,0.00032814871519804,1763260337.2074842,0.49175888299942017,0.0001907066034618765,0.0,2016,,627.0,-0.001766066998243332,,-0.007222563959658146,182272,117.13043975830078
-0.18596792221069336,316.5499551296234,0.0007193684577941895,1763260337.6140862,0.5058431625366211,0.00019047618843615055,0.0,2019,,627.0,-0.004034616053104401,,-0.011496922001242638,182656,7.239729166030884e-05
-0.053290486335754395,317.14012598991394,0.0012445170432329178,1763260338.204257,0.5450794696807861,0.00019016896840184927,0.001953125,2024,,628.0,-0.005047105252742767,,-0.004754675552248955,183168,4.8676713049644604e-05
0.08331120014190674,317.4541184902191,0.00030484888702630997,1763260338.5182495,0.5600125193595886,0.00019001535838469863,0.0,2027,,628.0,2.7239322662353516e-05,,-0.0026061227545142174,183424,0.004825434181839228
-0.0448535680770874,317.72430300712585,0.0008934140205383301,1763260338.788434,0.5525767803192139,0.000189861748367548,0.0,2029,,628.0,-0.007068902254104614,,-0.0033448897302150726,183680,0.00017240128363482654
0.015205204486846924,318.3821556568146,0.00026462599635124207,1763260339.4462867,0.5974067449569702,0.0001895545283332467,0.0,2034,,629.0,-5.471333861351013e-05,,0.000996483489871025,184192,9.833358490141109e-05
-1.919269561767578e-05,319.97426199913025,0.0009391801431775093,1763260341.038393,0.5077182054519653,0.00018894008826464415,0.0,2045,,629.0,0.007686231285333633,,0.0050438931211829185,185216,89.77525329589844
-0.21779179573059082,320.8999547958374,0.0016854461282491684,1763260341.9640858,0.534260630607605,0.00018855606322176754,0.00390625,2051,,629.0,-0.005505546927452087,,-0.0007545445114374161,185856,0.0035235423129051924
-0.11970055103302002,321.0899350643158,0.006363050080835819,1763260342.154066,0.5649964809417725,0.00018847925821319222,0.015625,2052,,629.0,-0.0095511544495821,,0.0070234620943665504,185984,0.0002319331979379058
-6.604194641113281e-05,323.8276336193085,0.0001405421644449234,1763260344.8917646,0.4418451189994812,0.00018740398809313774,0.0,2070,,629.0,0.0004412047564983368,,0.00013994984328746796,187776,182.54483032226562
-0.36633265018463135,324.8581099510193,0.0002532154321670532,1763260345.922241,0.5272440314292908,0.00018701996305026114,0.0,2076,,629.0,-0.0035421177744865417,,0.0019110813736915588,188416,0.004511149600148201
,327.0686295032501,,1763260348.1327605,,,,2093,500.0,,,500.0,,190206,
-0.0001844167709350586,327.16409039497375,0.0001568356528878212,1763260348.2282214,0.5453734397888184,0.00018594470748212188,0.0,2094,,630.0,-0.002841140143573284,,0.0049963099882006645,190208,135.04617309570312
0.3523980975151062,329.9470031261444,0.0001745140179991722,1763260351.0111341,0.5506141781806946,0.0001844854123191908,0.0,2117,,633.0,-0.002767018973827362,,-0.0013863509520888329,192640,0.00011096314847236499
0.06280070543289185,333.769734621048,0.002623036503791809,1763260354.8338656,0.5346364378929138,0.00018302611715625972,0.00390625,2141,,633.0,-0.007929585874080658,,-0.017644690349698067,195072,0.00016292455256916583
0.14655041694641113,334.5677740573883,0.0005506239831447601,1763260355.631905,0.5522452592849731,0.00018271889712195843,0.0,2146,,633.0,0.00290738046169281,,0.014000501483678818,195584,0.00011331768473610282
,334.62757205963135,,1763260355.691703,,,,2147,500.0,,,500.0,,195706,
5.316734313964844e-05,334.7815206050873,5.163624882698059e-05,1763260355.8456516,0.563454806804657,0.00018264209211338311,0.0,2148,,633.0,-0.005252722650766373,,-0.0008953772485256195,195712,294.04156494140625
-0.05734586715698242,335.85820722579956,0.0015751896426081657,1763260356.9223382,0.5701874494552612,0.0001821812620619312,0.0,2155,,633.0,0.0034583285450935364,,0.003865865059196949,196480,0.000246674579102546
,337.7654228210449,,1763260358.8295538,,,,2172,500.0,,,500.0,,198206,
0.13307887315750122,339.38130593299866,0.0018154038116335869,1763260360.445437,0.45151787996292114,0.0001803379418561235,0.0,2185,,636.0,-0.01881273277103901,,-0.0020145466551184654,199552,0.00015187849930953234
,340.13518023490906,,1763260361.1993113,,,,2192,500.0,,,500.0,,200206,
0.00045752525329589844,340.8445653915405,0.0010182466357946396,1763260361.9086964,0.5302289724349976,0.0001795698917703703,0.0,2198,,637.0,-0.0038956813514232635,,-0.006113525480031967,200832,119.56687927246094
-0.13624250888824463,340.9862096309662,0.0006910199299454689,1763260362.0503407,0.5444106459617615,0.00017949308676179498,0.0,2199,,637.0,0.0053337495774030685,,0.006669946946203709,200960,0.00099512143060565
,342.34211826324463,,1763260363.4062493,,,,2211,500.0,,,500.0,,202206,
-0.18929409980773926,342.7394871711731,0.00012476183474063873,1763260363.8036182,0.5467394590377808,0.00017857142665889114,0.0,2214,,638.0,-0.004593245685100555,,0.0002145972102880478,202496,0.00015067626372911036
-0.3847203254699707,343.46270871162415,0.002732326276600361,1763260364.5268397,0.5551927089691162,0.00017818740161601454,0.00390625,2220,,639.0,-0.01356329396367073,,-0.010694206692278385,203136,8.746988896746188e-05
0.11362892389297485,343.7630274295807,0.0006415154784917831,1763260364.8271585,0.5050700306892395,0.0001780337915988639,0.0,2223,,639.0,0.0010525807738304138,,-0.007337514311075211,203392,0.005029804538935423
-0.4551960229873657,344.06143164634705,0.000337834469974041,1763260365.1255627,0.5346296429634094,0.00017788018158171326,0.0,2225,,639.0,-0.0057378411293029785,,0.0001624980941414833,203648,0.00017785443924367428
,344.1059744358063,,1763260365.1701055,,,,2226,500.0,,,500.0,,203706,
0.00011026859283447266,344.31545186042786,0.0002348925918340683,1763260365.379583,0.5157204866409302,0.00017780337657313794,0.0,2227,,639.0,-0.0026577115058898926,,0.00533553771674633,203776,182.10574340820312
,344.9372572898865,,1763260366.0013883,,,,2231,500.0,,,500.0,,204206,
0.09630519151687622,345.6033401489258,9.800586849451065e-05,1763260366.6674712,0.5654227137565613,0.0001772657415131107,0.0,2235,,639.0,-0.003726709634065628,,-0.0005773501470685005,204672,0.00010013225255534053
,346.4381453990936,,1763260367.5022764,,,,2241,500.0,,,500.0,,205206,
-0.16886436939239502,347.33846735954285,0.0009909272193908691,1763260368.4025984,0.5625343322753906,0.0001764976914273575,0.001953125,2248,,640.0,0.0008387528359889984,,0.012443214654922485,205952,0.003353778040036559
,347.59247183799744,,1763260368.6566029,,,,2250,500.0,,,500.0,,206206,
-0.2446378469467163,348.1175584793091,0.0006190584972500801,1763260369.1816895,0.5491495728492737,0.00017619047139305621,0.0,2253,,640.0,-0.0018051974475383759,,0.0011506089940667152,206464,9.948697697836906e-05
-0.006731271743774414,350.20874977111816,0.00015653204172849655,1763260371.2728808,0.576829195022583,0.0001750383962644264,0.0,2272,,642.0,-0.0004345579072833061,,4.784204065799713e-06,208384,0.004363163374364376
,351.4424867630005,,1763260372.5066178,,,,2280,500.0,,,500.0,,209206,
,353.8430871963501,,1763260374.9072182,,,,2295,500.0,,,500.0,,210706,
-0.10802268981933594,354.39831042289734,0.001424708403646946,1763260375.4624414,0.5543508529663086,0.0001734255056362599,0.0,2298,,642.0,-0.006880074739456177,,0.013731797225773335,211072,8.215803063649219e-06
0.00023442506790161133,356.12918043136597,0.00020554382354021072,1763260377.1933115,0.5275991559028625,0.00017273426055908203,0.0,2310,,642.0,0.0039488039910793304,,-0.0027565723285079002,212224,382.3173522949219
-0.04598093032836914,356.4482650756836,0.0007707895711064339,1763260377.512396,0.5170032978057861,0.0001725806505419314,0.0,2312,,642.0,0.0021384917199611664,,0.0025383075699210167,212480,7.679418922634795e-05
-0.07364761829376221,357.4378504753113,0.00040418654680252075,1763260378.5019815,0.5700359344482422,0.0001721966254990548,0.0,2318,,642.0,-0.003499033860862255,,0.0031850598752498627,213120,7.62139170547016e-05
-0.19963419437408447,357.9015254974365,0.0008415607735514641,1763260378.9656565,0.5065780282020569,0.00017196621047332883,0.0,2322,,642.0,-0.006283923983573914,,0.007907538674771786,213504,0.0003652553423307836
,358.0766770839691,,1763260379.140808,,,,2324,500.0,,,500.0,,213706,
,358.64238381385803,,1763260379.7065148,,,,2329,500.0,,,500.0,,214206,
,359.7856764793396,,1763260380.8498075,,,,2339,500.0,,,500.0,,215206,
-0.07387018203735352,360.3407771587372,1.6592442989349365e-05,1763260381.4049082,0.5692816972732544,0.00017066052532754838,0.0,2343,,644.0,0.0002641826868057251,,0.00017395801842212677,215680,5.471418262459338e-05
-0.18900954723358154,360.9151101112366,6.287451833486557e-05,1763260381.9792411,0.48050108551979065,0.0001703533052932471,0.0,2348,,644.0,-0.002209886908531189,,-3.2172538340091705e-05,216192,0.00010571461461950094
,361.69559144973755,,1763260382.7597225,,,,2354,500.0,,,500.0,,216706,
,363.05611777305603,,1763260384.1202488,,,,2363,500.0,,,500.0,,217706,
3.6776065826416016e-05,366.2164421081543,0.0007170615717768669,1763260387.2805731,0.5035942196846008,0.00016789554501883686,0.0,2389,,646.0,0.008873406797647476,,-0.0017040027305483818,220288,12.426755905151367
0.0004042983055114746,366.82163286209106,6.371922791004181e-05,1763260387.885764,0.5651932954788208,0.00016758832498453557,0.0,2394,,647.0,0.003364626318216324,,-0.0006308481097221375,220800,184.3892364501953
0.35990357398986816,368.5160393714905,0.00016941875219345093,1763260389.5801704,0.5676175355911255,0.00016666666488163173,0.0,2409,,648.0,0.0015079081058502197,,-1.6828998923301697e-05,222336,0.004689271096140146
-0.8014402389526367,370.4910612106323,0.00025425758212804794,1763260391.5551922,0.5286940932273865,0.00016559139476157725,0.0,2426,,649.0,-0.0028737839311361313,,0.0020792121067643166,224128,0.00015569434617646039
0.27740299701690674,370.9069125652313,0.0008597169071435928,1763260391.9710436,0.5130729079246521,0.0001653609797358513,0.0078125,2430,,650.0,0.00916456151753664,,-0.0031019020825624466,224512,0.00017357143224216998
-0.1393343210220337,372.98311257362366,0.00019020400941371918,1763260394.0472436,0.5177516341209412,0.00016420890460722148,0.0,2449,,651.0,-0.00031002238392829895,,0.0012802183628082275,226432,0.0032971331384032965
-0.49071431159973145,375.16209959983826,0.0004481552168726921,1763260396.2262306,0.49496057629585266,0.00016321043949574232,0.0,2465,,652.0,-0.005525067448616028,,0.007501446641981602,228096,0.00019045209046453238
,379.3170676231384,,1763260400.3811986,,,,2491,500.0,,,500.0,,230706,
0.11499220132827759,379.7105624675751,0.00045597273856401443,1763260400.7746935,0.5101450681686401,0.0001615207438590005,0.0,2493,,652.0,-0.006594330072402954,,-0.0028044478967785835,230912,0.0035083862021565437
,381.78266882896423,,1763260402.8467999,,,,2506,500.0,,,500.0,,232206,
-0.155126690864563,383.2482542991638,0.0010260483250021935,1763260404.3123853,0.5581935048103333,0.00016021505871322006,0.001953125,2514,,651.0,-0.0026397109031677246,,0.015973318368196487,233088,9.586022497387603e-05
,383.3080177307129,,1763260404.3721488,,,,2515,500.0,,,500.0,,233206,
-0.007301926612854004,384.14960980415344,0.001393086276948452,1763260405.2137408,0.576194167137146,0.00015990783867891878,0.001953125,2520,,651.0,0.0001784972846508026,,0.00227989349514246,233600,0.00012786306615453213
0.00012814998626708984,385.8401098251343,0.0005344878882169724,1763260406.9042408,0.5652458071708679,0.00015913978859316558,0.0,2533,,652.0,-0.005658242851495743,,-0.006313292309641838,234880,68.31806182861328
0.06716829538345337,386.7614154815674,0.0006139148026704788,1763260407.8255465,0.6284016966819763,0.00015867895854171365,0.0,2540,,652.0,-0.003629155457019806,,-0.0008481256663799286,235648,0.00043916478171013296
,387.53037881851196,,1763260408.5945098,,,,2547,500.0,,,500.0,,236307,
-0.07338273525238037,390.2140371799469,8.522532880306244e-05,1763260411.2781682,0.5993972420692444,0.00015683563833590597,0.0,2570,,654.0,-0.0005413983017206192,,0.003567224368453026,238720,0.00011676923168124631
,390.2813000679016,,1763260411.345431,,,,2571,500.0,,,500.0,,238807,
,391.1265482902527,,1763260412.1906793,,,,2576,500.0,,,500.0,,239307,
-7.486343383789062e-05,391.33626413345337,0.0003541233018040657,1763260412.4003952,0.5596954226493835,0.00015645161329302937,0.0,2577,,654.0,-0.0008805729448795319,,0.004163322038948536,239360,83.1834487915039
0.12913399934768677,396.38054370880127,0.0004287268966436386,1763260417.4446747,0.5771067142486572,0.00015453148807864636,0.0,2608,,654.0,-0.0011803209781646729,,0.002744292840361595,242560,0.0011357086477801204
,396.6319899559021,,1763260417.696121,,,,2610,500.0,,,500.0,,242807,
,399.8778064250946,,1763260420.9419374,,,,2630,500.0,,,500.0,,244807,
-0.00011539459228515625,400.98291659355164,1.8105842173099518e-05,1763260422.0470476,0.574271023273468,0.00015284177788998932,0.0,2636,,653.0,0.000867500901222229,,-0.0011465614661574364,245376,79.66517639160156
-0.00017559528350830078,402.65222120285034,0.00028225407004356384,1763260423.7163522,0.5625628232955933,0.00015222733782138675,0.0,2646,,653.0,0.002875283360481262,,0.004643142223358154,246400,193.2178497314453
-0.25605642795562744,402.8428189754486,4.020426422357559e-05,1763260423.90695,0.5566869378089905,0.00015215053281281143,0.0,2647,,653.0,3.540515899658203e-05,,0.0009115030989050865,246528,0.003771730698645115
-0.1309359073638916,403.02857518196106,0.00023271329700946808,1763260424.0927062,0.529392421245575,0.00015207372780423611,0.0,2648,,653.0,0.004236307926476002,,0.00025353021919727325,246656,2.2687181626679376e-05
-0.3655548095703125,406.37237000465393,0.00025550927966833115,1763260427.436501,0.5533847212791443,0.000150844847667031,0.0,2668,,653.0,-0.005472475662827492,,-0.0024158740416169167,248704,3.308900340925902e-05
-0.28477299213409424,407.2454299926758,0.0013146419078111649,1763260428.309561,0.5847005248069763,0.0001505376276327297,0.005859375,2673,,653.0,-0.005149004049599171,,-0.0032964125275611877,249216,9.233753371518105e-05
,408.6335964202881,,1763260429.6977274,,,,2683,500.0,,,500.0,,250131,
-0.19484758377075195,409.1882371902466,0.00028244126588106155,1763260430.2523682,0.5805008411407471,0.00014969278709031641,0.0,2687,,653.0,0.0026095882058143616,,0.006167181767523289,250624,0.00014154570817481726
-5.4836273193359375e-05,409.36190032958984,5.0304457545280457e-05,1763260430.4260314,0.5670280456542969,0.0001496159820817411,0.0,2689,,653.0,-0.002169329673051834,,-0.00042678602039813995,250752,198.2094268798828
,409.6791310310364,,1763260430.743262,,,,2692,500.0,,,500.0,,251131,
,414.37508726119995,,1763260435.4392183,,,,2732,500.0,,,500.0,,255131,
0.00037741661071777344,416.67479944229126,1.7146579921245575e-05,1763260437.7389305,0.5581227540969849,0.00014577573165297508,0.0,2752,,657.0,0.0010716281831264496,,0.0011858707293868065,257152,89.72029113769531
0.0008886456489562988,417.30495405197144,0.00016101263463497162,1763260438.369085,0.5592678189277649,0.0001454685116186738,0.0,2757,,657.0,-0.0019400566816329956,,0.0006716866046190262,257664,324.6475830078125
0.0013542771339416504,419.0562193393707,0.00016862060874700546,1763260440.1203504,0.5723041892051697,0.00014454685151576996,0.0,2772,,658.0,0.0008677970618009567,,0.0009528705850243568,259200,174.46102905273438
,420.10038900375366,,1763260441.16452,,,,2782,71.0,,,71.0,,260202,
-0.0003085136413574219,420.2210600376129,1.7151236534118652e-05,1763260441.285191,0.5086106061935425,0.0001439324114471674,0.0,2783,,659.0,0.0006541647017002106,,9.354017674922943e-05,260224,401.8239440917969
0.0027229785919189453,421.36264204978943,0.0002596518024802208,1763260442.426773,0.5728805661201477,0.00014331797137856483,0.0,2793,,660.0,0.0016728080809116364,,1.2553296983242035e-05,261248,33.609405517578125
-0.00035822391510009766,425.05592703819275,0.0013997098430991173,1763260446.120058,0.556779146194458,0.00014139784616418183,0.0,2824,,662.0,0.007764048874378204,,-0.009099760092794895,264448,0.00015108917432371527
0.6940760612487793,427.33621311187744,0.001196027733385563,1763260448.4003441,0.5449573397636414,0.00014024577103555202,0.001953125,2843,,663.0,-0.008878685534000397,,-0.015055919997394085,266368,8.686253568157554e-05
-0.16648399829864502,428.9509468078613,1.7330050468444824e-05,1763260450.0150778,0.5168812870979309,0.0001394009159412235,0.0,2857,,663.0,9.299209341406822e-05,,-3.089383244514465e-05,267776,0.002892858814448118
0.013635575771331787,431.8212559223175,6.95548951625824e-05,1763260452.885387,0.5571019053459167,0.00013786483032163233,0.0,2882,,665.0,0.003496222198009491,,-0.006126906722784042,270336,9.032290836330503e-05
1.4424324035644531e-05,432.6625647544861,3.3618882298469543e-05,1763260453.7266958,0.5565181374549866,0.0001374040002701804,0.0,2890,,666.0,-0.003403007984161377,,0.001032654196023941,271104,203.08998107910156
0.02200603485107422,435.17480301856995,0.00013997219502925873,1763260456.238934,0.5698149800300598,0.00013609831512439996,0.0,2911,,667.0,-0.002279270440340042,,0.0007270108908414841,273280,0.0033401697874069214
0.01029437780380249,437.9555661678314,0.0003522820770740509,1763260459.0196972,0.5170925259590149,0.00013456221495289356,0.0,2935,,669.0,-0.007421432062983513,,0.004522725939750671,275840,0.00013133628817740828
-0.08557581901550293,439.50613498687744,0.0014558304101228714,1763260460.570266,0.5544735789299011,0.00013371735985856503,0.0,2949,,669.0,-0.013817079365253448,,-0.006462767720222473,277248,0.004076889716088772
-0.08028960227966309,441.19421434402466,1.4951452612876892e-05,1763260462.2583454,0.527306079864502,0.00013302611478138715,0.0,2960,,669.0,-0.0008082203567028046,,-0.0009796768426895142,278400,7.089511200319976e-05
0.07164770364761353,443.3222689628601,0.00043536070734262466,1763260464.3864,0.5598649978637695,0.0001321044546784833,0.0,2975,,670.0,-0.0034505799412727356,,0.0010872529819607735,279936,0.00016797712305560708
0.1703583002090454,445.18439769744873,0.0004469798877835274,1763260466.2485287,0.5534218549728394,0.00013125959958415478,0.0,2989,,670.0,-0.0037527158856391907,,0.005620087496936321,281344,9.677377238404006e-05
6.270408630371094e-05,446.3933207988739,0.00026171281933784485,1763260467.4574518,0.537666380405426,0.00013079876953270286,0.0,2997,,670.0,-0.0011404380202293396,,0.008453471586108208,282112,14.229615211486816
,448.55250239372253,,1763260469.6166334,,,,3011,500.0,,,500.0,,283548,
-0.00014698505401611328,453.0238633155823,0.0004830770194530487,1763260474.0879943,0.5194288492202759,0.0001274961541639641,0.0,3051,,672.0,-0.002600334584712982,,-0.005845533683896065,287616,156.11318969726562
0.05747562646865845,453.29691982269287,0.00018454249948263168,1763260474.3610508,0.5499828457832336,0.00012734254414681345,0.0,3053,,673.0,0.0014662593603134155,,0.0023698797449469566,287872,7.787054346408695e-05
-6.413459777832031e-05,454.72923040390015,0.00021631736308336258,1763260475.7933614,0.5767019391059875,0.00012657449406106025,0.0,3066,,673.0,0.0013424307107925415,,-0.0022172266617417336,289152,175.55233764648438
,455.15079164505005,,1763260476.2149227,,,,3070,500.0,,,500.0,,289548,
,456.72744607925415,,1763260477.791577,,,,3083,500.0,,,500.0,,291048,
,458.3090693950653,,1763260479.3732004,,,,3098,500.0,,,500.0,,292548,
,458.8940432071686,,1763260479.9581742,,,,3103,500.0,,,500.0,,293048,
,461.5583255290985,,1763260482.6224566,,,,3127,500.0,,,500.0,,295548,
0.08211183547973633,461.788715839386,0.00010994356125593185,1763260482.8528469,0.5779235363006592,0.00012265745317563415,0.0,3129,,677.0,0.0019198767840862274,,0.0016848957166075706,295680,0.0030581001192331314
0.11234259605407715,463.2220780849457,0.0005801552906632423,1763260484.286209,0.5269008874893188,0.00012188940308988094,0.0,3141,,678.0,-0.006346398964524269,,-0.0021575158461928368,296960,0.00020662634051404893
-7.05718994140625e-05,463.37434124946594,0.00010813213884830475,1763260484.4384723,0.6210496425628662,0.00012181259808130562,0.0,3143,,678.0,0.0050015076994895935,,0.00011422857642173767,297088,248.7708740234375
0.3995160460472107,463.7804250717163,8.217152208089828e-05,1763260484.844556,0.5428365468978882,0.00012158218305557966,0.0,3146,,678.0,-0.000260964035987854,,-0.001447935588657856,297472,8.906450966605917e-05
-0.049051761627197266,465.63716173171997,0.00038186926394701004,1763260486.7012928,0.5429749488830566,0.00012066052295267582,0.0,3161,,679.0,-0.00022615306079387665,,0.000921112485229969,299008,0.00015391275519505143
-0.3603473901748657,466.69152879714966,0.00032169558107852936,1763260487.7556598,0.5831263661384583,0.00012012288789264858,0.0,3170,,679.0,0.0018714405596256256,,-0.008369632065296173,299904,0.0001101591915357858
0.20104902982711792,468.0771851539612,0.00020293612033128738,1763260489.1413162,0.5554263591766357,0.00011935483780689538,0.0,3183,,680.0,-0.0012863390147686005,,-0.0022869734093546867,301184,0.003139412496238947
-0.006356358528137207,468.649343252182,0.00011365581303834915,1763260489.7134743,0.5293884873390198,0.0001190476177725941,0.0,3188,,681.0,0.0006324723362922668,,-0.00017390865832567215,301696,0.0030369742307811975
-2.5510787963867188e-05,471.78245639801025,4.510674625635147e-05,1763260492.8465874,0.5769953727722168,0.00011728110257536173,0.0,3217,,682.0,-0.0011223740875720978,,0.001448952592909336,304640,365.6045837402344
-0.17234420776367188,472.5519766807556,0.0004599178209900856,1763260493.6161077,0.518778383731842,0.00011682027979986742,0.0,3224,,683.0,-0.006517007946968079,,0.007551581598818302,305408,0.00014175607066135854
-0.10589241981506348,475.1400725841522,0.0004544593393802643,1763260496.2042036,0.5646772980690002,0.00011536098463693634,0.0,3247,,684.0,0.00397244468331337,,0.004400022327899933,307840,7.764215843053535e-05
6.377696990966797e-06,475.4220039844513,0.0003754580393433571,1763260496.486135,0.5498694777488708,0.0001152073746197857,0.0,3250,,685.0,-0.004555400460958481,,0.00402307603508234,308096,366.5843200683594
-0.1461951732635498,475.68991565704346,6.305333226919174e-05,1763260496.7540467,0.614054799079895,0.00011505376460263506,0.0,3252,,685.0,-0.0009169206023216248,,0.002633410505950451,308352,9.558821329846978e-05
-6.794929504394531e-05,475.9893865585327,4.216376692056656e-05,1763260497.0535176,0.574458122253418,0.00011490015458548442,0.0,3255,,685.0,-0.001616697758436203,,-0.0013322541490197182,308608,237.1522674560547
,476.43732237815857,,1763260497.5014534,,,,3259,500.0,,,500.0,,309048,
-0.026098132133483887,477.9519875049591,0.00013331230729818344,1763260499.0161185,0.6074199080467224,0.00011382488446542993,0.0,3272,,686.0,-0.0001901090145111084,,0.000687754712998867,310400,0.00011340290075168014
0.0003908872604370117,478.25727462768555,0.00048135221004486084,1763260499.3214056,0.5345342755317688,0.00011367127444827929,0.0,3275,,686.0,-0.0034232772886753082,,0.004000794142484665,310656,317.7225036621094
-0.022399306297302246,478.3817648887634,0.00035834312438964844,1763260499.445896,0.5936349630355835,0.00011359446943970397,0.0,3276,,686.0,-0.003420155495405197,,0.00044279731810092926,310784,0.0031900769099593163
-0.5501402616500854,480.6151292324066,0.0005846181884407997,1763260501.6792603,0.5135079622268677,0.00011236558930249885,0.0,3296,,687.0,0.003222583793103695,,0.004297737963497639,312832,0.00016220321413129568
-7.915496826171875e-05,480.9077670574188,7.379893213510513e-05,1763260501.971898,0.5887819528579712,0.0001122119792853482,0.0,3299,,687.0,-0.000294538214802742,,-0.0017564976587891579,313088,114.66270446777344
6.252527236938477e-05,485.27375984191895,0.00021903309971094131,1763260506.3378909,0.5549590587615967,0.0001098310312954709,0.0,3338,,689.0,-0.004438266158103943,,-0.0022250348702073097,317056,135.74862670898438
0.07310813665390015,486.8421094417572,0.000573970377445221,1763260507.9062405,0.5574036240577698,0.00010898617620114237,0.0,3351,,690.0,-0.005085460841655731,,-0.0006274152547121048,318464,0.00016229200991801918
,487.4765763282776,,1763260508.5407073,,,,3357,500.0,,,500.0,,319048,
-0.1390244960784912,487.8101632595062,4.285387694835663e-05,1763260508.8742943,0.5864410996437073,0.00010844854114111513,0.0,3360,,691.0,-0.003681214526295662,,0.0007622130215167999,319360,0.00010885608935495839
-0.18392956256866455,492.22370505332947,0.0012174155563116074,1763260513.287836,0.5331048965454102,0.0001060675858752802,0.0,3398,,692.0,-0.018183335661888123,,-0.0016430336982011795,323328,0.00016250702901743352
-3.7670135498046875e-05,492.5155129432678,1.4149583876132965e-05,1763260513.579644,0.5525882840156555,0.00010591397585812956,0.0,3401,,693.0,-0.0006068907678127289,,0.0019714878872036934,323584,173.34523010253906
1.913309097290039e-05,493.0847735404968,0.0003179926425218582,1763260514.1489046,0.5615127086639404,0.00010560675582382828,0.0,3406,,693.0,0.002920299768447876,,0.004535181447863579,324096,147.6643829345703
-0.060050010681152344,493.2170021533966,0.00016424153000116348,1763260514.2811332,0.4872933030128479,0.00010552995081525296,0.0,3407,,693.0,0.0035798847675323486,,0.0064098769798874855,324224,0.004333461634814739
0.15690112113952637,494.6711905002594,8.558854460716248e-05,1763260515.7353215,0.5568966865539551,0.00010476190800545737,0.0,3419,,694.0,-0.001749042421579361,,0.001482466235756874,325504,0.0002251074038213119
