charts/SPS,losses/clipfrac,losses/explained_variance,losses/approx_kl,losses/entropy,charts/learning_rate,losses/old_approx_kl,global_step,charts/episodic_return,_runtime,_step,_timestamp,losses/policy_loss,charts/episodic_length,losses/value_loss
699.0,0.0,-0.1040353775024414,0.00022898893803358078,0.538842499256134,0.00010975422628689557,-0.0038631847128272057,317184,,479.30462741851807,3360,1763260500.4818325,0.005301453173160553,,0.00014593878586310893
700.0,0.0,0.0012187957763671875,2.7195550501346588e-05,0.5700005888938904,0.00010752688103821129,-0.0006202748045325279,320896,,483.456640958786,3398,1763260504.633846,-0.001165490597486496,,6.035386562347412
701.0,0.0,-0.0015196800231933594,0.00024034827947616577,0.5583756566047668,0.00010737327102106065,0.0030708499252796173,321152,,483.73973512649536,3401,1763260504.9169402,-0.00040416140109300613,,79.31745147705078
701.0,0.0,0.0002905130386352539,3.3454038202762604e-05,0.4851406514644623,0.00010706605098675936,-0.0014316393062472343,321664,,484.34003949165344,3406,1763260505.5172446,0.0002458617091178894,,307.7012939453125
701.0,0.0,0.3245582580566406,1.836474984884262e-05,0.5819334983825684,0.00010698924597818404,-0.001300000585615635,321792,,484.48520064353943,3407,1763260505.6624057,-0.00018086284399032593,,0.003052678657695651
701.0,0.0,-0.20921146869659424,3.354344516992569e-05,0.5851302146911621,0.00010622119589243084,-0.000949040986597538,323072,,485.9455645084381,3419,1763260507.1227696,-0.0007805656641721725,,0.00011717147572198883
702.0,0.0,4.470348358154297e-06,0.00015316251665353775,0.5630275011062622,0.00010583717084955424,-0.0012403884902596474,323712,,486.6566786766052,3426,1763260507.8338838,-0.00011435151100158691,,0.000821138615719974
702.0,0.0,0.01786482334136963,0.0004929136484861374,0.5601719617843628,0.0001056835608324036,0.004139581695199013,323968,,486.9850552082062,3428,1763260508.1622603,-0.003714391030371189,,0.00025933937286026776
702.0,0.0,0.00015729665756225586,0.00014181993901729584,0.5873371362686157,0.000105299535789527,-0.003974368795752525,324608,,487.6772110462189,3435,1763260508.8544161,-0.003660723567008972,,329.4599914550781
703.0,0.0,-0.00015866756439208984,0.00015691667795181274,0.507598876953125,0.00010437788296258077,6.649643182754517e-07,326144,,489.2582845687866,3450,1763260510.4354897,0.0021043531596660614,,5.910276889801025
703.0,0.0,-0.159010648727417,7.410068064928055e-05,0.5692795515060425,0.00010430107795400545,0.001666438765823841,326272,,489.4027216434479,3451,1763260510.5799267,0.00024753808975219727,,0.003242851234972477
704.0,0.0,0.5763604044914246,0.00037710554897785187,0.5225290656089783,0.00010360983287682757,-0.003209281712770462,327424,,490.7123577594757,3462,1763260511.8895628,0.002154691144824028,,0.00017801541252993047
704.0,0.0,0.0245705246925354,1.8914230167865753e-05,0.542930006980896,0.00010276497778249905,-0.004229077138006687,328832,,492.3734691143036,3476,1763260513.5506742,-0.000941786915063858,,0.0010467012180015445
704.0,0.0,-0.00026988983154296875,9.437557309865952e-05,0.5104448199272156,0.0001026113677653484,-0.004317424260079861,329088,,492.6689796447754,3479,1763260513.8461847,0.000835716724395752,,126.9618148803711
,,,,,,,331013,428.0,494.93751430511475,3498,1763260516.1147194,,428.0,
705.0,0.0,0.0067841410636901855,0.00017980486154556274,0.49247950315475464,0.00010115207260241732,0.003371192142367363,331520,,495.51576137542725,3503,1763260516.6929665,0.0014502406120300293,,110.38692474365234
706.0,0.0,-6.23464584350586e-05,9.32253897190094e-07,0.5404654741287231,0.00010053763253381476,-0.0004610316827893257,332544,,496.6930868625641,3513,1763260517.870292,-2.5928020477294922e-05,,65.53631591796875
706.0,0.0,0.06478792428970337,7.2410330176353455e-06,0.5180389881134033,9.976958244806156e-05,0.001923522911965847,333824,,498.02666544914246,3525,1763260519.2038705,-0.0005648788064718246,,0.00010125382686965168
,,,,,,,335013,500.0,499.2679660320282,3537,1763260520.445171,,500.0,
708.0,0.0,0.13455188274383545,0.00012961495667696,0.5626603364944458,9.80030745267868e-05,0.00045690592378377914,336768,,501.1620683670044,3554,1763260522.3392735,-0.0003268122673034668,,0.00034700630931183696
708.0,0.0,0.2772570252418518,1.932866871356964e-05,0.5684911608695984,9.792626951821148e-05,-0.0006700344383716583,336896,,501.2786138057709,3555,1763260522.455819,0.00046112388372421265,,9.967753430828452e-05
,,,,,,,339013,500.0,503.52504205703735,3576,1763260524.7022471,,500.0,
709.0,0.0,-0.06179404258728027,9.831041097640991e-05,0.5457183122634888,9.654377936385572e-05,-0.0010858606547117233,339200,,503.78386068344116,3578,1763260524.9610658,-0.0009369701147079468,,0.002605702495202422
,,,,,,,339513,500.0,504.09966564178467,3581,1763260525.2768707,,500.0,
709.0,0.0,-0.2367163896560669,5.988311022520065e-05,0.5691089630126953,9.585253428667784e-05,0.002746609039604664,340352,,505.07506561279297,3589,1763260526.2522707,-0.0030741989612579346,,0.0001246825122507289
711.0,0.0,0.0881340503692627,3.308616578578949e-05,0.577083945274353,9.439323912374675e-05,0.0016190968453884125,342784,,507.6971929073334,3613,1763260528.874398,-0.00037752091884613037,,0.00012307666474953294
711.0,0.0,0.10286444425582886,0.00015017762780189514,0.5793470144271851,9.385560406371951e-05,-0.004456484690308571,343680,,508.62706685066223,3622,1763260529.804272,0.0034480420872569084,,0.002804794581606984
,,,,,,,345513,500.0,510.5385220050812,3640,1763260531.715727,,500.0,
713.0,0.0,-1.2159347534179688e-05,2.2796913981437683e-05,0.5591994524002075,9.178187610814348e-05,-0.0008016712963581085,347136,,512.2474575042725,3656,1763260533.4246626,0.001088842749595642,,246.5106964111328
,,,,,,,348513,500.0,513.6406681537628,3669,1763260534.8178732,,500.0,
,,,,,,,349513,500.0,514.7376184463501,3679,1763260535.9148235,,500.0,
714.0,0.0,-0.014497995376586914,4.701036959886551e-05,0.5918196439743042,9.009216591948643e-05,0.00044207368046045303,349952,,515.2057332992554,3683,1763260536.3829384,0.0016777031123638153,,0.00023192277876660228
,,,,,,,350013,500.0,515.2409424781799,3684,1763260536.4181476,,500.0,
716.0,0.0,-0.2539534568786621,3.736000508069992e-05,0.5320566892623901,8.840245573082939e-05,-0.0010869847610592842,352768,,518.1268537044525,3711,1763260539.3040588,-0.0015536453574895859,,0.0004689291527029127
,,,,,,,353013,500.0,518.2835221290588,3713,1763260539.4607272,,500.0,
716.0,0.0,0.08816391229629517,0.00015949178487062454,0.5525597333908081,8.817204070510343e-05,0.00011354964226484299,353152,,518.4925532341003,3715,1763260539.6697583,0.005008574575185776,,0.0030737794004380703
717.0,0.0,0.11751681566238403,0.00015995651483535767,0.5470232963562012,8.717357559362426e-05,0.0010317303240299225,354816,,520.2561218738556,3731,1763260541.433327,-0.0010982342064380646,,0.00011651219392661005
717.0,0.0,-2.7298927307128906e-05,0.00010439753532409668,0.5771259069442749,8.701997285243124e-05,-0.0031469445675611496,355072,,520.5036084651947,3734,1763260541.6808136,0.0025167949497699738,,109.26544189453125
718.0,0.0,-0.12060439586639404,6.593391299247742e-05,0.5719873905181885,8.57142877066508e-05,-0.004255430772900581,357248,,522.6876535415649,3755,1763260543.8648586,0.0006545335054397583,,0.0027304142713546753
719.0,0.0,0.012018322944641113,4.044920206069946e-05,0.6119710803031921,8.448540756944567e-05,-0.0009473841637372971,359296,,524.8384418487549,3775,1763260546.015647,-0.0016415715217590332,,0.0002569294301792979
719.0,0.0,0.1086457371711731,9.761005640029907e-05,0.5257689952850342,8.425499254371971e-05,0.0020594466477632523,359680,,525.2355060577393,3779,1763260546.4127111,-0.0034154020249843597,,0.002780977403745055
721.0,0.0,-0.015624046325683594,6.357301026582718e-05,0.6125454902648926,8.27188923722133e-05,0.0002573663368821144,362240,,527.8791553974152,3804,1763260549.0563605,-0.001564018428325653,,0.002377667697146535
,,,,,,,362513,500.0,528.1238079071045,3807,1763260549.301013,,500.0,
723.0,0.0,-0.00019359588623046875,4.663132131099701e-06,0.5641128420829773,8.010752935661003e-05,0.00019271019846200943,366592,,532.1716547012329,3847,1763260553.3488598,-0.0010694824159145355,,292.6203918457031
725.0,0.0,0.03131681680679321,6.512366235256195e-05,0.598742663860321,7.818740414222702e-05,0.0012251324951648712,369792,,535.3477945327759,3879,1763260556.5249996,-0.001266423612833023,,0.0003692647151183337
725.0,0.0,0.005822539329528809,4.508998245000839e-05,0.5746810436248779,7.803379412507638e-05,0.0008509745821356773,370048,,535.617773771286,3883,1763260556.7949789,-0.0016358569264411926,,0.002919913735240698
725.0,0.0,0.054667770862579346,0.00023842137306928635,0.6239427328109741,7.795698911650106e-05,0.0008901702240109444,370176,,535.7431216239929,3884,1763260556.9203267,-0.00557338073849678,,0.0003406341129448265
725.0,0.0,-0.00025475025177001953,9.63360071182251e-06,0.4660760760307312,7.780337909935042e-05,-0.0008944515138864517,370432,,535.9869616031647,3887,1763260557.1641667,-0.00024040788412094116,,43.71919631958008
726.0,0.0,-0.1139066219329834,3.242865204811096e-06,0.5625457763671875,7.757296407362446e-05,0.0006018783897161484,370816,,536.3988265991211,3891,1763260557.5760317,-0.00035967305302619934,,0.0004311917582526803
,,,,,,,371485,500.0,537.0284225940704,3898,1763260558.2056277,,500.0,
727.0,0.0,6.401538848876953e-05,2.3797154426574707e-05,0.5605304837226868,7.634408393641934e-05,-0.0010743383318185806,372864,,538.4442777633667,3912,1763260559.6214828,-0.0007349811494350433,,18.658918380737305
727.0,0.0,-1.0036900043487549,1.4852732419967651e-05,0.5395865440368652,7.611366891069338e-05,-0.0013284869492053986,373248,,538.7913613319397,3915,1763260559.9685664,0.00150314811617136,,0.0004969708970747888
728.0,0.0,0.09121555089950562,6.248150020837784e-05,0.5196427702903748,7.534561882494017e-05,-0.00026444438844919205,374528,,540.0488088130951,3928,1763260561.226014,0.003242628648877144,,0.002941444516181946
728.0,0.0,-0.14548587799072266,8.073635399341583e-05,0.5419922471046448,7.434716098941863e-05,-0.0017253383994102478,376192,,541.7496650218964,3944,1763260562.92687,-0.002746015787124634,,0.0003333913628011942
729.0,0.0,-0.21135175228118896,5.2655115723609924e-05,0.5449841022491455,7.42703559808433e-05,0.0021866969764232635,376320,,541.8638741970062,3945,1763260563.0410793,-0.0031375177204608917,,0.00038299549487419426
,,,,,,,376344,500.0,541.8746573925018,3946,1763260563.0518625,,500.0,
729.0,0.0,0.06359344720840454,4.975777119398117e-05,0.5980581641197205,7.373272092081606e-05,0.002534630708396435,377216,,542.7593860626221,3954,1763260563.9365911,0.0017242245376110077,,0.00035986819420941174
730.0,0.0,0.0679469108581543,0.0002156142145395279,0.5470805168151855,7.31182808522135e-05,0.003008030354976654,378240,,543.7588908672333,3963,1763260564.936096,0.001094995066523552,,0.00029617821564897895
730.0,0.0,0.00039833784103393555,2.1047890186309814e-06,0.5161390900611877,7.281106081791222e-05,0.0005016680806875229,378752,,544.2962961196899,3969,1763260565.4735012,-0.0002875402569770813,,382.2882995605469
,,,,,,,379848,500.0,545.402868270874,3981,1763260566.5800734,,500.0,
730.0,0.0,-0.3602255582809448,7.906928658485413e-06,0.5472487211227417,7.204301073215902e-05,-0.00023994594812393188,380032,,545.6148471832275,3983,1763260566.7920523,0.00043288618326187134,,0.0028618890792131424
731.0,0.0,-0.00037467479705810547,4.855263978242874e-05,0.5457375049591064,7.11981556378305e-05,-0.002203102223575115,381440,,547.0193259716034,3997,1763260568.196531,-0.00027672480791807175,,90.1590347290039
732.0,0.0,-0.00016176700592041016,2.2567808628082275e-05,0.5737317800521851,6.973886047489941e-05,-0.00010439008474349976,383872,,549.4873147010803,4020,1763260570.6645198,0.0022749751806259155,,116.1962890625
,,,,,,,387848,500.0,553.6011605262756,4059,1763260574.7783656,,500.0,
736.0,0.0,0.010975241661071777,0.00015411991626024246,0.5806401371955872,6.559139728778973e-05,0.002693035639822483,390784,,556.5498447418213,4087,1763260577.7270498,-0.007426612079143524,,0.0003435927792452276
736.0,0.0,-0.3962845802307129,0.00011156126856803894,0.5748525857925415,6.536098226206377e-05,-0.004332924261689186,391168,,556.9592549800873,4091,1763260578.13646,-0.006635826081037521,,0.0004991352907381952
736.0,0.0,-0.27209699153900146,6.45006075501442e-05,0.5587701797485352,6.451612716773525e-05,-0.0022509442642331123,392576,,558.3543813228607,4105,1763260579.5315864,0.0009349733591079712,,0.0022314232774078846
737.0,0.0,3.4689903259277344e-05,9.996816515922546e-06,0.624143123626709,6.428571214200929e-05,-0.001186612993478775,392960,,558.7043657302856,4109,1763260579.8815708,0.0009913481771945953,,22.508790969848633
737.0,0.0,-0.020939350128173828,2.8283335268497467e-05,0.5951517820358276,6.390168709913269e-05,0.0008530588820576668,393600,,559.3250510692596,4115,1763260580.5022562,-0.0005174353718757629,,0.00124026567209512
,,,,,,,393942,145.0,559.5896515846252,4119,1763260580.7668567,,145.0,
739.0,0.0,-2.4080276489257812e-05,4.1969120502471924e-05,0.5667091608047485,6.221198418643326e-05,-0.00030826590955257416,396416,,562.0487594604492,4144,1763260583.2259645,0.00021079182624816895,,200.6651611328125
739.0,0.0,-0.4301046133041382,7.532071322202682e-05,0.433650940656662,6.182795914355665e-05,0.0011333553120493889,397056,,562.6977412700653,4150,1763260583.8749464,0.00021346285939216614,,0.0022399043664336205
740.0,0.0,-0.0002918243408203125,1.1127442121505737e-05,0.6204401254653931,6.075268902350217e-05,-0.001185266301035881,398848,,564.4261605739594,4168,1763260585.6033657,-0.0001459270715713501,,151.89089965820312
741.0,0.0,-0.007429838180541992,3.8858503103256226e-05,0.5882386565208435,5.975422391202301e-05,0.0010808706283569336,400512,,566.0277376174927,4184,1763260587.2049427,9.764730930328369e-05,,0.002344177570194006
741.0,0.0,-0.013557791709899902,3.760773688554764e-05,0.6034966111183167,5.9139783843420446e-05,-0.0020576519891619682,401536,,567.077474117279,4194,1763260588.2546792,-0.003795962780714035,,0.0022281603887677193
741.0,0.0,-1.2538635730743408,9.807758033275604e-06,0.4871312975883484,5.8832563809119165e-05,-0.00020328443497419357,402048,,567.6208810806274,4199,1763260588.7980862,-0.0018182138446718454,,0.0027173811104148626
743.0,0.0,-0.40881073474884033,6.931740790605545e-05,0.5246496796607971,5.729646727559157e-05,0.0003236895427107811,404608,,570.1272332668304,4224,1763260591.3044384,-0.0024210847914218903,,0.0005182302556931973
743.0,0.0,-0.2410639524459839,6.619933992624283e-05,0.5416064262390137,5.6989247241290286e-05,0.0020440882071852684,405120,,570.6244962215424,4229,1763260591.8017013,-0.00017676502466201782,,0.0004141206736676395
744.0,0.0,-0.12017250061035156,6.31529837846756e-06,0.5608669519424438,5.6144392146961764e-05,0.000931532122194767,406528,,572.0328471660614,4243,1763260593.2100523,0.00017566978931427002,,0.0022222022525966167
,,,,,,,406845,500.0,572.2925472259521,4246,1763260593.4697523,,500.0,
744.0,0.0,-0.00020563602447509766,4.06559556722641e-05,0.5445408225059509,5.560675708693452e-05,-0.003265662118792534,407424,,572.8610723018646,4252,1763260594.0382774,-0.0002833344042301178,,174.53781127929688
744.0,0.0,0.0718526840209961,3.3583492040634155e-06,0.5700163245201111,5.545315070776269e-05,0.0004028286784887314,407680,,573.1474306583405,4254,1763260594.3246357,-0.0012078993022441864,,0.0004647059249691665
744.0,0.0,0.009308397769927979,1.9146129488945007e-05,0.5802326202392578,5.537634569918737e-05,-2.8813257813453674e-05,407808,,573.2683544158936,4255,1763260594.4455595,-0.0010418035089969635,,0.00037197978235781193
745.0,0.0,0.32187777757644653,0.0001226365566253662,0.5996242165565491,5.4301075579132885e-05,0.00042115524411201477,409600,,575.0810759067535,4273,1763260596.258281,-0.005658343434333801,,0.0005690219695679843
745.0,0.0,-3.9577484130859375e-05,1.5664845705032349e-06,0.575473427772522,5.4147465561982244e-05,0.00015770457684993744,409856,,575.3665401935577,4276,1763260596.5437453,-8.130446076393127e-05,,297.9255065917969
745.0,0.0,-0.17053449153900146,4.890374839305878e-06,0.5981864333152771,5.4070660553406924e-05,0.0002496512606739998,409984,,575.4833424091339,4277,1763260596.6605475,2.1588057279586792e-05,,0.0019037529127672315
745.0,0.0,-0.01967453956604004,0.0002020644024014473,0.5619804859161377,5.3993855544831604e-05,-0.007046925835311413,410112,,575.5997805595398,4278,1763260596.7769856,-0.0021855980157852173,,0.00034540073829703033
746.0,0.0,-0.25664961338043213,0.00012005306780338287,0.591289758682251,5.337941547622904e-05,-2.5369226932525635e-05,411136,,576.6436564922333,4288,1763260597.8208616,0.00046532973647117615,,0.00039736746111884713
,,,,,,,411345,500.0,576.8080854415894,4290,1763260597.9852905,,500.0,
746.0,0.0,0.14139139652252197,5.057081580162048e-06,0.5858348608016968,5.314900045050308e-05,0.0008851177990436554,411520,,577.0463659763336,4292,1763260598.223571,-0.00021590664982795715,,0.0018098935252055526
747.0,0.0,0.35625159740448,5.723908543586731e-06,0.5559970736503601,5.1766513934126124e-05,0.000528242439031601,413824,,579.3663549423218,4314,1763260600.54356,-0.0002521499991416931,,0.0003613028093241155
747.0,0.0,0.12718939781188965,0.0001032976433634758,0.520864725112915,5.153609890840016e-05,-0.0020287567749619484,414208,,579.7931706905365,4318,1763260600.9703758,0.000782061368227005,,0.0004593286430463195
748.0,0.0,-0.0004240274429321289,2.8808601200580597e-05,0.530428946018219,4.984638871974312e-05,-0.000605548731982708,417024,,582.6488347053528,4346,1763260603.8260398,-0.0007433891296386719,,0.0020599900744855404
749.0,0.0,-0.36487579345703125,5.142763257026672e-06,0.5397462248802185,4.86175122205168e-05,-7.609277963638306e-05,419072,,584.7636706829071,4366,1763260605.9408758,-0.0005858242511749268,,0.001993690151721239
749.0,0.0,0.350469708442688,0.00013295002281665802,0.5203732252120972,4.82334871776402e-05,-0.006730467081069946,419712,,585.4042563438416,4372,1763260606.5814614,-0.0026461854577064514,,0.0005479776300489902
750.0,0.0,0.4505772590637207,7.74431973695755e-05,0.5552260875701904,4.792626714333892e-05,0.005958797410130501,420224,,585.9454491138458,4377,1763260607.1226542,-0.004406645894050598,,0.0004481665091589093
,,,,,,,420345,500.0,585.9882776737213,4378,1763260607.1654828,,500.0,
750.0,0.0,0.2129361629486084,4.676356911659241e-05,0.5455098748207092,4.731182707473636e-05,0.0017533563077449799,421248,,586.9718995094299,4387,1763260608.1491046,-0.0006236918270587921,,0.0004620246181730181
750.0,0.0,0.10072201490402222,1.7515383660793304e-05,0.5865567326545715,4.6774192014709115e-05,-0.00042650941759347916,422144,,587.8751602172852,4396,1763260609.0523653,-3.080815076828003e-05,,0.00061439024284482
,,,,,,,423845,500.0,589.5760695934296,4413,1763260610.7532747,,500.0,
751.0,0.0,0.09446996450424194,4.804972559213638e-05,0.5772818326950073,4.562212052405812e-05,-0.0006496673449873924,424064,,589.7989556789398,4415,1763260610.9761608,-0.0018881410360336304,,0.0022231158800423145
753.0,0.0,0.011799931526184082,0.00015547312796115875,0.5439093112945557,4.308755887905136e-05,0.003327351063489914,428288,,593.9097719192505,4456,1763260615.086977,-0.004780888557434082,,0.0005976647371426225
754.0,0.0,0.18012529611587524,4.259869456291199e-06,0.6116446852684021,4.2242703784722835e-05,0.0006597694009542465,429696,,595.2772870063782,4470,1763260616.454492,-7.631722837686539e-05,,0.0006475868867710233
754.0,0.0,-2.753734588623047e-05,9.181909263134003e-06,0.6006463766098022,4.178187373327091e-05,-0.0004632500931620598,430464,,596.0472934246063,4478,1763260617.2244985,0.0011794865131378174,,246.65823364257812
754.0,0.0,0.0852203369140625,2.6710331439971924e-06,0.5676243901252747,4.162826371612027e-05,-0.0002111624926328659,430720,,596.284529209137,4480,1763260617.4617343,0.00023794732987880707,,0.0006011950317770243
755.0,0.0,-5.125999450683594e-05,7.22147524356842e-06,0.5723085999488831,4.093701863894239e-05,0.0007394589483737946,431872,,597.4524726867676,4492,1763260618.6296778,-0.0008821599185466766,,144.60935974121094
,,,,,,,432345,500.0,597.8551914691925,4496,1763260619.0323966,,500.0,
755.0,0.0,-0.11949682235717773,1.532863825559616e-05,0.6005151271820068,4.055299359606579e-05,0.0018911873921751976,432512,,598.1024334430695,4498,1763260619.2796385,0.00016820058226585388,,0.0019333551172167063
756.0,0.0,-0.3111385107040405,9.027961641550064e-05,0.5131069421768188,3.924731208826415e-05,0.0003876080736517906,434688,,600.3247871398926,4520,1763260621.5019922,-0.0025083012878894806,,0.0006784863071516156
,,,,,,,434865,500.0,600.4600296020508,4522,1763260621.6372347,,500.0,
756.0,0.0,-0.13479900360107422,6.866641342639923e-06,0.5723939538002014,3.901689706253819e-05,0.00025002192705869675,435072,,600.7160995006561,4524,1763260621.8933046,-0.0017405897378921509,,0.0019000967731699347
756.0,0.0,-0.105460524559021,1.64080411195755e-05,0.6056684851646423,3.894009205396287e-05,-0.0009399093687534332,435200,,600.8396525382996,4525,1763260622.0168576,-0.0008024945855140686,,0.0006411832291632891
,,,,,,,435365,500.0,600.990266084671,4527,1763260622.1674712,,500.0,
756.0,0.0,-0.3466072082519531,0.00010290369391441345,0.6201579570770264,3.855606701108627e-05,-0.0013800263404846191,435840,,601.5008296966553,4531,1763260622.6780348,-0.0035424791276454926,,0.000644034007564187
756.0,0.0,0.00045543909072875977,1.8186867237091064e-05,0.5142003297805786,3.847926200251095e-05,-0.0012322161346673965,435968,,601.6226096153259,4533,1763260622.7998147,-0.0004098936915397644,,368.285400390625
757.0,0.0,-0.27728593349456787,4.7534704208374023e-05,0.552303671836853,3.840245699393563e-05,-0.002537153661251068,436096,,601.743194103241,4534,1763260622.9203992,0.0005012601613998413,,0.0020636809058487415
757.0,0.0,0.05727815628051758,2.3297034204006195e-05,0.5854628086090088,3.709677548613399e-05,0.0006584981456398964,438272,,603.9270586967468,4555,1763260625.1042638,-0.0004365071654319763,,0.0006113582639954984
757.0,0.0,0.00010967254638671875,6.8303197622299194e-06,0.5620635151863098,3.701997047755867e-05,-0.0010367762297391891,438400,,604.0798563957214,4557,1763260625.2570615,-0.00041671842336654663,,404.9434814453125
758.0,0.0,0.00014352798461914062,1.7556361854076385e-05,0.5675873756408691,3.671275044325739e-05,-0.0007961569353938103,438912,,604.6099965572357,4562,1763260625.7872016,-0.00021223723888397217,,357.31756591796875
,,,,,,,440365,500.0,606.061327457428,4576,1763260627.2385325,,500.0,
760.0,0.0,-0.18712735176086426,1.4281831681728363e-05,0.5923842191696167,3.364055373822339e-05,-5.759578198194504e-05,444032,,609.8938882350922,4613,1763260631.0710933,0.0002017393708229065,,0.0017424842808395624
760.0,0.0,-0.0001881122589111328,2.0302832126617432e-07,0.6205553412437439,3.2872503652470186e-05,-3.559887409210205e-05,445312,,611.1779656410217,4626,1763260632.3551707,2.5674700736999512e-05,,50.95532989501953
,,,,,,,446290,500.0,612.1248528957367,4635,1763260633.302058,,500.0,
761.0,0.0,-2.002716064453125e-05,2.087559551000595e-05,0.5217850804328918,3.1950843549566343e-05,-0.0010040076449513435,446848,,612.7501335144043,4641,1763260633.9273386,0.0003329366445541382,,154.76451110839844
761.0,0.0,-0.3348507881164551,3.97954136133194e-06,0.4857213497161865,3.172042852384038e-05,0.0005028573796153069,447232,,613.1612279415131,4644,1763260634.338433,0.0007229745388031006,,0.0006951713585294783
761.0,0.0,2.968311309814453e-05,1.121126115322113e-05,0.5246683359146118,3.072196705034003e-05,0.0004110131412744522,448896,,614.8801462650299,4661,1763260636.0573514,0.0006444863975048065,,433.478515625
762.0,0.0,0.0001138448715209961,4.759058356285095e-07,0.5303409099578857,2.9877111956011504e-05,-8.307304233312607e-05,450304,,616.3280808925629,4675,1763260637.505286,-0.00010034441947937012,,216.10987854003906
763.0,0.0,-0.1474299430847168,1.8737278878688812e-05,0.5618003606796265,2.8878648663521744e-05,0.0005758879706263542,451968,,617.9695026874542,4691,1763260639.1467078,0.0002125948667526245,,0.0017739464528858662
,,,,,,,453790,500.0,619.7469365596771,4709,1763260640.9241416,,500.0,
764.0,0.0,0.15271776914596558,1.2411735951900482e-05,0.575125515460968,2.7496160328155383e-05,-0.0017553409561514854,454272,,620.1974380016327,4713,1763260641.374643,0.0005015190690755844,,0.0006984524661675096
,,,,,,,456790,500.0,622.5242259502411,4738,1763260643.701431,,500.0,
765.0,0.0,-0.00016677379608154297,1.621432602405548e-06,0.5319979786872864,2.5960061975638382e-05,1.299101859331131e-05,456832,,622.6458129882812,4739,1763260643.823018,0.00015625730156898499,,62.51258087158203
765.0,0.0,-0.06821572780609131,1.2656673789024353e-06,0.5175523161888123,2.580645195848774e-05,9.809620678424835e-06,457088,,622.8821716308594,4741,1763260644.0593767,0.0008071213960647583,,0.0008687006775289774
,,,,,,,457290,500.0,623.0252912044525,4743,1763260644.2024963,,500.0,
765.0,0.0,9.417533874511719e-06,3.2549723982810974e-06,0.5555275678634644,2.503840187273454e-05,5.627516657114029e-05,458368,,624.0890321731567,4754,1763260645.2662373,6.48200511932373e-05,,102.96623992919922
766.0,0.0,-0.07108259201049805,4.5942142605781555e-06,0.4804200530052185,2.388632856309414e-05,0.000901917926967144,460288,,625.926673412323,4772,1763260647.1038785,-9.016785770654678e-05,,0.0006848343764431775
767.0,0.0,-0.24199128150939941,3.016553819179535e-06,0.49632084369659424,2.304147528775502e-05,0.00014040153473615646,461696,,627.2810974121094,4786,1763260648.4583025,0.0003775954246520996,,0.000825136958155781
,,,,,,,461790,500.0,627.3137872219086,4787,1763260648.4909923,,500.0,
767.0,0.0,0.0003399848937988281,2.123415470123291e-07,0.6018130779266357,2.29646702791797e-05,9.066052734851837e-05,461824,,627.3997483253479,4788,1763260648.5769534,-7.852539420127869e-05,,274.8866271972656
767.0,0.0,-0.27507925033569336,2.3816712200641632e-05,0.5509827733039856,2.2427035219152458e-05,0.0008241338655352592,462720,,628.2748899459839,4796,1763260649.452095,-0.0007609128952026367,,0.0007088868878781796
767.0,0.0,0.1981295943260193,1.12876296043396e-05,0.5456868410110474,2.2273425202001818e-05,-0.0008520111441612244,462976,,628.5125124454498,4799,1763260649.6897175,-0.001305731013417244,,0.0015058446442708373
768.0,0.0,-0.20884227752685547,7.831491529941559e-06,0.5671718120574951,2.1812595150549896e-05,-0.00012129079550504684,463744,,629.241800069809,4806,1763260650.4190052,-0.000792328268289566,,0.0007565763662569225
768.0,0.0,0.03016793727874756,4.7404319047927856e-07,0.6175390481948853,2.165898695238866e-05,-0.0002549653872847557,464000,,629.475447177887,4809,1763260650.6526523,0.00017236173152923584,,0.0014217448187991977
768.0,0.0,0.00023829936981201172,2.0759180188179016e-06,0.576542854309082,2.14285719266627e-05,-0.0003027142956852913,464384,,629.8261334896088,4813,1763260651.0033386,0.0005515152588486671,,1.6741044521331787
,,,,,,,468290,500.0,633.570207118988,4851,1763260654.7474122,,500.0,
770.0,0.0,-0.00021088123321533203,6.034970283508301e-07,0.5737976431846619,1.9047618479817174e-05,-0.00013393722474575043,468352,,633.6647217273712,4852,1763260654.8419268,-0.00016507133841514587,,106.41863250732422
770.0,0.0,-0.31838953495025635,4.2049214243888855e-06,0.535052478313446,1.8586790247354656e-05,0.00020514335483312607,469120,,634.4800312519073,4859,1763260655.6572363,-0.0002668537199497223,,0.0009640657808631659
770.0,0.0,0.047810494899749756,4.6370550990104675e-06,0.5232189297676086,1.8049155187327415e-05,3.5285018384456635e-05,470016,,635.3367395401001,4868,1763260656.5139446,-0.0002113059163093567,,0.0014946700539439917
771.0,0.0,0.04057192802429199,1.2060627341270447e-06,0.5640819072723389,1.7665130144450814e-05,-0.00016684923321008682,470656,,635.9624555110931,4874,1763260657.1396606,-0.00027271732687950134,,0.001036364701576531
771.0,0.0,-0.3620249032974243,1.2498348951339722e-06,0.589379608631134,1.7434715118724853e-05,0.0004711821675300598,471040,,636.3209459781647,4878,1763260657.498151,-9.147822856903076e-05,,0.0011957159731537104
771.0,0.0,-0.4551812410354614,1.1157244443893433e-06,0.5517206192016602,1.7204301911988296e-05,-5.911104381084442e-05,471424,,636.7305977344513,4882,1763260657.9078028,-0.0002636127173900604,,0.0014850720763206482
,,,,,,,474790,500.0,640.0392951965332,4915,1763260661.2165003,,500.0,
