losses/policy_loss,_runtime,losses/old_approx_kl,charts/SPS,charts/episodic_return,losses/explained_variance,charts/learning_rate,_timestamp,global_step,losses/value_loss,charts/episodic_length,_step,losses/clipfrac,losses/approx_kl,losses/entropy
-0.004393724724650383,546.7853136062622,0.009281027130782604,742.0,,0.8598225116729736,6.81259625707753e-05,1763260567.9267716,386560,0.0006762275006622076,,3969,0.0,0.0009952420368790627,0.3566550016403198
-1.4194287359714508e-05,548.0273056030273,-0.0020062606781721115,742.0,,0.01875227689743042,6.743471749359742e-05,1763260569.1687636,387712,225.03810119628906,,3981,0.0,5.408376455307007e-05,0.3756285607814789
-0.006061099469661713,548.2533137798309,-0.012337425723671913,742.0,,0.7540127038955688,6.728110747644678e-05,1763260569.3947718,387968,0.002260487526655197,,3983,0.0,0.0003151092678308487,0.38072502613067627
-0.0007871631532907486,549.6804792881012,-0.0011024661362171173,743.0,,0.8686555624008179,6.643625238211825e-05,1763260570.8219373,389376,0.0009986598743125796,,3997,0.0,3.6600977182388306e-06,0.3697017431259155
-0.0013102032244205475,552.0622289180756,0.004061708226799965,744.0,,0.012100815773010254,6.505376222776249e-05,1763260573.203687,391680,334.0980224609375,,4020,0.0,0.00017978064715862274,0.31849002838134766
-0.005029361695051193,555.8902971744537,0.009637116454541683,746.0,,0.012276947498321533,6.267281423788518e-05,1763260577.0317552,395648,200.14254760742188,,4059,0.0,0.00036845263093709946,0.34051474928855896
0.002938881516456604,558.7773702144623,0.0019201897084712982,748.0,,0.1207006573677063,6.090629904065281e-05,1763260579.9188282,398592,0.0011438719229772687,,4087,0.0,0.00022190995514392853,0.2859437167644501
0.00011200830340385437,559.1239326000214,0.0013048239052295685,748.0,,0.6359237432479858,6.067588401492685e-05,1763260580.2653906,398976,0.0012566077057272196,,4091,0.0,8.594803512096405e-05,0.3510947525501251
-0.007589027285575867,560.4688889980316,0.00011638924479484558,749.0,,0.8418522477149963,5.983102892059833e-05,1763260581.610347,400384,0.0009316654177382588,,4105,0.0,0.0006311442703008652,0.30115267634391785
-0.0010759588330984116,560.8048233985901,0.0004872148856520653,749.0,,0.9948458671569824,5.960061389487237e-05,1763260581.9462814,400768,0.0013347233179956675,,4109,0.0,1.520942896604538e-05,0.38871780037879944
-0.004025528207421303,561.4269783496857,0.01773954927921295,749.0,,0.8967830538749695,5.9216588851995766e-05,1763260582.5684364,401408,0.0009486550698056817,,4115,0.0,0.001004423014819622,0.28575631976127625
-0.000819087028503418,561.7992141246796,-9.127333760261536e-05,749.0,,0.8735338449478149,5.8986173826269805e-05,1763260582.9406722,401792,0.0024339554365724325,,4119,0.0,6.51925802230835e-06,0.32649967074394226
-0.00013841688632965088,564.2836072444916,-0.0005278848111629486,751.0,,0.8777092099189758,5.745007729274221e-05,1763260585.4250653,404352,0.0031611912418156862,,4144,0.0,6.454251706600189e-05,0.33746057748794556
0.004429854452610016,564.9065911769867,-0.007571760565042496,751.0,,0.5316237211227417,5.7066052249865606e-05,1763260586.0480492,404992,0.0011353575391694903,,4150,0.0,0.00022726133465766907,0.28983813524246216
0.00016405805945396423,566.6747536659241,-0.0029937922954559326,752.0,,0.9660670757293701,5.599078212981112e-05,1763260587.8162117,406784,0.002158458111807704,,4168,0.0,0.00012104399502277374,0.333406925201416
-0.0019826218485832214,568.3846154212952,0.01211779098957777,753.0,,0.6767436265945435,5.499232065631077e-05,1763260589.5260735,408448,0.0015307398280128837,,4184,0.0,0.0006230724975466728,0.2751423120498657
-0.002760976552963257,569.3980193138123,0.013741173781454563,753.0,,0.4362297058105469,5.4377880587708205e-05,1763260590.5394773,409472,0.001508598099462688,,4194,0.0,0.0018674163147807121,0.32412806153297424
-0.011683855205774307,569.9092345237732,0.0067354366183280945,753.0,,0.6573443412780762,5.4070660553406924e-05,1763260591.0506926,409984,0.001960410038009286,,4199,0.0,0.002067653462290764,0.30734169483184814
-0.021533962339162827,572.4934780597687,0.007684861309826374,754.0,,0.7812247276306152,5.2534564019879326e-05,1763260593.634936,412544,0.0012602965580299497,,4224,0.0,0.001377795822918415,0.3864904046058655
