losses/explained_variance,charts/SPS,losses/clipfrac,losses/entropy,losses/old_approx_kl,charts/episodic_return,_timestamp,losses/value_loss,losses/policy_loss,global_step,charts/learning_rate,charts/episodic_length,_step,losses/approx_kl,_runtime
-0.35089731216430664,1088.0,0.0,0.5573643445968628,-0.004524282179772854,,1763260266.044432,0.004912625998258591,-0.007332246750593185,166784,0.00019999999494757503,,1851,0.0003566322848200798,181.10208892822266
-7.66080379486084,1088.0,0.0,0.5326514840126038,-0.008841113187372684,,1763260266.4883115,0.0009147124947048724,-0.00927383080124855,167296,0.00019969277491327375,,1856,0.0004735952243208885,181.54596853256226
,,,,,500.0,1763260267.5367625,,,168503,,500.0,1868,,182.59441947937012
0.03193014860153198,1088.0,0.0,0.5427451133728027,0.0003371685743331909,,1763260267.9971418,0.0007933562155812979,0.0022030025720596313,168960,0.0001986943098017946,,1873,5.781836807727814e-05,183.05479884147644
-0.001511216163635254,1088.0,0.0,0.5720286965370178,-0.00446661189198494,,1763260268.3309078,0.006113086827099323,0.0008974969387054443,169344,0.00019846389477606863,,1877,0.0005443636327981949,183.38856482505798
-0.006157875061035156,1088.0,0.03515625,0.5166817903518677,0.027209870517253876,,1763260269.1400647,0.00034147940459661186,-0.004323303699493408,170240,0.00019792627426795661,,1886,0.008205778896808624,184.19772171974182
0.2756052613258362,1089.0,0.0,0.5251827836036682,0.002102939411997795,,1763260269.9522343,0.0005785985849797726,0.0012606978416442871,171136,0.00019738863920792937,,1895,8.312426507472992e-05,185.0098912715912
-3.802776336669922e-05,1089.0,0.001953125,0.5344648361206055,-0.014315880835056305,,1763260270.6151958,271.9931945800781,-0.006486719474196434,171904,0.00019692780915647745,,1903,0.0014209728688001633,185.6728527545929
-0.06340348720550537,1089.0,0.001953125,0.5213690996170044,0.019132234156131744,,1763260270.9782636,0.00013396699796430767,-0.0006548892706632614,172288,0.0001966973941307515,,1906,0.0022185910493135452,186.0359206199646
-9.334087371826172e-05,1089.0,0.00390625,0.5211097002029419,-0.01568344607949257,,1763260272.0089176,425.76220703125,-0.013882070779800415,173440,0.0001960061490535736,,1918,0.002108147367835045,187.06657457351685
-0.060492634773254395,1089.0,0.0,0.5232849717140198,-0.003919735550880432,,1763260272.229213,0.00040895375423133373,0.0012253932654857635,173696,0.00019585253903642297,,1920,0.0005789007991552353,187.28687000274658
0.012163877487182617,1089.0,0.0,0.5602676868438721,-0.015930604189634323,,1763260274.5113177,0.00012778746895492077,-0.01742936298251152,176256,0.00019431643886491656,,1945,0.0009603891521692276,189.56897473335266
-0.022021889686584473,1090.0,0.0,0.5810242891311646,-0.002158096991479397,,1763260275.7621477,0.0002688614185899496,-1.198798418045044e-05,177664,0.00019347158377058804,,1959,1.6099773347377777e-05,190.8198046684265
0.27027153968811035,1090.0,0.0,0.5158376097679138,-0.0002597533166408539,,1763260277.015215,0.005113177001476288,0.0029442589730024338,179072,0.00019262672867625952,,1973,0.0005860850214958191,192.07287192344666
-0.05103957653045654,1090.0,0.0,0.5851365923881531,-0.0031153345480561256,,1763260278.1843452,0.00020008532737847418,0.0005759894847869873,180352,0.00019185867859050632,,1985,0.0007835524156689644,193.24200224876404
-2.372264862060547e-05,1090.0,0.0,0.5655282735824585,-0.0015894845128059387,,1763260278.6323404,498.5364990234375,0.003993261605501175,180864,0.00019155145855620503,,1991,0.0002522580325603485,193.6899974346161
,,,,,256.0,1763260279.5611517,,,181912,,256.0,2002,,194.6188087463379
,,,,,500.0,1763260279.9981418,,,182412,,500.0,2007,,195.0557987689972
0.0003789663314819336,1091.0,0.0,0.513288676738739,0.006871085613965988,,1763260280.8035915,621.4605102539062,0.012356765568256378,183296,0.00019009216339327395,,2016,0.0013489369302988052,195.86124849319458
0.07538098096847534,1091.0,0.005859375,0.547080397605896,-0.0013603940606117249,,1763260281.02661,0.00954071432352066,0.006212349981069565,183552,0.0001899385533761233,,2019,0.004055149853229523,196.08426690101624
-0.3891350030899048,1090.0,0.0,0.4948986768722534,0.001157519407570362,,1763260281.4030244,0.015251800417900085,0.0001195371150970459,183936,0.00018970813835039735,,2024,9.016040712594986e-05,196.46068143844604
0.000689387321472168,1091.0,0.0,0.4661296010017395,0.004746682941913605,,1763260281.6259527,189.1977996826172,-0.013307515531778336,184192,0.0001895545283332467,,2027,0.00034081749618053436,196.6836097240448
-0.12676429748535156,1091.0,0.0,0.6017026901245117,0.004610971547663212,,1763260281.8469787,0.0023841678630560637,-0.008902177214622498,184448,0.00018940091831609607,,2029,0.0015281131491065025,196.9046356678009
0.008856534957885742,1091.0,0.0,0.6084887981414795,-0.006019363179802895,,1763260282.3191633,0.0008687700610607862,0.0006895512342453003,184960,0.0001890936982817948,,2034,0.0007534325122833252,197.37682032585144
-0.14224505424499512,1091.0,0.0,0.5544325709342957,-0.006437243893742561,,1763260283.3768032,0.00046540837502107024,0.0029881149530410767,186112,0.0001884024532046169,,2045,0.000357678160071373,198.43446016311646
,,,,,500.0,1763260283.8472672,,,186663,,500.0,2051,,198.90492415428162
1.4007091522216797e-05,1091.0,0.0,0.5304476022720337,-2.6701949536800385e-05,,1763260283.9457648,276.4402770996094,0.00115291029214859,186752,0.0001880184281617403,,2052,4.22382727265358e-05,199.00342178344727
,,,,,500.0,1763260285.5993693,,,188663,,500.0,2070,,200.65702629089355
-1.5497207641601562e-06,1091.0,0.0,0.5300636887550354,-0.017150040715932846,,1763260286.1135163,325.2701110839844,-0.0027151256799697876,189184,0.00018655913299880922,,2076,0.0010066330432891846,201.1711733341217
0.033381521701812744,1091.0,0.0,0.5135987997055054,-0.009445461444556713,,1763260287.735915,0.0003376977110747248,0.0026868730783462524,190976,0.00018548387743066996,,2093,0.0003569209948182106,202.79357194900513
-0.2657196521759033,1091.0,0.001953125,0.5281186103820801,0.0074438052251935005,,1763260287.8451686,0.00023005620460025966,-0.013924621045589447,191104,0.00018540707242209464,,2094,0.0013878149911761284,202.90282559394836
-0.06419003009796143,1092.0,0.0,0.5412662625312805,0.010034650564193726,,1763260289.9061751,0.002941255923360586,-0.010281719267368317,193408,0.00018402458226773888,,2117,0.0021443013101816177,204.96383213996887
-0.2450345754623413,1092.0,0.021484375,0.46725961565971375,-0.001406276598572731,,1763260291.9734519,0.0018044899916276336,0.012143749743700027,195712,0.00018264209211338311,,2141,0.002582307904958725,207.03110885620117
-0.6317563056945801,1092.0,0.0,0.5007864236831665,0.0017304467037320137,,1763260292.417329,0.000799540663138032,-0.0032072304747998714,196224,0.00018233487207908183,,2146,0.00019268784672021866,207.47498607635498
,,,,,500.0,1763260292.437836,,,196280,,500.0,2147,,207.49549293518066
3.254413604736328e-05,1092.0,0.0,0.5131686925888062,-0.003356718458235264,,1763260292.5290825,797.7608642578125,-0.0035670101642608643,196352,0.0001822580670705065,,2148,0.00021141115576028824,207.5867395401001
-0.07284379005432129,1092.0,0.0,0.5943273901939392,0.012000211514532566,,1763260293.2288983,0.00045867112930864096,-0.007910780608654022,197120,0.0001817972370190546,,2155,0.0006851358339190483,208.28655529022217
0.00027436017990112305,1092.0,0.0,0.5384360551834106,0.0022407379001379013,,1763260294.7068439,368.57012939453125,0.0012756437063217163,198784,0.00018079877190757543,,2172,0.0006094668060541153,209.76450085639954
-0.15295588970184326,1092.0,0.0,0.48632779717445374,0.005847901105880737,,1763260295.9927783,0.00021461407595779747,-0.018427792936563492,200192,0.0001799539168132469,,2185,0.0012720562517642975,211.05043530464172
-8.0108642578125e-05,1093.0,0.0,0.48640549182891846,0.001757337711751461,,1763260296.5482433,577.0531616210938,-0.0008776858448982239,200832,0.0001795698917703703,,2192,0.0002506813034415245,211.60590028762817
-0.09992337226867676,1093.0,0.0,0.5219945907592773,-0.0175437331199646,,1763260297.132566,0.003061558585613966,-0.012079639360308647,201472,0.0001791858667274937,,2198,0.0013449788093566895,212.19022297859192
-0.171653151512146,1093.0,0.00390625,0.5402029752731323,-0.006012964062392712,,1763260297.2431886,0.00026259192964062095,-0.010649196803569794,201600,0.00017910906171891838,,2199,0.002421329729259014,212.30084562301636
,,,,,500.0,1763260298.2854197,,,202780,,500.0,2211,,213.34307670593262
-0.08467745780944824,1093.0,0.0,0.5744379758834839,-0.005282314494252205,,1763260298.604556,5.729557597078383e-05,-0.0011375844478607178,203136,0.00017818740161601454,,2214,0.00015856511890888214,213.6622130870819
-0.10912501811981201,1093.0,0.0,0.5491758584976196,0.0027704965323209763,,1763260299.197993,0.000193281244719401,-0.006316196173429489,203776,0.00017780337657313794,,2220,0.0003441423177719116,214.25565004348755
0.12367373704910278,1093.0,0.0,0.5487120747566223,-0.0017146561294794083,,1763260299.4194722,0.0008456633659079671,-0.000549905002117157,204032,0.0001776497665559873,,2223,0.00016982294619083405,214.47712922096252
,,,,,500.0,1763260299.5702865,,,204280,,500.0,2225,,214.6279435157776
-9.179115295410156e-06,1093.0,0.0,0.5074914693832397,-0.006308566778898239,,1763260299.6418107,227.94932556152344,0.0010034479200839996,204288,0.00017749615653883666,,2226,0.0006363820284605026,214.69946765899658
-0.27220380306243896,1093.0,0.0,0.5395098924636841,0.0023263199254870415,,1763260299.7522376,0.004620648454874754,-0.0013257041573524475,204416,0.00017741935153026134,,2227,0.00012750271707773209,214.80989456176758
-6.914138793945312e-05,1093.0,0.0,0.5587539076805115,-0.0027077989652752876,,1763260300.1215625,588.8175048828125,0.0019246730953454971,204800,0.00017718893650453538,,2231,0.00010697077959775925,215.17921948432922
,,,,,500.0,1763260300.4840655,,,205280,,500.0,2235,,215.54172253608704
4.112720489501953e-06,1093.0,0.0,0.5546538829803467,-0.0010389471426606178,,1763260301.0080202,529.8912963867188,-0.0005766153335571289,205824,0.00017657449643593282,,2241,5.970243364572525e-05,216.0656771659851
-0.772621750831604,1093.0,0.0,0.5525316596031189,-0.0012998487800359726,,1763260301.7089033,0.00033974589314311743,-0.0019840747117996216,206592,0.0001761136663844809,,2248,0.00024330615997314453,216.76656031608582
,,,,,500.0,1763260301.843325,,,206780,,500.0,2250,,216.90098190307617
-0.12470436096191406,1093.0,0.0,0.5891838073730469,0.0009606136009097099,,1763260302.1905785,0.00038514359039254487,-0.0004274994134902954,207104,0.0001758064463501796,,2253,0.0003671804443001747,217.24823546409607
-0.036055684089660645,1093.0,0.0,0.5547835826873779,0.0018706545233726501,,1763260303.8884623,0.004217503592371941,-0.002808786928653717,209024,0.0001746543712215498,,2272,0.00045903027057647705,218.94611930847168
-0.10335123538970947,1093.0,0.0,0.5928977131843567,0.0009085014462471008,,1763260304.6994672,0.00470050098374486,-0.0008522234857082367,209920,0.0001741167507134378,,2280,6.628967821598053e-05,219.75712418556213
-0.08321511745452881,1094.0,0.0,0.5535492897033691,0.0035028643906116486,,1763260306.0596404,0.005251999944448471,-0.00013571232557296753,211456,0.00017319509061053395,,2295,3.312341868877411e-05,221.11729741096497
,,,,,500.0,1763260306.3414202,,,211780,,500.0,2298,,221.39907717704773
,,,,,500.0,1763260307.3936052,,,212974,,500.0,2310,,222.45126223564148
-0.19505655765533447,1094.0,0.0,0.5638316869735718,-0.0038968781009316444,,1763260307.580569,0.004659821279346943,0.004749070852994919,213120,0.0001721966254990548,,2312,0.0003756331279873848,222.63822603225708
,,,,,267.0,1763260308.0598307,,,213741,,267.0,2318,,223.1174876689911
-6.682595729827881,1094.0,0.0,0.5071950554847717,0.0037596309557557106,,1763260308.3643894,0.045445285737514496,-0.002312030643224716,214016,0.00017165899043902755,,2322,0.0005761487409472466,223.42204642295837
,,,,,429.0,1763260308.5937212,,,214260,,429.0,2324,,223.65137815475464
,,,,,500.0,1763260309.0304308,,,214760,,500.0,2329,,224.08808779716492
,,,,,500.0,1763260309.9431007,,,215760,,500.0,2339,,225.00075769424438
0.10992515087127686,1094.0,0.0078125,0.5499040484428406,0.03780532255768776,,1763260310.3585153,0.0002750743296928704,-0.012776540592312813,216192,0.0001703533052932471,,2343,0.0028467876836657524,225.41617226600647
-0.14315271377563477,1094.0,0.0,0.5429440140724182,0.001341777853667736,,1763260310.8381672,0.00025335379177704453,0.0001874007284641266,216704,0.00017004608525894582,,2348,4.907418042421341e-05,225.89582419395447
,,,,,500.0,1763260311.2955513,,,217260,,500.0,2354,,226.35320830345154
-0.05665743350982666,1094.0,0.0,0.607829213142395,0.0016762260347604752,,1763260312.2005467,0.00010679943807190284,-0.0009746402502059937,218240,0.00016912442515604198,,2363,0.0005807969719171524,227.2582037448883
-0.15046989917755127,1094.0,0.0,0.5252504348754883,0.003656841814517975,,1763260314.4780865,0.00027417181991040707,0.0048480890691280365,220800,0.00016758832498453557,,2389,0.0008591450750827789,229.53574347496033
-0.07603847980499268,1094.0,0.0,0.580782413482666,-0.001318066380918026,,1763260314.9604437,0.0005040484829805791,0.0026089102029800415,221312,0.0001672811049502343,,2394,9.241420775651932e-05,230.0181007385254
,,,,,16.0,1763260316.146001,,,222707,,16.0,2409,,231.20365810394287
-0.1520230770111084,1095.0,0.0,0.5911020040512085,-0.0017051976174116135,,1763260317.696544,0.003988006617873907,8.478574454784393e-05,224384,0.0001654377847444266,,2426,8.215010166168213e-05,232.75420093536377
0.21736550331115723,1095.0,0.0,0.5552551746368408,0.03018757700920105,,1763260318.0677555,0.00028471287805587053,-0.011241033673286438,224768,0.00016520736971870065,,2430,0.003164702095091343,233.12541246414185
0.06485879421234131,1095.0,0.0,0.5985106825828552,0.0003546224907040596,,1763260319.75641,0.0007933005690574646,-0.000668846070766449,226688,0.00016405529459007084,,2449,0.00019429530948400497,234.81406688690186
0.002099156379699707,1095.0,0.0,0.5519687533378601,0.005619592033326626,,1763260321.265403,0.00015608005924150348,0.00104595348238945,228352,0.00016305682947859168,,2465,0.00028499122709035873,236.32306003570557
,,,,,500.0,1763260323.5532176,,,230935,,500.0,2491,,238.61087465286255
-0.014651775360107422,1095.0,0.0,0.48029035329818726,0.00687540415674448,,1763260323.7651103,0.004441568162292242,-0.00661931186914444,231168,0.00016136713384184986,,2493,0.00045325327664613724,238.82276725769043
0.0001965165138244629,1095.0,0.0,0.5481763482093811,0.001506144180893898,,1763260324.9061205,269.62237548828125,0.0020389556884765625,232448,0.00016059908375609666,,2506,0.00012918934226036072,239.96377754211426
0.24893957376480103,1096.0,0.0,0.534178614616394,-0.013644656166434288,,1763260325.7099872,0.00027815860812552273,0.004088900983333588,233344,0.00016006144869606942,,2514,0.0021095480769872665,240.7676441669464
,,,,,500.0,1763260325.7406185,,,233435,,500.0,2515,,240.79827547073364
,,,,,500.0,1763260326.2151792,,,233935,,500.0,2520,,241.2728362083435
-0.17513251304626465,1096.0,0.0,0.5866981744766235,-0.011405463330447674,,1763260327.4428208,0.00029823739896528423,0.00017311424016952515,235264,0.00015890937356743962,,2533,0.0012802975252270699,242.50047779083252
,,,,,500.0,1763260328.0082095,,,235935,,500.0,2540,,243.0658664703369
-0.07806694507598877,1096.0,0.0,0.5810483694076538,-0.00042454805225133896,,1763260328.700015,0.003931506536900997,-0.01032981276512146,236672,0.0001580645184731111,,2547,0.0010749148204922676,243.7576720714569
-0.06668174266815186,1096.0,0.0,0.574165940284729,-0.00012313108891248703,,1763260330.7621396,0.00015687965787947178,-0.0008621364831924438,238976,0.00015668202831875533,,2570,2.4172477424144745e-05,245.81979656219482
-0.09882116317749023,1096.0,0.0,0.49813398718833923,0.000958605669438839,,1763260330.8723924,0.00014565655146725476,-0.0012355446815490723,239104,0.00015660522331018,,2571,6.025191396474838e-05,245.93004941940308
-0.16902172565460205,1096.0,0.009765625,0.528365969657898,0.006282764486968517,,1763260331.3143117,8.623068424640223e-05,0.010094075463712215,239616,0.00015629800327587873,,2576,0.0008170111104846001,246.3719687461853
,,,,,500.0,1763260331.3392236,,,239685,,500.0,2577,,246.39688062667847
-0.09700000286102295,1096.0,0.0,0.5275448560714722,0.0014240005984902382,,1763260334.1813629,0.0047401124611496925,-0.0074264053255319595,242816,0.00015437787806149572,,2608,0.0007217312231659889,249.23901987075806
-0.015435934066772461,1096.0,0.0,0.47227540612220764,-0.002223643474280834,,1763260334.4017503,0.00011836766498163342,0.006472107023000717,243072,0.00015422426804434508,,2610,0.0005724085494875908,249.45940732955933
0.00948244333267212,1097.0,0.0,0.5312747955322266,0.008491899818181992,,1763260336.2445827,0.0001323990145465359,-0.004146993160247803,245120,0.00015299538790713996,,2630,0.0028929244726896286,251.30223965644836
,,,,,500.0,1763260336.7419972,,,245685,,500.0,2636,,251.7996542453766
,,,,,500.0,1763260337.6171033,,,246685,,500.0,2646,,252.6747603416443
-4.553794860839844e-05,1097.0,0.0,0.5406394004821777,0.0012932270765304565,,1763260337.7537072,197.51922607421875,-0.002121366560459137,246784,0.0001519969227956608,,2647,0.0001383218914270401,252.81136417388916
0.21559810638427734,1097.0,0.0,0.5689242482185364,-0.0015193037688732147,,1763260337.8644435,0.0036597512662410736,0.0025841593742370605,246912,0.00015192011778708547,,2648,0.0013115555047988892,252.92210054397583
0.183923602104187,1097.0,0.0,0.5188210010528564,0.02331027202308178,,1763260339.6648972,0.00011952918430324644,-0.03339003771543503,248960,0.00015069123764988035,,2668,0.002820586785674095,254.72255420684814
-0.08473610877990723,1097.0,0.0,0.5531085133552551,-0.002118160016834736,,1763260340.1433318,0.00021894735982641578,-0.0003233058378100395,249472,0.00015038401761557907,,2673,0.0023791147395968437,255.20098876953125
0.06020158529281616,1097.0,0.0,0.5174993276596069,-0.005154683254659176,,1763260341.0724506,0.0003141483757644892,-0.007423222064971924,250496,0.00014976959209889174,,2683,0.0012626303359866142,256.1301076412201
-0.032179832458496094,1097.0,0.0,0.5488282442092896,-0.0025151697918772697,,1763260341.4054294,0.0039857663214206696,-0.004320453852415085,250880,0.00014953917707316577,,2687,0.0002735340967774391,256.46308636665344
-0.19756031036376953,1097.0,0.0,0.49214988946914673,-0.014795664697885513,,1763260341.6248257,0.00019492828869260848,-0.00927841104567051,251136,0.00014938556705601513,,2689,0.0008228179067373276,256.6824827194214
-0.019358038902282715,1097.0,0.0,0.5669113397598267,0.0006949314847588539,,1763260341.8755877,0.003669175086542964,-0.0012529902160167694,251392,0.0001492319570388645,,2692,0.0006390577182173729,256.9332447052002
-0.25907254219055176,1097.0,0.0,0.45398619771003723,-0.007455362007021904,,1763260345.673447,0.0002535424428060651,-0.013709679245948792,255488,0.00014677419676445425,,2732,0.0008621439337730408,260.7311038970947
0.07725095748901367,1097.0,0.005859375,0.5201690196990967,0.012971371412277222,,1763260347.5254977,0.0001258366391994059,-0.027040287852287292,257536,0.00014554531662724912,,2752,0.0042091310024261475,262.5831546783447
0.05924159288406372,1097.0,0.0,0.5787096619606018,-0.002700362354516983,,1763260347.9664412,0.0001592036132933572,-8.352473378181458e-05,258048,0.00014523809659294784,,2757,8.903443813323975e-05,263.0240981578827
-0.0035774707794189453,1097.0,0.025390625,0.529090404510498,-0.004525290802121162,,1763260349.362943,0.00014532386558130383,-0.01925519108772278,259584,0.000144316436490044,,2772,0.004451782442629337,264.42059993743896
-0.10833978652954102,1097.0,0.0,0.5503239631652832,0.033132486045360565,,1763260350.287565,0.00015981827164068818,-0.012197323143482208,260608,0.00014370199642144144,,2782,0.005063649266958237,265.3452219963074
,,,,,500.0,1763260350.314056,,,260685,,500.0,2783,,265.3717129230499
,,,,,500.0,1763260351.2287996,,,261685,,500.0,2793,,266.2864565849304
1.5974044799804688e-05,1097.0,0.0,0.5454913377761841,-0.002050330862402916,,1763260353.9952703,252.7335205078125,0.023148976266384125,264704,0.0001412442361470312,,2824,0.001367952674627304,269.0529272556305
-5.829334259033203e-05,1097.0,0.0,0.5075057148933411,-0.0034923432394862175,,1763260355.733681,356.9588928222656,0.006237044930458069,266624,0.00014009216101840138,,2843,0.0004670610651373863,270.79133796691895
,,,,,500.0,1763260357.0047243,,,268081,,500.0,2857,,272.0623812675476
1.6033649444580078e-05,1097.0,0.0,0.5620485544204712,0.0006004543974995613,,1763260359.2691085,567.3516235351562,-0.0018906667828559875,270592,0.00013771122030448169,,2882,6.863754242658615e-05,274.32676553726196
-0.0028505325317382812,1097.0,0.0,0.5541561841964722,0.009518435224890709,,1763260360.0722263,0.00012484967010095716,-0.0056968629360198975,271488,0.00013717358524445444,,2890,0.001778528094291687,275.12988328933716
,,,,,500.0,1763260361.9309566,,,273581,,500.0,2911,,276.98861360549927
,,,,,500.0,1763260364.1324933,,,276081,,500.0,2935,,279.1901502609253
,,,,,500.0,1763260365.3743458,,,277463,,500.0,2949,,280.43200278282166
-2.0623207092285156e-05,1098.0,0.0,0.6228049397468567,-0.0009574312716722488,,1763260366.3784256,245.39236450195312,0.0006609838455915451,278528,0.00013294930977281183,,2960,2.512522041797638e-05,281.43608260154724
-4.220008850097656e-05,1098.0,0.0,0.5601340532302856,6.157904863357544e-05,,1763260367.733532,704.2459716796875,-0.00047872215509414673,280064,0.000132027649669908,,2975,2.0604580640792847e-05,282.791188955307
0.00010442733764648438,1098.0,0.0,0.543067455291748,0.007677877321839333,,1763260369.0148919,396.22393798828125,0.007081929594278336,281472,0.00013118279457557946,,2989,0.0013096518814563751,284.072548866272
-0.1189115047454834,1098.0,0.0,0.5780104994773865,-0.0009445948526263237,,1763260369.791924,0.00014517678937409073,0.0003483518958091736,282368,0.00013064515951555222,,2997,7.516052573919296e-05,284.8495810031891
-0.839482307434082,1098.0,0.0,0.5603242516517639,0.017167799174785614,,1763260371.0492742,0.00027726555708795786,-0.008568301796913147,283776,0.0001298003044212237,,3011,0.0012621702626347542,286.1069312095642
,,,,,500.0,1763260374.631436,,,287769,,500.0,3051,,289.68909311294556
0.0635538101196289,1099.0,0.0,0.5859734416007996,0.0006468668580055237,,1763260374.8433623,0.004223286174237728,-0.0014840532094240189,288000,0.00012726573913823813,,3053,2.191774547100067e-05,289.9010193347931
-0.0001195669174194336,1099.0,0.0,0.5949154496192932,0.002852886915206909,,1763260375.9820821,151.14564514160156,-0.0012371428310871124,289280,0.00012649768905248493,,3066,6.743334233760834e-05,291.0397391319275
,,,,,500.0,1763260376.3897908,,,289769,,500.0,3070,,291.44744777679443
-0.17009472846984863,1099.0,0.0,0.6155399680137634,0.004147644154727459,,1763260377.6061428,0.00027735615731216967,-0.019012294709682465,291072,0.00012542243348434567,,3083,0.0023950720205903053,292.66379976272583
-0.21894466876983643,1099.0,0.005859375,0.5531313419342041,0.012003482319414616,,1763260378.973192,0.00022177267237566411,-0.029468145221471786,292608,0.00012450077338144183,,3098,0.004807094112038612,294.03084897994995
0.10571205615997314,1099.0,0.0,0.5586385726928711,-0.001203521154820919,,1763260379.4166365,0.00038340664468705654,-0.010084407404065132,293120,0.00012419355334714055,,3103,0.0027679717168211937,294.4742934703827
,,,,,500.0,1763260381.4204926,,,295411,,500.0,3127,,296.4781496524811
0.3785272240638733,1099.0,0.0,0.6081287860870361,0.003855283372104168,,1763260381.640009,0.003705668728798628,-0.0026092231273651123,295552,0.00012273425818420947,,3129,0.00018684100359678268,296.6976659297943
-8.111532211303711,1099.0,0.0,0.6012742519378662,0.006291751749813557,,1763260382.808083,0.000785779906436801,0.0028759241104125977,296832,0.00012196620809845626,,3141,0.0003853132948279381,297.8657400608063
0.006237328052520752,1099.0,0.0,0.518729567527771,0.00021541491150856018,,1763260382.9208105,680.732421875,0.00023692846298217773,296960,0.00012188940308988094,,3143,4.841014742851257e-06,297.978467464447
0.6380622386932373,1099.0,0.0,0.5409088134765625,-0.004198107868432999,,1763260383.2525697,0.002458785427734256,-0.006383784115314484,297344,0.00012165898806415498,,3146,0.0021585971117019653,298.31022667884827
-2.9564616680145264,1099.0,0.0,0.5067610144615173,0.0034136706963181496,,1763260384.6146252,0.00429544597864151,-0.0024625062942504883,298880,0.00012073732796125114,,3161,0.00014466512948274612,299.6722822189331
0.9671909213066101,1099.0,0.0,0.5344817042350769,0.021652258932590485,,1763260385.4239733,0.0007055427995510399,-0.009694703854620457,299776,0.0001201996929012239,,3170,0.0024401480332016945,300.4816303253174
0.8611605167388916,1099.0,0.0,0.5391428470611572,0.000705384649336338,,1763260386.562333,0.0030884603038430214,0.0007313508540391922,301056,0.0001194316428154707,,3183,0.00015687290579080582,301.61999011039734
0.7562893629074097,1099.0,0.0,0.4104696214199066,0.002181287854909897,,1763260387.0336182,0.003070201026275754,-0.012319322675466537,301568,0.00011912442278116941,,3188,0.001487385481595993,302.0912752151489
0.017178654670715332,1099.0,0.0,0.5323147177696228,0.0003559356555342674,,1763260389.639334,387.8026428222656,-0.00029618293046951294,304512,0.00011735790758393705,,3217,2.105720341205597e-06,304.6969909667969
-0.22339963912963867,1099.0,0.0,0.534984827041626,0.001927196979522705,,1763260390.3370144,0.0002723684592638165,-0.0010932385921478271,305280,0.00011689708480844274,,3224,2.2219493985176086e-05,305.3946714401245
0.9614750146865845,1100.0,0.0,0.5343003273010254,-0.0033022649586200714,,1763260392.3921385,0.0032344378996640444,-0.004328932613134384,307584,0.00011551459465408698,,3247,0.0005735717713832855,307.44979548454285
,,,,,500.0,1763260392.635571,,,307911,,500.0,3250,,307.6932280063629
0.9233211874961853,1100.0,0.0,0.5001567006111145,0.0001988029107451439,,1763260392.8321486,0.003026720602065325,0.0001865103840827942,308096,0.0001152073746197857,,3252,2.7781352400779724e-06,307.8898055553436
,,,,,500.0,1763260393.1158495,,,308411,,500.0,3255,,308.1735064983368
-1.6215932369232178,1100.0,0.0,0.5633711814880371,-0.0013202987611293793,,1763260393.5330617,0.0010687918402254581,0.0021396279335021973,308864,0.00011474654456833377,,3259,0.00040696561336517334,308.5907187461853
0.40861576795578003,1100.0,0.0,0.5174903273582458,-0.0008429139852523804,,1763260394.6745098,0.004081076942384243,0.0007850844413042068,310144,0.00011397849448258057,,3272,0.00017070956528186798,309.73216676712036
,,,,,500.0,1763260394.9002821,,,310411,,500.0,3275,,309.9579391479492
0.0037724971771240234,1100.0,0.0,0.44727978110313416,-0.0037624379619956017,,1763260395.0068555,280.05859375,-0.0005106627941131592,310528,0.00011374807945685461,,3276,5.320552736520767e-05,310.0645124912262
0.9956852793693542,1100.0,0.0,0.48468273878097534,0.01641799695789814,,1763260396.8442938,0.0017763725481927395,-0.006597418338060379,312576,0.00011251919931964949,,3296,0.0025807013735175133,311.90195083618164
,,,,,500.0,1763260397.0962555,,,312911,,500.0,3299,,312.1539125442505
,,,,,500.0,1763260400.7452672,,,316911,,500.0,3338,,315.80292415618896
0.8783159255981445,1100.0,0.0,0.4424813687801361,0.0004010554403066635,,1763260401.9636915,0.0005776759935542941,0.00019470974802970886,318208,0.00010913978621829301,,3351,6.740167737007141e-05,317.0213484764099
0.8993914723396301,1100.0,0.0,0.5221908688545227,-0.0007129274308681488,,1763260402.556422,0.0004107245767954737,0.009936925023794174,318848,0.00010875576117541641,,3357,0.001253623515367508,317.6140789985657
0.9267333745956421,1100.0,0.0,0.4768693745136261,0.005861323326826096,,1763260402.7795818,0.00404920382425189,0.004982456564903259,319104,0.00010860215115826577,,3360,0.0012340322136878967,317.83723878860474
0.0061539411544799805,1100.0,0.0,0.5181369781494141,-9.316951036453247e-05,,1763260406.2648327,493.40655517578125,0.0006745718419551849,322944,0.00010629800090100616,,3398,3.19555401802063e-05,321.32248973846436
0.8150392174720764,1100.0,0.0,0.4757995009422302,-0.0014736521989107132,,1763260406.5936153,0.0003319814277347177,-0.003623746335506439,323328,0.0001060675858752802,,3401,0.0006859898567199707,321.6512722969055
-1.3440241813659668,1100.0,0.0,0.4275363087654114,-0.0037311697378754616,,1763260407.0733707,0.0019414769485592842,-0.0041738227009773254,323840,0.00010576036584097892,,3406,0.003745344467461109,322.13102769851685
,,,,,500.0,1763260407.1002312,,,323911,,500.0,3407,,322.157888174057
0.7903637290000916,1100.0,0.0,0.46030300855636597,-0.0008366415277123451,,1763260408.216387,0.0027138572186231613,0.0005422309041023254,325120,0.00010499232303118333,,3419,5.9283338487148285e-05,323.27404403686523
