losses/clipfrac,losses/approx_kl,losses/policy_loss,losses/old_approx_kl,losses/explained_variance,charts/SPS,losses/value_loss,_runtime,charts/learning_rate,charts/episodic_length,charts/episodic_return,_step,global_step,losses/entropy,_timestamp
0.0,1.8504448235034943e-05,0.0003270357847213745,-0.0004911785945296288,-0.0045282840728759766,1098.0,465.4586486816406,312.7081563472748,0.00011198156425962225,,,3299,313472,0.3775688707828522,1763260398.0625362
0.0,1.082196831703186e-05,0.000914495438337326,-0.00032706931233406067,-0.0007529258728027344,1098.0,488.85382080078125,316.29850220680237,0.00010960061626974493,,,3338,317440,0.2681013345718384,1763260401.652882
0.0,0.00012004934251308441,-0.0004899352788925171,-0.0017847046256065369,0.4287410378456116,1099.0,0.00035451565054245293,317.55845880508423,0.00010875576117541641,,,3351,318848,0.28979235887527466,1763260402.9128387
,,,,,,,318.0259199142456,,500.0,500.0,3357,319415,,1763260403.3802998
0.0,3.287196159362793e-05,-0.0008495859801769257,0.001054421067237854,0.5433549880981445,1099.0,0.00044215202797204256,318.3755748271942,0.00010821812611538917,,,3360,319744,0.35957860946655273,1763260403.7299547
0.0,1.467578113079071e-05,-0.0011136271059513092,0.0022532176226377487,-1.6489899158477783,1099.0,0.003467974252998829,321.84321308135986,0.00010591397585812956,,,3398,323584,0.32278409600257874,1763260407.197593
,,,,,,,322.09367537498474,,500.0,500.0,3401,323915,,1763260407.4480553
,,,,,,,322.56714153289795,,500.0,500.0,3406,324415,,1763260407.9215214
0.0,7.287133485078812e-05,0.003242775797843933,0.0023620733991265297,-0.0030592679977416992,1099.0,385.175048828125,322.65798926353455,0.00010537634079810232,,,3407,324480,0.3647940158843994,1763260408.0123692
0.0,0.0020924992859363556,0.002281803637742996,0.011581333354115486,0.12700462341308594,1099.0,0.0004546484269667417,323.80620765686035,0.00010460829798830673,,,3419,325760,0.45730429887771606,1763260409.1605875
,,,,,,,324.3709063529968,,500.0,500.0,3426,326415,,1763260409.7252862
0.0,1.4688819646835327e-05,-0.00048700347542762756,0.002793736755847931,-0.07922518253326416,1099.0,0.004848136566579342,324.6184287071228,0.00010407066292827949,,,3428,326656,0.4474470913410187,1763260409.9728086
,,,,,,,325.2159495353699,,500.0,500.0,3435,327415,,1763260410.5703294
,,,,,,,326.5934808254242,,500.0,500.0,3450,328915,,1763260411.9478607
0.0,0.0006420807912945747,-0.0020864680409431458,-0.017518969252705574,-0.0017229318618774414,1099.0,300.92108154296875,326.70982575416565,0.00010268817277392372,,,3451,328960,0.36455145478248596,1763260412.0642056
0.0,0.00010659079998731613,0.0019900277256965637,0.0032794782891869545,-1.4843401908874512,1099.0,0.005095344036817551,327.7463698387146,0.00010199692769674584,,,3462,330112,0.40772223472595215,1763260413.1007497
0.0,0.0006485944613814354,-0.004190973937511444,0.002429732121527195,-0.0025824308395385742,1099.0,576.5836181640625,329.01229643821716,0.00010115207260241732,,,3476,331520,0.45557886362075806,1763260414.3666763
0.0,0.00031860172748565674,0.00024910271167755127,0.0017461087554693222,-0.01913142204284668,1099.0,0.0005455862847156823,329.35527205467224,0.00010092165757669136,,,3479,331904,0.4669192135334015,1763260414.709652
0.0,0.0006372369825839996,-0.004492446780204773,0.002566348761320114,-0.00033652782440185547,1098.0,0.0005668484373018146,331.229208946228,9.976958244806156e-05,,,3498,333824,0.4405721127986908,1763260416.5835888
0.0078125,0.003871046006679535,-0.015095561742782593,0.00628279335796833,-0.15181732177734375,1098.0,0.000505139003507793,331.68251514434814,9.946236241376027e-05,,,3503,334336,0.45348799228668213,1763260417.036895
0.0,5.927961319684982e-05,-0.0011299550533294678,-0.0023261038586497307,-0.10696053504943848,1098.0,0.0006491081439889967,332.60521388053894,9.884792962111533e-05,,,3513,335360,0.5050989985466003,1763260417.9595938
0.0,0.00035924557596445084,0.013366354629397392,-0.005577658303081989,-0.001757502555847168,1099.0,287.2900695800781,333.64094042778015,9.815668454393744e-05,,,3525,336512,0.4718601703643799,1763260418.9953203
0.001953125,0.003450745716691017,-0.007152054458856583,0.011829542927443981,-0.1305485963821411,1099.0,0.0006927958456799388,334.7823977470398,9.738863445818424e-05,,,3537,337792,0.5151427388191223,1763260420.1367776
0.0,0.0005106711760163307,-0.0015848353505134583,0.0019292151555418968,-0.001269698143005371,1099.0,427.40875244140625,336.3028266429901,9.639016934670508e-05,,,3554,339456,0.5391308665275574,1763260421.6572065
0.0,0.0010591214522719383,-0.027018796652555466,0.0046933917328715324,-0.7995504140853882,1099.0,0.006061026826500893,336.4121069908142,9.631336433812976e-05,,,3555,339584,0.46838563680648804,1763260421.766487
0.0,2.0419247448444366e-05,-0.0003912225365638733,-4.7254376113414764e-05,-0.026688575744628906,1099.0,0.0006127986707724631,338.3745696544647,9.500767919234931e-05,,,3576,341760,0.44471797347068787,1763260423.7289495
,,,,,,,338.4961462020874,,500.0,500.0,3578,341915,,1763260423.850526
0.0,0.0005990350618958473,0.0002645626664161682,0.005326668731868267,-0.09658670425415039,1099.0,0.0006409023189917207,338.8163778781891,9.470045915804803e-05,,,3581,342272,0.489390105009079,1763260424.1707578
0.0,0.00028169993311166763,-0.0028951913118362427,0.008231845684349537,-0.0006177425384521484,1099.0,0.003644696669653058,339.5163345336914,9.423962910659611e-05,,,3589,343040,0.4790491461753845,1763260424.8707144
0.0,0.00026045460253953934,0.0006273500621318817,0.004024793393909931,-0.002185344696044922,1099.0,275.27105712890625,341.704874753952,9.278034121962264e-05,,,3613,345472,0.4003378748893738,1763260427.0592546
,,,,,,,342.54147934913635,,500.0,500.0,3622,346415,,1763260427.8958592
0.0,1.795496791601181e-05,-0.0014887861907482147,2.7758069336414337e-05,-0.04225051403045654,1099.0,0.001020014868117869,344.2315080165863,9.10906310309656e-05,,,3640,348288,0.4262147545814514,1763260429.585888
,,,,,,,345.6737620830536,,500.0,500.0,3656,349915,,1763260431.028142
0.0,0.0005244631320238113,-0.003796834498643875,0.0014070551842451096,0.0003731846809387207,1099.0,0.0011706820223480463,346.9100732803345,8.932411583373323e-05,,,3669,351232,0.44309553503990173,1763260432.2644532
0.0,0.0005137845873832703,-0.007581695914268494,0.0028446950018405914,-0.022394895553588867,1099.0,0.0009005501633509994,347.8389377593994,8.870967576513067e-05,,,3679,352256,0.46427804231643677,1763260433.1933177
0.0,7.748231291770935e-05,-0.0004466436803340912,0.0025741737335920334,-0.13652968406677246,1099.0,0.004652654752135277,348.1759843826294,8.847926073940471e-05,,,3683,352640,0.46997904777526855,1763260433.5303643
0.0,0.0003359746187925339,-0.0061217546463012695,0.006480611860752106,-0.0490952730178833,1099.0,0.0008899918175302446,348.28757214546204,8.840245573082939e-05,,,3684,352768,0.4760558009147644,1763260433.641952
0.0,8.843652904033661e-05,0.0023728758096694946,-0.001383969560265541,-0.0005453824996948242,1099.0,376.6159973144531,350.70184350013733,8.678955782670528e-05,,,3711,355456,0.5036405324935913,1763260436.0562234
0.0,0.0018005995079874992,0.0002725273370742798,0.0052084969356656075,-0.038271546363830566,1099.0,0.0011374109890311956,350.96123600006104,8.663594780955464e-05,,,3713,355712,0.5204960107803345,1763260436.315616
,,,,,,,351.1011700630188,,500.0,500.0,3715,355915,,1763260436.45555
0.0,0.000149628147482872,-0.002014249563217163,-0.0016257502138614655,-0.0007823705673217773,1099.0,550.9192504882812,352.58309721946716,8.556067768950015e-05,,,3731,357504,0.5143897533416748,1763260437.937477
0.0,0.00011538155376911163,0.0012913122773170471,-0.0012303870171308517,-0.007858872413635254,1099.0,0.0006117077427916229,352.9449760913849,8.533026266377419e-05,,,3734,357888,0.5138221979141235,1763260438.299356
0.001953125,0.003345177508890629,0.0014687702059745789,0.03389248996973038,-0.0003675222396850586,1099.0,589.1818237304688,354.8079082965851,8.410138252656907e-05,,,3755,359936,0.4386956989765167,1763260440.1622882
0.0,0.000170012004673481,-0.002355024218559265,0.0035885823890566826,-0.0010358095169067383,1099.0,471.7267150878906,356.69875597953796,8.287250238936394e-05,,,3775,361984,0.5397006869316101,1763260442.0531359
,,,,,,,357.0505120754242,,500.0,500.0,3779,362415,,1763260442.404892
0.0,0.00035283900797367096,-0.00912831723690033,0.00239773653447628,-0.18866968154907227,1099.0,0.010850859805941582,359.30833077430725,8.11827922007069e-05,,,3804,364800,0.5010223388671875,1763260444.6627107
,,,,,,,359.5613715648651,,500.0,500.0,3807,365129,,1763260444.9157515
,,,,,,,362.89936351776123,,31.0,31.0,3847,368755,,1763260448.2537434
0.0,7.521640509366989e-05,-0.0013874471187591553,-0.002525164745748043,-0.0025506019592285156,1099.0,578.4866943359375,365.759872674942,7.69585240050219e-05,,,3879,371840,0.4999657869338989,1763260451.1142526
,,,,,,,366.1151342391968,,500.0,500.0,3883,372286,,1763260451.4695141
0.0,0.00027903635054826736,-0.005169406533241272,0.0032455800101161003,-0.0012558698654174805,1099.0,357.44366455078125,366.2065086364746,7.665130397072062e-05,,,3884,372352,0.5214312076568604,1763260451.5608885
0.0,0.001301162876188755,-0.008124858140945435,0.005664085038006306,-0.004908323287963867,1099.0,0.0013101573567837477,366.5455915927887,7.642088894499466e-05,,,3887,372736,0.4887998700141907,1763260451.8999715
,,,,,,,366.6935577392578,,74.0,74.0,3891,372873,,1763260452.0479376
0.00390625,0.003995469771325588,-0.03629182279109955,0.02835819125175476,-1.5710618495941162,1099.0,0.004312116652727127,367.4104309082031,7.588325388496742e-05,,,3898,373632,0.3790963888168335,1763260452.7648108
0.0,0.000277065671980381,-0.0019418895244598389,-0.0009142505005002022,-0.06067335605621338,1099.0,0.0018923208117485046,368.70352840423584,7.503840606659651e-05,,,3912,375040,0.5413347482681274,1763260454.0579083
0.0,6.340630352497101e-05,0.0019985660910606384,-0.0006334111094474792,-0.002409219741821289,1099.0,443.4686279296875,368.92851853370667,7.488479604944587e-05,,,3915,375296,0.4723437428474426,1763260454.2828984
0.0,0.001134570688009262,0.002582654356956482,-0.011384127661585808,-0.018442988395690918,1099.0,0.00157794333063066,370.1894428730011,7.403994095511734e-05,,,3928,376704,0.440510094165802,1763260455.5438228
0.0,0.001271451823413372,-0.0038742348551750183,0.004654127173125744,0.009990930557250977,1099.0,0.0011721896007657051,371.5627210140228,7.31182808522135e-05,,,3944,378240,0.5830761194229126,1763260456.917101
,,,,,,,371.5792553424835,,500.0,500.0,3945,378283,,1763260456.9336352
0.0,0.0005498640239238739,0.008651956915855408,-0.0027668047696352005,-0.002237558364868164,1099.0,250.26528930664062,371.67528104782104,7.304147584363818e-05,,,3946,378368,0.4810945391654968,1763260457.029661
0.0,5.2920542657375336e-05,0.002771332859992981,-0.0032726163044571877,-0.13219213485717773,1099.0,0.001283940626308322,372.49029874801636,7.250384078361094e-05,,,3954,379264,0.535743772983551,1763260457.8446786
0.0,5.8014877140522e-05,-0.00101422518491745,0.0004749549552798271,-1.3827500343322754,1099.0,0.0008071186603046954,373.30417227745056,7.19662057235837e-05,,,3963,380160,0.5138921141624451,1763260458.6585522
,,,,,,,373.78687953948975,,500.0,500.0,3969,380783,,1763260459.1412594
0.0,0.0002880757674574852,-0.006937935948371887,-0.000950089655816555,-1.546983242034912,1099.0,0.003811898175626993,374.93766140937805,7.089093560352921e-05,,,3981,381952,0.5960081815719604,1763260460.2920413
0.0,0.0001848805695772171,0.0010986924171447754,-0.0012459196150302887,-0.18271613121032715,1099.0,0.0009075039997696877,375.15868067741394,7.073732558637857e-05,,,3983,382208,0.5121402740478516,1763260460.5130606
0.0,0.0009446432814002037,-0.004784077405929565,0.005761465989053249,-0.11840403079986572,1099.0,0.001191836898215115,376.41500782966614,6.989247049205005e-05,,,3997,383616,0.5290400981903076,1763260461.7693877
0.0,0.00032418593764305115,-0.0023979470133781433,0.002395331859588623,-3.295370578765869,1099.0,0.0062034218572080135,378.51930809020996,6.85099876136519e-05,,,4020,385920,0.47688525915145874,1763260463.873688
0.0,4.3616630136966705e-05,-1.9274652004241943e-05,0.0018475474789738655,-0.0006887912750244141,1099.0,463.62890625,382.11591839790344,6.612903234781697e-05,,,4059,389888,0.41460657119750977,1763260467.4702983
,,,,,,,384.74136209487915,,500.0,500.0,4087,392783,,1763260470.095742
0.0,0.00037680938839912415,-0.0013046879321336746,0.0052448660135269165,-0.012976408004760742,1099.0,0.0007968919817358255,385.15781569480896,6.413210212485865e-05,,,4091,393216,0.5731438994407654,1763260470.5121956
0.0,0.00012301187962293625,-0.003347039222717285,0.0036373240873217583,0.03415566682815552,1099.0,0.0010461054043844342,386.5087389945984,6.328724703053012e-05,,,4105,394624,0.5503511428833008,1763260471.863119
0.0,4.2926520109176636e-05,-0.0007972493767738342,-0.0006337407976388931,-0.6138118505477905,1099.0,0.003929282538592815,386.8429718017578,6.305683200480416e-05,,,4109,395008,0.46481600403785706,1763260472.1973517
0.0,2.453010529279709e-05,0.0012350212782621384,0.00202957633882761,-0.0569988489151001,1099.0,0.0010811339598149061,387.4333174228668,6.267281423788518e-05,,,4115,395648,0.4992259442806244,1763260472.7876973
0.0,0.00011878740042448044,-0.0012132339179515839,0.00021381210535764694,-0.13536953926086426,1099.0,0.0027208554092794657,387.7652916908264,6.244239921215922e-05,,,4119,396032,0.5533615350723267,1763260473.1196716
0.0,0.001098576933145523,-0.011972334235906601,0.016245264559984207,-0.07661235332489014,1099.0,0.0012357195373624563,390.0561583042145,6.090629904065281e-05,,,4144,398592,0.4617529511451721,1763260475.4105382
0.0,0.00038161035627126694,-0.0034589916467666626,-0.000569797120988369,-0.05184483528137207,1099.0,0.0008317734464071691,390.64612555503845,6.052227399777621e-05,,,4150,399232,0.5491235852241516,1763260476.0005054
0.0,2.767890691757202e-06,-0.00011272449046373367,0.00010697543621063232,-0.06617391109466553,1099.0,0.003286701859906316,392.2345519065857,5.944700387772173e-05,,,4168,401024,0.5961378812789917,1763260477.5889318
0.0,0.00019912421703338623,0.00040310248732566833,0.0026928428560495377,-0.015077829360961914,1099.0,0.0006109194946475327,393.7388062477112,5.844854240422137e-05,,,4184,402688,0.5752930641174316,1763260479.0931861
0.0,8.355826139450073e-05,-0.0014978684484958649,0.0031869690865278244,-0.014285683631896973,1099.0,0.0007477685576304793,394.6581017971039,5.783410233561881e-05,,,4194,403712,0.5407419204711914,1763260480.0124817
0.0,3.094784915447235e-05,-6.75693154335022e-05,-0.0002275817096233368,-0.013214468955993652,1099.0,0.0006243024836294353,395.10268235206604,5.752688230131753e-05,,,4199,404224,0.5786901712417603,1763260480.4570622
,,,,,,,397.3248372077942,,500.0,500.0,4224,406783,,1763260482.679217
,,,,,,,397.7988512516022,,500.0,500.0,4229,407283,,1763260483.1532311
0.0,1.4494173228740692e-05,0.0001306682825088501,-0.0009982911869883537,-0.013750314712524414,1099.0,0.0008348767878487706,399.12797808647156,5.4838710639160126e-05,,,4243,408704,0.542003870010376,1763260484.482358
0.0,2.1862797439098358e-05,-0.0010634809732437134,4.382338374853134e-05,-0.14090442657470703,1099.0,0.0027636673767119646,399.35279989242554,5.4685100622009486e-05,,,4246,408960,0.5491021871566772,1763260484.7071798
0.0,3.751087933778763e-05,0.0010737776756286621,0.001986452378332615,-0.011783242225646973,1099.0,0.0012000190326943994,399.94316720962524,5.4301075579132885e-05,,,4252,409600,0.501762866973877,1763260485.297547
,,,,,,,400.0766043663025,,500.0,500.0,4254,409783,,1763260485.4309843
0.0,0.00019235070794820786,0.0009556114673614502,-0.006107603199779987,-0.00032913684844970703,1099.0,292.224365234375,400.16981053352356,5.4147465561982244e-05,,,4255,409856,0.5255085229873657,1763260485.5241904
0.0,3.596767783164978e-05,-7.765740156173706e-05,0.0014273785054683685,0.01043623685836792,1099.0,0.0008217295398935676,401.89976024627686,5.299539043335244e-05,,,4273,411776,0.4663412868976593,1763260487.2541401
0.0,0.00013589300215244293,-0.0019720997661352158,0.0022259987890720367,-0.013358592987060547,1099.0,0.0029471737798303366,402.12804794311523,5.28417804162018e-05,,,4276,412032,0.5373435020446777,1763260487.4824278
0.0,0.0006915861740708351,-0.004863161593675613,0.00026304740458726883,-0.019065141677856445,1099.0,0.0011388221755623817,402.2388229370117,5.276497540762648e-05,,,4277,412160,0.5194439888000488,1763260487.5932028
,,,,,,,402.28067278862,,500.0,500.0,4278,412283,,1763260487.6350527
,,,,,,,403.1999433040619,,500.0,500.0,4288,413283,,1763260488.5543232
0.0,0.0001062639057636261,-0.0023291558027267456,0.00010623224079608917,-0.26668643951416016,1099.0,0.0030541354790329933,403.38733315467834,5.1996928959852085e-05,,,4290,413440,0.5158399939537048,1763260488.741713
0.0,1.937616616487503e-05,-0.0016382616013288498,0.001466025598347187,0.01117640733718872,1099.0,0.0009368970640935004,403.6074559688568,5.1843318942701444e-05,,,4292,413696,0.5325065851211548,1763260488.9618359
0.0,0.00011545419692993164,-0.0023909583687782288,-0.001817578449845314,-0.00036728382110595703,1099.0,405.0457458496094,405.5752272605896,5.0537633796921e-05,,,4314,415872,0.46282172203063965,1763260490.9296072
,,,,,,,405.9174475669861,,500.0,500.0,4318,416283,,1763260491.2718275
0.0,8.148513734340668e-05,-0.0003766994923353195,-0.0007341895252466202,-0.05432748794555664,1099.0,0.004295035731047392,408.4680423736572,4.86175122205168e-05,,,4346,419072,0.5561519861221313,1763260493.8224223
0.0,0.0007216893136501312,0.011383738368749619,-0.0017042607069015503,-0.038904666900634766,1099.0,0.0012947028735652566,410.3212342262268,4.738863208331168e-05,,,4366,421120,0.5077399611473083,1763260495.675614
0.0,0.00034083425998687744,-0.000512048602104187,-0.008394310250878334,0.02452266216278076,1099.0,0.0007897046743892133,410.88180112838745,4.7004607040435076e-05,,,4372,421760,0.49722620844841003,1763260496.236181
0.0,0.00015972834080457687,-0.004661470651626587,0.002549932338297367,0.020194828510284424,1099.0,0.0007421666523441672,411.35950088500977,4.6697387006133795e-05,,,4377,422272,0.5999302268028259,1763260496.7138808
,,,,,,,411.38968229293823,,500.0,500.0,4378,422354,,1763260496.7440622
0.0,0.00018850713968276978,-0.0020166896283626556,0.0033216923475265503,-0.02570652961730957,1100.0,0.0007742606103420258,412.2546851634979,4.608295057551004e-05,,,4387,423296,0.5620753765106201,1763260497.609065
0.0,9.126029908657074e-06,-0.0008550137281417847,-0.0008770888671278954,-0.0323944091796875,1100.0,0.000995279406197369,413.07154083251953,4.55453155154828e-05,,,4396,424192,0.508680522441864,1763260498.4259207
0.0,6.047077476978302e-05,0.0007321387529373169,0.00018373504281044006,-2.1457672119140625e-05,1100.0,558.7564086914062,414.5918674468994,4.4546850404003635e-05,,,4413,425856,0.5472403764724731,1763260499.9462473
0.0,3.0152499675750732e-05,-0.00022587738931179047,-0.0016597621142864227,-0.06553471088409424,1100.0,0.0012560540344566107,414.8125762939453,4.4393240386852995e-05,,,4415,426112,0.48153582215309143,1763260500.1669562
0.0,4.547648131847382e-06,0.00046978890895843506,-0.0009322455152869225,-0.004256606101989746,1100.0,0.0008598986314609647,418.62318539619446,4.1858678741846234e-05,,,4456,430336,0.5934574604034424,1763260503.9775653
0.0,0.00020334869623184204,-0.0029143504798412323,0.0036072470247745514,-0.02640664577484131,1100.0,0.0008950843475759029,419.87785363197327,4.101382364751771e-05,,,4470,431744,0.577928900718689,1763260505.2322335
0.0,8.052214980125427e-06,0.00019484944641590118,0.0008754823356866837,-0.3312950134277344,1100.0,0.0026764976792037487,420.54587173461914,4.055299359606579e-05,,,4478,432512,0.48173847794532776,1763260505.9002516
0.0,7.768440991640091e-05,-0.0024219825863838196,-0.0013123033568263054,-0.02578747272491455,1100.0,0.000892686890438199,420.79787850379944,4.0399387216893956e-05,,,4480,432768,0.5302809476852417,1763260506.1522584
0.0,3.243330866098404e-05,0.0011103413999080658,1.0133720934391022e-05,-0.00010776519775390625,1100.0,462.9603271484375,421.82734727859497,3.9708142139716074e-05,,,4492,433920,0.5804303288459778,1763260507.1817272
,,,,,,,422.1802532672882,,500.0,500.0,4496,434354,,1763260507.5346332
0.0,1.5713274478912354e-05,-0.002391897141933441,0.00029025226831436157,-0.02403402328491211,1100.0,0.0023987970780581236,422.3832359313965,3.932411709683947e-05,,,4498,434560,0.5397965908050537,1763260507.7376158
0.0,9.947456419467926e-06,-0.00015461444854736328,0.0011051865294575691,-0.8692474365234375,1100.0,0.002626627217978239,424.4451141357422,3.794162694248371e-05,,,4520,436864,0.5825650691986084,1763260509.799494
0.0,2.7949921786785126e-05,0.003127608448266983,-0.0015836535021662712,-0.00015091896057128906,1100.0,514.6065063476562,424.55689096450806,3.786482193390839e-05,,,4522,436992,0.4667295813560486,1763260509.9112709
0.0,3.207102417945862e-05,-1.1846423149108887e-06,0.0007136166095733643,-0.025551319122314453,1100.0,0.001426190952770412,424.7967550754547,3.771121191675775e-05,,,4524,437248,0.5146849751472473,1763260510.151135
0.0,3.037974238395691e-06,0.00012172386050224304,9.673461318016052e-05,-0.015268683433532715,1100.0,0.0013171695172786713,424.9279668331146,3.763440690818243e-05,,,4525,437376,0.598839521408081,1763260510.2823467
0.0,1.0784715414047241e-06,0.00033083558082580566,0.00025192461907863617,-0.0002455711364746094,1100.0,548.8074340820312,425.0392122268677,3.755760189960711e-05,,,4527,437504,0.6088852286338806,1763260510.3935921
0.0,1.5042722225189209e-05,3.272760659456253e-05,0.0004424192011356354,-0.11050689220428467,1100.0,0.004009144380688667,425.3728246688843,3.7327190511859953e-05,,,4531,437888,0.5154291391372681,1763260510.7272046
0.0,0.00010225456207990646,0.0018186941742897034,-0.0036253156140446663,-0.02896583080291748,1100.0,0.001748141716234386,425.59206533432007,3.717358049470931e-05,,,4533,438144,0.5142581462860107,1763260510.9464452
,,,,,,,425.617467880249,,500.0,500.0,4534,438210,,1763260510.9718478
0.0,6.965454667806625e-05,-0.0035961568355560303,0.0006330804899334908,-0.00020956993103027344,1100.0,395.28076171875,427.34852051734924,3.602150536607951e-05,,,4555,440064,0.4993200898170471,1763260512.7029004
0.0,8.577480912208557e-07,-0.0003651585429906845,0.00020055752247571945,-0.0011587142944335938,1100.0,0.0015612489078193903,427.56785559654236,3.586789534892887e-05,,,4557,440320,0.5230386853218079,1763260512.9222355
0.0,1.1008232831954956e-06,-0.0002299286425113678,0.00013075396418571472,0.0004640817642211914,1100.0,580.1021728515625,427.93885350227356,3.563748032320291e-05,,,4562,440704,0.4334322214126587,1763260513.2932334
0.0,5.2480027079582214e-06,-0.0005945935845375061,-0.00022462476044893265,-0.027396321296691895,1100.0,0.002170703373849392,429.2257122993469,3.4792625228874385e-05,,,4576,442112,0.6001349091529846,1763260514.5800922
0.0,8.28700140118599e-05,-0.0023817308247089386,-0.004146031104028225,-0.010905027389526367,1100.0,0.0021675729658454657,431.7363359928131,3.310291867819615e-05,,,4604,444928,0.5371226668357849,1763260517.090716
0.0,3.2697804272174835e-05,-0.0023046694695949554,-0.0012885751202702522,0.00247955322265625,1100.0,0.0010359068401157856,432.5507731437683,3.2565283618168905e-05,,,4613,445824,0.5882368087768555,1763260517.905153
0.0,6.957072764635086e-05,-0.0007087402045726776,0.0041952310130000114,-0.004588007926940918,1100.0,0.0016482484061270952,433.69593238830566,3.17972335324157e-05,,,4626,447104,0.5741289854049683,1763260519.0503123
0.0,1.4517456293106079e-05,0.0005827620625495911,-5.539320409297943e-05,-0.010720372200012207,1100.0,0.0015158067690208554,434.50465059280396,3.125960211036727e-05,,,4635,448000,0.5213187336921692,1763260519.8590305
,,,,,,,434.98624563217163,,500.0,500.0,4641,448618,,1763260520.3406255
0.0,0.00023060664534568787,-0.0051565952599048615,0.004102999344468117,0.025929152965545654,1100.0,0.0015892407391220331,435.31487226486206,3.072196705034003e-05,,,4644,448896,0.5025671124458313,1763260520.6692522
,,,,,,,436.8351101875305,,500.0,500.0,4661,450618,,1763260522.18949
0.0,0.00010503735393285751,-0.00011294707655906677,-0.001227417029440403,-0.025159478187561035,1100.0,0.0012122284388169646,438.1819508075714,2.8801843654946424e-05,,,4675,452096,0.551433265209198,1763260523.5363307
0.0,3.815256059169769e-05,-0.00206197053194046,-0.0013894177973270416,-0.00011920928955078125,1100.0,528.5189208984375,439.5995967388153,2.788018355204258e-05,,,4691,453632,0.6053129434585571,1763260524.9539766
0.0,4.6090222895145416e-05,0.0008935704827308655,-0.0012453319504857063,-0.059316396713256836,1100.0,0.0033422403503209352,441.3047559261322,2.68049152509775e-05,,,4709,455424,0.5742916464805603,1763260526.6591358
0.0,1.6689300537109375e-06,0.0004463493824005127,-0.0003337990492582321,-0.7653970718383789,1100.0,0.003539970377460122,441.65057015419006,2.657450022525154e-05,,,4713,455808,0.5390949249267578,1763260527.00495
0.0,2.9178336262702942e-05,-0.0027219802141189575,2.158433198928833e-05,-0.021340489387512207,1100.0,0.0027208125684410334,443.967346906662,2.503840187273454e-05,,,4738,458368,0.5166894197463989,1763260529.3217268
0.0,2.7485191822052002e-05,-0.0023375675082206726,0.0001434609293937683,-0.23566508293151855,1100.0,0.0013343183090910316,444.07876420021057,2.496159686415922e-05,,,4739,458496,0.5354613661766052,1763260529.433144
,,,,,,,444.21099400520325,,500.0,500.0,4741,458677,,1763260529.565374
0.0,2.7352944016456604e-05,-0.0012463442981243134,-0.001202952116727829,-0.18302953243255615,1100.0,0.0027566170319914818,444.4131166934967,2.4731183657422662e-05,,,4743,458880,0.4450741112232208,1763260529.7674966
0.0,0.0001815175637602806,-0.0035500377416610718,0.0025439048185944557,-0.010771393775939941,1100.0,0.0015376399969682097,445.4428491592407,2.403993858024478e-05,,,4754,460032,0.5675390958786011,1763260530.797229
0.0,0.00010846275836229324,-0.004126489162445068,0.004375028423964977,0.013806700706481934,1100.0,0.0012504176702350378,445.55342268943787,2.396313357166946e-05,,,4755,460160,0.5544605255126953,1763260530.9078026
0.0,1.8195249140262604e-05,-0.0017644278705120087,0.0024287914857268333,-0.038107991218566895,1100.0,0.0016433208948001266,447.0700259208679,2.29646702791797e-05,,,4772,461824,0.5561835169792175,1763260532.4244058
,,,,,,,448.23930168151855,,500.0,500.0,4786,463118,,1763260533.5936816
0.0,7.575377821922302e-06,0.0005627535283565521,-0.0010513197630643845,-0.00030982494354248047,1100.0,506.782958984375,448.34567761421204,2.2119815184851177e-05,,,4787,463232,0.5603979825973511,1763260533.7000575
0.0,2.3548491299152374e-05,-0.0004204586148262024,0.0009049875661730766,-0.0329817533493042,1100.0,0.0030163100454956293,448.4554524421692,2.2043010176275857e-05,,,4788,463360,0.5512101650238037,1763260533.8098323
0.0,7.274560630321503e-06,-0.001275230199098587,-0.0001575881615281105,-8.726119995117188e-05,1100.0,394.0695495605469,449.155264377594,2.158218194381334e-05,,,4796,464128,0.5887777805328369,1763260534.5096443
0.0,3.855675458908081e-07,-0.00025253742933273315,-0.00010315142571926117,-0.0006282329559326172,1100.0,0.0014847532147541642,449.4870545864105,2.1351766918087378e-05,,,4799,464512,0.5401951670646667,1763260534.8414345
0.0,7.813796401023865e-07,0.00029156729578971863,0.00023427698761224747,7.581710815429688e-05,1100.0,312.64208984375,450.0787878036499,2.0967741875210777e-05,,,4806,465152,0.4798562526702881,1763260535.4331677
0.0,5.3874216973781586e-05,-0.002917349338531494,-0.0010368740186095238,-0.03993380069732666,1100.0,0.0013872870476916432,450.41213059425354,2.0737326849484816e-05,,,4809,465536,0.5751440525054932,1763260535.7665105
0.0,1.8308870494365692e-05,-0.0008652955293655396,-0.0002959268167614937,-0.01663219928741455,1100.0,0.0016164733096957207,450.74473690986633,2.0506911823758855e-05,,,4813,465920,0.569453775882721,1763260536.0991168
0.0,2.5080516934394836e-06,-0.00019143521785736084,0.0004710620269179344,-0.5131733417510986,1100.0,0.0021418428514152765,454.23791337013245,1.8202765204478055e-05,,,4851,469760,0.5660454630851746,1763260539.5922933
0.0,1.9339844584465027e-05,-0.0018138065934181213,-0.00034402869641780853,-0.033838629722595215,1100.0,0.0014149787602946162,454.34852600097656,1.8125960195902735e-05,,,4852,469888,0.5855529308319092,1763260539.702906
