losses/approx_kl,charts/episodic_length,charts/episodic_return,losses/old_approx_kl,global_step,losses/entropy,losses/value_loss,losses/clipfrac,_step,charts/learning_rate,losses/explained_variance,_runtime,_timestamp,losses/policy_loss,charts/SPS
0.0009162630885839462,,,-0.019681822508573532,308608,0.4749980866909027,0.0008357533370144665,0.001953125,3259,0.00011490015458548442,-0.6623470783233643,308.04549765586853,1763260393.3908286,-0.0062798671424388885,1099.0
0.0006925826892256737,,,-0.0019481079652905464,309888,0.4777366518974304,0.004889745730906725,0.0,3272,0.00011413210449973121,-0.08405685424804688,309.21237897872925,1763260394.55771,-0.0011707544326782227,1099.0
0.0002460246905684471,,,0.0019882218912243843,310144,0.4449933171272278,556.2761840820312,0.0,3275,0.00011397849448258057,0.0003026723861694336,309.47360372543335,1763260394.8189347,-0.006635401397943497,1099.0
1.4567747712135315e-05,,,0.0002167150378227234,310272,0.46665170788764954,0.0065992241725325584,0.0,3276,0.00011390168947400525,0.24932730197906494,309.5851249694824,1763260394.930456,-0.0012243837118148804,1099.0
0.0011662933975458145,,,0.020107395946979523,312320,0.43460357189178467,0.006490496452897787,0.0,3296,0.00011267280933680013,0.5110229253768921,311.39969515800476,1763260396.745026,-0.011093415319919586,1099.0
,500.0,500.0,,312639,,,,3299,,,311.6811168193817,1763260397.0264478,,
,500.0,500.0,,316639,,,,3338,,,315.23909521102905,1763260400.5844262,,
0.0009471448138356209,,,0.004456828348338604,317952,0.47489726543426514,0.0011754590086638927,0.0,3351,0.00010929339623544365,0.20926785469055176,316.4672245979309,1763260401.8125556,-0.004704426974058151,1100.0
0.0006393929943442345,,,-0.0199626162648201,318592,0.44911572337150574,0.000622260442469269,0.0,3357,0.00010890937119256705,-0.11357450485229492,317.059139251709,1763260402.4044702,-0.001121222972869873,1100.0
0.00011221133172512054,,,-0.001263471320271492,318848,0.49579331278800964,0.004732350818812847,0.0,3360,0.00010875576117541641,0.06308174133300781,317.28300499916077,1763260402.628336,-0.0003589419648051262,1100.0
1.7659738659858704e-05,,,-0.000904519110918045,322688,0.4086357653141022,636.4705810546875,0.0,3398,0.0001064516109181568,0.00042051076889038086,320.7346909046173,1763260406.0800219,-0.0015663988888263702,1100.0
0.0009978357702493668,,,0.0012332051992416382,323072,0.46669521927833557,0.0008752875728532672,0.0,3401,0.00010622119589243084,-0.9711557626724243,321.09896206855774,1763260406.444293,0.014086797833442688,1100.0
0.0012492062523961067,,,-0.0041990140452980995,323584,0.5398764610290527,0.0006230655708350241,0.0,3406,0.00010591397585812956,-0.4380977153778076,321.54392194747925,1763260406.889253,-0.010279864072799683,1100.0
,500.0,500.0,,323639,,,,3407,,,321.56582593917847,1763260406.911157,,
0.000643446110188961,,,0.00510625634342432,324864,0.4479128420352936,0.007038873620331287,0.0,3419,0.00010514592577237636,-0.8782155513763428,322.69335556030273,1763260408.0386865,-0.011033743619918823,1100.0
0.000710630789399147,,,0.002820640802383423,325632,0.4277239143848419,0.0005900702090002596,0.001953125,3426,0.00010468510299688205,-1.0313069820404053,323.39504766464233,1763260408.7403786,0.0014103949069976807,1100.0
2.5795772671699524e-05,,,-0.0015395581722259521,325760,0.48124051094055176,275.4783935546875,0.0,3428,0.00010460829798830673,0.0004342794418334961,323.50745272636414,1763260408.8527837,0.0015688538551330566,1100.0
0.0013784440234303474,,,-0.010400974191725254,326528,0.4582417607307434,0.0006671632872894406,0.0,3435,0.00010414746793685481,0.3743981719017029,324.2086446285248,1763260409.5539756,-0.007015950977802277,1100.0
4.812702536582947e-05,,,0.0010808594524860382,328064,0.4609847068786621,0.000679686781950295,0.0,3450,0.00010322580783395097,-0.06992793083190918,325.5804100036621,1763260410.925741,8.265674114227295e-05,1100.0
,500.0,500.0,,328139,,,,3451,,,325.6085910797119,1763260410.953922,,
0.0001322450116276741,,,-0.002274072729051113,329216,0.47416412830352783,306.66046142578125,0.0,3462,0.00010253456275677308,0.0009742975234985352,326.62374114990234,1763260411.969072,0.004296679049730301,1100.0
,500.0,500.0,,330639,,,,3476,,,327.90434312820435,1763260413.249674,,
0.0009081931784749031,,,-0.001097758300602436,331008,0.5165989398956299,0.001200077822431922,0.0,3479,0.0001014592926367186,-0.4229152202606201,328.28047156333923,1763260413.6258025,0.001953594386577606,1100.0
0.0011043557897210121,,,0.009198612533509731,332928,0.5062834620475769,0.0011764529626816511,0.0,3498,0.0001003072175080888,0.1713593602180481,330.00481963157654,1763260415.3501506,0.013924747705459595,1100.0
8.94833356142044e-05,,,-0.007065797224640846,333440,0.47909146547317505,0.0008992227958515286,0.0,3503,9.999999747378752e-05,-0.3087177276611328,330.4845712184906,1763260415.8299022,-0.00124330073595047,1100.0
0.0029097814112901688,,,0.010648095980286598,334464,0.560010552406311,0.0011138312984257936,0.0,3513,9.938555740518495e-05,0.1995387077331543,331.40708565711975,1763260416.7524166,0.009175482206046581,1100.0
,500.0,500.0,,335639,,,,3525,,,332.44995045661926,1763260417.7952814,,
0.001364479772746563,,,-0.009624303318560123,336896,0.4679008722305298,0.0013873303541913629,0.005859375,3537,9.792626951821148e-05,-0.8863867521286011,333.58440256118774,1763260418.9297335,-0.0020291637629270554,1100.0
,500.0,500.0,,338639,,,,3554,,,335.0899362564087,1763260420.4352672,,
7.441267371177673e-06,,,0.0002420954406261444,338688,0.44603830575942993,151.56846618652344,0.0,3555,9.6850999398157e-05,0.00028252601623535156,335.17347383499146,1763260420.5188048,-0.0012479834258556366,1100.0
2.69375741481781e-05,,,-0.0014250222593545914,340864,0.5475399494171143,0.004974664654582739,0.0,3576,9.554531425237656e-05,-0.09633159637451172,337.12500405311584,1763260422.470335,-1.55717134475708e-06,1100.0
0.00022484268993139267,,,0.0017167190089821815,341120,0.5291517376899719,0.0005281195044517517,0.0,3578,9.539170423522592e-05,-0.05531132221221924,337.34583139419556,1763260422.6911623,-0.004002593457698822,1100.0
0.0003068065270781517,,,-0.005609310232102871,341376,0.47952204942703247,0.004942296538501978,0.0,3581,9.523809421807528e-05,-0.3314197063446045,337.60942125320435,1763260422.9547522,-0.0005676448345184326,1100.0
1.3541430234909058e-05,,,0.001158449798822403,342144,0.5020735263824463,283.5121154785156,0.0,3589,9.477726416662335e-05,-0.00016105175018310547,338.2752408981323,1763260423.6205719,0.0010244566947221756,1100.0
,500.0,500.0,,344639,,,,3613,,,340.4712314605713,1763260425.8165624,,
0.0018402468413114548,,,0.015743602067232132,345600,0.5105844736099243,0.0010525850811973214,0.0,3622,9.270353621104732e-05,-0.11592185497283936,341.3717155456543,1763260426.7170465,-0.023281343281269073,1100.0
0.00019730627536773682,,,-0.0059676393866539,347392,0.46392303705215454,0.003709706012159586,0.0,3640,9.162826609099284e-05,0.3603420853614807,342.996395111084,1763260428.341726,-0.002543080598115921,1100.0
0.0006026905030012131,,,0.004384882748126984,349056,0.4602038860321045,0.0008431848837062716,0.0,3656,9.062980097951367e-05,-0.5615497827529907,344.4726593494415,1763260429.8179903,-0.005969248712062836,1101.0
0.0004455912858247757,,,-0.003946896642446518,350336,0.48854732513427734,0.006853845901787281,0.0,3669,8.986175089376047e-05,0.2154064178466797,345.63745975494385,1763260430.9827907,-0.014690712094306946,1101.0
2.5760382413864136e-05,,,0.00021421723067760468,351360,0.5192636251449585,0.005300955846905708,0.0,3679,8.924731082515791e-05,0.2921762466430664,346.56206250190735,1763260431.9073935,0.0005786493420600891,1101.0
0.00010872352868318558,,,-0.00025745388120412827,351744,0.5465575456619263,511.08319091796875,0.0,3683,8.901689579943195e-05,0.00027811527252197266,346.9351260662079,1763260432.280457,0.002293616533279419,1101.0
7.634051144123077e-06,,,0.00042543839663267136,351872,0.5272805094718933,0.00546826608479023,0.0,3684,8.894009079085663e-05,-0.07924747467041016,347.0444004535675,1763260432.3897314,-0.000674910843372345,1101.0
,500.0,500.0,,354639,,,,3711,,,349.5243356227875,1763260434.8696666,,
0.0004171086475253105,,,0.00944748055189848,354816,0.49614417552948,0.0055121686309576035,0.0,3713,8.717357559362426e-05,-0.1101464033126831,349.72255659103394,1763260435.0678875,-0.007395610213279724,1101.0
0.0009331274777650833,,,0.0061670392751693726,355072,0.4899117946624756,0.0009660370997153223,0.0,3715,8.701997285243124e-05,-0.6703594923019409,349.9538688659668,1763260435.2991998,0.0034105703234672546,1101.0
,500.0,500.0,,356639,,,,3731,,,351.3669648170471,1763260436.7122958,,
0.0007139472290873528,,,-0.005305393598973751,356992,0.5189241170883179,0.0013664535945281386,0.0,3734,8.586789772380143e-05,-0.6495242118835449,351.6875731945038,1763260437.0329041,0.001587606966495514,1101.0
,500.0,500.0,,359139,,,,3755,,,353.56923961639404,1763260438.9145706,,
,500.0,500.0,,361139,,,,3775,,,355.40849018096924,1763260440.7538211,,
0.00019317679107189178,,,-0.0001452956348657608,361600,0.528965175151825,0.0008521192357875407,0.0,3779,8.31029174150899e-05,0.3113076090812683,355.8420126438141,1763260441.1873436,0.009351569227874279,1101.0
,500.0,500.0,,364139,,,,3804,,,358.05780959129333,1763260443.4031405,,
0.0005119098350405693,,,-0.004897312261164188,364416,0.5118001699447632,0.0012690351577475667,0.0,3807,8.141320722643286e-05,0.08439779281616211,358.3514907360077,1763260443.6968217,-0.005940325558185577,1101.0
,500.0,500.0,,368451,,,,3847,,,361.99472999572754,1763260447.340061,,
0.0006412221118807793,,,0.005912301130592823,371712,0.4612199366092682,0.0016927095130085945,0.0,3879,7.703532901359722e-05,0.10484582185745239,364.959677696228,1763260450.3050086,-0.009529255330562592,1101.0
6.352365016937256e-05,,,0.0010189451277256012,372096,0.5410882234573364,0.004521089605987072,0.0,3883,7.680491398787126e-05,0.6598315238952637,365.29089617729187,1763260450.6362271,-0.0026821214705705643,1101.0
9.024515748023987e-05,,,-0.0019822269678115845,372224,0.5131868124008179,0.0019952701404690742,0.0,3884,7.672810897929594e-05,-0.5927352905273438,365.40075874328613,1763260450.7460897,0.0015529245138168335,1101.0
0.00015766452997922897,,,-0.0028447313234210014,372480,0.43310368061065674,192.37442016601562,0.0,3887,7.65744989621453e-05,0.0010506510734558105,365.62384128570557,1763260450.9691722,-0.0010873079299926758,1101.0
,500.0,500.0,,372951,,,,3891,,,366.0249354839325,1763260451.3702664,,
0.00012682843953371048,,,0.0030874041840434074,373632,0.4509682357311249,0.006010799203068018,0.0,3898,7.588325388496742e-05,0.5237483978271484,366.65907859802246,1763260452.0044096,0.004665292799472809,1101.0
0.00011916644871234894,,,0.0035752151161432266,375040,0.5915461182594299,427.0052490234375,0.0,3912,7.503840606659651e-05,0.0008558034896850586,367.9485640525818,1763260453.293895,0.0023952722549438477,1101.0
0.000508507713675499,,,-0.0002336837351322174,375424,0.5391570925712585,0.0010669551556929946,0.0,3915,7.480799104087055e-05,-0.3972376585006714,368.2806489467621,1763260453.62598,-0.008514795452356339,1101.0
7.080007344484329e-05,,,-0.0020897043868899345,376704,0.5485354661941528,0.0024191834963858128,0.0,3928,7.403994095511734e-05,-0.25108468532562256,369.4241349697113,1763260454.769466,-0.0008001551032066345,1101.0
3.154482692480087e-05,,,0.00117479357868433,378368,0.5572235584259033,0.0007578541990369558,0.0,3944,7.304147584363818e-05,-0.10290884971618652,370.90435218811035,1763260456.2496831,-0.0015386678278446198,1101.0
,500.0,500.0,,378451,,,,3945,,,370.9627733230591,1763260456.3081043,,
5.120411515235901e-05,,,-1.928582787513733e-05,378496,0.5169657468795776,364.2734680175781,0.0,3946,7.296467083506286e-05,0.0007456541061401367,371.052930355072,1763260456.3982613,-0.001991068944334984,1101.0
0.0014574257656931877,,,-0.00964695867151022,379392,0.5441060066223145,0.0011684338096529245,0.0,3954,7.242703577503562e-05,0.1673450469970703,371.82701563835144,1763260457.1723466,-0.005353949964046478,1101.0
0.00012199673801660538,,,-0.00019376631826162338,380288,0.539173424243927,0.0023833601735532284,0.0,3963,7.188940071500838e-05,-0.7277143001556396,372.640323638916,1763260457.9856546,-0.0031271222978830338,1101.0
0.00015212316066026688,,,-0.0007041646167635918,380928,0.4080638289451599,0.0009674500906839967,0.0,3969,7.150537567213178e-05,-0.007469773292541504,373.23370027542114,1763260458.5790312,-0.005800947546958923,1101.0
0.0002915067598223686,,,0.004251901991665363,382080,0.554407000541687,0.00408388115465641,0.0,3981,7.08141305949539e-05,0.4926651120185852,374.2690200805664,1763260459.614351,-0.0038989856839179993,1101.0
0.0004563014954328537,,,-0.0001369323581457138,382336,0.5173289775848389,0.0012968918308615685,0.0,3983,7.066052057780325e-05,-0.5768468379974365,374.4900963306427,1763260459.8354273,-0.006204396486282349,1101.0
0.0005043363198637962,,,-0.0009628972038626671,383744,0.4663880467414856,0.0022634391207247972,0.0,3997,6.981566548347473e-05,-0.8258163928985596,375.7472095489502,1763260461.0925405,0.002957157790660858,1101.0
2.2615306079387665e-05,,,-0.001213536597788334,386048,0.519560694694519,384.73883056640625,0.0,4020,6.843318260507658e-05,0.0008940696716308594,377.81887340545654,1763260463.1642044,3.086775541305542e-05,1101.0
3.438536077737808e-05,,,0.00078593660145998,390016,0.5186653137207031,250.94158935546875,0.0,4059,6.605222733924165e-05,0.0008152127265930176,381.4399354457855,1763260466.7852664,-0.0015226304531097412,1101.0
,500.0,500.0,,392951,,,,4087,,,383.98945927619934,1763260469.3347902,,
6.592925637960434e-05,,,0.0007763886824250221,393344,0.5881912708282471,0.0010008957469835877,0.0,4091,6.405529711628333e-05,-0.17016518115997314,384.39105439186096,1763260469.7363853,-0.0017712004482746124,1102.0
0.0006079282611608505,,,0.0014656130224466324,394752,0.5358006358146667,0.0018564946949481964,0.0,4105,6.32104420219548e-05,-0.14985620975494385,385.6773428916931,1763260471.0226738,-0.014193139970302582,1101.0
0.00011869333684444427,,,0.0006969179958105087,395136,0.5117734670639038,0.004702490288764238,0.0,4109,6.298003427218646e-05,-0.32063043117523193,386.0150327682495,1763260471.3603637,-0.002395870164036751,1102.0
0.0006367834284901619,,,0.0077458834275603294,395776,0.4646250605583191,0.0017438585637137294,0.0,4115,6.259600922930986e-05,0.05389159917831421,386.5873703956604,1763260471.9327013,-0.001800399273633957,1102.0
0.00021435320377349854,,,-0.0010790172964334488,396160,0.5233925580978394,0.004754983354359865,0.0,4119,6.23655942035839e-05,-0.4123126268386841,386.94001603126526,1763260472.285347,-0.006259754300117493,1102.0
6.352737545967102e-05,,,3.719516098499298e-05,398720,0.5671900510787964,0.0014714875724166632,0.0,4144,6.082949403207749e-05,-0.21075677871704102,389.2277467250824,1763260474.5730777,0.0006994530558586121,1102.0
7.457099854946136e-05,,,-0.00173930823802948,399360,0.46737176179885864,0.0012085707858204842,0.0,4150,6.044546898920089e-05,-1.2043657302856445,389.8155505657196,1763260475.1608815,-0.0023818090558052063,1102.0
6.776303052902222e-06,,,0.0006223712116479874,401152,0.4985072612762451,0.004242684692144394,0.0,4168,5.937019886914641e-05,-0.0038563013076782227,391.404958486557,1763260476.7502894,-0.00021832995116710663,1102.0
4.679989069700241e-05,,,-0.0010600769892334938,402816,0.4848695397377014,0.0014415079494938254,0.0,4184,5.837173739564605e-05,0.3168504238128662,392.91929268836975,1763260478.2646236,-0.004130451008677483,1102.0
0.0006943624466657639,,,0.012705046683549881,403840,0.5055195093154907,0.0016379765002056956,0.0,4194,5.775729732704349e-05,0.385811448097229,393.8051471710205,1763260479.1504781,-0.003215242177248001,1102.0
0.0007540155202150345,,,0.0037570949643850327,404352,0.5408165454864502,0.0012254109606146812,0.0,4199,5.745007729274221e-05,-0.15173542499542236,394.28603625297546,1763260479.6313672,-0.005170635879039764,1102.0
0.00015152432024478912,,,0.000593116506934166,406912,0.5336118340492249,0.0015326139982789755,0.0,4224,5.59139771212358e-05,-0.3939242362976074,396.637127161026,1763260481.982458,-0.0028468258678913116,1102.0
0.00011544022709131241,,,-0.004420571960508823,407424,0.5265222787857056,0.001118423417210579,0.0,4229,5.560675708693452e-05,-0.10035359859466553,397.08225297927856,1763260482.427584,-0.0025021135807037354,1102.0
3.2967887818813324e-05,,,0.0025924379006028175,408832,0.4887276589870453,0.0012952989200130105,0.0,4243,5.4761905630584806e-05,-1.2705352306365967,398.37550806999207,1763260483.720839,0.00023869052529335022,1102.0
5.5147334933280945e-05,,,-0.0006290189921855927,409088,0.504335880279541,0.0039984011091291904,0.0,4246,5.4608295613434166e-05,0.17960125207901,398.5999402999878,1763260483.9452713,-0.0012714117765426636,1102.0
0.0003580991178750992,,,-0.004066038876771927,409728,0.5505289435386658,0.0014625679468736053,0.0,4252,5.4224270570557564e-05,-0.34559166431427,399.15480399131775,1763260484.500135,-0.00450487807393074,1102.0
,500.0,500.0,,409951,,,,4254,,,399.3341679573059,1763260484.679499,,
0.00026235636323690414,,,0.00045913923531770706,409984,0.5211207866668701,523.1577758789062,0.0,4255,5.4070660553406924e-05,0.0001984238624572754,399.41428661346436,1763260484.7596176,0.0017676595598459244,1102.0
8.048582822084427e-05,,,-0.001492631621658802,411904,0.4905482828617096,0.001812058500945568,0.0,4273,5.291858542477712e-05,-0.9972759485244751,401.1191186904907,1763260486.4644496,0.003274623304605484,1102.0
1.8116086721420288e-05,,,0.00013891607522964478,412160,0.5513583421707153,0.005294201895594597,0.0,4276,5.276497540762648e-05,0.2118334174156189,401.37619638442993,1763260486.7215273,-0.0011704638600349426,1102.0
2.7837231755256653e-06,,,0.0003070896491408348,412288,0.5327562093734741,0.0019648876041173935,0.0,4277,5.268817039905116e-05,0.03173232078552246,401.48638129234314,1763260486.8317122,-4.2147934436798096e-05,1102.0
0.00018185842782258987,,,0.0033446261659264565,412416,0.5451621413230896,0.001543055404908955,0.0,4278,5.261136539047584e-05,-0.19316327571868896,401.59784865379333,1763260486.9431796,-0.003964222967624664,1102.0
0.00014706887304782867,,,0.0026493705809116364,413440,0.4822932481765747,0.001302136923186481,0.0,4288,5.1996928959852085e-05,-0.2046070098876953,402.5225176811218,1763260487.8678486,7.068365812301636e-05,1102.0
2.35680490732193e-05,,,0.000276690348982811,413568,0.4983517527580261,0.005290200933814049,0.0,4290,5.1920123951276764e-05,-0.00029158592224121094,402.63600730895996,1763260487.9813383,-0.00031333789229393005,1102.0
8.381437510251999e-05,,,-0.0025208787992596626,413824,0.5215546488761902,0.002330129500478506,0.0,4292,5.1766513934126124e-05,-0.5262770652770996,402.85731744766235,1763260488.2026484,-0.0001838458701968193,1102.0
0.00010843668133020401,,,-0.00021526124328374863,416000,0.4347866177558899,458.3720397949219,0.0,4314,5.046082878834568e-05,0.000887453556060791,404.8204998970032,1763260490.1658309,0.0017962604761123657,1102.0
,500.0,500.0,,416451,,,,4318,,,405.1759498119354,1763260490.5212808,,
2.4279579520225525e-06,,,-0.00036825891584157944,419328,0.5999506711959839,0.0016453673597425222,0.0,4346,4.846390220336616e-05,-0.19663763046264648,407.8141887187958,1763260493.1595197,-0.00033598393201828003,1102.0
0.00046152714639902115,,,0.00293820071965456,421376,0.5249307155609131,0.0015869007911533117,0.0,4366,4.7235022066161036e-05,-0.02292048931121826,409.6353828907013,1763260494.9807138,-0.009323152713477612,1102.0
,500.0,500.0,,421951,,,,4372,,,410.14396047592163,1763260495.4892914,,
,500.0,500.0,,422451,,,,4377,,,410.58298349380493,1763260495.9283144,,
2.7589499950408936e-05,,,-0.0009690709412097931,422528,0.4833444654941559,342.8293151855469,0.0,4378,4.6543776988983154e-05,0.0009257197380065918,410.6792995929718,1763260496.0246305,0.0016397200524806976,1102.0
,500.0,500.0,,423451,,,,4387,,,411.51046085357666,1763260496.8557918,,
6.690528243780136e-05,,,-0.0005464432761073112,424448,0.5199604034423828,0.0014939721440896392,0.0,4396,4.539170549833216e-05,-0.13157117366790771,412.4182937145233,1763260497.7636247,-0.0028616860508918762,1102.0
1.4967285096645355e-05,,,-0.00028998497873544693,426112,0.5263564586639404,0.003885104553773999,0.0,4413,4.4393240386852995e-05,0.3558659553527832,413.9345953464508,1763260499.2799263,0.0006845444440841675,1102.0
0.00025742221623659134,,,-0.0017516659572720528,426368,0.47408992052078247,0.0017218946013599634,0.0,4415,4.4239630369702354e-05,-0.3605232238769531,414.1563262939453,1763260499.5016572,-0.004553231410682201,1102.0
9.978562593460083e-05,,,0.00015026889741420746,430464,0.525510311126709,209.03900146484375,0.0,4456,4.178187373327091e-05,-9.822845458984375e-05,417.82629561424255,1763260503.1716266,0.00015688687562942505,1102.0
,500.0,500.0,,431951,,,,4470,,,419.14564180374146,1763260504.4909728,,
0.00016293954104185104,,,-0.0009066322818398476,432768,0.5464912056922913,0.002207942772656679,0.0,4478,4.0399387216893956e-05,0.21501970291137695,419.89582324028015,1763260505.2411542,-0.0010193660855293274,1102.0
,500.0,500.0,,432951,,,,4480,,,420.0277111530304,1763260505.373042,,
4.4179148972034454e-05,,,0.0016926946118474007,434176,0.5124157667160034,0.004499516449868679,0.0,4492,3.955453212256543e-05,0.24924516677856445,421.1940767765045,1763260506.5394077,-0.002451106905937195,1102.0
3.2782554626464844e-05,,,0.0008264575153589249,434560,0.5511263012886047,64.53783416748047,0.0,4496,3.932411709683947e-05,0.000375211238861084,421.5279030799866,1763260506.873234,-0.00046693161129951477,1102.0
6.208755075931549e-05,,,0.0005799178034067154,434816,0.5202552676200867,0.002199447713792324,0.0,4498,3.917050707968883e-05,0.29587727785110474,421.7491445541382,1763260507.0944755,-0.0022566616535186768,1102.0
1.2648291885852814e-05,,,-0.002223570831120014,436992,0.5998609066009521,0.004169962368905544,0.0,4520,3.786482193390839e-05,0.2947341799736023,423.71532821655273,1763260509.0606592,-0.0014524301514029503,1102.0
2.5734305381774902e-05,,,-0.0008955132216215134,437248,0.5222027897834778,0.001990502467378974,0.0,4522,3.771121191675775e-05,0.044444739818573,423.93612599372864,1763260509.281457,-0.0019499287009239197,1102.0
1.4345161616802216e-05,,,-0.002067391760647297,437376,0.546023964881897,409.4378356933594,0.0,4524,3.763440690818243e-05,0.0004795193672180176,424.04886198043823,1763260509.394193,-0.00037750042974948883,1102.0
8.243415504693985e-05,,,-0.0007476741448044777,437504,0.373860627412796,0.0052377996034920216,0.0,4525,3.755760189960711e-05,-1.1450426578521729,424.15862679481506,1763260509.5039577,-0.003869330510497093,1102.0
7.949024438858032e-05,,,0.0018799658864736557,437760,0.511594831943512,0.002115447074174881,0.0,4527,3.7403995520435274e-05,-0.6703683137893677,424.4126408100128,1763260509.7579718,0.0005906186997890472,1102.0
,246.0,246.0,,438050,,,,4531,,,424.65271735191345,1763260509.9980483,,
5.332101136445999e-05,,,-0.0008341232314705849,438272,0.434477835893631,0.0056570409797132015,0.0,4533,3.709677548613399e-05,0.09630554914474487,424.8616178035736,1763260510.2069488,-0.0006949268281459808,1102.0
3.234390169382095e-05,,,-9.748432785272598e-05,438400,0.46060410141944885,0.003155675483867526,0.0,4534,3.701997047755867e-05,-0.4945797920227051,424.9717743396759,1763260510.3171053,-0.0012671910226345062,1102.0
8.83340835571289e-05,,,-0.0008491817861795425,439296,0.4820750951766968,0.004123754799365997,0.0,4543,3.648233541753143e-05,-0.05220973491668701,425.7821943759918,1763260511.1275253,-0.0020599886775016785,1102.0
,500.0,500.0,,440550,,,,4555,,,426.8574757575989,1763260512.2028067,,
3.4825876355171204e-05,,,0.0010352153331041336,440704,0.5395902991294861,0.004681045189499855,0.0,4557,3.563748032320291e-05,-0.025786280632019043,427.04545402526855,1763260512.390785,-0.0019009634852409363,1102.0
9.606592357158661e-06,,,0.0009482046589255333,441216,0.5584924221038818,0.004607556387782097,0.0,4562,3.533026028890163e-05,0.18423688411712646,427.52055835723877,1763260512.8658893,-0.0005312636494636536,1102.0
4.7058798372745514e-05,,,-0.0026225773617625237,442624,0.5540907382965088,609.3626098632812,0.0,4576,3.448540883255191e-05,0.0007933378219604492,428.80373430252075,1763260514.1490653,0.001510903239250183,1102.0
,500.0,500.0,,445550,,,,4604,,,431.36291909217834,1763260516.70825,,
2.9268674552440643e-05,,,0.0013265656307339668,446464,0.4842703640460968,0.002212016610428691,0.0,4613,3.2181258575292304e-05,0.32553160190582275,432.25176668167114,1763260517.5970976,0.0013306252658367157,1102.0
1.084059476852417e-05,,,0.0010473895817995071,447744,0.5084664821624756,0.0035723745822906494,0.0,4626,3.141321212751791e-05,0.3504120707511902,433.3958740234375,1763260518.741205,0.0009576920419931412,1102.0
1.1408701539039612e-05,,,-0.0010080914944410324,448640,0.521075963973999,259.23065185546875,0.0,4635,3.087557706749067e-05,0.0002919435501098633,434.20539474487305,1763260519.5507257,-0.0007381010800600052,1102.0
1.6109086573123932e-05,,,-0.0006455099210143089,449280,0.5386272668838501,0.003799513215199113,0.0,4641,3.0491552024614066e-05,0.040837883949279785,434.79814291000366,1763260520.1434739,-0.00042548030614852905,1102.0
,500.0,500.0,,449550,,,,4644,,,435.0253267288208,1763260520.3706577,,
1.298263669013977e-06,,,-5.370005965232849e-06,451328,0.5409305095672607,0.002178095281124115,0.0,4661,2.9262673706398346e-05,-0.19435667991638184,436.6067395210266,1763260521.9520705,0.00011595338582992554,1103.0
1.3438984751701355e-06,,,-0.0003867456689476967,452736,0.5021972060203552,0.00345657323487103,0.0,4675,2.8417818612069823e-05,0.3607445955276489,437.96378469467163,1763260523.3091156,-0.00010455027222633362,1102.0
0.00013607461005449295,,,-0.0016920389607548714,454400,0.5123730897903442,0.0024437177926301956,0.0,4691,2.7419355319580063e-05,-0.029955029487609863,439.46272921562195,1763260524.8080602,0.0035573989152908325,1102.0
1.8365681171417236e-06,,,0.0003577135503292084,456192,0.5245351195335388,0.0031376334372907877,0.0,4709,2.634408519952558e-05,0.445268452167511,441.09553027153015,1763260526.4408612,0.0001545557752251625,1102.0
1.5972182154655457e-06,,,-1.1247582733631134e-05,456576,0.4975437819957733,293.7771911621094,0.0,4713,2.6113671992789023e-05,0.0001475811004638672,441.429203748703,1763260526.7745347,-0.0001780092716217041,1102.0
7.224269211292267e-06,,,0.0006491569802165031,459136,0.54337477684021,352.056640625,0.0,4738,2.457757364027202e-05,0.0006525516510009766,443.72880482673645,1763260529.0741358,0.0006884709000587463,1102.0
5.828123539686203e-05,,,-0.0004463912919163704,459264,0.5679769515991211,0.0032997282687574625,0.0,4739,2.45007686316967e-05,0.10263240337371826,443.8396258354187,1763260529.1849568,-0.0018999837338924408,1102.0
3.3544376492500305e-05,,,-0.001997999846935272,459520,0.5445476770401001,0.0019386035855859518,0.0,4741,2.434715861454606e-05,-0.1487025022506714,444.0623679161072,1763260529.4076989,-0.0007093995809555054,1103.0
1.3451091945171356e-05,,,-0.0002671359106898308,459648,0.5365327000617981,106.55581665039062,0.0,4743,2.427035360597074e-05,0.00010913610458374023,444.21155643463135,1763260529.5568874,-0.00043521076440811157,1102.0
2.4028122425079346e-06,,,0.000317281112074852,460800,0.518964409828186,0.0027168383821845055,0.0,4754,2.3579108528792858e-05,0.3325561285018921,445.2463598251343,1763260530.5916908,-0.00011687725782394409,1102.0
2.3121945559978485e-05,,,0.00017184484750032425,460928,0.5817967057228088,0.0020969435572624207,0.0,4755,2.3502303520217538e-05,-0.0814051628112793,445.35602021217346,1763260530.7013512,-0.0008987262845039368,1102.0
2.1224841475486755e-06,,,0.00036818254739046097,462592,0.5400981307029724,568.3863525390625,0.0,4772,2.2503840227727778e-05,8.553266525268555e-05,446.84013843536377,1763260532.1854694,-0.0002071131020784378,1103.0
,500.0,500.0,,464050,,,,4786,,,448.1241705417633,1763260533.4695015,,
3.330409526824951e-06,,,8.72444361448288e-05,464128,0.5592901110649109,547.0830688476562,0.0,4787,2.158218194381334e-05,0.0009518265724182129,448.21726870536804,1763260533.5625997,0.0006609819829463959,1103.0
1.4777295291423798e-05,,,-0.0012564202770590782,464256,0.5513390898704529,0.0030740112997591496,0.0,4788,2.150537693523802e-05,0.19523733854293823,448.36049818992615,1763260533.7058291,0.0008538737893104553,1103.0
,500.0,500.0,,465050,,,,4796,,,449.03941226005554,1763260534.3847432,,
