losses/policy_loss,losses/value_loss,charts/episodic_return,charts/SPS,charts/learning_rate,losses/explained_variance,global_step,losses/clipfrac,losses/entropy,losses/old_approx_kl,_timestamp,charts/episodic_length,losses/approx_kl,_step,_runtime
9.694695472717285e-05,0.00024285310064442456,,1095.0,0.00010960061626974493,-0.17995810508728027,317440,0.0,0.5298721790313721,0.001121455803513527,1763260402.5204315,,0.00018948689103126526,3338,317.33518242836
-0.001261599361896515,422.8063049316406,,1095.0,0.00010883256618399173,-2.384185791015625e-06,318720,0.0,0.559616208076477,0.002500179223716259,1763260403.6945019,,0.00014057103544473648,3351,318.50925278663635
-0.001481553539633751,0.002938350196927786,,1095.0,0.00010844854114111513,-0.13354754447937012,319360,0.0,0.5698630809783936,0.0006063627079129219,1763260404.2863257,,8.118059486150742e-05,3357,319.1010766029358
,,500.0,,,,319648,,,,1763260404.5202742,500.0,,3360,319.3350250720978
-0.0030202381312847137,0.0002657819422893226,,1095.0,0.00010591397585812956,-0.424892783164978,323584,0.0,0.4809725880622864,0.002723400481045246,1763260408.0767667,,0.0001891041174530983,3398,322.89151763916016
-0.0036751199513673782,0.0028745171148329973,,1095.0,0.00010576036584097892,0.03815734386444092,323840,0.0,0.5449367165565491,0.0022162534296512604,1763260408.3410764,,0.00010685436427593231,3401,323.15582728385925
-0.0005008615553379059,0.002785148797556758,,1095.0,0.00010545314580667764,-0.059120893478393555,324352,0.0,0.5670359134674072,0.00046394672244787216,1763260408.7851882,,8.893199265003204e-06,3406,323.5999391078949
-0.0003005135804414749,0.00019787185010500252,,1095.0,0.00010537634079810232,0.03887397050857544,324480,0.0,0.5290797352790833,-0.0009654592722654343,1763260408.8953733,,0.00019563734531402588,3407,323.7101242542267
,,500.0,,,,325648,,,,1763260409.9341846,500.0,,3419,324.7489354610443
-0.0037770792841911316,0.0015572183765470982,,1095.0,0.00010422427294543013,-0.004476785659790039,326400,0.0,0.4673658013343811,-0.0002283938229084015,1763260410.632487,,0.00013391301035881042,3426,325.4472379684448
,,500.0,,,,326648,,,,1763260410.7867885,500.0,,3428,325.6015393733978
-0.0001261793076992035,0.002830021781846881,,1095.0,0.00010368663788540289,-0.0853724479675293,327296,0.0,0.5369452238082886,-0.00010359380394220352,1763260411.4534106,,3.2978132367134094e-06,3435,326.26816153526306
-0.007108703255653381,0.0034143109805881977,,1096.0,0.00010276497778249905,-0.14729201793670654,328832,0.0,0.5492748618125916,-0.01155079435557127,1763260412.8292634,,0.0006608078256249428,3450,327.6440143585205
-0.0022851675748825073,0.0002326780668227002,,1096.0,0.00010268817277392372,-0.01263737678527832,328960,0.0,0.5848037004470825,0.0024389736354351044,1763260412.9415498,,0.0001327749341726303,3451,327.7563006877899
0.0008053481578826904,0.00013904011575505137,,1096.0,0.00010199692769674584,-0.09041202068328857,330112,0.0,0.5913815498352051,0.001358342356979847,1763260413.9796782,,1.456867903470993e-05,3462,328.794429063797
-0.0012974254786968231,0.0003230601141694933,,1096.0,0.00010115207260241732,-0.02977907657623291,331520,0.0,0.5036394596099854,0.008939039893448353,1763260415.243268,,0.00048810336738824844,3476,330.0580189228058
-0.004175402224063873,0.0003054388507734984,,1096.0,0.00010092165757669136,-0.07617783546447754,331904,0.0,0.5498812198638916,-0.0030421093106269836,1763260415.611936,,0.00028934329748153687,3479,330.426687002182
-0.0003756824880838394,0.003474919591099024,,1096.0,9.976958244806156e-05,-1.4027559757232666,333824,0.0,0.4480552673339844,4.230160266160965e-05,1763260417.3037817,,2.8209760785102844e-06,3498,332.1185326576233
-0.0027618855237960815,0.0033795929048210382,,1096.0,9.946236241376027e-05,0.1094316840171814,334336,0.0,0.5129188299179077,-0.00012629851698875427,1763260417.7829533,,6.354786455631256e-05,3503,332.5977041721344
-0.0005643144249916077,0.003456012811511755,,1096.0,9.884792962111533e-05,-0.08129692077636719,335360,0.0,0.5464582443237305,0.004124547354876995,1763260418.6979156,,0.0002633584663271904,3513,333.51266646385193
-0.010583698749542236,0.0002102632715832442,,1096.0,9.807987953536212e-05,0.12544000148773193,336640,0.0,0.5369055271148682,-0.003202195279300213,1763260419.837024,,0.00034786853939294815,3525,334.65177488327026
-0.0010083271190524101,0.002758367219939828,,1096.0,9.738863445818424e-05,-0.31880152225494385,337792,0.0,0.5544825792312622,0.0007386365905404091,1763260420.8676183,,0.00011061970144510269,3537,335.68236923217773
0.0004734732210636139,0.00022520555648952723,,1096.0,9.631336433812976e-05,-0.007673025131225586,339584,0.0,0.5565135478973389,0.00138014554977417,1763260422.445811,,5.2014365792274475e-05,3554,337.2605619430542
,,500.0,,,,339648,,,,1763260422.4704807,500.0,,3555,337.285231590271
0.0069892797619104385,97.27063751220703,,1096.0,9.500767919234931e-05,-0.00014162063598632812,341760,0.0,0.5658756494522095,-0.004430064000189304,1763260424.3953145,,0.00035131629556417465,3576,339.21006536483765
0.0010220259428024292,0.0002826132404152304,,1096.0,9.485406917519867e-05,-0.01782858371734619,342016,0.0,0.5644032955169678,0.0012021912261843681,1763260424.615297,,0.00017827842384576797,3578,339.4300479888916
0.0071472711861133575,249.5384521484375,,1096.0,9.470045915804803e-05,0.00010418891906738281,342272,0.0,0.5395294427871704,-0.0010717017576098442,1763260424.8691216,,0.000296558253467083,3581,339.68387246131897
,,500.0,,,,343148,,,,1763260425.585888,500.0,,3589,340.40063881874084
-0.002414967864751816,0.000262329907855019,,1096.0,9.270353621104732e-05,-0.22437596321105957,345600,0.0,0.4805924892425537,-0.004956211894750595,1763260427.852623,,0.00018427148461341858,3613,342.66737389564514
-0.00031568482518196106,0.0002639643207658082,,1096.0,9.216590115102008e-05,0.08398479223251343,346496,0.0,0.5863349437713623,-0.0016661472618579865,1763260428.6668334,,6.607547402381897e-05,3622,343.4815843105316
-0.038654014468193054,0.00046881524031050503,,1097.0,9.101382602239028e-05,0.14730584621429443,348416,0.00390625,0.5227311253547668,0.021768011152744293,1763260430.4077265,,0.0031616417691111565,3640,345.2224774360657
0.001529008150100708,0.00019107383559457958,,1097.0,9.001536091091111e-05,-0.13277137279510498,350080,0.0,0.5408884286880493,-0.006246207281947136,1763260431.89703,,0.0004011392593383789,3656,346.71178102493286
-0.005654565989971161,0.003815571079030633,,1097.0,8.924731082515791e-05,0.26354604959487915,351360,0.0,0.5591962337493896,-0.0013034762814640999,1763260433.0517285,,0.0002639675512909889,3669,347.86647939682007
-0.002779953181743622,0.0004380698374006897,,1097.0,8.863287075655535e-05,-0.49562764167785645,352384,0.0,0.5763441324234009,-0.005173548124730587,1763260433.9830878,,0.0002956809476017952,3679,348.79783868789673
-0.0001012757420539856,0.00046319636749103665,,1097.0,8.840245573082939e-05,-0.4690600633621216,352768,0.0,0.5892177820205688,0.0012094443663954735,1763260434.3548772,,0.00014175008982419968,3683,349.16962814331055
-0.003067426383495331,0.0003511408867780119,,1097.0,8.832565072225407e-05,-0.7268573045730591,352896,0.0,0.5892208218574524,0.002966378815472126,1763260434.4660063,,0.0001524435356259346,3684,349.280757188797
-0.0010259263217449188,0.002636958612129092,,1097.0,8.671275281812996e-05,-0.8906427621841431,355584,0.0,0.4813983738422394,-0.0007787216454744339,1763260436.8808827,,1.917034387588501e-05,3711,351.69563364982605
-0.01199210062623024,0.00025803965399973094,,1097.0,8.655914280097932e-05,-0.0052651166915893555,355840,0.0,0.5570939183235168,-0.002468257211148739,1763260437.1056426,,0.0007832935079932213,3713,351.92039346694946
0.0015977658331394196,538.4916381835938,,1097.0,8.6482337792404e-05,-8.58306884765625e-06,355968,0.0,0.5573213696479797,0.004485366865992546,1763260437.2187712,,0.00020553357899188995,3715,352.03352212905884
-0.012491542845964432,0.0029897114727646112,,1097.0,8.548387268092483e-05,-0.21456670761108398,357632,0.0,0.5244575142860413,-0.0013307034969329834,1763260438.7191045,,0.0006517358124256134,3731,353.5338554382324
,,500.0,,,,357911,,,,1763260438.9527347,500.0,,3734,353.7674856185913
-0.006177030503749847,0.003135842038318515,,1097.0,8.402457751799375e-05,-0.022391796112060547,360064,0.0,0.5787683725357056,0.0009611416608095169,1763260440.9847243,,0.0002948734909296036,3755,355.7994751930237
0.0013882890343666077,0.0030602952465415,,1097.0,8.279569738078862e-05,-0.09594154357910156,362112,0.0,0.5310462713241577,0.001789068803191185,1763260442.8649743,,4.495866596698761e-05,3775,357.6797251701355
-0.0018581012263894081,138.06243896484375,,1097.0,8.256528235506266e-05,5.1975250244140625e-05,362496,0.0,0.5635635852813721,-0.0015069786459207535,1763260443.199094,,0.00014368444681167603,3779,358.0138449668884
0.002944599837064743,0.0030478357803076506,,1097.0,8.102918945951387e-05,0.020597517490386963,365056,0.0,0.5471381545066833,0.002749321050941944,1763260445.497569,,0.00012425240129232407,3804,360.3123199939728
,,500.0,,,,365411,,,,1763260445.7942512,500.0,,3807,360.6090021133423
0.0010880976915359497,316.88970947265625,,1097.0,7.841781916795298e-05,0.0002899765968322754,369408,0.0,0.5472189784049988,0.0019334545359015465,1763260449.4367523,,0.0001826910302042961,3847,364.25150322914124
-0.00666692852973938,0.0004992845933884382,,1097.0,7.649769395356998e-05,-2.615462064743042,372608,0.0,0.4755077064037323,-0.0036806920543313026,1763260452.334088,,0.0001929132267832756,3879,367.1488389968872
-0.010885143652558327,0.0005801778170280159,,1097.0,7.626727892784402e-05,-0.21910512447357178,372992,0.0,0.60014408826828,-0.004251869395375252,1763260452.6678703,,0.0001386888325214386,3883,367.48262119293213
0.0036642421036958694,0.0006155610317364335,,1097.0,7.61904739192687e-05,-0.3057495355606079,373120,0.0,0.5361751914024353,0.0005530752241611481,1763260452.779425,,0.00035933591425418854,3884,367.5941758155823
0.0022245049476623535,0.002912611700594425,,1097.0,7.603686390211806e-05,-1.1732707023620605,373376,0.0,0.5479939579963684,0.0027471277862787247,1763260453.0787988,,6.940960884094238e-05,3887,367.89354968070984
-8.513219654560089e-05,809.0809936523438,,1097.0,7.58064488763921e-05,0.00022286176681518555,373760,0.0,0.493597149848938,-0.0005094120278954506,1763260453.4380023,,1.4812685549259186e-05,3891,368.25275325775146
-0.00010618194937705994,0.0006653189775533974,,1097.0,7.534561882494017e-05,-0.7075181007385254,374528,0.0,0.52840656042099,0.0027574487030506134,1763260454.1282427,,0.00018429383635520935,3898,368.94299364089966
0.000444609671831131,0.0005683353519998491,,1097.0,7.442396599799395e-05,0.09476220607757568,376064,0.0,0.5041909217834473,0.0039396630600094795,1763260455.5099392,,0.0001610768958926201,3912,370.3246901035309
-0.0039802491664886475,0.0031798426061868668,,1097.0,7.42703559808433e-05,-0.1381469964981079,376320,0.0,0.5485566258430481,0.0030976198613643646,1763260455.735044,,7.178634405136108e-05,3915,370.54979491233826
,,500.0,,,,377680,,,,1763260456.9159205,500.0,,3928,371.73067140579224
0.0005231034010648727,272.3033752441406,,1097.0,7.250384078361094e-05,9.542703628540039e-05,379264,0.0,0.5302925109863281,0.0004958501085639,1763260458.4154313,,2.4949200451374054e-05,3944,373.2301821708679
-0.006710682064294815,0.0030713998712599277,,1097.0,7.242703577503562e-05,-0.12665748596191406,379392,0.0,0.5543597936630249,0.0015124846249818802,1763260458.5254714,,0.0002899952232837677,3945,373.3402223587036
0.0008721128106117249,0.0007777261780574918,,1097.0,7.23502307664603e-05,-0.15290570259094238,379520,0.0,0.5191007256507874,0.0033482983708381653,1763260458.6362271,,0.00023377686738967896,3946,373.4509780406952
0.0011992529034614563,233.57772827148438,,1097.0,7.188940071500838e-05,0.000171661376953125,380288,0.0,0.5337281227111816,0.00128941610455513,1763260459.306337,,7.024034857749939e-06,3954,374.1210880279541
-0.0005852654576301575,263.26593017578125,,1097.0,7.135176565498114e-05,-5.3048133850097656e-05,381184,0.0,0.4904768168926239,0.0012313434854149818,1763260460.122281,,1.1703930795192719e-05,3963,374.9370319843292
-0.0006252452731132507,0.0030802255496382713,,1097.0,7.096774061210454e-05,-0.34406542778015137,381824,0.0,0.5566677451133728,0.0012038853019475937,1763260460.7108061,,2.469494938850403e-05,3969,375.5255570411682
-0.0006626434624195099,0.00037542780046351254,,1097.0,7.019969052635133e-05,-0.24018990993499756,383104,0.0,0.5262302756309509,-0.002142718993127346,1763260461.8847146,,2.1762214601039886e-05,3981,376.69946551322937
-0.0003687068819999695,424.020751953125,,1097.0,7.012288551777601e-05,0.00010114908218383789,383232,0.0,0.5327032208442688,-1.039355993270874e-05,1763260461.9978497,,5.967915058135986e-06,3983,376.8126006126404
,,500.0,,,,384680,,,,1763260463.2737603,500.0,,3997,378.0885112285614
-0.0002503450959920883,0.0003586978418752551,,1097.0,6.781874253647402e-05,-0.4599086046218872,387072,0.0,0.584966242313385,0.0011873655021190643,1763260465.4401264,,7.674098014831543e-06,4020,380.2548773288727
-0.010656192898750305,0.0006883792229928076,,1097.0,6.543778727063909e-05,-0.15638315677642822,391040,0.0,0.572453498840332,-0.006509946659207344,1763260469.0214648,,0.0005506761372089386,4059,383.8362157344818
-0.0003680102527141571,0.0005682090995833278,,1097.0,6.367127207340673e-05,-0.03545701503753662,393984,0.0,0.47274863719940186,-0.000515391118824482,1763260471.6410894,,7.380731403827667e-06,4087,386.4558403491974
-0.0006140153855085373,0.0021787304431200027,,1097.0,6.344085704768077e-05,0.09653866291046143,394368,0.0,0.5686655640602112,0.002530955709517002,1763260472.0162332,,3.3532269299030304e-05,4091,386.8309841156006
-0.0029086656868457794,382.563232421875,,1097.0,6.259600922930986e-05,-9.238719940185547e-05,395776,0.0,0.5316617488861084,-0.00011042039841413498,1763260473.2669945,,6.0453079640865326e-05,4105,388.08174538612366
,,500.0,,,,396180,,,,1763260473.605573,500.0,,4109,388.42032384872437
-6.376951932907104e-05,236.24404907226562,,1097.0,6.19815691607073e-05,2.09808349609375e-05,396800,0.0,0.55491042137146,-6.270129233598709e-05,1763260474.1912482,,5.726702511310577e-06,4115,389.00599908828735
0.0007759667932987213,555.33056640625,,1098.0,6.175115413498133e-05,-0.000102996826171875,397184,0.0,0.5306233763694763,6.892811506986618e-05,1763260474.5218816,,1.1698342859745026e-05,4119,389.3366324901581
0.001223444938659668,427.63897705078125,,1098.0,6.021505396347493e-05,2.5272369384765625e-05,399744,0.0,0.5190725922584534,0.0013158256188035011,1763260476.8165977,,1.5101395547389984e-05,4144,391.6313486099243
-0.0012939423322677612,0.0028448423836380243,,1098.0,5.983102892059833e-05,0.1690361499786377,400384,0.0,0.5018201470375061,-0.0009457236155867577,1763260477.404474,,1.9303523004055023e-05,4150,392.21922492980957
,,500.0,,,,402180,,,,1763260478.9926918,500.0,,4168,393.8074426651001
0.0006168261170387268,0.0029184429440647364,,1098.0,5.775729732704349e-05,-0.21076035499572754,403840,0.0,0.42108938097953796,-0.0031995484605431557,1763260480.5006242,,0.00019388366490602493,4184,395.3153750896454
-0.0018597682937979698,0.0023961802944540977,,1098.0,5.714285725844093e-05,0.3021928071975708,404864,0.0,0.5033074617385864,-0.004456743597984314,1763260481.4307356,,0.00028640031814575195,4194,396.245486497879
-0.009378105401992798,0.002727242885157466,,1098.0,5.6835637224139646e-05,0.15916645526885986,405376,0.0,0.47911491990089417,5.349423736333847e-05,1763260481.8751626,,0.00023955386132001877,4199,396.68991351127625
-0.0009712129831314087,0.0005442716646939516,,1098.0,5.522273568203673e-05,-0.04480433464050293,408064,0.0,0.5600512623786926,0.001968451775610447,1763260484.2691128,,8.519086986780167e-05,4224,399.083863735199
0.0003283452242612839,0.0005920081166550517,,1098.0,5.491551564773545e-05,0.08302158117294312,408576,0.0,0.5222746133804321,-0.0026117926463484764,1763260484.7504358,,8.896924555301666e-06,4229,399.5651867389679
-0.0008085519075393677,0.0007664019940420985,,1098.0,5.4070660553406924e-05,0.04506182670593262,409984,0.0,0.5220652222633362,0.0008874945342540741,1763260486.0202732,,1.8201768398284912e-05,4243,400.83502411842346
0.0022140443325042725,559.2297973632812,,1098.0,5.3917050536256284e-05,0.00023180246353149414,410240,0.0,0.5772882699966431,-8.235592395067215e-05,1763260486.2420108,,2.8301961719989777e-05,4246,401.0567617416382
-0.0037281736731529236,0.0021087683271616697,,1098.0,5.353302549337968e-05,0.05483555793762207,410880,0.0,0.5041366815567017,0.0020216647535562515,1763260486.8330135,,5.992315709590912e-05,4252,401.6477644443512
-0.00047700293362140656,0.0004664571606554091,,1098.0,5.337941547622904e-05,0.09578436613082886,411136,0.0,0.5261325836181641,0.0005483841523528099,1763260487.0536604,,7.090158760547638e-06,4254,401.8684113025665
,,500.0,,,,411180,,,,1763260487.072559,500.0,,4255,401.8873100280762
-7.366947829723358e-05,0.0005267391679808497,,1098.0,5.2227343985578045e-05,-0.24739062786102295,413056,0.0,0.5635294318199158,0.00012885499745607376,1763260488.7873073,,1.3457611203193665e-06,4273,403.60205817222595
0.00040746480226516724,0.0023949751630425453,,1098.0,5.2073733968427405e-05,-0.07478177547454834,413312,0.0,0.5148200988769531,-0.0005326857790350914,1763260489.0099993,,1.404155045747757e-05,4276,403.8247501850128
0.00031416118144989014,0.0007666217861697078,,1098.0,5.1996928959852085e-05,0.05907881259918213,413440,0.0,0.50408935546875,0.001142255961894989,1763260489.1204197,,6.48796558380127e-05,4277,403.9351706504822
0.0019573867321014404,0.0005375506589189172,,1098.0,5.1920123951276764e-05,-0.7312909364700317,413568,0.0,0.5566921234130859,0.00037868227809667587,1763260489.231105,,8.15289095044136e-05,4278,404.0458559989929
-0.0031227990984916687,0.0006126181688159704,,1098.0,5.13056838826742e-05,0.2834396958351135,414592,0.0,0.4894184470176697,-0.0014116745442152023,1763260490.1526263,,0.0002695024013519287,4288,404.96737718582153
-0.009283747524023056,443.9729919433594,,1098.0,5.122887887409888e-05,0.00029408931732177734,414720,0.0,0.5056943893432617,0.005135581828653812,1763260490.264795,,0.00019030366092920303,4290,405.07954597473145
0.001935325562953949,0.000980971148237586,,1098.0,5.107526885694824e-05,-0.5731344223022461,414976,0.0,0.5403761863708496,-0.003560418263077736,1763260490.4856195,,0.00010225176811218262,4292,405.3003704547882
,,500.0,,,,417180,,,,1763260492.4554272,500.0,,4314,407.2701780796051
0.0019539128988981247,0.0006218937924131751,,1098.0,4.9462367314845324e-05,-0.0027500391006469727,417664,0.0,0.49927735328674316,-0.0022283336147665977,1763260492.9208405,,8.726399391889572e-05,4318,407.7355914115906
-0.0004166513681411743,0.0007543430547229946,,1098.0,4.777265712618828e-05,-0.3773932456970215,420480,0.0,0.550833523273468,0.0005043419077992439,1763260495.4352934,,1.0912306606769562e-05,4346,410.2500443458557
-0.003012239933013916,0.0005163864116184413,,1098.0,4.6543776988983154e-05,-0.40235114097595215,422528,0.0,0.5771853923797607,-0.0015652896836400032,1763260497.2914822,,4.491303116083145e-05,4366,412.1062331199646
-9.462982416152954e-05,267.9017028808594,,1098.0,4.623656059266068e-05,0.00011581182479858398,423040,0.0,0.5279707312583923,0.0005319854244589806,1763260497.7381918,,2.15042382478714e-06,4372,412.55294275283813
-0.002500288188457489,402.0235595703125,,1098.0,4.59293405583594e-05,-0.00012123584747314453,423552,0.0,0.5418893694877625,0.001096632331609726,1763260498.218086,,3.8582831621170044e-05,4377,413.0328369140625
-0.0002720393240451813,0.002201308961957693,,1098.0,4.585253554978408e-05,-0.05697512626647949,423680,0.0,0.5001212954521179,-0.00017679203301668167,1763260498.3292363,,7.490627467632294e-06,4378,413.1439871788025
4.5865774154663086e-05,274.2240905761719,,1098.0,4.531490048975684e-05,7.575750350952148e-05,424576,0.0,0.5712493658065796,-0.0004907920956611633,1763260499.148982,,1.742132008075714e-05,4387,413.96373295783997
,,500.0,,,,425531,,,,1763260499.944748,500.0,,4396,414.75949883461
-0.00026629120111465454,0.0022916956804692745,,1099.0,4.370199530967511e-05,0.03744906187057495,427264,0.0,0.5551540851593018,0.00016229506582021713,1763260501.5520508,,1.4202669262886047e-06,4413,416.366801738739
-9.424611926078796e-05,0.0005169707583263516,,1099.0,4.354838529252447e-05,0.1906954050064087,427520,0.0,0.543102502822876,0.002053980715572834,1763260501.8125358,,3.6473385989665985e-05,4415,416.62728667259216
-0.0004048198461532593,345.5374450683594,,1098.0,4.109062865609303e-05,0.0012538433074951172,431616,0.0,0.5048321485519409,0.0028125764802098274,1763260505.5527344,,4.862155765295029e-05,4456,420.3674852848053
,,500.0,,,,433031,,,,1763260506.8060257,500.0,,4470,421.6207766532898
-0.0003367960453033447,0.0007518561906181276,,1099.0,3.9708142139716074e-05,-0.06612873077392578,433920,0.0,0.470414936542511,-0.0014943378046154976,1763260507.6122408,,6.996374577283859e-05,4478,422.4269917011261
-0.000728897750377655,544.29345703125,,1099.0,3.9631337131140754e-05,0.0001329183578491211,434048,0.0,0.5340632200241089,0.0005132779479026794,1763260507.725107,,9.36165452003479e-06,4480,422.5398578643799
-0.0035964474081993103,0.0006384670850820839,,1099.0,3.886328704538755e-05,-0.553173303604126,435328,0.0,0.5737740397453308,-0.002780267968773842,1763260508.864294,,0.00011414475739002228,4492,423.6790449619293
0.0006972402334213257,0.001961939036846161,,1099.0,3.863287201966159e-05,0.4269753098487854,435712,0.0,0.5446197986602783,0.00229718629270792,1763260509.1977859,,1.6932375729084015e-05,4496,424.0125367641449
0.00022737309336662292,0.0007043463992886245,,1099.0,3.847926200251095e-05,-1.2397284507751465,435968,0.0,0.5158103108406067,-0.0007086312398314476,1763260509.4170861,,7.667578756809235e-06,4498,424.23183703422546
0.0004939772188663483,321.3559875488281,,1099.0,3.717358049470931e-05,0.0002442002296447754,438144,0.0,0.5174509286880493,-4.91458922624588e-05,1763260511.369448,,4.973262548446655e-07,4520,426.18419885635376
-0.0022670701146125793,0.0008213802939280868,,1099.0,3.701997047755867e-05,0.30990248918533325,438400,0.0,0.5499011874198914,0.0012253094464540482,1763260511.6049852,,0.00014846213161945343,4522,426.4197361469269
,,500.0,,,,438531,,,,1763260511.7381551,500.0,,4524,426.55290603637695
0.0018946938216686249,261.4356384277344,,1099.0,3.686636046040803e-05,0.0010209083557128906,438656,0.0,0.5490589141845703,-7.327552884817123e-05,1763260511.8467915,,6.68596476316452e-06,4525,426.6615424156189
5.568750202655792e-05,0.0010108419228345156,,1099.0,3.671275044325739e-05,-1.1218438148498535,438912,0.0,0.5066185593605042,-0.0009967358782887459,1763260512.067105,,1.3797543942928314e-05,4527,426.88185596466064
-0.0005326941609382629,0.0008057290106080472,,1099.0,3.648233541753143e-05,-0.22928094863891602,439296,0.0,0.5633671283721924,0.0002467026934027672,1763260512.3997502,,2.503674477338791e-05,4531,427.21450114250183
,,500.0,,,,439531,,,,1763260512.545813,500.0,,4533,427.360563993454
-0.0007176473736763,310.0980224609375,,1099.0,3.632872540038079e-05,3.6776065826416016e-05,439552,0.0,0.5190545320510864,-0.00043552275747060776,1763260512.6210427,,7.829628884792328e-06,4534,427.43579363822937
,,500.0,,,,440531,,,,1763260513.4958544,500.0,,4543,428.3106052875519
0.00041778385639190674,0.0021578287705779076,,1099.0,3.5023040254600346e-05,-0.14251112937927246,441728,0.0,0.5693354606628418,0.00011231191456317902,1763260514.6039798,,8.29063355922699e-06,4555,429.4187307357788
-0.00011767446994781494,0.000819988374132663,,1099.0,3.4869430237449706e-05,-0.14615964889526367,441984,0.0,0.5282427072525024,-0.00011164974421262741,1763260514.859022,,6.584450602531433e-07,4557,429.67377281188965
-0.0033915191888809204,0.0007261828286573291,,1099.0,3.4562210203148425e-05,-1.287165641784668,442496,0.0,0.5641354322433472,0.0003025168552994728,1763260515.3042092,,6.46756961941719e-05,4562,430.1189601421356
-0.00474470853805542,0.0009460337460041046,,1099.0,3.371735874679871e-05,-0.02756214141845703,443904,0.0,0.5056630373001099,0.004912165924906731,1763260516.560535,,0.00016936659812927246,4576,431.37528586387634
0.0005622655153274536,0.0020683715119957924,,1099.0,3.2027648558141664e-05,-0.20266270637512207,446720,0.0,0.5088107585906982,0.00021951738744974136,1763260519.1177752,,4.800967872142792e-06,4604,433.9325261116028
-2.2798776626586914e-06,458.3544921875,,1099.0,3.149001713609323e-05,0.00025600194931030273,447616,0.0,0.49909085035324097,-6.0055404901504517e-05,1763260519.895158,,9.350478649139404e-07,4613,434.70990896224976
0.0007381420582532883,0.0008819944923743606,,1099.0,3.0645162041764706e-05,0.17693310976028442,449024,0.0,0.543114185333252,2.9702670872211456e-05,1763260521.1839287,,1.9156374037265778e-05,4626,435.99867963790894
-0.0009418129920959473,0.0008836042834445834,,1099.0,3.0107526981737465e-05,-0.20143616199493408,449920,0.0,0.5320338010787964,-0.0010357815772294998,1763260521.9979696,,1.8358230590820312e-05,4635,436.81272053718567
,,500.0,,,,450531,,,,1763260522.5104525,500.0,,4641,437.3252034187317
0.00010209530591964722,0.001081292168237269,,1099.0,2.9569891921710223e-05,-0.1805863380432129,450816,0.0,0.5432837009429932,0.0006997976452112198,1763260522.8087518,,5.140900611877441e-06,4644,437.62350273132324
,,500.0,,,,452531,,,,1763260524.3518646,500.0,,4661,439.166615486145
0.00022583454847335815,0.0009742418769747019,,1099.0,2.7649770345306024e-05,0.4799766540527344,454016,0.0,0.4982485771179199,0.00012994185090065002,1763260525.693945,,3.1050294637680054e-06,4675,440.50869584083557
0.0002374611794948578,447.15264892578125,,1099.0,2.672811024240218e-05,-2.956390380859375e-05,455552,0.0,0.5115097761154175,0.00010732561349868774,1763260527.080523,,6.05359673500061e-07,4691,441.8952739238739
-0.00033183395862579346,0.0010307675693184137,,1099.0,2.557603693276178e-05,-1.9951558113098145,457472,0.0,0.5129493474960327,-0.000966368243098259,1763260528.8278024,,6.224960088729858e-06,4709,443.6425533294678
-0.004106838256120682,0.0008998579578474164,,1099.0,2.534562190703582e-05,0.08713632822036743,457856,0.0,0.5050207376480103,0.0005992352962493896,1763260529.1625502,,3.791041672229767e-05,4713,443.97730112075806
-0.00018334388732910156,0.000985909253358841,,1099.0,2.380952355451882e-05,-0.3254508972167969,460416,0.0,0.5484685301780701,-0.00012880750000476837,1763260531.5249405,,4.233792424201965e-06,4738,446.33969140052795
,,500.0,,,,460531,,,,1763260531.5647926,500.0,,4739,446.37954354286194
-0.0010304003953933716,0.0019054773729294538,,1099.0,2.365591353736818e-05,0.13638651371002197,460672,0.0,0.5385887622833252,-0.00011596549302339554,1763260531.7489552,,9.913928806781769e-06,4741,446.5637061595917
-0.0012229755520820618,0.0009592307033017278,,1099.0,2.3502303520217538e-05,0.253922700881958,460928,0.0,0.5047603845596313,1.5110708773136139e-05,1763260531.971414,,1.6036443412303925e-05,4743,446.7861649990082
,,500.0,,,,462031,,,,1763260532.9262304,500.0,,4754,447.7409813404083
-0.0003270301967859268,435.55548095703125,,1099.0,2.281106026202906e-05,-8.106231689453125e-06,462080,0.0,0.5326743125915527,-0.0005105352029204369,1763260533.0103595,,1.1178664863109589e-05,4755,447.82511043548584
0.0007539670914411545,0.0011485905852168798,,1099.0,2.173579196096398e-05,-0.15794503688812256,463872,0.0,0.5632224678993225,0.00032549817115068436,1763260534.6281729,,8.461065590381622e-06,4772,449.442923784256
-0.000516209751367569,0.0017231818055734038,,1099.0,2.0890936866635457e-05,-0.3253624439239502,465280,0.0,0.4989668130874634,-0.0005890224128961563,1763260535.8778567,,6.226822733879089e-06,4786,450.6926076412201
0.00038584694266319275,0.001150622614659369,,1099.0,2.0814131858060136e-05,-0.014276981353759766,465408,0.0,0.521245002746582,0.00037632696330547333,1763260535.9889834,,4.7907233238220215e-06,4787,450.80373430252075
,,500.0,,,,465531,,,,1763260536.0311992,500.0,,4788,450.84595012664795
-0.0003226660192012787,0.0010823581833392382,,1099.0,2.0276496798032895e-05,0.16336017847061157,466304,0.0,0.5250361561775208,0.00046910159289836884,1763260536.8001719,,6.945803761482239e-06,4796,451.6149227619171
-0.0001990795135498047,177.01394653320312,,1099.0,2.0122888599871658e-05,-6.079673767089844e-06,466560,0.0,0.5580094456672668,9.822659194469452e-05,1763260537.0260434,,2.9243528842926025e-07,4799,451.8407943248749
