losses/entropy,losses/explained_variance,losses/value_loss,losses/clipfrac,_runtime,charts/SPS,losses/policy_loss,_timestamp,losses/old_approx_kl,charts/episodic_length,charts/episodic_return,losses/approx_kl,_step,global_step,charts/learning_rate
0.5790398716926575,0.5876416563987732,66.29454040527344,0.0,60.703378438949585,1032.0,0.0031948909163475037,1763260145.9040375,-0.0012115705758333206,,,2.7395784854888916e-05,515,34176,0.0002795698819682002
,,,,61.648754358291626,,,1763260146.8494134,,292.0,292.0,,530,35298,
0.5908203721046448,0.9175928831100464,12.309733390808105,0.0,62.33450651168823,1035.0,0.0016571003943681717,1763260147.5351655,-0.0007104845717549324,,,9.360723197460175e-06,539,35968,0.0002784946118481457
,,,,62.85519862174988,,,1763260148.0558577,,279.0,279.0,,547,36552,
0.5830057263374329,-0.08146512508392334,17.582712173461914,0.0,63.28496313095093,1036.0,0.0009028129279613495,1763260148.4856222,0.0005473485216498375,,,0.00017099175602197647,555,36992,0.00027788017177954316
0.6192312240600586,0.9846468567848206,4.467841625213623,0.0,63.513627767562866,1037.0,-0.0016415752470493317,1763260148.7142868,6.358698010444641e-05,,,9.829923510551453e-05,559,37248,0.0002777265617623925
,,,,64.15638780593872,,,1763260149.3570468,,270.0,270.0,,568,37977,
0.6305656433105469,0.3082069158554077,15.326020240783691,0.0,66.39068913459778,1039.0,-0.0014774873852729797,1763260151.5913482,0.003800707869231701,,,8.407142013311386e-05,595,40320,0.0002758832706604153
0.5689981579780579,0.9058487415313721,6.062014579772949,0.0,67.75421285629272,1042.0,-8.571147918701172e-05,1763260152.954872,0.000466187484562397,,,7.797963917255402e-06,612,41856,0.00027496161055751145
0.5870696902275085,0.6390085220336914,76.119384765625,0.0,67.86788296699524,1042.0,-2.8852373361587524e-05,1763260153.068542,0.0005147112533450127,,,2.6496127247810364e-06,614,41984,0.00027488480554893613
0.6026809215545654,-0.06545460224151611,9.718568801879883,0.0,69.2728967666626,1044.0,0.0025631990283727646,1763260154.4735558,-0.0013476274907588959,,,4.6834349632263184e-05,630,43520,0.0002739631454460323
,,,,69.74534296989441,,,1763260154.946002,,400.0,400.0,,636,44109,
0.5639528632164001,0.08333128690719604,159.38946533203125,0.0,70.07928895950317,1045.0,0.010466031730175018,1763260155.279948,-0.005403210408985615,,,0.0003036363050341606,640,44416,0.00027342551038600504
0.5565088987350464,0.0014803409576416016,322.40386962890625,0.0,70.86404132843018,1047.0,-0.0005296692252159119,1763260156.0647004,0.0005082599818706512,,,4.244968295097351e-06,650,45312,0.0002728878753259778
0.5749726891517639,-0.0785059928894043,6.96277379989624,0.0,72.16691422462463,1048.0,-0.012958839535713196,1763260157.3675733,-0.0002848133444786072,,,0.0001998376101255417,664,46720,0.0002720430202316493
0.5075406432151794,0.003416001796722412,139.5386505126953,0.0,73.88906359672546,1050.0,0.002120058983564377,1763260159.0897226,0.00413421168923378,,,0.00031986646354198456,684,48640,0.0002708909451030195
0.5782694816589355,-0.12620854377746582,7.049203872680664,0.0,74.27115869522095,1050.0,0.0004051625728607178,1763260159.4718177,-0.0016593188047409058,,,3.872625529766083e-05,689,49024,0.0002706605300772935
0.5231755971908569,0.41016972064971924,5.548448085784912,0.0,74.97744584083557,1051.0,0.001757115125656128,1763260160.1781049,-0.003694167360663414,,,3.915652632713318e-05,698,49792,0.0002701997000258416
0.5725135207176208,0.001328885555267334,234.8506317138672,0.0,75.31119871139526,1051.0,-0.0012605134397745132,1763260160.5118577,-0.0019554272294044495,,,5.4815784096717834e-05,702,50176,0.00026996928500011563
0.5188858509063721,-0.0006798505783081055,182.20413208007812,0.0,75.78341484069824,1052.0,-0.004682261496782303,1763260160.9840739,-0.000535125844180584,,,2.8782524168491364e-05,707,50688,0.00026966206496581435
0.549281895160675,0.5500747561454773,3.307724952697754,0.0,78.02753710746765,1048.0,-0.0034464970231056213,1763260163.2281961,-0.00996791385114193,,,0.0006538070738315582,729,52864,0.0002683563798200339
0.5950886011123657,-3.029707431793213,3.6300597190856934,0.0,80.63930940628052,1047.0,-0.0036311671137809753,1763260165.8399684,0.0004952531307935715,,,0.0015702638775110245,757,55552,0.0002667434746399522
0.5891773700714111,-0.614457368850708,2.400047779083252,0.0,81.11006355285645,1047.0,0.003882765769958496,1763260166.3107226,0.006942328065633774,,,0.0008352063596248627,762,56064,0.0002664362546056509
0.5159700512886047,0.21750390529632568,250.76882934570312,0.0,81.44887065887451,1048.0,-0.0011828280985355377,1763260166.6495297,0.0003188205882906914,,,4.918314516544342e-06,767,56448,0.00026620583957992494
,,,,82.16211462020874,,,1763260167.3627737,,443.0,443.0,,775,57236,
0.6095560789108276,-0.0007996559143066406,376.6789855957031,0.0,83.30368065834045,1050.0,0.0018665790557861328,1763260168.5043397,-0.002458629198372364,,,9.278114885091782e-05,788,58496,0.0002649769594427198
,,,,84.14256834983826,,,1763260169.3432274,,500.0,500.0,,797,59473,
0.5473064184188843,-1.5876288414001465,2.522355079650879,0.0,84.78712129592896,1052.0,-0.0005665533244609833,1763260169.9877803,-0.0030157631263136864,,,0.00027937162667512894,806,60160,0.00026397849433124065
0.5810813903808594,-1.5020208358764648,1.0116602182388306,0.0,85.60419726371765,1052.0,-0.004134666174650192,1763260170.8048563,-0.0023678895086050034,,,9.009242057800293e-05,815,61056,0.0002634408592712134
0.5670012831687927,-0.18098366260528564,0.35705652832984924,0.0,89.76104354858398,1056.0,0.008581127971410751,1763260174.9617026,0.005897478200495243,,,0.0004976382479071617,863,65664,0.0002606758789625019
0.577106237411499,0.6146247386932373,0.2648330330848694,0.0,90.47125887870789,1056.0,0.001684814691543579,1763260175.671918,0.0004794551059603691,,,0.0003502843901515007,872,66432,0.00026021504891104996
,,,,90.72317552566528,,,1763260175.9238346,,115.0,115.0,,876,66775,
0.5772757530212402,0.08502888679504395,0.2308269888162613,0.0,94.54105043411255,1059.0,0.0010865256190299988,1763260179.7417095,-0.00026466138660907745,,,3.6090612411499023e-05,922,70912,0.00025752687361091375
0.5714107155799866,2.676248550415039e-05,207.1349639892578,0.0,95.2062361240387,1060.0,0.0026781894266605377,1763260180.4068952,-0.004968802444636822,,,0.0001691048964858055,930,71680,0.00025706604355946183
0.5709869861602783,-0.09596621990203857,0.05705330893397331,0.0,96.03121995925903,1060.0,0.01305120438337326,1763260181.231879,-0.012852814979851246,,,0.005199967883527279,938,72576,0.0002565284084994346
0.5467022061347961,-0.5959289073944092,0.091612309217453,0.0,96.25590658187866,1060.0,0.0027699973434209824,1763260181.4565656,-0.001983361318707466,,,9.783357381820679e-05,941,72832,0.00025637479848228395
0.5123106241226196,-2.5382163524627686,0.22786276042461395,0.0,96.4095869064331,1060.0,-0.0006494522094726562,1763260181.610246,0.029425624758005142,,,0.002071717754006386,942,72960,0.00025629799347370863
0.5136024951934814,0.046957433223724365,0.05804605782032013,0.0,96.99643659591675,1060.0,-0.01194494217634201,1763260182.1970956,0.017305459827184677,,,0.0026439521461725235,948,73600,0.00025591396843083203
0.51800137758255,-1.4000322818756104,0.027309922501444817,0.005859375,99.3869960308075,1060.0,-0.036748871207237244,1763260184.587655,-0.011662657372653484,,,0.004949252121150494,974,76160,0.0002543778682593256
0.5072735548019409,0.31087619066238403,0.0005631321109831333,0.009765625,99.974933385849,1061.0,-0.03163036331534386,1763260185.1755924,0.000304308719933033,,,0.0064981477335095406,980,76800,0.000253993843216449
0.5048569440841675,-0.03576040267944336,0.0005228614900261164,0.0078125,100.42310976982117,1061.0,-0.006575535982847214,1763260185.6237688,0.02014186605811119,,,0.006597445346415043,985,77312,0.00025368662318214774
,,,,101.38293528556824,,,1763260186.5835943,,500.0,500.0,,995,78440,
0.539833664894104,0.1766681671142578,0.0031782472506165504,0.0,101.61489772796631,1061.0,0.001111496239900589,1763260186.8155568,-0.004931885749101639,,,0.0007663965225219727,997,78592,0.00025291857309639454
,,,,103.24580144882202,,,1763260188.4464605,,500.0,500.0,,1015,80440,
,,,,103.71900629997253,,,1763260188.9196653,,500.0,500.0,,1020,80940,
0.44202327728271484,-9.894371032714844e-06,260.70855712890625,0.013671875,104.77122211456299,1063.0,0.012750741094350815,1763260189.9718812,-0.004824420437216759,,,0.0019625797867774963,1031,82048,0.00025084486696869135
0.534460723400116,0.0004292726516723633,430.9734191894531,0.0,106.53161764144897,1063.0,0.008776292204856873,1763260191.7322767,-0.01186782494187355,,,0.0022926796227693558,1050,83968,0.00024969279184006155
0.4964936077594757,-0.1880342960357666,0.00012274482287466526,0.0,106.92439413070679,1063.0,-0.007154978811740875,1763260192.1250532,0.0024928906932473183,,,0.0024642450734972954,1053,84352,0.0002494623768143356
0.5552880764007568,0.3415490388870239,0.0001911128347273916,0.0,107.3880774974823,1063.0,-0.0006378591060638428,1763260192.5887365,-0.001407933421432972,,,0.00012111011892557144,1058,84864,0.0002491551567800343
0.4980317950248718,-3.6826086044311523,0.0021317251957952976,0.017578125,109.75611352920532,1064.0,-0.0018691644072532654,1763260194.9567726,0.012184390798211098,,,0.005510026589035988,1083,87424,0.0002476190566085279
0.521397590637207,-0.037253618240356445,0.0025577833876013756,0.0,110.45567870140076,1064.0,-0.003029763698577881,1763260195.6563377,0.014435029588639736,,,0.0012828400358557701,1091,88192,0.000247158226557076
0.5683478116989136,-0.05776798725128174,0.0003691190213430673,0.0,111.84722232818604,1065.0,0.001024886965751648,1763260197.0478814,0.016604013741016388,,,0.0012298822402954102,1106,89728,0.00024623656645417213
,,,,112.92216658592224,,,1763260198.1228256,,500.0,500.0,,1118,90940,
0.5692461729049683,0.038949429988861084,0.0062966495752334595,0.0,113.6652159690857,1064.0,-0.0051471274346113205,1763260198.865875,-0.009674583561718464,,,0.0005414644256234169,1125,91648,0.00024508449132554233
,,,,114.37525177001953,,,1763260199.5759108,,500.0,500.0,,1133,92440,
0.49520039558410645,-0.2412254810333252,0.00027398482779972255,0.0,115.62355351448059,1065.0,0.0009380057454109192,1763260200.8242126,-0.017919214442372322,,,0.0032780971378087997,1145,93824,0.0002437788061797619
0.41237857937812805,-0.5001945495605469,0.0008057496743276715,0.0,117.32184171676636,1067.0,-0.004951316863298416,1763260202.5225008,-0.004691248759627342,,,0.0009861476719379425,1164,95744,0.00024262673105113208
0.4143902659416199,-0.05087316036224365,0.0002122793230228126,0.0,117.46313071250916,1066.0,-0.006239183247089386,1763260202.6637897,-0.008244154043495655,,,0.000955008901655674,1165,95872,0.00024254992604255676
0.4977605938911438,0.00010508298873901367,271.51312255859375,0.0,118.0249662399292,1067.0,-0.0028354451060295105,1763260203.2256253,-0.005537630990147591,,,0.0006174463778734207,1172,96512,0.00024216590099968016
,,,,118.90339541435242,,,1763260204.1040545,,500.0,500.0,,1181,97440,
,,,,119.37609243392944,,,1763260204.5767515,,500.0,500.0,,1186,97940,
0.48044970631599426,-0.024187922477722168,0.006613335572183132,0.0,120.40157675743103,1067.0,0.002431582659482956,1763260205.6022358,-0.012857039459049702,,,0.0008472027257084846,1197,99072,0.00024062980082817376
0.496215283870697,0.186565101146698,0.0007310148212127388,0.0,121.92248201370239,1068.0,-0.0004008635878562927,1763260207.123141,-0.0015449021011590958,,,0.0005155764520168304,1213,100736,0.0002396313357166946
,,,,122.05940294265747,,,1763260207.260062,,500.0,500.0,,1215,100940,
0.5150787234306335,0.0003732442855834961,323.19805908203125,0.0,123.06761407852173,1068.0,0.0021977685391902924,1763260208.268273,-0.0002354159951210022,,,0.00010942667722702026,1226,102016,0.0002388632856309414
,,,,123.41727781295776,,,1763260208.6179368,,500.0,500.0,,1230,102440,
0.5222143530845642,-0.7796207666397095,0.000339040212566033,0.0,123.88295435905457,1068.0,-0.013969268649816513,1763260209.0836134,0.01620977371931076,,,0.0011613434180617332,1234,102912,0.00023832565057091415
,,,,124.80203771591187,,,1763260210.0026968,,500.0,500.0,,1245,103940,
,,,,125.61833119392395,,,1763260210.8189902,,500.0,500.0,,1254,104940,
0.5201939940452576,0.18275076150894165,0.0038767161313444376,0.0,127.23822069168091,1070.0,-0.009214013814926147,1763260212.4388797,-0.004309114068746567,,,0.0006400216370820999,1271,106624,0.00023609830532222986
0.4780682623386383,0.17180466651916504,0.006821628659963608,0.0,129.9575469493866,1070.0,-0.0009091496467590332,1763260215.158206,-0.0018401416018605232,,,0.00013439636677503586,1299,109568,0.0002343317901249975
0.4901224970817566,-0.007734179496765137,0.008105638436973095,0.021484375,133.71837949752808,1071.0,0.015654053539037704,1763260218.9190385,-0.010906216688454151,,,0.003058609552681446,1339,113664,0.00023187404440250248
0.5328889489173889,-0.4511549472808838,0.00046294863568618894,0.021484375,133.83398914337158,1071.0,0.0032819248735904694,1763260219.0346482,-0.019376523792743683,,,0.006833516992628574,1340,113792,0.00023179723939392716
0.45624077320098877,-4.532215118408203,0.007248509209603071,0.0,134.65059089660645,1071.0,-0.0013588666915893555,1763260219.85125,0.006159259006381035,,,0.0006823092699050903,1349,114688,0.00023125960433389992
0.5389154553413391,0.165227472782135,0.0064001381397247314,0.00390625,135.91123986244202,1071.0,-0.007721547037363052,1763260221.111899,0.005923297256231308,,,0.002313358709216118,1363,116096,0.0002304147492395714
0.5462203621864319,-0.11332166194915771,0.00020175453391857445,0.0,136.12974047660828,1072.0,0.00023673847317695618,1763260221.3303995,-0.017559176310896873,,,0.001585518941283226,1365,116352,0.00023026113922242075
0.5489603281021118,-0.619543194770813,0.00014767407265026122,0.0,136.61061453819275,1072.0,-0.0012953244149684906,1763260221.8112736,-0.0002814335748553276,,,0.000423613004386425,1370,116864,0.00022995391918811947
0.5025559663772583,-0.2951664924621582,0.0001042333387886174,0.017578125,137.53947186470032,1072.0,0.003263230435550213,1763260222.740131,-0.014687759801745415,,,0.004352208226919174,1380,117888,0.0002293394791195169
,,,,137.5576536655426,,,1763260222.7583127,,500.0,500.0,,1381,117940,
0.46123695373535156,-0.3478463888168335,0.005165634211152792,0.0,138.20781111717224,1072.0,-0.005848243832588196,1763260223.4084702,-0.0084818284958601,,,0.0008590333163738251,1388,118656,0.000228878649068065
0.5065086483955383,-0.1580878496170044,0.0002142931625712663,0.009765625,138.92167592048645,1072.0,-0.026766613125801086,1763260224.122335,-0.007514376193284988,,,0.004221370443701744,1395,119424,0.00022841781901661307
0.5016056299209595,-0.22145628929138184,0.00043155206367373466,0.00390625,139.25571990013123,1073.0,-0.033630263060331345,1763260224.456379,0.0013068048283457756,,,0.0017332183197140694,1399,119808,0.0002281874039908871
,,,,139.78124141693115,,,1763260224.9819005,,500.0,500.0,,1405,120440,
0.4901446998119354,0.12506592273712158,0.006606760900467634,0.0,142.25911736488342,1073.0,-0.0019610337913036346,1763260227.4597764,-0.0008295280858874321,,,0.0007889429107308388,1432,123136,0.00022619047376792878
0.5212546586990356,0.19783365726470947,0.0002368842251598835,0.0,142.3701949119568,1074.0,-0.006542516872286797,1763260227.570854,-0.006349089555442333,,,0.0006232699379324913,1433,123264,0.00022611366875935346
0.49999678134918213,0.14590173959732056,0.011137333698570728,0.0,144.4479546546936,1074.0,0.007967721670866013,1763260229.6486137,0.001192665658891201,,,0.0014298157766461372,1455,125568,0.0002247311786049977
0.547452449798584,-0.01741635799407959,0.0005671090912073851,0.00390625,144.55741834640503,1074.0,-0.009532541036605835,1763260229.7580774,0.023524489253759384,,,0.0037149200215935707,1456,125696,0.00022465437359642237
0.5017337203025818,-0.4750164747238159,0.0003478444996289909,0.0078125,144.6831831932068,1074.0,-0.005226518958806992,1763260229.8838422,-0.013665454462170601,,,0.005516583099961281,1457,125824,0.00022457756858784705
0.4737153947353363,0.3405309319496155,0.008927412331104279,0.056640625,149.8823118209839,1076.0,0.01037675142288208,1763260235.0829709,0.02097032591700554,,,0.00439903698861599,1514,131584,0.00022112135775387287
0.5306389331817627,-0.15175104141235352,0.000176264438778162,0.0,150.61957597732544,1075.0,-0.0010030120611190796,1763260235.820235,0.002852092497050762,,,0.0001946454867720604,1521,132352,0.00022066052770242095
0.541042685508728,-0.09232556819915771,0.0003897673450410366,0.009765625,150.99235224723816,1075.0,-0.026320425793528557,1763260236.1930113,-0.0005939602851867676,,,0.0041682906448841095,1525,132736,0.000220430112676695
,,,,151.1558849811554,,,1763260236.356544,,500.0,500.0,,1527,132940,
0.464303582906723,-0.20119249820709229,0.00790172629058361,0.001953125,151.36684131622314,1075.0,0.005185835063457489,1763260236.5675004,0.01915019378066063,,,0.004729242064058781,1529,133120,0.00022019969765096903
0.5304916501045227,0.09724807739257812,0.00031830157968215644,0.02734375,151.83350801467896,1075.0,-0.029260117560625076,1763260237.034167,0.032832127064466476,,,0.010048162192106247,1534,133632,0.00021989247761666775
0.48857471346855164,0.001079857349395752,464.09930419921875,0.0,151.95537304878235,1075.0,0.002971947193145752,1763260237.156032,0.007490796037018299,,,0.00034934934228658676,1536,133760,0.00021981567260809243
0.45318925380706787,-0.3337869644165039,0.0005942145362496376,0.02734375,152.6787302494049,1075.0,0.008405541069805622,1763260237.8793893,0.01900586485862732,,,0.00810548011213541,1543,134528,0.0002193548425566405
0.45178237557411194,-0.00015532970428466797,517.9379272460938,0.0,152.7931990623474,1075.0,0.0021602697670459747,1763260237.993858,-0.006819039583206177,,,0.00016223452985286713,1545,134656,0.00021927803754806519
0.47293010354042053,0.04344165325164795,0.00926401186734438,0.0078125,152.90208077430725,1075.0,0.0019662566483020782,1763260238.1027398,0.016322005540132523,,,0.001340966671705246,1546,134784,0.00021920123253948987
0.4883938133716583,0.07347100973129272,7.886545063229278e-05,0.0,154.04904651641846,1076.0,-0.009382180869579315,1763260239.2497056,-0.013086999766528606,,,0.0017529604956507683,1558,136064,0.00021843318245373666
,,,,154.0808937549591,,,1763260239.2815528,,500.0,500.0,,1559,136155,
0.46777796745300293,0.10909169912338257,0.00019017844169866294,0.0078125,154.53206086158752,1076.0,-0.01835498958826065,1763260239.73272,0.011298306286334991,,,0.005085412412881851,1563,136576,0.00021812596241943538
0.4733155071735382,0.21160650253295898,0.005270921625196934,0.0,154.75722527503967,1076.0,-0.003125617280602455,1763260239.9578843,0.0030234316363930702,,,0.0003212941810488701,1566,136832,0.00021797235240228474
0.4466097354888916,-0.6654956340789795,0.00021874892991036177,0.0,156.86105227470398,1076.0,-0.003806374967098236,1763260242.0617113,-5.654245615005493e-05,,,0.00011207535862922668,1588,139136,0.00021658986224792898
,,,,156.86988067626953,,,1763260242.0705397,,500.0,500.0,,1589,139155,
0.47076451778411865,0.01794719696044922,0.00012355417129583657,0.0703125,157.7322769165039,1076.0,0.029170669615268707,1763260242.932936,0.03177575767040253,,,0.02164715901017189,1597,140032,0.00021605222718790174
0.5309661626815796,-0.7240728139877319,0.00025042996276170015,0.0,158.76427698135376,1075.0,0.009119417518377304,1763260243.964936,-0.00031149573624134064,,,0.0014131255447864532,1607,141056,0.00021543778711929917
0.46323490142822266,0.0006672143936157227,311.56524658203125,0.0,158.87870836257935,1075.0,-0.0048640817403793335,1763260244.0793674,0.0029302360489964485,,,7.983017712831497e-05,1609,141184,0.00021536098211072385
0.5268957614898682,0.4273982644081116,0.010442306287586689,0.0,158.98757004737854,1075.0,0.0024112239480018616,1763260244.188229,0.0016835741698741913,,,0.0002897419035434723,1610,141312,0.00021528417710214853
0.49170294404029846,-0.1903238296508789,0.00032851690775714815,0.0,159.2107331752777,1075.0,0.006932392716407776,1763260244.4113922,-0.003982174210250378,,,0.00035046134144067764,1612,141568,0.0002151305670849979
0.4957888424396515,0.43383538722991943,0.00019655445066746324,0.01171875,160.5904519557953,1075.0,-0.0010373461991548538,1763260245.791111,0.00668029859662056,,,0.003462614491581917,1626,142976,0.00021428571199066937
,,,,161.6710343360901,,,1763260246.8716934,,500.0,500.0,,1638,144155,
,,,,166.27474069595337,,,1763260251.4753997,,500.0,500.0,,1687,149155,
0.5187774896621704,0.0025305747985839844,483.12677001953125,0.0,170.4323375225067,1076.0,-0.006534785032272339,1763260255.6329966,0.006562245078384876,,,0.00054920744150877,1732,153728,0.0002078341058222577
0.510310709476471,-1.171175479888916,0.0004878068284597248,0.0,171.6871075630188,1076.0,0.002278180792927742,1763260256.8877666,-0.009640045464038849,,,0.001911059021949768,1745,155136,0.00020698925072792917
0.48468583822250366,0.2852041721343994,0.004171805456280708,0.00390625,172.38731384277344,1076.0,-0.015991896390914917,1763260257.5879729,0.010911828838288784,,,0.004000232554972172,1753,155904,0.00020652842067647725
0.4975284934043884,-2.3055531978607178,0.0005750750424340367,0.0,172.49754691123962,1076.0,-0.000868380069732666,1763260257.698206,0.011240708641707897,,,0.0025837840512394905,1754,156032,0.00020645161566790193
,,,,173.45847630500793,,,1763260258.6591353,,500.0,500.0,,1765,157155,
0.4703056514263153,0.38442927598953247,0.0005611766828224063,0.001953125,173.75755310058594,1077.0,-0.011369369924068451,1763260258.9582121,0.008344150148332119,,,0.0010074665769934654,1768,157440,0.0002056067605735734
0.5118167400360107,0.8045320510864258,0.00725408224388957,0.0,174.57239532470703,1077.0,-0.00045425165444612503,1763260259.7730544,0.004773248918354511,,,0.00014405790716409683,1777,158336,0.00020506912551354617
0.33936816453933716,0.06130295991897583,0.00020761386258527637,0.005859375,178.47990012168884,1077.0,0.009750422090291977,1763260263.6805592,0.009023035876452923,,,0.003984385170042515,1818,162560,0.0002025345602305606
0.38719263672828674,-0.292311429977417,0.000298725557513535,0.0078125,178.92283868789673,1077.0,-0.024163760244846344,1763260264.1234977,0.012459008023142815,,,0.0033507198095321655,1823,163072,0.00020222734019625932
0.42691725492477417,0.14052170515060425,0.007915491238236427,0.0,181.53499722480774,1077.0,-0.006355054676532745,1763260266.7356563,-0.007326293736696243,,,0.0009200349450111389,1851,165888,0.00020053763000760227
0.47166067361831665,-0.06386768817901611,0.005164194852113724,0.0,181.98014426231384,1077.0,0.0011933259665966034,1763260267.1808033,-0.0018362915143370628,,,9.436812251806259e-05,1856,166400,0.000200230409973301
,,,,183.04883098602295,,,1763260268.24949,,500.0,500.0,,1868,167655,
,,,,183.525132894516,,,1763260268.725792,,500.0,500.0,,1873,168155,
0.3459908664226532,0.6912657022476196,0.00042688657413236797,0.001953125,183.9378945827484,1078.0,0.004084412008523941,1763260269.1385536,-0.003431796096265316,,,0.0002886364236474037,1877,168576,0.00019892472482752055
0.38543662428855896,-4.275965213775635,0.0012538803275674582,0.005859375,184.78821063041687,1078.0,-0.004047095775604248,1763260269.9888697,-0.013620142824947834,,,0.003948426805436611,1886,169472,0.0001983870897674933
0.3719828426837921,0.6872099041938782,0.009668953716754913,0.0,185.59928464889526,1078.0,0.014517530798912048,1763260270.7999437,-0.009555352851748466,,,0.0020322073251008987,1895,170368,0.0001978494692593813
,,,,186.2797191143036,,,1763260271.4803782,,500.0,500.0,,1903,171155,
0.36092525720596313,0.15834414958953857,0.0006917823338881135,0.00390625,186.6675887107849,1078.0,-0.021411113440990448,1763260271.8682477,0.01248368714004755,,,0.00373676884919405,1906,171520,0.0001971582241822034
0.3728010654449463,0.0038419365882873535,380.1768493652344,0.0,187.741206407547,1078.0,0.007931802421808243,1763260272.9418654,-0.003504612483084202,,,0.0006934842094779015,1918,172672,0.00019646697910502553
0.40081578493118286,0.5738054513931274,0.002229892648756504,0.017578125,187.96258211135864,1078.0,0.019573694095015526,1763260273.1632411,0.020222613587975502,,,0.006886007264256477,1920,172928,0.0001963133690878749
0.35559141635894775,0.7502413988113403,0.0011874736519530416,0.0,190.2589099407196,1078.0,0.00981905311346054,1763260275.459569,-0.0071040913462638855,,,0.0018815882503986359,1945,175488,0.00019477726891636848
0.3797479569911957,0.10638606548309326,0.008450224995613098,0.0,191.51434969902039,1079.0,0.002661357633769512,1763260276.7150087,-0.0035721026360988617,,,0.0003929324448108673,1959,176896,0.00019393241382203996
0.32524359226226807,0.932249903678894,0.006049297749996185,0.00390625,192.77510523796082,1079.0,-0.014059595763683319,1763260277.9757643,0.011087517254054546,,,0.002224428579211235,1973,178304,0.00019308755872771144
0.3578411042690277,-1.0803477764129639,0.0006592604331672192,0.017578125,193.94986057281494,1079.0,-0.01129458099603653,1763260279.1505196,-0.015483230352401733,,,0.007302774116396904,1985,179584,0.00019231950864195824
,,,,194.42049503326416,,,1763260279.621154,,500.0,500.0,,1991,180155,
0.4055938124656677,0.012647271156311035,233.96371459960938,0.0,195.46516275405884,1079.0,0.005247872322797775,1763260280.6658218,0.004188079386949539,,,0.0006918869912624359,2002,181248,0.00019132104353047907
0.3980007469654083,0.009749650955200195,116.94371795654297,0.0,195.9363021850586,1079.0,0.0008024424314498901,1763260281.1369612,-0.0003541409969329834,,,7.1767717599868774e-06,2007,181760,0.0001910138234961778
0.35117319226264954,0.0022795796394348145,613.1520385742188,0.0,196.7526340484619,1079.0,-0.010979164391756058,1763260281.953293,0.008814143016934395,,,0.0019323509186506271,2016,182656,0.00019047618843615055
0.3756423592567444,0.7525397539138794,0.001874637557193637,0.005859375,197.13567757606506,1079.0,-0.014330830425024033,1763260282.3363366,-0.02031361125409603,,,0.003976096399128437,2019,183040,0.0001902457734104246
0.456882506608963,-1.1153509616851807,0.0024653763975948095,0.0,197.6256124973297,1079.0,-0.00024719908833503723,1763260282.8262715,0.0009880615398287773,,,2.059806138277054e-05,2024,183552,0.0001899385533761233
0.41507911682128906,0.9526417255401611,0.005010286811739206,0.00390625,197.8487594127655,1079.0,-0.007301043719053268,1763260283.0494184,0.026931915432214737,,,0.0033528152853250504,2027,183808,0.00018978494335897267
0.4269994795322418,0.7685727477073669,0.001256871153600514,0.0,198.0769031047821,1079.0,-0.00439288467168808,1763260283.2775621,0.00764534343034029,,,0.0015865722671151161,2029,184064,0.00018963133334182203
0.4134344458580017,-0.2663002014160156,0.001511853071860969,0.017578125,198.58779954910278,1079.0,-0.014132071286439896,1763260283.7884586,0.00222056545317173,,,0.005372118204832077,2034,184576,0.00018932411330752075
,,,,199.56297183036804,,,1763260284.7636309,,500.0,500.0,,2045,185655,
0.40533989667892456,0.026343703269958496,534.8746337890625,0.001953125,200.10024237632751,1079.0,-0.002171427011489868,1763260285.3009014,0.01341048814356327,,,0.002177789807319641,2051,186240,0.00018832564819604158
0.45682719349861145,0.8609968423843384,0.0024395559448748827,0.017578125,200.20987272262573,1079.0,0.0015069469809532166,1763260285.4105318,-0.041994959115982056,,,0.008960498496890068,2052,186368,0.00018824884318746626
0.3922448754310608,-0.0026625394821166992,425.2744445800781,0.0,201.9072141647339,1079.0,-0.010475091636180878,1763260287.1078732,-0.002868693321943283,,,0.0005309507250785828,2070,188160,0.00018717357306741178
0.4205683767795563,0.9299214482307434,0.0022455824073404074,0.00390625,202.49690318107605,1079.0,-0.013658754527568817,1763260287.6975622,-0.008685383014380932,,,0.0035815145820379257,2076,188800,0.00018678954802453518
0.3942546546459198,0.6406596899032593,0.005100717768073082,0.0,204.11413168907166,1079.0,0.010281110182404518,1763260289.3147907,0.004878065548837185,,,0.0006936164572834969,2093,190592,0.00018571429245639592
,,,,204.1366262435913,,,1763260289.3372853,,500.0,500.0,,2094,190655,
0.3698071539402008,0.27838069200515747,0.002523573813959956,0.0,206.3685610294342,1079.0,-0.001984287053346634,1763260291.56922,-0.001689797267317772,,,8.519738912582397e-05,2117,193024,0.00018425499729346484
