global_step,charts/SPS,losses/value_loss,losses/old_approx_kl,charts/episodic_return,_step,losses/approx_kl,charts/episodic_length,_runtime,losses/policy_loss,charts/learning_rate,losses/entropy,_timestamp,losses/clipfrac,losses/explained_variance
168448,1086.0,0.0014632774982601404,0.03028923273086548,,1856,0.008746466599404812,,182.5971918106079,0.027520883828401566,0.00019900152983609587,0.5111327171325684,1763260267.9080229,0.0234375,-9.388772964477539
169600,1086.0,462.9492492675781,-0.003055151551961899,,1868,4.2669475078582764e-05,,183.63200044631958,-0.0002019074745476246,0.000198310284758918,0.5493000149726868,1763260268.9428315,0.0,4.941225051879883e-05
170112,1086.0,296.93792724609375,-0.002045031636953354,,1873,0.0003772396594285965,,184.07733464241028,0.0011277943849563599,0.00019800307927653193,0.45572781562805176,1763260269.3881657,0.0,-0.00021731853485107422
170577,,,,500.0,1877,,500.0,184.47484827041626,,,,1763260269.7856793,,
171520,1086.0,0.00012022717419313267,-1.1349096894264221e-05,,1886,0.0010848361998796463,,185.36130452156067,-0.007215801626443863,0.0001971582241822034,0.4817756116390228,1763260270.6721356,0.00390625,-0.2927595376968384
172416,1086.0,0.0005881700199097395,-0.005235636606812477,,1895,0.0033352309837937355,,186.147451877594,-0.0012520868331193924,0.00019662058912217617,0.4755151867866516,1763260271.458283,0.00390625,-0.9388601779937744
173184,1086.0,336.71612548828125,-0.005284477956593037,,1903,0.0002709804102778435,,186.85574769973755,0.003825366497039795,0.00019615975907072425,0.5371860861778259,1763260272.1665788,0.0,-0.000247955322265625
173568,1086.0,0.00010610398021526635,0.0002873949706554413,,1906,0.00015324167907238007,,187.18552613258362,-0.0017752386629581451,0.0001959293440449983,0.553149938583374,1763260272.4963572,0.0,-0.48184704780578613
174720,1086.0,0.004389735404402018,0.0033519919961690903,,1918,0.0010900422930717468,,188.23787188529968,-0.00908009521663189,0.0001952380989678204,0.4681268632411957,1763260273.548703,0.0,-0.1885315179824829
174976,1086.0,0.00010205748549196869,-0.008195188827812672,,1920,0.0010013477876782417,,188.48403191566467,-0.0034438222646713257,0.00019508448895066977,0.5260058641433716,1763260273.794863,0.0,-0.5106571912765503
177536,1086.0,0.00015936036652419716,-0.00041014980524778366,,1945,0.00021657627075910568,,190.82332110404968,-0.008042529225349426,0.00019354838877916336,0.472698450088501,1763260276.1341522,0.0,-0.46200668811798096
178944,1087.0,0.00014425136032514274,-0.0020958837121725082,,1959,0.00024385936558246613,,192.08310413360596,-0.005278913304209709,0.00019270353368483484,0.5192641615867615,1763260277.3939352,0.0,0.030095934867858887
180352,1087.0,0.00022446265211328864,0.010782911442220211,,1973,0.001809411682188511,,193.339417219162,0.003075018525123596,0.00019185867859050632,0.42043304443359375,1763260278.6502483,0.0,0.0647662878036499
181577,,,,500.0,1985,,500.0,194.3947103023529,,,,1763260279.7055414,,
182144,1087.0,405.14825439453125,0.005392188206315041,,1991,0.0002263672649860382,,194.961172580719,-0.00656818225979805,0.00019078340847045183,0.41720905900001526,1763260280.2720037,0.0,-1.8596649169921875e-05
183296,1087.0,0.0031395272817462683,1.82492658495903e-05,,2002,0.00022926274687051773,,195.99721789360046,-0.0030506327748298645,0.00019009216339327395,0.5428630113601685,1763260281.308049,0.0,-0.0018121004104614258
183808,1087.0,0.003444541245698929,0.0011761188507080078,,2007,7.232651114463806e-06,,196.45139455795288,-6.385333836078644e-05,0.00018978494335897267,0.4533195197582245,1763260281.7622256,0.0,-0.01914656162261963
184704,1087.0,0.0006607001414522529,-6.75031915307045e-05,,2016,5.701091140508652e-05,,197.3006236553192,0.0012421384453773499,0.00018924730829894543,0.5011550188064575,1763260282.6114547,0.0,-6.92605972290039e-05
185077,,,,500.0,2019,,500.0,197.56185150146484,,,,1763260282.8726826,,
185577,,,,500.0,2024,,500.0,198.03658509254456,,,,1763260283.3474162,,
185856,1087.0,0.00032239401480183005,-0.001138470135629177,,2027,0.0035649249330163,,198.33519458770752,-0.00196240097284317,0.00018855606322176754,0.5644420385360718,1763260283.6460257,0.009765625,-0.5071192979812622
186077,,,,500.0,2029,,500.0,198.47651934623718,,,,1763260283.7873504,,
186577,,,,500.0,2034,,500.0,198.94423842430115,,,,1763260284.2550695,,
187648,1088.0,302.5191345214844,-0.0007801493629813194,,2045,0.0001755235716700554,,199.96010565757751,-0.0029021091759204865,0.00018748079310171306,0.5907414555549622,1763260285.2709367,0.0,-0.0001010894775390625
188288,1087.0,0.00475311279296875,-0.0005473662167787552,,2051,1.0378658771514893e-05,,200.56811475753784,-1.9259750843048096e-06,0.00018709676805883646,0.5323540568351746,1763260285.8789458,0.0,-0.629899263381958
188416,1087.0,0.0006546691874973476,0.03268354386091232,,2052,0.005751016549766064,,200.69012761116028,-0.020911283791065216,0.00018701996305026114,0.5132006406784058,1763260286.0009587,0.013671875,-2.308769941329956
190208,1087.0,0.0038182130083441734,-0.006733139045536518,,2070,0.0003690263256430626,,202.38432836532593,-0.0009746551513671875,0.00018594470748212188,0.49710899591445923,1763260287.6951594,0.0,-0.09994077682495117
190848,1087.0,0.0006199999479576945,0.0021987073123455048,,2076,7.018446922302246e-05,,202.97025275230408,0.0003239437937736511,0.00018556068243924528,0.49882233142852783,1763260288.2810838,0.0,-0.13894915580749512
192577,,,,500.0,2093,,500.0,204.50864601135254,,,,1763260289.819477,,
192640,1087.0,364.4441223144531,0.0011645499616861343,,2094,0.00011225789785385132,,204.59561204910278,-0.0021443814039230347,0.0001844854123191908,0.5714511871337891,1763260289.906443,0.0,3.629922866821289e-05
195072,1088.0,0.000161417992785573,0.010261890478432178,,2117,0.0003843503072857857,,206.7586634159088,-0.0018037036061286926,0.00018302611715625972,0.5216054916381836,1763260292.0694945,0.001953125,-0.31320667266845703
197504,1088.0,9.411205974174663e-05,-0.005043861456215382,,2141,0.0006407676264643669,,208.94130492210388,-0.011983681470155716,0.00018156682199332863,0.5302737951278687,1763260294.252136,0.0,0.29114556312561035
198016,1088.0,6.212927110027522e-05,-0.00013499334454536438,,2146,0.00011979043483734131,,209.41898822784424,0.00015832670032978058,0.00018125960195902735,0.5919987559318542,1763260294.7298193,0.0,0.018329501152038574
198077,,,,500.0,2147,,500.0,209.44241547584534,,,,1763260294.7532465,,
198144,1088.0,297.95965576171875,0.0005833776667714119,,2148,4.703085869550705e-05,,209.53198409080505,0.0035124383866786957,0.00018118279695045203,0.6073176264762878,1763260294.8428152,0.0,5.751848220825195e-05
198912,1088.0,0.00037215687916614115,0.00041502248495817184,,2155,1.9033439457416534e-05,,210.2005832195282,-0.00044815242290496826,0.0001807219668990001,0.5665693879127502,1763260295.5114143,0.0,0.10825282335281372
200577,,,,500.0,2172,,500.0,211.81144332885742,,,,1763260297.1222744,,
201856,1088.0,397.2862548828125,-0.0010423846542835236,,2185,6.008334457874298e-05,,212.98125576972961,0.0025565996766090393,0.00017895545170176774,0.530011773109436,1763260298.2920868,0.0,-0.0002733469009399414
202624,1088.0,0.000312213582219556,0.006382877007126808,,2192,0.001221461221575737,,213.67090106010437,0.007168915122747421,0.00017849462165031582,0.6042265892028809,1763260298.9817321,0.0,0.22368258237838745
203264,1088.0,9.31429531192407e-05,0.011719023808836937,,2198,0.00044017843902111053,,214.23516178131104,-0.0053970180451869965,0.00017811059660743922,0.5804520845413208,1763260299.5459929,0.0,0.011047661304473877
203341,,,,500.0,2199,,500.0,214.26378345489502,,,,1763260299.5746145,,
204544,1088.0,0.0026768953539431095,0.004281732253730297,,2211,0.00016043055802583694,,215.3856816291809,-0.0006540510803461075,0.00017734254652168602,0.5395113229751587,1763260300.6965127,0.0,0.016787052154541016
204841,,,,500.0,2214,,500.0,215.61990475654602,,,,1763260300.9307358,,
205440,1088.0,721.381591796875,-0.003380783833563328,,2220,0.0001156078651547432,,216.1981701850891,-0.00036147981882095337,0.00017680491146165878,0.5457181930541992,1763260301.5090013,0.0,-3.457069396972656e-05
205824,1088.0,0.00011567978071980178,0.002471722662448883,,2223,9.776279330253601e-05,,216.55388832092285,-0.0006893444806337357,0.00017657449643593282,0.5926864147186279,1763260301.8647194,0.0,-0.04827845096588135
205952,1088.0,294.0913391113281,-0.0006444370374083519,,2225,1.6118399798870087e-05,,216.66982579231262,4.6938657760620117e-07,0.0001764976914273575,0.5428327322006226,1763260301.9806569,0.0,-0.00017213821411132812
206080,1088.0,0.0033771758899092674,0.003606085665524006,,2226,0.0005774879828095436,,216.80095911026,-0.009495442733168602,0.00017642088641878217,0.5065553784370422,1763260302.1117902,0.0,0.0368461012840271
206208,1088.0,0.00036396391806192696,-0.0016115298494696617,,2227,0.0006161043420433998,,216.92693972587585,0.0031391605734825134,0.00017634408141020685,0.5784847736358643,1763260302.2377708,0.0,-0.48425376415252686
206592,1088.0,0.0006265209522098303,-0.0009352900087833405,,2231,0.0002118535339832306,,217.25860619544983,-0.0014896243810653687,0.0001761136663844809,0.5728439688682556,1763260302.5694373,0.0,-0.4971550703048706
206976,1088.0,0.0035690704826265574,-0.0005940878763794899,,2235,0.0002666665241122246,,217.5905797481537,0.004901081323623657,0.00017588325135875493,0.5812109708786011,1763260302.9014108,0.0,0.16918033361434937
207616,1088.0,0.0003591236600186676,0.005476278252899647,,2241,0.0006072884425520897,,218.1802761554718,-0.0020060762763023376,0.00017549922631587833,0.56098872423172,1763260303.4911072,0.0,-0.10242354869842529
208341,,,,500.0,2248,,500.0,218.76345038414001,,,,1763260304.0742815,,
208512,1088.0,0.003069675527513027,-0.0007450729608535767,,2250,6.441399455070496e-05,,218.99124455451965,0.000910542905330658,0.0001749615912558511,0.6020250916481018,1763260304.3020756,0.0,0.005127072334289551
208841,,,,500.0,2253,,500.0,219.23794293403625,,,,1763260304.548774,,
210560,1089.0,479.0946044921875,0.0010058172047138214,,2272,0.0002102293074131012,,220.81043648719788,0.004323229193687439,0.0001737327256705612,0.5845051407814026,1763260306.1212676,0.0,-2.8848648071289062e-05
211456,1089.0,0.0002832936297636479,-0.0031730467453598976,,2280,0.0005204817280173302,,221.62119436264038,-0.00984649546444416,0.00017319509061053395,0.5513535737991333,1763260306.9320254,0.0,-0.39285171031951904
212992,1089.0,737.7538452148438,-0.00016270019114017487,,2295,4.1406601667404175e-06,,222.98975038528442,-0.0007060319185256958,0.0001722734305076301,0.6195907592773438,1763260308.3005815,0.0,-3.337860107421875e-06
213376,1089.0,6.237778870854527e-05,-0.000337076373398304,,2298,1.7822720110416412e-05,,223.35353803634644,-0.0008764434605836868,0.00017204301548190415,0.553203821182251,1763260308.664369,0.0,-0.014971733093261719
214528,1089.0,563.5210571289062,-0.000554175116121769,,2310,0.00012915674597024918,,224.40417671203613,0.004078742116689682,0.00017135177040472627,0.524258017539978,1763260309.7150078,0.0,0.00012558698654174805
214784,1089.0,0.00044805408106185496,-0.005583581514656544,,2312,0.00016431231051683426,,224.64197611808777,-0.0013064518570899963,0.00017119816038757563,0.5551419854164124,1763260309.9528072,0.0,-0.35733795166015625
215424,1089.0,8.392009476665407e-05,-0.0005608117207884789,,2318,0.0002456987276673317,,225.23793959617615,-0.0012949109077453613,0.00017081413534469903,0.5650721788406372,1763260310.5487707,0.0,-0.23228108882904053
215808,1089.0,0.0003775240038521588,0.015349122695624828,,2322,0.005219493992626667,,225.57796096801758,-0.009226925671100616,0.00017058372031897306,0.5387189388275146,1763260310.888792,0.005859375,-0.8867237567901611
215980,,,,500.0,2324,,500.0,225.70896434783936,,,,1763260311.0197954,,
216480,,,,500.0,2329,,500.0,226.19254446029663,,,,1763260311.5033755,,
217480,,,,500.0,2339,,500.0,227.1341404914856,,,,1763260312.4449716,,
217980,,,,500.0,2343,,500.0,227.54298949241638,,,,1763260312.8538206,,
218480,,,,500.0,2348,,500.0,227.98437881469727,,,,1763260313.29521,,
219008,1089.0,282.56768798828125,0.006983635015785694,,2354,0.0002408614382147789,,228.5322790145874,0.009316645562648773,0.00016866359510459006,0.5711411237716675,1763260313.84311,0.0,4.649162292480469e-06
219980,,,,500.0,2363,,500.0,229.36138224601746,,,,1763260314.6722133,,
222592,1089.0,0.003510256065055728,0.0028380276635289192,,2389,0.00013520848006010056,,231.72345614433289,0.0025741830468177795,0.0001665130548644811,0.5662944316864014,1763260317.0342872,0.0,0.2443101406097412
223104,1090.0,0.0033880912233144045,-0.0032755499705672264,,2394,0.00027885008603334427,,232.16520237922668,-0.004708277061581612,0.0001662058348301798,0.5525866150856018,1763260317.4760334,0.0,-0.19530856609344482
224640,1090.0,0.004077540710568428,-0.009417759254574776,,2409,0.00200580433011055,,233.5817699432373,-0.02428421378135681,0.00016528417472727597,0.5315501093864441,1763260318.892601,0.0,-1.5515129566192627
226432,1090.0,0.00016437725571449846,0.005799327045679092,,2426,0.0001782737672328949,,235.18954706192017,0.0023475997149944305,0.00016420890460722148,0.5888252854347229,1763260320.5003781,0.0,-0.5642722845077515
226745,,,,287.0,2430,,287.0,235.4337842464447,,,,1763260320.7446153,,
228736,1090.0,8.428370347246528e-05,-0.004977121017873287,,2449,0.0009885532781481743,,237.26613235473633,-0.008454624563455582,0.00016282641445286572,0.5978275537490845,1763260322.5769634,0.0,-0.2191624641418457
230272,1090.0,0.00032295880373567343,-0.007621524855494499,,2465,0.00040576234459877014,,238.66572260856628,-0.011251058429479599,0.0001619047689018771,0.5925033092498779,1763260323.9765537,0.0,-1.1928505897521973
232943,,,,500.0,2491,,500.0,241.00248956680298,,,,1763260326.3133206,,
233088,1090.0,0.0033642190974205732,-0.002366531640291214,,2493,4.404596984386444e-05,,241.18806147575378,0.0024695023894309998,0.00016021505871322006,0.5651962161064148,1763260326.4988925,0.0,-0.05464458465576172
234443,,,,500.0,2506,,500.0,242.3640100955963,,,,1763260327.6748412,,
235264,1090.0,0.00021102113532833755,-0.019191280007362366,,2514,0.00437274482101202,,243.1882665157318,-0.012914333492517471,0.00015890937356743962,0.5353675484657288,1763260328.4990976,0.0078125,-0.8230431079864502
235392,1090.0,8.943794091464952e-05,0.0055647948756814,,2515,0.003308572806417942,,243.29777812957764,-0.024492565542459488,0.0001588325685588643,0.5318841934204102,1763260328.6086092,0.001953125,-0.2516000270843506
235904,1090.0,0.00011852214811369777,-0.004625965841114521,,2520,0.0008156159892678261,,243.74246883392334,0.0004955008625984192,0.00015852534852456301,0.568200409412384,1763260329.0533,0.0,-0.13642001152038574
237081,,,,500.0,2533,,500.0,244.79884958267212,,,,1763260330.1096807,,
237808,,,,500.0,2540,,500.0,245.41943788528442,,,,1763260330.730269,,
238464,1090.0,0.004761138465255499,-0.001800987869501114,,2547,0.0016731750220060349,,246.0883629322052,-0.012272674590349197,0.0001569892483530566,0.5384683609008789,1763260331.399194,0.0,-0.060443758964538574
240768,1091.0,0.0008877587970346212,-0.002747536636888981,,2570,0.0003454172983765602,,248.17231512069702,0.00021009519696235657,0.00015560675819870085,0.5755938291549683,1763260333.4831462,0.0,-8.153915405273438e-05
240896,1091.0,0.0002373778697801754,-0.0005271006375551224,,2571,9.057857096195221e-05,,248.28211307525635,0.00033187493681907654,0.00015552995319012552,0.5818279981613159,1763260333.5929441,0.0,-0.08746445178985596
241353,,,,212.0,2576,,212.0,248.64066529273987,,,,1763260333.9514964,,
241408,1091.0,264.8966369628906,0.0007677916437387466,,2577,4.2319297790527344e-05,,248.72703099250793,0.0027364976704120636,0.00015522273315582424,0.5421082973480225,1763260334.037862,0.0,7.49826431274414e-05
244480,1091.0,0.00413811020553112,0.00013224594295024872,,2608,6.0249119997024536e-05,,251.49600219726562,0.0013026706874370575,0.00015337941295001656,0.5292115807533264,1763260336.8068333,0.0,-0.04682040214538574
244736,1091.0,0.00019712705397978425,0.0016628941521048546,,2610,0.00021392758935689926,,251.71393394470215,-0.002803295850753784,0.00015322580293286592,0.6087945103645325,1763260337.024765,0.0,-1.414001226425171
246741,,,,500.0,2630,,500.0,253.47331619262695,,,,1763260338.7841473,,
247296,1091.0,507.8367614746094,-0.004925096407532692,,2636,0.0002585388720035553,,254.02689361572266,0.0012468770146369934,0.0001516897027613595,0.5169575214385986,1763260339.3377247,0.0,0.00013250112533569336
248320,1091.0,577.8099365234375,-0.0002634543925523758,,2646,4.256702959537506e-05,,254.95818424224854,-0.0018857195973396301,0.00015107526269275695,0.55754154920578,1763260340.2690153,0.0,-0.00010371208190917969
248448,1091.0,0.0034784867893904448,-0.0035393740981817245,,2647,0.00033422186970710754,,255.06685161590576,-0.007188338786363602,0.00015099845768418163,0.5464402437210083,1763260340.3776827,0.0,-0.11415088176727295
248576,1091.0,0.00015595584409311414,-0.007524975575506687,,2648,0.0006848657503724098,,255.17638111114502,-0.011752262711524963,0.0001509216526756063,0.5738298296928406,1763260340.4872122,0.0,-0.09256970882415771
250624,1091.0,6.86806597514078e-05,0.008197751827538013,,2668,0.0005338238552212715,,257.1558425426483,-0.00475851446390152,0.00014969278709031641,0.5039536356925964,1763260342.4666736,0.0,-0.33886706829071045
251136,1091.0,0.00017871346790343523,-0.0034429309889674187,,2673,0.00011875759810209274,,257.6312303543091,-0.0002787932753562927,0.00014938556705601513,0.564956784248352,1763260342.9420614,0.0,-0.8734818696975708
252160,1091.0,6.345578731270507e-05,0.009338519535958767,,2683,0.000729328952729702,,258.5409698486328,-0.003863111138343811,0.00014877112698741257,0.5529975295066833,1763260343.851801,0.0,0.17730861902236938
252544,1091.0,0.0001659475383348763,-0.003022214397788048,,2687,0.00010415539145469666,,258.9164459705353,0.00452403724193573,0.0001485407119616866,0.5896355509757996,1763260344.227277,0.0,-0.20573270320892334
252741,,,,500.0,2689,,500.0,259.0507826805115,,,,1763260344.3616138,,
253056,1091.0,0.00015284924302250147,0.0020287074148654938,,2692,0.00024078786373138428,,259.35695600509644,-0.0034600775688886642,0.00014823349192738533,0.5690433979034424,1763260344.667787,0.0,-0.15173029899597168
257152,1091.0,0.0001677639374975115,0.010301371105015278,,2732,0.00048701371997594833,,263.057665348053,-0.0053656697273254395,0.00014577573165297508,0.5427824258804321,1763260348.3684964,0.0,-0.9938734769821167
259200,1091.0,7.289513450814411e-05,0.004292694851756096,,2752,0.00037502311170101166,,264.90190148353577,-0.0013523697853088379,0.00014454685151576996,0.560634195804596,1763260350.2127326,0.0,0.10238641500473022
259712,1091.0,0.00011963894939981401,0.0001327861100435257,,2757,7.788650691509247e-05,,265.3452625274658,0.0008887946605682373,0.00014423963148146868,0.5379025936126709,1763260350.6560936,0.0,-0.9049210548400879
261241,,,,500.0,2772,,500.0,266.6816420555115,,,,1763260351.9924731,,
262241,,,,500.0,2782,,500.0,267.5968277454376,,,,1763260352.9076588,,
262272,1091.0,716.9611206054688,0.002001304179430008,,2783,7.763877511024475e-05,,267.67575907707214,0.0017044655978679657,0.00014270353130996227,0.48832568526268005,1763260352.9865901,0.0,-0.0001976490020751953
263296,1092.0,373.08782958984375,0.0002902289852499962,,2793,0.00010886508971452713,,268.59798407554626,-0.000858137384057045,0.0001420890912413597,0.5536418557167053,1763260353.9088151,0.0,7.653236389160156e-05
266496,1092.0,0.00015598093159496784,0.0015927515923976898,,2824,3.458186984062195e-05,,271.478964805603,-0.0004438459873199463,0.0001401689660269767,0.5209919214248657,1763260356.7897959,0.0,0.19890445470809937
268416,1092.0,0.0034468104131519794,0.0037239380180835724,,2843,0.000135861337184906,,273.2079288959503,-0.001230672001838684,0.0001390168908983469,0.5429136157035828,1763260358.51876,0.0,-0.025856733322143555
269824,1092.0,257.584228515625,0.005543682724237442,,2857,0.0003210678696632385,,274.4869456291199,-0.005676161497831345,0.00013817203580401838,0.504145085811615,1763260359.7977767,0.0,0.0002364516258239746
272384,1092.0,0.0038879229687154293,-0.004813222214579582,,2882,0.00027866847813129425,,276.81274342536926,-0.002877999097108841,0.0001366359501844272,0.5378627777099609,1763260362.1235745,0.0,-0.10754621028900146
273241,,,,500.0,2890,,500.0,277.53840160369873,,,,1763260362.8492327,,
275328,1092.0,158.7600860595703,-0.0002476731315255165,,2911,8.198432624340057e-06,,279.4570608139038,0.00018724799156188965,0.00013486943498719484,0.4604126214981079,1763260364.767892,0.0,-0.00014662742614746094
277760,1092.0,533.5128784179688,-0.0027672704309225082,,2935,8.004717528820038e-05,,281.63502740859985,0.0010686544701457024,0.00013341013982426375,0.508033812046051,1763260366.9458585,0.0,-4.863739013671875e-05
279241,,,,500.0,2949,,500.0,282.9147927761078,,,,1763260368.2256238,,
280320,1092.0,369.6188049316406,-0.002075883559882641,,2960,0.00011380109935998917,,283.970027923584,-0.002859514206647873,0.00013187403965275735,0.5095410346984863,1763260369.280859,0.0,-9.238719940185547e-05
281856,1092.0,213.0833740234375,-0.004407661966979504,,2975,0.00035419221967458725,,285.4239568710327,-0.0007472075521945953,0.0001309523795498535,0.4648935794830322,1763260370.734788,0.0,-3.707408905029297e-05
283264,1092.0,389.9975280761719,0.0010816995054483414,,2989,0.0001202952116727829,,286.7556185722351,0.0018956325948238373,0.00013010752445552498,0.5245684385299683,1763260372.0664496,0.0,-4.172325134277344e-06
284160,1092.0,0.00011490143515402451,0.0016826149076223373,,2997,0.000463949516415596,,287.5383884906769,0.004823322407901287,0.00012956988939549774,0.5220773220062256,1763260372.8492196,0.0,0.088070809841156
285568,1092.0,0.00011755142622860149,0.0008076541125774384,,3011,2.7008354663848877e-05,,288.8349816799164,0.001419760286808014,0.00012872503430116922,0.5322155952453613,1763260374.1458127,0.0,-0.04304647445678711
289664,1093.0,0.00014690987882204354,-0.0018850890919566154,,3051,0.00014172960072755814,,292.50215458869934,-0.002430189400911331,0.00012626727402675897,0.5617907643318176,1763260377.8129857,0.0,-0.04547441005706787
289792,1093.0,342.7192077636719,0.000693698413670063,,3053,0.00020392891019582748,,292.61647367477417,-0.001493457704782486,0.00012619046901818365,0.5726161003112793,1763260377.9273047,0.0,-6.592273712158203e-05
291200,1093.0,0.0001794083509594202,-0.004061346873641014,,3066,0.0002260170876979828,,293.8620390892029,6.987154483795166e-05,0.00012534562847577035,0.5152809619903564,1763260379.1728702,0.0,0.020460426807403564
291584,1093.0,0.00010235910303890705,-0.004011099226772785,,3070,0.0015070540830492973,,294.22622299194336,-0.002815231680870056,0.0001251152134500444,0.5530259609222412,1763260379.537054,0.001953125,-0.07862257957458496
292864,1093.0,276.27630615234375,0.0032790303230285645,,3083,0.0002719629555940628,,295.4049108028412,-0.008768171072006226,0.0001243471633642912,0.550115704536438,1763260380.7157419,0.0,-2.7418136596679688e-06
294400,1093.0,0.002894952427595854,-0.001867394894361496,,3098,6.736628711223602e-05,,296.77391147613525,-0.001697145402431488,0.00012342550326138735,0.561397910118103,1763260382.0847425,0.0,0.004526972770690918
294912,1093.0,0.002518696943297982,0.002682792954146862,,3103,0.00011029932647943497,,297.25121903419495,0.0013460144400596619,0.00012311828322708607,0.5823476314544678,1763260382.56205,0.0,0.018759727478027344
297344,1093.0,532.0977172851562,0.0007367264479398727,,3127,0.00012319721281528473,,299.4306662082672,-0.003053177148103714,0.00012165898806415498,0.5711063742637634,1763260384.7414973,0.0,-3.540515899658203e-05
297600,1093.0,0.00022419539163820446,-0.0014927815645933151,,3129,0.0004209056496620178,,299.65287923812866,-0.012956025078892708,0.00012150537804700434,0.5630444288253784,1763260384.9637103,0.0,-0.01853013038635254
298752,1093.0,406.4843444824219,-0.0003777099773287773,,3141,0.00010581780225038528,,300.70928406715393,-0.003201676532626152,0.00012081413296982646,0.6424962282180786,1763260386.0201151,0.0,-1.1324882507324219e-05
299008,1093.0,9.790901094675064e-05,-0.0014916416257619858,,3143,3.402121365070343e-05,,300.94543838500977,0.0030131619423627853,0.00012066052295267582,0.6059699058532715,1763260386.2562695,0.0,-0.03989362716674805
299264,1093.0,355.5102233886719,0.0011320654302835464,,3146,0.0001477804034948349,,301.1658720970154,-0.0007578209042549133,0.00012050691293552518,0.5559002161026001,1763260386.4767032,0.0,-6.413459777832031e-05
300800,1093.0,300.09075927734375,0.001099999062716961,,3161,1.2689270079135895e-05,,302.56511878967285,-0.0015571489930152893,0.00011958525283262134,0.5800730586051941,1763260387.8759499,0.0,-7.915496826171875e-05
301741,,,,500.0,3170,,500.0,303.3976137638092,,,,1763260388.7084448,,
303104,1093.0,0.00022367874043993652,-0.0004006819799542427,,3183,0.00012488197535276413,,304.65347361564636,0.0007045716047286987,0.00011820276267826557,0.538681149482727,1763260389.9643047,0.0,0.16582918167114258
303616,1093.0,0.00012260211224202067,-0.0026764674112200737,,3188,0.0003748917952179909,,305.0959167480469,0.001958705484867096,0.00011789554264396429,0.5554429888725281,1763260390.4067478,0.0,0.04239720106124878
306560,1093.0,0.0003257038479205221,0.004530327394604683,,3217,0.0004578419029712677,,307.79799795150757,-0.0013049505650997162,0.00011612903472268954,0.5435943007469177,1763260393.108829,0.0,0.7194555997848511
307200,1093.0,586.9129638671875,0.00047733355313539505,,3224,1.8505379557609558e-06,,308.3483645915985,0.0004276782274246216,0.00011574500967981294,0.5553267598152161,1763260393.6591957,0.0,-0.0001481771469116211
309609,,,,500.0,3247,,500.0,310.506160736084,,,,1763260395.8169918,,
309888,1093.0,0.00016900268383324146,0.0017690099775791168,,3250,4.508160054683685e-05,,310.81642961502075,0.0008949115872383118,0.00011413210449973121,0.5501607656478882,1763260396.1272607,0.0,-0.045044660568237305
310109,,,,500.0,3252,,500.0,311.0156798362732,,,,1763260396.326511,,
310400,1093.0,5.528854671865702e-05,0.0030672410503029823,,3255,6.246287375688553e-05,,311.3277864456177,0.0004744306206703186,0.00011382488446542993,0.5812360644340515,1763260396.6386175,0.0,-0.05456423759460449
310784,1093.0,0.002364655490964651,-1.9436702132225037e-05,,3259,5.476921796798706e-05,,311.6623959541321,-0.0016872957348823547,0.00011359446943970397,0.5188236236572266,1763260396.973227,0.0,-0.09441995620727539
312109,,,,500.0,3272,,500.0,312.84938883781433,,,,1763260398.16022,,
312448,1093.0,9.706841228762642e-05,-0.0032255183905363083,,3275,2.4860724806785583e-05,,313.2163863182068,0.00035916268825531006,0.00011259600432822481,0.6016290783882141,1763260398.5272174,0.0,-0.037877798080444336
312576,1093.0,0.00014747996465303004,-0.002218104898929596,,3276,0.0004071909934282303,,313.33166456222534,-0.005051496438682079,0.00011251919931964949,0.5852868556976318,1763260398.6424956,0.0,0.055062949657440186
314609,,,,500.0,3296,,500.0,315.1438639163971,,,,1763260400.454695,,
314849,,,,240.0,3299,,240.0,315.36020493507385,,,,1763260400.671036,,
318848,1093.0,0.0001530230074422434,0.003526870161294937,,3338,0.00018719956278800964,,319.02478098869324,-0.002250267192721367,0.00010875576117541641,0.57828289270401,1763260404.335612,0.0,-0.09793484210968018
320128,1093.0,0.0001277813862543553,-0.0020567942410707474,,3351,0.00011123903095722198,,320.18563508987427,5.175312981009483e-05,0.00010798771108966321,0.5688350200653076,1763260405.4964662,0.0,-0.016239404678344727
320768,1093.0,0.00016794493421912193,0.0075070979073643684,,3357,0.0005414588376879692,,320.7749865055084,-0.01027711108326912,0.0001076036860467866,0.602564811706543,1763260406.0858176,0.0,-0.02316153049468994
321024,1093.0,0.0032762689515948296,-0.0005672499537467957,,3360,1.5171244740486145e-05,,320.9983150959015,-0.0008021071553230286,0.00010745007602963597,0.5905824899673462,1763260406.3091462,0.0,-0.016522884368896484
324736,1093.0,0.005502344574779272,0.002086925320327282,,3398,2.914387732744217e-05,,324.3676950931549,0.0011454075574874878,0.00010522273078095168,0.5530886650085449,1763260409.6785262,0.0,0.027664005756378174
325000,,,,500.0,3401,,500.0,324.62869119644165,,,,1763260409.9395223,,
325504,1093.0,589.8226318359375,-0.0001585446298122406,,3406,3.049522638320923e-05,,325.0686798095703,-0.0003968141973018646,0.00010476190800545737,0.5734237432479858,1763260410.3795109,0.0,-4.184246063232422e-05
325632,1093.0,0.003123921575024724,0.00019320286810398102,,3407,5.938112735748291e-06,,325.17835903167725,3.723800182342529e-05,0.00010468510299688205,0.5614523887634277,1763260410.48919,0.0,-0.03398728370666504
