losses/approx_kl,losses/explained_variance,_step,losses/policy_loss,losses/entropy,charts/episodic_length,_timestamp,charts/learning_rate,charts/episodic_return,losses/value_loss,losses/old_approx_kl,global_step,losses/clipfrac,_runtime,charts/SPS
0.00030940305441617966,-0.19937670230865479,3296,3.818422555923462e-05,0.5684542655944824,,1763260400.1648278,0.00011113670916529372,,0.001504695974290371,0.002179778181016445,314880,0.0,314.8850667476654,1095.0
0.0002468666061758995,-0.00010752677917480469,3299,0.006374582648277283,0.5045503973960876,,1763260400.3887844,0.0001109831064241007,,333.1735534667969,-0.00695504155009985,315136,0.0,315.1090233325958,1095.0
,,3338,,,500.0,1763260404.03684,,500.0,,,319128,,318.7570788860321,
,,3351,,,500.0,1763260405.3653755,,500.0,,,320628,,320.0856144428253,
0.00022583268582820892,6.949901580810547e-05,3357,0.0005965232849121094,0.5316100716590881,,1763260405.88413,0.00010737327102106065,,183.0998992919922,0.0014312658458948135,321152,0.0,320.6043689250946,1095.0
0.0007266327738761902,-0.20372331142425537,3360,-0.007575690746307373,0.5535741448402405,,1763260406.2167149,0.00010714285599533468,,0.0002527440374251455,-0.010452469810843468,321536,0.0,320.9369537830353,1095.0
0.00014451518654823303,0.1284257173538208,3398,-0.00045946985483169556,0.5815296769142151,,1763260409.7178009,0.00010483871301403269,,0.002918720245361328,-0.003046588972210884,325376,0.0,324.4380397796631,1095.0
2.71601602435112e-05,1.6450881958007812e-05,3401,0.0008584707975387573,0.5511235594749451,,1763260409.9417436,0.00010468510299688205,,111.9339370727539,0.0005538361147046089,325632,0.0,324.6619825363159,1095.0
0.00020835082978010178,-2.384185791015625e-07,3406,0.0010156631469726562,0.4991845190525055,,1763260410.3864408,0.00010437788296258077,,281.4412841796875,-0.0022328728809952736,326144,0.0,325.10667967796326,1095.0
1.7657876014709473e-05,-0.01605510711669922,3407,0.0008861497044563293,0.5241216421127319,,1763260410.5317237,0.00010430107795400545,,0.003919627517461777,0.00024404935538768768,326272,0.0,325.25196266174316,1095.0
2.5350600481033325e-06,-0.10357379913330078,3419,-9.509548544883728e-05,0.542207658290863,,1763260411.6858356,0.00010353302786825225,,0.00033778761280700564,0.0008804388344287872,327552,0.0,326.4060745239258,1095.0
0.00038135144859552383,7.569789886474609e-06,3426,0.004712041467428207,0.5859171152114868,,1763260412.2465787,0.00010314900282537565,,336.28271484375,-0.0027413135394454002,328192,0.0,326.9668176174164,1096.0
0.00021252688020467758,-0.0320439338684082,3428,0.001326393336057663,0.5721656680107117,,1763260412.466867,0.000102995392808225,,0.00032375281443819404,0.0017712349072098732,328448,0.0,327.18710589408875,1096.0
,,3435,,,500.0,1763260413.0798175,,500.0,,,329128,,327.80005645751953,
,,3450,,,500.0,1763260414.4457183,,500.0,,,330628,,329.1659572124481,
2.630986273288727e-06,2.86102294921875e-06,3451,-0.00015942752361297607,0.5592336654663086,,1763260414.5539894,0.00010161290265386924,,0.002165458630770445,2.8153881430625916e-06,330752,0.0,329.2742283344269,1096.0
0.0007622214034199715,-0.012718677520751953,3462,-0.00024114549160003662,0.5523704886436462,,1763260415.5935347,0.00010092165757669136,,0.00031528816907666624,-0.005136747844517231,331904,0.0,330.31377363204956,1096.0
5.524139851331711e-05,-0.018514633178710938,3476,-0.000810571014881134,0.5839030146598816,,1763260416.8886647,0.00010007680248236284,,0.0032191677019000053,-0.0004780096933245659,333312,0.0,331.6089036464691,1096.0
,,3479,,,500.0,1763260417.1344075,,500.0,,,333628,,331.8546464443207,
0.0002748696133494377,0.011501073837280273,3498,0.00456598587334156,0.5897969603538513,,1763260418.957582,9.869431960396469e-05,,0.0002781639341264963,0.007055961526930332,335616,0.0,333.6778209209442,1096.0
0.00011947564780712128,-4.4226646423339844e-05,3503,-0.0010741408914327621,0.5931861400604248,500.0,1763260419.403951,9.83870995696634e-05,500.0,410.8081359863281,0.003797810524702072,336128,0.0,334.1241898536682,1096.0
0.0001322515308856964,7.015466690063477e-05,3513,-0.0013214796781539917,0.5412631630897522,,1763260420.3326435,9.777265950106084e-05,,473.3878479003906,-0.0013622138649225235,337152,0.0,335.0528824329376,1096.0
4.835892468690872e-05,0.04438561201095581,3525,-0.00110701285302639,0.5750644207000732,,1763260421.47758,9.700460941530764e-05,,0.0003172936849296093,0.0030601611360907555,338432,0.0,336.1978189945221,1096.0
,,3537,,,500.0,1763260422.5375347,,500.0,,,339628,,337.2577736377716,
0.00012600328773260117,-0.028840065002441406,3554,0.0017330385744571686,0.5446297526359558,,1763260424.1573029,9.523809421807528e-05,,0.0026066103018820286,0.005723248235881329,341376,0.0,338.8775417804718,1096.0
0.00016449950635433197,0.07748115062713623,3555,-0.005864284932613373,0.5728974342346191,,1763260424.2673383,9.516128920949996e-05,,0.00041470598080195487,0.002687031403183937,341504,0.0,338.9875771999359,1096.0
,,3576,,,500.0,1763260426.1249764,,500.0,,,343628,,340.84521532058716,
5.2168965339660645e-05,-0.01638174057006836,3578,0.0010754186660051346,0.567241907119751,,1763260426.3482132,9.377879905514419e-05,,0.0028753429651260376,-0.0007808748632669449,343808,0.0,341.06845211982727,1096.0
,,3581,,,500.0,1763260426.6002414,,500.0,,,344128,,341.3204803466797,
0.00012575462460517883,0.003390789031982422,3589,0.00221141055226326,0.5754281282424927,,1763260427.4281657,9.308755397796631e-05,,0.000317353435093537,0.0019215475767850876,344960,0.0,342.1484045982361,1096.0
4.041288048028946e-05,-0.01467132568359375,3613,-0.0009735673666000366,0.5065487623214722,,1763260429.633216,9.162826609099284e-05,,0.00028784802998416126,0.00012724939733743668,347392,0.0,344.35345482826233,1096.0
0.0001621730625629425,-0.12302863597869873,3622,0.0005676615983247757,0.5312690734863281,,1763260430.4590383,9.10906310309656e-05,,0.003574587404727936,-0.0011892970651388168,348288,0.0,345.17927718162537,1096.0
,,3640,,,500.0,1763260432.0792108,,500.0,,,350128,,346.7994496822357,
0.0002764463424682617,1.138448715209961e-05,3656,-0.0012429263442754745,0.534666121006012,,1763260433.589424,8.901689579943195e-05,,91.35887145996094,-0.009341422468423843,351744,0.0,348.3096628189087,1096.0
0.00015413854271173477,-1.8835067749023438e-05,3669,-0.0031723156571388245,0.5697256922721863,,1763260434.8589082,8.817204070510343e-05,,224.4500732421875,-0.003126992844045162,353152,0.0,349.5791471004486,1096.0
0.0001264866441488266,-5.173683166503906e-05,3679,0.0013318173587322235,0.5685498714447021,,1763260435.791038,8.755760063650087e-05,,420.7637023925781,0.0015189237892627716,354176,0.0,350.5112769603729,1096.0
,,3683,,,500.0,1763260436.1468601,,500.0,,,354628,,350.86709904670715,
5.766190588474274e-05,-3.0517578125e-05,3684,0.0010664630681276321,0.5526112914085388,,1763260436.2354758,8.725038060219958e-05,,442.89459228515625,-0.00037386827170848846,354688,0.0,350.9557147026062,1096.0
7.596984505653381e-05,0.03732013702392578,3711,-0.00012733042240142822,0.5748676061630249,,1763260438.8096066,8.556067768950015e-05,,0.00040091259870678186,0.0016982387751340866,357504,0.0,353.5298454761505,1096.0
5.213543772697449e-06,5.370378494262695e-05,3713,0.00038177333772182465,0.5571221113204956,,1763260438.9229774,8.548387268092483e-05,,245.5682830810547,-0.00022441521286964417,357632,0.0,353.64321637153625,1096.0
4.423782229423523e-06,0.05619001388549805,3715,-8.370494470000267e-05,0.551305890083313,,1763260439.1462839,8.533026266377419e-05,,0.00036374854971654713,-0.0004076734185218811,357888,0.0,353.86652278900146,1096.0
0.0008577285334467888,-0.10275375843048096,3731,-0.009138934314250946,0.5161395072937012,,1763260440.6260457,8.433179755229503e-05,,0.0004124903352931142,-0.010404902510344982,359552,0.0,355.34628462791443,1096.0
0.0005716541782021523,-1.458677053451538,3734,-0.01257401704788208,0.5066551566123962,,1763260440.8854136,8.417818753514439e-05,,0.003115222090855241,-0.0011077364906668663,359808,0.0,355.6056525707245,1096.0
0.0002413662150502205,-0.016806960105895996,3755,-0.0013818778097629547,0.5348618030548096,,1763260442.8530996,8.287250238936394e-05,,0.0005052993656136096,-0.0014717476442456245,361984,0.0,357.57333850860596,1096.0
2.1688640117645264e-05,-0.07073748111724854,3775,-0.0017706528306007385,0.6094073057174683,,1763260444.6867752,8.164362225215882e-05,,0.0003001320583280176,0.0011997409164905548,364032,0.0,359.407014131546,1096.0
0.00031732581555843353,-0.024547815322875977,3779,0.0008199587464332581,0.5998938083648682,,1763260445.1128085,8.141320722643286e-05,,0.00029685639310628176,-0.002787994220852852,364416,0.0,359.83304738998413,1096.0
2.040620893239975e-05,-0.06976282596588135,3804,0.0008514858782291412,0.570300817489624,,1763260447.4145937,7.987711433088407e-05,,0.00032257684506475925,0.0015825340524315834,366976,0.0,362.1348326206207,1096.0
1.3650394976139069e-05,8.940696716308594e-06,3807,-9.316578507423401e-05,0.6256069540977478,,1763260447.639345,7.972350431373343e-05,,534.3836059570312,0.0007988857105374336,367232,0.0,362.3595838546753,1096.0
0.00022941268980503082,0.028662443161010742,3847,-0.0013396218419075012,0.5754364132881165,,1763260451.3760178,7.726574403932318e-05,,0.0004340063314884901,0.0012644287198781967,371328,0.0,366.0962567329407,1096.0
0.0004575531929731369,-0.09289705753326416,3879,0.005961885675787926,0.5874104499816895,,1763260454.2575502,7.534561882494017e-05,,0.0004206345183774829,0.0009603425860404968,374528,0.0,368.9777891635895,1096.0
0.00014796573668718338,-0.0965346097946167,3883,-0.0028432905673980713,0.6052197217941284,,1763260454.6299798,7.511520379921421e-05,,0.0006340355612337589,-0.0007385993376374245,374912,0.0,369.3502187728882,1096.0
,,3884,,,357.0,1763260454.6513426,,357.0,,,374971,,369.37158155441284,
1.3550743460655212e-06,0.00043505430221557617,3887,0.0005179382860660553,0.4693336486816406,,1763260454.8557756,7.496160105802119e-05,,494.59844970703125,-0.00036005210131406784,375168,0.0,369.5760145187378,1096.0
,,3891,,,500.0,1763260455.1953568,,500.0,,,375559,,369.9155957698822,
2.285744994878769e-05,6.270408630371094e-05,3898,-0.0008146092295646667,0.5593308210372925,,1763260455.789536,7.434716098941863e-05,,297.1183166503906,-0.001588079147040844,376192,0.0,370.5097749233246,1096.0
0.00020465068519115448,-2.2520623207092285,3912,0.0012900792062282562,0.4766789674758911,,1763260457.0588918,7.35023058950901e-05,,0.0020504326093941927,-0.0015140995383262634,377600,0.0,371.77913069725037,1096.0
9.980052709579468e-05,-2.9802322387695312e-06,3915,-0.003811851143836975,0.6307687163352966,,1763260457.2845278,7.334869587793946e-05,,335.6221618652344,0.001379815861582756,377856,0.0,372.004766702652,1096.0
,,3928,,,500.0,1763260458.4778757,,500.0,,,379249,,373.1981146335602,
4.8121437430381775e-06,-0.01708817481994629,3944,-0.00033247098326683044,0.5622299909591675,,1763260459.969795,7.15821806807071e-05,,0.0028285093139857054,-0.00012447591871023178,380800,0.0,374.6900339126587,1096.0
0.00013819802552461624,-0.11765599250793457,3945,-0.0010038800537586212,0.5708534717559814,,1763260460.0807807,7.150537567213178e-05,,0.0007164697744883597,-0.0023154309019446373,380928,0.0,374.8010196685791,1096.0
7.29067251086235e-05,-0.012027263641357422,3946,-0.0005298592150211334,0.5904698371887207,,1763260460.1917107,7.142857066355646e-05,,0.0005129054188728333,0.0018678540363907814,381056,0.0,374.911949634552,1096.0
,,3954,,,214.0,1763260460.8328488,,214.0,,,381776,,375.55308771133423,
4.482641816139221e-05,0.07271158695220947,3963,0.0013170894235372543,0.5398399829864502,,1763260461.7059608,7.04301055520773e-05,,0.0005090993945486844,-0.0007942710071802139,382720,0.0,376.4261996746063,1096.0
0.00024777743965387344,7.653236389160156e-05,3969,0.006370604038238525,0.5444042682647705,,1763260462.1841156,7.012288551777601e-05,,485.5427551269531,-0.005716866813600063,383232,0.0,376.90435457229614,1096.0
0.0001263609156012535,-0.23718178272247314,3981,-0.004387460649013519,0.5807511806488037,,1763260463.3396723,6.935483543202281e-05,,0.0005980352871119976,0.00035126227885484695,384512,0.0,378.0599112510681,1096.0
,,3983,,,500.0,1763260463.4738605,,500.0,,,384704,,378.19409942626953,
1.5469267964363098e-06,0.005270421504974365,3997,-0.00024285539984703064,0.6149744391441345,,1763260464.5148654,6.858679262222722e-05,,483.60797119140625,0.00032118242233991623,385792,0.0,379.2351043224335,1096.0
0.000341121107339859,-0.14528727531433105,4020,0.0003107115626335144,0.567726194858551,,1763260466.5974846,6.720430246787146e-05,,0.0012477146228775382,0.00048041529953479767,388096,0.0,381.31772351264954,1096.0
4.3476931750774384e-05,-0.05442798137664795,4059,-0.0012924224138259888,0.5695828795433044,,1763260470.2177365,6.482334720203653e-05,,0.000674963288474828,-0.0029726186767220497,392064,0.0,384.93797540664673,1096.0
0.0001813005656003952,-0.5372251272201538,4087,-0.006548445671796799,0.5972485542297363,,1763260472.7360446,6.313363701337948e-05,,0.002647344022989273,0.0006537660956382751,394880,0.0,387.45628356933594,1097.0
5.9633515775203705e-05,0.0001385211944580078,4091,-0.0022651255130767822,0.5976559519767761,,1763260473.0724752,6.290322926361114e-05,,454.94805908203125,-0.0017431536689400673,395264,0.0,387.7927141189575,1097.0
,,4105,,,500.0,1763260474.3786411,,500.0,,,396722,,389.0988800525665,
0.0003031650558114052,-0.23851990699768066,4109,-0.0008971244096755981,0.5255729556083679,,1763260474.8038425,6.175115413498133e-05,,0.00042313296580687165,0.0004792185500264168,397184,0.0,389.52408146858215,1097.0
,,4115,,,500.0,1763260475.2952423,,500.0,,,397722,,390.0154812335968,
1.251325011253357e-05,-0.25234663486480713,4119,-0.0007885545492172241,0.6063663363456726,,1763260475.7288914,6.113671406637877e-05,,0.0003795684315264225,-0.00045897625386714935,398208,0.0,390.44913029670715,1097.0
4.289671778678894e-06,-0.08958947658538818,4144,-0.0003576735034584999,0.5243223309516907,,1763260477.9253561,5.967741890344769e-05,,0.0007263709558174014,0.0001327265053987503,400640,0.0,392.64559507369995,1097.0
0.0003750687465071678,0.3849283456802368,4150,0.0015433495864272118,0.5276379585266113,,1763260478.5108726,5.9293393860571086e-05,,0.0005374315660446882,0.007314440794289112,401280,0.0,393.23111152648926,1097.0
3.985315561294556e-05,-0.05334007740020752,4168,0.00031362567096948624,0.5536792874336243,,1763260480.1100519,5.821812737849541e-05,,0.000577421160414815,0.0023736804723739624,403072,0.0,394.83029079437256,1097.0
0.00034044962376356125,-0.4726768732070923,4184,-0.00941883772611618,0.5435539484024048,,1763260481.6293726,5.721966226701625e-05,,0.0004828345845453441,6.628502160310745e-05,404736,0.0,396.3496115207672,1097.0
1.9808299839496613e-05,0.246076762676239,4194,-0.0011442489922046661,0.5117910504341125,,1763260482.553534,5.6605222198413685e-05,,0.00038313347613438964,0.00011192914098501205,405760,0.0,397.2737729549408,1097.0
0.00019189249724149704,-0.18430936336517334,4199,-0.005775164812803268,0.5969617962837219,,1763260483.0045104,5.6298002164112404e-05,,0.00044764234917238355,0.005156788043677807,406272,0.0,397.72474932670593,1097.0
,,4224,,,500.0,1763260485.2406065,,500.0,,,408809,,399.96084547042847,
,,4229,,,500.0,1763260485.7167358,,500.0,,,409309,,400.43697476387024,
7.984787225723267e-05,-0.13176727294921875,4243,-0.0016900822520256042,0.542559027671814,,1763260487.0602922,5.3609830501955e-05,,0.00037284501013346016,0.0004753135144710541,410752,0.0,401.780531167984,1097.0
3.2957643270492554e-05,0.0768662691116333,4246,-0.00430520623922348,0.5831253528594971,,1763260487.2863734,5.345622048480436e-05,,0.0024453052319586277,-0.00048613734543323517,411008,0.0,402.0066123008728,1097.0
6.630551069974899e-05,-0.08949160575866699,4252,-0.0012245019897818565,0.5588938593864441,,1763260487.8807333,5.307219544192776e-05,,0.0006366742309182882,-0.0017215078696608543,411648,0.0,402.60097217559814,1097.0
,,4254,,,500.0,1763260488.005971,,500.0,,,411809,,402.7262098789215,
9.973999112844467e-05,-0.00011730194091796875,4255,0.0028967447578907013,0.5544474720954895,,1763260488.1055834,5.291858542477712e-05,,610.3165283203125,0.00042655784636735916,411904,0.0,402.82582235336304,1097.0
,,4273,,,500.0,1763260489.736131,,500.0,,,413809,,404.4563698768616,
1.7005950212478638e-05,-0.0724555253982544,4276,-0.0004319995641708374,0.4981766641139984,,1763260490.07179,5.161290391697548e-05,,0.0007587102008983493,0.0013516545295715332,414080,0.0,404.7920289039612,1097.0
3.561563789844513e-05,-0.03259456157684326,4277,-0.00024175457656383514,0.5363333821296692,,1763260490.1827292,5.153609890840016e-05,,0.0005481141852214932,0.0003755595535039902,414208,0.0,404.90296816825867,1097.0
,,4278,,,500.0,1763260490.2184675,,500.0,,,414309,,404.93870639801025,
,,4288,,,500.0,1763260491.1402042,,500.0,,,415309,,405.8604431152344,
0.00011998694390058517,0.1641334891319275,4290,-0.004520915448665619,0.5278365015983582,,1763260491.3367748,5.076804882264696e-05,,0.0024352942127734423,0.00040269922465085983,415488,0.0,406.0570137500763,1097.0
4.1180290281772614e-05,-0.13094842433929443,4292,-0.0007150173187255859,0.5543512105941772,,1763260491.5632217,5.061443880549632e-05,,0.0004940450307913125,0.0020255232229828835,415744,0.0,406.28346061706543,1097.0
3.086961805820465e-05,4.1425228118896484e-05,4314,-0.0020144060254096985,0.5144935250282288,,1763260493.5355248,4.930875729769468e-05,,77.02839660644531,-0.00013937801122665405,417920,0.0,408.2557637691498,1097.0
,,4318,,,500.0,1763260493.87239,,500.0,,,418309,,408.59262895584106,
3.00724059343338e-06,-1.929832935333252,4346,-0.0008734315633773804,0.5964838266372681,,1763260496.6055057,4.731182707473636e-05,,0.0006060570594854653,-0.0005968166515231133,421248,0.0,411.32574462890625,1097.0
1.3044103980064392e-05,-0.5279511213302612,4366,-0.00043968111276626587,0.5024391412734985,,1763260498.4608748,4.608295057551004e-05,,0.0006293583428487182,-0.00022019818425178528,423296,0.0,413.1811137199402,1097.0
,,4372,,,500.0,1763260498.9095726,,500.0,,,423809,,413.62981152534485,
1.228228211402893e-05,-0.0001246929168701172,4377,0.0008595138788223267,0.5431321263313293,,1763260499.3934615,4.546851050690748e-05,,436.8154602050781,-0.00043443962931632996,424320,0.0,414.11370038986206,1097.0
2.553313970565796e-05,-0.4098329544067383,4378,0.00031278282403945923,0.5547232627868652,,1763260499.503361,4.539170549833216e-05,,0.001845210907049477,-0.0010750610381364822,424448,0.0,414.2235999107361,1097.0
1.1511147022247314e-05,-6.985664367675781e-05,4387,0.0008365772664546967,0.473250150680542,,1763260500.2836807,4.4854070438304916e-05,,446.5862731933594,0.0012657884508371353,425344,0.0,415.00391960144043,1097.0
,,4396,,,500.0,1763260501.1250718,,500.0,,,426309,,415.8453106880188,
1.5567056834697723e-05,-0.24331200122833252,4413,-0.0009280256927013397,0.5847763419151306,,1763260502.735361,4.3241168896202e-05,,0.002222650684416294,-0.00040688086301088333,428032,0.0,417.45560002326965,1097.0
0.00018879026174545288,-0.0463259220123291,4415,-0.007271263748407364,0.5805287957191467,,1763260502.9550753,4.308755887905136e-05,,0.0005261627375148237,0.004637755453586578,428288,0.0,417.67531418800354,1097.0
2.0461156964302063e-06,-4.124641418457031e-05,4456,0.0004738587886095047,0.5254940390586853,,1763260506.6667342,4.062979860464111e-05,,565.9057006835938,-3.570783883333206e-05,432384,0.0,421.3869731426239,1097.0
,,4470,,,500.0,1763260507.9437454,,500.0,,,433809,,422.66398429870605,
0.00011781137436628342,-0.09858059883117676,4478,0.0012737810611724854,0.5282097458839417,,1763260508.7489672,3.924731208826415e-05,,0.0008540867129340768,0.0015505263581871986,434688,0.0,423.4692060947418,1097.0
2.1890737116336823e-05,-8.845329284667969e-05,4480,-0.0006949901580810547,0.5316176414489746,,1763260508.86254,3.917050707968883e-05,,904.219970703125,-0.0022348975762724876,434816,0.0,423.58277893066406,1097.0
8.576549589633942e-06,-0.0970844030380249,4492,0.00127372145652771,0.5135523676872253,,1763260510.0122273,3.840245699393563e-05,,0.0009128134697675705,-0.000431806780397892,436096,0.0,424.7324662208557,1097.0
0.00014405883848667145,-1.9367694854736328,4496,-0.0035889223217964172,0.5090266466140747,,1763260510.3459375,3.817204196820967e-05,,0.0026311329565942287,-0.0061464570462703705,436480,0.0,425.06617641448975,1097.0
0.00013668648898601532,0.33080554008483887,4498,-0.004320379346609116,0.48729223012924194,,1763260510.5662997,3.801843195105903e-05,,0.0007500184001401067,0.001846136525273323,436736,0.0,425.28653860092163,1097.0
1.966021955013275e-06,-3.5762786865234375e-06,4520,0.000318184494972229,0.5262851715087891,,1763260512.5320382,3.671275044325739e-05,,262.920654296875,-0.0003880476579070091,438912,0.0,427.252277135849,1098.0
6.319954991340637e-06,0.014683902263641357,4522,-0.0008887313306331635,0.5278088450431824,,1763260512.75244,3.655914042610675e-05,,0.0008279983885586262,0.0008057914674282074,439168,0.0,427.472678899765,1098.0
,,4524,,,500.0,1763260512.8694487,,500.0,,,439309,,427.5896875858307,
1.279730349779129e-05,8.994340896606445e-05,4525,0.0008046403527259827,0.5152090787887573,,1763260513.0170722,3.640553040895611e-05,,390.9875183105469,-0.0014215828850865364,439424,0.0,427.73731112480164,1097.0
5.091167986392975e-05,-3.570676803588867,4527,-0.0013526342809200287,0.5158845782279968,,1763260513.267701,3.625192039180547e-05,,0.0016172266332432628,0.0009132549166679382,439680,0.0,427.9879398345947,1097.0
4.1416846215724945e-05,-0.24366378784179688,4531,0.0009508505463600159,0.5654226541519165,,1763260513.599999,3.602150536607951e-05,,0.0007618931704200804,0.0009078448638319969,440064,0.0,428.32023787498474,1097.0
,,4533,,,500.0,1763260513.749307,,500.0,,,440309,,428.46954584121704,
1.3103708624839783e-05,0.00012749433517456055,4534,0.0005419142544269562,0.5179011821746826,,1763260513.8218112,3.586789534892887e-05,,321.3262939453125,0.0009700823575258255,440320,0.0,428.5420501232147,1098.0
,,4543,,,500.0,1763260514.6643097,,500.0,,,441309,,429.384548664093,
3.232434391975403e-05,0.005477547645568848,4555,-0.0016025714576244354,0.5200006365776062,,1763260515.78715,3.4562210203148425e-05,,0.0018978335428982973,0.0017762817442417145,442496,0.0,430.50738883018494,1098.0
2.1966174244880676e-05,0.0314670205116272,4557,-0.00017783977091312408,0.47432857751846313,,1763260516.0332685,3.440860382397659e-05,,0.0006042792228981853,-0.0008578971028327942,442752,0.0,430.75350737571716,1098.0
6.344541907310486e-05,-0.0867842435836792,4562,-0.004267401993274689,0.48814648389816284,,1763260516.4796379,3.410138378967531e-05,,0.0006268378929235041,-0.0008821543306112289,443264,0.0,431.1998767852783,1098.0
2.275034785270691e-05,-0.12395882606506348,4576,0.001527249813079834,0.5015498399734497,,1763260517.740535,3.325652869534679e-05,,0.0007367469370365143,0.0011177081614732742,444672,0.0,432.46077394485474,1098.0
4.203338176012039e-05,-1.40543532371521,4604,-0.0020518898963928223,0.48877984285354614,,1763260520.297626,3.156681850668974e-05,,0.0023200535215437412,-0.0006768638268113136,447488,0.0,435.01786494255066,1098.0
8.122064173221588e-06,-0.0001589059829711914,4613,0.0004110485315322876,0.5104475617408752,,1763260521.0944443,3.102918708464131e-05,,467.5813903808594,0.0010890038684010506,448384,0.0,435.81468319892883,1098.0
2.5141984224319458e-05,0.016055524349212646,4626,0.00044414401054382324,0.53509521484375,,1763260522.3829448,3.0184331990312785e-05,,0.0007532936870120466,-6.291083991527557e-05,449792,0.0,437.1031837463379,1098.0
1.7220154404640198e-06,0.11769098043441772,4635,-0.00021986663341522217,0.5167100429534912,,1763260523.1629045,2.9646696930285543e-05,,0.0008997554541565478,-0.00018092337995767593,450688,0.0,437.8831434249878,1098.0
,,4641,,,500.0,1763260523.6813507,,500.0,,,451309,,438.4015896320343,
2.8736889362335205e-05,-0.17162072658538818,4644,-4.009902477264404e-05,0.4911513328552246,,1763260523.9792564,2.9109063689247705e-05,,0.0010337420972064137,0.0006393902003765106,451584,0.0,438.69949531555176,1098.0
,,4661,,,500.0,1763260525.522593,,500.0,,,453309,,440.2428319454193,
1.5338882803916931e-06,0.09347039461135864,4675,-0.00022515282034873962,0.5195004940032959,,1763260526.866952,2.7188940293854102e-05,,0.0008375252364203334,0.0006150836125016212,454784,0.0,441.58719086647034,1098.0
1.0210089385509491e-05,0.00010585784912109375,4691,0.00024944916367530823,0.4546619951725006,,1763260528.2386293,2.6267282009939663e-05,,255.18055725097656,-0.0011486830189824104,456320,0.0,442.958868265152,1098.0
7.859431207180023e-06,0.06859409809112549,4709,0.000214308500289917,0.5579161047935486,,1763260529.9890516,2.511520688130986e-05,,0.0007634119829162955,-0.00099171232432127,458240,0.0,444.70929050445557,1098.0
7.568858563899994e-06,-0.02535867691040039,4713,9.490363299846649e-05,0.48475104570388794,,1763260530.3236463,2.48847918555839e-05,,0.001035157823935151,0.0004760297015309334,458624,0.0,445.04388523101807,1098.0
8.667819201946259e-06,-0.24144387245178223,4738,-0.0003133118152618408,0.4857061803340912,,1763260532.6468298,2.3348693503066897e-05,,0.0010146718705073,-0.000969921238720417,461184,0.0,447.3670687675476,1098.0
,,4739,,,500.0,1763260532.6916203,,500.0,,,461309,,447.4118592739105,
1.5227124094963074e-06,-0.4391216039657593,4741,-0.00020809844136238098,0.4989260137081146,,1763260532.8710356,2.319508530490566e-05,,0.0018512305105105042,-0.00012556370347738266,461440,0.0,447.5912744998932,1098.0
9.894371032714844e-06,-0.03244805335998535,4743,9.588897228240967e-06,0.5072728395462036,,1763260533.093548,2.304147528775502e-05,,0.0010728677734732628,0.00017242878675460815,461696,0.0,447.81378698349,1098.0
,,4754,,,500.0,1763260534.047428,,500.0,,,462809,,448.7676668167114,
3.0621886253356934e-06,5.0961971282958984e-05,4755,-0.00012098252773284912,0.5280778408050537,,1763260534.1275978,2.2350230210577138e-05,,298.11187744140625,0.00035182759165763855,462848,0.0,448.8478367328644,1098.0
8.651986718177795e-07,0.06787949800491333,4772,3.688596189022064e-05,0.5588405728340149,,1763260535.7174811,2.1274961909512058e-05,,0.001079421490430832,-0.00026948098093271255,464640,0.0,450.4377200603485,1098.0
7.770955562591553e-06,-0.07393300533294678,4786,-0.0003806576132774353,0.46359819173812866,,1763260537.018691,2.0430106815183535e-05,,0.0017866911366581917,0.0004979781806468964,466048,0.0,451.73892998695374,1098.0
4.075467586517334e-06,0.08989673852920532,4787,-0.0008565597236156464,0.48991459608078003,,1763260537.1315217,2.0353301806608215e-05,,0.0010518199997022748,-0.00025921501219272614,466176,0.0,451.85176062583923,1098.0
2.0518898963928223e-05,-0.04196977615356445,4788,-0.003343746066093445,0.534324586391449,,1763260537.242834,2.0276496798032895e-05,,0.0010085977846756577,0.0014694556593894958,466304,0.0,451.963073015213,1098.0
2.972222864627838e-05,-0.04102218151092529,4796,-0.0017754696309566498,0.5425595045089722,,1763260537.941953,1.9815668565570377e-05,,0.0011614086106419563,-0.0002390015870332718,467072,0.0,452.66219186782837,1098.0
9.21543687582016e-06,-0.00014221668243408203,4799,0.00013969466090202332,0.4788007140159607,,1763260538.1655314,1.9662058548419736e-05,,440.7709655761719,-0.0008396850898861885,467328,0.0,452.88577032089233,1098.0
7.094815373420715e-06,0.07997483015060425,4806,0.00047456473112106323,0.49454814195632935,,1763260538.8284168,1.9201228496967815e-05,,0.0011131857754662633,0.00012940727174282074,468096,0.0,453.5486557483673,1098.0
3.797002136707306e-06,-6.639957427978516e-05,4809,-0.0009170845150947571,0.4477793276309967,,1763260539.090097,1.9047618479817174e-05,,252.50942993164062,6.462167948484421e-05,468352,0.0,453.8103358745575,1098.0
,,4813,,,500.0,1763260539.4498484,,500.0,,,468809,,454.1700873374939,
1.2044794857501984e-05,-2.4629361629486084,4851,0.0005620159208774567,0.5098012685775757,,1763260542.9649148,1.6436251826235093e-05,,0.0017833353485912085,-0.0002039177343249321,472704,0.0,457.68515372276306,1098.0
,,4852,,,500.0,1763260543.002207,,500.0,,,472809,,457.72244596481323,
