losses/clipfrac,losses/explained_variance,_timestamp,global_step,charts/episodic_return,losses/entropy,charts/SPS,losses/approx_kl,charts/learning_rate,charts/episodic_length,_step,losses/old_approx_kl,losses/value_loss,losses/policy_loss,_runtime
,,1763260291.747706,196539,500.0,,,,,500.0,2148,,,,206.58693885803223
0.0,-0.2228395938873291,1763260292.428196,197248,,0.5756670236587524,1098.0,0.0005675544962286949,0.00018172043201047927,,2155,0.012166465632617474,0.005635424982756376,0.003244072198867798,207.26742887496948
0.0,-0.00019669532775878906,1763260293.9126225,198912,,0.5983740091323853,1098.0,3.168359398841858e-06,0.0001807219668990001,,2172,0.0004814881831407547,407.4366455078125,0.00031696632504463196,208.75185537338257
0.0,-0.22123873233795166,1763260295.2144015,200320,,0.5317156314849854,1098.0,0.00020892638713121414,0.00017987711180467159,,2185,-0.0006178515031933784,0.0001564008416607976,6.88210129737854e-05,210.0536344051361
0.0,-0.00021851062774658203,1763260295.7694402,200960,,0.5581757426261902,1098.0,0.00047850795090198517,0.00017949308676179498,,2192,0.0021896492689847946,0.00550505518913269,-0.004434950649738312,210.60867309570312
0.0,-0.3382474184036255,1763260296.359833,201600,,0.587978720664978,1098.0,0.0017750365659594536,0.00017910906171891838,,2198,0.007151457481086254,0.0001890667190309614,0.01620299741625786,211.1990659236908
,,1763260296.361061,201601,500.0,,,,,500.0,2199,,,,211.20029401779175
0.0,-0.07786250114440918,1763260297.506821,202880,,0.5912930965423584,1098.0,0.0003104722127318382,0.00017834101163316518,,2211,0.009259925223886967,0.00024901021970435977,-0.0009136572480201721,212.34605383872986
0.0,-0.0004590749740600586,1763260297.729364,203136,,0.4780998229980469,1098.0,0.0015796562656760216,0.00017818740161601454,,2214,0.01969316229224205,411.43829345703125,0.002867111936211586,212.56859683990479
0.0,-0.26005232334136963,1763260298.322892,203776,,0.5539405345916748,1098.0,0.00023867283016443253,0.00017780337657313794,,2220,-0.00013722386211156845,0.004440261051058769,-0.002589784562587738,213.16212487220764
,,1763260298.5696073,204101,500.0,,,,,500.0,2223,,,,213.40884017944336
0.0,-0.14935123920440674,1763260298.7661836,204288,,0.5782217383384705,1098.0,0.0014699827879667282,0.00017749615653883666,,2225,0.0075219739228487015,0.005315037444233894,-0.01326732151210308,213.60541653633118
0.0,-0.009239673614501953,1763260298.876507,204416,,0.6050757169723511,1098.0,0.002563813701272011,0.00017741935153026134,,2226,-0.010775754228234291,0.00036692729918286204,-0.012446783483028412,213.71573996543884
0.0,-0.1174008846282959,1763260298.9870684,204544,,0.5766371488571167,1098.0,0.0004832027480006218,0.00017734254652168602,,2227,0.0023982999846339226,0.00011484861897770315,0.0034224465489387512,213.82630133628845
0.0,-0.09946012496948242,1763260299.3573906,204928,,0.593277633190155,1098.0,0.001271056942641735,0.00017711213149596006,,2231,0.005429110489785671,0.00023987944587133825,-0.002862870693206787,214.19662356376648
0.0,-1.1416773796081543,1763260299.6916049,205312,,0.574934184551239,1098.0,0.0005357498303055763,0.0001768817164702341,,2235,0.00825428869575262,0.0055376626551151276,0.0013601109385490417,214.53083777427673
0.0,-3.0850982666015625,1763260300.248327,205952,,0.5388929843902588,1098.0,0.0002880990505218506,0.0001764976914273575,,2241,0.005431400611996651,0.0007450992707163095,-0.005744613707065582,215.0875599384308
,,1763260300.8430965,206601,500.0,,,,,500.0,2248,,,,215.68232941627502
0.0,-0.06892359256744385,1763260301.0611022,206848,,0.5358904004096985,1098.0,0.00038432609289884567,0.00017596005636733025,,2250,0.0023591117933392525,0.004372197203338146,-0.0023094862699508667,215.90033507347107
0.0,7.146596908569336e-05,1763260301.2851157,207104,,0.5576087236404419,1098.0,0.000844951719045639,0.0001758064463501796,,2253,0.006750285625457764,168.95863342285156,-0.0025757737457752228,216.1243486404419
0.0,0.026392638683319092,1763260303.0268831,209024,,0.5568016171455383,1098.0,0.0019296137616038322,0.0001746543712215498,,2272,0.00268396083265543,0.007034929469227791,-0.025812551379203796,217.86611604690552
0.0,-5.340576171875e-05,1763260303.727292,209792,,0.5585697889328003,1098.0,0.0007011853158473969,0.0001741935411700979,,2280,-0.0035682152956724167,455.69293212890625,-0.001805044710636139,218.5665249824524
0.0,-0.00017130374908447266,1763260305.091844,211328,,0.5023704767227173,1099.0,0.00026132259517908096,0.00017327189561910927,,2295,0.005135101266205311,510.4436950683594,-0.00028017908334732056,219.931077003479
0.0,-0.21239662170410156,1763260305.4220457,211712,,0.5826038122177124,1099.0,0.00036369916051626205,0.0001730414805933833,,2298,-0.001351696439087391,0.00019401909958105534,0.0035159438848495483,220.26127862930298
0.0,2.467632293701172e-05,1763260306.462394,212864,,0.5389755964279175,1099.0,1.8823891878128052e-05,0.00017235023551620543,,2310,-0.0019645579159259796,498.1868591308594,-0.0006251037120819092,221.30162692070007
0.0,0.03178614377975464,1763260306.7167344,213120,,0.4917752146720886,1099.0,0.002495165914297104,0.0001721966254990548,,2312,0.009883077815175056,0.00012965872883796692,-0.013750709593296051,221.55596733093262
0.00390625,-0.703475832939148,1763260307.2724416,213760,,0.5250134468078613,1099.0,0.002332719974219799,0.0001718126004561782,,2318,0.011230792850255966,0.00016544749087188393,-0.021988794207572937,222.11167454719543
0.001953125,-0.7510906457901001,1763260307.639728,214144,,0.45446497201919556,1099.0,0.0016897041350603104,0.00017158218543045223,,2322,0.006306502968072891,0.0003201992658432573,-0.0035887081176042557,222.47896099090576
,,1763260307.758021,214283,500.0,,,,,500.0,2324,,,,222.59725403785706
0.0,0.0005011558532714844,1763260308.1974516,214784,,0.4709075689315796,1099.0,0.00032285135239362717,0.00017119816038757563,,2329,0.01016471441835165,289.07354736328125,0.0021949000656604767,223.03668451309204
0.0,-0.00011265277862548828,1763260309.1320717,215808,,0.5316080451011658,1099.0,0.00043276790529489517,0.00017058372031897306,,2339,0.0023383675143122673,302.1244812011719,-0.005920134484767914,223.97130465507507
,,1763260309.4958725,216283,500.0,,,,,500.0,2343,,,,224.33510541915894
,,1763260309.9712298,216783,500.0,,,,,500.0,2348,,,,224.81046271324158
0.0,-0.00012683868408203125,1763260310.5013442,217344,,0.45201343297958374,1099.0,0.00024584122002124786,0.00016966206021606922,,2354,6.997771561145782e-05,207.7012939453125,-0.0024640820920467377,225.34057712554932
