losses/old_approx_kl,charts/SPS,_timestamp,charts/learning_rate,global_step,losses/clipfrac,_step,losses/policy_loss,losses/value_loss,_runtime,losses/entropy,charts/episodic_length,charts/episodic_return,losses/approx_kl,losses/explained_variance
-0.001967841759324074,1078.0,1763260413.1860297,0.00010576036584097892,323840,0.0,3450,-0.0020709335803985596,0.003819383680820465,327.8613796234131,0.5113468170166016,,,6.500817835330963e-05,-0.49340546131134033
-0.0034590233117341995,1078.0,1763260413.2964375,0.0001056835608324036,323968,0.0,3451,0.004112422466278076,0.00028907449450343847,327.97178745269775,0.4723584055900574,,,0.00015186145901679993,-0.14541316032409668
0.0003618476912379265,1077.0,1763260414.4204328,0.00010499232303118333,325120,0.0,3462,0.0018139947205781937,0.0002542881411500275,329.0957827568054,0.5356800556182861,,,5.818624049425125e-05,0.0013699531555175781
0.002842097543179989,1077.0,1763260415.7128139,0.00010414746793685481,326528,0.0,3476,0.008742382749915123,0.0003367257013451308,330.38816380500793,0.4829590916633606,,,0.00043729599565267563,-0.011623859405517578
0.0005762726068496704,1078.0,1763260415.935859,0.00010399385791970417,326784,0.0,3479,0.00017832964658737183,540.0164184570312,330.61120891571045,0.44365188479423523,,,4.2712315917015076e-05,-0.0001266002655029297
0.0005443757399916649,1077.0,1763260417.788797,0.00010284178279107437,328704,0.0,3498,-0.0009684562683105469,263.7542724609375,332.4641468524933,0.48326683044433594,,,1.3307668268680573e-05,4.351139068603516e-06
0.0014605363830924034,1077.0,1763260418.2492647,0.00010253456275677308,329216,0.0,3503,-0.004165053367614746,610.4571533203125,332.92461466789246,0.5017023682594299,,,0.0001283818855881691,-0.0001043081283569336
-0.0017594369128346443,1077.0,1763260419.2078106,0.00010192012268817052,330240,0.0,3513,-0.005652636289596558,388.97576904296875,333.8831605911255,0.5045023560523987,,,0.000186174176633358,-0.00011646747589111328
-0.0035520438104867935,1077.0,1763260420.4341903,0.00010115207260241732,331520,0.0,3525,-0.0020750537514686584,0.00015651091234758496,335.1095402240753,0.4277762770652771,,,0.00016197189688682556,-0.047670602798461914
,,1763260421.5150118,,332675,,3537,,,336.19036173820496,,500.0,500.0,,
-0.004992017522454262,1077.0,1763260423.228325,9.938555740518495e-05,334464,0.0,3554,-0.009663224220275879,0.0002437486982671544,337.9036748409271,0.5422067046165466,,,0.00029550865292549133,-0.007321596145629883
0.0006130505353212357,1077.0,1763260423.3388433,9.930875239660963e-05,334592,0.0,3555,6.556510925292969e-06,0.00016307979240082204,338.0141932964325,0.5854077339172363,,,2.5443732738494873e-06,-0.0061272382736206055
,,1763260425.217607,,336675,,3576,,,339.8929569721222,,500.0,500.0,,
-0.001925135962665081,1077.0,1763260425.4411407,9.792626951821148e-05,336896,0.0,3578,0.0007398650050163269,0.0027886161115020514,340.1164906024933,0.6138656139373779,,,0.00013373326510190964,-0.02125561237335205
,,1763260425.690034,,337175,,3581,,,340.3653838634491,,500.0,500.0,,
0.000972880981862545,1077.0,1763260426.493683,9.72350244410336e-05,338048,0.0,3589,0.0011731870472431183,0.00025545310927554965,341.1690330505371,0.5671396255493164,,,0.00020503904670476913,-0.011861085891723633
,,1763260428.625233,,340365,,3613,,,343.3005828857422,,500.0,500.0,,
,,1763260429.477631,,341365,,3622,,,344.15298104286194,,500.0,500.0,,
0.013092070817947388,1077.0,1763260431.0542448,9.423962910659611e-05,343040,0.0,3640,0.005259916186332703,512.8344116210938,345.729594707489,0.4227461814880371,,,0.001511765643954277,-0.00022149085998535156
0.0072492631152272224,1077.0,1763260432.6056514,9.324116399511695e-05,344704,0.0,3656,0.0012061744928359985,0.0029306819196790457,347.281001329422,0.6085187196731567,,,0.0004919832572340965,0.007614195346832275
,,1763260433.7684274,,346008,,3669,,,348.44377732276917,,500.0,500.0,,
-0.0024255597963929176,1078.0,1763260434.803206,9.178187610814348e-05,347136,0.0,3679,-0.00013323314487934113,0.003423860529437661,349.47855591773987,0.5624721050262451,,,5.52469864487648e-05,0.014728367328643799
2.779066562652588e-05,1078.0,1763260435.1401844,9.155146108241752e-05,347520,0.0,3683,0.00023294240236282349,482.88775634765625,349.8155343532562,0.5979751348495483,,,1.52587890625e-05,-6.139278411865234e-05
-0.0020416975021362305,1078.0,1763260435.2499385,9.14746560738422e-05,347648,0.0,3684,-0.00519251823425293,0.0037974307779222727,349.925288438797,0.6056076288223267,,,0.0003047604113817215,0.18791896104812622
0.0028433911502361298,1078.0,1763260437.852074,8.978494588518515e-05,350464,0.0,3711,0.002299303188920021,0.00031661312095820904,352.5274238586426,0.5925845503807068,,,0.00015079602599143982,-0.4584916830062866
0.0001421123743057251,1078.0,1763260437.965917,8.970814087660983e-05,350592,0.0,3713,8.083879947662354e-05,296.67547607421875,352.6412670612335,0.5578973889350891,,,5.784444510936737e-05,9.006261825561523e-05
-0.0029917750507593155,1078.0,1763260438.1886358,8.955453085945919e-05,350848,0.0,3715,-0.0060665179044008255,0.00045419175876304507,352.86398577690125,0.508378803730011,,,0.0005250293761491776,-0.1069868803024292
,,1763260439.6488092,,352508,,3731,,,354.3241591453552,,500.0,500.0,,
-0.00568211916834116,1078.0,1763260439.941817,8.840245573082939e-05,352768,0.0,3734,-0.005219943821430206,0.00035060365917161107,354.6171669960022,0.5093310475349426,,,0.00039158668369054794,-1.5925593376159668
0.00726698711514473,1078.0,1763260441.9179657,8.709677058504894e-05,354944,0.0,3755,-0.008375909179449081,0.0002923529827967286,356.5933156013489,0.5583451986312866,,,0.0004326850175857544,-0.008237004280090332
0.001297706738114357,1078.0,1763260443.807834,8.586789772380143e-05,356992,0.0,3775,0.0007226243615150452,0.0002608731447253376,358.4831838607788,0.4797685742378235,,,6.489455699920654e-06,-0.14663910865783691
-0.000817369669675827,1078.0,1763260444.1860852,8.563748269807547e-05,357376,0.0,3779,-0.0011245831847190857,0.0003932528488803655,358.861435174942,0.5641308426856995,,,2.2076070308685303e-05,-0.1074439287185669
-0.03572944551706314,1078.0,1763260446.524284,8.410138252656907e-05,359936,0.0,3804,-0.030365485697984695,0.0004869330732617527,361.1996338367462,0.5997400879859924,,,0.0043281568214297295,-1.7676470279693604
0.0005334559828042984,1078.0,1763260446.7482476,8.394777250941843e-05,360192,0.0,3807,0.0014102309942245483,0.0030533329118043184,361.423597574234,0.5618519186973572,,,7.527321577072144e-05,-0.38592326641082764
-0.0020653586834669113,1078.0,1763260450.611798,8.141320722643286e-05,364416,0.0,3847,-0.00107493344694376,0.00043441803427413106,365.2871479988098,0.5583757162094116,,,3.8195401430130005e-05,-0.34338808059692383
-0.0010056765750050545,1078.0,1763260453.5218,7.949308928800747e-05,367616,0.0,3879,0.000553525984287262,344.34320068359375,368.19714999198914,0.5473724007606506,,,1.493748277425766e-05,7.987022399902344e-05
,,1763260453.859564,,368008,,3883,,,368.53491401672363,,500.0,500.0,,
0.00023028627038002014,1079.0,1763260453.9677467,7.918586925370619e-05,368128,0.0,3884,0.00020921975374221802,198.5819091796875,368.64309668540955,0.48971495032310486,,,2.269633114337921e-05,0.00013786554336547852
,,1763260454.2318282,,368508,,3887,,,368.90717816352844,,500.0,500.0,,
-0.002122817561030388,1079.0,1763260454.6739063,7.872503920225427e-05,368896,0.0,3891,-0.004305727779865265,0.0004206065204925835,369.34925627708435,0.5883646607398987,,,0.0004076007753610611,-0.06534874439239502
