losses/approx_kl,losses/clipfrac,charts/episodic_length,_step,losses/entropy,charts/SPS,losses/value_loss,_runtime,losses/policy_loss,charts/episodic_return,losses/explained_variance,charts/learning_rate,losses/old_approx_kl,global_step,_timestamp
0.001072038896381855,0.00390625,,1856,0.5521146059036255,1084.0,0.0001241864956682548,176.20071744918823,0.009087517857551575,,-0.48211395740509033,0.0002033026103163138,0.008146055974066257,161280,1763260261.5198433
0.0005833469331264496,0.0,,1868,0.60300612449646,1084.0,0.0005735347513109446,177.2758548259735,0.004431143403053284,,-0.061980247497558594,0.00020261136523913592,-0.0014808978885412216,162432,1763260262.5949807
0.003467726521193981,0.005859375,,1873,0.5362831354141235,1084.0,0.000319478043820709,177.7526659965515,-0.018660344183444977,,-0.12637066841125488,0.00020230414520483464,0.022579628974199295,162944,1763260263.071792
0.0019619083032011986,0.001953125,,1877,0.5482865571975708,1084.0,0.0002793886815197766,178.10607647895813,-0.016880467534065247,,-0.05573928356170654,0.00020207373017910868,0.006231491453945637,163328,1763260263.4252024
0.0001261141151189804,0.0,,1886,0.6122611165046692,1084.0,0.004478666931390762,178.9234733581543,0.0036987531930208206,,0.06282657384872437,0.00020153609511908144,-0.0011350344866514206,164224,1763260264.2425992
0.002240571193397045,0.0,,1895,0.5125794410705566,1084.0,242.53536987304688,179.75292897224426,0.008986793458461761,,-1.430511474609375e-06,0.0002009984600590542,0.003807668574154377,165120,1763260265.0720549
0.0030092354863882065,0.009765625,,1903,0.5641587376594543,1084.0,0.00017013881006278098,180.56081008911133,-0.014029398560523987,,0.12157267332077026,0.00020046082499902695,-0.0008729305118322372,166016,1763260265.879936
0.00012806057929992676,0.0,,1906,0.5579874515533447,1084.0,0.005349051207304001,180.7861979007721,-0.0013594701886177063,,-0.08364331722259521,0.00020030721498187631,-0.005810381844639778,166272,1763260266.1053238
,,500.0,1918,,,,181.85545563697815,,500.0,,,,167531,1763260267.1745815
6.834976375102997e-05,0.0,,1920,0.5834406614303589,1084.0,0.004560127854347229,182.04371738433838,-0.001826288178563118,,-0.12647318840026855,0.0001994623598875478,-0.0031957682222127914,167680,1763260267.3628433
0.004664009436964989,0.009765625,,1945,0.45914214849472046,1085.0,0.004752364940941334,184.37001204490662,-0.016535207629203796,,-0.6005929708480835,0.00019792627426795661,-0.012127234600484371,170240,1763260269.689138
0.00010586250573396683,0.0,,1959,0.5238847732543945,1085.0,273.2533264160156,185.66619682312012,-0.001291472464799881,,-3.409385681152344e-05,0.0001970814191736281,-0.0025796620175242424,171648,1763260270.9853227
0.0002343636006116867,0.0,,1973,0.5776209831237793,1085.0,436.8720397949219,186.92355799674988,0.0007139518857002258,,6.949901580810547e-05,0.00019623656407929957,-0.0029022954404354095,173056,1763260272.242684
0.0007397467270493507,0.0,,1985,0.5645089149475098,1085.0,0.0002450333849992603,188.0715262889862,-0.012326069176197052,,-0.07325708866119385,0.00019546851399354637,0.014674325473606586,174336,1763260273.3906522
0.0011378126218914986,0.0,,1991,0.5576879978179932,1085.0,0.00024322638637386262,188.65142822265625,-0.006742972880601883,,-0.030940532684326172,0.00019508448895066977,-0.002148856408894062,174976,1763260273.970554
,,500.0,2002,,,,189.5218436717987,,500.0,,,,175990,1763260274.8409696
0.00018816720694303513,0.0,,2007,0.5770671367645264,1085.0,0.005866537801921368,189.96996974945068,-0.0022685788571834564,,-0.12008130550384521,0.00019423963385634124,-0.0004847748205065727,176384,1763260275.2890956
0.001339801587164402,0.0,,2016,0.5649061799049377,1085.0,0.006545116659253836,190.74809956550598,-0.01915377750992775,,-0.028666138648986816,0.000193701998796314,0.0010336926206946373,177280,1763260276.0672255
,,500.0,2019,,,,191.0419478416443,,500.0,,,,177637,1763260276.3610737
,,500.0,2024,,,,191.50402331352234,,500.0,,,,178137,1763260276.8231492
0.0003131367266178131,0.0,,2027,0.5762484073638916,1085.0,0.0005560488789342344,191.8429090976715,-0.004555415362119675,,-0.09562909603118896,0.00019301075371913612,-0.004808653146028519,178432,1763260277.162035
,,500.0,2029,,,,191.99058437347412,,500.0,,,,178637,1763260277.3097103
,,500.0,2034,,,,192.42841029167175,,500.0,,,,179137,1763260277.7475362
0.00016544386744499207,0.0,,2045,0.5510591864585876,1085.0,85.00001525878906,193.43909764289856,-0.003959242254495621,,2.980232238769531e-07,0.00019193548359908164,-0.002323513850569725,180224,1763260278.7582235
0.0007617231458425522,0.0,,2051,0.6005869507789612,1085.0,0.005958832334727049,194.02998328208923,-0.00429515540599823,,0.11104714870452881,0.00019155145855620503,0.004564287140965462,180864,1763260279.3491092
0.0027322880923748016,0.01171875,,2052,0.5250290036201477,1086.0,0.00016579701332375407,194.13986086845398,0.00018829293549060822,,-0.201826810836792,0.00019147465354762971,-0.008491303771734238,180992,1763260279.4589868
,,500.0,2070,,,,195.63254237174988,,500.0,,,,182691,1763260280.9516683
0.0009472956880927086,0.0,,2076,0.5185931324958801,1086.0,362.0231628417969,196.21196842193604,-0.012583661824464798,,5.9604644775390625e-06,0.00019009216339327395,-0.004781561903655529,183296,1763260281.5310943
0.0004092259332537651,0.0,,2093,0.5197582244873047,1086.0,0.00011393497698009014,197.83403635025024,-0.0041387081146240234,,0.5144597887992859,0.00018901689327321947,-0.0016842959448695183,185088,1763260283.1531622
,,500.0,2094,,,,197.8691053390503,,500.0,,,,185191,1763260283.1882312
0.007050139829516411,0.0078125,,2117,0.5990260243415833,1086.0,0.00038227642653509974,200.0442202091217,-0.03986772522330284,,0.007548034191131592,0.00018755759811028838,0.0252107884734869,187520,1763260285.363346
5.5777840316295624e-05,0.0,,2141,0.5587935447692871,1087.0,512.7431640625,202.11273407936096,0.003438185900449753,,7.092952728271484e-06,0.00018617510795593262,-0.0011094911023974419,189824,1763260287.43186
0.0003655683249235153,0.0,,2146,0.5465340614318848,1086.0,502.30780029296875,202.614844083786,-0.011414878070354462,,-3.731250762939453e-05,0.00018586790247354656,-0.0031585097312927246,190336,1763260287.93397
0.0005284054204821587,0.0,,2147,0.5210490226745605,1086.0,0.006201643031090498,202.7316699028015,-0.0032531432807445526,,-0.11730659008026123,0.00018579109746497124,0.0033946046605706215,190464,1763260288.0507958
0.0005951020866632462,0.0,,2148,0.5671041011810303,1086.0,0.00037520346813835204,202.85098719596863,-0.0063627902418375015,,-0.04652547836303711,0.00018571429245639592,-0.0052926670759916306,190592,1763260288.170113
,,500.0,2155,,,,203.509418964386,,500.0,,,,191284,1763260288.8285449
0.00034141354262828827,0.0,,2172,0.48723849654197693,1086.0,301.41204833984375,204.87218523025513,-0.002786833792924881,,-0.00015997886657714844,0.00018440860731061548,0.0070403628051280975,192768,1763260290.1913111
0.00400015152990818,0.001953125,,2185,0.5444350242614746,1086.0,0.00044168857857584953,206.231192111969,-0.004695534706115723,,-0.4854621887207031,0.00018356375221628696,-0.02473028376698494,194176,1763260291.550318
0.00011329073458909988,0.0,,2192,0.4886346161365509,1086.0,332.2791748046875,206.82389450073242,-0.0018530841916799545,,-0.0004881620407104492,0.00018317972717341036,0.0002065720036625862,194816,1763260292.1430204
0.0001081349328160286,0.0,,2198,0.5792715549468994,1086.0,0.00021653372095897794,207.4869499206543,-0.00322888046503067,,-0.3517334461212158,0.00018271889712195843,0.005454261787235737,195584,1763260292.8060758
,,500.0,2199,,,,207.5470860004425,,500.0,,,,195700,1763260292.866212
0.00034147221595048904,0.0,,2211,0.6146863102912903,1086.0,0.004582116845995188,208.66763162612915,-0.004769191145896912,,-0.11351132392883301,0.00018195084703620523,0.000821317546069622,196864,1763260293.9867575
,,500.0,2214,,,,208.91813445091248,,500.0,,,,197200,1763260294.2372603
0.0002876054495573044,0.0,,2220,0.5550675392150879,1086.0,528.4027099609375,209.44434237480164,-0.004349738359451294,,-5.555152893066406e-05,0.000181413211976178,-0.0010816659778356552,197760,1763260294.7634683
0.002881689928472042,0.001953125,,2223,0.5955456495285034,1086.0,0.00012253422755748034,209.81173968315125,-0.009404608979821205,,0.09658634662628174,0.00018118279695045203,0.02267693541944027,198144,1763260295.1308656
0.0015089772641658783,0.0,,2225,0.5259876251220703,1086.0,652.9739990234375,209.92649936676025,-0.013138974085450172,,0.0002828240394592285,0.0001811059919418767,0.01419348455965519,198272,1763260295.2456253
4.558824002742767e-06,0.0,,2226,0.5712422132492065,1086.0,0.004969738889485598,210.03703331947327,-0.0008392408490180969,,-0.054743289947509766,0.0001810291869333014,0.0007603438571095467,198400,1763260295.3561592
0.0008155982941389084,0.0,,2227,0.5185958743095398,1086.0,0.000285579648334533,210.1459457874298,0.006458241492509842,,-0.6234411001205444,0.00018095238192472607,0.0003351457417011261,198528,1763260295.4650717
0.0014822529628872871,0.0,,2231,0.5543293356895447,1086.0,0.0037500879261642694,210.4806821346283,0.00423801876604557,,-0.45828068256378174,0.0001807219668990001,-0.009753438644111156,198912,1763260295.799808
7.40494579076767e-05,0.0,,2235,0.5953808426856995,1086.0,334.9488525390625,210.85109615325928,0.0019268300384283066,,-1.2755393981933594e-05,0.00018049155187327415,-0.001804383471608162,199296,1763260296.170222
0.001533903181552887,0.0,,2241,0.5663943886756897,1087.0,0.003974022343754768,211.40274834632874,-0.00341104157269001,,-0.06752073764801025,0.00018010752683039755,-0.013574544340372086,199936,1763260296.7218742
,,500.0,2248,,,,212.037193775177,,500.0,,,,200700,1763260297.3563197
0.000688379630446434,0.0,,2250,0.5909863710403442,1087.0,0.005313493311405182,212.21869206428528,0.000704154372215271,,-0.5087530612945557,0.0001795698917703703,-0.007017247378826141,200832,1763260297.537818
0.00037511344999074936,0.0,,2253,0.5504351258277893,1087.0,165.61672973632812,212.43979382514954,0.0031225676648318768,,0.0005885958671569824,0.00017941628175321966,0.0028386330232024193,201088,1763260297.7589197
,,500.0,2272,,,,214.17985320091248,,500.0,,,,203014,1763260299.498979
0.0002987748011946678,0.0,,2280,0.572725772857666,1087.0,0.00011898150842171162,214.98467373847961,-0.0013946779072284698,,0.04715585708618164,0.00017772657156456262,-0.00037817563861608505,203904,1763260300.3037996
,,500.0,2295,,,,216.2589807510376,,500.0,,,,205348,1763260301.5781066
1.9679777324199677e-05,0.0,,2298,0.6106504201889038,1087.0,0.00012624947703443468,216.57855081558228,0.0009533893316984177,,-0.16243577003479004,0.00017665130144450814,-0.0002789115533232689,205696,1763260301.8976767
0.001232888549566269,0.0,,2310,0.48699989914894104,1087.0,0.0060621462762355804,217.72543716430664,0.0073873139917850494,,-2.8644819259643555,0.00017588325135875493,0.007110379636287689,206976,1763260303.044563
0.0005535027012228966,0.0,,2312,0.574958086013794,1088.0,0.0001576937356730923,217.94588565826416,-0.007307041436433792,,0.15345436334609985,0.0001757296413416043,0.0003470825031399727,207232,1763260303.2650115
,,500.0,2318,,,,218.48585963249207,,500.0,,,,207848,1763260303.8049855
,,363.0,2322,,,,218.83101797103882,,363.0,,,,208211,1763260304.1501439
0.00019829533994197845,0.0,,2324,0.5896382331848145,1087.0,0.004663087893277407,219.0574688911438,0.0017299279570579529,,0.018912553787231445,0.0001750383962644264,0.0060286447405815125,208384,1763260304.3765948
0.002602776512503624,0.001953125,,2329,0.4940442144870758,1087.0,0.004641096573323011,219.55256462097168,-0.028595201671123505,,-0.028163909912109375,0.00017473117623012513,0.0016982592642307281,208896,1763260304.8716905
3.951508551836014e-05,0.0,,2339,0.5709806680679321,1087.0,0.0035451017320156097,220.49331426620483,-0.0018092840909957886,,-0.241180419921875,0.0001741167507134378,0.0010387459769845009,209920,1763260305.8124402
0.00047417357563972473,0.0,,2343,0.49068671464920044,1087.0,75.71064758300781,220.82544016838074,-0.0023383833467960358,,-0.00015425682067871094,0.00017388633568771183,0.0006616935133934021,210304,1763260306.144566
0.00018691550940275192,0.0,,2348,0.5462736487388611,1087.0,441.10833740234375,221.30301189422607,0.003795292228460312,,-0.00030875205993652344,0.00017357911565341055,0.0019261417910456657,210816,1763260306.6221378
0.0010980786755681038,0.0,,2354,0.5490815043449402,1087.0,0.0032143304124474525,221.85863161087036,-0.011328881606459618,,0.22404932975769043,0.00017319509061053395,0.005605495534837246,211456,1763260307.1777575
0.001977294683456421,0.001953125,,2363,0.5402861833572388,1087.0,0.0046898601576685905,222.67613315582275,-0.01246664673089981,,-0.02355015277862549,0.0001726574555505067,-0.011610705405473709,212352,1763260307.995259
0.00043262913823127747,0.0,,2389,0.5756522417068481,1087.0,0.00026902632089331746,225.15321230888367,-0.001561526209115982,,-0.16566216945648193,0.00017104455037042499,0.0064952559769153595,215040,1763260310.4723382
1.559033989906311e-06,0.0,,2426,0.5480676293373108,1087.0,0.00024111122183967382,228.62096905708313,-0.0002851933240890503,,0.05474138259887695,0.0001688172051217407,-6.399489939212799e-05,218752,1763260313.940095
0.002933756448328495,0.0,,2430,0.553693413734436,1087.0,0.005230197217315435,228.95447087287903,-0.0006190910935401917,,-0.0049217939376831055,0.00016858679009601474,-0.018253333866596222,219136,1763260314.2735968
0.0006986763328313828,0.0,,2449,0.5143570899963379,1087.0,0.00436025857925415,230.68961334228516,0.0004999265074729919,,-0.014138936996459961,0.00016743471496738493,-0.0028625614941120148,221056,1763260316.0087392
0.0004791701212525368,0.0,,2465,0.5119151473045349,1088.0,0.00020392319129314274,232.1644036769867,0.0017605945467948914,,0.09611862897872925,0.00016643624985590577,0.0036934157833456993,222720,1763260317.4835296
,,500.0,2491,,,,234.47777724266052,,500.0,,,,225395,1763260319.7969031
0.00019907858222723007,0.0,,2493,0.5662947297096252,1088.0,0.00379201234318316,234.69150257110596,-0.0016299188137054443,,0.0644766092300415,0.00016474653966724873,0.0011023757979273796,225536,1763260320.0106285
,,500.0,2506,,,,235.90221238136292,,500.0,,,,226895,1763260321.2213383
0.00022402871400117874,0.0,,2514,0.5755623579025269,1088.0,0.0003259379300288856,236.65125226974487,0.007600370794534683,,-0.0907583236694336,0.00016344085452146828,0.0045383526012301445,227712,1763260321.9703782
0.0012403735890984535,0.0,,2515,0.4653245210647583,1088.0,0.00022754291421733797,236.7949821949005,-0.0015983283519744873,,-0.1669098138809204,0.00016336404951289296,0.017080198973417282,227840,1763260322.114108
0.0003531910479068756,0.0,,2520,0.6063168048858643,1088.0,0.00011112860374851152,237.2392966747284,-0.003974245861172676,,-0.011770248413085938,0.00016305682947859168,-0.00047588348388671875,228352,1763260322.5584226
0.00070982426404953,0.0,,2533,0.6019217371940613,1088.0,0.0036435467191040516,238.38523030281067,0.000401470810174942,,-0.3306725025177002,0.00016228877939283848,0.003720950335264206,229632,1763260323.7043562
,,500.0,2540,,,,239.01340556144714,,500.0,,,,230395,1763260324.3325315
0.0003870101645588875,0.0,,2547,0.5932466983795166,1089.0,0.003993169404566288,239.6354694366455,-0.011716566979885101,,0.053257763385772705,0.00016144393885042518,-0.0018352018669247627,231040,1763260324.9545953
,,500.0,2570,,,,241.71920132637024,,500.0,,,,233395,1763260327.0383272
2.47051939368248e-05,0.0,,2571,0.5450639724731445,1089.0,391.1170654296875,241.81317782402039,-0.0004954487085342407,,-0.00016570091247558594,0.0001599846436874941,-0.0002701329067349434,233472,1763260327.1323037
0.0007738173007965088,0.0,,2576,0.6107417941093445,1089.0,292.8061218261719,242.2955505847931,-0.001980230212211609,,-8.058547973632812e-05,0.00015967742365319282,0.006304336711764336,233984,1763260327.6146765
0.00013999640941619873,0.0,,2577,0.5285911560058594,1089.0,0.004211517050862312,242.4042899608612,-0.0019395053386688232,,-0.06746220588684082,0.0001596006186446175,-0.0007166247814893723,234112,1763260327.7234159
0.006293676793575287,0.005859375,,2608,0.5692507028579712,1089.0,9.578523895470425e-05,245.27853655815125,-0.005515702068805695,,0.2903856039047241,0.0001576804934302345,0.017671750858426094,237312,1763260330.5976624
0.000535908155143261,0.0,,2610,0.562957227230072,1089.0,202.19900512695312,245.39080214500427,0.0006408467888832092,,6.4849853515625e-05,0.00015760368842165917,-0.008304542861878872,237440,1763260330.709928
0.0009898049756884575,0.0,,2630,0.6161548495292664,1089.0,636.4959106445312,247.24351739883423,-0.013670071959495544,,0.00020265579223632812,0.00015637480828445405,0.016784582287073135,239488,1763260332.5626433
0.0003325827419757843,0.0,,2636,0.6222811341285706,1089.0,0.0035974225029349327,247.83066153526306,-0.003978416323661804,,-0.03841125965118408,0.00015599078324157745,-0.0024394523352384567,240128,1763260333.1497874
0.0001236042007803917,0.0,,2646,0.5830205082893372,1089.0,150.59976196289062,248.65369391441345,0.002431720495223999,,2.950429916381836e-05,0.0001554531481815502,0.0020414991304278374,241024,1763260333.9728198
,,214.0,2647,,,,248.68977451324463,,214.0,,,,241125,1763260334.0089004
2.2883526980876923e-05,0.0,,2648,0.49331241846084595,1089.0,613.9238891601562,248.76739978790283,-0.00272357277572155,,1.0013580322265625e-05,0.00015537634317297488,0.0009219394996762276,241152,1763260334.0865257
0.0001506265252828598,0.0,,2668,0.5886379480361938,1089.0,530.2763061523438,250.60936212539673,0.002926737070083618,,-6.568431854248047e-05,0.00015414746303576976,0.0010141320526599884,243200,1763260335.928488
,,37.0,2673,,,,250.97087788581848,,37.0,,,,243662,1763260336.2900038
,,500.0,2683,,,,251.88837957382202,,500.0,,,,244662,1763260337.2075055
0.001004382036626339,0.001953125,,2687,0.43871253728866577,1090.0,0.00013099188799969852,252.31361055374146,-0.003018982708454132,,-0.5133285522460938,0.00015299538790713996,0.009487180970609188,245120,1763260337.6327364
0.00013835635036230087,0.0,,2689,0.5444507002830505,1090.0,425.4720458984375,252.47924900054932,0.003798794001340866,,0.00010377168655395508,0.00015291858289856464,-0.0026265112683176994,245248,1763260337.798375
0.00030040275305509567,0.0,,2692,0.6014611721038818,1089.0,0.0001364505005767569,252.84695863723755,-0.003147762268781662,,0.1780637502670288,0.00015268816787283868,-0.00258647371083498,245632,1763260338.1660845
0.0005308995023369789,0.0,,2732,0.6030802726745605,1090.0,0.0004875894810538739,256.4158763885498,-0.012007568031549454,,0.010532855987548828,0.00015030721260700375,0.0072345612570643425,249600,1763260341.7350023
,,500.0,2752,,,,258.22158217430115,,500.0,,,,251625,1763260343.540708
,,500.0,2757,,,,258.68583631515503,,500.0,,,,252125,1763260344.0049622
2.385396510362625e-05,0.0,,2772,0.558211624622345,1090.0,491.591552734375,260.0885925292969,-0.0013593006879091263,,5.924701690673828e-05,0.00014792627189308405,0.0008854521438479424,253568,1763260345.4077184
0.0001403558999300003,0.0,,2782,0.5381873846054077,1090.0,353.3340759277344,261.0083487033844,0.0002921372652053833,,-2.384185791015625e-06,0.0001473118318244815,0.002872634679079056,254592,1763260346.3274746
0.00015073642134666443,0.0,,2783,0.588691234588623,1090.0,0.0030850530602037907,261.1187164783478,-0.0030033737421035767,,-0.15438151359558105,0.00014723502681590617,-0.0008014235645532608,254720,1763260346.4378424
0.000636574812233448,0.0,,2793,0.6048138737678528,1090.0,0.00010955496691167355,262.0423016548157,-0.010354312136769295,,-0.11920523643493652,0.0001466205867473036,0.004599231295287609,255744,1763260347.3614275
0.0004157349467277527,0.0,,2824,0.5685716271400452,1089.0,0.00011262803309364244,264.98774814605713,-0.004537425935268402,,0.18252038955688477,0.00014477726654149592,0.0026798993349075317,258816,1763260350.306874
0.001973862759768963,0.00390625,,2843,0.5363506078720093,1089.0,0.00020341236086096615,266.72986912727356,-0.010996628552675247,,0.17271405458450317,0.00014362519141286612,-0.006721646524965763,260736,1763260352.048995
0.00022076815366744995,0.0,,2857,0.632197916507721,1090.0,0.00010682651918614283,267.9814713001251,-0.0071686021983623505,,-0.013885974884033203,0.0001427803363185376,0.0030614007264375687,262144,1763260353.3005972
0.0005202209576964378,0.0,,2882,0.5515767931938171,1090.0,0.0037837764248251915,270.1967399120331,0.005285177379846573,,0.003883838653564453,0.0001413210411556065,0.000641348771750927,264576,1763260355.5158658
,,500.0,2890,,,,270.8800354003906,,500.0,,,,265381,1763260356.1991613
9.132549166679382e-06,0.0,,2911,0.6058628559112549,1090.0,0.003412852995097637,272.8186058998108,-0.0008688271045684814,,-0.05026960372924805,0.00013955452595837414,-0.00044665485620498657,267520,1763260358.1377318
0.0013490216806530952,0.0,,2935,0.5582973957061768,1090.0,0.003304982092231512,274.99766731262207,-0.0024777352809906006,,-0.21135973930358887,0.00013809524534735829,-0.008901535533368587,269952,1763260360.3167932
7.284991443157196e-05,0.0,,2949,0.6084319353103638,1090.0,177.65518188476562,276.2512776851654,-0.0013685151934623718,,-3.898143768310547e-05,0.00013725039025302976,-0.0010097604244947433,271360,1763260361.5704036
4.906393587589264e-05,0.0,,2960,0.48000064492225647,1090.0,0.003114792751148343,277.2858741283417,-0.003962099552154541,,-0.029924511909484863,0.00013655914517585188,-6.864778697490692e-05,272512,1763260362.605
0.00011408887803554535,0.0,,2975,0.5060604214668274,1090.0,9.579894685884938e-05,278.7293779850006,-0.000987466424703598,,0.035982489585876465,0.00013563748507294804,-0.00495731458067894,274048,1763260364.0485039
6.803032010793686e-05,0.0,,2989,0.6176145076751709,1090.0,0.0026698452420532703,280.03127360343933,-0.0022680480033159256,,0.013896465301513672,0.00013479262997861952,0.0013085873797535896,275456,1763260365.3503995
,,500.0,2997,,,,280.7523548603058,,500.0,,,,276281,1763260366.0714808
0.0008420906960964203,0.0,,3011,0.6014615297317505,1090.0,0.00013415719149634242,282.0971338748932,0.0032527483999729156,,-0.11859285831451416,0.00013341013982426375,-0.0022742655128240585,277760,1763260367.4162598
,,500.0,3051,,,,285.6633551120758,,500.0,,,,281781,1763260370.982481
0.0034144073724746704,0.0,,3053,0.5104793906211853,1091.0,0.004192556720227003,285.9046308994293,0.003547554835677147,,0.7448803186416626,0.00013087557454127818,0.013621903955936432,281984,1763260371.2237568
5.666166543960571e-06,0.0,,3066,0.5608093738555908,1091.0,0.0031675794161856174,287.04755187034607,0.0006129816174507141,,0.025524139404296875,0.00013010752445552498,0.0011523030698299408,283264,1763260372.3666778
,,81.0,3070,,,,287.30084919929504,,81.0,,,,283607,1763260372.619975
0.0006299624219536781,0.0,,3083,0.5668985843658447,1091.0,0.0001820243487600237,288.5314881801605,-0.003702940419316292,,0.06983667612075806,0.00012910905934404582,-0.005874539725482464,284928,1763260373.850614
0.00010735541582107544,0.0,,3098,0.5571792125701904,1091.0,834.6004638671875,289.67852330207825,0.0023191403597593307,,0.00012254714965820312,0.00012834100925829262,0.00035809166729450226,286208,1763260374.9976492
0.000525190494954586,0.0,,3103,0.5565844178199768,1091.0,595.425048828125,290.1710669994354,-0.0013969074934720993,,-6.103515625e-05,0.00012803378922399133,0.0013162633404135704,286720,1763260375.490193
0.0002697603777050972,0.0,,3127,0.5789501667022705,1091.0,430.89727783203125,292.40633487701416,0.004333827644586563,,-1.3113021850585938e-06,0.00012657449406106025,-5.3034164011478424e-05,289152,1763260377.7254608
2.2761523723602295e-06,0.0,,3129,0.5990968346595764,1091.0,361.05999755859375,292.5283029079437,0.0004981309175491333,,-0.0001233816146850586,0.00012649768905248493,3.0357390642166138e-05,289280,1763260377.8474288
,,500.0,3141,,,,293.5170896053314,,500.0,,,,290314,1763260378.8362155
2.692919224500656e-05,0.0,,3143,0.558500349521637,1091.0,603.40478515625,293.6277587413788,0.0022950805723667145,,-0.0003390312194824219,0.00012580645852722228,-0.0005546314641833305,290432,1763260378.9468846
,,87.0,3146,,,,293.7712445259094,,87.0,,,,290648,1763260379.0903704
5.443301051855087e-05,0.0,,3170,0.5986005067825317,1091.0,0.012978081591427326,295.4335997104645,-0.0004453808069229126,,-0.6304937601089478,0.00012465438339859247,-0.003526696003973484,292352,1763260380.7527256
0.0001643756404519081,0.0,,3183,0.5659396052360535,1091.0,0.0069286031648516655,296.48044514656067,-0.0014732815325260162,,0.05410057306289673,0.0001239631383214146,-0.001700294204056263,293504,1763260381.799571
0.0011822124943137169,0.0,,3188,0.5130176544189453,1091.0,0.04232608154416084,296.9246406555176,-0.0015996359288692474,,-8.284462928771973,0.0001236559182871133,0.0059829456731677055,294016,1763260382.2437665
0.00046337395906448364,0.0,,3217,0.5221698880195618,1091.0,0.0005000544479116797,299.36588883399963,-0.01521797850728035,,-3.2521228790283203,0.00012204301310703158,-0.008170129731297493,296704,1763260384.6850147
,,500.0,3224,,,,299.94796681404114,,500.0,,,,297397,1763260385.2670927
,,101.0,3247,,,,301.966952085495,,101.0,,,,299603,1763260387.286078
0.0002662520855665207,0.0,,3250,0.5953788757324219,1091.0,0.0003019130672328174,302.270467042923,0.00023608654737472534,,-0.0658562183380127,0.00012012288789264858,-0.0011870339512825012,299904,1763260387.589593
,,500.0,3252,,,,302.4058766365051,,500.0,,,,300103,1763260387.7250025
0.0005643628537654877,0.0,,3255,0.5655739307403564,1091.0,0.0003419161948841065,302.751442193985,-0.011178135871887207,,-0.10922205448150635,0.0001198156678583473,0.018099961802363396,300416,1763260388.070568
1.0710209608078003e-05,0.0,,3259,0.5428426861763,1091.0,0.0032760468311607838,303.0850281715393,0.0009396970272064209,,-0.036017656326293945,0.00011958525283262134,0.0016673151403665543,300800,1763260388.404154
,,500.0,3272,,,,304.2370629310608,,500.0,,,,302103,1763260389.5561888
0.0005318783223628998,0.0,,3275,0.6068781614303589,1091.0,0.00021341181127354503,304.560640335083,-0.00814042054116726,,-0.21448862552642822,0.00011858678772114217,0.004424326121807098,302464,1763260389.8797662
0.0016675889492034912,0.0,,3276,0.5850902795791626,1091.0,0.00019584936671890318,304.7037425041199,-0.02399630658328533,,0.002357661724090576,0.00011850998271256685,0.008825467899441719,302592,1763260390.0228684
0.0001605125144124031,0.0,,3296,0.6037178635597229,1091.0,0.0052239433862268925,306.29513669013977,-0.000707671046257019,,0.00238645076751709,0.00011743471259251237,-0.001043207012116909,304384,1763260391.6142626
1.6444362699985504e-05,0.0,,3299,0.5855165123939514,1091.0,621.3781127929688,306.5165493488312,-0.000559123232960701,,0.00012111663818359375,0.00011728110257536173,-0.001125340349972248,304640,1763260391.8356752
6.429385393857956e-05,0.0,,3338,0.5246859192848206,1091.0,129.445556640625,309.55764842033386,0.002058558166027069,,-0.0003756284713745117,0.00011528417962836102,-0.0014262543991208076,307968,1763260394.8767743
0.00025170668959617615,0.0,,3351,0.5667021870613098,1091.0,0.00435672327876091,310.70150542259216,-0.0029960069805383682,,-0.2505781650543213,0.00011451612954260781,0.0016929339617490768,309248,1763260396.0206313
0.0011301888152956963,0.001953125,,3357,0.5947248935699463,1091.0,0.00035398805630393326,311.2925937175751,-0.005074262619018555,,0.5453861951828003,0.00011413210449973121,0.0025166263803839684,309888,1763260396.6117196
,,28.0,3360,,,,311.42444920539856,,28.0,,,,310071,1763260396.743575
0.0010458938777446747,0.0,,3398,0.5270828008651733,1092.0,0.0023285585921257734,314.5315411090851,-0.010027538985013962,,-3.157553195953369,0.00011198156425962225,0.014501962810754776,313472,1763260399.850667
0.0001548565924167633,0.0,,3401,0.5469204783439636,1092.0,0.004107348155230284,314.7547867298126,0.001584010198712349,,-0.22022688388824463,0.0001118279542424716,0.001995617523789406,313728,1763260400.0739126
,,100.0,3406,,,,315.1492123603821,,100.0,,,,314179,1763260400.4683383
5.398876965045929e-06,0.0,,3407,0.4904806315898895,1092.0,493.1858215332031,315.2359080314636,0.0011426061391830444,,0.0026412606239318848,0.00011152073420817032,-0.0007126862183213234,314240,1763260400.555034
,,500.0,3419,,,,316.30867528915405,,500.0,,,,315457,1763260401.6278012
6.049405783414841e-05,0.0,,3426,0.5572001934051514,1092.0,899.6177978515625,316.84424090385437,0.00032566487789154053,,-0.0026285648345947266,0.00011044547136407346,-0.000683012418448925,316032,1763260402.1633668
1.1166557669639587e-06,0.0,,3428,0.5739166140556335,1092.0,399.4676208496094,316.9567930698395,0.0001950245350599289,,0.0016374588012695312,0.00011036866635549814,3.6032870411872864e-06,316160,1763260402.275919
0.0006350763142108917,0.0,,3435,0.5437957048416138,1092.0,0.0007764413021504879,317.658682346344,0.004966288805007935,,-1.2212104797363281,0.00010990783630404621,0.00040996260941028595,316928,1763260402.9778082
