_step,losses/approx_kl,losses/old_approx_kl,charts/SPS,losses/clipfrac,losses/policy_loss,global_step,charts/learning_rate,_runtime,losses/value_loss,_timestamp,losses/entropy,charts/episodic_return,losses/explained_variance,charts/episodic_length
3377,0.00010260753333568573,-0.001618746668100357,1091.0,0.0,-0.003125295042991638,324736,0.00010522273078095168,325.27763962745667,0.00025275704683735967,1763260410.3387477,0.4454694390296936,,0.0338936448097229,
3398,,,,,,326837,,327.14093255996704,,1763260412.2020407,,500.0,,500.0
3401,8.804816752672195e-05,0.0006340192630887032,1091.0,0.0,0.0007432214915752411,327168,0.00010376344289397821,327.4562451839447,0.0002574973914306611,1763260412.5173533,0.5783782005310059,,-0.8233712911605835,
3406,0.00050360057502985,0.005320868454873562,1091.0,0.0,-0.004433844238519669,327680,0.00010345622285967693,327.8997600078583,0.000219007910345681,1763260412.9608681,0.4866986572742462,,-0.18941593170166016,
3407,0.0016857096925377846,0.008375373668968678,1091.0,0.001953125,0.00493316724896431,327808,0.00010337941785110161,328.0416977405548,0.0005565598257817328,1763260413.1028059,0.568168580532074,,-0.10750758647918701,
3419,0.00012085959315299988,-0.0011967252939939499,1091.0,0.0,0.0011938661336898804,328960,0.00010268817277392372,329.09590697288513,152.06436157226562,1763260414.157015,0.4983806014060974,,0.0003834962844848633,
3426,0.00015178974717855453,-0.0020694369450211525,1091.0,0.0,-0.0044674016535282135,329728,0.0001022273427224718,329.7639901638031,0.0004676582175306976,1763260414.8250983,0.5497207045555115,,-0.4728809595108032,
3428,2.6673078536987305e-06,-0.0005372148007154465,1091.0,0.0,-0.0001711323857307434,329856,0.00010215053771389648,329.87781500816345,454.4818115234375,1763260414.9389231,0.519700288772583,,-0.0002263784408569336,
3435,0.00012955442070960999,-0.0008456744253635406,1091.0,0.0,0.0009482279419898987,330624,0.00010168970766244456,330.5723283290863,0.0002683656639419496,1763260415.6334364,0.4943223297595978,,-0.2649972438812256,
3450,0.0002652956172823906,0.005682072602212429,1091.0,0.0,0.006290547549724579,332160,0.00010076804755954072,331.93794679641724,0.0003548788954503834,1763260416.999055,0.5339267253875732,,-0.06928229331970215,
3451,4.834029823541641e-05,0.001378762535750866,1091.0,0.0,-0.0008863862603902817,332288,0.0001006912425509654,332.0472505092621,0.00030568783404305577,1763260417.1083586,0.6059396862983704,,-0.1138690710067749,
3462,,,,,,333337,,333.0063738822937,,1763260418.067482,,500.0,,500.0
3476,,,,,,334837,,334.3391342163086,,1763260419.4002423,,500.0,,500.0
3479,0.0002611204981803894,-5.710870027542114e-06,1091.0,0.0,0.0009995177388191223,335104,9.900153963826597e-05,334.63018774986267,0.0003066162171307951,1763260419.6912959,0.49459317326545715,,-0.35685014724731445,
3498,5.3884461522102356e-05,-5.827285349369049e-05,1091.0,0.0,-0.001389339566230774,337024,9.784946450963616e-05,336.4152045249939,0.0029478573706001043,1763260421.4763126,0.5277411341667175,,0.20541024208068848,
3503,0.0001061558723449707,0.0011454708874225616,1091.0,0.0,-0.0050452277064323425,337536,9.754224447533488e-05,336.87088799476624,0.0032716551795601845,1763260421.931996,0.5676169395446777,,0.05554479360580444,
3513,6.276741623878479e-05,-0.0016786474734544754,1091.0,0.0,0.0005573928356170654,338560,9.692780440673232e-05,337.78503227233887,0.003386672819033265,1763260422.8461404,0.5129066109657288,,-0.8239620923995972,
3525,,,,,,339837,,338.8525824546814,,1763260423.9136906,,500.0,,500.0
3537,0.00022182054817676544,-0.0025060735642910004,1092.0,0.0,0.002675071358680725,340992,9.546850924380124e-05,339.9541325569153,0.004358979407697916,1763260425.0152407,0.5349292755126953,,0.5430467128753662,
3554,0.0004106210544705391,0.0010636085644364357,1092.0,0.0,0.0059110745787620544,342784,9.439323912374675e-05,341.5767512321472,0.0003522646729834378,1763260426.6378593,0.5244041681289673,,-0.09828591346740723,
3555,,,,,,342837,,341.598952293396,,1763260426.6600604,,500.0,,500.0
3576,2.326909452676773e-05,0.0015113046392798424,1092.0,0.0,0.0004538111388683319,344960,9.308755397796631e-05,343.5031535625458,377.4278869628906,1763260428.5642617,0.5660410523414612,,-2.6226043701171875e-06,
3578,0.0004791850224137306,-0.009548048488795757,1092.0,0.0,-0.015637800097465515,345216,9.293395123677328e-05,343.7554786205292,0.0003805118321906775,1763260428.8165867,0.518160343170166,,0.048399925231933594,
3581,0.000271000899374485,0.0020245863124728203,1092.0,0.0,0.005005538463592529,345472,9.278034121962264e-05,343.9786148071289,0.003446736140176654,1763260429.039723,0.4984287917613983,,0.429596483707428,
3589,,,,,,346337,,344.76900911331177,,1763260429.8301172,,500.0,,500.0
3613,5.423557013273239e-05,0.000731353648006916,1092.0,0.0,0.002434268593788147,348800,9.078341099666432e-05,347.0648612976074,0.0004430603003129363,1763260432.1259694,0.5276876091957092,,0.1999419927597046,
3622,3.672391176223755e-05,-0.0021339301019906998,1092.0,0.0,0.0008518919348716736,349696,9.024577593663707e-05,347.87992811203003,0.00029413934680633247,1763260432.9410362,0.5916324257850647,,-0.12806856632232666,
3640,1.2170523405075073e-05,0.0010872911661863327,1092.0,0.0,-0.000517532229423523,351488,8.917050581658259e-05,349.4698143005371,0.002871406264603138,1763260434.5309224,0.5972829461097717,,-0.30316174030303955,
3656,0.000895707868039608,0.008977646939456463,1092.0,0.0,-0.00828329287469387,353152,8.817204070510343e-05,351.05497217178345,0.00034580472856760025,1763260436.1160803,0.5327663421630859,,-0.1234673261642456,
3669,0.0001802295446395874,-0.0036906488239765167,1092.0,0.0,0.004292160272598267,354432,8.740399061935022e-05,352.20048904418945,545.9944458007812,1763260437.2615972,0.5095377564430237,,0.000625908374786377,
3679,6.161443889141083e-05,-0.0006194710731506348,1092.0,0.0,-0.0016774684190750122,355456,8.678955782670528e-05,353.1678249835968,67.29855346679688,1763260438.228933,0.5696109533309937,,6.252527236938477e-05,
3683,3.390014171600342e-05,0.00296626053750515,1092.0,0.0,0.0014551281929016113,355840,8.655914280097932e-05,353.50384545326233,294.4921569824219,1763260438.5649536,0.4856215715408325,,-0.00012350082397460938,
3684,7.916893810033798e-05,0.003016420640051365,1092.0,0.0,-0.0023851916193962097,355968,8.6482337792404e-05,353.61240577697754,0.003756317077204585,1763260438.673514,0.48398494720458984,,-1.2049064636230469,
3711,3.300607204437256e-05,-0.002151012420654297,1092.0,0.0,-0.0007606185972690582,358784,8.479262760374695e-05,356.22498750686646,0.00045924875303171575,1763260441.2860956,0.4452294111251831,,-0.04125547409057617,
3713,2.7338042855262756e-05,0.00046632997691631317,1092.0,0.0,-0.0009380578994750977,358912,8.471582259517163e-05,356.3396601676941,189.9425048828125,1763260441.4007683,0.5159769058227539,,0.0005099773406982422,
3715,5.9165991842746735e-05,-0.0023449836298823357,1092.0,0.0,0.0016433745622634888,359168,8.456221257802099e-05,356.56066393852234,0.0005291956476867199,1763260441.621772,0.4819425642490387,,-0.9225623607635498,
3731,5.8064237236976624e-05,-0.0018168184906244278,1092.0,0.0,-0.0019695162773132324,360832,8.356374746654183e-05,358.0568127632141,0.00025478607858531177,1763260443.1179209,0.5356581211090088,,-0.19150269031524658,
3734,1.8086284399032593e-06,0.00016139447689056396,1092.0,0.0,-0.00022099167108535767,361088,8.341013744939119e-05,358.3274540901184,0.0013025493826717138,1763260443.3885622,0.4619489312171936,,0.07019156217575073,
3755,0.0005396762862801552,-0.004478571005165577,1092.0,0.0,0.004253409802913666,363264,8.210445230361074e-05,360.2515926361084,0.0002105620806105435,1763260445.3127007,0.5077009201049805,,0.5486092567443848,
3775,8.694827556610107e-06,0.0013149864971637726,1092.0,0.0,0.000972650945186615,365312,8.087557944236323e-05,362.10531783103943,0.0002437332150293514,1763260447.166426,0.5341696739196777,,0.1105647087097168,
3779,0.000261467881500721,-0.004477745853364468,1092.0,0.0,-0.005836695432662964,365696,8.064516441663727e-05,362.49008321762085,0.0002770360151771456,1763260447.5511913,0.46931058168411255,,-0.6379216909408569,
3804,8.742325007915497e-06,0.0006570490077137947,1092.0,0.0,-0.0004629306495189667,368256,7.910906424513087e-05,364.78272461891174,0.00023569140466861427,1763260449.8438327,0.4743187725543976,,-0.1365373134613037,
3807,3.8819387555122375e-05,0.0001322682946920395,1092.0,0.0,3.639236092567444e-05,368512,7.895545422798023e-05,365.0072042942047,0.0028778223786503077,1763260450.0683124,0.5947506427764893,,0.2804654836654663,
3847,0.00032556429505348206,-0.006918072700500488,1092.0,0.0,-0.003208918496966362,372608,7.649769395356998e-05,368.7051799297333,0.0006539063178934157,1763260453.766288,0.5643735527992249,,0.45200115442276,
3879,,,,,,375837,,371.62007999420166,,1763260456.681188,,500.0,,500.0
3883,0.0003150608390569687,-0.0004210062325000763,1092.0,0.0,-0.008596628904342651,376320,7.42703559808433e-05,372.0874185562134,0.00041324461926706135,1763260457.1485267,0.5199381709098816,,-0.9952654838562012,
3884,,,,,,376337,,372.09572315216064,,1763260457.1568313,,500.0,,500.0
3887,6.342306733131409e-06,0.0017120521515607834,1092.0,0.0,-0.000854000449180603,376704,7.403994095511734e-05,372.4214537143707,0.0006591163692064583,1763260457.4825618,0.547844409942627,,0.27957409620285034,
3891,1.0274350643157959e-05,-0.0009392388164997101,1092.0,0.0,-0.00014011887833476067,377088,7.380952592939138e-05,372.7554352283478,0.0020521795377135277,1763260457.8165433,0.5002947449684143,,0.31280022859573364,
3898,,,,,,377837,,373.3851807117462,,1763260458.4462888,,500.0,,500.0
3912,1.6386620700359344e-05,0.0011593876406550407,1093.0,0.0,0.0003790631890296936,379264,7.250384078361094e-05,374.71385979652405,0.00031765183666720986,1763260459.774968,0.5191711187362671,,0.6170451641082764,
3915,9.406358003616333e-07,0.00016750767827033997,1093.0,0.0,7.272046059370041e-05,379520,7.23502307664603e-05,374.9710247516632,0.0031549243722110987,1763260460.0321329,0.5067012310028076,,-0.4726983308792114,
3928,,,,,,380837,,376.1271698474884,,1763260461.188278,,500.0,,500.0
3944,0.00021917931735515594,-0.0037285834550857544,1093.0,0.0,-0.0008664950728416443,382464,7.058371556922793e-05,377.60872316360474,0.000782009563408792,1763260462.6698313,0.4366084337234497,,0.00040084123611450195,
3945,2.420041710138321e-05,-0.0007279617711901665,1093.0,0.0,-0.0021145883947610855,382592,7.050691056065261e-05,377.71734738349915,0.0005216750432737172,1763260462.7784555,0.553852915763855,,0.028693318367004395,
3946,0.0005883714184165001,0.008269174955785275,1093.0,0.0,-0.012771058827638626,382720,7.04301055520773e-05,377.82814288139343,0.00029875454492866993,1763260462.889251,0.4854588210582733,,0.265919029712677,
3954,0.00018150731921195984,-0.0019238144159317017,1093.0,0.0,-0.0020878538489341736,383488,6.996927550062537e-05,378.5271546840668,0.002316597383469343,1763260463.5882628,0.4893059730529785,,0.6290555000305176,
3963,0.00010180752724409103,-0.0012562116608023643,1093.0,0.0,0.0007424578070640564,384384,6.943164044059813e-05,379.34749364852905,622.6025390625,1763260464.4086018,0.5048225522041321,,-8.571147918701172e-05,
3969,3.800075501203537e-05,0.00013172905892133713,1093.0,0.0,-9.217113256454468e-05,385024,6.904762267367914e-05,379.901602268219,0.0022931229323148727,1763260464.9627104,0.46094757318496704,,0.600000262260437,
3981,0.0003050146624445915,-0.0008954470977187157,1093.0,0.0,-0.002842199057340622,386304,6.827957258792594e-05,381.04028367996216,0.0007418321911245584,1763260466.1013918,0.5023239254951477,,-1.3056578636169434,
3983,8.5500068962574e-05,-0.0019511403515934944,1093.0,0.0,0.003181755542755127,386432,6.820276757935062e-05,381.1880748271942,461.944091796875,1763260466.249183,0.49383842945098877,,0.0012612342834472656,
3997,6.363540887832642e-05,-0.0017893537878990173,1093.0,0.0,0.003297630697488785,387840,6.73579124850221e-05,382.44267535209656,573.8201904296875,1763260467.5037835,0.4963890612125397,,0.00020813941955566406,
4020,5.5462121963500977e-05,0.0011793691664934158,1093.0,0.0,-0.0030431095510721207,390272,6.589861732209101e-05,384.6147644519806,0.00040414498653262854,1763260469.6758726,0.5402750372886658,,0.5818908214569092,
4059,3.6153942346572876e-06,0.00017388537526130676,1093.0,0.0,-0.00029813870787620544,394240,6.351766205625609e-05,388.25333762168884,0.0004945103428326547,1763260473.3144457,0.4729360342025757,,-0.7170757055282593,
4087,6.841495633125305e-06,1.3163313269615173e-05,1093.0,0.0,-0.0012048427015542984,397056,6.182795914355665e-05,390.793869972229,0.0028199313674122095,1763260475.854978,0.45263954997062683,,-1.4167816638946533,
4091,4.183221608400345e-05,0.0002770768478512764,1093.0,0.0,-0.0015049055218696594,397440,6.15975441178307e-05,391.13404297828674,84.68862915039062,1763260476.195151,0.5102788805961609,,0.0007163882255554199,
4105,2.5773420929908752e-05,-0.001126270741224289,1093.0,0.0,0.00018578022718429565,398848,6.075268902350217e-05,392.41909193992615,196.75059509277344,1763260477.4802,0.4852365255355835,,-0.0004636049270629883,
4109,,,,,,399337,,392.82582211494446,,1763260477.8869302,,500.0,,500.0
4115,3.63960862159729e-05,-0.0001495126634836197,1093.0,0.0,0.0013475343585014343,399872,6.013824895489961e-05,393.3433690071106,435.8749694824219,1763260478.4044771,0.4629037380218506,,-0.0002541542053222656,
4119,,,,,,400337,,393.7502133846283,,1763260478.8113215,,500.0,,500.0
4144,,,,,,402837,,396.175133228302,,1763260481.2362413,,500.0,,500.0
4150,7.754191756248474e-06,-0.00029307417571544647,1093.0,0.0,0.0001913309097290039,403456,5.798771235276945e-05,396.75631737709045,418.12664794921875,1763260481.8174255,0.45169228315353394,,-6.771087646484375e-05,
4168,,,,,,405337,,398.46902203559875,,1763260483.5301301,,500.0,,500.0
4184,2.2724270820617676e-07,0.0001755058765411377,1093.0,0.0,0.00014340505003929138,406912,5.59139771212358e-05,400.020720243454,317.9638671875,1763260485.0818284,0.5014104843139648,,0.0001938343048095703,
4194,4.0940940380096436e-06,-0.00021050870418548584,1093.0,0.0,0.000478893518447876,407936,5.529954069061205e-05,400.9054479598999,479.1990966796875,1763260485.966556,0.5574252009391785,,0.00029915571212768555,
4199,2.985820174217224e-05,-0.0005989260971546173,1093.0,0.0,-0.0009570270776748657,408448,5.499232065631077e-05,401.3859519958496,387.07373046875,1763260486.44706,0.5110872983932495,,4.941225051879883e-05,
4224,1.0268762707710266e-05,0.0005261115729808807,1093.0,0.0,4.188902676105499e-05,411008,5.345622048480436e-05,403.7573366165161,0.002603201661258936,1763260488.8184447,0.5245109796524048,,-0.08369970321655273,
4229,2.4707987904548645e-06,0.0008913734927773476,1093.0,0.0,0.00017921440303325653,411520,5.314900045050308e-05,404.2395021915436,0.002434941940009594,1763260489.3006103,0.4982142448425293,,-0.7219358682632446,
4243,3.377441316843033e-05,0.0004095444455742836,1093.0,0.0,0.0024781525135040283,412928,5.2304148994153365e-05,405.4917359352112,215.48495483398438,1763260490.552844,0.5354571342468262,,-5.9604644775390625e-06,
4246,7.098540663719177e-06,0.000535815954208374,1093.0,0.0,0.00030592363327741623,413312,5.2073733968427405e-05,405.8217554092407,0.00046659965300932527,1763260490.8828635,0.5115811824798584,,0.05825471878051758,
4252,,,,,,413837,,406.3145866394043,,1763260491.3756948,,500.0,,500.0
4254,1.1810101568698883e-05,-0.0007051685824990273,1093.0,0.0,-0.0003930330276489258,414080,5.161290391697548e-05,406.53970885276794,0.0022333015222102404,1763260491.600817,0.5295190811157227,,0.026261985301971436,
4255,2.327375113964081e-06,0.0002770582213997841,1093.0,0.0,-0.00030427053570747375,414208,5.153609890840016e-05,406.6519742012024,0.00057629169896245,1763260491.7130823,0.5355492830276489,,0.36778193712234497,
4273,4.191882908344269e-06,0.00041357334703207016,1093.0,0.0,-0.0006688125431537628,416000,5.046082878834568e-05,408.2802002429962,0.0021142717450857162,1763260493.3413084,0.5310152769088745,,0.16142421960830688,
4276,,,,,,416337,,408.5302541255951,,1763260493.5913622,,500.0,,500.0
4277,5.330890417098999e-06,-0.00019807927310466766,1093.0,0.0,-0.0008387789130210876,416384,5.023041376261972e-05,408.6152546405792,200.57676696777344,1763260493.6763628,0.5103946328163147,,0.00011789798736572266,
4278,2.7604401111602783e-06,-2.5287270545959473e-05,1093.0,0.0,0.0002581775188446045,416512,5.01536087540444e-05,408.72363352775574,0.002267447765916586,1763260493.7847416,0.5024951696395874,,0.060613155364990234,
4288,6.5872445702552795e-06,0.0005640881136059761,1093.0,0.0,0.001006007194519043,417536,4.9539172323420644e-05,409.645058631897,0.0023274002596735954,1763260494.7061667,0.5305600166320801,,0.269209623336792,
4290,6.41457736492157e-05,-0.0013181399554014206,1093.0,0.0,-0.0024329349398612976,417792,4.938556230627e-05,409.86350321769714,0.0004702562000602484,1763260494.9246113,0.4956262707710266,,0.40932226181030273,
4292,1.2102536857128143e-05,0.0008478099480271339,1093.0,0.0,0.0008790809661149979,417920,4.930875729769468e-05,409.97768473625183,396.19097900390625,1763260495.0387928,0.4907635748386383,,0.00014001131057739258,
4314,2.4041160941123962e-05,-0.00038585811853408813,1093.0,0.0,-4.207715392112732e-06,420224,4.792626714333892e-05,412.05122113227844,0.0006618104525841773,1763260497.1123292,0.443061888217926,,0.6778542399406433,
4318,1.2831762433052063e-05,0.0003975238651037216,1093.0,0.0,-0.0011007562279701233,420608,4.769585211761296e-05,412.41744112968445,0.0007933278102427721,1763260497.4785492,0.5295089483261108,,0.4288632273674011,
4346,6.650574505329132e-06,-0.001099216751754284,1093.0,0.0,-0.0005047246813774109,423424,4.600614556693472e-05,415.030166387558,502.2547302246094,1763260500.0912745,0.5172278881072998,,0.000315248966217041,
4366,4.54392284154892e-06,-0.0001489473506808281,1093.0,0.0,0.00013330020010471344,425472,4.4777265429729596e-05,416.8771023750305,0.002263521309942007,1763260501.9382105,0.5126847624778748,,0.40254634618759155,
4372,1.379009336233139e-05,-0.00011324603110551834,1093.0,0.0,-0.0012144241482019424,426112,4.4393240386852995e-05,417.42890071868896,0.0007664568838663399,1763260502.4900088,0.511852502822876,,0.08961838483810425,
4377,6.03310763835907e-06,0.000727679580450058,1093.0,0.0,-0.00023662298917770386,426624,4.4086020352551714e-05,417.9078736305237,0.0007275872630998492,1763260502.9689817,0.4881150722503662,,0.1353921890258789,
4378,3.876164555549622e-06,0.0001118239015340805,1093.0,0.0,8.657574653625488e-05,426752,4.400921534397639e-05,418.0165641307831,0.0005066886078566313,1763260503.0776722,0.554926335811615,,0.20805341005325317,
4387,0.0002247663214802742,-0.005705342628061771,1093.0,0.0,0.001880146563053131,427648,4.347158392192796e-05,418.82471323013306,0.0009838950354605913,1763260503.8858213,0.4869639277458191,,-1.506032943725586,
4396,1.2809410691261292e-05,0.00023011676967144012,1093.0,0.0,-5.437619984149933e-05,428544,4.293394886190072e-05,419.6005609035492,0.0021920588333159685,1763260504.661669,0.44867321848869324,,0.3004605770111084,
4413,1.5305355191230774e-05,-0.0009998045861721039,1093.0,0.0,-0.0014699622988700867,430336,4.1858678741846234e-05,421.21115136146545,0.0004922224907204509,1763260506.2722595,0.5095536708831787,,-0.7346543073654175,
4415,9.250827133655548e-06,-0.0004444113001227379,1093.0,0.0,-0.0006066076457500458,430464,4.178187373327091e-05,421.3246536254883,152.3396759033203,1763260506.3857617,0.5399401783943176,,7.170438766479492e-05,
4456,1.2685544788837433e-05,-0.0005104383453726768,1093.0,0.0,3.3117830753326416e-06,434688,3.924731208826415e-05,425.1625831127167,0.0007271430222317576,1763260510.2236912,0.48358815908432007,,-0.04391515254974365,
4470,2.5480054318904877e-05,-0.00031498540192842484,1093.0,0.0,-0.00020075589418411255,436096,3.840245699393563e-05,426.41366505622864,0.0008314187871292233,1763260511.4747732,0.5280798673629761,,0.12705790996551514,
4478,2.345070242881775e-06,7.26841390132904e-05,1093.0,0.0,0.0003155600279569626,436864,3.794162694248371e-05,427.1657419204712,470.5091247558594,1763260512.22685,0.5314925909042358,,6.341934204101562e-05,
4480,8.470378816127777e-06,-6.302911788225174e-05,1093.0,0.0,0.0005136877298355103,437120,3.778801692533307e-05,427.3985414505005,0.0007049156120046973,1763260512.4596496,0.5462663769721985,,0.22079700231552124,
4492,,,,,,438337,,428.481573343277,,1763260513.5426815,,500.0,,500.0
4496,3.846455365419388e-05,-0.00036225374788045883,1093.0,0.0,-0.0011789873242378235,438784,3.678955545183271e-05,428.90040135383606,0.0008125272579491138,1763260513.9615095,0.5247649550437927,,-0.04945647716522217,
4498,2.822093665599823e-05,0.0008918363600969315,1093.0,0.0,-0.0016801878809928894,438912,3.671275044325739e-05,429.0123724937439,343.7491149902344,1763260514.0734806,0.5228347182273865,,0.0005568861961364746,
4520,8.492730557918549e-06,-0.0004937378689646721,1093.0,0.0,-0.0011460930109024048,441216,3.533026028890163e-05,431.1388158798218,0.000868141942191869,1763260516.199924,0.5199868083000183,,-0.7281569242477417,
4522,9.26479697227478e-06,0.00015105865895748138,1093.0,0.0,-0.00015617161989212036,441344,3.525345528032631e-05,431.28888845443726,441.06658935546875,1763260516.3499966,0.5230658054351807,,-0.0001659393310546875,
4524,8.450355380773544e-05,0.0005222084000706673,1093.0,0.0,-0.002203047275543213,441600,3.5099845263175666e-05,431.5098021030426,0.0008923583664000034,1763260516.5709102,0.46537601947784424,,-0.6247197389602661,
4525,1.387670636177063e-06,-0.0003012511879205704,1093.0,0.0,-0.000655781477689743,441728,3.5023040254600346e-05,431.6189625263214,0.0006126397638581693,1763260516.6800706,0.5456697344779968,,0.08205908536911011,
4527,6.623566150665283e-06,0.0004726443439722061,1093.0,0.0,0.0007515624165534973,441856,3.4946235246025026e-05,431.731294631958,356.0430603027344,1763260516.7924027,0.5222208499908447,,0.0002669095993041992,
4531,,,,,,442337,,432.096892118454,,1763260517.1580002,,500.0,,500.0
4533,1.5045516192913055e-05,-0.00035212840884923935,1093.0,0.0,-0.0012859255075454712,442496,3.4562210203148425e-05,432.32144141197205,0.0019323690794408321,1763260517.3825495,0.5209058523178101,,0.1867201328277588,
4534,1.70757994055748e-05,-0.00025753211230039597,1093.0,0.0,0.0018572695553302765,442624,3.448540883255191e-05,432.4296622276306,0.0009818931575864553,1763260517.4907703,0.5261577367782593,,-0.36020195484161377,
4543,7.351860404014587e-06,-0.0009790901094675064,1093.0,0.0,-0.00036155618727207184,443520,3.394777377252467e-05,433.2041931152344,0.002296700607985258,1763260518.2653012,0.4848824441432953,,-2.863311767578125,
4555,1.2298114597797394e-05,-0.0017260173335671425,1093.0,0.0,-0.0003139711916446686,444800,3.317972368677147e-05,434.39438581466675,0.0008190213702619076,1763260519.455494,0.5309511423110962,,0.20817679166793823,
4557,1.024734228849411e-05,0.00048517342656850815,1093.0,0.0,0.0004943013191223145,444928,3.310291867819615e-05,434.5143852233887,325.26727294921875,1763260519.5754933,0.4932945668697357,,0.0008851885795593262,
4562,4.279240965843201e-05,0.0020032301545143127,1093.0,0.0,0.0004490464925765991,445440,3.2795698643894866e-05,434.9815788269043,556.2122802734375,1763260520.042687,0.524086058139801,,0.00019609928131103516,
4576,1.3085082173347473e-06,0.0005316538736224174,1093.0,0.0,0.00014601647853851318,446848,3.1950843549566343e-05,436.30938386917114,282.8100280761719,1763260521.370492,0.5502235293388367,,0.0002465248107910156,
4604,4.840269684791565e-05,0.000343862920999527,1093.0,0.0,-0.001015201210975647,449792,3.0184331990312785e-05,438.950884103775,0.0007064791861921549,1763260524.0119922,0.5226920247077942,,-0.0033960342407226562,
4613,1.1115334928035736e-05,0.0007078023627400398,1093.0,0.0,0.0008524041622877121,450688,2.9646696930285543e-05,439.7639501094818,0.0009218099876306951,1763260524.8250582,0.5318780541419983,,-0.4154244661331177,
4626,1.920294016599655e-05,0.0002469262108206749,1093.0,0.0,-0.0020179636776447296,451968,2.8878648663521744e-05,440.9001784324646,0.0018823015270754695,1763260525.9612865,0.527772843837738,,0.734097957611084,
4635,2.0833685994148254e-05,-0.00025638192892074585,1093.0,0.0,2.874806523323059e-05,452864,2.8341013603494503e-05,441.70820331573486,336.6969909667969,1763260526.7693114,0.5460811853408813,,0.0001544952392578125,
4641,3.368407487869263e-05,-9.886734187602997e-05,1094.0,0.0,-0.001485973596572876,453504,2.79569885606179e-05,442.2600553035736,0.0018363490235060453,1763260527.3211634,0.5112559199333191,,-0.3360708951950073,
4644,,,,,,453837,,442.50761222839355,,1763260527.5687203,,500.0,,500.0
4661,1.319684088230133e-05,0.0011471416801214218,1094.0,0.0,-0.0005448907613754272,455552,2.672811024240218e-05,444.10461473464966,0.0024074683897197247,1763260529.1657228,0.5007144212722778,,-1.2653279304504395,
4675,2.7946196496486664e-05,-0.001618088223040104,1094.0,0.0,0.00389784574508667,456960,2.5883256967063062e-05,445.35517954826355,337.57720947265625,1763260530.4162877,0.5214266180992126,,6.0677528381347656e-05,
4691,9.112991392612457e-06,-0.00016392488032579422,1094.0,0.0,-9.448826313018799e-05,458624,2.48847918555839e-05,446.94902753829956,0.0010057009058073163,1763260532.0101357,0.5403912663459778,,0.10398948192596436,
4709,2.148561179637909e-06,-0.00017822813242673874,1094.0,0.0,-0.00020941905677318573,460416,2.380952355451882e-05,448.52520418167114,369.18328857421875,1763260533.5863123,0.4621568024158478,,8.922815322875977e-05,
4713,,,,,,460837,,448.87934970855713,,1763260533.9404578,,500.0,,500.0
4738,1.7723068594932556e-06,6.7213550209999084e-06,1094.0,0.0,-0.0005035623908042908,463360,2.2043010176275857e-05,451.24658823013306,538.8815307617188,1763260536.3076963,0.5153714418411255,,0.0002383589744567871,
4739,3.4710392355918884e-06,0.0003917934373021126,1094.0,0.0,-0.00013418123126029968,463488,2.1966205167700537e-05,451.3580265045166,0.001553920330479741,1763260536.4191346,0.5072477459907532,,-0.012334108352661133,
4741,7.792375981807709e-06,0.00029998552054166794,1094.0,0.0,0.0003632251173257828,463744,2.1812595150549896e-05,451.57663345336914,0.0008941066334955394,1763260536.6377416,0.49382781982421875,,-0.17386150360107422,
4743,1.1907890439033508e-05,-0.0012859012931585312,1094.0,0.0,0.0008384399116039276,463872,2.173579196096398e-05,451.68823051452637,593.0399780273438,1763260536.7493386,0.5161556005477905,,0.0002644658088684082,
4754,1.4833174645900726e-05,0.0008022235706448555,1094.0,0.0,-0.0011916011571884155,465024,2.1044546883786097e-05,452.7157974243164,0.0013854877324774861,1763260537.7769055,0.5327727794647217,,0.5394246578216553,
4755,6.627291440963745e-06,-0.0002132020890712738,1094.0,0.0,-0.0013015642762184143,465152,2.0967741875210777e-05,452.8258650302887,0.000996312708593905,1763260537.8869731,0.4722172021865845,,-0.28400981426239014,
4772,,,,,,466837,,454.33677554130554,,1763260539.3978837,,500.0,,500.0
4786,,,,,,468337,,455.61613607406616,,1763260540.6772442,,500.0,,500.0
4787,3.0742958188056946e-06,0.0004041893407702446,1094.0,0.0,0.0006660707294940948,468352,1.9047618479817174e-05,455.68985772132874,178.78289794921875,1763260540.7509658,0.4363686442375183,,-0.00010442733764648438,
4788,2.207886427640915e-05,-0.001959170214831829,1094.0,0.0,2.4028122425079346e-06,468480,1.8970813471241854e-05,455.7995591163635,0.0015438302652910352,1763260540.8606672,0.5391561985015869,,0.7771327495574951,
4796,,,,,,469337,,456.5261561870575,,1763260541.5872643,,500.0,,500.0
4799,1.5105120837688446e-05,-0.0002767099067568779,1094.0,0.0,7.148087024688721e-05,469632,1.8279570213053375e-05,456.8263564109802,0.0011411890154704452,1763260541.8874645,0.5072211027145386,,-0.2633786201477051,
4806,,,,,,470337,,457.43227910995483,,1763260542.4933872,,500.0,,500.0
4809,5.804933607578278e-06,-0.0003237547352910042,1094.0,0.0,-0.0003456082195043564,470656,1.7665130144450814e-05,457.74022006988525,0.0011504297144711018,1763260542.8013282,0.587367057800293,,-0.34813475608825684,
4813,1.1436641216278076e-06,4.999339580535889e-06,1094.0,0.0,-0.0003094673156738281,471040,1.7434715118724853e-05,458.07284665107727,0.0017009810544550419,1763260543.1339548,0.5561144351959229,,0.4825401306152344,
