_timestamp,losses/policy_loss,losses/value_loss,losses/approx_kl,losses/old_approx_kl,charts/episodic_length,losses/entropy,losses/clipfrac,_step,losses/explained_variance,global_step,charts/SPS,_runtime,charts/learning_rate,charts/episodic_return
1763260552.3523328,0.007242593914270401,599.0433959960938,0.000696992501616478,0.002564338967204094,,0.5307697057723999,0.0,3011,-0.00014352798461914062,277120,640.0,461.41578674316406,0.00013379416486714035,
1763260556.84405,-0.0013016685843467712,684.7559204101562,3.4281983971595764e-05,-0.00196053646504879,,0.544736921787262,0.0,3051,-0.0003312826156616211,281216,642.0,465.9075038433075,0.0001313364045927301,
1763260557.088984,-0.01362040638923645,0.00027789216255769134,0.0010792575776576996,0.005522020161151886,,0.5270869135856628,0.0,3053,-0.060329556465148926,281472,643.0,466.15243792533875,0.00013118279457557946,
1763260558.5146825,-0.0034260638058185577,0.004098183009773493,0.00044762808829545975,-0.0053335996344685555,,0.5074142813682556,0.0,3066,-0.3861269950866699,282752,643.0,467.5781364440918,0.00013041474448982626,
1763260558.9292562,0.0014213845133781433,648.65869140625,9.255390614271164e-05,0.001206141896545887,,0.592956006526947,0.0,3070,-4.100799560546875e-05,283136,644.0,467.9927101135254,0.0001301843294641003,
1763260560.4392548,-9.125843644142151e-05,0.00025537595502100885,4.148948937654495e-05,0.000617331825196743,,0.5416325926780701,0.0,3083,-0.18681597709655762,284544,645.0,469.5027086734772,0.00012933947436977178,
1763260562.1438124,-0.006683718413114548,0.00019628560403361917,0.0006321156397461891,-0.000476607121527195,,0.5925023555755615,0.0,3098,0.004976868629455566,286080,646.0,471.207266330719,0.00012841781426686794,
1763260562.7313054,0.0022667348384857178,0.0002894754579756409,0.00010587181895971298,-0.0001123594120144844,,0.5904252529144287,0.0,3103,-0.14083921909332275,286592,646.0,471.79475927352905,0.00012811059423256665,
1763260565.405508,7.240474224090576e-05,0.00012934746337123215,3.7563033401966095e-05,-0.0011191247031092644,,0.5626786947250366,0.0,3127,0.1657434105873108,289024,648.0,474.4689619541168,0.00012665129906963557,
1763260565.5632946,-0.000530686229467392,324.114013671875,5.614385008811951e-05,0.0011586993932724,,0.461725652217865,0.0,3129,-0.0001308917999267578,289152,648.0,474.62674856185913,0.00012657449406106025,
1763260566.9252641,-0.0022707954049110413,0.000769626465626061,0.001979130320250988,0.013058005832135677,,0.5528535842895508,0.0,3141,-1.846846342086792,290432,649.0,475.9887180328369,0.00012580645852722228,
1763260567.0897715,,,,,500.0,,,3143,,290618,,476.1532254219055,,500.0
1763260567.4708946,-0.0018619392067193985,0.000340474332915619,0.0001459037885069847,0.00021266471594572067,,0.5651744604110718,0.0,3146,-1.2146906852722168,290944,649.0,476.534348487854,0.000125499238492921,
1763260570.0285597,-0.00036419928073883057,0.00029086106223985553,0.00040140002965927124,-0.0018027927726507187,,0.5913016200065613,0.0,3170,-0.05640053749084473,293376,651.0,479.0920135974884,0.0001240399433299899,
1763260571.3739219,-0.001595526933670044,304.0132751464844,0.00019227247685194016,-0.0021866681054234505,,0.5660834312438965,0.0,3183,-0.0002790689468383789,294656,651.0,480.4373757839203,0.0001232718932442367,
1763260571.9014285,-0.0007095076143741608,336.9947204589844,1.3901852071285248e-05,0.001649009995162487,,0.5758280754089355,0.0,3188,-0.00010859966278076172,295168,652.0,480.9648823738098,0.00012296467320993543,
1763260574.886922,,,,,500.0,,,3217,,298118,,483.9503757953644,,500.0
1763260575.590702,0.002058267593383789,0.00045986840268597007,0.00016850139945745468,-0.00085416529327631,,0.4502898156642914,0.0,3224,-0.431693434715271,298880,655.0,484.65415596961975,0.00012073732796125114,
1763260577.555643,0.0063744112849235535,0.0004839989123865962,0.0002833167091012001,-0.0012771254405379295,,0.5885580778121948,0.0,3247,0.16109895706176758,301056,657.0,486.6190969944,0.0001194316428154707,
1763260577.7784927,0.007838541641831398,459.2320861816406,0.0002084542065858841,-0.002471931278705597,,0.5424407124519348,0.0,3250,-0.00027489662170410156,301312,657.0,486.8419466018677,0.00011927803279832006,
1763260577.9984713,-0.00348837673664093,0.00029671587981283665,0.0007905224338173866,0.00876844022423029,,0.461719274520874,0.0,3252,0.06389886140823364,301568,657.0,487.0619251728058,0.00011912442278116941,
1763260578.2563026,-0.006763208657503128,522.941162109375,0.00017408467829227448,-0.0025936998426914215,,0.5401246547698975,0.0,3255,-0.00041806697845458984,301824,657.0,487.31975650787354,0.00011897081276401877,
1763260578.5993555,,,,,500.0,,,3259,,302244,,487.66280937194824,,500.0
1763260579.8427818,-0.001574009656906128,0.0002777296758722514,0.00029658619314432144,0.00439766701310873,,0.5431010723114014,0.0,3272,0.10036778450012207,303616,659.0,488.90623569488525,0.00011789554264396429,
1763260580.178554,-0.006828412413597107,0.00020746771770063788,0.002141387201845646,0.008406306616961956,,0.5055325031280518,0.0,3275,-0.014213085174560547,304000,659.0,489.24200797080994,0.00011766512761823833,
1763260580.32392,0.0005197003483772278,0.00036787858698517084,0.00023481622338294983,0.0024057235568761826,,0.5597137808799744,0.0,3276,0.004260003566741943,304128,659.0,489.38737392425537,0.00011758832260966301,
1763260582.1537628,-0.004613637924194336,0.0001866596139734611,0.00020958669483661652,-0.0013712048530578613,,0.5482608079910278,0.0,3296,-0.32841694355010986,306176,661.0,491.2172167301178,0.0001163594497484155,
1763260582.412862,-0.003982527181506157,0.004023075569421053,0.00018552318215370178,-0.0006096214056015015,,0.5627930760383606,0.0,3299,-0.7325479984283447,306432,661.0,491.4763159751892,0.00011620583973126486,
1763260585.9650314,-0.01110079139471054,0.0034721193369477987,0.0011970316991209984,-0.024432700127363205,,0.5794515609741211,0.0,3338,0.1620945930480957,310400,665.0,495.02848529815674,0.00011382488446542993,
1763260587.1275237,,,,,500.0,,,3351,,311744,,496.1909775733948,,500.0
1763260587.6987417,0.00012292712926864624,658.1800537109375,2.6868656277656555e-06,0.00041993986815214157,,0.564263105392456,0.0,3357,-0.0004630088806152344,312320,666.0,496.7621955871582,0.00011267280933680013,
1763260588.0293443,0.00015100836753845215,0.00016411973047070205,0.00013041403144598007,-0.0007927743718028069,,0.5659937858581543,0.0,3360,0.30924564599990845,312704,667.0,497.0927982330322,0.00011244239431107417,
1763260591.465085,0.0005548670887947083,0.0003463665198069066,1.2680888175964355e-05,-0.001507677137851715,,0.543293297290802,0.0,3398,0.04301285743713379,316544,670.0,500.52853894233704,0.00011013825132977217,
1763260591.6943305,-0.008470620959997177,583.38916015625,0.0006176205351948738,0.0005358615890145302,,0.5411791801452637,0.0,3401,-0.00023233890533447266,316800,670.0,500.75778436660767,0.00010998464131262153,
1763260592.171558,-0.001610850915312767,565.171630859375,8.689798414707184e-05,-0.0015869773924350739,,0.4901823103427887,0.0,3406,-0.0007838010787963867,317312,671.0,501.2350118160248,0.00010967742127832025,
1763260592.282039,0.0003622770309448242,0.0031911730766296387,0.00013122614473104477,0.002443055622279644,,0.5922022461891174,0.0,3407,0.059117674827575684,317440,671.0,501.34549283981323,0.00010960061626974493,
1763260593.4217272,0.0011779572814702988,0.00028029194800183177,0.0001062639057636261,0.00017100945115089417,,0.5208064317703247,0.0,3419,0.06399083137512207,318720,672.0,502.48518109321594,0.00010883256618399173,
1763260594.0100472,-0.0009796321392059326,342.9903259277344,0.00021600350737571716,-0.0038880985230207443,,0.5589324235916138,0.0,3426,-0.0002493858337402344,319360,672.0,503.0735011100769,0.00010844854114111513,
1763260594.2287796,0.0061904266476631165,0.0005881055840291083,0.00036674272269010544,0.00564467441290617,,0.47992077469825745,0.0,3428,-1.3705337047576904,319616,673.0,503.29223346710205,0.00010829493112396449,
1763260594.9271135,0.0032096747308969498,0.004454825539141893,0.0001249518245458603,0.005323223769664764,,0.5737853646278381,0.0,3435,-0.4138200283050537,320384,673.0,503.990567445755,0.00010783410107251257,
1763260596.5068834,-0.0016121193766593933,0.004193911328911781,3.627687692642212e-05,-0.0017237253487110138,,0.5030161738395691,0.0,3450,-0.33664870262145996,321920,674.0,505.5703372955322,0.00010691244096960872,
1763260596.6426194,-0.007574319839477539,0.0005357537302188575,0.0006519332528114319,0.01473501417785883,,0.49829694628715515,0.0,3451,0.13581979274749756,322048,674.0,505.70607328414917,0.0001068356359610334,
1763260597.8444088,0.0021496163681149483,0.00019878816965501755,0.00027135666459798813,0.0004261275753378868,,0.5436791181564331,0.0,3462,-0.07018613815307617,323200,675.0,506.90786266326904,0.00010614439088385552,
1763260599.3407216,-0.01793161779642105,0.0004250729689374566,0.0005738623440265656,0.0027873311191797256,,0.49103325605392456,0.0,3476,0.09835708141326904,324608,676.0,508.40417551994324,0.000105299535789527,
1763260599.5991163,0.0010269582271575928,346.5081787109375,0.00043186917901039124,0.005885975435376167,,0.49265187978744507,0.0,3479,4.017353057861328e-05,324864,676.0,508.6625702381134,0.00010514592577237636,
1763260601.520251,-0.0035804584622383118,759.4673461914062,0.000431302934885025,-0.002170715481042862,,0.5079237222671509,0.0,3498,-0.00039780139923095703,326784,677.0,510.5837049484253,0.00010399385791970417,
1763260602.062286,0.0015280172228813171,704.613037109375,0.00013343524187803268,-0.0003451099619269371,,0.4442497491836548,0.0,3503,-0.0005228519439697266,327296,678.0,511.12573981285095,0.00010368663788540289,
1763260603.1410463,-0.0007886458188295364,357.39801025390625,0.00012244842946529388,0.0021287407726049423,,0.4524878263473511,0.0,3513,-0.00027060508728027344,328320,678.0,512.2045001983643,0.00010307219781680033,
1763260604.406618,-0.0015166029334068298,0.000448654405772686,0.0009268922731280327,0.006384090520441532,,0.5201612114906311,0.0,3525,-0.031509995460510254,329600,679.0,513.4700720310211,0.00010230414773104712,
1763260605.5781791,9.442120790481567e-05,411.226806640625,1.8719583749771118e-07,9.40198078751564e-05,,0.52977454662323,0.0,3537,-0.0001583099365234375,330752,680.0,514.6416330337524,0.00010161290265386924,
1763260607.3412561,0.002187047153711319,0.00032716189161874354,0.0009280173107981682,0.014752828516066074,,0.5226159691810608,0.0,3554,0.12344056367874146,332544,681.0,516.4047100543976,0.00010053763253381476,
1763260607.4676263,-0.003955721855163574,0.00025490898406133056,0.0017921915277838707,0.024692900478839874,,0.4974866509437561,0.0,3555,0.06859230995178223,332672,681.0,516.5310802459717,0.00010046082752523944,
1763260609.4833465,,,,,500.0,,,3576,,334744,,518.5468003749847,,500.0
1763260609.7323623,-0.0004192320629954338,0.0032188580371439457,6.294809281826019e-06,-0.00010681618005037308,,0.5351724624633789,0.0,3578,0.14432597160339355,334976,683.0,518.7958161830902,9.907834464684129e-05,
1763260610.0066493,,,,,500.0,,,3581,,335244,,519.0701031684875,,500.0
1763260610.9578109,,,,,500.0,,,3589,,336244,,520.0212647914886,,500.0
1763260613.476071,9.5367431640625e-06,0.0002552535734139383,1.2043863534927368e-05,-9.216926991939545e-05,,0.5109497308731079,0.0,3613,-0.014214754104614258,338688,685.0,522.5395247936249,9.6850999398157e-05,
1763260614.3980608,0.004394263029098511,0.0003550175460986793,0.00015783775597810745,-0.005612594075500965,,0.5344299077987671,0.0,3622,0.005123317241668701,339584,686.0,523.46151471138,9.631336433812976e-05,
1763260616.2503688,0.0019423812627792358,0.0037698857486248016,0.00022420566529035568,-0.011364406906068325,,0.5548560619354248,0.0,3640,-0.6620240211486816,341376,687.0,525.3138227462769,9.523809421807528e-05,
1763260617.9304097,-0.003812946379184723,0.00044113886542618275,8.712708950042725e-05,0.002223411574959755,,0.5376049280166626,0.0,3656,-0.21231234073638916,343040,688.0,526.9938635826111,9.423962910659611e-05,
1763260619.2953086,-0.0004558190703392029,255.00933837890625,2.1359883248806e-05,-0.0005114255473017693,,0.5870935916900635,0.0,3669,-6.866455078125e-05,344320,688.0,528.3587625026703,9.347157902084291e-05,
1763260620.3168511,0.00455736368894577,493.3751220703125,0.00034318864345550537,-9.333714842796326e-06,,0.489353209733963,0.0,3679,-0.00012028217315673828,345344,689.0,529.3803050518036,9.285714622819796e-05,
1763260620.7287343,,,,,500.0,,,3683,,345744,,529.792188167572,,500.0
1763260620.8584545,-0.0004536844789981842,473.7038879394531,1.316796988248825e-05,-0.00039630476385354996,,0.561842679977417,0.0,3684,-5.4001808166503906e-05,345856,689.0,529.9219083786011,9.254992619389668e-05,
1763260623.8016782,0.004752729088068008,0.00025779582210816443,0.0003923960030078888,0.0017854627221822739,,0.5706172585487366,0.0,3711,-0.255873441696167,348672,691.0,532.8651320934296,9.086021600523964e-05,
1763260623.9586504,-0.0012496113777160645,765.3810424804688,3.300514072179794e-05,0.0010567056015133858,,0.5915319919586182,0.0,3713,-7.033348083496094e-06,348800,691.0,533.0221042633057,9.078341099666432e-05,
1763260624.2189596,-0.013875667005777359,0.0005739860935136676,0.0008286088705062866,-0.0009099971503019333,,0.5622327327728271,0.0,3715,-0.07888031005859375,349056,691.0,533.282413482666,9.062980097951367e-05,
1763260625.9629686,-0.00441628135740757,0.0003674415056593716,0.0002178596332669258,-0.00296610314399004,,0.5461450219154358,0.0,3731,-0.5277144908905029,350720,692.0,535.0264225006104,8.963133586803451e-05,
1763260626.2541587,-0.0005586221814155579,0.003124041948467493,8.158758282661438e-05,-0.0011764485388994217,,0.4803750216960907,0.0,3734,-0.07555150985717773,350976,692.0,535.3176126480103,8.947772585088387e-05,
1763260628.5554373,,,,,500.0,,,3755,,353244,,537.6188912391663,,500.0
1763260630.6926858,-0.00020881742238998413,0.0003258399374317378,2.053193747997284e-05,0.00023090839385986328,,0.5829074382781982,0.0,3775,-0.028726696968078613,355328,695.0,539.756139755249,8.68663628352806e-05,
1763260631.022769,-0.02369215339422226,0.0030345795676112175,0.0023516565561294556,-0.00019158609211444855,,0.5334333777427673,0.0,3779,0.21811342239379883,355712,695.0,540.0862228870392,8.663594780955464e-05,
1763260633.4015727,,,,,500.0,,,3804,,358215,,542.4650266170502,,500.0
1763260633.7809358,0.004813499748706818,0.0006204290548339486,0.0015703067183494568,0.006665138527750969,,0.5540991425514221,0.0,3807,-0.156982421875,358528,697.0,542.8443896770477,8.494623762089759e-05,
1763260637.8659306,0.0002698749303817749,0.00035222136648371816,0.00026977621018886566,0.00266251340508461,,0.5561081171035767,0.0,3847,-0.01623058319091797,362624,699.0,546.929384469986,8.248847734648734e-05,
1763260641.0350277,,,,,500.0,,,3879,,365733,,550.0984816551208,,500.0
1763260641.5374823,3.1441450119018555e-06,0.0003156375605612993,0.0003825994208455086,0.0064258212223649025,,0.5703262090682983,0.0,3883,0.24099242687225342,366208,701.0,550.6009361743927,8.033794438233599e-05,
1763260641.5469427,,,,,500.0,,,3884,,366233,,550.6103966236115,,500.0
1763260641.8938909,-0.0011425325646996498,0.000502719369251281,4.0597282350063324e-05,0.0004905285313725471,,0.5542283058166504,0.0,3887,-0.10585272312164307,366592,701.0,550.9573447704315,8.010752935661003e-05,
1763260642.2781339,0.0019328370690345764,0.002139259595423937,0.00015926919877529144,0.002942211925983429,,0.5545349717140198,0.0,3891,-0.08027982711791992,366976,701.0,551.3415877819061,7.987711433088407e-05,
1763260642.9739223,,,,,500.0,,,3898,,367733,,552.03737616539,,500.0
1763260644.4048743,0.0002384483814239502,582.1055908203125,7.293187081813812e-05,-0.0008038394153118134,,0.5804629325866699,0.0,3912,-7.617473602294922e-05,369024,702.0,553.4683282375336,7.864823419367895e-05,
1763260644.7881796,-0.0009119845926761627,0.0003256270138081163,4.5280903577804565e-05,0.0005398392677307129,,0.5936805009841919,0.0,3915,-0.062442779541015625,369408,703.0,553.8516335487366,7.841781916795298e-05,
1763260646.1419132,0.0013788342475891113,0.0029547708109021187,0.0003330456092953682,0.0061271945014595985,,0.5643890500068665,0.0,3928,-0.026834964752197266,370688,703.0,555.2053670883179,7.764976908219978e-05,
1763260647.8871782,-0.0059423260390758514,0.00023541769769508392,0.0005004676058888435,0.003558696247637272,,0.5816062688827515,0.0,3944,0.0034061670303344727,372352,704.0,556.9506320953369,7.665130397072062e-05,
1763260647.924006,,,,,500.0,,,3945,,372457,,556.987459897995,,500.0
1763260648.0158038,-0.0037153568118810654,553.1016845703125,0.00025475211441516876,0.0001085922122001648,,0.5729525685310364,0.0,3946,7.748603820800781e-05,372480,704.0,557.0792577266693,7.65744989621453e-05,
1763260648.963755,-0.003484971821308136,0.0003002821758855134,0.0007550092414021492,0.011073174886405468,,0.5404642224311829,0.0,3954,0.1350582242012024,373376,705.0,558.0272088050842,7.603686390211806e-05,
1763260649.9047725,-0.0001607164740562439,0.00044745515333488584,0.00013199541717767715,0.0024713827297091484,,0.587785005569458,0.0,3963,-0.02703273296356201,374272,705.0,558.9682264328003,7.549922884209082e-05,
1763260650.571739,-9.47713851928711e-06,0.00028517108876258135,0.00014853477478027344,-0.0037531498819589615,,0.5664363503456116,0.0,3969,-0.31706464290618896,374912,705.0,559.6351928710938,7.511520379921421e-05,
1763260651.733286,,,,,500.0,,,3981,,376055,,560.7967398166656,,500.0
1763260651.9713166,-0.0012526493519544601,0.003367701778188348,3.512576222419739e-05,0.00156329944729805,,0.5989304780960083,0.0,3983,-0.09651994705200195,376192,706.0,561.034770488739,7.434716098941863e-05,
1763260653.3969846,0.00012762285768985748,833.623046875,9.506940841674805e-06,-4.5647844672203064e-05,,0.5522336363792419,0.0,3997,1.4901161193847656e-05,377600,707.0,562.4604384899139,7.35023058950901e-05,
1763260656.0070536,9.83700156211853e-05,0.00029934608028270304,6.838701665401459e-05,0.00028106197714805603,,0.6197863817214966,0.0,4020,0.008472204208374023,380032,708.0,565.0705075263977,7.204301073215902e-05,
1763260660.0984404,,,,,500.0,,,4059,,383930,,569.1618943214417,,500.0
1763260663.0590837,,,,,500.0,,,4087,,386770,,572.122537612915,,500.0
1763260663.5406692,-0.00939054787158966,0.0004102054226677865,0.0003574509173631668,-0.0017396230250597,,0.6038805246353149,0.0,4091,-0.11989331245422363,387200,711.0,572.6041231155396,6.77419375278987e-05,
1763260664.8652265,,,,,500.0,,,4105,,388495,,573.9286804199219,,500.0
1763260665.364407,-0.0018747858703136444,0.0005109130870550871,2.437736839056015e-05,-0.0002931645140051842,,0.5784673690795898,0.0,4109,-0.00677490234375,388992,712.0,574.4278609752655,6.666666740784422e-05,
1763260665.9253325,0.0005122870206832886,0.0004537879431154579,4.215724766254425e-05,-0.0027390439063310623,,0.6095690727233887,0.0,4115,0.024558186531066895,389504,712.0,574.9887864589691,6.635944737354293e-05,
1763260666.2365496,,,,,195.0,,,4119,,389811,,575.300003528595,,195.0
1763260668.4415932,,,,,37.0,,,4144,,391943,,577.505047082901,,37.0
1763260669.0286148,-0.0006924644112586975,0.0036500077694654465,6.195809692144394e-05,-0.00047354307025671005,,0.5922282338142395,0.0,4150,-0.017410755157470703,392576,714.0,578.0920686721802,6.451612716773525e-05,
1763260670.6006129,,,,,500.0,,,4168,,394279,,579.6640667915344,,500.0
1763260672.0724874,,,,,500.0,,,4184,,395888,,581.1359412670135,,500.0
1763260673.0420713,,,,,500.0,,,4194,,396888,,582.1055252552032,,500.0
1763260673.5428445,,,,,500.0,,,4199,,397388,,582.6062984466553,,500.0
1763260676.023196,-0.007940482348203659,0.0012161131016910076,0.00029178615659475327,0.0009229341521859169,,0.5079774260520935,0.0,4224,-0.720483660697937,399872,718.0,585.0866498947144,6.013824895489961e-05,
1763260676.5116541,0.0034928694367408752,0.0009088272345252335,0.0003079138696193695,-0.0017333421856164932,,0.5675607323646545,0.0,4229,0.04648023843765259,400384,718.0,585.5751080513,5.983102892059833e-05,
1763260677.8247242,0.0030306801199913025,367.97869873046875,4.166923463344574e-05,0.0021303221583366394,,0.572292149066925,0.0,4243,-8.177757263183594e-05,401664,719.0,586.8881781101227,5.9062978834845126e-05,
1763260678.2138033,-0.0015595611184835434,0.0006009912467561662,2.513732761144638e-05,0.0007808608934283257,,0.5702371597290039,0.0,4246,0.016982614994049072,402048,719.0,587.2772572040558,5.8832563809119165e-05,
1763260678.767118,,,,,500.0,,,4252,,402642,,587.8305718898773,,500.0
1763260678.9987562,0.0005269460380077362,0.002672328148037195,1.705065369606018e-05,0.0008551403880119324,,0.6005553007125854,0.0,4254,0.0595056414604187,402816,719.0,588.0622100830078,5.837173739564605e-05,
1763260679.1477897,-0.0018184259533882141,0.0007863577920943499,0.00021424517035484314,0.0029810164123773575,,0.5614640712738037,0.0,4255,0.009207546710968018,402944,719.0,588.2112436294556,5.829493238707073e-05,
1763260680.9047425,-6.81653618812561e-05,574.7828369140625,8.929800242185593e-05,0.0011753058061003685,,0.5913242101669312,0.0,4273,-2.9325485229492188e-05,404736,720.0,589.9681963920593,5.721966226701625e-05,
1763260681.2793126,-0.0028338581323623657,0.00042729824781417847,5.6721270084381104e-05,0.0036252010613679886,,0.6247051954269409,0.0,4276,-0.03856217861175537,405120,721.0,590.3427665233612,5.6989247241290286e-05,
1763260681.289231,,,,,500.0,,,4277,,405142,,590.3526849746704,,500.0
1763260681.4108608,-0.0005945190787315369,276.7286376953125,3.432855010032654e-05,-0.0005686413496732712,,0.5942707061767578,0.0,4278,-7.18832015991211e-05,405248,721.0,590.4743146896362,5.6912442232714966e-05,
1763260682.4093947,-0.001382533460855484,0.0023360680788755417,3.785267472267151e-05,0.0030627641826868057,,0.6208659410476685,0.0,4288,-0.28077232837677,406272,721.0,591.4728486537933,5.6298002164112404e-05,
1763260682.634275,-0.0037063993513584137,0.0005800754297524691,0.00019572582095861435,0.002636074088513851,,0.5469419956207275,0.0,4290,0.05886638164520264,406528,721.0,591.6977288722992,5.6144392146961764e-05,
1763260682.7566936,0.0008504502475261688,382.73681640625,9.424891322851181e-05,0.0032523619011044502,,0.516369640827179,0.0,4292,-7.450580596923828e-05,406656,721.0,591.8201475143433,5.606758713838644e-05,
1763260685.0327764,,,,,500.0,,,4314,,408905,,594.0962302684784,,500.0
1763260685.574209,-0.0007274281233549118,0.0006074548582546413,0.00014163274317979813,0.0019070925191044807,,0.5785302519798279,0.0,4318,0.06997501850128174,409344,723.0,594.6376628875732,5.4454685596283525e-05,
1763260688.3969626,-0.00023539364337921143,0.000568503572139889,9.82917845249176e-06,-0.0008022189140319824,,0.5647579431533813,0.0,4346,0.06411170959472656,412160,724.0,597.4604165554047,5.276497540762648e-05,
1763260690.3232267,,,,,500.0,,,4366,,414188,,599.3866806030273,,500.0
1763260690.9534876,-0.001818150281906128,658.5298461914062,2.2854655981063843e-05,-0.0017695911228656769,,0.6213317513465881,0.0,4372,-0.0001367330551147461,414720,725.0,600.0169415473938,5.122887887409888e-05,
1763260691.4490457,-0.003095485270023346,595.6736450195312,5.4838135838508606e-05,-0.0009732339531183243,,0.6292791366577148,0.0,4377,-6.103515625e-05,415232,725.0,600.5124995708466,5.09216588397976e-05,
1763260691.5737348,6.668269634246826e-06,0.0023416762705892324,0.00012094434350728989,-0.0008433675393462181,,0.5756780505180359,0.0,4378,0.22430849075317383,415360,725.0,600.6371886730194,5.084485383122228e-05,
1763260692.4475563,0.0006069764494895935,610.0994262695312,5.2111223340034485e-05,0.0002577453851699829,,0.6024758219718933,0.0,4387,-0.00023305416107177734,416256,726.0,601.5110101699829,5.030721877119504e-05,
1763260693.3022814,,,,,500.0,,,4396,,417188,,602.3657352924347,,500.0
1763260694.9825451,-0.0017764866352081299,0.0034613728057593107,3.32072377204895e-05,0.0003453381359577179,,0.5903716087341309,0.0,4413,0.10455167293548584,418944,727.0,604.0459990501404,4.869431722909212e-05,
1763260695.2300525,0.0003597009927034378,0.0011696203146129847,3.2784417271614075e-05,0.00044461339712142944,,0.605567216873169,0.0,4415,-0.10901367664337158,419200,728.0,604.2935063838959,4.854070721194148e-05,
1763260698.8994715,-0.0007562786340713501,471.63812255859375,3.984011709690094e-05,-0.0007418058812618256,,0.577455461025238,0.0,4456,-2.5033950805664062e-06,423296,730.0,607.9629254341125,4.608295057551004e-05,
1763260700.1619232,0.0012308359146118164,419.20819091796875,6.691552698612213e-06,-0.0012952806428074837,,0.5739364624023438,0.0,4470,-3.552436828613281e-05,424704,731.0,609.2253770828247,4.523809548118152e-05,
1763260700.970764,0.0013220049440860748,0.0005463814013637602,4.424341022968292e-05,0.0018464960157871246,,0.5636293888092041,0.0,4478,-0.02346670627593994,425600,731.0,610.0342178344727,4.4700460421154276e-05,
1763260701.0839126,9.49520617723465e-05,715.0214233398438,5.066394805908203e-07,2.3029744625091553e-05,,0.5738889575004578,0.0,4480,-0.0003573894500732422,425728,731.0,610.1473665237427,4.4623655412578955e-05,
1763260702.01308,0.00030369311571121216,398.1031494140625,1.5944242477416992e-06,0.0006293896585702896,,0.5632714629173279,0.0,4492,-0.0005524158477783203,426752,732.0,611.0765337944031,4.400921534397639e-05,
1763260702.378168,,,,,500.0,,,4496,,427235,,611.4416220188141,,500.0
1763260702.6057649,-0.005079214461147785,0.001991391647607088,0.00013265665620565414,0.0011719753965735435,,0.5375459790229797,0.0,4498,-0.024237394332885742,427392,732.0,611.6692187786102,4.362519030109979e-05,
1763260704.546325,-0.0004618316888809204,0.0008050936739891768,7.62157142162323e-05,0.0013446863740682602,,0.5734807848930359,0.0,4520,-0.14420557022094727,429568,734.0,613.609778881073,4.2319508793298155e-05,
1763260704.7218843,,,,,500.0,,,4522,,429749,,613.7853381633759,,500.0
1763260704.9309876,0.003537580370903015,0.002117311814799905,6.348080933094025e-05,0.004786914214491844,,0.5891867280006409,0.0,4524,-0.4246635437011719,429952,734.0,613.9944415092468,4.2089093767572194e-05,
1763260705.0440598,-0.0017359405755996704,0.0010714977979660034,6.754323840141296e-05,-0.0006168186664581299,,0.5756120681762695,0.0,4525,-1.8502418994903564,430080,734.0,614.107513666153,4.2012288758996874e-05,
1763260705.1617718,-0.003093935549259186,489.607421875,6.621610373258591e-05,0.00018431339412927628,,0.5303615927696228,0.0,4527,0.001268148422241211,430208,734.0,614.225225687027,4.1935483750421554e-05,
1763260705.5275683,,,,,500.0,,,4531,,430635,,614.5910222530365,,500.0
1763260705.7779255,0.00037555769085884094,0.0017831617733463645,2.836901694536209e-05,0.0002668788656592369,,0.5688621401786804,0.0,4533,0.12247425317764282,430848,734.0,614.841379404068,4.155145870754495e-05,
1763260705.8868976,-0.004450809210538864,0.0010193093912675977,4.567950963973999e-05,0.0006770119071006775,,0.5898292660713196,0.0,4534,-0.27350878715515137,430976,734.0,614.9503514766693,4.147465369896963e-05,
1763260707.7302577,,,,,500.0,,,4555,,433111,,616.7937116622925,,500.0
1763260708.3964942,-0.00013265758752822876,0.0021546026691794395,1.300126314163208e-06,-8.238479495048523e-06,,0.6129090785980225,0.0,4562,-0.09372425079345703,433792,736.0,617.4599480628967,3.9784947148291394e-05,
1763260709.6461582,-0.0013653337955474854,538.7905883789062,3.310851752758026e-06,0.00018498394638299942,,0.5965487360954285,0.0,4576,-0.00010192394256591797,435200,737.0,618.7096121311188,3.894009205396287e-05,
1763260713.1131196,0.001188136637210846,0.000694765942171216,2.2310763597488403e-05,-0.00011305324733257294,,0.5694680213928223,0.0,4613,-0.5363459587097168,439040,739.0,622.1765735149384,3.663594543468207e-05,
1763260714.1479568,0.0003604516386985779,612.4933471679688,1.552421599626541e-05,-0.0007636183872818947,,0.5834203362464905,0.0,4626,-0.0004411935806274414,440192,740.0,623.2114107608795,3.594470035750419e-05,
1763260714.9530895,,,,,500.0,,,4635,,441183,,624.0165433883667,,500.0
1763260715.5133827,0.0004422888159751892,583.9249877929688,3.0687078833580017e-06,0.00029800739139318466,,0.5211353898048401,0.0,4641,2.491474151611328e-05,441728,741.0,624.5768365859985,3.5023040254600346e-05,
1763260715.8423598,-0.00034938380122184753,0.0009318387601524591,2.60770320892334e-06,5.686469376087189e-05,,0.5194361805915833,0.0,4644,-0.49986541271209717,442112,741.0,624.9058136940002,3.4792625228874385e-05,
1763260717.2610965,,,,,18.0,,,4661,,443701,,626.3245503902435,,18.0
