losses/old_approx_kl,losses/policy_loss,losses/value_loss,_runtime,losses/clipfrac,_step,charts/episodic_return,losses/entropy,losses/explained_variance,global_step,losses/approx_kl,_timestamp,charts/SPS,charts/learning_rate,charts/episodic_length
-0.0027971453964710236,0.0047698915004730225,667.0365600585938,182.88257765769958,0.0,1903,,0.547378659248352,-0.0004373788833618164,167296,0.00020877458155155182,1763260233.8595426,1066.0,0.00019969277491327375,
0.0021154899150133133,-0.012049742043018341,0.00023833422164898366,183.22606420516968,0.0,1906,,0.486944317817688,-0.008358597755432129,167680,0.0016280841082334518,1763260234.2030292,1066.0,0.0001994623598875478,
-0.0014379573985934258,0.008208140730857849,276.5282287597656,184.2994945049286,0.0,1918,,0.6064352989196777,-1.8835067749023438e-05,168832,0.00027554575353860855,1763260235.2764595,1066.0,0.0001987711148103699,
-0.0062342239543795586,-0.009401904419064522,0.0004356577410362661,184.52851819992065,0.0,1920,,0.5725539326667786,-0.061086416244506836,169088,0.0022345809265971184,1763260235.5054832,1066.0,0.00019861750479321927,
-0.0022888798266649246,-0.004331408999860287,0.0013291740324348211,186.68394804000854,0.0,1945,,0.5690757632255554,-0.6155283451080322,171392,0.0009361673146486282,1763260237.660913,1066.0,0.00019723502919077873,
-0.0052867792546749115,-0.006289307028055191,0.00026671518571674824,188.00237441062927,0.0,1959,,0.562203049659729,-0.3666144609451294,172800,0.0009554587304592133,1763260238.9793394,1066.0,0.0001963901740964502,
0.013819824904203415,0.0002039000391960144,0.004785639699548483,189.33965873718262,0.0,1973,,0.4659413695335388,-1.6732728481292725,174208,0.0005586128681898117,1763260240.3166237,1066.0,0.0001955453190021217,
0.0031031938269734383,0.004102841019630432,5.7429064327152446e-05,190.52507877349854,0.0,1985,,0.5002223253250122,-0.06585752964019775,175488,0.0009633349254727364,1763260241.5020437,1066.0,0.00019477726891636848,
,,,190.99896669387817,,1991,500.0,,,176025,,1763260241.9759316,,,500.0
-0.001644936390221119,-0.00452006608247757,0.0006856170948594809,192.06201887130737,0.0,2002,,0.49633386731147766,0.0001780986785888672,177152,7.554609328508377e-05,1763260243.0389838,1066.0,0.00019377880380488932,
0.0017604939639568329,-0.0003908872604370117,0.003565749153494835,192.56069660186768,0.0,2007,,0.5062007308006287,0.12924164533615112,177664,0.0007595252245664597,1763260243.5376616,1066.0,0.00019347158377058804,
-0.00027184467762708664,-0.005361504852771759,348.66375732421875,193.39759826660156,0.0,2016,,0.4956287741661072,-6.306171417236328e-05,178560,0.00013783853501081467,1763260244.3745632,1066.0,0.0001929339487105608,
0.01043783687055111,0.008039146661758423,0.00014345844101626426,193.73983192443848,0.0,2019,,0.5048876404762268,-0.04603469371795654,178944,0.0014326274394989014,1763260244.7167969,1066.0,0.00019270353368483484,
-0.003292238339781761,-0.008693069219589233,0.00011430988524807617,194.20134115219116,0.0,2024,,0.5210912227630615,-0.10828077793121338,179456,0.0005468390882015228,1763260245.178306,1066.0,0.00019239631365053356,
-0.00047870073467493057,-0.0016705021262168884,0.002834864892065525,194.48438549041748,0.0,2027,,0.5133569240570068,-0.07512795925140381,179712,0.00014271680265665054,1763260245.4613504,1066.0,0.00019224270363338292,
0.007552488707005978,-0.006239533424377441,0.00020449471776373684,194.71169638633728,0.0,2029,,0.5413674116134644,-0.015277624130249023,179968,0.0012263646349310875,1763260245.6886613,1066.0,0.00019208909361623228,
-0.002744900994002819,-0.009381501004099846,0.00010053854930447415,195.17584896087646,0.0,2034,,0.5429214835166931,0.013252675533294678,180480,0.0005477825179696083,1763260246.152814,1066.0,0.000191781873581931,
,,,196.14248514175415,,2045,500.0,,,181525,,1763260247.11945,,,500.0
0.003363938070833683,-6.972439587116241e-05,215.6299285888672,196.74376034736633,0.0,2051,,0.48535582423210144,0.00011909008026123047,182144,0.00031029898673295975,1763260247.7207253,1066.0,0.00019078340847045183,
0.006316386163234711,-0.00900794193148613,0.004584026522934437,196.85928463935852,0.0,2052,,0.4915127158164978,-0.14799225330352783,182272,0.00044261105358600616,1763260247.8362496,1066.0,0.0001907066034618765,
0.0034075919538736343,-0.0008823871612548828,665.58203125,198.5372188091278,0.0,2070,,0.5420214533805847,-0.0003396272659301758,184064,0.0007154978811740875,1763260249.5141838,1066.0,0.00018963133334182203,
-0.001970718614757061,-0.0016594603657722473,0.004094043746590614,199.1174337863922,0.0,2076,,0.4423237442970276,-0.09556496143341064,184704,0.00018049124628305435,1763260250.0943987,1066.0,0.00018924730829894543,
-0.000334765762090683,-0.0015972144901752472,0.00013014033902436495,200.78825736045837,0.0,2093,,0.41533178091049194,-0.06357455253601074,186496,0.00018150173127651215,1763260251.7652223,1066.0,0.00018817203817889094,
,,,200.8001503944397,,2094,500.0,,,186525,,1763260251.7771153,,,500.0
-5.5662356317043304e-05,0.0002431049942970276,0.000471239211037755,203.040611743927,0.0,2117,,0.5101757049560547,-1.2418203353881836,188928,0.0008231373503804207,1763260254.0175767,1067.0,0.00018671274301595986,
0.010041571222245693,-0.013354239985346794,0.00033017437090165913,205.28993320465088,0.0,2141,,0.48586732149124146,-0.22812938690185547,191360,0.0009064739570021629,1763260256.2668982,1067.0,0.000185253462404944,
0.0032705627381801605,-0.0015420871786773205,0.0004432164132595062,205.74688339233398,0.0,2146,,0.4801965355873108,-0.0025004148483276367,191872,0.0006464589387178421,1763260256.7238483,1067.0,0.00018494624237064272,
0.001482953317463398,-0.002306506037712097,0.0001717169361654669,205.89609956741333,0.0,2147,,0.5118792057037354,-0.10844111442565918,192000,4.7258101403713226e-05,1763260256.8730645,1067.0,0.0001848694373620674,
,,,205.90711283683777,,2148,500.0,,,192025,,1763260256.8840778,,,500.0
0.00628623366355896,-0.007308371365070343,0.0036363762337714434,206.58449006080627,0.0,2155,,0.5036958456039429,-0.0014706850051879883,192768,0.00020084716379642487,1763260257.561455,1067.0,0.00018440860731061548,
,,,208.18055486679077,,2172,500.0,,,194525,,1763260259.1575198,,,500.0
0.010561459697782993,-0.009084910154342651,0.0006123504135757685,209.4460391998291,0.0,2185,,0.48614853620529175,-0.29550492763519287,195840,0.001476767472922802,1763260260.4230042,1067.0,0.0001825652871048078,
,,,210.1216197013855,,2192,500.0,,,196525,,1763260261.0985847,,,500.0
0.002770843915641308,0.0034537632018327713,613.15869140625,210.676833152771,0.0,2198,,0.4941728115081787,0.0001004934310913086,197120,7.629487663507462e-05,1763260261.653798,1067.0,0.0001817972370190546,
-0.0023907795548439026,-0.004076756536960602,0.004361356608569622,210.79277801513672,0.0,2199,,0.5217033624649048,-0.6296502351760864,197248,0.00019134581089019775,1763260261.769743,1067.0,0.00018172043201047927,
,,,211.9037733078003,,2211,500.0,,,198525,,1763260262.8807383,,,500.0
-0.0060714855790138245,-0.007839981466531754,0.0009230159339495003,212.23991131782532,0.0,2214,,0.4452788829803467,-0.30239808559417725,198784,0.0006949324160814285,1763260263.2168763,1067.0,0.00018079877190757543,
0.000706094317138195,0.004705529659986496,0.00015864909801166505,212.81140613555908,0.0,2220,,0.46172964572906494,-0.01960134506225586,199424,0.00017302576452493668,1763260263.788371,1067.0,0.00018041474686469883,
0.005884728394448757,-0.004820577800273895,0.004423247184604406,213.04330229759216,0.0,2223,,0.5149872899055481,0.02746337652206421,199680,0.00044463854283094406,1763260264.0202672,1067.0,0.0001802611368475482,
-0.010945169255137444,-0.012474197894334793,0.0002654613053891808,213.3078372478485,0.005859375,2225,,0.4771078824996948,-0.3297383785247803,199936,0.0028203725814819336,1763260264.2848022,1067.0,0.00018010752683039755,
,,,213.34004163742065,,2226,500.0,,,200025,,1763260264.3170066,,,500.0
-0.00013826880604028702,-0.0024773217737674713,591.4749755859375,213.42454028129578,0.0,2227,,0.4574282467365265,3.159046173095703e-06,200064,0.0001245671883225441,1763260264.4015052,1067.0,0.00018003072182182223,
,,,213.7925808429718,,2231,500.0,,,200525,,1763260264.7695458,,,500.0
0.003255564719438553,0.00423310324549675,0.00016826318460516632,214.25427675247192,0.0,2235,,0.46371445059776306,0.03262913227081299,200960,0.0007840525358915329,1763260265.2312417,1067.0,0.00017949308676179498,
,,,214.74104595184326,,2241,500.0,,,201525,,1763260265.718011,,,500.0
-0.0018752692267298698,-0.011730697005987167,0.0035368234384804964,215.45104122161865,0.0,2248,,0.5533242225646973,-0.04088568687438965,202240,0.0011697998270392418,1763260266.4280062,1067.0,0.00017872503667604178,
-0.003547612577676773,-0.005334191024303436,0.0001862614881247282,215.67855381965637,0.0,2250,,0.5216000080108643,-0.03969311714172363,202496,0.0004619378596544266,1763260266.6555188,1067.0,0.00017857142665889114,
-0.001191411167383194,-0.0054313987493515015,0.004327560309320688,215.90831589698792,0.0,2253,,0.5344251394271851,0.09291815757751465,202752,0.000661209225654602,1763260266.8852808,1067.0,0.0001784178166417405,
0.00024451781064271927,-0.00010357797145843506,0.0033179852180182934,217.6998805999756,0.0,2272,,0.6002776622772217,-0.10355854034423828,204672,4.827044904232025e-06,1763260268.6768456,1067.0,0.0001772657415131107,
,,,218.41913628578186,,2280,500.0,,,205525,,1763260269.3961012,,,500.0
,,,219.85329127311707,,2295,500.0,,,207025,,1763260270.8302562,,,500.0
-0.0037253517657518387,-0.002232298254966736,0.00024665307137183845,220.17867493629456,0.0,2298,,0.5177181363105774,-0.032735347747802734,207360,0.00010737217962741852,1763260271.15564,1067.0,0.00017565283633302897,
,,,221.25155925750732,,2310,500.0,,,208525,,1763260272.2285242,,,500.0
0.0008987328037619591,-0.014066288247704506,0.003316102083772421,221.4733920097351,0.0,2312,,0.5107352137565613,-0.25246739387512207,208768,0.0009976262226700783,1763260272.450357,1067.0,0.00017480798123870045,
-0.005293619818985462,-0.0020659305155277252,4.650897972169332e-05,222.07009172439575,0.0,2318,,0.5326477289199829,-0.09834575653076172,209408,0.0008139712736010551,1763260273.0470567,1067.0,0.00017442395619582385,
-0.0031206561252474785,0.006307732313871384,0.00023673768737353384,222.4134418964386,0.0,2322,,0.5522810816764832,0.03887021541595459,209792,0.00040709320455789566,1763260273.3904068,1068.0,0.0001741935411700979,
,,,222.5665419101715,,2324,500.0,,,210025,,1763260273.5435069,,,500.0
,,,223.05930733680725,,2329,500.0,,,210525,,1763260274.0362723,,,500.0
,,,224.0047001838684,,2339,500.0,,,211525,,1763260274.9816651,,,500.0
0.009521182626485825,-0.0233527310192585,0.00017262429173570126,224.43727326393127,0.03125,2343,,0.45131826400756836,0.0371209979057312,211968,0.005858798511326313,1763260275.4142382,1068.0,0.00017288787057623267,
0.0003734612837433815,0.0021460577845573425,0.00011421780800446868,224.93301939964294,0.0,2348,,0.45517200231552124,-0.15669703483581543,212480,0.00030160415917634964,1763260275.9099844,1068.0,0.0001725806505419314,
,,,225.4060845375061,,2354,500.0,,,213025,,1763260276.3830495,,,500.0
0.00018927361816167831,-0.0005777105689048767,0.00018695414473768324,226.34125876426697,0.0,2363,,0.5145642161369324,0.10360151529312134,214016,0.00010237563401460648,1763260277.3182237,1068.0,0.00017165899043902755,
-0.0007761521264910698,-0.002606429159641266,698.4945068359375,228.7148151397705,0.0,2389,,0.519981324672699,-2.2172927856445312e-05,216576,0.0002005128189921379,1763260279.69178,1068.0,0.00017012289026752114,
0.0017516985535621643,-0.0013999193906784058,555.4452514648438,229.21010375022888,0.0,2394,,0.45667117834091187,-7.152557373046875e-07,217088,2.3869797587394714e-05,1763260280.1870687,1068.0,0.00016981567023321986,
-0.0007826276123523712,-0.00038747116923332214,0.00018011084466706961,232.29007983207703,0.0,2426,,0.510567307472229,0.0089339017868042,220416,6.318651139736176e-05,1763260283.2670448,1068.0,0.00016781874001026154,
-0.0030210930854082108,-0.0014518164098262787,0.0004221526032779366,232.63740396499634,0.0,2430,,0.46507662534713745,-0.7989959716796875,220800,0.00028609298169612885,1763260283.614369,1068.0,0.00016758832498453557,
-0.0012333272024989128,-0.01880701072514057,0.0047698537819087505,234.4280641078949,0.0,2449,,0.5128573775291443,-0.06489098072052002,222720,0.0008974699303507805,1763260285.405029,1068.0,0.00016643624985590577,
0.0013238359242677689,-0.0016516828909516335,0.00023765431251376867,235.95162749290466,0.0,2465,,0.5488864183425903,-0.010877609252929688,224384,5.807727575302124e-05,1763260286.9285924,1068.0,0.0001654377847444266,
,,,238.37473940849304,,2491,500.0,,,227025,,1763260289.3517044,,,500.0
-0.004230532795190811,0.00716119259595871,0.0037994312588125467,238.57536363601685,0.0,2493,,0.46060675382614136,0.06864321231842041,227200,0.0006164498627185822,1763260289.5523286,1068.0,0.00016374807455576956,
,,,239.77220511436462,,2506,500.0,,,228525,,1763260290.74917,,,500.0
-0.0008728038519620895,-0.003216603770852089,0.00045903190039098263,240.59141564369202,0.0,2514,,0.5557918548583984,-0.0810096263885498,229376,0.00013702362775802612,1763260291.5683806,1068.0,0.00016244238940998912,
0.00844413973391056,-0.020287036895751953,0.00013395694259088486,240.7066593170166,0.0,2515,,0.4801841676235199,0.022715628147125244,229504,0.0012112557888031006,1763260291.6836243,1068.0,0.0001623655844014138,
-0.000626908615231514,0.0009059607982635498,0.0001787360233720392,241.16456246376038,0.0,2520,,0.5300762057304382,0.028087198734283447,230016,0.00020541436970233917,1763260292.1415274,1068.0,0.00016205837891902775,
0.0026362482458353043,-0.005346473306417465,0.0006838783738203347,242.34459900856018,0.0,2533,,0.48092666268348694,-0.28762030601501465,231296,0.0006574969738721848,1763260293.321564,1069.0,0.00016129032883327454,
,,,242.9859173297882,,2540,500.0,,,232025,,1763260293.9628823,,,500.0
-0.0006840676069259644,-0.0020679906010627747,0.0034455289132893085,243.67716312408447,0.0,2547,,0.49479377269744873,-0.03041219711303711,232704,6.343238055706024e-05,1763260294.654128,1068.0,0.00016044547373894602,
,,,245.81340622901917,,2570,500.0,,,235025,,1763260296.7903712,,,500.0
-0.0011382624506950378,-0.0009275805205106735,86.37419128417969,245.92137122154236,0.0,2571,,0.5388684272766113,-5.602836608886719e-06,235136,0.00013884715735912323,1763260296.8983362,1069.0,0.00015898617857601494,
-0.0002954872325062752,-0.000531952828168869,255.59898376464844,246.3773694038391,0.0,2576,,0.5234413146972656,-1.1086463928222656e-05,235648,9.66247171163559e-06,1763260297.3543344,1069.0,0.00015867895854171365,
0.004938783124089241,0.0010906867682933807,0.0010879785986617208,246.49107027053833,0.0,2577,,0.5907866954803467,0.012811779975891113,235776,2.9167160391807556e-05,1763260297.4680352,1069.0,0.00015860215353313833,
-0.005204059183597565,-0.0018333643674850464,0.00013685389421880245,249.45440649986267,0.0,2608,,0.593275785446167,-0.007414340972900391,238976,9.124726057052612e-05,1763260300.4313715,1069.0,0.00015668202831875533,
-0.004936797544360161,-0.003387078642845154,645.8714599609375,249.57069659233093,0.0,2610,,0.5749059915542603,3.0994415283203125e-06,239104,0.00016865134239196777,1763260300.5476615,1069.0,0.00015660522331018,
,,,251.40022730827332,,2630,500.0,,,241136,,1763260302.3771923,,,500.0
-0.0016402555629611015,0.0024086013436317444,824.7329711914062,251.9645538330078,0.0,2636,,0.5778834819793701,-1.919269561767578e-05,241664,0.0001401742920279503,1763260302.9415188,1069.0,0.0001550691231386736,
-0.0007601287215948105,-0.003018602728843689,0.00037487156805582345,252.91508960723877,0.0,2646,,0.6018127202987671,-0.04095423221588135,242688,0.00024263374507427216,1763260303.8920546,1069.0,0.00015445468307007104,
,,,252.93808031082153,,2647,500.0,,,242751,,1763260303.9150453,,,500.0
-0.0003015054389834404,0.0005064681172370911,552.493896484375,253.03161120414734,0.0,2648,,0.6079301834106445,2.384185791015625e-06,242816,4.6298839151859283e-05,1763260304.0085762,1069.0,0.00015437787806149572,
0.0012987339869141579,0.004644058644771576,550.2334594726562,254.94635605812073,0.0,2668,,0.5778284072875977,4.2498111724853516e-05,244864,8.464325219392776e-05,1763260305.923321,1069.0,0.0001531489979242906,
0.008525165729224682,0.003280824050307274,132.28292846679688,255.4036271572113,0.0,2673,,0.5945286750793457,1.0609626770019531e-05,245376,0.000712796114385128,1763260306.380592,1069.0,0.00015284177788998932,
-0.0073118144646286964,-0.0021033138036727905,0.003078470006585121,256.35796070098877,0.0,2683,,0.5845819711685181,-0.5654144287109375,246400,0.00021515507251024246,1763260307.3349257,1069.0,0.00015222733782138675,
0.00023612100630998611,0.0003131479024887085,573.0458984375,256.7034056186676,0.0,2687,,0.5647271275520325,4.8160552978515625e-05,246784,2.0218081772327423e-05,1763260307.6803706,1069.0,0.0001519969227956608,
0.0021516261622309685,0.0009594038128852844,0.00025701045524328947,256.9651925563812,0.0,2689,,0.6205490827560425,-0.07810509204864502,247040,0.0015123141929507256,1763260307.9421575,1069.0,0.00015184331277851015,
-0.0030281078070402145,-0.001092124730348587,712.609375,257.1958177089691,0.0,2692,,0.5834436416625977,-6.031990051269531e-05,247296,9.93870198726654e-05,1763260308.1727827,1069.0,0.0001516897027613595,
-0.002860818989574909,0.00449896976351738,0.005936948582530022,260.90302419662476,0.0,2732,,0.57816481590271,-2.105771541595459,251264,0.00022344943135976791,1763260311.8799891,1069.0,0.00014930876204743981,
0.0063447123393416405,0.0024125128984451294,0.0003965168143622577,262.80627965927124,0.0,2752,,0.6149510145187378,-1.0372869968414307,253312,0.0008657975122332573,1763260313.7832446,1069.0,0.0001480798819102347,
0.005921288393437862,0.0020376741886138916,0.0006537715089507401,263.29847383499146,0.0,2757,,0.5150901079177856,-1.0822932720184326,253824,8.15289095044136e-05,1763260314.2754388,1069.0,0.0001477726618759334,
0.006722048856317997,-0.002049371600151062,0.0017587322508916259,264.711660861969,0.0,2772,,0.5482732653617859,-11.016663551330566,255360,0.0006171362474560738,1763260315.6886258,1069.0,0.00014685100177302957,
-0.00917452946305275,0.004447974264621735,0.000715516391210258,265.659747838974,0.0,2782,,0.5440280437469482,-2.6879677772521973,256384,0.0002933405339717865,1763260316.6367128,1069.0,0.000146236561704427,
,,,265.6703898906708,,2783,500.0,,,256407,,1763260316.6473548,,,500.0
-0.003554210066795349,-2.535991370677948e-05,855.4212036132812,266.60770630836487,0.0,2793,,0.5417861938476562,4.38690185546875e-05,257408,0.00012456998229026794,1763260317.5846713,1069.0,0.00014562212163582444,
,,,269.47553277015686,,2824,500.0,,,260525,,1763260320.4524977,,,500.0
,,,271.26167154312134,,2843,500.0,,,262525,,1763260322.2386365,,,500.0
0.010109782218933105,0.0051423534750938416,0.00019874490681104362,272.66818952560425,0.0,2857,,0.625723123550415,-0.6172469854354858,263936,0.00023926980793476105,1763260323.6451545,1069.0,0.0001417050661984831,
,,,274.82304215431213,,2882,199.0,,,266266,,1763260325.800007,,,199.0
-0.0007644863799214363,0.0011499002575874329,0.0002718133619055152,275.61314392089844,0.0,2890,,0.522659957408905,-0.08924508094787598,267136,3.336463123559952e-05,1763260326.5901089,1070.0,0.0001397849409841001,
-0.002485997974872589,-0.009275607764720917,0.00023463314573746175,277.5235767364502,0.0,2911,,0.6021052002906799,-0.05700099468231201,269184,0.0006328001618385315,1763260328.5005417,1070.0,0.00013855606084689498,
-0.003470669500529766,-0.0035730041563510895,0.003894514637067914,279.77566051483154,0.0,2935,,0.5578120350837708,0.008392155170440674,271616,0.00011721346527338028,1763260330.7526255,1070.0,0.00013709678023587912,
-0.006769922561943531,0.0003652721643447876,0.0028364229947328568,281.10919189453125,0.0,2949,,0.5340530276298523,-0.04594242572784424,273024,0.0002719396725296974,1763260332.0861568,1070.0,0.0001362519251415506,
0.03360343351960182,-0.030332248657941818,0.00045907311141490936,282.17069387435913,0.00390625,2960,,0.465259313583374,-0.036690592765808105,274176,0.003630116581916809,1763260333.1476588,1070.0,0.00013556068006437272,
0.0016179149970412254,-0.0005235224962234497,0.00021833076607435942,283.574800491333,0.0,2975,,0.4794527292251587,0.08396083116531372,275712,0.0008434271439909935,1763260334.5517654,1070.0,0.00013463901996146888,
-0.0024707401171326637,-0.0008185878396034241,0.004029410891234875,284.8653030395508,0.0,2989,,0.5194863080978394,-0.019457101821899414,277120,9.414274245500565e-05,1763260335.842268,1070.0,0.00013379416486714035,
,,,285.5877594947815,,2997,500.0,,,277890,,1763260336.5647244,,,500.0
,,,286.91547870635986,,3011,500.0,,,279390,,1763260337.8924437,,,500.0
-0.00013894028961658478,0.000696323812007904,773.3452758789062,290.67898654937744,0.0,3051,,0.5302411913871765,-1.0251998901367188e-05,283392,3.8312748074531555e-05,1763260341.6559515,1070.0,0.00013003071944694966,
0.007581391371786594,-0.004432272166013718,0.000343050982337445,290.90766978263855,0.0,3053,,0.5171630382537842,-0.004828333854675293,283648,0.0004299702122807503,1763260341.8846347,1070.0,0.00012987710942979902,
0.002364714629948139,0.0005499422550201416,841.2337036132812,292.0899107456207,0.0,3066,,0.4842990040779114,-0.00011706352233886719,284928,5.787517875432968e-05,1763260343.0668757,1070.0,0.00012910905934404582,
,,,292.4901351928711,,3070,500.0,,,285390,,1763260343.4671001,,,500.0
-0.00426911748945713,-0.004213359206914902,0.00017311115516349673,293.7572817802429,0.0,3083,,0.5100193023681641,-0.15899193286895752,286720,0.00021191313862800598,1763260344.7342467,1070.0,0.00012803378922399133,
0.004188905470073223,0.0027166958898305893,0.0002478287788107991,295.17083168029785,0.0,3098,,0.548815906047821,-0.02669048309326172,288256,0.00023393239825963974,1763260346.1477966,1070.0,0.0001271121291210875,
-0.002993728034198284,-0.01344294473528862,0.00026601520949043334,295.6667993068695,0.001953125,3103,,0.47394052147865295,-0.18138349056243896,288768,0.001087862066924572,1763260346.6437643,1070.0,0.0001268049090867862,
0.017626866698265076,-0.018580246716737747,0.00031403746106661856,297.9025180339813,0.0,3127,,0.503380298614502,0.13434845209121704,291200,0.0011538611724972725,1763260348.879483,1070.0,0.00012534562847577035,
,,,298.039306640625,,3129,500.0,,,291390,,1763260349.0162716,,,500.0
0.001111418940126896,-0.002621263265609741,0.003824755549430847,299.1963267326355,0.0,3141,,0.5405790209770203,-0.29924333095550537,292608,2.2298656404018402e-05,1763260350.1732917,1071.0,0.00012450077338144183,
-0.0003078244626522064,-0.0012532547116279602,0.00014435825869441032,299.42575001716614,0.0,3143,,0.45792388916015625,0.15731078386306763,292864,0.00023089535534381866,1763260350.402715,1071.0,0.0001243471633642912,
-0.0016587525606155396,-0.0007214732468128204,0.0038801045157015324,299.6914746761322,0.0,3146,,0.49745017290115356,0.015055239200592041,293120,0.000164669007062912,1763260350.6684396,1070.0,0.00012419355334714055,
0.0072516342625021935,-0.01057266816496849,0.0031721543055027723,301.9331078529358,0.0,3170,,0.5254499316215515,0.08491116762161255,295552,0.0008161189034581184,1763260352.9100728,1071.0,0.00012273425818420947,
,,,303.1355218887329,,3183,500.0,,,296890,,1763260354.1124868,,,500.0
,,,303.5905714035034,,3188,500.0,,,297390,,1763260354.5675364,,,500.0
,,,306.335001707077,,3217,500.0,,,300390,,1763260357.3119667,,,500.0
-0.004987548105418682,-0.0020815469324588776,0.002842850983142853,307.0275568962097,0.0,3224,,0.48094022274017334,0.036203622817993164,301056,0.00011847075074911118,1763260358.0045218,1071.0,0.0001194316428154707,
,,,309.17391061782837,,3247,500.0,,,303390,,1763260360.1508756,,,500.0
-0.0006073983386158943,0.00016713328659534454,0.0001938229106599465,309.5068635940552,0.0,3250,,0.49979153275489807,0.050144731998443604,303744,2.750195562839508e-06,1763260360.4838285,1071.0,0.00011781873763538897,
,,,309.62798523902893,,3252,500.0,,,303890,,1763260360.6049502,,,500.0
-0.001512019895017147,-0.00294620543718338,0.00025856177671812475,309.9731936454773,0.0,3255,,0.5012109279632568,0.06211894750595093,304256,5.71003183722496e-05,1763260360.9501586,1071.0,0.00011751151760108769,
-0.002911343239247799,-0.0035387687385082245,0.0013474409934133291,310.3399977684021,0.0,3259,,0.5417445302009583,-0.9620351791381836,304640,0.00027907732874155045,1763260361.3169627,1071.0,0.00011728110257536173,
-0.0008900435641407967,-0.0019243061542510986,508.697021484375,311.58362078666687,0.0,3272,,0.4290238618850708,-0.00014460086822509766,305920,4.146154969930649e-05,1763260362.5605857,1071.0,0.00011651305976556614,
0.001577356830239296,0.0013397708535194397,0.00015952330431900918,311.92477560043335,0.0,3275,,0.5423517823219299,0.032850444316864014,306304,5.986355245113373e-05,1763260362.9017406,1071.0,0.00011628264473984018,
,,,311.95635652542114,,3276,500.0,,,306390,,1763260362.9333215,,,500.0
,,,313.84005069732666,,3296,500.0,,,308390,,1763260364.8170156,,,500.0
0.0032501788809895515,-0.008015282452106476,0.00019225160940550268,314.1671817302704,0.0,3299,,0.5508917570114136,-0.15746021270751953,308736,0.0003760019317269325,1763260365.1441467,1071.0,0.0001148233495769091,
0.001403183676302433,-0.002007327973842621,0.0002970214991364628,317.87651348114014,0.0,3338,,0.5325746536254883,-0.04357194900512695,312704,6.667617708444595e-05,1763260368.8534784,1071.0,0.00011244239431107417,
0.0025379788130521774,0.0004077404737472534,540.6036376953125,319.060334444046,0.0,3351,,0.5216729044914246,-1.7762184143066406e-05,313984,3.524124622344971e-05,1763260370.0372994,1071.0,0.00011167434422532097,
-0.001691015437245369,0.0005287416279315948,0.0033950875513255596,319.66965651512146,0.0,3357,,0.5717357993125916,-0.01923048496246338,314624,2.950802445411682e-05,1763260370.6466215,1071.0,0.00011129031918244436,
,,,319.9024271965027,,3360,500.0,,,314890,,1763260370.8793921,,,500.0
-0.0008996883407235146,-0.0023228079080581665,0.00015030053327791393,323.5602264404297,0.0,3398,,0.5384137034416199,-0.06196451187133789,318848,8.431356400251389e-05,1763260374.5371914,1071.0,0.00010875576117541641,
-0.005508940666913986,-0.007089048624038696,0.0031503706704825163,323.82710003852844,0.0,3401,,0.5640403628349304,-0.03812134265899658,319104,0.0004143808037042618,1763260374.804065,1071.0,0.00010860215115826577,
-4.686787724494934e-05,-8.492916822433472e-05,0.0025388773065060377,324.28616285324097,0.0,3406,,0.609511137008667,-0.06107831001281738,319616,1.9073486328125e-06,1763260375.2631278,1071.0,0.00010829493112396449,
-0.0006201248615980148,0.00041648000478744507,0.00023875414626672864,324.4017131328583,0.0,3407,,0.5350237488746643,-0.04787254333496094,319744,0.00021575205028057098,1763260375.378678,1071.0,0.00010821812611538917,
0.0010849814862012863,0.0008346252143383026,592.37451171875,325.48150086402893,0.0,3419,,0.5482462644577026,-2.3245811462402344e-05,320896,0.00013047456741333008,1763260376.4584658,1071.0,0.00010752688103821129,
0.0037424517795443535,0.0003307536244392395,0.0002986378676723689,326.20052671432495,0.0,3426,,0.5238230228424072,0.010586857795715332,321664,0.0004551233723759651,1763260377.1774917,1071.0,0.00010706605098675936,
,,,326.34938859939575,,3428,500.0,,,321890,,1763260377.3263535,,,500.0
-0.000895514152944088,-0.008906770497560501,0.0032785749062895775,327.03902435302734,0.0,3435,,0.5216585993766785,-0.04197072982788086,322560,0.0015568612143397331,1763260378.0159893,1071.0,0.00010652841592673212,
-0.00845783669501543,-0.005798514932394028,0.003045950783416629,328.4495131969452,0.0,3450,,0.58250892162323,-0.02074718475341797,324096,0.00019377190619707108,1763260379.4264781,1071.0,0.00010560675582382828,
-0.0028522061184048653,0.00023576617240905762,0.0003464394831098616,328.5646228790283,0.0,3451,,0.5012434720993042,-0.01653921604156494,324224,7.442105561494827e-05,1763260379.5415878,1071.0,0.00010552995081525296,
0.0018634302541613579,-0.0019076485186815262,0.0001743485772749409,329.6300594806671,0.0,3462,,0.5202271938323975,0.02837902307510376,325376,1.19796022772789e-05,1763260380.6070244,1071.0,0.00010483871301403269,
0.010516197420656681,-0.0003283396363258362,0.00016547008999623358,330.95237588882446,0.0,3476,,0.5024969577789307,-0.3893311023712158,326784,0.0003478480502963066,1763260381.9293408,1071.0,0.00010399385791970417,
-0.0021193083375692368,-0.005368305370211601,0.0027665214147418737,331.1808457374573,0.0,3479,,0.5508018732070923,0.043236374855041504,327040,0.0001396220177412033,1763260382.1578107,1071.0,0.00010384024790255353,
