losses/value_loss,losses/old_approx_kl,charts/SPS,charts/episodic_length,losses/clipfrac,losses/entropy,_step,_runtime,charts/learning_rate,losses/explained_variance,_timestamp,global_step,losses/approx_kl,losses/policy_loss,charts/episodic_return
0.0035486018750816584,-0.0015430944040417671,675.0,,0.0,0.5415147542953491,3407,502.0711863040924,0.00010829493112396449,0.05614656209945679,1763260592.2821143,319616,0.00012296903878450394,-0.00016417354345321655,
0.0002018189406953752,0.006283050402998924,677.0,,0.0,0.5717315673828125,3419,503.21643233299255,0.00010752688103821129,-0.010312199592590332,1763260593.4273603,320896,0.0002155900001525879,-0.004356421530246735,
566.1136474609375,0.007965677417814732,677.0,,0.0,0.5887138843536377,3426,503.80879521369934,0.00010714285599533468,6.973743438720703e-06,1763260594.0197232,321536,0.0004744185134768486,-0.0031372271478176117,
0.0003918124421034008,-0.008445668034255505,677.0,,0.0,0.5863261818885803,3428,504.02842903137207,0.00010698924597818404,-0.030269861221313477,1763260594.239357,321792,0.0003847656771540642,0.007499786093831062,
0.0037007227074354887,-0.0035642441362142563,678.0,,0.0,0.5330210328102112,3435,504.73748874664307,0.00010652841592673212,-0.5053386688232422,1763260594.9484167,322560,0.00017502345144748688,-0.0009063780307769775,
,,,500.0,,,3450,506.2695162296295,,,1763260596.4804442,324057,,,500.0
634.8330078125,-0.00018540862947702408,679.0,,0.0,0.5175785422325134,3451,506.39986395835876,0.00010560675582382828,-0.0006109476089477539,1763260596.610792,324096,0.0004769871011376381,-0.003237782046198845,
0.0035892478190362453,0.0014152033254504204,679.0,,0.0,0.5607671737670898,3462,507.7030019760132,0.00010491551802260801,0.09481406211853027,1763260597.91393,325248,0.00011726003140211105,-0.0025214441120624542,
386.4547424316406,0.002311526797711849,680.0,,0.0,0.522336483001709,3476,509.17950892448425,0.00010407066292827949,-0.00010085105895996094,1763260599.390437,326656,4.244130104780197e-05,0.0025058910250663757,
0.0002444613492116332,0.0005342578515410423,680.0,,0.0,0.5794249176979065,3479,509.572247505188,0.00010384024790255353,0.006173908710479736,1763260599.7831755,327040,0.0003453856334090233,-0.010410452261567116,
0.00019490238628350198,-0.004046189598739147,681.0,,0.0,0.5574431419372559,3498,511.66631531715393,0.00010268817277392372,0.0026575326919555664,1763260601.8772433,328960,0.0013751937076449394,-0.007572785019874573,
0.00018830553744919598,-1.1828728020191193e-05,682.0,,0.0,0.581958532333374,3503,512.2159032821655,0.00010238095273962244,-0.007209658622741699,1763260602.4268312,329472,0.0014135027304291725,-0.001163393259048462,
0.00022879341850057244,0.00035560131072998047,682.0,,0.0,0.600319504737854,3513,513.2420899868011,0.00010176651267101988,-0.6564967632293701,1763260603.453018,330496,5.124136805534363e-05,-0.0028460510075092316,
0.0007389598176814616,0.002749931998550892,683.0,,0.0,0.5758617520332336,3525,514.3713176250458,0.000101075267593842,0.06805241107940674,1763260604.5822456,331648,0.00016008224338293076,-0.0005649328231811523,
,,,500.0,,,3537,515.5378608703613,,,1763260605.7487888,332895,,,500.0
0.0029274304397404194,0.00370697770267725,685.0,,0.0,0.6157732009887695,3554,517.3686008453369,9.930875239660963e-05,0.10387319326400757,1763260607.5795288,334592,7.236097007989883e-05,-0.00013361871242523193,
0.0003248375724069774,-0.0011592842638492584,685.0,,0.0,0.5954311490058899,3555,517.5169370174408,9.923194738803431e-05,0.24641603231430054,1763260607.727865,334720,0.00021068379282951355,-0.0017574895173311234,
,,,500.0,,,3576,519.7333083152771,,,1763260609.9442363,336895,,,500.0
0.0032554094213992357,0.0005105892196297646,686.0,,0.0,0.5745435953140259,3578,519.929853439331,9.784946450963616e-05,0.18131321668624878,1763260610.1407814,337024,3.8829632103443146e-05,-0.0009314268827438354,
,,,500.0,,,3581,520.2199420928955,,,1763260610.43087,337395,,,500.0
0.0004366942448541522,0.004541591741144657,687.0,,0.0,0.4970261752605438,3589,521.0961346626282,9.715821943245828e-05,0.3642117977142334,1763260611.3070626,338176,0.0009974008426070213,-0.0009779464453458786,
0.003362016286700964,-0.005003883503377438,689.0,,0.0,0.5237385630607605,3613,523.5718147754669,9.56989242695272e-05,0.5155439376831055,1763260613.7827427,340608,0.0005741296336054802,-0.016348935663700104,
677.54736328125,-0.0030133016407489777,689.0,,0.0,0.564481258392334,3622,524.4919807910919,9.516128920949996e-05,1.5437602996826172e-05,1763260614.7029088,341504,0.00017417408525943756,0.0030155181884765625,
,,,500.0,,,3640,526.4023382663727,,,1763260616.6132662,343395,,,500.0
616.0039672851562,0.001135929487645626,691.0,,0.0,0.5618467330932617,3656,528.173924446106,9.308755397796631e-05,-0.0003542900085449219,1763260618.3848524,344960,1.5239231288433075e-05,-0.0014398172497749329,
0.00023071856412570924,0.0011489810422062874,692.0,,0.0,0.5599145889282227,3669,529.6735827922821,9.22427061595954e-05,0.1481459140777588,1763260619.8845108,346368,0.00010894890874624252,0.0030166730284690857,
0.00022366727353073657,-0.0016037318855524063,692.0,,0.0,0.5069287419319153,3679,530.7626533508301,9.162826609099284e-05,0.21954995393753052,1763260620.9735813,347392,0.00011279433965682983,0.0007354766130447388,
0.00020547442545648664,0.003583073616027832,692.0,,0.0,0.5053088068962097,3683,531.1835963726044,9.139785106526688e-05,0.05951720476150513,1763260621.3945243,347776,0.00019165687263011932,-7.97472894191742e-05,
,,,500.0,,,3684,531.2369129657745,,,1763260621.447841,347895,,,500.0
0.002731093904003501,0.001088794320821762,694.0,,0.0,0.48471081256866455,3711,534.2144212722778,8.970814087660983e-05,0.10132789611816406,1763260624.4253492,350592,6.3087791204452515e-06,0.00028086453676223755,
0.00031276760273613036,-0.002695350907742977,694.0,,0.0,0.4965636134147644,3713,534.4846053123474,8.955453085945919e-05,0.03943777084350586,1763260624.6955333,350848,0.0004557715728878975,-0.002084098756313324,
707.00537109375,-0.0013692937791347504,694.0,,0.0,0.5171176195144653,3715,534.6536297798157,8.947772585088387e-05,7.43865966796875e-05,1763260624.8645577,350976,9.938143193721771e-05,-0.0008384194225072861,
0.003154619364067912,-0.002572924830019474,695.0,,0.0,0.5250020623207092,3731,536.4445171356201,8.847926073940471e-05,-2.111802816390991,1763260626.655445,352640,8.029956370592117e-05,-0.0004256032407283783,
351.2420654296875,0.0031320862472057343,695.0,,0.0,0.5521235466003418,3734,536.7680397033691,8.832565072225407e-05,0.00012344121932983398,1763260626.9789677,352896,4.346482455730438e-05,-0.002256123349070549,
0.0027671826537698507,-0.003570607863366604,696.0,,0.0,0.5335378646850586,3755,539.1422789096832,8.701997285243124e-05,0.06489139795303345,1763260629.3532069,355072,0.00015429873019456863,-0.0014196187257766724,
0.0025920632760971785,-0.00024841632694005966,697.0,,0.0,0.5526218414306641,3775,541.1087069511414,8.579109271522611e-05,0.28534364700317383,1763260631.319635,357120,5.747843533754349e-05,0.0024928078055381775,
45.70914077758789,0.003889397718012333,697.0,,0.0,0.5246691107749939,3779,541.438958644867,8.556067768950015e-05,-4.291534423828125e-06,1763260631.6498866,357504,3.248918801546097e-05,-0.003080984577536583,
0.0027981039602309465,-0.0008147712796926498,699.0,,0.0,0.5303256511688232,3804,544.1466038227081,8.402457751799375e-05,0.20729172229766846,1763260634.3575318,360064,0.0001269318163394928,-0.004335630685091019,
,,,500.0,,,3807,544.4370052814484,,,1763260634.6479332,360395,,,500.0
429.2038269042969,0.004666462540626526,701.0,,0.0,0.553495466709137,3847,548.5715067386627,8.141320722643286e-05,3.7789344787597656e-05,1763260638.7824347,364416,0.000422431156039238,0.0007210578769445419,
0.0004648607864510268,-0.002690080553293228,703.0,,0.0,0.5518244504928589,3879,551.9598557949066,7.941628427943215e-05,-0.028272032737731934,1763260642.1707838,367744,0.00011683814227581024,0.0009028129279613495,
0.0024144179187715054,-0.0003986824303865433,703.0,,0.0,0.5506052374839783,3883,552.3611288070679,7.918586925370619e-05,0.18153733015060425,1763260642.5720568,368128,6.830878555774689e-05,-0.0011937394738197327,
0.0003318173985462636,0.002239380031824112,703.0,,0.0,0.5508068203926086,3884,552.4823343753815,7.910906424513087e-05,-0.028954505920410156,1763260642.6932623,368256,0.00020928680896759033,-0.0020367056131362915,
437.2709655761719,8.682813495397568e-05,703.0,,0.0,0.5711055994033813,3887,552.7876846790314,7.895545422798023e-05,-0.00010228157043457031,1763260642.9986126,368512,8.014030754566193e-06,0.0003099963068962097,
224.8094024658203,-0.002974027767777443,704.0,,0.0,0.5142080187797546,3891,553.1986837387085,7.872503920225427e-05,9.018182754516602e-05,1763260643.4096117,368896,0.00011182576417922974,0.00156354159116745,
0.00036981634912081063,-0.0004320722073316574,704.0,,0.0,0.5825393199920654,3898,553.9823541641235,7.826420915080234e-05,0.011379539966583252,1763260644.1932821,369664,6.562843918800354e-05,0.0017336513847112656,
0.00045157625572755933,6.507989019155502e-05,705.0,,0.0,0.6145008206367493,3912,555.4074923992157,7.741935405647382e-05,-0.24572741985321045,1763260645.6184204,371072,8.206535130739212e-05,-0.0007716789841651917,
0.0028496833983808756,-0.0018895845860242844,705.0,,0.0,0.598827600479126,3915,555.6873686313629,7.726574403932318e-05,0.21654164791107178,1763260645.8982966,371328,7.127970457077026e-05,-0.0013902592472732067,
,,,500.0,,,3928,557.0806963443756,,,1763260647.2916243,372696,,,500.0
260.9560546875,-0.001340385526418686,706.0,,0.0,0.5704486966133118,3944,558.7737963199615,7.549922884209082e-05,6.794929504394531e-05,1763260648.9847243,374272,6.558932363986969e-05,0.0058657508343458176,
0.00261390651576221,-0.000540602020919323,706.0,,0.0,0.6072790026664734,3945,558.896913766861,7.54224238335155e-05,0.17072182893753052,1763260649.1078417,374400,2.7542002499103546e-05,-0.0016078595072031021,
0.0004853334103245288,0.00634241197258234,706.0,,0.0,0.5339630842208862,3946,559.0243678092957,7.534561882494017e-05,0.04033416509628296,1763260649.2352958,374528,0.0003532068803906441,-0.00866849534213543,
322.8863830566406,0.0017139576375484467,707.0,,0.0,0.5131986737251282,3954,559.8428373336792,7.488479604944587e-05,9.375810623168945e-05,1763260650.0537653,375296,3.853626549243927e-05,0.0018534064292907715,
,,,500.0,,,3963,560.8213267326355,,,1763260651.0322547,376196,,,500.0
0.002536195330321789,0.0006350735202431679,708.0,,0.0,0.5454292297363281,3969,561.4647364616394,7.396313594654202e-05,0.028981506824493408,1763260651.6756644,376832,0.00011388305574655533,-0.004050079733133316,
0.00031254003988578916,-0.0004777330905199051,708.0,,0.0,0.5041646957397461,3981,562.7518277168274,7.319508586078882e-05,-0.36027979850769043,1763260652.9627557,378112,0.00012278929352760315,-0.0015092305839061737,
565.004150390625,0.0009048394858837128,708.0,,0.0,0.5562446713447571,3983,562.9123637676239,7.31182808522135e-05,0.0004335641860961914,1763260653.1232917,378240,2.7867034077644348e-05,-0.0008955169469118118,
,,,500.0,,,3997,564.4245910644531,,,1763260654.635519,379696,,,500.0
,,,500.0,,,4020,567.1253325939178,,,1763260657.3362606,382196,,,500.0
0.00025758775882422924,-0.004241318441927433,712.0,,0.0,0.586313009262085,4059,571.4438531398773,6.835637759650126e-05,-0.36669301986694336,1763260661.654781,386176,0.00020270515233278275,0.001286149024963379,
0.002268038457259536,0.00017218664288520813,713.0,,0.0,0.559778094291687,4087,574.2943999767303,6.674347241641954e-05,0.21383559703826904,1763260664.505328,388864,5.597248673439026e-06,0.000909839291125536,
612.189453125,0.005087060853838921,713.0,,0.0,0.5520179271697998,4091,574.6673979759216,6.651305739069358e-05,-0.00036275386810302734,1763260664.878326,389248,6.906688213348389e-05,-0.0034593231976032257,
,,,500.0,,,4105,576.1476829051971,,,1763260666.3586109,390719,,,500.0
0.00037440634332597256,0.0018539484590291977,714.0,,0.0,0.5683341026306152,4109,576.6593914031982,6.536098226206377e-05,-0.1942577362060547,1763260666.8703194,391168,7.740966975688934e-05,-0.0002002902328968048,
,,,500.0,,,4115,577.1794185638428,,,1763260667.3903465,391719,,,500.0
0.0003218246274627745,-0.0025189463049173355,715.0,,0.0,0.5454745888710022,4119,577.6798958778381,6.474654219346121e-05,-0.006129264831542969,1763260667.8908238,392192,1.2757256627082825e-05,0.00015866011381149292,
,,,500.0,,,4144,580.0607900619507,,,1763260670.271718,394719,,,500.0
720.8351440429688,0.0004318356513977051,716.0,,0.0,0.4920116066932678,4150,580.6257214546204,6.290322926361114e-05,-0.0002390146255493164,1763260670.8366494,395264,1.9179657101631165e-05,-0.0009690746665000916,
0.00035968419979326427,-0.00046868156641721725,717.0,,0.0,0.5919723510742188,4168,582.444456577301,6.175115413498133e-05,-0.8310539722442627,1763260672.6553845,397184,0.0001385090872645378,0.0035701170563697815,
802.9234619140625,-0.0003576260060071945,718.0,,0.0,0.558422327041626,4184,583.973552942276,6.082949403207749e-05,-2.372264862060547e-05,1763260674.184481,398720,2.724863588809967e-05,-0.00013986416161060333,
888.6647338867188,-0.00039395689964294434,719.0,,0.0,0.5499253869056702,4194,584.9756553173065,6.021505396347493e-05,3.057718276977539e-05,1763260675.1865833,399744,2.7818605303764343e-05,-0.000315273180603981,
603.6326293945312,-5.6354328989982605e-06,719.0,,0.0,0.558293879032135,4199,585.4834372997284,5.990783392917365e-05,8.869171142578125e-05,1763260675.6943653,400256,0.00010120216757059097,-0.0007887668907642365,
292.87884521484375,-0.0006309337913990021,720.0,,0.0,0.5170959830284119,4224,588.0150742530823,5.837173739564605e-05,0.00013327598571777344,1763260678.2260022,402816,1.0030344128608704e-05,-0.00030694156885147095,
805.1954345703125,-0.002783197909593582,721.0,,0.0,0.5438925623893738,4229,588.5019085407257,5.806451736134477e-05,0.00047910213470458984,1763260678.7128365,403328,3.786943852901459e-05,0.0025292187929153442,
518.26416015625,-0.001011379063129425,721.0,,0.0,0.5725536942481995,4243,589.8361930847168,5.721966226701625e-05,-0.00010538101196289062,1763260680.047121,404736,1.3904646039009094e-05,0.001318756490945816,
0.00036628564703278244,-2.0660459995269775e-05,722.0,,0.0,0.5347718000411987,4246,590.2072961330414,5.6989247241290286e-05,-0.1285102367401123,1763260680.418224,405120,4.209578037261963e-07,9.134411811828613e-05,
,,,500.0,,,4252,590.7443835735321,,,1763260680.9553115,405719,,,500.0
0.0020186484325677156,0.002970839850604534,722.0,,0.0,0.5429010391235352,4254,590.9677455425262,5.6528417189838365e-05,0.7399364709854126,1763260681.1786735,405888,7.402058690786362e-05,0.0008193626999855042,
0.0008514036890119314,-0.0005218815058469772,722.0,,0.0,0.5600547790527344,4255,591.078587770462,5.6451612181263044e-05,-0.2971240282058716,1763260681.2895157,406016,1.4217570424079895e-05,-0.0006525740027427673,
253.9905242919922,0.003216980956494808,723.0,,0.0,0.48466429114341736,4273,592.9568181037903,5.537634569918737e-05,0.00025534629821777344,1763260683.167746,407808,5.7003460824489594e-05,0.0021385550498962402,
0.00036977470153942704,0.0016532549634575844,723.0,,0.0,0.565600574016571,4276,593.3270225524902,5.514593067346141e-05,0.2642267346382141,1763260683.5379505,408192,7.75698572397232e-06,0.0004897192120552063,
,,,500.0,,,4277,593.3537909984589,,,1763260683.564719,408219,,,500.0
147.37948608398438,0.0009471634402871132,723.0,,0.0,0.5194641351699829,4278,593.4925653934479,5.506912566488609e-05,0.0004086494445800781,1763260683.7034934,408320,7.797963917255402e-06,-0.0008021034300327301,
132.3774871826172,0.0001214025542140007,724.0,,0.0,0.4588552713394165,4288,594.5256943702698,5.4454685596283525e-05,9.03010368347168e-05,1763260684.7366223,409344,2.271495759487152e-06,-1.2271106243133545e-05,
0.00019392585090827197,0.0012304354459047318,724.0,,0.0,0.6003619432449341,4290,594.7699418067932,5.4301075579132885e-05,0.2866564989089966,1763260684.9808698,409600,6.96033239364624e-05,0.002127334475517273,
668.1674194335938,-0.0002946872264146805,724.0,,0.0,0.5117368698120117,4292,594.909814119339,5.4224270570557564e-05,-7.534027099609375e-05,1763260685.120742,409728,2.210959792137146e-06,0.00040701404213905334,
0.0004462902434170246,0.00026254821568727493,725.0,,0.0,0.5347381234169006,4314,597.238804101944,5.28417804162018e-05,0.12314271926879883,1763260687.449732,412032,4.452653229236603e-06,0.0004078056663274765,
0.002062524203211069,0.0006327573210000992,725.0,,0.0,0.5304927229881287,4318,597.623692035675,5.261136539047584e-05,-0.7374110221862793,1763260687.83462,412416,1.1606141924858093e-05,0.0006364807486534119,
483.4685363769531,-8.440297096967697e-05,726.0,,0.0,0.5186205506324768,4346,600.4562633037567,5.09216588397976e-05,-8.0108642578125e-05,1763260690.6671913,415232,6.205402314662933e-06,0.0013049468398094177,
565.3068237304688,-0.0014055846258997917,727.0,,0.0,0.5456786155700684,4366,602.5144402980804,4.969277870259248e-05,0.00015532970428466797,1763260692.7253683,417280,8.312053978443146e-06,0.000306546688079834,
0.002169686835259199,0.0007712282240390778,728.0,,0.0,0.5779394507408142,4372,603.1705324649811,4.930875729769468e-05,-0.24749088287353516,1763260693.3814604,417920,1.1200085282325745e-05,7.846951484680176e-05,
0.0020869860891252756,5.889683961868286e-05,728.0,,0.0,0.5920556783676147,4377,603.6455464363098,4.90015372633934e-05,-0.5983767509460449,1763260693.8564744,418432,5.688518285751343e-06,-6.0850754380226135e-05,
0.0005031242035329342,-0.0015407158061861992,728.0,,0.0,0.5761855840682983,4378,603.7665507793427,4.892473225481808e-05,-0.14140057563781738,1763260693.9774787,418560,0.00014905165880918503,-0.0029091276228427887,
0.0005080434493720531,0.0018123481422662735,729.0,,0.0,0.5718454718589783,4387,604.7408878803253,4.831029218621552e-05,0.14313608407974243,1763260694.9518158,419584,3.7396326661109924e-05,-0.002340942621231079,
0.000792267092037946,-0.0009632306173443794,729.0,,0.0,0.5775223970413208,4396,605.5786311626434,4.777265712618828e-05,-0.18401801586151123,1763260695.7895591,420480,7.424596697092056e-05,-0.0008704215288162231,
,,,500.0,,,4413,607.0725328922272,,,1763260697.2834609,422188,,,500.0
0.002053377917036414,-0.0005931155756115913,730.0,,0.0,0.5856082439422607,4415,607.2781322002411,4.6620581997558475e-05,-0.3390512466430664,1763260697.4890602,422400,6.8033114075660706e-06,0.0004169940948486328,
0.00040671174065209925,0.00190727598965168,733.0,,0.0,0.5221394300460815,4456,611.0834791660309,4.4086020352551714e-05,0.11207717657089233,1763260701.2944071,426624,5.523115396499634e-05,-0.000988289713859558,
0.002244679955765605,0.00014862045645713806,733.0,,0.0,0.5651688575744629,4470,612.2263135910034,4.331797390477732e-05,0.25016772747039795,1763260702.4372416,427904,6.213784217834473e-06,-0.0007272046059370041,
,,,500.0,,,4478,612.9420745372772,,,1763260703.1530025,428701,,,500.0
0.0022413628175854683,0.00246341060847044,734.0,,0.0,0.5344017744064331,4480,613.1517028808594,4.2703533836174756e-05,-0.9530817270278931,1763260703.3626308,428928,4.210229963064194e-05,0.0005861897952854633,
,,,500.0,,,4492,614.217188835144,,,1763260704.4281168,430201,,,500.0
0.0005549323395825922,0.0026106620207428932,735.0,,0.0,0.5778679847717285,4496,614.6547548770905,4.170506872469559e-05,0.23709142208099365,1763260704.8656828,430592,4.4566579163074493e-05,-0.0011133253574371338,
500.244873046875,0.0007706806063652039,735.0,,0.0,0.5400264859199524,4498,614.7677927017212,4.162826371612027e-05,8.875131607055664e-05,1763260704.9787207,430720,2.4940818548202515e-05,0.0014770738780498505,
502.1186218261719,0.0007573096081614494,736.0,,0.0,0.6308646202087402,4520,616.7213280200958,4.0322582208318636e-05,0.0002785921096801758,1763260706.932256,432896,1.4348886907100677e-05,-0.00039002858102321625,
0.0010412568226456642,0.0011894432827830315,736.0,,0.0,0.5800997018814087,4522,616.9464251995087,4.0168972191167995e-05,-0.022105813026428223,1763260707.1573532,433152,2.754759043455124e-05,-0.0002017691731452942,
,,,500.0,,,4524,617.0750694274902,,,1763260707.2859974,433324,,,500.0
644.9248046875,-0.000690077431499958,737.0,,0.0,0.564082682132721,4525,617.1695775985718,4.0015362174017355e-05,0.00014132261276245117,1763260707.3805056,433408,9.979121387004852e-06,0.0004756823182106018,
0.0008529750630259514,0.00039150845259428024,737.0,,0.0,0.6015697121620178,4527,617.3890974521637,3.9861752156866714e-05,0.2034814953804016,1763260707.6000254,433664,9.83942300081253e-06,-0.0007836893200874329,
826.1611328125,-0.0001015588641166687,737.0,,0.0,0.5676568746566772,4531,617.6132204532623,3.9708142139716074e-05,0.00022268295288085938,1763260707.8241484,433920,2.250075340270996e-05,-0.0008409470319747925,
0.0008656556019559503,0.000290880911052227,737.0,,0.0,0.5794017314910889,4533,617.8780245780945,3.955453212256543e-05,0.09057581424713135,1763260708.0889525,434176,2.400018274784088e-06,-0.00042600464075803757,
0.0006811310304328799,0.0003890395164489746,737.0,,0.0,0.5680191516876221,4534,617.9881503582001,3.947772711399011e-05,-0.04396259784698486,1763260708.1990783,434304,4.71062958240509e-06,0.0006457902491092682,
0.0005376911140047014,0.0005312962457537651,738.0,,0.0,0.5941293239593506,4555,619.80233335495,3.824884697678499e-05,0.004432260990142822,1763260710.0132613,436352,4.141591489315033e-06,0.00018274039030075073,
581.3274536132812,1.4085322618484497e-05,738.0,,0.0,0.6120531558990479,4557,619.954347372055,3.817204196820967e-05,0.00012373924255371094,1763260710.1652753,436480,6.332993507385254e-08,8.97720456123352e-05,
652.9869995117188,-0.0002635698765516281,739.0,,0.0,0.6031054854393005,4562,620.39537525177,3.786482193390839e-05,0.0003763437271118164,1763260710.6063032,436992,4.755333065986633e-06,5.8069825172424316e-05,
,,,500.0,,,4576,621.645382642746,,,1763260711.8563106,438403,,,500.0
0.0006058028666302562,-0.0005775447934865952,742.0,,0.0,0.6417582631111145,4613,625.1532618999481,3.4715820220299065e-05,0.14851170778274536,1763260715.3641899,442240,3.5565346479415894e-05,0.0006842315196990967,
460.601806640625,0.00047529488801956177,742.0,,0.0,0.6000990867614746,4626,626.1914720535278,3.402457878109999e-05,-0.00017940998077392578,1763260716.4024,443392,3.2801181077957153e-06,-0.000431576743721962,
0.002287105657160282,0.00022686365991830826,743.0,,0.0,0.5858942270278931,4635,627.0037457942963,3.348694372107275e-05,-0.8226888179779053,1763260717.2146738,444288,4.083849489688873e-06,0.000547260046005249,
0.0010646306909620762,0.0009049940854310989,743.0,,0.0,0.609626293182373,4641,627.6018760204315,3.310291867819615e-05,-0.3295555114746094,1763260717.812804,444928,1.636520028114319e-05,-0.0018887482583522797,
196.95570373535156,0.0003148643299937248,743.0,,0.0,0.5026065707206726,4644,627.8307869434357,3.2949308661045507e-05,0.00040280818939208984,1763260718.041715,445184,3.310851752758026e-06,-0.0007958859205245972,
0.0006327672163024545,0.00016249064356088638,744.0,,0.0,0.5554968118667603,4661,629.4418456554413,3.187403854099102e-05,0.17154914140701294,1763260719.6527736,446976,6.7157670855522156e-06,-0.001523733139038086,
0.0008452260517515242,-0.002453222870826721,745.0,,0.0,0.5507630705833435,4675,630.6937959194183,3.102918708464131e-05,-0.22379982471466064,1763260720.904724,448384,2.8176233172416687e-05,-0.001846764236688614,
915.5236206054688,-9.964313358068466e-05,746.0,,0.0,0.5995146632194519,4691,632.0553915500641,3.0107526981737465e-05,8.988380432128906e-05,1763260722.2663195,449920,5.300156772136688e-06,0.00021034479141235352,
0.0006463764002546668,-0.0026763174682855606,747.0,,0.0,0.6249715685844421,4709,633.7846479415894,2.8955453672097065e-05,0.02415943145751953,1763260723.995576,451840,7.432512938976288e-05,-0.00601322203874588,
0.0017614455427974463,-0.0012684212997555733,747.0,,0.0,0.5603176951408386,4713,634.0111629962921,2.8801843654946424e-05,-0.12754082679748535,1763260724.222091,452096,6.0675665736198425e-06,0.00023673474788665771,
0.0009243597160093486,0.00048043858259916306,748.0,,0.0,0.5719592571258545,4738,636.2905745506287,2.7265745302429423e-05,0.11982691287994385,1763260726.5015025,454656,5.873851478099823e-06,-1.8183141946792603e-05,
,,,500.0,,,4739,636.3249580860138,,,1763260726.535886,454754,,,500.0
,,,62.0,,,4741,636.4331436157227,,,1763260726.6440716,454816,,,62.0
,,,109.0,,,4743,636.5394372940063,,,1763260726.7503653,454925,,,109.0
0.002448064275085926,-0.0026482371613383293,749.0,,0.0,0.5499400496482849,4754,637.5720357894897,2.64208902081009e-05,-0.08275032043457031,1763260727.7829638,456064,2.4269334971904755e-05,-0.0012234821915626526,
0.0013276886893436313,0.00460019800812006,750.0,,0.0,0.5201274752616882,4772,639.2005021572113,2.534562190703582e-05,-0.0012888908386230469,1763260729.4114301,457856,6.943102926015854e-05,-0.005011603236198425,
0.0020499317906796932,-0.00012182816863059998,751.0,,0.0,0.577523946762085,4786,640.4518520832062,2.45007686316967e-05,0.033229947090148926,1763260730.66278,459264,3.299489617347717e-05,-0.003267277032136917,
0.0011795602040365338,-0.0006540734320878983,751.0,,0.0,0.6220914721488953,4787,640.5607213973999,2.442396362312138e-05,-0.21656346321105957,1763260730.7716494,459392,1.6655772924423218e-05,0.00010789185762405396,
0.0010438777972012758,-0.0003973608836531639,751.0,,0.0,0.6092069149017334,4788,640.671534538269,2.434715861454606e-05,-0.31432104110717773,1763260730.8824625,459520,2.354104071855545e-05,2.451334148645401e-05,
0.0009145158110186458,0.00014380179345607758,751.0,,0.0,0.5528292059898376,4796,641.3660986423492,2.388632856309414e-05,0.06959962844848633,1763260731.5770266,460288,1.173466444015503e-06,-0.0008707940578460693,
,,,84.0,,,4799,641.4946162700653,,,1763260731.7055442,460454,,,84.0
0.003007899969816208,0.0008087623864412308,752.0,,0.0,0.6244451999664307,4806,642.1785275936127,2.3348693503066897e-05,-0.18897128105163574,1763260732.3894556,461184,1.5059486031532288e-05,0.0008534714579582214,
,,,500.0,,,4809,642.406411409378,,,1763260732.6173394,461454,,,500.0
0.0015408997423946857,0.0004250667989253998,752.0,,0.0,0.5211486220359802,4813,642.8417737483978,2.288786527060438e-05,-0.20606660842895508,1763260733.0527017,461952,2.6617199182510376e-06,0.00025218352675437927,
,,,500.0,,,4851,646.1913592815399,,,1763260736.4022872,465705,,,500.0
,,,67.0,,,4852,646.2137570381165,,,1763260736.424685,465772,,,67.0
0.0014935900690034032,0.0001634415239095688,755.0,,0.0,0.5470412373542786,4859,646.8456943035126,2.0199693608446978e-05,0.3369741439819336,1763260737.0566223,466432,8.340924978256226e-06,-0.0008964762091636658,
880.3670043945312,-0.0004012826830148697,755.0,,0.0,0.5878539681434631,4868,647.6611130237579,1.9662058548419736e-05,1.4066696166992188e-05,1763260737.872041,467328,3.460794687271118e-06,-0.0004254765808582306,
0.0016650209436193109,-0.0005272012203931808,755.0,,0.0,0.5751169919967651,4874,648.2516415119171,1.9278033505543135e-05,0.2338438630104065,1763260738.4625695,467968,8.938834071159363e-06,-0.0006466880440711975,
282.520263671875,-0.00014117546379566193,756.0,,0.0,0.5192258358001709,4878,648.5844993591309,1.9047618479817174e-05,0.0003879070281982422,1763260738.7954273,468352,5.066394805908203e-07,-2.3752450942993164e-05,
,,,500.0,,,4882,648.9272170066833,,,1763260739.138145,468772,,,500.0
,,,500.0,,,4915,652.0144107341766,,,1763260742.2253387,472272,,,500.0
,,,500.0,,,4920,652.4833612442017,,,1763260742.6942892,472772,,,500.0
0.0015609770780429244,-0.0001541581004858017,759.0,,0.0,0.5385009050369263,4932,653.6006252765656,1.5668203559471294e-05,0.1421980857849121,1763260743.8115532,473984,4.284083843231201e-07,-0.00025007128715515137,
0.0010502100922167301,-0.00018753577023744583,759.0,,0.0,0.5622535943984985,4933,653.7100529670715,1.5591398550895974e-05,0.002223789691925049,1763260743.920981,474112,6.677582859992981e-07,-0.00015106797218322754,
0.0009098418522626162,0.0005562631413340569,759.0,,0.0,0.5286617279052734,4939,654.2623198032379,1.5207373508019373e-05,-0.1644580364227295,1763260744.4732478,474752,1.6978010535240173e-06,0.00031580589711666107,
355.4021301269531,-0.00019447598606348038,759.0,,0.0,0.5688472986221313,4946,654.8564682006836,1.4823348465142772e-05,8.940696716308594e-06,1763260745.0673962,475392,1.2507662177085876e-06,-0.0002489946782588959,
