_timestamp,losses/old_approx_kl,losses/entropy,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/clipfrac,losses/approx_kl,losses/explained_variance,_step,charts/episodic_return,_runtime,global_step,losses/policy_loss,charts/SPS
1763260645.8136427,0.006247460842132568,0.5276819467544556,0.002755992114543915,,7.596005889354274e-05,0.0,0.00027055293321609497,-0.27095818519592285,3891,,554.875810623169,373504,-0.0023324694484472275,709.0
1763260646.5959394,0.00018800701946020126,0.5310622453689575,0.00024608863168396056,,7.549922884209082e-05,0.0,7.139798253774643e-05,0.10140252113342285,3898,,555.6581072807312,374272,-0.0007045455276966095,709.0
1763260648.083388,-1.4324672520160675e-05,0.5243173837661743,0.0004852812853641808,,7.465438102371991e-05,0.0,0.00014226045459508896,-0.20175623893737793,3912,,557.145555973053,375680,-0.0017067715525627136,710.0
1763260648.3409383,-0.0006383229047060013,0.6027455925941467,678.5517578125,,7.450077100656927e-05,0.0,2.1373853087425232e-05,-8.511543273925781e-05,3915,,557.403106212616,375936,6.483308970928192e-05,710.0
1763260649.7700286,0.002342667430639267,0.5815938115119934,0.00023263163166120648,,7.365591591224074e-05,0.0,5.201064050197601e-05,0.2263505458831787,3928,,558.8321964740753,377344,0.0010428689420223236,711.0
1763260651.3777418,-0.0009190188720822334,0.5914161205291748,153.26080322265625,,7.27342558093369e-05,0.0,5.6152231991291046e-05,-0.0002460479736328125,3944,,560.439909696579,378880,-0.0037962868809700012,712.0
1763260651.5146272,-0.0011519938707351685,0.5378283262252808,0.0025203709956258535,,7.265745080076158e-05,0.0,0.00010173767805099487,-0.39936208724975586,3945,,560.5767951011658,379008,-0.003266371786594391,712.0
1763260651.6389878,-0.0029515912756323814,0.5421277284622192,0.0003917168651241809,,7.258064579218626e-05,0.0,0.00043157581239938736,0.09432744979858398,3946,,560.7011556625366,379136,-0.008268517442047596,712.0
1763260652.4343736,-0.0031109554693102837,0.499572217464447,654.0585327148438,,7.211981574073434e-05,0.0,6.612297147512436e-05,-5.066394805908203e-05,3954,,561.4965415000916,379904,-0.000722251832485199,712.0
1763260653.3243768,0.0003353385254740715,0.5480982065200806,322.894287109375,,7.15821806807071e-05,0.0,4.312954843044281e-06,-0.0001323223114013672,3963,,562.3865447044373,380800,0.0007854700088500977,713.0
1763260654.0146987,-0.0009181536734104156,0.5865886807441711,0.0026273729745298624,,7.11981556378305e-05,0.0,4.8333778977394104e-05,0.01953822374343872,3969,,563.0768666267395,381440,-0.0014119669795036316,713.0
1763260655.2899063,,,,500.0,,,,,3981,500.0,564.3520741462708,382701,,
1763260655.5301883,-0.007598487660288811,0.5850635170936584,0.002446554834023118,,7.035330054350197e-05,0.0,0.0002725888043642044,-0.1685117483139038,3983,,564.5923562049866,382848,-0.007238656282424927,714.0
1763260657.0337412,0.00041533075273036957,0.5278381109237671,814.94921875,,6.950844544917345e-05,0.0,5.0984323024749756e-05,-8.034706115722656e-05,3997,,566.0959091186523,384256,0.0013956017792224884,714.0
1763260659.515493,0.0019764676690101624,0.5742233395576477,0.002829005941748619,,6.81259625707753e-05,0.0,0.00026988424360752106,0.07376062870025635,4020,,568.5776607990265,386560,-0.0034906789660453796,715.0
1763260663.576759,2.086162567138672e-06,0.577053964138031,0.0027336340863257647,,6.574500730494037e-05,0.0,1.0602176189422607e-05,-0.31504619121551514,4059,,572.6389269828796,390528,-0.001339297741651535,717.0
1763260666.4052546,,,,500.0,,,,,4087,500.0,575.4674224853516,393370,,
1763260666.8426542,0.0003693262115120888,0.5472043752670288,0.00042202690383419394,,6.374807708198205e-05,0.0,9.02172178030014e-06,-0.04782211780548096,4091,,575.9048221111298,393856,-0.0012908056378364563,719.0
1763260668.2330155,-0.0009490065276622772,0.5725959539413452,0.0003018744464498013,,6.290322926361114e-05,0.0,0.0002621505409479141,0.011197686195373535,4105,,577.2951834201813,395264,-0.00100773386657238,720.0
1763260668.6236427,-0.00407209899276495,0.5226173400878906,0.00040108460234478116,,6.267281423788518e-05,0.0,0.00019507016986608505,0.30197542905807495,4109,,577.6858105659485,395648,-0.0021122246980667114,720.0
1763260669.1882517,-0.0024304715916514397,0.5451622009277344,0.00037224654806777835,,6.228878919500858e-05,0.0,3.243517130613327e-05,-0.10120725631713867,4115,,578.2504196166992,396288,0.0005878172814846039,720.0
1763260669.5672865,0.0006421487778425217,0.5166553258895874,0.0005202586762607098,,6.205837416928262e-05,0.0,5.3688883781433105e-05,-0.05342841148376465,4119,,578.6294543743134,396672,-0.0003551207482814789,721.0
1763260671.9512098,0.0030463095754384995,0.4981139302253723,0.0006477786810137331,,6.052227399777621e-05,0.0,5.6371092796325684e-05,-0.9655430316925049,4144,,581.0133776664734,399232,0.0009142961353063583,722.0
1763260672.4572423,,,,500.0,,,,,4150,500.0,581.5194101333618,399870,,
1763260674.2475972,-0.0011820411309599876,0.5363729596138,0.0005568910855799913,,5.9062978834845126e-05,0.0,7.447134703397751e-05,-0.16928350925445557,4168,,583.3097651004791,401664,0.0005965307354927063,723.0
1763260675.8601153,0.0002809464931488037,0.5262304544448853,0.0003530124085955322,,5.806451736134477e-05,0.0,3.044120967388153e-05,0.3712756633758545,4184,,584.9222831726074,403328,0.0005970150232315063,724.0
1763260676.7873657,0.0014928197488188744,0.5592928528785706,0.00038834207225590944,,5.745007729274221e-05,0.0,6.265286356210709e-05,-0.025202631950378418,4194,,585.8495335578918,404352,-0.001326240599155426,725.0
