losses/old_approx_kl,charts/episodic_return,_timestamp,charts/episodic_length,losses/approx_kl,losses/value_loss,losses/clipfrac,charts/learning_rate,losses/explained_variance,_step,losses/policy_loss,global_step,losses/entropy,_runtime,charts/SPS
0.0014120256528258324,,1763260452.4610128,,0.0011357804760336876,0.0001672937796683982,0.0,0.0001890936982817948,-0.4043416976928711,2045,0.0035132132470607758,184960,0.49848830699920654,361.9566147327423,555.0
,500.0,1763260453.4551513,500.0,,,,,,2051,,185514,,362.9507532119751,
-0.00017921719700098038,,1763260453.6958566,,0.0003444841131567955,505.66973876953125,0.0,0.00018870967323891819,1.2040138244628906e-05,2052,0.002540264278650284,185600,0.49624747037887573,363.1914584636688,555.0
,500.0,1763260457.059528,500.0,,,,,,2070,,187514,,366.5551300048828,
0.0017791427671909332,,1763260458.1804302,,0.0009800568222999573,616.945068359375,0.0,0.0001872503780759871,2.9802322387695312e-05,2076,0.01182190328836441,188032,0.49088549613952637,367.6760320663452,555.0
-0.003324126824736595,,1763260460.5920253,,0.0001068897545337677,0.00040814801468513906,0.0,0.00018617510795593262,-0.025054931640625,2093,-0.000521395355463028,189824,0.5349938273429871,370.0876271724701,556.0
0.010440248996019363,,1763260460.7435427,,0.0023316629230976105,0.00023619677813258022,0.001953125,0.00018609831749927253,0.09423601627349854,2094,0.003280937671661377,189952,0.49461865425109863,370.2391445636749,556.0
0.0027564195916056633,,1763260463.4754796,,8.76961275935173e-05,0.004674098454415798,0.0,0.00018471582734491676,-0.12471461296081543,2117,-0.0005484148859977722,192256,0.500180184841156,372.97108149528503,558.0
0.0005373470485210419,,1763260466.290215,,2.3892149329185486e-05,0.00528285838663578,0.0,0.00018325653218198568,0.11140710115432739,2141,-0.00014058034867048264,194688,0.5666002631187439,375.7858169078827,561.0
0.005041696131229401,,1763260466.9028945,,0.0004216209053993225,0.005398239940404892,0.0,0.0001829493121476844,-0.14796411991119385,2146,-0.004484683275222778,195200,0.5732289552688599,376.39849638938904,561.0
0.011790976859629154,,1763260467.0460563,,0.0009570447728037834,0.0004889357951469719,0.001953125,0.00018287250713910908,0.02263355255126953,2147,-0.008369144052267075,195328,0.5489749908447266,376.5416581630707,561.0
-0.01750246435403824,,1763260467.1979804,,0.003780372440814972,0.0002510405611246824,0.0078125,0.00018279570213053375,-0.19945287704467773,2148,-0.009628444910049438,195456,0.5445824861526489,376.69358229637146,562.0
-0.0025390880182385445,,1763260467.9541864,,0.0007088081911206245,351.55780029296875,0.0,0.00018241167708765715,0.00041091442108154297,2155,-0.007469676434993744,196096,0.4678259491920471,377.4497883319855,562.0
0.007020857185125351,,1763260469.9613554,,0.0022947080433368683,0.0002859068335965276,0.005859375,0.00018133640696760267,0.07380044460296631,2172,-0.0010118447244167328,197888,0.5074776411056519,379.4569573402405,564.0
-0.0032011307775974274,,1763260471.461129,,0.0008532218635082245,0.00492415064945817,0.0,0.00018056835688184947,0.08135783672332764,2185,-0.005344195291399956,199168,0.6025722026824951,380.95673084259033,565.0
0.0013072807341814041,,1763260472.3530464,,0.00028105825185775757,0.00018235160678159446,0.0,0.00018010752683039755,-0.0710991621017456,2192,-0.007046908140182495,199936,0.5924021601676941,381.84864830970764,566.0
,500.0,1763260473.022342,500.0,,,,,,2198,,200514,,382.51794385910034,
-0.003975291736423969,,1763260473.1550937,,0.0015693893656134605,304.7266540527344,0.001953125,0.00017972350178752095,0.00017774105072021484,2199,0.00639999657869339,200576,0.5888717770576477,382.65069556236267,567.0
-0.010151641443371773,,1763260474.5746477,,0.010262705385684967,0.0004295333055779338,0.029296875,0.00017895545170176774,0.04986572265625,2211,0.020752105861902237,201856,0.5251366496086121,384.0702495574951,568.0
0.0004924638196825981,,1763260474.877337,,0.001086273230612278,524.8955078125,0.001953125,0.0001788018416846171,-3.159046173095703e-05,2214,-0.0010044723749160767,202112,0.5031771659851074,384.37293887138367,568.0
,500.0,1763260475.480042,500.0,,,,,,2220,,202665,,384.9756438732147,
-0.0027023600414395332,,1763260475.8885405,,0.0014159968122839928,0.0006008625496178865,0.0,0.00017826420662458986,-0.03913140296936035,2223,-0.013252992182970047,203008,0.5530545711517334,385.38414239883423,569.0
,500.0,1763260476.0577085,500.0,,,,,,2225,,203165,,385.5533103942871,
0.004180854186415672,,1763260476.1969428,,0.0005535241216421127,396.9306335449219,0.0,0.00017811059660743922,6.854534149169922e-05,2226,-0.004222787916660309,203264,0.5837098360061646,385.6925446987152,569.0
-0.015594311989843845,,1763260476.343424,,0.0016666771844029427,0.007251421920955181,0.005859375,0.0001780337915988639,0.22959840297698975,2227,-0.01486935093998909,203392,0.496377170085907,385.8390259742737,569.0
-0.0036569032818078995,,1763260476.782629,,0.0003798883408308029,141.60438537597656,0.0,0.00017780337657313794,1.9669532775878906e-06,2231,-0.0002033822238445282,203776,0.496293842792511,386.27823090553284,570.0
,500.0,1763260477.215988,500.0,,,,,,2235,,204165,,386.7115898132324,
-0.002619919367134571,,1763260477.9437258,,0.00018018949776887894,0.003960806876420975,0.0,0.00017718893650453538,-0.12108182907104492,2241,-0.001644328236579895,204800,0.4958304464817047,387.4393277168274,571.0
0.007113561034202576,,1763260478.8098574,,7.763691246509552e-05,0.0002589792129583657,0.0,0.00017672810645308346,0.07857328653335571,2248,-0.003213822841644287,205568,0.523444414138794,388.30545926094055,572.0
0.005773259326815605,,1763260478.9831033,,0.00033146701753139496,623.4185180664062,0.0,0.00017665130144450814,0.00024330615997314453,2250,-0.010751508176326752,205696,0.5507664084434509,388.4787051677704,572.0
-0.009881054982542992,,1763260479.3717623,,0.002605149522423744,0.0001433338038623333,0.0,0.00017642088641878217,-0.13814330101013184,2253,-0.02613859996199608,206080,0.5330305099487305,388.8673641681671,572.0
0.015400067903101444,,1763260481.5861773,,0.0007677003741264343,0.0002697875024750829,0.0,0.00017526881129015237,0.2762748599052429,2272,-0.0006300928071141243,208000,0.43140268325805664,391.0817792415619,574.0
-0.000631420873105526,,1763260482.5061288,,2.204161137342453e-05,212.2140655517578,0.0,0.00017480798123870045,2.9027462005615234e-05,2280,-0.0006978362798690796,208768,0.5708443522453308,392.0017306804657,575.0
0.00405841413885355,,1763260484.2651885,,0.00037518981844186783,0.004156442359089851,0.0,0.00017388633568771183,0.24456673860549927,2295,-0.009465251117944717,210304,0.47423237562179565,393.760790348053,576.0
,500.0,1763260484.5816247,500.0,,,,,,2298,,210665,,394.07722663879395,
-0.004184993915259838,,1763260486.1678197,,0.000490342266857624,0.005150733049958944,0.0,0.000172964675584808,-0.06380319595336914,2310,-0.006607644259929657,211840,0.5630266070365906,395.6634216308594,577.0
-0.009925627149641514,,1763260486.4384034,,0.004097991622984409,0.00017376680625602603,0.01171875,0.00017281106556765735,0.0695233941078186,2312,0.010434411466121674,212096,0.5244500637054443,395.93400526046753,577.0
,500.0,1763260487.0739772,500.0,,,,,,2318,,212665,,396.5695791244507,
0.009995225816965103,,1763260487.642964,,0.0018273517489433289,0.00016023039643187076,0.0,0.0001721966254990548,0.06310635805130005,2322,-0.007952485233545303,213120,0.5995083451271057,397.1385657787323,578.0
0.003877404145896435,,1763260487.8101795,,0.0007839417085051537,376.1424255371094,0.0,0.00017211982049047947,1.2874603271484375e-05,2324,-0.0020317882299423218,213248,0.5874207615852356,397.3057813644409,578.0
0.001054191030561924,,1763260488.3962655,,0.0002322578802704811,521.6546630859375,0.0,0.0001718126004561782,1.9848346710205078e-05,2329,0.00037663429975509644,213760,0.5586157441139221,397.8918673992157,579.0
0.001637553796172142,,1763260489.5700245,,0.0005553234368562698,352.9208984375,0.0,0.00017119816038757563,7.808208465576172e-06,2339,0.00371474027633667,214784,0.4698146879673004,399.06562638282776,580.0
0.0009952010586857796,,1763260490.0327427,,0.0004759160801768303,826.4853515625,0.0,0.00017096774536184967,2.6166439056396484e-05,2343,-0.00042898207902908325,215168,0.5624680519104004,399.52834463119507,580.0
0.005703918635845184,,1763260490.8396332,,0.0002719089388847351,265.5931396484375,0.0,0.00017066052532754838,2.568960189819336e-05,2348,0.004391342401504517,215680,0.5018366575241089,400.33523511886597,580.0
-0.004495525732636452,,1763260491.9150052,,0.00039087608456611633,0.0057671149261295795,0.0,0.00017027650028467178,0.00034552812576293945,2354,0.0015525221824645996,216320,0.4797666668891907,401.4106070995331,580.0
-0.0039668334648013115,,1763260493.401126,,0.0009306883439421654,555.93408203125,0.0,0.00016973886522464454,-1.0609626770019531e-05,2363,-0.005810000002384186,217216,0.5353816747665405,402.89672780036926,580.0
0.004795159213244915,,1763260497.3838508,,0.00035613495856523514,0.005139034707099199,0.0,0.00016812596004456282,-0.18073022365570068,2389,0.0018749982118606567,219904,0.5871731638908386,406.8794527053833,581.0
0.0024150311946868896,,1763260498.2586577,,0.0005579646676778793,0.002105240011587739,0.0,0.00016781874001026154,0.04898351430892944,2394,-0.006038609892129898,220416,0.582702100276947,407.75425958633423,581.0
