_step,losses/value_loss,losses/approx_kl,losses/policy_loss,losses/old_approx_kl,_runtime,charts/episodic_length,global_step,losses/entropy,losses/clipfrac,charts/learning_rate,losses/explained_variance,_timestamp,charts/episodic_return,charts/SPS
1851,0.00022714378428645432,0.00020093098282814026,0.0014363974332809448,0.004933249205350876,317.50738525390625,,162432,0.5013728737831116,0.0,0.00020261136523913592,-0.10780775547027588,1763260408.4146743,,562.0
1856,,,,,318.0520694255829,500.0,162935,,,,,1763260408.9593585,500.0,
1868,0.004432680085301399,0.0008755763992667198,-0.0016532205045223236,-0.006181470118463039,319.5847005844116,,164096,0.5173232555389404,0.0,0.00020161290012765676,-0.16841435432434082,1763260410.4919896,,563.0
1873,0.006069032941013575,0.0010065827518701553,-0.003161286935210228,-0.0006031002849340439,320.2142815589905,,164608,0.514337956905365,0.0,0.00020130568009335548,-0.24023759365081787,1763260411.1215706,,564.0
1877,902.1768798828125,0.00045368634164333344,-0.0001557469367980957,-0.0023075807839632034,320.6745901107788,,164992,0.5167639255523682,0.0,0.00020107526506762952,-4.756450653076172e-05,1763260411.5818791,,564.0
1886,,,,,322.1750717163086,500.0,165935,,,,,1763260413.0823607,500.0,
1895,0.0003029601357411593,0.0001048920676112175,0.0015648864209651947,0.0005536926910281181,323.6986472606659,,166912,0.43600496649742126,0.0,0.0001999231899389997,-0.022162795066833496,1763260414.6059363,,565.0
1903,0.005040611606091261,6.401818245649338e-05,-0.0013659428805112839,0.001819428987801075,324.57733941078186,,167680,0.4956929087638855,0.0,0.0001994623598875478,-0.029851794242858887,1763260415.4846284,,566.0
1906,779.1876831054688,0.000349254347383976,-0.006325388327240944,-0.0002966811880469322,324.9284019470215,,167936,0.4554060101509094,0.0,0.00019930874987039715,2.580881118774414e-05,1763260415.835691,,566.0
1918,0.0004568707081489265,0.0009013395756483078,-0.002129625529050827,-0.010699942708015442,326.441269159317,,169216,0.5226181149482727,0.0,0.00019854069978464395,0.024424374103546143,1763260417.3485582,,568.0
1920,,,,,326.62875056266785,500.0,169435,,,,,1763260417.5360396,500.0,
1945,,,,,329.5319871902466,500.0,171935,,,,,1763260420.4392762,500.0,
1959,,,,,331.2124242782593,500.0,173435,,,,,1763260422.1197133,500.0,
1973,0.00023887670249678195,0.0002244831994175911,-0.0017855726182460785,0.002850801683962345,332.96414709091187,,174848,0.5672885179519653,0.0,0.00019516129395924509,-0.5486429929733276,1763260423.871436,,574.0
1985,431.88720703125,0.00028530415147542953,0.0045906007289886475,-0.0018973583355545998,334.6085262298584,,176000,0.5480338335037231,0.0,0.0001944700488820672,-8.153915405273438e-05,1763260425.5158153,,575.0
1991,0.005073197185993195,0.00010029692202806473,-0.003563934937119484,0.0059340717270970345,335.66602325439453,,176640,0.5765097141265869,0.0,0.0001940860238391906,-0.14572882652282715,1763260426.5733123,,575.0
2002,0.0006444587488658726,0.0011090030893683434,-0.007386192679405212,0.008338126353919506,337.55367064476013,,177792,0.6179489493370056,0.00390625,0.00019339477876201272,-0.007842779159545898,1763260428.4609597,,575.0
2007,0.0004902178188785911,0.001432524062693119,-0.0106293223798275,0.0016637304797768593,338.4047119617462,,178304,0.5300660729408264,0.0,0.00019308755872771144,-0.16021990776062012,1763260429.312001,,575.0
2016,0.00030281938961707056,0.00019699148833751678,-0.005521014332771301,0.0014122016727924347,339.93175506591797,,179200,0.5805143713951111,0.0,0.0001925499236676842,-0.007241010665893555,1763260430.839044,,575.0
2019,826.6927490234375,1.6993843019008636e-05,-0.0009536184370517731,0.00087022315710783,340.3862884044647,,179456,0.459553599357605,0.0,0.00019239631365053356,9.465217590332031e-05,1763260431.2935774,,575.0
2024,645.00244140625,0.00017734244465827942,0.0002935267984867096,-0.0006688572466373444,341.1898510456085,,179968,0.5300725698471069,0.0,0.00019208909361623228,4.947185516357422e-06,1763260432.09714,,575.0
2027,0.00020741953630931675,0.0014233533293008804,-0.005649462342262268,-0.0024475324898958206,341.83428740501404,,180352,0.5420857667922974,0.01171875,0.00019185867859050632,0.05369025468826294,1763260432.7415764,,575.0
2029,748.5023803710938,0.001242118887603283,0.002691691741347313,0.002535947598516941,342.08541989326477,,180480,0.5273451805114746,0.0,0.000191781873581931,9.22083854675293e-05,1763260432.992709,,575.0
2034,796.062255859375,1.4514662325382233e-05,0.002025395631790161,-0.0007885163649916649,342.90088987350464,,180992,0.39704543352127075,0.0,0.00019147465354762971,-1.6570091247558594e-05,1763260433.808179,,575.0
2045,0.005134332925081253,0.001086580567061901,-0.008584447205066681,0.005798798985779285,344.6926281452179,,182144,0.535987138748169,0.0,0.00019078340847045183,0.0784456729888916,1763260435.5999172,,576.0
2051,0.00023181944561656564,0.0017960499972105026,-0.0018159598112106323,0.01145113818347454,345.44096970558167,,182784,0.5128495097160339,0.0,0.00019039938342757523,0.26317113637924194,1763260436.3482587,,576.0
2052,0.0001134326885221526,0.0008724518120288849,-0.00011145323514938354,-0.0009099729359149933,345.5906112194061,,182912,0.5128662586212158,0.0,0.0001903225784189999,0.012496232986450195,1763260436.4979002,,576.0
2070,0.00031293323263525963,0.0007299855351448059,-0.007493140175938606,0.012926667928695679,347.6732168197632,,184704,0.5168235301971436,0.0,0.00018924730829894543,-0.031868815422058105,1763260438.5805058,,578.0
2076,0.00016705023881513625,0.0002446835860610008,0.008747689425945282,-0.005484825931489468,348.3892970085144,,185344,0.5306479334831238,0.0,0.00018886328325606883,-0.15421760082244873,1763260439.296586,,579.0
2093,345.92657470703125,0.0002645812928676605,-0.000849403440952301,0.003554331138730049,350.8141438961029,,187008,0.6179381608963013,0.0,0.00018786481814458966,-3.6954879760742188e-06,1763260441.721433,,580.0
2094,0.006162699777632952,0.0010655969381332397,-0.006815657019615173,0.01331799291074276,351.0331485271454,,187136,0.4897993206977844,0.0,0.00018778801313601434,0.07875847816467285,1763260441.9404376,,580.0
2117,537.5570068359375,9.386800229549408e-05,0.000333443284034729,-0.0009362939745187759,355.0729396343231,,189440,0.5499110817909241,0.0,0.00018640552298165858,3.1888484954833984e-05,1763260445.9802287,,580.0
2141,,,,,359.1059594154358,145.0,191806,,,,,1763260450.0132484,145.0,
2146,,,,,360.0222945213318,500.0,192306,,,,,1763260450.9295835,500.0,
2147,752.5682983398438,0.000187593512237072,-0.0031535103917121887,0.007072455249726772,360.25724267959595,,192384,0.5675238966941833,0.0,0.00018463902233634144,-6.639957427978516e-05,1763260451.1645317,,579.0
2148,0.006399643141776323,0.00033606402575969696,-0.0015979818999767303,-0.002547765150666237,360.49837923049927,,192512,0.5751996636390686,0.0,0.00018456221732776612,-0.11917853355407715,1763260451.4056683,,579.0
2155,0.009224971756339073,0.0006888527423143387,-0.0005686171352863312,0.009439092129468918,361.6689648628235,,193152,0.553444504737854,0.0,0.00018417819228488952,-0.08958244323730469,1763260452.576254,,579.0
2172,291.8413391113281,0.0013445941731333733,-0.018251381814479828,0.0056077418848872185,364.6448874473572,,194816,0.5154744982719421,0.0,0.00018317972717341036,0.00015169382095336914,1763260455.5521765,,579.0
2185,0.00017940919497050345,0.0023285653442144394,-0.0031520090997219086,-0.014516439288854599,367.1298716068268,,196224,0.5634364485740662,0.001953125,0.00018233487207908183,0.018879950046539307,1763260458.0371606,,579.0
2192,310.875244140625,8.382834494113922e-06,2.600252628326416e-06,-0.0004924209788441658,368.21023201942444,,196864,0.511486828327179,0.0,0.00018195084703620523,-7.164478302001953e-05,1763260459.117521,,579.0
2198,0.0002478084061294794,0.003112226724624634,-0.00799715518951416,0.006409499794244766,369.0244278907776,,197504,0.5046854615211487,0.001953125,0.00018156682199332863,-0.3223620653152466,1763260459.931717,,580.0
2199,4.45090263383463e-05,8.163228631019592e-05,-0.0005740039050579071,-0.0004420243203639984,369.17018961906433,,197632,0.5111107230186462,0.0,0.0001814900169847533,-0.8767821788787842,1763260460.0774786,,580.0
2211,616.6116943359375,0.00042096059769392014,0.0018470045179128647,0.0119725177064538,370.58649945259094,,198784,0.5960374474525452,0.0,0.00018079877190757543,-3.5762786865234375e-05,1763260461.4937885,,581.0
2214,0.0001605341531103477,0.0006470223888754845,-0.0036055371165275574,-0.007159252651035786,371.0435724258423,,199168,0.5710261464118958,0.0,0.00018056835688184947,-0.13221752643585205,1763260461.9508615,,581.0
2220,,,,,371.68567395210266,500.0,199749,,,,,1763260462.592963,500.0,
2223,0.0006022016168572009,0.00138925202190876,-0.010704206302762032,0.005374591797590256,372.09878492355347,,200064,0.5369336009025574,0.0,0.00018003072182182223,-0.4732699394226074,1763260463.006074,,582.0
2225,,,,,372.26170921325684,500.0,200249,,,,,1763260463.1689982,500.0,
2226,609.8907470703125,0.00029423460364341736,-0.0042967647314071655,0.009308671578764915,372.4080514907837,,200320,0.6052649021148682,0.0,0.00017987711180467159,-5.614757537841797e-05,1763260463.3153405,,582.0
2227,0.003201806452125311,0.00010621827095746994,-0.0008443444967269897,-0.008647593669593334,372.5439381599426,,200448,0.5379855036735535,0.0,0.00017980030679609627,-0.22496747970581055,1763260463.4512272,,582.0
2231,894.9633178710938,0.0003569619730114937,-0.0021235644817352295,-0.00635093729943037,373.02375864982605,,200832,0.5274579524993896,0.0,0.0001795698917703703,4.7266483306884766e-05,1763260463.9310477,,582.0
2235,,,,,373.4837474822998,500.0,201249,,,,,1763260464.3910365,500.0,
2241,232.45037841796875,0.00016135722398757935,-0.002950526773929596,-0.0063255708664655685,374.22775316238403,,201856,0.5018299221992493,0.0,0.00017895545170176774,0.0002570152282714844,1763260465.1350422,,583.0
2248,0.0005403496907092631,2.2717751562595367e-05,-0.0012318752706050873,-0.0020663226023316383,375.1040849685669,,202624,0.5389846563339233,0.0,0.00017849462165031582,-0.2807800769805908,1763260466.011374,,584.0
2250,685.5966796875,6.985384970903397e-05,0.0014710351824760437,-0.0034691384062170982,375.2842869758606,,202752,0.51738041639328,0.0,0.0001784178166417405,-0.00010395050048828125,1763260466.191576,,584.0
2253,0.0002503545256331563,0.0003174981102347374,-0.002880934625864029,0.0028136735782027245,375.7174918651581,,203136,0.5572233200073242,0.0,0.00017818740161601454,0.019337713718414307,1763260466.624781,,585.0
2272,0.0002104410232277587,9.765569120645523e-05,0.006086898967623711,0.0006902432069182396,378.00126338005066,,205056,0.5941226482391357,0.0,0.00017703532648738474,0.018233001232147217,1763260468.9085524,,586.0
2280,800.8588256835938,0.0002736300230026245,-0.002577010542154312,0.0042550936341285706,378.9137399196625,,205824,0.5569835305213928,0.0,0.00017657449643593282,0.00010269880294799805,1763260469.821029,,587.0
2295,500.8124084472656,0.0004991656169295311,-0.0004681237041950226,0.0017878254875540733,380.67169642448425,,207360,0.5765628218650818,0.0,0.00017565283633302897,0.00015270709991455078,1763260471.5789855,,588.0
2298,0.000242697584326379,0.0029379986226558685,-0.0026386603713035583,0.005555149167776108,381.08335399627686,,207744,0.48478737473487854,0.0078125,0.000175422421307303,-0.30776429176330566,1763260471.990643,,589.0
2310,0.00495029054582119,0.0020582573488354683,-0.021919772028923035,-0.010977416299283504,382.4037230014801,,208896,0.5589979290962219,0.0,0.00017473117623012513,0.04300737380981445,1763260473.311012,,590.0
2312,0.0001358797017019242,0.00044128112494945526,-0.008662473410367966,-0.0033772774040699005,382.6754093170166,,209152,0.5612877607345581,0.0,0.0001745775662129745,-0.09662032127380371,1763260473.5826983,,590.0
2318,,,,,383.2896008491516,500.0,209749,,,,,1763260474.1968899,500.0,
2322,0.00023178182891570032,0.0008996371179819107,0.00782107375562191,-0.004429759457707405,383.81999039649963,,210176,0.5704122185707092,0.001953125,0.00017396314069628716,0.041361987590789795,1763260474.7272794,,591.0
2324,565.5606689453125,3.528594970703125e-05,-0.00045795738697052,-0.0001419801265001297,383.9853518009186,,210304,0.5513547658920288,0.0,0.00017388633568771183,-2.288818359375e-05,1763260474.8926408,,591.0
2329,456.3504638671875,0.00029108766466379166,-0.0014214590191841125,-0.002894279547035694,384.5413393974304,,210816,0.5496116876602173,0.0,0.00017357911565341055,2.104043960571289e-05,1763260475.4486284,,592.0
2339,610.5849609375,1.471303403377533e-05,-0.00030737370252609253,-0.001667909324169159,385.6679701805115,,211840,0.5495119690895081,0.0,0.000172964675584808,-7.367134094238281e-05,1763260476.5752592,,593.0
2343,,,,,386.07793498039246,500.0,212249,,,,,1763260476.985224,500.0,
2348,,,,,386.68783044815063,500.0,212749,,,,,1763260477.5951195,500.0,
2354,0.0010411536786705256,5.155988037586212e-05,0.0006438866257667542,0.001132061704993248,387.38635659217834,,213376,0.5528991222381592,0.0,0.00017204301548190415,0.0003948211669921875,1763260478.2936456,,594.0
2363,523.3646240234375,0.0001890016719698906,-0.00029552727937698364,0.0009555211290717125,388.439377784729,,214272,0.5517352819442749,0.0,0.0001715053804218769,-5.221366882324219e-05,1763260479.3466668,,595.0
2389,0.0037408960051834583,0.00020872149616479874,-0.00033549964427948,0.0010750582441687584,391.51596784591675,,216960,0.526666522026062,0.0,0.00016989247524179518,-0.0858006477355957,1763260482.4232569,,597.0
2394,0.004247279837727547,0.0009769098833203316,-0.0032433606684207916,0.010897538624703884,392.0829839706421,,217472,0.507903516292572,0.0,0.0001695852552074939,-0.7370043992996216,1763260482.990273,,598.0
2426,,,,,396.0796685218811,500.0,220749,,,,,1763260486.9869576,500.0,
2430,0.00022108174744062126,0.0017425324767827988,-0.005977600812911987,0.00023681484162807465,396.65155601501465,,221184,0.5392207503318787,0.0,0.00016735790995880961,0.07439982891082764,1763260487.558845,,600.0
2449,0.0003954211715608835,0.0011242842301726341,-0.007584363222122192,-0.009520762600004673,398.83827114105225,,223104,0.5372492671012878,0.0,0.0001662058348301798,-0.016724586486816406,1763260489.7455602,,602.0
2465,,,,,401.20655369758606,500.0,224749,,,,,1763260492.1138427,500.0,
2491,552.982666015625,4.177168011665344e-05,-0.0013956688344478607,-0.0011322163045406342,405.04334259033203,,227328,0.5026784539222717,0.0,0.00016367126954719424,2.2530555725097656e-05,1763260495.9506316,,603.0
2493,0.0004291962250135839,0.001173035241663456,0.002031490206718445,0.007364274002611637,405.463995218277,,227584,0.5210813283920288,0.0,0.0001635176595300436,0.00881892442703247,1763260496.3712842,,603.0
2506,465.5703125,0.0002604089677333832,0.0006316378712654114,-0.0022630933672189713,407.55966997146606,,228864,0.4734572172164917,0.0,0.0001627496094442904,-2.7060508728027344e-05,1763260498.466959,,603.0
2514,,,,,408.57943511009216,500.0,229749,,,,,1763260499.4867241,500.0,
2515,468.34002685546875,0.00022275280207395554,0.0018806979060173035,-0.0009999172762036324,408.70508909225464,,229760,0.5411264896392822,0.0,0.00016221197438426316,9.5367431640625e-07,1763260499.6123781,,604.0
2520,655.0617065429688,7.955450564622879e-05,-0.002469375729560852,-0.002722448669373989,409.29202103614807,,230272,0.5646749138832092,0.0,0.0001619047689018771,-2.2411346435546875e-05,1763260500.19931,,604.0
2533,0.0001506874687038362,0.0006710430607199669,0.004039153456687927,0.004525010474026203,410.8296353816986,,231552,0.5886184573173523,0.0,0.0001611367188161239,-0.011193990707397461,1763260501.7369244,,605.0
2540,,,,,411.60001397132874,500.0,232294,,,,,1763260502.507303,500.0,
2547,0.0038297139108181,0.0007408680394291878,-0.007881630212068558,-0.008923872373998165,412.41850876808167,,232960,0.5636133551597595,0.0,0.00016029186372179538,0.0013516545295715332,1763260503.3257978,,606.0
2570,619.8522338867188,0.0003113234415650368,0.0006273854523897171,0.006180456839501858,414.97712302207947,,235264,0.589983344078064,0.0,0.00015890937356743962,-4.947185516357422e-05,1763260505.884412,,608.0
2571,0.003560102777555585,0.00013053882867097855,0.0038041025400161743,-0.004190468229353428,415.102534532547,,235392,0.5907940864562988,0.0,0.0001588325685588643,0.13502103090286255,1763260506.0098236,,608.0
2576,0.003721510758623481,2.364441752433777e-05,-0.001322239637374878,0.000735599547624588,415.6746881008148,,235904,0.5662200450897217,0.0,0.00015852534852456301,-0.033463358879089355,1763260506.5819771,,609.0
2577,0.00031947324168868363,5.223602056503296e-05,0.00029595382511615753,-0.0026957523077726364,415.82198762893677,,236032,0.5847646594047546,0.0,0.0001584485435159877,0.009469807147979736,1763260506.7292767,,609.0
2608,0.00024341414973605424,0.0006950926035642624,-0.004485482349991798,0.009753996506333351,419.2544832229614,,239232,0.5692236423492432,0.0,0.0001565284183016047,0.39500439167022705,1763260510.1617723,,612.0
2610,80.37403869628906,0.00019495002925395966,0.0009027794003486633,-0.0018751025199890137,419.39105677604675,,239360,0.5458735227584839,0.0,0.00015645161329302937,0.000796198844909668,1763260510.2983458,,612.0
2630,282.18701171875,0.00020430423319339752,-0.004885785281658173,0.007319286465644836,421.4284543991089,,241280,0.4987145960330963,0.0,0.00015529953816439956,0.0024964213371276855,1763260512.3357434,,614.0
2636,,,,,421.9765875339508,500.0,241801,,,,,1763260512.8838766,500.0,
2646,433.418212890625,0.00015785172581672668,-0.0010429322719573975,0.004317726939916611,422.97600746154785,,242688,0.5828548073768616,0.0,0.00015445468307007104,0.014956831932067871,1763260513.8832965,,615.0
2647,0.011912301182746887,5.906447768211365e-06,-0.0002990514039993286,0.0006128698587417603,423.10629892349243,,242816,0.5986296534538269,0.0,0.00015437787806149572,-0.1133415699005127,1763260514.013588,,615.0
2648,0.0009392162901349366,6.862450391054153e-05,0.0004492849111557007,-0.005627867765724659,423.23207664489746,,242944,0.5848832726478577,0.0,0.0001543010730529204,0.1968638300895691,1763260514.1393657,,615.0
2668,560.6543579101562,0.0003904001787304878,-0.010356560349464417,0.0072024064138531685,425.4775469303131,,244864,0.5767609477043152,0.0,0.0001531489979242906,0.00011360645294189453,1763260516.384836,,616.0
2673,483.9811706542969,0.0001759333536028862,0.00116826593875885,-0.001554165966808796,426.0389211177826,,245376,0.5947592854499817,0.0,0.00015284177788998932,0.000254213809967041,1763260516.9462101,,617.0
2683,0.0036220597103238106,0.00021549873054027557,0.0022618286311626434,-0.0032454412430524826,427.130402803421,,246400,0.5528801679611206,0.0,0.00015222733782138675,0.3550871014595032,1763260518.0376918,,618.0
2687,0.002762560034170747,0.0006515681743621826,0.0010264739394187927,-0.006629452109336853,427.56203413009644,,246784,0.5592933893203735,0.0,0.0001519969227956608,0.004881441593170166,1763260518.4693232,,618.0
2689,,,,,427.76895570755005,500.0,247034,,,,,1763260518.6762447,500.0,
2692,0.0002533545484766364,0.0003378177061676979,-0.006057247519493103,0.0030910419300198555,428.12142729759216,,247296,0.5446231365203857,0.0,0.0001516897027613595,-0.11435294151306152,1763260519.0287163,,618.0
2732,0.00022184604313224554,0.00012800749391317368,-0.0005788281559944153,0.001992073841392994,432.5767824649811,,251392,0.5616546273231506,0.0,0.0001492319570388645,0.025794029235839844,1763260523.4840715,,622.0
2752,0.00012558394519146532,6.033480167388916e-05,0.0004963129758834839,-0.0009813494980335236,434.80921268463135,,253440,0.5836036801338196,0.0,0.00014800307690165937,-0.13800060749053955,1763260525.7165017,,623.0
2757,0.00015743376570753753,0.00046205054968595505,-0.008179370313882828,0.007696525193750858,435.3804636001587,,253952,0.5494931936264038,0.0,0.0001476958568673581,0.0035266876220703125,1763260526.2877526,,624.0
2772,0.00018292541790287942,0.0030297813937067986,-0.022963549941778183,0.017673596739768982,437.075749874115,,255488,0.5875259637832642,0.001953125,0.00014677419676445425,-0.022632360458374023,1763260527.983039,,625.0
2782,0.0001936781918630004,0.00038591213524341583,0.007668450474739075,0.0014521293342113495,438.1878161430359,,256512,0.49742722511291504,0.0,0.00014615975669585168,0.2972950339317322,1763260529.0951052,,626.0
2783,,,,,438.22400307655334,500.0,256534,,,,,1763260529.131292,500.0,
2793,412.62451171875,0.00013896264135837555,0.005294792354106903,0.0010183919221162796,439.20270109176636,,257536,0.5868717432022095,0.0,0.00014554531662724912,-5.6862831115722656e-05,1763260530.1099901,,627.0
2824,0.0027943190652877092,0.0002726791426539421,-0.0013516247272491455,-0.005489370785653591,442.7690808773041,,260736,0.5502513647079468,0.0,0.00014362519141286612,-2.4437904357910156e-05,1763260533.67637,,629.0
2843,294.2663879394531,5.4251402616500854e-05,-0.0010452941060066223,0.003274664282798767,444.92521476745605,,262656,0.5466341376304626,0.0,0.0001424731162842363,-4.8160552978515625e-05,1763260535.8325038,,630.0
2857,571.7666015625,0.00013186782598495483,-0.0003727450966835022,0.00462515652179718,446.4949758052826,,264064,0.48683983087539673,0.0,0.0001416282611899078,1.4483928680419922e-05,1763260537.4022648,,631.0
2882,352.9814453125,2.3142434656620026e-05,-0.0008408688008785248,-0.0014795558527112007,449.29421877861023,,266624,0.6043368577957153,0.0,0.00014009216101840138,-8.64267349243164e-05,1763260540.2015078,,633.0
2890,0.00015968317165970802,0.0010763267055153847,-0.0008786171674728394,0.005508021451532841,450.24456691741943,,267520,0.5766092538833618,0.0,0.00013955452595837414,-0.07624232769012451,1763260541.151856,,634.0
2911,542.9691162109375,3.436114639043808e-05,-0.0020325034856796265,0.0018645012751221657,452.5190324783325,,269568,0.5722290873527527,0.0,0.00013832564582116902,-1.5497207641601562e-05,1763260543.4263215,,635.0
2935,,,,,455.0919313430786,500.0,272034,,,,,1763260545.9992204,500.0,
2949,,,,,456.6153817176819,500.0,273534,,,,,1763260547.5226707,500.0,
2960,,,,,457.67419719696045,173.0,274429,,,,,1763260548.5814862,173.0,
2975,0.006525982171297073,0.0002244105562567711,0.0008103847503662109,0.00257138442248106,459.0315546989441,,275456,0.555625319480896,0.0,0.00013479262997861952,0.16551703214645386,1763260549.9388437,,639.0
2989,0.01854322850704193,0.0004382021725177765,-0.003178536891937256,0.0019316785037517548,460.5087537765503,,276736,0.5252654552459717,0.0,0.0001340245798928663,-0.12906503677368164,1763260551.4160428,,640.0
2997,,,,,461.376473903656,500.0,277538,,,,,1763260552.283763,500.0,
3011,,,,,462.9489834308624,500.0,279038,,,,,1763260553.8562725,500.0,
3051,,,,,467.44695234298706,500.0,283038,,,,,1763260558.3542414,500.0,
3053,0.0031894128769636154,0.0002790279686450958,-0.007105298340320587,0.0009076371788978577,467.72407484054565,,283264,0.5456917881965637,0.0,0.00013010752445552498,0.06488531827926636,1763260558.6313639,,644.0
3066,514.327880859375,0.00016983132809400558,-0.0010228157043457031,0.003537961281836033,469.130083322525,,284544,0.562096118927002,0.0,0.00012933947436977178,-0.00011026859283447266,1763260560.0373724,,645.0
3070,,,,,469.55738067626953,500.0,285038,,,,,1763260560.4646697,500.0,
3083,0.0002220325986854732,0.0002773655578494072,0.0010420680046081543,-0.0005858233198523521,471.0595200061798,,286336,0.6178302764892578,0.0,0.0001282642042497173,0.036367058753967285,1763260561.966809,,647.0
3098,0.00019133751629851758,0.0005623092874884605,-0.007876157760620117,-0.0004954738542437553,472.81031465530396,,287872,0.5537636280059814,0.0,0.00012734254414681345,-0.04678487777709961,1763260563.7176037,,647.0
3103,0.00021302406094036996,0.00036552269011735916,-0.005904757417738438,0.0029620612040162086,473.3648898601532,,288384,0.5404195189476013,0.0,0.00012703532411251217,0.10850751399993896,1763260564.272179,,648.0
3127,0.0008025197312235832,0.0011131735518574715,-0.007824301719665527,0.004650450311601162,476.0192902088165,,290816,0.5203984379768372,0.0,0.00012557604350149632,0.2988916039466858,1763260566.9265792,,649.0
3129,,,,,476.2073862552643,500.0,291038,,,,,1763260567.1146753,500.0,
3141,0.0032165967859327793,9.437277913093567e-05,0.0014370828866958618,0.002112187445163727,477.526047706604,,292224,0.526583731174469,0.0,0.0001247311884071678,-0.19881343841552734,1763260568.4333367,,650.0
3143,0.0001557701179990545,0.0016415594145655632,-0.0006017312407493591,0.01914021000266075,477.78822231292725,,292480,0.5664569735527039,0.0,0.00012457757839001715,-0.03640449047088623,1763260568.6955113,,651.0
3146,0.003834846429526806,0.00021276995539665222,0.0021639056503772736,0.005304079502820969,478.07961773872375,,292736,0.5471175312995911,0.0,0.0001244239683728665,0.048825979232788086,1763260568.9869068,,651.0
3170,0.004795470274984837,7.403269410133362e-05,-0.0009813904762268066,-0.0009527970105409622,480.66917419433594,,295168,0.4957024157047272,0.0,0.00012296467320993543,0.1437993049621582,1763260571.5764632,,652.0
3183,,,,,482.0091326236725,500.0,296538,,,,,1763260572.9164217,500.0,
3188,,,,,482.5485186576843,500.0,297038,,,,,1763260573.4558077,500.0,
3217,0.0001959702931344509,0.0018390389159321785,-0.018887802958488464,0.00586866308003664,485.4978280067444,,300032,0.49770835041999817,0.0,0.00012004608288407326,0.07889670133590698,1763260576.405117,,656.0
3224,0.0036836795043200254,0.00020221155136823654,0.0011659562587738037,-0.003573385067284107,486.09745240211487,,300672,0.5052015781402588,0.0,0.00011966205784119666,-0.037130117416381836,1763260577.0047414,,657.0
3247,503.399658203125,7.764436304569244e-06,-0.0005367398262023926,0.000710674561560154,488.04343247413635,,302848,0.5794007182121277,0.0,0.00011835637269541621,0.0008643269538879395,1763260578.9507215,,659.0
3250,418.93756103515625,8.28523188829422e-05,0.0003927871584892273,0.002016723155975342,488.3076994419098,,303104,0.563887357711792,0.0,0.00011820276267826557,0.00018268823623657227,1763260579.2149885,,659.0
3252,0.0015208772383630276,6.351899355649948e-05,-0.0007107779383659363,0.00019112881273031235,488.53272914886475,,303360,0.5992218852043152,0.0,0.00011804915266111493,-0.02055835723876953,1763260579.4400182,,659.0
3255,277.0518493652344,0.0005699740722775459,-0.015903055667877197,0.013715238310396671,488.7597348690033,,303616,0.4970795214176178,0.0,0.00011789554264396429,0.00042557716369628906,1763260579.667024,,659.0
3259,,,,,489.0988440513611,500.0,304011,,,,,1763260580.006133,500.0,
3272,0.00028750632191076875,0.00030500441789627075,0.005895107984542847,0.0016362443566322327,490.40305972099304,,305408,0.5684567093849182,0.0,0.00011682027979986742,-0.09892475605010986,1763260581.3103487,,661.0
3275,0.0016981790540739894,0.000609690323472023,-0.012825652956962585,-0.0026287417858839035,490.62665367126465,,305664,0.5993621349334717,0.0,0.00011666666978271678,-0.8693293333053589,1763260581.5339427,,661.0
3276,0.00043055310379713774,0.0009913407266139984,-0.0050730109214782715,0.004230830818414688,490.7380976676941,,305792,0.4762256145477295,0.0,0.00011658986477414146,0.18961316347122192,1763260581.6453867,,661.0
3296,0.0001964615803444758,0.00029016565531492233,-0.005436751991510391,0.007658359594643116,492.6039242744446,,307840,0.5738193392753601,0.0,0.00011536098463693634,-0.1028672456741333,1763260583.5112133,,663.0
3299,0.003185301087796688,3.6630779504776e-05,-0.0018193572759628296,0.00044391676783561707,492.8297231197357,,308096,0.5725154280662537,0.0,0.0001152073746197857,-0.01891160011291504,1763260583.7370121,,663.0
3338,0.0003322409465909004,3.914535045623779e-05,0.0009926501661539078,-4.922784864902496e-05,496.5575695037842,,312192,0.5648961663246155,0.0,0.00011274961434537545,-0.19898295402526855,1763260587.4648585,,667.0
3351,514.274169921875,9.329989552497864e-06,0.0005757510662078857,0.0004595816135406494,497.722532749176,,313472,0.540698766708374,0.0,0.00011198156425962225,-5.8650970458984375e-05,1763260588.6298218,,668.0
3357,0.003390150610357523,6.884429603815079e-05,0.001309964805841446,0.0011164350435137749,498.280490398407,,314112,0.5917224884033203,0.0,0.00011159753921674564,-0.011758923530578613,1763260589.1877794,,668.0
3360,,,,,498.5201768875122,500.0,314412,,,,,1763260589.427466,500.0,
3398,0.0002098715485772118,0.0008764592930674553,-0.00023335497826337814,0.008538876660168171,502.1256148815155,,318336,0.5927611589431763,0.0,0.00010906298120971769,-0.05955183506011963,1763260593.032904,,672.0
3401,0.0033982438035309315,0.00014421064406633377,-0.0007934048771858215,-0.0015399819239974022,502.3519608974457,,318592,0.5181464552879333,0.0,0.00010890937119256705,0.16336524486541748,1763260593.25925,,672.0
3406,0.003417216707020998,0.00016059912741184235,0.0004084613174200058,-0.0026149190962314606,502.830778837204,,319104,0.5668790340423584,0.0,0.00010860215115826577,-0.3128786087036133,1763260593.7380679,,672.0
