losses/old_approx_kl,_timestamp,losses/entropy,losses/policy_loss,charts/episodic_return,losses/clipfrac,losses/explained_variance,losses/value_loss,charts/learning_rate,_runtime,charts/SPS,losses/approx_kl,_step,global_step,charts/episodic_length
-0.03450148552656174,1763260517.1727011,0.5411874055862427,-0.03205779194831848,,0.033203125,0.005248129367828369,0.0005247307708486915,0.0001504608226241544,426.19955921173096,626.0,0.01314169354736805,2692,249344,
,1763260521.2778227,,,500.0,,,,,430.3046808242798,,,2732,253323,500.0
0.005388626828789711,1763260523.395,0.5364823341369629,-0.003136996179819107,,0.0,-0.0008612871170043945,600.3685913085938,0.00014685100177302957,432.4218580722809,632.0,0.0002468973398208618,2752,255360,
0.002607892267405987,1763260523.8992212,0.57258141040802,0.00432751327753067,,0.0,-0.0005360841751098633,308.58502197265625,0.00014654378173872828,432.9260792732239,632.0,0.0002453448250889778,2757,255872,
-0.00899587757885456,1763260525.4990432,0.46522295475006104,0.008055455982685089,,0.0,-0.0009053945541381836,574.9461059570312,0.00014562212163582444,434.52590131759644,633.0,0.0007360093295574188,2772,257408,
,1763260526.1594882,,,32.0,,,,,435.1863462924957,,,2782,258047,32.0
0.0002788109704852104,1763260526.2828386,0.3276788592338562,-0.0005073808133602142,,0.0,0.0027922391891479492,1825.698486328125,0.00014523809659294784,435.3096966743469,634.0,1.9101426005363464e-06,2783,258048,
-0.008639446459710598,1763260527.3848445,0.5326203107833862,-0.014663934707641602,,0.0,-0.03906261920928955,0.002722816076129675,0.00014462365652434528,436.41170263290405,635.0,0.0020193876698613167,2793,259072,
-0.002234026789665222,1763260529.6096208,0.5846439599990845,-0.001472923904657364,,0.0,-0.10511112213134766,0.0378296934068203,0.0001435483864042908,438.6364789009094,635.0,0.0010305028408765793,2824,260864,
0.0007543358951807022,1763260531.5559115,0.5644000768661499,-0.000983063131570816,,0.0,-0.22052550315856934,0.005057908594608307,0.000142396311275661,440.5827696323395,637.0,0.00017026066780090332,2843,262784,
