global_step,losses/value_loss,_runtime,_timestamp,losses/approx_kl,losses/old_approx_kl,_step,charts/SPS,charts/episodic_return,losses/entropy,losses/policy_loss,charts/learning_rate,charts/episodic_length,losses/clipfrac,losses/explained_variance
325376,0.00023641102598048747,508.30930638313293,1763260598.3646615,0.0004316279664635658,-0.004727219231426716,3419,679.0,,0.5970834493637085,-0.006106957793235779,0.00010483871301403269,,0.0,0.06375622749328613
326016,123.25394439697266,509.0218086242676,1763260599.0771637,2.28099524974823e-05,2.452172338962555e-05,3426,679.0,,0.5622673630714417,-0.0025669317692518234,0.00010445468797115609,,0.0,2.002716064453125e-05
326272,0.00029755145078524947,509.25219678878784,1763260599.3075519,1.5192665159702301e-05,-0.0002864627167582512,3428,679.0,,0.5472847819328308,-0.00037420541048049927,0.00010430107795400545,,0.0,-2.531550168991089
326912,341.18096923828125,509.94046354293823,1763260599.9958186,0.00019170716404914856,-0.001360774040222168,3435,680.0,,0.5579230785369873,0.004609683528542519,0.00010391705291112885,,0.0,-0.0018402338027954102
328448,546.2984008789062,511.54850006103516,1763260601.6038551,4.1816383600234985e-06,0.0011957082897424698,3450,681.0,,0.53440260887146,0.0007207877933979034,0.000102995392808225,,0.0,-0.0014095306396484375
328576,0.003417115192860365,511.6781589984894,1763260601.733514,0.00010480079799890518,-0.00938114058226347,3451,681.0,,0.5459293127059937,-0.0016680359840393066,0.00010291858779964969,,0.0,-1.3600904941558838
329728,0.00027166694053448737,512.9220378398895,1763260602.977393,0.0003954758867621422,0.00012726988643407822,3462,681.0,,0.4851643443107605,-0.002160925418138504,0.0001022273427224718,,0.0,-0.7215327024459839
331022,,514.2695796489716,1763260604.3249347,,,3476,,500.0,,,,500.0,,
331392,0.0037334973458200693,514.6348016262054,1763260604.6901567,4.1925348341464996e-05,4.689861088991165e-05,3479,682.0,,0.450345903635025,-9.579211473464966e-05,0.00010122887761099264,,0.0,-5.454904556274414
333312,0.00024437755928374827,516.4907095432281,1763260606.5460646,0.0005516242235898972,0.001565760001540184,3498,684.0,,0.5212342739105225,-0.008300486952066422,0.00010007680248236284,,0.0,-0.23405873775482178
333824,0.001988716423511505,516.9957311153412,1763260607.0510862,0.0009709354490041733,0.00787084735929966,3503,684.0,,0.5300766229629517,-0.0030202995985746384,9.976958244806156e-05,,0.0,-0.7021949291229248
334848,0.00022089327103458345,518.042355298996,1763260608.0977104,5.2306801080703735e-05,-0.0014638807624578476,3513,685.0,,0.49104779958724976,0.005188688635826111,9.9155142379459e-05,,0.0,0.12721067667007446
336022,,519.203530550003,1763260609.2588856,,,3525,,500.0,,,,500.0,,
337280,0.0003465837216936052,520.4668691158295,1763260610.5222242,0.00036929361522197723,-0.0009035971015691757,3537,686.0,,0.4594358503818512,0.010962385684251785,9.769585449248552e-05,,0.0,-0.12072527408599854
339022,,522.1583178043365,1763260612.2136729,,,3554,,500.0,,,,500.0,,
339072,439.6748046875,522.2558882236481,1763260612.3112433,7.523596286773682e-05,0.0006003119051456451,3555,687.0,,0.4718024432659149,0.0014992132782936096,9.662058437243104e-05,,0.0,-0.0008429288864135742
341248,0.0032259891740977764,524.4556188583374,1763260614.510974,0.0003986591473221779,0.0011505158618092537,3576,689.0,,0.5721431374549866,-0.005003750324249268,9.53148992266506e-05,,0.0,0.0063751935958862305
341504,0.000284072506474331,524.7066934108734,1763260614.7620485,0.0004170369356870651,0.0004107411950826645,3578,689.0,,0.47777900099754333,-0.0018987953662872314,9.516128920949996e-05,,0.0,0.008976221084594727
341760,0.0031158130150288343,525.0017745494843,1763260615.0571296,0.0009605428203940392,0.011646004393696785,3581,689.0,,0.5349334478378296,-0.00410756841301918,9.500767919234931e-05,,0.0,0.0032584667205810547
342528,462.49835205078125,525.7829122543335,1763260615.8382673,0.0006123725324869156,-0.0010014921426773071,3589,690.0,,0.5014494061470032,-0.012379655614495277,9.45468491408974e-05,,0.0,-0.00010979175567626953
345022,,528.3717215061188,1763260618.4270766,,,3613,,500.0,,,,500.0,,
345984,0.00038742442848160863,529.3783764839172,1763260619.4337316,0.0002372926101088524,-0.00382088590413332,3622,691.0,,0.5363572835922241,-0.005250163376331329,9.247312118532136e-05,,0.0,0.001965641975402832
347776,0.0007378208101727068,531.2512996196747,1763260621.3066547,0.0009133219718933105,-0.0023047588765621185,3640,692.0,,0.49128901958465576,-0.004085838794708252,9.139785106526688e-05,,0.0,0.0018464326858520508
349440,0.0002899954270105809,533.0072329044342,1763260623.062588,0.00010542944073677063,0.0035373978316783905,3656,693.0,,0.4998171925544739,-0.0023504942655563354,9.039938595378771e-05,,0.0,0.0021408796310424805
350720,0.0026993078645318747,534.3419003486633,1763260624.3972554,0.0007940223440527916,0.007124082185328007,3669,694.0,,0.5273063778877258,0.013995827175676823,8.963133586803451e-05,,0.0,-0.04241597652435303
351744,0.003148514311760664,535.4545493125916,1763260625.5099044,7.958337664604187e-05,0.0009441934525966644,3679,695.0,,0.5487827062606812,-0.00030418485403060913,8.901689579943195e-05,,0.0,-0.0061435699462890625
352128,605.5261840820312,535.8798630237579,1763260625.935218,9.119324386119843e-05,-0.003633679822087288,3683,695.0,,0.46717536449432373,0.0016580745577812195,8.878648077370599e-05,,0.0,-0.0010339021682739258
352256,0.002736311871558428,535.9904689788818,1763260626.045824,0.00024321582168340683,0.0010780254378914833,3684,695.0,,0.5365123152732849,-0.003745652735233307,8.870967576513067e-05,,0.0,0.003965914249420166
355022,,538.8140819072723,1763260628.869437,,,3711,,500.0,,,,500.0,,
355200,0.0030246723908931017,539.0668292045593,1763260629.1221843,0.00010868441313505173,0.0034715356305241585,3713,696.0,,0.5679486393928528,0.003011353313922882,8.694316784385592e-05,,0.0,-0.14259028434753418
355456,0.00028795818798244,539.311767578125,1763260629.3671227,4.014000296592712e-06,0.00027512945234775543,3715,697.0,,0.5596344470977783,-0.00098486989736557,8.678955782670528e-05,,0.0,-0.013833761215209961
357022,,540.8116014003754,1763260630.8669565,,,3731,,500.0,,,,500.0,,
357376,0.00037164235254749656,541.1701381206512,1763260631.2254932,0.00031970907002687454,0.002439812757074833,3734,698.0,,0.458238810300827,-0.009406164288520813,8.563748269807547e-05,,0.0,-0.004771590232849121
359522,,543.1386229991913,1763260633.193978,,,3755,,500.0,,,,500.0,,
361522,,545.2200193405151,1763260635.2753744,,,3775,,500.0,,,,500.0,,
361984,0.0003103091730736196,545.7209665775299,1763260635.7763216,7.3237344622612e-05,0.003795480355620384,3779,701.0,,0.5282782316207886,-0.0010363683104515076,8.287250238936394e-05,,0.0,-0.003834366798400879
364522,,548.1681516170502,1763260638.2235067,,,3804,,500.0,,,,500.0,,
364800,0.00035309232771396637,548.5298655033112,1763260638.5852206,7.6266005635261536e-06,-0.0004607895389199257,3807,702.0,,0.5330097675323486,-0.000733107328414917,8.11827922007069e-05,,0.0,0.0038697123527526855
368768,0.001166908536106348,552.5930972099304,1763260642.6484523,8.970499038696289e-06,5.3534284234046936e-05,3847,704.0,,0.6014004945755005,0.0013633016496896744,7.880184421082959e-05,,0.0,-0.0009405612945556641
371968,0.0008727146778255701,555.9141838550568,1763260645.969539,0.0002718726173043251,-0.001716109924018383,3879,706.0,,0.5752099752426147,-0.008726954460144043,7.688171899644658e-05,,0.0,-0.003385782241821289
372352,0.003046939615160227,556.3444359302521,1763260646.399791,0.0003256751224398613,0.0012566326186060905,3883,706.0,,0.5639145970344543,-0.0060797929763793945,7.665130397072062e-05,,0.0,-0.021886110305786133
372480,0.0008176039555110037,556.4724230766296,1763260646.5277781,0.004050078801810741,0.014264879748225212,3884,706.0,,0.5312075614929199,-0.017744431272149086,7.65744989621453e-05,,0.0,-0.0024366378784179688
372736,460.4217224121094,556.7395768165588,1763260646.794932,0.00016048364341259003,-0.0016457047313451767,3887,706.0,,0.5505114197731018,-0.005893943831324577,7.642088894499466e-05,,0.0,-0.0005310773849487305
373120,538.8287963867188,557.1642882823944,1763260647.2196434,0.00010932516306638718,0.0016671763733029366,3891,706.0,,0.544684648513794,-0.004211291670799255,7.61904739192687e-05,,0.0,-0.0004870891571044922
373888,0.0006963526248000562,557.9474010467529,1763260648.002756,2.0343810319900513e-05,-0.0007212348282337189,3898,707.0,,0.6038916110992432,0.0005852202884852886,7.572964386781678e-05,,0.0,-0.00045859813690185547
375296,0.0007022452773526311,559.4596118927002,1763260649.514967,0.000657317228615284,0.0008269483223557472,3912,707.0,,0.5575258731842041,0.00971241109073162,7.488479604944587e-05,,0.0,5.525350570678711e-05
375552,557.3887939453125,559.7375807762146,1763260649.7929358,8.211378008127213e-05,-0.0016258032992482185,3915,708.0,,0.5248184204101562,-0.0014565512537956238,7.473118603229523e-05,,0.0,-0.0007271766662597656
376832,0.0005547995679080486,561.1398129463196,1763260651.195168,0.0011083036661148071,-0.012187335640192032,3928,708.0,,0.5371136665344238,0.000270698219537735,7.396313594654202e-05,,0.0,-0.0003085136413574219
378496,0.0031323169823735952,562.8653657436371,1763260652.9207208,5.869939923286438e-05,-0.0008912403136491776,3944,709.0,,0.5772956609725952,-0.0002896338701248169,7.296467083506286e-05,,0.0,-0.1276545524597168
378624,0.0006223872769623995,562.9883875846863,1763260653.0437427,3.749225288629532e-05,0.000881723128259182,3945,709.0,,0.619052529335022,0.0009855851531028748,7.288786582648754e-05,,0.0,-0.0013623237609863281
378752,0.0004536718188319355,563.1126039028168,1763260653.167959,0.00010292697697877884,-0.0009750938042998314,3946,709.0,,0.6079733371734619,0.0009239614009857178,7.281106081791222e-05,,0.0,0.00019854307174682617
379520,0.002771924249827862,563.9280755519867,1763260653.9834306,0.0001439657062292099,0.002400524914264679,3954,709.0,,0.5892399549484253,0.0011674128472805023,7.23502307664603e-05,,0.0,-0.004251956939697266
380416,152.4738311767578,564.9167702198029,1763260654.9721253,2.4988315999507904e-05,0.0009283693507313728,3963,710.0,,0.5609793663024902,0.0029517710208892822,7.181259570643306e-05,,0.0,-0.0002503395080566406
380928,0.0013041208731010556,565.482428073883,1763260655.5377831,0.000146414153277874,0.0003522532060742378,3969,710.0,,0.5892301201820374,-0.0017706677317619324,7.150537567213178e-05,,0.0,-0.001685023307800293
381964,,566.6465067863464,1763260656.7018619,,,3981,,500.0,,,,500.0,,
382208,0.006046139169484377,566.9063622951508,1763260656.9617174,1.400243490934372e-05,0.00043128710240125656,3983,711.0,,0.5975944995880127,-0.0006589144468307495,7.073732558637857e-05,,0.0,-0.0019489526748657227
383616,0.012036415748298168,568.4386749267578,1763260658.49403,4.8792921006679535e-05,0.0018099164590239525,3997,711.0,,0.6083577871322632,-0.00019207783043384552,6.989247049205005e-05,,0.0,-8.405850410461426
385792,306.6542053222656,570.7701663970947,1763260660.8255215,9.198859333992004e-05,0.0008914247155189514,4020,712.0,,0.559748113155365,0.002151019871234894,6.858679262222722e-05,,0.0,-0.0005470514297485352
389760,0.0008873635670170188,574.8890726566315,1763260664.9444277,1.6707926988601685e-05,0.0006205644458532333,4059,714.0,,0.5524751543998718,-0.0006179064512252808,6.62058373563923e-05,,0.0,-0.04489552974700928
392448,0.0007457736064679921,577.6710855960846,1763260667.7264407,8.757505565881729e-05,0.0009659891948103905,4087,715.0,,0.5967245101928711,-0.002673037350177765,6.459293217631057e-05,,0.0,-0.002554774284362793
392832,0.002365017542615533,578.0122811794281,1763260668.0676363,6.990693509578705e-05,-0.00030479393899440765,4091,716.0,,0.5389324426651001,-5.329027771949768e-05,6.436251715058461e-05,,0.0,-0.003400564193725586
394240,0.0005917618400417268,579.3218214511871,1763260669.3771765,0.00038768351078033447,0.0008395835757255554,4105,716.0,,0.5852982401847839,0.0008387044072151184,6.351766205625609e-05,,0.0,0.006494283676147461
394524,,579.5764012336731,1763260669.6317563,,,4109,,258.0,,,,258.0,,
395136,419.72589111328125,580.1927952766418,1763260670.2481503,5.518924444913864e-05,3.14200296998024e-05,4115,717.0,,0.5510984063148499,-0.0014276951551437378,6.298003427218646e-05,,0.0,-0.00014030933380126953
395520,0.002182846888899803,580.5677819252014,1763260670.623137,0.0006304178386926651,-0.0008956063538789749,4119,717.0,,0.5751951932907104,-0.012365221977233887,6.27496192464605e-05,,0.0,-0.0018955469131469727
397824,913.0751953125,582.7834978103638,1763260672.838853,1.4889054000377655e-05,0.0020066583529114723,4144,718.0,,0.608370840549469,-0.001477602869272232,6.136712909210473e-05,,0.0,0.0006368756294250488
398427,,583.3350546360016,1763260673.3904097,,,4150,,274.0,,,,274.0,,
399872,508.6132507324219,584.8934504985809,1763260674.9488056,1.2048520147800446e-05,0.000292864628136158,4168,719.0,,0.5739138722419739,-0.0015669278800487518,6.013824895489961e-05,,0.0,-0.002405524253845215
401280,0.009034751914441586,586.3040189743042,1763260676.359374,3.363378345966339e-05,-0.0021742787212133408,4184,720.0,,0.6154986023902893,0.0030438629910349846,5.9293393860571086e-05,,0.0,-0.016823649406433105
402176,478.553466796875,587.1635642051697,1763260677.2189193,4.5455992221832275e-05,-0.00045845843851566315,4194,721.0,,0.5898281335830688,0.0020113587379455566,5.8755758800543845e-05,,0.0,-0.00258028507232666
402688,483.9776306152344,587.6580100059509,1763260677.713365,2.5091692805290222e-05,-0.0007371716201305389,4199,721.0,,0.5688107013702393,-0.00027904659509658813,5.844854240422137e-05,,0.0,-0.0012739896774291992
404992,550.8133544921875,590.0470767021179,1763260680.1024318,1.9213184714317322e-05,-0.001100294291973114,4224,722.0,,0.6178262829780579,0.001764889806509018,5.7066052249865606e-05,,0.0,-0.0022946596145629883
405339,,590.3577928543091,1763260680.413148,,,4229,,16.0,,,,16.0,,
406528,174.6240997314453,591.6607785224915,1763260681.7161336,2.0267441868782043e-05,-5.667470395565033e-05,4243,722.0,,0.6053617596626282,-0.0012356489896774292,5.6144392146961764e-05,,0.0,-0.005936980247497559
406863,,591.9236006736755,1763260681.9789557,,,4246,,436.0,,,,436.0,,
407040,534.324462890625,592.2884738445282,1763260682.343829,3.073364496231079e-07,-0.00010065175592899323,4252,723.0,,0.5424705743789673,-2.0984560251235962e-05,5.583717211266048e-05,,0.0,0.05491518974304199
407252,,592.4533896446228,1763260682.5087447,,,4254,,313.0,,,,313.0,,
407264,,592.4664866924286,1763260682.5218418,,,4255,,12.0,,,,12.0,,
408775,,594.1281661987305,1763260684.1835213,,,4273,,275.0,,,,275.0,,
409088,0.005318514537066221,594.4895462989807,1763260684.5449014,0.00010637287050485611,0.0024249358102679253,4276,723.0,,0.6290782690048218,-0.0009455643594264984,5.4608295613434166e-05,,0.0,-0.002349376678466797
409216,0.0042648594826459885,594.6137661933899,1763260684.6691213,0.0007598800584673882,-0.0027695978060364723,4277,723.0,,0.589896023273468,-0.02121790498495102,5.4531490604858845e-05,,0.0,0.046985924243927
409235,,594.630621433258,1763260684.6859765,,,4278,,460.0,,,,460.0,,
410240,0.004133007489144802,595.7014465332031,1763260685.7568016,5.3998082876205444e-06,-0.0013208724558353424,4288,724.0,,0.6195081472396851,-0.00039802491664886475,5.3917050536256284e-05,,0.0,-0.02620983123779297
410368,525.2102661132812,595.8482987880707,1763260685.9036539,3.986060619354248e-06,-4.64320182800293e-05,4290,724.0,,0.5914059281349182,0.0007302388548851013,5.384024552768096e-05,,0.0,-0.00938272476196289
410522,,596.0087990760803,1763260686.0641541,,,4292,,236.0,,,,236.0,,
412359,,597.9244527816772,1763260687.9798079,,,4314,,444.0,,,,444.0,,
412672,0.011519141495227814,598.3255875110626,1763260688.3809426,0.00013340171426534653,0.007459142245352268,4318,725.0,,0.6364632248878479,-0.0048561301082372665,5.2457759011304006e-05,,0.0,-0.12358593940734863
414976,0.004467185586690903,600.8264579772949,1763260690.881813,0.00011771358549594879,-0.0028003938496112823,4346,726.0,,0.5977984666824341,-0.003992697224020958,5.107526885694824e-05,,0.0,0.021280944347381592
416512,0.0038247285410761833,602.4744062423706,1763260692.5297613,1.3996846973896027e-05,-0.00025510136038064957,4366,726.0,,0.6210108399391174,-0.0013172663748264313,5.01536087540444e-05,,0.0,0.0014423131942749023
417024,546.3385009765625,602.9820921421051,1763260693.0374472,9.685102850198746e-05,0.00035079289227724075,4372,727.0,,0.5656918883323669,0.0009227320551872253,4.984638871974312e-05,,0.0,-0.00721132755279541
417536,486.0809020996094,603.4766480922699,1763260693.5320032,1.2952834367752075e-05,0.0011542178690433502,4377,727.0,,0.6318455934524536,0.0004568807780742645,4.9539172323420644e-05,,0.0,-0.01499795913696289
417664,0.0056856051087379456,603.6267018318176,1763260693.682057,7.148180156946182e-05,-0.0006785029545426369,4378,727.0,,0.607249915599823,0.00010795146226882935,4.9462367314845324e-05,,0.0,-3.015307903289795
418560,0.002571216318756342,604.4486353397369,1763260694.5039904,2.301391214132309e-05,-0.003173469565808773,4387,727.0,,0.618117094039917,-0.0006668716669082642,4.892473225481808e-05,,0.0,-0.10653400421142578
419456,0.0017077449010685086,605.2700831890106,1763260695.3254383,0.00012500304728746414,-0.0017139846459031105,4396,728.0,,0.552226722240448,-0.004115093499422073,4.838709719479084e-05,,0.0,0.07642298936843872
421120,545.7792358398438,606.760183095932,1763260696.8155382,3.0496157705783844e-05,-0.001102306880056858,4413,729.0,,0.6314801573753357,-0.003003086894750595,4.738863208331168e-05,,0.0,-0.009690999984741211
421248,502.84393310546875,606.9152348041534,1763260696.9705899,2.3311004042625427e-06,0.00014334451407194138,4415,729.0,,0.6147868633270264,-0.0005824491381645203,4.731182707473636e-05,,0.0,-0.001546621322631836
424960,553.2262573242188,610.3669962882996,1763260700.4223514,5.1138922572135925e-06,7.691513746976852e-05,4456,731.0,,0.5520744919776917,0.0007836408913135529,4.508448546403088e-05,,0.0,-0.0016463994979858398
426240,273.22674560546875,611.520409822464,1763260701.575765,2.18832865357399e-05,0.0008573001250624657,4470,732.0,,0.5560042858123779,0.00207546167075634,4.4316435378277674e-05,,0.0,-0.027428746223449707
426752,933.3914184570312,611.9732179641724,1763260702.028573,1.3122335076332092e-06,-0.000519520603120327,4478,732.0,,0.5730399489402771,0.000919584184885025,4.400921534397639e-05,,0.0,-0.03380155563354492
426978,,612.1396374702454,1763260702.1949925,,,4480,,238.0,,,,238.0,,
427835,,612.9397699832916,1763260702.995125,,,4492,,500.0,,,,500.0,,
428160,0.007492558099329472,613.2965281009674,1763260703.3518832,3.2531097531318665e-06,7.552187889814377e-05,4496,733.0,,0.6265550255775452,-0.00029553472995758057,4.316436388762668e-05,,0.0,-0.06312680244445801
428360,,613.4345026016235,1763260703.4898577,,,4498,,374.0,,,,374.0,,
430464,606.8980102539062,615.3798577785492,1763260705.4352129,0.00012353435158729553,0.0002706944942474365,4520,734.0,,0.565772294998169,-0.0014146119356155396,4.178187373327091e-05,,0.0,0.09158676862716675
430626,,615.5040166378021,1763260705.5593717,,,4522,,260.0,,,,260.0,,
430848,0.0032439040951430798,615.7113220691681,1763260705.7666771,3.95067036151886e-06,0.0001072864979505539,4524,734.0,,0.595241367816925,-0.000850185751914978,4.155145870754495e-05,,0.0,0.11068493127822876
430976,0.001630202285014093,615.8232083320618,1763260705.8785634,0.00011060293763875961,-0.004863583482801914,4525,734.0,,0.5339568257331848,-0.0016779489815235138,4.147465369896963e-05,,0.0,0.14746838808059692
431126,,615.9437186717987,1763260705.9990737,,,4527,,500.0,,,,500.0,,
431488,0.004575167782604694,616.2703680992126,1763260706.3257232,5.507562309503555e-05,0.0013457303866744041,4531,735.0,,0.5900856852531433,-0.001402541995048523,4.116743366466835e-05,,0.0,-0.23190438747406006
431616,689.2498779296875,616.4248783588409,1763260706.4802334,4.9851834774017334e-05,0.0014588907361030579,4533,735.0,,0.5558583736419678,-0.002823375165462494,4.109062865609303e-05,,0.0,-0.0015382766723632812
431744,0.0043108719401061535,616.534592628479,1763260706.5899477,5.582347512245178e-05,-0.00078592449426651,4534,735.0,,0.5679968595504761,0.0020868536084890366,4.101382364751771e-05,,0.0,-0.6455773115158081
433920,0.003087524091824889,618.4996013641357,1763260708.5549564,1.9934959709644318e-05,-0.0009168153628706932,4555,736.0,,0.5597403645515442,-0.0013544615358114243,3.9708142139716074e-05,,0.0,-2.386233329772949
434432,365.8905029296875,618.9499182701111,1763260709.0052733,8.097849786281586e-06,0.0006521986797451973,4562,736.0,,0.6097656488418579,0.0008246041834354401,3.940092210541479e-05,,0.0,0.03698962926864624
435848,,620.2379517555237,1763260710.2933068,,,4576,,500.0,,,,500.0,,
439552,558.579345703125,623.5941784381866,1763260713.6495335,7.473863661289215e-06,0.0007570860907435417,4613,739.0,,0.5397833585739136,-0.0006923601031303406,3.632872540038079e-05,,0.0,-0.004261374473571777
440960,0.0014677748549729586,624.8983042240143,1763260714.9536593,8.126534521579742e-05,0.0038841646164655685,4626,740.0,,0.5501949787139893,-0.00043404847383499146,3.548387030605227e-05,,0.0,-15.777971267700195
441856,0.0019106618128716946,625.7112102508545,1763260715.7665653,2.8709881007671356e-05,0.0015847953036427498,4635,740.0,,0.5386543869972229,-0.0007161498069763184,3.4946235246025026e-05,,0.0,-15.505434036254883
442496,0.0006960416794754565,626.2931599617004,1763260716.348515,0.0002332627773284912,-0.010691927745938301,4641,741.0,,0.5457092523574829,-0.002537868916988373,3.4562210203148425e-05,,0.0,-0.002634286880493164
442752,0.0016239704564213753,626.515843629837,1763260716.5711987,8.407328277826309e-05,2.226792275905609e-06,4644,741.0,,0.5698047280311584,-0.004359573125839233,3.440860382397659e-05,,0.0,0.1623494029045105
444416,524.78955078125,628.0491364002228,1763260718.1044915,1.3951212167739868e-06,-0.0003580581396818161,4661,742.0,,0.5230002403259277,0.0003669261932373047,3.341013871249743e-05,,0.0,0.0012434720993041992
445847,,629.3267788887024,1763260719.382134,,,4675,,500.0,,,,500.0,,
447488,0.007186505943536758,630.8259925842285,1763260720.8813477,5.2611343562603e-05,-0.00021237414330244064,4691,744.0,,0.5144535303115845,-0.00048024579882621765,3.156681850668974e-05,,0.0,-16.284404754638672
449347,,632.4776227474213,1763260722.5329778,,,4709,,500.0,,,,500.0,,
449792,0.0008551559876650572,632.8960440158844,1763260722.951399,0.00023027416318655014,0.0005181943997740746,4713,745.0,,0.6057485342025757,-0.0045738667249679565,3.0184331990312785e-05,,0.0,0.005539059638977051
452096,264.54632568359375,634.975385427475,1763260725.0307405,8.869916200637817e-06,-0.0007440745830535889,4738,746.0,,0.5424691438674927,0.0024469122290611267,2.8801843654946424e-05,,0.0,-0.0032912492752075195
452224,0.0020338839385658503,635.123318195343,1763260725.1786733,4.627741873264313e-06,0.00046486128121614456,4739,746.0,,0.5384624004364014,-0.00029847584664821625,2.8725038646371104e-05,,0.0,-0.013048410415649414
452480,0.0009504783665761352,635.3425621986389,1763260725.3979173,2.2938475012779236e-05,7.97957181930542e-06,4741,746.0,,0.5600793361663818,0.0009292587637901306,2.8571428629220463e-05,,0.0,-0.011462569236755371
452608,402.0231018066406,635.4541857242584,1763260725.5095408,7.209368050098419e-06,0.0012151384726166725,4743,746.0,,0.569524884223938,-0.00010909885168075562,2.8494623620645143e-05,,0.0,-0.0017489194869995117
453760,0.001984137576073408,636.4821474552155,1763260726.5375025,1.0224990546703339e-05,0.000818704254925251,4754,747.0,,0.575104296207428,-0.0008586794137954712,2.780337854346726e-05,,0.0,-0.013017892837524414
455552,325.1854248046875,638.0799381732941,1763260728.1352932,2.7650967240333557e-06,0.000220579095184803,4772,748.0,,0.4754026532173157,9.196251630783081e-05,2.672811024240218e-05,,0.0,-0.004798531532287598
456963,,639.387050151825,1763260729.4424052,,,4786,,500.0,,,,500.0,,
457088,152.48033142089844,639.4980366230011,1763260729.5533917,4.475004971027374e-06,0.0014165481552481651,4787,749.0,,0.5638465881347656,0.0004595331847667694,2.580645195848774e-05,,0.0,-0.0010679960250854492
457216,0.0014122717548161745,639.6073915958405,1763260729.6627467,3.4580007195472717e-06,-0.0002282140776515007,4788,749.0,,0.5830004811286926,-0.0002318844199180603,2.572964694991242e-05,,0.0,-0.018909573554992676
457984,364.811767578125,640.3083517551422,1763260730.3637068,2.2260472178459167e-05,0.0009204261004924774,4796,749.0,,0.5909971594810486,-0.002636936493217945,2.52688168984605e-05,,0.0,-0.00365602970123291
458368,0.0007746730698272586,640.6398022174835,1763260730.6951573,3.804638981819153e-05,-0.0005784686654806137,4799,749.0,,0.5815708637237549,0.0015613436698913574,2.503840187273454e-05,,0.0,0.0022516250610351562
459008,476.31353759765625,641.1942722797394,1763260731.2496274,9.6149742603302e-06,-0.0007992628961801529,4806,750.0,,0.5505112409591675,-6.215274333953857e-05,2.465437864884734e-05,,0.0,-0.004039406776428223
459392,0.0007999615627340972,641.5901665687561,1763260731.6455216,5.252566188573837e-05,-0.002541924826800823,4809,750.0,,0.5863004326820374,-0.0025283098220825195,2.442396362312138e-05,,0.0,-0.007048606872558594
459776,0.0008239021990448236,641.9272141456604,1763260731.9825692,7.75512307882309e-06,0.0007318714633584023,4813,750.0,,0.5641659498214722,0.0007212609052658081,2.419354859739542e-05,,0.0,-0.14702367782592773
463573,,645.2921607494354,1763260735.3475158,,,4851,,500.0,,,,500.0,,
463616,571.4387817382812,645.3754348754883,1763260735.43079,5.898997187614441e-06,-0.0003067329525947571,4852,752.0,,0.5541273355484009,-0.00069442018866539,2.1889400159125216e-05,,0.0,-0.0024034976959228516
464384,0.0010477097239345312,646.0771188735962,1763260736.132474,9.96515154838562e-05,0.002297503873705864,4859,753.0,,0.6233727931976318,-0.0038721784949302673,2.14285719266627e-05,,0.0,-0.002890944480895996
465204,,646.8028564453125,1763260736.8582115,,,4868,,131.0,,,,131.0,,
465792,678.8331298828125,647.3391473293304,1763260737.3945024,3.3499673008918762e-06,-7.508601993322372e-05,4874,753.0,,0.5805416107177734,-0.00041265785694122314,2.0583716832334176e-05,,0.0,-0.001277923583984375
466204,,647.7202746868134,1763260737.7756298,,,4878,,500.0,,,,500.0,,
466688,0.0012650102144107223,648.1511240005493,1763260738.206479,3.3282674849033356e-05,0.0028040939942002296,4882,754.0,,0.5967293381690979,-0.0007870420813560486,2.0046083591296338e-05,,0.0,-0.003936767578125
470016,0.0010428305249661207,651.163547039032,1763260741.218902,2.4745240807533264e-06,0.0003871442750096321,4915,755.0,,0.6206697225570679,-7.583387196063995e-05,1.8049155187327415e-05,,0.0,0.018659889698028564
470400,0.002217295113950968,651.5005195140839,1763260741.5558746,4.472583532333374e-05,-0.0029828939586877823,4920,756.0,,0.5419712066650391,-0.0019764797762036324,1.7818740161601454e-05,,0.0,-0.005438804626464844
471680,0.0011023838305845857,652.6760284900665,1763260742.7313836,3.5818666219711304e-05,0.0014202389866113663,4932,756.0,,0.5842040181159973,-0.0009416788816452026,1.7050691894837655e-05,,0.0,0.012249648571014404
471704,,652.6877405643463,1763260742.7430956,,,4933,,500.0,,,,500.0,,
472320,0.001596593065187335,653.2707500457764,1763260743.326105,3.981404006481171e-06,-0.00013339240103960037,4939,757.0,,0.6227588653564453,-0.0010441839694976807,1.6666666851961054e-05,,0.0,-0.010698556900024414
473017,,653.8476645946503,1763260743.9030197,,,4946,,500.0,,,,500.0,,
473728,0.0019754120148718357,654.5331468582153,1763260744.588502,2.691522240638733e-06,-5.733780562877655e-05,4953,757.0,,0.5823282599449158,0.00024272873997688293,1.582181175763253e-05,,0.0,-0.0022727251052856445
474240,0.0018618219764903188,655.0107567310333,1763260745.0661118,1.7248094081878662e-06,-0.00021331943571567535,4958,758.0,,0.5959497094154358,-0.00017593055963516235,1.5514593542320654e-05,,0.0,-0.005081057548522949
474752,0.0017237234860658646,655.4542136192322,1763260745.5095687,1.6975216567516327e-05,0.0005890792235732079,4963,758.0,,0.6091627478599548,-0.0005578026175498962,1.5207373508019373e-05,,0.0,-0.0004614591598510742
475520,441.9669494628906,656.1531555652618,1763260746.2085106,1.0933727025985718e-06,8.283369243144989e-05,4971,758.0,,0.5890210866928101,-0.0001484304666519165,1.4746543456567451e-05,,0.0,-0.00010693073272705078
