losses/clipfrac,losses/value_loss,losses/old_approx_kl,_timestamp,charts/episodic_length,global_step,losses/policy_loss,losses/explained_variance,losses/entropy,losses/approx_kl,charts/episodic_return,_runtime,charts/learning_rate,_step,charts/SPS
0.0,0.0044670747593045235,0.00032452214509248734,1763260601.8930116,,325248,-0.00028214231133461,-0.007623910903930664,0.5965864658355713,1.0924413800239563e-06,,511.064035654068,0.00010491551802260801,3406,674.0
0.0,0.0006215155590325594,-0.003551504574716091,1763260602.0387466,,325376,0.0006956160068511963,0.012021303176879883,0.5928305387496948,0.00029738899320364,,511.2097706794739,0.00010483871301403269,3407,674.0
,,,1763260603.251633,500.0,326529,,,,,500.0,512.4226570129395,,3419,
0.0,0.00035150564508512616,0.0004863422363996506,1763260603.9712813,,327296,-0.0015502851456403732,-0.17065465450286865,0.5416379570960999,0.0004256404936313629,,513.1423053741455,0.00010368663788540289,3426,675.0
,,,1763260604.1767848,500.0,327529,,,,,500.0,513.3478088378906,,3428,
0.001953125,0.005311727523803711,0.007003051228821278,1763260604.913312,,328192,-0.025235813111066818,-9.923091888427734,0.5075644254684448,0.0026122210547327995,,514.0843360424042,0.00010314900282537565,3435,676.0
0.0,0.003098849207162857,0.002600262872874737,1763260606.5280654,,329728,-0.0058367494493722916,0.023017585277557373,0.5377048850059509,0.0002674506977200508,,515.6990895271301,0.0001022273427224718,3450,676.0
0.0,0.0004149262385908514,0.0003497479483485222,1763260606.6525965,,329856,2.355128526687622e-05,0.003397047519683838,0.554203450679779,1.8895603716373444e-05,,515.823620557785,0.00010215053771389648,3451,677.0
0.0,0.0003096331492997706,-0.0002575097605586052,1763260607.808351,,331008,-0.0012551918625831604,-0.05024123191833496,0.5434026718139648,6.14440068602562e-05,,516.9793751239777,0.0001014592926367186,3462,677.0
0.0,0.0002626077039167285,-0.004430663771927357,1763260609.1954365,,332416,-0.0061419010162353516,-0.25926411151885986,0.5379189848899841,0.0003010900691151619,,518.3664605617523,0.00010061443754239008,3476,678.0
0.0,0.00320765795186162,-0.0029416028410196304,1763260609.4576705,,332672,-0.0002960413694381714,-0.22946059703826904,0.4862477481365204,0.0003473255783319473,,518.6286945343018,0.00010046082752523944,3479,678.0
0.0,483.38677978515625,-0.0006847633048892021,1763260611.3579435,,334592,0.002457115799188614,0.00010794401168823242,0.5361945033073425,4.549417644739151e-05,,520.5289676189423,9.930875239660963e-05,3498,680.0
0.0,463.1606140136719,-0.008514879271388054,1763260611.8808954,,335104,-0.003325236961245537,-2.5272369384765625e-05,0.4739433228969574,0.0001969989389181137,,521.0519194602966,9.900153963826597e-05,3503,680.0
0.0,412.9012451171875,7.150974124670029e-05,1763260612.8730114,,336128,-0.0002181902527809143,-2.491474151611328e-05,0.5698329210281372,5.588587373495102e-05,,522.0440354347229,9.83870995696634e-05,3513,681.0
0.0,827.521728515625,0.0003481432795524597,1763260614.0568933,,337280,0.000555623322725296,1.6927719116210938e-05,0.5601881146430969,9.877607226371765e-06,,523.227917432785,9.769585449248552e-05,3525,681.0
0.0,0.00042748189298436046,-0.0012951204553246498,1763260615.3703325,,338560,-0.003444276750087738,-0.03172636032104492,0.5556904077529907,3.7874095141887665e-05,,524.5413565635681,9.692780440673232e-05,3537,682.0
,,,1763260617.0694668,500.0,340254,,,,,500.0,526.2404909133911,,3554,
0.0,395.6149597167969,0.0006849337369203568,1763260617.199492,,340352,-0.003390699625015259,-4.5180320739746094e-05,0.5953266620635986,4.663877189159393e-05,,526.3705160617828,9.585253428667784e-05,3555,683.0
0.0,0.0037963497452437878,0.0008670687675476074,1763260619.332562,,342400,0.0015407688915729523,-4.4226646423339844e-05,0.5631566047668457,0.00013967789709568024,,528.5035860538483,9.462365414947271e-05,3576,684.0
0.0,0.0007412483682855964,-0.00438477098941803,1763260619.6013517,,342656,-0.0012332256883382797,-0.4592641592025757,0.5669496059417725,0.00018877163529396057,,528.7723758220673,9.447004413232207e-05,3578,685.0
0.0,0.004661692772060633,-0.0011781351640820503,1763260619.8411574,,342912,-0.0021476764231920242,-0.2999812364578247,0.5819544792175293,6.092432886362076e-05,,529.012181520462,9.431643411517143e-05,3581,685.0
,,,1763260620.6659684,482.0,343757,,,,,482.0,529.8369925022125,,3589,
0.0,0.0005247789667919278,-0.0025089001283049583,1763260623.37293,,346240,0.0005487129092216492,-1.036292552947998,0.5185829401016235,3.646779805421829e-05,,532.5439541339874,9.231951116817072e-05,3613,687.0
0.0,0.000198122434085235,-0.0012184642255306244,1763260624.3134334,,347136,0.0004797540605068207,0.3402099609375,0.606795072555542,7.931143045425415e-06,,533.4844574928284,9.178187610814348e-05,3622,687.0
0.0,0.00035125145222991705,-0.00048804841935634613,1763260626.2708776,,348928,-0.0018962454050779343,-0.44704675674438477,0.5667586326599121,0.00014500319957733154,,535.4419016838074,9.0706605988089e-05,3640,688.0
,,,1763260627.9805822,500.0,350584,,,,,500.0,537.1516063213348,,3656,
0.0,0.0004707193002104759,0.0034364601597189903,1763260629.3826172,,351872,0.0027314871549606323,-0.0786670446395874,0.5405478477478027,0.00017453636974096298,,538.5536413192749,8.894009079085663e-05,3669,690.0
0.0,0.0003852882655337453,0.0016146311536431313,1763260630.4357636,,352896,0.0006464719772338867,0.003560185432434082,0.5685744881629944,3.007706254720688e-05,,539.6067876815796,8.832565072225407e-05,3679,690.0
0.0,0.003102520713582635,-0.0003267107531428337,1763260630.7689898,,353280,-0.0005663782358169556,0.00991910696029663,0.5886723399162292,8.430052548646927e-05,,539.940013885498,8.809523569652811e-05,3683,690.0
0.0,0.0004281706642359495,0.0003579678013920784,1763260630.8791862,,353408,0.00020986422896385193,-0.09884893894195557,0.621916651725769,3.787688910961151e-06,,540.050210237503,8.801843068795279e-05,3684,690.0
0.0,0.0034287453163415194,-0.0006671566516160965,1763260633.5731523,,356224,-0.004486914724111557,-0.025285959243774414,0.5105385184288025,0.0001586172729730606,,542.7441763877869,8.632872777525336e-05,3711,692.0
0.0,0.0002760314382612705,0.002292823977768421,1763260633.8200026,,356480,-0.00039718300104141235,-0.16508769989013672,0.5942744612693787,3.6316923797130585e-05,,542.9910266399384,8.617511775810272e-05,3713,693.0
0.0,589.6656494140625,-0.001033036969602108,1763260633.9756083,,356608,-0.0007864120416343212,1.6987323760986328e-05,0.5116302967071533,6.656162440776825e-06,,543.1466324329376,8.60983127495274e-05,3715,693.0
,,,1763260635.5649188,289.0,358097,,,,,289.0,544.7359428405762,,3731,
0.0,0.0021920616272836924,0.0013139303773641586,1763260635.9289868,,358400,-0.00014986097812652588,-1.9354066848754883,0.5566388368606567,5.7196244597435e-05,,545.1000108718872,8.502304262947291e-05,3734,693.0
,,,1763260638.1385689,500.0,360498,,,,,500.0,547.309592962265,,3755,
,,,1763260640.2932577,500.0,362498,,,,,500.0,549.4642817974091,,3775,
,,,1763260640.720638,500.0,362998,,,,,500.0,549.8916621208191,,3779,
,,,1763260643.2054408,500.0,365498,,,,,500.0,552.37646484375,,3804,
0.0,0.00042971401126123965,0.00015253480523824692,1763260643.5686412,,365824,0.00038064271211624146,0.09171980619430542,0.5515111684799194,6.60773366689682e-06,,552.7396652698517,8.056835940806195e-05,3807,697.0
0.0,0.0003853117232210934,0.0048093246296048164,1763260647.8380315,,369920,-0.000454142689704895,-0.05255126953125,0.5509016513824463,8.65524634718895e-05,,557.0090556144714,7.81105991336517e-05,3847,700.0
0.0,274.35723876953125,-0.0010281065478920937,1763260651.1708453,,373120,-0.001318909227848053,0.0024480819702148438,0.5802334547042847,4.495028406381607e-05,,560.341869354248,7.61904739192687e-05,3879,701.0
0.0,487.3105163574219,0.005904660560190678,1763260651.584785,,373504,-0.01337212324142456,0.0008339881896972656,0.5397669672966003,0.0003294842317700386,,560.7558090686798,7.596005889354274e-05,3883,701.0
0.0,0.0029837163165211678,-0.0009717624634504318,1763260651.7246914,,373632,-8.207745850086212e-05,-0.05196940898895264,0.5691648721694946,0.00011034868657588959,,560.8957154750824,7.588325388496742e-05,3884,701.0
,,,1763260652.0182629,500.0,373998,,,,,500.0,561.1892869472504,,3887,
0.0,0.00042241025948897004,0.0008572367951273918,1763260652.4892232,,374400,0.002705153077840805,-0.17928457260131836,0.5534287095069885,8.538085967302322e-05,,561.6602473258972,7.54224238335155e-05,3891,702.0
0.0,471.1726379394531,-0.0002082372084259987,1763260653.1294327,,375040,0.0012550149112939835,-3.898143768310547e-05,0.4692520201206207,0.0001162877306342125,,562.3004567623138,7.503840606659651e-05,3898,702.0
,,,1763260654.6552646,500.0,376498,,,,,500.0,563.8262887001038,,3912,
0.0,0.00031612542807124555,-0.0023966412991285324,1763260655.057809,,376832,-0.004965111613273621,0.19527125358581543,0.594591498374939,0.00019981339573860168,,564.2288331985474,7.396313594654202e-05,3915,703.0
0.0,327.427001953125,-0.0033152662217617035,1763260656.469873,,378112,-0.0002538412809371948,4.166364669799805e-05,0.523773193359375,1.9239261746406555e-05,,565.6408970355988,7.319508586078882e-05,3928,704.0
0.0,0.0004968165885657072,-0.0006132107228040695,1763260658.2203171,,379776,0.00373627245426178,-0.6401299238204956,0.5077857971191406,5.3256750106811523e-05,,567.3913412094116,7.219662074930966e-05,3944,704.0
0.0,0.00027236156165599823,0.0009361188858747482,1763260658.3333135,,379904,0.0014901459217071533,-0.003710508346557617,0.6245933175086975,3.096833825111389e-05,,567.5043375492096,7.211981574073434e-05,3945,704.0
,,,1763260658.3735898,500.0,379998,,,,,500.0,567.5446138381958,,3946,
0.0,0.00047001903294585645,0.0010539507493376732,1763260659.2771113,,380800,-0.005551589652895927,-0.052898406982421875,0.5051121115684509,0.00010096747428178787,,568.4481353759766,7.15821806807071e-05,3954,705.0
0.0,0.002717202063649893,0.002398657612502575,1763260660.2103677,,381696,-0.0010991692543029785,-0.2693265676498413,0.4998581111431122,8.749682456254959e-05,,569.3813917636871,7.104454562067986e-05,3963,705.0
0.0,0.0005745504749938846,-0.003428325057029724,1763260660.852035,,382336,-0.005179598927497864,-0.2034459114074707,0.555399477481842,0.00013615190982818604,,570.023059129715,7.066052057780325e-05,3969,706.0
,,,1763260662.0532293,500.0,383498,,,,,500.0,571.2242534160614,,3981,
0.0,0.0023483741097152233,0.0018299790099263191,1763260662.2847357,,383744,-0.0009073615074157715,-0.357959508895874,0.5464237332344055,6.134621798992157e-06,,571.4557597637177,6.981566548347473e-05,3983,706.0
0.0,0.0027469336055219173,-0.0007744291797280312,1763260663.7378397,,385152,-9.464845061302185e-05,-0.1238851547241211,0.520854115486145,4.6030618250370026e-05,,572.9088637828827,6.897081766510382e-05,3997,707.0
,,,1763260666.0839772,500.0,387498,,,,,500.0,575.2550013065338,,4020,
,,,1763260670.0595179,500.0,391498,,,,,500.0,579.2305419445038,,4059,
0.0,0.0005297190509736538,-0.0014988696202635765,1763260672.8374574,,394368,-0.001620214432477951,-0.06444895267486572,0.5549534559249878,1.9227154552936554e-05,,582.008481502533,6.344085704768077e-05,4087,712.0
0.0,0.0007325729238800704,-0.0018735593184828758,1763260673.2095184,,394752,-0.00021538510918617249,-0.32034099102020264,0.5136430263519287,5.460437387228012e-05,,582.3805425167084,6.32104420219548e-05,4091,712.0
0.0,0.0022529466077685356,0.0002807946875691414,1763260674.5658083,,396160,0.00014071539044380188,-0.01693260669708252,0.5596662163734436,3.7709251046180725e-06,,583.7368323802948,6.23655942035839e-05,4105,713.0
0.0,554.1203002929688,-0.0011391444131731987,1763260674.9363694,,396544,-0.0007230695337057114,7.796287536621094e-05,0.523325502872467,1.9480474293231964e-05,,584.1073935031891,6.213517917785794e-05,4109,713.0
0.0,0.0024049305357038975,-0.00093795545399189,1763260675.55092,,397184,-0.000978623516857624,-0.7963253259658813,0.5157078504562378,2.6687979698181152e-05,,584.7219440937042,6.175115413498133e-05,4115,714.0
0.0,442.56915283203125,-0.0001796940341591835,1763260675.9091978,,397568,-0.00021067261695861816,8.147954940795898e-05,0.5375379323959351,6.4158812165260315e-06,,585.0802218914032,6.152073910925537e-05,4119,714.0
0.0,0.00254831719212234,0.0006559668108820915,1763260678.4476135,,400128,-0.0006964616477489471,-0.018065333366394043,0.533949613571167,3.4337863326072693e-06,,587.6186375617981,5.998463893774897e-05,4144,715.0
0.0,0.0006647671107202768,-0.0006724344566464424,1763260679.022578,,400768,-0.00031197816133499146,-0.8879941701889038,0.5433114767074585,1.0202638804912567e-05,,588.1936020851135,5.960061389487237e-05,4150,716.0
0.0,650.6395263671875,-0.0006751092150807381,1763260680.7786033,,402560,0.00045331940054893494,-2.0265579223632812e-06,0.5486940145492554,2.319924533367157e-06,,589.9496273994446,5.852534741279669e-05,4168,717.0
0.0,0.0021709841676056385,-0.0011362973600625992,1763260682.385008,,404224,-0.0015713497996330261,0.03286087512969971,0.583898663520813,1.2794509530067444e-05,,591.5560321807861,5.752688230131753e-05,4184,718.0
0.0,0.0018671625293791294,-0.00037191156297922134,1763260683.4485052,,405248,0.00012038508430123329,-0.39059019088745117,0.5127387642860413,1.0738149285316467e-06,,592.6195292472839,5.6912442232714966e-05,4194,718.0
0.0,0.0006731792818754911,0.00028150342404842377,1763260683.9777472,,405760,0.0017084702849388123,-0.3228414058685303,0.5570788979530334,0.00014550238847732544,,593.1487712860107,5.6605222198413685e-05,4199,718.0
0.0,0.0006691160961054265,-0.0004711700603365898,1763260686.485124,,408320,-0.00021911226212978363,-0.21205627918243408,0.4948583245277405,6.660725921392441e-05,,595.6561481952667,5.506912566488609e-05,4224,720.0
0.0,0.0007345807389356196,0.0001942673698067665,1763260687.0144618,,408832,-0.0013857223093509674,0.1069713830947876,0.46539244055747986,1.042243093252182e-05,,596.1854858398438,5.4761905630584806e-05,4229,720.0
0.0,0.0021593680139631033,0.00029096100479364395,1763260688.4156013,,410240,-0.0010415948927402496,-0.10862696170806885,0.45549848675727844,1.1601485311985016e-05,,597.5866253376007,5.3917050536256284e-05,4243,721.0
,,,1763260688.6616387,500.0,410498,,,,,500.0,597.832662820816,,4246,
0.0,0.002160807838663459,-0.0011004852131009102,1763260689.3056383,,411136,-2.9940158128738403e-05,-0.022199034690856934,0.5056155920028687,9.796582162380219e-06,,598.4766623973846,5.337941547622904e-05,4252,721.0
0.0,0.0005498364334926009,-0.0009482959285378456,1763260689.5460887,,411392,0.0007997825741767883,-0.16002249717712402,0.46417152881622314,2.8631649911403656e-05,,598.7171127796173,5.32258054590784e-05,4254,721.0
,,,1763260689.592635,500.0,411498,,,,,500.0,598.7636590003967,,4255,
0.0,0.0006010731449350715,-0.00025398842990398407,1763260691.4475195,,413312,0.0002431180328130722,0.0020359158515930176,0.5383545160293579,2.0228326320648193e-06,,600.6185436248779,5.2073733968427405e-05,4273,722.0
0.0,420.1427001953125,0.0002843523398041725,1763260691.6787608,,413568,-0.0004468616098165512,-1.5139579772949219e-05,0.5591859817504883,3.323890268802643e-06,,600.8497848510742,5.1920123951276764e-05,4276,722.0
0.0,0.0025596197228878736,-0.0005102762952446938,1763260691.8007464,,413696,0.0003094710409641266,-0.11009371280670166,0.48343709111213684,2.572033554315567e-05,,600.9717705249786,5.1843318942701444e-05,4277,722.0
0.0,0.0005464997375383973,0.00026137568056583405,1763260691.9166234,,413824,0.0011479947715997696,0.3733023405075073,0.5439697504043579,2.0252540707588196e-05,,601.0876474380493,5.1766513934126124e-05,4278,722.0
0.0,0.0007471891003660858,-0.0017421171069145203,1763260692.886313,,414848,-0.0045668259263038635,-0.3041774034500122,0.46911296248435974,5.827285349369049e-05,,602.0573370456696,5.115207386552356e-05,4288,723.0
,,,1763260693.0246487,500.0,414998,,,,,500.0,602.195672750473,,4290,
0.0,0.002439603442326188,-0.002129180356860161,1763260693.251069,,415232,-0.0019893869757652283,-0.09130477905273438,0.49317675828933716,0.00012960098683834076,,602.4220931529999,5.09216588397976e-05,4292,723.0
,,,1763260695.3437152,500.0,417498,,,,,500.0,604.5147392749786,,4314,
0.0,0.0006249973084777594,-0.00012621283531188965,1763260695.8089995,,417920,-0.0019524116069078445,-0.33909809589385986,0.5292665958404541,8.743256330490112e-05,,604.9800236225128,4.930875729769468e-05,4318,725.0
0.0,0.0024477364495396614,-0.0011537140235304832,1763260698.3349383,,420736,-0.00053448136895895,-0.839857816696167,0.5308557152748108,0.00013158004730939865,,607.5059623718262,4.761904710903764e-05,4346,726.0
0.0,0.0007695089443586767,0.0004360424354672432,1763260700.1856837,,422784,-0.0009328722953796387,-0.04087686538696289,0.4901926815509796,7.591210305690765e-06,,609.3567078113556,4.639017060981132e-05,4366,727.0
0.0,0.00046039687003940344,-0.0024980735033750534,1763260700.7394867,,423424,0.0026606395840644836,-0.06263458728790283,0.5194330811500549,4.159100353717804e-05,,609.9105107784271,4.600614556693472e-05,4372,728.0
0.0,0.0005842804675921798,-0.0011939601972699165,1763260701.2151926,,423936,0.00028098002076148987,-0.5674493312835693,0.52214115858078,1.4628283679485321e-05,,610.3862166404724,4.569892553263344e-05,4377,728.0
,,,1763260701.239233,500.0,423998,,,,,500.0,610.410257101059,,4378,
0.0,0.0005794693133793771,0.0005428707227110863,1763260702.1380455,,424960,-0.000935189425945282,-0.047327399253845215,0.5341542363166809,1.5241093933582306e-05,,611.3090696334839,4.508448546403088e-05,4387,729.0
0.0,0.000912536634132266,-0.0007566241547465324,1763260702.945235,,425856,-0.0009837597608566284,0.01816946268081665,0.5600672364234924,6.899330765008926e-05,,612.116259098053,4.4546850404003635e-05,4396,729.0
0.0,398.4776611328125,5.36041334271431e-05,1763260704.433685,,427520,0.00010686367750167847,7.104873657226562e-05,0.49884355068206787,2.534128725528717e-06,,613.604709148407,4.354838529252447e-05,4413,730.0
0.0,0.0008137295953929424,-0.004122250713407993,1763260704.6531732,,427776,-0.00197407603263855,-0.14633333683013916,0.4947550296783447,8.447747677564621e-05,,613.8241972923279,4.339477891335264e-05,4415,730.0
,,,1763260708.4044497,500.0,431998,,,,,500.0,617.5754737854004,,4456,
0.0,0.0005887953448109329,-0.00011363346129655838,1763260709.7218657,,433408,-0.000748172402381897,-0.11924624443054199,0.518560528755188,1.0530464351177216e-05,,618.8928897380829,4.0015362174017355e-05,4470,734.0
0.0,0.002012935932725668,-0.00034421589225530624,1763260710.4213653,,434176,-0.00014619529247283936,-0.36090970039367676,0.517151415348053,1.7422251403331757e-05,,619.5923893451691,3.955453212256543e-05,4478,734.0
0.0,0.000774635118432343,0.001262478530406952,1763260710.6402426,,434432,-0.00045340508222579956,-0.30204224586486816,0.5111494064331055,5.900673568248749e-05,,619.8112666606903,3.940092210541479e-05,4480,734.0
0.0,879.1975708007812,-0.0007063131779432297,1763260711.6713152,,435584,0.0008927211165428162,0.00018393993377685547,0.5107333660125732,5.102716386318207e-05,,620.8423392772675,3.870967702823691e-05,4492,735.0
,,,1763260712.0140622,500.0,435998,,,,,500.0,621.1850862503052,,4496,
0.0,0.002285485854372382,-0.00011925585567951202,1763260712.2239544,,436224,-0.000713912770152092,-0.06696712970733643,0.5473871827125549,1.539662480354309e-05,,621.3949785232544,3.832565198536031e-05,4498,735.0
,,,1763260714.2034762,500.0,438498,,,,,500.0,623.3745002746582,,4520,
0.0,0.0024335593916475773,-0.00024777837097644806,1763260714.4239826,,438656,-0.00042360275983810425,0.1462729573249817,0.5099748969078064,1.5310943126678467e-06,,623.5950067043304,3.686636046040803e-05,4522,737.0
0.0,0.0007129708537831903,0.0028622783720493317,1763260714.6427119,,438912,-0.0010286970064043999,-0.04863238334655762,0.48262035846710205,6.129220128059387e-05,,623.8137359619141,3.671275044325739e-05,4524,737.0
,,,1763260714.6742048,500.0,438998,,,,,500.0,623.8452289104462,,4525,
0.0,0.0020897071808576584,0.0025329729542136192,1763260714.8651686,,439168,-0.0011551156640052795,0.06440341472625732,0.5133574604988098,6.542820483446121e-05,,624.0361926555634,3.655914042610675e-05,4527,737.0
0.0,589.7276611328125,6.645731627941132e-05,1763260715.201591,,439552,0.001871056854724884,8.165836334228516e-06,0.5368480682373047,1.288577914237976e-05,,624.3726150989532,3.632872540038079e-05,4531,737.0
0.0,0.000949936336837709,0.00019441358745098114,1763260715.4553337,,439808,-0.00048051774501800537,-0.029045581817626953,0.5165553092956543,8.242204785346985e-06,,624.626357793808,3.617511538323015e-05,4533,737.0
0.0,0.0006175982998684049,-0.0013292757794260979,1763260715.5657527,,439936,-0.00032078102231025696,0.019784152507781982,0.5405738949775696,2.591777592897415e-05,,624.7367768287659,3.609831037465483e-05,4534,737.0
0.0,0.0007636055815964937,-3.954954445362091e-05,1763260716.3401623,,440832,0.0007322076708078384,-0.272647500038147,0.5074847340583801,8.75815749168396e-06,,625.5111863613129,3.556067531462759e-05,4543,738.0
,,,1763260717.376198,500.0,441998,,,,,500.0,626.5472221374512,,4555,
0.0,0.002085657324641943,-0.000471615232527256,1763260717.6310394,,442240,-0.00030849874019622803,-0.14866530895233154,0.5406161546707153,5.145557224750519e-06,,626.8020634651184,3.4715820220299065e-05,4557,739.0
0.0,0.0011885655112564564,-0.0008004382252693176,1763260718.0721326,,442752,0.00027900561690330505,-0.6544570922851562,0.5405283570289612,1.1142343282699585e-05,,627.243156671524,3.440860382397659e-05,4562,739.0
0.0,0.0021314662881195545,-0.00023246929049491882,1763260719.3258119,,444160,0.0010170415043830872,0.06270939111709595,0.5385303497314453,2.9489398002624512e-05,,628.4968359470367,3.356374872964807e-05,4576,740.0
,,,1763260721.8719149,500.0,446998,,,,,500.0,631.0429389476776,,4604,
,,,1763260722.680168,500.0,447998,,,,,500.0,631.8511919975281,,4613,
0.0,0.0011786309769377112,0.00023690611124038696,1763260723.9810529,,449280,-8.448585867881775e-05,-0.05660736560821533,0.4872952401638031,1.1529773473739624e-06,,633.15207695961,3.0491552024614066e-05,4626,743.0
0.0,0.002275086473673582,0.0018725190311670303,1763260724.7535148,,450176,-0.0022010505199432373,-0.0702364444732666,0.5640818476676941,2.7135014533996582e-05,,633.9245388507843,2.9953916964586824e-05,4635,743.0
0.0,0.0010610806057229638,0.0010599466040730476,1763260725.340428,,450816,-0.0010544657707214355,-0.34398889541625977,0.5650724172592163,1.8120743334293365e-05,,634.5114521980286,2.9569891921710223e-05,4641,744.0
0.0,623.625244140625,0.0004827221855521202,1763260725.563765,,451072,-0.0006169602274894714,-1.7881393432617188e-05,0.5194372534751892,2.530403435230255e-06,,634.7347891330719,2.9416281904559582e-05,4644,744.0
0.0,0.0010460520861670375,0.0006946837529540062,1763260727.1927812,,452864,-0.00032204389572143555,-0.1579798460006714,0.5246106386184692,1.6734935343265533e-05,,636.3638052940369,2.8341013603494503e-05,4661,745.0
0.0,0.001057461486198008,0.002467639744281769,1763260728.447804,,454272,-0.0010010525584220886,-0.058649539947509766,0.5559871196746826,4.6370550990104675e-05,,637.6188280582428,2.7496160328155383e-05,4675,745.0
0.0,0.0007570859743282199,0.0010453220456838608,1763260729.9296532,,455936,-0.0020677102729678154,0.19883853197097778,0.5402792692184448,2.1774321794509888e-05,,639.1006772518158,2.649769521667622e-05,4691,746.0
0.0,0.0016967528499662876,0.00012014433741569519,1763260731.5678036,,457728,-0.0029962025582790375,-0.0253603458404541,0.537146270275116,2.277083694934845e-05,,640.7388277053833,2.542242691561114e-05,4709,747.0
0.0,218.83554077148438,0.00048262346535921097,1763260731.9167206,,458112,-0.0010222718119621277,-5.1975250244140625e-05,0.5062112808227539,5.018897354602814e-06,,641.0877447128296,2.519201188988518e-05,4713,747.0
0.0,0.0017821254441514611,-9.692646563053131e-05,1763260734.2535393,,460672,-0.00026720017194747925,0.2526273727416992,0.547232449054718,3.874301910400391e-06,,643.424563407898,2.365591353736818e-05,4738,749.0
0.0,0.0008973187650553882,0.0008017523214221001,1763260734.3933787,,460800,0.00042847543954849243,0.22630149126052856,0.5696871876716614,7.5893476605415344e-06,,643.5644028186798,2.3579108528792858e-05,4739,749.0
,,,1763260734.5288413,500.0,460998,,,,,500.0,643.6998653411865,,4741,
0.0,0.00161900301463902,-0.00012115202844142914,1763260734.7235682,,461184,5.7037919759750366e-05,-0.01102447509765625,0.4893399477005005,2.3636966943740845e-06,,643.8945922851562,2.3348693503066897e-05,4743,749.0
0.0,0.0011598662240430713,-0.0005779238417744637,1763260735.7494354,,462336,-0.0006868988275527954,-0.17299604415893555,0.5433812141418457,1.3596378266811371e-05,,644.9204595088959,2.265745024487842e-05,4754,750.0
0.0,0.0009412778890691698,0.00047116633504629135,1763260735.86007,,462464,-0.0019593536853790283,0.0334850549697876,0.5171250104904175,4.4607557356357574e-05,,645.0310940742493,2.25806452363031e-05,4755,750.0
0.0,0.0019239536486566067,-0.0001293206587433815,1763260737.3289945,,464128,0.00012896768748760223,-0.07004499435424805,0.5538635849952698,1.0346993803977966e-06,,646.5000185966492,2.158218194381334e-05,4772,751.0
0.0,659.6434936523438,-5.627982318401337e-05,1763260738.6124685,,465536,-6.212666630744934e-05,6.651878356933594e-05,0.5812020301818848,8.568167686462402e-08,,647.783492565155,2.0737326849484816e-05,4786,751.0
0.0,0.0018319761147722602,0.0003447001799941063,1763260738.7217424,,465664,-0.00022224336862564087,0.01696830987930298,0.545792281627655,6.9821253418922424e-06,,647.8927664756775,2.0660521840909496e-05,4787,751.0
0.0,0.001206036889925599,-0.0003908071666955948,1763260738.8315928,,465792,0.0011256178840994835,0.016842365264892578,0.5725603699684143,6.528571248054504e-06,,648.0026168823242,2.0583716832334176e-05,4788,752.0
0.0,353.57049560546875,0.00022773537784814835,1763260739.5305414,,466560,-0.00012116506695747375,1.52587890625e-05,0.5318456888198853,2.576969563961029e-06,,648.7015655040741,2.0122888599871658e-05,4796,752.0
0.0,0.0009250972652807832,0.00015305634588003159,1763260739.8604672,,466944,-0.0007529258728027344,-0.05084860324859619,0.5060438513755798,7.140450179576874e-06,,649.031491279602,1.9892473574145697e-05,4799,752.0
0.0,459.6005859375,-0.0003221062943339348,1763260740.4149048,,467584,-0.0002374202013015747,-8.285045623779297e-05,0.5415941476821899,1.5562400221824646e-06,,649.5859289169312,1.9508448531269096e-05,4806,752.0
0.0,0.0009032211382873356,0.0006631985306739807,1763260740.774946,,467968,-0.0017437897622585297,0.23070907592773438,0.4877239465713501,1.802109181880951e-05,,649.9459700584412,1.9278033505543135e-05,4809,753.0
0.0,0.0010839183814823627,0.0005990369245409966,1763260741.1056895,,468352,-0.0006558261811733246,0.32169049978256226,0.4810827672481537,8.723698556423187e-06,,650.2767136096954,1.9047618479817174e-05,4813,753.0
0.0,0.0021964821498841047,-0.0002566361799836159,1763260744.5265727,,472192,-0.00018654391169548035,-0.14119601249694824,0.5049548745155334,1.3737007975578308e-06,,653.6975967884064,1.6743471860536374e-05,4851,755.0
0.0,0.001366957789286971,8.02408903837204e-05,1763260744.6372113,,472320,-0.0008532516658306122,-0.20079481601715088,0.5598967671394348,6.692484021186829e-06,,653.8082354068756,1.6666666851961054e-05,4852,755.0
,,,1763260745.2450812,500.0,472998,,,,,500.0,654.4161052703857,,4859,
0.0,0.001138875144533813,0.00033670198172330856,1763260746.0393083,,473856,-0.0009825080633163452,-0.0033957958221435547,0.5517432689666748,5.935318768024445e-06,,655.2103323936462,1.5745008568046615e-05,4867,756.0
0.0,0.0009556579170748591,6.0607679188251495e-05,1763260746.1472964,,473984,-0.00041451677680015564,-0.012027382850646973,0.5330507755279541,2.007000148296356e-06,,655.3183205127716,1.5668203559471294e-05,4868,756.0
,,,1763260746.590514,500.0,474498,,,,,500.0,655.761538028717,,4874,
,,,1763260746.993321,500.0,474998,,,,,500.0,656.1643450260162,,4878,
0.0,0.0010711875511333346,7.652398198843002e-05,1763260747.394616,,475392,-0.0004407726228237152,-0.008810997009277344,0.5269215106964111,2.6086345314979553e-06,,656.5656399726868,1.4823348465142772e-05,4882,757.0
