losses/approx_kl,charts/SPS,charts/episodic_return,_runtime,losses/explained_variance,losses/old_approx_kl,charts/learning_rate,charts/episodic_length,_timestamp,losses/value_loss,losses/policy_loss,losses/entropy,losses/clipfrac,_step,global_step
,,500.0,303.22121834754944,,,,500.0,1763260336.9256694,,,,,1959,175341
0.0003512231633067131,636.0,,305.36453127861023,-0.13593828678131104,-5.652196705341339e-06,0.0001940860238391906,,1763260339.0689824,0.0002574638638179749,0.0022175833582878113,0.5017749071121216,0.0,1973,176640
,,500.0,306.74487113952637,,,,500.0,1763260340.4493222,,,,,1985,177856
0.00020549912005662918,637.0,,307.6967535018921,8.821487426757812e-06,-0.000528908334672451,0.00019301075371913612,,1763260341.4012046,215.67510986328125,-0.0008198432624340057,0.5656251311302185,0.0,1991,178432
0.0024334266781806946,637.0,,309.2360942363739,-0.0008165836334228516,-0.0036626141518354416,0.00019239631365053356,,1763260342.9405453,164.43173217773438,-0.013149832375347614,0.4968499541282654,0.001953125,2002,179456
0.0016064457595348358,637.0,,309.9664468765259,-0.00030624866485595703,0.01445787400007248,0.00019208909361623228,,1763260343.670898,367.42303466796875,0.013286851346492767,0.4589076638221741,0.00390625,2007,179968
,,500.0,311.19425415992737,,,,500.0,1763260344.8987052,,,,,2016,180924
0.0015331404283642769,638.0,,311.6104037761688,0.14122623205184937,0.008020793087780476,0.00019132104353047907,,1763260345.3148549,0.00023845149553380907,-0.015101276338100433,0.5313982367515564,0.0,2019,181248
0.002002331428229809,639.0,,312.16379380226135,-0.27091872692108154,-0.008448938839137554,0.0001910138234961778,,1763260345.868245,0.0002567041665315628,-4.413537681102753e-05,0.5025857090950012,0.001953125,2024,181760
2.187304198741913e-05,639.0,,312.4815454483032,-6.151199340820312e-05,0.0012937728315591812,0.00019086021347902715,,1763260346.1859965,273.72955322265625,-0.0008363733068108559,0.48454737663269043,0.0,2027,182016
0.001393413171172142,639.0,,312.76899003982544,-0.15380072593688965,-0.0011432226747274399,0.0001907066034618765,,1763260346.4734411,0.00020768557442352176,-0.009036935865879059,0.5101142525672913,0.001953125,2029,182272
0.0009361626580357552,640.0,,313.2921702861786,-0.30874037742614746,0.006939618848264217,0.00019039938342757523,,1763260346.9966214,0.0002382104139542207,-0.005844276398420334,0.5740662813186646,0.0,2034,182784
0.00025073718279600143,641.0,,314.6037926673889,-0.00018227100372314453,0.006134559400379658,0.00018970813835039735,,1763260348.3082438,111.91423797607422,0.002638012170791626,0.5688981413841248,0.0,2045,183936
0.0007765777409076691,641.0,,315.30734157562256,-0.07646465301513672,-0.0040888115763664246,0.00018932411330752075,,1763260349.0117927,0.0043558282777667046,-0.0011739581823349,0.47770941257476807,0.0,2051,184576
0.0007410775870084763,642.0,,315.44054913520813,-0.047957658767700195,0.007075749337673187,0.00018924730829894543,,1763260349.1450002,0.00021946475317236036,0.0014279969036579132,0.5734003186225891,0.0,2052,184704
0.0014452934265136719,643.0,,317.46554470062256,-0.00011265277862548828,0.003558378666639328,0.00018817203817889094,,1763260351.1699958,192.40000915527344,-0.015658751130104065,0.4935338795185089,0.0,2070,186496
0.00013590138405561447,644.0,,318.31529903411865,-0.1076819896697998,0.0006298432126641273,0.00018778801313601434,,1763260352.01975,0.0049329595640301704,0.00020226184278726578,0.48878341913223267,0.0,2076,187136
,,500.0,320.83721685409546,,,,500.0,1763260354.541668,,,,,2093,188924
0.00026434939354658127,644.0,,320.98799324035645,-2.2292137145996094e-05,-0.00451135728508234,0.00018671274301595986,,1763260354.6924443,209.57835388183594,-0.006055761128664017,0.5090258717536926,0.0,2094,188928
0.0005738092586398125,644.0,,324.62200903892517,-0.02155125141143799,-0.00035622622817754745,0.000185253462404944,,1763260358.3264601,0.00024444583686999977,-0.004209645092487335,0.5172549486160278,0.0,2117,191360
0.005419754423201084,646.0,,327.5967490673065,0.3360896110534668,0.009367832913994789,0.00018379416724201292,,1763260361.3012002,0.00011628598440438509,-0.001004628837108612,0.46720466017723083,0.0078125,2141,193792
0.0016867844387888908,646.0,,328.1665620803833,0.14285916090011597,-0.005975567735731602,0.00018348694720771164,,1763260361.8710132,0.0001055049360729754,-0.0018269866704940796,0.4896460473537445,0.0,2146,194304
,,500.0,328.2173898220062,,,,500.0,1763260361.921841,,,,,2147,194424
0.0003921510651707649,646.0,,328.33291363716125,-1.1205673217773438e-05,0.0068224696442484856,0.00018341014219913632,,1763260362.0373647,158.88845825195312,-0.004035185091197491,0.591541588306427,0.0,2148,194432
0.0013625537976622581,647.0,,329.1588628292084,0.0454481840133667,-0.025920558720827103,0.0001829493121476844,,1763260362.863314,4.2564686737023294e-05,-0.00023604929447174072,0.5556416511535645,0.001953125,2155,195200
,,500.0,331.567636013031,,,,500.0,1763260365.272087,,,,,2172,196924
0.00032441597431898117,648.0,,333.7203483581543,-0.046141743659973145,-9.332690387964249e-05,0.0001811059919418767,,1763260367.4247994,4.933312447974458e-05,-0.006465889513492584,0.5768211483955383,0.0,2185,198272
,,297.0,334.60504364967346,,,,297.0,1763260368.3094947,,,,,2192,198796
0.01601683348417282,648.0,,335.62865018844604,0.01903313398361206,-0.023057332262396812,0.0001803379418561235,,1763260369.3331013,0.00032258988358080387,-0.04865815490484238,0.5285088419914246,0.091796875,2198,199552
,,261.0,335.6603193283081,,,,261.0,1763260369.3647704,,,,,2199,199557
,,500.0,337.1410207748413,,,,500.0,1763260370.8454719,,,,,2211,200948
6.769783794879913e-05,649.0,,337.5036795139313,-0.569282054901123,0.0009870808571577072,0.00017933947674464434,,1763260371.2081306,0.00018740865925792605,-0.001682322472333908,0.5011426210403442,0.0,2214,201216
0.0008381316438317299,650.0,,338.2135491371155,-0.30331695079803467,0.01200282946228981,0.00017895545170176774,,1763260371.9180002,0.00010548652790021151,0.0010543279349803925,0.5367559194564819,0.0,2220,201856
0.0005733165889978409,650.0,,338.52295780181885,-0.629299521446228,-0.0008778460323810577,0.0001788018416846171,,1763260372.227409,0.0038633905351161957,-0.003345298580825329,0.5381636023521423,0.0,2223,202112
0.0005699992179870605,650.0,,338.82176065444946,-0.7045575380325317,-0.009597890079021454,0.00017864823166746646,,1763260372.5262117,0.00012076336133759469,-0.00800924003124237,0.47334033250808716,0.0,2225,202368
,,500.0,338.8562421798706,,,,500.0,1763260372.5606933,,,,,2226,202448
0.0007362440228462219,650.0,,338.97876358032227,-0.000324249267578125,0.0014385320246219635,0.00017857142665889114,,1763260372.6832147,90.28128814697266,0.0024455003440380096,0.49293461441993713,0.0,2227,202496
,,500.0,339.41904854774475,,,,500.0,1763260373.1234996,,,,,2231,202948
0.0016099931672215462,651.0,,339.9491515159607,0.5333772897720337,0.011547663249075413,0.0001780337915988639,,1763260373.6536026,0.000204014839255251,0.0020983368158340454,0.5333882570266724,0.001953125,2235,203392
,,500.0,340.5609760284424,,,,500.0,1763260374.265427,,,,,2241,203948
0.0005161324515938759,652.0,,341.39030170440674,-0.15873944759368896,-0.005123528651893139,0.0001772657415131107,,1763260375.0947528,0.0036310534924268723,-0.0036601759493350983,0.4564703702926636,0.0,2248,204672
0.0004045870155096054,652.0,,341.6731905937195,0.33204030990600586,-0.004680341109633446,0.00017711213149596006,,1763260375.3776417,0.00016565504483878613,0.0012662000954151154,0.42151907086372375,0.0,2250,204928
0.0004580402746796608,652.0,,341.98912811279297,-0.21674072742462158,0.004599045030772686,0.00017695852147880942,,1763260375.6935792,0.005432188510894775,-0.0018121376633644104,0.4397530257701874,0.0,2253,205184
0.0006254175677895546,654.0,,344.38635420799255,-0.29853832721710205,-0.001923869363963604,0.0001758064463501796,,1763260378.0908053,0.004698495380580425,-0.004245012998580933,0.51444011926651,0.0,2272,207104
,,500.0,345.4941372871399,,,,500.0,1763260379.1985884,,,,,2280,207948
,,500.0,347.5443580150604,,,,500.0,1763260381.248809,,,,,2295,209448
0.0019135046750307083,655.0,,347.9669899940491,-0.6402385234832764,-0.003082768991589546,0.0001741935411700979,,1763260381.671441,0.00012819837138522416,-0.00328906811773777,0.45064443349838257,0.001953125,2298,209792
,,500.0,349.22463059425354,,,,500.0,1763260382.9290817,,,,,2310,210948
0.0011320468038320541,656.0,,349.4729018211365,0.028500378131866455,-0.0070090945810079575,0.0001733487006276846,,1763260383.177353,0.0006927730282768607,-0.015994317829608917,0.5011260509490967,0.0,2312,211200
0.0010283207520842552,656.0,,350.3531687259674,-0.27428996562957764,0.004385552369058132,0.000172964675584808,,1763260384.0576198,0.00014612197992391884,-0.0027561336755752563,0.4799879789352417,0.0,2318,211840
0.00023457128554582596,656.0,,350.9779317378998,-0.20397961139678955,0.0034683095291256905,0.00017273426055908203,,1763260384.6823828,6.166665843920782e-05,-0.00024775415658950806,0.5409610271453857,0.0,2322,212224
,,500.0,351.23635172843933,,,,500.0,1763260384.9408028,,,,,2324,212448
,,500.0,352.00460958480835,,,,500.0,1763260385.7090607,,,,,2329,212948
,,500.0,353.5310802459717,,,,500.0,1763260387.2355313,,,,,2339,213948
0.0013658571988344193,656.0,,354.24184799194336,-0.2217503786087036,0.009829893708229065,0.0001714285754133016,,1763260387.946299,0.00017492202459834516,0.0024505257606506348,0.5041546821594238,0.0,2343,214400
0.00033760443329811096,656.0,,355.0114514827728,-0.22772681713104248,-0.0010339990258216858,0.0001711213553790003,,1763260388.7159026,7.141657260945067e-05,-0.00154910609126091,0.5008193254470825,0.0,2348,214912
,,500.0,355.7906291484833,,,,500.0,1763260389.4950802,,,,,2354,215448
0.0007629422470927238,656.0,500.0,357.28189396858215,0.0001850724220275879,-0.01006664801388979,0.00017019969527609646,500.0,1763260390.986345,194.5764617919922,0.008674928918480873,0.4631476402282715,0.0,2363,216448
0.0017857449129223824,659.0,,360.2472155094147,-0.06682252883911133,-0.0039182743057608604,0.00016858679009601474,,1763260393.9516666,0.004848952405154705,-0.02488446980714798,0.5075302124023438,0.0,2389,219136
0.0012320149689912796,659.0,,360.84600353240967,-0.16270601749420166,-0.0012151040136814117,0.00016827957006171346,,1763260394.5504546,0.005928972736001015,-0.006451347842812538,0.5561068058013916,0.001953125,2394,219648
,,500.0,365.1467204093933,,,,500.0,1763260398.8511715,,,,,2426,222948
0.00020494870841503143,661.0,,365.66241455078125,-0.09043586254119873,0.006622223183512688,0.00016605222481302917,,1763260399.3668656,0.00010108565038535744,0.0005341116338968277,0.5520616769790649,0.0,2430,223360
0.001467880792915821,662.0,,367.7596523761749,-0.21950757503509521,-0.00251650158315897,0.00016490014968439937,,1763260401.4641035,0.00022500089835375547,-0.0095294751226902,0.5310074687004089,0.015625,2449,225280
0.0023051081225275993,663.0,,369.5940020084381,-0.04205727577209473,-0.014102943241596222,0.0001639016845729202,,1763260403.298453,8.077787788351998e-05,0.007930062711238861,0.4861493706703186,0.0,2465,226944
0.00084674172103405,666.0,,372.34161615371704,6.61611557006836e-05,0.0050868988037109375,0.0001623655844014138,,1763260406.0460672,252.19915771484375,-0.009703192859888077,0.4935247004032135,0.0,2491,229504
0.0022298628464341164,666.0,,372.5968828201294,-0.15353894233703613,-0.02082713320851326,0.00016221197438426316,,1763260406.301334,4.1152579797198996e-05,0.0034286081790924072,0.49742570519447327,0.0,2493,229760
5.951151251792908e-05,666.0,,374.2203838825226,-7.3909759521484375e-06,0.0015139393508434296,0.00016144393885042518,,1763260407.924835,210.57191467285156,0.002279624342918396,0.5091740489006042,0.0,2506,231040
0.0004657898098230362,666.0,,375.6078863143921,-0.16458475589752197,-0.004282839596271515,0.00016090630379039794,,1763260409.3123374,0.00012417220568750054,-0.00028816983103752136,0.5553315877914429,0.0,2514,231936
,,500.0,375.6502149105072,,,,500.0,1763260409.354666,,,,,2515,231948
0.0004354342818260193,666.0,,376.64547538757324,-0.26390326023101807,0.0038394276052713394,0.00016052227874752134,,1763260410.3499265,0.005268283188343048,0.005882980301976204,0.5446428060531616,0.0,2520,232576
,,500.0,378.7414014339447,,,,500.0,1763260412.4458525,,,,,2533,233948
0.00020324159413576126,666.0,,379.91714882850647,-0.022692322731018066,0.002073918469250202,0.00015929339861031622,,1763260413.6216,0.003560984041541815,-0.005488723516464233,0.5695579648017883,0.0,2540,234624
0.002965380437672138,666.0,,381.10683846473694,0.16200727224349976,0.01664252020418644,0.0001588325685588643,,1763260414.8112895,0.0001224080624524504,-0.022766757756471634,0.5311647057533264,0.00390625,2547,235392
0.0006378581747412682,665.0,,384.76617908477783,-0.15116095542907715,-0.0027172984555363655,0.00015745007840450853,,1763260418.4706302,0.003183875000104308,-0.010906349867582321,0.546931266784668,0.0,2570,237696
0.0007344819605350494,665.0,,384.9045555591583,-0.08464503288269043,-0.001691620796918869,0.0001573732733959332,,1763260418.6090066,0.00013178765948396176,-0.0073492638766765594,0.5081610679626465,0.0,2571,237824
0.0009062336757779121,666.0,,385.4722809791565,-0.02574753761291504,-0.009662608616054058,0.00015706605336163193,,1763260419.176732,0.00014150665083434433,-0.0093100406229496,0.5940037965774536,0.0,2576,238336
,,500.0,385.51279759407043,,,,500.0,1763260419.2172487,,,,,2577,238448
0.0006529903039336205,668.0,,388.8803741931915,-4.6372413635253906e-05,0.01042660791426897,0.00015514592814724892,,1763260422.5848253,339.8451232910156,0.003274381160736084,0.5311065316200256,0.0,2608,241536
0.0006090505048632622,669.0,,389.147177696228,-0.07770133018493652,0.008883594535291195,0.00015499231813009828,,1763260422.8516288,0.00023669084475841373,-0.0026966938748955727,0.5411511659622192,0.0,2610,241792
0.000692274421453476,668.0,,392.3714008331299,-0.022003650665283203,0.01225377433001995,0.00015376343799289316,,1763260426.075852,0.00015699939103797078,0.0010614581406116486,0.47477754950523376,0.0,2630,243840
,,500.0,393.24206733703613,,,,500.0,1763260426.9465184,,,,,2636,244448
,,500.0,395.03417897224426,,,,500.0,1763260428.73863,,,,,2646,245448
0.0005436688661575317,668.0,,395.23349118232727,-3.218650817871094e-05,-0.003523757681250572,0.000152764972881414,,1763260428.9379423,130.31759643554688,-0.002519659698009491,0.5328338742256165,0.0,2647,245504
0.000769004225730896,668.0,,395.4261531829834,-0.04920637607574463,0.0006062649190425873,0.00015268816787283868,,1763260429.1306043,0.004417430609464645,-0.023376695811748505,0.5339608788490295,0.0,2648,245632
0.0011030398309230804,667.0,,398.95112013816833,0.07058590650558472,0.004560831934213638,0.00015145928773563355,,1763260432.6555712,0.004107476212084293,0.0036879777908325195,0.5310460329055786,0.0,2668,247680
0.0007684528827667236,666.0,,399.9053075313568,-0.004804253578186035,-0.0008650235831737518,0.00015115206770133227,,1763260433.6097586,0.003208146896213293,-0.0012842640280723572,0.5389164090156555,0.0,2673,248192
0.0008217310532927513,666.0,,401.9717972278595,-0.0241166353225708,0.007320125587284565,0.0001504608226241544,,1763260435.6762483,0.00013859066530130804,0.0024906322360038757,0.5837950110435486,0.0,2683,249344
0.005420636385679245,666.0,,402.6393873691559,-0.06459653377532959,-0.015807727351784706,0.00015023040759842843,,1763260436.3438385,0.00015975863789208233,-0.023868925869464874,0.5780627727508545,0.009765625,2687,249728
,,500.0,402.90275168418884,,,,500.0,1763260436.6072028,,,,,2689,249948
6.320886313915253e-05,665.0,,403.3750605583191,0.00037783384323120117,0.0031213294714689255,0.0001500000071246177,,1763260437.0795116,177.0038604736328,-0.008536320179700851,0.5109550952911377,0.0,2692,250112
0.000751192681491375,665.0,,409.6462812423706,-0.05835247039794922,0.0007799053564667702,0.00014754224685020745,,1763260443.3507323,0.0001631197810638696,-0.002304140478372574,0.5654004812240601,0.001953125,2732,254208
0.0008850209414958954,666.0,,411.97265458106995,-0.00017249584197998047,-0.0012823715806007385,0.00014631336671300232,,1763260445.6771057,0.00012769523891620338,-0.0060399845242500305,0.5374860763549805,0.0,2752,256256
0.0013347873464226723,667.0,,412.54790711402893,0.0351109504699707,-0.006465706042945385,0.00014600614667870104,,1763260446.2523582,5.679010064341128e-05,0.0021432489156723022,0.5913327932357788,0.0,2757,256768
,,500.0,414.2173364162445,,,,500.0,1763260447.9217875,,,,,2772,258274
,,500.0,415.3407118320465,,,,500.0,1763260449.045163,,,,,2782,259274
0.00015003327280282974,668.0,,415.47215151786804,-7.617473602294922e-05,-0.0007697613909840584,0.00014447004650719464,,1763260449.1766026,202.67637634277344,-0.003938276320695877,0.5001639127731323,0.0,2783,259328
0.0004850132390856743,669.0,,416.6627366542816,5.65648078918457e-05,-0.0032025789842009544,0.00014385560643859208,,1763260450.3671877,230.61822509765625,-0.004018764942884445,0.5262473821640015,0.0,2793,260352
0.0014398153871297836,671.0,,420.1829664707184,-0.09919750690460205,-0.010517725721001625,0.00014193548122420907,,1763260453.8874176,5.282027996145189e-05,-0.0018958188593387604,0.5794955492019653,0.0,2824,263552
0.00017008371651172638,672.0,,422.3449785709381,-0.11400163173675537,0.00250827893614769,0.00014078340609557927,,1763260456.0494297,0.0032095140777528286,-0.0014370828866958618,0.5406020283699036,0.0,2843,265472
5.131121724843979e-05,673.0,,423.945054769516,-7.784366607666016e-05,-0.0031809816136956215,0.00013993855100125074,,1763260457.6495059,168.589599609375,0.002609211951494217,0.6036487817764282,0.0,2857,266880
0.002441979944705963,675.0,,426.88721680641174,-0.5871962308883667,-0.021136082708835602,0.00013840245082974434,,1763260460.591668,9.916094859363511e-05,-0.0013186261057853699,0.5383937954902649,0.005859375,2882,269440
7.627904415130615e-05,675.0,,427.7451786994934,-5.650520324707031e-05,-0.0007133558392524719,0.00013794163533020765,,1763260461.4496298,103.25946044921875,0.004573621787130833,0.590839147567749,0.0,2890,270208
0.00034405291080474854,677.0,,430.06751680374146,-0.3192102909088135,-0.005095869302749634,0.0001366359501844272,,1763260463.771968,0.0021013813093304634,-0.0021740272641181946,0.5686771869659424,0.0,2911,272384
0.00237966887652874,678.0,,432.71907210350037,0.08144819736480713,0.024784307926893234,0.00013517665502149612,,1763260466.4235232,0.003403302049264312,-0.02379041351377964,0.5790628790855408,0.0,2935,274816
0.0005355766043066978,679.0,,434.44982957839966,-9.655952453613281e-06,0.005912925116717815,0.0001343317999271676,,1763260468.1542807,369.13311767578125,-0.004897654056549072,0.5568244457244873,0.0,2949,276224
0.00017879437655210495,679.0,,435.5689253807068,-1.823902130126953e-05,-0.005919779650866985,0.00013371735985856503,,1763260469.2733765,42.83521270751953,0.0003901273012161255,0.6187870502471924,0.0,2960,277248
0.00016041100025177002,680.0,,437.2632200717926,-5.841255187988281e-06,0.0041295383125543594,0.0001327956997556612,,1763260470.9676712,136.81637573242188,0.0029543712735176086,0.5871952772140503,0.0,2975,278784
0.00027106236666440964,681.0,,438.74002051353455,-0.018854737281799316,0.003481426276266575,0.00013195084466133267,,1763260472.4444716,0.003078363835811615,-0.0026652179658412933,0.605823278427124,0.0,2989,280192
,,500.0,439.7428891658783,,,,500.0,1763260473.4473403,,,,,2997,281000
0.0012391358613967896,681.0,,442.21270632743835,-0.017014026641845703,0.005286909639835358,0.0001305683545069769,,1763260475.9171574,0.00019957459880970418,-0.0062244608998298645,0.5853341817855835,0.0,3011,282496
2.931058406829834e-05,681.0,,448.10721945762634,0.10963577032089233,0.0008889064192771912,0.00012818739924114197,,1763260481.8116705,0.00014492451737169176,0.00035691261291503906,0.5558031797409058,0.0,3051,286464
1.9733794033527374e-05,681.0,,448.2634708881378,-8.52346420288086e-05,-0.0006493097171187401,0.00012811059423256665,,1763260481.967922,86.58383178710938,0.0007166080176830292,0.5888636708259583,0.0,3053,286592
0.0003492739051580429,682.0,,449.6560740470886,-0.12560856342315674,0.0022801533341407776,0.00012734254414681345,,1763260483.3605251,0.0052567217499017715,0.001271713525056839,0.5440728664398193,0.0,3066,287872
0.0006797043606638908,682.0,,450.10821557044983,-1.1563301086425781e-05,-0.0030610961839556694,0.0001271121291210875,,1763260483.8126667,209.88499450683594,0.0006225183606147766,0.5075930953025818,0.0,3070,288256
0.003674018196761608,683.0,,451.63436460494995,0.06806188821792603,0.01808157190680504,0.00012626727402675897,,1763260485.3388157,0.0001650382182560861,-0.01264179591089487,0.6230577826499939,0.0,3083,289664
0.0001781359314918518,684.0,,453.31748723983765,-0.04889869689941406,-0.0024708323180675507,0.00012534562847577035,,1763260487.0219383,0.00011062264820793644,0.0010338351130485535,0.5819661617279053,0.0,3098,291200
,,500.0,453.783344745636,,,,500.0,1763260487.4877958,,,,,3103,291709
0.0007513565942645073,686.0,,456.4203231334686,0.029613494873046875,-0.010168296284973621,0.000123579113278538,,1763260490.1247742,0.00011533434735611081,-0.014610178768634796,0.5782756209373474,0.0,3127,294144
0.00014093611389398575,686.0,,456.58324098587036,8.404254913330078e-06,-0.004398238845169544,0.00012350230826996267,,1763260490.287692,323.4690246582031,0.0015474483370780945,0.5633652806282043,0.0,3129,294272
0.0011567873880267143,687.0,,457.9292232990265,0.00868898630142212,-0.0009523453190922737,0.00012273425818420947,,1763260491.6336744,0.00011344528320478275,0.004944473505020142,0.6192059516906738,0.0,3141,295552
,,500.0,458.0923647880554,,,,500.0,1763260491.7968159,,,,,3143,295709
0.0009348476305603981,687.0,,458.4803144931793,0.021129608154296875,-0.00391846988350153,0.00012242703814990819,,1763260492.1847656,0.00017956094234250486,-0.01838744431734085,0.5513952970504761,0.0,3146,296064
4.008784890174866e-05,688.0,,461.18013095855713,0.046714723110198975,-0.001325627788901329,0.0001209677429869771,,1763260494.884582,0.00013731166836805642,-0.0010869726538658142,0.495174765586853,0.0,3170,298496
0.00020034611225128174,689.0,,462.53102564811707,-3.898143768310547e-05,0.003341635689139366,0.00012027649790979922,,1763260496.2354767,61.97110366821289,-0.0006918609142303467,0.5635175108909607,0.0,3183,299648
5.0613656640052795e-05,689.0,,463.05583333969116,-1.9669532775878906e-05,-0.001478521153330803,0.00011996927787549794,,1763260496.7602844,287.6075744628906,0.0016991961747407913,0.6063233017921448,0.0,3188,300160
,,500.0,466.16222524642944,,,,500.0,1763260499.8666763,,,,,3217,302926
,,77.0,466.86915349960327,,,,77.0,1763260500.5736046,,,,,3224,303503
0.00012157578021287918,692.0,,469.50179862976074,0.028825759887695312,-0.0028285859152674675,0.00011651305976556614,,1763260503.2062497,0.00020038310321979225,-0.0015972703695297241,0.5581815242767334,0.0,3247,305920
0.002436473034322262,692.0,,469.7887783050537,-0.20155763626098633,0.002269336022436619,0.0001163594497484155,,1763260503.4932294,0.0037852684035897255,-0.011567838490009308,0.5158712267875671,0.0,3250,306176
0.00013865530490875244,692.0,,470.06321811676025,-0.2757878303527832,-0.004364948719739914,0.00011620583973126486,,1763260503.7676692,0.00020171709184069186,0.0006997957825660706,0.5604003667831421,0.0,3252,306432
0.00040411949157714844,693.0,,470.29964113235474,-0.3301595449447632,-0.0004674680531024933,0.00011605222971411422,,1763260504.0040922,0.003945323638617992,0.0010538548231124878,0.5127215385437012,0.0,3255,306688
4.224013537168503e-05,693.0,,470.7029757499695,-0.00011706352233886719,0.0029555195942521095,0.00011582181468838826,,1763260504.4074268,225.31240844726562,-0.0003661038354039192,0.5396046042442322,0.0,3259,307072
0.00022094789892435074,694.0,,472.15169978141785,-0.131087064743042,-0.0029697371646761894,0.00011497695959405974,,1763260505.8561509,0.0001539556251373142,0.0013478882610797882,0.5844876170158386,0.0,3272,308480
0.000980788841843605,694.0,,472.42922949790955,0.056972622871398926,-9.436905384063721e-05,0.0001148233495769091,,1763260506.1336806,0.003231612266972661,-0.015919014811515808,0.5996947884559631,0.0,3275,308736
0.00034905970096588135,694.0,,472.55382800102234,-0.0347980260848999,0.002176191657781601,0.00011474654456833377,,1763260506.258279,0.00020816286269109696,-0.006247237324714661,0.5355370044708252,0.0,3276,308864
0.001063513569533825,695.0,,474.6135263442993,0.4478501081466675,-0.008693049661815166,0.00011359446943970397,,1763260508.3179774,0.00481669045984745,0.0029890742152929306,0.5313830375671387,0.0,3296,310784
,,500.0,474.92953610420227,,,,500.0,1763260508.6339872,,,,,3299,311063
0.00022062472999095917,697.0,,479.2919511795044,-0.11276364326477051,-0.002066653221845627,0.00011105991143267602,,1763260512.9964023,0.00017646868946030736,-0.002419613301753998,0.5196940302848816,0.0,3338,315008
5.1748938858509064e-05,698.0,,480.7292537689209,-0.03328967094421387,0.0006933165714144707,0.00011029186134692281,,1763260514.4337049,0.0031270445324480534,0.0009938627481460571,0.6056038737297058,0.0,3351,316288
3.713928163051605e-05,698.0,,481.40802812576294,0.19020700454711914,-0.0016070958226919174,0.00010990783630404621,,1763260515.1124792,0.00021338880469556898,-0.0029231030493974686,0.5215164422988892,0.0,3357,316928
6.5595842897892e-05,698.0,,481.690514087677,-8.14199447631836e-05,-0.0010633515194058418,0.00010975422628689557,,1763260515.3949652,165.58433532714844,0.002231976017355919,0.5556791424751282,0.0,3360,317184
,,500.0,485.97962260246277,,,,500.0,1763260519.6840737,,,,,3398,321083
0.00010292138904333115,700.0,,486.3722417354584,0.03432357311248779,0.0016765361651778221,0.00010721966100391,,1763260520.0766928,0.00017678437870927155,-0.0010786782950162888,0.5891462564468384,0.0,3401,321408
8.073542267084122e-05,701.0,,486.9537332057953,0.10831153392791748,-0.0010431008413434029,0.00010691244096960872,,1763260520.6581843,0.00018903068848885596,-0.0015455521643161774,0.5770288109779358,0.0,3406,321920
0.00021570641547441483,701.0,,487.0865161418915,0.14797425270080566,-0.0030032088980078697,0.0001068356359610334,,1763260520.7909672,0.000140528311021626,-0.0013278089463710785,0.5926012396812439,0.0,3407,322048
,,71.0,488.7295401096344,,,,71.0,1763260522.4339912,,,,,3419,323154
0.00026250071823596954,701.0,,489.57967472076416,0.0019872188568115234,0.0025335121899843216,0.00010576036584097892,,1763260523.2841258,0.003165076021105051,-0.011507879942655563,0.5525816679000854,0.0,3426,323840
6.040558218955994e-06,701.0,,489.86625504493713,0.034498393535614014,0.0009219571948051453,0.00010560675582382828,,1763260523.5707061,0.0002160721633117646,-0.0005539357662200928,0.5539461970329285,0.0,3428,324096
6.579235196113586e-05,701.0,,490.63963079452515,6.735324859619141e-06,-0.002591671422123909,0.00010522273078095168,,1763260524.3440819,177.19601440429688,0.001521281898021698,0.4919944703578949,0.0,3435,324736
0.0001978836953639984,702.0,,492.3158423900604,0.00015467405319213867,9.917095303535461e-05,0.00010430107795400545,,1763260526.0202935,192.79200744628906,0.009237200021743774,0.5629551410675049,0.0,3450,326272
0.0001222621649503708,702.0,,492.45425724983215,0.23606252670288086,-0.00121348537504673,0.00010422427294543013,,1763260526.1587083,0.0029956616926938295,-0.0007763281464576721,0.5029195547103882,0.0,3451,326400
1.0526739060878754e-05,702.0,,493.7568266391754,0.04235708713531494,-0.0007834313437342644,0.00010353302786825225,,1763260527.4612777,0.00015836839156690985,-2.078339457511902e-05,0.5986444354057312,0.0,3462,327552
0.0005499003455042839,703.0,,495.4285283088684,0.0027163028717041016,0.005335335619747639,0.00010268817277392372,,1763260529.1329794,0.0001182712076115422,-0.009489942342042923,0.5985417366027832,0.0,3476,328960
0.00013257935643196106,703.0,,495.75430727005005,-8.475780487060547e-05,-0.00018274597823619843,0.00010253456275677308,,1763260529.4587584,121.41999053955078,0.0008894950151443481,0.5877324342727661,0.0,3479,329216
0.0004145670682191849,704.0,,497.9260034561157,-0.2507516145706177,0.005424508824944496,0.00010138248762814328,,1763260531.6304545,0.00019524391973391175,7.079541683197021e-05,0.5293532609939575,0.0,3498,331136
0.00015498138964176178,704.0,,498.49985814094543,-0.44637036323547363,0.0009154565632343292,0.000101075267593842,,1763260532.2043092,0.0001727984199533239,-0.002106986939907074,0.5350679755210876,0.0,3503,331648
0.000268041156232357,705.0,,499.555127620697,-0.3884528875350952,0.009694014675915241,0.00010046082752523944,,1763260533.2595787,0.00012100312596885487,0.0022355280816555023,0.5622360110282898,0.0,3513,332672
0.0003048796206712723,705.0,,500.7711806297302,-6.198883056640625e-05,-0.006745293736457825,9.976958244806156e-05,,1763260534.4756317,102.318115234375,-0.002229750156402588,0.5397037267684937,0.0,3525,333824
