losses/old_approx_kl,losses/value_loss,losses/explained_variance,losses/policy_loss,_step,losses/approx_kl,_runtime,_timestamp,charts/SPS,global_step,charts/episodic_return,losses/entropy,charts/learning_rate,charts/episodic_length,losses/clipfrac
-0.005124405026435852,0.0002027853624895215,-0.10360896587371826,-0.008194446563720703,3406,0.0005201846361160278,523.9771869182587,1763260554.053555,666.0,324224,,0.5493211150169373,0.00010552995081525296,,0.0
-0.01104592252522707,0.00035959092201665044,-0.9736632108688354,-0.0026818271726369858,3407,0.0013193348422646523,524.0894107818604,1763260554.1657789,666.0,324352,,0.4715990126132965,0.00010545314580667764,,0.0
0.012638192623853683,0.003354388987645507,-0.5332107543945312,-0.0033521465957164764,3419,0.00047419220209121704,525.2887473106384,1763260555.3651154,667.0,325504,,0.540615439414978,0.00010476190800545737,,0.0
-0.006325722672045231,0.0001573482877574861,0.06537210941314697,-0.0012095198035240173,3426,0.00017005298286676407,526.0374760627747,1763260556.1138442,667.0,326272,,0.5279501676559448,0.00010430107795400545,,0.0
-0.0003929734230041504,331.9329833984375,-7.712841033935547e-05,-0.0014436952769756317,3428,1.889653503894806e-05,526.1983585357666,1763260556.2747266,668.0,326400,,0.5501512289047241,0.00010422427294543013,,0.0
-0.005575577728450298,0.00030671965214423835,-0.36527013778686523,0.0060564205050468445,3435,0.00016860384494066238,526.9242918491364,1763260557.00066,668.0,327168,,0.5266425609588623,0.00010376344289397821,,0.0
0.007988734170794487,0.00038398714968934655,-1.3489513397216797,-0.002730751410126686,3450,0.0004848502576351166,528.5113098621368,1763260558.587678,669.0,328704,,0.5156000256538391,0.00010284178279107437,,0.0
-0.0032357526943087578,0.00026448527933098376,-0.18274962902069092,0.003106769174337387,3451,0.0005426974967122078,528.6292154788971,1763260558.7055836,669.0,328832,,0.5420020222663879,0.00010276497778249905,,0.0
,,,,3462,,529.6863667964935,1763260559.762735,,329868,500.0,,,500.0,
-0.0023552514612674713,219.05801391601562,-2.1576881408691406e-05,0.0007905401289463043,3476,5.3552910685539246e-05,531.2710108757019,1763260561.347379,671.0,331392,,0.5390094518661499,0.00010122887761099264,,0.0
0.0004137186333537102,0.00029839295893907547,0.01904904842376709,-0.0004529692232608795,3479,7.322896271944046e-05,531.6661067008972,1763260561.7424748,671.0,331776,,0.5933937430381775,0.00010099846258526668,,0.0
-1.1332333087921143e-05,0.00018850431661121547,-0.06303322315216064,-0.005873292684555054,3498,0.00047969259321689606,533.5008192062378,1763260563.5771873,672.0,333696,,0.5476891994476318,9.984638745663688e-05,,0.0
0.001852143555879593,0.0002943938598036766,-0.01066887378692627,-0.001494482159614563,3503,8.723326027393341e-05,534.0392165184021,1763260564.1155846,673.0,334208,,0.569380521774292,9.95391674223356e-05,,0.0
0.0030789589509367943,0.00032380298944190145,-0.3974233865737915,-0.012898243963718414,3513,0.0006631230935454369,535.0730051994324,1763260565.1493733,673.0,335232,,0.5061621069908142,9.892473462969065e-05,,0.0
0.0004926882684230804,110.8840103149414,4.1544437408447266e-05,0.006050512194633484,3525,0.0001046210527420044,536.2597258090973,1763260566.336094,674.0,336384,,0.6188304424285889,9.823348955251276e-05,,0.0
0.000597899779677391,0.0002396210329607129,-0.16899502277374268,-0.0037704184651374817,3537,0.00023924373090267181,537.5286719799042,1763260567.60504,675.0,337664,,0.5781379342079163,9.746543946675956e-05,,0.0
,,,,3554,,539.1129100322723,1763260569.1892781,,339368,500.0,,,500.0,
0.001182297244668007,122.61174774169922,-5.137920379638672e-05,-0.0028763413429260254,3555,5.655735731124878e-05,539.219806432724,1763260569.2961745,676.0,339456,,0.5663832426071167,9.639016934670508e-05,,0.0
0.0016489382833242416,0.0002310019772266969,-0.17791712284088135,-0.005957143381237984,3576,0.00021592900156974792,541.2809705734253,1763260571.3573387,678.0,341632,,0.5799666047096252,9.508448420092463e-05,,0.0
,,,,3578,,541.4370584487915,1763260571.5134265,,341868,500.0,,,500.0,
0.002131509594619274,0.0001531978923594579,-0.04024028778076172,0.0009457767009735107,3581,3.5480596125125885e-05,541.7524583339691,1763260571.8288264,678.0,342144,,0.5875123739242554,9.477726416662335e-05,,0.0
0.0006406297907233238,247.33609008789062,-6.0677528381347656e-05,-0.0005425289273262024,3589,4.480872303247452e-05,542.5370557308197,1763260572.6134238,679.0,342912,,0.5473149418830872,9.431643411517143e-05,,0.0
,,,,3613,,544.7851748466492,1763260574.861543,,345368,500.0,,,500.0,
-0.005858204327523708,563.0540161132812,-4.470348358154297e-05,-0.0034277085214853287,3622,0.00016246270388364792,545.7461185455322,1763260575.8224866,681.0,346368,500.0,0.532179057598114,9.22427061595954e-05,500.0,0.0
-0.003398740664124489,0.0002612921816762537,0.031057000160217285,-0.0007036412134766579,3640,5.537457764148712e-05,547.4845752716064,1763260577.5609434,683.0,348288,,0.473589688539505,9.10906310309656e-05,,0.0
,,,,3656,,549.0007100105286,1763260579.077078,,349868,500.0,,,500.0,
0.0016146479174494743,0.00019527475524228066,-0.08268988132476807,-0.003320811316370964,3669,0.00023466814309358597,550.3299767971039,1763260580.406345,685.0,351232,,0.5904963612556458,8.932411583373323e-05,,0.0
8.00909474492073e-05,0.00025395184638909996,0.05286359786987305,-0.0010589510202407837,3679,5.5699609220027924e-05,551.2745730876923,1763260581.3509412,685.0,352256,,0.5952976942062378,8.870967576513067e-05,,0.0
0.0013026632368564606,0.0003525814099702984,-0.28492236137390137,0.00018353760242462158,3683,7.828697562217712e-06,551.6161210536957,1763260581.6924891,686.0,352640,,0.5195426940917969,8.847926073940471e-05,,0.0
-0.007381542585790157,0.00033885391894727945,-0.018633484840393066,-0.019316159188747406,3684,0.0012358864769339561,551.7280879020691,1763260581.804456,686.0,352768,,0.5625416040420532,8.840245573082939e-05,,0.0
0.001153760589659214,119.69159698486328,-8.821487426757812e-06,0.002835240215063095,3711,4.901271313428879e-05,554.2328932285309,1763260584.3092613,688.0,355456,,0.5460792779922485,8.678955782670528e-05,,0.0
0.0009349090978503227,0.00020842980302404612,0.03577601909637451,7.018446922302246e-05,3713,1.242849975824356e-05,554.4663219451904,1763260584.54269,688.0,355712,,0.5563817024230957,8.663594780955464e-05,,0.0
,,,,3715,,554.589911699295,1763260584.6662798,,355868,500.0,,,500.0,
0.002901192754507065,0.0029083644039928913,0.05998826026916504,-0.0025429129600524902,3731,5.72744756937027e-05,556.235365152359,1763260586.3117332,689.0,357504,,0.5643113851547241,8.556067768950015e-05,,0.0
,,,,3734,,556.509370803833,1763260586.585739,,357793,500.0,,,500.0,
0.0032589733600616455,0.002942456863820553,0.17894113063812256,0.0015863627195358276,3755,0.00015024282038211823,558.4990572929382,1763260588.5754254,690.0,359936,,0.5621635913848877,8.410138252656907e-05,,0.0
-0.00017599109560251236,0.002712890738621354,0.13820207118988037,0.001161418855190277,3775,5.381833761930466e-05,560.3599917888641,1763260590.43636,692.0,361984,,0.5496498942375183,8.287250238936394e-05,,0.0
-0.007068067789077759,354.1288146972656,-2.6941299438476562e-05,-0.0007815603166818619,3779,0.00016634352505207062,560.768627166748,1763260590.8449953,692.0,362368,,0.5943262577056885,8.264208736363798e-05,,0.0
0.0012223068624734879,0.002735608723014593,-0.03343653678894043,-0.0006701350212097168,3804,4.2732805013656616e-05,563.1139254570007,1763260593.1902936,694.0,364928,,0.554222822189331,8.110598719213158e-05,,0.0
,,,,3807,,563.3796274662018,1763260593.4559956,,365293,500.0,,,500.0,
-0.0013168565928936005,0.0028542238287627697,0.014447987079620361,-0.0015121102333068848,3847,3.291107714176178e-05,567.147855758667,1763260597.2242239,697.0,369280,,0.5801241993904114,7.84946241765283e-05,,0.0
,,,,3879,,569.8644709587097,1763260599.940839,,372211,500.0,,,500.0,
-0.0030865687876939774,0.0004990140441805124,-0.061000823974609375,-0.0008206292986869812,3883,6.977841258049011e-05,570.3486914634705,1763260600.4250596,699.0,372608,,0.5286217927932739,7.649769395356998e-05,,0.0
,,,,3884,,570.3828904628754,1763260600.4592586,,372711,500.0,,,500.0,
0.0018269708380103111,0.0004722038866020739,-0.352297306060791,-0.0035031363368034363,3887,0.0002773301675915718,570.6878924369812,1763260600.7642605,699.0,372992,,0.570578396320343,7.626727892784402e-05,,0.0
-0.0006340267136693001,0.00043115075095556676,0.21674293279647827,8.481740951538086e-05,3891,4.981551319360733e-05,571.0723853111267,1763260601.1487534,699.0,373376,,0.5993921160697937,7.603686390211806e-05,,0.0
-0.00042421743273735046,0.002502663526684046,-8.428096771240234e-05,-0.0008410736918449402,3898,1.1309981346130371e-05,571.7561349868774,1763260601.832503,700.0,374016,,0.5885070562362671,7.565283885924146e-05,,0.0
0.00012686755508184433,300.6308898925781,0.0017938613891601562,0.0002870000898838043,3912,9.152106940746307e-06,573.0534880161285,1763260603.129856,700.0,375296,,0.5279825329780579,7.488479604944587e-05,,0.0
0.001282193697988987,0.0005203544860705733,-4.120024681091309,0.00042609870433807373,3915,6.0179270803928375e-05,573.4694466590881,1763260603.5458148,701.0,375680,,0.575136125087738,7.465438102371991e-05,,0.0
0.004369361326098442,0.0005532919894903898,0.26609766483306885,-0.002214476466178894,3928,0.00022506341338157654,574.7042479515076,1763260604.780616,701.0,376832,,0.5802613496780396,7.396313594654202e-05,,0.0
0.00737504567950964,0.0006629706476815045,-0.13979387283325195,0.0015657059848308563,3944,0.0001936769112944603,576.2923491001129,1763260606.3687172,702.0,378368,,0.5775882005691528,7.304147584363818e-05,,0.0
,,,,3945,,576.3442559242249,1763260606.420624,,378491,500.0,,,500.0,
0.003871495835483074,258.12188720703125,0.0004571676254272461,4.9170106649398804e-05,3946,8.892733603715897e-05,576.4208619594574,1763260606.49723,702.0,378496,,0.5685840845108032,7.296467083506286e-05,,0.0
0.001170373521745205,0.000788537785410881,-0.4956648349761963,-0.0007208362221717834,3954,2.700556069612503e-05,577.3401608467102,1763260607.416529,702.0,379392,,0.5598307251930237,7.242703577503562e-05,,0.0
0.001548021100461483,226.140625,-0.001784205436706543,0.001056283712387085,3963,7.064733654260635e-05,578.1989767551422,1763260608.2753448,703.0,380160,,0.5448067784309387,7.19662057235837e-05,,0.0
2.94586643576622e-05,0.0026913685724139214,0.2057475447654724,0.0008717887103557587,3969,1.1191703379154205e-05,578.842875957489,1763260608.919244,703.0,380800,,0.5603357553482056,7.15821806807071e-05,,0.0
-0.0003174198791384697,0.0004501894291024655,-0.8299301862716675,-0.00048854760825634,3981,3.253016620874405e-05,580.0460865497589,1763260610.1224546,704.0,381952,,0.6388806104660034,7.089093560352921e-05,,0.0
,,,,3983,,580.1815059185028,1763260610.257874,,382136,500.0,,,500.0,
,,,,3997,,581.5083301067352,1763260611.5846982,,383392,500.0,,,500.0,
,,,,4020,,583.7699174880981,1763260613.8462856,,385569,479.0,,,479.0,
,,,,4059,,587.8275973796844,1763260617.9039655,,389569,500.0,,,500.0,
0.00041311513632535934,86.97847747802734,-0.0007561445236206055,-0.0005620680749416351,4087,1.8744729459285736e-05,590.7688219547272,1763260620.84519,709.0,392320,,0.5460649728775024,6.466973718488589e-05,,0.0
,,,,4091,,591.1595764160156,1763260621.2359445,,392726,500.0,,,500.0,
,,,,4105,,592.5811274051666,1763260622.6574955,,394226,500.0,,,500.0,
-0.0004293173551559448,0.0004671980277635157,-0.04839658737182617,-0.0020192191004753113,4109,0.0002053193747997284,593.0631864070892,1763260623.1395545,710.0,394624,,0.5116578936576843,6.328724703053012e-05,,0.0
-0.0007078954949975014,334.5132141113281,0.0022707581520080566,0.0014077052474021912,4115,3.749784082174301e-05,593.5841295719147,1763260623.6604977,710.0,395136,,0.5370968580245972,6.298003427218646e-05,,0.0
,,,,4119,,594.0268416404724,1763260624.1032097,,395622,500.0,,,500.0,
0.00041091348975896835,0.0005238817539066076,-0.2156691551208496,-0.000280037522315979,4144,8.015427738428116e-05,596.6815085411072,1763260626.7578766,712.0,398080,,0.5649110674858093,6.121351907495409e-05,,0.0
,,,,4150,,597.2547261714935,1763260627.3310943,,398702,500.0,,,500.0,
-0.0011721523478627205,0.0006290539749898016,-0.24451220035552979,-0.00408688560128212,4168,0.00024786125868558884,599.1577143669128,1763260629.2340825,713.0,400512,,0.5690855383872986,5.975422391202301e-05,,0.0
-0.00041051022708415985,0.0003984924405813217,0.2884048819541931,0.0008279699832201004,4184,1.914985477924347e-05,600.7197251319885,1763260630.7960932,714.0,402176,,0.5652909874916077,5.8755758800543845e-05,,0.0
0.0008329581469297409,0.000419659074395895,-0.07005345821380615,-0.003653004765510559,4194,5.359575152397156e-05,601.7109251022339,1763260631.7872932,714.0,403200,,0.5314033627510071,5.814132236992009e-05,,0.0
,,,,4199,,602.1306521892548,1763260632.2070203,,403702,500.0,,,500.0,
,,,,4224,,604.7346475124359,1763260634.8110156,,406202,500.0,,,500.0,
,,,,4229,,605.2323336601257,1763260635.3087018,,406702,500.0,,,500.0,
0.0024706926196813583,0.00042796373600140214,-0.24426579475402832,0.0008088722825050354,4243,3.077089786529541e-05,606.7369747161865,1763260636.8133428,717.0,408192,,0.5086284279823303,5.514593067346141e-05,,0.0
-0.0010207463055849075,0.0020574647933244705,-0.05622756481170654,-0.000581543892621994,4246,2.0677223801612854e-05,606.9802005290985,1763260637.0565686,717.0,408448,,0.5476600527763367,5.499232065631077e-05,,0.0
0.0046449871733784676,0.0005861950921826065,-0.07627415657043457,-0.004723915830254555,4252,0.000211360864341259,607.6145193576813,1763260637.6908875,717.0,409088,,0.5362919569015503,5.4608295613434166e-05,,0.0
-0.0003251945599913597,148.47738647460938,-4.112720489501953e-05,-0.0016684941947460175,4254,3.5575591027736664e-05,607.7441983222961,1763260637.8205664,717.0,409216,,0.5179474949836731,5.4531490604858845e-05,,0.0
-0.0052446238696575165,0.0026258893776685,-0.24603652954101562,-0.00014856457710266113,4255,0.00013285130262374878,607.8795883655548,1763260637.9559565,717.0,409344,,0.5291775465011597,5.4454685596283525e-05,,0.0
,,,,4273,,609.7194459438324,1763260639.795814,,411202,500.0,,,500.0,
-0.004174565896391869,0.0005759554915130138,0.12789219617843628,-0.0011301562190055847,4276,6.087683141231537e-05,610.104731798172,1763260640.1811,718.0,411520,,0.5604469776153564,5.314900045050308e-05,,0.0
-9.336788207292557e-05,0.0004893175791949034,-0.20550477504730225,0.0005652010440826416,4277,2.7855858206748962e-06,610.2185211181641,1763260640.2948892,718.0,411648,,0.5916638970375061,5.307219544192776e-05,,0.0
,,,,4278,,610.2403154373169,1763260640.3166835,,411702,500.0,,,500.0,
,,,,4288,,611.2377879619598,1763260641.314156,,412702,500.0,,,500.0,
-0.0012987544760107994,0.0022449917159974575,-0.2371068000793457,-0.002806141972541809,4290,9.40440222620964e-05,611.4912068843842,1763260641.567575,719.0,412928,,0.5418500900268555,5.2304148994153365e-05,,0.0
-0.00012035015970468521,0.0005598620628006756,-0.35601139068603516,-0.00013735145330429077,4292,1.4388933777809143e-06,611.7325789928436,1763260641.808947,719.0,413184,,0.52414870262146,5.2150538977002725e-05,,0.0
-0.0005911318585276604,0.0024224012158811092,-0.6244451999664307,-0.005062691867351532,4314,0.00013809744268655777,613.9949073791504,1763260644.0712755,720.0,415360,,0.5817214250564575,5.084485383122228e-05,,0.0
0.0004928270354866982,58.642940521240234,-7.724761962890625e-05,-0.0001689903438091278,4318,5.413778126239777e-06,614.3851480484009,1763260644.4615161,720.0,415744,,0.584632933139801,5.061443880549632e-05,,0.0
-0.001608951948583126,0.000695978116709739,-0.13976991176605225,0.0012558326125144958,4346,8.380692452192307e-05,617.2220137119293,1763260647.2983818,722.0,418560,,0.5037660598754883,4.892473225481808e-05,,0.0
0.0017540967091917992,0.0006165132508613169,0.003999769687652588,0.00042338110506534576,4366,5.5895186960697174e-05,619.2935543060303,1763260649.3699224,723.0,420608,,0.5596795678138733,4.769585211761296e-05,,0.0
,,,,4372,,619.856285572052,1763260649.9326537,,421220,500.0,,,500.0,
,,,,4377,,620.352817773819,1763260650.4291859,,421720,500.0,,,500.0,
0.0011492706835269928,322.2082824707031,-5.9485435485839844e-05,-0.0013892650604248047,4378,1.4789402484893799e-05,620.4518487453461,1763260650.5282168,723.0,421760,,0.5328627824783325,4.7004607040435076e-05,,0.0
,,,,4387,,621.3754940032959,1763260651.451862,,422720,500.0,,,500.0,
-0.0009446814656257629,0.0005833294708281755,-0.08388769626617432,-0.0004315357655286789,4396,9.093433618545532e-06,622.3444612026215,1763260652.4208293,724.0,423680,,0.5358790755271912,4.585253554978408e-05,,0.0
0.0007232772186398506,101.94395446777344,-2.8252601623535156e-05,-0.001767987385392189,4413,2.661626785993576e-05,623.9613842964172,1763260654.0377524,725.0,425344,,0.5452043414115906,4.4854070438304916e-05,,0.0
0.000306534580886364,0.0005622716271318495,0.012832164764404297,-0.00022493582218885422,4415,5.020759999752045e-06,624.1999230384827,1763260654.2762911,725.0,425600,,0.5147194266319275,4.4700460421154276e-05,,0.0
,,,,4456,,628.2100377082825,1763260658.2864058,,429720,500.0,,,500.0,
-0.0004090378060936928,232.1587371826172,-0.0001690387725830078,-5.066022276878357e-05,4470,4.527624696493149e-05,629.6442952156067,1763260659.7206633,728.0,431232,,0.5319883823394775,4.132104368181899e-05,,0.0
-0.0016291551291942596,0.0007051609572954476,0.0624811053276062,-4.936382174491882e-05,4478,2.4760141968727112e-05,630.5121893882751,1763260660.5885575,728.0,432128,,0.507979154586792,4.078340862179175e-05,,0.0
-0.0006141886115074158,326.7526550292969,1.704692840576172e-05,-3.8504600524902344e-05,4480,1.7862766981124878e-06,630.6274428367615,1763260660.703811,728.0,432256,,0.587688148021698,4.070660361321643e-05,,0.0
-0.0028769224882125854,0.0008096452220343053,-0.16955113410949707,0.0002581477165222168,4492,8.140504360198975e-05,631.8452205657959,1763260661.9215887,729.0,433536,,0.5569368600845337,3.9938557165442035e-05,,0.0
0.0014057951048016548,0.002135598100721836,-0.03836476802825928,-0.0007862001657485962,4496,2.9682181775569916e-05,632.1863758563995,1763260662.262744,729.0,433920,,0.520907461643219,3.9708142139716074e-05,,0.0
-0.0019942382350564003,0.0007359362207353115,-0.26842355728149414,-0.0021950379014015198,4498,0.00012655090540647507,632.4638874530792,1763260662.5402555,729.0,434176,,0.5157745480537415,3.955453212256543e-05,,0.0
-0.0005610939115285873,0.0023652303498238325,-0.2659362554550171,0.00101490318775177,4520,1.5618279576301575e-05,634.4928333759308,1763260664.5692015,731.0,436352,,0.5638445615768433,3.824884697678499e-05,,0.0
0.005568402819335461,0.0008700453909114003,-0.14435577392578125,-0.00043017882853746414,4522,0.00023984629660844803,634.761461019516,1763260664.837829,731.0,436608,,0.5313538908958435,3.809523695963435e-05,,0.0
-0.0009903442114591599,232.5722198486328,-5.137920379638672e-05,-0.0012201182544231415,4524,4.0858983993530273e-05,634.8772218227386,1763260664.95359,731.0,436736,,0.50223308801651,3.801843195105903e-05,,0.0
-0.0037171198055148125,0.002491618972271681,-0.596922755241394,-0.002643777057528496,4525,5.079153925180435e-05,634.989853143692,1763260665.0662212,731.0,436864,,0.5483570694923401,3.794162694248371e-05,,0.0
0.0021715741604566574,0.0008314804872497916,0.2269878387451172,-0.002460166811943054,4527,6.921589374542236e-05,635.2168295383453,1763260665.2931976,731.0,437120,,0.5119680166244507,3.778801692533307e-05,,0.0
0.0003472641110420227,0.0009080182062461972,0.0993187427520752,-4.05237078666687e-05,4531,3.4905970096588135e-06,635.5589385032654,1763260665.6353066,731.0,437504,,0.5786224007606506,3.755760189960711e-05,,0.0
,,,,4533,,635.7398040294647,1763260665.8161721,,437720,500.0,,,500.0,
-8.905399590730667e-05,219.6744842529297,-4.184246063232422e-05,0.0004072636365890503,4534,1.5040859580039978e-06,635.8264248371124,1763260665.902793,731.0,437760,,0.5782063603401184,3.7403995520435274e-05,,0.0
,,,,4543,,636.6413509845734,1763260666.717719,,438720,500.0,,,500.0,
-0.0045202067121863365,0.0021805441938340664,-0.16710114479064941,-0.0007240474224090576,4555,0.00018035341054201126,637.827789068222,1763260667.9041572,732.0,439936,,0.5561015009880066,3.609831037465483e-05,,0.0
-0.0006921850144863129,0.0006671209121122956,-0.05714070796966553,0.0006480962038040161,4557,1.5428289771080017e-05,638.061243057251,1763260668.1376112,733.0,440192,,0.5606344938278198,3.594470035750419e-05,,0.0
-0.0037440480664372444,0.0006732832407578826,0.2050192952156067,-0.0015664398670196533,4562,2.3317523300647736e-05,638.5114440917969,1763260668.5878122,733.0,440704,,0.5810065865516663,3.563748032320291e-05,,0.0
-9.276159107685089e-05,0.0007054150919429958,-0.3872952461242676,-0.0013508889824151993,4576,7.659010589122772e-05,639.8120408058167,1763260669.888409,734.0,442112,,0.5188072919845581,3.4792625228874385e-05,,0.0
9.268801659345627e-05,0.0019397387513890862,-0.28169476985931396,7.222592830657959e-05,4604,2.1336600184440613e-06,642.4275319576263,1763260672.5039,735.0,444928,,0.5814549922943115,3.310291867819615e-05,,0.0
-3.255065530538559e-05,215.4307098388672,-0.00047707557678222656,0.00045269355177879333,4613,5.093403160572052e-06,643.255930185318,1763260673.3322983,736.0,445824,,0.5367963314056396,3.2565283618168905e-05,,0.0
-0.0001474320888519287,117.6894760131836,-2.7060508728027344e-05,-0.00028234347701072693,4626,1.4510005712509155e-06,644.5442385673523,1763260674.6206067,736.0,447232,,0.5118875503540039,3.172042852384038e-05,,0.0
,,,,4635,,645.4065954685211,1763260675.4829636,,448220,500.0,,,500.0,
0.00028132181614637375,301.3810729980469,-4.3272972106933594e-05,-0.0007659457623958588,4641,4.316680133342743e-06,645.9421715736389,1763260676.0185397,737.0,448768,,0.5760086178779602,3.079877205891535e-05,,0.0
0.0004908265545964241,0.0006937497528269887,-0.21111810207366943,0.00028840266168117523,4644,4.743225872516632e-06,646.3156630992889,1763260676.3920312,737.0,449152,,0.4941311776638031,3.0568357033189386e-05,,0.0
-0.0006004562601447105,182.0572509765625,-4.76837158203125e-06,0.00010626018047332764,4661,5.039386451244354e-06,647.8292233943939,1763260677.9055915,738.0,450816,,0.5647872686386108,2.9569891921710223e-05,,0.0
-0.00033822283148765564,376.5885925292969,6.097555160522461e-05,-9.360536932945251e-05,4675,6.873160600662231e-07,649.1117885112762,1763260679.1881566,739.0,452224,,0.5172475576400757,2.8725038646371104e-05,,0.0
0.0005661444738507271,0.0021172305569052696,-0.4810432195663452,0.0003204699605703354,4691,2.385396510362625e-05,650.6616048812866,1763260680.737973,740.0,453888,,0.5565013885498047,2.7726575353881344e-05,,0.0
,,,,4709,,652.3106129169464,1763260682.386981,,455720,500.0,,,500.0,
0.0008855788037180901,0.0008020732784643769,0.004903972148895264,-0.0008493885397911072,4713,8.777715265750885e-06,652.7859132289886,1763260682.8622813,741.0,456192,,0.5909460783004761,2.634408519952558e-05,,0.0
,,,,4738,,655.0512022972107,1763260685.1275704,,458720,500.0,,,500.0,
-3.710668534040451e-05,111.80121612548828,-6.35385513305664e-05,4.936382174491882e-05,4739,1.2991949915885925e-06,655.1341712474823,1763260685.2105393,742.0,458752,,0.5954538583755493,2.480798684700858e-05,,0.0
-0.00044444575905799866,0.0009065315825864673,-0.07812118530273438,-0.0011522471904754639,4741,8.236616849899292e-06,655.3616895675659,1763260685.4380577,743.0,459008,,0.5515483021736145,2.465437864884734e-05,,0.0
,,,,4743,,655.5060472488403,1763260685.5824153,,459220,500.0,,,500.0,
-0.0001370767131447792,383.22760009765625,-0.00015342235565185547,0.002192441374063492,4754,1.9135884940624237e-05,656.5419826507568,1763260686.6183507,743.0,460288,,0.5666903257369995,2.388632856309414e-05,,0.0
-0.0002581235021352768,0.0017059738747775555,-0.06743252277374268,-0.0010307766497135162,4755,5.979090929031372e-06,656.6919329166412,1763260686.768301,743.0,460416,,0.5703963041305542,2.380952355451882e-05,,0.0
-0.00021155830472707748,0.0008327123359777033,-0.12504196166992188,3.517419099807739e-05,4772,2.3348256945610046e-06,658.3188397884369,1763260688.395208,744.0,462208,,0.5967556238174438,2.273425525345374e-05,,0.0
,,,,4786,,659.6927871704102,1763260689.7691553,,463720,500.0,,,500.0,
-0.0007919538766145706,38.36725616455078,-4.8160552978515625e-05,0.00013142824172973633,4787,4.783272743225098e-06,659.7710490226746,1763260689.847417,745.0,463744,,0.5547943115234375,2.1812595150549896e-05,,0.0
-6.983336061239243e-05,0.0017979161348193884,-0.07811951637268066,0.00018282048404216766,4788,3.234483301639557e-06,659.9124727249146,1763260689.9888408,745.0,463872,,0.5100550651550293,2.173579196096398e-05,,0.0
,,,,4796,,660.6274230480194,1763260690.7037911,,464720,500.0,,,500.0,
0.005419349297881126,0.0010919395135715604,-0.07660388946533203,0.0008785314857959747,4799,0.00010022707283496857,660.9682757854462,1763260691.0446439,745.0,465024,,0.6120485067367554,2.1044546883786097e-05,,0.0
,,,,4806,,661.5615906715393,1763260691.6379588,,465720,500.0,,,500.0,
-0.00016048364341259003,0.001000592252239585,0.020395100116729736,0.00031504780054092407,4809,1.0468065738677979e-05,661.8800621032715,1763260691.9564302,746.0,466048,,0.5921283960342407,2.0430106815183535e-05,,0.0
0.0003872206434607506,0.001702199224382639,0.008408427238464355,-0.0014902511611580849,4813,2.5480054318904877e-05,662.2729563713074,1763260692.3493245,746.0,466432,,0.5150187015533447,2.0199693608446978e-05,,0.0
4.260614514350891e-05,176.0956573486328,-3.7789344787597656e-05,4.740804433822632e-05,4851,6.891787052154541e-08,665.7817463874817,1763260695.8581145,748.0,470272,,0.5776964426040649,1.7895545170176774e-05,,0.0
-0.0001627206802368164,0.0016208132728934288,-0.049683213233947754,-0.0003628656268119812,4852,1.8700957298278809e-06,665.8943200111389,1763260695.970688,748.0,470400,,0.5656704306602478,1.7818740161601454e-05,,0.0
-0.00016027595847845078,0.0010209085885435343,0.019181251525878906,-0.00029035285115242004,4859,4.9639493227005e-07,666.6116914749146,1763260696.6880596,749.0,471168,,0.5628121495246887,1.7357910110149533e-05,,0.0
-0.0004053814336657524,0.0010143278632313013,0.007875204086303711,-0.000609714537858963,4868,4.230998456478119e-06,667.448718547821,1763260697.5250866,749.0,472064,,0.5912408828735352,1.6820276869111694e-05,,0.0
6.520096212625504e-05,0.0010611737379804254,-0.1058950424194336,0.0009953491389751434,4874,5.177222192287445e-06,668.0153975486755,1763260698.0917656,749.0,472704,,0.5706785321235657,1.6436251826235093e-05,,0.0
0.001208336092531681,0.0010695219971239567,0.05824077129364014,-0.0014372281730175018,4878,1.3974495232105255e-05,668.3866584300995,1763260698.4630265,749.0,473088,,0.5655298233032227,1.6205836800509132e-05,,0.0
0.0006325980648398399,0.001242473954334855,-0.08209943771362305,-0.0004846304655075073,4882,6.51087611913681e-06,668.7266058921814,1763260698.802974,750.0,473472,,0.5905969738960266,1.5975421774783172e-05,,0.0
0.00039286911487579346,205.25514221191406,-3.0994415283203125e-06,-0.0006763935089111328,4915,3.6992132663726807e-06,671.7994184494019,1763260701.8757865,751.0,476800,,0.5663436055183411,1.397849428030895e-05,,0.0
-0.00020927656441926956,212.4130401611328,-0.00020432472229003906,0.00024086236953735352,4920,9.918585419654846e-07,672.2563223838806,1763260702.3326905,752.0,477312,,0.5607051253318787,1.3671275155502371e-05,,0.0
-0.000529254786670208,0.0011096765520051122,-0.054210662841796875,0.0006021000444889069,4932,3.834255039691925e-06,673.4583790302277,1763260703.5347471,752.0,478592,,0.5395501852035522,1.290322597924387e-05,,0.0
0.0004334328696131706,87.54749298095703,-1.239776611328125e-05,-0.00019849464297294617,4933,9.75094735622406e-07,673.5784258842468,1763260703.654794,752.0,478720,500.0,0.5544894933700562,1.282642097066855e-05,500.0,0.0
-0.0011863699182868004,0.0015770194586366415,-0.8344850540161133,-0.000164862722158432,4939,3.8137659430503845e-06,674.1442630290985,1763260704.2206311,753.0,479360,,0.5662333369255066,1.244239592779195e-05,,0.0
