global_step,_step,charts/learning_rate,losses/old_approx_kl,losses/explained_variance,losses/policy_loss,losses/entropy,losses/clipfrac,losses/approx_kl,charts/episodic_return,charts/SPS,_runtime,losses/value_loss,charts/episodic_length,_timestamp
327808,3407,0.00010337941785110161,0.00631396658718586,-0.2362734079360962,0.0022754594683647156,0.5301432609558105,0.0,0.0002121906727552414,,658.0,535.5407657623291,0.004225624725222588,,1763260565.6559548
328960,3419,0.00010268817277392372,-0.0011005131527781487,-1.1013765335083008,0.0009610038250684738,0.46185487508773804,0.0,0.0011429907754063606,,659.0,536.715940952301,0.0006452678353525698,,1763260566.83113
329679,3426,,,,,,,,500.0,,537.4318878650665,,500.0,1763260567.547077
329856,3428,0.00010215053771389648,-0.0004873350262641907,-0.8697162866592407,-0.0027876049280166626,0.511304497718811,0.0,2.7900561690330505e-05,,659.0,537.6392831802368,0.004591159988194704,,1763260567.7544723
330624,3435,0.00010168970766244456,-0.00010325852781534195,-0.7297966480255127,0.00026254355907440186,0.4176197350025177,0.0,0.00024390686303377151,,660.0,538.392144203186,0.0002909628383349627,,1763260568.5073333
332160,3450,0.00010076804755954072,0.0012699160724878311,-0.4552173614501953,0.0008771643042564392,0.3445413112640381,0.0,2.584420144557953e-05,,661.0,539.8859431743622,0.0005627987557090819,,1763260570.0011322
332179,3451,,,,,,,,500.0,,539.8946871757507,,500.0,1763260570.0098763
333312,3462,0.00010007680248236284,-0.007311834022402763,-0.9121854305267334,-0.002188459038734436,0.4336772561073303,0.0,0.0006238557398319244,,662.0,540.9762926101685,0.004381531849503517,,1763260571.0914817
334720,3476,9.923194738803431e-05,-0.0009882701560854912,-0.00013399124145507812,-0.0009904056787490845,0.45875993371009827,0.0,7.231719791889191e-06,,663.0,542.2992858886719,267.89801025390625,,1763260572.414475
335104,3479,9.900153963826597e-05,-0.00382945965975523,-0.08987009525299072,0.0032747359946370125,0.4906505346298218,0.0,0.0004800083115696907,,663.0,542.7135910987854,0.0004278842534404248,,1763260572.8287802
337024,3498,9.784946450963616e-05,0.0019871406257152557,-0.38988304138183594,0.00046184659004211426,0.48662471771240234,0.0,0.00045489147305488586,,664.0,544.518173456192,0.0006973484996706247,,1763260574.6333625
337536,3503,9.754224447533488e-05,-0.004863440059125423,-0.3574678897857666,0.003980793058872223,0.5361376404762268,0.0,8.794944733381271e-05,,665.0,545.0189280509949,0.00048393075121566653,,1763260575.1341171
338560,3513,9.692780440673232e-05,0.017199750989675522,-0.1613384485244751,-0.00392865389585495,0.47461992502212524,0.001953125,0.0018883738666772842,,665.0,545.9950737953186,0.0004812640545424074,,1763260576.1102629
339712,3525,9.623655932955444e-05,-0.006724713370203972,-2.6345252990722656e-05,-0.0004615709185600281,0.4510255455970764,0.0,5.45009970664978e-05,,666.0,547.0890171527863,169.71148681640625,,1763260577.2042062
340992,3537,9.546850924380124e-05,-0.002552964724600315,-0.3167957067489624,0.0032024458050727844,0.47753989696502686,0.0,0.00013621989637613297,,667.0,548.2963991165161,0.0004861842608079314,,1763260578.4115882
342679,3554,,,,,,,,500.0,,549.8633816242218,,500.0,1763260579.9785707
342784,3555,9.439323912374675e-05,-0.0004433402791619301,0.00012028217315673828,-0.0007690563797950745,0.5252552628517151,0.0,6.319023668766022e-06,,668.0,550.0382566452026,223.03158569335938,,1763260580.1534457
344960,3576,9.308755397796631e-05,-0.0010147932916879654,-0.332006573677063,-0.0009263735264539719,0.4654005169868469,0.0,0.0001649037003517151,,670.0,552.0887801647186,0.0005273132701404393,,1763260582.2039692
345179,3578,,,,,,,,500.0,,552.2789874076843,,500.0,1763260582.3941765
345472,3581,9.278034121962264e-05,0.0003622574731707573,-0.38825082778930664,0.00037726014852523804,0.44299083948135376,0.0,2.367328852415085e-05,,670.0,552.5991923809052,0.0008184468606486917,,1763260582.7143815
346240,3589,9.231951116817072e-05,0.0003246534615755081,2.199411392211914e-05,0.0004016086459159851,0.4144286513328552,0.0,4.693865776062012e-05,,671.0,553.3396480083466,258.26690673828125,,1763260583.454837
348679,3613,,,,,,,,500.0,,555.6403675079346,,500.0,1763260585.7555566
349679,3622,,,,,,,,500.0,,556.5348410606384,,500.0,1763260586.6500301
351488,3640,8.917050581658259e-05,0.002534286119043827,0.1560482382774353,-0.0044393278658390045,0.5041263699531555,0.0,0.00043090712279081345,,674.0,558.3265221118927,0.000527013442479074,,1763260588.4417112
353095,3656,,,,,,,,416.0,,559.8317363262177,,416.0,1763260589.9469254
354432,3669,8.740399061935022e-05,-9.783171117305756e-05,-0.4000600576400757,0.006138172000646591,0.5461831092834473,0.0,0.00025662221014499664,,676.0,561.127875328064,0.000508167955558747,,1763260591.2430644
355456,3679,8.678955782670528e-05,0.004959295503795147,-0.3926212787628174,0.0002659037709236145,0.5084840059280396,0.0,0.00012588966637849808,,677.0,562.0955488681793,0.0006509982049465179,,1763260592.210738
355840,3683,8.655914280097932e-05,-0.0011349637061357498,-0.3207966089248657,-0.0006504729390144348,0.5267380475997925,0.0,3.2706186175346375e-05,,677.0,562.4473931789398,0.002646851120516658,,1763260592.5625823
355968,3684,8.6482337792404e-05,-0.002156428061425686,-0.2173771858215332,-0.0006423443555831909,0.47549036145210266,0.0,4.233699291944504e-05,,678.0,562.5629193782806,0.0004960100050084293,,1763260592.6781085
358656,3711,8.486943261232227e-05,0.0004480583593249321,-0.0001811981201171875,0.00010215397924184799,0.492366760969162,0.0,9.504146873950958e-06,,679.0,565.1574492454529,160.67877197265625,,1763260595.2726383
358912,3713,8.471582259517163e-05,0.00013068318367004395,-0.3490802049636841,0.0006972402334213257,0.4405210614204407,0.0,2.8403475880622864e-05,,679.0,565.3914515972137,0.0007963809184730053,,1763260595.5066407
359095,3715,,,,,,,,500.0,,565.5275251865387,,500.0,1763260595.6427143
360704,3731,8.364055247511715e-05,0.0016707414761185646,-2.1576881408691406e-05,0.0008386224508285522,0.4659157991409302,0.0,0.00012576859444379807,,681.0,567.1270098686218,157.3107452392578,,1763260597.242199
361088,3734,8.341013744939119e-05,0.0014359690248966217,-0.05944705009460449,-0.00036335550248622894,0.5352606773376465,0.0,2.1593645215034485e-05,,681.0,567.4733424186707,0.0004055783210787922,,1763260597.5885315
363136,3755,8.218125731218606e-05,-0.00012702122330665588,-0.00015997886657714844,0.0002090558409690857,0.569502592086792,0.0,0.00010415911674499512,,682.0,569.421941280365,236.4639892578125,,1763260599.5371304
365184,3775,8.095238445093855e-05,-0.002529165707528591,-0.0001500844955444336,0.006619885563850403,0.5262325406074524,0.0,0.00033976417034864426,,684.0,571.4175989627838,201.60255432128906,,1763260601.532788
365595,3779,,,,,,,,500.0,,571.7931725978851,,500.0,1763260601.9083617
368128,3804,7.918586925370619e-05,-0.00309686828404665,6.23464584350586e-05,0.0034181401133537292,0.5100157856941223,0.0,0.00039444398134946823,,685.0,574.3274583816528,283.1007995605469,,1763260604.4426475
368512,3807,7.895545422798023e-05,0.0038693537935614586,0.04799991846084595,0.0015391409397125244,0.4880567193031311,0.0,0.0005168607458472252,,686.0,574.7324261665344,0.00038630765629932284,,1763260604.8476152
372595,3847,,,,,,,,500.0,,578.728679895401,,500.0,1763260608.843869
375808,3879,7.457757601514459e-05,7.688067853450775e-05,-0.07837390899658203,-0.0023019351065158844,0.4883706569671631,0.0,7.298588752746582e-05,,690.0,582.0397777557373,0.0037432671524584293,,1763260612.1549668
376192,3883,7.434716098941863e-05,0.001794988289475441,-9.715557098388672e-05,-0.0019101165235042572,0.5884783864021301,0.0,6.221793591976166e-05,,690.0,582.3997316360474,161.12257385253906,,1763260612.5149207
376320,3884,7.42703559808433e-05,0.0003066016361117363,0.20740079879760742,-0.000231817364692688,0.49302130937576294,0.0,4.31109219789505e-06,,690.0,582.5167436599731,0.003046199446544051,,1763260612.6319327
376595,3887,,,,,,,,500.0,,582.7790055274963,,500.0,1763260612.8941946
377088,3891,7.380952592939138e-05,-0.0019187945872545242,0.21861624717712402,0.0004384182393550873,0.5306436419487,0.0,0.00014105811715126038,,690.0,583.3064348697662,0.0006843412993475795,,1763260613.421624
377728,3898,7.342550088651478e-05,-0.0015492057427763939,-0.36927902698516846,-0.007066830992698669,0.5216729640960693,0.0,0.0003091217949986458,,691.0,583.9419705867767,0.004265644587576389,,1763260614.0571597
379136,3912,7.258064579218626e-05,0.0077139707282185555,-0.09907674789428711,-0.0004223845899105072,0.5683841705322266,0.0,0.00026281271129846573,,692.0,585.4186611175537,0.0005612455424852669,,1763260615.5338502
379392,3915,7.242703577503562e-05,0.0024655330926179886,-0.2138676643371582,-0.001788213849067688,0.5636863112449646,0.0,8.858367800712585e-05,,692.0,585.6539435386658,0.0032915454357862473,,1763260615.7691326
380672,3928,7.165898568928242e-05,0.008029080927371979,-3.177363395690918,-0.004478231072425842,0.40724483132362366,0.0,0.0006548725068569183,,692.0,586.9557828903198,0.007449884433299303,,1763260617.070972
382208,3944,7.073732558637857e-05,0.0007672719657421112,-0.40638792514801025,-9.470060467720032e-05,0.4823338985443115,0.0,0.00013084709644317627,,693.0,588.5620625019073,0.0013321242295205593,,1763260618.6772516
382336,3945,7.066052057780325e-05,0.0015069209039211273,-0.0002334117889404297,-0.0010130628943443298,0.5689125657081604,0.0,0.00012729503214359283,500.0,693.0,588.6818606853485,287.6376953125,500.0,1763260618.7970498
382464,3946,7.058371556922793e-05,0.005061136558651924,-1.747894048690796,-0.004337068647146225,0.5121428966522217,0.0,0.00032271817326545715,,693.0,588.8120024204254,0.005733604542911053,,1763260618.9271915
383336,3954,,,,,,,,500.0,,589.6578390598297,,500.0,1763260619.7730281
384256,3963,6.950844544917345e-05,0.004153924994170666,-0.001253962516784668,-0.006364509463310242,0.5387097597122192,0.0,0.00022969115525484085,,694.0,590.6772119998932,0.0007922796648927033,,1763260620.792401
384836,3969,,,,,,,,500.0,,591.2193503379822,,500.0,1763260621.3345394
386048,3981,6.843318260507658e-05,0.001136002130806446,-0.5008492469787598,-0.0024350956082344055,0.5019104480743408,0.0,5.808193236589432e-05,,695.0,592.5492799282074,0.0034737512469291687,,1763260622.664469
386304,3983,6.827957258792594e-05,-0.0005500763654708862,-0.7413556575775146,-4.062056541442871e-05,0.451799601316452,0.0,1.2369826436042786e-05,,695.0,592.8199570178986,0.0006246277480386198,,1763260622.935146
387712,3997,6.743471749359742e-05,-0.006489944644272327,-0.2699161767959595,0.0009881220757961273,0.42909982800483704,0.0,0.0002594487741589546,,696.0,594.2194485664368,0.000807575008366257,,1763260624.3346376
390016,4020,6.605222733924165e-05,0.0047298092395067215,-0.5371872186660767,0.001186031848192215,0.446244478225708,0.0,9.567663073539734e-05,,697.0,596.5828773975372,0.0031158272176980972,,1763260626.6980665
393984,4059,6.367127207340673e-05,-0.00039994996041059494,-0.40627551078796387,-0.00016745924949645996,0.4937490224838257,0.0,4.691071808338165e-06,,699.0,600.5223567485809,0.002970847301185131,,1763260630.6375458
396836,4087,,,,,,,,500.0,,603.187126159668,,500.0,1763260633.3023152
397312,4091,6.167434912640601e-05,0.0013679023832082748,-0.694851279258728,-1.134723424911499e-05,0.50948166847229,0.0,4.00301069021225e-05,,701.0,603.6847422122955,0.0006265335250645876,,1763260633.7999313
398836,4105,,,,,,,,500.0,,605.1878271102905,,500.0,1763260635.3030162
399232,4109,6.052227399777621e-05,0.005903935991227627,-0.4014434814453125,-0.0038767755031585693,0.49153512716293335,0.0,0.00017250794917345047,,702.0,605.6188461780548,0.000660151825286448,,1763260635.7340353
399836,4115,,,,,,,,500.0,,606.1552956104279,,500.0,1763260636.2704847
400256,4119,5.990783392917365e-05,-0.0017934637144207954,-0.3439222574234009,0.00010619685053825378,0.48970168828964233,0.0,1.7824582755565643e-05,,703.0,606.6087892055511,0.0005844536935910583,,1763260636.7239783
402816,4144,5.837173739564605e-05,0.000303720124065876,0.1173090934753418,-0.0015163496136665344,0.47649434208869934,0.0,0.00011558551341295242,,704.0,609.1390035152435,0.0006986877997405827,,1763260639.2541926
403336,4150,,,,,,,,500.0,,609.6656394004822,,500.0,1763260639.7808285
405248,4168,5.6912442232714966e-05,0.0025494154542684555,-0.6433863639831543,0.0015549026429653168,0.4193701148033142,0.0,7.833726704120636e-05,,706.0,611.5254082679749,0.0006823782459832728,,1763260641.6405973
406836,4184,,,,,,,,500.0,,613.038622379303,,500.0,1763260643.1538115
407836,4194,,,,,,,,500.0,,614.05597615242,,500.0,1763260644.1711652
408336,4199,,,,,,,,500.0,,614.5814461708069,,500.0,1763260644.6966352
410880,4224,5.353302549337968e-05,-0.000987861305475235,-0.0004025697708129883,-0.0013897009193897247,0.44424116611480713,0.0,0.00013334676623344421,,709.0,617.0374319553375,153.54412841796875,,1763260647.152621
411392,4229,5.32258054590784e-05,0.0013186484575271606,-0.00020444393157958984,0.0033863335847854614,0.4737487733364105,0.0,4.939921200275421e-05,,709.0,617.5352163314819,261.5994873046875,,1763260647.6504054
412836,4243,,,,,,,,500.0,,618.9148635864258,,500.0,1763260649.0300527
413184,4246,5.2150538977002725e-05,0.0022276388481259346,-0.15781641006469727,-0.0009567290544509888,0.45672115683555603,0.0,3.4407712519168854e-05,,710.0,619.2506031990051,0.0007341749151237309,,1763260649.3657923
413824,4252,5.1766513934126124e-05,0.00011363811790943146,-0.4111992120742798,5.8125704526901245e-05,0.3887135088443756,0.0,9.780749678611755e-06,,710.0,619.881630897522,0.0006380327395163476,,1763260649.99682
413952,4254,5.1689708925550804e-05,0.0003630341961979866,-0.0002884864807128906,-0.0002295617014169693,0.4346873164176941,0.0,2.666376531124115e-06,,710.0,619.9997324943542,0.004451982211321592,,1763260650.1149216
414080,4255,5.161290391697548e-05,0.0011812904849648476,-0.33200037479400635,-0.0010399390012025833,0.41164925694465637,0.0,5.1927752792835236e-05,,710.0,620.1183955669403,0.0023253171239048243,,1763260650.2335846
416000,4273,5.046082878834568e-05,0.002733765169978142,-0.21802008152008057,-0.00219663605093956,0.43519526720046997,0.0,0.00020407326519489288,,711.0,622.0221092700958,0.002679748460650444,,1763260652.1372983
416336,4276,,,,,,,,500.0,,622.2961506843567,,500.0,1763260652.4113398
416384,4277,5.023041376261972e-05,-0.0002678651362657547,-0.00030994415283203125,0.00016157981008291245,0.44168925285339355,0.0,4.470348358154297e-06,,711.0,622.3870141506195,404.4139404296875,,1763260652.5022032
416512,4278,5.01536087540444e-05,0.00046428292989730835,-0.5720067024230957,0.0005249101668596268,0.4829667806625366,0.0,1.3066455721855164e-05,,712.0,622.5135998725891,0.002668231027200818,,1763260652.628789
417536,4288,4.9539172323420644e-05,0.00021406449377536774,-0.3709477186203003,0.001662050373852253,0.4211465120315552,0.0,6.2230974435806274e-06,,712.0,623.5028774738312,0.002702623838558793,,1763260653.6180665
417792,4290,4.938556230627e-05,-0.0015597688034176826,0.1119498610496521,-0.00017332285642623901,0.43346673250198364,0.0,1.0711140930652618e-05,,712.0,623.7356443405151,0.0007784290355630219,,1763260653.8508334
417920,4292,4.930875729769468e-05,0.0028609400615096092,-0.00013506412506103516,-0.0017367275431752205,0.4398690164089203,0.0,4.843715578317642e-05,,712.0,623.8663465976715,205.0876007080078,,1763260653.9815357
420224,4314,4.792626714333892e-05,0.0004634009674191475,-0.1581488847732544,-0.006733149290084839,0.36046233773231506,0.0,0.00016892235726118088,,713.0,626.1331012248993,0.0008166558109223843,,1763260656.2482903
420608,4318,4.769585211761296e-05,-0.00018517114222049713,0.021466612815856934,-0.00017913058400154114,0.46777039766311646,0.0,7.35744833946228e-07,,714.0,626.4934751987457,0.0008987560286186635,,1763260656.6086643
423424,4346,4.600614556693472e-05,-1.1538155376911163e-05,5.7637691497802734e-05,-8.985400199890137e-06,0.4573644697666168,0.0,8.14627856016159e-06,,715.0,629.1999251842499,226.2209014892578,,1763260659.3151143
425472,4366,4.4777265429729596e-05,-5.6199729442596436e-05,-0.6711790561676025,0.00013640150427818298,0.4705697000026703,0.0,1.7620623111724854e-06,,716.0,631.1490800380707,0.002592438133433461,,1763260661.264269
426112,4372,4.4393240386852995e-05,-0.0018086936324834824,-0.12206161022186279,-0.0011150538921356201,0.4586263597011566,0.0,3.967992961406708e-05,,717.0,631.7723553180695,0.0009019140852615237,,1763260661.8875444
426624,4377,4.4086020352551714e-05,0.0012455368414521217,-0.2745581865310669,-0.0005573183298110962,0.4059445559978485,0.0,1.8960796296596527e-05,,717.0,632.23797082901,0.0007561161182820797,,1763260662.35316
426752,4378,4.400921534397639e-05,-0.00032177846878767014,0.12106192111968994,-0.0006640627980232239,0.42379558086395264,0.0,9.828247129917145e-06,,717.0,632.3556439876556,0.0007022040081210434,,1763260662.470833
427648,4387,4.347158392192796e-05,-0.0004410063847899437,-0.06498324871063232,0.0004486842080950737,0.43973633646965027,0.0,1.9548460841178894e-06,,717.0,633.2104849815369,0.0009268435533158481,,1763260663.325674
428544,4396,4.293394886190072e-05,0.001955552026629448,-0.40865111351013184,-0.005385536700487137,0.49546921253204346,0.0,3.8528814911842346e-05,,718.0,634.0676620006561,0.0024680974893271923,,1763260664.182851
430336,4413,4.1858678741846234e-05,-4.683248698711395e-05,5.078315734863281e-05,0.000374816358089447,0.41974058747291565,0.0,3.6116689443588257e-06,500.0,719.0,635.76282787323,31.50066566467285,500.0,1763260665.878017
430592,4415,4.170506872469559e-05,-0.0016926536336541176,-0.4754140377044678,-0.002549372613430023,0.4057554006576538,0.0,3.189127892255783e-05,,719.0,636.0182218551636,0.000886138528585434,,1763260666.133411
434816,4456,3.917050707968883e-05,0.00013750046491622925,-0.6034677028656006,0.00015767663717269897,0.45215174555778503,0.0,3.874301910400391e-06,,721.0,639.9970514774323,0.0006574604194611311,,1763260670.1122406
436224,4470,3.832565198536031e-05,-0.0008288891986012459,-0.4234328269958496,-0.0017373859882354736,0.3468458652496338,0.0,1.3680197298526764e-05,,722.0,641.3643941879272,0.0007967613637447357,,1763260671.4795833
436992,4478,3.786482193390839e-05,-0.00018549524247646332,-0.33701491355895996,-0.0007801130414009094,0.4815700054168701,0.0,2.2193416953086853e-05,,722.0,642.0664517879486,0.002298699226230383,,1763260672.1816409
437248,4480,3.771121191675775e-05,-0.0025992849841713905,-0.216253399848938,-0.0007277261465787888,0.4744054973125458,0.0,9.803567081689835e-05,,722.0,642.3318860530853,0.000790587451774627,,1763260672.4470751
438400,4492,3.701997047755867e-05,1.6527250409126282e-05,-2.002716064453125e-05,0.0007201023399829865,0.5380612015724182,0.0,2.5890767574310303e-06,,723.0,643.4310734272003,198.28396606445312,,1763260673.5462625
438836,4496,,,,,,,,500.0,,643.7997813224792,,500.0,1763260673.9149704
439040,4498,3.663594543468207e-05,-0.00043256767094135284,-0.1819777488708496,-8.874014019966125e-05,0.5363231301307678,0.0,2.812594175338745e-06,,723.0,644.016393661499,0.0021315671037882566,,1763260674.1315827
441336,4520,,,,,,,,500.0,,646.1228384971619,,500.0,1763260676.2380276
441472,4522,3.5176650271750987e-05,-0.002280409447848797,-0.1438819169998169,0.0005144216120243073,0.4674004912376404,0.0,3.871601074934006e-05,,725.0,646.3155698776245,0.002350887283682823,,1763260676.430759
441728,4524,3.5023040254600346e-05,0.0002228645607829094,-0.09496450424194336,-0.0013414323329925537,0.44545137882232666,0.0,2.692732959985733e-05,,725.0,646.5829749107361,0.0007537288474850357,,1763260676.698164
441836,4525,,,,,,,,500.0,,646.6225197315216,,500.0,1763260676.7377088
441984,4527,3.4869430237449706e-05,0.0008730636909604073,-0.12593531608581543,-0.0029980652034282684,0.41910719871520996,0.0,3.8166530430316925e-05,,725.0,646.8201866149902,0.0022383180912584066,,1763260676.9353757
442368,4531,3.4639015211723745e-05,-0.00019836332648992538,-0.00016069412231445312,-0.002202417701482773,0.44215911626815796,0.0,5.549471825361252e-05,,725.0,647.1705315113068,131.8723907470703,,1763260677.2857206
442624,4533,3.448540883255191e-05,3.760773688554764e-05,-0.14243268966674805,-2.3677945137023926e-05,0.4277516305446625,0.0,3.5480596125125885e-05,,725.0,647.4055271148682,0.0009108971571549773,,1763260677.5207162
442752,4534,3.440860382397659e-05,0.001236824318766594,-0.026703953742980957,0.00046136602759361267,0.45631319284439087,0.0,2.674385905265808e-05,,725.0,647.5594992637634,0.0007779476582072675,,1763260677.6746883
443648,4543,3.387096876394935e-05,0.0008944859728217125,-0.23148870468139648,0.0002245381474494934,0.4753071069717407,0.0,1.2227334082126617e-05,,726.0,648.381448507309,0.0009496501297689974,,1763260678.4966376
444836,4555,,,,,,,,500.0,,649.4867889881134,,500.0,1763260679.601978
445056,4557,3.302611366962083e-05,-0.00016456563025712967,-0.042491912841796875,-6.121769547462463e-05,0.44917020201683044,0.0,2.1886080503463745e-07,,726.0,649.7426223754883,0.002245468320325017,,1763260679.8578115
445568,4562,3.2718893635319546e-05,0.00019695889204740524,0.034488558769226074,0.00026875734329223633,0.506710946559906,0.0,1.967884600162506e-06,,727.0,650.2094156742096,0.002056216588243842,,1763260680.3246047
447104,4576,3.17972335324157e-05,0.002676650881767273,0.011710166931152344,-0.004301222041249275,0.46330884099006653,0.0,0.00012140162289142609,,728.0,651.6740760803223,0.001177667872980237,,1763260681.7892652
449920,4604,3.0107526981737465e-05,0.0008749878033995628,0.00017011165618896484,-0.0014719441533088684,0.5259408950805664,0.0,2.735387533903122e-05,,729.0,654.3350374698639,291.5547790527344,,1763260684.4502265
450836,4613,,,,,,,,500.0,,655.1947355270386,,500.0,1763260685.3099246
452224,4626,2.8725038646371104e-05,0.0028185248374938965,-0.08936142921447754,-0.001814231276512146,0.4670668840408325,0.0,3.1460076570510864e-05,,730.0,656.5128703117371,0.000996614107862115,,1763260686.6280594
453120,4635,2.8187403586343862e-05,-0.001263168640434742,-0.3373911380767822,0.0008646827191114426,0.4958634078502655,0.0,1.5939585864543915e-05,,731.0,657.3661170005798,0.0011004690313711762,,1763260687.481306
453760,4641,2.780337854346726e-05,-0.00028147827833890915,-0.15894103050231934,-0.00025345757603645325,0.501512348651886,0.0,2.1168962121009827e-06,,731.0,657.9888119697571,0.0010879086330533028,,1763260688.104001
454016,4644,2.7649770345306024e-05,-0.001950579695403576,-0.812808632850647,-0.0007151439785957336,0.38981327414512634,0.0,1.5995465219020844e-05,,731.0,658.2259304523468,0.002426544204354286,,1763260688.3411195
455808,4661,2.657450022525154e-05,0.00018245726823806763,-0.19567632675170898,0.00019071996212005615,0.514268159866333,0.0,1.5068799257278442e-06,,732.0,659.9454278945923,0.0009311923058703542,,1763260690.060617
457216,4675,2.572964694991242e-05,0.0004863627254962921,-0.2777111530303955,0.00017027556896209717,0.48141610622406006,0.0,1.33514404296875e-05,,733.0,661.2958166599274,0.0012015702668577433,,1763260691.4110057
458836,4691,,,,,,,,500.0,,662.7652251720428,,500.0,1763260692.8804142
460672,4709,2.365591353736818e-05,0.0010783979669213295,0.15202784538269043,-0.0003502471372485161,0.429784893989563,0.0,2.3313798010349274e-05,,734.0,664.5682463645935,0.00105427042581141,,1763260694.6834354
461056,4713,2.3425498511642218e-05,5.1004812121391296e-05,-0.11008238792419434,7.72625207901001e-05,0.5675207376480103,0.0,1.166015863418579e-06,,734.0,664.9190084934235,0.0020228447392582893,,1763260695.0341976
463744,4738,2.1812595150549896e-05,0.001070876605808735,0.302620530128479,-0.001390877179801464,0.46406620740890503,0.0,1.478102058172226e-05,,736.0,667.4786968231201,0.0009951252723112702,,1763260697.593886
463836,4739,,,,,,,,500.0,,667.5135762691498,,500.0,1763260697.6287653
464000,4741,2.165898695238866e-05,6.145145744085312e-05,-0.1733846664428711,-0.000607755035161972,0.47375860810279846,0.0,4.977919161319733e-06,,736.0,667.7140383720398,0.0020332455169409513,,1763260697.8292274
464256,4743,2.150537693523802e-05,-0.0022689858451485634,-0.13736820220947266,6.491318345069885e-07,0.5270002484321594,0.0,1.6913749277591705e-05,,736.0,667.9461164474487,0.001122010638937354,,1763260698.0613055
465336,4754,,,,,,,,500.0,,668.934061050415,,500.0,1763260699.0492501
465408,4755,2.0814131858060136e-05,-3.629270941019058e-05,0.00017052888870239258,-0.0004856027662754059,0.5106772184371948,0.0,1.2246891856193542e-06,,737.0,669.0306279659271,268.4393615722656,,1763260699.145817
467200,4772,1.9738863556995057e-05,-0.001445583999156952,-0.3241358995437622,-0.002552047371864319,0.5366032719612122,0.0,3.862008452415466e-05,,737.0,670.7392008304596,0.001364144030958414,,1763260700.85439
468608,4786,1.8894008462666534e-05,0.0005133943632245064,0.022236883640289307,-0.001034848392009735,0.4800071120262146,0.0,1.6295351088047028e-05,,738.0,672.0562219619751,0.0012464359169825912,,1763260702.171411
468736,4787,1.8817203454091214e-05,3.071874380111694e-05,-0.09685349464416504,-0.004393499344587326,0.49791085720062256,0.0,3.4108757972717285e-05,,738.0,672.1718871593475,0.0011475847568362951,,1763260702.2870762
468836,4788,,,,,,,,500.0,,672.2088205814362,,500.0,1763260702.3240097
469632,4796,1.8279570213053375e-05,-0.0007197391241788864,-0.17679452896118164,-0.00030375272035598755,0.49825114011764526,0.0,5.621463060379028e-06,,739.0,673.0218467712402,0.0012853819644078612,,1763260703.1370358
469888,4799,1.8125960195902735e-05,-8.790940046310425e-05,-8.106231689453125e-06,0.0008587241172790527,0.522029459476471,0.0,1.1032447218894958e-05,,739.0,673.2575578689575,301.4527282714844,,1763260703.372747
470656,4806,1.7665130144450814e-05,0.0006588166579604149,-0.2277606725692749,-0.00042869895696640015,0.4778434932231903,0.0,2.4633482098579407e-06,,739.0,673.9961271286011,0.0014190168585628271,,1763260704.1113162
470912,4809,1.7511520127300173e-05,0.00022893212735652924,-0.00017976760864257812,-3.85260209441185e-05,0.5063256025314331,0.0,1.1809170246124268e-06,,739.0,674.2318506240845,197.9657745361328,,1763260704.3470397
471336,4813,,,,,,,,500.0,,674.6061246395111,,500.0,1763260704.7213137
475264,4851,1.4900153473718092e-05,0.00014508143067359924,0.053579866886138916,-0.000624779611825943,0.5284188985824585,0.0,7.167458534240723e-06,,741.0,678.3507869243622,0.0011432957835495472,,1763260708.465976
475336,4852,,,,,,,,500.0,,678.379231929779,,500.0,1763260708.494421
476032,4859,1.4439324331760872e-05,0.0008196942508220673,0.13615316152572632,-0.0016331076622009277,0.5189211368560791,0.0,1.4729797840118408e-05,,742.0,679.0868539810181,0.001955732237547636,,1763260709.202043
476836,4867,,,,,,,,500.0,,679.8364686965942,,500.0,1763260709.9516578
476928,4868,1.390168927173363e-05,0.0002694660797715187,-7.95125961303711e-05,-0.00016803666949272156,0.5166944265365601,0.0,6.472691893577576e-07,,742.0,679.9451036453247,130.0664520263672,,1763260710.0602927
477568,4874,1.3517665138351731e-05,0.0005749166011810303,-0.5042719841003418,-0.0005652308464050293,0.47429358959198,0.0,4.338100552558899e-06,,742.0,680.5293397903442,0.002034940058365464,,1763260710.6445289
477952,4878,1.328725011262577e-05,-0.00044785812497138977,-5.9604644775390625e-05,-0.0006005745381116867,0.4632346034049988,0.0,5.550682544708252e-06,,742.0,680.914148569107,124.20889282226562,,1763260711.0293376
478464,4882,1.2980030987819191e-05,0.00013849511742591858,-0.3417288064956665,6.258487701416016e-06,0.5065984129905701,0.0,2.2724270820617676e-07,,743.0,681.3838536739349,0.0019798032008111477,,1763260711.4990427
481836,4915,,,,,,,,500.0,,684.5544571876526,,500.0,1763260714.6696463
482336,4920,,,,,,,,500.0,,685.0461101531982,,500.0,1763260715.1612992
483584,4932,9.907834282785188e-06,0.0004828972741961479,-0.30136239528656006,-0.0005912706255912781,0.486650675535202,0.0,6.205402314662933e-06,,745.0,686.2436938285828,0.0017551466589793563,,1763260716.358883
483712,4933,9.831029274209868e-06,-0.0001618834212422371,-0.1303112506866455,-8.206069469451904e-05,0.5383718609809875,0.0,1.584179699420929e-06,,745.0,686.3609409332275,0.0013782611349597573,,1763260716.47613
484336,4939,,,,,,,,500.0,,686.8691546916962,,500.0,1763260716.9843438
