losses/clipfrac,charts/episodic_return,charts/SPS,losses/policy_loss,losses/entropy,_timestamp,_step,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/explained_variance,_runtime,global_step,losses/approx_kl,losses/old_approx_kl
0.0,,673.0,-0.00017392262816429138,0.4290041923522949,1763260435.1626384,2673,404.4369201660156,,0.00014869432197883725,5.4776668548583984e-05,401.6387405395508,252288,9.22568142414093e-06,-7.351115345954895e-05
0.0,,673.0,0.004391208291053772,0.39117342233657837,1763260436.8131716,2683,108.11979675292969,,0.0001480798819102347,0.00016605854034423828,403.2892737388611,253312,0.0003324337303638458,0.008097890764474869
,500.0,,,,1763260437.4340718,2687,,500.0,,,403.91017389297485,253776,,
0.0,,673.0,-0.0001607351005077362,0.4267953038215637,1763260437.8282135,2689,0.0047063278034329414,,0.0001476958568673581,-0.28854477405548096,404.3043155670166,253952,0.0005588438361883163,-0.002316279336810112
,500.0,,,,1763260438.2866983,2692,,500.0,,,404.7628004550934,254276,,
0.0,,674.0,-0.005225151777267456,0.4116112291812897,1763260443.9597414,2732,48.192726135253906,,0.0001450844865757972,0.0014020204544067383,410.4358434677124,258304,0.00025164149701595306,-0.007837014272809029
0.0,,675.0,-0.003180757164955139,0.5037200450897217,1763260446.1076548,2752,304.3356628417969,,0.00014385560643859208,0.0013741254806518555,412.58375692367554,260352,0.0006212396547198296,-0.009201555512845516
0.0,,675.0,0.004824995994567871,0.5131605267524719,1763260446.669509,2757,332.6893615722656,,0.0001435483864042908,0.0011551380157470703,413.14561104774475,260864,7.76294618844986e-05,0.0008135903626680374
0.0,,677.0,-0.022167012095451355,0.4427799582481384,1763260448.2994921,2772,0.003533412469550967,,0.00014262672630138695,0.0017061829566955566,414.77559423446655,262400,0.00202973373234272,-0.002520950511097908
0.0,,677.0,0.0013674795627593994,0.43782466650009155,1763260449.3628168,2782,0.004773077555000782,,0.0001420122862327844,0.730343222618103,415.83891892433167,263424,0.0005705486983060837,0.0033415276557207108
0.0,,678.0,-0.0034864097833633423,0.43564316630363464,1763260449.4922051,2783,0.0002044949505943805,,0.00014193548122420907,0.24622374773025513,415.9683072566986,263552,0.0004191538318991661,0.004303089343011379
0.0,,678.0,-5.78761100769043e-05,0.4324782192707062,1763260450.6054878,2793,0.0001749818620737642,,0.0001413210411556065,-0.23726356029510498,417.0815899372101,264576,0.0005004871636629105,-0.011790642514824867
