losses/approx_kl,charts/episodic_length,losses/value_loss,charts/SPS,charts/learning_rate,losses/explained_variance,_step,_timestamp,_runtime,losses/entropy,losses/clipfrac,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,global_step
0.0026851454749703407,,0.00044428661931306124,565.0,0.0001986943098017946,-0.2560575008392334,1877,1763260418.0003576,327.02140855789185,0.5863545536994934,0.00390625,-0.01964806765317917,-0.0021876199170947075,,168960
0.003179461695253849,,0.0005037924856878817,566.0,0.00019815668929368258,-0.09666121006011963,1886,1763260419.01557,328.0366208553314,0.47578901052474976,0.0,-0.018990639597177505,0.020200178027153015,,169856
0.001841365359723568,,0.0046401661820709705,568.0,0.00019761905423365533,0.04660993814468384,1895,1763260420.0030346,329.024085521698,0.5497991442680359,0.0,-0.019266782328486443,0.006573832593858242,,170752
,500.0,,,,,1903,1763260420.8634176,329.88446855545044,,,,,500.0,171590
0.0010935328900814056,,0.0003291759639978409,569.0,0.00019692780915647745,-0.08864617347717285,1906,1763260421.284909,330.30595993995667,0.5399909019470215,0.0,-0.011991128325462341,0.006428787484765053,,171904
0.0007029548287391663,,0.00020399296772666276,570.0,0.00019623656407929957,-0.07977819442749023,1918,1763260422.5693548,331.59040570259094,0.5560864806175232,0.0,0.0007899999618530273,-0.007648790255188942,,173056
0.00030904822051525116,,514.2998657226562,571.0,0.00019615975907072425,0.0006293654441833496,1920,1763260422.720423,331.74147391319275,0.5560611486434937,0.0,0.0038984864950180054,0.0033115074038505554,,173184
0.0002177264541387558,,326.03448486328125,572.0,0.00019462365889921784,8.207559585571289e-05,1945,1763260426.184863,335.20591402053833,0.5094449520111084,0.0,-0.0011204667389392853,0.0020890720188617706,,175744
,500.0,,,,,1959,1763260428.6629143,337.68396520614624,,,,,500.0,177164
0.000432564876973629,,549.3455200195312,572.0,0.00019285714370198548,-0.00014400482177734375,1973,1763260431.3450222,340.3660731315613,0.5450185537338257,0.0,-0.005326207727193832,-0.0019007334485650063,,178688
0.00028216652572155,,0.00028877134900540113,573.0,0.00019208909361623228,0.09999394416809082,1985,1763260433.4637012,342.48475217819214,0.5621351599693298,0.0,-0.0003865007311105728,-0.0018042922019958496,,179968
0.00011785142123699188,,0.00016497555770911276,573.0,0.00019170506857335567,-0.21443963050842285,1991,1763260434.6073203,343.6283712387085,0.47095757722854614,0.0,-0.002774566411972046,0.0020931269973516464,,180608
,500.0,,,,,2002,1763260435.9895551,345.01060605049133,,,,,500.0,181664
,500.0,,,,,2007,1763260436.5478249,345.56887578964233,,,,,500.0,182164
,500.0,,,,,2016,1763260437.592246,346.6132969856262,,,,,500.0,183164
0.000853443518280983,,0.00042589701479300857,575.0,0.00019001535838469863,0.06855571269989014,2019,1763260437.9755836,346.9966344833374,0.4921198785305023,0.0,-0.012016244232654572,-0.00211481936275959,,183424
0.00047707464545965195,,0.0006210199790075421,576.0,0.00018970813835039735,0.09744858741760254,2024,1763260438.5711138,347.59216475486755,0.560689389705658,0.0,-0.004309367388486862,-0.0004712184891104698,,183936
0.00012862589210271835,,296.0220031738281,576.0,0.0001895545283332467,0.00019407272338867188,2027,1763260438.8551323,347.8761832714081,0.5926001071929932,0.0,-0.000153370201587677,0.0004843389615416527,,184192
0.0004970729351043701,,0.00044363568304106593,576.0,0.00018940091831609607,0.06784164905548096,2029,1763260439.1354175,348.15646839141846,0.5129666924476624,0.0,0.0024960339069366455,-0.001435212790966034,,184448
0.001612495630979538,,0.000191532977623865,577.0,0.0001890936982817948,0.01614820957183838,2034,1763260439.7252502,348.7463011741638,0.4905436038970947,0.0,-0.004671916365623474,0.001383291557431221,,184960
0.0004880176857113838,,0.00013377396680880338,578.0,0.0001884024532046169,-0.3744363784790039,2045,1763260441.2618213,350.2828722000122,0.5003502368927002,0.0,-0.008752293884754181,0.0002722339704632759,,186112
,500.0,,,,,2051,1763260442.25736,351.27841091156006,,,,,500.0,186664
0.0002614092081785202,,437.0590515136719,578.0,0.0001880184281617403,-8.463859558105469e-06,2052,1763260442.474797,351.49584794044495,0.5075843930244446,0.0,0.0012201331555843353,0.0027838069945573807,,186752
,500.0,,,,,2070,1763260445.6722383,354.69328927993774,,,,,500.0,188664
0.0003389297053217888,,211.16436767578125,577.0,0.00018655913299880922,-0.00022912025451660156,2076,1763260446.785166,355.80621695518494,0.49601414799690247,0.0,-0.00500299409031868,0.012172934599220753,,189184
0.0003936002030968666,,0.0003529544919729233,577.0,0.00018548387743066996,0.09371292591094971,2093,1763260449.9340456,358.9550964832306,0.548468828201294,0.0,-0.006096400320529938,0.004666934721171856,,190976
0.002801479771733284,,0.00012507678184192628,577.0,0.00018540707242209464,-0.05662989616394043,2094,1763260450.1736944,359.1947453022003,0.5240287184715271,0.0,-0.0035273320972919464,0.016012923792004585,,191104
0.0007060868665575981,,0.005648084916174412,577.0,0.00018402458226773888,-0.01066446304321289,2117,1763260454.496958,363.51800894737244,0.5151971578598022,0.0,-0.00500122457742691,0.012378419749438763,,193408
0.0005058301612734795,,0.00017202601884491742,577.0,0.00018248848209623247,-0.0237196683883667,2141,1763260459.0205936,368.04164457321167,0.5866100788116455,0.0,0.008789002895355225,-0.001740715466439724,,195968
0.0004690801724791527,,0.00014754898438695818,577.0,0.0001821812620619312,-0.0646892786026001,2146,1763260459.6588702,368.6799211502075,0.5916368365287781,0.0,0.0032750144600868225,0.00722923781722784,,196480
0.004744715988636017,,0.00013822394248563796,577.0,0.00018210445705335587,0.31305867433547974,2147,1763260459.800799,368.82184982299805,0.508282482624054,0.00390625,-0.019397560507059097,-0.0029113274067640305,,196608
,500.0,,,,,2148,1763260459.835436,368.85648703575134,,,,,500.0,196664
5.807355046272278e-05,,0.0033888742327690125,578.0,0.00018164362700190395,-0.012936592102050781,2155,1763260460.6703312,369.6913821697235,0.6085383892059326,0.0,-0.0006212592124938965,0.0017334334552288055,,197376
,500.0,,,,,2172,1763260462.6510458,371.67209672927856,,,,,500.0,199164
7.982272654771805e-05,,0.00031170801958069205,581.0,0.00017980030679609627,-0.023261427879333496,2185,1763260464.2394292,373.26048016548157,0.5316879749298096,0.0,-0.0011629462242126465,0.00017771776765584946,,200448
,500.0,,,,,2192,1763260465.0283947,374.0494456291199,,,,,500.0,201164
0.0001519555225968361,,388.43865966796875,582.0,0.00017903225671034306,2.3245811462402344e-06,2198,1763260465.7232437,374.7442946434021,0.5896745920181274,0.0,-3.0015595257282257e-05,-0.0013031763955950737,,201728
0.00040495675057172775,,0.004461946431547403,582.0,0.00017895545170176774,-0.30135250091552734,2199,1763260465.8613331,374.88238406181335,0.5622087717056274,0.0,0.0007987618446350098,-0.0005776034668087959,,201856
0.0023013101890683174,,0.00018194962467532605,583.0,0.00017818740161601454,-0.0050879716873168945,2211,1763260467.3116128,376.33266377449036,0.4819815456867218,0.0,-0.0035951584577560425,0.024264667183160782,,203136
0.00030094757676124573,,0.005061180330812931,584.0,0.0001780337915988639,0.025350570678710938,2214,1763260467.6180704,376.6391212940216,0.5500423908233643,0.0,-0.00047907233238220215,-0.0016983915120363235,,203392
0.0011880788952112198,,0.00028955956804566085,584.0,0.0001776497665559873,-0.49393153190612793,2220,1763260468.302641,377.3236918449402,0.5428061485290527,0.001953125,-0.009017448872327805,-0.006271569058299065,,204032
8.450914174318314e-05,,242.34002685546875,585.0,0.00017749615653883666,-4.9948692321777344e-05,2223,1763260468.598309,377.6193599700928,0.6152577996253967,0.0,0.001210283488035202,0.004556081257760525,,204288
0.0037433430552482605,,0.0002750034036580473,585.0,0.00017734254652168602,-1.6026232242584229,2225,1763260468.8813026,377.90235352516174,0.511140763759613,0.005859375,-0.01691155880689621,0.020510055124759674,,204544
,500.0,,,,,2226,1763260468.9608033,377.98185420036316,,,,,500.0,204664
0.0011992165818810463,,574.7321166992188,585.0,0.0001772657415131107,0.0005804896354675293,2227,1763260469.0635765,378.08462738990784,0.5365933775901794,0.001953125,-0.01832563430070877,0.011864417232573032,,204672
,500.0,,,,,2231,1763260469.5253382,378.5463891029358,,,,,500.0,205164
3.6806799471378326e-05,,0.00011923445708816871,586.0,0.00017672810645308346,-0.5498497486114502,2235,1763260470.041184,379.06223487854004,0.5376778244972229,0.0,-0.0009202808141708374,-0.0033932654187083244,,205568
,500.0,,,,,2241,1763260470.6743855,379.69543647766113,,,,,500.0,206164
0.0009092288091778755,,0.004183667246252298,587.0,0.00017596005636733025,-0.031214594841003418,2248,1763260471.4941864,380.5152373313904,0.5436966419219971,0.0,-0.007176386192440987,-0.009600947611033916,,206848
0.0006545744836330414,,0.00018476690456736833,587.0,0.0001758064463501796,-0.017014384269714355,2250,1763260471.7802267,380.8012776374817,0.6143450736999512,0.0,-0.0001486465334892273,0.008561961352825165,,207104
0.0008636470884084702,,0.004638748709112406,588.0,0.00017565283633302897,0.09585386514663696,2253,1763260472.079743,381.100793838501,0.548843264579773,0.0,-0.008063462562859058,0.006027402356266975,,207360
0.0008067432790994644,,0.0005668960511684418,589.0,0.00017450076120439917,0.026970982551574707,2272,1763260474.2645388,383.2855896949768,0.5114925503730774,0.0,-0.000935479998588562,0.0012086648494005203,,209280
0.0006684251129627228,,0.005829957779496908,590.0,0.00017403994570486248,0.17738986015319824,2280,1763260475.1019073,384.1229581832886,0.4916180968284607,0.0,-0.008290953934192657,-0.0014473125338554382,,210048
0.0005798563361167908,,0.005961759481579065,592.0,0.00017311828560195863,-1.0764925479888916,2295,1763260476.66366,385.68471097946167,0.5181934237480164,0.0,-0.011166714131832123,-0.012095233425498009,,211584
,500.0,,,,,2298,1763260476.9404638,385.96151471138,,,,,500.0,211895
0.00041524041444063187,,0.004632372409105301,593.0,0.0001721966254990548,-0.04413580894470215,2310,1763260478.3190227,387.34007358551025,0.5066094398498535,0.0,6.728246808052063e-05,0.0007283082231879234,,213120
0.00017672032117843628,,0.000235239218454808,594.0,0.00017204301548190415,0.014614105224609375,2312,1763260478.5903993,387.6114501953125,0.5005670785903931,0.0,0.001679972279816866,0.0034888051450252533,,213376
,500.0,,,,,2318,1763260479.1678271,388.1888780593872,,,,,500.0,213895
,500.0,,,,,2322,1763260479.5591047,388.5801556110382,,,,,500.0,214395
0.001010737381875515,,0.004959143232554197,595.0,0.00017135177040472627,-0.1279686689376831,2324,1763260479.8108144,388.83186531066895,0.5089689493179321,0.0,-0.009968340396881104,0.006822495721280575,,214528
3.1898729503154755e-05,,0.004856088664382696,595.0,0.00017104455037042499,-0.17441296577453613,2329,1763260480.3695138,389.3905646800995,0.49858078360557556,0.0,-0.0011621974408626556,0.000599927268922329,,215040
0.0006594546139240265,,0.0034889380913227797,596.0,0.00017043011030182242,-0.11373507976531982,2339,1763260481.5207365,390.54178738594055,0.4473099708557129,0.0,-0.002372235059738159,0.001064259558916092,,216064
0.00020972918719053268,,472.6053161621094,597.0,0.00017019969527609646,-1.728534698486328e-05,2343,1763260481.9618776,390.9829285144806,0.5038637518882751,0.0,-0.004275858402252197,-0.004552812315523624,,216448
0.0003969445824623108,,289.68902587890625,597.0,0.00016989247524179518,-0.00015616416931152344,2348,1763260482.5316594,391.5527102947235,0.5515965223312378,0.0,-0.0002963840961456299,0.012309050187468529,,216960
0.0006359992548823357,,0.005012778099626303,598.0,0.00016950845019891858,-0.05228829383850098,2354,1763260483.2434797,392.2645306587219,0.4961353838443756,0.0,-0.006408967077732086,0.008050852455198765,,217600
0.00027796998620033264,,113.37217712402344,598.0,0.00016897081513889134,0.00016129016876220703,2363,1763260484.2814946,393.30254554748535,0.5735598802566528,0.0,0.004597518593072891,-0.003604043275117874,,218496
0.0008647851645946503,,0.00011024573177564889,601.0,0.00016735790995880961,0.09369349479675293,2389,1763260487.4332876,396.4543385505676,0.46960747241973877,0.0,-0.017620325088500977,0.00924726203083992,,221184
0.0049435729160904884,,0.000659288140013814,601.0,0.00016705068992450833,-0.11333072185516357,2394,1763260488.004879,397.0259299278259,0.49944978952407837,0.0078125,-0.029092110693454742,-0.007907826453447342,,221696
0.0002686046063899994,,0.002244694624096155,602.0,0.0001661290298216045,-4.325411796569824,2409,1763260489.7030926,398.72414350509644,0.44719552993774414,0.0,0.0018775388598442078,-0.0017870832234621048,,223232
0.0002889372408390045,,445.8473815917969,603.0,0.00016513056471012533,-0.012321233749389648,2426,1763260492.3221123,401.34316325187683,0.49274298548698425,0.0,0.0006437599658966064,-0.0014086328446865082,,224896
,500.0,,,,,2430,1763260492.993887,402.01493787765503,,,,,500.0,225395
0.002997147850692272,500.0,547.2969360351562,604.0,0.00016367126954719424,-0.08770966529846191,2449,1763260495.7901783,404.8112292289734,0.44285792112350464,0.001953125,-0.0009169429540634155,-0.005866787396371365,500.0,227328
0.000547114759683609,,0.005897438153624535,603.0,0.00016267280443571508,0.48856985569000244,2465,1763260498.5799563,407.6010072231293,0.43162286281585693,0.0,-0.012251287698745728,-0.005412843078374863,,228992
0.00029747188091278076,,354.911865234375,606.0,0.00016105991380754858,0.0009336471557617188,2491,1763260501.639648,410.66069889068604,0.44876694679260254,0.0,0.0005294550210237503,-0.002508217468857765,,231680
0.00012747664004564285,,0.000182815216248855,606.0,0.00016090630379039794,-0.2021942138671875,2493,1763260501.9242911,410.9453420639038,0.44617533683776855,0.0,-0.0035512754693627357,0.0038151713088154793,,231936
2.0170584321022034e-05,,462.39447021484375,607.0,0.00016013825370464474,0.003108084201812744,2506,1763260503.3108263,412.3318772315979,0.4357031285762787,0.0,0.0014584213495254517,0.0007335357367992401,,233216
0.0012016547843813896,,0.000256120489211753,608.0,0.0001596006186446175,-3.3447437286376953,2514,1763260504.262392,413.2834429740906,0.4809335470199585,0.0,-0.01591995730996132,-0.0014717401936650276,,234112
,500.0,,,,,2515,1763260504.2924173,413.31346821784973,,,,,500.0,234156
,500.0,,,,,2520,1763260504.8810349,413.9020857810974,,,,,500.0,234656
0.00047281570732593536,,0.0001931986043928191,609.0,0.0001584485435159877,0.7531093955039978,2533,1763260506.3912373,415.4122881889343,0.45055919885635376,0.0,-0.005392454564571381,0.006186235696077347,,236032
6.320886313915253e-06,,476.44525146484375,610.0,0.0001580645184731111,-0.00040924549102783203,2540,1763260507.0777705,416.09882140159607,0.5237412452697754,0.0,-0.0009444635361433029,-0.0005198018625378609,,236672
0.0007276497781276703,,0.0002455083595123142,611.0,0.00015760368842165917,-0.5089724063873291,2547,1763260507.8995242,416.92057514190674,0.3939417600631714,0.0,-0.006817823275923729,0.0078345388174057,,237440
9.898655116558075e-05,,379.8388671875,613.0,0.0001562211982673034,-6.532669067382812e-05,2570,1763260510.3629403,419.3839912414551,0.41539567708969116,0.0,0.002273455262184143,0.001549750566482544,,239744
3.5643577575683594e-05,,0.003135171951726079,613.0,0.0001561443932587281,0.28595709800720215,2571,1763260510.4916291,419.51268005371094,0.49226316809654236,0.0,-0.0008268468081951141,0.001019435003399849,,239872
0.0002455180510878563,,0.0027296191547065973,613.0,0.0001558371732244268,-0.3498185873031616,2576,1763260511.0403564,420.061407327652,0.4808736741542816,0.0,-0.004050977528095245,0.0009133471176028252,,240384
3.441236913204193e-05,,0.0002725532103795558,613.0,0.00015576036821585149,-0.5333943367004395,2577,1763260511.158492,420.17954301834106,0.4400697350502014,0.0,-0.0014295727014541626,-0.0006017275154590607,,240512
,500.0,,,,,2608,1763260514.3366797,423.35773062705994,,,,,500.0,243656
0.000774468295276165,,0.004313525278121233,617.0,0.00015376343799289316,-0.38418853282928467,2610,1763260514.6245978,423.64564871788025,0.5244729518890381,0.0,-0.006708055734634399,0.007327699102461338,,243840
0.0005150334909558296,,0.004634167067706585,618.0,0.00015253455785568804,-0.013361215591430664,2630,1763260516.8953,425.9163508415222,0.4867089092731476,0.0,0.0013938695192337036,-0.004681353457272053,,245888
0.0008240099996328354,,0.0006646531983278692,619.0,0.00015215053281281143,-0.6478052139282227,2636,1763260517.5916648,426.61271572113037,0.4522503614425659,0.0,0.004953473806381226,0.005012925714254379,,246528
,500.0,,,,,2646,1763260518.7028575,427.72390842437744,,,,,500.0,247656
0.0002650786191225052,,412.4098205566406,620.0,0.00015145928773563355,6.508827209472656e-05,2647,1763260518.8121438,427.833194732666,0.5165004134178162,0.0,0.003763459622859955,-0.001291392371058464,,247680
0.0009379182010889053,,0.0054418728686869144,620.0,0.00015138248272705823,-1.9489829540252686,2648,1763260518.9378395,427.95889043807983,0.45767778158187866,0.0,0.0006655082106590271,0.002925347536802292,,247808
0.001601063646376133,,0.0045450665056705475,622.0,0.0001501536025898531,0.27687615156173706,2668,1763260521.0929632,430.11401414871216,0.5145688652992249,0.0,-0.0027331188321113586,-0.005759111605584621,,249856
0.0014226026833057404,,0.005441720597445965,622.0,0.00014984639710746706,0.2864782214164734,2673,1763260521.620799,430.6418499946594,0.5196127891540527,0.0,-0.00846855342388153,-0.0024606361985206604,,250368
3.9676204323768616e-05,,0.004504789598286152,623.0,0.0001492319570388645,-0.654737114906311,2683,1763260522.7641225,431.7851734161377,0.518071174621582,0.0,0.0010978635400533676,0.001461166888475418,,251392
0.00011014752089977264,,206.648681640625,623.0,0.00014900154201313853,-3.2067298889160156e-05,2687,1763260523.1655548,432.1866056919098,0.583169162273407,0.0,0.0010937266051769257,-0.00034540705382823944,,251776
0.0011000316590070724,,0.00047764339251443744,623.0,0.0001488479319959879,0.14114314317703247,2689,1763260523.4257474,432.44679832458496,0.5406769514083862,0.0,-0.005090981721878052,0.009252751246094704,,252032
0.00023314356803894043,,0.005848471075296402,624.0,0.00014869432197883725,0.21899938583374023,2692,1763260523.7049837,432.72603464126587,0.518557071685791,0.0,-0.005697339773178101,0.00120631605386734,,252288
0.0003153076395392418,,0.005422108806669712,627.0,0.000146236561704427,-0.3354555368423462,2732,1763260528.0259695,437.04702043533325,0.5450835227966309,0.0,-0.010430406779050827,-0.009630224667489529,,256384
0.00010108575224876404,,0.0002848825533874333,629.0,0.00014500768156722188,-0.10923135280609131,2752,1763260530.071647,439.0926978588104,0.5130244493484497,0.0,0.0009588077664375305,0.004859985783696175,,258432
0.00023307371884584427,,0.00024536895216442645,629.0,0.0001447004615329206,-0.1474628448486328,2757,1763260530.6352396,439.65629053115845,0.5823944211006165,0.0,-0.0018293410539627075,-0.003998595289885998,,258944
0.0011334307491779327,,0.00037412784877233207,630.0,0.00014377880143001676,0.06978875398635864,2772,1763260532.2960184,441.3170692920685,0.5095950961112976,0.0,-0.0012838374823331833,-0.0020522363483905792,,260480
0.0010000187903642654,,0.00021976247080601752,631.0,0.0001431643613614142,0.201521098613739,2782,1763260533.4058428,442.4268937110901,0.4875068664550781,0.0,0.011460822075605392,-0.007426735013723373,,261504
0.0003167465329170227,,0.00019047700334340334,631.0,0.00014308755635283887,-0.3232940435409546,2783,1763260533.552965,442.5740158557892,0.4346682131290436,0.0,0.0025574341416358948,-0.01191786676645279,,261632
0.00011077523231506348,500.0,633.9732055664062,632.0,0.0001424731162842363,0.00027811527252197266,2793,1763260534.704679,443.7257299423218,0.5038356781005859,0.0,-0.002186112105846405,-0.00036326050758361816,500.0,262656
6.0033053159713745e-06,,0.003906597848981619,634.0,0.0001405529910698533,-0.43452346324920654,2824,1763260538.178243,447.1992938518524,0.4738425314426422,0.0,0.00032620131969451904,6.027147173881531e-05,,265856
0.000378461554646492,,471.8450622558594,636.0,0.0001394009159412235,2.473592758178711e-05,2843,1763260540.2583098,449.2793607711792,0.4930953085422516,0.0,-0.003421597182750702,0.010172819718718529,,267776
5.378946661949158e-05,,530.3782348632812,637.0,0.00013855606084689498,-6.222724914550781e-05,2857,1763260541.722065,450.743115901947,0.5492455959320068,0.0,0.0005795471370220184,0.0051599107682704926,,269184
4.296749830245972e-05,,690.1707763671875,639.0,0.0001370199752273038,-0.00026428699493408203,2882,1763260544.4501874,453.4712383747101,0.5370683073997498,0.0,-0.0008416064083576202,0.0009817704558372498,,271744
5.174707621335983e-05,,0.00021301358356140554,640.0,0.00013648234016727656,0.12481188774108887,2890,1763260545.4023654,454.4234163761139,0.5398787260055542,0.0,0.0003313496708869934,-0.004765848629176617,,272640
0.00016699731349945068,,669.6331176757812,641.0,0.00013525346003007144,7.355213165283203e-05,2911,1763260547.5514092,456.57246017456055,0.49712124466896057,0.0,0.0024611540138721466,-0.000764116644859314,,274688
,500.0,,,,,2935,1763260550.1632724,459.18432331085205,,,,,500.0,277156
0.0004627229645848274,,0.010666897520422935,644.0,0.00013294930977281183,-0.48424863815307617,2949,1763260551.64507,460.66612100601196,0.5633410215377808,0.0,-0.006802164018154144,0.0012130467221140862,,278528
0.0001541227102279663,,0.0004395255818963051,645.0,0.00013225806469563395,0.05933862924575806,2960,1763260552.8803785,461.90142941474915,0.5574662685394287,0.0,-0.005330048501491547,0.0024651195853948593,,279680
0.001659916713833809,,0.0003701168461702764,646.0,0.0001313364045927301,-0.057694196701049805,2975,1763260554.4694507,463.4905016422272,0.5505099892616272,0.0,-0.015829674899578094,0.003918364644050598,,281216
0.00038796570152044296,,0.004525411874055862,647.0,0.00013049154949840158,-0.21346795558929443,2989,1763260555.9795694,465.0006203651428,0.5420229434967041,0.0,-0.0031843483448028564,-0.0007168306037783623,,282624
,500.0,,,,,2997,1763260556.7997727,465.8208236694336,,,,,500.0,283394
,500.0,,,,,3011,1763260558.3431485,467.3641993999481,,,,,500.0,284894
0.0004442855715751648,,549.598876953125,651.0,0.0001267281040782109,-2.6226043701171875e-05,3051,1763260562.7611768,471.7822277545929,0.5574751496315002,0.0,-0.005130128934979439,-0.004966096952557564,,288896
9.821075946092606e-05,,0.00019518902990967035,651.0,0.00012657449406106025,-0.021368980407714844,3053,1763260563.043211,472.06426191329956,0.52348792552948,0.0,0.0023520030081272125,0.0026985621079802513,,289152
0.00035799015313386917,,329.5655822753906,652.0,0.00012580645852722228,0.0003420710563659668,3066,1763260564.3784208,473.39947175979614,0.5365890264511108,0.0,0.004826799035072327,0.002920999191701412,,290432
,500.0,,,,,3070,1763260564.803095,473.8241460323334,,,,,500.0,290894
9.567104279994965e-05,,0.00017605458560865372,654.0,0.0001247311884071678,-0.13438355922698975,3083,1763260566.2548525,475.27590346336365,0.5857830047607422,0.0,-0.00046568363904953003,-0.0005297530442476273,,292224
0.0009575281292200089,,0.00016308954218402505,655.0,0.00012380952830426395,-0.12744760513305664,3098,1763260567.8189409,476.8399918079376,0.5033100843429565,0.0,-0.00550609827041626,-0.002837546169757843,,293760
0.0015114815905690193,,0.00016691612836439162,655.0,0.00012350230826996267,-0.03336465358734131,3103,1763260568.3388755,477.35992646217346,0.5220763087272644,0.0,-0.030093012377619743,0.01614742912352085,,294272
0.0003377683460712433,,0.0002747471153270453,657.0,0.00012204301310703158,0.02014559507369995,3127,1763260570.8457046,479.86675548553467,0.5502997040748596,0.0,-0.0009136833250522614,-0.004570750519633293,,296704
,500.0,,,,,3129,1763260570.9933476,480.0143985748291,,,,,500.0,296894
0.0002143634483218193,,0.004431069828569889,658.0,0.00012119815801270306,-0.5673258304595947,3141,1763260572.3225193,481.34357023239136,0.5529958605766296,0.0,-0.004500146955251694,0.005507244728505611,,298112
0.0012504514306783676,,0.00030739058274775743,658.0,0.00012104454799555242,0.48893553018569946,3143,1763260572.5841076,481.6051585674286,0.4831430912017822,0.0,0.0007515847682952881,0.00581512413918972,,298368
0.00045507773756980896,,0.004509141203016043,658.0,0.00012089093797840178,-0.4410649538040161,3146,1763260572.857136,481.87818694114685,0.60635906457901,0.0,-0.006038405001163483,0.004794590175151825,,298624
0.0011835051700472832,,0.00023130583576858044,659.0,0.00011996927787549794,-0.02204716205596924,3161,1763260574.4339972,483.45504808425903,0.5927360653877258,0.0,-0.013397406786680222,0.006529931910336018,,300160
0.0001378040760755539,,0.0033816969953477383,660.0,0.0001194316428154707,0.2701669931411743,3170,1763260575.3160193,484.3370702266693,0.47336190938949585,0.0,-0.004888443276286125,0.0012295059859752655,,301056
,500.0,,,,,3183,1763260576.480962,485.50201296806335,,,,,500.0,302394
,500.0,,,,,3188,1763260576.9849284,486.0059792995453,,,,,500.0,302894
,500.0,,,,,3217,1763260579.6262794,488.64733028411865,,,,,500.0,305894
0.0008050287142395973,,0.004224817734211683,665.0,0.00011612903472268954,-0.2151775360107422,3224,1763260580.297205,489.31825590133667,0.515197217464447,0.0,-0.0057234689593315125,0.002119007520377636,,306560
,500.0,,,,,3247,1763260582.4062278,491.42727875709534,,,,,500.0,308894
8.842721581459045e-05,,0.0003361903945915401,667.0,0.00011451612954260781,-0.03650999069213867,3250,1763260582.7285328,491.7495837211609,0.5444306135177612,0.0,0.00020957738161087036,0.0031106583774089813,,309248
,500.0,,,,,3252,1763260582.8462822,491.86733317375183,,,,,500.0,309394
0.0015882588922977448,,0.000499451532959938,667.0,0.00011420890950830653,-0.09580552577972412,3255,1763260583.212159,492.23320984840393,0.5635676980018616,0.0,-0.008042417466640472,-0.02554098144173622,,309760
0.0003136657178401947,,0.001975342398509383,668.0,0.00011397849448258057,-0.35942113399505615,3259,1763260583.542172,492.56322288513184,0.510172426700592,0.0,-0.004087917506694794,0.0018026512116193771,,310144
0.00046956073492765427,,305.36566162109375,669.0,0.00011321044439682737,-3.4570693969726562e-06,3272,1763260584.6876998,493.7087507247925,0.5464657545089722,0.0,0.006187979131937027,0.001729384995996952,,311424
0.0006579859182238579,,0.0002730847045313567,669.0,0.00011298002937110141,-0.003519892692565918,3275,1763260585.0358713,494.0569221973419,0.5761957168579102,0.0,-0.005092129111289978,0.0007348237559199333,,311808
,500.0,,,,,3276,1763260585.0852273,494.10627818107605,,,,,500.0,311894
,500.0,,,,,3296,1763260586.885375,495.9064259529114,,,,,500.0,313894
0.0008646827191114426,,0.0003736205690074712,671.0,0.00011152073420817032,-0.05729639530181885,3299,1763260587.2368152,496.2578661441803,0.5808641910552979,0.0,-0.0023093074560165405,0.0011313948780298233,,314240
6.055552512407303e-05,,0.00020024956029374152,675.0,0.00010913978621829301,-0.3574042320251465,3338,1763260590.77357,499.7946209907532,0.5686634182929993,0.0,0.0009166337549686432,0.002497605048120022,,318208
0.0002003135159611702,,437.0297546386719,676.0,0.00010837173613253981,-7.033348083496094e-06,3351,1763260591.9157765,500.93682742118835,0.5878961682319641,0.0,0.004788065329194069,-0.00388969574123621,,319488
0.0006162114441394806,,0.004813326522707939,676.0,0.00010798771108966321,0.20306485891342163,3357,1763260592.5069716,501.5280225276947,0.5415394306182861,0.0,0.002231515944004059,-0.0006701741367578506,,320128
,500.0,,,,,3360,1763260592.7319841,501.75303506851196,,,,,500.0,320394
0.0003372170031070709,,0.00031304615549743176,679.0,0.00010552995081525296,-0.15022361278533936,3398,1763260596.3625255,505.38357639312744,0.603870153427124,0.0,-0.0008141137659549713,-0.0015132389962673187,,324224
,13.0,,,,,3401,1763260596.5522993,505.57335019111633,,,,,13.0,324428
,500.0,,,,,3406,1763260597.1083727,506.12942361831665,,,,,500.0,324928
5.099643021821976e-05,,398.64569091796875,680.0,0.00010506912803975865,0.00014001131057739258,3407,1763260597.20845,506.2295010089874,0.507857084274292,0.0,-0.0003594066947698593,-0.0004990110173821449,,324992
7.453840225934982e-05,,0.0031361160799860954,680.0,0.00010437788296258077,-0.17555034160614014,3419,1763260598.4080381,507.42908906936646,0.5406349301338196,0.0,0.0004741642624139786,0.0008504586294293404,,326144
0.0001569502055644989,,0.00032642437145113945,681.0,0.00010391705291112885,-0.6389213800430298,3426,1763260599.2144263,508.2354772090912,0.5959246754646301,0.0,-0.001199573278427124,0.0010777637362480164,,326912
2.666190266609192e-05,,103.30282592773438,681.0,0.00010384024790255353,8.600950241088867e-05,3428,1763260599.3682544,508.3893053531647,0.6067572236061096,0.0,0.001476183533668518,-0.0006124544888734818,,327040
0.00012857187539339066,,0.00034470600076019764,681.0,0.00010337941785110161,-0.4291146993637085,3435,1763260600.1985404,509.21959137916565,0.5514212250709534,0.0,0.00024829432368278503,-0.0013657854869961739,,327808
