losses/clipfrac,charts/learning_rate,_step,losses/entropy,charts/episodic_length,_timestamp,losses/policy_loss,losses/old_approx_kl,_runtime,charts/episodic_return,losses/approx_kl,losses/value_loss,losses/explained_variance,global_step,charts/SPS
0.0,0.00020599078561645,1754,0.501788854598999,,1763260401.4048338,0.0036158934235572815,-0.005379141308367252,310.34779381752014,,0.0007976768538355827,167.7779083251953,-4.1365623474121094e-05,156800,556.0
0.0,0.00020529954053927213,1765,0.47094863653182983,,1763260403.4207256,0.00012870319187641144,0.0006001461297273636,312.36368560791016,,1.8347054719924927e-05,0.005122540984302759,0.13433235883712769,157952,556.0
,,1768,,500.0,1763260403.857564,,,312.80052399635315,500.0,,,,158297,
0.0,0.00020453149045351893,1777,0.5347385406494141,,1763260405.5032156,-0.0024239756166934967,-0.0006343796849250793,314.44617557525635,,5.321204662322998e-05,0.00033188823726959527,0.5107390284538269,159232,556.0
0.0,0.00020207373017910868,1818,0.5775683522224426,,1763260411.0859087,-9.166449308395386e-05,0.00017217174172401428,320.02886867523193,,1.7173588275909424e-06,577.310791015625,-5.054473876953125e-05,163328,560.0
0.0,0.0002017665101448074,1823,0.5557584762573242,,1763260411.7062876,0.0012826919555664062,-3.515370190143585e-05,320.6492476463318,,0.0001557525247335434,489.363037109375,-0.00012433528900146484,163840,560.0
0.0,0.00019999999494757503,1851,0.46627894043922424,,1763260415.9015367,-0.0005637630820274353,-0.00037530437111854553,324.84449672698975,,0.000347726047039032,0.0001962184178410098,-0.08277285099029541,166784,562.0
0.0,0.00019969277491327375,1856,0.5409479141235352,,1763260416.4772475,0.0012640543282032013,0.0020943908020853996,325.42020750045776,,6.543751806020737e-05,0.00016348049393855035,-0.0075566768646240234,167296,563.0
0.0,0.00019900152983609587,1868,0.49579116702079773,,1763260417.849827,0.006021607667207718,-0.00358433835208416,326.7927870750427,,0.000896058976650238,0.003824051469564438,-0.16272330284118652,168448,564.0
0.0,0.0001986943098017946,1873,0.49387988448143005,,1763260418.4217691,-0.015551775693893433,-0.010100075043737888,327.3647291660309,,0.0010192366316914558,0.003993240185081959,-0.003494739532470703,168960,565.0
0.0,0.00019846389477606863,1877,0.5593417882919312,,1763260418.8604362,0.003144986927509308,0.003562706522643566,327.8033962249756,,0.00021994207054376602,458.74017333984375,-0.00027179718017578125,169344,565.0
,,1886,,500.0,1763260419.865463,,,328.80842304229736,500.0,,,,170297,
0.0,0.00019731183419935405,1895,0.5663076043128967,,1763260421.0100806,0.0029423385858535767,0.0027713654562830925,329.953040599823,,0.0004219627007842064,0.00010349897638661787,0.04119443893432617,171264,567.0
0.0,0.00019685100414790213,1903,0.5905576944351196,,1763260421.9137673,-0.0027039572596549988,0.005124605260789394,330.8567273616791,,0.00020869728177785873,0.00453721871599555,-0.02640676498413086,172032,568.0
,,1906,,500.0,1763260422.2095401,,,331.1525001525879,500.0,,,,172297,
0.0,0.0001959293440449983,1918,0.5562589168548584,,1763260423.656593,0.009361963719129562,-0.0066648488864302635,332.59955310821533,,0.0004288898780941963,0.000556323560886085,-0.022825956344604492,173568,570.0
,,1920,,500.0,1763260423.8052099,,,332.7481698989868,500.0,,,,173797,
,,1945,,500.0,1763260427.8028715,,,336.745831489563,500.0,,,,176297,
0.0,0.00019347158377058804,1959,0.5471556186676025,,1763260430.2039008,-7.655471563339233e-05,-0.005384771153330803,339.1468608379364,,0.00020215287804603577,242.932373046875,-0.00021374225616455078,177664,571.0
0.0,0.00019262672867625952,1973,0.5553593635559082,,1763260432.7494617,-0.005341553129255772,0.004535597749054432,341.6924216747284,,0.0003667576238512993,581.4161376953125,-0.0001010894775390625,179072,571.0
0.0,0.00019193548359908164,1985,0.5007757544517517,,1763260434.8257334,0.00035427138209342957,-0.010242734104394913,343.76869344711304,,0.00022163428366184235,512.7271728515625,0.001324295997619629,180224,571.0
0.0,0.00019155145855620503,1991,0.5952311158180237,,1763260435.7203648,-0.0031562671065330505,-0.001396029256284237,344.66332483291626,,9.993184357881546e-05,0.005031045526266098,-0.4854084253311157,180864,571.0
0.001953125,0.00019086021347902715,2002,0.5404803156852722,,1763260437.0941155,-0.01293034479022026,-0.001979917287826538,346.03707551956177,,0.0022349273785948753,0.0006656994810327888,-1.02951979637146,182016,572.0
0.0,0.0001906297984533012,2007,0.5362645387649536,,1763260437.571877,-0.0017337799072265625,4.919338971376419e-05,346.51483702659607,,7.943343371152878e-05,266.25732421875,-6.914138793945312e-05,182400,573.0
0.0,0.00019009216339327395,2016,0.5072859525680542,,1763260438.6198347,0.0053516291081905365,-0.000630667433142662,347.56279468536377,,0.0003355778753757477,481.2738952636719,-0.00031876564025878906,183296,574.0
0.0,0.000189861748367548,2019,0.5546790361404419,,1763260439.0197537,-0.012289978563785553,-0.017772583290934563,347.9627137184143,,0.0025450773537158966,0.00032292609103024006,-0.01787567138671875,183680,574.0
0.0,0.0001895545283332467,2024,0.49178004264831543,,1763260439.638007,-0.006895102560520172,-0.008167310617864132,348.5809669494629,,0.0011951243504881859,0.00019329194037709385,-0.4094541072845459,184192,575.0
0.0,0.00018940091831609607,2027,0.5360608100891113,,1763260439.9451947,-0.0037026554346084595,0.00031224917620420456,348.88815474510193,,0.00023565534502267838,0.004361530765891075,0.17945098876953125,184448,575.0
0.0,0.00018924730829894543,2029,0.5496215224266052,,1763260440.2330184,-0.007437508553266525,0.016729963943362236,349.1759784221649,,0.0026809144765138626,0.00016314141976181418,-0.08007931709289551,184704,575.0
0.0,0.00018894008826464415,2034,0.5729219913482666,,1763260440.942463,0.007021110504865646,0.0011652354151010513,349.8854229450226,,0.003589855507016182,0.0001410285767633468,-0.8243666887283325,185216,576.0
0.001953125,0.00018832564819604158,2045,0.5212500095367432,,1763260443.1207914,-0.007901525124907494,0.022642340511083603,352.0637514591217,,0.006275826133787632,0.00029674882534891367,-0.048491597175598145,186240,575.0
0.0,0.00018794162315316498,2051,0.517603874206543,,1763260444.2318082,-0.02158382162451744,-0.008143692277371883,353.1747682094574,,0.0039793020114302635,0.00017929675232153386,0.0678781270980835,186880,575.0
,,2052,,500.0,1763260444.2897258,,,353.23268580436707,500.0,,,,186945,
0.0,0.00018678954802453518,2070,0.5335342884063721,,1763260447.85704,0.0034869015216827393,0.02799498289823532,356.7999999523163,,0.004492429085075855,0.0002888479211833328,0.026150286197662354,188800,574.0
0.0,0.00018640552298165858,2076,0.5538555979728699,,1763260449.0138946,-0.0020123105496168137,-0.009992308914661407,357.9568545818329,,0.0011629927903413773,0.00019399456505198032,-0.037339091300964355,189440,574.0
0.0,0.00018540707242209464,2093,0.5508810877799988,,1763260452.4010699,-0.025133706629276276,0.015686623752117157,361.34402990341187,,0.0018376167863607407,0.0048881820403039455,-0.31725430488586426,191104,573.0
0.001953125,0.00018533026741351932,2094,0.5103300213813782,,1763260452.6114714,-0.01113126054406166,0.005086954683065414,361.55443143844604,,0.0032491199672222137,0.00037354041705839336,-0.12311124801635742,191232,573.0
0.0,0.00018394777725916356,2117,0.5409771203994751,,1763260457.2010102,-0.0013674870133399963,-0.0029178522527217865,366.1439702510834,,0.0004158727824687958,314.382568359375,-0.00014293193817138672,193536,572.0
0.0,0.00018248848209623247,2141,0.5271806120872498,500.0,1763260460.7243795,-0.005542034283280373,0.0147115932777524,369.66733956336975,500.0,0.0014975806698203087,298.11444091796875,-2.5033950805664062e-06,195968,574.0
0.0,0.0001821812620619312,2146,0.567772626876831,,1763260461.350448,-0.005665717646479607,0.0011432114988565445,370.2934079170227,,0.0014941804111003876,0.000260991946561262,0.022332489490509033,196480,574.0
,,2147,,500.0,1763260461.390931,,,370.333890914917,500.0,,,,196562,
0.0,0.00018210445705335587,2148,0.520988404750824,,1763260461.5240254,-0.0020139869302511215,0.009689874947071075,370.46698546409607,,0.0006508007645606995,563.0261840820312,-0.00010001659393310547,196608,574.0
0.0,0.00018164362700190395,2155,0.5256732106208801,,1763260462.4202602,-0.0006864964962005615,-0.0021466510370373726,371.36322021484375,,0.0001608552411198616,0.0006963608902879059,0.05406099557876587,197376,575.0
0.0,0.0001806451618904248,2172,0.5448439717292786,,1763260464.4500365,0.007330846041440964,0.0012397384271025658,373.3929965496063,,0.0007776590064167976,287.6783752441406,-0.0003020763397216797,199040,576.0
0.0,0.00017987711180467159,2185,0.5700518488883972,,1763260466.0037072,-0.0017497893422842026,0.0037740040570497513,374.94666719436646,,0.0013191141188144684,0.00013331908849067986,-0.053868651390075684,200320,578.0
,,2192,,500.0,1763260466.7517858,,,375.6947457790375,500.0,,,,201018,
0.0,0.00017910906171891838,2198,0.5454552173614502,,1763260467.4851882,-5.729496479034424e-06,0.0009314566850662231,376.4281482696533,,2.5015324354171753e-06,177.8478240966797,-0.00010824203491210938,201600,579.0
0.0,0.00017903225671034306,2199,0.5695722699165344,,1763260467.6145823,-0.014683078974485397,0.0025115134194493294,376.55754232406616,,0.0014809099957346916,0.0036890176124870777,-0.005380749702453613,201728,579.0
0.0,0.00017826420662458986,2211,0.5743770003318787,,1763260469.056283,-0.00023192912340164185,0.00010460428893566132,377.99924302101135,,0.0006758421659469604,0.00018246893887408078,-0.12997138500213623,203008,580.0
0.0,0.00017818740161601454,2214,0.5269198417663574,,1763260469.261133,-0.0019552968442440033,-0.0008660051971673965,378.20409297943115,,0.00025450997054576874,348.89874267578125,-2.372264862060547e-05,203136,580.0
,,2220,,500.0,1763260469.8829587,,,378.825918674469,500.0,,,,203709,
0.0,0.0001776497665559873,2223,0.5862456560134888,,1763260470.3140938,-0.0036080703139305115,-0.005716652609407902,379.2570538520813,,0.000978638418018818,0.00021731015294790268,0.045115768909454346,204032,581.0
,,2225,,500.0,1763260470.462861,,,379.4058210849762,500.0,,,,204209,
0.0,0.00017749615653883666,2226,0.5930545330047607,,1763260470.5924976,2.175569534301758e-06,0.0019513964653015137,379.535457611084,,0.00022772513329982758,636.5037841796875,-0.0011032819747924805,204288,581.0
0.0,0.00017741935153026134,2227,0.5675975680351257,,1763260470.7180343,-0.004072252660989761,0.0034103617072105408,379.66099429130554,,0.0001467447727918625,0.0033413884229958057,-0.03820157051086426,204416,581.0
0.0,0.00017718893650453538,2231,0.5284093618392944,,1763260471.1705992,0.0008970573544502258,0.00043873023241758347,380.11355924606323,,2.6903115212917328e-05,171.25100708007812,-0.000819087028503418,204800,582.0
,,2235,,500.0,1763260471.597302,,,380.54026198387146,500.0,,,,205209,
0.0,0.00017657449643593282,2241,0.579833984375,,1763260472.3014355,0.021211106330156326,0.004799623973667622,381.24439549446106,,0.0009403852745890617,435.5378723144531,-0.0002460479736328125,205824,583.0
0.0,0.0001761136663844809,2248,0.602713406085968,,1763260473.168265,-0.017078280448913574,0.03475917875766754,382.1112251281738,,0.004071906208992004,8.174950926331803e-05,-0.040913939476013184,206592,584.0
0.0,0.00017603686137590557,2250,0.5471852421760559,,1763260473.328826,-0.0017238110303878784,0.008177954703569412,382.27178597450256,,0.0004860181361436844,342.88043212890625,0.00017887353897094727,206720,584.0
0.001953125,0.0001758064463501796,2253,0.5538769364356995,,1763260473.748404,-0.004106534644961357,0.016039056703448296,382.6913640499115,,0.007023027166724205,0.00015903142048045993,-0.22349834442138672,207104,584.0
0.009765625,0.00017473117623012513,2272,0.562111496925354,,1763260475.782014,-0.04564535617828369,0.006843388080596924,384.72497391700745,,0.004875762388110161,0.00023611687356606126,-0.0422062873840332,208896,586.0
0.0,0.0001742703461786732,2280,0.5822431445121765,,1763260476.6226654,0.004394561052322388,0.0025544138625264168,385.56562542915344,,0.0005108760669827461,247.0999755859375,-0.00032961368560791016,209664,586.0
,,2295,,500.0,1763260478.1803129,,,387.123272895813,500.0,,,,211143,
0.001953125,0.00017319509061053395,2298,0.5636520385742188,,1763260478.5959857,-0.020790042355656624,-0.00822219904512167,387.53894567489624,,0.0020163273438811302,0.0002310865675099194,0.1659427285194397,211456,588.0
0.0,0.0001725806505419314,2310,0.5989824533462524,,1763260479.7814574,0.0014089792966842651,0.00268356129527092,388.7244174480438,,0.0001978762447834015,0.006638983264565468,-0.0032232999801635742,212480,589.0
,,2312,,500.0,1763260479.9962318,,,388.9391918182373,500.0,,,,212735,
0.0,0.00017211982049047947,2318,0.5498096346855164,,1763260480.6467128,-0.004618048667907715,0.006832672283053398,389.5896728038788,,0.0002543646842241287,489.9111022949219,-0.0003434419631958008,213248,590.0
0.0,0.00017204301548190415,2322,0.5250093340873718,,1763260480.8725379,-0.0005399622023105621,-0.0005185790359973907,389.8154978752136,,1.383945345878601e-05,1175.808349609375,0.0005159974098205566,213376,590.0
0.0,0.0001718894054647535,2324,0.6104453206062317,,1763260481.141682,-0.00096091628074646,0.0002927761524915695,390.08464193344116,,7.360801100730896e-05,0.000739517156034708,-0.05197322368621826,213632,590.0
0.0,0.00017158218543045223,2329,0.5952697992324829,,1763260481.705009,0.001125432550907135,0.0036381110548973083,390.64796900749207,,0.0004495866596698761,0.0005426169373095036,-0.19036471843719482,214144,591.0
0.0,0.0001711213553790003,2339,0.5872265100479126,,1763260482.709504,-0.0001735202968120575,0.0041989488527178764,391.65246391296387,,0.00018522795289754868,338.25213623046875,-0.0004228353500366211,214912,591.0
,,2343,,413.0,1763260483.1547935,,,392.0977535247803,413.0,,,,215313,
,,2348,,500.0,1763260483.7653575,,,392.70831751823425,500.0,,,,215813,
0.0,0.00017019969527609646,2354,0.5772725343704224,,1763260484.4921312,-0.008508428931236267,-0.02268986590206623,393.43509125709534,,0.0009105419740080833,0.005440644919872284,-6.200534820556641,216448,592.0
0.0,0.00016966206021606922,2363,0.5180438756942749,,1763260485.7085173,-0.001062663272023201,-0.00025421101599931717,394.65147733688354,,9.250175207853317e-05,648.555908203125,5.2928924560546875e-05,217344,593.0
,,2389,,97.0,1763260488.6413836,,,397.5843436717987,97.0,,,,219910,
0.00390625,0.00016781874001026154,2394,0.5245556831359863,,1763260489.1990445,-0.0018948949873447418,-0.008165922947227955,398.1420044898987,,0.0035660015419125557,0.0007226587040349841,-0.042710185050964355,220416,596.0
,,2426,,118.0,1763260493.5889428,,,402.5319027900696,118.0,,,,223213,
0.0,0.00016597541980445385,2430,0.48535698652267456,,1763260494.014005,-0.0007988456636667252,0.0014353366568684578,402.956964969635,,0.00019609089940786362,0.01015858817845583,-0.1890619993209839,223488,596.0
0.0,0.0001649769546929747,2449,0.5383571982383728,,1763260496.770936,-0.01751275360584259,0.006967232562601566,405.71389603614807,,0.0007651010528206825,139.24525451660156,0.08415311574935913,225152,596.0
0.0,0.00016397848958149552,2465,0.525736927986145,,1763260499.470868,-0.009573876857757568,0.006928122602403164,408.41382813453674,,0.0016505392268300056,0.007289047818630934,-0.21897637844085693,226816,596.0
,,2491,,500.0,1763260502.418229,,,411.3611891269684,500.0,,,,229393,
0.0,0.00016228877939283848,2493,0.5451114177703857,,1763260502.694915,-0.0010819770395755768,0.0025822091847658157,411.63787508010864,,3.9950013160705566e-05,0.004027115646749735,0.034190833568573,229632,599.0
0.0,0.0001615207438590005,2506,0.6100442409515381,,1763260504.1388059,0.003908030688762665,0.0011714398860931396,413.08176589012146,,0.0004795324057340622,556.3615112304688,-0.0002530813217163086,230912,600.0
0.0,0.00016098310879897326,2514,0.5909506678581238,,1763260505.075229,0.0008021518588066101,0.0029914360493421555,414.01818895339966,,0.0004658997058868408,0.00011486650328151882,0.027445614337921143,231808,601.0
,,2515,,500.0,1763260505.118285,,,414.0612449645996,500.0,,,,231893,
,,2520,,500.0,1763260505.6871037,,,414.63006377220154,500.0,,,,232393,
0.0,0.00015983103367034346,2533,0.5356989502906799,,1763260507.1848824,-0.00020989775657653809,-0.00730350986123085,416.12784242630005,,0.0009178593754768372,0.00019782589515671134,0.029588282108306885,233728,602.0
,,2540,,500.0,1763260507.8941863,,,416.83714628219604,500.0,,,,234393,
0.0,0.00015898617857601494,2547,0.5703045725822449,,1763260508.684291,-0.007945753633975983,-0.009507304057478905,417.6272509098053,,0.0005134884268045425,0.00187149946577847,-0.014939188957214355,235136,604.0
0.0,0.00015760368842165917,2570,0.5556114315986633,,1763260511.2428982,0.0026537254452705383,0.003941189497709274,420.1858582496643,,0.0003092680126428604,288.591064453125,0.00019603967666625977,237440,606.0
0.0,0.00015752688341308385,2571,0.5765957832336426,,1763260511.3683324,0.002624284476041794,-0.004656587727367878,420.31129240989685,,0.0010225409641861916,0.003911195322871208,-0.08715415000915527,237568,606.0
0.0,0.00015721966337878257,2576,0.5671130418777466,,1763260511.92317,-0.027122333645820618,0.0006147325038909912,420.8661301136017,,0.0019758306443691254,0.004848023876547813,0.07475334405899048,238080,606.0
0.0,0.00015714285837020725,2577,0.5381208658218384,,1763260512.0493565,0.006838090717792511,0.003184683620929718,420.9923164844513,,0.002029508352279663,0.0003803362778853625,-0.1192702054977417,238208,606.0
,,2608,,500.0,1763260515.5258038,,,424.4687638282776,500.0,,,,241393,
0.0,0.00015514592814724892,2610,0.5895687341690063,,1763260515.7841039,-0.0034369342029094696,0.0008683912456035614,424.72706389427185,,0.00031496770679950714,0.00329037313349545,-0.06391000747680664,241536,609.0
0.0,0.0001539170480100438,2630,0.6247594356536865,,1763260517.9499536,-0.0011723265051841736,0.0036644311621785164,426.8929135799408,,0.0001011500135064125,0.003252538852393627,-0.1715843677520752,243584,611.0
0.0,0.0001535330229671672,2636,0.5997525453567505,,1763260518.6385474,-0.011300727725028992,0.0019236663356423378,427.5815074443817,,0.0003719320520758629,0.00017144324374385178,0.010426759719848633,244224,611.0
0.0,0.00015291858289856464,2646,0.5731236934661865,,1763260519.7256033,0.0006977077573537827,0.00873586442321539,428.6685633659363,,0.0008842283859848976,0.0001514402829343453,0.011203289031982422,245248,612.0
,,2647,,500.0,1763260519.7745094,,,428.71746945381165,500.0,,,,245361,
0.0,0.00015284177788998932,2648,0.548378586769104,,1763260519.882006,0.0012393295764923096,0.0006418759003281593,428.8249659538269,,2.5355257093906403e-05,403.0837097167969,-0.0004558563232421875,245376,612.0
0.0,0.0001516128977527842,2668,0.5387951731681824,,1763260522.0832996,0.0023510511964559555,0.0015313569456338882,431.0262596607208,,3.780052065849304e-05,396.097412109375,-0.0002608299255371094,247424,614.0
0.0,0.0001513056777184829,2673,0.4929855763912201,,1763260522.6222258,0.0001431889832019806,-0.0006412649527192116,431.5651857852936,,0.0001126779243350029,533.7734375,-0.000232696533203125,247936,614.0
0.0,0.00015069123764988035,2683,0.5127283334732056,,1763260523.7371774,0.008333662524819374,8.321460336446762e-05,432.68013739585876,,0.00037538353353738785,470.20538330078125,-0.00029909610748291016,248960,615.0
,,2687,,500.0,1763260524.1630821,,,433.10604214668274,500.0,,,,249361,
0.0,0.00015030721260700375,2689,0.5947551727294922,,1763260524.4166856,0.004797503352165222,0.0025546448305249214,433.3596456050873,,0.00013850722461938858,0.0029026269912719727,-0.07707881927490234,249600,616.0
,,2692,,500.0,1763260524.7055657,,,433.64852571487427,500.0,,,,249861,
0.0,0.0001476958568673581,2732,0.5395877957344055,,1763260529.0381637,0.011147774755954742,0.004435566253960133,437.9811236858368,,0.0006515933200716972,0.005765772424638271,-0.4072868824005127,253952,619.0
0.00390625,0.00014646697673015296,2752,0.5644900798797607,,1763260531.111734,-0.01662638783454895,-0.0029865531250834465,440.05469393730164,,0.0060961684212088585,0.00018479370919521898,-0.1615610122680664,256000,621.0
0.0,0.00014615975669585168,2757,0.5684526562690735,,1763260531.6957922,0.0018102750182151794,-0.001862446777522564,440.63875222206116,,7.83698633313179e-05,0.00014191375521477312,0.10953426361083984,256512,622.0
0.0,0.00014523809659294784,2772,0.5771051645278931,,1763260533.4362442,0.006689088419079781,0.010250113904476166,442.3792042732239,,0.00045764073729515076,0.0003201626823283732,-0.07531392574310303,258048,623.0
0.0,0.00014462365652434528,2782,0.584714949131012,,1763260534.577781,0.0014795958995819092,-0.005369412712752819,443.52074098587036,,0.000334777869284153,0.0001765634078765288,-0.19443321228027344,259072,624.0
,,2783,,500.0,1763260534.594988,,,443.5379481315613,500.0,,,,259095,
0.0,0.00014400921645574272,2793,0.561062216758728,,1763260535.6774905,-0.0014153346419334412,-0.0023100143298506737,444.6204504966736,,9.513553231954575e-05,579.164306640625,-7.843971252441406e-05,260096,624.0
0.0,0.00014216589624993503,2824,0.4574753940105438,,1763260539.053355,-0.0011512115597724915,0.0015213917940855026,447.9963150024414,,0.0004200618714094162,369.0920715332031,-0.0005049705505371094,263168,627.0
,,2843,,500.0,1763260541.0772996,,,450.02025961875916,500.0,,,,265111,
,,2857,,500.0,1763260542.5997214,,,451.5426814556122,500.0,,,,266611,
,,2882,,500.0,1763260545.360476,,,454.3034360408783,500.0,,,,269111,
0.0,0.00013809524534735829,2890,0.5999405980110168,,1763260546.3105242,0.002458108589053154,0.002356446348130703,455.253484249115,,0.0005525378510355949,0.00013338864664547145,-0.0222930908203125,269952,632.0
,,2911,,422.0,1763260548.5286644,,,457.47162437438965,422.0,,,,272033,
,,2935,,500.0,1763260551.1935673,,,460.136527299881,500.0,,,,274533,
0.0,0.00013448540994431823,2949,0.5745413899421692,,1763260552.7593164,0.0017926506698131561,-0.002018239349126816,461.702276468277,,9.616464376449585e-05,0.00014851114246994257,-0.09262299537658691,275968,636.0
,,2960,,500.0,1763260553.9050076,,,462.8479676246643,500.0,,,,277033,
0.0,0.00013294930977281183,2975,0.6070809364318848,,1763260555.5752764,-0.004075869917869568,-0.0002828938886523247,464.5182363986969,,0.00011441018432378769,139.04803466796875,4.464387893676758e-05,278528,638.0
0.0,0.0001321044546784833,2989,0.5876984000205994,,1763260557.05338,-0.00022410787642002106,0.0006652297452092171,465.9963400363922,,4.71901148557663e-06,137.75906372070312,2.7418136596679688e-06,279936,639.0
0.0,0.00013164362462703139,2997,0.531970739364624,,1763260557.8987236,0.00046256929636001587,0.0025298111140727997,466.8416836261749,,3.388151526451111e-05,297.8565673828125,6.41942024230957e-05,280704,640.0
,,3011,,500.0,1763260559.4770367,,,468.41999673843384,500.0,,,,282129,
,,3051,,368.0,1763260563.4745722,,,472.41753220558167,368.0,,,,285693,
,,3053,,17.0,1763260563.6123574,,,472.555317401886,17.0,,,,285710,
0.0,0.0001278801792068407,3066,0.5685902833938599,,1763260564.9996147,-0.018810022622346878,0.014394544064998627,473.9425747394562,,0.001584470272064209,0.022169074043631554,-7.134438514709473,286976,644.0
0.0,0.00012764976418111473,3070,0.5632829070091248,,1763260565.4226005,-0.0014970526099205017,-0.000691121444106102,474.3655605316162,,0.0001122206449508667,0.008486622013151646,0.26237159967422485,287360,644.0
0.0,0.00012688171409536153,3083,0.539497435092926,,1763260566.7726283,0.000681314617395401,-0.005356993526220322,475.71558833122253,,0.00025700032711029053,624.8345947265625,-0.001469731330871582,288640,645.0
0.0,0.00012596006854437292,3098,0.5881039500236511,,1763260568.3903394,-0.0017080530524253845,0.003440490923821926,477.33329939842224,,0.00019424501806497574,555.7943725585938,-0.0005601644515991211,290176,646.0
0.0,0.00012565284851007164,3103,0.5719588398933411,,1763260568.9338887,-0.001596689224243164,0.0007304111495614052,477.87684869766235,,0.00012767408043146133,562.3230590820312,-0.0005469322204589844,290688,646.0
0.0,0.00012419355334714055,3127,0.5061721205711365,,1763260571.4432583,0.004900176078081131,0.002979815937578678,480.38621830940247,,0.0004862239584326744,384.3627624511719,-0.0005620718002319336,293120,648.0
0.0,0.0001240399433299899,3129,0.5141546130180359,,1763260571.6959157,0.008367054164409637,-0.007984752766788006,480.63887572288513,,0.00036035384982824326,0.00015109490777831525,0.07048922777175903,293376,648.0
,,3141,,500.0,1763260572.9004917,,,481.84345173835754,500.0,,,,294594,
0.0,0.0001231950882356614,3143,0.5451231002807617,,1763260573.1175463,-0.003151673823595047,0.004758807830512524,482.06050634384155,,0.0009165788069367409,0.0036737702321261168,-0.1059720516204834,294784,649.0
,,3146,,500.0,1763260573.4172876,,,482.3602476119995,500.0,,,,295094,
,,3170,,500.0,1763260575.8191838,,,484.76214385032654,500.0,,,,297594,
0.0,0.00012073732796125114,3183,0.5643854737281799,,1763260577.0626013,0.005553966388106346,0.004964684136211872,486.0055613517761,,0.0004954813048243523,0.0002642102772369981,-0.3991352319717407,298880,653.0
0.0,0.00012043010792694986,3188,0.599328875541687,,1763260577.5095649,0.0027536526322364807,-0.0014794468879699707,486.4525249004364,,0.00010345876216888428,0.0003114371793344617,-0.5499322414398193,299392,653.0
0.0,0.00011866359272971749,3217,0.5844427943229675,,1763260580.1855204,-0.00010938569903373718,0.00019277073442935944,489.1284804344177,,1.4174729585647583e-06,0.0028820594307035208,-0.12467670440673828,302336,656.0
,,3224,,500.0,1763260580.7795787,,,489.7225387096405,500.0,,,,303094,
0.0,0.00011682027979986742,3247,0.5418468713760376,,1763260582.9701922,-0.009828653186559677,-0.006951790302991867,491.913152217865,,0.0005523320287466049,0.0002663583727553487,-0.5435565710067749,305408,658.0
0.0,0.00011666666978271678,3250,0.5412580370903015,,1763260583.2039604,-0.0009707845747470856,-0.008515473455190659,492.1469204425812,,0.000637764111161232,575.7664184570312,-0.0008469820022583008,305664,659.0
0.0,0.00011651305976556614,3252,0.5080292224884033,,1763260583.4687586,-0.0004928335547447205,-0.0044717974960803986,492.41171860694885,,0.000562082976102829,0.00016300233255606145,-0.21054744720458984,305920,659.0
0.0,0.0001163594497484155,3255,0.5502690672874451,,1763260583.701116,0.0002260059118270874,0.00041564367711544037,492.6440761089325,,0.00011498667299747467,411.7126159667969,-0.00036263465881347656,306176,659.0
,,3259,,500.0,1763260584.0589237,,,493.0018837451935,500.0,,,,306594,
0.0,0.00011528417962836102,3272,0.5607362985610962,,1763260585.2960517,0.00536540150642395,0.0021941643208265305,494.23901176452637,,0.00035480596125125885,0.00014375080354511738,-0.1399925947189331,307968,661.0
0.0,0.00011513056961121038,3275,0.5379689335823059,,1763260585.5532656,-0.012641703709959984,0.002425682730972767,494.49622559547424,,0.00025410857051610947,0.004163928329944611,-3.875523090362549,308224,661.0
0.0,0.00011505376460263506,3276,0.5348142385482788,,1763260585.663299,-0.0042892880737781525,0.0022875256836414337,494.6062591075897,,0.000444803386926651,0.00026356836315244436,-0.032327890396118164,308352,661.0
0.0,0.00011382488446542993,3296,0.5785187482833862,,1763260587.4946773,-0.0037721022963523865,-0.0025391243398189545,496.43763732910156,,0.00015209615230560303,0.0002780359354801476,0.01149684190750122,310400,663.0
0.0,0.00011367127444827929,3299,0.6115423440933228,,1763260587.720725,0.0026974929496645927,-0.002002871595323086,496.6636850833893,,0.00010973308235406876,439.12396240234375,-0.00010883808135986328,310656,663.0
0.0,0.00011129031918244436,3338,0.493976354598999,,1763260591.2563407,-0.005106717348098755,-0.00033042486757040024,500.1993007659912,,0.00013879407197237015,503.9939880371094,-0.0002624988555908203,314624,666.0
0.0,0.00011044547136407346,3351,0.5253214836120605,,1763260592.50403,-0.002139342948794365,0.008014117367565632,501.44699001312256,,0.0004709837958216667,0.00019308403716422617,-0.1277536153793335,316032,668.0
,,3357,,500.0,1763260593.0011055,,,501.9440655708313,500.0,,,,316594,
0.0,0.00010990783630404621,3360,0.5435336828231812,,1763260593.3139226,0.0010959357023239136,0.002319449558854103,502.2568826675415,,0.00035442784428596497,0.00027721896185539663,0.030049502849578857,316928,668.0
0.0,0.0001076036860467866,3398,0.4757620692253113,,1763260597.0255754,-0.002104479819536209,0.0038830293342471123,505.9685354232788,,0.0004565240815281868,0.003401553723961115,-0.014676570892333984,320768,671.0
,,3401,,500.0,1763260597.2923963,,,506.2353563308716,500.0,,,,321094,
,,3406,,500.0,1763260597.8425143,,,506.7854743003845,500.0,,,,321594,
0.0,0.00010706605098675936,3407,0.5628378391265869,,1763260597.9638166,0.0036024190485477448,0.004148355685174465,506.90677666664124,,0.00017154496163129807,441.9479675292969,-0.00020968914031982422,321664,672.0
