losses/clipfrac,_step,losses/value_loss,losses/entropy,losses/old_approx_kl,charts/episodic_length,global_step,_runtime,_timestamp,charts/learning_rate,charts/SPS,losses/approx_kl,losses/policy_loss,losses/explained_variance,charts/episodic_return
0.0,1687,0.005962255410850048,0.5548861622810364,0.005233325995504856,,151936,167.691814661026,1763260252.6538906,0.00020890937594231218,1086.0,0.00039566028863191605,0.004431463778018951,0.06997418403625488,
0.0,1732,0.0004012873687315732,0.567395031452179,-0.002651461400091648,,156416,171.74521565437317,1763260256.7072916,0.00020622120064217597,1086.0,0.00030976999551057816,0.0004966780543327332,-0.2220858335494995,
0.0,1745,272.92645263671875,0.48820042610168457,-0.0015864083543419838,,157696,172.89607071876526,1763260257.8581467,0.00020545315055642277,1087.0,0.00025222916156053543,-0.0024470239877700806,-2.2649765014648438e-05,
0.0,1753,0.00014251490938477218,0.564196765422821,-0.012312360107898712,,158592,173.7141628265381,1763260258.6762388,0.00020491551549639553,1087.0,0.0010809581726789474,-0.010945582762360573,0.07149511575698853,
,1754,,,,500.0,158598,173.7187783718109,1763260258.6808543,,,,,,500.0
0.0,1765,0.007275725249201059,0.5126638412475586,-0.00043500401079654694,,159744,174.75642848014832,1763260259.7185044,0.00020422427041921765,1087.0,0.00025386735796928406,-0.002905983477830887,-0.062090396881103516,
,1768,,,,500.0,160098,175.0094051361084,1763260259.971481,,,,,,500.0
0.001953125,1777,0.0002865187998395413,0.542892336845398,0.002462456002831459,,161024,175.90679049491882,1763260260.8688664,0.00020345622033346444,1087.0,0.0019955765455961227,0.0071805380284786224,-0.2001328468322754,
0.0,1818,433.58868408203125,0.5772494077682495,-0.0005385903641581535,,165120,179.66809391975403,1763260264.6301699,0.0002009984600590542,1087.0,1.6636215150356293e-05,0.000777924433350563,-5.960464477539062e-07,
0.0,1823,383.727783203125,0.5845324993133545,0.008347407914698124,,165632,180.1126892566681,1763260265.0747652,0.00020069124002475291,1087.0,0.00024609360843896866,0.002719677984714508,3.886222839355469e-05,
0.00390625,1851,0.00016174894699361175,0.5480661392211914,-0.014393738470971584,,168576,182.79593324661255,1763260267.7580092,0.00019892472482752055,1087.0,0.002415488474071026,-0.01868198812007904,-0.014581561088562012,
0.0,1856,9.820022387430072e-05,0.5557507276535034,-0.016759537160396576,,169088,183.24174618721008,1763260268.2038221,0.00019861750479321927,1088.0,0.00040483660995960236,0.0033034048974514008,0.058236002922058105,
0.0,1868,0.007324797101318836,0.5479834079742432,-0.0014664940536022186,,170240,184.28152537345886,1763260269.2436013,0.00019792627426795661,1088.0,0.0006191655993461609,-0.0076586296781897545,-0.19489717483520508,
0.0,1873,0.0053497301414608955,0.5697891116142273,0.001983867958188057,,170752,184.7670295238495,1763260269.7291055,0.00019761905423365533,1088.0,0.00034423545002937317,-0.00675002858042717,0.11927056312561035,
0.0,1877,366.1829833984375,0.5364768505096436,0.004485810175538063,,171136,185.1005618572235,1763260270.0626378,0.00019738863920792937,1088.0,0.00032586976885795593,-0.00022905319929122925,5.829334259033203e-05,
,1886,,,,500.0,172098,185.9347357749939,1763260270.8968117,,,,,,500.0
0.0,1895,0.00023345783120021224,0.49983686208724976,-0.002459658309817314,,173056,186.84003067016602,1763260271.8021066,0.00019623656407929957,1088.0,0.0006224252283573151,-0.0060533396899700165,-0.013312816619873047,
0.0,1903,0.0041525699198246,0.5007029175758362,-0.002543855458498001,,173824,187.50697875022888,1763260272.4690547,0.00019577573402784765,1088.0,0.0008521825075149536,0.0010947883129119873,0.12868791818618774,
,1906,,,,500.0,174098,187.7657494544983,1763260272.7278254,,,,,,500.0
0.005859375,1918,0.0003955165157094598,0.5163381099700928,0.02148478291928768,,175360,188.91193628311157,1763260273.8740122,0.0001948540739249438,1088.0,0.006239121779799461,-0.008760865777730942,0.469696581363678,
,1920,,,,500.0,175598,189.05836868286133,1763260274.0204446,,,,,,500.0
,1945,,,,500.0,178098,191.34102964401245,1763260276.3031056,,,,,,500.0
0.01171875,1959,6.90672459313646e-05,0.5202187299728394,-0.0019413577392697334,,179584,192.710510969162,1763260277.672587,0.00019231950864195824,1089.0,0.0025488464161753654,-0.008843622170388699,0.13452357053756714,
0.0,1973,0.00014009152073413134,0.480434387922287,0.016162147745490074,,180992,193.9921658039093,1763260278.9542418,0.00019147465354762971,1089.0,0.0013354290276765823,-0.005620419979095459,-0.051755547523498535,
0.0,1985,343.8764343261719,0.4400237202644348,0.0004326682537794113,,182144,195.030131816864,1763260279.9922078,0.00019078340847045183,1089.0,9.162351489067078e-06,-0.0004941243678331375,0.0006218552589416504,
0.0,1991,0.00014584697782993317,0.47763699293136597,0.0058269863948225975,,182784,195.59491801261902,1763260280.556994,0.00019039938342757523,1089.0,0.0005285786464810371,0.004264922812581062,-0.025377631187438965,
0.001953125,2002,0.0008232233230955899,0.4681816101074219,0.0033461209386587143,,183936,196.64923310279846,1763260281.611309,0.00018970813835039735,1089.0,0.0011891406029462814,-0.00805625505745411,-2.4747984409332275,
0.0,2007,0.0001586914004292339,0.43998467922210693,0.0006211902946233749,,184448,197.11185216903687,1763260282.073928,0.00018940091831609607,1089.0,5.815178155899048e-05,0.0008414387702941895,-0.44919514656066895,
0.0,2016,0.0005626000929623842,0.4724700152873993,0.003825826570391655,,185344,197.93436479568481,1763260282.8964407,0.00018886328325606883,1089.0,0.0008516255766153336,-0.010299069806933403,-0.044002652168273926,
0.0,2019,205.68807983398438,0.43367159366607666,0.004472433589398861,,185600,198.185555934906,1763260283.147632,0.00018870967323891819,1089.0,0.00013181474059820175,0.0016320981085300446,0.00016564130783081055,
0.0,2024,227.87545776367188,0.3881617486476898,0.002627984620630741,,186112,198.63761019706726,1763260283.5996861,0.0001884024532046169,1089.0,0.00040386151522397995,0.0005874335765838623,9.238719940185547e-05,
0.0,2027,0.00020769989350810647,0.5079113841056824,0.0028381487354636192,,186496,198.96954083442688,1763260283.9316168,0.00018817203817889094,1089.0,0.0001001926138997078,-0.004840794950723648,-0.2481534481048584,
0.0,2029,391.9466247558594,0.436676561832428,0.0009901421144604683,,186624,199.0837380886078,1763260284.045814,0.00018809523317031562,1089.0,3.619398921728134e-05,0.0007231570780277252,-0.00022411346435546875,
0.0,2034,554.5028076171875,0.5368394255638123,0.0008703852072358131,,187136,199.56548881530762,1763260284.5275648,0.00018778801313601434,1089.0,0.00011296290904283524,0.0003333836793899536,0.00020045042037963867,
0.0,2045,0.004520278889685869,0.4960869550704956,-0.005069544538855553,,188288,200.60316729545593,1763260285.5652432,0.00018709676805883646,1089.0,0.0001429542899131775,-0.0015775412321090698,-0.5878210067749023,
0.0,2051,0.0002111328940372914,0.478222131729126,-0.0025493567809462547,,188928,201.1547474861145,1763260286.1168234,0.00018671274301595986,1090.0,0.0007579689845442772,-0.001808270812034607,-1.0634658336639404,
,2052,,,,500.0,189051,201.19621634483337,1763260286.1582923,,,,,,500.0
0.0,2070,431.61822509765625,0.48877662420272827,-0.0009423969313502312,,190720,202.792484998703,1763260287.754561,0.0001856374874478206,1090.0,4.7001056373119354e-05,0.0021072179079055786,0.011806905269622803,
0.0,2076,394.4885559082031,0.4037426710128784,-0.018219754099845886,,191232,203.24063849449158,1763260288.2027144,0.00018533026741351932,1090.0,0.0016612932085990906,0.015060469508171082,0.22613275051116943,
0.0,2093,0.3109733462333679,0.44217294454574585,0.022117961198091507,,192640,204.55098295211792,1763260289.513059,0.0001844854123191908,1090.0,0.0018429411575198174,-0.022807106375694275,0.6496303081512451,
,2094,,,,249.0,192729,204.5861930847168,1763260289.548269,,,,,,249.0
0.0,2117,0.2486860454082489,0.4055507481098175,0.002302488312125206,,194688,206.39199328422546,1763260291.3540692,0.00018325653218198568,1090.0,0.0004071146249771118,-0.003784719854593277,-8.170514106750488,
0.0,2141,301.4734802246094,0.4419790208339691,-0.0004809834063053131,,196736,208.26139521598816,1763260293.2234712,0.00018202765204478055,1090.0,2.1344050765037537e-05,0.0022782981395721436,0.541218638420105,
0.0,2146,9.960028648376465,0.3817698657512665,0.0016633393242955208,,197248,208.73893356323242,1763260293.7010095,0.00018172043201047927,1090.0,0.00017710868269205093,-0.001306384801864624,0.7520655989646912,
,2147,,,,175.0,197263,208.7463710308075,1763260293.708447,,,,,,175.0
0.0,2148,80.59174346923828,0.4142717719078064,0.0016286717727780342,,197376,208.85917496681213,1763260293.821251,0.00018164362700190395,1090.0,2.7193687856197357e-05,0.00016577914357185364,0.5238761901855469,
0.0,2155,164.0142364501953,0.3762305676937103,-0.0008568568155169487,,198016,209.41708278656006,1763260294.3791587,0.00018125960195902735,1090.0,0.0001393994316458702,0.003802131861448288,0.3830360770225525,
0.0,2172,10.158278465270996,0.4375954568386078,0.0006212443113327026,,199552,210.8270115852356,1763260295.7890875,0.0001803379418561235,1090.0,3.737211227416992e-05,-0.001378275454044342,0.6176959276199341,
0.0,2185,196.11019897460938,0.47958090901374817,0.005315735936164856,,200576,211.73237442970276,1763260296.6944504,0.00017972350178752095,1090.0,0.0001438576728105545,-0.007289141416549683,0.2419155240058899,
,2192,,,,295.0,201265,212.34825706481934,1763260297.310333,,,,,,295.0
,2198,,,,297.0,201810,212.8044536113739,1763260297.7665296,,,,,,297.0
0.0,2199,418.8928527832031,0.4923911690711975,0.0012410599738359451,,201856,212.92018938064575,1763260297.8822653,0.00017895545170176774,1090.0,1.1539086699485779e-05,-0.0015320107340812683,0.3371056914329529,
0.0,2211,0.1957232505083084,0.455640971660614,-0.00011863093823194504,,203008,213.96729922294617,1763260298.9293752,0.00017826420662458986,1090.0,0.00028503965586423874,0.0010437816381454468,-0.28287410736083984,
,2214,,,,500.0,203282,214.206209897995,1763260299.1682858,,,,,,500.0
0.0,2220,0.23289327323436737,0.4215894341468811,-0.0016181357204914093,,203904,214.75341486930847,1763260299.7154908,0.00017772657156456262,1090.0,4.797428846359253e-05,-0.0011361092329025269,0.003504037857055664,
,2223,,,,500.0,204282,215.04823184013367,1763260300.0103078,,,,,,500.0
0.0,2225,0.13379758596420288,0.4130769371986389,-0.0026017064228653908,,204416,215.232980966568,1763260300.195057,0.00017741935153026134,1090.0,5.716923624277115e-05,-0.0003080107271671295,0.771919846534729,
0.0,2226,0.17906218767166138,0.43336811661720276,-0.0013883626088500023,,204544,215.3441286087036,1763260300.3062046,0.00017734254652168602,1090.0,0.0008727116510272026,-0.006948515772819519,-0.0035620927810668945,
0.0,2227,0.24314230680465698,0.4719529151916504,0.01173970103263855,,204672,215.45388984680176,1763260300.4159658,0.0001772657415131107,1090.0,0.0005670804530382156,-0.0008950196206569672,-0.6892023086547852,
0.0,2231,0.061387572437524796,0.4529668986797333,0.006527351215481758,,205056,215.78943037986755,1763260300.7515063,0.00017703532648738474,1091.0,0.0013004355132579803,-0.00933024287223816,0.018450260162353516,
0.0,2235,0.11760606616735458,0.4564409852027893,0.003845903091132641,,205440,216.15840244293213,1763260301.1204784,0.00017680491146165878,1090.0,0.00016165804117918015,-0.003911867737770081,-1.1334812641143799,
0.0,2241,0.08177967369556427,0.3989332616329193,-0.0003679422661662102,,206080,216.71434545516968,1763260301.6764214,0.00017642088641878217,1091.0,0.0003081047907471657,-0.0037343278527259827,-1.5919411182403564,
,2248,,,,500.0,206782,217.33179593086243,1763260302.2938719,,,,,,500.0
0.0,2250,0.026752837002277374,0.46301162242889404,-0.0011938055977225304,,206976,217.5314314365387,1763260302.4935074,0.00017588325135875493,1091.0,0.0001638634130358696,-0.004797093570232391,-1.4431962966918945,
,2253,,,,500.0,207282,217.77031803131104,1763260302.732394,,,,,,500.0
0.0,2272,0.0003711861209012568,0.5102883577346802,0.0010007498785853386,,209280,219.65344977378845,1763260304.6155257,0.00017450076120439917,1091.0,0.0010379115119576454,0.002920016646385193,-3.9158706665039062,
0.0,2280,0.0036402451805770397,0.45570698380470276,0.007101278752088547,,210048,220.35269331932068,1763260305.3147693,0.00017403994570486248,1091.0,0.0005600564181804657,-0.012536227703094482,-1.6607975959777832,
0.0,2295,0.00043544068466871977,0.5304241180419922,-0.0034406986087560654,,211584,221.72965455055237,1763260306.6917305,0.00017311828560195863,1091.0,0.0016867928206920624,-0.0014775603776797652,-0.21030855178833008,
0.0,2298,418.1899108886719,0.4223652780056,-0.00018796510994434357,,211840,221.95341277122498,1763260306.9154887,0.000172964675584808,1091.0,0.0005336347967386246,-0.012007378041744232,-0.00040912628173828125,
0.0,2310,0.0002355502947466448,0.5260372161865234,0.010737166740000248,,213120,223.10457229614258,1763260308.0666482,0.0001721966254990548,1091.0,0.0011906018480658531,-0.013005223125219345,-2.1979012489318848,
,2312,,,,500.0,213282,223.22772455215454,1763260308.1898005,,,,,,500.0
0.0,2318,347.351318359375,0.44928625226020813,0.0003141704946756363,,213888,223.80891966819763,1763260308.7709956,0.00017173579544760287,1091.0,0.0005428381264209747,-0.003854900598526001,-0.0006875991821289062,
,2322,,,,500.0,214282,224.14653158187866,1763260309.1086075,,,,,,500.0
0.0,2324,0.0038320296443998814,0.43658289313316345,-0.008426458574831486,,214528,224.3644871711731,1763260309.3265631,0.00017135177040472627,1091.0,0.0013913093134760857,0.005516878794878721,-1.2113072872161865,
0.0,2329,0.00022900820476934314,0.4404280185699463,0.0009994488209486008,,215040,224.8443009853363,1763260309.806377,0.00017104455037042499,1091.0,3.2100826501846313e-05,-2.983585000038147e-05,0.21750491857528687,
0.0,2339,0.00010773832764243707,0.4437355399131775,0.00296909362077713,,216064,225.77602624893188,1763260310.7381022,0.00017043011030182242,1091.0,0.0020243264734745026,0.0009526163339614868,0.26953113079071045,
0.0,2343,0.004606677684932947,0.521641194820404,-0.002025742083787918,,216448,226.11182069778442,1763260311.0738966,0.00017019969527609646,1091.0,0.0009286440908908844,-0.0071757081896066666,-0.2451636791229248,
0.0,2348,0.004203349351882935,0.5191237926483154,0.006614133715629578,,216960,226.5904746055603,1763260311.5525506,0.00016989247524179518,1091.0,0.0005811378359794617,-0.005597367882728577,0.3762049674987793,
0.005859375,2354,0.00043926213402301073,0.49648767709732056,0.0016135815531015396,,217600,227.14944076538086,1763260312.1115167,0.00016950845019891858,1091.0,0.0015728175640106201,0.022633273154497147,-0.2546834945678711,
0.0,2363,0.00644373195245862,0.5296856164932251,0.003024863079190254,,218496,227.9605176448822,1763260312.9225936,0.00016897081513889134,1091.0,0.0006586089730262756,-0.0029768235981464386,0.2784273624420166,
0.005859375,2389,0.00029421038925647736,0.5210348963737488,-0.006502488628029823,,221184,230.36895537376404,1763260315.3310313,0.00016735790995880961,1092.0,0.004699665121734142,0.0007436899468302727,-0.3759956359863281,
0.001953125,2394,0.00035952182952314615,0.5114569664001465,-0.018566567450761795,,221696,230.8465540409088,1763260315.80863,0.00016705068992450833,1092.0,0.002727748826146126,0.001225002110004425,-0.6306768655776978,
0.00390625,2409,0.0004066774563398212,0.4955817759037018,0.025278586894273758,,223232,232.21524143218994,1763260317.1773174,0.0001661290298216045,1092.0,0.0032661007717251778,-0.004751484841108322,-0.21608233451843262,
0.0,2426,587.9552612304688,0.538654088973999,0.0007530096918344498,,224896,233.69977807998657,1763260318.661854,0.00016513056471012533,1092.0,0.0009515546262264252,-0.012260593473911285,0.0012268424034118652,
,2430,,,,500.0,225282,234.06795358657837,1763260319.0300295,,,,,,500.0
,2449,,,,500.0,227282,235.7941644191742,1763260320.7562404,,,,,,500.0
0.0,2465,465.5468444824219,0.4807704985141754,0.002635132521390915,,228864,237.2846963405609,1763260322.2467723,0.0001627496094442904,1092.0,9.654462337493896e-05,0.004573211073875427,0.0006631612777709961,
0.0,2491,0.0004108010034542531,0.44537559151649475,-0.010918578132987022,,231552,239.69415473937988,1763260324.6562307,0.0001611367188161239,1092.0,0.00183916836977005,-0.011817093938589096,-0.7008184194564819,
,2493,,,,500.0,231782,239.83893489837646,1763260324.8010108,,,,,,500.0
0.0,2506,0.0005120225250720978,0.5139696598052979,0.015098266303539276,,233088,241.06576538085938,1763260326.0278413,0.00016021505871322006,1093.0,0.0008376725018024445,-0.01709326170384884,-0.8178331851959229,
0.0,2514,558.1063232421875,0.54593825340271,0.011891581118106842,,233856,241.7717158794403,1763260326.7337918,0.00015975422866176814,1093.0,0.000757487490773201,0.0025941282510757446,-0.0005973577499389648,
0.001953125,2515,0.006934049539268017,0.5180507302284241,-0.00023978576064109802,,233984,241.88289856910706,1763260326.8449745,0.00015967742365319282,1093.0,0.0007023140788078308,0.0009833667427301407,-0.5007139444351196,
0.0,2520,0.006970519199967384,0.4989490509033203,0.011079383082687855,,234496,242.36607003211975,1763260327.328146,0.00015937020361889154,1093.0,0.00040990766137838364,0.001575428992509842,0.14265036582946777,
,2533,,,,500.0,235782,243.51292324066162,1763260328.4749992,,,,,,500.0
0.0,2540,0.0005285856314003468,0.4835756719112396,-0.0023357179015874863,,236544,244.17766785621643,1763260329.1397438,0.0001581413234816864,1093.0,0.0010489560663700104,0.009957177564501762,-0.029539942741394043,
,2547,,,,500.0,237282,244.8329246044159,1763260329.7950006,,,,,,500.0
0.0,2570,0.0002605911286082119,0.46651631593704224,0.002017909660935402,,239616,247.03400802612305,1763260331.996084,0.00015629800327587873,1093.0,0.00022932328283786774,-0.0007298067212104797,-0.18075525760650635,
0.0,2571,0.0001965958217624575,0.44764992594718933,0.007567166350781918,,239744,247.14370274543762,1763260332.1057787,0.0001562211982673034,1093.0,0.00043893884867429733,0.00016959384083747864,0.424782395362854,
0.0,2576,0.0002190711093135178,0.4084685742855072,0.0016706585884094238,,240256,247.6265742778778,1763260332.5886502,0.00015591397823300213,1093.0,0.00011012889444828033,-4.9211084842681885e-06,0.2539714574813843,
,2577,,,,500.0,240282,247.63727617263794,1763260332.5993521,,,,,,500.0
0.0,2608,0.0056516374461352825,0.5039373636245728,0.0024262918159365654,,243456,250.47676134109497,1763260335.4388373,0.00015399385301861912,1093.0,0.0012670895084738731,-0.010051548480987549,0.16396403312683105,
0.0,2610,0.00030679060728289187,0.5444945096969604,0.008309599943459034,,243712,250.72888851165771,1763260335.6909645,0.00015384024300146848,1093.0,0.0003066686913371086,-0.0064386036247015,0.09560346603393555,
0.005859375,2630,0.00021758864750154316,0.5302696228027344,-0.0008606743067502975,,245760,252.55048966407776,1763260337.5125656,0.00015261136286426336,1093.0,0.005652496591210365,-0.005778640508651733,-1.4944853782653809,
,2636,,,,500.0,246282,253.03453373908997,1763260337.9966097,,,,,,500.0
0.0,2646,245.88827514648438,0.45000481605529785,-0.0025129662826657295,,247296,253.95705723762512,1763260338.9191332,0.0001516897027613595,1093.0,0.00010556075721979141,0.003916848450899124,-0.0007399320602416992,
0.0,2647,0.00542525015771389,0.48499318957328796,-0.004838312976062298,,247424,254.06789827346802,1763260339.0299742,0.0001516128977527842,1093.0,6.227847188711166e-05,-0.003043096512556076,0.026247501373291016,
0.0,2648,0.0002843075490090996,0.41839468479156494,0.0006301375105977058,,247552,254.1779124736786,1763260339.1399884,0.00015153609274420887,1093.0,0.0003562578931450844,-0.00024793483316898346,0.447645366191864,
0.0,2668,0.00021356524666771293,0.49959617853164673,-0.005321992561221123,,249600,256.03385949134827,1763260340.9959354,0.00015030721260700375,1093.0,0.00026044808328151703,-0.0015037208795547485,-0.15699350833892822,
0.005859375,2673,0.0003728349111042917,0.48923933506011963,-0.016342688351869583,,250112,256.48308801651,1763260341.445164,0.0001500000071246177,1093.0,0.005342625081539154,-0.007120989263057709,0.09903645515441895,
0.0,2683,0.0003443017485551536,0.4919821619987488,0.008905040100216866,,251136,257.41075134277344,1763260342.3728273,0.00014938556705601513,1093.0,0.0014607105404138565,-0.008152827620506287,-0.177315354347229,
0.0,2687,0.004840080626308918,0.5051954984664917,0.010424944572150707,,251520,257.7422535419464,1763260342.7043295,0.00014915515203028917,1094.0,0.0013618012890219688,-0.0075974855571985245,-0.28864729404449463,
0.0,2689,0.00018902396550402045,0.5146612524986267,-0.0007602805271744728,,251776,258.0177261829376,1763260342.9798021,0.00014900154201313853,1093.0,0.00023364927619695663,-0.00012474507093429565,-0.15219402313232422,
0.0,2692,0.005539764650166035,0.53752601146698,0.0002260841429233551,,252032,258.24422550201416,1763260343.2063015,0.0001488479319959879,1093.0,0.0029738545417785645,-0.010327603667974472,-0.25971484184265137,
0.0,2732,0.0005960081471130252,0.4764859080314636,-0.0011539189144968987,,256128,261.9207146167755,1763260346.8827906,0.00014639017172157764,1094.0,0.0006734048947691917,-0.009919191710650921,0.02624720335006714,
0.015625,2752,0.0001964451657840982,0.4213821589946747,-0.0057389335706830025,,258176,263.8624994754791,1763260348.8245754,0.00014516129158437252,1093.0,0.00778538640588522,-0.003112960606813431,0.519357442855835,
0.0,2757,0.00044529838487505913,0.5106340050697327,-0.0067881327122449875,,258688,264.3449056148529,1763260349.3069816,0.00014485407155007124,1093.0,0.00023275800049304962,-2.592429518699646e-05,-2.434401035308838,
0.0,2772,0.00041246041655540466,0.5151765942573547,0.0018031969666481018,,260224,265.7194073200226,1763260350.6814833,0.0001439324114471674,1093.0,0.0006239023059606552,-0.008708685636520386,-1.8659934997558594,
0.001953125,2782,0.00038892211159691215,0.46724382042884827,0.0038312897086143494,,261248,266.65121245384216,1763260351.6132884,0.00014331797137856483,1093.0,0.0016082394868135452,0.001217968761920929,0.005515098571777344,
,2783,,,,500.0,261282,266.664808511734,1763260351.6268845,,,,,,500.0
,2793,,,,500.0,262282,267.5853183269501,1763260352.5473943,,,,,,500.0
0.0,2824,0.0068567292764782906,0.5278324484825134,0.001919773407280445,,265472,270.4406430721283,1763260355.402719,0.00014078340609557927,1094.0,4.4002197682857513e-05,-0.0010989457368850708,0.7310857176780701,
0.0,2843,353.94970703125,0.5734846591949463,0.003216831013560295,,267392,272.1825144290924,1763260357.1445904,0.00013963133096694946,1094.0,0.000135885551571846,0.0009350627660751343,0.008053600788116455,
0.0,2857,291.3902282714844,0.5062044262886047,-0.004531960003077984,,268800,273.4470012187958,1763260358.4090772,0.00013878647587262094,1094.0,0.0003461027517914772,-0.006775889545679092,0.0012784600257873535,
0.0,2882,411.03363037109375,0.5154621005058289,-0.0009404849261045456,,271360,275.7773678302765,1763260360.7394438,0.00013725039025302976,1094.0,0.0004957299679517746,-0.000633465126156807,0.014089643955230713,
0.005859375,2890,0.0031171906739473343,0.4891195595264435,0.004293552599847317,,272256,276.55862498283386,1763260361.520701,0.00013671275519300252,1094.0,0.004882247187197208,-0.008597474545240402,-0.5426090955734253,
0.0,2911,348.95989990234375,0.48891302943229675,0.0004218481481075287,,274304,278.4099991321564,1763260363.372075,0.0001354838750557974,1094.0,1.825578510761261e-05,-0.0005813837051391602,0.0031951069831848145,
,2935,,,,500.0,276782,280.614541053772,1763260365.576617,,,,,,500.0
0.001953125,2949,0.0007261090213432908,0.5305500626564026,0.002263345755636692,,278272,281.98956394195557,1763260366.95164,0.00013310291978996247,1094.0,0.002254781313240528,0.008353754878044128,-6.602884292602539,
0.0,2960,517.4334716796875,0.4943556487560272,-0.0003956090658903122,,279296,282.9000096321106,1763260367.8620856,0.0001324884797213599,1095.0,0.00016444362699985504,0.0018641799688339233,0.00368654727935791,
0.0,2975,288.8116149902344,0.4791547358036041,-0.002183551900088787,,280832,284.3103849887848,1763260369.272461,0.00013156681961845607,1095.0,0.0001490497961640358,0.0014935601502656937,0.005959510803222656,
,2989,,,,500.0,282282,285.5926184654236,1763260370.5546944,,,,,,500.0
0.0,2997,0.0006088700029067695,0.5392860174179077,0.0004680352285504341,,283136,286.395409822464,1763260371.3574858,0.0001301843294641003,1095.0,0.00013725925236940384,-0.00026769936084747314,0.350663423538208,
0.005859375,3011,0.0016017332673072815,0.5052512288093567,-0.029358701780438423,,284544,287.6562969684601,1763260372.618373,0.00012933947436977178,1095.0,0.004404435865581036,-0.001424381509423256,-0.09129273891448975,
0.0,3051,0.0007948795682750642,0.4727160334587097,-0.001902199350297451,,288640,291.32952332496643,1763260376.2915993,0.00012688171409536153,1095.0,0.0013215849176049232,-0.0257976483553648,-0.3431030511856079,
,3053,,,,500.0,288782,291.4822280406952,1763260376.444304,,,,,,500.0
0.001953125,3066,0.00044838126632384956,0.4891042709350586,-0.01253289170563221,,290176,292.7341377735138,1763260377.6962137,0.00012596006854437292,1095.0,0.0023998478427529335,-0.016408726572990417,0.13655799627304077,
0.0,3070,0.0009633952286094427,0.4931527376174927,0.00018915347754955292,,290560,293.068562746048,1763260378.0306387,0.00012572965351864696,1095.0,3.109872341156006e-05,0.0003092922270298004,0.5653501749038696,
0.0,3083,183.3018035888672,0.4193875789642334,-0.001928955316543579,,291840,294.2190489768982,1763260379.181125,0.00012496160343289375,1095.0,0.0007892195135354996,0.002228846773505211,0.003132045269012451,
0.0,3098,112.3040771484375,0.49237337708473206,0.0005685547366738319,,293376,295.6321678161621,1763260380.5942438,0.0001240399433299899,1095.0,2.163555473089218e-05,-0.00019813328981399536,-0.0002086162567138672,
0.0,3103,309.5641174316406,0.4570871889591217,-0.000956476666033268,,293888,296.0774505138397,1763260381.0395265,0.00012373272329568863,1095.0,8.40378925204277e-05,0.0004600547254085541,5.942583084106445e-05,
0.0,3127,705.1937255859375,0.5158976912498474,0.02018406242132187,,296320,298.2697410583496,1763260383.231817,0.00012227342813275754,1095.0,0.0007269876077771187,0.0009491331875324249,0.0020078420639038086,
0.0,3129,0.0011937241069972515,0.4662867486476898,0.0005770307034254074,,296576,298.49286460876465,1763260383.4549406,0.0001221198181156069,1095.0,0.0004004780203104019,-0.004021316766738892,0.35282087326049805,
,3141,,,,500.0,297782,299.55339789390564,1763260384.5154738,,,,,,500.0
0.0,3143,0.008789264596998692,0.4558614492416382,-0.0013749916106462479,,297984,299.77892780303955,1763260384.7410038,0.00012127496302127838,1095.0,0.0004408210515975952,0.007264435291290283,0.31680530309677124,
,3146,,,,500.0,298282,300.0321991443634,1763260384.994275,,,,,,500.0
,3161,,,,500.0,299782,301.3962574005127,1763260386.3583333,,,,,,500.0
,3170,,,,500.0,300782,302.24457931518555,1763260387.2066553,,,,,,500.0
0.0,3183,0.0009502124739810824,0.5134503841400146,-0.0016223182901740074,,302080,303.4608201980591,1763260388.4228961,0.00011881720274686813,1096.0,0.0005552759394049644,0.0007977373898029327,0.7293603420257568,
0.0,3188,0.0006579899345524609,0.43540850281715393,0.0010414067655801773,,302592,303.9050786495209,1763260388.8671546,0.00011850998271256685,1096.0,0.0008509866893291473,-0.0016554910689592361,0.7938124537467957,
0.001953125,3217,0.0015072524547576904,0.4062884449958801,0.010027164593338966,,305536,306.61491107940674,1763260391.576987,0.0001167434747912921,1096.0,0.004185793921351433,-0.01091006025671959,0.3496556878089905,
,3224,,,,500.0,306282,307.2594037055969,1763260392.2214797,,,,,,500.0
0.013671875,3247,0.001468368573114276,0.5049276351928711,0.02676481008529663,,308608,309.41176676750183,1763260394.3738427,0.00011490015458548442,1096.0,0.0036738673225045204,-0.014615211635828018,-5.358510971069336,
0.00390625,3250,370.2257080078125,0.4869416058063507,-0.00286298431456089,,308864,309.63580417633057,1763260394.5978801,0.00011474654456833377,1096.0,0.0011512190103530884,0.00970914214849472,0.0016452670097351074,
0.0,3252,0.0016224306309595704,0.42368003726005554,-0.011166879907250404,,309120,309.8573474884033,1763260394.8194234,0.00011459293455118313,1096.0,0.000526677817106247,-0.009407978504896164,-1.4513275623321533,
0.0,3255,518.6948852539062,0.4223340153694153,0.003926211968064308,,309376,310.08188247680664,1763260395.0439584,0.0001144393245340325,1096.0,0.0003265663981437683,0.0045997947454452515,0.0033615827560424805,
,3259,,,,500.0,309782,310.46022629737854,1763260395.4223022,,,,,,500.0
0.0,3272,0.000702975201420486,0.4878847002983093,-0.004816235974431038,,311168,311.7097682952881,1763260396.6718442,0.00011336405441397801,1096.0,0.000554921105504036,0.0029539577662944794,-0.3614131212234497,
