losses/approx_kl,_runtime,charts/episodic_return,losses/value_loss,losses/explained_variance,global_step,charts/episodic_length,_step,losses/entropy,losses/clipfrac,losses/old_approx_kl,charts/SPS,charts/learning_rate,losses/policy_loss,_timestamp
0.0001218058168888092,181.7351291179657,,787.0611572265625,-1.3947486877441406e-05,168832,,1895,0.5261919498443604,0.0,-0.006985064595937729,1097.0,0.0001987711148103699,0.00018061697483062744,1763260266.672743
0.0014065336436033249,182.5490207672119,,0.00023174921807367355,-0.02596414089202881,169728,,1903,0.5656500458717346,0.0,-0.004212984815239906,1097.0,0.00019823347975034267,0.0002885758876800537,1763260267.4866347
2.0740553736686707e-05,182.7732367515564,,0.005458899307996035,-0.06887626647949219,169984,,1906,0.48380476236343384,0.0,-0.0005506202578544617,1097.0,0.00019807988428510725,-0.0016487576067447662,1763260267.7108507
,183.84908819198608,500.0,,,171255,500.0,1918,,,,,,,1763260268.7867022
0.000197497196495533,184.03195881843567,,0.005738539155572653,-0.03913092613220215,171392,,1920,0.5021536350250244,0.0,0.0031065652146935463,1097.0,0.00019723502919077873,-0.0038376450538635254,1763260268.9695728
0.0009305058047175407,186.3260440826416,,0.005209596361964941,-0.08614516258239746,173952,,1945,0.5641508102416992,0.0,-0.007470115087926388,1097.0,0.00019569892901927233,-0.006931304931640625,1763260271.263658
0.0006751818582415581,187.6200613975525,,423.37640380859375,-2.4557113647460938e-05,175360,,1959,0.5234625935554504,0.0,-0.0005016745999455452,1097.0,0.0001948540739249438,-0.005611088126897812,1763260272.5576754
0.00022236816585063934,188.87616086006165,,154.58114624023438,2.5272369384765625e-05,176768,,1973,0.5939313173294067,0.0,0.0017155911773443222,1097.0,0.00019400921883061528,-0.0016536861658096313,1763260273.8137748
0.00010078307241201401,190.0223617553711,,0.00016946448886301368,0.01594942808151245,178048,,1985,0.5000299215316772,0.0,-0.00024114828556776047,1098.0,0.00019324116874486208,0.00026031211018562317,1763260274.9599757
0.0005145072937011719,190.63262701034546,,0.00021130437380634248,-0.2996861934661865,178688,,1991,0.5242224931716919,0.001953125,-0.0011404715478420258,1097.0,0.00019285714370198548,-0.003579160198569298,1763260275.570241
,191.55200576782227,500.0,,,179755,500.0,2002,,,,,,,1763260276.4896197
,192.03117442131042,500.0,,,180255,500.0,2007,,,,,,,1763260276.9687884
0.0014714021235704422,192.94332814216614,,0.0001003367142402567,-0.09607410430908203,181248,,2016,0.6012994647026062,0.0,0.005200343206524849,1097.0,0.00019132104353047907,-0.0012113600969314575,1763260277.880942
0.0006954604759812355,193.1658968925476,,0.0033342819660902023,0.12720990180969238,181504,,2019,0.5588861703872681,0.0,0.005073246546089649,1098.0,0.00019116743351332843,0.00600317120552063,1763260278.1035109
0.00010675471276044846,193.6238534450531,,0.00010784864571178332,0.04427361488342285,182016,,2024,0.5583350658416748,0.0,-0.0010452093556523323,1098.0,0.00019086021347902715,-0.0007993113249540329,1763260278.5614674
0.0006011715158820152,193.8912444114685,,863.332275390625,0.0010337233543395996,182272,,2027,0.3879859447479248,0.0,-0.004593265242874622,1097.0,0.0001907066034618765,0.010224036872386932,1763260278.8288584
0.00206602830439806,194.11113619804382,,0.00030792903271503747,0.018809497356414795,182528,,2029,0.5378896594047546,0.001953125,0.014700399711728096,1097.0,0.00019055299344472587,0.007879586890339851,1763260279.0487502
0.0027720630168914795,194.55965399742126,,0.0004201149276923388,0.05240285396575928,183040,,2034,0.6265426874160767,0.005859375,0.016935762017965317,1098.0,0.0001902457734104246,-0.019017986953258514,1763260279.497268
0.001049041748046875,195.59183073043823,,0.000156820984557271,-0.02461826801300049,184192,,2045,0.5224553942680359,0.001953125,0.01830863393843174,1098.0,0.0001895545283332467,0.006176957860589027,1763260280.5294447
,196.09031867980957,500.0,,,184737,500.0,2051,,,,,,,1763260281.0279326
0.0007387055084109306,196.1889238357544,,277.2423400878906,-3.933906555175781e-06,184832,,2052,0.5772122740745544,0.0,-0.006759938783943653,1098.0,0.0001891705032903701,0.002473004162311554,1763260281.1265378
,197.84575271606445,500.0,,,186737,500.0,2070,,,,,,,1763260282.7833667
0.0004497198387980461,198.40448117256165,,470.51934814453125,-2.8848648071289062e-05,187264,,2076,0.55033940076828,0.0,-0.004895509220659733,1098.0,0.00018771120812743902,0.0008435100317001343,1763260283.3420951
,199.94099617004395,297.0,,,189034,297.0,2093,,,,,,,1763260284.8786101
0.00014113355427980423,200.04914259910583,,252.41148376464844,0.0003853440284729004,189056,,2094,0.5916097164154053,0.0,-0.0019216304644942284,1098.0,0.00018663593800738454,-0.0008263327181339264,1763260284.9867566
,202.15153312683105,500.0,,,191447,500.0,2117,,,,,,,1763260287.089147
0.0009253425523638725,204.42056322097778,,0.00016298433183692396,-0.04999256134033203,193920,,2141,0.5666937232017517,0.0,-0.004440630786120892,1098.0,0.0001837173622334376,-0.002799585461616516,1763260289.3581772
0.0001008007675409317,204.87883257865906,,0.0001461929496144876,-0.04570126533508301,194432,,2146,0.5742142796516418,0.0,0.0014418736100196838,1098.0,0.00018341014219913632,0.002752050757408142,1763260289.8164465
,204.8870451450348,500.0,,,194447,500.0,2147,,,,,,,1763260289.824659
5.009584128856659e-06,204.99645137786865,,459.492919921875,-3.4809112548828125e-05,194560,,2148,0.5244616270065308,0.0,0.00044764671474695206,1098.0,0.000183333337190561,0.0006352812051773071,1763260289.9340653
0.0006309347227215767,205.70498704910278,,0.00020466744899749756,-0.14227795600891113,195328,,2155,0.5598653554916382,0.0,-0.0004467768594622612,1098.0,0.00018287250713910908,-0.005200225859880447,1763260290.642601
0.003871751017868519,207.32898664474487,,0.00037180614890530705,-0.24127614498138428,197120,,2172,0.5015329122543335,0.013671875,-0.012117604725062847,1098.0,0.0001817972370190546,-0.018332481384277344,1763260292.2666006
0.0003722216933965683,208.53466248512268,,255.80865478515625,0.00015503168106079102,198400,,2185,0.5668956637382507,0.0,0.008906478062272072,1098.0,0.0001810291869333014,-0.00334862619638443,1763260293.4722764
0.0005073603242635727,209.0893054008484,,587.7015380859375,-1.1920928955078125e-07,199040,,2192,0.5395345687866211,0.0,0.000603649765253067,1098.0,0.0001806451618904248,-0.006369628012180328,1763260294.0269194
0.00026351306587457657,209.6794183254242,,0.004378725308924913,-0.08317673206329346,199680,,2198,0.5852200984954834,0.0,-0.00036863330751657486,1098.0,0.0001802611368475482,0.0006184056401252747,1763260294.6170323
0.00014278292655944824,209.78884291648865,,0.0005456195212900639,-0.11315083503723145,199808,,2199,0.5339944362640381,0.0,-9.481795132160187e-05,1098.0,0.00018018433183897287,-0.00039887428283691406,1763260294.7264569
,210.84671449661255,500.0,,,201036,500.0,2211,,,,,,,1763260295.7843285
0.0006711035966873169,211.15094900131226,,0.00034768498153425753,0.04555213451385498,201344,,2214,0.5396889448165894,0.0,0.0008442476391792297,1098.0,0.00017926267173606902,-0.008554477244615555,1763260296.088563
0.00025694724172353745,211.74146699905396,,0.00017047955770976841,-0.025630712509155273,201984,,2220,0.573128342628479,0.0,0.0005348855629563332,1098.0,0.00017887864669319242,0.004008892923593521,1763260296.679081
0.00031306222081184387,211.9638466835022,,0.0031907951924949884,-0.03562891483306885,202240,,2223,0.547939658164978,0.0,-0.011059481650590897,1098.0,0.00017872503667604178,-0.0016307216137647629,1763260296.9014606
0.0008671237155795097,212.18497347831726,,0.00015004133456386626,0.0019669532775878906,202496,,2225,0.542675793170929,0.0,-0.007956278510391712,1098.0,0.00017857142665889114,0.011676959693431854,1763260297.1225874
,212.20024824142456,500.0,,,202536,500.0,2226,,,,,,,1763260297.1378622
0.000561639666557312,212.2971751689911,,578.4453735351562,-0.00014400482177734375,202624,,2227,0.553114652633667,0.0,0.0015268251299858093,1098.0,0.00017849462165031582,0.004869133234024048,1763260297.2347891
,212.67326426506042,500.0,,,203036,500.0,2231,,,,,,,1763260297.6108782
0.00018308591097593307,213.10403490066528,,7.761685992591083e-05,-0.17271113395690918,203520,,2235,0.5660894513130188,0.0,0.005741921253502369,1098.0,0.00017795698659028858,0.0001655183732509613,1763260298.0416489
,213.5504653453827,500.0,,,204036,500.0,2241,,,,,,,1763260298.4880793
0.0021124696359038353,214.2520296573639,,0.0004284223250579089,-0.10455667972564697,204800,,2248,0.5050232410430908,0.0,-0.003822878934442997,1098.0,0.00017718893650453538,-0.021572407335042953,1763260299.1896436
,214.39980554580688,500.0,,,205036,500.0,2250,,,,,,,1763260299.3374195
0.0012723561376333237,214.72527027130127,,0.00024273608869407326,-0.06263542175292969,205312,,2253,0.5593990087509155,0.0,-0.00966109149158001,1098.0,0.0001768817164702341,-0.008009113371372223,1763260299.6628842
0.00023762788623571396,216.43709659576416,,0.00396001385524869,-0.18055188655853271,207232,,2272,0.5647173523902893,0.0,-0.001842147670686245,1098.0,0.0001757296413416043,-0.0015239156782627106,1763260301.3747106
,217.15637826919556,500.0,,,208036,500.0,2280,,,,,,,1763260302.0939922
0.0002059582620859146,218.62062644958496,,0.00444876728579402,-0.14269661903381348,209664,,2295,0.5674835443496704,0.0,-0.001577945426106453,1099.0,0.0001742703461786732,0.0034631043672561646,1763260303.5582404
,218.91306400299072,500.0,,,210036,500.0,2298,,,,,,,1763260303.850678
0.00017592404037714005,220.01413774490356,,0.00448349816724658,-0.21927332878112793,211200,,2310,0.5399169921875,0.0,-0.0005594948306679726,1099.0,0.0001733487006276846,-0.004976361989974976,1763260304.9517517
0.0009149471297860146,220.23307394981384,,0.00013568335270974785,-0.16558516025543213,211456,,2312,0.49526846408843994,0.0,-0.00681759137660265,1099.0,0.00017319509061053395,-0.0015373900532722473,1763260305.170688
,220.70189237594604,500.0,,,212036,500.0,2318,,,,,,,1763260305.6395063
0.00037973374128341675,221.1538326740265,,7.73341380408965e-05,-0.04736888408660889,212480,,2322,0.5563573837280273,0.0,-0.0021677035838365555,1099.0,0.0001725806505419314,-0.006079021841287613,1763260306.0914466
9.108521044254303e-05,221.26943349838257,,513.5989379882812,6.306171417236328e-05,212608,,2324,0.5492016077041626,0.0,0.002438269555568695,1099.0,0.00017250384553335607,0.005758047103881836,1763260306.2070475
0.00016340799629688263,221.71080255508423,,351.9832763671875,2.3245811462402344e-06,213120,,2329,0.546288788318634,0.0,-0.0003343820571899414,1099.0,0.0001721966254990548,-0.0023674815893173218,1763260306.6484165
0.000124489888548851,222.6367540359497,,480.8403015136719,-1.4066696166992188e-05,214144,,2339,0.49659910798072815,0.0,-0.0025320779532194138,1099.0,0.00017158218543045223,0.0051122307777404785,1763260307.574368
,223.0002465248108,500.0,,,214536,500.0,2343,,,,,,,1763260307.9378605
6.517767906188965e-05,223.44743728637695,,496.28961181640625,-0.00015604496002197266,215040,,2348,0.5587932467460632,0.0,0.00512222945690155,1099.0,0.00017104455037042499,0.00021543167531490326,1763260308.3850513
0.0002418477088212967,224.0155692100525,,0.0042251176200807095,0.10574793815612793,215680,,2354,0.5276612043380737,0.0,-0.011347660794854164,1099.0,0.00017066052532754838,-0.006201388314366341,1763260308.9531832
0.000814276747405529,224.8173840045929,,0.00011409044964239001,0.06581848859786987,216576,,2363,0.5692276358604431,0.001953125,0.008150014095008373,1099.0,0.00017012289026752114,-0.009878262877464294,1763260309.754998
0.0001729242503643036,227.28918766975403,,8.780676580499858e-05,0.07579505443572998,219264,,2389,0.6282954216003418,0.0,0.004653416574001312,1099.0,0.00016850998508743942,0.007286824285984039,1763260312.2268016
,227.66384363174438,500.0,,,219769,500.0,2394,,,,,,,1763260312.6014576
0.00036960747092962265,228.5624725818634,,1483.3668212890625,0.012347579002380371,220672,,2409,0.5127609372138977,0.0,0.0003023901954293251,1099.0,0.0001676651299931109,-0.004432458430528641,1763260313.5000865
,230.08713459968567,500.0,,,222441,500.0,2426,,,,,,,1763260315.0247486
0.0006722360849380493,230.52913665771484,,0.00022450981487054378,-0.08728599548339844,222848,,2430,0.5916419625282288,0.0,0.002564825117588043,1099.0,0.00016635944484733045,-0.0022827498614788055,1763260315.4667506
0.0005744714289903641,232.2318651676178,,0.0004295595281291753,0.13034307956695557,224768,,2449,0.5738611221313477,0.0,0.006329020485281944,1099.0,0.00016520736971870065,0.011592745780944824,1763260317.1694791
0.0004684021696448326,233.7440128326416,,0.0001912760635605082,-0.513975977897644,226432,,2465,0.5872693657875061,0.0,0.011330661363899708,1099.0,0.00016420890460722148,0.0023949034512043,1763260318.6816268
,235.97283673286438,500.0,,,228924,500.0,2491,,,,,,,1763260320.9104507
3.382749855518341e-05,236.17325615882874,,0.004154528956860304,0.05664968490600586,229120,,2493,0.5467720031738281,0.0,0.0011119991540908813,1099.0,0.00016259599942713976,0.00041963160037994385,1763260321.1108701
,237.32323908805847,500.0,,,230424,500.0,2506,,,,,,,1763260322.260853
0.001581348478794098,238.1232044696808,,0.00028294255025684834,-0.12042582035064697,231296,,2514,0.5348162055015564,0.0,0.016234908252954483,1100.0,0.00016129032883327454,-0.015735741704702377,1763260323.0608184
0.00047763995826244354,238.23398327827454,500.0,368.856201171875,-7.152557373046875e-06,231424,500.0,2515,0.5622681379318237,0.0,0.0012904759496450424,1100.0,0.00016121352382469922,-0.003100734204053879,1763260323.1715972
0.00011253263801336288,238.7121057510376,,474.2215270996094,0.00015538930892944336,231936,,2520,0.5108594298362732,0.0,-0.001880093477666378,1100.0,0.00016090630379039794,0.0003066789358854294,1763260323.6497197
0.0005076788365840912,239.96314668655396,,0.0002451212494634092,-0.10244429111480713,233344,,2533,0.5497238039970398,0.0,-0.002421606332063675,1100.0,0.00016006144869606942,-0.009891431778669357,1763260324.9007607
1.590978354215622e-05,240.51872730255127,,470.2405700683594,9.489059448242188e-05,233984,,2540,0.5104081630706787,0.0,-0.00045414920896291733,1100.0,0.00015967742365319282,-0.0018144920468330383,1763260325.4563413
0.0004726490005850792,241.21414375305176,,5.466829315992072e-05,0.27459073066711426,234752,,2547,0.5218077898025513,0.0,0.0014329040423035622,1100.0,0.0001592165936017409,0.004742216318845749,1763260326.1517577
0.0003659026697278023,243.30675220489502,,0.0034147482365369797,-0.07189440727233887,237056,,2570,0.5856248140335083,0.0,-0.002974909730255604,1100.0,0.00015783410344738513,-0.003243999555706978,1763260328.2443662
0.00047009531408548355,243.41644406318665,,9.161709022009745e-05,0.20987838506698608,237184,,2571,0.5891214609146118,0.0,-0.004283643327653408,1100.0,0.0001577572984388098,0.00322573259472847,1763260328.354058
0.0004443824291229248,243.89762330055237,,0.00027121257153339684,0.04597187042236328,237696,,2576,0.5871394276618958,0.0,-0.006555527448654175,1100.0,0.00015745007840450853,-0.0017533190548419952,1763260328.8352373
0.0007125250995159149,244.0087742805481,,9.15903874556534e-05,-0.3434925079345703,237824,,2577,0.5174906849861145,0.0,0.0012631695717573166,1100.0,0.0001573732733959332,-0.00394478440284729,1763260328.9463882
0.0010056514292955399,246.73335933685303,,0.0005988748162053525,-0.14256751537322998,240896,,2608,0.5577760934829712,0.0,-0.0013054665178060532,1100.0,0.00015552995319012552,-0.006376888602972031,1763260331.6709733
,246.87679266929626,500.0,,,241119,500.0,2610,,,,,,,1763260331.8144066
,248.71614456176758,500.0,,,243119,500.0,2630,,,,,,,1763260333.6537585
4.3480657041072845e-05,249.2931191921234,,249.35305786132812,-1.1563301086425781e-05,243712,,2636,0.6292292475700378,0.0,0.0017501665279269218,1100.0,0.00015384024300146848,-4.9103982746601105e-05,1763260334.2307332
,250.1353976726532,500.0,,,244690,500.0,2646,,,,,,,1763260335.0730116
0.00012053456157445908,250.21772694587708,,409.5341491699219,4.9948692321777344e-05,244736,,2647,0.5996361374855042,0.0,0.001362859271466732,1100.0,0.00015322580293286592,0.0016557760536670685,1763260335.155341
,250.2340488433838,88.0,,,244778,88.0,2648,,,,,,,1763260335.1716628
0.0002863127738237381,252.03507089614868,,391.71331787109375,5.704164505004883e-05,246784,,2668,0.5454980731010437,0.0,0.00666075199842453,1100.0,0.0001519969227956608,0.0058517903089523315,1763260336.9726849
5.0086528062820435e-06,252.51575565338135,,508.16522216796875,-4.363059997558594e-05,247296,,2673,0.5245083570480347,0.0,-0.00038629211485385895,1100.0,0.0001516897027613595,0.0005180388689041138,1763260337.4533696
2.6154331862926483e-05,253.44601488113403,,264.1600036621094,-1.2040138244628906e-05,248320,,2683,0.5812128782272339,0.0,-0.0009616268798708916,1100.0,0.00015107526269275695,-0.0010089874267578125,1763260338.3836288
,253.80383372306824,500.0,,,248778,500.0,2687,,,,,,,1763260338.7414477
0.00015334319323301315,254.00001764297485,,0.004381628707051277,-0.055783867835998535,248960,,2689,0.50071120262146,0.0,0.0024224529042840004,1100.0,0.00015069123764988035,-0.0018749088048934937,1763260338.9376316
,254.27834939956665,500.0,,,249278,500.0,2692,,,,,,,1763260339.2159634
9.831693023443222e-05,257.9584846496582,,0.00036473030922934413,-0.6209884881973267,253312,,2732,0.5211228132247925,0.0,-0.0014689648523926735,1100.0,0.0001480798819102347,-0.0030761659145355225,1763260342.8960986
0.0003271792083978653,259.8676116466522,,0.00015897696721367538,-0.055420517921447754,255360,,2752,0.5852890610694885,0.0,0.00170125812292099,1100.0,0.00014685100177302957,-0.0054151564836502075,1763260344.8052256
8.254777640104294e-05,260.3111147880554,,0.00015981070464476943,-0.6375988721847534,255872,,2757,0.55934077501297,0.0,-0.0009742835536599159,1100.0,0.00014654378173872828,0.0015392694622278214,1763260345.2487288
0.00016583874821662903,261.71113896369934,,0.00011538631224539131,-0.03019845485687256,257408,,2772,0.5292277336120605,0.0,-0.003153722733259201,1100.0,0.00014562212163582444,0.0007212646305561066,1763260346.648753
0.00032736174762248993,262.5916907787323,,0.00015044136671349406,-0.03928852081298828,258432,,2782,0.5771867632865906,0.0,-0.005567176267504692,1101.0,0.00014500768156722188,0.000966239720582962,1763260347.5293047
,262.61718249320984,500.0,,,258498,500.0,2783,,,,,,,1763260347.5547965
,263.53158235549927,500.0,,,259498,500.0,2793,,,,,,,1763260348.4691963
0.0006902143359184265,266.3898208141327,,0.004248466808348894,-0.8922758102416992,262656,,2824,0.49945685267448425,0.0,0.005647897720336914,1101.0,0.0001424731162842363,-0.0159413181245327,1763260351.3274348
0.00018418021500110626,268.12494373321533,,384.36163330078125,-2.682209014892578e-05,264576,,2843,0.5428640842437744,0.0,0.0018115807324647903,1101.0,0.0001413210411556065,0.003148842602968216,1763260353.0625577
,269.3878529071808,500.0,,,265998,500.0,2857,,,,,,,1763260354.3254669
0.0005950490012764931,271.6756806373596,,268.0958557128906,-0.00018799304962158203,268544,,2882,0.5371273756027222,0.0,0.0013592438772320747,1101.0,0.00013894008588977158,-0.0015417858958244324,1763260356.6132946
0.0009286981076002121,272.4874777793884,,0.00018574825662653893,-0.3351707458496094,269440,,2890,0.5492900013923645,0.01171875,0.013612989336252213,1101.0,0.00013840245082974434,0.006625135894864798,1763260357.4250917
,274.33040404319763,500.0,,,271498,500.0,2911,,,,,,,1763260359.268018
,276.5166883468628,500.0,,,273998,500.0,2935,,,,,,,1763260361.4543023
0.00017550773918628693,277.8467311859131,,0.00018172612180933356,-0.08035945892333984,275456,,2949,0.5507357716560364,0.0,0.002641737461090088,1101.0,0.00013479262997861952,0.002690143883228302,1763260362.7843451
,278.7777724266052,500.0,,,276498,500.0,2960,,,,,,,1763260363.7153864
6.717350333929062e-05,280.14413237571716,,389.2830810546875,4.5299530029296875e-06,278016,,2975,0.5308974385261536,0.0,-0.00045105163007974625,1102.0,0.0001332565298071131,-0.0010942071676254272,1763260365.0817463
,281.46168971061707,500.0,,,279498,500.0,2989,,,,,,,1763260366.3993037
0.001100410707294941,282.2118270397186,,0.00012921704910695553,0.0805215835571289,280320,,2997,0.5497286915779114,0.0,-0.003523019142448902,1102.0,0.00013187403965275735,-0.008114103227853775,1763260367.149441
0.0001317821443080902,283.50058698654175,,0.0034237357322126627,-0.05801236629486084,281728,,3011,0.5186665058135986,0.0,0.00022292695939540863,1102.0,0.00013102918455842882,-0.0023055747151374817,1763260368.438201
8.913315832614899e-05,287.1370894908905,,0.0002711272973101586,-0.11388695240020752,285824,,3051,0.5652692317962646,0.0,0.0034450963139533997,1102.0,0.00012857142428401858,0.0004374757409095764,1763260372.0747035
,287.2664065361023,500.0,,,285998,500.0,3053,,,,,,,1763260372.2040205
5.538575351238251e-06,288.50544452667236,,0.0001800551253836602,-0.08723092079162598,287360,,3066,0.48510637879371643,0.0,-0.0002105841413140297,1102.0,0.00012764976418111473,-3.013014793395996e-05,1763260373.4430585
2.094358205795288e-05,288.8723523616791,,0.0036356181371957064,0.16636276245117188,287744,,3070,0.48152363300323486,0.0,0.0005066897720098495,1102.0,0.00012741934915538877,0.002321012318134308,1763260373.8099663
2.6524066925048828e-05,290.0238275527954,,479.15777587890625,-9.298324584960938e-06,289024,,3083,0.5460901856422424,0.0,0.00044368766248226166,1102.0,0.00012665129906963557,0.0002563744783401489,1763260374.9614415
0.0003910250961780548,291.3906989097595,,396.6790771484375,-1.2278556823730469e-05,290560,,3098,0.5656314492225647,0.0,-0.007311014458537102,1102.0,0.00012572965351864696,0.009503234177827835,1763260376.3283129
6.693415343761444e-05,291.87111473083496,,563.604248046875,-2.396106719970703e-05,291072,,3103,0.5611284375190735,0.0,-0.0006330646574497223,1102.0,0.00012542243348434567,-0.0008483715355396271,1763260376.8087287
1.2532807886600494e-05,294.04997968673706,,225.18994140625,-5.841255187988281e-05,293504,,3127,0.5821487903594971,0.0,0.00016693491488695145,1102.0,0.0001239631383214146,9.921565651893616e-05,1763260378.9875937
0.0007580872625112534,294.2710144519806,,0.00022807944333180785,-0.29468679428100586,293760,,3129,0.5217411518096924,0.0,-0.0014460068196058273,1102.0,0.00012380952830426395,-0.001801472157239914,1763260379.2086284
,295.3400499820709,500.0,,,294998,500.0,3141,,,,,,,1763260380.277664
8.053891360759735e-05,295.5318305492401,,0.004035648889839649,-0.12448203563690186,295168,,3143,0.5779466032981873,0.0,-0.0005064606666564941,1102.0,0.00012296467320993543,-0.0007626339793205261,1763260380.4694445
,295.7803840637207,500.0,,,295498,500.0,3146,,,,,,,1763260380.717998
,297.16839694976807,500.0,,,296998,500.0,3161,,,,,,,1763260382.106011
0.00026848260313272476,298.0693917274475,,0.00021658232435584068,0.12442833185195923,297984,,3170,0.570838451385498,0.0,0.001601540483534336,1102.0,0.00012127496302127838,-0.0013937875628471375,1763260383.0070057
0.0005699573084712029,299.224960565567,,0.0002267023519380018,0.23727405071258545,299264,,3183,0.5722951889038086,0.0,0.0017950451001524925,1102.0,0.00012050691293552518,-0.013853952288627625,1763260384.1625745
2.6302412152290344e-05,299.66625571250916,,0.00012357546074781567,-0.04599714279174805,299776,,3188,0.557124674320221,0.0,-0.0003569219261407852,1102.0,0.0001201996929012239,-0.0017250590026378632,1763260384.6038697
0.000500854104757309,302.32679271698,,0.0038697703275829554,-0.42309534549713135,302720,,3217,0.5653858184814453,0.0,-0.007920397445559502,1102.0,0.00011843317770399153,-0.0007548034191131592,1763260387.2644067
0.0003876974806189537,302.99052476882935,,0.00018294388428330421,-0.043851256370544434,303488,,3224,0.5642516016960144,0.0,-0.002772643230855465,1103.0,0.00011797234765253961,0.0017931796610355377,1763260387.9281387
0.00010439567267894745,305.0635886192322,,0.0002839469234459102,-0.07356774806976318,305792,,3247,0.5173423290252686,0.0,0.0006211735308170319,1103.0,0.00011658986477414146,-0.001971893012523651,1763260390.0012026
0.00014600437134504318,305.2876498699188,,348.48663330078125,1.2516975402832031e-05,306048,,3250,0.5138465166091919,0.0,0.00043847691267728806,1103.0,0.00011643625475699082,0.0020928308367729187,1763260390.2252638
0.00033200066536664963,305.54430985450745,,0.0002917175879701972,-0.9888452291488647,306304,,3252,0.5436148047447205,0.0,-0.0009879199787974358,1103.0,0.00011628264473984018,0.003988839685916901,1763260390.4819238
0.00023761112242937088,305.76802492141724,,457.7126770019531,0.0003211498260498047,306560,,3255,0.5239765048027039,0.0,0.002366400323808193,1103.0,0.00011612903472268954,0.0009448230266571045,1763260390.705639
,306.12047004699707,500.0,,,306998,500.0,3259,,,,,,,1763260391.058084
6.107799708843231e-05,307.3560118675232,,0.0002599922299850732,-0.0021015405654907227,308352,,3272,0.5751588940620422,0.0,0.0026554837822914124,1103.0,0.00011505376460263506,8.258409798145294e-05,1763260392.2936258
8.976459503173828e-05,307.61515259742737,,223.9423370361328,-8.809566497802734e-05,308608,,3275,0.5472623109817505,0.0,0.0007606353610754013,1103.0,0.00011490015458548442,0.0017957687377929688,1763260392.5527666
6.628222763538361e-06,307.7289345264435,,0.0028862946201115847,-0.024970054626464844,308736,,3276,0.5697094202041626,0.0,0.0015689069405198097,1103.0,0.0001148233495769091,-0.0009720548987388611,1763260392.6665485
0.00015031732618808746,309.58003997802734,,0.00020368382683955133,0.030299127101898193,310784,,3296,0.5067365765571594,0.0,-0.00023106858134269714,1103.0,0.00011359446943970397,0.0004689134657382965,1763260394.517654
8.143391460180283e-05,309.8488428592682,,422.2479248046875,7.3909759521484375e-06,311040,,3299,0.5642298460006714,0.0,0.000399232842028141,1103.0,0.00011344085942255333,0.0005120588466525078,1763260394.7864568
0.0007708817720413208,313.42132449150085,,0.0010562746319919825,-5.508290767669678,315008,,3338,0.5216208696365356,0.0,-0.0013003107160329819,1103.0,0.00011105991143267602,-0.006627405062317848,1763260398.3589385
0.00036307331174612045,314.56692266464233,,0.003675747662782669,-0.15502238273620605,316288,,3351,0.5392566323280334,0.0,0.001419595442712307,1103.0,0.00011029186134692281,0.004456210881471634,1763260399.5045366
0.0010406142100691795,315.158851146698,,0.00039986870251595974,0.09972649812698364,316928,,3357,0.523379385471344,0.0,0.0025624101981520653,1103.0,0.00010990783630404621,-0.015310510993003845,1763260400.096465
0.0003082873299717903,315.3841361999512,,584.1966552734375,-6.318092346191406e-06,317184,,3360,0.5709040760993958,0.0,0.004009748809039593,1103.0,0.00010975422628689557,0.00342414528131485,1763260400.3217502
,318.8708734512329,500.0,,,321132,500.0,3398,,,,,,,1763260403.8084874
0.00012464728206396103,319.2026014328003,,0.000336692261043936,0.014985263347625732,321408,,3401,0.5224108695983887,0.0,-0.0010943850502371788,1103.0,0.00010721966100391,-0.002735583111643791,1763260404.1402154
0.00019693560898303986,319.6460642814636,,0.00021795302745886147,-0.011074542999267578,321920,,3406,0.5701100826263428,0.0,0.00035617873072624207,1103.0,0.00010691244096960872,-0.005295019596815109,1763260404.5836782
0.00023900065571069717,319.75706458091736,,0.0002626488858368248,0.09635567665100098,322048,,3407,0.574912965297699,0.0,0.004575914703309536,1103.0,0.0001068356359610334,0.006852529942989349,1763260404.6946785
3.101862967014313e-05,320.7915964126587,,96.12600708007812,-2.849102020263672e-05,323200,,3419,0.5023515224456787,0.0,-0.00047543086111545563,1103.0,0.00010614439088385552,-0.000407632440328598,1763260405.7292104
5.872827023267746e-05,321.48834013938904,,0.00024626601953059435,0.058496177196502686,323968,,3426,0.5509401559829712,0.0,-0.0006272187456488609,1103.0,0.0001056835608324036,0.001415148377418518,1763260406.425954
,321.6136646270752,500.0,,,324132,500.0,3428,,,,,,,1763260406.5512786
0.00019568949937820435,322.29600739479065,,0.0037622125819325447,-0.06177473068237305,324864,,3435,0.5642613172531128,0.0,-0.004188694059848785,1103.0,0.00010514592577237636,0.0012652948498725891,1763260407.2336214
3.253761678934097e-05,323.76572489738464,,0.0001847182575147599,0.010970830917358398,326528,,3450,0.5616195201873779,0.0,0.0021788598969578743,1103.0,0.00010414746793685481,0.0011756829917430878,1763260408.7033389
,323.8029451370239,500.0,,,326632,500.0,3451,,,,,,,1763260408.740559
0.00034315232187509537,324.80496191978455,,359.25689697265625,0.00015997886657714844,327680,,3462,0.5613393187522888,0.0,-0.00078620295971632,1103.0,0.00010345622285967693,0.007305070757865906,1763260409.742576
,326.08205342292786,500.0,,,329132,500.0,3476,,,,,,,1763260411.0196674
