losses/entropy,charts/episodic_return,losses/policy_loss,losses/old_approx_kl,charts/episodic_length,charts/SPS,_step,_timestamp,losses/approx_kl,losses/value_loss,charts/learning_rate,global_step,losses/clipfrac,_runtime,losses/explained_variance
0.5289220213890076,,-0.011745335534214973,0.0006873831152915955,,563.0,1856,1763260409.1689,0.0015740562230348587,0.00018794133211486042,0.00020207373017910868,163328,0.015625,318.6814548969269,-1.5036544799804688
0.5388420224189758,,8.236616849899292e-05,0.000271444208920002,,565.0,1868,1763260410.4967306,0.0001977803185582161,377.8799133300781,0.0002013824851019308,164480,0.0,320.0092854499817,0.0001081228256225586
0.5480728149414062,,-0.005723889917135239,-0.003168839029967785,,565.0,1873,1763260411.0815651,0.0006400225684046745,521.4246215820312,0.00020107526506762952,164992,0.0,320.59412002563477,0.0002987384796142578
,500.0,,,500.0,,1877,1763260411.5051343,,,,165433,,321.01768922805786,
0.5296809673309326,,-0.0010452792048454285,0.00495588593184948,,566.0,1886,1763260413.2244925,0.0009526610374450684,0.0002000028471229598,0.000200230409973301,166400,0.001953125,322.73704743385315,-1.0036540031433105
0.5669283270835876,,-0.004136847332119942,0.001118505373597145,,566.0,1895,1763260414.5787587,0.0016686301678419113,0.0008175283437594771,0.00019969277491327375,167296,0.0,324.09131360054016,-0.7657891511917114
0.608221709728241,,0.0016995333135128021,-0.00046612322330474854,,567.0,1903,1763260415.40813,0.0005239062011241913,0.003927210811525583,0.00019923194486182183,168064,0.0,324.9206848144531,0.4186263084411621
,500.0,,,500.0,,1906,1763260415.6957102,,,,168433,,325.20826506614685,
0.5376608967781067,,0.0005443673580884933,-0.00048281624913215637,,569.0,1918,1763260417.116251,2.9403716325759888e-05,0.003865957260131836,0.000198310284758918,169600,0.0,326.6288058757782,0.20281994342803955
0.5830274820327759,,0.0003509223461151123,0.006836901418864727,,570.0,1920,1763260417.3999133,0.0005993200466036797,0.00022818820434622467,0.00019815668929368258,169856,0.0,326.91246819496155,-0.7655661106109619
,454.0,,,454.0,,1945,1763260420.04588,,,,172387,,329.5584349632263,
0.6050209999084473,,0.0015495214611291885,0.004324673675000668,,574.0,1959,1763260421.5830367,0.0001150248572230339,0.0057841758243739605,0.00019585253903642297,173696,0.0,331.095591545105,-0.1921095848083496
0.5798243284225464,,0.0077861398458480835,0.0013291453942656517,,576.0,1973,1763260423.1459925,0.0021474147215485573,0.005142448004335165,0.00019500768394209445,175104,0.0,332.6585474014282,0.13685017824172974
0.5696115493774414,,-0.0021244511008262634,0.005997665226459503,,578.0,1985,1763260424.5187747,0.00034298747777938843,0.00024095570552162826,0.00019423963385634124,176384,0.0,334.0313296318054,-0.1928255558013916
,500.0,,,500.0,,1991,1763260425.4321792,,,,176961,,334.9447340965271,
0.5136690735816956,,-0.008560530841350555,0.002748355269432068,,578.0,2002,1763260427.3483188,0.0007628966122865677,413.8850402832031,0.00019324116874486208,178048,0.0,336.86087369918823,4.32133674621582e-05
0.5116786956787109,,-0.001035904511809349,0.0005767522379755974,,578.0,2007,1763260428.2349727,3.2366253435611725e-05,632.8554077148438,0.0001929339487105608,178560,0.0,337.7475275993347,0.00011646747589111328
,500.0,,,500.0,,2016,1763260429.7456748,,,,179461,,339.2582297325134,
0.5551140904426575,,0.0022477619349956512,0.005681364797055721,,578.0,2019,1763260430.3783722,0.0007097935304045677,0.00032969535095617175,0.0001921658986248076,179840,0.0,339.8909270763397,-0.24497640132904053
0.5135959982872009,,2.5834888219833374e-06,-0.0006928332149982452,,578.0,2024,1763260431.2582395,3.950856626033783e-05,0.00011075586371589452,0.00019185867859050632,180352,0.0,340.7707943916321,0.03674149513244629
0.516899824142456,,-0.004322856664657593,-0.006637653335928917,,578.0,2027,1763260431.726885,0.0008744616061449051,0.004282833077013493,0.00019170506857335567,180608,0.0,341.23943996429443,0.1536429524421692
0.47511181235313416,,-0.019967086613178253,-0.00859555322676897,,578.0,2029,1763260432.1207528,0.0019753696396946907,0.00023854061146266758,0.00019155145855620503,180864,0.005859375,341.6333076953888,-0.622153639793396
0.5406026244163513,,0.0058089569211006165,0.009728029370307922,,578.0,2034,1763260433.0503771,0.0007729455828666687,0.0001588237937539816,0.00019124423852190375,181376,0.0,342.56293201446533,-0.053852081298828125
,500.0,,,500.0,,2045,1763260434.875895,,,,182461,,344.38844990730286,
0.5788362622261047,,0.00011891871690750122,0.00039204303175210953,,578.0,2051,1763260435.7394347,0.00017620902508497238,401.0394592285156,0.0001902457734104246,183040,0.0,345.2519896030426,8.13603401184082e-05
0.529724657535553,,0.0003013741225004196,0.0047933198511600494,,578.0,2052,1763260435.8919287,0.00033943168818950653,0.004915296100080013,0.00019016896840184927,183168,0.0,345.40448355674744,0.2714514136314392
,500.0,,,500.0,,2070,1763260437.8991146,,,,184961,,347.41166949272156,
0.5492047071456909,,-0.01148836687207222,-0.0059418948367238045,,581.0,2076,1763260438.611324,0.001029367558658123,0.003798440797254443,0.00018870967323891819,185600,0.0,348.12387895584106,0.1579919457435608
0.5836629867553711,,-0.0010634250938892365,0.00500065553933382,,583.0,2093,1763260440.6071248,0.001194980926811695,0.00011926345905521885,0.0001876344031188637,187392,0.0,350.11967968940735,0.13489031791687012
,500.0,,,500.0,,2094,1763260440.632691,,,,187461,,350.14524579048157,
0.5841849446296692,,-0.0006382949650287628,-0.010098205879330635,,583.0,2117,1763260444.9136522,0.0005285367369651794,0.0002963684964925051,0.00018617510795593262,189824,0.0,354.4262070655823,0.12324899435043335
0.6267389059066772,,-0.007657531648874283,0.014080516993999481,,582.0,2141,1763260449.103013,0.0012063859030604362,0.0007438843022100627,0.00018479263235349208,192128,0.0,358.61556792259216,-0.1603069305419922
,500.0,,,500.0,,2146,1763260449.868779,,,,192630,,359.3813338279724,
0.5593685507774353,,-5.6628137826919556e-05,4.362408071756363e-05,,582.0,2147,1763260450.0983222,6.356276571750641e-06,533.468505859375,0.0001844854123191908,192640,0.0,359.61087703704834,-0.00010752677917480469
,74.0,,,74.0,,2148,1763260450.1521103,,,,192704,,359.66466522216797,
0.6183871030807495,,-0.0006039813160896301,-0.0006008101627230644,,582.0,2155,1763260451.5677657,0.0002457601949572563,0.005300305318087339,0.00018402458226773888,193408,0.0,361.08032059669495,0.006686210632324219
0.6198421120643616,,0.0005875378847122192,0.005642871372401714,,582.0,2172,1763260454.778566,0.000797920860350132,0.000129870735690929,0.0001829493121476844,195200,0.0,364.2911207675934,-0.10291802883148193
0.5174810886383057,,0.0007364340126514435,-0.0012129470705986023,,581.0,2185,1763260457.0067382,9.994208812713623e-05,432.3720703125,0.0001822580670705065,196352,0.0,366.5192930698395,0.00032263994216918945
,70.0,,,70.0,,2192,1763260457.9987478,,,,196917,,367.51130270957947,
0.5866016149520874,,0.0001900549978017807,-0.0009460141882300377,,581.0,2198,1763260458.7517295,2.3360364139080048e-05,136.75662231445312,0.00018172043201047927,197248,0.0,368.2642843723297,0.00018578767776489258
,229.0,,,229.0,,2199,1763260458.8123786,,,,197365,,368.32493352890015,
0.59521484375,,-0.014472626149654388,0.0008484730497002602,,582.0,2211,1763260460.4009318,0.0006335387006402016,0.0011458559893071651,0.00018095238192472607,198528,0.0,369.91348671913147,-0.03638160228729248
0.5190578699111938,,-0.002299167215824127,0.0032242760062217712,,582.0,2214,1763260460.7043457,0.00029337406158447266,0.009729878045618534,0.00018079877190757543,198784,0.0,370.2169005870819,-0.4768906831741333
0.5717703700065613,,-0.004399625584483147,-0.01624908484518528,,583.0,2220,1763260461.4534094,0.001313997432589531,0.0004538288339972496,0.00018041474686469883,199424,0.0,370.9659643173218,-0.13964331150054932
0.6012842655181885,,0.003697037696838379,-0.0026791421696543694,,583.0,2223,1763260461.7481859,0.00029695872217416763,458.7314758300781,0.0001802611368475482,199680,0.0,371.2607407569885,6.753206253051758e-05
0.5431737303733826,,-0.007814474403858185,-0.012082616798579693,,583.0,2225,1763260462.0089433,0.000928427092730999,0.00043898579315282404,0.00018010752683039755,199936,0.0,371.5214982032776,-0.2630680799484253
0.5310670733451843,,-0.004905739799141884,-0.002212241291999817,,583.0,2226,1763260462.1400156,0.00115140900015831,0.00045493795187212527,0.00018003072182182223,200064,0.0,371.6525704860687,-0.17467164993286133
,500.0,,,500.0,,2227,1763260462.185813,,,,200155,,371.6983678340912,
0.5238303542137146,,-0.030568797141313553,-0.0018757907673716545,,584.0,2231,1763260462.733109,0.0018580639734864235,0.00024456868413835764,0.00017972350178752095,200576,0.001953125,372.2456638813019,0.202364981174469
0.5640891790390015,,0.001813884824514389,0.00042077992111444473,,584.0,2235,1763260463.169687,0.00015352945774793625,6.618022598559037e-05,0.00017949308676179498,200960,0.0,372.6822419166565,-0.049994468688964844
0.4926035404205322,,0.004345344379544258,0.005040996707975864,,585.0,2241,1763260463.8886065,0.0002559563145041466,9.002158185467124e-05,0.00017910906171891838,201600,0.0,373.40116143226624,0.3496946096420288
0.5415584444999695,,0.002030845731496811,0.003284253180027008,,585.0,2248,1763260464.6638172,0.00018641166388988495,466.1981506347656,0.00017872503667604178,202240,0.0,374.176372051239,0.00013619661331176758
0.5211479067802429,,0.00045292824506759644,0.0004896512255072594,,586.0,2250,1763260464.941896,0.0002097850665450096,0.0005733766593039036,0.00017857142665889114,202496,0.0,374.4544508457184,-0.2898036241531372
0.5277665257453918,,0.008480250835418701,0.010468395426869392,,586.0,2253,1763260465.257076,0.0005145221948623657,503.6155090332031,0.0001784178166417405,202752,0.0,374.76963090896606,0.00011998414993286133
0.5502294301986694,,-0.0015667974948883057,-0.0028898874297738075,,588.0,2272,1763260467.4213963,0.00037016812711954117,318.6285705566406,0.0001772657415131107,204672,0.0,376.9339511394501,-6.794929504394531e-06
0.5160704851150513,,-0.016643494367599487,0.009760420769453049,,589.0,2280,1763260468.4113505,0.002401372417807579,0.00016267552564386278,0.00017672810645308346,205568,0.0,377.92390537261963,-0.5486924648284912
0.5322150588035583,,-0.0006673336029052734,0.0024887174367904663,,590.0,2295,1763260470.127961,7.878430187702179e-05,0.00010176951764151454,0.0001758064463501796,207104,0.0,379.64051580429077,0.08760476112365723
0.5553076863288879,,-0.0010377606377005577,-0.0008242614567279816,,590.0,2298,1763260470.4195974,0.00017623230814933777,0.0034561222419142723,0.00017565283633302897,207360,0.0,379.93215227127075,0.20915496349334717
0.5376195907592773,,0.001676991581916809,-0.0007352419197559357,,592.0,2310,1763260471.781979,0.00026846490800380707,0.00013689867046196014,0.00017488478624727577,208640,0.0,381.2945339679718,-0.0001195669174194336
0.5396184921264648,,-0.0017696209251880646,-0.00261631328612566,,592.0,2312,1763260471.926412,0.00011001434177160263,276.695068359375,0.00017480798123870045,208768,0.0,381.4389669895172,-0.0001399517059326172
0.5019229650497437,,-0.016577817499637604,-0.007226238027215004,,592.0,2318,1763260472.6204312,0.0047448258846998215,0.0011447947472333908,0.00017442395619582385,209408,0.001953125,382.1329860687256,0.17284220457077026
0.5894564390182495,,-0.01171949878334999,-0.009843443520367146,,593.0,2322,1763260473.0602896,0.0018812911584973335,0.00227441918104887,0.0001741935411700979,209792,0.0,382.57284450531006,0.5986191034317017
0.4582987427711487,,-0.02510402537882328,0.013920743949711323,,593.0,2324,1763260473.3050354,0.002615402452647686,0.00017896134522743523,0.00017403994570486248,210048,0.0,382.8175902366638,0.4603889584541321
0.4676525294780731,,-0.031032618135213852,0.01609051413834095,,594.0,2329,1763260473.8360376,0.0063966140151023865,0.00023012308520264924,0.0001737327256705612,210560,0.0078125,383.34859251976013,-0.3562955856323242
0.4774981141090393,,0.0030810050666332245,0.005059508606791496,,595.0,2339,1763260474.9145892,0.000353742390871048,0.00012604374205693603,0.00017311828560195863,211584,0.0,384.42714405059814,-2.340174913406372
0.4864136874675751,,0.0021492987871170044,-0.0027492986992001534,,595.0,2343,1763260475.3373947,0.0011375648900866508,0.00015170287224464118,0.00017288787057623267,211968,0.0,384.8499495983124,0.10445225238800049
0.49153628945350647,,-0.005636937916278839,0.00900336354970932,,596.0,2348,1763260475.869279,0.0029185060411691666,0.00035255818511359394,0.0001725806505419314,212480,0.005859375,385.3818337917328,-0.011768460273742676
0.5868170261383057,,-0.0015102997422218323,0.0015941718593239784,,596.0,2354,1763260476.5379376,0.00016829092055559158,7.721511792624369e-05,0.0001721966254990548,213120,0.0,386.0504925251007,-0.05803191661834717
0.4985836446285248,,-0.00023166649043560028,0.0025748666375875473,,597.0,2363,1763260477.5228467,3.412365913391113e-05,0.00014202961756382138,0.00017165899043902755,214016,0.0,387.0354015827179,-0.032625794410705566
0.5269052386283875,,-0.0012368448078632355,-0.0021168384701013565,,600.0,2389,1763260480.2911055,0.0006020311266183853,0.009565535001456738,0.00017012289026752114,216576,0.0,389.80366039276123,0.5507257580757141
0.485210120677948,,-0.0024682916700839996,-0.001741279847919941,,600.0,2394,1763260480.8648512,0.00017892103642225266,0.0009807634633034468,0.00016981567023321986,217088,0.0,390.3774061203003,0.05423617362976074
,363.0,,,363.0,,2426,1763260484.1586015,,,,220129,,393.6711564064026,
0.5125068426132202,,0.001693863421678543,0.0031518135219812393,,603.0,2430,1763260484.5801895,0.00022101402282714844,348.1603698730469,0.00016781874001026154,220416,0.0,394.09274435043335,0.34832632541656494
,500.0,,,500.0,,2449,1763260486.912677,,,,222405,,396.42523193359375,
0.5200065970420837,,-9.885430335998535e-05,0.003080974332988262,,606.0,2465,1763260488.772758,0.001409376971423626,594.7868041992188,0.00016566819977015257,224000,0.0,398.28531289100647,-0.0004163980484008789
0.4967009425163269,,-0.003976752981543541,-0.0038579413667321205,,607.0,2491,1763260492.5098116,0.0005160262808203697,0.0002551332290749997,0.00016405529459007084,226688,0.0,402.0223665237427,-1.233138084411621
,500.0,,,500.0,,2493,1763260492.7760813,,,,226905,,402.28863620758057,
0.511699914932251,,-0.014852851629257202,-0.013399013318121433,,608.0,2506,1763260494.4808667,0.0011235205456614494,0.0001846548548201099,0.000163133634487167,228224,0.001953125,403.99342155456543,-0.09217309951782227
0.520135760307312,,-0.008231259882450104,0.006320866756141186,,608.0,2514,1763260495.7408185,0.0003242986276745796,328.9960632324219,0.00016267280443571508,228992,0.0,405.2533733844757,-0.00027573108673095703
0.45572105050086975,,-0.014175258576869965,-0.0035327477380633354,,608.0,2515,1763260495.959752,0.0005224579945206642,0.0043797907419502735,0.00016259599942713976,229120,0.0,405.4723069667816,0.07522696256637573
0.490787148475647,,0.0036877579987049103,-0.0023761438205838203,,608.0,2520,1763260496.8096154,0.000529819168150425,0.003314012661576271,0.00016228877939283848,229632,0.0,406.32217025756836,-0.12214910984039307
0.5080801248550415,,0.0037746354937553406,0.00041395798325538635,,608.0,2533,1763260498.9497778,0.00022561661899089813,310.9476318359375,0.0001615207438590005,230912,0.0,408.4623327255249,0.00034928321838378906
0.4221544861793518,,-0.00886138528585434,0.0029444219544529915,,609.0,2540,1763260499.7504497,0.0037074824795126915,0.0003022417367901653,0.00016105991380754858,231680,0.0,409.2630045413971,0.5349558591842651
,500.0,,,500.0,,2547,1763260500.5376208,,,,232405,,410.0501756668091,
0.44054391980171204,,-0.0021212026476860046,0.002372065559029579,,611.0,2570,1763260503.180322,7.138215005397797e-05,0.0002223867195425555,0.0001592165936017409,234752,0.0,412.6928768157959,0.013247430324554443
0.4112919569015503,,0.000612625852227211,-0.008832009509205818,,611.0,2571,1763260503.3153272,0.00028308480978012085,0.00014756596647202969,0.00015913978859316558,234880,0.0,412.8278820514679,0.37824368476867676
0.48510050773620605,,-0.01054442673921585,-0.010744164697825909,,612.0,2576,1763260503.8602679,0.0016021719202399254,0.00014760677004233003,0.0001588325685588643,235392,0.001953125,413.37282276153564,0.03685355186462402
,500.0,,,500.0,,2577,1763260503.8908482,,,,235405,,413.40340304374695,
0.5089119672775269,,0.0019404925405979156,-0.001736021600663662,,615.0,2608,1763260507.2125964,8.053984493017197e-05,0.0027272033039480448,0.0001569124433444813,238592,0.0,416.7251513004303,-0.07115805149078369
0.4957820773124695,,-0.0026042386889457703,-0.006470235995948315,,615.0,2610,1763260507.4580836,0.0004327641800045967,0.00010500686767045408,0.00015675883332733065,238848,0.0,416.97063851356506,-0.07551026344299316
0.4577008783817291,,-0.0004928559064865112,-0.0017796158790588379,,617.0,2630,1763260509.5460272,3.0392780900001526e-05,0.0002369184367125854,0.00015552995319012552,240896,0.0,419.0585820674896,-0.5547339916229248
0.5057034492492676,,-0.001592937856912613,-0.010556310415267944,,617.0,2636,1763260510.1145787,0.0004764627665281296,269.7561340332031,0.00015522273315582424,241408,0.0,419.6271336078644,-4.649162292480469e-05
0.5038269758224487,,-0.0003922879695892334,0.00010741408914327621,,618.0,2646,1763260511.1707888,6.72508031129837e-06,644.9889526367188,0.00015460829308722168,242432,0.0,420.6833436489105,-2.288818359375e-05
0.516573429107666,,-0.002430237829685211,-0.0023448197171092033,,619.0,2647,1763260511.28635,0.0002960590645670891,0.0035211248323321342,0.00015453148807864636,242560,0.0,420.79890489578247,0.03162658214569092
0.44414564967155457,,-0.013380080461502075,0.012034548446536064,,619.0,2648,1763260511.4040053,0.001333056017756462,0.00018471002113074064,0.00015445468307007104,242688,0.001953125,420.91656017303467,-0.16058456897735596
0.5409507155418396,,-0.011438220739364624,0.006835520267486572,,621.0,2668,1763260513.453318,0.0016417354345321655,0.00022065776283852756,0.00015322580293286592,244736,0.0,422.965873003006,-0.05029881000518799
0.47023409605026245,,-0.005105803720653057,0.0022385409101843834,,621.0,2673,1763260513.9856462,0.00013747531920671463,0.000283906701952219,0.00015291858289856464,245248,0.0,423.4982011318207,-0.11844110488891602
0.4838608205318451,,-0.0008951649069786072,-0.0005663111805915833,,622.0,2683,1763260515.157876,1.9991770386695862e-05,0.0001486175460740924,0.00015230414282996207,246272,0.0,424.6704308986664,0.10373491048812866
0.43416258692741394,,-0.013265270739793777,0.0073651643469929695,,622.0,2687,1763260515.6191077,0.0008284738287329674,0.0018723146058619022,0.00015207372780423611,246656,0.0,425.131662607193,0.09848356246948242
,500.0,,,500.0,,2689,1763260515.7789237,,,,246905,,425.2914786338806,
0.3891664445400238,,-0.006010014563798904,0.0012892968952655792,,623.0,2692,1763260516.1153853,0.00042216479778289795,0.00023934284399729222,0.00015176650776993483,247168,0.0,425.6279401779175,0.5373651385307312
0.5074402093887329,,0.0009785518050193787,0.0030128424987196922,,626.0,2732,1763260520.45699,5.876179784536362e-05,0.00019985364633612335,0.00014930876204743981,251264,0.0,429.9695448875427,0.019243896007537842
0.45445364713668823,,0.004505198448896408,0.0072647687047719955,,628.0,2752,1763260522.6446943,0.00025990232825279236,0.00011420658120187,0.0001480798819102347,253312,0.0,432.157249212265,-0.2339874505996704
0.4187651574611664,,-0.014175277203321457,3.7021003663539886e-05,,628.0,2757,1763260523.1859412,0.003016130067408085,0.00015166109369602054,0.0001477726618759334,253824,0.001953125,432.69849610328674,0.23716455698013306
0.5085877776145935,,-0.007172584533691406,0.0015872558578848839,,629.0,2772,1763260524.8184063,0.00047479476779699326,0.0001617302477825433,0.00014685100177302957,255360,0.0,434.330961227417,0.037059128284454346
0.5546573996543884,,-0.0073576271533966064,-5.1097944378852844e-05,,630.0,2782,1763260525.945153,0.0011148210614919662,0.0001922366936923936,0.000146236561704427,256384,0.0,435.4577078819275,-0.005178332328796387
,500.0,,,500.0,,2783,1763260525.9632754,,,,256405,,435.4758303165436,
0.4720713496208191,,-0.0008490737527608871,0.004412271082401276,,631.0,2793,1763260527.0359018,0.00022521615028381348,451.9002685546875,0.00014562212163582444,257408,0.0,436.54845666885376,6.693601608276367e-05
0.5498028993606567,,-0.0026059895753860474,0.0014419760555028915,,634.0,2824,1763260530.4206939,0.00027537718415260315,0.0036285328678786755,0.00014370199642144144,260608,0.0,439.93324875831604,0.0310516357421875
0.5455803275108337,,0.0013073235750198364,0.0014564041048288345,,635.0,2843,1763260532.4438512,4.483573138713837e-05,254.37197875976562,0.00014254992129281163,262528,0.0,441.9564061164856,3.159046173095703e-06
0.556881308555603,,0.0014099329710006714,-0.00011934898793697357,,636.0,2857,1763260533.9965038,4.9697235226631165e-05,370.8021545410156,0.0001417050661984831,263936,0.0,443.50905871391296,2.676248550415039e-05
0.5619571805000305,,0.005052533000707626,0.003628113307058811,,638.0,2882,1763260536.791445,0.0002651633694767952,497.68475341796875,0.0001401689660269767,266496,0.0,446.30399990081787,0.00017267465591430664
0.5775569081306458,,-0.00959087535738945,0.004097954370081425,,639.0,2890,1763260537.7260227,0.0014750482514500618,0.0001608966413186863,0.00013963133096694946,267392,0.0,447.2385776042938,0.10693931579589844
0.5331641435623169,,-0.003932792693376541,-0.004330029711127281,,640.0,2911,1763260539.8823922,0.00014106743037700653,483.241943359375,0.00013840245082974434,269440,0.0,449.39494705200195,1.4007091522216797e-05
,500.0,,,500.0,,2935,1763260542.413679,,,,271905,,451.92623376846313,
,500.0,,,500.0,,2949,1763260543.8975031,,,,273405,,453.4100580215454,
0.4680135250091553,,-0.001058235764503479,-1.684296876192093e-05,,644.0,2960,1763260545.0995862,2.9466114938259125e-05,674.377197265625,0.00013540707004722208,274432,0.0,454.61214113235474,8.7738037109375e-05
0.5106772780418396,,-0.0015652328729629517,0.0010941224172711372,,645.0,2975,1763260546.7185473,4.853401333093643e-05,520.8111572265625,0.00013448540994431823,275968,0.0,456.2311022281647,8.094310760498047e-05
,500.0,,,500.0,,2989,1763260548.2100205,,,,277405,,457.7225754261017,
0.5161563754081726,,-0.031298935413360596,0.0014701951295137405,,647.0,2997,1763260549.153606,0.002985812723636627,0.00016727116599213332,0.00013310291978996247,278272,0.0,458.6661608219147,-0.02721858024597168
0.5027347207069397,,0.0036207837983965874,-0.010430745780467987,,648.0,3011,1763260550.700807,0.001713484525680542,0.00045486129238270223,0.00013225806469563395,279680,0.0,460.2133619785309,-1.1927242279052734
0.5055468678474426,,-0.0017921105027198792,-0.0007475223392248154,,651.0,3051,1763260555.1227875,0.00024298392236232758,0.00018815476505551487,0.0001298003044212237,283776,0.0,464.63534235954285,0.05304384231567383
,500.0,,,500.0,,3053,1763260555.2709157,,,,283905,,464.78347063064575,
0.5329864025115967,,-0.004817255772650242,-0.0013032127171754837,,652.0,3066,1763260556.769209,0.00025764666497707367,0.00022448734671343118,0.00012887864431831986,285312,0.0,466.28176379203796,-0.15409445762634277
0.47723546624183655,,0.0005487613379955292,-0.004808509722352028,,652.0,3070,1763260557.189477,0.00026383064687252045,0.00022190350864548236,0.0001286482292925939,285696,0.0,466.7020318508148,-0.07227039337158203
0.5158895254135132,,0.002941872924566269,0.0035994425415992737,,653.0,3083,1763260558.6081939,0.0002567097544670105,486.981201171875,0.0001278801792068407,286976,0.0,468.12074875831604,3.0040740966796875e-05
0.5137311816215515,,-0.0006956607103347778,0.0018133670091629028,,654.0,3098,1763260560.242862,2.524629235267639e-05,683.5678100585938,0.00012695851910393685,288512,0.0,469.7554168701172,7.069110870361328e-05
0.5832996964454651,,0.0018136315047740936,-0.004582652822136879,,654.0,3103,1763260560.813454,0.0005040038377046585,361.715087890625,0.00012665129906963557,289024,0.0,470.3260087966919,3.2186508178710938e-06
0.5324314832687378,,0.011424258351325989,0.001421692781150341,,656.0,3127,1763260563.490313,0.001146203838288784,771.0183715820312,0.00012519201845861971,291456,0.0,473.002867937088,7.146596908569336e-05
0.5355397462844849,,-0.008322568610310555,0.005126449279487133,,656.0,3129,1763260563.7817423,0.0004978151991963387,0.0003498357837088406,0.00012503840844146907,291712,0.0,473.29429721832275,-0.3408406972885132
,500.0,,,500.0,,3141,1763260565.021433,,,,292905,,474.5339879989624,
0.5863293409347534,,-0.004151772707700729,0.008518279530107975,,657.0,3143,1763260565.274212,0.0004125842824578285,0.004171840380877256,0.00012419355334714055,293120,0.0,474.78676676750183,0.12681764364242554
,500.0,,,500.0,,3146,1763260565.5313423,,,,293405,,475.043897151947,
,500.0,,,500.0,,3170,1763260568.1383736,,,,295905,,477.65092849731445,
0.5528833866119385,,-0.0024940762668848038,0.002096850425004959,,660.0,3183,1763260569.514365,0.00027508847415447235,0.0002297131868544966,0.0001217357930727303,297216,0.0,479.02691984176636,0.0133894681930542
0.6110713481903076,,-0.014944467693567276,0.0047547584399580956,,660.0,3188,1763260570.0276313,0.002495049498975277,0.0003447814378887415,0.00012142857303842902,297728,0.0,479.5401861667633,-0.0793997049331665
0.5649174451828003,,-0.0012193135917186737,0.0024843094870448112,,662.0,3217,1763260572.992711,0.00012586358934640884,0.00015103341138456017,0.00011966205784119666,300672,0.0,482.5052659511566,-0.06458759307861328
0.5843694806098938,,-0.007550816982984543,0.0029412172734737396,,663.0,3224,1763260573.6606905,0.0017244145274162292,0.0008922190172597766,0.00011927803279832006,301312,0.0,483.1732454299927,0.05405879020690918
,500.0,,,500.0,,3247,1763260575.8156888,,,,303521,,485.3282437324524,
0.5342519283294678,,-0.0028200000524520874,-0.0003398284316062927,,665.0,3250,1763260576.0382113,1.516006886959076e-05,131.935302734375,0.00011781873763538897,303744,0.0,485.5507662296295,0.0020579099655151367
,309.0,,,309.0,,3252,1763260576.183611,,,,303958,,485.6961658000946,
0.5519846081733704,,0.0040336064994335175,0.0038414597511291504,,665.0,3255,1763260576.500208,0.000630376860499382,0.0015578513266518712,0.00011751151760108769,304256,0.0,486.0127627849579,-0.47639214992523193
0.5722435712814331,,-0.00989121850579977,0.003148561343550682,,665.0,3259,1763260576.8857012,0.0009180214256048203,0.008021580055356026,0.00011728110257536173,304640,0.0,486.3982560634613,-0.2787892818450928
,500.0,,,500.0,,3272,1763260578.0977209,,,,305958,,487.61027574539185,
0.5961796045303345,,-0.0028531700372695923,-0.0060534607619047165,,667.0,3275,1763260578.4295583,0.0004928261041641235,0.0005575965624302626,0.00011628264473984018,306304,0.0,487.94211316108704,-0.284809947013855
0.4430185556411743,,-0.012764411978423595,0.019482765346765518,,667.0,3276,1763260578.544574,0.002850830554962158,0.000698223477229476,0.00011620583973126486,306432,0.001953125,488.05712890625,0.2496224045753479
,500.0,,,500.0,,3296,1763260580.4493995,,,,308458,,489.96195435523987,
0.5234649777412415,,-0.011199705302715302,0.00451691634953022,,669.0,3299,1763260580.7578685,0.0006165783852338791,0.0005405052797868848,0.0001148233495769091,308736,0.0,490.270423412323,-1.0561201572418213
0.5389527082443237,,-0.003574654459953308,-0.002214541658759117,,672.0,3338,1763260584.540487,5.180574953556061e-05,0.003475099802017212,0.00011244239431107417,312704,0.0,494.05304193496704,-0.29715168476104736
0.5365027785301208,,-0.012893542647361755,0.0004106443375349045,,673.0,3351,1763260585.7382882,0.00027943775057792664,446.0403747558594,0.00011167434422532097,313984,0.0,495.2508430480957,0.0002549290657043457
0.5341832637786865,,-0.0021006865426898003,0.000675438903272152,,673.0,3357,1763260586.3522904,0.00029444601386785507,0.0035321631003171206,0.00011129031918244436,314624,0.0,495.8648452758789,0.09904742240905762
,500.0,,,500.0,,3360,1763260586.611535,,,,314958,,496.12408995628357,
0.5126090049743652,,0.002796262502670288,-0.000896703451871872,,677.0,3398,1763260590.310623,0.00017720647156238556,0.0003472667303867638,0.00010875576117541641,318848,0.0,499.82317781448364,-0.550777792930603
0.49916884303092957,,-0.0007661199197173119,0.0022601326927542686,,677.0,3401,1763260590.5520127,0.00014647189527750015,0.0036529703065752983,0.00010860215115826577,319104,0.0,500.06456756591797,0.3620121479034424
0.4443820118904114,,0.0021901652216911316,0.0017897626385092735,,677.0,3406,1763260591.0184047,0.0005298135802149773,0.003327859565615654,0.00010829493112396449,319616,0.0,500.53095960617065,0.5080119371414185
0.46603742241859436,,-0.0031996574252843857,0.0015315040946006775,,677.0,3407,1763260591.1337488,0.0001879557967185974,0.0003957014705520123,0.00010821812611538917,319744,0.0,500.64630365371704,-0.3086165189743042
,500.0,,,500.0,,3419,1763260592.2410553,,,,320958,,501.75361013412476,
