_step,losses/entropy,losses/clipfrac,_runtime,losses/approx_kl,_timestamp,losses/value_loss,charts/learning_rate,charts/SPS,losses/old_approx_kl,charts/episodic_length,global_step,losses/explained_variance,losses/policy_loss,charts/episodic_return
3426,0.6206543445587158,0.0,317.17979621887207,2.8454698622226715e-05,1763260402.5332541,0.00021728427964262664,0.00010921659122686833,1097.0,0.0013163285329937935,,318080,-0.03636312484741211,-0.0007569361478090286,
3428,0.5873537063598633,0.0,317.2925806045532,6.643123924732208e-06,1763260402.6460385,613.9395751953125,0.00010913978621829301,1097.0,0.0001729847863316536,,318208,-0.00013971328735351562,-0.00031560659408569336,
3435,0.5845048427581787,0.0,317.95982789993286,0.00029127392917871475,1763260403.3132858,0.00026296963915228844,0.00010867895616684109,1097.0,0.0062828632071614265,,318976,0.01611870527267456,-0.004248261451721191,
3450,0.5529010891914368,0.0,319.37336802482605,0.0005622878670692444,1763260404.726826,0.0003607580438256264,0.00010775729606393725,1097.0,0.003371700644493103,,320512,-0.1433638334274292,0.004242323338985443,
3451,0.5150817036628723,0.0,319.48478960990906,0.0002771317958831787,1763260404.8382475,0.00018798059318214655,0.00010768049105536193,1097.0,-0.004920249804854393,,320640,-0.44886815547943115,0.003902219235897064,
3462,0.48331108689308167,0.0,320.4076828956604,0.000866391696035862,1763260405.7611408,502.91864013671875,0.00010706605098675936,1097.0,0.005964198149740696,,321664,7.516145706176758e-05,-0.0031461715698242188,
3476,,,321.74724102020264,,1763260407.100699,,,,,500.0,323149,,,500.0
3479,0.6096628904342651,0.0,322.05727338790894,0.0003290632739663124,1763260407.4107313,0.0002863976696971804,0.00010599078086670488,1097.0,6.773974746465683e-05,,323456,-0.0449831485748291,-0.004494085907936096,
3498,0.560458779335022,0.0,323.79720759391785,0.00018196087330579758,1763260409.1506655,0.003288564970716834,0.00010483871301403269,1097.0,-0.00388904195278883,,325376,-0.15900373458862305,-0.0018342845141887665,
3503,0.5787549018859863,0.0,324.2404248714447,5.6235119700431824e-05,1763260409.5938828,0.0035231648944318295,0.00010453149297973141,1098.0,0.001369209960103035,,325888,-0.019768357276916504,-7.157772779464722e-05,
3513,0.5476182103157043,0.0,325.1610486507416,3.4810975193977356e-05,1763260410.5145066,0.00031338335247710347,0.00010391705291112885,1098.0,-0.0009711179882287979,,326912,0.06362122297286987,-0.0031974390149116516,
3525,,,326.22973465919495,,1763260411.5831926,,,,,500.0,328149,,,500.0
3537,0.5352991223335266,0.0,327.34493470191956,5.6094489991664886e-05,1763260412.6983926,0.0031267181038856506,0.00010245775774819776,1098.0,0.0008613346144556999,,329344,-0.1375129222869873,0.0006305649876594543,
3554,0.5352588295936584,0.0,328.9701657295227,0.00016440358012914658,1763260414.3236237,0.00013738195411860943,0.00010138248762814328,1098.0,-0.0018375450745224953,,331136,-0.08138084411621094,-0.0020859278738498688,
3555,,,328.97609281539917,,1763260414.3295507,,,,,500.0,331149,,,500.0
3576,0.5533271431922913,0.0,330.93388199806213,0.00011270958930253983,1763260416.28734,0.0027186740189790726,0.00010007680248236284,1098.0,0.0013709785416722298,,333312,0.18940293788909912,-0.005949459969997406,
3578,0.5312102437019348,0.0,331.15231227874756,0.00040180422365665436,1763260416.5057702,0.0012017175322398543,9.99231924652122e-05,1098.0,-0.0024040881544351578,,333568,-5.1414971351623535,-0.0028287097811698914,
3581,0.5284950733184814,0.0,331.37639832496643,0.0002993019297719002,1763260416.7298563,0.0031282720156013966,9.976958244806156e-05,1098.0,0.0029341401532292366,,333824,-0.09440016746520996,-0.004549633711576462,
3589,,,332.1020872592926,,1763260417.4555452,,,,,500.0,334649,,,500.0
3613,,,334.30877923965454,,1763260419.6622372,,,,,500.0,337149,,,500.0
3622,0.5535812973976135,0.0,335.18907928466797,0.0017778556793928146,1763260420.5425372,0.00030360641540028155,9.72350244410336e-05,1098.0,-0.018261102959513664,,338048,-0.2708042860031128,-0.022629575803875923,
3640,0.5579689741134644,0.0,336.7793276309967,0.0001980280503630638,1763260422.1327856,0.003472000826150179,9.615975432097912e-05,1098.0,-0.010208415798842907,,339840,-0.10442972183227539,-0.005441155284643173,
3656,0.542728066444397,0.0,338.28588795661926,5.1130540668964386e-05,1763260423.639346,0.0002719728508964181,9.516128920949996e-05,1098.0,-0.0005406895652413368,,341504,0.2087506651878357,-0.00018831714987754822,
3669,0.5324400067329407,0.0,339.42914152145386,0.0001505725085735321,1763260424.7825994,0.0026767998933792114,9.439323912374675e-05,1098.0,0.0010071787983179092,,342784,0.11624866724014282,-0.0074142515659332275,
3679,0.6138511896133423,0.0,340.4112138748169,0.00012444518506526947,1763260425.7646718,0.0027334492187947035,9.377879905514419e-05,1098.0,0.0023634210228919983,,343808,-0.05351126194000244,0.001306779682636261,
3683,0.598250150680542,0.0,340.74408292770386,3.5750679671764374e-05,1763260426.0975409,421.107177734375,9.354838402941823e-05,1098.0,0.0018593082204461098,,344192,5.424022674560547e-06,0.0006842762231826782,
3684,0.5263893604278564,0.0,340.853488445282,6.242375820875168e-05,1763260426.2069464,0.003802250372245908,9.347157902084291e-05,1098.0,0.0006011752411723137,,344320,0.01933431625366211,-0.00151776522397995,
3711,0.6030771732330322,0.0,343.40141201019287,0.0002092970535159111,1763260428.75487,0.00021558352455031127,9.178187610814348e-05,1098.0,0.00564685370773077,,347136,-0.022173166275024414,-0.000702880322933197,
3713,0.5621763467788696,0.0,343.5143852233887,3.083702176809311e-05,1763260428.8678432,274.8479309082031,9.170507109956816e-05,1098.0,-0.00014503207057714462,,347264,-2.8371810913085938e-05,-0.0009620785713195801,
3715,0.550100564956665,0.0,343.73411750793457,0.00037603452801704407,1763260429.0875754,0.0002979922865051776,9.155146108241752e-05,1098.0,-0.009099014103412628,,347520,-0.05319821834564209,-0.007836755365133286,
3731,0.5835121870040894,0.0,345.103111743927,0.0001706378534436226,1763260430.4565697,443.25531005859375,9.062980097951367e-05,1098.0,-0.0021765390411019325,,349056,2.6464462280273438e-05,0.008140623569488525,
3734,0.5968769192695618,0.0,345.4713542461395,4.8298388719558716e-05,1763260430.8248122,0.00019929224799852818,9.039938595378771e-05,1098.0,0.0010501537472009659,,349440,-0.082785964012146,-0.004451662302017212,
3755,0.6229259371757507,0.0,347.29132866859436,0.0006980868056416512,1763260432.6447866,0.0005329722771421075,8.917050581658259e-05,1098.0,-0.002542794682085514,,351488,0.04901021718978882,-0.012601397931575775,
3775,,,348.939576625824,,1763260434.2930346,,,,,133.0,353312,,,133.0
3779,0.5730533599853516,0.0,349.2641599178314,0.00011651497334241867,1763260434.6176178,0.008910376578569412,8.786482067080215e-05,1098.0,0.003898228518664837,,353664,-0.0473254919052124,-0.0006422996520996094,
3804,0.5154255628585815,0.0,351.2410418987274,0.00023456010967493057,1763260436.5944998,0.017388595268130302,8.655914280097932e-05,1098.0,0.0034756148234009743,,355840,0.0011969804763793945,-0.001246672123670578,
3807,0.5278365612030029,0.0,351.4647710323334,6.841029971837997e-05,1763260436.818229,0.005798854865133762,8.640553278382868e-05,1099.0,0.0010325228795409203,,356096,-5.509869575500488,0.0024500563740730286,
3847,0.5632064938545227,0.0,355.15821957588196,0.0001593576744198799,1763260440.5116775,0.00034031367977149785,8.394777250941843e-05,1099.0,0.000942661426961422,,360192,-1.2039451599121094,-0.004168151877820492,
3879,0.559514045715332,0.0,358.0430886745453,0.00012651551514863968,1763260443.3965466,408.07611083984375,8.202764729503542e-05,1099.0,0.001098928041756153,,363392,-9.620189666748047e-05,-0.006141817197203636,
3883,,,358.4002318382263,,1763260443.7536898,,,,,500.0,363845,,,500.0
3884,0.6291747093200684,0.0,358.48662304878235,1.4768913388252258e-05,1763260443.840081,448.30145263671875,8.172042726073414e-05,1099.0,0.0009513646364212036,,363904,-4.029273986816406e-05,-0.0011614691466093063,
3887,0.6002458930015564,0.0,358.81658458709717,0.0004283580929040909,1763260444.1700425,0.00029743617051281035,8.149001223500818e-05,1099.0,0.001019177958369255,,364288,-0.1039661169052124,-0.008046839386224747,
3891,0.5228081345558167,0.0,359.18650341033936,0.0009084446355700493,1763260444.5399613,0.00047249632189050317,8.125959720928222e-05,1099.0,0.009485832415521145,,364672,0.0895928144454956,-0.024074673652648926,
3898,,,359.75350522994995,,1763260445.1069632,,,,,500.0,365345,,,500.0
3912,,,361.0711443424225,,1763260446.4246023,,,,,500.0,366845,,,500.0
3915,0.5697683691978455,0.0,361.3609538078308,0.0002475809305906296,1763260446.7144117,0.0004962378297932446,7.980030932230875e-05,1099.0,0.003020625561475754,,367104,-0.025954723358154297,0.004211312159895897,
3928,0.5822320580482483,0.0,362.51068019866943,8.476898074150085e-06,1763260447.8641381,341.5774230957031,7.903225923655555e-05,1099.0,-0.00023178569972515106,,368384,-9.97781753540039e-05,-0.0001072809100151062,
3944,0.563620924949646,0.0,363.990359544754,1.1528842151165009e-05,1763260449.3438175,0.0025653992779552937,7.803379412507638e-05,1099.0,-0.0006786668673157692,,370048,-0.05650591850280762,-0.00014973431825637817,
3945,0.594050407409668,0.0,364.1085512638092,2.855900675058365e-05,1763260449.4620092,0.00036156305577605963,7.795698911650106e-05,1099.0,0.0014658579602837563,,370176,-0.17356598377227783,0.00020165741443634033,
3946,0.583560049533844,0.0,364.2521016597748,2.0908191800117493e-05,1763260449.6055596,0.00038924053660593927,7.788018410792574e-05,1099.0,-0.0012518949806690216,,370304,-0.14435279369354248,0.00020941346883773804,
3954,0.6131709218025208,0.0,364.92007303237915,4.052463918924332e-05,1763260450.273531,0.002403336577117443,7.741935405647382e-05,1099.0,6.31893053650856e-05,,371072,-0.17368030548095703,-0.0006381645798683167,
3963,0.5605565905570984,0.0,365.7363166809082,4.1505321860313416e-05,1763260451.0897746,115.74869537353516,7.688171899644658e-05,1099.0,0.001977996900677681,,371968,-7.593631744384766e-05,-0.0011112038046121597,
3969,0.5560778975486755,0.0,366.3261721134186,0.00015789922326803207,1763260451.67963,0.0006024139001965523,7.649769395356998e-05,1099.0,0.003019445575773716,,372608,-0.43152332305908203,-0.005016278475522995,
3981,,,367.3877685070038,,1763260452.7412264,,,,,500.0,373845,,,500.0
3983,0.4772171974182129,0.0,367.58130645751953,0.0001558121293783188,1763260452.9347644,0.0025324549060314894,7.565283885924146e-05,1099.0,0.00244026817381382,,374016,-1.0294668674468994,-0.001061772694811225,
3997,0.6128541827201843,0.0,368.8527297973633,2.8403475880622864e-05,1763260454.2061877,0.0006502096075564623,7.480799104087055e-05,1099.0,0.00041049718856811523,,375424,-0.1854228973388672,0.0010527968406677246,
4020,0.5492317080497742,0.0,370.9382224082947,0.0001497063785791397,1763260456.2916803,0.0028491744305938482,7.342550088651478e-05,1099.0,0.0016682669520378113,,377728,-0.4271284341812134,0.0010132798925042152,
4059,0.6145031452178955,0.0,374.49111318588257,5.549658089876175e-05,1763260459.844571,530.302490234375,7.104454562067986e-05,1099.0,-0.0020468300208449364,,381696,0.00010567903518676758,0.0027328431606292725,
4087,,,377.0585675239563,,1763260462.4120255,,,,,500.0,384583,,,500.0
4091,0.5523035526275635,0.0,377.47867369651794,0.00028118956834077835,1763260462.8321316,0.00025101908249780536,6.904762267367914e-05,1099.0,0.0024935556575655937,,385024,0.2337108850479126,-0.006602577865123749,
4105,0.56020188331604,0.0,378.8006212711334,0.0001862095668911934,1763260464.1540792,0.0005043682176619768,6.820276757935062e-05,1099.0,-0.0016485461965203285,,386432,-0.06692945957183838,-0.005723848938941956,
4109,0.5961818695068359,0.0,379.13352155685425,3.835558891296387e-05,1763260464.4869795,0.0023308841045945883,6.797235255362466e-05,1099.0,0.00013821013271808624,,386816,-0.04279756546020508,0.0003024674952030182,
4115,0.6083365678787231,0.0,379.688223361969,7.941294461488724e-05,1763260465.0416813,0.000471784092951566,6.758832751074806e-05,1099.0,0.001027342863380909,,387456,0.09288859367370605,-0.000128868967294693,
4119,0.5777332186698914,0.0,380.05887031555176,0.00037777144461870193,1763260465.4123282,0.0006190382409840822,6.73579124850221e-05,1099.0,-0.0007171677425503731,,387840,-0.2158799171447754,-0.0003982037305831909,
4144,0.549193263053894,0.0,382.3961057662964,0.00024711526930332184,1763260467.7495637,0.0005477570230141282,6.582181231351569e-05,1099.0,-0.0032087713479995728,,390400,-0.09985089302062988,-0.002475770190358162,
4150,0.5806187987327576,0.0,382.9813256263733,6.784312427043915e-05,1763260468.3347836,0.0002846905845217407,6.543778727063909e-05,1099.0,-0.0019826311618089676,,391040,0.05682343244552612,-0.0028661340475082397,
4168,0.5532674789428711,0.0,384.5688750743866,9.285286068916321e-07,1763260469.922333,0.0017917250515893102,6.436251715058461e-05,1100.0,0.0006017321720719337,,392832,-0.011417984962463379,-0.00020968541502952576,
4184,0.5195151567459106,0.0,386.076162815094,3.0120834708213806e-05,1763260471.4296207,0.00034805218456313014,6.336405203910545e-05,1100.0,0.0007960628718137741,,394496,-0.14992272853851318,-0.0002396032214164734,
4194,,,386.89074659347534,,1763260472.2442045,,,,,500.0,395501,,,500.0
4199,0.5091841816902161,0.0,387.3346223831177,5.465187132358551e-05,1763260472.6880803,335.490234375,6.251920422073454e-05,1100.0,0.001833643764257431,,395904,0.0014807581901550293,0.0003557130694389343,
4224,0.5646122097969055,0.0,389.6290509700775,1.8495135009288788e-05,1763260474.982509,507.73284912109375,6.098310404922813e-05,1100.0,0.0019328119233250618,,398464,-0.00010406970977783203,0.00276772677898407,
4229,0.5144919753074646,0.0,390.0710549354553,1.920294016599655e-05,1763260475.4245129,583.314453125,6.067588401492685e-05,1100.0,-0.0011796122416853905,,398976,-0.0003819465637207031,-0.00032804906368255615,
4243,,,391.41192173957825,,1763260476.7653797,,,,,500.0,400398,,,500.0
4246,0.5483295917510986,0.0,391.7441475391388,2.47051939368248e-05,1763260477.0976055,0.0006057105492800474,5.960061389487237e-05,1100.0,-0.002939892001450062,,400768,-0.1711876392364502,-4.616566002368927e-06,
4252,,,392.22682094573975,,1763260477.5802789,,,,,500.0,401398,,,500.0
4254,0.5929589867591858,0.0,392.41197419166565,1.078099012374878e-05,1763260477.7654321,0.001956967171281576,5.9139783843420446e-05,1100.0,0.0002380572259426117,,401536,-1.5611240863800049,-3.514531999826431e-05,
4255,0.5574824810028076,0.0,392.5621089935303,0.00013437308371067047,1763260477.915567,0.0003544320643413812,5.9062978834845126e-05,1100.0,0.00044739991426467896,,401664,0.08042800426483154,-0.004041984677314758,
4273,0.47758597135543823,0.0,394.2023618221283,2.3070722818374634e-05,1763260479.5558197,316.9122009277344,5.798771235276945e-05,1100.0,-0.002082452178001404,,403456,-6.747245788574219e-05,-0.00017812103033065796,
4276,0.5691626667976379,0.0,394.58101177215576,7.882248610258102e-05,1763260479.9344697,0.000388478598324582,5.775729732704349e-05,1099.0,-0.0033859582617878914,,403840,-0.795811653137207,0.0009457431733608246,
4277,,,394.602498292923,,1763260479.9559562,,,,,500.0,403898,,,500.0
4278,0.5676478147506714,0.0,394.69361114501953,1.3510696589946747e-05,1763260480.047069,441.7383117675781,5.768049231846817e-05,1100.0,-0.0012029064819216728,,403968,0.0005755424499511719,-0.0005684606730937958,
4288,0.5529420375823975,0.0,395.61315727233887,2.314802259206772e-05,1763260480.9666152,392.2991943359375,5.7066052249865606e-05,1100.0,-7.603596895933151e-05,,404992,2.5153160095214844e-05,-0.00023841485381126404,
4290,0.4979747533798218,0.0,395.8343298435211,0.00010751280933618546,1763260481.1877878,0.0014402499655261636,5.6912442232714966e-05,1100.0,0.0011386564001441002,,405248,-5.226369857788086,-0.0006247721612453461,
4292,,,395.953821182251,,1763260481.307279,,,,,500.0,405398,,,500.0
4314,0.5348414778709412,0.0,398.00590658187866,7.999036461114883e-05,1763260483.3593645,0.000585109693929553,5.545315070776269e-05,1100.0,0.0035048937425017357,,407680,-0.4729686975479126,-0.0009831339120864868,
4318,0.531806468963623,0.0,398.34002590179443,2.183765172958374e-05,1763260483.6934838,0.002588812727481127,5.522273568203673e-05,1100.0,-0.0009975861757993698,,408064,0.1202998161315918,-0.0011959373950958252,
4346,0.5178362727165222,0.0,400.8929090499878,8.419156074523926e-06,1763260486.246367,193.6162109375,5.353302549337968e-05,1100.0,0.0009364467114210129,,410880,2.6702880859375e-05,-2.707168459892273e-05,
4366,0.5922725796699524,0.0,402.7063784599304,1.4873221516609192e-06,1763260488.0598364,0.0022160890512168407,5.2304148994153365e-05,1100.0,0.0005600089207291603,,412928,0.011437296867370605,2.981722354888916e-05,
4372,0.5554086565971375,0.0,403.29471230506897,2.1909363567829132e-05,1763260488.6481702,0.0008490009349770844,5.1920123951276764e-05,1100.0,-0.001391376368701458,,413568,-0.3246818780899048,0.0005270764231681824,
4377,0.4977385699748993,0.0,403.7406003475189,1.3957731425762177e-05,1763260489.0940583,0.0008188303327187896,5.161290391697548e-05,1100.0,-0.0009260689839720726,,414080,-0.5654948949813843,0.00031087175011634827,
4378,0.55585116147995,0.0,403.85070633888245,3.3008866012096405e-05,1763260489.2041643,0.0005175098776817322,5.153609890840016e-05,1100.0,-0.0006572408601641655,,414208,-0.17648792266845703,-0.001381799578666687,
4387,0.5443496704101562,0.0,404.6631808280945,8.637085556983948e-06,1763260490.0166388,0.0011998689733445644,5.099846384837292e-05,1100.0,-4.6756118535995483e-05,,415104,-2.207958221435547,0.000651063397526741,
4396,0.4782266616821289,0.0,405.47468066215515,5.615502595901489e-05,1763260490.8281386,0.0022761353757232428,5.046082878834568e-05,1100.0,0.00046320073306560516,,416000,0.494995653629303,-0.0013872385025024414,
4413,,,406.98105025291443,,1763260492.3345082,,,,,500.0,417762,,,500.0
4415,0.5333830118179321,0.0,407.2059586048126,1.1186115443706512e-05,1763260492.5594165,0.002535239327698946,4.930875729769468e-05,1100.0,-7.073488086462021e-05,,417920,-0.8847090005874634,0.0003354884684085846,
4456,0.5136001706123352,0.0,410.975182056427,2.2921711206436157e-05,1763260496.32864,0.00039045308949425817,4.6774192014709115e-05,1100.0,0.00015325658023357391,,422144,-0.08571398258209229,0.00029737502336502075,
4470,0.5411076545715332,0.0,412.23685455322266,1.964624971151352e-05,1763260497.5903125,0.0006368228350766003,4.59293405583594e-05,1100.0,-0.0002758307382464409,,423552,-0.04644119739532471,0.0006468817591667175,
4478,0.5517341494560242,0.0,412.9410488605499,1.409091055393219e-05,1763260498.2945068,577.3543090820312,4.546851050690748e-05,1100.0,0.0013422667980194092,,424320,-3.802776336669922e-05,-0.0002775266766548157,
4480,0.596282422542572,0.0,413.16095995903015,2.262648195028305e-05,1763260498.514418,0.0006952945841476321,4.531490048975684e-05,1100.0,-0.0005413135513663292,,424576,-0.283697247505188,-0.0006429478526115417,
4492,,,414.2091751098633,,1763260499.562633,,,,,500.0,425762,,,500.0
4496,0.5529851317405701,0.0,414.67108392715454,5.51808625459671e-05,1763260500.0245419,0.0006835173116996884,4.4316435378277674e-05,1100.0,-0.00038575194776058197,,426240,-0.7507283687591553,-0.0017853789031505585,
4498,0.562670111656189,0.0,414.78308939933777,1.986417919397354e-05,1763260500.1365473,571.2571411132812,4.4239630369702354e-05,1100.0,-0.0007880451157689095,,426368,0.00013303756713867188,0.0004917941987514496,
4520,0.5120481848716736,0.0,416.8491027355194,3.7581659853458405e-05,1763260502.2025607,0.0006361785344779491,4.28571438533254e-05,1100.0,-0.002112363465130329,,428672,-0.03318214416503906,-0.000926189124584198,
4522,0.5379229784011841,0.0,416.96091389656067,3.843940794467926e-05,1763260502.3143718,577.656982421875,4.2780338844750077e-05,1100.0,0.0006069689989089966,,428800,0.00020599365234375,0.0011939406394958496,
4524,0.6018117666244507,0.0,417.18023014068604,5.11854887008667e-06,1763260502.533688,0.0007889479165896773,4.2626728827599436e-05,1100.0,0.0002754479646682739,,429056,-0.009281158447265625,0.0005136802792549133,
4525,0.60393887758255,0.0,417.29015374183655,1.0132789611816406e-06,1763260502.6436117,0.0005599374999292195,4.2549923819024116e-05,1100.0,0.00020571239292621613,,429184,-0.1539708375930786,1.4536082744598389e-05,
4527,0.5678869485855103,0.0,417.4017035961151,3.1013041734695435e-07,1763260502.7551615,656.8976440429688,4.2473118810448796e-05,1100.0,2.8553418815135956e-05,,429312,2.3424625396728516e-05,3.960356116294861e-05,
4531,,,417.76873087882996,,1763260503.1221888,,,,,500.0,429704,,,500.0
4533,0.5996876955032349,0.0,417.98323941230774,2.804212272167206e-06,1763260503.3366973,0.0016847453080117702,4.2089093767572194e-05,1100.0,-0.00021141115576028824,,429952,-0.23205769062042236,-0.0005671381950378418,
4534,0.548052191734314,0.0,418.09350752830505,6.771646440029144e-05,1763260503.4469655,0.0007066907128319144,4.2012288758996874e-05,1100.0,0.0006775073707103729,,430080,0.47020989656448364,-0.0002854540944099426,
4555,,,419.9618330001831,,1763260505.315291,,,,,500.0,432204,,,500.0
4562,0.5874300599098206,0.0,420.626323223114,2.5884248316287994e-05,1763260505.9797812,0.0021696346811950207,4.0322582208318636e-05,1101.0,0.0009895684197545052,,432896,-0.6961386203765869,0.0010719522833824158,
4576,0.5357558727264404,0.0,421.88927459716797,1.6386620700359344e-05,1763260507.2427325,174.25929260253906,3.947772711399011e-05,1101.0,0.0032252995297312737,,434304,-6.4373016357421875e-06,-0.001938067376613617,
4613,0.5792299509048462,0.0,425.31011962890625,2.75392085313797e-06,1763260510.6635776,0.0005543150473386049,3.717358049470931e-05,1101.0,-7.752049714326859e-05,,438144,-0.06737542152404785,-0.0004847478121519089,
4626,0.5400317311286926,0.0,426.45162057876587,3.8929283618927e-05,1763260511.8050785,0.0021334222983568907,3.640553040895611e-05,1101.0,0.0003834981471300125,,439424,-0.1031578779220581,9.85860824584961e-05,
4635,0.5706084966659546,0.0,427.2590091228485,3.598630428314209e-06,1763260512.612467,453.7988586425781,3.586789534892887e-05,1101.0,-0.0003079362213611603,,440320,-3.921985626220703e-05,0.00038167834281921387,
4641,0.5486778020858765,0.0,427.9799599647522,3.225170075893402e-05,1763260513.333418,0.0008142199949361384,3.540706529747695e-05,1101.0,-0.000807417556643486,,441088,-0.03231978416442871,-0.0028416328132152557,
4644,0.5603915452957153,0.0,428.2023630142212,1.3488344848155975e-05,1763260513.555821,0.00194449070841074,3.525345528032631e-05,1101.0,0.0014079315587878227,,441344,-0.09689581394195557,0.001346290111541748,
4661,0.5416720509529114,0.0,429.7867896556854,1.4631077647209167e-06,1763260515.1402476,0.0007698420668020844,3.417818879825063e-05,1101.0,1.1554919183254242e-05,,443136,-0.005219459533691406,-0.0002674609422683716,
4675,0.583578884601593,0.0,431.0494635105133,4.165060818195343e-05,1763260516.4029214,0.0009277541539631784,3.333333370392211e-05,1101.0,0.00039946846663951874,,444544,-0.07607710361480713,0.0033785849809646606,
4691,,,432.4887065887451,,1763260517.8421645,,,,,500.0,446204,,,500.0
4709,0.5706903338432312,0.0,434.13741397857666,3.37725505232811e-05,1763260519.490872,0.0009651539148762822,3.125960211036727e-05,1101.0,-0.0022702617570757866,,448000,-0.03573334217071533,-0.002499312162399292,
4713,0.5970499515533447,0.0,434.50628995895386,4.926696419715881e-06,1763260519.859748,0.0020836766343563795,3.102918708464131e-05,1101.0,-0.00013918429613113403,,448384,-0.11815214157104492,-0.00119096040725708,
4738,0.5606845021247864,0.0,436.78935050964355,1.2434087693691254e-05,1763260522.1428084,0.00191508699208498,2.9493086913134903e-05,1101.0,0.0004783710464835167,,450944,0.017868220806121826,-0.0007374091073870659,
4739,0.618130087852478,0.0,436.8975043296814,4.688277840614319e-06,1763260522.2509623,0.0009222258813679218,2.9416281904559582e-05,1101.0,0.0002931486815214157,,451072,-0.04279732704162598,0.0007434189319610596,
4741,,,437.0107867717743,,1763260522.3642447,,,,,500.0,451204,,,500.0
4743,0.48941442370414734,0.0,437.22826194763184,9.454786777496338e-06,1763260522.5817199,0.0017073615454137325,2.9185868697823025e-05,1101.0,0.0009745676070451736,,451456,0.21742159128189087,-0.001192435622215271,
4754,,,438.1650068759918,,1763260523.5184648,,,,,500.0,452513,,,500.0
4772,,,439.8198595046997,,1763260525.1733174,,,,,347.0,454360,,,347.0
4786,0.5681184530258179,0.0,441.0384819507599,1.1360272765159607e-05,1763260526.3919399,0.0029536266811192036,2.665130523382686e-05,1101.0,-0.000880364328622818,,455680,0.19649285078048706,0.0008487701416015625,
4787,0.5802792310714722,0.0,441.14746284484863,1.921132206916809e-05,1763260526.5009208,0.0014107079477980733,2.657450022525154e-05,1101.0,-0.0006736963987350464,,455808,0.04736006259918213,-0.0019250735640525818,
4788,0.5779081583023071,0.0,441.2571289539337,8.84663313627243e-06,1763260526.610587,0.0013616575160995126,2.649769521667622e-05,1101.0,-0.0005598617717623711,,455936,-0.20384836196899414,7.42599368095398e-05,
4796,0.5711941719055176,0.0,442.0135295391083,1.0368414223194122e-05,1763260527.3669875,0.00227645062841475,2.6036866984213702e-05,1101.0,0.0010698465630412102,,456704,-0.03053915500640869,0.00035578757524490356,
4799,0.4707412123680115,0.0,442.23625898361206,2.2156164050102234e-06,1763260527.589717,559.9147338867188,2.5883256967063062e-05,1101.0,0.0002844100818037987,,456960,0.0044899582862854,-0.0007594451308250427,
4806,0.5200758576393127,0.0,442.9352533817291,3.221258521080017e-05,1763260528.2887113,0.0014022437389940023,2.542242691561114e-05,1101.0,-0.0005633421242237091,,457728,0.1576995849609375,-0.0021113138645887375,
4809,0.6152466535568237,0.0,443.1563310623169,5.387701094150543e-06,1763260528.509789,505.0709228515625,2.52688168984605e-05,1101.0,0.0008463328704237938,,457984,-1.8358230590820312e-05,-0.00012029707431793213,
4813,,,443.49828839302063,,1763260528.8517463,,,,,500.0,458396,,,500.0
4851,0.5791701674461365,0.0,447.0096688270569,2.1904706954956055e-06,1763260532.3631268,250.75245666503906,2.273425525345374e-05,1101.0,-8.765608072280884e-05,,462208,7.808208465576172e-06,0.0005996040999889374,
4852,0.5544098615646362,0.0,447.11970138549805,1.2069009244441986e-05,1763260532.4731593,0.00220279092900455,2.265745024487842e-05,1101.0,0.0009043021127581596,,462336,-1.2344207763671875,-0.0022955089807510376,
4859,0.5626730918884277,0.0,447.7840898036957,8.658505976200104e-06,1763260533.1375477,0.0010460407938808203,2.2196620193426497e-05,1101.0,-0.0001253681257367134,,463104,-0.013257503509521484,-0.0005178181454539299,
4868,0.5901819467544556,0.0,448.5986454486847,5.2480027079582214e-06,1763260533.9521034,0.0011576032266020775,2.165898695238866e-05,1101.0,-0.00022073742002248764,,464000,0.05127233266830444,0.0007664859294891357,
4874,0.5456728339195251,0.0,449.1820378303528,9.968876838684082e-06,1763260534.5354958,0.0011774901067838073,2.1274961909512058e-05,1101.0,0.0005250666290521622,,464640,-0.32482635974884033,-0.0013500391505658627,
4878,0.5466002821922302,0.0,449.40653920173645,9.441748261451721e-06,1763260534.7599971,0.0018597879679873586,2.1121351892361417e-05,1101.0,-0.0008100233972072601,,464896,0.020582497119903564,0.0002883151173591614,
4882,0.5953942537307739,0.0,449.7400734424591,5.709007382392883e-06,1763260535.0935314,96.44831085205078,2.0890936866635457e-05,1101.0,-6.59748911857605e-05,,465280,-0.00011444091796875,-0.00040127336978912354,
4915,0.5586445927619934,0.0,452.8264265060425,8.087605237960815e-06,1763260538.1798844,0.0009704999974928796,1.8817203454091214e-05,1101.0,-0.00032688677310943604,,468736,0.12985247373580933,0.0002705417573451996,
4920,0.5463513731956482,0.0,453.30796003341675,6.081536412239075e-07,1763260538.661418,0.0009771628538146615,1.8509985238779336e-05,1101.0,0.0003494890406727791,,469248,-0.0542449951171875,-0.00011537224054336548,
4932,0.5602591633796692,0.0,454.3450484275818,4.2477622628211975e-06,1763260539.6985064,0.001566847786307335,1.7818740161601454e-05,1101.0,-0.0010685687884688377,,470400,0.1664920449256897,-0.00016482174396514893,
