_step,losses/approx_kl,charts/episodic_length,_runtime,losses/old_approx_kl,losses/clipfrac,losses/value_loss,_timestamp,losses/entropy,charts/learning_rate,charts/SPS,global_step,losses/explained_variance,charts/episodic_return,losses/policy_loss
1732,0.00034504756331443787,,174.30219507217407,-0.004096632823348045,0.0,0.00021568838565144688,1763260259.477407,0.5058156251907349,0.00020399385539349169,1091.0,160128,0.14540481567382812,,-0.007675144821405411
1745,0.00018290523439645767,,175.50588488578796,-0.0016306163743138313,0.0,0.0035955144558101892,1763260260.6810968,0.4621683657169342,0.00020322580530773848,1091.0,161408,-0.6668623685836792,,-0.0031468570232391357
1753,,500.0,176.2239875793457,,,,1763260261.3991995,,,,162231,,500.0,
1754,0.00025245361030101776,,176.3180615901947,-0.007640879601240158,0.0,338.2823181152344,1763260261.4932735,0.4980067312717438,0.00020268817024771124,1091.0,162304,-0.00017762184143066406,,0.00568196177482605
1765,0.0013407152146100998,,177.34701919555664,-0.004334123805165291,0.001953125,0.005063930060714483,1763260262.522231,0.4945409297943115,0.00020199692517053336,1091.0,163456,-0.7470947504043579,,-0.005107790231704712
1768,,500.0,177.57673978805542,,,,1763260262.7519517,,,,163731,,500.0,
1777,,500.0,178.41565251350403,,,,1763260263.5908644,,,,164731,,500.0,
1818,0.0005106572061777115,,182.1719663143158,-0.002453211694955826,0.0,318.0534362792969,1763260267.3471782,0.4960668087005615,0.0001987711148103699,1092.0,168832,-8.237361907958984e-05,,-0.003135673701763153
1823,0.00026889704167842865,,182.61354613304138,0.0027565695345401764,0.0,212.3616180419922,1763260267.788758,0.5075713396072388,0.00019846389477606863,1092.0,169344,0.00021284818649291992,,0.0036386288702487946
1851,,500.0,185.17509484291077,,,,1763260270.3503067,,,,172231,,500.0,
1856,,500.0,185.61951446533203,,,,1763260270.7947264,,,,172731,,500.0,
1868,0.0004952093586325645,,186.74204063415527,0.0035226577892899513,0.0,0.00343800475820899,1763260271.9172525,0.5738266110420227,0.00019569892901927233,1093.0,173952,-0.12378144264221191,,0.0012748129665851593
1873,0.00019330251961946487,,187.2148220539093,-0.0027441857382655144,0.0,0.0046866172924637794,1763260272.390034,0.5281363725662231,0.00019539170898497105,1093.0,174464,0.26019471883773804,,0.0016705654561519623
1877,0.00016528181731700897,,187.55603432655334,0.0032595060765743256,0.0,290.5863952636719,1763260272.7312462,0.5062382221221924,0.00019516129395924509,1093.0,174848,-0.0002015829086303711,,-0.0009899958968162537
1886,3.6844052374362946e-05,,188.36370158195496,-0.0009299041703343391,0.0,309.1493835449219,1763260273.5389135,0.45766663551330566,0.00019462365889921784,1093.0,175744,-4.673004150390625e-05,,0.001221146434545517
1895,,500.0,189.1643671989441,,,,1763260274.339579,,,,176731,,500.0,
1903,0.0005967710167169571,,189.94663667678833,0.008549049496650696,0.0,0.00016791242524050176,1763260275.1218486,0.5170959830284119,0.00019354838877916336,1093.0,177536,-0.24169862270355225,,0.008279040455818176
1906,7.822178304195404e-06,,190.16840958595276,-0.000458582304418087,0.0,481.0885314941406,1763260275.3436215,0.5831326246261597,0.00019339477876201272,1093.0,177792,-7.617473602294922e-05,,-0.0012661218643188477
1918,0.001208190806210041,,191.35047268867493,0.00447979848831892,0.0,0.0005830579320900142,1763260276.5256846,0.5426015257835388,0.00019262672867625952,1093.0,179072,-0.2457360029220581,,-0.0032645761966705322
1920,,500.0,191.48843550682068,,,,1763260276.6636474,,,,179231,,500.0,
1945,0.0003846576437354088,,193.76470804214478,0.00018820632249116898,0.0,468.64300537109375,1763260278.93992,0.5088654160499573,0.0001910138234961778,1094.0,181760,-3.647804260253906e-05,,0.0015872232615947723
1959,,500.0,195.03461575508118,,,,1763260280.2098277,,,,183231,,500.0,
1973,0.00025922711938619614,,196.3707468509674,-0.0031531834974884987,0.0,9.371705527883023e-05,1763260281.5459588,0.5701437592506409,0.00018924730829894543,1094.0,184704,-0.03870046138763428,,0.004106864333152771
1985,5.610566586256027e-05,,197.40184497833252,0.001604539342224598,0.0,279.0364990234375,1763260282.577057,0.5536156892776489,0.00018855606322176754,1094.0,185856,7.748603820800781e-06,,-0.0011781752109527588
1991,0.0020560650154948235,,198.00674438476562,0.0026091793552041054,0.0,0.0003088837838731706,1763260283.1819563,0.6171872615814209,0.00018817203817889094,1094.0,186496,-0.05206465721130371,,0.003132987767457962
2002,0.0046946806833148,,199.04376864433289,0.031069351360201836,0.01171875,0.00020913606567773968,1763260284.2189806,0.48886895179748535,0.00018748079310171306,1094.0,187648,0.0356181263923645,,-0.020273379981517792
2007,1.7881393432617188e-05,,199.48811149597168,0.00015570223331451416,0.0,0.00016830943059176207,1763260284.6633234,0.5649621486663818,0.00018717357306741178,1094.0,188160,-0.2032909393310547,,-6.220117211341858e-05
2016,0.00018134526908397675,,200.29886031150818,-0.0021262336522340775,0.0,0.0005821635713800788,1763260285.4740722,0.5339387059211731,0.00018663593800738454,1094.0,189056,0.01903975009918213,,0.006945103406906128
2019,8.611753582954407e-05,,200.52056050300598,0.0037570539861917496,0.0,310.38232421875,1763260285.6957724,0.4714527130126953,0.0001864823279902339,1094.0,189312,-9.5367431640625e-06,,-0.0021174289286136627
2024,2.4927780032157898e-05,,200.99853086471558,0.0014575477689504623,0.0,441.4972229003906,1763260286.1737428,0.5688891410827637,0.00018617510795593262,1094.0,189824,-5.9604644775390625e-05,,0.0008097868412733078
2027,0.00180103350430727,,201.3263795375824,0.010283744893968105,0.0,0.00017254393605981022,1763260286.5015914,0.5647585988044739,0.00018594470748212188,1095.0,190208,0.002300083637237549,,-0.024027332663536072
2029,0.0005556298419833183,,201.4406032562256,0.005006968043744564,0.0,331.85504150390625,1763260286.6158152,0.4626007080078125,0.00018586790247354656,1095.0,190336,3.2007694244384766e-05,,-0.0015316195785999298
2034,0.00011871568858623505,,201.9206943511963,-0.003834666684269905,0.0,176.2498779296875,1763260287.0959063,0.5965489745140076,0.00018556068243924528,1094.0,190848,-3.6597251892089844e-05,,-0.0033357515931129456
2045,6.911158561706543e-05,,202.95205569267273,-0.0008478574454784393,0.0,0.0004001480992883444,1763260288.1272676,0.5229383111000061,0.0001848694373620674,1095.0,192000,-0.03658735752105713,,-0.0007369257509708405
2051,0.000201408751308918,,203.51050877571106,0.0006128652021288872,0.0,0.00017923727864399552,1763260288.6857207,0.5646519660949707,0.0001844854123191908,1095.0,192640,-0.1439131498336792,,-0.002591300755739212
2052,,500.0,203.54196763038635,,,,1763260288.7171795,,,,192731,,500.0,
2070,6.06803223490715e-05,,205.14069771766663,-0.002124878577888012,0.0,0.0006261573871597648,1763260290.3159096,0.5368406772613525,0.00018341014219913632,1095.0,194432,-0.07840597629547119,,-0.0022109560668468475
2076,0.0010526897385716438,,205.69690871238708,0.00019772257655858994,0.0,0.00018564829952083528,1763260290.8721206,0.5844876170158386,0.00018302611715625972,1095.0,195072,-0.2503770589828491,,-0.010693680495023727
2093,0.00016321707516908646,,207.2152955532074,0.0035984525457024574,0.0,0.004739793483167887,1763260292.3905075,0.5480948090553284,0.00018202765204478055,1095.0,196736,-0.03095269203186035,,0.0020721107721328735
2094,0.00296725332736969,,207.32572150230408,0.004984164610505104,0.009765625,0.00023691031674388796,1763260292.5009334,0.5172032117843628,0.00018195084703620523,1095.0,196864,-0.07925236225128174,,-0.011276641860604286
2117,0.00017156265676021576,,209.39939641952515,-0.0007015019655227661,0.0,472.27410888671875,1763260294.5746083,0.5645451545715332,0.00018056835688184947,1095.0,199168,0.00017946958541870117,,0.0021637603640556335
2141,,500.0,211.584951877594,,,,1763260296.7601638,,,,201604,,500.0,
2146,0.00025901012122631073,,212.02730536460876,4.915520548820496e-06,0.0,430.46630859375,1763260297.2025173,0.5530011653900146,0.0001788018416846171,1096.0,202112,-3.4689903259277344e-05,,0.0011449716985225677
2147,0.00020911544561386108,,212.13806414604187,0.0003902055323123932,0.0,0.0028685906436294317,1763260297.313276,0.5690465569496155,0.00017872503667604178,1096.0,202240,0.010463953018188477,,-0.001829812303185463
2148,6.657838821411133e-05,,212.27386355400085,-0.00013282708823680878,0.0,0.0002403621474513784,1763260297.4490755,0.5863013863563538,0.00017864823166746646,1095.0,202368,0.030205190181732178,,-0.0009116381406784058
2155,,500.0,212.86846113204956,,,,1763260298.043673,,,,203104,,500.0,
2172,0.0005015656352043152,,214.347820520401,0.0024277102202177048,0.0,0.007896321825683117,1763260299.5230324,0.5990980863571167,0.0001772657415131107,1096.0,204672,-0.12128913402557373,,-0.00811006873846054
2185,8.701998740434647e-05,,215.5102379322052,0.0024625668302178383,0.0,0.0037417272105813026,1763260300.6854498,0.5574110746383667,0.0001764976914273575,1096.0,205952,-0.5662188529968262,,-0.000765576958656311
2192,0.001274331472814083,,216.1732416152954,-0.0005022222176194191,0.0,0.0005223744083195925,1763260301.3484535,0.5486522912979126,0.00017603686137590557,1096.0,206720,-2.381179094314575,,-0.01127980649471283
2198,,500.0,216.65936398506165,,,,1763260301.834576,,,,207242,,500.0,
2199,0.0007315361872315407,,216.7661235332489,0.006302288733422756,0.0,358.10479736328125,1763260301.9413354,0.5433629751205444,0.00017565283633302897,1096.0,207360,8.386373519897461e-05,,-0.016847431659698486
2211,0.0010635945945978165,,217.91096091270447,-0.002408042550086975,0.0,0.00018811899644788355,1763260303.0861728,0.5439409017562866,0.00017488478624727577,1096.0,208640,-0.03302431106567383,,-0.0110420361161232
2214,0.0002586003392934799,,218.13565969467163,0.0009291041642427444,0.0,0.003972914069890976,1763260303.3108716,0.43976226449012756,0.00017473117623012513,1096.0,208896,-0.20118415355682373,,-0.001448366791009903
2220,,359.0,218.6429262161255,,,,1763260303.8181381,,,,209433,,359.0,
2223,1.989305019378662e-06,,218.8672742843628,0.000658990815281868,0.0,591.4120483398438,1763260304.0424862,0.5156155824661255,0.0001742703461786732,1096.0,209664,0.00025975704193115234,,0.0001617148518562317
2225,,270.0,219.0183379650116,,,,1763260304.1935499,,,,209892,,270.0,
2226,0.00015967059880495071,,219.097820520401,-0.002155204303562641,0.0,389.95465087890625,1763260304.2730324,0.592282772064209,0.0001741167507134378,1096.0,209920,0.0005064606666564941,,-0.00654660165309906
2227,0.00023543089628219604,,219.20715999603271,-0.002223176881670952,0.0,0.009669313207268715,1763260304.382372,0.6070740818977356,0.00017403994570486248,1096.0,210048,-0.08802282810211182,,0.0036341585218906403
2231,0.00041893310844898224,,219.56911659240723,-0.009538982063531876,0.0,203.93858337402344,1763260304.7443285,0.5254887342453003,0.00017380953067913651,1096.0,210432,4.982948303222656e-05,,0.008293017745018005
2235,,500.0,219.93549609184265,,,,1763260305.110708,,,,210892,,500.0,
2241,3.744196146726608e-05,,220.4668209552765,-0.0016999905928969383,0.0,332.0145568847656,1763260305.6420329,0.5906074047088623,0.00017319509061053395,1096.0,211456,-2.7418136596679688e-05,,-0.0016889050602912903
2248,0.0018947310745716095,,221.16428136825562,-0.0027537979185581207,0.0,0.00012850735220126808,1763260306.3394933,0.5372822880744934,0.00017273426055908203,1096.0,212224,0.16746830940246582,,-0.0198105126619339
2250,,500.0,221.2898223400116,,,,1763260306.4650342,,,,212392,,500.0,
2253,0.0006382502615451813,,221.63984656333923,-0.0035997070372104645,0.0,0.00029989646282047033,1763260306.8150585,0.5890602469444275,0.00017242704052478075,1096.0,212736,-0.07819914817810059,,-0.0035737939178943634
2272,2.2902153432369232e-05,,223.34408497810364,0.0017305603250861168,0.0,0.00014530133921653032,1763260308.519297,0.6307464241981506,0.00017127496539615095,1096.0,214656,0.029003560543060303,,6.15045428276062e-06
2280,4.9173831939697266e-06,,224.05566930770874,0.001103617250919342,0.0,366.02569580078125,1763260309.2308812,0.5950449705123901,0.00017081413534469903,1096.0,215424,0.00043636560440063477,,-0.0012998376041650772
2295,0.00017263833433389664,,225.42817735671997,0.0011795321479439735,0.0,8.177050040103495e-05,1763260310.6033893,0.6035135388374329,0.00016989247524179518,1096.0,216960,0.021750271320343018,,-0.00020883604884147644
2298,0.0002517895773053169,,225.6534640789032,0.0071053216233849525,0.0,0.003389725461602211,1763260310.828676,0.5733345746994019,0.00016973886522464454,1096.0,217216,-0.20624983310699463,,0.00387624092400074
2310,,500.0,226.73230695724487,,,,1763260311.9075189,,,,218490,,500.0,
2312,0.0002912888303399086,,227.0017807483673,0.006823652423918247,0.0,0.0033812178298830986,1763260312.1769927,0.5779653787612915,0.00016889401013031602,1096.0,218624,-0.0039293766021728516,,-0.005615003407001495
2318,0.0005163149908185005,,227.55495810508728,0.0015477081760764122,0.0,0.0002023595297941938,1763260312.73017,0.5825468897819519,0.00016850998508743942,1096.0,219264,-0.0049659013748168945,,-0.004065871238708496
2322,3.298744559288025e-06,,227.88666892051697,-0.0002552364021539688,0.0,0.003019304946064949,1763260313.0618808,0.508854329586029,0.00016827957006171346,1096.0,219648,0.3009223937988281,,0.0002769753336906433
2324,0.00017724931240081787,,228.14250230789185,0.0003542117774486542,0.0,0.00019906976376660168,1763260313.3177142,0.5306553840637207,0.00016812596004456282,1096.0,219904,-1.3972911834716797,,-0.0017725778743624687
2329,0.0016050422564148903,,228.58592557907104,-0.0032971473410725594,0.00390625,9.010234498418868e-05,1763260313.7611375,0.5512199401855469,0.00016781874001026154,1096.0,220416,0.17455536127090454,,0.008258994668722153
2339,7.749069482088089e-05,,229.50936269760132,0.0011436408385634422,0.0,0.00011741011257981881,1763260314.6845746,0.5743123292922974,0.00016720429994165897,1096.0,221440,0.1000548005104065,,0.0012839660048484802
2343,0.0005054427310824394,,229.8412730693817,0.001704697497189045,0.0,0.00017279978783335537,1763260315.016485,0.49604618549346924,0.000166973884915933,1096.0,221824,0.005298733711242676,,-0.00020252540707588196
2348,0.0006152521818876266,,230.32268023490906,0.015569988638162613,0.0,0.00013505574315786362,1763260315.4978921,0.5688002705574036,0.00016666666488163173,1096.0,222336,0.0093916654586792,,-0.00901930034160614
2354,0.00020036287605762482,,230.87494540214539,0.004437977448105812,0.0,0.00012055804108968005,1763260316.0501573,0.5962467193603516,0.00016628263983875513,1097.0,222976,-0.08221566677093506,,-0.002085428684949875
2363,7.20098614692688e-05,,231.68523812294006,0.0019767992198467255,0.0,6.147322710603476e-05,1763260316.86045,0.6089306473731995,0.0001657450047787279,1097.0,223872,-0.2379615306854248,,-0.00037052109837532043
2389,,500.0,233.99437594413757,,,,1763260319.1695879,,,,226490,,500.0,
2394,,500.0,234.46648383140564,,,,1763260319.6416957,,,,226990,,500.0,
2409,,500.0,235.8227264881134,,,,1763260320.9979384,,,,228490,,500.0,
2426,2.318061888217926e-06,,237.3352918624878,-0.0003482615575194359,0.0,459.36346435546875,1763260322.5105038,0.5598410964012146,0.00016198157391045243,1097.0,230144,0.0034989118576049805,,0.00012202188372612
2430,,500.0,237.69468688964844,,,,1763260322.8698988,,,,230588,,500.0,
2449,,500.0,239.48810482025146,,,,1763260324.6633167,,,,232514,,500.0,
2465,0.000110638327896595,,240.95991587638855,-0.000497736968100071,0.0,0.003500123042613268,1763260326.1351278,0.5735971927642822,0.0001596006186446175,1097.0,234112,-1.8983771800994873,,-0.0009507220238447189
2491,2.9412098228931427e-05,,243.257257938385,0.0005587795749306679,0.0,490.0687561035156,1763260328.4324698,0.5454075932502747,0.0001580645184731111,1097.0,236672,0.001975834369659424,,0.0022807009518146515
2493,0.0005486132577061653,,243.47777938842773,-0.012209915556013584,0.0,0.001083994167856872,1763260328.6529913,0.5183573961257935,0.00015791090845596045,1097.0,236928,-2.379077672958374,,-0.003468133509159088
2506,0.00016523338854312897,,244.66078877449036,0.0036262162029743195,0.0,0.0003221535589545965,1763260329.8360007,0.48174333572387695,0.00015714285837020725,1097.0,238208,0.002474367618560791,,-0.002394378185272217
2514,9.434390813112259e-05,,245.33213257789612,-0.0017525861039757729,0.0,221.73199462890625,1763260330.5073445,0.5542259812355042,0.00015668202831875533,1097.0,238976,1.430511474609375e-06,,0.0021524280309677124
2515,5.955062806606293e-05,,245.4433958530426,0.001114923506975174,0.0,0.0032698693685233593,1763260330.6186078,0.5443878769874573,0.00015660522331018,1097.0,239104,-0.04517793655395508,,-0.0005756281316280365
2520,7.006432861089706e-05,,245.92375588417053,0.0019730878993868828,0.0,0.0035702218301594257,1763260331.0989678,0.5109605193138123,0.00015629800327587873,1097.0,239616,0.34858238697052,,-0.0021070316433906555
2533,0.00013672932982444763,,247.0722141265869,-0.0023624785244464874,0.0,379.5731506347656,1763260332.247426,0.5315235257148743,0.00015552995319012552,1097.0,240896,4.6312808990478516e-05,,-0.0046508703380823135
2540,0.0003648437559604645,,247.7689847946167,-0.0009989198297262192,0.0,0.00028021627804264426,1763260332.9441967,0.4580206871032715,0.0001550691231386736,1097.0,241664,0.22683769464492798,,-0.0003072840627282858
2547,,500.0,248.35350227355957,,,,1763260333.5287142,,,,242385,,500.0,
2570,0.0005603069439530373,,250.50668215751648,-0.011328558437526226,0.0,0.00025086518144235015,1763260335.681894,0.4930744171142578,0.00015322580293286592,1098.0,244736,-0.02859938144683838,,-0.008539462462067604
2571,0.0002600559964776039,,250.61699867248535,0.0019359709694981575,0.0,0.00010306954209227115,1763260335.7922106,0.5554925799369812,0.0001531489979242906,1098.0,244864,0.5502408146858215,,-0.0009580105543136597
2576,0.0012481668964028358,,251.09677052497864,-0.002871445380151272,0.0,0.0003005737962666899,1763260336.2719824,0.4927459955215454,0.00015284177788998932,1098.0,245376,-1.3183872699737549,,0.0026995688676834106
2577,,500.0,251.10212588310242,,,,1763260336.2773378,,,,245385,,500.0,
2608,0.00013902131468057632,,253.94638395309448,0.001940152607858181,0.0,0.004046768415719271,1763260339.1215959,0.5546973347663879,0.0001509216526756063,1098.0,248576,0.29924649000167847,,-0.002165626734495163
2610,0.0003014989197254181,,254.2001793384552,-0.005347520112991333,0.0,0.00014199742872733623,1763260339.3753912,0.5874719023704529,0.00015076804265845567,1098.0,248832,-0.36815083026885986,,-0.0016588233411312103
2630,0.0006855111569166183,,256.00718808174133,-0.0019584130495786667,0.0,0.00012061625602655113,1763260341.1824,0.605391263961792,0.00014953917707316577,1098.0,250880,-0.024634480476379395,,-0.00485505536198616
2636,0.00017859973013401031,,256.49210476875305,0.002476874738931656,0.0,682.0480346679688,1763260341.6673167,0.5709015727043152,0.0001492319570388645,1098.0,251392,6.4373016357421875e-06,,-0.002812666818499565
2646,0.00012983009219169617,,257.413925409317,0.0003996416926383972,0.0,459.1549987792969,1763260342.5891373,0.5544413924217224,0.00014861751697026193,1098.0,252416,2.485513687133789e-05,,0.002752888947725296
2647,0.0002471432089805603,,257.52527499198914,0.0007782895117998123,0.0,0.003906799480319023,1763260342.700487,0.5692987442016602,0.0001485407119616866,1098.0,252544,0.03651630878448486,,0.0023330915719270706
2648,0.00020763743668794632,,257.63640117645264,0.0015256283804774284,0.0,0.00018919253489002585,1763260342.811613,0.5489472150802612,0.0001484639069531113,1098.0,252672,0.03495687246322632,,0.0025560762733221054
2668,0.0006727436557412148,,259.50539469718933,0.0025104591622948647,0.0,0.00028051299159415066,1763260344.6806066,0.5926352143287659,0.00014723502681590617,1098.0,254720,0.0079270601272583,,-0.005480822175741196
2673,0.00020619481801986694,,259.9473533630371,-0.0027711521834135056,0.0,0.00019928616529796273,1763260345.1225653,0.616256594657898,0.00014692780678160489,1098.0,255232,0.13402247428894043,,0.002306520938873291
2683,0.0012725526466965675,,260.865026473999,0.013602356426417828,0.001953125,0.00016924101510085166,1763260346.0402384,0.5976790189743042,0.00014631336671300232,1098.0,256256,-0.09382128715515137,,-0.005429096054285765
2687,0.0009583234786987305,,261.1967308521271,-0.014286773279309273,0.0,0.00020372247672639787,1763260346.3719428,0.549428403377533,0.00014608295168727636,1098.0,256640,-0.3834109306335449,,-0.0002546235918998718
2689,,500.0,261.38276052474976,,,,1763260346.5579724,,,,256885,,500.0,
2692,0.00015365611761808395,,261.6774444580078,-0.002829235978424549,0.0,0.00014196164556778967,1763260346.8526564,0.5428236126899719,0.00014577573165297508,1098.0,257152,0.04789149761199951,,-0.005468055605888367
2732,0.00015298742800951004,,265.3370590209961,0.004856075160205364,0.0,0.0001958568172995001,1763260350.512271,0.5546879768371582,0.00014331797137856483,1099.0,261248,0.041882336139678955,,-0.008628686890006065
2752,0.00021377578377723694,,267.187931060791,-0.003459746018052101,0.0,0.00015298720973078161,1763260352.363143,0.5722017288208008,0.0001420890912413597,1099.0,263296,-0.5149853229522705,,-0.002980900928378105
2757,3.593228757381439e-05,,267.67152190208435,-5.083903670310974e-05,0.0,0.00013635253708343953,1763260352.8467338,0.5567719340324402,0.00014178187120705843,1099.0,263808,-0.5171190500259399,,-0.0004672519862651825
2772,0.0003607245162129402,,269.04160594940186,-0.001349317841231823,0.0,0.00011536760575836524,1763260354.2168179,0.5468564033508301,0.0001408602111041546,1099.0,265344,-0.1153479814529419,,-0.008294429630041122
2782,7.026735693216324e-05,,270.0265612602234,0.0013159280642867088,0.0,0.00012948180665262043,1763260355.2017732,0.5851302742958069,0.00014024577103555202,1098.0,266368,-0.32079923152923584,,0.00298461876809597
2783,,500.0,270.03356409072876,,,,1763260355.208776,,,,266385,,500.0,
2793,8.606445044279099e-05,,270.9556896686554,-0.0006170766428112984,0.0,582.9190063476562,1763260356.1309016,0.5158902406692505,0.00013963133096694946,1098.0,267392,3.0994415283203125e-05,,-0.0046232715249061584
2824,0.00012058112770318985,,273.7063386440277,-0.002186778001487255,0.0,321.5280456542969,1763260358.8815506,0.603568971157074,0.000137788025313057,1099.0,270464,-2.276897430419922e-05,,-0.002222927287220955
2843,0.00020537152886390686,,275.44429540634155,0.009109089151024818,0.0,329.9598388671875,1763260360.6195073,0.5663491487503052,0.0001366359501844272,1099.0,272384,1.9431114196777344e-05,,0.0017034634947776794
2857,,500.0,276.7262706756592,,,,1763260361.9014826,,,,273868,,500.0,
2882,,500.0,278.99919033050537,,,,1763260364.1744022,,,,276368,,500.0,
2890,0.00011821743100881577,,279.8027241230011,0.003658636473119259,0.0,0.00017488982120994478,1763260364.977936,0.5941294431686401,0.00013371735985856503,1099.0,277248,-1.0389890670776367,,-0.0008397111669182777
2911,,500.0,281.6762230396271,,,,1763260366.851435,,,,279368,,500.0,
2935,0.00036949943751096725,,283.9399814605713,-0.0016925213858485222,0.0,0.0002279280306538567,1763260369.1151934,0.5140790343284607,0.0001309523795498535,1099.0,281856,-0.5603550672531128,,-0.00206669420003891
2949,,500.0,285.2344994544983,,,,1763260370.4097114,,,,283368,,500.0,
2960,6.789807230234146e-05,,286.2341408729553,0.0013509811833500862,0.0,432.3341064453125,1763260371.4093528,0.5668017864227295,0.0001294162793783471,1099.0,284416,3.594160079956055e-05,,-0.0015717819333076477
2975,,38.0,287.5816330909729,,,,1763260372.756845,,,,285906,,38.0,
2989,0.0001064985990524292,,288.7155520915985,-0.0008622612804174423,0.0,0.0010370701784268022,1763260373.890764,0.5691303014755249,0.00012780337419826537,1099.0,287104,-0.40104782581329346,,0.00412677600979805
2997,9.453482925891876e-05,,289.39610052108765,0.001417430117726326,0.0,201.2782745361328,1763260374.5713124,0.5651358962059021,0.00012734254414681345,1099.0,287872,2.968311309814453e-05,,-0.001065760850906372
3011,0.00021773763000965118,,290.6991651058197,-0.0006188619881868362,0.0,0.00024450686760246754,1763260375.874377,0.5552663803100586,0.00012649768905248493,1099.0,289280,-0.08166348934173584,,-0.004868313670158386
3051,0.0003492962568998337,,294.3051564693451,1.794472336769104e-05,0.0,0.004349876660853624,1763260379.4803684,0.4593680500984192,0.00012411674833856523,1099.0,293248,-0.00011777877807617188,,-0.007135556545108557
3053,0.00026409048587083817,,294.5271348953247,0.0004306631162762642,0.0,0.00010442094935569912,1763260379.7023468,0.5246943235397339,0.0001239631383214146,1099.0,293504,-0.24806606769561768,,-0.0030651912093162537
3066,0.00020307209342718124,,295.69549226760864,-0.0005000298842787743,0.0,0.003322469536215067,1763260380.8707042,0.6102286577224731,0.0001231950882356614,1099.0,294784,0.2388426661491394,,0.0031424425542354584
3070,2.69375741481781e-05,,296.05195689201355,0.001867378130555153,0.0,436.765625,1763260381.2271688,0.6144342422485352,0.00012296467320993543,1099.0,295168,4.57763671875e-05,,-0.0014242753386497498
3083,0.0005019064992666245,,297.31144070625305,-0.004199296236038208,0.0,0.0001975292689166963,1763260382.4866526,0.5937848091125488,0.0001221198181156069,1099.0,296576,-0.21489310264587402,,-0.007758006453514099
3098,0.0007587308064103127,,298.6838536262512,-0.00320510845631361,0.0,0.00030310353031381965,1763260383.8590655,0.5591030716896057,0.00012119815801270306,1099.0,298112,-0.4506610631942749,,-0.010204153135418892
3103,5.908869206905365e-05,500.0,299.1666576862335,-0.003519095480442047,0.0,534.0089111328125,1763260384.3418696,0.5140827894210815,0.00012089093797840178,1099.0,298624,0.0002377629280090332,500.0,-0.00167001411318779
3127,,500.0,301.3691990375519,,,,1763260386.544411,,,,301124,,500.0,
3129,0.00021308474242687225,,301.5688464641571,0.0018867850303649902,0.0,0.002662243554368615,1763260386.7440584,0.4889019727706909,0.00011927803279832006,1099.0,301312,-1.7405662536621094,,-0.002201572060585022
3141,0.00023007672280073166,,302.70680570602417,-0.001468460075557232,0.0,0.00013748774654231966,1763260387.8820176,0.5427741408348083,0.00011850998271256685,1100.0,302592,0.10339200496673584,,-0.002476118505001068
3143,2.0780600607395172e-05,,302.81897163391113,-0.0017422372475266457,0.0,643.9857788085938,1763260387.9941835,0.5881055593490601,0.00011843317770399153,1100.0,302720,7.987022399902344e-06,,0.0002092793583869934
3146,2.5282613933086395e-05,,303.17919850349426,0.002347889356315136,0.0,0.00013060227502137423,1763260388.3544104,0.5888471007347107,0.00011820276267826557,1099.0,303104,-0.0994337797164917,,-0.00030126795172691345
3161,,500.0,304.4777488708496,,,,1763260389.6529608,,,,304624,,500.0,
3170,3.831367939710617e-05,,305.3625626564026,-0.0011871112510561943,0.0,0.00016674210201017559,1763260390.5377746,0.5642358064651489,0.0001167434747912921,1100.0,305536,-0.07571792602539062,,0.0016370415687561035
3183,3.884360194206238e-05,,306.5042817592621,-0.002065671607851982,0.0,0.0034022119361907244,1763260391.6794937,0.5568013191223145,0.0001159754247055389,1100.0,306816,-0.10477805137634277,,0.0003906562924385071
3188,0.00022451207041740417,,306.9467771053314,-0.004867285490036011,0.0,0.0032408582046628,1763260392.121989,0.6181055307388306,0.00011566820467123762,1100.0,307328,-0.39808881282806396,,0.0024520903825759888
3217,1.9091181457042694e-05,,309.5960397720337,-0.0008070329204201698,0.0,0.00017249758820980787,1763260394.7712517,0.5713465213775635,0.00011390168947400525,1100.0,310272,-0.007441520690917969,,6.687268614768982e-05
3224,8.419342339038849e-05,,310.15287232398987,-0.0004301518201828003,0.0,436.134033203125,1763260395.3280842,0.5087203979492188,0.00011351766443112865,1100.0,310912,0.0003860592842102051,,-0.0016419179737567902
3247,0.0003330083563923836,,312.3465344905853,-0.006364435888826847,0.0,0.00014042809198144823,1763260397.5217464,0.5620355606079102,0.00011205836926819757,1100.0,313344,0.2891908288002014,,-0.0023440252989530563
3250,6.683636456727982e-05,,312.60072350502014,-0.000974203459918499,0.0,0.00323269865475595,1763260397.7759354,0.5341877937316895,0.00011190475925104693,1100.0,313600,-0.17114877700805664,,0.0039987266063690186
3252,0.00017088279128074646,,312.8200807571411,0.004575250670313835,0.0,0.00019997531489934772,1763260397.9952927,0.5429614782333374,0.00011175114923389629,1100.0,313856,0.007086575031280518,,-0.003669995814561844
3255,5.982816219329834e-06,,313.04304099082947,-9.359605610370636e-05,0.0,0.0027641025371849537,1763260398.218253,0.5700995922088623,0.00011159753921674564,1100.0,314112,-0.22844374179840088,,-0.00010901689529418945
3259,0.0001065228134393692,,313.37648606300354,-0.00023667886853218079,0.0,139.0518798828125,1763260398.551698,0.5490093231201172,0.00011136712419101968,1100.0,314496,-1.0251998901367188e-05,,0.002351032570004463
