global_step,losses/policy_loss,losses/entropy,losses/approx_kl,losses/clipfrac,_timestamp,charts/SPS,losses/explained_variance,losses/value_loss,charts/episodic_return,losses/old_approx_kl,_runtime,_step,charts/learning_rate,charts/episodic_length
161152,-0.02234629914164543,0.4965287446975708,0.0027791960164904594,0.0,1763260416.4292994,542.0,-0.5054211616516113,0.00015506046474911273,,-0.00716040376573801,325.9487874507904,1754,0.00020337941532488912,
162176,0.0011064223945140839,0.48444855213165283,3.709085285663605e-05,0.0,1763260417.6511524,543.0,0.00012761354446411133,365.83355712890625,,-0.0006992891430854797,327.1706404685974,1765,0.00020276497525628656,
162560,-0.013417653739452362,0.538382351398468,0.0014264164492487907,0.001953125,1763260418.0502853,544.0,-0.16131997108459473,0.0001296985719818622,,-0.007021055556833744,327.56977343559265,1768,0.0002025345602305606,
163456,-0.006197318434715271,0.5288938879966736,0.0005135852843523026,0.0,1763260419.0613828,545.0,0.1529836654663086,0.000507547112647444,,-0.0026457812637090683,328.5808708667755,1777,0.00020199692517053336,
167667,,,,,1763260423.646915,,,,500.0,,333.16640305519104,1818,,500.0
168167,,,,,1763260424.1975508,,,,500.0,,333.7170388698578,1823,,500.0
171008,-0.0030596256256103516,0.5287131071090698,0.0004239315167069435,0.0,1763260429.0832365,552.0,0.2067866325378418,0.0003765088622458279,,-0.006374257616698742,338.60272455215454,1851,0.0001974654442165047,
171520,-0.005533456802368164,0.5156635642051697,0.001071820966899395,0.0,1763260430.035961,552.0,0.148101806640625,0.00036057119723409414,,-0.006079687736928463,339.55544900894165,1856,0.0001971582241822034,
172672,0.001118253916501999,0.5436567664146423,0.00027952250093221664,0.0,1763260432.1115408,552.0,-0.2057170867919922,0.0039113243110477924,,0.001345817930996418,341.63102889060974,1868,0.00019646697910502553,
173184,-0.0001642182469367981,0.5226739048957825,0.0007403939962387085,0.0,1763260433.0801935,552.0,-0.5641236305236816,0.003866625716909766,,0.0012947805225849152,342.59968161582947,1873,0.00019615975907072425,
173568,-0.004321509040892124,0.5922630429267883,0.0012684790417551994,0.0,1763260433.8080537,552.0,-1.2164394855499268,0.00642799586057663,,0.012784709222614765,343.3275418281555,1877,0.0001959293440449983,
174464,0.002008724957704544,0.5570136308670044,4.349276423454285e-05,0.0,1763260435.4049318,552.0,6.556510925292969e-06,389.8551940917969,,0.0009193718433380127,344.92441987991333,1886,0.00019539170898497105,
175439,,,,,1763260436.4671755,,,,500.0,,345.9866635799408,1895,,500.0
176256,0.0005937293171882629,0.5701110363006592,0.000132780522108078,0.0,1763260437.4628742,554.0,-0.5296972990036011,0.00044077704660594463,,-0.0029828380793333054,346.9823622703552,1903,0.00019431643886491656,
176512,-0.004546735435724258,0.5712456703186035,0.0005097854882478714,0.0,1763260437.779583,554.0,-0.00022983551025390625,634.648681640625,,-0.001964125782251358,347.2990710735321,1906,0.00019416282884776592,
177792,-0.007539384067058563,0.5491605997085571,0.0006536561995744705,0.0,1763260439.2539294,555.0,-0.28254830837249756,0.0005358104826882482,,0.0016829725354909897,348.77341747283936,1918,0.00019339477876201272,
177939,,,,,1763260439.4286768,,,,500.0,,348.94816493988037,1920,,500.0
180480,-0.0032181739807128906,0.45343083143234253,0.0010759644210338593,0.0,1763260443.5934434,556.0,-0.0004845857620239258,632.8975830078125,,-0.0066179074347019196,353.11293148994446,1945,0.000191781873581931,
181888,-0.007419891655445099,0.5122129321098328,0.0015894686803221703,0.001953125,1763260446.1368482,556.0,-0.009515881538391113,0.000191602943232283,,0.005691624246537685,355.65633630752563,1959,0.00019093701848760247,
183296,-6.609410047531128e-05,0.5618220567703247,0.00043172575533390045,0.0,1763260448.6879015,556.0,-0.05395495891571045,0.0004506967088673264,,0.00545138493180275,358.2073895931244,1973,0.00019009216339327395,
184484,,,,,1763260450.9161363,,,,500.0,,360.4356243610382,1985,,500.0
185088,0.002962399274110794,0.5614705681800842,0.0004455931484699249,0.0,1763260452.1812196,556.0,-0.00013625621795654297,289.6147766113281,,0.00824163481593132,361.7007076740265,1991,0.00018901689327321947,
186368,-0.00510820746421814,0.540037214756012,0.0031336313113570213,0.00390625,1763260454.4518175,556.0,-0.006747603416442871,0.00024358062364626676,,-0.02219942770898342,363.9713056087494,2002,0.00018824884318746626,
186880,9.841471910476685e-05,0.5778563022613525,0.0008423049002885818,0.0,1763260455.3875875,556.0,0.043960750102996826,0.00016627830336801708,,-0.006346838548779488,364.90707564353943,2007,0.00018794162315316498,
187776,0.0011655986309051514,0.5509838461875916,0.0017836615443229675,0.0,1763260457.1534297,556.0,0.08140712976455688,0.00029683212051168084,,-0.0024561546742916107,366.672917842865,2016,0.00018740398809313774,
188032,-0.002038426697254181,0.6007433533668518,0.0002823108807206154,0.0,1763260457.6822438,555.0,-7.164478302001953e-05,453.3456115722656,,-0.005901743657886982,367.2017319202423,2019,0.0001872503780759871,
188544,-0.008845537900924683,0.5786754488945007,0.0009550657123327255,0.0,1763260458.548155,555.0,-1.1682510375976562e-05,547.35546875,,0.010332725942134857,368.0676431655884,2024,0.00018694315804168582,
188800,-0.0033555924892425537,0.5900282859802246,5.745794624090195e-05,0.0,1763260459.01025,555.0,0.037037193775177,0.0036985445767641068,,-0.0002144714817404747,368.5297381877899,2027,0.00018678954802453518,
189054,,,,,1763260459.2758887,,,,413.0,,368.7953767776489,2029,,413.0
189554,,,,,1763260459.8728757,,,,500.0,,369.3923637866974,2034,,500.0
190592,0.0008070096373558044,0.6183892488479614,0.00025975145399570465,0.0,1763260461.1458046,557.0,0.00019788742065429688,528.3320922851562,,-0.0018873997032642365,370.66529273986816,2045,0.00018571429245639592,
191114,,,,,1763260461.746006,,,,60.0,,371.2654941082001,2051,,60.0
191232,0.0006798505783081055,0.5011518001556396,3.8001686334609985e-05,0.0,1763260461.899449,558.0,-5.4717063903808594e-05,546.3783569335938,,0.0011006351560354233,371.4189372062683,2052,0.00018533026741351932,
193114,,,,,1763260463.8906412,,,,500.0,,373.41012930870056,2070,,500.0
193664,0.0031528109684586525,0.5632119178771973,0.0001288698986172676,0.0,1763260464.6199956,561.0,0.00012159347534179688,277.42132568359375,,8.429866284132004e-05,374.13948369026184,2076,0.00018387097225058824,
195448,,,,,1763260466.4821517,,,,500.0,,376.00163984298706,2093,,500.0
195456,0.003202289342880249,0.5312726497650146,0.00041333120316267014,0.0,1763260466.5757906,563.0,-0.0001659393310546875,698.0831298828125,,-0.00597031693905592,376.0952787399292,2094,0.00018279570213053375,
197888,-0.00519774854183197,0.5776894092559814,0.0006756242364645004,0.0,1763260469.2562728,565.0,-0.044155001640319824,0.00010781670425785705,,0.0001675095409154892,378.77576088905334,2117,0.00018133640696760267,
200192,-6.318092346191406e-06,0.5672259330749512,0.00014049280434846878,0.0,1763260471.8578641,568.0,-0.000164031982421875,457.005126953125,,0.004389879293739796,381.3773522377014,2141,0.0001799539168132469,
200704,-0.0023008212447166443,0.5443321466445923,6.585102528333664e-05,0.0,1763260472.3902738,568.0,-0.00015926361083984375,449.0105895996094,,0.00011875759810209274,381.90976190567017,2146,0.00017964669677894562,
200832,-0.0005005374550819397,0.6122201681137085,0.00013364478945732117,0.0,1763260472.5359712,568.0,-0.16347527503967285,0.003355189226567745,,-0.006206696853041649,382.05545926094055,2147,0.0001795698917703703,
200960,-0.013124100863933563,0.5353160500526428,0.001104520633816719,0.0,1763260472.659355,568.0,0.12470215559005737,0.00035494452458806336,,0.006917115300893784,382.1788430213928,2148,0.00017949308676179498,
201601,,,,,1763260473.401743,,,,500.0,,382.92123103141785,2155,,500.0
203392,0.0024390826001763344,0.5437953472137451,0.0004200907424092293,0.0,1763260475.3581092,571.0,-0.29588496685028076,9.491931996308267e-05,,-0.0020824307575821877,384.87759733200073,2172,0.0001780337915988639,
204672,-0.0030197501182556152,0.5311391949653625,0.00010479893535375595,0.0,1763260476.7506688,572.0,-2.8133392333984375e-05,349.49420166015625,,0.0046771494671702385,386.27015686035156,2185,0.0001772657415131107,
205440,-0.00869295746088028,0.5625255107879639,0.0003916863352060318,0.0,1763260477.5717413,573.0,0.017414987087249756,0.0002795447362586856,,0.004345731809735298,387.09122943878174,2192,0.00017680491146165878,
206080,0.0022978931665420532,0.49160775542259216,0.0009782128036022186,0.0,1763260478.2869983,574.0,-0.43289923667907715,0.00019252303172834218,,-0.015232469886541367,387.8064863681793,2198,0.00017642088641878217,
206101,,,,,1763260478.3151782,,,,500.0,,387.83466625213623,2199,,500.0
207360,-0.00599445216357708,0.5810472965240479,0.0002459324896335602,0.0,1763260479.7124968,575.0,-0.3148488998413086,0.00025229694438166916,,0.0033299382776021957,389.2319848537445,2211,0.00017565283633302897,
207616,-0.0009303763508796692,0.5154259204864502,0.0006888750940561295,0.001953125,1763260480.007213,575.0,-0.0005680322647094727,326.4615173339844,,-0.008977657184004784,389.5267012119293,2214,0.00017549922631587833,
208256,-0.0016312897205352783,0.5597043037414551,5.334988236427307e-05,0.0,1763260480.7161634,576.0,-0.4214754104614258,0.002587498165667057,,0.0034134741872549057,390.2356514930725,2220,0.00017511520127300173,
208601,,,,,1763260481.0387928,,,,500.0,,390.5582809448242,2223,,500.0
208768,-0.0029901862144470215,0.520957887172699,0.00024974439293146133,0.0,1763260481.3086896,576.0,0.16116154193878174,0.005034515168517828,,-0.0005233762785792351,390.828177690506,2225,0.00017480798123870045,
208896,-0.0028606820851564407,0.5162814855575562,0.00010982528328895569,0.0,1763260481.4275098,577.0,-1.0758075714111328,0.0003486083878669888,,0.0019834004342556,390.94699788093567,2226,0.00017473117623012513,
209024,-0.006287414580583572,0.5811085104942322,0.00019683130085468292,0.0,1763260481.560008,577.0,-0.14293861389160156,9.825269808061421e-05,,0.002080366015434265,391.0794961452484,2227,0.0001746543712215498,
209408,-0.008007332682609558,0.5165008902549744,0.001030178740620613,0.0,1763260482.0083494,577.0,0.25062471628189087,0.0003196772886440158,,0.013676661998033524,391.5278375148773,2231,0.00017442395619582385,
209792,-0.0005169734358787537,0.5445997714996338,5.7676807045936584e-06,0.0,1763260482.4633095,577.0,-0.29378604888916016,0.0044818464666605,,0.0007955105975270271,391.98279762268066,2235,0.0001741935411700979,
210432,0.002871987409889698,0.5357381701469421,0.001676415093243122,0.0,1763260483.159255,578.0,-0.11050903797149658,0.0002067096356768161,,0.005259259603917599,392.6787431240082,2241,0.00017380953067913651,
211101,,,,,1763260483.8995497,,,,500.0,,393.4190378189087,2248,,500.0
211328,-0.003726385533809662,0.5847181677818298,0.0004509417340159416,0.0,1763260484.1385026,579.0,-0.11793172359466553,0.0035734744742512703,,-0.0028435224667191505,393.657990694046,2250,0.00017327189561910927,
211601,,,,,1763260484.4052289,,,,500.0,,393.9247169494629,2253,,500.0
213601,,,,,1763260486.7257795,,,,500.0,,396.2452676296234,2272,,500.0
214400,0.002502351999282837,0.5395005941390991,0.0003387061879038811,0.0,1763260487.700515,582.0,-0.23455560207366943,0.00013783416943624616,,0.00045725423842668533,397.22000312805176,2280,0.0001714285754133016,
215936,-0.0038227736949920654,0.5717685222625732,0.0002899477258324623,0.0,1763260489.377559,583.0,-0.0026667118072509766,0.00025552045553922653,,0.008950821124017239,398.8970470428467,2295,0.00017050691531039774,
216192,-0.0034363195300102234,0.5239492654800415,0.0006040167063474655,0.0,1763260489.681873,583.0,0.00015294551849365234,424.48785400390625,,-0.01118495874106884,399.2013611793518,2298,0.0001703533052932471,
217472,-0.007585503160953522,0.568324625492096,0.0007876008749008179,0.0,1763260491.5406516,584.0,-0.12055671215057373,0.0001266358158318326,,-0.0023304615169763565,401.0601396560669,2310,0.0001695852552074939,
217601,,,,,1763260491.7912004,,,,500.0,,401.310688495636,2312,,500.0
218240,-0.0019079521298408508,0.5607596635818481,0.0001172209158539772,0.0,1763260492.811984,584.0,-0.3735384941101074,0.0029749921523034573,,0.0023530134931206703,402.331472158432,2318,0.00016912442515604198,
218624,-0.0012959754094481468,0.595526397228241,0.00018884055316448212,0.0,1763260493.4095697,584.0,5.227327346801758e-05,627.9876098632812,,-0.0018297787755727768,402.9290578365326,2322,0.00016889401013031602,
218880,0.001251719892024994,0.5326076745986938,0.0009981468319892883,0.005859375,1763260493.668478,584.0,-0.2294403314590454,0.00020949456666130573,,0.0019339770078659058,403.18796610832214,2324,0.00016874040011316538,
219392,-0.0016160644590854645,0.5701915621757507,0.0007981322705745697,0.0,1763260494.2567377,585.0,0.034171879291534424,0.00030314287869259715,,0.0040262602269649506,403.7762258052826,2329,0.0001684331800788641,
220416,-0.00037697702646255493,0.5999948978424072,0.00010562874376773834,0.0,1763260495.7854486,585.0,-0.07071042060852051,0.00021590573305729777,,0.002059953287243843,405.30493664741516,2339,0.00016781874001026154,
220800,-0.015683814883232117,0.609523355960846,0.0005430839955806732,0.0,1763260496.4311774,585.0,0.026493489742279053,0.005097830202430487,,0.004406634718179703,405.950665473938,2343,0.00016758832498453557,
221312,0.00334918312728405,0.5367509126663208,0.00017984583973884583,0.0,1763260497.2311196,585.0,-0.5164918899536133,0.0037507289089262486,,0.0023025032132864,406.75060772895813,2348,0.0001672811049502343,
221952,0.001340426504611969,0.5618381500244141,0.00027020741254091263,0.0,1763260498.3198078,585.0,-0.015796899795532227,0.00039310986176133156,,-3.5225413739681244e-05,407.8392958641052,2354,0.0001668970799073577,
222848,-0.008038543164730072,0.5465998649597168,0.0005735568702220917,0.0,1763260499.4933693,586.0,0.04685693979263306,0.004132350441068411,,0.00011872127652168274,409.0128574371338,2363,0.00016635944484733045,
225408,0.0035072583705186844,0.6131888628005981,0.00017371773719787598,0.0,1763260502.31743,588.0,-6.198883056640625e-05,384.3367614746094,,0.0018798336386680603,411.83691811561584,2389,0.00016482334467582405,
225920,0.0002041161060333252,0.6008316278457642,0.00015275739133358002,0.0,1763260502.9188213,589.0,-2.4318695068359375e-05,377.2496337890625,,0.0015385504812002182,412.43830943107605,2394,0.00016451612464152277,
227456,-0.000622287392616272,0.6049882173538208,0.00012320373207330704,0.0,1763260504.569023,590.0,0.06329095363616943,0.0037425572518259287,,0.0019589224830269814,414.0885109901428,2409,0.00016359446453861892,
229120,-0.0058233290910720825,0.5580230355262756,0.0007540062069892883,0.0,1763260506.3557484,592.0,-0.3619316816329956,0.005622860975563526,,-0.004992552101612091,415.87523651123047,2426,0.00016259599942713976,
229504,-0.002375531941652298,0.6334838271141052,0.00017190631479024887,0.0,1763260506.732944,592.0,-6.67572021484375e-05,737.8729858398438,,-0.0029405513778328896,416.2524321079254,2430,0.0001623655844014138,
231424,-0.0018317662179470062,0.5303216576576233,0.00016026664525270462,0.0,1763260508.7120492,594.0,-0.307236909866333,0.004191542509943247,,0.0018837517127394676,418.23153734207153,2449,0.00016121352382469922,
233088,-0.022344112396240234,0.5840407013893127,0.00168544240295887,0.0,1763260510.5063298,596.0,-0.2606412172317505,0.0001905395183712244,,0.006129756569862366,420.02581787109375,2465,0.00016021505871322006,
235689,,,,,1763260513.2641237,,,,500.0,,422.7836117744446,2491,,500.0
235904,0.000591084361076355,0.5928182601928711,6.019510328769684e-05,0.0,1763260513.521851,598.0,-0.17475175857543945,0.0031701705884188414,,0.002005951479077339,423.04133915901184,2493,0.00015852534852456301,
237189,,,,,1763260515.0011883,,,,500.0,,424.5206763744354,2506,,500.0
237952,-0.01230551302433014,0.6162604093551636,0.0005871020257472992,0.0,1763260515.8896728,600.0,3.4868717193603516e-05,621.3170166015625,,-0.0036799199879169464,425.40916085243225,2514,0.0001572964683873579,
238080,0.00019387155771255493,0.5629472732543945,0.00021053384989500046,0.0,1763260516.0205865,600.0,0.15224051475524902,0.004433788824826479,,0.00433927308768034,425.5400745868683,2515,0.00015721966337878257,
238592,0.0004469994455575943,0.6142048239707947,0.00017999112606048584,0.0,1763260516.5696695,600.0,0.07714354991912842,0.004614031873643398,,-0.0037373118102550507,426.08915758132935,2520,0.0001569124433444813,
239924,,,,,1763260517.930445,,,,500.0,,427.449933052063,2533,,500.0
240640,-0.014088816940784454,0.6073459982872009,0.0008749254047870636,0.0,1763260518.7409573,602.0,-0.45597612857818604,0.0025521344505250454,,-0.0134881641715765,428.260445356369,2540,0.00015568356320727617,
241408,0.0066199954599142075,0.5059110522270203,0.0024699894711375237,0.001953125,1763260519.500632,603.0,0.5415023565292358,0.00021132000256329775,,0.010954017750918865,429.0201201438904,2547,0.00015522273315582424,
243712,0.009008519351482391,0.5311852693557739,0.00025846995413303375,0.0,1763260521.9511158,605.0,0.3283473253250122,7.811368413968012e-05,,0.0014862138777971268,431.4706039428711,2570,0.00015384024300146848,
243840,-0.0022952407598495483,0.5122892260551453,0.0001586833968758583,0.0,1763260522.0787818,605.0,-0.5345038175582886,0.00024198774190153927,,-0.00409198272973299,431.5982699394226,2571,0.00015376343799289316,
244352,-0.005949985235929489,0.5215128064155579,0.0018741628155112267,0.005859375,1763260522.6277623,606.0,0.28131693601608276,0.00013333953393157572,,0.005818367935717106,432.14725041389465,2576,0.00015345621795859188,
244424,,,,,1763260522.6533232,,,,500.0,,432.17281126976013,2577,,500.0
247680,0.0002787783741950989,0.5381162762641907,8.53314995765686e-05,0.0,1763260526.124503,609.0,-0.02645277976989746,0.0003063480253331363,,-0.0008798111230134964,435.64399099349976,2608,0.00015145928773563355,
247924,,,,,1763260526.301426,,,,500.0,,435.8209140300751,2610,,500.0
249924,,,,,1763260528.4590611,,,,500.0,,437.97854924201965,2630,,500.0
250496,0.00024382583796977997,0.571578860282898,3.9361417293548584e-05,0.0,1763260529.1012063,611.0,0.0001246333122253418,607.388916015625,,-0.00033284351229667664,438.62069439888,2636,0.00014976959209889174,
251520,-0.003604406490921974,0.5566607713699341,0.00010771118104457855,0.0,1763260530.042833,612.0,-5.173683166503906e-05,350.10015869140625,,-0.00030305422842502594,439.5623211860657,2646,0.00014915515203028917,
251648,-0.005699440836906433,0.6066198945045471,0.00036230403929948807,0.0,1763260530.1649957,612.0,-0.17100346088409424,0.002779492177069187,,-0.002750552259385586,439.6844837665558,2647,0.00014907834702171385,
251776,0.00040695443749427795,0.6097676753997803,0.0005442015826702118,0.0,1763260530.2900212,612.0,-0.14799630641937256,0.0001276895054616034,,0.006744103506207466,439.80950927734375,2648,0.00014900154201313853,
253824,0.004032820463180542,0.574820876121521,0.0003518369048833847,0.0,1763260532.5010962,614.0,-0.06104481220245361,0.00011744059884222224,,0.005116473883390427,442.0205843448639,2668,0.0001477726618759334,
254336,0.001907847821712494,0.5601281523704529,0.00015708338469266891,0.0,1763260533.0739086,614.0,-0.3032892942428589,0.00015224820526782423,,0.002916651777923107,442.59339666366577,2673,0.00014746544184163213,
255360,-0.004812706261873245,0.5612611174583435,0.0005785375833511353,0.0,1763260534.1732285,615.0,0.029225468635559082,0.00010198503878200427,,0.007095577195286751,443.69271659851074,2683,0.00014685100177302957,
255744,-0.004141602665185928,0.621295690536499,0.00027731992304325104,0.0,1763260534.5831325,616.0,0.10434716939926147,0.00022107767290435731,,0.0016750376671552658,444.10262060165405,2687,0.0001466205867473036,
255924,,,,,1763260534.7482321,,,,500.0,,444.26772022247314,2689,,500.0
256256,-0.0017613619565963745,0.4748920500278473,0.0009254207834601402,0.0,1763260535.138315,616.0,-0.29456472396850586,0.00022367345809470862,,-0.007988356985151768,444.65780305862427,2692,0.00014631336671300232,
260224,-0.012917897664010525,0.586033284664154,0.0006428472697734833,0.0,1763260539.3763082,619.0,-0.007053494453430176,0.00037581167998723686,,0.007278990000486374,448.8957962989807,2732,0.0001439324114471674,
262364,,,,,1763260541.571073,,,,500.0,,451.0905611515045,2752,,500.0
262864,,,,,1763260542.0938754,,,,500.0,,451.6133635044098,2757,,500.0
264364,,,,,1763260543.7252278,,,,500.0,,453.2447159290314,2772,,500.0
265364,,,,,1763260544.8145351,,,,500.0,,454.3340232372284,2782,,500.0
265472,-0.0003041587769985199,0.5757110118865967,2.119317650794983e-05,0.0,1763260544.9545028,623.0,1.1980533599853516e-05,303.70269775390625,,-0.0008254926651716232,454.4739909172058,2783,0.00014078340609557927,
266496,-0.00119008868932724,0.5790677666664124,0.0004468178376555443,0.0,1763260546.0758426,624.0,0.13627535104751587,0.0043537914752960205,,0.004301049746572971,455.59533071517944,2793,0.0001401689660269767,
269696,0.0014657024294137955,0.5898834466934204,5.854945629835129e-05,0.0,1763260549.5425768,627.0,-0.03735244274139404,0.00013362627942115068,,-0.0007885778322815895,459.06206488609314,2824,0.0001382488408125937,
271616,0.0009259283542633057,0.5451124906539917,5.42299821972847e-05,0.0,1763260551.5978925,628.0,0.1238892674446106,0.0012255298206582665,,-0.0011604493483901024,461.1173806190491,2843,0.00013709678023587912,
273024,-0.0044307708740234375,0.5611870288848877,0.00036665424704551697,0.0,1763260553.0153227,629.0,-0.06494450569152832,0.0033646943047642708,,-0.0003857724368572235,462.5348107814789,2857,0.0001362519251415506,
275584,-0.0052645765244960785,0.5410040020942688,0.00022330787032842636,0.0,1763260555.673349,631.0,0.048369765281677246,0.0033258674666285515,,0.0012897374108433723,465.1928369998932,2882,0.0001347158249700442,
276364,,,,,1763260556.5203211,,,,500.0,,466.03980922698975,2890,,500.0
278656,-0.002093888819217682,0.5651620626449585,0.0003060055896639824,0.0,1763260558.9542015,634.0,0.011677682399749756,0.00014826629194431007,,0.0012924699112772942,468.4736895561218,2911,0.0001328725047642365,
281088,0.005008546635508537,0.5830610990524292,0.0005339682102203369,0.0,1763260561.55536,635.0,-0.09141504764556885,0.00019890764087904245,,0.017442611977458,471.0748481750488,2935,0.00013141320960130543,
282496,-0.005927689373493195,0.5460264086723328,0.00017796549946069717,0.0,1763260563.1036808,636.0,0.1075291633605957,0.00015301574603654444,,0.0036972565576434135,472.6231689453125,2949,0.0001305683545069769,
283648,-0.001912832260131836,0.5707532167434692,0.00014775432646274567,0.0,1763260564.2969332,637.0,-0.24636173248291016,0.0001887896505650133,,-0.0029291193932294846,473.8164212703705,2960,0.00012987710942979902,
285184,-0.020618785172700882,0.5709221363067627,0.0018582800403237343,0.0,1763260565.9305875,638.0,-0.0632791519165039,0.0002114849485224113,,-0.007377074100077152,475.4500756263733,2975,0.00012895544932689518,
286464,3.8642436265945435e-05,0.5209451913833618,0.0001079365611076355,0.0,1763260567.267323,639.0,0.008936285972595215,0.006481444463133812,,-0.002658544108271599,476.78681111335754,2989,0.00012818739924114197,
287313,,,,,1763260568.0835593,,,,500.0,,477.60304737091064,2997,,500.0
288768,-0.0034255944192409515,0.5627861618995667,6.545521318912506e-05,0.0,1763260569.6049054,641.0,-0.016617178916931152,0.0001149981253547594,,0.0014231856912374496,479.12439346313477,3011,0.0001268049090867862,
292736,-0.0019237175583839417,0.583160936832428,9.993743151426315e-05,0.0,1763260573.603602,644.0,-0.2253561019897461,0.0033458960242569447,,0.0017988206818699837,483.1230900287628,3051,0.0001244239683728665,
292992,-0.0007026568055152893,0.5449246168136597,5.402602255344391e-06,0.0,1763260573.8287919,644.0,-0.6851675510406494,0.0002707228413783014,,-0.00047176796942949295,483.34827995300293,3053,0.00012427035835571587,
294272,-0.0008725672960281372,0.5777794718742371,0.00010672863572835922,0.0,1763260575.1298637,645.0,0.07018929719924927,0.003268724074587226,,0.00048084650188684464,484.64935183525085,3066,0.00012350230826996267,
294656,-0.0007741209119558334,0.5795038938522339,2.4895183742046356e-05,0.0,1763260575.493605,646.0,3.427267074584961e-05,269.2716064453125,,0.002426375634968281,485.01309299468994,3070,0.0001232718932442367,
296064,0.003197208046913147,0.49481168389320374,0.0002159643918275833,0.0,1763260576.7406237,647.0,-0.1639115810394287,0.00010426378139527515,,0.0034841038286685944,486.26011180877686,3083,0.00012242703814990819,
297575,,,,,1763260578.0793815,,,,500.0,,487.59886956214905,3098,,500.0
298075,,,,,1763260578.5532715,,,,500.0,,488.0727596282959,3103,,500.0
300544,0.0073050856590271,0.5401384234428406,0.0006405245512723923,0.0,1763260580.799407,651.0,0.09194552898406982,0.00014344128430821002,,-0.007131664082407951,490.31889510154724,3127,0.00011973886284977198,
300672,-0.0015098527073860168,0.5039589405059814,0.00020668469369411469,0.0,1763260580.9126089,651.0,-0.0002639293670654297,197.35586547851562,,0.005864767357707024,490.4320969581604,3129,0.00011966205784119666,
301952,-0.0023503899574279785,0.5707611441612244,0.0005890829488635063,0.0,1763260582.0700538,652.0,-0.04366958141326904,0.00010711857612477615,,0.002729482017457485,491.58954191207886,3141,0.00011889400775544345,
302080,0.001700282096862793,0.5755186080932617,5.895458161830902e-05,0.0,1763260582.1894624,652.0,-1.430511474609375e-06,601.506591796875,,-0.0002096332609653473,491.70895051956177,3143,0.00011881720274686813,
302464,-0.0033198855817317963,0.6059605479240417,0.00046893954277038574,0.0,1763260582.5303714,653.0,-0.05219542980194092,0.00018656178144738078,,-0.010646507143974304,492.0498595237732,3146,0.00011858678772114217,
304000,0.0010675210505723953,0.49552494287490845,0.0003730589523911476,0.0,1763260583.9537642,654.0,0.0011479854583740234,0.00018884407472796738,,0.0031679728999733925,493.47325229644775,3161,0.00011766512761823833,
304896,-0.0014090053737163544,0.5582837462425232,0.00014655478298664093,0.0,1763260584.804047,655.0,0.03286731243133545,0.00019684819562826306,,-0.002638908103108406,494.3235352039337,3170,0.00011712749255821109,
306176,0.010006073862314224,0.5945565700531006,0.000359097495675087,0.0,1763260585.9498534,656.0,6.008148193359375e-05,224.4562225341797,,-0.001662449911236763,495.46934151649475,3183,0.0001163594497484155,
306688,-0.0010772738605737686,0.5431904196739197,0.00034599006175994873,0.0,1763260586.3901749,656.0,5.239248275756836e-05,139.94540405273438,,-0.0005442239344120026,495.90966296195984,3188,0.00011605222971411422,
309632,0.006159067153930664,0.5578386783599854,0.0004817759618163109,0.0,1763260589.0361948,659.0,0.00015097856521606445,342.9291687011719,,-0.004386276938021183,498.55568289756775,3217,0.00011428571451688185,
310400,-0.009520407766103745,0.5851453542709351,0.00019696354866027832,0.0,1763260589.6967373,660.0,-0.02917647361755371,0.00021244492381811142,,0.0008528772741556168,499.2162253856659,3224,0.00011382488446542993,
312704,0.0004454422742128372,0.5873080492019653,0.0002867346629500389,0.0,1763260591.7512739,662.0,-0.12698662281036377,0.0024865507148206234,,-0.0022930437698960304,501.2707619667053,3247,0.00011244239431107417,
313029,,,,,1763260592.0262358,,,,500.0,,501.5457239151001,3250,,500.0
313216,-0.012377804145216942,0.5799499750137329,0.0006122738122940063,0.0,1763260592.2267065,662.0,0.14323914051055908,0.003136314684525132,,0.013788608834147453,501.74619460105896,3252,0.00011213517427677289,
313529,,,,,1763260592.4648829,,,,500.0,,501.98437094688416,3255,,500.0
313984,-0.005053021013736725,0.6020248532295227,0.00035521015524864197,0.0,1763260592.883449,663.0,-0.022450923919677734,0.00015290406008716673,,-0.001969052478671074,502.4029371738434,3259,0.00011167434422532097,
315264,-0.0024128668010234833,0.5727986097335815,0.000115957111120224,0.0,1763260594.0252652,664.0,-0.273878812789917,0.002808383898809552,,-0.0033748578280210495,503.5447533130646,3272,0.00011090630141552538,
315529,,,,,1763260594.2889519,,,,500.0,,503.8084399700165,3275,,500.0
315648,-0.0002424679696559906,0.5897862315177917,0.00011056661605834961,0.0,1763260594.395975,664.0,-2.086162567138672e-05,264.49420166015625,,-0.002135688439011574,503.9154632091522,3276,0.00011067588638979942,
317696,-0.00016758544370532036,0.5798972845077515,8.420087397098541e-06,0.0,1763260596.4973025,665.0,-0.05832874774932861,0.0028529854025691748,,-9.356532245874405e-05,506.0167906284332,3296,0.00010944700625259429,
317987,,,,,1763260596.794712,,,,500.0,,506.3142001628876,3299,,500.0
321784,,,,,1763260600.7363987,,,,500.0,,510.2558867931366,3338,,500.0
323072,-0.006407704204320908,0.5719268918037415,0.0003237910568714142,0.0,1763260602.1749783,669.0,-0.31640422344207764,0.00029190254281274974,,-0.0008662790060043335,511.69446635246277,3351,0.00010622119589243084,
