losses/entropy,losses/clipfrac,losses/explained_variance,charts/episodic_length,_runtime,losses/approx_kl,charts/episodic_return,_step,charts/SPS,losses/old_approx_kl,losses/value_loss,global_step,_timestamp,losses/policy_loss,charts/learning_rate
0.4609171450138092,0.0,0.9239822030067444,,504.2790493965149,0.00031591299921274185,,3513,689.0,-0.002676163800060749,0.0023854956962168217,327680,1763260594.5308983,-0.003948234021663666,0.00010345622285967693
0.403001070022583,0.001953125,0.8934393525123596,,505.52806329727173,0.002256982959806919,,3525,690.0,-0.013507377356290817,0.0003628089325502515,328960,1763260595.7799122,0.0017236396670341492,0.00010268817277392372
0.36909961700439453,0.0,0.020016372203826904,,506.6685800552368,0.00045495573431253433,,3537,691.0,0.0035444041714072227,134.23501586914062,330112,1763260596.920429,0.0010142028331756592,0.00010199692769674584
0.3814469575881958,0.0,-0.4290299415588379,,508.401300907135,0.00024063978344202042,,3554,692.0,-0.0028496524319052696,0.0007004037615843117,331904,1763260598.6531498,-0.0014395825564861298,0.00010092165757669136
,,,500.0,508.4503951072693,,500.0,3555,,,,332012,1763260598.702244,,
0.3669701814651489,0.0,0.020024895668029785,,510.58395981788635,0.0015536528080701828,,3576,693.0,0.0006446391344070435,511.9038391113281,334080,1763260600.8358088,-0.014186589047312737,9.961597243091092e-05
0.4215008020401001,0.0,-0.16447973251342773,,510.82203006744385,5.6263990700244904e-05,,3578,694.0,0.0013470211997628212,0.0021125967614352703,334336,1763260601.073879,8.744373917579651e-05,9.946236241376027e-05
0.35112622380256653,0.0,0.021823763847351074,,511.09368896484375,0.0006490526720881462,,3581,694.0,-0.0031560277566313744,243.98480224609375,334592,1763260601.345538,-0.0018151775002479553,9.930875239660963e-05
0.4517606794834137,0.0,-3.193726062774658,,511.98713302612305,8.723605424165726e-05,,3589,694.0,-0.0017956839874386787,0.0016076837200671434,335488,1763260602.238982,-0.0012350194156169891,9.877112461254e-05
,,,500.0,514.4698774814606,,500.0,3613,,,,338012,1763260604.7217264,,
0.34367015957832336,0.0,-0.5476839542388916,,515.4182765483856,0.00010663177818059921,,3622,697.0,0.005725244991481304,0.0026864807587116957,338944,1763260605.6701255,-0.004560999572277069,9.669738938100636e-05
0.42670369148254395,0.0,0.967440664768219,,517.1976177692413,0.00010015815496444702,,3640,698.0,0.006767358630895615,0.0024692490696907043,340736,1763260607.4494667,-0.0022373925894498825,9.562211926095188e-05
0.402235209941864,0.0,-2.7320616245269775,,518.8069849014282,1.347903162240982e-05,,3656,699.0,0.00134295504540205,0.003243283834308386,342400,1763260609.0588338,0.0007230788469314575,9.462365414947271e-05
0.42342203855514526,0.00390625,0.5202494859695435,,520.1183202266693,0.001337207853794098,,3669,700.0,0.010067222639918327,0.0061594950966537,343680,1763260610.3701692,-0.009110605344176292,9.385560406371951e-05
0.42369282245635986,0.0,0.8866738080978394,,521.112345457077,0.00106782466173172,,3679,700.0,-0.00032522715628147125,0.004536591470241547,344704,1763260611.3641944,-0.009245157241821289,9.324116399511695e-05
0.41327041387557983,0.0,0.01913982629776001,,521.4511649608612,0.0003312276676297188,,3683,701.0,-0.008632798679172993,387.48480224609375,345088,1763260611.703014,-0.0004473775625228882,9.30107562453486e-05
0.3161482512950897,0.0,0.7436118721961975,,521.5732879638672,0.00014280900359153748,,3684,701.0,0.00441032275557518,0.004764649551361799,345216,1763260611.825137,-0.0021312683820724487,9.293395123677328e-05
,,,500.0,524.2916791439056,,500.0,3711,,,,348012,1763260614.543528,,
0.4115009605884552,0.0,0.9051278233528137,,524.4964873790741,0.00010376516729593277,,3713,702.0,0.0046463897451758385,0.0015977153088897467,348160,1763260614.7483363,-4.960596561431885e-05,9.116743603954092e-05
0.3848154842853546,0.005859375,0.11795121431350708,,524.7445619106293,0.003195713274180889,,3715,703.0,0.000927322544157505,0.0027091510128229856,348416,1763260614.9964108,-0.0017299167811870575,9.101382602239028e-05
,,,500.0,526.3229150772095,,500.0,3731,,,,350012,1763260616.574764,,
0.41456878185272217,0.001953125,0.7427005767822266,,526.6820337772369,0.0025545042008161545,,3734,704.0,0.005579100921750069,0.001286878134123981,350336,1763260616.9338827,-0.009540773928165436,8.986175089376047e-05
0.34531307220458984,0.0,-0.007209300994873047,500.0,528.9399046897888,0.0008588563650846481,500.0,3755,705.0,0.0024724509567022324,513.4260864257812,352512,1763260619.1917536,-0.0034813955426216125,8.855606574798003e-05
0.35155028104782104,0.0,0.005873143672943115,,531.056734085083,9.545963257551193e-05,,3775,706.0,0.0007419353350996971,255.8654022216797,354560,1763260621.308583,0.0006905868649482727,8.73271856107749e-05
,,,500.0,531.4820165634155,,500.0,3779,,,,355012,1763260621.7338655,,
,,,500.0,534.162680387497,,500.0,3804,,,,357512,1763260624.4145293,,
0.36330538988113403,0.0,0.7006247043609619,,534.5418965816498,0.0005967114120721817,,3807,708.0,-0.005411025136709213,0.0010807658545672894,357888,1763260624.7937455,0.0036859363317489624,8.533026266377419e-05
0.3914693593978882,0.0,0.860897421836853,,538.6636836528778,0.0009961985051631927,,3847,710.0,-0.007790006697177887,0.0009747265139594674,361984,1763260628.9155326,-0.0066413357853889465,8.287250238936394e-05
0.24018272757530212,0.0,0.5326697826385498,,541.7192704677582,9.163189679384232e-05,,3879,712.0,-0.0010266238823533058,0.0034732080530375242,365184,1763260631.9711194,0.00026807188987731934,8.095238445093855e-05
0.2827439606189728,0.0,0.010062873363494873,,542.0643317699432,2.9318034648895264e-06,,3883,712.0,-0.00031201913952827454,461.9625244140625,365568,1763260632.3161807,-0.0002848878502845764,8.072196942521259e-05
0.28065621852874756,0.0,0.875238835811615,,542.1873555183411,8.70879739522934e-06,,3884,712.0,-0.0011205663904547691,0.0031037121079862118,365696,1763260632.4392045,-0.0007055886089801788,8.064516441663727e-05
,,,500.0,542.4560384750366,,500.0,3887,,,,366012,1763260632.7078874,,
0.23491618037223816,0.0,0.2985988259315491,,542.9326107501984,1.6811303794384003e-05,,3891,713.0,-0.001723271794617176,0.001707472838461399,366464,1763260633.1844597,-0.0010611899197101593,8.018433436518535e-05
0.3081534206867218,0.0,0.012228190898895264,,543.6118493080139,2.0381994545459747e-05,,3898,713.0,0.0004850560799241066,223.04815673828125,367104,1763260633.8636982,-0.0002492498606443405,7.980030932230875e-05
0.32943540811538696,0.0,0.9329937100410461,,545.1584026813507,0.0003732098266482353,,3912,714.0,-0.0011870330199599266,0.0013458800967782736,368640,1763260635.4102516,-0.0015363767743110657,7.88786492194049e-05
,,,500.0,545.4545896053314,,500.0,3915,,,,369012,1763260635.7064385,,
0.30612918734550476,0.0,0.45894527435302734,,546.8641407489777,0.00046530086547136307,,3928,715.0,0.008018956519663334,0.003427951131016016,370304,1763260637.1159897,0.0007010661065578461,7.788018410792574e-05
0.21734970808029175,0.0,0.9160128235816956,,548.5907742977142,9.834766387939453e-07,,3944,716.0,0.00017617642879486084,0.00042827933793887496,371968,1763260638.8426232,-0.0001423768699169159,7.688171899644658e-05
,,,500.0,548.6214454174042,,500.0,3945,,,,372012,1763260638.8732944,,
0.333221971988678,0.0,0.015388250350952148,,548.7450730800629,8.0084428191185e-06,,3946,716.0,-0.00016573723405599594,400.1124572753906,372096,1763260638.996922,0.0007541533559560776,7.680491398787126e-05
0.2368887960910797,0.0,-1.7757644653320312,,549.630134344101,0.00016739405691623688,,3954,716.0,-0.00010011903941631317,0.0036530180368572474,372992,1763260639.8819833,0.0005034860223531723,7.626727892784402e-05
0.2942395508289337,0.0,0.8480477333068848,,550.5416581630707,0.00019111856818199158,,3963,717.0,-0.002415817230939865,0.00037776120007038116,373888,1763260640.793507,0.004758827388286591,7.572964386781678e-05
,,,500.0,551.1224255561829,,500.0,3969,,,,374512,1763260641.3742745,,
0.3523418605327606,0.0,0.9333192706108093,,552.395467042923,7.404759526252747e-05,,3981,718.0,0.0038328170776367188,0.0013720927527174354,375680,1763260642.647316,0.0007202588021755219,7.465438102371991e-05
0.2968151271343231,0.0,-1.4440104961395264,,552.6449155807495,3.5793520510196686e-05,,3983,718.0,0.00037064868956804276,0.004245326854288578,375936,1763260642.8967645,0.0020043477416038513,7.450077100656927e-05
0.3524436354637146,0.0,0.7905572056770325,,554.113728761673,0.0001683393493294716,,3997,718.0,-0.00336484145373106,0.0015519922599196434,377344,1763260644.3655777,-0.004771053791046143,7.365591591224074e-05
0.3956964612007141,0.0,0.023191511631011963,,556.5361618995667,0.00011451821774244308,,4020,719.0,-0.003677644766867161,0.003502792911604047,379648,1763260646.7880108,0.0014529284089803696,7.227342575788498e-05
0.37884965538978577,0.0,0.010986924171447754,,560.7295470237732,8.519645780324936e-05,,4059,721.0,0.0019838111475110054,381.1134948730469,383616,1763260650.981396,0.0016678571701049805,6.989247049205005e-05
0.3882956802845001,0.0,0.007366836071014404,,563.722687959671,6.611272692680359e-05,,4087,723.0,-0.0011083725839853287,392.304931640625,386560,1763260653.974537,-0.00016780942678451538,6.81259625707753e-05
,,,500.0,564.1505336761475,,500.0,4091,,,,387012,1763260654.4023826,,
0.41867437958717346,0.0,-5.1470417976379395,,565.8004274368286,0.0004911329597234726,,4105,723.0,0.014046432450413704,0.0034039877355098724,388480,1763260656.0522764,-0.0008056685328483582,6.69738874421455e-05
0.47647765278816223,0.0,-0.5073579549789429,,566.2510268688202,0.00020416174083948135,,4109,724.0,6.644707173109055e-05,0.001997992629185319,388864,1763260656.5028758,-0.004049924202263355,6.674347241641954e-05
0.4348459839820862,0.0,-0.12476885318756104,,566.9212429523468,0.00010786298662424088,,4115,724.0,0.00010809022933244705,0.0015494170365855098,389504,1763260657.173092,0.0015307515859603882,6.635944737354293e-05
0.4326739013195038,0.0,-2.3119919300079346,,567.3457624912262,0.000146511010825634,,4119,724.0,0.0017674146220088005,0.0021394703071564436,389888,1763260657.5976114,0.002686021849513054,6.612903234781697e-05
0.36670243740081787,0.0,0.25028979778289795,,569.9368126392365,0.00011058151721954346,,4144,725.0,0.0034715943038463593,0.0024595109280198812,392448,1763260660.1886616,-0.0023349300026893616,6.459293217631057e-05
,,,500.0,570.4904284477234,,500.0,4150,,,,393012,1763260660.7422774,,
0.40702176094055176,0.0,-1.3472046852111816,,572.3234860897064,0.0028232717886567116,,4168,727.0,-0.003049011342227459,0.0022990964353084564,394880,1763260662.575335,0.0019330978393554688,6.313363701337948e-05
,,,500.0,573.8911285400391,,500.0,4184,,,,396512,1763260664.1429775,,
,,,500.0,574.8872380256653,,500.0,4194,,,,397512,1763260665.139087,,
,,,500.0,575.3773603439331,,500.0,4199,,,,398012,1763260665.6292093,,
0.4312076270580292,0.0,0.9365624785423279,,577.9571957588196,0.0007083499804139137,,4224,730.0,-0.002276950515806675,0.0010459825862199068,400640,1763260668.2090447,-0.011565778404474258,5.967741890344769e-05
0.4474334418773651,0.0,0.8254871368408203,,578.4463787078857,0.0008456483483314514,,4229,730.0,0.0028599873185157776,0.002358789788559079,401152,1763260668.6982276,-0.0068232715129852295,5.937019886914641e-05
0.38447362184524536,0.0,0.005804240703582764,,579.778368473053,0.00010800082236528397,,4243,731.0,0.002133444882929325,461.6045837402344,402560,1763260670.0302174,0.0010114628821611404,5.852534741279669e-05
0.43076202273368835,0.0,-0.8581423759460449,,580.1349461078644,0.00012402981519699097,,4246,731.0,0.000939713791012764,0.0019513815641403198,402944,1763260670.386795,0.0002553854137659073,5.829493238707073e-05
,,,500.0,580.659586429596,,500.0,4252,,,,403512,1763260670.9114354,,
0.4503675699234009,0.0,0.5246309041976929,,580.8800196647644,0.0004278654232621193,,4254,731.0,-0.0002484256401658058,0.0049780006520450115,403712,1763260671.1318686,-0.006561644375324249,5.783410233561881e-05
0.4054962992668152,0.0,0.652205765247345,,580.9911572933197,5.9788115322589874e-05,,4255,731.0,0.0035397103056311607,0.0017676404677331448,403840,1763260671.2430062,8.292123675346375e-05,5.775729732704349e-05
0.333577036857605,0.0,0.0019112229347229004,,582.748518705368,0.00017555523663759232,,4273,732.0,0.0023415861651301384,0.001288080238737166,405632,1763260673.0003676,-0.001714371144771576,5.6682027206989005e-05
,,,500.0,583.0121810436249,,500.0,4276,,,,406012,1763260673.26403,,
0.40477752685546875,0.0,0.0015970468521118164,,583.0937271118164,6.416440010070801e-05,,4277,732.0,-0.00296146422624588,468.7928466796875,406016,1763260673.345576,0.0010883063077926636,5.6451612181263044e-05
0.37411779165267944,0.0,0.9777308702468872,,583.2187259197235,0.00017078500241041183,,4278,733.0,0.0009145969524979591,0.0006035205442458391,406144,1763260673.4705749,-0.0018178895115852356,5.6374807172687724e-05
0.38085588812828064,0.0,0.9064453840255737,,584.2156064510345,9.662564843893051e-05,,4288,733.0,0.0029398156329989433,0.002948720008134842,407168,1763260674.4674554,0.00012363865971565247,5.576036710408516e-05
0.39288848638534546,0.0,-4.857821941375732,,584.4677743911743,0.00012980867177248,,4290,733.0,-0.00032295752316713333,0.0016387171344831586,407424,1763260674.7196233,-0.001573406159877777,5.560675708693452e-05
0.3449385166168213,0.0,0.004732072353363037,,584.6207902431488,6.967969238758087e-05,,4292,733.0,0.0016223154962062836,686.9077758789062,407552,1763260674.8726392,-0.002340666949748993,5.552995571633801e-05
0.41279545426368713,0.0,-0.49252307415008545,,586.8560788631439,0.00019344408065080643,,4314,734.0,-0.0023942245170474052,0.0037931932602077723,409856,1763260677.1079278,-0.0005091801285743713,5.4147465561982244e-05
0.4038505554199219,0.0,0.6859254837036133,,587.216677904129,9.255576878786087e-05,,4318,735.0,-0.00023363064974546432,0.005345341749489307,410240,1763260677.4685268,-0.0028064213693141937,5.3917050536256284e-05
0.42552751302719116,0.0,0.006922364234924316,,589.9425451755524,0.00015911459922790527,,4346,736.0,0.002032894641160965,385.046142578125,413056,1763260680.194394,-0.007191918790340424,5.2227343985578045e-05
0.3626856207847595,0.0,0.011976301670074463,,591.9802167415619,8.314847946166992e-06,,4366,737.0,0.0006431322544813156,295.5701904296875,415104,1763260682.2320657,0.0003641471266746521,5.099846384837292e-05
0.35349041223526,0.0,0.5807080864906311,,592.6247334480286,2.2268854081630707e-05,,4372,737.0,0.0019279541447758675,0.005454150028526783,415744,1763260682.8765824,0.00027346424758434296,5.061443880549632e-05
0.31542298197746277,0.0,0.9555962681770325,,593.1933057308197,3.0887313187122345e-05,,4377,738.0,-4.4726766645908356e-05,0.00432296097278595,416256,1763260683.4451547,0.00017108768224716187,5.030721877119504e-05
0.4205930829048157,0.0,-1.0947480201721191,,593.3076779842377,0.0003006448969244957,,4378,738.0,0.0011984696611762047,0.003865895327180624,416384,1763260683.559527,-0.005415376275777817,5.023041376261972e-05
0.38509735465049744,0.0,-0.03663504123687744,,594.3139576911926,0.0005999365821480751,,4387,738.0,0.0109998295083642,0.002316279336810112,417408,1763260684.5658066,0.005773298442363739,4.961597369401716e-05
0.36927300691604614,0.0,0.7434917092323303,,595.1872279644012,0.0002771839499473572,,4396,739.0,0.002363435924053192,0.004395264200866222,418304,1763260685.439077,-0.0018270835280418396,4.907834227196872e-05
,,,500.0,596.9134356975555,,500.0,4413,,,,420012,1763260687.1652846,,
0.48289114236831665,0.0,0.6916793584823608,,597.1678626537323,7.21123069524765e-05,,4415,739.0,0.003878062590956688,0.005994534119963646,420224,1763260687.4197116,-0.0010973960161209106,4.792626714333892e-05
0.350868284702301,0.0,0.21024757623672485,,601.1886472702026,0.0009300075471401215,,4456,742.0,-0.010345039889216423,0.006196174304932356,424448,1763260691.4404962,-0.013255733996629715,4.539170549833216e-05
0.38835322856903076,0.0,0.2557255029678345,,602.4750394821167,0.00024605169892311096,,4470,742.0,0.0018380023539066315,0.004709554836153984,425856,1763260692.7268884,-0.0018321722745895386,4.4546850404003635e-05
0.35826951265335083,0.0,0.008834660053253174,,603.1861824989319,2.409331500530243e-05,,4478,743.0,0.00020126812160015106,384.65753173828125,426624,1763260693.4380314,0.0012425817549228668,4.4086020352551714e-05
0.37438392639160156,0.0,0.6356806755065918,,603.4067497253418,0.0001171967014670372,,4480,743.0,-0.0008598221465945244,0.003144040936604142,426880,1763260693.6585987,0.003419887274503708,4.393241033540107e-05
0.35486266016960144,0.0,0.005292177200317383,,604.440057516098,6.659980863332748e-05,,4492,744.0,-0.0006654569879174232,178.46881103515625,428032,1763260694.6919065,0.0008585453033447266,4.3241168896202e-05
,,,500.0,604.8035795688629,,500.0,4496,,,,428512,1763260695.0554285,,
0.4036930203437805,0.0,0.8571569323539734,,605.0322561264038,1.952890306711197e-05,,4498,744.0,0.0009199520573019981,0.0011262224288657308,428672,1763260695.284105,-5.73769211769104e-05,4.28571438533254e-05
0.3476543426513672,0.0,-2.097104072570801,,607.0906825065613,8.940696716308594e-07,,4520,745.0,0.00030920282006263733,0.004599676001816988,430976,1763260697.3425314,-0.00028568506240844727,4.147465369896963e-05
0.3995113670825958,0.0,0.014941394329071045,,607.2094852924347,5.904119461774826e-05,,4522,745.0,-0.0028480151668190956,480.3678283691406,431104,1763260697.4613342,0.0006232932209968567,4.139784869039431e-05
0.367987722158432,0.0,0.10580724477767944,,607.4290533065796,0.00023546908050775528,,4524,745.0,0.0029944060370326042,0.0035394702572375536,431360,1763260697.6809022,-0.006672695279121399,4.124423867324367e-05
0.35238224267959595,0.0,0.8904440402984619,,607.5390858650208,8.150003850460052e-06,,4525,746.0,-0.0009824978187680244,0.0021031489595770836,431488,1763260697.7909348,-0.00014556199312210083,4.116743366466835e-05
0.44711846113204956,0.0,0.014811813831329346,,607.6516287326813,7.497146725654602e-06,,4527,746.0,-0.0002204757183790207,365.6500244140625,431616,1763260697.9034777,-0.0009523294866085052,4.109062865609303e-05
,,,500.0,607.999588727951,,500.0,4531,,,,432012,1763260698.2514377,,
0.3558366000652313,0.0,0.9319716691970825,,608.2513155937195,1.68532133102417e-05,,4533,746.0,-0.0007579140365123749,0.0028009903617203236,432256,1763260698.5031645,-0.00025197863578796387,4.070660361321643e-05
0.36219167709350586,0.0,0.2651579976081848,,608.3617699146271,7.561780512332916e-05,,4534,746.0,-0.004230473190546036,0.004007716663181782,432384,1763260698.6136189,-0.0012500844895839691,4.062979860464111e-05
0.33796417713165283,0.0,0.009573817253112793,,610.3858253955841,4.386529326438904e-06,,4555,747.0,-0.00032748840749263763,583.0438842773438,434560,1763260700.6376743,-0.0001226477324962616,3.932411709683947e-05
0.29600203037261963,0.0,-0.12406909465789795,,610.6197233200073,0.00013360008597373962,,4557,747.0,-0.004395352676510811,0.007723758928477764,434816,1763260700.8715723,0.003299519419670105,3.917050707968883e-05
0.33508914709091187,0.0,0.8945930600166321,,611.0628802776337,9.133480489253998e-05,,4562,748.0,0.004633914679288864,0.003151715500280261,435328,1763260701.3147292,-0.003650180995464325,3.886328704538755e-05
0.3635191023349762,0.0,0.17153865098953247,,612.3424842357635,0.00023505184799432755,,4576,748.0,0.0033916784450411797,0.004889961332082748,436736,1763260702.5943332,-0.001736752688884735,3.801843195105903e-05
,,,500.0,615.6561686992645,,500.0,4613,,,,440512,1763260705.9080176,,
0.3749593496322632,0.0,-0.11642587184906006,,616.8791689872742,6.929691880941391e-05,,4626,751.0,-0.0025095874443650246,0.006120874080806971,441856,1763260707.131018,0.0004260186105966568,3.4946235246025026e-05
0.43077322840690613,0.0,-3.556948184967041,,617.6908934116364,0.0007504923269152641,,4635,752.0,-0.00890310388058424,0.011068004183471203,442752,1763260707.9427423,-0.010883577167987823,3.440860382397659e-05
0.36706316471099854,0.0,-0.0026427507400512695,,618.238264799118,5.5748969316482544e-05,,4641,752.0,0.00017413683235645294,0.004906644579023123,443392,1763260708.4901137,-0.00042269937694072723,3.402457878109999e-05
0.39547768235206604,0.0,0.903696596622467,,618.460608959198,3.4549273550510406e-05,,4644,752.0,-0.0009164446964859962,0.0008465931750833988,443648,1763260708.712458,0.0005505979061126709,3.387096876394935e-05
0.39744091033935547,0.0,0.1904531717300415,,620.119390964508,0.0002869321033358574,,4661,753.0,0.006394694559276104,0.004252489656209946,445440,1763260710.37124,-0.0015390627086162567,3.2795698643894866e-05
0.418442040681839,0.0,0.6590532064437866,,621.3820307254791,4.279427230358124e-06,,4675,754.0,-0.00022050831466913223,0.004663427826017141,446848,1763260711.6338797,7.34599307179451e-05,3.1950843549566343e-05
0.2753988802433014,0.0,-0.002310514450073242,500.0,622.8851654529572,2.596527338027954e-05,500.0,4691,755.0,-0.0030449070036411285,215.00852966308594,448512,1763260713.1370144,0.0014480836689472198,3.095238207606599e-05
0.41168665885925293,0.0,0.19018495082855225,,624.5662701129913,0.00010570511221885681,,4709,756.0,0.002405058592557907,0.006710205227136612,450432,1763260714.818119,-0.004017507657408714,2.9800306947436184e-05
0.4040490686893463,0.0,0.20043081045150757,,624.9332597255707,5.585700273513794e-05,,4713,756.0,-0.0013808012008666992,0.005046033300459385,450816,1763260715.1851087,0.00025218911468982697,2.9569891921710223e-05
0.3221815824508667,0.0,-1.5099132061004639,,627.2016835212708,8.359458297491074e-05,,4738,758.0,-0.0029506878927350044,0.006839002016931772,453376,1763260717.4535325,0.0004258379340171814,2.803379356919322e-05
0.3453613519668579,0.0,0.20222270488739014,,627.3103930950165,5.6288205087184906e-05,,4739,758.0,0.0015214765444397926,0.005904877092689276,453504,1763260717.562242,-5.6780874729156494e-05,2.79569885606179e-05
0.3745385408401489,0.0,0.009336531162261963,,627.421793460846,3.150198608636856e-05,,4741,758.0,0.0016507906839251518,388.02490234375,453632,1763260717.6736424,-0.0005934685468673706,2.788018355204258e-05
0.3749856948852539,0.0,-3.508862018585205,,627.6396753787994,0.00013176724314689636,,4743,758.0,0.0016181208193302155,0.006330281496047974,453888,1763260717.8915243,0.00012428313493728638,2.7726575353881344e-05
,,,500.0,628.590304851532,,500.0,4754,,,,455012,1763260718.8421538,,
0.41644132137298584,0.0,-0.46301233768463135,,630.2704162597656,0.00031803175806999207,,4772,760.0,0.006372522562742233,0.0064378175884485245,456832,1763260720.5222652,0.0021131187677383423,2.5960061975638382e-05
0.38005223870277405,0.0,0.9784865379333496,,631.5200674533844,4.22261655330658e-06,,4786,760.0,0.001424156129360199,0.001885147299617529,458240,1763260721.7719164,0.0001342371106147766,2.511520688130986e-05
0.37356531620025635,0.0,0.28182071447372437,,631.6365613937378,8.356571197509766e-05,,4787,760.0,0.0034722033888101578,0.005933909676969051,458368,1763260721.8884103,-0.002066686749458313,2.503840187273454e-05
0.3827822804450989,0.0,-3.7065796852111816,,631.7514846324921,4.719942808151245e-06,,4788,760.0,-0.0006837937980890274,0.008314324542880058,458496,1763260722.0033336,0.0002646222710609436,2.496159686415922e-05
0.3617722690105438,0.0,0.19295161962509155,,632.4995057582855,7.629487663507462e-05,,4796,761.0,-0.0005082739517092705,0.004304326139390469,459264,1763260722.7513547,-0.0006494000554084778,2.45007686316967e-05
0.3726225197315216,0.0,-0.00024890899658203125,,632.7408955097198,7.400289177894592e-06,,4799,761.0,0.00023590028285980225,407.8887023925781,459520,1763260722.9927444,0.0005225157365202904,2.434715861454606e-05
0.30556708574295044,0.0,0.9162002801895142,,633.4490745067596,1.5200115740299225e-05,,4806,761.0,0.0016805445775389671,0.0019176480127498507,460288,1763260723.7009234,-0.0013807862997055054,2.388632856309414e-05
0.42619848251342773,0.0,0.004965066909790039,,633.6719505786896,4.603341221809387e-05,,4809,761.0,-0.002039289101958275,203.3078155517578,460544,1763260723.9237995,0.0027376487851142883,2.37327185459435e-05
,,,500.0,634.0292041301727,,500.0,4813,,,,461012,1763260724.281053,,
,,,500.0,637.637006521225,,500.0,4851,,,,465012,1763260727.8888555,,
0.3722965121269226,0.0,0.0037078261375427246,,637.7099788188934,1.2665987014770508e-07,,4852,764.0,0.00010372698307037354,381.44488525390625,465024,1763260727.9618278,-1.7777085304260254e-05,2.1044546883786097e-05
0.4114285409450531,0.0,0.6635463833808899,,638.3868691921234,0.0001220162957906723,,4859,764.0,0.0022233258932828903,0.005085567943751812,465792,1763260728.6387181,-0.00284695066511631,2.0583716832334176e-05
0.3666055202484131,0.0,0.7388372421264648,,639.1978297233582,2.5564804673194885e-06,,4868,765.0,-0.00039476994425058365,0.0024571602698415518,466688,1763260729.4496787,-0.0002880450338125229,2.0046083591296338e-05
0.3570308983325958,0.0,-0.7087379693984985,,639.7836630344391,2.8153881430625916e-05,,4874,765.0,0.0021197274327278137,0.004606632515788078,467328,1763260730.035512,-0.0005560219287872314,1.9662058548419736e-05
0.34307777881622314,0.0,0.751871645450592,,640.1368060112,8.240342140197754e-06,,4878,765.0,-0.0012017115950584412,0.002885138848796487,467712,1763260730.388655,0.00045928359031677246,1.9431643522693776e-05
0.3159308135509491,0.0,0.011758685111999512,,640.4867286682129,9.449198842048645e-06,,4882,765.0,0.0004915762692689896,875.8136596679688,468096,1763260730.7385776,-0.0006458312273025513,1.9201228496967815e-05
,,,500.0,643.4924614429474,,500.0,4915,,,,471512,1763260733.7443104,,
,,,500.0,644.0049962997437,,500.0,4920,,,,472012,1763260734.2568452,,
0.3266046941280365,0.0,-0.08211517333984375,,645.1791124343872,4.255212843418121e-06,,4932,768.0,-0.0001003919169306755,0.004945153370499611,473216,1763260735.4309614,-0.00039412081241607666,1.6129031791933812e-05
0.4046669900417328,0.0,-0.45485401153564453,,645.2976672649384,4.281383007764816e-05,,4933,768.0,0.0018181512132287025,0.004454117268323898,473344,1763260735.5495162,0.00014713965356349945,1.6052226783358492e-05
0.36986303329467773,0.0,0.37309563159942627,,645.8797650337219,4.8537738621234894e-05,,4939,768.0,-0.0012709898874163628,0.004445794504135847,473984,1763260736.131614,-0.0008537545800209045,1.5668203559471294e-05
0.3410882353782654,0.0,0.00703120231628418,,646.4287021160126,1.2500211596488953e-05,,4946,768.0,0.0009743385016918182,251.34555053710938,474624,1763260736.680551,-0.0010063350200653076,1.5284178516594693e-05
0.3305288255214691,0.0,0.7452811002731323,,647.1253290176392,5.4185278713703156e-05,,4953,769.0,-0.0026478013023734093,0.002988712163642049,475392,1763260737.377178,-0.0002905502915382385,1.4823348465142772e-05
0.3855249881744385,0.0,0.7434943914413452,,647.5626893043518,6.987713277339935e-06,,4958,769.0,0.0002060355618596077,0.0021428794134408236,475904,1763260737.8145382,-0.0010170191526412964,1.4516129340336192e-05
0.3560137152671814,0.0,0.6332311034202576,,648.0435190200806,1.263245940208435e-05,,4963,769.0,-0.0002556554973125458,0.004966468084603548,476416,1763260738.295368,-0.00010913051664829254,1.4208909306034911e-05
0.3649043142795563,0.0,0.6465822458267212,,648.7041912078857,3.8370490074157715e-07,,4971,770.0,-0.00030499137938022614,0.0029930102173238993,477184,1763260738.9560401,0.00019319355487823486,1.3748080164077692e-05
0.38467562198638916,0.0,-0.12919259071350098,,648.8148391246796,1.760292798280716e-05,,4972,770.0,0.0009122444316744804,0.004781016614288092,477312,1763260739.066688,-0.00015991926193237305,1.3671275155502371e-05
0.34181416034698486,0.0,0.32166409492492676,,649.3984937667847,5.959067493677139e-05,,4978,770.0,-0.0013123387470841408,0.004041785839945078,477952,1763260739.6503427,0.0020176321268081665,1.328725011262577e-05
0.3988426923751831,0.0,0.8793246746063232,,649.6199524402618,1.9717030227184296e-05,,4981,770.0,-0.0003515603020787239,0.0017036029603332281,478208,1763260739.8718014,-0.00035862997174263,1.3133641004969832e-05
,,,500.0,650.3276886940002,,500.0,4989,,,,479012,1763260740.5795376,,
,,,500.0,650.7655296325684,,500.0,4994,,,,479512,1763260741.0173786,,
0.331344872713089,0.0,0.004548251628875732,,652.1536791324615,6.450340151786804e-06,,5008,772.0,0.0005873590707778931,470.72802734375,481024,1763260742.405528,-0.0006534084677696228,1.144393263530219e-05
0.36652708053588867,0.0,0.0044547319412231445,,652.5937175750732,2.039596438407898e-07,,5013,772.0,-7.385667413473129e-05,570.703857421875,481536,1763260742.8455665,2.8870999813079834e-05,1.1136712601000909e-05
