losses/approx_kl,losses/policy_loss,losses/old_approx_kl,_timestamp,losses/value_loss,charts/episodic_return,_step,losses/clipfrac,losses/explained_variance,_runtime,losses/entropy,charts/learning_rate,global_step,charts/SPS,charts/episodic_length
0.00016431789845228195,-0.004234645515680313,-0.0020056040957570076,1763260585.2429836,318.2839050292969,,3357,0.0,-5.066394805908203e-05,494.18929862976074,0.5916290879249573,0.00010990783630404621,316928,680.0,
0.00034600310027599335,-0.005229294300079346,0.0018776841461658478,1763260585.5840046,0.0003743590204976499,,3360,0.0,-0.5001776218414307,494.53031969070435,0.5394904613494873,0.00010967742127832025,317312,680.0,
6.728805601596832e-06,0.0011603720486164093,-0.000710085965692997,1763260589.156409,422.29925537109375,,3398,0.0,-9.59634780883789e-05,498.1027240753174,0.5680429339408875,0.00010745007602963597,321024,683.0,
0.001238965429365635,-0.005917433649301529,-0.007193940691649914,1763260589.5160258,0.0002539539709687233,,3401,0.0,-0.13518428802490234,498.4623408317566,0.5658764839172363,0.00010721966100391,321408,683.0,
0.00023064855486154556,-0.0006152018904685974,-0.00041844043880701065,1763260590.0310447,0.00023343309294432402,,3406,0.0,0.4105977416038513,498.9773597717285,0.5573328733444214,0.00010691244096960872,321920,684.0,
,,,1763260590.0668318,,500.0,3407,,,499.0131468772888,,,322009,,500.0
0.00018935371190309525,0.0005808025598526001,0.00039734411984682083,1763260591.2174478,0.006962434854358435,,3419,0.0,-8.561800003051758,500.16376280784607,0.4703386425971985,0.00010614439088385552,323200,685.0,
7.2373077273368835e-06,-0.0013580527156591415,0.0006651347503066063,1763260591.9047256,0.00022426139912568033,,3426,0.0,-0.03826463222503662,500.85104060173035,0.5657302141189575,0.0001056835608324036,323968,685.0,
2.4256296455860138e-05,0.0023535266518592834,0.00011574942618608475,1763260592.0579581,387.8056640625,,3428,0.0,-3.62396240234375e-05,501.00427317619324,0.574988842010498,0.00010560675582382828,324096,685.0,
,,,1763260592.5410383,,80.0,3435,,,501.48735332489014,,,324660,,80.0
3.9035454392433167e-05,0.0007839072495698929,-0.0012463461607694626,1763260593.9449058,0.0006097431760281324,,3450,0.0,0.12378543615341187,502.8912208080292,0.5867599844932556,0.00010437788296258077,326144,687.0,
0.00017132889479398727,-0.002913307398557663,0.000550311990082264,1763260594.057928,0.0005431593162938952,,3451,0.0,0.15371829271316528,503.00424313545227,0.5636516213417053,0.00010430107795400545,326272,687.0,
0.00013947021216154099,0.0055446140468120575,0.00239518191665411,1763260595.0191178,461.3843078613281,,3462,0.0,-0.00010609626770019531,503.96543288230896,0.5914044380187988,0.00010368663788540289,327296,688.0,
,,,1763260596.500219,,500.0,3476,,,505.4465341567993,,,328711,,500.0
5.728192627429962e-05,-0.001554194837808609,0.0005840696394443512,1763260596.90002,0.00028977938927710056,,3479,0.0,-0.7420870065689087,505.8463349342346,0.5896461606025696,0.0001026113677653484,329088,689.0,
0.00016080308705568314,-0.004348039627075195,0.002308878116309643,1763260598.6009524,0.009262710809707642,,3498,0.0,0.0720973014831543,507.5472674369812,0.57586669921875,0.00010168970766244456,330624,689.0,
5.29605895280838e-05,-0.000271383672952652,0.0004567950963973999,1763260599.0814028,0.0026874856557697058,,3503,0.0,-0.09439957141876221,508.0277178287506,0.5328750014305115,0.00010138248762814328,331136,690.0,
9.231641888618469e-05,-6.404146552085876e-05,-0.000675007700920105,1763260600.051905,0.0005367118865251541,,3513,0.0,0.015330910682678223,508.9982199668884,0.6317910552024841,0.00010076804755954072,332160,691.0,
,,,1763260601.2024605,,500.0,3525,,,510.14877557754517,,,333385,,500.0
9.154621511697769e-05,-1.4506280422210693e-05,0.0031623607501387596,1763260602.4825692,0.0028587435372173786,,3537,0.0,-0.04799449443817139,511.428884267807,0.5380715727806091,9.930875239660963e-05,334592,692.0,
7.049273699522018e-05,0.0006607435643672943,0.0008182870224118233,1763260604.1456442,632.6541137695312,,3554,0.0,-7.05718994140625e-05,513.0919592380524,0.495244562625885,9.831029456108809e-05,336256,693.0,
0.00012936536222696304,-0.0027954839169979095,-0.0015748469159007072,1763260604.2672029,0.0035746057983487844,,3555,0.0,-0.06570696830749512,513.2135179042816,0.5403537154197693,9.823348955251276e-05,336384,693.0,
0.0002990821376442909,-0.002260349690914154,0.0019223382696509361,1763260606.2246168,0.004317655228078365,,3576,0.0,0.07014703750610352,515.1709318161011,0.5717138051986694,9.708141442388296e-05,338304,694.0,
7.217656821012497e-05,0.00103042833507061,0.00020336825400590897,1763260606.4586143,0.0005285418010316789,,3578,0.0,-0.02149796485900879,515.4049293994904,0.6390037536621094,9.692780440673232e-05,338560,695.0,
4.569999873638153e-05,-0.00011255685240030289,-0.0027695726603269577,1763260606.7331598,0.003831706242635846,,3581,0.0,-0.11639249324798584,515.6794748306274,0.606733500957489,9.677419438958168e-05,338816,695.0,
,,,1763260607.5250216,,500.0,3589,,,516.4713366031647,,,339637,,500.0
3.6492012441158295e-05,-9.701773524284363e-05,-0.0006521167233586311,1763260609.8656979,283.63299560546875,,3613,0.0,0.00032132863998413086,518.8120129108429,0.5791811347007751,9.4930874183774e-05,341888,697.0,
,,,1763260610.805778,,500.0,3622,,,519.7520930767059,,,342833,,500.0
0.0002336706966161728,0.0002487003803253174,-0.0026554856449365616,1763260612.7279537,0.0002660730679053813,,3640,0.0,-0.16611242294311523,521.6742687225342,0.5477373003959656,9.324116399511695e-05,344704,698.0,
,,,1763260614.3323643,,500.0,3656,,,523.2786793708801,,,346333,,500.0
0.0002710064873099327,-0.005857899785041809,-0.005273011513054371,1763260615.7583337,0.0014157270779833198,,3669,0.0,-4.563533782958984,524.704648733139,0.4952288866043091,9.14746560738422e-05,347648,700.0,
0.0007255291566252708,-0.0021438710391521454,-0.006647842936217785,1763260616.8074763,0.00041836468153633177,,3679,0.0,0.258226215839386,525.7537913322449,0.4951762855052948,9.086021600523964e-05,348672,701.0,
0.0001907283440232277,-0.0030799629166722298,0.005656181834638119,1763260617.1848617,0.0004385713255032897,,3683,0.0,-0.5497156381607056,526.1311767101288,0.53852379322052,9.062980097951367e-05,349056,701.0,
0.000171600840985775,-0.0001742839813232422,9.943079203367233e-05,1763260617.3133814,0.0002859071537386626,,3684,0.0,-0.2416548728942871,526.2596964836121,0.5874199867248535,9.055299597093835e-05,349184,701.0,
2.0071864128112793e-05,-0.00029368046671152115,-0.0006378572434186935,1763260620.0449333,289.73089599609375,,3711,0.0,-0.0004448890686035156,528.9912483692169,0.596781849861145,8.894009079085663e-05,351872,702.0,
0.00021907687187194824,-0.002710200846195221,-0.0021896865218877792,1763260620.2972693,0.000291183270746842,,3713,0.0,-0.38174355030059814,529.243584394455,0.5479415059089661,8.878648077370599e-05,352128,703.0,
,,,1763260620.4469674,,500.0,3715,,,529.3932824134827,,,352278,,500.0
7.471349090337753e-05,0.0020642392337322235,0.0015011290088295937,1763260622.199601,0.002593130338937044,,3731,0.0,-0.14077341556549072,531.1459159851074,0.559375524520874,8.77112106536515e-05,353920,703.0,
,,,1763260622.4694796,,421.0,3734,,,531.4157946109772,,,354199,,421.0
6.429199129343033e-05,-0.001112721860408783,0.004194115288555622,1763260624.815961,0.003001171862706542,,3755,0.0,0.2820420265197754,533.7622759342194,0.5750566124916077,8.625192276667804e-05,356352,705.0,
,,,1763260626.8846993,,500.0,3775,,,535.8310143947601,,,358397,,500.0
1.4205463230609894e-05,-0.00046164169907569885,-3.841239959001541e-05,1763260627.3713698,0.0003389126795809716,,3779,0.0,-0.05979335308074951,536.3176848888397,0.5365214347839355,8.479262760374695e-05,358784,706.0,
6.869900971651077e-05,-0.0006127245724201202,0.002144276164472103,1763260629.9479554,0.003303203033283353,,3804,0.0,-0.2859482765197754,538.8942704200745,0.6117165684700012,8.333333244081587e-05,361216,707.0,
,,,1763260630.22578,,500.0,3807,,,539.1720950603485,,,361563,,500.0
1.6182661056518555e-05,-0.0005554556846618652,0.0003125239163637161,1763260634.1772559,359.65252685546875,,3847,0.0,1.9073486328125e-05,543.1235709190369,0.5501397848129272,8.072196942521259e-05,365568,710.0,
0.00031040608882904053,0.0018538832664489746,0.00030478648841381073,1763260637.505681,0.0005239695310592651,,3879,0.0,-0.009067654609680176,546.451996088028,0.5475804805755615,7.872503920225427e-05,368896,712.0,
1.0667368769645691e-05,-3.0316412448883057e-05,-0.00021439604461193085,1763260637.8975596,0.0027545106131583452,,3883,0.0,-0.1546344757080078,546.8438746929169,0.5592299103736877,7.84946241765283e-05,369280,712.0,
4.0893442928791046e-05,0.0003716368228197098,-0.0004345262423157692,1763260638.021064,0.00033090318902395666,,3884,0.0,-0.0177229642868042,546.9673790931702,0.5703761577606201,7.841781916795298e-05,369408,712.0,
7.242709398269653e-05,-0.003412492573261261,-0.0011825691908597946,1763260638.3075333,391.1388244628906,,3887,0.0,-1.895427703857422e-05,547.2538483142853,0.5048020482063293,7.826420915080234e-05,369664,712.0,
,,,1763260638.694657,,500.0,3891,,,547.6409721374512,,,370063,,500.0
0.00010983739048242569,-0.0028987228870391846,0.0025641554966568947,1763260639.4869704,0.001157086342573166,,3898,0.0,-0.13729405403137207,548.4332854747772,0.5780320763587952,7.757296407362446e-05,370816,713.0,
1.0858289897441864e-05,-9.253621101379395e-05,0.00017067324370145798,1763260640.858245,0.0025961962528526783,,3912,0.0,-0.4644801616668701,549.8045599460602,0.5767590999603271,7.672810897929594e-05,372224,713.0,
,,,1763260641.1407776,,500.0,3915,,,550.0870926380157,,,372562,,500.0
0.0001788875088095665,-0.0041519999504089355,-0.00039844121783971786,1763260642.5453548,0.00039500443381257355,,3928,0.0,0.12424230575561523,551.4916698932648,0.5535736083984375,7.572964386781678e-05,373888,714.0,
5.692243576049805e-06,5.446374416351318e-06,0.0008230265229940414,1763260644.1461124,0.0002319835330126807,,3944,0.0,-0.09056985378265381,553.0924274921417,0.5871525406837463,7.473118603229523e-05,375552,715.0,
,,,1763260644.164563,,500.0,3945,,,553.1108779907227,,,375562,,500.0
8.874572813510895e-06,-0.000460110604763031,-0.0006656507030129433,1763260644.2895472,500.0625,,3946,0.0,-6.711483001708984e-05,553.2358622550964,0.5764562487602234,7.465438102371991e-05,375680,715.0,
,,,1763260645.1076086,,500.0,3954,,,554.0539236068726,,,376562,,500.0
9.944848716259003e-05,-0.001007571816444397,0.005437839776277542,1763260646.0819201,0.00043202482629567385,,3963,0.0,-0.6925207376480103,555.0282351970673,0.508598804473877,7.357911090366542e-05,377472,716.0,
,,,1763260646.6538754,,500.0,3969,,,555.6001904010773,,,378062,,500.0
8.818693459033966e-06,-0.00047463923692703247,4.6727247536182404e-05,1763260647.9409618,0.0023310594260692596,,3981,0.0,-0.034642934799194336,556.8872768878937,0.5726775527000427,7.250384078361094e-05,379264,717.0,
2.8951093554496765e-05,-0.00043680518865585327,0.0004549100995063782,1763260648.1730564,0.0002842265530489385,,3983,0.0,-0.047110676765441895,557.1193714141846,0.5517088174819946,7.23502307664603e-05,379520,717.0,
6.576068699359894e-06,-3.2279640436172485e-05,-0.0011987080797553062,1763260649.6486404,0.0004993687616661191,,3997,0.0,-0.01942455768585205,558.5949554443359,0.5737361311912537,7.150537567213178e-05,380928,718.0,
1.6332603991031647e-05,-0.0010148771107196808,-1.2973323464393616e-06,1763260652.16243,0.002625661436468363,,4020,0.0,-0.052944183349609375,561.108745098114,0.5816361904144287,7.012288551777601e-05,383232,719.0,
3.669131547212601e-05,0.0004965290427207947,0.001855502836406231,1763260656.309774,0.002087926957756281,,4059,0.0,-0.23498940467834473,565.2560889720917,0.6221921443939209,6.77419375278987e-05,387200,721.0,
,,,1763260659.3915312,,500.0,4087,,,568.3378462791443,,,390062,,500.0
1.6225501894950867e-05,-0.0011532120406627655,0.0016706772148609161,1763260659.8884077,0.00028883491177111864,,4091,0.0,-0.07538497447967529,568.8347227573395,0.5285863280296326,6.574500730494037e-05,390528,722.0,
0.000204513780772686,-0.0022016987204551697,0.0017073797062039375,1763260661.3338952,0.0005221165483817458,,4105,0.0,-0.0071533918380737305,570.2802102565765,0.5486323237419128,6.490015221061185e-05,391936,723.0,
0.0012613842263817787,-0.018221311271190643,0.01302382443100214,1763260661.698103,0.0005865421844646335,,4109,0.0,0.04101186990737915,570.6444180011749,0.5478922128677368,6.466973718488589e-05,392320,723.0,
0.00015482865273952484,-0.001961052417755127,-0.007859889417886734,1763260662.3133104,0.0004141599638387561,,4115,0.0,-0.10600507259368896,571.2596254348755,0.5583110451698303,6.428571214200929e-05,392960,723.0,
0.0001146635040640831,0.0007188096642494202,0.0018053213134407997,1763260662.6716905,0.0005680194008164108,,4119,0.0,0.06753695011138916,571.6180055141449,0.546942949295044,6.405529711628333e-05,393344,724.0,
2.8051435947418213e-06,-0.0009893346577882767,-8.648261427879333e-06,1763260665.1581886,0.0007415709551423788,,4144,0.0,0.03312498331069946,574.1045036315918,0.5558096170425415,6.251920422073454e-05,395904,725.0,
9.632110595703125e-05,0.001147247850894928,-0.000514758750796318,1763260665.7714593,0.0004826751537621021,,4150,0.0,-0.016113758087158203,574.7177743911743,0.5048239827156067,6.213517917785794e-05,396544,725.0,
0.00041009485721588135,-0.003712788224220276,-0.00283079594373703,1763260667.5446558,0.0005857328651472926,,4168,0.0,0.011152088642120361,576.4909708499908,0.5506263971328735,6.105990905780345e-05,398336,726.0,
0.00017225556075572968,-0.008060187101364136,0.006312711164355278,1763260669.1160522,0.0004269765049684793,,4184,0.0,0.05856829881668091,578.0623672008514,0.5222119092941284,6.006144394632429e-05,400000,727.0,
9.263679385185242e-05,-0.0007367078214883804,0.00025947578251361847,1763260670.0847316,0.00041162982233799994,,4194,0.0,0.029825031757354736,579.031046628952,0.5101599097251892,5.944700387772173e-05,401024,728.0,
8.091330528259277e-06,-0.0004979968070983887,0.000245438888669014,1763260670.617024,0.00039392212056554854,,4199,0.0,0.01848691701889038,579.5633389949799,0.5407857894897461,5.9139783843420446e-05,401536,728.0,
,,,1763260673.0249395,,500.0,4224,,,581.9712545871735,,,404062,,500.0
,,,1763260673.5040817,,500.0,4229,,,582.4503967761993,,,404562,,500.0
0.000339435413479805,-0.0018665120005607605,-0.005876338109374046,1763260674.9806411,0.0004861633642576635,,4243,0.0,-0.20219314098358154,583.9269561767578,0.49437814950942993,5.6451612181263044e-05,406016,730.0,
3.85381281375885e-06,0.00021994858980178833,0.0005590468645095825,1763260675.2139957,0.0023617444094270468,,4246,0.0,-0.01926255226135254,584.1603107452393,0.5380200147628784,5.6298002164112404e-05,406272,730.0,
5.944538861513138e-05,-0.001207815483212471,-0.001074756495654583,1763260675.865897,0.0006393949151970446,,4252,0.0,-0.08999454975128174,584.8122119903564,0.528439998626709,5.59139771212358e-05,406912,731.0,
,,,1763260675.9964216,,500.0,4254,,,584.9427366256714,,,407062,,500.0
4.5874156057834625e-05,0.0012854225933551788,0.00037011783570051193,1763260676.1130314,522.727294921875,,4255,0.0,-9.655952453613281e-06,585.0593464374542,0.5190489888191223,5.576036710408516e-05,407168,731.0,
,,,1763260677.9137802,,500.0,4273,,,586.8600952625275,,,409062,,500.0
1.332070678472519e-05,0.0007481500506401062,-0.0014542853459715843,1763260678.2744172,0.0007492235163226724,,4276,0.0,0.01783663034439087,587.2207322120667,0.5556699633598328,5.4454685596283525e-05,409344,732.0,
2.0325183868408203e-05,0.0006976015865802765,0.0015169903635978699,1763260678.3894622,0.0004981033853255212,,4277,0.0,-0.010470271110534668,587.3357772827148,0.5487886667251587,5.4377880587708205e-05,409472,732.0,
,,,1763260678.4201968,,500.0,4278,,,587.3665118217468,,,409562,,500.0
,,,1763260679.4172099,,500.0,4288,,,588.3635249137878,,,410562,,500.0
9.622424840927124e-06,-0.00024865567684173584,-3.3797696232795715e-05,1763260679.6250043,0.0024831807240843773,,4290,0.0,-0.16704976558685303,588.5713193416595,0.6015915870666504,5.3609830501955e-05,410752,733.0,
1.1418946087360382e-05,-0.0006569959223270416,0.0011953441426157951,1763260679.858107,0.0005415616324171424,,4292,0.0,-0.05887448787689209,588.8044221401215,0.5493552088737488,5.345622048480436e-05,411008,733.0,
7.023103535175323e-05,-0.0008613225072622299,6.181932985782623e-05,1763260682.071654,152.2550506591797,,4314,0.0,7.200241088867188e-05,591.0179691314697,0.5224456787109375,5.2150538977002725e-05,413184,734.0,
3.0730850994586945e-05,-0.0009076632559299469,-0.0006642425432801247,1763260682.4739132,601.7109375,,4318,0.0,-1.633167266845703e-05,591.4202282428741,0.57240229845047,5.1920123951276764e-05,413568,734.0,
9.255856275558472e-05,0.0026147402822971344,0.004706116393208504,1763260685.4411662,0.0004465751117095351,,4346,0.0,-0.022965669631958008,594.387481212616,0.5119031071662903,5.01536087540444e-05,416512,735.0,
0.00020134355872869492,-0.004155255854129791,0.00562575738877058,1763260687.494008,0.0006183631485328078,,4366,0.0,-0.034560203552246094,596.4403231143951,0.47770261764526367,4.892473225481808e-05,418560,736.0,
6.952323019504547e-06,0.0005059130489826202,-0.00021324027329683304,1763260688.0293698,416.39544677734375,,4372,0.0,-6.73532485961914e-05,596.9756848812103,0.5449452996253967,4.86175122205168e-05,419072,737.0,
6.429851055145264e-06,0.0006831474602222443,0.00036431290209293365,1763260688.5435855,294.9742126464844,,4377,0.0,9.47713851928711e-06,597.4899005889893,0.5681171417236328,4.831029218621552e-05,419584,737.0,
4.759989678859711e-06,-0.0008485764265060425,0.00029473472386598587,1763260688.6712723,0.0018647259566932917,,4378,0.0,-0.03899097442626953,597.6175873279572,0.5895668268203735,4.82334871776402e-05,419712,737.0,
4.052184522151947e-06,4.713982343673706e-05,0.0007371166720986366,1763260689.5551198,584.40087890625,,4387,0.0,-2.8967857360839844e-05,598.501434803009,0.542098879814148,4.769585211761296e-05,420608,737.0,
,,,1763260690.4795496,,500.0,4396,,,599.4258646965027,,,421562,,500.0
4.586763679981232e-06,0.0005400627851486206,-0.0009961584582924843,1763260692.2073047,0.002408945932984352,,4413,0.0,0.04752260446548462,601.1536197662354,0.524121880531311,4.608295057551004e-05,423296,739.0,
0.0003319103270769119,-0.004456862807273865,-0.0006282422691583633,1763260692.4417098,0.0007982348906807601,,4415,0.0,-0.49602794647216797,601.3880248069763,0.5438928604125977,4.59293405583594e-05,423552,739.0,
2.9622577130794525e-05,-0.0014366060495376587,-0.0007945029065012932,1763260696.3018982,239.66726684570312,,4456,0.0,-2.7060508728027344e-05,605.2482132911682,0.5855486989021301,4.347158392192796e-05,427648,741.0,
,,,1763260697.6206112,,500.0,4470,,,606.566926240921,,,429062,,500.0
3.6618672311306e-05,-0.00038361549377441406,0.0006396500393748283,1763260698.455489,0.0005250205285847187,,4478,0.0,0.004205465316772461,607.4018039703369,0.6190673112869263,4.2089093767572194e-05,429952,742.0,
5.938112735748291e-06,-0.0007643327116966248,-0.0006866808980703354,1763260698.574893,420.3969421386719,,4480,0.0,9.834766387939453e-06,607.5212080478668,0.5385869741439819,4.2012288758996874e-05,430080,742.0,
3.9097853004932404e-05,-0.001887500286102295,0.0006311936303973198,1763260699.7490554,0.0006636730395257473,,4492,0.0,-0.29381370544433594,608.6953704357147,0.4959661662578583,4.124423867324367e-05,431360,743.0,
2.621673047542572e-05,0.0007024407386779785,0.00021494179964065552,1763260700.0955827,0.0021385529544204473,,4496,0.0,-0.03782844543457031,609.0418977737427,0.6165165305137634,4.101382364751771e-05,431744,743.0,
6.401818245649338e-05,-0.001514628529548645,-0.00041279103606939316,1763260700.323836,0.000617138808593154,,4498,0.0,-0.980292558670044,609.2701511383057,0.5375794768333435,4.086021363036707e-05,432000,743.0,
1.3932585716247559e-06,0.0001316554844379425,-0.00012306496500968933,1763260702.3415334,252.78807067871094,,4520,0.0,-7.033348083496094e-06,611.2878484725952,0.5672597885131836,3.955453212256543e-05,434176,744.0,
9.864568710327148e-06,0.0009128153324127197,0.00098370760679245,1763260702.6055946,0.0007894130540080369,,4522,0.0,0.0528264045715332,611.5519096851349,0.5577638149261475,3.940092210541479e-05,434432,744.0,
,,,1763260702.722638,,500.0,4524,,,611.6689529418945,,,434562,,500.0
1.2207776308059692e-05,-0.0005694739520549774,-0.0006943773478269577,1763260702.8353047,0.0011708720121532679,,4525,0.0,-2.086162567138672e-05,611.7816197872162,0.6000468134880066,3.924731208826415e-05,434688,745.0,
1.2549571692943573e-05,-0.0003231130540370941,-0.0020334040746092796,1763260703.0624886,0.0006758227827958763,,4527,0.0,-0.011245965957641602,612.0088036060333,0.5564032793045044,3.909370207111351e-05,434944,745.0,
6.196554750204086e-05,-0.004888942465186119,0.0010476047173142433,1763260703.4046383,0.000782239658292383,,4531,0.0,0.0008181333541870117,612.3509533405304,0.6183297038078308,3.886328704538755e-05,435328,745.0,
,,,1763260703.5966027,,500.0,4533,,,612.5429177284241,,,435562,,500.0
3.833044320344925e-05,0.00035687536001205444,0.002106587402522564,1763260703.6749501,440.8164978027344,,4534,0.0,-0.00020122528076171875,612.6212651729584,0.5468524694442749,3.870967702823691e-05,435584,745.0,
3.760494291782379e-05,-0.0012736208736896515,-0.0010259095579385757,1763260705.7517617,0.0020435028709471226,,4555,0.0,0.116146981716156,614.6980767250061,0.5574732422828674,3.7403995520435274e-05,437760,746.0,
4.633516073226929e-05,0.0002000182867050171,-0.0014150124043226242,1763260705.99187,0.0005993518279865384,,4557,0.0,0.22172778844833374,614.9381849765778,0.5258125066757202,3.725038550328463e-05,438016,746.0,
6.426125764846802e-06,0.00022425875067710876,0.0006338674575090408,1763260706.4551544,0.0007208915194496512,,4562,0.0,-0.050985097885131836,615.4014694690704,0.5827599763870239,3.694316546898335e-05,438528,747.0,
1.086946576833725e-05,-0.0001819990575313568,-0.0009698448702692986,1763260707.7927234,0.0009160140180028975,,4576,0.0,-0.009885787963867188,616.7390384674072,0.5977693796157837,3.609831037465483e-05,439936,747.0,
2.5013461709022522e-05,-0.0008762180805206299,0.0009735226631164551,1763260711.39262,300.48248291015625,,4613,0.0,-2.0742416381835938e-05,620.338935136795,0.600195586681366,3.387096876394935e-05,443648,749.0,
2.3492611944675446e-05,0.00014563649892807007,0.0024099787697196007,1763260712.763502,0.000743087031878531,,4626,0.0,-0.08576762676239014,621.7098169326782,0.5497114062309265,3.302611366962083e-05,445056,750.0,
9.35140997171402e-06,0.0002544485032558441,0.0014845067635178566,1763260713.6960695,0.000816263142041862,,4635,0.0,-0.16833293437957764,622.6423845291138,0.5963289737701416,3.2488478609593585e-05,445952,750.0,
,,,1763260714.2532454,,500.0,4641,,,623.1995604038239,,,446562,,500.0
6.044283509254456e-07,0.00020639225840568542,0.00032967235893011093,1763260714.5823617,0.0008537331596016884,,4644,0.0,-0.06456601619720459,623.5286767482758,0.5855035185813904,3.1950843549566343e-05,446848,750.0,
,,,1763260716.2055874,,500.0,4661,,,625.1519024372101,,,448562,,500.0
7.524155080318451e-06,0.0003267824649810791,-0.0009232433512806892,1763260717.6895,0.0006223284872248769,,4675,0.0,-0.03005826473236084,626.6358151435852,0.5877355337142944,3.0030721973162144e-05,450048,752.0,
6.235204637050629e-06,-0.0007253792136907578,-0.0005513457581400871,1763260719.188475,462.03515625,,4691,0.0,-5.7578086853027344e-05,628.1347899436951,0.5375798940658569,2.9109063689247705e-05,451584,752.0,
3.230758011341095e-05,0.0010495726019144058,-0.0005530603229999542,1763260720.974995,0.0006148249376565218,,4709,0.0,-0.0034470558166503906,629.9213099479675,0.5812510251998901,2.79569885606179e-05,453504,753.0,
1.4657154679298401e-05,-0.0011599063873291016,0.00015151500701904297,1763260721.3148422,0.0008902715053409338,,4713,0.0,0.0029903650283813477,630.2611572742462,0.609028160572052,2.7726575353881344e-05,453888,754.0,
2.8260983526706696e-05,0.001345571130514145,-0.0011631781235337257,1763260723.7975879,0.0009291608585044742,,4738,0.0,0.045048296451568604,632.7439029216766,0.5290737152099609,2.6190477001364343e-05,456448,755.0,
,,,1763260723.8394423,,500.0,4739,,,632.7857573032379,,,456562,,500.0
1.2059696018695831e-05,0.0011421740055084229,-0.00010076072067022324,1763260724.0396044,0.001976318657398224,,4741,0.0,0.11917859315872192,632.9859194755554,0.5953550338745117,2.6036866984213702e-05,456704,755.0,
1.408252865076065e-05,0.0010848287492990494,-0.0023745307698845863,1763260724.2862897,0.0007482311921194196,,4743,0.0,0.11279261112213135,633.2326047420502,0.6147225499153137,2.5883256967063062e-05,456960,755.0,
,,,1763260725.2914896,,500.0,4754,,,634.2378046512604,,,458062,,500.0
7.819384336471558e-06,0.00024992600083351135,0.0004080832004547119,1763260727.0774934,0.00102549372240901,,4772,0.0,-0.14305973052978516,636.0238084793091,0.5177979469299316,2.41167435888201e-05,459904,756.0,
8.072704076766968e-06,-0.0007904395461082458,-0.0004968643188476562,1763260728.3759818,0.0016697838436812162,,4786,0.0,-0.030948519706726074,637.3222968578339,0.5537503957748413,2.3271888494491577e-05,461312,757.0,
3.3564865589141846e-06,0.00035922229290008545,0.00026462413370609283,1763260728.4901688,0.0009244215907528996,,4787,0.0,-0.21268045902252197,637.4364838600159,0.5511420369148254,2.319508530490566e-05,461440,757.0,
,,,1763260728.5322576,,500.0,4788,,,637.4785726070404,,,461562,,500.0
8.113682270050049e-06,-0.00039489567279815674,-0.001127392053604126,1763260729.3183272,0.0010752640664577484,,4796,0.0,-0.20333456993103027,638.264642238617,0.5819356441497803,2.265745024487842e-05,462336,758.0,
3.3117830753326416e-06,-0.0007115975022315979,-0.0003139413893222809,1763260729.5562713,343.9295349121094,,4799,0.0,-5.352497100830078e-05,638.5025863647461,0.5803694128990173,2.2503840227727778e-05,462592,758.0,
1.1661089956760406e-05,-0.0005842149257659912,0.001606895588338375,1763260730.3290448,0.0009556910372339189,,4806,0.0,0.056116342544555664,639.2753598690033,0.5486778020858765,2.2043010176275857e-05,463360,758.0,
8.745118975639343e-07,-0.00016626715660095215,-0.0001841643825173378,1763260730.5801272,271.3594665527344,,4809,0.0,-4.553794860839844e-05,639.5264422893524,0.58101487159729,2.1889400159125216e-05,463616,758.0,
,,,1763260730.9976268,,500.0,4813,,,639.9439418315887,,,464062,,500.0
1.7726793885231018e-05,-0.002499788999557495,0.0002272818237543106,1763260734.8083665,0.0008413117611780763,,4851,0.0,0.1001729965209961,643.7546815872192,0.6265333890914917,1.9278033505543135e-05,467968,760.0,
,,,1763260734.8428812,,500.0,4852,,,643.7891962528229,,,468062,,500.0
1.7257407307624817e-06,-0.0001668781042098999,-4.849676042795181e-05,1763260735.5286992,0.0015591142000630498,,4859,0.0,0.039427220821380615,644.4750142097473,0.5578559041023254,1.8817203454091214e-05,468736,760.0,
2.5834888219833374e-06,0.000347871333360672,-0.0003235321491956711,1763260736.3623874,308.8906555175781,,4868,0.0,-0.00010609626770019531,645.3087024688721,0.5742453932762146,1.8279570213053375e-05,469632,761.0,
1.2746080756187439e-05,-0.00031222403049468994,0.00012672506272792816,1763260736.9349158,0.00164984748698771,,4874,0.0,-0.14179205894470215,645.8812308311462,0.5812914967536926,1.7895545170176774e-05,470272,761.0,
1.4016404747962952e-06,-0.00014340877532958984,-5.506817251443863e-05,1763260737.3134122,556.4619750976562,,4878,0.0,-6.198883056640625e-05,646.2597272396088,0.5741473436355591,1.7665130144450814e-05,470656,761.0,
,,,1763260737.6644042,,500.0,4882,,,646.610719203949,,,471062,,500.0
4.353933036327362e-06,2.7567148208618164e-07,-0.0002535814419388771,1763260740.926921,0.0008543242001906037,,4915,0.0,-0.030926227569580078,649.8732359409332,0.5978083610534668,1.5360983525170013e-05,474496,763.0,
1.1734664440155029e-07,-7.137656211853027e-06,-6.62393867969513e-05,1763260741.452604,0.0009860870195552707,,4920,0.0,0.030849874019622803,650.3989191055298,0.6038867831230164,1.5053763490868732e-05,475008,763.0,
1.8691644072532654e-06,0.00048523396253585815,-0.0006008641794323921,1763260742.580724,360.515625,,4932,0.0,-1.2993812561035156e-05,651.5270390510559,0.5339746475219727,1.4362519323185552e-05,476160,764.0,
