_timestamp,losses/policy_loss,losses/value_loss,charts/episodic_return,losses/explained_variance,losses/entropy,losses/approx_kl,losses/clipfrac,charts/episodic_length,_runtime,charts/SPS,global_step,_step,losses/old_approx_kl,charts/learning_rate
1763260592.961826,-0.001097867265343666,614.5645751953125,,3.9577484130859375e-05,0.572038471698761,7.291324436664581e-06,0.0,,501.9118981361389,688.0,325888,3435,-0.00013465527445077896,0.00010453149297973141
1763260594.499525,0.00133436918258667,403.1322937011719,,0.00014001131057739258,0.6006837487220764,0.00011503975838422775,0.0,,503.44959712028503,689.0,327424,3450,-0.0018701059743762016,0.00010360983287682757
1763260594.6237552,-0.003417428582906723,0.00439015356823802,,-0.3008068799972534,0.5452053546905518,0.0013820929452776909,0.0,,503.5738272666931,689.0,327552,3451,-0.00751736294478178,0.00010353302786825225
1763260595.680554,-1.449882984161377e-05,0.00039643541094847023,,-0.04310429096221924,0.5655086636543274,6.863847374916077e-06,0.0,,504.63062596321106,689.0,328576,3462,-0.0002083107829093933,0.00010291858779964969
1763260597.1624656,-0.000909026712179184,0.0002160027070203796,,0.20110511779785156,0.6304686665534973,3.4205615520477295e-05,0.0,,506.1125376224518,690.0,329984,3476,0.00031720660626888275,0.00010207373270532116
1763260597.4714112,-0.0010502813383936882,0.00317172659561038,,-0.11898207664489746,0.5931441187858582,0.00014254823327064514,0.0,,506.42148327827454,690.0,330240,3479,-0.0014592595398426056,0.00010192012268817052
1763260599.2027292,0.009255647659301758,0.002067952649667859,,-14.158055305480957,0.5207116007804871,0.00029701367020606995,0.0,,508.1528012752533,691.0,331904,3498,0.003975631669163704,0.00010092165757669136
1763260599.746113,0.0063718706369400024,0.0007229677867144346,,-0.15087354183197021,0.5735547542572021,0.0006364751607179642,0.0,,508.6961851119995,692.0,332416,3503,-0.0009661931544542313,0.00010061443754239008
1763260600.7815325,-0.0015515265986323357,0.0003158816252835095,,0.04469406604766846,0.6226822137832642,2.9573217034339905e-05,0.0,,509.73160457611084,692.0,333440,3513,-0.000249229371547699,9.999999747378752e-05
1763260601.9495351,-3.147125244140625e-05,557.1663818359375,,1.7881393432617188e-05,0.5943664908409119,1.927744597196579e-05,0.0,,510.8996071815491,693.0,334592,3525,0.0008096462115645409,9.930875239660963e-05
1763260603.2090755,0.0017506591975688934,0.0002982271835207939,,0.15941816568374634,0.6089305281639099,2.7431175112724304e-05,0.0,,512.1591475009918,694.0,335872,3537,0.0012340731918811798,9.854070958681405e-05
1763260604.894482,0.00023504719138145447,0.00017837992345448583,,0.034341275691986084,0.607369601726532,3.3379532396793365e-05,0.0,,513.8445539474487,695.0,337536,3554,-0.000630703754723072,9.754224447533488e-05
1763260604.9162755,,,500.0,,,,,500.0,513.8663475513458,,337588,3555,,
1763260607.1218107,0.0005761981010437012,115.80596160888672,,-0.00013399124145507812,0.5691890120506287,1.9731931388378143e-05,0.0,,516.071882724762,696.0,339712,3576,-0.0005581704899668694,9.623655932955444e-05
1763260607.363971,-0.0010647550225257874,0.00010424813808640465,,-0.11006879806518555,0.6124748587608337,3.52589413523674e-05,0.0,,516.314043045044,696.0,339968,3578,0.001022101379930973,9.60829493124038e-05
1763260607.6210334,-0.00022005289793014526,0.0028628436848521233,,-0.001493692398071289,0.5770348906517029,0.00042513757944107056,0.0,,516.5711054801941,696.0,340224,3581,-0.003655269742012024,9.592933929525316e-05
1763260608.428403,,,500.0,,,,,500.0,517.3784749507904,,341088,3589,,
1763260610.9298987,-0.004732921719551086,0.00016178449732251465,,0.04785376787185669,0.6296165585517883,0.00012231618165969849,0.0,,519.8799707889557,698.0,343552,3613,-0.003485247492790222,9.393240907229483e-05
1763260611.8472505,-0.007964663207530975,0.00021127480431459844,,-0.0022383928298950195,0.5600018501281738,0.0001986417919397354,0.0,,520.797322511673,699.0,344448,3622,0.004354950040578842,9.339477401226759e-05
1763260613.8165948,-0.0068396590650081635,0.0002648483496159315,,-0.19617867469787598,0.6054788827896118,0.0004090201109647751,0.0,,522.7666668891907,700.0,346368,3640,-0.004204902797937393,9.22427061595954e-05
1763260615.4907923,-0.010036613792181015,0.0003915490524377674,,-4.247629642486572,0.5559824109077454,0.0004030531272292137,0.0,,524.4408643245697,701.0,348032,3656,-0.0001605479046702385,9.124424104811624e-05
1763260616.8433633,-0.0003001093864440918,0.0003146111557725817,,-0.13277816772460938,0.5890291333198547,5.61252236366272e-05,0.0,,525.7934353351593,702.0,349312,3669,0.00019913353025913239,9.047619096236303e-05
1763260617.733496,,,500.0,,,,,500.0,526.6835680007935,,350322,3679,,
1763260618.088673,-7.078796625137329e-05,692.9625854492188,,0.0006185173988342285,0.5412944555282593,4.9736350774765015e-05,0.0,,527.0387451648712,703.0,350592,3683,-0.0005645733326673508,8.970814087660983e-05
1763260618.2062783,-0.00046793557703495026,0.0043899258598685265,,-0.08458590507507324,0.6080379486083984,2.9029324650764465e-06,0.0,,527.1563503742218,703.0,350720,3684,-1.7772428691387177e-05,8.963133586803451e-05
1763260621.0079398,,,500.0,,,,,500.0,529.9580118656158,,353489,3711,,
1763260621.2497756,-0.013534478843212128,0.002754084300249815,,0.3745298385620117,0.58736652135849,0.0007350500673055649,0.0,,530.1998476982117,704.0,353664,3713,0.004305284470319748,8.786482067080215e-05
1763260621.4963622,-0.010483384132385254,0.0003487445937935263,,0.33539503812789917,0.5474432706832886,0.00038067344576120377,0.0,,530.4464342594147,704.0,353920,3715,0.005762484855949879,8.77112106536515e-05
1763260623.2076545,,,500.0,,,,,500.0,532.1577265262604,,355489,3731,,
1763260623.5986168,-0.00010608881711959839,0.00022707848984282464,,0.08998000621795654,0.5720136761665344,4.236306995153427e-05,0.0,,532.5486888885498,705.0,355840,3734,0.0008544055745005608,8.655914280097932e-05
1763260625.7874022,,,500.0,,,,,500.0,534.7374742031097,,357989,3755,,
1763260627.9139376,,,500.0,,,,,500.0,536.8640096187592,,359989,3775,,
1763260628.4325454,0.011917591094970703,0.0002966779575217515,,-1.1920795440673828,0.5210843682289124,0.0005382755771279335,0.0,,537.3826174736023,708.0,360448,3779,0.00935193058103323,8.379416249226779e-05
1763260630.9316835,,,500.0,,,,,500.0,539.8817555904388,,362989,3804,,
1763260631.2515495,-0.000887017697095871,0.0004179079842288047,,-0.0507967472076416,0.5745711326599121,8.580274879932404e-06,0.0,,540.2016215324402,709.0,363264,3807,-0.0005492670461535454,8.210445230361074e-05
1763260635.1454947,,,14.0,,,,,14.0,544.0955667495728,,367228,3847,,
1763260638.2167747,-0.0022155344486236572,0.0042814826592803,,-0.04110217094421387,0.57327800989151,4.546064883470535e-05,0.0,,547.1668467521667,713.0,370048,3879,0.0007729837670922279,7.803379412507638e-05
1763260638.5813746,0.00045802444219589233,536.5567626953125,,0.0006733536720275879,0.5176501274108887,4.7002919018268585e-05,0.0,,547.5314466953278,713.0,370432,3883,-0.0015992680564522743,7.780337909935042e-05
1763260638.6997917,-0.002005498856306076,0.004487660713493824,,-0.015562653541564941,0.5788114070892334,3.6755576729774475e-05,0.0,,547.6498637199402,713.0,370560,3884,0.0004885531961917877,7.77265740907751e-05
1763260638.9703028,-0.00028296560049057007,403.4541320800781,,-3.5643577575683594e-05,0.5887686014175415,1.372024416923523e-05,0.0,,547.9203748703003,713.0,370816,3887,0.0003015715628862381,7.757296407362446e-05
1763260639.4091787,0.0009525194764137268,0.0013647046871483326,,-0.08060503005981445,0.4979204833507538,7.81770795583725e-05,0.0,,548.3592507839203,713.0,371200,3891,-0.0041041020303964615,7.73425490478985e-05
1763260640.0646527,0.0003208862617611885,311.17437744140625,,-4.470348358154297e-05,0.6238657236099243,3.386102616786957e-05,0.0,,549.0147247314453,714.0,371840,3898,-0.0010795984417200089,7.69585240050219e-05
1763260641.5639105,,,500.0,,,,,500.0,550.5139825344086,,373318,3912,,
1763260641.9264274,0.0015846341848373413,0.0005404645926319063,,0.08112788200378418,0.6145781874656677,5.950126796960831e-05,0.0,,550.876499414444,715.0,373632,3915,-0.0006827423349022865,7.588325388496742e-05
1763260643.3049066,-0.00044180452823638916,186.57565307617188,,6.0677528381347656e-05,0.6340899467468262,1.060590147972107e-05,0.0,,552.2549786567688,715.0,374912,3928,-0.001302231103181839,7.511520379921421e-05
1763260645.0398545,-0.004044279456138611,0.0004984998959116638,,-0.16318929195404053,0.6038926243782043,0.00023408979177474976,0.0,,553.9899265766144,716.0,376576,3944,-0.004068480804562569,7.411674596369267e-05
1763260645.1749277,-0.002424914389848709,0.0003916175046470016,,-7.069972991943359,0.5654969215393066,0.00031475722789764404,0.0,,554.1249997615814,716.0,376704,3945,0.002778073772788048,7.403994095511734e-05
1763260645.1941464,,,500.0,,,,,500.0,554.1442184448242,,376713,3946,,
1763260646.1113791,-0.008231766521930695,0.00047753320541232824,,-0.03971445560455322,0.5292577147483826,0.00014131050556898117,0.0,,555.0614511966705,716.0,377600,3954,-0.00264922808855772,7.35023058950901e-05
1763260646.9724839,-0.001488417387008667,0.002264800714328885,,0.17551946640014648,0.4562424123287201,4.276260733604431e-05,0.0,,555.9225559234619,717.0,378368,3963,0.0011012554168701172,7.304147584363818e-05
1763260647.6766357,-0.013250015676021576,0.001111964462324977,,0.06773829460144043,0.6359929442405701,0.0007859691977500916,0.0,,556.6267077922821,717.0,379008,3969,0.010762691497802734,7.265745080076158e-05
1763260648.827426,7.465481758117676e-05,247.78634643554688,,1.8358230590820312e-05,0.5793379545211792,8.577480912208557e-07,0.0,,557.7774980068207,717.0,380032,3981,0.00011438596993684769,7.204301073215902e-05
1763260649.108722,-0.005890108644962311,0.0026436452753841877,,-0.10141277313232422,0.5724934339523315,0.00021650828421115875,0.0,,558.0587940216064,717.0,380288,3983,-0.008927673101425171,7.188940071500838e-05
1763260650.4803796,-0.0009517446160316467,465.43560791015625,,-2.8014183044433594e-05,0.6050094366073608,2.1694228053092957e-05,0.0,,559.430451631546,718.0,381568,3997,0.00026067160069942474,7.112135062925518e-05
1763260652.860125,,,500.0,,,,,500.0,561.8101971149445,,383843,4020,,
1763260657.0712962,-0.002391057088971138,0.0006783751887269318,,0.3366268277168274,0.6236071586608887,0.00041838083416223526,0.0,,566.021368265152,721.0,387712,4059,0.0025650160387158394,6.743471749359742e-05
1763260660.0946553,0.00016241520643234253,0.002558781299740076,,-0.024944663047790527,0.594813346862793,2.71601602435112e-05,0.0,,569.0447273254395,722.0,390528,4087,9.734276682138443e-05,6.574500730494037e-05
1763260660.4838269,0.0008506104350090027,484.5370788574219,,3.0994415283203125e-06,0.526027262210846,2.195313572883606e-05,0.0,,569.4338989257812,722.0,390912,4091,0.0008262936025857925,6.551459227921441e-05
1763260661.8952987,,,500.0,,,,,500.0,570.8453707695007,,392363,4105,,
1763260662.274181,0.0007235370576381683,0.0005249866517260671,,0.0031392574310302734,0.5648332834243774,9.767711162567139e-06,0.0,,571.2242529392242,723.0,392704,4109,-0.001013128086924553,6.443932215915993e-05
1763260662.8931515,-0.003127101808786392,0.00046252974425442517,,0.09604161977767944,0.5404067635536194,0.0002476545050740242,0.0,,571.8432235717773,723.0,393344,4115,0.004227961413562298,6.405529711628333e-05
1763260663.285171,-0.0012623295187950134,0.0006284351693466306,,-0.06359410285949707,0.5488422513008118,0.00010184664279222488,0.0,,572.2352430820465,723.0,393728,4119,0.0008573560044169426,6.382488209055737e-05
1763260665.833288,-0.010752158239483833,0.0004667298053391278,,-0.04029500484466553,0.5703353881835938,0.0002509569749236107,0.0,,574.783360004425,725.0,396288,4144,0.004866397939622402,6.228878919500858e-05
1763260666.3621573,,,500.0,,,,,500.0,575.3122293949127,,396808,4150,,
1763260668.264126,-0.0015144720673561096,0.0004559917433653027,,-0.03938019275665283,0.44832152128219604,0.00012871623039245605,0.0,,577.2141981124878,726.0,398720,4168,0.005179110914468765,6.082949403207749e-05
1763260669.8083887,,,500.0,,,,,500.0,578.7584607601166,,400308,4184,,
1763260670.7844338,,,500.0,,,,,500.0,579.7345058917999,,401308,4194,,
1763260671.2609565,,,500.0,,,,,500.0,580.2110285758972,,401808,4199,,
1763260673.726843,0.002764403820037842,484.167724609375,,1.3530254364013672e-05,0.5912901163101196,7.61374831199646e-05,0.0,,582.6769151687622,729.0,404352,4224,-0.00035484321415424347,5.745007729274221e-05
1763260674.249154,-0.00029729679226875305,363.6587829589844,,-1.430511474609375e-05,0.5824980735778809,3.223307430744171e-06,0.0,,583.199226140976,729.0,404864,4229,-0.0005863243713974953,5.714285725844093e-05
1763260675.6405354,-0.0013172924518585205,0.0029414629098027945,,-0.025948643684387207,0.595146656036377,8.212495595216751e-05,0.0,,584.5906074047089,730.0,406272,4243,0.005520944483578205,5.6298002164112404e-05
1763260675.8843334,,,500.0,,,,,500.0,584.8344054222107,,406548,4246,,
1763260676.4476821,,,500.0,,,,,500.0,585.3977541923523,,407161,4252,,
1763260676.5917625,,,110.0,,,,,110.0,585.5418345928192,,407271,4254,,
1763260676.6955688,0.0014019608497619629,471.9176025390625,,9.459257125854492e-05,0.5222240090370178,2.4102628231048584e-06,0.0,,585.6456408500671,730.0,407296,4255,-0.00027347542345523834,5.568356209550984e-05
1763260678.5920856,-0.00023786723613739014,0.0009352488559670746,,0.0009838342666625977,0.5230252742767334,5.356594920158386e-05,0.0,,587.5421576499939,731.0,409216,4273,-0.0024931523948907852,5.4531490604858845e-05
1763260678.8295605,-0.002714395523071289,0.003199396189302206,,0.024389326572418213,0.6298816204071045,0.00011342205107212067,0.0,,587.7796325683594,731.0,409472,4276,0.0018622782081365585,5.4377880587708205e-05
1763260678.9467614,0.0026125796139240265,0.0010544300312176347,,-0.08730745315551758,0.6113708019256592,0.00038543716073036194,0.0,,587.8968334197998,732.0,409600,4277,-0.009402059018611908,5.4301075579132885e-05
1763260679.0637906,-0.0008435770869255066,0.0007594152120873332,,-0.08731567859649658,0.5486109256744385,5.923211574554443e-06,0.0,,588.0138626098633,732.0,409728,4278,-0.0007366146892309189,5.4224270570557564e-05
1763260680.051729,0.00014611892402172089,0.0006353798089548945,,-0.015507221221923828,0.5974441766738892,2.82973051071167e-05,0.0,,589.0018010139465,732.0,410752,4288,0.0002915170043706894,5.3609830501955e-05
1763260680.180913,9.228289127349854e-05,117.89971923828125,,3.933906555175781e-06,0.603398859500885,3.9441511034965515e-06,0.0,,589.1309850215912,732.0,410880,4290,-0.0002930043265223503,5.353302549337968e-05
1763260680.465957,0.005485102534294128,0.0010828090598806739,,-0.014248847961425781,0.5304574966430664,0.0002778777852654457,0.0,,589.4160289764404,732.0,411136,4292,-0.005757647566497326,5.337941547622904e-05
1763260682.6716506,-0.0008051246404647827,246.8275909423828,,-6.9141387939453125e-06,0.6427862048149109,1.6979873180389404e-05,0.0,,591.6217226982117,733.0,413312,4314,0.0002442058175802231,5.2073733968427405e-05
1763260683.1031153,,,500.0,,,,,500.0,592.0531873703003,,413771,4318,,
1763260686.0269043,-0.001005515456199646,0.002083937870338559,,0.03932064771652222,0.5758191347122192,0.00010570790618658066,0.0,,594.9769763946533,735.0,416512,4346,-0.001146283932030201,5.01536087540444e-05
1763260688.1383138,-0.004194770008325577,0.0007062401273287833,,-3.814697265625e-06,0.6056822538375854,6.176717579364777e-05,0.0,,597.0883858203888,735.0,418560,4366,-0.0012640375643968582,4.892473225481808e-05
1763260688.7646182,0.002285163849592209,0.0004850599216297269,,-0.047776222229003906,0.566307783126831,5.2852556109428406e-05,0.0,,597.7146902084351,736.0,419200,4372,0.0005994997918605804,4.854070721194148e-05
1763260689.2789629,-0.003421461209654808,0.0005183329922147095,,-0.2359755039215088,0.5452560782432556,9.253248572349548e-05,0.0,,598.2290349006653,736.0,419712,4377,-0.001721380278468132,4.82334871776402e-05
1763260689.3160646,,,500.0,,,,,500.0,598.2661366462708,,419785,4378,,
1763260690.2292552,-0.0024452991783618927,431.43280029296875,,-2.2292137145996094e-05,0.5681848526000977,5.225092172622681e-05,0.0,,599.179327249527,736.0,420608,4387,0.0026781242340803146,4.769585211761296e-05
1763260691.1354983,-0.00037132948637008667,369.6409912109375,,-6.687641143798828e-05,0.5951908826828003,7.75698572397232e-06,0.0,,600.0855703353882,737.0,421504,4396,-0.0011977544054389,4.7158217057585716e-05
1763260692.8512373,0.0004601702094078064,0.0010425905929878354,,-1.3871371746063232,0.5422897338867188,7.950607687234879e-05,0.0,,601.8013093471527,738.0,423296,4413,0.001807703636586666,4.608295057551004e-05
1763260692.969823,0.00046473369002342224,376.9496765136719,,-9.5367431640625e-06,0.564942479133606,2.023112028837204e-05,0.0,,601.9198949337006,738.0,423424,4415,-0.0017385492101311684,4.600614556693472e-05
1763260697.071978,-0.001022428274154663,0.0008635011618025601,,0.11716759204864502,0.5386211276054382,6.968341767787933e-05,0.0,,606.0220501422882,740.0,427648,4456,-0.0021670833230018616,4.347158392192796e-05
1763260698.4980881,-6.413832306861877e-05,0.002305856440216303,,-0.6580871343612671,0.6013674139976501,5.804002285003662e-06,0.0,,607.4481601715088,740.0,429056,4470,-0.00010497868061065674,4.2626728827599436e-05
1763260699.2363849,,,500.0,,,,,500.0,608.1864569187164,,429825,4478,,
1763260699.497864,-0.0016898596659302711,0.0007219728431664407,,-0.022387027740478516,0.5613720417022705,3.815907984972e-05,0.0,,608.4479360580444,741.0,430080,4480,0.00011716317385435104,4.2012288758996874e-05
1763260700.6836421,,,500.0,,,,,500.0,609.6337141990662,,431325,4492,,
1763260701.1190193,-0.0005221813917160034,0.0004391448455862701,,0.01582634449005127,0.5981614589691162,1.1599622666835785e-05,0.0,,610.0690913200378,742.0,431744,4496,-0.0010162824764847755,4.101382364751771e-05
1763260701.2375147,0.0003092605620622635,440.1957702636719,,-1.1444091796875e-05,0.5663997530937195,1.3438984751701355e-05,0.0,,610.1875867843628,742.0,431872,4498,0.0008302461355924606,4.093701863894239e-05
1763260703.4183035,-0.0007202289998531342,0.0008363087545149028,,-0.039395928382873535,0.5477360486984253,7.891654968261719e-05,0.0,,612.3683755397797,743.0,434176,4520,0.0040619950741529465,3.955453212256543e-05
1763260703.543792,,,500.0,,,,,500.0,612.4938640594482,,434325,4522,,
1763260703.802623,-0.001633811742067337,0.0019930731505155563,,-0.007903099060058594,0.5710084438323975,3.180559724569321e-05,0.0,,612.7526950836182,743.0,434560,4524,0.0014694100245833397,3.932411709683947e-05
1763260703.9180202,0.0019021332263946533,0.0007291942602023482,,0.03583979606628418,0.5545752644538879,6.043538451194763e-05,0.0,,612.8680922985077,743.0,434688,4525,-0.0010588113218545914,3.924731208826415e-05
1763260704.0396676,,,500.0,,,,,500.0,612.9897396564484,,434825,4527,,
1763260704.4315324,,,500.0,,,,,500.0,613.3816044330597,,435325,4531,,
1763260704.6209846,-0.0006018728017807007,0.0020852303132414818,,0.013010501861572266,0.5518549084663391,1.923833042383194e-05,0.0,,613.5710566043854,744.0,435456,4533,-0.0007280996069312096,3.878648203681223e-05
1763260704.7788956,-0.0031707361340522766,0.0009377839742228389,,0.08313947916030884,0.5830827355384827,0.0001377025619149208,0.0,,613.728967666626,744.0,435584,4534,-0.0008260393515229225,3.870967702823691e-05
1763260706.8552842,-0.0002065114676952362,0.0005797440535388887,,-0.017439961433410645,0.5819661021232605,4.784204065799713e-06,0.0,,615.8053562641144,745.0,437760,4555,0.00023535173386335373,3.7403995520435274e-05
1763260706.97534,-1.5497207641601562e-05,526.388427734375,,4.786252975463867e-05,0.5624767541885376,7.729977369308472e-08,0.0,,615.925411939621,745.0,437888,4557,7.885042577981949e-05,3.7327190511859953e-05
1763260707.439029,1.4424324035644531e-05,264.17706298828125,,-2.0265579223632812e-06,0.5632438063621521,4.1179358959198e-05,0.0,,616.3891010284424,745.0,438400,4562,0.00047708675265312195,3.701997047755867e-05
1763260708.7698843,,,500.0,,,,,500.0,617.7199563980103,,439825,4576,,
1763260712.1904733,-0.0032922327518463135,264.2598876953125,,2.586841583251953e-05,0.6169225573539734,3.955326974391937e-05,0.0,,621.1405453681946,748.0,443392,4613,0.0008155927062034607,3.402457878109999e-05
1763260713.4859922,,,500.0,,,,,500.0,622.4360642433167,,444783,4626,,
1763260714.3474717,-0.0008201971650123596,0.00288347527384758,,-0.10888898372650146,0.5784367918968201,2.351216971874237e-05,0.0,,623.2975437641144,748.0,445568,4635,0.00021843798458576202,3.2718893635319546e-05
1763260714.9531302,-0.0012542791664600372,0.0013122353702783585,,-0.009838104248046875,0.6349209547042847,1.0071322321891785e-05,0.0,,623.9032022953033,749.0,446208,4641,-0.0008212458342313766,3.2334868592442945e-05
1763260715.2161932,-0.00031045079231262207,134.12986755371094,,-3.123283386230469e-05,0.6319802403450012,9.136274456977844e-06,0.0,,624.1662652492523,749.0,446464,4644,-0.0010145828127861023,3.2181258575292304e-05
1763260716.9549186,-0.00015045329928398132,0.0008198401192203164,,-0.2087862491607666,0.5854660272598267,1.4757737517356873e-05,0.0,,625.9049906730652,750.0,448256,4661,-0.0004775822162628174,3.110599209321663e-05
1763260718.2959473,-0.0014984533190727234,0.0009761278051882982,,-0.035650014877319336,0.6032822132110596,3.726501017808914e-05,0.0,,627.2460193634033,750.0,449664,4675,0.003261054866015911,3.0261136998888105e-05
1763260719.8839002,-0.0006218627095222473,0.0008911230834200978,,-0.06795012950897217,0.5376380681991577,1.845136284828186e-05,0.0,,628.8339722156525,751.0,451328,4691,0.00037918053567409515,2.9262673706398346e-05
1763260721.4801445,-0.0003009811043739319,384.8043212890625,,-1.6450881958007812e-05,0.5889357924461365,1.3364478945732117e-06,0.0,,630.430216550827,752.0,452992,4709,-0.00011021923273801804,2.8264208594919182e-05
1763260721.8608077,0.00125102698802948,226.46804809570312,,-3.337860107421875e-06,0.5721486806869507,1.7221085727214813e-05,0.0,,630.8108797073364,752.0,453376,4713,-0.001201537437736988,2.803379356919322e-05
1763260724.3386967,-0.0005207732319831848,0.0016649547033011913,,-0.07038319110870361,0.6016226410865784,6.35441392660141e-06,0.0,,633.2887687683105,753.0,455936,4738,0.0003799470141530037,2.649769521667622e-05
1763260724.4583254,-0.0004705265164375305,0.0009586985106579959,,-0.10111451148986816,0.5697005987167358,4.473794251680374e-05,0.0,,633.408397436142,753.0,456064,4739,0.004105773754417896,2.64208902081009e-05
1763260724.6528456,,,500.0,,,,,500.0,633.6029176712036,,456286,4741,,
1763260724.8616683,-0.004595927894115448,0.0016797558637335896,,-0.22336792945861816,0.6042872071266174,5.626678466796875e-05,0.0,,633.811740398407,753.0,456448,4743,0.0007961858063936234,2.6190477001364343e-05
1763260725.911352,,,500.0,,,,,500.0,634.8614239692688,,457586,4754,,
1763260727.6238055,-0.0006892979145050049,0.001858570845797658,,0.00817173719406128,0.5827022194862366,6.862916052341461e-06,0.0,,636.5738775730133,755.0,459264,4772,-0.00020025018602609634,2.45007686316967e-05
1763260729.0622685,0.00024368613958358765,391.67108154296875,,-4.887580871582031e-06,0.5548373460769653,3.7010759115219116e-06,0.0,,638.0123405456543,755.0,460672,4786,-0.00012352876365184784,2.365591353736818e-05
1763260729.1843092,-0.0003067776560783386,0.0018022446893155575,,-0.02361142635345459,0.5717938542366028,8.463859558105469e-06,0.0,,638.1343812942505,755.0,460800,4787,0.00040531717240810394,2.3579108528792858e-05
1763260729.3075085,-0.006356017664074898,0.0009953795233741403,,-0.07255756855010986,0.6013074517250061,0.00013720989227294922,0.0,,638.2575805187225,755.0,460928,4788,0.0030473731458187103,2.3502303520217538e-05
1763260730.079041,0.0001962035894393921,298.12255859375,,8.302927017211914e-05,0.5520377159118652,1.7955899238586426e-06,0.0,,639.0291130542755,756.0,461696,4796,-0.00017689913511276245,2.304147528775502e-05
1763260730.4260201,-0.00026956014335155487,0.0009402762516401708,,-0.0495452880859375,0.5465027093887329,3.4899450838565826e-05,0.0,,639.3760921955109,756.0,462080,4799,0.0015924060717225075,2.281106026202906e-05
1763260731.0596032,-9.244680404663086e-05,194.69158935546875,,-1.430511474609375e-05,0.5976495742797852,7.422640919685364e-07,0.0,,640.0096752643585,756.0,462720,4806,-0.00029635895043611526,2.2427035219152458e-05
1763260731.408344,-0.0013299486599862576,0.0008911555632948875,,-0.18969881534576416,0.5939446091651917,7.101334631443024e-06,0.0,,640.3584160804749,756.0,463104,4809,-0.0007524890825152397,2.2196620193426497e-05
1763260731.758089,-0.0014784610830247402,0.0008476602379232645,,0.03277343511581421,0.613583505153656,1.1834315955638885e-05,0.0,,640.7081611156464,756.0,463488,4813,-0.0008725980296730995,2.1966205167700537e-05
1763260735.439016,0.000118255615234375,0.0010382774053141475,,-0.032794952392578125,0.615077555179596,1.601874828338623e-06,0.0,,644.3890881538391,758.0,467200,4851,0.00016134046018123627,1.9738863556995057e-05
1763260735.4865294,,,500.0,,,,,500.0,644.4366014003754,,467315,4852,,
1763260736.2239804,0.00034049898386001587,0.0016932530561462045,,0.015078246593475342,0.6219822764396667,3.5297125577926636e-06,0.0,,645.1740524768829,758.0,467968,4859,0.0005151350051164627,1.9278033505543135e-05
1763260737.1124954,-7.629115134477615e-05,716.483154296875,,-5.459785461425781e-05,0.5651096105575562,2.6598572731018066e-06,0.0,,646.0625674724579,759.0,468864,4868,-0.00026968494057655334,1.8740400264505297e-05
1763260737.7304842,-4.712492227554321e-05,0.001761394552886486,,-0.23921442031860352,0.6015058755874634,2.0209699869155884e-06,0.0,,646.6805562973022,759.0,469504,4874,-0.00039767101407051086,1.8356375221628696e-05
1763260738.113167,-0.00034837424755096436,206.80625915527344,,-9.059906005859375e-06,0.5292550921440125,3.3155083656311035e-07,0.0,,647.0632390975952,759.0,469888,4878,0.00024534203112125397,1.8125960195902735e-05
1763260738.530317,,,500.0,,,,,500.0,647.4803891181946,,470315,4882,,
1763260741.9489887,-0.00012434273958206177,0.0009495177073404193,,-0.057210326194763184,0.550607442855835,7.830560207366943e-06,0.0,,650.8990607261658,760.0,473728,4915,0.0003696270287036896,1.582181175763253e-05
1763260742.4852793,-0.0009040161967277527,0.0008918589446693659,,-0.0561220645904541,0.6018670201301575,3.1832605600357056e-06,0.0,,651.4353513717651,761.0,474240,4920,0.0001950431615114212,1.5514593542320654e-05
1763260743.6377769,-0.00037188827991485596,211.5740203857422,,3.0279159545898438e-05,0.5966963171958923,1.3075768947601318e-06,0.0,,652.5878489017487,761.0,475392,4932,-0.0003021806478500366,1.4823348465142772e-05
1763260743.756787,-0.0002947598695755005,0.0015676252078264952,,-0.12500905990600586,0.5619349479675293,9.152106940746307e-06,0.0,,652.7068591117859,761.0,475520,4933,-0.00016023684293031693,1.4746543456567451e-05
1763260744.3615327,0.0006181448698043823,0.0011474189814180136,,0.005566835403442383,0.6100675463676453,1.084059476852417e-06,0.0,,653.3116047382355,761.0,476160,4939,0.0006181243807077408,1.4362519323185552e-05
1763260745.023006,,,500.0,,,,,500.0,653.9730780124664,,476815,4946,,
1763260745.6718957,7.110089063644409e-05,511.88165283203125,,-6.902217864990234e-05,0.6259250640869141,7.869675755500793e-07,0.0,,654.621967792511,762.0,477440,4953,0.00010857079178094864,1.3594470146927051e-05
1763260746.1742103,2.409517765045166e-05,316.9149169921875,,9.530782699584961e-05,0.5910622477531433,4.499219357967377e-06,0.0,,655.1242823600769,762.0,477952,4958,-0.0005384935066103935,1.328725011262577e-05
1763260746.686658,-0.0009062271565198898,152.3457794189453,,-4.649162292480469e-06,0.6149052381515503,2.466142177581787e-06,0.0,,655.6367299556732,762.0,478464,4963,-0.000417487695813179,1.2980030987819191e-05
1763260747.4232526,,,500.0,,,,,500.0,656.3733246326447,,479338,4971,,
1763260747.500713,-0.00011923164129257202,410.81353759765625,,-5.233287811279297e-05,0.5856691002845764,3.4989789128303528e-06,0.0,,656.4507851600647,763.0,479360,4972,0.00014426838606595993,1.244239592779195e-05
1763260748.123808,-0.0005011484026908875,0.0014582998119294643,,0.041885197162628174,0.5681113004684448,3.909692168235779e-06,0.0,,657.0738799571991,763.0,480000,4978,5.071423947811127e-05,1.205837179441005e-05
