losses/clipfrac,global_step,losses/policy_loss,losses/old_approx_kl,charts/episodic_return,losses/approx_kl,_timestamp,charts/episodic_length,losses/explained_variance,losses/value_loss,_step,charts/learning_rate,losses/entropy,_runtime,charts/SPS
0.0,330240,0.01104937493801117,-0.004904281347990036,,0.0005504637956619263,1763260471.5616348,,0.9458721280097961,0.0027064390014857054,4105,0.00010192012268817052,0.1803833693265915,411.29180884361267,822.0
0.048828125,330624,-0.039711982011795044,0.04636099934577942,,0.016178365796804428,1763260472.1078708,,0.8592398762702942,0.011806604452431202,4109,0.00010168970766244456,0.2057437300682068,411.8380448818207,822.0
0.10546875,331264,-0.009803779423236847,0.034920550882816315,,0.019709423184394836,1763260472.9584258,,0.6173714399337769,0.0009084845660254359,4115,0.00010130568261956796,0.31028398871421814,412.6885998249054,822.0
0.013671875,331648,0.009039180353283882,-0.002867063507437706,,0.0028169676661491394,1763260473.454237,,0.7609429955482483,0.003564238315448165,4119,0.000101075267593842,0.21592168509960175,413.18441104888916,822.0
0.0,334848,0.00090743787586689,0.002017298713326454,,3.9443373680114746e-05,1763260477.7630582,,0.5678435564041138,0.0010060688946396112,4150,9.9155142379459e-05,0.18874125182628632,417.4932322502136,821.0
0.0,336640,0.01131218671798706,-0.003224213607609272,,0.001073748804628849,1763260479.4175851,,0.3971189856529236,0.008269591256976128,4168,9.807987953536212e-05,0.21916083991527557,419.14775919914246,822.0
0.064453125,338304,-0.018415123224258423,0.03106154501438141,,0.009631193242967129,1763260480.9129672,,0.8081648349761963,0.0004939225618727505,4184,9.708141442388296e-05,0.14738373458385468,420.64314126968384,823.0
0.080078125,339328,-0.027005350217223167,0.03435761481523514,,0.0066576264798641205,1763260481.8457236,,-1.1367437839508057,0.0003855579998344183,4194,9.64669743552804e-05,0.23250426352024078,421.57589769363403,824.0
0.009765625,339840,-0.0162501223385334,0.005324709229171276,,0.0027095312252640724,1763260482.3345737,,0.2644691467285156,0.00031033644336275756,4199,9.615975432097912e-05,0.19865992665290833,422.06474781036377,824.0
0.125,342400,-0.0382961705327034,0.06149943917989731,,0.033166952431201935,1763260484.645195,,0.05132627487182617,0.0010344525799155235,4224,9.462365414947271e-05,0.26206034421920776,424.37536907196045,826.0
0.00390625,342912,0.00999462604522705,-0.016610553488135338,,0.002757180482149124,1763260485.09426,,0.5610973834991455,0.00047017913311719894,4229,9.431643411517143e-05,0.26943469047546387,424.82443404197693,826.0
0.001953125,344320,-0.045178111642599106,0.008687295019626617,,0.0038086846470832825,1763260486.3650677,,-0.38158226013183594,0.0014584098244085908,4243,9.347157902084291e-05,0.268073707818985,426.09524178504944,827.0
0.0,344576,-0.0035137664526700974,0.0001391526311635971,,5.6412070989608765e-05,1763260486.6274219,,-0.0025305747985839844,0.5984503626823425,4246,9.331796900369227e-05,0.22668027877807617,426.35759592056274,827.0
0.0,345216,0.0027440637350082397,0.009347272105515003,,0.002484935335814953,1763260487.1853223,,-0.7969679832458496,0.002936131088063121,4252,9.293395123677328e-05,0.32445839047431946,426.9154963493347,827.0
0.07421875,345472,-0.04638209193944931,0.04861530661582947,,0.008103507570922375,1763260487.4070144,,-0.8727735280990601,0.0011757055763155222,4254,9.278034121962264e-05,0.1459141969680786,427.13718843460083,827.0
0.060546875,347392,0.0016320347785949707,-0.0012798970565199852,,0.007877456955611706,1763260489.163105,,0.021231234073638916,0.0008241978357546031,4273,9.162826609099284e-05,0.20963537693023682,428.89327907562256,829.0
0.0,347648,0.010776016861200333,-0.005864911712706089,,0.00038436148315668106,1763260489.3887632,,0.9344490766525269,0.0077180094085633755,4276,9.14746560738422e-05,0.24738596379756927,429.118937253952,829.0
0.044921875,347776,-0.005057661794126034,0.0024331966415047646,,0.007034662179648876,1763260489.4997773,,-0.1565009355545044,0.001889968290925026,4277,9.139785106526688e-05,0.20281442999839783,429.22995138168335,829.0
0.00390625,347904,0.00472172349691391,-0.003406140021979809,,0.00017464812844991684,1763260489.6451364,,0.5487397313117981,0.001535151619464159,4278,9.132104605669156e-05,0.24498839676380157,429.37531042099,829.0
0.0,349056,0.0015449263155460358,-0.0021141143515706062,,5.7335011661052704e-05,1763260490.6965907,,-0.0008291006088256836,0.016400957480072975,4290,9.062980097951367e-05,0.18288865685462952,430.4267647266388,829.0
0.06640625,349312,-0.013431936502456665,0.018511537462472916,,0.013916948810219765,1763260490.9192219,,-1.3269016742706299,0.0016205738065764308,4292,9.047619096236303e-05,0.26862359046936035,430.649395942688,830.0
,351491,,,500.0,,1763260492.8956525,500.0,,,4314,,,432.62582659721375,
,351991,,,500.0,,1763260493.268225,500.0,,,4318,,,432.99839901924133,
0.0546875,354816,-0.04455699026584625,0.044687364250421524,,0.011418319307267666,1763260495.9127533,,-1.4761998653411865,0.0023460732772946358,4346,8.717357559362426e-05,0.17337282001972198,435.6429274082184,833.0
0.033203125,356864,-0.01091744750738144,-0.009347829967737198,,0.009687831625342369,1763260497.7431636,,-1.399209976196289,0.0021526128984987736,4366,8.594470273237675e-05,0.2160647213459015,437.4733376502991,834.0
,357491,,,500.0,,1763260498.273944,500.0,,,4372,,,438.00411796569824,
,357991,,,500.0,,1763260498.7186828,500.0,,,4377,,,438.4488568305969,
0.00390625,358016,-0.0003698393702507019,0.0019266363233327866,,0.0017733648419380188,1763260498.7955127,,-0.000385284423828125,0.012112757191061974,4378,8.525345765519887e-05,0.1866721212863922,438.52568674087524,835.0
,358991,,,500.0,,1763260499.6405802,500.0,,,4387,,,439.37075424194336,
0.0,359936,-0.027056731283664703,0.019371744245290756,,0.001236860640347004,1763260500.5457323,,-2.1369333267211914,0.000879203958902508,4396,8.410138252656907e-05,0.1922372579574585,440.2759063243866,836.0
0.060546875,361856,0.003842350095510483,0.002571163699030876,,0.012364203110337257,1763260502.3045015,,0.15103256702423096,0.0007964670076034963,4415,8.294930739793926e-05,0.17471376061439514,442.03467559814453,837.0
,365991,,,500.0,,1763260506.1081524,500.0,,,4456,,,445.8383264541626,
0.03125,367488,0.008768768981099129,-0.004670195281505585,,0.007932394742965698,1763260507.5121233,,-0.30693578720092773,0.0008068404858931899,4470,7.956989429658279e-05,0.20211178064346313,447.24229741096497,840.0
0.0546875,368256,-0.025626279413700104,0.02237676829099655,,0.008007667027413845,1763260508.1876261,,0.14309662580490112,0.0019207277800887823,4478,7.910906424513087e-05,0.25821393728256226,447.9178001880646,840.0
,368491,,,500.0,,1763260508.365893,500.0,,,4480,,,448.0960669517517,
0.00390625,369664,-0.013125225901603699,0.010555017739534378,,0.002636285498738289,1763260509.653468,,0.9312865138053894,0.006727362982928753,4492,7.826420915080234e-05,0.22121037542819977,449.3836419582367,841.0
0.068359375,370304,-0.04906711354851723,0.07187756150960922,,0.013675172813236713,1763260510.4282844,,0.08235877752304077,0.0033608758822083473,4498,7.788018410792574e-05,0.23863255977630615,450.1584584712982,841.0
,372491,,,500.0,,1763260512.8278275,500.0,,,4520,,,452.5580015182495,
0.009765625,372736,-0.003588330000638962,-0.011238666251301765,,0.0030368920415639877,1763260513.046254,,0.3166085481643677,0.005960277747362852,4522,7.642088894499466e-05,0.31136611104011536,452.77642798423767,841.0
,372991,,,500.0,,1763260513.200771,500.0,,,4524,,,452.93094515800476,
0.0,372992,0.0006731562316417694,0.004643618129193783,,0.00034378189593553543,1763260513.2700167,,0.0009077191352844238,3.2966012954711914,4525,7.626727892784402e-05,0.24424633383750916,453.0001907348633,841.0
0.0,373248,-0.004909437149763107,0.002578987739980221,,0.0008327597752213478,1763260513.4905539,,0.27519690990448,0.0012864262098446488,4527,7.611366891069338e-05,0.21315433084964752,453.2207279205322,841.0
0.0,373632,-0.01647348329424858,0.013461792841553688,,0.002304777503013611,1763260513.9768066,,0.9446679353713989,0.003883346915245056,4531,7.588325388496742e-05,0.2654147148132324,453.70698070526123,841.0
0.025390625,373888,0.03261551260948181,-0.0225500650703907,,0.006004339084029198,1763260514.2957227,,0.6788487434387207,0.0017422186210751534,4533,7.572964386781678e-05,0.17067718505859375,454.02589678764343,841.0
,373991,,,500.0,,1763260514.3473146,500.0,,,4534,,,454.0774886608124,
0.0,376064,-0.021575219929218292,0.012949896976351738,,0.0011040270328521729,1763260516.9674733,,0.01109325885772705,0.012049062177538872,4555,7.442396599799395e-05,0.12252213060855865,456.69764733314514,841.0
0.013671875,376832,-0.009151287376880646,0.00011403393000364304,,0.0035514039918780327,1763260517.8211188,,0.7092589139938354,0.0024587654042989016,4562,7.396313594654202e-05,0.19183503091335297,457.55129289627075,841.0
0.048828125,378240,-0.002561747096478939,-0.0018685702234506607,,0.008161205798387527,1763260519.1230917,,0.7301632761955261,0.0036218012683093548,4576,7.31182808522135e-05,0.2129317820072174,458.8532657623291,842.0
,381991,,,500.0,,1763260522.5018425,500.0,,,4613,,,462.2320165634155,
0.01953125,383360,-0.030516615137457848,0.022305885329842567,,0.004076196812093258,1763260523.752036,,0.5180231332778931,0.0021529272198677063,4626,7.004608050920069e-05,0.1983342170715332,463.48221015930176,845.0
0.005859375,384256,-0.022793233394622803,0.018346931785345078,,0.002368958666920662,1763260524.5777931,,0.7771409153938293,0.0019336255500093102,4635,6.950844544917345e-05,0.14351236820220947,464.3079671859741,845.0
0.013671875,384896,-0.0254693403840065,0.01803630404174328,,0.0013502659276127815,1763260525.1380298,,-0.009958624839782715,0.0020185611210763454,4641,6.912442040629685e-05,0.196857750415802,464.8682038784027,845.0
0.0,385152,0.0035732723772525787,-0.0018694931641221046,,7.336866110563278e-05,1763260525.4032779,,0.6203787326812744,0.003721360582858324,4644,6.897081766510382e-05,0.21171225607395172,465.13345193862915,846.0
0.021484375,386944,-0.02289295196533203,0.021999366581439972,,0.005688551813364029,1763260527.0075011,,-0.9230082035064697,0.0009194955346174538,4661,6.789554754504934e-05,0.28362199664115906,466.7376751899719,846.0
0.0,388352,-0.0031183287501335144,0.001754608005285263,,0.00022677704691886902,1763260528.2790263,,-0.42604029178619385,0.0009532367112115026,4675,6.705069245072082e-05,0.14131800830364227,468.00920033454895,847.0
,389991,,,500.0,,1763260529.7331088,500.0,,,4691,,,469.4632828235626,
0.041015625,391808,-0.017033517360687256,0.014424817636609077,,0.002156166359782219,1763260531.4178555,,-0.22996890544891357,0.0029919713269919157,4709,6.497695721918717e-05,0.08076505362987518,471.14802956581116,849.0
0.037109375,392192,-0.04102591425180435,0.038916703313589096,,0.004968213848769665,1763260531.792497,,0.6298855543136597,0.005098085384815931,4713,6.474654219346121e-05,0.17973558604717255,471.5226709842682,849.0
0.029296875,394752,-0.06093978136777878,0.0460275337100029,,0.008866299875080585,1763260534.119871,,0.5861292481422424,0.002543091308325529,4738,6.32104420219548e-05,0.258793443441391,473.850044965744,850.0
0.048828125,394880,0.04515078663825989,-0.04639687389135361,,0.005831636488437653,1763260534.232609,,-3.4680542945861816,0.0024698313791304827,4739,6.313363701337948e-05,0.18445660173892975,473.9627830982208,850.0
0.001953125,395008,-0.020656798034906387,-0.0021887822076678276,,0.001688753254711628,1763260534.3486986,,0.0014858245849609375,0.010807637125253677,4741,6.305683200480416e-05,0.2166232466697693,474.07887268066406,850.0
0.005859375,395264,-0.0120997354388237,0.00463075190782547,,0.003049466758966446,1763260534.5709999,,-1.1356821060180664,0.0014318306930363178,4743,6.290322926361114e-05,0.2159334272146225,474.3011739253998,851.0
0.01171875,398208,0.019734524190425873,-0.019956879317760468,,0.005560084246098995,1763260537.297211,,0.8369775414466858,0.005691238678991795,4772,6.113671406637877e-05,0.23285368084907532,477.0273849964142,852.0
0.0,399616,-0.0005519576370716095,-0.0031172335147857666,,4.869140684604645e-05,1763260538.561855,,0.017153561115264893,135.06063842773438,4786,6.029185897205025e-05,0.08989211916923523,478.29202914237976,853.0
0.009765625,399744,-0.022149423137307167,0.02348347380757332,,0.003897520713508129,1763260538.6727066,,0.8917961716651917,0.008037430234253407,4787,6.021505396347493e-05,0.19787274301052094,478.40288066864014,853.0
0.037109375,399872,-0.006640559062361717,0.007449391297996044,,0.004148554988205433,1763260538.7840095,,-0.6233639717102051,0.001595770474523306,4788,6.013824895489961e-05,0.13044659793376923,478.51418352127075,853.0
0.0,400640,-0.002547159790992737,-0.0016724374145269394,,0.00048676133155822754,1763260539.4934487,,0.23713690042495728,0.006927497684955597,4796,5.967741890344769e-05,0.2461930215358734,479.2236227989197,853.0
,400991,,,500.0,,1763260539.749408,500.0,,,4799,,,479.4795820713043,
0.0,401664,-0.002430468797683716,0.0014692675322294235,,0.0001194048672914505,1763260540.4229984,,-0.29036426544189453,0.006576112005859613,4806,5.9062978834845126e-05,0.1192108690738678,480.15317249298096,854.0
,401991,,,500.0,,1763260540.6721148,500.0,,,4809,,,480.4022889137268,
0.0,402432,-0.007195368409156799,0.007357937283813953,,0.0016379142180085182,1763260541.1297255,,0.7509310841560364,0.001565640908665955,4813,5.8602148783393204e-05,0.2574770748615265,480.859899520874,854.0
0.0,406272,0.004537373781204224,-0.003779873251914978,,0.0001225825399160385,1763260544.5983737,,0.5889984369277954,0.0016834404086694121,4851,5.6298002164112404e-05,0.17177323997020721,484.32854771614075,856.0
0.0,408576,-0.0007194499485194683,0.012188033200800419,,0.0017553595826029778,1763260546.685914,,0.0012913942337036133,0.5272429585456848,4874,5.491551564773545e-05,0.2163272500038147,486.41608810424805,857.0
,408991,,,500.0,,1763260547.0324864,500.0,,,4878,,,486.76266050338745,
0.005859375,409472,-0.006561018526554108,-0.0001409035176038742,,0.0027833860367536545,1763260547.4992151,,-0.8465257883071899,0.0022434405982494354,4882,5.4377880587708205e-05,0.2025018334388733,487.2293891906738,857.0
0.0,413312,-0.01152561604976654,0.003013754263520241,,0.0008963961154222488,1763260550.9772384,,-1.7934849262237549,0.002303720684722066,4920,5.2073733968427405e-05,0.20646269619464874,490.707412481308,859.0
,414491,,,500.0,,1763260552.036889,500.0,,,4932,,,491.76706314086914,
0.0,414592,-0.0001993514597415924,-0.000634058378636837,,0.000895780511200428,1763260552.1409214,,-0.0011830329895019531,24.857406616210938,4933,5.13056838826742e-05,0.23303405940532684,491.87109541893005,860.0
0.0,415232,-0.018110334873199463,0.012149620801210403,,0.0010824687778949738,1763260552.7369635,,-0.003046870231628418,0.004987349733710289,4939,5.09216588397976e-05,0.27742719650268555,492.46713757514954,860.0
,415991,,,500.0,,1763260553.3366668,500.0,,,4946,,,493.0668408870697,
0.0,416640,-0.00780019536614418,0.00854481291025877,,0.00023933034390211105,1763260554.0077837,,0.4018646478652954,0.0057654897682368755,4953,5.007680374546908e-05,0.2564864456653595,493.73795771598816,861.0
0.0,417152,-0.009219571948051453,0.003091299906373024,,0.0011265408247709274,1763260554.4605803,,0.6848241090774536,0.00604631332680583,4958,4.97695837111678e-05,0.17001768946647644,494.19075441360474,861.0
0.0,417664,-0.00648164190351963,0.007993044331669807,,0.0012053120881319046,1763260554.9536371,,0.3443266749382019,0.005193941295146942,4963,4.9462367314845324e-05,0.24439704418182373,494.68381118774414,861.0
,418491,,,500.0,,1763260555.6850145,500.0,,,4971,,,495.4151885509491,
0.001953125,418560,0.030456222593784332,-0.00027752574533224106,,0.0017409669235348701,1763260555.7755942,,-0.0022617578506469727,0.020925668999552727,4972,4.892473225481808e-05,0.14588378369808197,495.5057682991028,861.0
0.052734375,419200,-0.03457450866699219,0.04192312806844711,,0.006099151447415352,1763260556.3383486,,0.4437284469604492,0.006441590376198292,4978,4.854070721194148e-05,0.14753830432891846,496.0685226917267,862.0
,419491,,,500.0,,1763260556.5778952,500.0,,,4981,,,496.308069229126,
0.005859375,420352,0.0014761537313461304,-0.0006111906841397285,,0.0011726440861821175,1763260557.3809474,,0.8020921945571899,0.0005793517921119928,4989,4.78494621347636e-05,0.13194386661052704,497.1111214160919,862.0
0.0,420864,0.0015468597412109375,-0.00162576325237751,,0.0006974842399358749,1763260557.8650613,,-1.0947585105895996,0.003191273659467697,4994,4.754224210046232e-05,0.13904325664043427,497.5952353477478,862.0
0.0,422272,-0.010654568672180176,0.005991179496049881,,0.0006289035081863403,1763260559.1385877,,0.8844451904296875,0.0026249808724969625,5008,4.6697387006133795e-05,0.20174697041511536,498.8687617778778,863.0
0.0,422784,-0.0043509043753147125,0.0020225336775183678,,0.0005649896338582039,1763260559.5862298,,0.5694705247879028,0.0026179184205830097,5013,4.639017060981132e-05,0.15889614820480347,499.3164038658142,863.0
,422991,,,500.0,,1763260559.7537723,500.0,,,5015,,,499.4839463233948,
0.0,425472,-0.0013910233974456787,-0.0002778833732008934,,0.00025852490216493607,1763260562.0492744,,-0.1905735731124878,0.001409244490787387,5039,4.4777265429729596e-05,0.3224186301231384,501.7794485092163,864.0
0.0,428672,0.001088026911020279,-0.0004901271313428879,,0.00023443810641765594,1763260564.9291186,,0.959356427192688,0.005557485390454531,5071,4.28571438533254e-05,0.12368250638246536,504.6592926979065,866.0
0.0,433408,0.02032116800546646,-0.01718125492334366,,0.001507139764726162,1763260569.3127546,,0.6876569390296936,0.0033475470263510942,5117,4.0015362174017355e-05,0.15897244215011597,509.0429286956787,868.0
0.037109375,433920,-0.013659186661243439,0.00679655559360981,,0.005850309506058693,1763260569.7609951,,-0.658719539642334,0.003391183912754059,5122,3.9708142139716074e-05,0.2531491219997406,509.49116921424866,868.0
0.0,434432,0.0021366477012634277,-0.0015422860160470009,,1.3685785233974457e-05,1763260570.212115,,0.4219815731048584,0.0032321750186383724,5127,3.940092210541479e-05,0.1501932144165039,509.9422891139984,868.0
,434491,,,500.0,,1763260570.2349842,500.0,,,5128,,,509.96515822410583,
0.0,435712,0.00228862464427948,-0.0012508826330304146,,2.2347085177898407e-05,1763260571.4096417,,0.8314139246940613,0.004161364398896694,5140,3.863287201966159e-05,0.2118527740240097,511.13981580734253,869.0
0.0,436352,-0.005036711692810059,0.0007425695657730103,,0.0011868719011545181,1763260571.967057,,0.014192759990692139,0.0016922947252169251,5146,3.824884697678499e-05,0.2914189100265503,511.69723105430603,869.0
0.001953125,436736,-0.006654330063611269,-0.0009695850312709808,,0.001935962587594986,1763260572.302423,,0.41352856159210205,0.0064734905026853085,5150,3.801843195105903e-05,0.23644424974918365,512.0325970649719,869.0
0.044921875,436864,-0.02932726964354515,0.022170934826135635,,0.006201203912496567,1763260572.4475644,,-0.34628498554229736,0.004452256485819817,5151,3.794162694248371e-05,0.15535971522331238,512.1777384281158,869.0
0.0,438016,0.020791070535779,-0.013368751853704453,,0.000743253156542778,1763260573.4920964,,-0.00319826602935791,0.010523959062993526,5163,3.725038550328463e-05,0.19927993416786194,513.222270488739,870.0
0.0,438272,-0.0014275163412094116,0.0016215341165661812,,1.8359161913394928e-05,1763260573.715356,,0.005279421806335449,0.0026658985298126936,5165,3.709677548613399e-05,0.19898264110088348,513.4455301761627,870.0
0.001953125,441472,0.003480777144432068,0.00015151500701904297,,0.0015070103108882904,1763260576.6198876,,0.7408081889152527,0.0030146348290145397,5196,3.5176650271750987e-05,0.24000051617622375,516.3500616550446,871.0
,441491,,,500.0,,1763260576.6285412,500.0,,,5197,,,516.3587152957916,
0.0078125,445696,-0.029542505741119385,0.026191379874944687,,0.0040502240881323814,1763260580.4236944,,0.7654349207878113,0.006747271399945021,5238,3.2642088626744226e-05,0.22579731047153473,520.1538684368134,873.0
0.0,445824,-0.0016869660466909409,0.0008758166804909706,,6.92782923579216e-05,1763260580.5375974,,-0.6827759742736816,0.003903263248503208,5239,3.2565283618168905e-05,0.13355039060115814,520.2677714824677,873.0
0.0,446336,-0.019455179572105408,0.008555679582059383,,0.0014893589541316032,1763260581.0212228,,0.7504688501358032,0.003985652234405279,5244,3.2258063583867624e-05,0.18185210227966309,520.751396894455,873.0
,446991,,,500.0,,1763260581.5862293,500.0,,,5251,,,521.316403388977,
0.02734375,447488,0.018074944615364075,-0.010902036912739277,,0.0028247861191630363,1763260582.0651927,,-0.7938357591629028,0.003554945345968008,5255,3.156681850668974e-05,0.13231322169303894,521.7953667640686,874.0
0.0,447744,0.0014311596751213074,-0.0018328512087464333,,8.925702422857285e-05,1763260582.291553,,0.3577088713645935,0.006934323348104954,5258,3.141321212751791e-05,0.20107826590538025,522.0217270851135,874.0
0.0,448640,-0.000904696062207222,-0.0002962462604045868,,8.20457935333252e-05,1763260583.1097977,,0.9147022366523743,0.0033358880318701267,5267,3.087557706749067e-05,0.2375597357749939,522.839971780777,874.0
0.0,450048,-0.010293005034327507,-0.0016285823658108711,,0.0005202023312449455,1763260584.379656,,0.00897294282913208,21.835575103759766,5281,3.0030721973162144e-05,0.17272347211837769,524.1098301410675,875.0
,451991,,,500.0,,1763260586.126549,500.0,,,5300,,,525.8567230701447,
0.0,454272,-0.0002804398536682129,-0.0002984851598739624,,9.806826710700989e-05,1763260588.203082,,0.6815032958984375,0.0036083029117435217,5322,2.7496160328155383e-05,0.1301685869693756,527.933256149292,876.0
0.0,454912,-0.011382810771465302,0.006179323419928551,,0.0002123899757862091,1763260588.7595692,,-0.5765522718429565,0.002880687592551112,5328,2.7112135285278782e-05,0.0786837488412857,528.489743232727,877.0
0.0,458112,0.00027319416403770447,0.0017536282539367676,,0.00017895177006721497,1763260591.6672988,,0.021416306495666504,136.0140380859375,5360,2.519201188988518e-05,0.1317654252052307,531.397472858429,878.0
0.0,458368,-0.0035189874470233917,0.0021151090040802956,,0.0007719909772276878,1763260591.8889742,,0.7526448965072632,0.0038426753599196672,5362,2.503840187273454e-05,0.20264598727226257,531.6191482543945,878.0
0.0,461056,-0.0019172001630067825,0.009793924167752266,,0.0008056927472352982,1763260594.34541,,0.0134163498878479,0.005787461996078491,5389,2.3425498511642218e-05,0.16159147024154663,534.0755841732025,879.0
0.0,465280,0.0021427907049655914,-0.0018480028957128525,,0.00014669261872768402,1763260598.1664236,,-0.16785001754760742,0.003294241614639759,5430,2.0890936866635457e-05,0.13255435228347778,537.8965976238251,881.0
0.0,466304,-0.004570642486214638,0.0021860161796212196,,7.126014679670334e-05,1763260599.108819,,0.47901278734207153,0.0031215022318065166,5440,2.0276496798032895e-05,0.1426069736480713,538.8389930725098,881.0
0.0,466432,-0.007733330130577087,0.005548675544559956,,0.0002255542203783989,1763260599.2201302,,-0.7193479537963867,0.002364149782806635,5441,2.0199693608446978e-05,0.20024754106998444,538.9503042697906,881.0
,466491,,,500.0,,1763260599.242781,500.0,,,5442,,,538.9729549884796,
0.0,466560,-0.00034984201192855835,-0.0008809072896838188,,1.5924684703350067e-05,1763260599.3327756,,-0.0029664039611816406,160.72943115234375,5443,2.0122888599871658e-05,0.17469635605812073,539.0629496574402,881.0
0.0,467584,0.0013970565050840378,0.0010848641395568848,,7.504411041736603e-05,1763260600.2651367,,-0.001896977424621582,24.657136917114258,5453,1.9508448531269096e-05,0.21672330796718597,539.9953107833862,882.0
0.0,467712,-0.0021109897643327713,0.0018499968573451042,,0.00018576998263597488,1763260600.3764162,,0.7805352210998535,0.006595066282898188,5454,1.9431643522693776e-05,0.15259049832820892,540.1065902709961,882.0
0.0,469376,-0.012823453173041344,0.008932712487876415,,0.0009526582434773445,1763260601.9082365,,0.2616415023803711,0.004524108022451401,5470,1.8433180230204016e-05,0.21078015863895416,541.6384105682373,882.0
0.0,471808,-0.008580707013607025,0.0059136683121323586,,0.0006772754713892937,1763260604.0997465,,0.06796687841415405,0.004419371485710144,5494,1.6973886886262335e-05,0.24750176072120667,543.8299205303192,883.0
0.0,473344,-0.017505928874015808,0.01334364339709282,,0.0008065160363912582,1763260605.4778101,,0.9085540771484375,0.00355562474578619,5509,1.6052226783358492e-05,0.24223405122756958,545.2079842090607,884.0
0.0,474240,0.00157272070646286,-0.0020250696688890457,,0.00017775967717170715,1763260606.2971463,,-0.020331859588623047,0.00787324458360672,5518,1.5514593542320654e-05,0.14843952655792236,546.0273203849792,884.0
0.0,475264,6.9398432970047e-05,-4.887208342552185e-05,,4.470348358154297e-08,1763260607.2248058,,0.621062695980072,0.003775440389290452,5528,1.4900153473718092e-05,0.14435479044914246,546.9549798965454,884.0
0.0,475392,0.00016002729535102844,-0.00011636503040790558,,2.8312206268310547e-07,1763260607.3351922,,0.14984840154647827,0.0032600858248770237,5529,1.4823348465142772e-05,0.20651400089263916,547.065366268158,884.0
0.0,475520,-8.080899715423584e-05,0.00532995630055666,,0.00011978950351476669,1763260607.4481091,,0.010002374649047852,0.511294960975647,5531,1.4746543456567451e-05,0.09876123070716858,547.1782832145691,885.0
0.0,478336,-0.009747948497533798,0.008248232305049896,,0.0003739316016435623,1763260610.0126042,,0.20440548658370972,0.003892869222909212,5558,1.3056835996394511e-05,0.19961583614349365,549.742778301239,886.0
0.0,478592,-7.365643978118896e-05,-0.0005251001566648483,,6.115064024925232e-06,1763260610.2384703,,0.020172953605651855,0.07723464071750641,5561,1.290322597924387e-05,0.1269868016242981,549.9686443805695,886.0
0.0,479616,-0.002581082284450531,0.0005921749398112297,,8.018407970666885e-05,1763260611.16726,,0.022445201873779297,0.00453984085470438,5571,1.228878682013601e-05,0.14506450295448303,550.8974339962006,886.0
0.0,480768,0.0029539912939071655,-0.0023271311074495316,,6.330013275146484e-05,1763260612.2066047,,0.4159606695175171,0.004259650129824877,5582,1.159754265245283e-05,0.19014640152454376,551.9367787837982,886.0
0.0,481280,-0.0008806884288787842,0.0002603800967335701,,4.4451095163822174e-05,1763260612.656097,,0.5012245178222656,0.0036836168728768826,5587,1.129032261815155e-05,0.23704080283641815,552.3862709999084,887.0
0.0,481664,-0.0005102008581161499,0.00013133510947227478,,0.00011998042464256287,1763260612.9908981,,0.3745260238647461,0.006731600500643253,5591,1.1059907592425589e-05,0.15575887262821198,552.7210721969604,887.0
0.0,482560,-0.0002415105700492859,-0.0027784742414951324,,0.00014597736299037933,1763260613.8548808,,-0.003106832504272461,0.07730703055858612,5600,1.0522273441893049e-05,0.27708080410957336,553.5850548744202,887.0
0.0,485376,-0.0023462697863578796,0.001683310605585575,,1.4764256775379181e-05,1763260616.4082694,,0.5841729640960693,0.0050466833636164665,5627,8.832565072225407e-06,0.18718484044075012,556.1384434700012,888.0
0.0,485504,3.0174851417541504e-05,0.00017333682626485825,,5.987472832202911e-06,1763260616.5203967,,0.0036222338676452637,134.9487762451172,5629,8.755760063650087e-06,0.273326575756073,556.2505707740784,888.0
0.0,486912,7.922947406768799e-05,-0.00020523183047771454,,4.494562745094299e-06,1763260617.782427,,0.7410470247268677,0.0035531106404960155,5642,7.910905878816266e-06,0.32806769013404846,557.5126011371613,889.0
0.0,487936,0.00025224126875400543,-0.00033936649560928345,,1.6216188669204712e-05,1763260618.712597,,-1.5397765636444092,0.004375744611024857,5652,7.296467174455756e-06,0.14892370998859406,558.4427709579468,889.0
0.0,490240,0.00016923248767852783,1.1747702956199646e-05,,1.0104849934577942e-05,1763260620.7944236,,0.9725593328475952,0.0034683379344642162,5675,5.913978384342045e-06,0.14584054052829742,560.5245976448059,890.0
0.0,491136,-0.0027830153703689575,0.0017687780782580376,,5.7882629334926605e-05,1763260621.6110787,,0.8152114152908325,0.004061580635607243,5684,5.376344233809505e-06,0.25725170969963074,561.3412528038025,890.0
0.0,491776,-0.0018446631729602814,0.0015447167679667473,,7.751397788524628e-06,1763260622.1687317,,0.7731004357337952,0.0054813772439956665,5690,4.992319645680254e-06,0.1901690661907196,561.8989057540894,890.0
0.0,493440,-0.0020520295947790146,0.0009153252467513084,,2.3883767426013947e-05,1763260623.6854193,,0.41296809911727905,0.004376390017569065,5706,3.993855443695793e-06,0.18302398920059204,563.4155933856964,891.0
0.0,498816,-5.764327943325043e-05,8.621253073215485e-06,,1.1185184121131897e-06,1763260628.4776337,,0.6549478769302368,0.004683023784309626,5759,7.680491762585007e-07,0.23463302850723267,568.2078077793121,893.0
0.0,499456,0.00018517673015594482,-0.00010915286839008331,,1.7881393432617188e-07,1763260629.0633607,,0.6020638942718506,0.007013605907559395,5765,3.8402458812925033e-07,0.16905926167964935,568.7935347557068,893.0
