_step,charts/episodic_length,losses/explained_variance,charts/learning_rate,losses/clipfrac,losses/entropy,losses/old_approx_kl,_runtime,_timestamp,losses/value_loss,losses/policy_loss,charts/SPS,charts/episodic_return,losses/approx_kl,global_step
3804,,0.8380371332168579,0.00011205836926819757,0.06640625,0.13460011780261993,0.021366488188505173,386.9518060684204,1763260447.225636,0.0003983777714893222,-0.011153079569339752,830.0,,0.005851048976182938,313344
3807,,0.9174836277961731,0.00011190475925104693,0.09375,0.19938988983631134,-0.03882865607738495,387.28909158706665,1763260447.5629215,0.0007172602927312255,-0.04080119729042053,830.0,,0.07554195076227188,313600
3847,,0.9287847876548767,0.00010944700625259429,0.025390625,0.17711640894412994,0.012898826040327549,392.76060485839844,1763260453.0344348,0.00017167565238196403,-0.021521642804145813,829.0,,0.0033361921086907387,317696
3879,,0.0023496150970458984,0.00010752688103821129,0.1197916641831398,0.23807094991207123,0.05295245721936226,395.8722331523895,1763260456.146063,22.53045654296875,0.0363527312874794,830.0,,0.030742019414901733,320896
3883,500.0,,,,,,396.2452118396759,1763260456.5190418,,,,500.0,,321389
3884,,-0.00856935977935791,0.00010721966100391,0.080078125,0.23365426063537598,0.010994022712111473,396.32229804992676,1763260456.596128,0.04342331737279892,0.02710280567407608,831.0,,0.00362585112452507,321408
3887,,0.9356235265731812,0.00010698924597818404,0.009765625,0.2372129261493683,-0.011969060637056828,396.69714999198914,1763260456.97098,0.000139556301292032,0.005318778567016125,831.0,,0.002841331996023655,321792
3891,,0.9340400099754333,0.00010675883095245808,0.1354166716337204,0.22616297006607056,0.05046766996383667,397.03857231140137,1763260457.3124022,0.0013428912498056889,-0.019740022718906403,831.0,,0.04743509739637375,322176
3898,500.0,,,,,,397.62492179870605,1763260457.8987517,,,,500.0,,322889
3912,,0.9140124917030334,0.00010545314580667764,0.0390625,0.2723420560359955,0.033628202974796295,398.94180941581726,1763260459.2156394,0.002631870098412037,-0.0513521209359169,833.0,,0.009216917678713799,324352
3915,,0.9301568865776062,0.000105299535789527,0.10546875,0.1843550205230713,0.009314324706792831,399.1675970554352,1763260459.441427,0.0007524363463744521,-0.023496847599744797,833.0,,0.033571310341358185,324608
3928,500.0,,,,,,400.94105529785156,1763260461.2148852,,,,500.0,,325889
3944,,0.9771761894226074,0.00010353302786825225,0.017578125,0.17909292876720428,0.010026647709310055,403.0674467086792,1763260463.3412766,0.0009276029886677861,-0.017678823322057724,832.0,,0.008423817344009876,327552
3945,,0.9651935696601868,0.00010345622285967693,0.087890625,0.1909303367137909,0.02633320912718773,403.2308552265167,1763260463.5046852,0.0007113043684512377,-0.033848993480205536,832.0,,0.011134754866361618,327680
3946,,0.9468499422073364,0.00010337941785110161,0.01953125,0.20095723867416382,-0.01302407681941986,403.4095809459686,1763260463.683411,0.00021938286954537034,0.0024642497301101685,832.0,,0.0010535474866628647,327808
3954,,0.9305064678192139,0.00010291858779964969,0.05078125,0.18699291348457336,-0.08537182956933975,404.45166516304016,1763260464.725495,0.0017350807320326567,0.07087330520153046,832.0,,0.03077554702758789,328576
3963,,-0.018768310546875,0.00010238095273962244,0.0,0.23853664100170135,0.004210137762129307,405.6466975212097,1763260465.9205275,26.326833724975586,-0.00642184354364872,831.0,,0.0004675900563597679,329472
3969,,0.9628229737281799,0.00010199692769674584,0.08984375,0.20348575711250305,0.017173150554299355,406.46183013916016,1763260466.73566,0.002325488021597266,-0.04140744358301163,831.0,,0.02317490428686142,330112
3981,500.0,,,,,,408.0715355873108,1763260468.3453655,,,,500.0,,331389
3983,,0.9608596563339233,0.00010115207260241732,0.07421875,0.19521518051624298,0.005326954647898674,408.4037992954254,1763260468.6776292,0.0019186182180419564,-0.03526267781853676,831.0,,0.03332636132836342,331520
3997,,-0.0006754398345947266,0.0001003072175080888,0.087890625,0.20252971351146698,0.02064104937016964,410.45687460899353,1763260470.7307045,141.01788330078125,0.01068134419620037,830.0,,0.017564134672284126,332928
4020,,0.8334553241729736,9.884792962111533e-05,0.162109375,0.20822471380233765,0.000796876847743988,413.67391180992126,1763260473.9477417,0.0004082118975929916,0.006840134039521217,830.0,,0.048772431910037994,335360
4059,,0.8645158410072327,9.64669743552804e-05,0.138671875,0.24019496142864227,0.06528621912002563,418.479305267334,1763260478.7531352,0.0004098864155821502,-0.025620393455028534,829.0,,0.028979798778891563,339328
4087,,0.9193509221076965,9.477726416662335e-05,0.10546875,0.18647676706314087,0.12147575616836548,421.0479609966278,1763260481.321791,0.0030344517435878515,-0.04476355016231537,831.0,,0.03220944106578827,342144
4091,,0.4441598057746887,9.45468491408974e-05,0.0703125,0.15825749933719635,-0.020636029541492462,421.3843116760254,1763260481.6581416,0.001134005724452436,0.01197698712348938,831.0,,0.021747948601841927,342528
4105,,-0.01505279541015625,9.370199404656887e-05,0.07421875,0.2369975596666336,0.03584174066781998,422.6567018032074,1763260482.9305317,3.3954734802246094,0.005609991028904915,832.0,,0.015613353811204433,343936
4109,500.0,,,,,,423.05288434028625,1763260483.3267143,,,,500.0,,344389
4115,,-0.019843697547912598,9.308755397796631e-05,0.0,0.20212973654270172,0.006445135921239853,423.59249091148376,1763260483.8663208,22.89996337890625,0.0011054817587137222,833.0,,0.001079421490430832,344960
4119,500.0,,,,,,423.98224687576294,1763260484.2560768,,,,500.0,,345389
4150,,0.974906325340271,9.093702101381496e-05,0.0,0.24295464158058167,0.0043946076184511185,426.8268539905548,1763260487.100684,0.004525455180555582,-0.006867460906505585,835.0,,0.00036885030567646027,348544
4168,500.0,,,,,,428.47211599349976,1763260488.745946,,,,500.0,,350389
4184,,-0.03759312629699707,8.886328578228131e-05,0.005859375,0.11573345959186554,0.001751881092786789,429.9419584274292,1763260490.2157884,148.0984344482422,0.00010496191680431366,837.0,,0.0011762939393520355,352000
4194,,0.9588155150413513,8.824884571367875e-05,0.0,0.27213695645332336,0.008743108250200748,430.86964678764343,1763260491.1434767,0.005273735150694847,-0.009419540874660015,838.0,,0.0008109575137495995,353024
4199,,0.9878741502761841,8.794162567937747e-05,0.0390625,0.20312093198299408,0.03713303431868553,431.35674929618835,1763260491.6305792,0.013739921152591705,-0.04014275223016739,838.0,,0.0075571732595562935,353536
4224,,0.9267693758010864,8.640553278382868e-05,0.083984375,0.24076521396636963,0.01744578219950199,433.6695022583008,1763260493.9433322,0.002537545282393694,-0.018765728920698166,839.0,,0.023938117548823357,356096
4229,,-3.017305850982666,8.60983127495274e-05,0.001953125,0.13417087495326996,0.007451239973306656,434.11751556396484,1763260494.3913455,0.005154776386916637,-0.012245679274201393,840.0,,0.001072607934474945,356608
4243,,-0.0003788471221923828,8.525345765519887e-05,0.0234375,0.27395153045654297,0.028717271983623505,435.4192123413086,1763260495.6930423,0.004199448972940445,-0.019131844863295555,840.0,,0.004886463284492493,358016
4246,500.0,,,,,,435.6840136051178,1763260495.9578435,,,,500.0,,358389
4252,,-0.0029245615005493164,8.471582259517163e-05,0.0,0.1778011918067932,0.007609449326992035,436.2029941082001,1763260496.476824,0.028410550206899643,-0.011940326541662216,841.0,,0.0014702379703521729,358912
4254,,0.7589175701141357,8.456221257802099e-05,0.138671875,0.169637992978096,0.10311248898506165,436.45886874198914,1763260496.7326987,0.0021670153364539146,-0.06447561830282211,841.0,,0.08388206362724304,359168
4273,,0.975595235824585,8.341013744939119e-05,0.017578125,0.26301634311676025,0.03135489299893379,438.1743755340576,1763260498.4482055,0.002110815839841962,-0.04237546771764755,842.0,,0.005454864352941513,361088
4276,500.0,,,,,,438.4133040904999,1763260498.687134,,,,500.0,,361389
4277,,-0.004886746406555176,8.317972242366523e-05,0.0,0.13264115154743195,-0.0003986191004514694,438.5453815460205,1763260498.8192115,145.0959930419922,0.0004659891128540039,842.0,,0.00021300464868545532,361472
4278,,0.8494659066200256,8.31029174150899e-05,0.0,0.21606548130512238,0.01027500256896019,438.6567416191101,1763260498.9305716,0.008877221494913101,-0.019677244126796722,842.0,,0.0013282597064971924,361600
4290,,0.7006072402000427,8.23348673293367e-05,0.015625,0.12344793975353241,0.0023729559034109116,439.80718064308167,1763260500.0810106,0.0008986302418634295,0.0033673420548439026,843.0,,0.00419294647872448,362880
4292,,-0.02377021312713623,8.225806232076138e-05,0.001953125,0.11566376686096191,-0.000706142745912075,439.9204053878784,1763260500.1942353,0.019059231504797935,-0.0001620035618543625,843.0,,0.001381327398121357,363008
4314,,0.7565091848373413,8.087557944236323e-05,0.052734375,0.13788247108459473,0.057385317981243134,442.07559180259705,1763260502.3494217,0.0005136738764122128,-0.04407545179128647,844.0,,0.010512921959161758,365312
4318,,0.8506466150283813,8.064516441663727e-05,0.01171875,0.14232490956783295,0.01607060804963112,442.41119146347046,1763260502.6850214,0.000536550534889102,-0.013788074254989624,844.0,,0.00578797422349453,365696
4346,,-0.037706732749938965,7.895545422798023e-05,0.0,0.1861284375190735,0.0008919304236769676,445.11400151252747,1763260505.3878314,3.5786170959472656,0.0001554396003484726,846.0,,2.4854205548763275e-05,368512
4366,,0.8901768922805786,7.77265740907751e-05,0.03125,0.12443074584007263,0.0019283527508378029,446.9723126888275,1763260507.2461426,0.0038256512489169836,-0.008541438728570938,847.0,,0.0058756303042173386,370560
4372,,0.9286428093910217,7.73425490478985e-05,0.044921875,0.23721088469028473,-0.010997737757861614,447.5325825214386,1763260507.8064125,0.0003782887361012399,-0.005331311374902725,847.0,,0.0074188802391290665,371200
4377,,0.5561825037002563,7.703532901359722e-05,0.001953125,0.25640639662742615,0.019754620268940926,448.01434564590454,1763260508.2881756,0.000420391617808491,-0.02011200413107872,847.0,,0.001768535003066063,371712
4378,,-2.0354812145233154,7.69585240050219e-05,0.0,0.16303519904613495,0.0013656429946422577,448.1256196498871,1763260508.3994496,0.0007883920916356146,-0.0029445216059684753,847.0,,0.00035887211561203003,371840
4387,,0.6976470947265625,7.642088894499466e-05,0.0,0.14837966859340668,0.004384974017739296,449.0056872367859,1763260509.2795172,0.0004467580874916166,-0.0032285787165164948,848.0,,0.001813860610127449,372736
4396,,0.9549027681350708,7.588325388496742e-05,0.0,0.2696433663368225,0.0003001512959599495,450.25978207588196,1763260510.533612,0.0028555223252624273,-0.0004317089915275574,847.0,,2.3945234715938568e-05,373632
4415,,0.9932301044464111,7.473118603229523e-05,0.0,0.08146876096725464,0.0008351597934961319,452.4564220905304,1763260512.730252,0.0029150068294256926,-0.0030520260334014893,848.0,,0.000231107696890831,375552
4456,,0.8376797437667847,7.219662074930966e-05,0.0,0.24435055255889893,0.02274099923670292,457.6037700176239,1763260517.8776,0.0005126855103299022,-0.019282251596450806,847.0,,0.001067938283085823,379776
4470,,0.9384203553199768,7.135176565498114e-05,0.033203125,0.21914470195770264,0.04050292447209358,458.87484216690063,1763260519.148672,0.0010271796490997076,-0.04032061994075775,848.0,,0.005964329466223717,381184
4478,,-0.016829252243041992,7.089093560352921e-05,0.00390625,0.18872925639152527,0.005809996277093887,459.5729625225067,1763260519.8467925,0.5585113167762756,-0.01702108234167099,848.0,,0.0030760671943426132,381952
4480,,0.9039537906646729,7.073732558637857e-05,0.0,0.19289998710155487,-0.0019009942188858986,459.80827474594116,1763260520.0821047,0.0006444539758376777,-0.0005668811500072479,849.0,,0.00035433750599622726,382208
4492,500.0,,,,,,460.8582103252411,1763260521.1320403,,,,500.0,,383389
4498,,-0.03809702396392822,6.966205546632409e-05,0.001953125,0.19477058947086334,-0.011694835498929024,461.40757060050964,1763260521.6814005,165.42977905273438,0.005776830017566681,849.0,,0.0018013343214988708,384000
4520,,0.6320631504058838,6.827957258792594e-05,0.0,0.14680008590221405,-0.002629650756716728,463.49774146080017,1763260523.7715714,0.0005519966362044215,0.0035478249192237854,851.0,,0.0005525033921003342,386304
4522,,-0.009562849998474121,6.820276757935062e-05,0.005859375,0.21151183545589447,0.008846528828144073,463.61157989501953,1763260523.8854098,22.23769760131836,0.0024437997490167618,851.0,,0.0021080337464809418,386432
4524,,0.8863925933837891,6.804915756219998e-05,0.017578125,0.20938949286937714,0.006903383880853653,463.86875200271606,1763260524.142582,0.0005460341344587505,-0.009597547352313995,851.0,,0.001150442287325859,386688
4525,,0.7851939797401428,6.797235255362466e-05,0.0,0.1668134331703186,0.003030971623957157,463.9797077178955,1763260524.2535377,0.00042707601096481085,-0.0033808499574661255,851.0,,0.00021459627896547318,386816
4527,,-0.01324307918548584,6.789554754504934e-05,0.009765625,0.16436044871807098,0.024210207164287567,464.09302377700806,1763260524.3668537,142.7198486328125,0.0030177943408489227,851.0,,0.002138902433216572,386944
4531,500.0,,,,,,464.44978642463684,1763260524.7236164,,,,500.0,,387389
4533,,0.9845108985900879,6.751152250217274e-05,0.0234375,0.12855426967144012,-0.005693281069397926,464.65083050727844,1763260524.9246604,0.005039083771407604,-0.0015771575272083282,851.0,,0.0005196966230869293,387584
4534,,0.9440857768058777,6.743471749359742e-05,0.005859375,0.12997356057167053,0.020054452121257782,464.79519152641296,1763260525.0690215,0.0008880007080733776,-0.03174890577793121,851.0,,0.004219633527100086,387712
4555,,0.636913537979126,6.612903234781697e-05,0.0390625,0.13983318209648132,0.003743620589375496,466.7325451374054,1763260527.006375,0.0003989360120613128,0.007407631725072861,852.0,,0.0043584126979112625,389888
4562,,0.9877068996429443,6.574500730494037e-05,0.005859375,0.20015667378902435,0.021145641803741455,467.3273665904999,1763260527.6011965,0.009040058590471745,-0.024438798427581787,853.0,,0.0018191952258348465,390528
4576,,-0.009424448013305664,6.490015221061185e-05,0.0,0.1776038110256195,0.0066744741052389145,468.59030294418335,1763260528.864133,0.029216457158327103,-0.022567585110664368,853.0,,0.0012167524546384811,391936
4613,,0.860692024230957,6.259600922930986e-05,0.001953125,0.271604984998703,0.012855161912739277,472.10374760627747,1763260532.3775775,0.0008453467162325978,-0.019590534269809723,855.0,,0.0035643046721816063,395776
4626,,0.9655774831771851,6.182795914355665e-05,0.0,0.23476390540599823,0.0004757344722747803,473.2631046772003,1763260533.5369346,0.004110095556825399,-0.0009641638025641441,856.0,,9.199045598506927e-05,397056
4635,,-0.01213526725769043,6.129032408352941e-05,0.0,0.20865890383720398,-0.006482997909188271,474.08588695526123,1763260534.359717,0.5442492365837097,0.010427393019199371,856.0,,0.00044251419603824615,397952
4641,,0.9663180112838745,6.090629904065281e-05,0.044921875,0.19605083763599396,0.02241683192551136,474.67893266677856,1763260534.9527626,0.004282680805772543,-0.027663961052894592,857.0,,0.007854613475501537,398592
4644,500.0,,,,,,474.91731214523315,1763260535.191142,,,,500.0,,398889
4661,,0.7767417430877686,5.967741890344769e-05,0.02734375,0.22801892459392548,-0.0033410657197237015,476.5344376564026,1763260536.8082676,0.005630955565720797,-8.887052536010742e-05,858.0,,0.006184941157698631,400640
4675,,0.967787504196167,5.8832563809119165e-05,0.00390625,0.11940772086381912,0.005131774581968784,477.8038275241852,1763260538.0776575,0.004727664403617382,-0.010607011616230011,858.0,,0.0008580135181546211,402048
4691,,0.7302448153495789,5.783410233561881e-05,0.083984375,0.17618632316589355,0.03533460944890976,479.28400802612305,1763260539.557838,0.0017884017433971167,-0.027522359043359756,859.0,,0.012823380529880524,403712
4709,,-0.02124786376953125,5.6758832215564325e-05,0.0,0.17307567596435547,-0.000466344878077507,480.92418909072876,1763260541.198019,161.7112579345703,-0.00035670772194862366,860.0,,4.420056939125061e-06,405504
4713,500.0,,,,,,481.25830268859863,1763260541.5321326,,,,500.0,,405889
4738,,-0.009026765823364258,5.499232065631077e-05,0.001953125,0.20361316204071045,-0.015137329697608948,483.60852909088135,1763260543.882359,140.75836181640625,-0.004086900502443314,861.0,,0.0017015691846609116,408448
4739,,0.9343562722206116,5.491551564773545e-05,0.0,0.1461632251739502,0.0016981903463602066,483.7206199169159,1763260543.9944499,0.00471425149589777,-0.0027850940823554993,861.0,,0.00017073750495910645,408576
4741,,-0.8434039354324341,5.4761905630584806e-05,0.025390625,0.176442950963974,0.019572537392377853,483.944052696228,1763260544.2178826,0.0013250118354335427,-0.02000141143798828,861.0,,0.0034161722287535667,408832
4743,,-0.009037017822265625,5.4685100622009486e-05,0.005859375,0.19520336389541626,-0.010699386708438396,484.05685091018677,1763260544.3306808,22.488508224487305,0.021639786660671234,862.0,,0.0020270710811018944,408960
4772,,-0.0025855302810668945,5.291858542477712e-05,0.0,0.16211000084877014,0.001315954141318798,486.7283754348755,1763260547.0022054,21.954153060913086,0.0010626055300235748,863.0,,2.5766901671886444e-05,411904
4786,500.0,,,,,,488.0202684402466,1763260548.2940984,,,,500.0,,413389
4787,,-0.008322954177856445,5.1996928959852085e-05,0.0,0.17338088154792786,0.0031963158398866653,488.1061010360718,1763260548.379931,0.010059306398034096,-0.007327936589717865,864.0,,0.0005290079861879349,413440
4788,,0.9501639008522034,5.1920123951276764e-05,0.0,0.2279866635799408,0.0008246544748544693,488.21573185920715,1763260548.4895618,0.004873052705079317,-0.000700678676366806,864.0,,0.00012867897748947144,413568
4796,500.0,,,,,,488.9423100948334,1763260549.21614,,,,500.0,,414389
4799,,0.005546510219573975,5.122887887409888e-05,0.013671875,0.1930035948753357,0.00725326593965292,489.2553288936615,1763260549.5291588,0.0019123326055705547,-0.016192521899938583,864.0,,0.003992394544184208,414720
4806,500.0,,,,,,489.86553478240967,1763260550.1393647,,,,500.0,,415389
4809,,0.2553388476371765,5.061443880549632e-05,0.005859375,0.15219736099243164,0.016678161919116974,490.18989539146423,1763260550.4637253,0.0017015136545524001,-0.02768416702747345,865.0,,0.0015914002433419228,415744
4813,,0.9117404818534851,5.038402377977036e-05,0.013671875,0.18337693810462952,0.022218680009245872,490.52607226371765,1763260550.7999022,0.003917780239135027,-0.027942227199673653,865.0,,0.002975103445351124,416128
4851,,-0.009260058403015137,4.807987716048956e-05,0.001953125,0.2161845862865448,-0.0014648260548710823,494.03633284568787,1763260554.3101628,139.60130310058594,-0.002303668297827244,866.0,,0.0019506393000483513,419968
4874,500.0,,,,,,496.22084045410156,1763260556.4946704,,,,500.0,,422389
4878,,-0.20654189586639404,4.639017060981132e-05,0.0,0.14956653118133545,-0.0019253473728895187,496.6275706291199,1763260556.9014006,0.0014085755683481693,0.0008407384157180786,868.0,,0.0003111734986305237,422784
4882,,-4.566307544708252,4.615975558408536e-05,0.009765625,0.19452032446861267,0.002527219243347645,496.9667749404907,1763260557.2406049,0.0013416485162451863,-0.0005398392677307129,868.0,,0.005500256083905697,423168
4920,,-0.0055310726165771484,4.385560532682575e-05,0.0,0.215566486120224,0.0035981321707367897,500.47893261909485,1763260560.7527626,139.45321655273438,0.0012878328561782837,869.0,,0.0008867820724844933,427008
4932,,-0.6806223392486572,4.308755887905136e-05,0.0,0.22604888677597046,0.003606456331908703,501.6333363056183,1763260561.9071662,0.0014232692774385214,-0.0035827606916427612,870.0,,0.00023235846310853958,428288
4933,500.0,,,,,,501.66953468322754,1763260561.9433646,,,,500.0,,428389
4939,,-0.004281759262084961,4.2703533836174756e-05,0.0,0.16874635219573975,-0.004420094192028046,502.1959939002991,1763260562.4698238,3.354353427886963,-0.0007773097604513168,870.0,,0.0003612097352743149,428928
4946,,0.37053340673446655,4.2242703784722835e-05,0.021484375,0.20560365915298462,0.014623315073549747,502.90179419517517,1763260563.1756241,0.00245178141631186,-0.01786070317029953,871.0,,0.0024866247549653053,429696
4953,500.0,,,,,,503.5195219516754,1763260563.793352,,,,500.0,,430389
4958,500.0,,,,,,503.9645230770111,1763260564.238353,,,,500.0,,430889
4963,500.0,,,,,,504.40725088119507,1763260564.6810808,,,,500.0,,431389
4971,,-3.015655040740967,4.070660361321643e-05,0.0,0.10016075521707535,0.012456035241484642,505.2160029411316,1763260565.4898329,0.002487441059201956,-0.01666998118162155,872.0,,0.0014316048473119736,432256
4972,,-2.028001070022583,4.062979860464111e-05,0.009765625,0.18049199879169464,0.007111308164894581,505.32740449905396,1763260565.6012344,0.0015511176316067576,-0.0017903447151184082,872.0,,0.0016259690746665,432384
4978,,-0.0020564794540405273,4.0322582208318636e-05,0.0,0.21321313083171844,0.0015196306630969048,505.8118875026703,1763260566.0857174,141.74069213867188,0.000276859849691391,872.0,,0.00011742021888494492,432896
4981,,-0.9504028558731079,4.0092167182592675e-05,0.0,0.19388984143733978,-0.0015527307987213135,506.1451168060303,1763260566.4189467,0.0023115593940019608,0.0030533932149410248,872.0,,0.00012745149433612823,433280
4989,,0.9109745025634766,3.9631337131140754e-05,0.01953125,0.20875725150108337,0.012966646812856197,506.8521394729614,1763260567.1259694,0.006353620905429125,-0.02056386135518551,872.0,,0.004899107851088047,434048
4994,,0.9492700099945068,3.932411709683947e-05,0.001953125,0.10680115222930908,0.003037232905626297,507.2977147102356,1763260567.5715446,0.00818631425499916,-0.004764232784509659,873.0,,0.0006996970623731613,434560
5008,,-0.0033265352249145508,3.847926200251095e-05,0.0,0.1842246949672699,0.006996003910899162,508.5708236694336,1763260568.8446536,22.1793212890625,0.0013709794729948044,873.0,,0.00032154470682144165,435968
5013,,-0.010341405868530273,3.817204196820967e-05,0.0,0.13742847740650177,-0.0028860392048954964,509.05259251594543,1763260569.3264225,0.005220997147262096,0.0033786259591579437,873.0,,5.896668881177902e-05,436480
5015,,-5.170276641845703,3.801843195105903e-05,0.0,0.2121088057756424,-0.00849476270377636,509.2749443054199,1763260569.5487742,0.001462038024328649,0.007267586886882782,874.0,,0.0007616598159074783,436736
5039,,-2.9448647499084473,3.655914042610675e-05,0.013671875,0.2071349024772644,-0.022569388151168823,511.4718210697174,1763260571.745651,0.0032681033480912447,0.022876393049955368,875.0,,0.0038501936942338943,439168
5071,500.0,,,,,,514.381100654602,1763260574.6549306,,,,500.0,,442389
5117,,0.9036548733711243,3.17972335324157e-05,0.0,0.15812049806118011,0.0007872069254517555,518.6555256843567,1763260578.9293556,0.005419472698122263,0.0010887570679187775,878.0,,0.0004710732027888298,447104
5122,,0.821212887763977,3.149001713609323e-05,0.0,0.24883857369422913,0.004569851793348789,519.1373493671417,1763260579.4111793,0.004863065667450428,-0.006144426763057709,878.0,,0.0016306331381201744,447616
5127,,0.7251769304275513,3.118279710179195e-05,0.0,0.14125239849090576,8.765142410993576e-05,519.5845091342926,1763260579.858339,0.0070918709971010685,-0.00015360116958618164,878.0,,3.4365803003311157e-07,448128
5128,,0.160591721534729,3.110599209321663e-05,0.0,0.10606694966554642,-0.0006912257522344589,519.698187828064,1763260579.9720178,0.0026138806715607643,0.0006822627037763596,878.0,,3.073364496231079e-06,448256
5140,,-0.0022279024124145508,3.0414747016038746e-05,0.0,0.18598543107509613,-0.0035461988300085068,520.7410514354706,1763260581.0148814,138.34402465820312,-0.0006630886346101761,879.0,,0.00024080462753772736,449408
5146,,0.8023043870925903,3.0030721973162144e-05,0.0,0.1278637945652008,0.006509112194180489,521.3379731178284,1763260581.611803,0.00620752340182662,-0.010590598918497562,879.0,,0.00030621886253356934,450048
5150,,-0.0033998489379882812,2.9800306947436184e-05,0.0,0.20483878254890442,0.016662150621414185,521.673574924469,1763260581.9474049,159.67303466796875,0.004101702943444252,879.0,,0.0007842229679226875,450432
5151,,0.7930943965911865,2.9723501938860863e-05,0.0,0.1724006086587906,-0.0021634716540575027,521.784214258194,1763260582.0580442,0.005307955667376518,0.002529188059270382,879.0,,4.8685818910598755e-05,450560
5163,,-0.5036249160766602,2.8955453672097065e-05,0.0,0.17861895263195038,0.001016858033835888,522.934951543808,1763260583.2087815,0.0029206464532762766,-0.008242353796958923,880.0,,0.00048287492245435715,451840
5165,,-0.0070372819900512695,2.8878648663521744e-05,0.0,0.1226048469543457,0.0014090696349740028,523.0468780994415,1763260583.320708,0.08310841768980026,0.00025511160492897034,880.0,,2.328958362340927e-05,451968
5196,,-0.8724523782730103,2.6958525268128142e-05,0.0,0.15799681842327118,-0.00685408990830183,525.951188325882,1763260586.2250183,0.002636243822053075,0.008181944489479065,881.0,,0.0001277504488825798,455168
5197,,-2.203535556793213,2.688172025955282e-05,0.0,0.15265056490898132,-0.0014529172331094742,526.0621519088745,1763260586.3359818,0.0022745488677173853,0.0015819519758224487,881.0,,2.259761095046997e-05,455296
5238,,-0.0001862049102783203,2.442396362312138e-05,0.0,0.2226279377937317,-0.002452697604894638,529.7798523902893,1763260590.0536823,0.00736645795404911,-0.0004142429679632187,883.0,,0.00015424378216266632,459392
5239,,0.961922824382782,2.434715861454606e-05,0.0,0.1252346634864807,0.001066308468580246,529.8944437503815,1763260590.1682737,0.005954504478722811,-0.0005763284862041473,883.0,,6.919726729393005e-05,459520
5244,,0.9514834880828857,2.403993858024478e-05,0.0,0.17618227005004883,0.0012166490778326988,530.3408172130585,1763260590.6146472,0.005642147734761238,-0.0017860457301139832,883.0,,3.954488784074783e-05,460032
5251,,-2.6302051544189453,2.3579108528792858e-05,0.0,0.19325128197669983,0.00039622746407985687,531.0498330593109,1763260591.323663,0.002432202221825719,-0.0016437359154224396,883.0,,3.8780272006988525e-05,460800
5255,,-0.062030911445617676,2.3348693503066897e-05,0.0,0.09972148388624191,-0.0017089620232582092,531.3887813091278,1763260591.6626112,0.0030886391177773476,0.0011385008692741394,883.0,,6.072781980037689e-05,461184
5258,,-0.0014905929565429688,2.319508530490566e-05,0.0,0.21545478701591492,0.00027137529104948044,531.6489388942719,1763260591.9227688,25.42112922668457,-0.016305986791849136,883.0,,0.0007631080225110054,461440
5267,500.0,,,,,,532.452431678772,1763260592.7262616,,,,500.0,,462389
5281,,-1.318211555480957,2.173579196096398e-05,0.0,0.2545476257801056,0.006932026706635952,533.839940071106,1763260594.11377,0.0020429068244993687,-0.005369462072849274,884.0,,0.00014285091310739517,463872
5300,,-3.9789037704467773,2.0583716832334176e-05,0.0,0.13813990354537964,-0.0014103827998042107,535.5547714233398,1763260595.8286014,0.002718699164688587,0.001807667315006256,885.0,,3.863032907247543e-05,465792
5322,,-0.003452897071838379,1.9278033505543135e-05,0.0,0.17676468193531036,0.0015110522508621216,537.5725607872009,1763260597.8463907,0.006405648775398731,-0.0006519109010696411,886.0,,0.00022806040942668915,467968
5328,,0.4123712182044983,1.8894008462666534e-05,0.0,0.10096213966608047,0.003921762108802795,538.1690347194672,1763260598.4428647,0.006431858520954847,-0.009686402976512909,886.0,,0.0003899764269590378,468608
5360,500.0,,,,,,541.1053168773651,1763260601.3791468,,,,500.0,,471889
5362,,-0.0665886402130127,1.6820276869111694e-05,0.0,0.20253057777881622,-2.9577873647212982e-05,541.2987844944,1763260601.5726144,0.0047238715924322605,-8.247047662734985e-05,887.0,,2.1259300410747528e-05,472064
5389,,-1.0491139888763428,1.5130568499444053e-05,0.0,0.1423107087612152,0.007307061925530434,543.833683013916,1763260604.107513,0.0024568180087953806,-0.010081149637699127,888.0,,0.00017872639000415802,474880
5430,,-0.0011529922485351562,1.267281095351791e-05,0.0,0.15799309313297272,-1.9574537873268127e-05,547.605842590332,1763260607.8796725,0.5244775414466858,0.0001056138426065445,890.0,,9.313225746154785e-08,478976
5440,,-0.00207674503326416,1.205837179441005e-05,0.0,0.10712908953428268,-0.0007541142404079437,548.529185295105,1763260608.8030152,21.458362579345703,-0.00011052191257476807,890.0,,7.575377821922302e-06,480000
5441,,-4.3350396156311035,1.198156678583473e-05,0.0,0.1715719848871231,-1.5993602573871613e-05,548.6403970718384,1763260608.914227,0.006085727829486132,-0.00017079338431358337,890.0,,2.743210643529892e-05,480128
5442,,-3.4003853797912598,1.190476177725941e-05,0.0,0.21790072321891785,0.002396100200712681,548.7497549057007,1763260609.0235848,0.0035996322985738516,0.00287550687789917,890.0,,0.0003391662612557411,480256
5443,,0.04598987102508545,1.182795676868409e-05,0.0,0.22121967375278473,1.2882053852081299e-05,548.8593962192535,1763260609.1332262,0.0028550284914672375,3.6329030990600586e-05,890.0,,2.423301339149475e-06,480384
5453,500.0,,,,,,549.7138016223907,1763260609.9876316,,,,500.0,,481389
