charts/SPS,global_step,charts/episodic_length,_runtime,losses/value_loss,losses/old_approx_kl,losses/explained_variance,_step,losses/approx_kl,charts/learning_rate,_timestamp,losses/clipfrac,charts/episodic_return,losses/policy_loss,losses/entropy
864.0,329088,,388.49046182632446,0.0003634162712842226,0.00029412563890218735,0.7968789339065552,3915,9.206123650074005e-06,0.0001026113677653484,1763260448.7537699,0.0,,-0.0005100928246974945,0.176871195435524
863.0,330368,,390.10573840141296,0.0010233385255560279,0.016293153166770935,0.996122419834137,3928,0.030910879373550415,0.0001018433176795952,1763260450.3690464,0.0859375,,-0.005465572699904442,0.30598658323287964
863.0,332032,,392.1994342803955,0.00031988968839868903,0.014152828603982925,0.9694088697433472,3944,0.011373834684491158,0.00010084485256811604,1763260452.4627423,0.05859375,,-0.009605545550584793,0.25685739517211914
863.0,332160,,392.3484787940979,0.0002931085182353854,0.0008008154109120369,0.9459161162376404,3945,2.6489607989788055e-05,0.00010076804755954072,1763260452.6117868,0.0,,-0.0006509050726890564,0.20025025308132172
,332166,500.0,392.3812575340271,,,,3946,,,1763260452.6445656,,500.0,,
863.0,333056,,393.41708183288574,0.0005671216640621424,-0.021215876564383507,0.9386957287788391,3954,0.02337685599923134,0.00010023041249951348,1763260453.68039,0.12890625,,0.034777965396642685,0.15672887861728668
863.0,333952,,394.3104591369629,0.0017391345463693142,-0.05117866396903992,0.988339364528656,3963,0.045099370181560516,9.969277743948624e-05,1763260454.5737672,0.0989583358168602,,-0.011730790138244629,0.20868460834026337
864.0,334592,,394.8671579360962,0.002286873059347272,0.03655310347676277,0.9352861046791077,3969,0.0352819450199604,9.930875239660963e-05,1763260455.130466,0.09765625,,-0.021676886826753616,0.21224413812160492
864.0,335744,,395.8905568122864,118.11129760742188,-0.007716122083365917,0.2879903316497803,3981,0.0009370269253849983,9.861751459538937e-05,1763260456.1538649,0.001953125,,-0.001450842246413231,0.19412055611610413
865.0,336000,,396.1109998226166,0.0011878637596964836,-0.02993321791291237,0.9878440499305725,3983,0.007796792313456535,9.846390457823873e-05,1763260456.3743079,0.05078125,,0.001306869089603424,0.1820540577173233
865.0,337408,,397.41518783569336,0.0009113129344768822,-0.0003503011539578438,0.9983752369880676,3997,0.00034875329583883286,9.76190494839102e-05,1763260457.678496,0.013671875,,-0.0006718114018440247,0.2011301964521408
867.0,339712,,399.51231050491333,155.02279663085938,-0.010036556050181389,0.17089271545410156,4020,0.0078008342534303665,9.623655932955444e-05,1763260459.7756186,0.0390625,,-0.015069589018821716,0.19295653700828552
865.0,343680,,404.5897207260132,0.5429202318191528,0.01409426424652338,0.014367282390594482,4059,0.008873713202774525,9.385560406371951e-05,1763260464.8530288,0.033203125,,0.002261243760585785,0.21387822926044464
865.0,346624,,408.4058928489685,0.0005614018300548196,0.009831351228058338,0.8934103846549988,4087,0.009120471775531769,9.208909614244476e-05,1763260468.669201,0.083984375,,-0.005799831822514534,0.22855955362319946
864.0,347008,,408.8996376991272,0.0003551742702256888,0.025665532797574997,0.9524479508399963,4091,0.05886426568031311,9.18586811167188e-05,1763260469.1629457,0.123046875,,-0.07032499462366104,0.27957695722579956
864.0,348416,,410.8092839717865,0.0008317070314660668,0.050963349640369415,0.9965811967849731,4105,0.012410317547619343,9.101382602239028e-05,1763260471.072592,0.037109375,,-0.05330703407526016,0.24137423932552338
864.0,348800,,411.2828187942505,0.0022734624799340963,0.025763722136616707,0.9973363280296326,4109,0.03315404802560806,9.078341099666432e-05,1763260471.5461268,0.078125,,-0.03907514363527298,0.2318803369998932
864.0,349440,,412.07373309135437,0.001913714106194675,0.1416112631559372,0.8221995830535889,4115,0.040208131074905396,9.039938595378771e-05,1763260472.3370411,0.1171875,,-0.0614938959479332,0.2230018973350525
863.0,349824,,412.5947513580322,0.005340906325727701,0.06078662723302841,0.9709832668304443,4119,0.02062792330980301,9.016897092806175e-05,1763260472.8580594,0.0625,,-0.030984096229076385,0.22239264845848083
863.0,353024,,416.6559867858887,0.000695741968229413,-0.07514852285385132,0.7189376354217529,4150,0.03629538416862488,8.824884571367875e-05,1763260476.9192948,0.072265625,,0.03540200740098953,0.23742839694023132
863.0,354816,,418.47579073905945,0.003749411553144455,0.03520546853542328,0.9968768358230591,4168,0.005004694685339928,8.717357559362426e-05,1763260478.7390988,0.025390625,,-0.02750885859131813,0.17779159545898438
864.0,356480,,419.99303364753723,0.0012138084275647998,0.05820309743285179,0.7079976201057434,4184,0.011720072478055954,8.617511775810272e-05,1763260480.2563417,0.05078125,,-0.03881021961569786,0.20862321555614471
865.0,357504,,420.9181098937988,0.0004887913237325847,-0.0035320380702614784,0.9748107194900513,4194,0.010440782643854618,8.556067768950015e-05,1763260481.181418,0.05859375,,0.017176568508148193,0.30902814865112305
865.0,358016,,421.3611350059509,0.0010443918872624636,0.05479465425014496,0.7875143885612488,4199,0.013419510796666145,8.525345765519887e-05,1763260481.624443,0.080078125,,-0.0508870854973793,0.19645117223262787
866.0,360576,,423.65477442741394,0.00044642281136475503,0.0021507013589143753,0.7699679136276245,4224,0.004567230120301247,8.371735748369247e-05,1763260483.9180825,0.044921875,,0.013332642614841461,0.20997382700443268
867.0,361088,,424.1336860656738,0.0004982600221410394,-0.005608252249658108,0.8924074172973633,4229,0.004493684507906437,8.341013744939119e-05,1763260484.396994,0.013671875,,-0.006973277777433395,0.2701699435710907
867.0,362496,,425.3939528465271,0.0005318399053066969,0.034102872014045715,0.8546539545059204,4243,0.004499694332480431,8.256528235506266e-05,1763260485.657261,0.029296875,,-0.029177164658904076,0.1912967711687088
867.0,362752,,425.6182224750519,22.4923152923584,-0.014384073205292225,0.03766143321990967,4246,0.002623368985950947,8.241167233791202e-05,1763260485.8815305,0.005859375,,0.0015665329992771149,0.1788894683122635
868.0,363392,,426.21356177330017,0.004655542317777872,0.020147522911429405,0.9871612787246704,4252,0.005836309865117073,8.202764729503542e-05,1763260486.4768698,0.009765625,,-0.015158049762248993,0.17731799185276031
868.0,363648,,426.43438601493835,0.0005454648053273559,0.013790098018944263,0.8857287168502808,4254,0.003058833070099354,8.187403727788478e-05,1763260486.697694,0.013671875,,-0.01592211052775383,0.18032626807689667
869.0,365568,,428.1738872528076,0.0009008757187984884,0.0020407866686582565,0.8461165428161621,4273,0.007960035465657711,8.072196942521259e-05,1763260488.4371953,0.0625,,-0.00232628732919693,0.2095651626586914
869.0,365824,,428.397718667984,0.0021603391505777836,0.02952130138874054,0.9608101844787598,4276,0.006866238079965115,8.056835940806195e-05,1763260488.6610267,0.037109375,,-0.030610516667366028,0.17099882662296295
869.0,365952,,428.509733915329,0.0006236574845388532,0.01046687550842762,0.9630036354064941,4277,0.006666464731097221,8.049155439948663e-05,1763260488.773042,0.056640625,,-0.018688160926103592,0.16932134330272675
869.0,366080,,428.61944937705994,0.0005298035102896392,0.05322667211294174,0.8619372248649597,4278,0.008235745131969452,8.041474939091131e-05,1763260488.8827574,0.060546875,,-0.04146801680326462,0.2081751525402069
870.0,367232,,429.68212151527405,0.5134251713752747,0.009330103173851967,0.04534071683883667,4290,0.0009008757770061493,7.972350431373343e-05,1763260489.9454296,0.0,,-0.0023764856159687042,0.18739111721515656
870.0,367488,,429.9036719799042,0.0012733378680422902,-0.008624797686934471,0.8844608068466187,4292,0.0012261644005775452,7.956989429658279e-05,1763260490.16698,0.0,,0.008948996663093567,0.16593816876411438
,369666,500.0,431.8640329837799,,,,4314,,,1763260492.127341,,500.0,,
,370166,500.0,432.2753109931946,,,,4318,,,1763260492.538619,,500.0,,
873.0,372992,,434.8679401874542,0.002198530361056328,0.036300741136074066,0.7277486324310303,4346,0.02023502066731453,7.626727892784402e-05,1763260495.1312482,0.099609375,,-0.045248616486787796,0.2562673091888428
874.0,375040,,436.7444031238556,0.0010376987047493458,0.041376885026693344,0.9308974742889404,4366,0.0307619571685791,7.503840606659651e-05,1763260497.0077112,0.1328125,,-0.03175044059753418,0.28819090127944946
,375666,500.0,437.2276101112366,,,,4372,,,1763260497.4909182,,500.0,,
,376166,500.0,437.7047061920166,,,,4377,,,1763260497.9680142,,500.0,,
874.0,376192,,437.7818183898926,141.99307250976562,0.0014673369005322456,0.019023597240447998,4378,0.00011164601892232895,7.434716098941863e-05,1763260498.0451264,0.0,,-1.4886260032653809e-05,0.21410837769508362
,377166,500.0,438.6288764476776,,,,4387,,,1763260498.8921845,,500.0,,
875.0,378112,,439.5201051235199,0.0004277175758033991,0.004115103743970394,0.8730472326278687,4396,0.0001932745799422264,7.319508586078882e-05,1763260499.7834132,0.0,,-0.0008218437433242798,0.31788575649261475
876.0,380032,,441.2370445728302,0.001078523346222937,-0.00403499323874712,0.9187371730804443,4415,0.012608998455107212,7.204301073215902e-05,1763260501.5003526,0.07421875,,-0.027405813336372375,0.13144603371620178
,384166,500.0,445.06002163887024,,,,4456,,,1763260505.3233297,,500.0,,
879.0,385664,,446.4156684875488,0.004204141907393932,-0.007275638170540333,0.943909764289856,4470,0.001033029519021511,6.866359763080254e-05,1763260506.6789765,0.0,,0.00426783412694931,0.2570805549621582
879.0,386432,,447.12694358825684,0.00041713935206644237,0.024164315313100815,0.9985016584396362,4478,0.008474478498101234,6.820276757935062e-05,1763260507.3902516,0.068359375,,0.0026203282177448273,0.15318071842193604
,386666,500.0,447.27328968048096,,,,4480,,,1763260507.5365977,,500.0,,
880.0,387840,,448.38887882232666,0.003938541281968355,0.003978443332016468,0.9980037212371826,4492,0.001169237308204174,6.73579124850221e-05,1763260508.6521869,0.00390625,,-0.01597157120704651,0.11270066350698471
880.0,388480,,449.017728805542,0.0007088397396728396,0.019786283373832703,0.9839354157447815,4498,0.020432325080037117,6.69738874421455e-05,1763260509.2810369,0.0625,,-0.044123511761426926,0.18833990395069122
,390666,500.0,451.62467217445374,,,,4520,,,1763260511.8879802,,500.0,,
880.0,390912,,451.8565626144409,0.008152508176863194,0.0388965904712677,0.994586706161499,4522,0.013904934749007225,6.551459227921441e-05,1763260512.1198707,0.05859375,,-0.04089914262294769,0.16603544354438782
,391166,500.0,452.00964856147766,,,,4524,,,1763260512.2729566,,500.0,,
880.0,391168,,452.07925033569336,0.04174704849720001,0.0021986914798617363,0.0054874420166015625,4525,0.005500941537320614,6.536098226206377e-05,1763260512.3425584,0.0625,,0.011781744658946991,0.1958560347557068
880.0,391424,,452.34184527397156,0.0008145066676661372,-0.012355189770460129,0.987271785736084,4527,0.015978191047906876,6.520737224491313e-05,1763260512.6051533,0.060546875,,-0.028408411890268326,0.14388194680213928
880.0,391808,,452.67473435401917,0.0021192601416260004,-0.007920420728623867,0.9939006567001343,4531,0.0026674428954720497,6.497695721918717e-05,1763260512.9380424,0.005859375,,-0.0030023008584976196,0.1775544285774231
880.0,392064,,452.895516872406,0.0005591847002506256,0.010338801890611649,0.9662227034568787,4533,0.039674751460552216,6.482334720203653e-05,1763260513.158825,0.076171875,,-0.022397391498088837,0.1459830403327942
,392166,500.0,452.931250333786,,,,4534,,,1763260513.1945584,,500.0,,
880.0,394240,,455.32530188560486,0.015490952879190445,-0.0022468864917755127,0.13399481773376465,4555,0.0018901452422142029,6.351766205625609e-05,1763260515.58861,0.013671875,,0.003378637135028839,0.13681785762310028
880.0,395008,,456.2197163105011,0.0008709672256372869,0.05109505355358124,0.9840148687362671,4562,0.028295310214161873,6.305683200480416e-05,1763260516.4830244,0.103515625,,-0.021948371082544327,0.17066174745559692
880.0,396416,,457.8281469345093,0.002588499104604125,-0.008929450064897537,0.9809324145317078,4576,0.007446855306625366,6.221198418643326e-05,1763260518.091455,0.02734375,,0.010489020496606827,0.10853874683380127
,400166,500.0,461.2169029712677,,,,4613,,,1763260521.480211,,500.0,,
882.0,401536,,462.46562027931213,0.0004923295928165317,-0.0125211076810956,0.9922372102737427,4626,0.011420673690736294,5.9139783843420446e-05,1763260522.7289283,0.068359375,,0.009253598749637604,0.18973210453987122
883.0,402432,,463.2781023979187,0.0006317929364740849,0.002084328792989254,0.992983877658844,4635,2.5373883545398712e-05,5.8602148783393204e-05,1763260523.5414104,0.0,,-0.0017152074724435806,0.1805018037557602
883.0,403072,,463.8655774593353,0.001863760524429381,0.07014062255620956,0.9498471617698669,4641,0.04518689215183258,5.821812737849541e-05,1763260524.1288855,0.12109375,,-0.028492195531725883,0.1662164032459259
883.0,403328,,464.09002566337585,0.0018992037512362003,-0.024617154151201248,0.9988695383071899,4644,0.007522275671362877,5.806451736134477e-05,1763260524.3533337,0.029296875,,-0.03425716981291771,0.2839745581150055
884.0,405120,,465.6785407066345,0.0025794522371143103,0.016381345689296722,0.9689918756484985,4661,0.001923692412674427,5.6989247241290286e-05,1763260525.9418488,0.0,,-0.01933252066373825,0.2119322270154953
885.0,406528,,466.9721956253052,0.000498807814437896,0.013773415237665176,0.9790711402893066,4675,0.003927655518054962,5.6144392146961764e-05,1763260527.2355037,0.029296875,,-0.01467447355389595,0.2333470731973648
,408166,500.0,468.3781192302704,,,,4691,,,1763260528.6414273,,500.0,,
886.0,409984,,470.0748198032379,0.0003193003358319402,0.02758798375725746,0.9797119498252869,4709,0.002392497844994068,5.4070660553406924e-05,1763260530.3381279,0.017578125,,-0.030260704457759857,0.180860236287117
886.0,410368,,470.41495156288147,0.005991601850837469,-0.0014495262876152992,0.9818649291992188,4713,0.003679064102470875,5.384024552768096e-05,1763260530.6782596,0.01171875,,-0.011807262897491455,0.1877574473619461
887.0,412928,,472.70953035354614,0.0014581724535673857,-0.004219206050038338,0.9756002426147461,4738,0.004999571479856968,5.2304148994153365e-05,1763260532.9728384,0.037109375,,-0.03859949856996536,0.20226234197616577
888.0,413056,,472.8211393356323,0.0007357996073551476,0.019864404574036598,0.8198807239532471,4739,0.0032940879464149475,5.2227343985578045e-05,1763260533.0844474,0.064453125,,-0.03166528791189194,0.17163196206092834
888.0,413184,,472.93396854400635,0.022705798968672752,-0.00024357717484235764,0.041033148765563965,4741,0.0010813800618052483,5.2150538977002725e-05,1763260533.1972766,0.001953125,,0.000670991837978363,0.14747603237628937
888.0,413440,,473.1558072566986,0.0004383207706268877,0.009050057269632816,0.9898506999015808,4743,0.0007506730034947395,5.1996928959852085e-05,1763260533.4191153,0.0,,-0.009912949055433273,0.1755276471376419
889.0,416384,,475.8286588191986,0.00260821171104908,0.007713165134191513,0.9954557418823242,4772,0.003222072497010231,5.023041376261972e-05,1763260536.0919669,0.01171875,,-0.006026456132531166,0.2216673344373703
890.0,417792,,477.08819484710693,0.0013888332759961486,0.05049113929271698,0.11579203605651855,4786,0.009091431275010109,4.938556230627e-05,1763260537.351503,0.025390625,,-0.015914417803287506,0.19020336866378784
890.0,417920,,477.1973910331726,0.005592400208115578,0.024306142702698708,0.9960687160491943,4787,0.003729838877916336,4.930875729769468e-05,1763260537.460699,0.0390625,,-0.029297389090061188,0.08893096446990967
890.0,418048,,477.3078763484955,0.0003267130523454398,0.028065629303455353,0.9311715364456177,4788,0.02405642345547676,4.923195228911936e-05,1763260537.5711844,0.109375,,-0.035954635590314865,0.25962138175964355
890.0,418816,,478.01330518722534,0.0005338690243661404,0.011104359291493893,0.9974152445793152,4796,0.0007371408864855766,4.877112223766744e-05,1763260538.2766132,0.0,,-0.007717825472354889,0.21217672526836395
,419166,500.0,478.2680444717407,,,,4799,,,1763260538.5313525,,500.0,,
890.0,419840,,478.94307494163513,0.003367871046066284,0.003347511403262615,0.9913805723190308,4806,0.0025368360802531242,4.815668216906488e-05,1763260539.206383,0.009765625,,-0.011732958257198334,0.16758368909358978
,420166,500.0,479.18973779678345,,,,4809,,,1763260539.4530458,,500.0,,
891.0,420608,,479.6421902179718,0.00018089718651026487,-0.014341529458761215,0.8837943077087402,4813,0.003103993833065033,4.769585211761296e-05,1763260539.9054983,0.033203125,,0.0008427053689956665,0.2090299427509308
892.0,424448,,483.0896370410919,0.0006740543758496642,0.0028818557038903236,0.975371778011322,4851,0.00016390252858400345,4.539170549833216e-05,1763260543.352945,0.0,,-0.007271229289472103,0.12449181824922562
893.0,426752,,485.1716685295105,26.297637939453125,-0.0016009435057640076,0.05278587341308594,4874,0.0013539064675569534,4.400921534397639e-05,1763260545.4349766,0.01171875,,-0.015615858137607574,0.1787233054637909
,427166,500.0,485.51743817329407,,,,4878,,,1763260545.7807462,,500.0,,
894.0,427648,,485.98704290390015,0.0003803067374974489,0.0027000270783901215,0.9351856708526611,4882,0.0023540575057268143,4.347158392192796e-05,1763260546.250351,0.005859375,,-0.006320476531982422,0.1430889368057251
895.0,431488,,489.4306409358978,0.000544849899597466,0.005131574347615242,0.9474830031394958,4920,0.010979430750012398,4.116743366466835e-05,1763260549.693949,0.048828125,,-0.0348498597741127,0.18536323308944702
,432666,500.0,490.49223732948303,,,,4932,,,1763260550.7555454,,500.0,,
896.0,432768,,490.59631395339966,157.74371337890625,0.004329022020101547,0.10932564735412598,4933,0.003666488453745842,4.0399387216893956e-05,1763260550.859622,0.01171875,,0.008296076208353043,0.1825677454471588
896.0,433408,,491.1865427494049,0.005987520329654217,-0.00033386051654815674,0.9903119802474976,4939,0.00012627430260181427,4.0015362174017355e-05,1763260551.4498508,0.0,,-0.001616709865629673,0.1808999478816986
,434166,500.0,491.7841172218323,,,,4946,,,1763260552.0474253,,500.0,,
896.0,434816,,492.45007586479187,0.0006666810950264335,0.014298024587333202,0.9984982013702393,4953,0.00551034789532423,3.917050707968883e-05,1763260552.713384,0.0078125,,-0.010263115167617798,0.18513396382331848
897.0,435328,,492.89704060554504,0.0014304541982710361,0.002910325303673744,0.9981670379638672,4958,8.35563987493515e-05,3.886328704538755e-05,1763260553.1603487,0.0,,-0.00327291339635849,0.19727948307991028
897.0,435840,,493.3760325908661,0.003281176323071122,0.012409753166139126,0.9950556755065918,4963,0.0053908247500658035,3.855606701108627e-05,1763260553.6393406,0.01953125,,-0.02405780553817749,0.2468598634004593
,436666,500.0,494.10497403144836,,,,4971,,,1763260554.368282,,500.0,,
897.0,436736,,494.1961188316345,0.009141574613749981,-0.0021330397576093674,0.0795280933380127,4972,0.00012358836829662323,3.801843195105903e-05,1763260554.4594269,0.0,,0.0016303546726703644,0.15180112421512604
897.0,437376,,494.76113057136536,0.0038822824135422707,0.0025807246565818787,0.9884316921234131,4978,0.00023842230439186096,3.763440690818243e-05,1763260555.0244386,0.0,,-0.0020848866552114487,0.23358692228794098
,437666,500.0,494.9964482784271,,,,4981,,,1763260555.2597563,,500.0,,
898.0,438528,,495.80258870124817,0.0008373235468752682,0.00546701904386282,0.880194902420044,4989,0.002973702736198902,3.694316546898335e-05,1763260556.0658967,0.01171875,,-0.01600242406129837,0.22066879272460938
898.0,439040,,496.2822895050049,0.0011120912386104465,0.02012472040951252,0.85039222240448,4994,0.0062583619728684425,3.663594543468207e-05,1763260556.5455976,0.0234375,,-0.037371616810560226,0.2348216325044632
899.0,440448,,497.56112027168274,0.0015366878360509872,0.02949417382478714,0.915789008140564,5008,0.004509061574935913,3.579109034035355e-05,1763260557.8244283,0.025390625,,-0.02790015935897827,0.216249480843544
899.0,440960,,498.005113363266,0.0007236078381538391,0.016355130821466446,0.8700753450393677,5013,0.0016972878947854042,3.548387030605227e-05,1763260558.2684214,0.0,,-0.010621385648846626,0.2063583880662918
,441166,500.0,498.14443159103394,,,,5015,,,1763260558.4077396,,500.0,,
900.0,443648,,500.4912645816803,0.002004059264436364,0.021148305386304855,0.7280996441841125,5039,0.0061463359743356705,3.387096876394935e-05,1763260560.7545726,0.048828125,,-0.032269448041915894,0.17327633500099182
901.0,446848,,503.34961199760437,0.0021579519379884005,0.0002881716936826706,0.9984153509140015,5071,0.001913517713546753,3.1950843549566343e-05,1763260563.61292,0.005859375,,0.003496820107102394,0.16131086647510529
903.0,451584,,507.65792751312256,0.001064411597326398,0.06422795355319977,0.9598251581192017,5117,0.025281963869929314,2.9109063689247705e-05,1763260567.9212356,0.0625,,-0.05056516081094742,0.24677644670009613
903.0,452096,,508.1048913002014,0.002659133868291974,0.00619994942098856,0.9637681841850281,5122,0.011220940388739109,2.8801843654946424e-05,1763260568.3681993,0.060546875,,-0.009511251002550125,0.15067078173160553
903.0,452608,,508.55170941352844,0.0034431214444339275,-0.0417957529425621,0.5804761052131653,5127,0.016109183430671692,2.8494623620645143e-05,1763260568.8150175,0.064453125,,-0.022424563765525818,0.2875658869743347
,452666,500.0,508.5744698047638,,,,5128,,,1763260568.8377779,,500.0,,
904.0,453888,,509.7441258430481,0.0027800025418400764,-0.0027451636269688606,0.9976992607116699,5140,0.0020079417154192924,2.7726575353881344e-05,1763260570.007434,0.005859375,,-0.00037046894431114197,0.20232997834682465
904.0,454528,,510.30010867118835,0.0006916392594575882,-0.007084188051521778,0.6424851417541504,5146,0.0016332557424902916,2.7342550311004743e-05,1763260570.5634167,0.001953125,,0.00146474689245224,0.1549568474292755
904.0,454912,,510.6363911628723,0.005798313766717911,-0.0020907819271087646,0.9966025948524475,5150,0.001419615000486374,2.7112135285278782e-05,1763260570.8996992,0.0,,0.0027148574590682983,0.20270434021949768
904.0,455040,,510.777884721756,0.0010199425742030144,0.01979335956275463,0.9645746946334839,5151,0.0024174852296710014,2.7035330276703462e-05,1763260571.0411928,0.001953125,,-0.025567004457116127,0.2406710684299469
904.0,456192,,511.8211398124695,0.5184797048568726,0.01212933287024498,0.06790655851364136,5163,0.0010754186660051346,2.634408519952558e-05,1763260572.0844479,0.005859375,,-0.013521110638976097,0.1343550980091095
905.0,456448,,512.0557146072388,0.0013402147451415658,-0.0057554952800273895,0.992331326007843,5165,0.0021765567362308502,2.6190477001364343e-05,1763260572.3190227,0.005859375,,-0.012776196002960205,0.1949402093887329
906.0,459648,,514.9523410797119,0.0021178657189011574,-0.01572577655315399,0.6827753782272339,5196,0.003653299994766712,2.427035360597074e-05,1763260575.2156491,0.03125,,0.0017239749431610107,0.17667585611343384
,459666,500.0,514.9599933624268,,,,5197,,,1763260575.2233014,,500.0,,
907.0,463872,,518.7509450912476,0.0015831761993467808,-0.0018402915447950363,0.9981353878974915,5238,0.00029383040964603424,2.173579196096398e-05,1763260579.0142531,0.0,,0.000509403645992279,0.231283500790596
907.0,464000,,518.861713886261,0.0005964635056443512,0.003386237658560276,0.9868912696838379,5239,0.000599992461502552,2.165898695238866e-05,1763260579.125022,0.0,,-0.003246340900659561,0.22657883167266846
907.0,464512,,519.342636346817,0.0016115163452923298,-0.005286777392029762,0.7130821943283081,5244,0.00021501630544662476,2.1351766918087378e-05,1763260579.6059444,0.0,,0.0028800908476114273,0.2087642252445221
,465166,500.0,519.9058520793915,,,,5251,,,1763260580.1691601,,500.0,,
908.0,465664,,520.3775911331177,0.0006092533003538847,0.001370307058095932,0.8469417691230774,5255,0.0007523223757743835,2.0660521840909496e-05,1763260580.6408992,0.0,,0.002019086852669716,0.23969852924346924
908.0,465920,,520.6020197868347,0.0011975032975897193,0.0035126591101288795,0.9961131811141968,5258,0.0007467353716492653,2.0506911823758855e-05,1763260580.8653278,0.0,,-0.003802649676799774,0.19655221700668335
908.0,466816,,521.415308713913,0.0012452495284378529,0.015459490939974785,0.9980088472366333,5267,0.0013830596581101418,1.9969278582721017e-05,1763260581.6786168,0.001953125,,-0.017019014805555344,0.16302919387817383
909.0,468224,,522.6825659275055,0.0825238823890686,0.021523384377360344,0.13619744777679443,5281,0.0013935994356870651,1.9124423488392495e-05,1763260582.945874,0.0,,0.00023800693452358246,0.18479152023792267
,470166,500.0,524.4259243011475,,,,5300,,,1763260584.6892323,,500.0,,
910.0,472448,,526.4976058006287,0.0026897217612713575,-0.015567082911729813,0.9902768135070801,5322,0.0013670418411493301,1.6589861843385734e-05,1763260586.7609138,0.001953125,,-0.00871664471924305,0.1729496270418167
910.0,473088,,527.0529325008392,0.0017934053903445601,0.004262341186404228,0.97599858045578,5328,0.0001968834549188614,1.6205836800509132e-05,1763260587.3162405,0.0,,-0.0005121864378452301,0.1609058678150177
912.0,476288,,529.9281277656555,0.009889916516840458,-0.004647180438041687,0.1546788215637207,5360,0.0010720305144786835,1.4285714314610232e-05,1763260590.1914358,0.0,,-0.004197191447019577,0.2018965482711792
912.0,476544,,530.1471297740936,0.00241041649132967,0.005739386193454266,0.9855407476425171,5362,0.0004824334755539894,1.4132104297459591e-05,1763260590.4104378,0.0,,-0.005768768489360809,0.186923548579216
913.0,479232,,532.5729179382324,3.1996030807495117,0.003825359046459198,0.19153988361358643,5389,0.00010027363896369934,1.251920093636727e-05,1763260592.836226,0.0,,0.0007112398743629456,0.1173563152551651
914.0,483456,,536.3703663349152,0.0018063343595713377,0.003705909475684166,0.9975365400314331,5430,0.00023177079856395721,9.984639291360509e-06,1763260596.6336744,0.0,,-0.006305970251560211,0.12826117873191833
914.0,484480,,537.2941501140594,0.002525943797081709,5.5478885769844055e-05,0.9892722368240356,5440,1.0441988706588745e-05,9.370200132252648e-06,1763260597.5574582,0.0,,-0.0012112073600292206,0.17232564091682434
914.0,484608,,537.4026737213135,0.004053149372339249,0.007435919716954231,0.972145676612854,5441,0.00033460184931755066,9.293395123677328e-06,1763260597.6659818,0.0,,-0.01107041910290718,0.15366686880588531
,484666,500.0,537.4255003929138,,,,5442,,,1763260597.6888084,,500.0,,
914.0,484736,,537.5150480270386,0.07610542327165604,0.0036875559017062187,0.19093471765518188,5443,9.259860962629318e-05,9.216590115102008e-06,1763260597.778356,0.0,,-0.0012597888708114624,0.16881078481674194
915.0,485760,,538.4364573955536,3.2207183837890625,-0.0002623479813337326,0.15442043542861938,5453,6.854534149169922e-07,8.602150955994148e-06,1763260598.6997654,0.0,,-3.959238529205322e-05,0.09330365061759949
915.0,485888,,538.5474278926849,0.001416495069861412,-0.0002554170787334442,0.9981600046157837,5454,3.181956708431244e-05,8.525345947418828e-06,1763260598.810736,0.0,,-0.0013676024973392487,0.20090210437774658
915.0,487552,,540.0591967105865,0.0028628159780055285,0.0004364997148513794,0.9818593263626099,5470,0.00012088939547538757,7.526881745434366e-06,1763260600.3225048,0.0,,-0.0012305527925491333,0.1634141057729721
916.0,489984,,542.2270882129669,0.002001336310058832,0.0013446658849716187,0.9934186339378357,5494,3.73348593711853e-05,6.067588401492685e-06,1763260602.4903963,0.0,,-0.001355871558189392,0.2155526876449585
917.0,491520,,543.5880517959595,0.0032672607339918613,0.002170574851334095,0.992848813533783,5509,4.670117050409317e-05,5.145929208083544e-06,1763260603.8513598,0.0,,-0.003651358187198639,0.23279893398284912
917.0,492416,,544.3985755443573,0.0015600362094119191,-1.9997358322143555e-05,0.9983027577400208,5518,5.234032869338989e-07,4.608295057551004e-06,1763260604.6618836,0.0,,-5.986914038658142e-05,0.193865105509758
917.0,493440,,545.3255133628845,0.0011452985927462578,-0.000278339721262455,0.9984290599822998,5528,2.0908191800117493e-06,3.993855443695793e-06,1763260605.5888214,0.0,,0.0001764744520187378,0.10900986939668655
917.0,493568,,545.433846950531,0.0031402951572090387,7.624179124832153e-05,0.9590615630149841,5529,1.689419150352478e-06,3.9170508898678236e-06,1763260605.697155,0.0,,3.79905104637146e-05,0.1469571739435196
917.0,493696,,545.54660987854,24.465065002441406,-1.2604519724845886e-05,0.10533475875854492,5531,4.4889748096466064e-07,3.840245881292503e-06,1763260605.809918,0.0,,0.00037525035440921783,0.20128539204597473
918.0,496512,,548.060643196106,0.004270029254257679,3.024749457836151e-05,0.9845036268234253,5558,1.6242265701293945e-06,2.150537738998537e-06,1763260608.3239512,0.0,,-8.89115035533905e-05,0.12729999423027039
918.0,496768,,548.3170680999756,133.45896911621094,-1.8562190234661102e-05,0.18267035484313965,5561,2.7939677238464355e-09,1.9969277218478965e-06,1763260608.5803761,0.0,,-3.2279640436172485e-06,0.08961253613233566
919.0,497792,,549.2021181583405,134.4451446533203,0.00011040270328521729,0.13160550594329834,5571,2.902001142501831e-06,1.3824884490531986e-06,1763260609.4654262,0.0,,1.747719943523407e-05,0.07807522267103195
