_step,losses/clipfrac,charts/learning_rate,charts/episodic_length,charts/episodic_return,losses/entropy,losses/approx_kl,losses/policy_loss,losses/explained_variance,losses/value_loss,losses/old_approx_kl,charts/SPS,global_step,_runtime,_timestamp
3360,0.0,0.00010691244096960872,,,0.5542914271354675,6.713718175888062e-05,-0.0013389065861701965,-1.728534698486328e-05,256.36175537109375,0.0008338950574398041,674.0,321920,504.0429334640503,1763260562.3787825
3377,0.0,0.00010583717084955424,,,0.544023871421814,9.474065154790878e-05,-0.002535056322813034,-0.19571805000305176,0.0001894893212011084,-0.0046965451911091805,675.0,323712,505.66115975379944,1763260563.9970088
3398,0.0,0.00010453149297973141,,,0.5396052002906799,0.0002815546467900276,-0.0028442293405532837,0.04777282476425171,0.00016672909259796143,-0.008434697054326534,677.0,325888,507.6983952522278,1763260566.0342443
3401,0.0,0.00010437788296258077,,,0.5537954568862915,0.00022445619106292725,-0.002743050456047058,0.03712010383605957,0.0020537558011710644,0.002283100038766861,677.0,326144,508.00469875335693,1763260566.3405478
3406,0.0,0.00010407066292827949,,,0.5697082877159119,1.6609206795692444e-05,-0.0012655146420001984,-0.07686996459960938,0.0001625068107387051,0.0008097365498542786,677.0,326656,508.5476281642914,1763260566.8834772
3407,0.0,0.00010399385791970417,,,0.4955565929412842,0.0002526361495256424,0.0013618133962154388,0.30612653493881226,0.00015579271712340415,-0.006968457251787186,677.0,326784,508.68303990364075,1763260567.018889
3419,0.0,0.00010330261284252629,,,0.615341067314148,3.011990338563919e-05,0.0009841173887252808,-0.024853944778442383,0.0002894226345233619,-0.0001833280548453331,678.0,327936,509.98270082473755,1763260568.3185499
3426,,,500.0,500.0,,,,,,,,328663,510.6767830848694,1763260569.0126321
3428,0.0,0.00010276497778249905,,,0.570697009563446,9.402818977832794e-05,-0.004089199006557465,-0.09147334098815918,0.0034136499743908644,0.0022846758365631104,678.0,328832,510.9410855770111,1763260569.2769346
3435,0.0,0.00010230414773104712,,,0.5463817119598389,1.2652017176151276e-05,-0.00016570836305618286,0.09705555438995361,0.00019484548829495907,-0.000438629649579525,679.0,329600,511.7334668636322,1763260570.069316
3450,0.0,0.00010138248762814328,,,0.6215435266494751,5.058851093053818e-05,-0.0025573521852493286,0.09727400541305542,0.0001985326234716922,-0.0008080145344138145,680.0,331136,513.3263511657715,1763260571.6622002
3451,,,500.0,500.0,,,,,,,,331163,513.3546471595764,1763260571.6904962
3462,0.0,0.0001006912425509654,,,0.5937856435775757,3.845803439617157e-05,0.0007163770496845245,2.384185791015625e-06,268.2770690917969,-0.0018573347479104996,680.0,332288,514.5608694553375,1763260572.8967185
3476,0.0,9.984638745663688e-05,,,0.5592616200447083,8.23047012090683e-05,0.0022744089365005493,-6.99758529663086e-05,135.7798614501953,-0.0021000634878873825,681.0,333696,515.9250283241272,1763260574.2608774
3479,0.0,9.961597243091092e-05,,,0.5880751609802246,1.2211501598358154e-05,-0.0004663988947868347,-0.10802960395812988,0.00014775163435842842,0.0003778040409088135,682.0,334080,516.2936615943909,1763260574.6295106
3498,0.0,9.846390457823873e-05,,,0.5971231460571289,1.9670464098453522e-05,-0.0016059055924415588,-0.12329506874084473,0.00014312658458948135,0.001593773253262043,683.0,336000,518.2558672428131,1763260576.5917163
3503,0.0,9.815668454393744e-05,,,0.5821932554244995,0.00025569647550582886,-5.390867590904236e-05,-0.12426578998565674,0.0002440388925606385,-0.010306550189852715,683.0,336512,518.7886576652527,1763260577.1245067
3513,0.0,9.754224447533488e-05,,,0.6189470291137695,0.00013290811330080032,0.0011198781430721283,-0.16664135456085205,0.00024840497644618154,-0.002038148231804371,684.0,337536,519.831803560257,1763260578.1676526
3525,0.0,9.6850999398157e-05,,,0.4991846978664398,0.0001479722559452057,0.0030137822031974792,-0.0001800060272216797,271.810302734375,0.0055826641619205475,684.0,338688,520.9859254360199,1763260579.3217745
3537,0.0,9.60829493124038e-05,,,0.5567748546600342,0.00028387922793626785,-0.001815296709537506,0.1040809154510498,0.0001914664317155257,-0.005033687688410282,685.0,339968,522.2704682350159,1763260580.6063173
3554,,,500.0,500.0,,,,,,,,341663,523.9236183166504,1763260582.2594674
3555,0.0,9.500767919234931e-05,,,0.580297589302063,2.880766987800598e-05,0.000505201518535614,-4.267692565917969e-05,249.60446166992188,-0.0018641985952854156,686.0,341760,524.0430426597595,1763260582.3788917
3576,0.0,9.370199404656887e-05,,,0.5523138046264648,0.00022773630917072296,-0.002868935465812683,0.12421935796737671,0.00023573644284624606,0.003682021051645279,688.0,343936,526.2048079967499,1763260584.540657
3578,,,500.0,500.0,,,,,,,,344163,526.3480267524719,1763260584.6838758
3581,0.0,9.339477401226759e-05,,,0.5266014337539673,2.3826956748962402e-05,-0.000616069883108139,-0.012261033058166504,0.0002634893171489239,0.0007267855107784271,688.0,344448,526.6905620098114,1763260585.026411
3589,0.0,9.293395123677328e-05,,,0.5363816022872925,5.73769211769104e-05,0.0021765008568763733,3.743171691894531e-05,313.1608581542969,0.0011524949222803116,689.0,345216,527.5026667118073,1763260585.8385158
3613,,,500.0,500.0,,,,,,,,347663,530.0306651592255,1763260588.3665142
3622,,,500.0,500.0,,,,,,,,348663,531.0208096504211,1763260589.3566587
3640,0.0,8.978494588518515e-05,,,0.6081668734550476,1.1215917766094208e-05,-0.00041229650378227234,-0.060155630111694336,0.00022974866442382336,0.002028237096965313,691.0,350464,532.9960262775421,1763260591.3318753
3656,0.0,8.878648077370599e-05,,,0.5433980226516724,0.00039257388561964035,-0.008581094443798065,-0.24180173873901367,0.00024276963085867465,0.004424544982612133,692.0,352128,534.7417826652527,1763260593.0776317
3669,0.0,8.801843068795279e-05,,,0.5519701242446899,9.291153401136398e-05,-0.005323590710759163,-0.035320401191711426,0.0023643425665795803,0.0011667190119624138,693.0,353408,536.1620299816132,1763260594.497879
3679,0.0,8.740399061935022e-05,,,0.5708134770393372,0.00017054099589586258,-0.001625649631023407,-0.04392397403717041,0.00029172346694394946,-0.0016414439305663109,693.0,354432,537.2566871643066,1763260595.5925362
3683,0.0,8.717357559362426e-05,,,0.5468604564666748,0.00033976882696151733,-0.015146516263484955,0.04786801338195801,0.0030831547919660807,0.003979004919528961,694.0,354816,537.6791784763336,1763260596.0150275
3684,0.0,8.709677058504894e-05,,,0.5254775881767273,0.00043193716555833817,0.0035790391266345978,-0.010948419570922852,0.00038810138357803226,0.004825522191822529,694.0,354944,537.8055233955383,1763260596.1413724
3711,,,500.0,500.0,,,,,,,,357663,540.6973524093628,1763260599.0332015
3713,0.0,8.533026266377419e-05,,,0.5269749164581299,6.558746099472046e-05,-0.0032690763473510742,-0.3150125741958618,0.0029063790570944548,0.003223670646548271,695.0,357888,540.9508817195892,1763260599.2867308
3715,0.0,8.517665264662355e-05,,,0.519936203956604,0.00035523995757102966,-0.00674307718873024,-0.2489640712738037,0.0003074686392210424,-0.0050315260887146,695.0,358144,541.2229559421539,1763260599.558805
3731,0.0,8.425499254371971e-05,,,0.5623651742935181,0.00010410603135824203,-0.00029698386788368225,-1.239776611328125e-05,365.5850830078125,0.0016946857795119286,695.0,359680,543.2606115341187,1763260601.5964606
3734,0.0,8.402457751799375e-05,,,0.5453225374221802,1.0356307029724121e-05,-0.0010558022186160088,-0.3277531862258911,0.00018836749950423837,-2.5544315576553345e-05,695.0,360064,543.848470211029,1763260602.1843193
3755,,,500.0,500.0,,,,,,,,362163,546.2397220134735,1763260604.575571
3775,,,500.0,500.0,,,,,,,,364163,548.3665308952332,1763260606.70238
3779,,,500.0,500.0,,,,,,,,364663,548.8031103610992,1763260607.1389594
3804,,,500.0,500.0,,,,,,,,367163,551.3230154514313,1763260609.6588645
3807,0.0,7.956989429658279e-05,,,0.43475329875946045,4.648230969905853e-05,-1.6707926988601685e-05,0.12504321336746216,0.00032804644433781505,-0.0010187998414039612,699.0,367488,551.6646881103516,1763260610.0005372
3847,0.0,7.711213402217254e-05,,,0.5712603330612183,1.816730946302414e-05,-0.00013166293501853943,0.014773428440093994,0.0002644716005306691,0.0009348979219794273,701.0,371584,555.8215265274048,1763260614.1573756
3879,0.0,7.519200880778953e-05,,,0.48977673053741455,2.815481275320053e-05,0.0019367635250091553,-3.528594970703125e-05,0.0036578113213181496,-0.0003336286172270775,703.0,374784,559.148866891861,1763260617.484716
3883,0.0,7.496160105802119e-05,,,0.47739189863204956,1.2790784239768982e-05,-0.0007345229387283325,2.4616718292236328e-05,303.8232116699219,0.0004218313843011856,703.0,375168,559.5742106437683,1763260617.9100597
3884,0.0,7.488479604944587e-05,,,0.5121746063232422,2.5542452931404114e-05,-0.0006461068987846375,-0.017790794372558594,0.002537210239097476,-0.0001427270472049713,703.0,375296,559.7043702602386,1763260618.0402193
3887,,,500.0,500.0,,,,,,,,375663,560.0090997219086,1763260618.3449488
3891,0.0,7.442396599799395e-05,,,0.48471733927726746,5.784258246421814e-05,-0.0011504404246807098,-0.04301261901855469,0.0002750292478594929,-0.0019678380340337753,704.0,376064,560.5198104381561,1763260618.8556595
3898,0.0,7.403994095511734e-05,,,0.5441022515296936,0.00014698971062898636,-0.0006275400519371033,-6.23464584350586e-05,269.1944580078125,0.002194044180214405,704.0,376704,561.2074820995331,1763260619.5433311
3912,,,500.0,500.0,,,,,,,,378163,562.6448755264282,1763260620.9807246
3915,0.0,7.296467083506286e-05,,,0.5513816475868225,1.902412623167038e-05,0.0011443216353654861,-0.04225921630859375,0.0003656585467979312,0.001988927833735943,705.0,378496,563.0423707962036,1763260621.3782198
3928,0.0,7.219662074930966e-05,,,0.5204256176948547,5.7483091950416565e-05,0.0018056035041809082,0.00024372339248657227,311.27191162109375,-0.0014259349554777145,705.0,379776,564.4103705883026,1763260622.7462196
3944,0.0,7.11981556378305e-05,,,0.5764911770820618,0.00010960083454847336,-0.0038737356662750244,-0.08231914043426514,0.0004140412202104926,-0.0020944299176335335,706.0,381440,566.0969982147217,1763260624.4328473
3945,0.0,7.112135062925518e-05,,,0.49672093987464905,3.839563578367233e-05,0.005184397101402283,-0.09733355045318604,0.00032227413612417877,0.0010402733460068703,706.0,381568,566.22900557518,1763260624.5648546
3946,,,500.0,500.0,,,,,,,,381663,566.2751188278198,1763260624.6109679
3954,0.0,7.058371556922793e-05,,,0.5442512035369873,0.000159447081387043,0.002081632614135742,-0.07598650455474854,0.0003655375330708921,0.0006529400125145912,707.0,382464,567.2157311439514,1763260625.5515802
3963,0.0,7.004608050920069e-05,,,0.5153520703315735,0.00014749355614185333,-0.005439184606075287,-0.12533116340637207,0.002447614213451743,-0.00115937739610672,707.0,383360,568.189092874527,1763260626.524942
3969,0.0,6.966205546632409e-05,,,0.5180835723876953,2.050492912530899e-05,0.0006314963102340698,0.0031113028526306152,0.0003312728076707572,0.0005704974755644798,707.0,384000,568.8679883480072,1763260627.2038374
3981,,,500.0,500.0,,,,,,,,385163,570.0516521930695,1763260628.3875012
3983,0.0,6.881720764795318e-05,,,0.5499899387359619,5.201529711484909e-05,-0.0027674082666635513,-0.021805763244628906,0.002450631931424141,-0.0005139382556080818,708.0,385408,570.324319601059,1763260628.6601686
3997,0.0,6.797235255362466e-05,,,0.5634688138961792,5.426816642284393e-06,-7.446855306625366e-05,-0.09548735618591309,0.002425148617476225,-0.0005758916959166527,709.0,386816,571.8543241024017,1763260630.1901731
4020,,,500.0,500.0,,,,,,,,389163,574.2554659843445,1763260632.591315
4059,,,500.0,500.0,,,,,,,,393163,578.3112936019897,1763260636.6471426
4087,0.0,6.244239921215922e-05,,,0.5711497664451599,7.088761776685715e-05,0.0015222206711769104,0.014107942581176758,0.00040519051253795624,-0.0003640996292233467,713.0,396032,581.1365964412689,1763260639.4724455
4091,0.0,6.221198418643326e-05,,,0.4574155807495117,3.833509981632233e-05,-0.0010113194584846497,-0.4177210330963135,0.0008410197915509343,0.002075484022498131,714.0,396416,581.471435546875,1763260639.8072846
4105,0.0,6.136712909210473e-05,,,0.5562303066253662,4.362314939498901e-06,0.0006443113088607788,-0.12135958671569824,0.0019997304771095514,0.0002451986074447632,715.0,397824,582.7825112342834,1763260641.1183603
4109,0.0,6.113671406637877e-05,,,0.5494812726974487,1.4297664165496826e-05,0.0001753196120262146,2.5272369384765625e-05,604.216552734375,-0.00044605135917663574,715.0,398208,583.1226212978363,1763260641.4584703
4115,0.0,6.075268902350217e-05,,,0.5719901919364929,3.058928996324539e-05,-0.0014452114701271057,-0.015488982200622559,0.002350295428186655,-0.0007823584601283073,715.0,398848,583.7288382053375,1763260642.0646873
4119,0.0,6.052227399777621e-05,,,0.5919219255447388,4.541594535112381e-05,0.0017075464129447937,8.982419967651367e-05,236.62313842773438,0.0010695746168494225,715.0,399232,584.0701701641083,1763260642.4060192
4144,0.0,5.8986173826269805e-05,,,0.6037757396697998,7.860362529754639e-07,-0.0001826547086238861,-0.11857211589813232,0.0023286768700927496,0.000311531126499176,717.0,401792,586.5573794841766,1763260644.8932285
4150,0.0,5.8602148783393204e-05,,,0.5645952820777893,5.0226226449012756e-05,-0.00171651691198349,-0.10896289348602295,0.000507052696775645,-0.003843238577246666,717.0,402432,587.1904294490814,1763260645.5262785
4168,0.0,5.752688230131753e-05,,,0.5524393320083618,3.753136843442917e-05,0.0010007843375205994,-1.2993812561035156e-05,109.60250854492188,0.0012116068974137306,718.0,404224,588.9409918785095,1763260647.276841
4184,0.0,5.6528417189838365e-05,,,0.5214457511901855,2.163369208574295e-05,0.0006172247231006622,-0.020603179931640625,0.0021815351210534573,-1.57942995429039e-05,719.0,405888,590.5461239814758,1763260648.881973
4194,0.0,5.59139771212358e-05,,,0.5925514698028564,2.1199695765972137e-05,0.00020828470587730408,-0.009598135948181152,0.0014777088072150946,0.001244175247848034,720.0,406912,591.5196516513824,1763260649.8555007
4199,0.0,5.560675708693452e-05,,,0.5747661590576172,4.487857222557068e-05,-0.0025695227086544037,0.014843583106994629,0.0005331592983566225,0.0023925025016069412,720.0,407424,592.0307195186615,1763260650.3665686
4224,0.0,5.4070660553406924e-05,,,0.5159993171691895,4.926417022943497e-05,-0.0009745582938194275,0.04067981243133545,0.0005137806292623281,0.001231611706316471,721.0,409984,594.5527062416077,1763260652.8885553
4229,0.0,5.376344051910564e-05,,,0.5444724559783936,2.1877698600292206e-05,-0.000945383682847023,-0.0194089412689209,0.0004557594074867666,0.0014157379046082497,721.0,410496,595.0782842636108,1763260653.4141333
4243,0.0,5.291858542477712e-05,,,0.5400736927986145,3.417953848838806e-07,5.3901225328445435e-05,0.03876215219497681,0.0015677801566198468,1.2787990272045135e-05,722.0,411904,596.5216431617737,1763260654.8574922
4246,,,500.0,500.0,,,,,,,,412163,596.7768478393555,1763260655.112697
4252,0.0,5.2380954002728686e-05,,,0.5384683609008789,1.9769184291362762e-05,0.0009354613721370697,0.007754504680633545,0.0019621076062321663,9.528640657663345e-05,723.0,412800,597.4103016853333,1763260655.7461507
4254,0.0,5.2227343985578045e-05,,,0.5853662490844727,8.584000170230865e-06,0.0007806196808815002,0.01198887825012207,0.0002954437804874033,0.0006315344944596291,723.0,413056,597.6534559726715,1763260655.989305
4255,,,500.0,500.0,,,,,,,,413163,597.7014148235321,1763260656.0372639
4273,0.0,5.107526885694824e-05,,,0.5171190500259399,4.2368657886981964e-05,-0.0011303871870040894,-0.08902537822723389,0.0004224973381496966,-0.0009887246415019035,724.0,414976,599.6265993118286,1763260657.9624484
4276,0.0,5.09216588397976e-05,,,0.5641408562660217,7.193535566329956e-06,-0.0011105947196483612,0.00016516447067260742,221.75869750976562,0.0009792353957891464,724.0,415232,599.8549478054047,1763260658.1907969
4277,0.0,5.084485383122228e-05,,,0.5713571310043335,2.420414239168167e-05,0.0015250369906425476,-0.035825490951538086,0.0021474994719028473,-0.0005675265565514565,724.0,415360,599.9825806617737,1763260658.3184297
4278,0.0,5.076804882264696e-05,,,0.5415459871292114,3.063119947910309e-06,-0.00023292377591133118,-0.03743088245391846,0.0004500127979554236,0.0002932148054242134,724.0,415488,600.1107549667358,1763260658.446604
4288,0.0,5.01536087540444e-05,,,0.5838664174079895,2.3581087589263916e-06,-3.173947334289551e-05,-0.09472930431365967,0.0005052582710050046,0.0003511011600494385,724.0,416512,601.1101949214935,1763260659.446044
4290,,,500.0,500.0,,,,,,,,416663,601.2512986660004,1763260659.5871477
4292,0.0,4.992319372831844e-05,,,0.6005476117134094,1.0077841579914093e-05,-0.002702087163925171,-0.10644471645355225,0.001966896466910839,0.0006576357409358025,724.0,416896,601.5022819042206,1763260659.838131
4314,,,500.0,500.0,,,,,,,,419163,603.7310755252838,1763260662.0669246
4318,0.0,4.831029218621552e-05,,,0.5781087875366211,5.4399482905864716e-05,-0.002330213785171509,-0.1483374834060669,0.0005153326783329248,-0.0029587605968117714,726.0,419584,604.1762623786926,1763260662.5121114
4346,0.0,4.6620581997558475e-05,,,0.5963797569274902,3.645569086074829e-05,-0.00023593753576278687,-0.3621218204498291,0.002061998937278986,-0.001143086701631546,727.0,422400,606.8351192474365,1763260665.1709683
4366,0.0,4.539170549833216e-05,,,0.5365304946899414,0.0001354813575744629,-0.0018009282648563385,-0.2060619592666626,0.000535562401637435,-0.0014896821230649948,728.0,424448,608.7161736488342,1763260667.0520227
4372,0.0,4.5007680455455557e-05,,,0.597686767578125,3.0185095965862274e-05,-0.0010175630450248718,0.09802210330963135,0.0004747930506709963,0.0015008309856057167,729.0,425088,609.3186490535736,1763260667.654498
4377,0.0,4.4700460421154276e-05,,,0.6431057453155518,2.5181099772453308e-05,-0.0014567449688911438,-0.009188532829284668,0.0004384510684758425,0.0006367936730384827,729.0,425600,609.7670114040375,1763260668.1028605
4378,,,500.0,500.0,,,,,,,,425663,609.7912640571594,1763260668.127113
4387,0.0,4.4086020352551714e-05,,,0.6013485789299011,3.5884790122509e-05,-0.0002558436244726181,-0.012478470802307129,0.00038779195165261626,0.0021555880084633827,730.0,426624,610.6989614963531,1763260669.0348105
4396,0.0,4.354838529252447e-05,,,0.5489656925201416,2.4798326194286346e-05,-5.264952778816223e-05,-0.18211913108825684,0.0006332918419502676,0.0009509408846497536,730.0,427520,611.5220899581909,1763260669.857939
4413,0.0,4.2549923819024116e-05,,,0.5563210248947144,2.35801562666893e-05,0.0007516518235206604,-7.82012939453125e-05,329.67034912109375,-2.8613023459911346e-05,731.0,429184,613.0146238803864,1763260671.350473
4415,0.0,4.2396313801873475e-05,,,0.591734766960144,0.00013879034668207169,-0.006783902645111084,0.06249266862869263,0.0005761715583503246,-0.0001538628712296486,731.0,429440,613.2710094451904,1763260671.6068585
4456,,,500.0,500.0,,,,,,,,433663,616.9966640472412,1763260675.332513
4470,0.0,3.901689706253819e-05,,,0.5711456537246704,9.204912930727005e-05,-0.0012330170720815659,-0.17941594123840332,0.0005522808060050011,-0.0012449277564883232,735.0,435072,618.3413784503937,1763260676.6772275
4478,0.0,3.855606701108627e-05,,,0.6231260299682617,2.843327820301056e-06,-0.0004424341022968292,-0.07575702667236328,0.001965892966836691,7.972773164510727e-05,735.0,435840,619.0473599433899,1763260677.383209
4480,0.0,3.840245699393563e-05,,,0.5279773473739624,0.00017591938376426697,0.0008070468902587891,-0.7316607236862183,0.0005291429697535932,-0.004703551530838013,735.0,436096,619.2682456970215,1763260677.6040947
4492,0.0,3.771121191675775e-05,,,0.53835129737854,2.3239292204380035e-05,-0.0001375041902065277,-6.127357482910156e-05,276.57196044921875,-0.0005492856726050377,736.0,437248,620.320205450058,1763260678.6560545
4496,,,500.0,500.0,,,,,,,,437663,620.7059032917023,1763260679.0417523
4498,0.0,3.7327190511859953e-05,,,0.5794358849525452,7.460825145244598e-06,-0.0004856809973716736,-0.061052560806274414,0.0019087883410975337,8.034519851207733e-06,736.0,437888,620.9219484329224,1763260679.2577975
4520,,,500.0,500.0,,,,,,,,440163,622.9230527877808,1763260681.2589018
4522,0.0,3.586789534892887e-05,,,0.5795256495475769,1.3690441846847534e-05,-0.0010097473859786987,-0.046801209449768066,0.0018772737821564078,-0.00018058717250823975,737.0,440320,623.1129245758057,1763260681.4487736
4524,0.0,3.571428533177823e-05,,,0.5207685828208923,4.6800822019577026e-05,0.001847660169005394,-1.8401947021484375,0.000829520751722157,0.0007386580109596252,738.0,440576,623.3349468708038,1763260681.670796
4525,,,500.0,500.0,,,,,,,,440663,623.3653695583344,1763260681.7012186
4527,0.0,3.556067531462759e-05,,,0.5643389225006104,1.1146999895572662e-05,2.507120370864868e-05,-1.3089182376861572,0.0016987401759251952,-0.0006233910098671913,738.0,440832,623.5591928958893,1763260681.895042
4531,0.0,3.533026028890163e-05,,,0.5504485368728638,3.037974238395691e-06,0.00029046274721622467,-6.258487701416016e-05,133.27699279785156,-0.00031259842216968536,738.0,441216,623.926073551178,1763260682.2619226
4533,0.0,3.525345528032631e-05,,,0.5137331485748291,4.256144165992737e-07,-0.00020927563309669495,-9.059906005859375e-06,294.2710876464844,-8.024927228689194e-05,738.0,441344,624.0398497581482,1763260682.3756988
4534,0.0,3.5176650271750987e-05,,,0.6060273051261902,3.3918768167495728e-06,-0.0002673417329788208,-0.14942467212677002,0.002493713516741991,-0.0002966560423374176,738.0,441472,624.1495740413666,1763260682.485423
4543,0.0,3.4639015211723745e-05,,,0.547528088092804,5.681067705154419e-06,-0.0018860343843698502,-0.018278121948242188,0.000955549709033221,5.093775689601898e-05,739.0,442368,624.9711849689484,1763260683.307034
4555,0.0,3.394777377252467e-05,,,0.5587563514709473,4.557892680168152e-06,0.0011330470442771912,0.00011581182479858398,413.9110412597656,-0.0005285851657390594,739.0,443520,626.013991355896,1763260684.3498404
4557,0.0,3.379416375537403e-05,,,0.6068251729011536,4.86522912979126e-06,-0.0003083944320678711,-0.04981648921966553,0.0011235172860324383,-0.0004941988736391068,739.0,443776,626.238204240799,1763260684.5740533
4562,0.0,3.348694372107275e-05,,,0.5512792468070984,3.6502256989479065e-05,-0.0002696150913834572,-0.2595442533493042,0.0010917397448793054,-0.0010942593216896057,740.0,444288,626.6822130680084,1763260685.018062
4576,0.0,3.2642088626744226e-05,,,0.5878049731254578,8.298084139823914e-07,-3.791972994804382e-05,0.146945059299469,0.0021603587083518505,-0.0001407051458954811,740.0,445696,627.9907286167145,1763260686.3265777
4604,0.0,3.095238207606599e-05,,,0.590307354927063,1.7169862985610962e-05,0.0020649023354053497,0.09087520837783813,0.00210178317502141,0.0006631352007389069,742.0,448512,630.5656116008759,1763260688.9014606
4613,0.0,3.0414747016038746e-05,,,0.6003308296203613,1.0542571544647217e-06,-3.954395651817322e-05,-1.8715858459472656e-05,466.53033447265625,0.0001934729516506195,742.0,449408,631.3760070800781,1763260689.7118561
4626,,,500.0,500.0,,,,,,,,450788,632.5584921836853,1763260690.8943412
4635,0.0,2.9032258680672385e-05,,,0.5921059250831604,1.727975904941559e-05,-7.286667823791504e-06,-0.1260911226272583,0.0008030690951272845,0.0001310110092163086,744.0,451712,633.4458312988281,1763260691.7816803
4641,,,500.0,500.0,,,,,,,,452288,633.9143168926239,1763260692.250166
4644,0.0,2.8494623620645143e-05,,,0.5406668186187744,1.30385160446167e-05,0.0006043463945388794,-0.3294161558151245,0.0010376657592132688,0.0010596774518489838,744.0,452608,634.2578020095825,1763260692.593651
4661,,,500.0,500.0,,,,,,,,454288,635.7544777393341,1763260694.0903268
4675,,,500.0,500.0,,,,,,,,455788,637.0471587181091,1763260695.3830078
4691,0.0,2.56528419413371e-05,,,0.5655627250671387,1.889653503894806e-06,9.546428918838501e-05,-6.449222564697266e-05,280.93658447265625,0.00013717729598283768,747.0,457344,638.5331223011017,1763260696.8689713
4709,0.0,2.45007686316967e-05,,,0.5989506840705872,3.345496952533722e-05,-0.0016757473349571228,-0.17344892024993896,0.0007286053150892258,0.0005398467183113098,748.0,459264,640.2363357543945,1763260698.5721848
4713,0.0,2.427035360597074e-05,,,0.6336012482643127,1.0151416063308716e-06,0.00014634430408477783,-0.10849595069885254,0.0007177928928285837,-0.00018305331468582153,748.0,459648,640.6022388935089,1763260698.938088
4738,0.0,2.273425525345374e-05,,,0.6009787321090698,6.517395377159119e-06,5.032867193222046e-06,0.061463117599487305,0.000705811136867851,-0.00044592469930648804,749.0,462208,642.9098916053772,1763260701.2457407
4739,,,500.0,500.0,,,,,,,,462267,642.9326009750366,1763260701.26845
4741,0.0,2.25806452363031e-05,,,0.6257976293563843,2.2100284695625305e-06,-9.461864829063416e-05,0.023449718952178955,0.0015904235187917948,0.00021689850836992264,749.0,462464,643.1346185207367,1763260701.4704676
4743,0.0,2.2427035219152458e-05,,,0.5472607016563416,3.109686076641083e-05,-7.70464539527893e-05,-0.43556880950927734,0.0007300131255760789,0.0014959443360567093,750.0,462720,643.355473279953,1763260701.6913223
4754,,,500.0,500.0,,,,,,,,463767,644.2886762619019,1763260702.6245253
4755,0.0,2.173579196096398e-05,,,0.5839237570762634,4.171393811702728e-06,-0.0004349350929260254,-8.702278137207031e-06,441.6868591308594,0.000354166142642498,750.0,463872,644.3898584842682,1763260702.7257075
4772,0.0,2.0660521840909496e-05,,,0.5983222723007202,1.6158446669578552e-06,5.4523348808288574e-05,0.11606854200363159,0.0007324474863708019,-5.99222257733345e-05,751.0,465664,646.0103821754456,1763260704.3462312
4786,0.0,1.9815668565570377e-05,,,0.5622968673706055,6.798654794692993e-07,0.00013067200779914856,0.011523187160491943,0.0009803107241168618,0.0003381315618753433,752.0,467072,647.2690770626068,1763260705.604926
4787,0.0,1.9738863556995057e-05,,,0.5738786458969116,6.433576345443726e-06,-0.00031543150544166565,-0.11769306659698486,0.0008713683928363025,-0.0012107361108064651,752.0,467200,647.3781292438507,1763260705.7139783
4788,,,500.0,500.0,,,,,,,,467267,647.4040994644165,1763260705.7399485
4796,0.0,1.9201228496967815e-05,,,0.6258265972137451,9.207986295223236e-06,0.001023218035697937,-0.007739067077636719,0.0009791074553504586,-0.0010902667418122292,752.0,468096,648.1870224475861,1763260706.5228715
4799,0.0,1.9047618479817174e-05,,,0.5631980299949646,7.990747690200806e-07,-0.0002115834504365921,-5.340576171875e-05,261.6534729003906,-0.0001982264220714569,753.0,468352,648.4101102352142,1763260706.7459593
4806,0.0,1.8586790247354656e-05,,,0.5775715708732605,1.0955147445201874e-05,8.266419172286987e-06,-0.10482394695281982,0.00101868761703372,-0.0013769371435046196,753.0,469120,649.115754365921,1763260707.4516034
4809,0.0,1.8433180230204016e-05,,,0.5875052213668823,3.557652235031128e-07,0.00011231750249862671,-5.1140785217285156e-05,253.16635131835938,-0.00020543299615383148,753.0,469376,649.3394267559052,1763260707.6752758
4813,,,500.0,500.0,,,,,,,,469767,649.6746251583099,1763260708.0104742
4851,0.0,1.582181175763253e-05,,,0.6311187744140625,5.587935447692871e-07,0.00016710162162780762,-0.14834368228912354,0.0008775505120866001,-0.00040598586201667786,755.0,473728,653.2662310600281,1763260711.60208
4852,,,500.0,500.0,,,,,,,,473767,653.2823987007141,1763260711.6182477
4859,0.0,1.5360983525170013e-05,,,0.5842204093933105,2.1420419216156006e-08,-2.4005770683288574e-05,0.16485542058944702,0.001523773418739438,1.1458061635494232e-05,756.0,474496,653.9650211334229,1763260712.3008702
4867,,,500.0,500.0,,,,,,,,475267,654.6334414482117,1763260712.9692905
4868,0.0,1.4823348465142772e-05,,,0.6122756004333496,7.282942533493042e-07,-0.0002293623983860016,-3.7670135498046875e-05,152.0659637451172,-0.0001306496560573578,756.0,475392,654.7427010536194,1763260713.07855
4874,0.0,1.4439324331760872e-05,,,0.6145380735397339,1.4584511518478394e-06,-0.0003377459943294525,-0.031539082527160645,0.0009881133446469903,-0.00030970945954322815,756.0,476032,655.3342716693878,1763260713.6701207
4878,0.0,1.4208909306034911e-05,,,0.5142377614974976,6.724148988723755e-07,-8.071400225162506e-05,-0.08875274658203125,0.0013956900220364332,-0.0001783408224582672,757.0,476416,655.6683831214905,1763260714.0042322
