losses/clipfrac,losses/old_approx_kl,charts/episodic_return,losses/explained_variance,losses/entropy,global_step,_step,charts/episodic_length,_runtime,charts/learning_rate,charts/SPS,_timestamp,losses/policy_loss,losses/approx_kl,losses/value_loss
,,500.0,,,164807,1818,500.0,181.6407675743103,,,1763260234.1857796,,,
,,500.0,,,165307,1823,500.0,182.11709570884705,,,1763260234.6621077,,,
0.0,-0.010679405182600021,,-0.09146237373352051,0.5576162338256836,168192,1851,,184.7288281917572,0.0001991551398532465,1059.0,1763260237.2738402,-0.0013544205576181412,0.003219536505639553,7.399553578579798e-05
0.0,-0.002030443400144577,,-4.269730091094971,0.5398470163345337,168704,1856,,185.21348786354065,0.00019884791981894523,1059.0,1763260237.7584999,-0.00207566493190825,8.385442197322845e-05,0.0006160351913422346
0.0,0.004476851783692837,,0.00026416778564453125,0.5539184212684631,169856,1868,,186.2498869895935,0.00019815668929368258,1059.0,1763260238.794899,-0.004668891429901123,0.0006728759035468102,292.1052551269531
0.0,0.0021539218723773956,,0.00037491321563720703,0.5730379223823547,170368,1873,,186.69159960746765,0.0001978494692593813,1059.0,1763260239.2366116,-0.002387888729572296,0.0002569090574979782,274.0494079589844
,,500.0,,,170807,1877,500.0,187.0442521572113,,,1763260239.5892642,,,
0.0,-0.0004917532205581665,,-0.11318910121917725,0.5171574354171753,171776,1886,,187.94672417640686,0.00019700461416505277,1060.0,1763260240.4917362,-0.008083716034889221,0.00032766908407211304,0.0002056318335235119
0.013671875,0.03730826824903488,,-1.3158397674560547,0.4628830552101135,172672,1895,,188.75689005851746,0.00019646697910502553,1060.0,1763260241.301902,-0.009942993521690369,0.005905072204768658,0.00043180855573154986
0.0,-0.00040830112993717194,,0.1810922622680664,0.4897070527076721,173440,1903,,189.4628782272339,0.0001960061490535736,1060.0,1763260242.0078902,0.0005181245505809784,1.411139965057373e-05,0.007366905454546213
,,500.0,,,173807,1906,500.0,189.71979570388794,,,1763260242.2648077,,,
0.0,-0.009373907931149006,,-0.0172499418258667,0.46329832077026367,174976,1918,,190.8303563594818,0.00019508448895066977,1061.0,1763260243.3753684,-0.0019428133964538574,0.0009775040671229362,0.004908617120236158
0.0,0.018699612468481064,,-0.14085042476654053,0.4873349070549011,175232,1920,,191.0524914264679,0.00019493087893351912,1061.0,1763260243.5975034,-0.009539887309074402,0.0029512131586670876,0.00025370539515279233
0.0,0.0003450671210885048,,-0.2159055471420288,0.5330030918121338,177792,1945,,193.34773993492126,0.00019339477876201272,1062.0,1763260245.892752,-0.0005276426672935486,5.943048745393753e-05,0.00016709064948372543
0.0,-0.009026124142110348,,-0.5707124471664429,0.5313838720321655,179200,1959,,194.6386730670929,0.0001925499236676842,1062.0,1763260247.183685,0.0017800629138946533,0.00023784209042787552,0.0001493507152190432
0.001953125,-0.000125139020383358,,-0.338154673576355,0.5525362491607666,180608,1973,,195.9062933921814,0.00019170506857335567,1062.0,1763260248.4513054,0.004926949739456177,0.0017493506893515587,0.0004056613252032548
,,500.0,,,181807,1985,500.0,196.95961213111877,,,1763260249.5046241,,,
0.0,0.00036286190152168274,,8.046627044677734e-06,0.5188397169113159,182400,1991,,197.50082731246948,0.0001906297984533012,1063.0,1763260250.0458393,-0.016943201422691345,0.0004914496093988419,325.6159362792969
0.0,-0.0010504862293601036,,-0.3978468179702759,0.563179075717926,183552,2002,,198.53397583961487,0.0001899385533761233,1063.0,1763260251.0789878,0.0005978494882583618,0.00013744737952947617,0.004660746082663536
0.0,-0.0009257122874259949,,-0.20150351524353027,0.5610020756721497,184064,2007,,199.0203001499176,0.00018963133334182203,1063.0,1763260251.5653121,0.010589852929115295,0.0006211120635271072,0.00016957805200945586
0.0,-0.004924562759697437,,-0.564712643623352,0.5268799066543579,184960,2016,,199.79885339736938,0.0001890936982817948,1063.0,1763260252.3438654,-0.010934356600046158,0.001073853112757206,0.008564661256968975
,,500.0,,,185307,2019,500.0,200.0895118713379,,,1763260252.6345239,,,
,,500.0,,,185807,2024,500.0,200.52947974205017,,,1763260253.0744917,,,
0.0,-0.001862039789557457,,-0.0734858512878418,0.5005641579627991,186112,2027,,200.83543276786804,0.0001884024532046169,1064.0,1763260253.3804448,-0.00226631760597229,4.001334309577942e-05,0.00030475514358840883
,,500.0,,,186307,2029,500.0,200.99954104423523,,,1763260253.544553,,,
,,500.0,,,186807,2034,500.0,201.4492917060852,,,1763260253.9943037,,,
0.0,0.000507451593875885,,4.088878631591797e-05,0.5547270774841309,187904,2045,,202.47248697280884,0.00018732718308456242,1064.0,1763260255.017499,-0.0006130486726760864,0.00020765699446201324,440.0481872558594
0.0,-0.004204156808555126,,0.0041901469230651855,0.597357988357544,188544,2051,,203.05526876449585,0.00018694315804168582,1064.0,1763260255.6002808,0.006139971315860748,0.0005243038758635521,0.005009889602661133
0.0078125,-0.005475266836583614,,-0.16412687301635742,0.5235550403594971,188672,2052,,203.1756467819214,0.0001868663530331105,1064.0,1763260255.7206588,-0.02073589339852333,0.002742440439760685,8.7410953710787e-05
0.0,-0.002401895821094513,,0.42146962881088257,0.541750431060791,190464,2070,,204.7715039253235,0.00018579109746497124,1065.0,1763260257.316516,0.0031638257205486298,0.00039572082459926605,0.004409200511872768
0.0,0.0002236105501651764,,-0.026374340057373047,0.5283989906311035,191104,2076,,205.3679575920105,0.00018540707242209464,1065.0,1763260257.9129696,-0.00636301189661026,0.001277117058634758,8.871519094100222e-05
,,500.0,,,192807,2093,500.0,206.86442160606384,,,1763260259.4094336,,,
0.0,0.003580179065465927,,0.00011414289474487305,0.4981352388858795,192896,2094,,206.96337056159973,0.00018433180230204016,1065.0,1763260259.5083826,-0.0021525248885154724,0.00019445084035396576,269.0091552734375
0.0,-0.0008266717195510864,,-0.2041635513305664,0.5519620776176453,195072,2117,,208.92905688285828,0.00018302611715625972,1066.0,1763260261.4740689,-0.003048926591873169,0.0001803375780582428,0.00020828357082791626
0.009765625,0.010997307486832142,,-0.29757893085479736,0.5319123268127441,197504,2141,,211.12037587165833,0.00018156682199332863,1066.0,1763260263.6653879,-0.018264323472976685,0.0067056044936180115,0.00011245536006754264
0.0,0.005425041541457176,,-0.01233673095703125,0.5608935952186584,198016,2146,,211.66515493392944,0.00018125960195902735,1066.0,1763260264.210167,0.0004135817289352417,8.271634578704834e-05,0.00025751302018761635
0.0,0.016687583178281784,,-0.015081405639648438,0.5493299961090088,198144,2147,,211.77645826339722,0.00018118279695045203,1066.0,1763260264.3214703,-0.02170099876821041,0.0020255576819181442,9.324238635599613e-05
,,500.0,,,198175,2148,500.0,211.78789138793945,,,1763260264.3329034,,,
0.0,-0.0005231555551290512,,-0.14382123947143555,0.5320635437965393,198912,2155,,212.45814633369446,0.0001807219668990001,1066.0,1763260265.0031583,0.006037469953298569,0.000196065753698349,0.003682924434542656
,,500.0,,,200675,2172,500.0,214.01197052001953,,,1763260266.5569825,,,
0.0,-0.032789845019578934,,-4.443319797515869,0.5156351923942566,201984,2185,,215.24416828155518,0.00017887864669319242,1067.0,1763260267.7891803,-0.027143247425556183,0.002948962152004242,0.0013265744782984257
,,500.0,,,202728,2192,500.0,215.87042140960693,,,1763260268.4154334,,,
0.0,5.965866148471832e-05,,-0.0007621049880981445,0.5245699286460876,203264,2198,,216.39409518241882,0.00017811059660743922,1067.0,1763260268.9391072,0.0022658556699752808,3.052130341529846e-05,328.6030578613281
0.0,0.0016689654439687729,,0.21346795558929443,0.5027665495872498,203392,2199,,216.50595378875732,0.0001780337915988639,1067.0,1763260269.0509658,-0.0016441196203231812,0.00037035346031188965,0.0037550712004303932
0.0,-0.004372523166239262,,-1.1141552925109863,0.5442062616348267,204672,2211,,217.65539860725403,0.0001772657415131107,1067.0,1763260270.2004106,0.004559844732284546,0.0008781561627984047,9.526679059490561e-05
0.0,0.00154031440615654,,-1.043031930923462,0.557900071144104,204928,2214,,217.91776823997498,0.00017711213149596006,1067.0,1763260270.4627802,0.0008404143154621124,5.6315213441848755e-05,0.004513968713581562
0.0,0.007259002886712551,,-8.31553840637207,0.5363700985908508,205568,2220,,218.47350192070007,0.00017672810645308346,1067.0,1763260271.018514,-0.005122244358062744,0.000990212894976139,0.0010467520914971828
0.0,0.005525439977645874,,0.00042879581451416016,0.5461889505386353,205824,2223,,218.6963336467743,0.00017657449643593282,1067.0,1763260271.2413456,0.007498502731323242,0.00023456662893295288,76.16976165771484
0.0,-0.0015481803566217422,,0.18703287839889526,0.5743566155433655,206080,2225,,218.9530792236328,0.00017642088641878217,1067.0,1763260271.4980912,0.0006972476840019226,0.0002495497465133667,0.00040560014895163476
0.0,-0.0014424193650484085,,-0.4690819978713989,0.5872355103492737,206208,2226,,219.06540751457214,0.00017634408141020685,1067.0,1763260271.6104195,-0.007004432380199432,0.00024298205971717834,7.987371645867825e-05
,,500.0,,,206228,2227,500.0,219.07448863983154,,,1763260271.6195006,,,
0.0,0.0009531965479254723,,-0.27938544750213623,0.5961264371871948,206720,2231,,219.50667357444763,0.00017603686137590557,1067.0,1763260272.0516856,0.0005422346293926239,1.1033378541469574e-05,5.981766298646107e-05
0.0,0.002643212676048279,,-0.2259664535522461,0.5911803245544434,207104,2235,,219.87413620948792,0.0001758064463501796,1067.0,1763260272.4191482,0.002103300765156746,0.00024284981191158295,0.00018627382814884186
,,500.0,,,207728,2241,500.0,220.3563950061798,,,1763260272.901407,,,
0.0,-0.003302709199488163,,-0.05499434471130371,0.5501189231872559,208384,2248,,221.02401566505432,0.0001750383962644264,1068.0,1763260273.5690277,0.005984900519251823,0.0008773291483521461,0.004441535100340843
0.0,0.02569267712533474,,-0.16464757919311523,0.559866189956665,208640,2250,,221.24600172042847,0.00017488478624727577,1068.0,1763260273.7910137,-0.02617473155260086,0.003167305141687393,0.00015295877528842539
0.0,0.005459131672978401,,0.12450402975082397,0.5660692453384399,208896,2253,,221.46955037117004,0.00017473117623012513,1068.0,1763260274.0145624,-0.004089882597327232,0.00022716820240020752,0.003602418815717101
0.0,0.0005687875673174858,,0.0003211498260498047,0.5642335414886475,210816,2272,,223.21218395233154,0.00017357911565341055,1068.0,1763260275.757196,0.0010853186249732971,0.00028016697615385056,305.4443664550781
0.0,0.0003435090184211731,,0.03205209970474243,0.5958627462387085,211584,2280,,223.88643860816956,0.00017311828560195863,1068.0,1763260276.4314506,-0.0021815672516822815,0.0006409902125597,0.00028497647144831717
0.0,0.009194107726216316,,-0.4457664489746094,0.5285229086875916,213120,2295,,225.29149556159973,0.0001721966254990548,1069.0,1763260277.8365076,-0.009947797283530235,0.0013931263238191605,0.00018357965745963156
0.0,0.0008039353415369987,,0.12016290426254272,0.5228953957557678,213376,2298,,225.51535296440125,0.00017204301548190415,1069.0,1763260278.060365,-0.00010803341865539551,2.246815711259842e-05,0.003994427155703306
0.0,4.340335726737976e-05,,-0.37643933296203613,0.6007521748542786,214656,2310,,226.66708254814148,0.00017127496539615095,1069.0,1763260279.2120945,-0.0022495947778224945,0.0005348939448595047,0.00019201960822101682
0.0,0.006204790435731411,,8.052587509155273e-05,0.5923740267753601,214784,2312,,226.78109860420227,0.00017119816038757563,1069.0,1763260279.3261106,-3.4186989068984985e-05,0.00012108404189348221,483.99859619140625
0.001953125,-0.006964944303035736,,-0.1136629581451416,0.5144281387329102,215424,2318,,227.37493801116943,0.00017081413534469903,1069.0,1763260279.91995,-0.0036457832902669907,0.00153350830078125,0.0052597965113818645
0.0,-0.005195814184844494,,-9.69040584564209,0.5353628993034363,215808,2322,,227.71152901649475,0.00017058372031897306,1069.0,1763260280.256541,0.0041813235729932785,0.00031331833451986313,0.0006594283622689545
,,500.0,,,216038,2324,500.0,227.8575839996338,,,1763260280.402596,,,
,,500.0,,,216538,2329,500.0,228.3364486694336,,,1763260280.8814607,,,
,,500.0,,,217538,2339,500.0,229.24780225753784,,,1763260281.7928143,,,
0.0,0.0014317138120532036,,-0.2534067630767822,0.5166987776756287,217984,2343,,229.6827757358551,0.00016927803517319262,1069.0,1763260282.2277877,0.007517654448747635,0.0004201391711831093,0.00012105414498364553
0.0,0.01274458784610033,,0.22826802730560303,0.5487084984779358,218496,2348,,230.12877082824707,0.00016897081513889134,1070.0,1763260282.6737828,-0.01019490510225296,0.0019699744880199432,0.00011723159695975482
,,500.0,,,219038,2354,500.0,230.62771940231323,,,1763260283.1727314,,,
0.0,1.0925345122814178e-05,,-0.4158158302307129,0.5695394277572632,220032,2363,,231.5727198123932,0.0001680491550359875,1070.0,1763260284.1177318,-0.00026222318410873413,6.659049540758133e-05,0.000164732220582664
0.0,0.00045292172580957413,,-7.3909759521484375e-06,0.5747790336608887,222592,2389,,233.87846302986145,0.0001665130548644811,1070.0,1763260286.423475,-0.0026258546859025955,2.57221981883049e-05,423.4884948730469
0.0,-0.002778340131044388,,0.00012379884719848633,0.5305551886558533,223104,2394,,234.32172870635986,0.0001662058348301798,1070.0,1763260286.8667407,9.060651063919067e-05,0.0002944599837064743,265.4677429199219
0.0,0.005714774131774902,,1.2576580047607422e-05,0.5576669573783875,224640,2409,,235.75260519981384,0.00016528417472727597,1070.0,1763260288.2976172,0.0017665177583694458,0.00024826452136039734,106.64872741699219
0.0,-0.0061731040477752686,,0.07311356067657471,0.5794769525527954,226432,2426,,237.3457736968994,0.00016420890460722148,1071.0,1763260289.8907857,-0.006293371319770813,0.0009069815278053284,0.00013997724454384297
0.0,0.0012035388499498367,,-0.3928786516189575,0.5739951729774475,226816,2430,,237.71930503845215,0.00016397848958149552,1071.0,1763260290.264317,-0.0023279190063476562,0.00011743046343326569,0.00014557909162249416
0.0,0.0031791813671588898,,-0.2846187353134155,0.5462816953659058,228736,2449,,239.42578029632568,0.00016282641445286572,1071.0,1763260291.9707923,-0.00046050548553466797,0.00021324492990970612,0.003461493644863367
0.001953125,0.005878985859453678,,0.18344110250473022,0.514780580997467,230400,2465,,240.95662593841553,0.00016182796389330178,1071.0,1763260293.501638,-0.004493892192840576,0.002445521764457226,0.00025678519159555435
,,500.0,,,233038,2491,500.0,243.28375625610352,,,1763260295.8287683,,,
0.0,0.001193339005112648,,-0.14617586135864258,0.5567901134490967,233216,2493,,243.47962927818298,0.00016013825370464474,1072.0,1763260296.0246413,-0.003164917230606079,0.0001428592950105667,0.0034855434205383062
,,500.0,,,234538,2506,500.0,244.64699840545654,,,1763260297.1920104,,,
0.001953125,0.004941090941429138,,-0.4539980888366699,0.438165545463562,235392,2514,,245.4482228755951,0.0001588325685588643,1072.0,1763260297.9932349,0.0036489851772785187,0.0007781423628330231,0.0001588571903994307
0.0,0.000481543131172657,,-0.08810091018676758,0.4930678904056549,235520,2515,,245.55808091163635,0.00015875576355028898,1072.0,1763260298.103093,0.00016842037439346313,2.3282133042812347e-05,0.00011412165622459725
0.0,0.006382506340742111,,0.15941500663757324,0.4586098790168762,236032,2520,,246.03541445732117,0.0001584485435159877,1072.0,1763260298.5804265,0.008343029767274857,0.0004673302173614502,9.488068462815136e-05
0.0,-0.023684334009885788,,-0.05108225345611572,0.5453802943229675,237312,2533,,247.19467449188232,0.0001576804934302345,1072.0,1763260299.7396865,0.0006922874599695206,0.0024445196613669395,0.00015126739162951708
,,500.0,,,238038,2540,500.0,247.78582787513733,,,1763260300.3308399,,,
0.0,-0.0033054249361157417,,0.06236928701400757,0.51979660987854,238720,2547,,248.46068286895752,0.00015683563833590597,1072.0,1763260301.0056949,-0.0014146491885185242,2.2613443434238434e-05,0.0027567045763134956
,,500.0,,,241038,2570,500.0,250.53838634490967,,,1763260303.0833983,,,
0.0,-0.0012433305382728577,,-2.7418136596679688e-06,0.5171158313751221,241152,2571,,250.6441342830658,0.00015537634317297488,1073.0,1763260303.1891463,-0.00038077495992183685,2.8558075428009033e-05,151.6473846435547
0.0,0.002627347595989704,,0.00011259317398071289,0.545596718788147,241664,2576,,251.08844566345215,0.0001550691231386736,1073.0,1763260303.6334577,-0.0025233179330825806,0.0010077906772494316,0.0026503722183406353
0.0,0.007753186859190464,,-0.21478068828582764,0.5392466187477112,241792,2577,,251.22896099090576,0.00015499231813009828,1073.0,1763260303.773973,-0.002071855589747429,0.00026821065694093704,0.00048641389003023505
0.00390625,0.015325702726840973,,0.14633655548095703,0.5390754342079163,244992,2608,,254.0700261592865,0.00015307219291571528,1073.0,1763260306.6150382,0.0016958639025688171,0.003613297827541828,0.00010489550913916901
0.0,0.003174956887960434,,0.00017696619033813477,0.6007712483406067,245120,2610,,254.18280243873596,0.00015299538790713996,1073.0,1763260306.7278144,-0.0003571808338165283,0.0005483850836753845,250.87510681152344
,,12.0,,,246939,2630,12.0,255.8196084499359,,,1763260308.3646204,,,
0.0,-0.00010930001735687256,,-2.1338462829589844e-05,0.5889923572540283,247552,2636,,256.4125156402588,0.00015153609274420887,1074.0,1763260308.9575276,0.0005697496235370636,1.5819445252418518e-05,30.404111862182617
0.0,0.003559459000825882,,-0.0683753490447998,0.5785744190216064,248576,2646,,257.30351424217224,0.0001509216526756063,1074.0,1763260309.8485262,-0.006443634629249573,0.00042905472218990326,0.0050946446135640144
0.0,0.0076323384419083595,,-1.053654670715332,0.5076069235801697,248704,2647,,257.44445610046387,0.000150844847667031,1074.0,1763260309.989468,-0.019131021574139595,0.0018183933570981026,0.00027196723385713995
0.0,-0.005032873712480068,,-0.1569138765335083,0.5890309810638428,248832,2648,,257.5574312210083,0.00015076804265845567,1074.0,1763260310.1024432,-0.00033736228942871094,3.34596261382103e-05,9.330394095741212e-05
0.0,-0.008685306645929813,,-0.13232195377349854,0.5903640389442444,250752,2668,,259.2644958496094,0.0001496159820817411,1074.0,1763260311.8095078,0.0016810186207294464,0.00042365025728940964,0.00015951498062349856
0.0,0.007801607251167297,,-0.09498202800750732,0.5623066425323486,251264,2673,,259.7487633228302,0.00014930876204743981,1074.0,1763260312.2937753,0.0047665610909461975,0.0003393888473510742,0.00026337066083215177
0.0,-0.006313282996416092,,-0.04412686824798584,0.5464930534362793,252288,2683,,260.6683928966522,0.00014869432197883725,1074.0,1763260313.213405,-0.0063782017678022385,0.0004590991884469986,0.00020797050092369318
0.0,1.1011026799678802e-05,,0.21133959293365479,0.5190824866294861,252672,2687,,261.0020809173584,0.0001484639069531113,1074.0,1763260313.547093,0.0035965144634246826,0.0005337400361895561,0.003339465707540512
0.0,-0.012961368076503277,,-0.4943920373916626,0.5385072827339172,252928,2689,,261.2244987487793,0.00014831029693596065,1075.0,1763260313.7695107,-0.005329431965947151,0.0014352621510624886,0.00011695466673700139
0.0,0.0004977956414222717,,-0.022228002548217773,0.5723203420639038,253184,2692,,261.4465534687042,0.00014815668691881,1075.0,1763260313.9915655,0.0007857512682676315,0.0002619996666908264,0.0036373226903378963
0.0,-0.008376475423574448,,0.00029206275939941406,0.5845038890838623,257280,2732,,265.20474648475647,0.00014569892664439976,1075.0,1763260317.7497585,-0.009397340938448906,0.0007370449602603912,0.00013206660514697433
0.0,0.009185293689370155,,0.06843984127044678,0.612578809261322,259328,2752,,267.0522713661194,0.00014447004650719464,1075.0,1763260319.5972834,0.0034426115453243256,0.0007623974233865738,9.355525253340602e-05
0.0,0.006738850846886635,,-0.15795111656188965,0.6099779605865479,259840,2757,,267.4994020462036,0.00014416282647289336,1075.0,1763260320.044414,-0.0017306022346019745,0.00021536089479923248,7.077559712342918e-05
0.0,0.000748947262763977,,-0.11297047138214111,0.5716267824172974,261248,2772,,268.7682795524597,0.00014331797137856483,1075.0,1763260321.3132915,0.000545985996723175,6.611831486225128e-05,0.0002548278425820172
0.0,0.0037855878472328186,,-0.019870996475219727,0.5660943388938904,262272,2782,,269.69405460357666,0.00014270353130996227,1076.0,1763260322.2390666,0.0017092451453208923,0.0001162402331829071,0.0001659644185565412
,,500.0,,,262304,2783,500.0,269.70719170570374,,,1763260322.2522037,,,
,,500.0,,,263304,2793,500.0,270.6312026977539,,,1763260323.1762147,,,
0.0,-0.0017430847510695457,,0.00016486644744873047,0.5782932043075562,266368,2824,,273.43229842185974,0.00014024577103555202,1076.0,1763260325.9773104,0.0059233009815216064,0.00027325283735990524,593.8788452148438
0.0,0.008411681279540062,,-0.8589775562286377,0.5292319059371948,268288,2843,,275.13931488990784,0.00013909369590692222,1076.0,1763260327.684327,-0.0037124641239643097,0.00040712207555770874,0.004111344460397959
0.0,0.003274322487413883,,-0.0024254322052001953,0.5075967311859131,269440,2857,,276.1807932853699,0.00013840245082974434,1076.0,1763260328.7258053,0.0029358314350247383,0.00021782424300909042,308.71954345703125
0.0,0.0019013890996575356,,-0.45247769355773926,0.6004771590232849,271872,2882,,278.38426542282104,0.00013694317021872848,1076.0,1763260330.9292774,-0.0027724967803806067,0.0001191580668091774,0.0001638495596125722
,,77.0,,,272624,2890,77.0,279.0206387042999,,,1763260331.5656507,,,
0.0,0.0012922193855047226,,0.00017398595809936523,0.4718555212020874,274688,2911,,280.94509863853455,0.00013525346003007144,1077.0,1763260333.4901106,0.004952512681484222,0.00013133138418197632,441.826904296875
,,500.0,,,277124,2935,500.0,283.1399710178375,,,1763260335.684983,,,
,,64.0,,,278398,2949,64.0,284.2275800704956,,,1763260336.772592,,,
0.0,0.010268105193972588,,-1.2317500114440918,0.5393812656402588,279424,2960,,285.2245650291443,0.0001324116747127846,1077.0,1763260337.769577,-0.02146250009536743,0.001624777913093567,0.0008654370903968811
0.0,-2.2938475012779236e-05,,-0.0941615104675293,0.4859796166419983,280960,2975,,286.61794900894165,0.00013149001460988075,1077.0,1763260339.162961,0.0012180805206298828,7.50366598367691e-05,0.00021318782819435
0.0,0.0015305355191230774,,-0.03961217403411865,0.580234944820404,282368,2989,,287.93384861946106,0.00013064515951555222,1077.0,1763260340.4788606,-0.005867913365364075,0.0005639418959617615,0.00012017939297948033
0.0,-0.006412130780518055,,-0.07242131233215332,0.5396566390991211,283136,2997,,288.6040861606598,0.0001301843294641003,1077.0,1763260341.1490982,-0.006223106756806374,0.00027924124151468277,0.0027681055944412947
0.0,-0.004925672896206379,,-0.00012230873107910156,0.4882107973098755,284544,3011,,289.88783288002014,0.00012933947436977178,1078.0,1763260342.4328449,-0.002426236867904663,0.0004280479624867439,459.8558654785156
0.0,0.009895174764096737,,-0.5406919717788696,0.4870886504650116,288640,3051,,293.61367106437683,0.00012688171409536153,1078.0,1763260346.158683,-0.002235790714621544,0.0014573829248547554,0.003461073385551572
0.0,0.0018686344847083092,,-0.24883031845092773,0.5253382325172424,288896,3053,,293.83471155166626,0.0001267281040782109,1078.0,1763260346.3797235,0.0008925795555114746,0.00025562476366758347,0.0001501611404819414
0.0,-0.002283741720020771,,-0.27073371410369873,0.5019806623458862,290176,3066,,294.9903450012207,0.00012596006854437292,1078.0,1763260347.535357,-0.0034924428910017014,0.0009887563064694405,0.004140461329370737
0.0,-0.0001293625682592392,,0.00019919872283935547,0.43530067801475525,290560,3070,,295.35772156715393,0.00012572965351864696,1078.0,1763260347.9027336,0.0011060796678066254,7.646530866622925e-05,243.27674865722656
0.0,0.00029741320759058,,0.006054222583770752,0.49660441279411316,291968,3083,,296.63080072402954,0.00012488479842431843,1078.0,1763260349.1758127,0.0003096405416727066,3.61073762178421e-06,0.0001783350162440911
,,500.0,,,293491,3098,500.0,297.92905282974243,,,1763260350.4740648,,,
,,500.0,,,293991,3103,500.0,298.4013502597809,,,1763260350.9463623,,,
0.0,-0.0003558322787284851,,-0.16847872734069824,0.5431283712387085,296448,3127,,300.6664094924927,0.00012219662312418222,1079.0,1763260353.2114215,-0.00017375126481056213,1.0754913091659546e-05,0.00013045198284089565
0.0,0.0014057178050279617,,-4.649162292480469e-05,0.5377318859100342,296576,3129,,300.78066325187683,0.0001221198181156069,1079.0,1763260353.3256752,0.0003411751240491867,6.295740604400635e-06,335.5373840332031
0.0,-0.0016719866544008255,,-0.0010042190551757812,0.589017391204834,297856,3141,,301.9353096485138,0.0001213517680298537,1079.0,1763260354.4803216,-0.009678409434854984,0.0005289595574140549,0.00013635425420943648
,,500.0,,,297991,3143,500.0,302.05080556869507,,,1763260354.5958176,,,
0.0,0.001987515017390251,,0.04005873203277588,0.547372579574585,298368,3146,,302.4096598625183,0.00012104454799555242,1079.0,1763260354.9546719,-0.0012207850813865662,0.00016276724636554718,0.00011446814460214227
0.0,0.00010030530393123627,,-0.32862114906311035,0.5434324145317078,299904,3161,,303.79528617858887,0.00012012288789264858,1079.0,1763260356.3402982,-0.00011344999074935913,1.0849907994270325e-05,0.00017062542610801756
0.0,0.006691916845738888,,-0.020182490348815918,0.5930576324462891,300800,3170,,304.6094331741333,0.00011958525283262134,1079.0,1763260357.1544452,0.0022670701146125793,0.00013558845967054367,0.0002054596843663603
0.0,0.00248909555375576,,1.806020736694336e-05,0.5681313276290894,302080,3183,,305.75802731513977,0.00011881720274686813,1079.0,1763260358.3030393,0.0012980066239833832,9.896419942378998e-05,224.0357666015625
0.0,0.0030569154769182205,,0.00012415647506713867,0.5494396090507507,302592,3188,,306.20249032974243,0.00011850998271256685,1079.0,1763260358.7475023,-0.0020568184554576874,0.00017558597028255463,606.3020629882812
0.0,-0.0020663272589445114,,6.943941116333008e-05,0.5357557535171509,305536,3217,,308.9298768043518,0.0001167434747912921,1079.0,1763260361.4748888,0.003257438540458679,0.000196041539311409,274.45452880859375
0.001953125,-0.012235656380653381,,0.13898074626922607,0.49130111932754517,306304,3224,,309.6090750694275,0.00011628264473984018,1079.0,1763260362.154087,-0.00553029403090477,0.0005796365439891815,0.00018270290456712246
0.0,-0.0022752629593014717,,-7.355213165283203e-05,0.5608441233634949,308608,3247,,311.69673347473145,0.00011490015458548442,1079.0,1763260364.2417455,-0.0004426725208759308,3.222469240427017e-05,111.83692169189453
,,500.0,,,308991,3250,500.0,312.0153863430023,,,1763260364.5603983,,,
0.0,-0.000368243083357811,,0.15009856224060059,0.5593744516372681,309120,3252,,312.20070791244507,0.00011459293455118313,1079.0,1763260364.74572,-0.0028683319687843323,0.00018014200031757355,0.00293706520460546
,,500.0,,,309491,3255,500.0,312.46516013145447,,,1763260365.0101721,,,
0.0,0.006068048998713493,,-0.09346354007720947,0.5687357187271118,309888,3259,,312.8692715167999,0.00011413210449973121,1080.0,1763260365.4142835,-0.006889507174491882,0.0002085864543914795,0.0001886414975160733
0.0,-0.002785075455904007,,-0.19416451454162598,0.5746413469314575,311168,3272,,314.06215476989746,0.00011336405441397801,1080.0,1763260366.6071668,-0.0048670172691345215,0.0004905890673398972,0.0035675019025802612
,,500.0,,,311491,3275,500.0,314.3069398403168,,,1763260366.8519518,,,
0.0,-0.0005641337484121323,,0.0001220703125,0.5773389339447021,311552,3276,,314.3954510688782,0.00011313363938825205,1080.0,1763260366.940463,0.0029032547026872635,0.0003703553229570389,517.295166015625
0.0,-0.003064611926674843,,-0.004374861717224121,0.5670937299728394,313472,3296,,316.16441202163696,0.00011198156425962225,1080.0,1763260368.709424,-0.0004930309951305389,0.00011908635497093201,0.0001588720770087093
0.0,-0.0010162042453885078,,0.00021785497665405273,0.54815673828125,313600,3299,,316.2821731567383,0.00011190475925104693,1080.0,1763260368.8271852,0.0008890051394701004,9.859912097454071e-06,882.9069213867188
,,500.0,,,317490,3338,500.0,319.7623996734619,,,1763260372.3074117,,,
0.0,-0.0024685394018888474,,-0.08111846446990967,0.576846182346344,318720,3351,,320.92638516426086,0.00010883256618399173,1080.0,1763260373.4713972,0.0023437030613422394,0.00037779659032821655,0.0034571143332868814
0.0,0.0013671740889549255,,-0.07224774360656738,0.5121377110481262,319360,3357,,321.51802825927734,0.00010844854114111513,1080.0,1763260374.0630403,-0.004151739180088043,0.00023959577083587646,0.0002010698226513341
0.0,-0.0013411035761237144,,1.0907649993896484e-05,0.49699947237968445,319616,3360,,321.7415792942047,0.00010829493112396449,1080.0,1763260374.2865913,0.0032614246010780334,3.772322088479996e-05,249.00033569335938
