losses/approx_kl,losses/explained_variance,charts/SPS,_step,losses/clipfrac,losses/value_loss,charts/episodic_return,charts/learning_rate,_timestamp,global_step,charts/episodic_length,losses/entropy,losses/old_approx_kl,losses/policy_loss,_runtime
0.0002862997353076935,0.6833001375198364,549.0,1823,0.0,3.7043492794036865,,0.0002017665101448074,1763260383.5718825,163840,,0.4213782250881195,0.0023087002336978912,0.002139721065759659,325.10130643844604
0.0030571995303034782,-0.03189289569854736,551.0,1851,0.0,0.6240989565849304,,0.00020007679995615035,1763260387.4095304,166656,,0.5187495946884155,-0.018591400235891342,0.017319029197096825,328.9389543533325
0.0018685990944504738,-0.5998125076293945,552.0,1856,0.001953125,0.12902721762657166,,0.00019976957992184907,1763260387.994526,167168,,0.49469316005706787,-0.005654600448906422,0.0018800236284732819,329.5239498615265
,,,1868,,,500.0,,1763260389.388634,168384,500.0,,,,330.9180579185486
,,,1873,,,500.0,,1763260389.966641,168884,500.0,,,,331.49606490135193
0.0005588969215750694,-1.4140069484710693,554.0,1877,0.0,0.0058026500046253204,,0.00019846389477606863,1763260390.5415049,169344,,0.4852878451347351,-0.008647915907204151,-0.0022260434925556183,332.070928812027
0.002105425111949444,-0.5923917293548584,555.0,1886,0.0,0.002979084849357605,,0.00019792627426795661,1763260391.630731,170240,,0.4310762882232666,0.01478799432516098,-0.011563938111066818,333.1601550579071
0.002218731679022312,-2.4916608333587646,556.0,1895,0.0,0.007437045685946941,,0.00019738863920792937,1763260392.6987147,171136,,0.5295997858047485,-0.0015673069283366203,-0.013335667550563812,334.22813868522644
0.0010902276262640953,0.000672459602355957,557.0,1903,0.00390625,444.3900451660156,,0.00019692780915647745,1763260393.643812,171904,,0.44207480549812317,0.010780875571072102,-0.005584686994552612,335.1732358932495
0.0009074686095118523,-1.182750940322876,557.0,1906,0.0,0.0013505435781553388,,0.0001966973941307515,1763260394.0750797,172288,,0.3870853781700134,0.00925885047763586,-0.012207649648189545,335.6045036315918
5.017034709453583e-05,-0.0023821592330932617,558.0,1918,0.0,163.53697204589844,,0.0001960061490535736,1763260395.6824245,173440,,0.4106892943382263,0.00013631023466587067,-0.0002517513930797577,337.21184849739075
0.0032303035259246826,0.029881060123443604,558.0,1920,0.005859375,0.0009277726639993489,,0.00019585253903642297,1763260396.1105046,173696,,0.4660900831222534,-0.001166798174381256,-0.01975199207663536,337.63992857933044
0.00014807656407356262,-0.03985333442687988,558.0,1945,0.0,0.0006960400496609509,,0.00019431643886491656,1763260400.705311,176256,,0.4344477653503418,-0.002557387575507164,-0.00021697580814361572,342.23473501205444
0.0006447676569223404,-2.9883017539978027,558.0,1959,0.0,0.0005095212254673243,,0.00019339477876201272,1763260403.4375849,177792,,0.42531901597976685,-0.004693992435932159,0.004317564889788628,344.9670088291168
0.0009879013523459435,-2.0601658821105957,558.0,1973,0.001953125,0.00019088140106759965,,0.0001925499236676842,1763260405.8838167,179200,,0.36214837431907654,-0.0065851593390107155,-0.0037342682480812073,347.41324067115784
,,,1985,,,500.0,,1763260407.3225791,180384,500.0,,,,348.8520030975342
0.0010647205635905266,-0.00041878223419189453,560.0,1991,0.0,275.0514221191406,,0.00019147465354762971,1763260408.0776672,180992,,0.3674929738044739,-0.00919251423329115,-0.007506665773689747,349.6070911884308
0.0003166515380144119,-1.239729404449463,561.0,2002,0.0,0.0008272630511783063,,0.00019078340847045183,1763260409.4362686,182144,,0.3551855683326721,0.0021611563861370087,-0.002905607223510742,350.9656925201416
0.002881433814764023,0.5848498344421387,562.0,2007,0.001953125,0.0005928071914240718,,0.00019047618843615055,1763260410.0670772,182656,,0.3348945379257202,0.009143386036157608,-0.010975643992424011,351.59650111198425
0.0006478102877736092,-0.1294384002685547,563.0,2016,0.0,0.008233733475208282,,0.0001899385533761233,1763260411.157983,183552,,0.32242506742477417,0.0066418638452887535,-0.0030333958566188812,352.68740701675415
,,,2019,,,500.0,,1763260411.5717497,183884,500.0,,,,353.1011736392975
,,,2024,,,500.0,,1763260412.5484278,184384,500.0,,,,354.07785177230835
0.0005406150594353676,-0.7806940078735352,563.0,2027,0.0,0.0004239071568008512,,0.00018924730829894543,1763260413.2238092,184704,,0.39070287346839905,0.01253639068454504,-0.0006720982491970062,354.7532331943512
,,,2029,,,500.0,,1763260413.54607,184884,500.0,,,,355.0754940509796
,,,2034,,,500.0,,1763260414.3980908,185384,500.0,,,,355.92751479148865
9.115785360336304e-06,-0.001114964485168457,562.0,2045,0.0,202.9554443359375,,0.00018817203817889094,1763260416.474424,186496,,0.37246525287628174,0.0002049468457698822,-0.00013434886932373047,358.0038478374481
0.0005599251016974449,-0.7476435899734497,562.0,2051,0.0,0.0024589633103460073,,0.00018778801313601434,1763260417.6520472,187136,,0.3773668706417084,-3.97535040974617e-05,-8.933991193771362e-05,359.18147110939026
0.0023876819759607315,-0.3019767999649048,562.0,2052,0.0,0.00046002925955690444,,0.00018771120812743902,1763260417.8599768,187264,,0.34031543135643005,0.00456651858985424,-0.01207859069108963,359.3894007205963
0.0019086198881268501,-1.1894798278808594,562.0,2070,0.0,0.010655669495463371,,0.00018663593800738454,1763260421.1467133,189056,,0.356200248003006,0.004637883044779301,0.009368330240249634,362.6761372089386
0.001870770938694477,0.1383877992630005,562.0,2076,0.00390625,0.0003417747502680868,,0.00018625191296450794,1763260422.378376,189696,,0.2934097647666931,0.022460203617811203,-0.014455769211053848,363.90779995918274
,,,2093,,,500.0,,1763260425.4198208,191384,500.0,,,,366.9492447376251
3.3770687878131866e-05,-0.0004143714904785156,562.0,2094,0.0,210.61143493652344,,0.00018517665739636868,1763260425.6568205,191488,,0.28460967540740967,-0.00037724804133176804,7.577985525131226e-05,367.18624448776245
0.002109239809215069,-0.0006889104843139648,562.0,2117,0.00390625,227.9009552001953,,0.0001837173622334376,1763260429.9582608,193920,,0.2796565294265747,0.0016257716342806816,-0.009191282093524933,371.4876847267151
,,,2141,,,500.0,,1763260432.9576538,196384,500.0,,,,374.4870777130127
,,,2146,,,500.0,,1763260433.5625167,196884,500.0,,,,375.0919406414032
0.0017516640946269035,3.701448440551758e-05,565.0,2147,0.0,341.51080322265625,,0.0001818740420276299,1763260433.713207,196992,,0.35999539494514465,0.008845056407153606,-0.0008033290505409241,375.24263095855713
0.0010896092280745506,-0.23284602165222168,565.0,2148,0.001953125,0.00510168494656682,,0.0001817972370190546,1763260433.8678522,197120,,0.4069354236125946,0.00834756251424551,-0.005067884922027588,375.3972761631012
,,,2155,,,500.0,,1763260434.707447,197884,500.0,,,,376.2368710041046
0.000166366808116436,-0.3349893093109131,567.0,2172,0.0,0.011213384568691254,,0.0001803379418561235,1763260436.8539212,199552,,0.3575155436992645,0.0015973085537552834,-0.00541377067565918,378.3833451271057
,,,2185,,,500.0,,1763260438.4394672,200884,500.0,,,,379.9688911437988
0.0006563011556863785,0.13684916496276855,569.0,2192,0.001953125,0.008033283054828644,,0.00017910906171891838,1763260439.3515997,201600,,0.38303112983703613,4.556402564048767e-05,-0.008397072553634644,380.881023645401
0.0005296207964420319,-0.7328773736953735,569.0,2198,0.0,0.0005089538753964007,,0.00017872503667604178,1763260440.106297,202240,,0.35785260796546936,-0.004278872162103653,0.0052874162793159485,381.63572096824646
0.00015038438141345978,-0.3918325901031494,569.0,2199,0.0,0.00021108257351443172,,0.00017864823166746646,1763260440.2584755,202368,,0.41366487741470337,-0.002873813733458519,-0.0011591315269470215,381.78789949417114
0.0013047801330685616,0.07325220108032227,570.0,2211,0.0,0.00926937535405159,,0.00017795698659028858,1763260441.6576471,203520,,0.3977172076702118,0.009379380382597446,-0.0270879827439785,383.1870710849762
,,,2214,,,500.0,,1763260441.9859169,203884,500.0,,,,383.5153408050537
0.0016988543793559074,0.0006269216537475586,571.0,2220,0.0,184.30917358398438,,0.00017741935153026134,1763260442.7152896,204416,,0.35743656754493713,0.0008113114163279533,-0.00532035157084465,384.2447135448456
0.00025921687483787537,-0.4637258052825928,572.0,2223,0.0,0.0002433914050925523,,0.00017718893650453538,1763260443.1570854,204800,,0.372469037771225,-0.0029852446168661118,0.005176115781068802,384.68650937080383
3.2425858080387115e-05,-3.790855407714844e-05,572.0,2225,0.0,361.5079040527344,,0.00017711213149596006,1763260443.3178647,204928,,0.37774568796157837,-0.0014350498095154762,0.00026400480419397354,384.847288608551
0.0006714500486850739,0.12482583522796631,572.0,2226,0.0,0.008344383910298347,,0.00017703532648738474,1763260443.4720066,205056,,0.3242051303386688,-0.008186226710677147,-0.02232123538851738,385.0014305114746
4.353746771812439e-05,-0.3580436706542969,572.0,2227,0.0,0.00020891886379104108,,0.00017695852147880942,1763260443.613509,205184,,0.28866297006607056,-0.006746526807546616,0.0017181336879730225,385.1429328918457
0.000265536829829216,-0.19130265712738037,572.0,2231,0.0,0.00932327937334776,,0.00017672810645308346,1763260444.0544982,205568,,0.2730545699596405,-0.0023756735026836395,0.002539396286010742,385.58392214775085
0.0009509343653917313,-0.0002932548522949219,573.0,2235,0.0,171.58677673339844,,0.0001764976914273575,1763260444.5255334,205952,,0.3305129408836365,-0.008787473663687706,-0.008344419300556183,386.05495738983154
0.000331047922372818,-0.11278831958770752,573.0,2241,0.0,0.005075968336313963,,0.0001761136663844809,1763260445.2700326,206592,,0.30293482542037964,0.0016519613564014435,-0.0018572136759757996,386.7994565963745
0.00383018609136343,-0.08174252510070801,574.0,2248,0.005859375,0.0001285493199247867,,0.00017565283633302897,1763260446.1643836,207360,,0.35033562779426575,0.028594687581062317,0.005329646170139313,387.6938076019287
0.0012587355449795723,0.0002872347831726074,574.0,2250,0.0,363.5117492675781,,0.00017557603132445365,1763260446.3144276,207488,,0.3567662835121155,0.01253561396151781,-0.003408372402191162,387.8438515663147
0.0007912889122962952,-0.10638177394866943,574.0,2253,0.0,0.00020586872415151447,,0.0001753456162987277,1763260446.7472894,207872,,0.326431542634964,0.0031614918261766434,-0.019574403762817383,388.27671337127686
,,,2272,,,500.0,,1763260448.998986,209884,500.0,,,,390.52840995788574
0.0003001093864440918,-0.7252401113510132,577.0,2280,0.0,0.0004745693295262754,,0.00017365592066198587,1763260449.9937706,210688,,0.38799554109573364,-0.00030281953513622284,-0.002583347260951996,391.5231945514679
0.0015979846939444542,-1.7832043170928955,578.0,2295,0.01171875,0.0005128358025103807,,0.00017273426055908203,1763260451.7534413,212224,,0.2938646078109741,-0.0012718336656689644,-0.00352371484041214,393.2828652858734
0.0005852635949850082,-0.0006736516952514648,579.0,2298,0.0,352.5445251464844,,0.0001725806505419314,1763260452.0878398,212480,,0.3358190655708313,0.0004147253930568695,0.0013778284192085266,393.6172637939453
0.007336204871535301,-0.06709229946136475,580.0,2310,0.044921875,0.00026667024940252304,,0.0001718126004561782,1763260453.581002,213760,,0.2852167785167694,0.014470474794507027,-0.008714478462934494,395.1104259490967
2.5484710931777954e-05,1.2636184692382812e-05,580.0,2312,0.0,497.00787353515625,,0.00017173579544760287,1763260453.7641368,213888,,0.32229411602020264,0.0012933667749166489,-0.0012773163616657257,395.2935607433319
2.1113082766532898e-05,0.12333756685256958,580.0,2318,0.0,0.008302864618599415,,0.00017135177040472627,1763260454.5492013,214528,,0.30624663829803467,0.0002868734300136566,-0.0006678253412246704,396.07862520217896
8.46274197101593e-05,-0.0001748800277709961,581.0,2322,0.0,395.6573791503906,,0.0001711213553790003,1763260454.98654,214912,,0.28946682810783386,0.0019969772547483444,0.0018137767910957336,396.5159640312195
7.648952305316925e-06,-0.5668860673904419,581.0,2324,0.0,0.00044784779311157763,,0.00017096774536184967,1763260455.3212497,215168,,0.39539146423339844,-0.0006163241341710091,-0.00011672079563140869,396.8506736755371
5.512963980436325e-05,-0.23009777069091797,581.0,2329,0.0,0.00036690605338662863,,0.00017066052532754838,1763260456.0581346,215680,,0.3136281371116638,0.004284133203327656,-0.0008783936500549316,397.5875585079193
0.0035565085709095,-0.01322019100189209,582.0,2339,0.005859375,0.0005177190178073943,,0.00017004608525894582,1763260457.2769217,216704,,0.40144556760787964,0.024907425045967102,-0.010834496468305588,398.80634570121765
0.0006968369707465172,0.058554768562316895,582.0,2343,0.0,0.006413668394088745,,0.00016981567023321986,1763260457.748697,217088,,0.3642958998680115,0.009483088739216328,-0.00651172362267971,399.27812099456787
0.001334378495812416,-0.5250582695007324,583.0,2348,0.001953125,0.007336033973842859,,0.00016950845019891858,1763260458.3778217,217600,,0.40687209367752075,-0.003207458183169365,-0.006301146000623703,399.9072456359863
0.0022724559530615807,-0.07022905349731445,583.0,2354,0.0,0.00023841578513383865,,0.00016912442515604198,1763260459.0983086,218240,,0.46472886204719543,0.00373986829072237,-0.013893447816371918,400.6277325153351
0.0014688484370708466,-0.4058654308319092,584.0,2363,0.0,0.0031367880292236805,,0.00016858679009601474,1763260460.1562638,219136,,0.4528738856315613,-0.0019059106707572937,-0.004539983347058296,401.68568778038025
0.0006630141288042068,-1.4247791767120361,585.0,2389,0.0,0.0003411985235288739,,0.000166973884915933,1763260464.2540953,221824,,0.39757171273231506,0.005200954154133797,-0.007125364616513252,405.7835192680359
0.009289450012147427,0.6330231428146362,585.0,2394,0.03515625,0.00019235757645219564,,0.00016666666488163173,1763260464.8715277,222336,,0.45161518454551697,-0.01698790118098259,0.01484050415456295,406.4009516239166
0.000738753005862236,-2.8416786193847656,585.0,2409,0.0078125,0.0004468085244297981,,0.0001657450047787279,1763260467.4191186,223872,,0.3479602038860321,0.002314787358045578,-0.0011303424835205078,408.94854259490967
0.002389076165854931,0.6441728472709656,586.0,2426,0.0,0.00016980463988147676,,0.0001646697346586734,1763260470.1614647,225664,,0.36918652057647705,0.010710409842431545,0.015260333195328712,411.69088864326477
8.220784366130829e-05,0.05875539779663086,586.0,2430,0.0,0.006981204263865948,,0.00016443931963294744,1763260470.637397,226048,,0.3694603443145752,-0.00047132186591625214,0.001173257827758789,412.1668210029602
0.0007521593943238258,0.005221545696258545,587.0,2449,0.0,513.7926025390625,,0.00016328724450431764,1763260472.9540439,227968,,0.31998559832572937,0.006139217875897884,-0.0006138160824775696,414.4834678173065
0.005674608983099461,0.4957883358001709,589.0,2465,0.01171875,0.003971580881625414,,0.00016228877939283848,1763260474.882332,229632,,0.2863437235355377,-0.019368231296539307,0.0031218240037560463,416.41175603866577
0.0016308324411511421,-1.9168241024017334,591.0,2491,0.0,0.0004969309666194022,,0.00016067588876467198,1763260477.9465744,232320,,0.34036579728126526,0.011304580606520176,0.01568738743662834,419.47599840164185
0.0007977597415447235,0.008114397525787354,591.0,2493,0.0,244.95211791992188,,0.00016059908375609666,1763260478.1170788,232448,,0.29090577363967896,-0.0031991619616746902,0.007670935243368149,419.6465027332306
0.0003302553668618202,-5.275032043457031,592.0,2506,0.0,0.0005637672729790211,,0.00015975422866176814,1763260479.711658,233856,,0.3419291377067566,0.01113243866711855,-0.0058242566883563995,421.2410819530487
0.0017236238345503807,0.9299628734588623,593.0,2514,0.0,0.007338655646890402,,0.00015929339861031622,1763260480.5990636,234624,,0.35704901814460754,0.004060524515807629,-0.0034478232264518738,422.1284875869751
0.000161011703312397,0.8353908658027649,593.0,2515,0.0,0.003020819742232561,,0.0001592165936017409,1763260480.7363346,234752,,0.3582509160041809,-0.0025740312412381172,-0.0015901923179626465,422.2657585144043
0.005538024008274078,-0.9697240591049194,593.0,2520,0.0078125,0.0009516243590041995,,0.00015890937356743962,1763260481.3135433,235264,,0.3192768096923828,0.032981228083372116,-0.008880265057086945,422.8429672718048
0.000264165922999382,0.9890481233596802,594.0,2533,0.0,0.0007091487641446292,,0.0001581413234816864,1763260482.7804341,236544,,0.33806145191192627,0.0057916827499866486,-0.008332733064889908,424.309858083725
0.005781758576631546,-1.8918845653533936,595.0,2540,0.015625,0.0017427491256967187,,0.0001576804934302345,1763260483.5842848,237312,,0.33988073468208313,-0.030144261196255684,0.00024005770683288574,425.11370873451233
0.0009205881506204605,0.010005950927734375,596.0,2547,0.0,293.4394836425781,,0.0001572964683873579,1763260484.3315945,237952,,0.22940826416015625,-0.004177026450634003,-0.004238782450556755,425.86101841926575
0.0005355020985007286,0.0013288259506225586,598.0,2570,0.0,299.736328125,500.0,0.0001558371732244268,1763260487.1218112,240384,500.0,0.3075345456600189,-0.0004707230255007744,0.003277391195297241,428.6512351036072
0.0023987572640180588,0.9516855478286743,598.0,2571,0.00390625,0.0029759316239506006,,0.00015576036821585149,1763260487.2525094,240512,,0.2822052538394928,-0.008376827463507652,-0.01972917839884758,428.7819333076477
0.0019070832058787346,0.9289478063583374,598.0,2576,0.0,0.005833144299685955,,0.0001554531481815502,1763260487.8204296,241024,,0.3350132703781128,0.019314097240567207,-0.008610377088189125,429.349853515625
0.00022516492754220963,0.5248098373413086,598.0,2577,0.0,0.0009434843668714166,,0.00015537634317297488,1763260487.9415004,241152,,0.3409830629825592,0.0030081449076533318,0.0006030574440956116,429.4709243774414
0.009088749065995216,0.8563254475593567,601.0,2608,0.046875,0.0003891015367116779,,0.00015345621795859188,1763260491.3808901,244352,,0.27660301327705383,-0.005241952836513519,-0.030275318771600723,432.91031408309937
0.0025780415162444115,0.02468693256378174,601.0,2610,0.00390625,449.79632568359375,,0.00015337941295001656,1763260491.5465012,244480,,0.3383186459541321,0.004732116125524044,0.007915658876299858,433.07592511177063
3.896467387676239e-05,0.9329543113708496,603.0,2630,0.0,0.002585050417110324,,0.00015215053281281143,1763260493.7957463,246528,,0.3235638439655304,0.0015643369406461716,0.0008298307657241821,435.3251702785492
8.265022188425064e-05,0.35406386852264404,603.0,2636,0.0,0.0010184583952650428,,0.00015176650776993483,1763260494.5001342,247168,,0.28010043501853943,0.0026060668751597404,-0.0028431322425603867,436.0295581817627
0.0032864147797226906,0.8184856176376343,604.0,2646,0.001953125,0.0015131112886592746,,0.00015115206770133227,1763260495.6114202,248192,,0.31702670454978943,-0.0004725819453597069,-0.01506999135017395,437.1408441066742
0.004480437375605106,-1.1065914630889893,604.0,2647,0.00390625,0.000751101179048419,,0.00015107526269275695,1763260495.7410038,248320,,0.34766149520874023,0.031016306951642036,-0.018008392304182053,437.2704277038574
,,,2648,,,500.0,,1763260495.776032,248384,500.0,,,,437.30545592308044
,,,2668,,,500.0,,1763260497.9955907,250384,500.0,,,,439.52501463890076
,,,2673,,,500.0,,1763260498.5414622,250884,500.0,,,,440.0708861351013
0.001109374687075615,-0.003132462501525879,607.0,2683,0.001953125,308.0644836425781,,0.0001489247370045632,1763260499.6475756,251904,,0.3119008541107178,-0.014092173427343369,-0.001117318868637085,441.1769995689392
,,,2687,,,500.0,,1763260500.4376109,252384,500.0,,,,441.96703481674194
1.552887260913849e-05,0.7933962941169739,607.0,2689,0.0,0.007115191780030727,,0.0001485407119616866,1763260500.6841676,252544,,0.31184616684913635,-0.0004398822784423828,0.0009352490305900574,442.21359157562256
,,,2692,,,500.0,,1763260500.9914289,252884,500.0,,,,442.52085280418396
0.00021156761795282364,-1.0114448070526123,611.0,2732,0.0,0.009977154433727264,,0.0001458525366615504,1763260505.7159286,257024,,0.2682988941669464,-0.0006658816710114479,0.0012537725269794464,447.2453525066376
0.0007426654919981956,0.8892808556556702,612.0,2752,0.00390625,0.006414266303181648,,0.00014462365652434528,1763260508.0343091,259072,,0.31489622592926025,0.011625965125858784,-0.013194162398576736,449.5637331008911
0.00029892846941947937,0.9629195928573608,613.0,2757,0.0,0.005377790424972773,,0.000144316436490044,1763260508.5663805,259584,,0.3307795524597168,-3.230758011341095e-05,-0.003458138555288315,450.0958044528961
0.00018967315554618835,0.9235756993293762,614.0,2772,0.0,0.0011188400676473975,,0.00014339477638714015,1763260510.213278,261120,,0.33745676279067993,0.004469316452741623,-0.0024693235754966736,451.7427020072937
0.004804559051990509,0.9742522835731506,615.0,2782,0.005859375,0.0005345561075955629,,0.0001427803363185376,1763260511.3678653,262144,,0.3827438950538635,0.004072168841958046,-0.015894204378128052,452.89728927612305
0.00020517129451036453,-0.7523707151412964,615.0,2783,0.0,0.0014313581632450223,,0.00014270353130996227,1763260511.5025578,262272,,0.3032305836677551,-0.0005142940208315849,-0.002033267170190811,453.03198170661926
0.00038598664104938507,0.4850528836250305,615.0,2793,0.0,0.002004220150411129,,0.0001420890912413597,1763260512.6198308,263296,,0.34797680377960205,-0.00045392103493213654,-0.005541088059544563,454.14925479888916
,,,2824,,,500.0,,1763260516.063272,266384,500.0,,,,457.5926959514618
,,,2843,,,500.0,,1763260518.2430508,268384,500.0,,,,459.7724747657776
0.0014430815353989601,0.8421936631202698,620.0,2857,0.01171875,0.0011719416361302137,,0.00013817203580401838,1763260519.9216697,269824,,0.41988375782966614,0.01036068331450224,-0.009240135550498962,461.45109367370605
0.000752132385969162,-0.0018140077590942383,622.0,2882,0.0,203.45291137695312,500.0,0.0001366359501844272,1763260522.6570535,272384,500.0,0.38620269298553467,0.004986763000488281,0.006257206201553345,464.18647742271423
2.222321927547455e-05,0.9103893637657166,623.0,2890,0.0,0.0007298666168935597,,0.00013609831512439996,1763260523.6550934,273280,,0.41578206419944763,-0.0016123969107866287,0.0009262561798095703,465.18451738357544
,,,2911,,,500.0,,1763260525.9063587,275384,500.0,,,,467.43578267097473
,,,2935,,,500.0,,1763260528.6274393,277884,500.0,,,,470.15686321258545
0.0007984135299921036,0.07260584831237793,627.0,2949,0.0,0.0009884607279673219,,0.0001324884797213599,1763260530.285249,279296,,0.37974464893341064,0.005899254232645035,0.004578728228807449,471.81467294692993
,,,2960,,,500.0,,1763260531.5320625,280384,500.0,,,,473.06148648262024
,,,2975,,,500.0,,1763260533.190661,281884,500.0,,,,474.7200849056244
,,,2989,,,500.0,,1763260534.7681038,283384,500.0,,,,476.2975277900696
0.000627388246357441,-1.820183277130127,630.0,2997,0.0,0.0006732892943546176,,0.00012956988939549774,1763260535.667688,284160,,0.3553817868232727,-0.009607763029634953,0.0015688566491007805,477.1971118450165
0.00018671434372663498,-2.878504514694214,631.0,3011,0.0,0.009509329684078693,,0.00012872503430116922,1763260537.1370342,285568,,0.30800265073776245,-7.171276956796646e-05,-0.00398389995098114,478.6664581298828
0.0005228342488408089,0.29602521657943726,634.0,3051,0.0,0.000678393233101815,,0.00012619046901818365,1763260541.6090603,289792,,0.3357010781764984,-0.00021921750158071518,-0.0009375549852848053,483.13848423957825
0.0001856563612818718,-0.0028115510940551758,634.0,3053,0.0,287.75762939453125,,0.00012611366400960833,1763260541.7700262,289920,,0.40363380312919617,0.00046486128121614456,-0.003183583728969097,483.2994501590729
3.293808549642563e-05,-2.3850600719451904,635.0,3066,0.0,0.0002778375637717545,,0.00012526882346719503,1763260543.2679186,291328,,0.3626970648765564,-0.002452247776091099,7.478892803192139e-05,484.7973425388336
0.00042858999222517014,-0.7800002098083496,636.0,3070,0.0,0.00047447593533433974,,0.00012503840844146907,1763260543.6413274,291712,,0.4046604633331299,0.0063165826722979546,0.004494436085224152,485.1707513332367
0.0007601967081427574,-0.004932045936584473,637.0,3083,0.0,301.87542724609375,,0.00012427035835571587,1763260544.9955118,292992,,0.31868404150009155,-0.007644363678991795,0.005465026944875717,486.5249357223511
3.976747393608093e-06,-2.432161569595337,638.0,3098,0.0,0.010430306196212769,,0.00012334869825281203,1763260546.4839108,294528,,0.3441638648509979,-0.0012657418847084045,-0.0012993980199098587,488.01333475112915
0.00022915750741958618,0.7379940748214722,638.0,3103,0.0,0.008548186160624027,,0.00012304147821851075,1763260546.9614377,295040,,0.3472108840942383,0.0026369597762823105,0.0003089606761932373,488.4908616542816
0.0003561200574040413,-0.00323641300201416,641.0,3127,0.0,314.2069091796875,,0.00012158218305557966,1763260549.2522862,297472,,0.38199859857559204,0.00046377163380384445,-0.0027403514832258224,490.78171014785767
2.1227635443210602e-05,-0.01634538173675537,641.0,3129,0.0,0.00044596230145543814,,0.00012142857303842902,1763260549.482903,297728,,0.34091079235076904,-0.0027656657621264458,-0.002200476825237274,491.0123269557953
,,,3141,,,500.0,,1763260550.567168,298884,500.0,,,,492.0965919494629
0.0005294531583786011,0.1639612913131714,642.0,3143,0.0,0.002402794547379017,,0.0001205837179441005,1763260550.8351138,299136,,0.3369588255882263,-0.0011912714689970016,-0.007019512355327606,492.36453771591187
0.00012890249490737915,-0.0006135702133178711,642.0,3146,0.0,190.9355010986328,,0.00012043010792694986,1763260551.0716546,299392,,0.2781248390674591,-0.0018020197749137878,-0.0018989816308021545,492.6010785102844
0.0007635997608304024,-0.0078355073928833,643.0,3161,0.0,306.9186706542969,,0.00011950844782404602,1763260552.5052965,300928,,0.3147917687892914,-0.0019320501014590263,0.002564346417784691,494.0347204208374
,,,3170,,,500.0,,1763260553.373884,301884,500.0,,,,494.9033079147339
0.0012740055099129677,0.08971238136291504,645.0,3183,0.0,0.0009406015160493553,,0.00011812595766969025,1763260554.667672,303232,,0.3033227026462555,-0.019964739680290222,0.00856739655137062,496.1970958709717
0.001941305585205555,-0.41744935512542725,646.0,3188,0.001953125,0.0011459722882136703,,0.00011781873763538897,1763260555.1645699,303744,,0.259268581867218,0.006620653904974461,-0.0018132403492927551,496.693993806839
0.001048860140144825,-8.972322463989258,648.0,3217,0.00390625,0.0003934779670089483,,0.0001159754247055389,1763260558.0722573,306816,,0.32942333817481995,0.000630461610853672,-0.004123855382204056,499.6016812324524
5.4531730711460114e-05,-0.009393811225891113,649.0,3224,0.0,282.79766845703125,,0.0001155913996626623,1763260558.6581063,307456,,0.356575071811676,0.002060958184301853,0.0007080454379320145,500.18753027915955
,,,3247,,,500.0,,1763260560.8685389,309884,500.0,,,,502.397962808609
0.0031476374715566635,0.3090054988861084,651.0,3250,0.001953125,0.0005256068543531001,,0.00011397849448258057,1763260561.2129972,310144,,0.29572048783302307,0.0010674558579921722,-0.021195881068706512,502.7424211502075
,,,3252,,,500.0,,1763260561.3678358,310384,500.0,,,,502.89725971221924
0.0005422625690698624,-0.9986754655838013,651.0,3255,0.001953125,0.0012234628666192293,,0.00011367127444827929,1763260561.6763043,310656,,0.3272550702095032,-0.010059034451842308,-0.0022502783685922623,503.2057282924652
0.00011074356734752655,-3.660146713256836,652.0,3259,0.0,0.007537637371569872,,0.00011344085942255333,1763260562.0236855,311040,,0.2895229160785675,0.0011460017412900925,-0.002011828124523163,503.5531094074249
,,,3272,,,500.0,,1763260563.282406,312384,500.0,,,,504.8118300437927
2.7059577405452728e-05,-0.5846731662750244,653.0,3275,0.0,0.0006912374519743025,,0.00011244239431107417,1763260563.6076367,312704,,0.42690473794937134,-0.0004515228793025017,0.0027952194213867188,505.13706064224243
1.0102055966854095e-05,-0.6090221405029297,653.0,3276,0.0,0.0005099403206259012,,0.00011236558930249885,1763260563.721656,312832,,0.3388429582118988,-0.000960799865424633,0.0001745074987411499,505.25108003616333
0.002089724875986576,-2.0171804428100586,655.0,3296,0.001953125,0.00047901220386847854,,0.00011113670916529372,1763260565.651473,314880,,0.3173896372318268,0.007974711246788502,-0.00947931781411171,507.1808969974518
0.0013498039916157722,-2.555060386657715,655.0,3299,0.0,0.003756164573132992,,0.0001109831064241007,1763260565.9366777,315136,,0.3327726721763611,-0.004226216115057468,-0.015137240290641785,507.46610164642334
0.0011143870651721954,-0.4266328811645508,658.0,3338,0.0,0.009956255555152893,,0.00010860215115826577,1763260570.077454,319104,,0.34838980436325073,-0.01274573989212513,0.0015302076935768127,511.60687804222107
0.0019343690946698189,0.287381649017334,659.0,3351,0.001953125,0.014905343763530254,,0.00010775729606393725,1763260571.5317907,320512,,0.28055259585380554,0.00710721779614687,-0.013530027121305466,513.0612146854401
0.0029481742531061172,-1.1060078144073486,659.0,3357,0.005859375,0.001412642071954906,,0.00010737327102106065,1763260572.1631577,321152,,0.24832575023174286,-0.009725742042064667,-0.00280056893825531,513.692581653595
