_step,_timestamp,charts/episodic_return,losses/approx_kl,charts/SPS,losses/entropy,losses/value_loss,losses/explained_variance,losses/clipfrac,_runtime,global_step,losses/old_approx_kl,losses/policy_loss,charts/learning_rate,charts/episodic_length
1687,1763260358.1944232,,0.0002584373578429222,553.0,0.5331882834434509,0.004349177237600088,-0.2782173156738281,0.0,299.7309250831604,151040,0.0036420347169041634,-0.00035016611218452454,0.00020944701100233942,
1732,1763260363.442718,,0.0017508110031485558,559.0,0.54339998960495,0.00021101349557284266,0.055945396423339844,0.0,304.97921991348267,155648,-0.0054894136264920235,0.001908775418996811,0.0002066820306936279,
1745,1763260364.901969,,0.0011685648933053017,561.0,0.5330208539962769,0.004755403846502304,0.15145069360733032,0.0,306.4384708404541,156928,0.006169804371893406,0.0006562545895576477,0.0002059139806078747,
1753,1763260366.1890938,500.0,,,,,,,307.72559571266174,157791,,,,500.0
1754,1763260366.3695304,,0.0006845388561487198,561.0,0.5044164657592773,298.7283020019531,0.00018614530563354492,0.0,307.9060323238373,157824,-0.0074554141610860825,0.00016900897026062012,0.00020537634554784745,
1765,1763260368.135772,,6.775557994842529e-05,561.0,0.5278316140174866,0.004139072727411985,0.015544593334197998,0.0,309.67227387428284,158976,-0.0010181553661823273,-0.0026044175028800964,0.00020468510047066957,
1768,1763260368.4340067,500.0,,,,,,,309.97050857543945,159291,,,,500.0
1777,1763260369.7959912,,0.0018933508545160294,563.0,0.5602152347564697,0.00011933437053812668,-0.5652079582214355,0.00390625,311.3324930667877,160256,0.004781270399689674,-0.008261581882834435,0.00020391705038491637,
1818,1763260376.2583532,,0.00035706814378499985,564.0,0.5179222822189331,129.30247497558594,0.00014138221740722656,0.0,317.79485511779785,164352,0.0031257374212145805,0.006414933130145073,0.00020145929011050612,
1823,1763260377.1041703,,0.0005230996757745743,564.0,0.47688594460487366,361.7426452636719,0.00013887882232666016,0.0,318.64067220687866,164864,-0.00358576700091362,-0.009006083011627197,0.00020115207007620484,
1851,1763260380.9153304,500.0,,,,,,,322.4518322944641,167791,,,,500.0
1856,1763260381.5257459,500.0,,,,,,,323.0622477531433,168291,,,,500.0
1868,1763260383.4151695,,7.136538624763489e-05,568.0,0.6144580841064453,0.00020859242067672312,-0.1803525686264038,0.0,324.9516713619232,169472,-0.00020775943994522095,-0.0008296370506286621,0.0001983870897674933,
1873,1763260384.1185372,,1.56378373503685e-05,568.0,0.4884902238845825,303.3998107910156,0.00027573108673095703,0.0,325.65503907203674,169856,0.0004060501232743263,0.0024580657482147217,0.00019815668929368258,
1877,1763260384.7214854,500.0,,,,,,,326.2579872608185,170286,,,,500.0
1886,1763260386.0059571,,0.0011452650651335716,569.0,0.5526356101036072,0.00017698202282190323,-0.0621567964553833,0.0,327.5424590110779,171264,-0.007489810697734356,-0.006332963705062866,0.00019731183419935405,
1895,1763260386.9879107,,7.578916847705841e-05,570.0,0.5637732744216919,0.004020889289677143,0.1339154839515686,0.0,328.5244126319885,172032,0.0002164691686630249,0.005549833178520203,0.00019685100414790213,
1903,1763260387.9073436,500.0,,,,,,,329.4438455104828,172854,,,,500.0
1906,1763260388.3189685,,0.0004445873200893402,571.0,0.5988730788230896,0.00040979692130349576,-0.00771486759185791,0.0,329.85547041893005,173184,-0.006559938192367554,0.006008528172969818,0.00019615975907072425,
1918,1763260389.6209986,500.0,,,,,,,331.1575005054474,174354,,,,500.0
1920,1763260389.8734174,,0.00040439795702695847,573.0,0.5382546186447144,0.0035821327473968267,-0.0062634944915771484,0.0,331.4099192619324,174592,-0.00023666862398386002,-0.013337403535842896,0.00019531490397639573,
1945,1763260392.8498123,,6.638094782829285e-05,575.0,0.5487926006317139,9.695812332211062e-05,-0.28476035594940186,0.0,334.38631415367126,177152,-0.001874484121799469,0.0009449943900108337,0.00019377880380488932,
1959,1763260394.2867134,,0.0001468062400817871,576.0,0.5515267252922058,235.95455932617188,-0.00021946430206298828,0.0,335.82321524620056,178304,-0.002854354679584503,-0.008102774620056152,0.00019308755872771144,
1973,1763260395.9740567,500.0,,,,,,,337.5105586051941,179518,,,,500.0
1985,1763260397.880941,500.0,,,,,,,339.4174427986145,180694,,,,500.0
1991,1763260398.9499013,,3.863684833049774e-05,577.0,0.5851036310195923,200.6500244140625,-2.384185791015625e-07,0.0,340.4864032268524,181248,-0.0025657322257757187,-0.0011476501822471619,0.00019132104353047907,
2002,1763260400.7503743,,0.001386726275086403,577.0,0.5915359258651733,213.0006561279297,-8.761882781982422e-05,0.0,342.28687620162964,182272,0.011573687195777893,-0.00012202560901641846,0.0001907066034618765,
2007,1763260401.589979,,0.00023619551211595535,577.0,0.5373620390892029,295.39862060546875,-2.2649765014648438e-06,0.0,343.1264808177948,182784,-0.0021825795993208885,-0.0033246055245399475,0.00019039938342757523,
2016,1763260403.0878844,500.0,,,,,,,344.6243863105774,183756,,,,500.0
2019,1763260403.736194,,0.00023777224123477936,577.0,0.5277844667434692,0.0001399829052388668,-0.11520850658416748,0.0,345.2726957798004,184064,-0.009397121146321297,-0.0036416761577129364,0.00018963133334182203,
2024,1763260404.6204014,,0.00045443233102560043,577.0,0.519170343875885,0.0002559684216976166,-0.6305595636367798,0.0,346.15690326690674,184576,0.0015524355694651604,-0.002637583762407303,0.00018932411330752075,
2027,1763260405.0657358,,8.656177669763565e-05,577.0,0.5214917063713074,0.012843488715589046,-0.0005538463592529297,0.0,346.602237701416,184832,-0.0012715114280581474,-0.0030422545969486237,0.0001891705032903701,
2029,1763260405.302936,330.0,,,,,,,346.83943796157837,185042,,,,330.0
2034,1763260406.0452552,473.0,,,,,,,347.58175706863403,185515,,,,473.0
2045,1763260407.3891814,,0.0008306708186864853,579.0,0.5429802536964417,129.4532012939453,-0.00021326541900634766,0.0,348.925683259964,186624,0.012860400602221489,0.0042425282299518585,0.00018809523317031562,
2051,1763260408.0969918,,0.0006818240508437157,579.0,0.541113018989563,0.002973659196868539,-2.5892398357391357,0.0,349.6334936618805,187264,0.012204601429402828,-0.001782076433300972,0.00018771120812743902,
2052,1763260408.1392632,500.0,,,,,,,349.6757650375366,187351,,,,500.0
2070,1763260410.329929,,0.00040169525891542435,581.0,0.5049306154251099,0.0004074457101523876,-0.2310652732849121,0.0,351.8664309978485,189184,-0.0011326977983117104,0.0019418112933635712,0.00018655913299880922,
2076,1763260411.097366,,0.0021140119060873985,582.0,0.48327958583831787,0.00018995061691384763,0.6754360795021057,0.0,352.6338679790497,189824,0.012806418351829052,-0.018956143409013748,0.00018617510795593262,
2093,1763260414.055053,,0.0009923577308654785,582.0,0.5128873586654663,0.004262907896190882,0.49799734354019165,0.0,355.5915548801422,191488,-0.0010444056242704391,0.0049786753952503204,0.00018517665739636868,
2094,1763260414.2466753,,0.001161898486316204,582.0,0.5364941358566284,0.00028114437009207904,-0.08462750911712646,0.0,355.7831771373749,191616,0.01391873974353075,0.004022777080535889,0.00018509985238779336,
2117,1763260418.2221727,,0.0006246035918593407,582.0,0.5023641586303711,626.065185546875,0.001000046730041504,0.0,359.75867462158203,193920,-0.0068312278017401695,-0.0062525272369384766,0.0001837173622334376,
2141,1763260422.5637364,,0.0008233264088630676,582.0,0.49121224880218506,256.14593505859375,0.00010257959365844727,0.0,364.10023832321167,196352,0.007132098078727722,-0.0023157745599746704,0.0001822580670705065,
2146,1763260423.4718184,,2.5186687707901e-05,582.0,0.4718461036682129,369.91546630859375,-0.0002124309539794922,0.0,365.0083203315735,196864,0.00228315033018589,-0.0006221123039722443,0.00018195084703620523,
2147,1763260423.6776571,,3.619678318500519e-05,582.0,0.5499595999717712,0.003294185735285282,0.021742820739746094,0.0,365.2141590118408,196992,-0.003218861296772957,-0.0006889216601848602,0.0001818740420276299,
2148,1763260423.905168,,0.0006298515945672989,582.0,0.5519357323646545,0.0002459818497300148,0.046659886837005615,0.0,365.4416699409485,197120,-0.0004521980881690979,-0.005584098398685455,0.0001817972370190546,
2155,1763260425.087649,500.0,,,,,,,366.6241509914398,197851,,,,500.0
2172,1763260428.3011317,,0.0002994956448674202,581.0,0.47697001695632935,0.0037262258119881153,0.11053770780563354,0.0,369.83763360977173,199552,0.0004558740183711052,-0.004331881180405617,0.0001803379418561235,
2185,1763260430.244573,500.0,,,,,,,371.78107500076294,200851,,,,500.0
2192,1763260431.0884988,,0.0005878182128071785,582.0,0.5116143226623535,0.002253311686217785,-0.6598268747329712,0.0,372.62500071525574,201600,0.004704256542026997,-0.011136982589960098,0.00017910906171891838,
2198,1763260431.8699899,,0.003957665525376797,583.0,0.5174605846405029,0.00011975713277934119,0.3308227062225342,0.005859375,373.4064917564392,202240,-0.01308294665068388,-0.015587683767080307,0.00017872503667604178,
2199,1763260431.9205332,500.0,,,,,,,373.45703506469727,202351,,,,500.0
2211,1763260433.3827186,,0.0014459490776062012,584.0,0.5130921006202698,0.003963469993323088,0.24532771110534668,0.0,374.9192204475403,203520,0.012601413764059544,-0.012364242225885391,0.00017795698659028858,
2214,1763260433.7227223,500.0,,,,,,,375.25922417640686,203851,,,,500.0
2220,1763260434.4597514,,0.0002810712903738022,585.0,0.436187207698822,362.416748046875,0.0003477931022644043,0.0,375.9962532520294,204416,0.0056689102202653885,-0.009302482008934021,0.00017741935153026134,
2223,1763260434.9073374,,0.0030524777248501778,585.0,0.4490354061126709,6.674687028862536e-05,0.35396695137023926,0.001953125,376.44383931159973,204800,-0.016191083937883377,0.006777942180633545,0.00017718893650453538,
2225,1763260435.0818026,,0.0006261579692363739,585.0,0.5273652076721191,227.88182067871094,-0.00026726722717285156,0.0,376.6183044910431,204928,-0.004573466256260872,-0.004643425345420837,0.00017711213149596006,
2226,1763260435.224561,,0.0008196104317903519,585.0,0.5077850818634033,0.004809592384845018,0.053678929805755615,0.0,376.7610628604889,205056,-0.010320121422410011,-0.005241036415100098,0.00017703532648738474,
2227,1763260435.354994,,0.00014826562255620956,586.0,0.57958984375,0.00013353157555684447,-0.06804966926574707,0.0,376.89149594306946,205184,0.002297540195286274,0.004508689045906067,0.00017695852147880942,
2231,1763260435.8044813,,0.0005210256204009056,586.0,0.5600435733795166,0.003814566880464554,-0.5881068706512451,0.0,377.3409831523895,205568,-0.005058565177023411,-0.0030793696641921997,0.00017672810645308346,
2235,1763260436.2609897,,0.00028300005942583084,586.0,0.5614756345748901,235.20143127441406,0.00015169382095336914,0.0,377.79749155044556,205952,0.0049550337716937065,0.008784189820289612,0.0001764976914273575,
2241,1763260436.9946969,,0.0001252405345439911,587.0,0.5166493058204651,0.0026560414116829634,0.11068463325500488,0.0,378.5311987400055,206592,0.0005796793848276138,0.0011531244963407516,0.0001761136663844809,
2248,1763260437.802465,500.0,,,,,,,379.33896684646606,207351,,,,500.0
2250,1763260438.0769217,,0.000347738154232502,588.0,0.5049020051956177,0.0038696248084306717,0.0417252779006958,0.0,379.6134235858917,207488,0.000276428647339344,-0.0029809121042490005,0.00017557603132445365,
2253,1763260438.3798409,500.0,,,,,,,379.9163427352905,207851,,,,500.0
2272,1763260440.6406772,,0.0003443825989961624,590.0,0.5206043720245361,2.891323674703017e-05,-0.29452431201934814,0.0,382.1771790981293,209792,0.001501135528087616,-0.0010116510093212128,0.0001741935411700979,
2280,1763260441.5163572,,0.002350645139813423,590.0,0.47802454233169556,0.004875292535871267,-0.01632821559906006,0.0,383.05285906791687,210560,-0.0243607796728611,-0.02106945961713791,0.0001737327256705612,
2295,1763260443.2323008,,6.254669278860092e-05,592.0,0.6025426983833313,0.0028526887763291597,0.02412492036819458,0.0,384.76880264282227,212096,-0.0010809311643242836,-0.0010848864912986755,0.00017281106556765735,
2298,1763260443.5593688,,0.0004908712580800056,592.0,0.5028505921363831,250.47210693359375,-0.0006371736526489258,0.0,385.0958707332611,212352,-0.00021892506629228592,0.002994786947965622,0.0001726574555505067,
2310,1763260444.9488497,,0.00015647616237401962,593.0,0.5319750905036926,0.0002159219584427774,0.06822693347930908,0.0,386.4853515625,213632,-0.002482752315700054,0.0010082684457302094,0.0001718894054647535,
2312,1763260445.1309001,500.0,,,,,,,386.6674020290375,213851,,,,500.0
2318,1763260445.819114,,3.928225487470627e-05,594.0,0.5229952335357666,397.8287658691406,4.76837158203125e-06,0.0,387.3556158542633,214400,0.0009225262328982353,-0.0014647524803876877,0.0001714285754133016,
2322,1763260446.241605,500.0,,,,,,,387.7781069278717,214851,,,,500.0
2324,1763260446.4938607,,0.00013457052409648895,595.0,0.5276082158088684,0.0036325911059975624,0.02576690912246704,0.0,388.0303626060486,215040,0.00108281709253788,-0.004731513559818268,0.00017104455037042499,
2329,1763260447.0451741,,7.298309355974197e-05,595.0,0.5269944667816162,0.005645309574902058,0.040740132331848145,0.0,388.58167600631714,215552,-0.0005542831495404243,0.002559952437877655,0.0001707373303361237,
2339,1763260448.1623456,,0.00037090014666318893,596.0,0.5547444820404053,0.0031094856094568968,-0.4218662977218628,0.0,389.69884753227234,216576,-0.0002601025626063347,-0.0017514079809188843,0.00017012289026752114,
2343,1763260448.6001544,,5.821697413921356e-06,597.0,0.5659343004226685,454.923583984375,0.00016564130783081055,0.0,390.1366562843323,216960,0.0009270897135138512,-2.2396445274353027e-05,0.00016989247524179518,
2348,1763260449.206254,,3.325939178466797e-05,597.0,0.49769747257232666,352.7050476074219,-0.00023734569549560547,0.0,390.7427558898926,217472,0.0008158758282661438,0.0006109215319156647,0.0001695852552074939,
2354,1763260449.8982234,,0.0012680813670158386,598.0,0.521376371383667,0.0001548482832731679,-0.3450603485107422,0.0,391.4347252845764,218112,-0.0010573044419288635,-0.009728122502565384,0.0001692012301646173,
2363,1763260450.9181592,,0.0005552573129534721,598.0,0.5362591743469238,0.004997508600354195,0.12382489442825317,0.0,392.45466113090515,219008,-0.004834686405956745,-0.004769645631313324,0.00016866359510459006,
2389,1763260453.9685488,,0.0001353863626718521,601.0,0.5220803618431091,0.0002163608733098954,-0.20901191234588623,0.0,395.5050506591797,221696,-0.0025303103029727936,-0.00019798055291175842,0.00016705068992450833,
2394,1763260454.6091454,,0.0006321761757135391,601.0,0.4494551420211792,0.00023099577811080962,0.10386514663696289,0.0,396.1456472873688,222208,-0.006449751555919647,-0.001457858830690384,0.00016674346989020705,
2409,1763260456.571114,,0.0023582885041832924,602.0,0.5015787482261658,0.0001468865666538477,0.14390909671783447,0.001953125,398.1076159477234,223744,0.018910948187112808,-0.016310498118400574,0.0001658218097873032,
2426,1763260458.5018654,,9.595416486263275e-05,603.0,0.4887467920780182,152.9391632080078,0.00011920928955078125,0.0,400.03836727142334,225408,-0.0010018851608037949,-0.0008956119418144226,0.00016482334467582405,
2430,1763260458.9829576,500.0,,,,,,,400.5194594860077,225851,,,,500.0
2449,1763260461.6012912,,0.0006114551797509193,605.0,0.5030596256256104,0.000158389811986126,-0.03948843479156494,0.0,403.13779306411743,227840,-0.0058019040152430534,-0.013809479773044586,0.00016336404951289296,
2465,1763260464.0413387,,1.4446675777435303e-05,605.0,0.5457661151885986,190.29702758789062,0.0006744861602783203,0.0,405.57784056663513,229376,0.00012562796473503113,-3.160536289215088e-05,0.00016244238940998912,
2491,1763260467.9314852,,8.927006274461746e-05,606.0,0.5482229590415955,0.00357441627420485,0.33365780115127563,0.0,409.4679870605469,232064,-0.0010098489001393318,0.00024015456438064575,0.00016082949878182262,
2493,1763260468.3300943,,4.140287637710571e-05,606.0,0.4573000371456146,0.00012400795822031796,-1.9959278106689453,0.0,409.8665962219238,232320,-0.00025698915123939514,-0.0014472613111138344,0.00016067588876467198,
2506,1763260470.1788547,,0.00010037608444690704,606.0,0.5323810577392578,0.002821695990860462,-0.03895914554595947,0.0,411.71535658836365,233600,0.0015615765005350113,-0.001356402412056923,0.00015990783867891878,
2514,1763260471.0832357,,0.0005672294646501541,607.0,0.5791254043579102,206.43344116210938,-0.00038433074951171875,0.0,412.61973762512207,234368,0.0019194111227989197,0.000790860503911972,0.00015944700862746686,
2515,1763260471.229343,,1.4482997357845306e-05,607.0,0.5250133275985718,0.003407954005524516,-0.14390850067138672,0.0,412.76584482192993,234496,0.00020413193851709366,0.0008234456181526184,0.00015937020361889154,
2520,1763260471.8097394,,0.0002732574939727783,607.0,0.5896145105361938,0.0038937844801694155,0.0006434917449951172,0.0,413.34624123573303,235008,-0.002649713307619095,-0.0054951012134552,0.00015906298358459026,
2533,1763260473.3031402,500.0,,,,,,,414.8396420478821,236351,,,,500.0
2540,1763260474.174543,,7.378123700618744e-05,609.0,0.5574495792388916,0.0034664859995245934,-0.21630620956420898,0.0,415.7110447883606,237056,0.007197167724370956,0.0008777342736721039,0.00015783410344738513,
2547,1763260475.038358,,0.0010677697136998177,610.0,0.5390076637268066,9.295241034124047e-05,-0.9758312702178955,0.0,416.5748598575592,237824,0.006655885837972164,-0.004799236077815294,0.0001573732733959332,
2570,1763260477.600848,,0.000392095185816288,611.0,0.5612782835960388,0.0002606025373097509,-0.24281024932861328,0.0,419.1373498439789,240128,0.004912219010293484,-0.00728781521320343,0.00015599078324157745,
2571,1763260477.725086,,9.981915354728699e-06,612.0,0.558158278465271,5.239620077190921e-05,0.2581285238265991,0.0,419.2615878582001,240256,-0.0015475284308195114,-0.0010343939065933228,0.00015591397823300213,
2576,1763260478.2609553,,0.00042859092354774475,612.0,0.5376535058021545,0.00022670900216326118,-0.40636467933654785,0.0,419.79745721817017,240768,-0.003662325441837311,-0.002722613513469696,0.00015560675819870085,
2577,1763260478.297502,500.0,,,,,,,419.8340039253235,240850,,,,500.0
2608,1763260481.6106067,,4.440825432538986e-05,615.0,0.5747696757316589,345.95526123046875,5.644559860229492e-05,0.0,423.1471085548401,243968,0.003423077054321766,7.88569450378418e-05,0.00015368663298431784,
2610,1763260481.8689804,,0.00019307062029838562,615.0,0.5150108933448792,9.923821926349774e-05,0.17659258842468262,0.0,423.4054822921753,244224,0.002582978457212448,-0.006347291171550751,0.0001535330229671672,
2630,1763260484.0054653,,3.0221417546272278e-05,617.0,0.5394828915596008,0.00012004821473965421,-0.5598750114440918,0.0,425.5419671535492,246272,0.0007919389754533768,-0.0007698172703385353,0.00015230414282996207,
2636,1763260484.5996273,500.0,,,,,,,426.1361291408539,246850,,,,500.0
2646,1763260485.7056963,,0.0005906261503696442,618.0,0.5161529779434204,370.515380859375,0.00016957521438598633,0.0,427.24219822883606,247680,-0.0038771796971559525,-0.005499720573425293,0.00015145928773563355,
2647,1763260485.8305287,,0.00024150777608156204,618.0,0.6312959790229797,0.003270360641181469,0.033960700035095215,0.0,427.36703062057495,247808,0.00048565957695245743,-0.0011430568993091583,0.00015138248272705823,
2648,1763260485.9702203,,2.3815780878067017e-05,618.0,0.6124053001403809,0.0001447745889890939,-0.09453487396240234,0.0,427.50672221183777,247936,0.002881193533539772,-0.00015374692156910896,0.0001513056777184829,
2668,1763260488.0830395,,3.492366522550583e-05,620.0,0.5831031799316406,0.00014968494360800833,-0.12555015087127686,0.0,429.61954140663147,249856,0.001497066579759121,-0.00019374769181013107,0.0001501536025898531,
2673,1763260488.6278982,,0.0006920015439391136,620.0,0.5503155589103699,0.00023451398010365665,-1.0192136764526367,0.0,430.164400100708,250368,-0.007304294966161251,-0.01504708081483841,0.00014984639710746706,
2683,1763260489.7388785,,0.0013401713222265244,621.0,0.563700258731842,0.00019843839982058853,-0.1372164487838745,0.0,431.2753803730011,251392,-0.00022313371300697327,-0.007640969008207321,0.0001492319570388645,
2687,1763260490.1862464,,0.0003515901044011116,621.0,0.6095154285430908,0.0038116902578622103,0.31772708892822266,0.0,431.72274827957153,251776,0.0020502107217907906,-0.0030810460448265076,0.00014900154201313853,
2689,1763260490.4262798,,0.0015198849141597748,621.0,0.519095242023468,0.00012088847870472819,0.3030220866203308,0.0,431.96278166770935,252032,-0.0028514545410871506,-0.002966374158859253,0.0001488479319959879,
2692,1763260490.6778114,,0.00011516548693180084,622.0,0.5656376481056213,0.00015497255662921816,-1.9894790649414062,0.0,432.2143132686615,252288,-0.0006478577852249146,0.0034599527716636658,0.00014869432197883725,
2732,1763260495.1869125,,0.00015994813293218613,625.0,0.571334958076477,0.00020388979464769363,0.3046451807022095,0.0,436.72341442108154,256384,-0.0024908380582928658,-0.0020832233130931854,0.000146236561704427,
2752,1763260497.4651735,,2.1826475858688354e-05,626.0,0.5515493154525757,0.00010994491458404809,0.03811180591583252,0.0,439.00167536735535,258432,0.002908129245042801,0.002076774835586548,0.00014500768156722188,
2757,1763260498.0144935,,0.00034655071794986725,627.0,0.5304386615753174,0.00010527839185670018,0.21593499183654785,0.0,439.55099534988403,258944,0.00794513151049614,-0.001111842691898346,0.0001447004615329206,
2772,1763260499.6737027,,0.00011011026799678802,628.0,0.5158200860023499,0.00010109793220181018,-0.5105794668197632,0.0,441.21020460128784,260480,0.003549257293343544,-0.0033899452537298203,0.00014377880143001676,
2782,1763260501.1455555,,0.0007238537073135376,628.0,0.5624201893806458,9.017143020173535e-05,0.14539498090744019,0.0,442.68205738067627,261504,-0.007925163954496384,0.0004985705018043518,0.0001431643613614142,
2783,1763260501.1725974,500.0,,,,,,,442.7090992927551,261533,,,,500.0
2793,1763260502.3080812,500.0,,,,,,,443.8445830345154,262533,,,,500.0
2824,1763260505.8597858,,8.41217115521431e-05,631.0,0.5437604188919067,0.003517177887260914,0.1430819034576416,0.0,447.39628767967224,265728,-0.0018366361036896706,-0.003254588693380356,0.00014062979607842863,
2843,1763260507.9910421,,4.465598613023758e-05,633.0,0.5021984577178955,299.0060119628906,0.00022333860397338867,0.0,449.52754402160645,267648,0.0018297219648957253,-0.0012129805982112885,0.00013947772094979882,
2857,1763260509.531162,,0.0002813907340168953,634.0,0.584257960319519,323.181640625,0.0006853342056274414,0.0,451.06766390800476,269056,0.0011083921417593956,-0.00063314288854599,0.0001386328658554703,
2882,1763260512.2603571,,0.00011749286204576492,636.0,0.5369409918785095,366.9845275878906,8.45789909362793e-05,0.0,453.7968590259552,271616,-0.0021623997017741203,-0.0012675672769546509,0.00013709678023587912,
2890,1763260513.169235,,0.0008587203919887543,636.0,0.5444249510765076,8.492973574902862e-05,-0.17418205738067627,0.0,454.70573687553406,272512,-0.0075845494866371155,-0.00399376917630434,0.00013655914517585188,
2911,1763260515.364445,,0.00013949070125818253,638.0,0.5929049253463745,258.1009826660156,-0.00019919872283935547,0.0,456.90094685554504,274560,0.00202998798340559,-0.001760527491569519,0.00013533026503864676,
2935,1763260517.9549186,500.0,,,,,,,459.49142050743103,277033,,,,500.0
2949,1763260519.6112418,,0.0013577919453382492,641.0,0.606040358543396,0.00012497663556132466,-0.022620320320129395,0.0,461.1477437019348,278528,0.007138008251786232,9.773671627044678e-05,0.00013294930977281183,
2960,1763260520.7743735,,0.00012396648526191711,641.0,0.5789750814437866,559.2726440429688,7.510185241699219e-05,0.0,462.310875415802,279552,0.00098433718085289,0.0021231742575764656,0.00013233486970420927,
2975,1763260522.4264004,,0.00031660497188568115,642.0,0.5474562048912048,311.2203063964844,0.00037980079650878906,0.0,463.9629023075104,281088,-0.003107307478785515,0.001445205882191658,0.00013141320960130543,
2989,1763260523.9917748,500.0,,,,,,,465.5282766819,282533,,,,500.0
2997,1763260524.9544623,,0.0006948737427592278,644.0,0.5818436741828918,0.0002913131029345095,-1.4710171222686768,0.0,466.49096417427063,283392,-0.004619116894900799,-0.0005636904388666153,0.00013003071944694966,
3011,1763260526.508665,,0.0014096135273575783,645.0,0.5490176677703857,7.778558210702613e-05,0.06626927852630615,0.001953125,468.0451669692993,284800,0.004425262100994587,-0.013709746301174164,0.00012918586435262114,
3051,1763260530.861514,,0.0001874081790447235,647.0,0.5618654489517212,0.0031014380510896444,-0.006528139114379883,0.0,472.39801597595215,288768,-0.0008555743843317032,-0.0024795904755592346,0.0001268049090867862,
3053,1763260531.1130111,,0.0005494933575391769,648.0,0.5289537906646729,0.00017534026119392365,-0.30566465854644775,0.0,472.6495130062103,289024,-0.0013533420860767365,-0.003614528104662895,0.00012665129906963557,
3066,1763260532.5487058,,0.000207606703042984,648.0,0.5783032178878784,0.002945292042568326,-0.01668405532836914,0.0,474.08520770072937,290304,-0.003152560442686081,-0.004050513729453087,0.0001258832635357976,
3070,1763260533.0106626,,4.796124994754791e-05,649.0,0.6026400327682495,0.00315807550214231,-0.3687255382537842,0.0,474.54716444015503,290688,-0.0035811197012662888,-0.0009276233613491058,0.00012565284851007164,
3083,1763260534.4553664,500.0,,,,,,,475.9918682575226,291995,,,,500.0
3098,1763260536.0908253,,0.00025054439902305603,650.0,0.5288543701171875,185.36033630371094,-3.4928321838378906e-05,0.0,477.6273272037506,293504,-0.004805434495210648,0.0003207847476005554,0.0001239631383214146,
3103,1763260536.6545312,,0.00020517315715551376,651.0,0.48738259077072144,549.2131958007812,0.00010639429092407227,0.0,478.1910331249237,294016,0.0026251813396811485,0.0015504956245422363,0.0001236559182871133,
3127,1763260539.2869365,500.0,,,,,,,480.8234384059906,296495,,,,500.0
3129,1763260539.5583007,,5.675666034221649e-05,653.0,0.5567601323127747,0.00319385202601552,-0.08639192581176758,0.0,481.09480261802673,296704,0.0012905187904834747,-0.002478770911693573,0.00012204301310703158,
3141,1763260540.8911283,,0.00025510136038064957,653.0,0.6057805418968201,0.00017833660240285099,0.21392285823822021,0.0,482.42763018608093,297984,-0.0037694117054343224,-0.0030689574778079987,0.00012127496302127838,
3143,1763260541.0462756,,4.930887371301651e-05,654.0,0.5618695616722107,45.630821228027344,0.00023794174194335938,0.0,482.5827775001526,298112,-0.001173810102045536,0.0015651322901248932,0.00012119815801270306,
3146,1763260541.3406794,500.0,,,,,,,482.8771812915802,298495,,,,500.0
3161,1763260542.9689128,,0.0003579491749405861,655.0,0.603407084941864,0.00036534006358124316,0.056905388832092285,0.0,484.50541472435,299904,0.0014472110196948051,-0.0006733685731887817,0.00012012288789264858,
3170,1763260543.9197168,,0.0003468720242381096,655.0,0.5385149717330933,0.0036124587059020996,-0.366527795791626,0.0,485.4562187194824,300800,-0.0007879091426730156,0.008407682180404663,0.00011958525283262134,
3183,1763260545.2118905,500.0,,,,,,,486.7483923435211,302112,,,,500.0
3188,1763260545.6764898,500.0,,,,,,,487.21299171447754,302612,,,,500.0
3217,1763260548.3980644,500.0,,,,,,,489.93456625938416,305612,,,,500.0
3224,1763260549.0867589,,7.097888737916946e-05,660.0,0.6058014035224915,0.0034282596316188574,-0.45163536071777344,0.0,490.62326073646545,306304,-0.0031206784769892693,0.0004915818572044373,0.00011628264473984018,
3247,1763260551.1683123,500.0,,,,,,,492.70481419563293,308612,,,,500.0
3250,1763260551.5011768,,0.0005990182980895042,662.0,0.5879570841789246,0.00015545413771178573,-0.1719815731048584,0.0,493.0376787185669,308992,0.01591343805193901,0.0003087371587753296,0.00011466973955975845,
3252,1763260551.6145694,,0.0002481536939740181,662.0,0.5692675113677979,614.4448852539062,-5.0902366638183594e-05,0.0,493.15107131004333,309120,-0.00597898755222559,-0.00025906413793563843,0.00011459293455118313,
3255,1763260551.9475362,,0.00014676712453365326,663.0,0.5568468570709229,0.00012854707892984152,-0.05333662033081055,0.0,493.48403811454773,309504,0.004987873136997223,-0.0017004124820232391,0.00011436251952545717,
3259,1763260552.3205967,,4.7841109335422516e-05,663.0,0.5675064325332642,0.00015184386575128883,-0.0966489315032959,0.0,493.85709857940674,309888,0.0006311638280749321,0.0007139295339584351,0.00011413210449973121,
3272,1763260553.4774208,,2.3642554879188538e-05,664.0,0.5453345775604248,432.9078369140625,0.00012046098709106445,0.0,495.0139226913452,311168,-0.0024511758238077164,0.0004681535065174103,0.00011336405441397801,
3275,1763260553.8092082,,9.74014401435852e-05,664.0,0.4977116286754608,0.00016321906878147274,0.11737203598022461,0.0,495.3457100391388,311552,-0.0009806305170059204,-0.008475098758935928,0.00011313363938825205,
3276,1763260553.830989,500.0,,,,,,,495.3674907684326,311612,,,,500.0
