charts/episodic_return,_runtime,losses/clipfrac,global_step,losses/approx_kl,charts/episodic_length,losses/old_approx_kl,losses/value_loss,losses/policy_loss,charts/learning_rate,_step,losses/entropy,losses/explained_variance,_timestamp,charts/SPS
,505.982723236084,0.0,327040,0.0008554011583328247,,-0.002116244286298752,0.0012813601642847061,0.0033000819385051727,0.00010384024790255353,3377,0.3338364362716675,-1.0130789279937744,1763260564.4526901,681.0
,508.1144082546234,0.001953125,329216,0.0008977241814136505,,0.01767745614051819,0.000708310748450458,-0.012748464941978455,0.00010253456275677308,3398,0.4343421161174774,-0.2947655916213989,1763260566.5843751,683.0
,508.4197585582733,0.0,329472,0.0009521888568997383,,-0.004134071059525013,0.010659539140760899,-0.007247623056173325,0.00010238095273962244,3401,0.4023604989051819,-0.5206924676895142,1763260566.8897254,683.0
,508.9552044868469,0.0,329984,0.001936200074851513,,-0.004467652179300785,0.009485782124102116,-0.009049873799085617,0.00010207373270532116,3406,0.39171576499938965,-0.3629624843597412,1763260567.4251714,683.0
,509.08081889152527,0.0,330112,0.0010012341663241386,,-0.004615372978150845,0.0010140533559024334,0.005249477922916412,0.00010199692769674584,3407,0.38153982162475586,0.305014431476593,1763260567.5507858,683.0
,510.42812991142273,0.0,331392,0.0009602382779121399,,-0.003712393343448639,0.009430043399333954,0.009053723886609077,0.00010122887761099264,3419,0.3350217044353485,0.643282949924469,1763260568.8980968,684.0
,511.24892115592957,0.0,332160,1.675821840763092e-05,,9.485334157943726e-05,0.000892516050953418,-0.00033183395862579346,0.00010076804755954072,3426,0.3805662989616394,-0.27076101303100586,1763260569.718888,684.0
,511.4000267982483,0.0,332288,0.0003494974225759506,,0.002531750127673149,287.31878662109375,0.0031200386583805084,0.0001006912425509654,3428,0.4117942452430725,0.0021012425422668457,1763260569.8699937,685.0
,512.1936540603638,0.0,333056,0.0013956986367702484,,-0.0060244277119636536,0.0018602770287543535,0.00556328147649765,0.00010023041249951348,3435,0.3698388636112213,0.5094157457351685,1763260570.663621,685.0
,513.7458958625793,0.0,334592,0.0018123090267181396,,-0.02171051688492298,0.0018808511085808277,0.007475525140762329,9.930875239660963e-05,3450,0.38908445835113525,0.4762222170829773,1763260572.2158628,686.0
,513.86337018013,0.0,334720,0.002411322668194771,,0.010779695585370064,0.0009660665527917445,-0.013591468334197998,9.923194738803431e-05,3451,0.4235231578350067,0.4023994207382202,1763260572.333337,686.0
500.0,514.8899550437927,,335752,,500.0,,,,,3462,,,1763260573.359922,
500.0,516.2614192962646,,337252,,500.0,,,,,3476,,,1763260574.7313862,
,516.5991363525391,0.0,337536,0.0003807349130511284,,-0.0031539658084511757,0.0017511562909930944,-0.007049391511827707,9.754224447533488e-05,3479,0.36738547682762146,-0.17134463787078857,1763260575.0691032,688.0
,518.5651800632477,0.0,339456,0.0005636056885123253,,0.006007314659655094,0.008735795505344868,-0.004947945475578308,9.639016934670508e-05,3498,0.4337950050830841,-0.005486965179443359,1763260577.035147,689.0
,519.0921115875244,0.0,339968,0.00012356135994195938,,0.002803192473948002,0.009008299559354782,-0.000827498733997345,9.60829493124038e-05,3503,0.4588643014431,-1.001161813735962,1763260577.5620785,689.0
,520.1356213092804,0.0,340992,6.950274109840393e-05,,0.00039751268923282623,0.009470537304878235,-0.0007501058280467987,9.546850924380124e-05,3513,0.4056949019432068,-0.215781569480896,1763260578.6055882,690.0
500.0,521.3688197135925,,342252,,500.0,,,,,3525,,,1763260579.8387866,
,522.6313621997833,0.0,343424,0.00010833702981472015,,0.006937844678759575,0.007977590896189213,5.421554669737816e-05,9.400921408087015e-05,3537,0.424250066280365,0.388052761554718,1763260581.101329,691.0
,524.4504106044769,0.0,345216,0.0009324857965111732,,-0.0024565504863858223,0.002522439230233431,-0.014321263879537582,9.293395123677328e-05,3554,0.4551102817058563,-1.4483869075775146,1763260582.9203775,693.0
500.0,524.4648761749268,,345252,,500.0,,,,,3555,,,1763260582.934843,
,526.837203502655,0.0,347520,0.0011463314294815063,,-0.004044231027364731,0.002280900254845619,0.0022315625101327896,9.155146108241752e-05,3576,0.4136713743209839,0.15892964601516724,1763260585.3071704,694.0
500.0,527.014642238617,,347752,,500.0,,,,,3578,,,1763260585.4846091,
,527.3830513954163,0.0,348032,0.0006967717781662941,,0.006814236752688885,0.0022272528149187565,-0.006150886416435242,9.124424104811624e-05,3581,0.4329099655151367,-0.5242146253585815,1763260585.8530183,694.0
,528.1812200546265,0.0,348800,0.00036559533327817917,,0.0005193306133151054,644.0597534179688,0.0065856799483299255,9.078341099666432e-05,3589,0.4134630560874939,0.0008884668350219727,1763260586.651187,695.0
500.0,530.7335262298584,,351252,,500.0,,,,,3613,,,1763260589.203493,
500.0,531.7201325893402,,352252,,500.0,,,,,3622,,,1763260590.1900995,
,533.6673839092255,0.0,354048,0.00035740993916988373,,-0.003270484507083893,0.0018710148287937045,-0.0025912001729011536,8.763440564507619e-05,3640,0.46116703748703003,0.3832237720489502,1763260592.1373508,697.0
,535.4615156650543,0.00390625,355712,0.0010716263204813004,,0.010014832019805908,0.001566701801493764,-0.00018357113003730774,8.663594780955464e-05,3656,0.40496113896369934,0.4901043176651001,1763260593.9314826,698.0
,536.8635988235474,0.0,356992,2.3970380425453186e-05,,0.0010606013238430023,0.00806498248130083,0.000444021075963974,8.586789772380143e-05,3669,0.41716882586479187,-0.6325798034667969,1763260595.3335657,699.0
,537.9715991020203,0.0,358016,0.00030772294849157333,,-0.0018553202971816063,0.002914769807830453,-0.0043786633759737015,8.525345765519887e-05,3679,0.431940495967865,-0.6375353336334229,1763260596.441566,699.0
,538.3807287216187,0.0,358400,0.0002660229802131653,,0.003424961119890213,0.009855846874415874,-0.0006829355843365192,8.502304262947291e-05,3683,0.4433349370956421,0.05926072597503662,1763260596.8506956,699.0
,538.5077843666077,0.0,358528,0.002294444479048252,,0.006008812226355076,0.002959453733637929,-0.009669478982686996,8.494623762089759e-05,3684,0.44560208916664124,-0.9205377101898193,1763260596.9777513,700.0
500.0,541.395361661911,,361252,,500.0,,,,,3711,,,1763260599.8653286,
,541.6800527572632,0.0,361472,0.0002219928428530693,,-0.006474480964243412,0.01017313078045845,-0.00045005232095718384,8.317972242366523e-05,3713,0.4269733726978302,-2.773077964782715,1763260600.1500196,701.0
,541.9093642234802,0.0,361728,0.0009394427761435509,,-0.009136299602687359,0.0020311446860432625,-0.00488903746008873,8.302611240651459e-05,3715,0.43418383598327637,0.32366788387298584,1763260600.379331,701.0
,544.3564345836639,0.0,363392,7.409881800413132e-05,,-0.0039873989298939705,0.011720684356987476,-0.004531200975179672,8.202764729503542e-05,3731,0.46014517545700073,-1.5238702297210693,1763260602.8264015,701.0
500.0,544.6429369449615,,363752,,500.0,,,,,3734,,,1763260603.1129038,
,546.7917664051056,0.0,365824,1.3694167137145996e-05,,-0.00029162317514419556,153.4269256591797,0.001055341213941574,8.056835940806195e-05,3755,0.43074285984039307,0.0016525983810424805,1763260605.2617333,702.0
,548.8950514793396,0.0,367872,0.0011763926595449448,,0.007641924545168877,216.72679138183594,-0.003835296258330345,7.933947927085683e-05,3775,0.4533248543739319,0.00036525726318359375,1763260607.3650184,703.0
,549.2878758907318,0.0,368256,0.0006355233490467072,,-0.006999744102358818,430.56768798828125,-0.0034348852932453156,7.910906424513087e-05,3779,0.4216047525405884,-0.0003848075866699219,1763260607.7578428,704.0
,551.8443233966827,0.0,370816,0.0002510659396648407,,-0.010839646682143211,317.3246765136719,-0.003254212439060211,7.757296407362446e-05,3804,0.4329369366168976,-0.0008956193923950195,1763260610.3142903,705.0
,552.2211947441101,0.0,371200,0.00018228311091661453,,-0.001043512485921383,0.001732710050418973,0.0034552011638879776,7.73425490478985e-05,3807,0.3649000823497772,-0.10671830177307129,1763260610.6911616,705.0
500.0,556.2736976146698,,375252,,500.0,,,,,3847,,,1763260614.7436645,
,559.660336971283,0.0,378496,0.0013590753078460693,,0.01746552065014839,0.006925733294337988,-0.014717703685164452,7.296467083506286e-05,3879,0.4569339454174042,0.26116013526916504,1763260618.1303039,709.0
,560.1995322704315,0.0,379008,2.3758038878440857e-05,,-0.0009355414658784866,0.0021770151797682047,-0.0011064596474170685,7.265745080076158e-05,3883,0.43870821595191956,-0.5994085073471069,1763260618.6694992,709.0
,560.3315942287445,0.0,379136,0.0001204879954457283,,0.0039478326216340065,0.0019872949924319983,0.0011671055108308792,7.258064579218626e-05,3884,0.40728113055229187,-0.7588484287261963,1763260618.801561,709.0
,560.6307008266449,0.0,379392,0.00012863893061876297,,-0.0017961068078875542,0.0070343888364732265,-0.002019152045249939,7.242703577503562e-05,3887,0.41523438692092896,0.11808472871780396,1763260619.1006677,710.0
,561.0489110946655,0.0,379776,0.0001331716775894165,,0.001519685611128807,273.1902770996094,-0.0018718503415584564,7.219662074930966e-05,3891,0.3352329134941101,0.000760495662689209,1763260619.518878,710.0
,561.8590750694275,0.0,380544,0.0013132421299815178,,0.013793095014989376,0.0020182584412395954,0.003031965345144272,7.173579069785774e-05,3898,0.3620295822620392,0.5262954235076904,1763260620.329042,710.0
,563.3728756904602,0.0,381952,0.0004448695108294487,,-0.000174730084836483,0.006074406206607819,-0.0013199858367443085,7.089093560352921e-05,3912,0.4663088619709015,0.5358185768127441,1763260621.8428426,711.0
500.0,563.6640350818634,,382252,,500.0,,,,,3915,,,1763260622.134002,
,565.049693107605,0.0,383616,0.0005755526944994926,,0.005954663269221783,0.001906545483507216,-0.010571109130978584,6.989247049205005e-05,3928,0.3971194624900818,0.465059757232666,1763260623.51966,712.0
500.0,566.7282710075378,,385252,,500.0,,,,,3944,,,1763260625.198238,
,566.8499264717102,0.0,385280,0.0003022467717528343,,-0.0034734373912215233,188.0926971435547,0.001385517418384552,6.88940126565285e-05,3945,0.37936922907829285,0.00047576427459716797,1763260625.3198934,712.0
,566.9830582141876,0.0,385408,2.0342878997325897e-05,,-0.0016875071451067924,0.007014959119260311,-0.0006253160536289215,6.881720764795318e-05,3946,0.4339063763618469,-0.6030398607254028,1763260625.453025,712.0
500.0,567.8303151130676,,386252,,500.0,,,,,3954,,,1763260626.300282,
,568.9170243740082,0.0,387200,5.073286592960358e-05,,0.0010409746319055557,0.0017609103815630078,-0.0007572099566459656,6.77419375278987e-05,3963,0.3857514560222626,0.26486486196517944,1763260627.3869913,713.0
500.0,569.473956823349,,387752,,500.0,,,,,3969,,,1763260627.9439237,
,570.8345093727112,0.0,388992,0.0004557007923722267,,-0.0018638214096426964,0.0076231565326452255,0.00759916752576828,6.666666740784422e-05,3981,0.46740102767944336,0.0730055570602417,1763260629.3044763,714.0
,571.0674095153809,0.0,389248,8.301250636577606e-05,,-0.0021351873874664307,0.001980193192139268,-0.0015249541029334068,6.651305739069358e-05,3983,0.4543902277946472,-0.21235239505767822,1763260629.5373764,714.0
,572.5344491004944,0.0,390656,9.752064943313599e-05,,-0.0028651468455791473,0.0016950188437476754,0.00034335628151893616,6.566820229636505e-05,3997,0.45294028520584106,-0.09867000579833984,1763260631.004416,715.0
,574.9767243862152,0.0,392960,0.0001661805436015129,,0.0006643226370215416,0.0066544716246426105,0.0021011382341384888,6.428571214200929e-05,4020,0.44677355885505676,-1.842803716659546,1763260633.4466913,716.0
,578.9808027744293,0.0,397056,0.00018327590078115463,,0.002571611665189266,0.003213370218873024,-0.002755599096417427,6.182795914355665e-05,4059,0.4296947121620178,-0.38511085510253906,1763260637.4507697,718.0
,581.7060270309448,0.0,399872,4.21302393078804e-05,,-0.0006010783836245537,336.1082763671875,-0.00027510151267051697,6.013824895489961e-05,4087,0.4478895366191864,0.0008644461631774902,1763260640.175994,720.0
,582.069016456604,0.0,400256,1.2226402759552002e-05,,-0.0025875363498926163,349.0646057128906,0.00010714679956436157,5.990783392917365e-05,4091,0.42822718620300293,0.0010728836059570312,1763260640.5389833,720.0
500.0,583.4345915317535,,401752,,500.0,,,,,4105,,,1763260641.9045584,
,583.9387257099152,0.0,402176,0.0006152791902422905,,0.007886095903813839,0.0020190852228552103,-0.00966133177280426,5.8755758800543845e-05,4109,0.43953874707221985,0.423309862613678,1763260642.4086926,721.0
500.0,584.4227519035339,,402752,,500.0,,,,,4115,,,1763260642.8927188,
,584.9042656421661,0.0,403200,0.001524406485259533,,0.008612138219177723,0.0031920596957206726,-0.022088443860411644,5.814132236992009e-05,4119,0.3817276954650879,-1.7504267692565918,1763260643.3742325,721.0
500.0,587.2887985706329,,405752,,500.0,,,,,4144,,,1763260645.7587655,
,587.8154859542847,0.0,406272,0.0001549161970615387,,0.0008600298315286636,443.7428283691406,-0.000884469598531723,5.6298002164112404e-05,4150,0.46754178404808044,3.6656856536865234e-05,1763260646.2854528,723.0
,589.6727294921875,0.0,408192,0.00013635028153657913,,0.00262309517711401,0.0023958180099725723,0.0018325038254261017,5.514593067346141e-05,4168,0.4078527092933655,-0.03732860088348389,1763260648.1426964,724.0
500.0,591.2016384601593,,409752,,500.0,,,,,4184,,,1763260649.6716053,
,592.321893453598,0.0,410880,0.00013110041618347168,,-0.0025808047503232956,0.010242786258459091,0.0009661111980676651,5.353302549337968e-05,4194,0.45386287569999695,-1.9177954196929932,1763260650.7918603,725.0
,592.8336634635925,0.0,411392,1.0917894542217255e-05,,0.0011444957926869392,0.008340775966644287,-0.0007204264402389526,5.32258054590784e-05,4199,0.516791045665741,-0.5847623348236084,1763260651.3036304,726.0
,595.433714389801,0.0,413952,0.00015780795365571976,,0.0004663551226258278,0.009277177043259144,-0.0006903894245624542,5.1689708925550804e-05,4224,0.44882336258888245,-0.19947373867034912,1763260653.9036813,727.0
,595.9363498687744,0.0,414464,1.2893229722976685e-05,,0.0012866891920566559,0.00929632131010294,-0.0011905860155820847,5.138248889124952e-05,4229,0.47885626554489136,-1.1630892753601074,1763260654.4063168,727.0
,597.3096296787262,0.0,415872,0.00015844032168388367,,0.005201762542128563,218.4917755126953,-0.004576243460178375,5.0537633796921e-05,4243,0.4795913100242615,-0.001447439193725586,1763260655.7795966,728.0
500.0,597.6040918827057,,416252,,500.0,,,,,4246,,,1763260656.0740588,
,598.2291321754456,0.0,416768,7.026828825473785e-06,,-1.8940307199954987e-05,448.46002197265625,0.0006409808993339539,4.999999873689376e-05,4252,0.48667487502098083,0.0003426074981689453,1763260656.699099,728.0
,598.4773054122925,0.0,417024,7.417052984237671e-05,,0.0003912411630153656,0.0033700810745358467,-0.003943197429180145,4.984638871974312e-05,4254,0.5175530910491943,0.23472583293914795,1763260656.9472723,728.0
,598.603432893753,0.0,417152,9.65045765042305e-05,,-0.002634861506521702,0.0031048764940351248,0.0009132940322160721,4.97695837111678e-05,4255,0.3953185975551605,-1.066572904586792,1763260657.0733998,728.0
,600.4197149276733,0.0,418944,3.666616976261139e-05,,0.0022492241114377975,0.009207533672451973,0.0004423856735229492,4.869431722909212e-05,4273,0.47799110412597656,-0.4307011365890503,1763260658.8896818,729.0
500.0,600.6959948539734,,419252,,500.0,,,,,4276,,,1763260659.1659617,
,600.824901342392,0.0,419328,7.081311196088791e-05,,0.0006992248818278313,513.5398559570312,-5.7220458984375e-05,4.846390220336616e-05,4277,0.42997193336486816,0.0015791058540344238,1763260659.2948682,729.0
,600.9508702754974,0.0,419456,3.3911317586898804e-05,,0.0017890594899654388,0.0071566663682460785,-0.0013584457337856293,4.838709719479084e-05,4278,0.46883702278137207,0.2396559715270996,1763260659.4208372,729.0
,601.9813225269318,0.0,420480,0.00015431921929121017,,0.0017848992720246315,0.0070627108216285706,-0.001907631754875183,4.777265712618828e-05,4288,0.46862873435020447,0.16017508506774902,1763260660.4512894,730.0
,602.2530920505524,0.0,420736,0.0001326054334640503,,0.004252227023243904,0.003419537330046296,0.00024986546486616135,4.761904710903764e-05,4290,0.48576265573501587,0.049986839294433594,1763260660.723059,730.0
,602.3719375133514,0.0,420864,9.221583604812622e-05,,0.001383332535624504,414.41119384765625,0.0022660791873931885,4.754224210046232e-05,4292,0.4302217960357666,-0.0014622211456298828,1763260660.8419044,730.0
,604.5795571804047,0.0,423168,0.0001987982541322708,,-0.0012141261249780655,0.0035517741926014423,-0.0019253641366958618,4.615975558408536e-05,4314,0.46717569231987,-0.1884247064590454,1763260663.049524,731.0
,604.9249715805054,0.0,423552,1.6858801245689392e-05,,-0.0012548360973596573,0.0033226972445845604,-0.0004399344325065613,4.59293405583594e-05,4318,0.4648531377315521,-0.5217372179031372,1763260663.3949385,732.0
,607.5675537586212,0.0,426368,0.00014261621981859207,,0.0027516307309269905,433.1711120605469,0.0009663701057434082,4.4239630369702354e-05,4346,0.4298604130744934,-3.6835670471191406e-05,1763260666.0375206,733.0
,609.5428686141968,0.0,428544,6.476044654846191e-05,,-0.0001242365688085556,0.00369284488260746,-0.0005304887890815735,4.293394886190072e-05,4366,0.4460330009460449,-0.12916135787963867,1763260668.0128355,734.0
,610.1109457015991,0.0,429184,3.824569284915924e-05,,0.0014896038919687271,0.0027569530066102743,0.0026239193975925446,4.2549923819024116e-05,4372,0.44748690724372864,-0.2947118282318115,1763260668.5809126,735.0
,610.5944867134094,0.0,429696,1.080334186553955e-06,,-0.00010998733341693878,0.0026070838794112206,-0.00012780353426933289,4.2242703784722835e-05,4377,0.43393465876579285,0.12455189228057861,1763260669.0644536,735.0
500.0,610.6179893016815,,429752,,500.0,,,,,4378,,,1763260669.0879562,
,611.4989459514618,0.0,430720,0.0001861685886979103,,0.0017185220494866371,0.0031054976861923933,0.0007918626070022583,4.162826371612027e-05,4387,0.4833652973175049,-0.0705498456954956,1763260669.9689128,736.0
,612.323513507843,0.0,431616,0.0004278765991330147,,-0.0036713993176817894,0.0028903952334076166,-0.006298566237092018,4.109062865609303e-05,4396,0.388057142496109,0.2604004144668579,1763260670.7934804,736.0
,613.84694647789,0.0,433280,0.00022074580192565918,,0.004980944097042084,394.2829895019531,-0.004395104944705963,4.0092167182592675e-05,4413,0.4204705059528351,-0.00016820430755615234,1763260672.3169134,737.0
,614.0705404281616,0.0,433536,9.221211075782776e-05,,3.870576620101929e-06,0.003419420914724469,-0.0016214177012443542,3.9938557165442035e-05,4415,0.4005187749862671,0.024532079696655273,1763260672.5405073,737.0
500.0,617.8405725955963,,437752,,500.0,,,,,4456,,,1763260676.3105395,
,619.1852824687958,0.0,439168,0.00011122692376375198,,0.004266859032213688,0.002612788463011384,-0.0008905362337827682,3.655914042610675e-05,4470,0.4453634023666382,0.49918317794799805,1763260677.6552494,740.0
,619.860044002533,0.0,439936,0.00011785142123699188,,0.0018843449652194977,0.006134491413831711,0.0028308555483818054,3.609831037465483e-05,4478,0.37858501076698303,-0.7056845426559448,1763260678.330011,741.0
,620.1218073368073,0.0,440192,0.0001308787614107132,,0.004810729995369911,0.0030040466226637363,0.0009450763463973999,3.594470035750419e-05,4480,0.43057629466056824,-0.9091166257858276,1763260678.5917742,741.0
,621.1667113304138,0.0,441344,0.0001328103244304657,,0.00023963302373886108,297.7547912597656,-0.0025501102209091187,3.525345528032631e-05,4492,0.4257582128047943,-0.001049637794494629,1763260679.6366782,741.0
500.0,621.5138077735901,,441752,,500.0,,,,,4496,,,1763260679.9837747,
,621.7290675640106,0.0,441984,0.00011335406452417374,,-0.0015918752178549767,0.005566027015447617,-0.0015359297394752502,3.4869430237449706e-05,4498,0.43713831901550293,0.033145904541015625,1763260680.1990345,742.0
,623.8204538822174,0.0,444288,8.512288331985474e-07,,-0.0001518893986940384,285.3023986816406,8.879043161869049e-05,3.348694372107275e-05,4520,0.4234291911125183,-0.0004620552062988281,1763260682.2904208,743.0
,624.044926404953,0.0,444544,0.00018954463303089142,,-0.001220647245645523,0.003517412580549717,-0.002740524709224701,3.333333370392211e-05,4522,0.44752037525177,-0.14690160751342773,1763260682.5148933,743.0
500.0,624.222442150116,,444752,,500.0,,,,,4524,,,1763260682.692409,
,624.3067886829376,0.0,444800,9.993091225624084e-06,,2.0645558834075928e-05,285.14630126953125,-0.0013108393177390099,3.317972368677147e-05,4525,0.4512968957424164,-0.00021409988403320312,1763260682.7767556,743.0
,624.5279304981232,0.0,445056,0.00010973308235406876,,0.0005865925922989845,0.003974522463977337,-0.004506617784500122,3.302611366962083e-05,4527,0.4626011550426483,0.1797437071800232,1763260682.9978974,743.0
,624.8641064167023,0.0,445440,0.0001538209617137909,,0.00045324116945266724,0.0061725229024887085,-0.0006670644506812096,3.2795698643894866e-05,4531,0.4182853698730469,-0.016116023063659668,1763260683.3340733,744.0
,625.0915896892548,0.0,445696,6.935279816389084e-05,,0.0028847670182585716,0.003088155994191766,-0.0016664043068885803,3.2642088626744226e-05,4533,0.485632061958313,-0.12648344039916992,1763260683.5615566,744.0
500.0,625.1403665542603,,445752,,500.0,,,,,4534,,,1763260683.6103334,
,626.0255575180054,0.0,446720,2.025347203016281e-05,,-0.0021175621077418327,0.0034958531614392996,-0.0010014772415161133,3.2027648558141664e-05,4543,0.4696713387966156,0.01694464683532715,1763260684.4955244,744.0
,627.067978143692,0.0,447872,8.133705705404282e-05,,-0.003477507270872593,210.3136749267578,0.00016318075358867645,3.133640711894259e-05,4555,0.3944718837738037,0.0008613467216491699,1763260685.537945,745.0
,627.3809766769409,0.0,448128,3.198161721229553e-05,,-6.004050374031067e-05,0.003846963867545128,-0.0016810745000839233,3.118279710179195e-05,4557,0.4030572175979614,-0.02138495445251465,1763260685.8509436,745.0
,627.8277866840363,0.0,448640,2.53431499004364e-05,,0.0014994852244853973,0.0032111643813550472,0.00039917975664138794,3.087557706749067e-05,4562,0.5034032464027405,-0.3494197130203247,1763260686.2977536,745.0
,629.0965707302094,0.0,450048,0.000676366500556469,,0.004952537827193737,0.004233542829751968,-0.007068652659654617,3.0030721973162144e-05,4576,0.41999220848083496,-0.28845226764678955,1763260687.5665376,746.0
,631.672966003418,0.0,452864,0.00011932943016290665,,-0.001232885755598545,77.50128936767578,-0.0016058124601840973,2.8341013603494503e-05,4604,0.4682042598724365,0.00025922060012817383,1763260690.142933,748.0
,632.4705431461334,0.0,453760,4.345551133155823e-06,,-0.000904228538274765,286.0480041503906,-0.0003146529197692871,2.780337854346726e-05,4613,0.46748843789100647,-0.00019741058349609375,1763260690.94051,748.0
,633.7591609954834,0.0,455168,5.159061402082443e-05,,-0.0018465565517544746,0.0034978450275957584,-0.0021320246160030365,2.6958525268128142e-05,4626,0.4971960186958313,-0.14726054668426514,1763260692.229128,749.0
,634.5436012744904,0.0,456064,1.1743977665901184e-05,,-0.00031937286257743835,0.0034191228915005922,-0.00041363388299942017,2.64208902081009e-05,4635,0.4525598883628845,-0.1728142499923706,1763260693.0135682,749.0
,635.1367347240448,0.0,456704,5.362462252378464e-05,,0.0008337227627635002,0.0027817250229418278,-0.002457268536090851,2.6036866984213702e-05,4641,0.41825130581855774,-0.002843618392944336,1763260693.6067016,750.0
,635.3633725643158,0.0,456960,8.673407137393951e-06,,-5.186442285776138e-05,0.005722756497561932,-0.00030142441391944885,2.5883256967063062e-05,4644,0.4744194746017456,-1.1178228855133057,1763260693.8333395,750.0
500.0,637.0057525634766,0.0,458752,2.278946340084076e-05,500.0,0.00023353099822998047,106.28559112548828,-0.0010992325842380524,2.480798684700858e-05,4661,0.49767783284187317,-6.771087646484375e-05,1763260695.4757195,751.0
500.0,638.3094029426575,,460252,,500.0,,,,,4675,,,1763260696.7793698,
,639.7725262641907,0.0,461824,9.209848940372467e-06,,-0.000970090739428997,301.01763916015625,0.0003682747483253479,2.29646702791797e-05,4691,0.4909977912902832,-0.00043261051177978516,1763260698.2424932,752.0
,641.526082277298,0.0,463744,3.4557655453681946e-05,,0.000238712877035141,0.0036679503973573446,-0.00264078751206398,2.1812595150549896e-05,4709,0.40740299224853516,0.23663091659545898,1763260699.9960492,753.0
,641.8615198135376,0.0,464128,1.5760771930217743e-05,,0.0005234749987721443,0.0032852161675691605,-0.00021144747734069824,2.158218194381334e-05,4713,0.4425720274448395,-0.22315514087677002,1763260700.3314867,754.0
,644.2131881713867,0.0,466688,1.3107433915138245e-05,,-0.0006708558648824692,0.0038207704201340675,-0.0007157102227210999,2.0046083591296338e-05,4738,0.4437768757343292,-0.2243669033050537,1763260702.683155,755.0
500.0,644.2386128902435,,466752,,500.0,,,,,4739,,,1763260702.7085798,
,644.4383113384247,0.0,466944,7.233582437038422e-06,,0.001042230986058712,0.005644176620990038,0.0005491785705089569,1.9892473574145697e-05,4741,0.4558335542678833,0.08980792760848999,1763260702.9082782,755.0
,644.6598181724548,0.0,467200,4.76837158203125e-07,,-0.0002885572612285614,0.004073483869433403,-6.670504808425903e-05,1.9738863556995057e-05,4743,0.39006415009498596,-0.2960999011993408,1763260703.129785,755.0
500.0,645.6093764305115,,468252,,500.0,,,,,4754,,,1763260704.0793433,
,645.7113020420074,0.0,468352,2.9727816581726074e-06,,-0.0002695843577384949,311.3131408691406,-0.00015451014041900635,1.9047618479817174e-05,4755,0.4180375635623932,-0.001203775405883789,1763260704.181269,756.0
,647.351598739624,0.0,470144,1.385807991027832e-06,,7.938966155052185e-05,0.0034892826806753874,0.0006626509130001068,1.7972350178752095e-05,4772,0.47298285365104675,0.020191490650177002,1763260705.8215656,757.0
,648.6151452064514,0.0,471552,1.0775402188301086e-05,,-0.0006526317447423935,0.004021092783659697,0.00029008835554122925,1.7127496903412975e-05,4786,0.4754946827888489,-0.8342212438583374,1763260707.085112,757.0
,648.7251086235046,0.0,471680,1.543201506137848e-06,,-0.00020640995353460312,0.0037218972574919462,-0.00034575164318084717,1.7050691894837655e-05,4787,0.4138006567955017,-0.6926577091217041,1763260707.1950755,757.0
500.0,648.7514328956604,,471752,,500.0,,,,,4788,,,1763260707.2213998,
,649.5438764095306,0.0,472576,5.0028786063194275e-05,,0.0032498445361852646,0.004200119990855455,-0.0030609481036663055,1.6513056834810413e-05,4796,0.46009835600852966,-0.5194237232208252,1763260708.0138433,758.0
,649.7670052051544,0.0,472832,9.704381227493286e-07,,-2.919510006904602e-05,268.1546936035156,-9.218603372573853e-05,1.6359446817659773e-05,4799,0.4352814853191376,-0.0022716522216796875,1763260708.236972,758.0
,650.4743654727936,0.0,473600,2.7745962142944336e-05,,0.0012827180325984955,0.0040412889793515205,-1.5780329704284668e-05,1.589861676620785e-05,4806,0.4694759249687195,0.014857769012451172,1763260708.9443324,758.0
,650.6968698501587,0.0,473856,1.5031546354293823e-06,,0.000300675630569458,225.14344787597656,0.0001798570156097412,1.5745008568046615e-05,4809,0.44325798749923706,-0.000774383544921875,1763260709.1668367,758.0
500.0,651.0374479293823,,474252,,500.0,,,,,4813,,,1763260709.5074148,
500.0,654.664712190628,,478252,,500.0,,,,,4851,,,1763260713.134679,
,654.7605917453766,0.0,478336,2.6971101760864258e-06,,0.000561906024813652,203.62034606933594,-0.0007993690669536591,1.3056835996394511e-05,4852,0.45841488242149353,-0.0003952980041503906,1763260713.2305586,761.0
,655.4335038661957,0.0,479104,4.442129284143448e-05,,0.001878117211163044,0.0043587712571024895,-0.00020851008594036102,1.259600594494259e-05,4859,0.4146496057510376,0.03030639886856079,1763260713.9034708,761.0
,656.1386315822601,0.0,479872,2.265162765979767e-05,,0.0010376367717981339,204.12408447265625,0.0017004497349262238,1.213517680298537e-05,4867,0.476859986782074,0.000871121883392334,1763260714.6085985,761.0
,656.2497243881226,0.0,480000,8.028000593185425e-07,,-7.505901157855988e-05,0.004848691634833813,0.0002656988799571991,1.205837179441005e-05,4868,0.44190481305122375,0.07889515161514282,1763260714.7196913,762.0
,656.8421478271484,0.0,480640,4.773493856191635e-05,,0.0002162037417292595,0.004158623516559601,-0.00038592517375946045,1.1674346751533449e-05,4874,0.41698160767555237,-0.3547937870025635,1763260715.3121147,762.0
,657.1789920330048,0.0,481024,7.622875273227692e-06,,0.0004485687240958214,0.004343849606812,-0.0003924518823623657,1.144393263530219e-05,4878,0.42362210154533386,-0.40427398681640625,1763260715.648959,762.0
