losses/value_loss,charts/learning_rate,_step,losses/old_approx_kl,losses/clipfrac,losses/approx_kl,charts/SPS,_timestamp,global_step,charts/episodic_return,charts/episodic_length,losses/explained_variance,_runtime,losses/entropy,losses/policy_loss
137.79734802246094,0.00010721966100391,3406,0.002314085140824318,0.0,3.4496188163757324e-05,1050.0,1763260384.5729105,321408,,,-8.809566497802734e-05,332.027925491333,0.606497585773468,2.791173756122589e-05
0.004031037446111441,0.00010714285599533468,3407,-0.0012383665889501572,0.0,0.00022273510694503784,1050.0,1763260384.6829655,321536,,,0.11381888389587402,332.1379804611206,0.6111444234848022,-0.0076528750360012054
0.00018925307085737586,0.00010637480590958148,3419,-0.0027287034317851067,0.0,6.848853081464767e-05,1050.0,1763260385.83573,322816,,,-0.07072997093200684,333.2907450199127,0.5727346539497375,-0.0006452947854995728
479.50701904296875,0.00010599078086670488,3426,0.0024984925985336304,0.0,8.866004645824432e-05,1050.0,1763260386.429135,323456,,,-3.826618194580078e-05,333.88415002822876,0.6472242474555969,-0.0028078854084014893
0.00023185294412542135,0.00010583717084955424,3428,-0.010227398946881294,0.0,0.0008723121136426926,1050.0,1763260386.6504,323712,,,-0.027396321296691895,334.1054148674011,0.615820586681366,-0.01833166927099228
0.0002453392371535301,0.00010545314580667764,3435,-0.00390972476452589,0.0,0.0003926744684576988,1050.0,1763260387.2466924,324352,,,0.17157918214797974,334.70170736312866,0.5424540042877197,7.985904812812805e-05
0.00018340622773393989,0.00010453149297973141,3450,-0.002837470732629299,0.0,0.00022816378623247147,1050.0,1763260388.6221147,325888,,,-0.004214048385620117,336.07712960243225,0.6264703273773193,-0.0002797320485115051
,,3451,,,,,1763260388.6401575,325932,500.0,500.0,,336.0951724052429,,
342.0300598144531,0.00010384024790255353,3462,-0.0024521993473172188,0.0,4.004966467618942e-05,1051.0,1763260389.6619976,327040,,,5.960464477539062e-07,337.11701250076294,0.6187195181846619,-1.5135854482650757e-05
0.0035587388556450605,0.00010307219781680033,3476,-0.0011414233595132828,0.0,0.0001504030078649521,1051.0,1763260390.8185165,328320,,,0.30253398418426514,338.27353143692017,0.564838171005249,0.0005508996546268463
,,3479,,,,,1763260391.075679,328677,500.0,500.0,,338.53069400787354,,
0.00014308524259831756,0.00010168970766244456,3498,-0.00024970993399620056,0.0,2.4102628231048584e-06,1051.0,1763260392.8975887,330624,,,0.11627459526062012,340.35260367393494,0.5847175121307373,-1.4439225196838379e-05
0.00015944727056194097,0.00010138248762814328,3503,0.0012950561940670013,0.0,0.00033821165561676025,1051.0,1763260393.3756623,331136,,,0.012699544429779053,340.8306772708893,0.5158907175064087,0.00420713797211647
0.00020555460650939494,0.00010076804755954072,3513,-0.006641782820224762,0.0,0.0008899159729480743,1051.0,1763260394.3072772,332160,,,-0.014160513877868652,341.76229214668274,0.5664413571357727,-0.004539630375802517
0.0036111795343458652,0.00010007680248236284,3525,0.017502401024103165,0.0,0.0010681422427296638,1051.0,1763260395.3404891,333312,,,-0.006489872932434082,342.79550409317017,0.6125919222831726,-0.029508046805858612
99.5774917602539,9.938555740518495e-05,3537,9.692739695310593e-05,0.0,7.702969014644623e-06,1052.0,1763260396.3866415,334464,,,-0.00017654895782470703,343.8416564464569,0.5951762795448303,-0.0013942904770374298
,,3554,,,,,1763260398.024959,336348,500.0,500.0,,345.47997403144836,,
436.97308349609375,9.823348955251276e-05,3555,-0.0002618907019495964,0.0,4.4430606067180634e-05,1052.0,1763260398.1067162,336384,,,-0.0002014636993408203,345.5617311000824,0.5476068258285522,-0.00029407814145088196
397.34027099609375,9.700460941530764e-05,3576,0.0017615221440792084,0.0,0.00029195286333560944,1052.0,1763260399.9790244,338432,,,-0.00014388561248779297,347.43403935432434,0.5446443557739258,-0.0006461981683969498
0.00021888742048759013,9.6850999398157e-05,3578,5.880463868379593e-05,0.0,0.0001858724281191826,1052.0,1763260400.199671,338688,,,0.030382931232452393,347.6546859741211,0.5168633460998535,-0.0011329799890518188
208.53758239746094,9.669738938100636e-05,3581,0.005005188286304474,0.0,4.686787724494934e-05,1052.0,1763260400.425116,338944,,,-0.00017082691192626953,347.88013100624084,0.5932208895683289,-0.003742869943380356
0.00017677791765891016,9.615975432097912e-05,3589,0.004432125948369503,0.0,0.00021835695952177048,1052.0,1763260401.2404907,339840,,,0.09072595834732056,348.6955056190491,0.5872779488563538,-0.008424259722232819
0.0028198817744851112,9.477726416662335e-05,3613,-0.001835361123085022,0.0,0.0004111099988222122,1053.0,1763260403.3423254,342144,,,-0.498775839805603,350.7973403930664,0.549797773361206,-0.008404284715652466
0.00028506352100521326,9.423962910659611e-05,3622,0.0006041210144758224,0.0,6.312690675258636e-05,1053.0,1763260404.1700084,343040,,,0.022848069667816162,351.62502336502075,0.6326949596405029,0.0027684271335601807
232.29258728027344,9.331796900369227e-05,3640,-0.000395091250538826,0.0,4.200264811515808e-06,1053.0,1763260405.5753653,344576,,,-0.00011551380157470703,353.03038024902344,0.5552663803100586,0.00017891451716423035
0.0005958371330052614,9.239631617674604e-05,3656,0.0007074326276779175,0.0,0.00021124817430973053,1053.0,1763260407.0045524,346112,,,-0.16162121295928955,354.4595673084259,0.5450116991996765,0.0006047599017620087
203.3637237548828,9.170507109956816e-05,3669,-0.0012732790783047676,0.0,7.480103522539139e-05,1053.0,1763260408.054135,347264,,,-0.00014865398406982422,355.50915002822876,0.6085310578346252,0.005223770160228014
75.91150665283203,9.10906310309656e-05,3679,-0.0007553715258836746,0.0,1.6178935766220093e-05,1053.0,1763260408.9485772,348288,,,7.75456428527832e-05,356.4035921096802,0.5884113907814026,0.00038148369640111923
,,3683,,,,,1763260409.3346226,348723,500.0,500.0,,356.7896375656128,,
259.9593811035156,9.078341099666432e-05,3684,0.005133718252182007,0.0,7.217563688755035e-05,1053.0,1763260409.4278908,348800,,,-0.0002491474151611328,356.88290572166443,0.5977882146835327,0.0014642737805843353
302.7551574707031,8.932411583373323e-05,3711,0.0033227549865841866,0.0,0.00010584946721792221,1054.0,1763260411.6334863,351232,,,-0.0005152225494384766,359.0885012149811,0.6055803298950195,0.003387678414583206
0.0008775624446570873,8.917050581658259e-05,3713,0.004218137823045254,0.0,7.853377610445023e-05,1054.0,1763260411.8584795,351488,,,-0.8616443872451782,359.31349444389343,0.6216834187507629,-0.00033326447010040283
,,3715,,,,,1763260412.0035093,351683,454.0,454.0,,359.45852422714233,,
0.0009191985591314733,8.809523569652811e-05,3731,0.0023014983162283897,0.0,0.00041111093014478683,1054.0,1763260413.5260293,353280,,,-0.9406090974807739,360.98104429244995,0.6091093420982361,-0.004534393548965454
231.90005493164062,8.794162567937747e-05,3734,0.0008151382207870483,0.0,4.93563711643219e-05,1054.0,1763260413.7525458,353536,,,0.0011329054832458496,361.2075607776642,0.603808581829071,0.0026613958179950714
0.0037234702613204718,8.671275281812996e-05,3755,-5.880370736122131e-06,0.0,1.1527910828590393e-05,1054.0,1763260415.6174104,355584,,,-1.2050955295562744,363.072425365448,0.5680997371673584,-0.0004327818751335144
577.8843994140625,8.556067768950015e-05,3775,0.0018609613180160522,0.0,6.889738142490387e-05,1054.0,1763260417.4036863,357504,,,-0.00023651123046875,364.85870122909546,0.5040838718414307,0.0006482377648353577
,,3779,,,,,1763260417.7956288,357942,500.0,500.0,,365.2506437301636,,
446.8370361328125,8.379416249226779e-05,3804,0.0026121903210878372,0.0,2.8114765882492065e-05,1055.0,1763260420.082311,360448,,,5.5849552154541016e-05,367.5373258590698,0.5995742678642273,-0.0008120164275169373
0.00018633303989190608,8.356374746654183e-05,3807,-0.0016678376123309135,0.0,0.00019311066716909409,1055.0,1763260420.415367,360832,,,0.08640247583389282,367.8703818321228,0.5537737607955933,-0.001986481249332428
,,3847,,,,,1763260423.8143158,364656,500.0,500.0,,371.269330739975,,
0.0030027704779058695,7.933947927085683e-05,3879,-0.0011481205001473427,0.0,7.416773587465286e-05,1056.0,1763260426.8015208,367872,,,-0.030843734741210938,374.2565357685089,0.5640697479248047,0.0002602189779281616
0.002746407873928547,7.910906424513087e-05,3883,0.00023492611944675446,0.0,0.00011742115020751953,1056.0,1763260427.1750166,368256,,,-0.15541446208953857,374.63003158569336,0.6219463348388672,-0.0022812671959400177
0.0003726535942405462,7.903225923655555e-05,3884,0.00015100184828042984,0.0,3.0417926609516144e-05,1056.0,1763260427.2881932,368384,,,-0.2122858762741089,374.74320816993713,0.5860506296157837,-0.00028404127806425095
187.43153381347656,7.88786492194049e-05,3887,-0.00018077250570058823,0.0,4.442129284143448e-05,1056.0,1763260427.5114603,368640,,,-0.0001443624496459961,374.9664752483368,0.5293151140213013,-0.0016371682286262512
,,3891,,,,,1763260427.8490627,369028,500.0,500.0,,375.30407762527466,,
0.0002672832924872637,7.818740414222702e-05,3898,-0.0016606636345386505,0.0,0.0001240130513906479,1056.0,1763260428.5529552,369792,,,-0.10604143142700195,376.0079700946808,0.6041936874389648,-0.0005547888576984406
0.0023462281096726656,7.73425490478985e-05,3912,0.0010911663994193077,0.0,4.4628046452999115e-05,1056.0,1763260429.8219125,371200,,,0.12834399938583374,377.2769274711609,0.5960813164710999,-0.0019508115947246552
,,3915,,,,,1763260430.0700588,371528,500.0,500.0,,377.5250737667084,,
0.0002631849783938378,7.634408393641934e-05,3928,-0.0002570934593677521,0.0,6.355904042720795e-05,1056.0,1763260431.3405058,372864,,,0.3953357934951782,378.7955207824707,0.6079510450363159,0.0006939396262168884
202.82443237304688,7.534561882494017e-05,3944,0.0009532663971185684,0.0,4.73707914352417e-05,1057.0,1763260432.8178267,374528,500.0,500.0,1.3768672943115234e-05,380.2728416919708,0.5622260570526123,0.0031462758779525757
0.002965247957035899,7.526881381636485e-05,3945,0.0006080623716115952,0.0,9.726732969284058e-06,1057.0,1763260432.9289167,374656,,,-0.4729275703430176,380.3839316368103,0.5263838768005371,-0.0005910396575927734
0.001131170429289341,7.519200880778953e-05,3946,0.0017100600525736809,0.0,9.790714830160141e-05,1057.0,1763260433.0379422,374784,,,-0.9462437629699707,380.49295711517334,0.584723174571991,-0.006542051210999489
297.9876708984375,7.473118603229523e-05,3954,0.0006694374606013298,0.0,0.00011203717440366745,1057.0,1763260433.7412748,375552,,,0.0003008842468261719,381.19628977775574,0.505628228187561,-0.0005505643784999847
,,3963,,,,,1763260434.5804636,376528,500.0,500.0,,382.03547859191895,,
476.1169738769531,7.380952592939138e-05,3969,-0.002767709083855152,0.0,7.351208478212357e-05,1057.0,1763260435.107344,377088,,,-7.772445678710938e-05,382.5623588562012,0.5570436120033264,0.0014608046039938927
0.00038353088893927634,7.304147584363818e-05,3981,0.0010822350159287453,0.0,9.921379387378693e-06,1057.0,1763260436.251851,378368,,,-1.2661042213439941,383.7068660259247,0.5270142555236816,-0.00010330229997634888
,,3983,,,,,1763260436.3748944,378528,500.0,500.0,,383.829909324646,,
,,3997,,,,,1763260437.7064764,380028,500.0,500.0,,385.16149139404297,,
0.00037027616053819656,7.066052057780325e-05,4020,0.0006307587027549744,0.0,2.9850751161575317e-05,1058.0,1763260439.851505,382336,,,-0.02203238010406494,387.306519985199,0.5124785304069519,-0.0007605291903018951
0.00040206487756222486,6.827957258792594e-05,4059,-0.0028647640720009804,0.0,0.00013318005949258804,1058.0,1763260443.4104114,386304,,,-0.023903369903564453,390.8654263019562,0.5419136881828308,-0.0032471343874931335
230.4233856201172,6.65898623992689e-05,4087,-0.000113682821393013,0.0,7.510185241699219e-06,1058.0,1763260445.954799,389120,,,-0.00020754337310791016,393.4098138809204,0.5787187814712524,0.0004761107265949249
,,4091,,,,,1763260446.303191,389528,500.0,500.0,,393.7582058906555,,
263.4521179199219,6.543778727063909e-05,4105,0.002389094792306423,0.0,0.0001078946515917778,1059.0,1763260447.657852,391040,,,-0.0002626180648803711,395.1128668785095,0.5664706826210022,-0.0024971961975097656
,,4109,,,,,1763260448.0528076,391528,500.0,500.0,,395.5078225135803,,
378.9989929199219,6.482334720203653e-05,4115,4.907138645648956e-05,0.0,7.320195436477661e-06,1059.0,1763260448.5719235,392064,,,-0.00036084651947021484,396.0269384384155,0.5213310122489929,-0.0008847862482070923
,,4119,,,,,1763260448.9305274,392528,500.0,500.0,,396.3855423927307,,
,,4144,,,,,1763260451.2425764,395028,500.0,500.0,,398.69759130477905,,
290.4480285644531,6.267281423788518e-05,4150,0.008639137260615826,0.0,0.0002193516120314598,1059.0,1763260451.7887151,395648,,,-4.506111145019531e-05,399.2437300682068,0.5481116771697998,-0.0022907890379428864
,,4168,,,,,1763260453.4399376,397528,500.0,500.0,,400.8949525356293,,
416.5690002441406,6.059907900635153e-05,4184,0.0006007244810461998,0.0,2.3166649043560028e-05,1060.0,1763260454.8906765,399104,,,-9.21487808227539e-05,402.3456914424896,0.5992425680160522,-0.0006153173744678497
346.0654296875,5.998463893774897e-05,4194,-0.002684490755200386,0.0,4.6055763959884644e-05,1060.0,1763260455.8179107,400128,,,-5.7697296142578125e-05,403.27292561531067,0.6013048887252808,0.0007972288876771927
95.05335235595703,5.967741890344769e-05,4199,0.005269128829240799,0.0,0.00024541839957237244,1060.0,1763260456.2607853,400640,,,-3.063678741455078e-05,403.71580028533936,0.5259314775466919,0.0037938877940177917
0.002121561672538519,5.814132236992009e-05,4224,-0.002183212898671627,0.0,3.459956496953964e-05,1060.0,1763260458.5771976,403200,,,0.1279965043067932,406.03221249580383,0.6052704453468323,-0.0027393586933612823
0.0021952702663838863,5.783410233561881e-05,4229,0.004454882815480232,0.0,5.978532135486603e-05,1060.0,1763260459.0211687,403712,,,0.03625667095184326,406.4761836528778,0.569114625453949,-0.0012332238256931305
431.76922607421875,5.6989247241290286e-05,4243,-0.00018606893718242645,0.0,4.5496970415115356e-05,1061.0,1763260460.277275,405120,,,-0.0001615285873413086,407.73229002952576,0.5763590931892395,0.000329386442899704
,,4246,,,,,1763260460.4272473,405363,113.0,113.0,,407.88226222991943,,
0.0008519149268977344,5.6528417189838365e-05,4252,-0.0018016574904322624,0.0,0.00026317033916711807,1061.0,1763260460.9816191,405888,,,0.09187495708465576,408.4366340637207,0.5909688472747803,0.0034670569002628326
,,4254,,,,,1763260461.0119824,405971,81.0,81.0,,408.466997385025,,
331.6930847167969,5.6451612181263044e-05,4255,0.0003147237002849579,0.0,2.4147331714630127e-05,1061.0,1763260461.0968916,406016,,,-0.0008902549743652344,408.55190658569336,0.5350468158721924,0.000539872795343399
0.00047483877278864384,5.529954069061205e-05,4273,-0.00024272222071886063,0.0,6.4605847001075745e-06,1061.0,1763260462.8418453,407936,,,-0.20801639556884766,410.2968602180481,0.5799872279167175,0.00026871077716350555
0.0023545087315142155,5.514593067346141e-05,4276,-0.0017564017325639725,0.0,4.6191737055778503e-05,1061.0,1763260463.0649593,408192,,,0.034946560859680176,410.51997423171997,0.6016906499862671,0.0027571171522140503
0.0007542887469753623,5.506912566488609e-05,4277,0.00034188292920589447,0.0,8.031725883483887e-06,1061.0,1763260463.175413,408320,,,-0.0445404052734375,410.6304278373718,0.6252009868621826,0.00021941214799880981
0.0004426480445545167,5.499232065631077e-05,4278,0.0015538502484560013,0.0,1.1373311281204224e-05,1061.0,1763260463.2860267,408448,,,0.025318622589111328,410.74104166030884,0.5930184125900269,-0.000847943127155304
0.0005836496711708605,5.4454685596283525e-05,4288,-0.001318095251917839,0.0,5.06080687046051e-06,1061.0,1763260464.104894,409344,,,-0.28073346614837646,411.5599088668823,0.5818976163864136,0.0016637668013572693
,,4290,,,,,1763260464.2290325,409502,500.0,500.0,,411.68404746055603,,
0.0020165385212749243,5.4224270570557564e-05,4292,0.003044435754418373,0.0,7.316283881664276e-05,1061.0,1763260464.4538727,409728,,,-0.06968903541564941,411.9088876247406,0.6133620738983154,-0.0007799230515956879
0.0007459514308720827,5.291858542477712e-05,4314,-9.162817150354385e-05,0.0,8.550472557544708e-06,1061.0,1763260466.4833949,411904,,,-0.05181717872619629,413.93840980529785,0.5767102241516113,-0.0003670006990432739
0.0008665233617648482,5.268817039905116e-05,4318,-0.003896568901836872,0.0,4.557613283395767e-05,1061.0,1763260466.816503,412288,,,-0.1075512170791626,414.27151799201965,0.5821607112884521,-0.00157126784324646
0.002506439806893468,5.099846384837292e-05,4346,-0.0014192154631018639,0.0,0.00032953638583421707,1061.0,1763260469.3870585,415104,,,0.287559449672699,416.84207344055176,0.5828322172164917,0.0006557106971740723
,,4366,,,,,1763260471.272168,417268,500.0,500.0,,418.7271828651428,,
366.82843017578125,4.938556230627e-05,4372,0.0007849810644984245,0.0,2.3174099624156952e-05,1062.0,1763260471.7918344,417792,,,-0.00022292137145996094,419.2468492984772,0.5167021155357361,0.0004089623689651489
94.9350357055664,4.907834227196872e-05,4377,-5.9368088841438293e-05,0.0,6.018206477165222e-06,1062.0,1763260472.2701347,418304,,,-0.0002148151397705078,419.72514963150024,0.5562674403190613,-0.0002773962914943695
0.0020470228046178818,4.90015372633934e-05,4378,0.0006064875051379204,0.0,6.536953151226044e-06,1062.0,1763260472.3794706,418432,,,0.18840336799621582,419.83448553085327,0.5801321268081665,0.0005100816488265991
347.27557373046875,4.846390220336616e-05,4387,0.0010502515360713005,0.0,2.792011946439743e-05,1062.0,1763260473.1912107,419328,,,-0.0002995729446411133,420.6462256908417,0.6138123273849487,0.00020362436771392822
384.5037536621094,4.792626714333892e-05,4396,-0.0004116548225283623,0.0,2.060364931821823e-05,1062.0,1763260473.9697707,420224,,,-0.00024390220642089844,421.4247856140137,0.5962176322937012,-0.0006150826811790466
0.00048231653636321425,4.6850997023284435e-05,4413,8.862186223268509e-05,0.0,2.1760351955890656e-05,1062.0,1763260475.588498,422016,,,-0.043354153633117676,423.0435130596161,0.601498007774353,-0.001279987394809723
413.4299011230469,4.6774192014709115e-05,4415,-6.055273115634918e-05,0.0,3.557652235031128e-06,1062.0,1763260475.7025058,422144,,,-8.463859558105469e-06,423.1575207710266,0.5958659648895264,-0.0005511641502380371
,,4456,,,,,1763260479.2473774,426119,334.0,334.0,,426.7023923397064,,
,,4470,,,,,1763260480.3189244,427354,93.0,93.0,,427.773939371109,,
0.003973826300352812,4.3241168896202e-05,4478,-0.00039446819573640823,0.0,3.0520372092723846e-05,1063.0,1763260480.989519,428032,,,-0.5243465900421143,428.44453382492065,0.5954477787017822,-0.0003118608146905899
0.0011719228932633996,4.308755887905136e-05,4480,-0.00011493824422359467,0.0,8.907169103622437e-06,1063.0,1763260481.2101085,428288,,,-0.10831725597381592,428.665123462677,0.6043612957000732,0.0003563202917575836
304.5260925292969,4.2396313801873475e-05,4492,-0.0004432378336787224,0.0,1.4032237231731415e-05,1063.0,1763260482.247169,429440,,,0.0049141645431518555,429.7021839618683,0.5367429256439209,-0.00013113394379615784
,,4496,,,,,1763260482.6522489,429849,479.0,479.0,,430.10726380348206,,
0.002502141986042261,4.2012288758996874e-05,4498,0.00026149582117795944,0.0,7.004477083683014e-06,1063.0,1763260482.8627043,430080,,,-2.5505130290985107,430.3177192211151,0.5573616027832031,-0.0014283843338489532
0.0022691695485264063,4.070660361321643e-05,4520,-0.0008664466440677643,0.0,2.468191087245941e-05,1063.0,1763260484.8207505,432256,,,0.046041131019592285,432.27576541900635,0.5866048336029053,0.0014234166592359543
0.0005406981217674911,4.055299359606579e-05,4522,0.001615234650671482,0.0,3.708433359861374e-05,1063.0,1763260485.040822,432512,,,0.4759291410446167,432.4958369731903,0.592323899269104,-0.0029585957527160645
,,4524,,,,,1763260485.0815737,432627,12.0,12.0,,432.53658866882324,,
537.2527465820312,4.0476192225469276e-05,4525,0.0002919137477874756,0.0,1.619569957256317e-05,1063.0,1763260485.1562731,432640,,,0.0032312870025634766,432.6112880706787,0.5197936296463013,-0.0014001280069351196
0.0010136644123122096,4.0322582208318636e-05,4527,-0.0011948375031352043,0.0,1.6898848116397858e-05,1063.0,1763260485.3790324,432896,,,-1.7660603523254395,432.8340473175049,0.6047117710113525,0.00015741586685180664
0.0014995188685134053,4.0092167182592675e-05,4531,0.0005389731377363205,0.0,9.51811671257019e-07,1063.0,1763260485.750446,433280,,,0.30379289388656616,433.20546102523804,0.577094554901123,-0.0003955010324716568
0.007369418162852526,3.9938557165442035e-05,4533,-0.00035199522972106934,0.0,7.96094536781311e-06,1063.0,1763260485.9729426,433536,,,-15.96284294128418,433.42795753479004,0.579003632068634,-0.001104447990655899
,,4534,,,,,1763260486.0037658,433627,500.0,500.0,,433.45878076553345,,
226.8548126220703,3.863287201966159e-05,4555,-0.0006321147084236145,0.0,4.867091774940491e-06,1064.0,1763260487.9318788,435712,,,-6.842613220214844e-05,435.38689374923706,0.5571781396865845,-0.00017008837312459946
0.0007720615831203759,3.817204196820967e-05,4562,-0.00042267143726348877,0.0,6.556510925292969e-06,1064.0,1763260488.5950594,436480,,,0.3516819477081299,436.05007433891296,0.5927255749702454,-0.0005918741226196289
0.056328754872083664,3.7327190511859953e-05,4576,0.0006569884717464447,0.0,1.3599172234535217e-05,1064.0,1763260489.8950279,437888,,,-0.7036681175231934,437.3500428199768,0.5901651978492737,0.00026660412549972534
,,4613,,,,,1763260493.0264025,441366,353.0,353.0,,440.48141741752625,,
0.0009943542536348104,3.440860382397659e-05,4626,0.00025558099150657654,0.0,1.3971701264381409e-05,1064.0,1763260494.2773583,442752,,,0.018682658672332764,441.73237323760986,0.5969671010971069,-0.001870807260274887
0.0009448923519812524,3.387096876394935e-05,4635,0.0013408539816737175,0.0,8.615665137767792e-06,1064.0,1763260495.087792,443648,,,-0.10322070121765137,442.5428068637848,0.6022943258285522,0.0009686173871159554
,,4641,,,,,1763260495.5622284,444239,500.0,500.0,,443.01724338531494,,
0.001025547506287694,3.333333370392211e-05,4644,0.00035622064024209976,0.0,8.565373718738556e-06,1065.0,1763260495.8687754,444544,,,0.7576417922973633,443.32379031181335,0.5643781423568726,-0.0006075389683246613
,,4661,,,,,1763260497.3943024,446239,500.0,500.0,,444.8493173122406,,
,,4675,,,,,1763260498.6885157,447739,500.0,500.0,,446.1435306072235,,
149.61634826660156,3.0491552024614066e-05,4691,-0.00026210490614175797,0.0,1.0961666703224182e-06,1065.0,1763260500.131048,449280,,,-0.0002639293670654297,447.5860629081726,0.5426859259605408,-0.0004784688353538513
250.16058349609375,2.9416281904559582e-05,4709,-0.0013268962502479553,0.0,9.508803486824036e-06,1065.0,1763260501.7584825,451072,,,-4.3272972106933594e-05,449.2134974002838,0.572306215763092,0.0015067756175994873
,,4713,,,,,1763260502.1044254,451472,500.0,500.0,,449.5594403743744,,
0.0009711403399705887,2.7649770345306024e-05,4738,-0.00028154440224170685,0.0,5.672872066497803e-05,1065.0,1763260504.4244323,454016,,,-0.14345216751098633,451.879447221756,0.5374689698219299,0.001183200627565384
0.000864150992128998,2.7572965336730704e-05,4739,-5.604419857263565e-05,0.0,1.4458782970905304e-05,1065.0,1763260504.5353417,454144,,,-0.13544964790344238,451.9903566837311,0.5634875893592834,-0.0008989125490188599
248.9124298095703,2.7496160328155383e-05,4741,0.00010122079402208328,0.0,6.6785141825675964e-06,1065.0,1763260504.6473277,454272,,,-9.02414321899414e-05,452.1023426055908,0.570852518081665,0.00020496174693107605
513.496337890625,2.7419355319580063e-05,4743,-3.020279109477997e-06,0.0,5.131587386131287e-07,1065.0,1763260504.7600896,454400,,,0.0005332231521606445,452.21510457992554,0.5517065525054932,-0.0002816393971443176
,,4754,,,,,1763260505.691609,455444,85.0,85.0,,453.1466238498688,,
0.002216249005869031,2.572964694991242e-05,4772,-0.0004435805603861809,0.0,3.528781235218048e-06,1066.0,1763260507.275374,457216,,,0.36824512481689453,454.730388879776,0.5671525001525879,0.00024093687534332275
,,4786,,,,,1763260508.425748,458504,400.0,400.0,,455.88076305389404,,
327.9678955078125,2.48847918555839e-05,4787,-0.0004589557647705078,0.0,1.2438744306564331e-05,1066.0,1763260508.57643,458624,,,-0.0001125335693359375,456.0314450263977,0.5299022197723389,-0.0012663491070270538
0.0020769478287547827,2.480798684700858e-05,4788,0.00011516734957695007,0.0,1.3597309589385986e-07,1066.0,1763260508.7374241,458752,,,-0.1883246898651123,456.19243907928467,0.567655622959137,-0.0002772621810436249
0.001397936139255762,2.434715861454606e-05,4796,0.000989953987300396,0.0,4.540197551250458e-06,1066.0,1763260509.4028206,459520,,,0.0351184606552124,456.85783553123474,0.5601494312286377,0.0002636238932609558
195.2615509033203,2.419354859739542e-05,4799,-0.00010556168854236603,0.0,9.357929229736328e-06,1066.0,1763260509.6262338,459776,,,0.00014215707778930664,457.0812487602234,0.5640493035316467,-0.0003393404185771942
0.001224042847752571,2.37327185459435e-05,4806,0.00023813266307115555,0.0,5.466863512992859e-07,1066.0,1763260510.328824,460544,,,-0.033070921897888184,457.78383898735046,0.5853582620620728,0.00021548569202423096
0.0026423681993037462,2.3579108528792858e-05,4809,-0.00038961227983236313,0.0,7.81286507844925e-06,1066.0,1763260510.5521648,460800,,,-8.249282836914062e-05,458.00717973709106,0.586949348449707,0.0004099942743778229
,,4813,,,,,1763260510.918792,461185,500.0,500.0,,458.3738069534302,,
672.2198486328125,2.1198156900936738e-05,4851,0.0007522078230977058,0.0,1.4209188520908356e-05,1066.0,1763260514.1507764,464768,,,0.00012809038162231445,461.6057913303375,0.5877258777618408,-0.0004117414355278015
0.0015762518160045147,2.1121351892361417e-05,4852,0.00038353074342012405,0.0,1.4948658645153046e-05,1066.0,1763260514.2610903,464896,,,0.18888771533966064,461.716105222702,0.601209819316864,-0.0013416949659585953
0.0008514879154972732,2.0660521840909496e-05,4859,-3.0240975320339203e-05,0.0,1.3271346688270569e-06,1066.0,1763260514.9599042,465664,,,-0.09777987003326416,462.4149191379547,0.5897768139839172,0.0004159100353717804
0.00092467968352139,2.0122888599871658e-05,4868,-0.0005160244181752205,0.0,1.62515789270401e-06,1067.0,1763260515.741317,466560,,,-0.024022579193115234,463.19633197784424,0.5643342733383179,-0.0005124621093273163
0.0007358862203545868,1.9738863556995057e-05,4874,-0.00040806178003549576,0.0,2.7744099497795105e-06,1067.0,1763260516.3328445,467200,,,0.5151118040084839,463.78785943984985,0.516042172908783,-0.00045865774154663086
0.0009068802464753389,1.9508448531269096e-05,4878,-0.0013297172263264656,0.0,8.131377398967743e-06,1067.0,1763260516.6665978,467584,,,-0.08695757389068604,464.1216127872467,0.5617274641990662,-0.0006327107548713684
0.0015957561554387212,1.9278033505543135e-05,4882,-0.0008673267439007759,0.0,4.340894520282745e-06,1067.0,1763260517.0319424,467968,,,-0.36179471015930176,464.48695731163025,0.5795428156852722,1.8287450075149536e-05
0.0015499942237511277,1.7281105101574212e-05,4915,-0.00013618078082799911,0.0,2.4372711777687073e-06,1067.0,1763260520.0066214,471296,,,-0.02582252025604248,467.46163630485535,0.5470600724220276,-0.00010511279106140137
0.001550147426314652,1.6973886886262335e-05,4920,-0.0008406899869441986,0.0,1.1809170246124268e-05,1067.0,1763260520.4865923,471808,,,-0.6091986894607544,467.9416072368622,0.5482355356216431,-0.00012677162885665894
,,4932,,,,,1763260521.558582,473072,500.0,500.0,,469.01359701156616,,
344.072265625,1.6205836800509132e-05,4933,-0.0009481199085712433,0.0,7.702037692070007e-06,1067.0,1763260521.6331742,473088,,,0.0007600188255310059,469.08818912506104,0.5517736077308655,0.00010827183723449707
0.0015661169309169054,1.582181175763253e-05,4939,-0.0005480749532580376,0.0,6.80144876241684e-06,1067.0,1763260522.2220612,473728,,,0.11690777540206909,469.6770761013031,0.6172174215316772,-0.00036866869777441025
0.0009147535893134773,1.5360983525170013e-05,4946,-0.0002674497663974762,0.0,9.002164006233215e-06,1067.0,1763260522.8874507,474496,,,0.008382797241210938,470.3424656391144,0.5799776315689087,-0.0009816065430641174
330.7137756347656,1.4976958482293412e-05,4953,0.0002800188958644867,0.0,1.2479722499847412e-06,1067.0,1763260523.4811358,475136,,,-9.000301361083984e-05,470.93615078926086,0.5462331771850586,-0.00014775246381759644
