losses/policy_loss,charts/SPS,losses/approx_kl,losses/old_approx_kl,losses/clipfrac,charts/episodic_return,charts/learning_rate,_runtime,losses/entropy,losses/explained_variance,_timestamp,losses/value_loss,_step,charts/episodic_length,global_step
-0.001196778379380703,1064.0,0.001631287857890129,0.013305513188242912,0.0,,0.00016943164519034326,230.61519241333008,0.45589348673820496,0.17021256685256958,1763260283.4891915,0.0033876681700348854,2312,,217728
-0.0011052805930376053,1064.0,0.0004878127947449684,-0.002245786599814892,0.0,,0.00016904762014746666,231.17447710037231,0.44090595841407776,-1.600144863128662,1763260284.0484762,0.00041278457501903176,2318,,218368
0.008891671895980835,1064.0,0.0005340669304132462,0.009271563962101936,0.0,,0.0001688172051217407,231.5636420249939,0.4469783902168274,0.46347904205322266,1763260284.4376411,0.0002572693338152021,2322,,218752
,,,,,500.0,,231.71362900733948,,,1763260284.5876281,,2324,500.0,218995
,,,,,500.0,,232.15695071220398,,,1763260285.0309498,,2329,500.0,219495
,,,,,500.0,,233.07828783988953,,,1763260285.952287,,2339,500.0,220495
0.0019925683736801147,1064.0,0.00017577968537807465,0.0020203497260808945,0.0,,0.00016751151997596025,233.53095960617065,0.4053956866264343,-0.3165581226348877,1763260286.4049587,7.576812640763819e-05,2343,,220928
-0.01664857566356659,1065.0,0.0012298543006181717,0.004336319863796234,0.0,,0.00016720429994165897,233.97768425941467,0.4757913649082184,0.16437429189682007,1763260286.8516834,0.00020614478853531182,2348,,221440
,,,,,500.0,,234.47409462928772,,,1763260287.3480937,,2354,500.0,221995
-0.002379961311817169,1065.0,0.0010927999392151833,0.010438011027872562,0.0,,0.00016635944484733045,235.24324679374695,0.47031962871551514,-0.7830933332443237,1763260288.117246,0.0017123182769864798,2363,,222848
0.0006129182875156403,1065.0,0.0020759953185915947,0.004135902039706707,0.001953125,,0.00016474653966724873,237.70695567131042,0.46323221921920776,-0.4463646411895752,1763260290.5809548,0.000273109384579584,2389,,225536
-0.0038449112325906754,1065.0,0.0009880904108285904,0.008723417297005653,0.0,,0.00016443931963294744,238.15272521972656,0.45991870760917664,0.15310919284820557,1763260291.0267243,0.00021673273295164108,2394,,226048
,,,,,500.0,,239.45314741134644,,,1763260292.3271465,,2409,500.0,227579
-0.0009534582495689392,1066.0,0.0008449628949165344,-0.007529119029641151,0.0,,0.00016251919441856444,241.052414894104,0.5031704902648926,0.17398619651794434,1763260293.926414,0.004304487723857164,2426,,229248
0.0017435774207115173,1066.0,0.000874711200594902,0.0022046081721782684,0.0,,0.00016228877939283848,241.3900270462036,0.4278036057949066,0.0010133981704711914,1763260294.2640262,314.5739440917969,2430,,229632
,,,,,500.0,,243.14631700515747,,,1763260296.0203161,,2449,500.0,231579
-0.012150343507528305,1067.0,0.0007982561364769936,0.007775724865496159,0.0,,0.00016013825370464474,244.61777806282043,0.47281521558761597,0.47105759382247925,1763260297.4917772,0.005005550570785999,2465,,233216
,,,,,500.0,,246.83860206604004,,,1763260299.7126012,,2491,500.0,235697
-0.012678034603595734,1067.0,0.0005150139331817627,0.002322116866707802,0.0,,0.00015852534852456301,247.0847086906433,0.49004653096199036,0.32688403129577637,1763260299.9587078,0.005352319683879614,2493,,235904
,,,,,500.0,,248.243248462677,,,1763260301.1172476,,2506,500.0,237197
0.003984764218330383,1067.0,0.0014346307143568993,0.006115908734500408,0.001953125,,0.00015721966337878257,249.04283666610718,0.4664292633533478,-0.530390739440918,1763260301.9168358,9.811712516238913e-05,2514,,238080
,,,,,500.0,,249.08919525146484,,,1763260301.9631944,,2515,500.0,238197
,,,,,500.0,,249.5341145992279,,,1763260302.4081137,,2520,500.0,238697
-0.0056309774518013,1068.0,0.0018083667382597923,-0.00012765731662511826,0.0,,0.00015606758825015277,250.76269149780273,0.5834505558013916,-0.04622066020965576,1763260303.6366906,0.00015829845506232232,2533,,240000
,,,,,500.0,,251.3759322166443,,,1763260304.2499313,,2540,500.0,240697
